"","date","AVAL"
"1001","2018-09-12",7.9
"1002","2018-09-13",7.92
"1003","2018-09-14",7.88
"1004","2018-09-17",7.7
"1005","2018-09-18",7.67
"1006","2018-09-19",7.6
"1007","2018-09-20",7.62
"1008","2018-09-21",7.52
"1009","2018-09-24",7.59
"1010","2018-09-25",7.62
"1011","2018-09-26",7.65
"1012","2018-09-27",7.85
"1013","2018-09-28",7.76
"1014","2018-10-01",7.7
"1015","2018-10-02",7.7
"1016","2018-10-03",7.69
"1017","2018-10-04",7.66
"1018","2018-10-05",7.62
"1019","2018-10-08",7.59
"1020","2018-10-09",7.65
"1021","2018-10-10",7.44
"1022","2018-10-11",7.32
"1023","2018-10-12",7.35
"1024","2018-10-15",7.32
"1025","2018-10-16",7.48
"1026","2018-10-17",7.47
"1027","2018-10-18",7.31
"1028","2018-10-19",7.25
"1029","2018-10-22",7.24
"1030","2018-10-23",7.12
"1031","2018-10-24",6.91
"1032","2018-10-25",6.85
"1033","2018-10-26",6.74
"1034","2018-10-29",6.83
"1035","2018-10-30",7.01
"1036","2018-10-31",7.03
"1037","2018-11-01",7.29
"1038","2018-11-02",7.34
"1039","2018-11-05",7.25
"1040","2018-11-06",7.29
"1041","2018-11-07",7.39
"1042","2018-11-08",7.32
"1043","2018-11-09",7.36
"1044","2018-11-12",7.18
"1045","2018-11-13",7.09
"1046","2018-11-14",7.01
"1047","2018-11-15",7.25
"1048","2018-11-16",7.49
"1049","2018-11-19",7.45
"1050","2018-11-20",7.15
"1051","2018-11-21",6.65
"1052","2018-11-23",6.51
"1053","2018-11-26",6.49
"1054","2018-11-27",6.32
"1055","2018-11-28",6.37
"1056","2018-11-29",6.4
"1057","2018-11-30",6.34
"1058","2018-12-03",6.46
"1059","2018-12-04",6.5
"1060","2018-12-06",6.47
"1061","2018-12-07",6.55
"1062","2018-12-10",6.5
"1063","2018-12-11",6.55
"1064","2018-12-12",6.44
"1065","2018-12-13",6.47
"1066","2018-12-14",6.24
"1067","2018-12-17",6.21
"1068","2018-12-18",6.04
"1069","2018-12-19",5.9
"1070","2018-12-20",5.89
"1071","2018-12-21",5.72
"1072","2018-12-24",5.61
"1073","2018-12-26",5.82
"1074","2018-12-27",5.81
"1075","2018-12-28",5.8
"1076","2018-12-31",5.9
"1077","2019-01-02",6.07
"1078","2019-01-03",6.11
"1079","2019-01-04",6.45
"1080","2019-01-07",6.46
"1081","2019-01-08",6.49
"1082","2019-01-09",6.59
"1083","2019-01-10",6.81
"1084","2019-01-11",6.84
"1085","2019-01-14",6.86
"1086","2019-01-15",6.81
"1087","2019-01-16",6.86
"1088","2019-01-17",6.78
"1089","2019-01-18",6.74
"1090","2019-01-22",6.59
"1091","2019-01-23",6.55
"1092","2019-01-24",6.7
"1093","2019-01-25",6.84
"1094","2019-01-28",6.81
"1095","2019-01-29",6.83
"1096","2019-01-30",6.83
"1097","2019-01-31",6.93
"1098","2019-02-01",6.88
"1099","2019-02-04",7.1
"1100","2019-02-05",7.17
"1101","2019-02-06",7.13
"1102","2019-02-07",7.09
"1103","2019-02-08",7.06
"1104","2019-02-11",7.06
"1105","2019-02-12",7.14
"1106","2019-02-13",7.11
"1107","2019-02-14",7.12
"1108","2019-02-15",7.19
"1109","2019-02-19",7.3
"1110","2019-02-20",7.27
"1111","2019-02-21",7.27
"1112","2019-02-22",7.38
"1113","2019-02-25",7.51
"1114","2019-02-26",7.65
"1115","2019-02-27",7.52
"1116","2019-02-28",7.73
"1117","2019-03-01",7.6
"1118","2019-03-04",7.55
"1119","2019-03-05",7.53
"1120","2019-03-06",7.68
"1121","2019-03-07",7.57
"1122","2019-03-08",7.54
"1123","2019-03-11",7.53
"1124","2019-03-12",7.64
"1125","2019-03-13",7.55
"1126","2019-03-14",7.63
"1127","2019-03-15",7.66
"1128","2019-03-18",7.8
"1129","2019-03-19",7.88
"1130","2019-03-20",7.88
"1131","2019-03-21",7.81
"1132","2019-03-22",7.75
"1133","2019-03-25",7.65
"1134","2019-03-26",7.69
"1135","2019-03-27",7.66
"1136","2019-03-28",7.66
"1137","2019-03-29",7.79
"1138","2019-04-01",7.82
"1139","2019-04-02",7.78
"1140","2019-04-03",7.8
"1141","2019-04-04",7.9
"1142","2019-04-05",7.98
"1143","2019-04-08",8.16
"1144","2019-04-09",8.45
"1145","2019-04-10",8.42
"1146","2019-04-11",8.4
"1147","2019-04-12",8.34
"1148","2019-04-15",8.26
"1149","2019-04-16",8.22
"1150","2019-04-17",8.33
"1151","2019-04-18",8.24
"1152","2019-04-22",8.22
"1153","2019-04-23",8.24
"1154","2019-04-24",8.06
"1155","2019-04-25",8.02
"1156","2019-04-26",8.01
"1157","2019-04-29",8.01
"1158","2019-04-30",7.86
"1159","2019-05-01",7.87
"1160","2019-05-02",7.83
"1161","2019-05-03",7.85
"1162","2019-05-06",7.77
"1163","2019-05-07",7.72
"1164","2019-05-08",7.72
"1165","2019-05-09",7.65
"1166","2019-05-10",7.59
"1167","2019-05-13",7.41
"1168","2019-05-14",7.33
"1169","2019-05-15",7.21
"1170","2019-05-16",7.1
"1171","2019-05-17",7.02
"1172","2019-05-20",7.01
"1173","2019-05-21",7.12
"1174","2019-05-22",7.17
"1175","2019-05-23",6.94
"1176","2019-05-24",7.12
"1177","2019-05-28",6.87
"1178","2019-05-29",6.98
"1179","2019-05-30",7.01
"1180","2019-05-31",6.93
"1181","2019-06-03",7.01
"1182","2019-06-04",7.04
"1183","2019-06-05",6.94
"1184","2019-06-06",6.96
"1185","2019-06-07",7.09
"1186","2019-06-10",7.2
"1187","2019-06-11",7.23
"1188","2019-06-12",7.25
"1189","2019-06-13",7.41
"1190","2019-06-14",7.42
"1191","2019-06-17",7.39
"1192","2019-06-18",7.59
"1193","2019-06-19",7.62
"1194","2019-06-20",7.78
"1195","2019-06-21",7.64
"1196","2019-06-24",7.83
"1197","2019-06-25",7.88
"1198","2019-06-26",7.84
"1199","2019-06-27",7.86
"1200","2019-06-28",7.97
"1201","2019-07-01",8
"1202","2019-07-02",7.87
"1203","2019-07-03",7.89
"1204","2019-07-05",8.23
"1205","2019-07-08",8.03
"1206","2019-07-09",8.13
"1207","2019-07-10",8.13
"1208","2019-07-11",8.09
"1209","2019-07-12",8
"1210","2019-07-15",8.1
"1211","2019-07-16",8.16
"1212","2019-07-17",8.21
"1213","2019-07-18",8.09
"1214","2019-07-19",8.11
"1215","2019-07-22",8.14
"1216","2019-07-23",8.14
"1217","2019-07-24",8.12
"1218","2019-07-25",7.88
"1219","2019-07-26",7.92
"1220","2019-07-29",7.86
"1221","2019-07-30",7.54
"1222","2019-07-31",7.51
"1223","2019-08-01",7.45
"1224","2019-08-02",7.39
"1225","2019-08-05",7.07
"1226","2019-08-06",7.18
"1227","2019-08-07",7.32
"1228","2019-08-08",7.36
"1229","2019-08-09",7.35
"1230","2019-08-12",7.24
"1231","2019-08-13",7.4
"1232","2019-08-14",7.08
"1233","2019-08-15",7.14
"1234","2019-08-16",7.22
"1235","2019-08-19",7.17
"1236","2019-08-20",7.3
"1237","2019-08-21",7.47
"1238","2019-08-22",7.32
"1239","2019-08-23",7.15
"1240","2019-08-26",7.19
"1241","2019-08-27",7
"1242","2019-08-28",7.1
"1243","2019-08-29",7.31
"1244","2019-08-30",7.33
"1245","2019-09-03",7.35
"1246","2019-09-04",7.41
"1247","2019-09-05",7.46
"1248","2019-09-06",7.47
"1249","2019-09-09",7.45
"1250","2019-09-10",7.4
"1251","2019-09-11",7.56
"1252","2019-09-12",7.67
"1253","2019-09-13",7.63
"1254","2019-09-16",7.71
"1255","2019-09-17",7.56
"1256","2019-09-18",7.64
"1257","2019-09-19",7.65
"1258","2019-09-20",7.55
"1259","2019-09-23",7.57
"1260","2019-09-24",7.58
"1261","2019-09-25",7.54
"1262","2019-09-26",7.51
"1263","2019-09-27",7.42
"1264","2019-09-30",7.46
"1265","2019-10-01",7.4
"1266","2019-10-02",7.38
"1267","2019-10-03",7.47
"1268","2019-10-04",7.61
"1269","2019-10-07",7.55
"1270","2019-10-08",7.39
"1271","2019-10-09",7.52
"1272","2019-10-10",7.44
"1273","2019-10-11",7.49
"1274","2019-10-14",7.43
"1275","2019-10-15",7.36
"1276","2019-10-16",7.4
"1277","2019-10-17",7.45
"1278","2019-10-18",7.5
"1279","2019-10-21",7.48
"1280","2019-10-22",7.73
"1281","2019-10-23",7.67
"1282","2019-10-24",7.82
"1283","2019-10-25",7.92
"1284","2019-10-28",7.99
"1285","2019-10-29",8.18
"1286","2019-10-30",8.15
"1287","2019-10-31",8.15
"1288","2019-11-01",8.35
"1289","2019-11-04",8.34
"1290","2019-11-05",8.47
"1291","2019-11-06",8.36
"1292","2019-11-07",8.39
"1293","2019-11-08",8.38
"1294","2019-11-11",8.44
"1295","2019-11-12",8.36
"1296","2019-11-13",8.06
"1297","2019-11-14",8.02
"1298","2019-11-15",8.2
"1299","2019-11-18",8.29
"1300","2019-11-19",8.21
"1301","2019-11-20",8.11
"1302","2019-11-21",7.96
"1303","2019-11-22",8.02
"1304","2019-11-25",7.96
"1305","2019-11-26",7.76
"1306","2019-11-27",7.8
"1307","2019-11-29",7.98
"1308","2019-12-02",7.98
"1309","2019-12-03",8.1
"1310","2019-12-04",8.05
"1311","2019-12-05",8.1
"1312","2019-12-06",8.25
"1313","2019-12-09",8.24
"1314","2019-12-10",8.25
"1315","2019-12-11",8.31
"1316","2019-12-12",8.38
"1317","2019-12-13",8.38
"1318","2019-12-16",8.39
"1319","2019-12-17",8.42
"1320","2019-12-18",8.5
"1321","2019-12-19",8.6
"1322","2019-12-20",8.6
"1323","2019-12-23",8.76
"1324","2019-12-24",8.71
"1325","2019-12-26",8.77
"1326","2019-12-27",8.72
"1327","2019-12-30",8.65
"1328","2019-12-31",8.72
"1329","2020-01-02",8.8
"1330","2020-01-03",8.81
"1331","2020-01-06",8.84
"1332","2020-01-07",8.76
"1333","2020-01-08",8.86
"1334","2020-01-09",8.85
"1335","2020-01-10",8.84
"1336","2020-01-13",8.85
"1337","2020-01-14",8.88
"1338","2020-01-15",8.78
"1339","2020-01-16",8.68
"1340","2020-01-17",8.68
"1341","2020-01-21",8.6
"1342","2020-01-22",8.73
"1343","2020-01-23",8.67
"1344","2020-01-24",8.55
"1345","2020-01-27",8.32
"1346","2020-01-28",8.45
"1347","2020-01-29",8.45
"1348","2020-01-30",8.47
"1349","2020-01-31",8.45
"1350","2020-02-03",8.47
"1351","2020-02-04",8.61
"1352","2020-02-05",8.68
"1353","2020-02-06",8.66
"1354","2020-02-07",8.55
"1355","2020-02-10",8.49
"1356","2020-02-11",8.55
"1357","2020-02-12",8.63
"1358","2020-02-13",8.69
"1359","2020-02-14",8.68
"1360","2020-02-18",8.75
"1361","2020-02-19",8.82
"1362","2020-02-20",8.73
"1363","2020-02-21",8.7
"1364","2020-02-24",8.62
"1365","2020-02-25",8.61
"1366","2020-02-26",8.44
"1367","2020-02-27",8.22
"1368","2020-02-28",8.13
"1369","2020-03-02",8.18
"1370","2020-03-03",8.08
"1371","2020-03-04",8.14
"1372","2020-03-05",8.01
"1373","2020-03-06",7.7
"1374","2020-03-09",6.79
"1375","2020-03-10",6.8
"1376","2020-03-11",6.24
"1377","2020-03-12",5.23
"1378","2020-03-13",5.95
"1379","2020-03-16",4.69
"1380","2020-03-17",4.55
"1381","2020-03-18",3.71
"1382","2020-03-19",3.75
"1383","2020-03-20",3.59
"1384","2020-03-23",3.34
"1385","2020-03-24",3.48
"1386","2020-03-25",4.08
"1387","2020-03-26",4.72
"1388","2020-03-27",4.48
"1389","2020-03-30",4.35
"1390","2020-03-31",4.38
"1391","2020-04-01",4.13
"1392","2020-04-02",4.21
"1393","2020-04-03",4.42
"1394","2020-04-06",4.71
"1395","2020-04-07",4.77
"1396","2020-04-08",4.76
"1397","2020-04-09",4.71
"1398","2020-04-13",4.86
"1399","2020-04-14",4.8
"1400","2020-04-15",4.8
"1401","2020-04-16",4.67
"1402","2020-04-17",4.7
"1403","2020-04-20",4.64
"1404","2020-04-21",4.41
"1405","2020-04-22",4.45
"1406","2020-04-23",4.2
"1407","2020-04-24",4.05
"1408","2020-04-27",4.03
"1409","2020-04-28",4.1
"1410","2020-04-29",4.29
"1411","2020-04-30",4.2
"1412","2020-05-01",3.98
"1413","2020-05-04",4.08
"1414","2020-05-05",4.08
"1415","2020-05-06",4.02
"1416","2020-05-07",3.99
"1417","2020-05-08",4.08
"1418","2020-05-11",3.94
"1419","2020-05-12",4.01
"1420","2020-05-13",3.88
"1421","2020-05-14",3.79
"1422","2020-05-15",3.84
"1423","2020-05-18",4.03
"1424","2020-05-19",3.95
"1425","2020-05-20",4.05
"1426","2020-05-21",4.09
"1427","2020-05-22",4.07
"1428","2020-05-26",4.23
"1429","2020-05-27",4.31
"1430","2020-05-28",4.39
"1431","2020-05-29",4.39
"1432","2020-06-01",4.57
"1433","2020-06-02",4.68
"1434","2020-06-03",4.82
"1435","2020-06-04",4.91
"1436","2020-06-05",5.2
"1437","2020-06-08",5.19
"1438","2020-06-09",5.01
"1439","2020-06-10",4.79
"1440","2020-06-11",4.49
"1441","2020-06-12",4.62
"1442","2020-06-15",4.62
"1443","2020-06-16",4.64
"1444","2020-06-17",4.56
"1445","2020-06-18",4.56
"1446","2020-06-19",4.51
"1447","2020-06-22",4.36
"1448","2020-06-23",4.52
"1449","2020-06-24",4.34
"1450","2020-06-25",4.52
"1451","2020-06-26",4.37
"1452","2020-06-29",4.3
"1453","2020-06-30",4.36
"1454","2020-07-01",4.36
"1455","2020-07-02",4.5
"1456","2020-07-06",4.58
"1457","2020-07-07",4.55
"1458","2020-07-08",4.69
"1459","2020-07-09",4.63
"1460","2020-07-10",4.64
"1461","2020-07-13",4.66
"1462","2020-07-14",4.67
"1463","2020-07-15",4.74
"1464","2020-07-16",4.76
"1465","2020-07-17",4.71
"1466","2020-07-20",4.6
"1467","2020-07-21",4.81
"1468","2020-07-22",4.83
"1469","2020-07-23",4.82
"1470","2020-07-24",4.73
"1471","2020-07-27",4.78
"1472","2020-07-28",4.73
"1473","2020-07-29",4.75
"1474","2020-07-30",4.68
"1475","2020-07-31",4.57
"1476","2020-08-03",4.52
"1477","2020-08-04",4.5
"1478","2020-08-05",4.51
"1479","2020-08-06",4.51
"1480","2020-08-07",4.43
"1481","2020-08-10",4.48
"1482","2020-08-11",4.6
"1483","2020-08-12",4.52
"1484","2020-08-13",4.6
"1485","2020-08-14",4.53
"1486","2020-08-17",4.44
"1487","2020-08-18",4.49
"1488","2020-08-19",4.62
"1489","2020-08-20",4.62
"1490","2020-08-21",4.59
"1491","2020-08-24",4.72
"1492","2020-08-25",4.84
"1493","2020-08-26",4.84
"1494","2020-08-27",4.83
"1495","2020-08-28",4.97
"1496","2020-08-31",4.87
"1497","2020-09-01",5.09
"1498","2020-09-02",5.19
"1499","2020-09-03",5.12
"1500","2020-09-04",5.09
"1501","2020-09-08",4.94
"1502","2020-09-09",4.98
"1503","2020-09-10",4.91
"1504","2020-09-11",4.91
"1505","2020-09-14",4.9
"1506","2020-09-15",4.83
"1507","2020-09-16",4.87
"1508","2020-09-17",4.85
"1509","2020-09-18",4.82
"1510","2020-09-21",4.75
"1511","2020-09-22",4.67
"1512","2020-09-23",4.59
"1513","2020-09-24",4.66
"1514","2020-09-25",4.6
"1515","2020-09-28",4.67
"1516","2020-09-29",4.61
"1517","2020-09-30",4.61
"1518","2020-10-01",4.63
"1519","2020-10-02",4.6
"1520","2020-10-05",4.61
"1521","2020-10-06",4.58
"1522","2020-10-07",4.61
"1523","2020-10-08",4.64
"1524","2020-10-09",4.64
"1525","2020-10-12",4.57
"1526","2020-10-13",4.54
"1527","2020-10-14",4.47
"1528","2020-10-15",4.58
"1529","2020-10-16",4.63
"1530","2020-10-19",4.59
"1531","2020-10-20",4.67
"1532","2020-10-21",4.76
"1533","2020-10-22",4.76
"1534","2020-10-23",4.71
"1535","2020-10-26",4.67
"1536","2020-10-27",4.6
"1537","2020-10-28",4.48
"1538","2020-10-29",4.51
"1539","2020-10-30",4.54
"1540","2020-11-02",4.61
"1541","2020-11-03",4.645
"1542","2020-11-04",4.68
"1543","2020-11-05",4.82
"1544","2020-11-06",4.82
"1545","2020-11-09",5.01
"1546","2020-11-10",5.09
"1547","2020-11-11",5.12
"1548","2020-11-12",4.99
"1549","2020-11-13",4.99
"1550","2020-11-16",5.08
"1551","2020-11-17",5.01
"1552","2020-11-18",5.06
"1553","2020-11-19",5.06
"1554","2020-11-20",5.16
"1555","2020-11-23",5.39
"1556","2020-11-24",5.6
"1557","2020-11-25",5.5
"1558","2020-11-27",5.58
