"","date","KMDA"
"1002","2017-05-22",7.1
"1003","2017-05-23",7.13
"1004","2017-05-24",7.1
"1005","2017-05-25",7.1
"1006","2017-05-26",7.15
"1007","2017-05-30",7.15
"1008","2017-05-31",7.05
"1009","2017-06-01",8.2
"1010","2017-06-02",8.05
"1011","2017-06-05",8.25
"1012","2017-06-06",8.2
"1013","2017-06-07",7.65
"1014","2017-06-08",7.3
"1015","2017-06-09",7.4
"1016","2017-06-12",7.5
"1017","2017-06-13",7.7
"1018","2017-06-14",7.4
"1019","2017-06-15",7.3
"1020","2017-06-16",7.35
"1021","2017-06-19",7.5
"1022","2017-06-20",7.55
"1023","2017-06-21",7.5
"1024","2017-06-22",6.3
"1025","2017-06-23",6.05
"1026","2017-06-26",6.15
"1027","2017-06-27",5.93
"1028","2017-06-28",6.03
"1029","2017-06-29",6
"1030","2017-06-30",6
"1031","2017-07-03",5.95
"1032","2017-07-05",6
"1033","2017-07-06",6
"1034","2017-07-07",5.9
"1035","2017-07-10",6
"1036","2017-07-11",6
"1037","2017-07-12",5.95
"1038","2017-07-13",5.8
"1039","2017-07-14",5.7
"1040","2017-07-17",5.75
"1041","2017-07-18",5.7
"1042","2017-07-19",5.6
"1043","2017-07-20",5.5
"1044","2017-07-21",5.55
"1045","2017-07-24",5.5
"1046","2017-07-25",5.4
"1047","2017-07-26",5.15
"1048","2017-07-27",5.18
"1049","2017-07-28",4.5
"1050","2017-07-31",4.75
"1051","2017-08-01",4.55
"1052","2017-08-02",4.58
"1053","2017-08-03",4.5
"1054","2017-08-04",4.5
"1055","2017-08-07",4.6
"1056","2017-08-08",4.55
"1057","2017-08-09",4.5
"1058","2017-08-10",4.4
"1059","2017-08-11",4.5
"1060","2017-08-14",4.5
"1061","2017-08-15",4.35
"1062","2017-08-16",4.25
"1063","2017-08-17",4.45
"1064","2017-08-18",4.3
"1065","2017-08-21",4.3
"1066","2017-08-22",4.3
"1067","2017-08-23",4.45
"1068","2017-08-24",4.3
"1069","2017-08-25",4.55
"1070","2017-08-28",4.4
"1071","2017-08-29",4.3
"1072","2017-08-30",4.35
"1073","2017-08-31",4.5
"1074","2017-09-01",4.55
"1075","2017-09-05",4.55
"1076","2017-09-06",4.55
"1077","2017-09-07",4.55
"1078","2017-09-08",4.6
"1079","2017-09-11",4.6
"1080","2017-09-12",4.5
"1081","2017-09-13",4.6
"1082","2017-09-14",4.6
"1083","2017-09-15",4.7
"1084","2017-09-18",4.65
"1085","2017-09-19",4.75
"1086","2017-09-20",4.7
"1087","2017-09-21",4.7
"1088","2017-09-22",4.75
"1089","2017-09-25",4.8
"1090","2017-09-26",4.8
"1091","2017-09-27",4.75
"1092","2017-09-28",4.8
"1093","2017-09-29",4.8
"1094","2017-10-02",4.8
"1095","2017-10-03",4.75
"1096","2017-10-04",4.75
"1097","2017-10-05",4.78
"1098","2017-10-06",4.75
"1099","2017-10-09",4.85
"1100","2017-10-10",4.85
"1101","2017-10-11",4.85
"1102","2017-10-12",4.72
"1103","2017-10-13",4.8
"1104","2017-10-16",4.78
"1105","2017-10-17",4.78
"1106","2017-10-18",4.8
"1107","2017-10-19",4.9
"1108","2017-10-20",5
"1109","2017-10-23",5.1
"1110","2017-10-24",5.1
"1111","2017-10-25",5.1
"1112","2017-10-26",5.05
"1113","2017-10-27",5.15
"1114","2017-10-30",5.05
"1115","2017-10-31",5
"1116","2017-11-01",4.75
"1117","2017-11-02",4.68
"1118","2017-11-03",4.7
"1119","2017-11-06",4.7
"1120","2017-11-07",4.65
"1121","2017-11-08",4.55
"1122","2017-11-09",4.5
"1123","2017-11-10",4.45
"1124","2017-11-13",4.65
"1125","2017-11-14",4.85
"1126","2017-11-15",4.75
"1127","2017-11-16",4.7
"1128","2017-11-17",4.7
"1129","2017-11-20",4.65
"1130","2017-11-21",4.7
"1131","2017-11-22",4.65
"1132","2017-11-24",4.75
"1133","2017-11-27",4.7
"1134","2017-11-28",4.7
"1135","2017-11-29",4.75
"1136","2017-11-30",4.68
"1137","2017-12-01",4.7
"1138","2017-12-04",4.55
"1139","2017-12-05",4.55
"1140","2017-12-06",4.55
"1141","2017-12-07",4.55
"1142","2017-12-08",4.55
"1143","2017-12-11",4.4
"1144","2017-12-12",4.35
"1145","2017-12-13",4.5
"1146","2017-12-14",4.5
"1147","2017-12-15",4.4
"1148","2017-12-18",4.55
"1149","2017-12-19",4.55
"1150","2017-12-20",4.5
"1151","2017-12-21",4.55
"1152","2017-12-22",4.5
"1153","2017-12-26",4.55
"1154","2017-12-27",4.6
"1155","2017-12-28",4.7
"1156","2017-12-29",4.75
"1157","2018-01-02",4.8
"1158","2018-01-03",4.93
"1159","2018-01-04",5.25
"1160","2018-01-05",5.2
"1161","2018-01-08",5.2
"1162","2018-01-09",5.3
"1163","2018-01-10",5.4
"1164","2018-01-11",5.5
"1165","2018-01-12",5.65
"1166","2018-01-16",5.55
"1167","2018-01-17",5.65
"1168","2018-01-18",5.7
"1169","2018-01-19",5.6
"1170","2018-01-22",5.6
"1171","2018-01-23",5.7
"1172","2018-01-24",5.63
"1173","2018-01-25",5.75
"1174","2018-01-26",5.7
"1175","2018-01-29",5.65
"1176","2018-01-30",5.5
"1177","2018-01-31",5.45
"1178","2018-02-01",5.4
"1179","2018-02-02",5.2
"1180","2018-02-05",4.75
"1181","2018-02-06",4.75
"1182","2018-02-07",5.15
"1183","2018-02-08",4.8
"1184","2018-02-09",5
"1185","2018-02-12",5.15
"1186","2018-02-13",5.25
"1187","2018-02-14",5.2
"1188","2018-02-15",5.3
"1189","2018-02-16",5.25
"1190","2018-02-20",5.2
"1191","2018-02-21",5.3
"1192","2018-02-22",5.2
"1193","2018-02-23",5.18
"1194","2018-02-26",5.25
"1195","2018-02-27",5.2
"1196","2018-02-28",5.25
"1197","2018-03-01",5.2
"1198","2018-03-02",5.25
"1199","2018-03-05",5.1
"1200","2018-03-06",5.1
"1201","2018-03-07",5.18
"1202","2018-03-08",5.05
"1203","2018-03-09",5.2
"1204","2018-03-12",5.2
"1205","2018-03-13",5.25
"1206","2018-03-14",5.15
"1207","2018-03-15",5.15
"1208","2018-03-16",5.15
"1209","2018-03-19",4.9
"1210","2018-03-20",4.9
"1211","2018-03-21",5
"1212","2018-03-22",4.85
"1213","2018-03-23",4.7
"1214","2018-03-26",4.75
"1215","2018-03-27",4.7
"1216","2018-03-28",4.6
"1217","2018-03-29",4.6
"1218","2018-04-02",4.4
"1219","2018-04-03",4.55
"1220","2018-04-04",4.7
"1221","2018-04-05",4.7
"1222","2018-04-06",4.6
"1223","2018-04-09",4.65
"1224","2018-04-10",4.65
"1225","2018-04-11",4.65
"1226","2018-04-12",4.8
"1227","2018-04-13",4.7
"1228","2018-04-16",4.7
"1229","2018-04-17",4.65
"1230","2018-04-18",4.65
"1231","2018-04-19",4.6
"1232","2018-04-20",4.55
"1233","2018-04-23",4.53
"1234","2018-04-24",4.7
"1235","2018-04-25",4.65
"1236","2018-04-26",4.65
"1237","2018-04-27",4.75
"1238","2018-04-30",4.75
"1239","2018-05-01",4.65
"1240","2018-05-02",4.6
"1241","2018-05-03",4.7
"1242","2018-05-04",4.65
"1243","2018-05-07",4.65
"1244","2018-05-08",4.6
"1245","2018-05-09",4.55
"1246","2018-05-10",4.6
"1247","2018-05-11",4.65
"1248","2018-05-14",4.75
"1249","2018-05-15",4.65
"1250","2018-05-16",5
"1251","2018-05-17",4.85
"1252","2018-05-18",4.9
"1253","2018-05-21",4.95
"1254","2018-05-22",4.95
"1255","2018-05-23",4.85
"1256","2018-05-24",4.95
"1257","2018-05-25",4.95
"1258","2018-05-29",4.85
"1259","2018-05-30",4.85
"1260","2018-05-31",5.05
"1261","2018-06-01",5.1
"1262","2018-06-04",5.15
"1263","2018-06-05",5.1
"1264","2018-06-06",5.05
"1265","2018-06-07",5.15
"1266","2018-06-08",5.1
"1267","2018-06-11",5.1
"1268","2018-06-12",5.05
"1269","2018-06-13",5.15
"1270","2018-06-14",5.15
"1271","2018-06-15",5.15
"1272","2018-06-18",5.13
"1273","2018-06-19",5.15
"1274","2018-06-20",5.25
"1275","2018-06-21",5.3
"1276","2018-06-22",5.25
"1277","2018-06-25",5.2
"1278","2018-06-26",5.15
"1279","2018-06-27",5.1
"1280","2018-06-28",5.1
"1281","2018-06-29",5.2
"1282","2018-07-02",5.15
"1283","2018-07-03",5.3
"1284","2018-07-05",5.3
"1285","2018-07-06",5.4
"1286","2018-07-09",5.3
"1287","2018-07-10",5.35
"1288","2018-07-11",5.35
"1289","2018-07-12",5.45
"1290","2018-07-13",5.6
"1291","2018-07-16",5.6
"1292","2018-07-17",5.6
"1293","2018-07-18",5.55
"1294","2018-07-19",5.7
"1295","2018-07-20",5.7
"1296","2018-07-23",5.7
"1297","2018-07-24",5.7
"1298","2018-07-25",5.75
"1299","2018-07-26",5.75
"1300","2018-07-27",5.7
"1301","2018-07-30",5.6
"1302","2018-07-31",5.75
"1303","2018-08-01",5.75
"1304","2018-08-02",5.75
"1305","2018-08-03",5.9
"1306","2018-08-06",5.8
"1307","2018-08-07",5.6
"1308","2018-08-08",5.5
"1309","2018-08-09",5.3
"1310","2018-08-10",5.2
"1311","2018-08-13",5.25
"1312","2018-08-14",5.5
"1313","2018-08-15",5.5
"1314","2018-08-16",5.4
"1315","2018-08-17",5.45
"1316","2018-08-20",5.55
"1317","2018-08-21",5.6
"1318","2018-08-22",5.5
"1319","2018-08-23",5.65
"1320","2018-08-24",5.65
"1321","2018-08-27",5.65
"1322","2018-08-28",5.85
"1323","2018-08-29",5.8
"1324","2018-08-30",5.9
"1325","2018-08-31",5.95
"1326","2018-09-04",5.95
"1327","2018-09-05",6
"1328","2018-09-06",5.95
"1329","2018-09-07",5.95
"1330","2018-09-10",5.9
"1331","2018-09-11",5.98
"1332","2018-09-12",5.95
"1333","2018-09-13",6.15
"1334","2018-09-14",6.1
"1335","2018-09-17",5.9
"1336","2018-09-18",5.9
"1337","2018-09-19",6
"1338","2018-09-20",5.95
"1339","2018-09-21",6
"1340","2018-09-24",6.1
"1341","2018-09-25",6.25
"1342","2018-09-26",6.2
"1343","2018-09-27",6.3
"1344","2018-09-28",6.2
"1345","2018-10-01",6.24
"1346","2018-10-02",6.25
"1347","2018-10-03",6.18
"1348","2018-10-04",6
"1349","2018-10-05",6.25
"1350","2018-10-08",6.1
"1351","2018-10-09",6.15
"1352","2018-10-10",5.98
"1353","2018-10-11",5.82
"1354","2018-10-12",5.93
"1355","2018-10-15",5.95
"1356","2018-10-16",5.92
"1357","2018-10-17",5.97
"1358","2018-10-18",5.75
"1359","2018-10-19",5.89
"1360","2018-10-22",5.76
"1361","2018-10-23",5.66
"1362","2018-10-24",5.45
"1363","2018-10-25",5.41
"1364","2018-10-26",5.46
"1365","2018-10-29",5.24
"1366","2018-10-30",5.36
"1367","2018-10-31",5.3
"1368","2018-11-01",5.57
"1369","2018-11-02",5.4
"1370","2018-11-05",5.35
"1371","2018-11-06",5.39
"1372","2018-11-07",5.46
"1373","2018-11-08",5.44
"1374","2018-11-09",5.34
"1375","2018-11-12",5.55
"1376","2018-11-13",5.44
"1377","2018-11-14",5.36
"1378","2018-11-15",5.3
"1379","2018-11-16",5.32
"1380","2018-11-19",5.23
"1381","2018-11-20",5.14
"1382","2018-11-21",5.29
"1383","2018-11-23",5.28
"1384","2018-11-26",5.25
"1385","2018-11-27",5.19
"1386","2018-11-28",5.16
"1387","2018-11-29",5.18
"1388","2018-11-30",5.22
"1389","2018-12-03",5.39
"1390","2018-12-04",5.2
"1391","2018-12-06",5.19
"1392","2018-12-07",5.1
"1393","2018-12-10",4.96
"1394","2018-12-11",4.85
"1395","2018-12-12",4.8
"1396","2018-12-13",4.72
"1397","2018-12-14",4.68
"1398","2018-12-17",4.78
"1399","2018-12-18",4.78
"1400","2018-12-19",4.92
"1401","2018-12-20",4.88
"1402","2018-12-21",4.88
"1403","2018-12-24",4.88
"1404","2018-12-26",4.8
"1405","2018-12-27",4.8
"1406","2018-12-28",4.86
"1407","2018-12-31",5
"1408","2019-01-02",5.12
"1409","2019-01-03",5.16
"1410","2019-01-04",5.16
"1411","2019-01-07",5.21
"1412","2019-01-08",5.3
"1413","2019-01-09",5.3
"1414","2019-01-10",5.3
"1415","2019-01-11",5.31
"1416","2019-01-14",5.35
"1417","2019-01-15",5.33
"1418","2019-01-16",5.33
"1419","2019-01-17",5.29
"1420","2019-01-18",5.33
"1421","2019-01-22",5.27
"1422","2019-01-23",5.25
"1423","2019-01-24",5.14
"1424","2019-01-25",5.35
"1425","2019-01-28",5.24
"1426","2019-01-29",5.23
"1427","2019-01-30",5.23
"1428","2019-01-31",5.25
"1429","2019-02-01",5.39
"1430","2019-02-04",5.18
"1431","2019-02-05",5.29
"1432","2019-02-06",5.2
"1433","2019-02-07",5.33
"1434","2019-02-08",5.3
"1435","2019-02-11",5.44
"1436","2019-02-12",5.66
"1437","2019-02-13",5.58
"1438","2019-02-14",5.64
"1439","2019-02-15",5.85
"1440","2019-02-19",5.83
"1441","2019-02-20",5.85
"1442","2019-02-21",5.94
"1443","2019-02-22",6.02
"1444","2019-02-25",6.1
"1445","2019-02-26",6.01
"1446","2019-02-27",6.16
"1447","2019-02-28",6.17
"1448","2019-03-01",6.18
"1449","2019-03-04",6.16
"1450","2019-03-05",6.01
"1451","2019-03-06",6.02
"1452","2019-03-07",5.92
"1453","2019-03-08",5.93
"1454","2019-03-11",5.86
"1455","2019-03-12",5.92
"1456","2019-03-13",5.92
"1457","2019-03-14",6.1
"1458","2019-03-15",6.14
"1459","2019-03-18",5.91
"1460","2019-03-19",5.89
"1461","2019-03-20",5.91
"1462","2019-03-21",5.88
"1463","2019-03-22",5.83
"1464","2019-03-25",5.6
"1465","2019-03-26",5.65
"1466","2019-03-27",5.79
"1467","2019-03-28",5.79
"1468","2019-03-29",5.73
"1469","2019-04-01",5.61
"1470","2019-04-02",5.65
"1471","2019-04-03",5.75
"1472","2019-04-04",5.76
"1473","2019-04-05",5.87
"1474","2019-04-08",6.03
"1475","2019-04-09",6.02
"1476","2019-04-10",5.95
"1477","2019-04-11",5.91
"1478","2019-04-12",5.94
"1479","2019-04-15",6.12
"1480","2019-04-16",6.13
"1481","2019-04-17",6.26
"1482","2019-04-18",6.17
"1483","2019-04-22",6.23
"1484","2019-04-23",6.12
"1485","2019-04-24",6.1
"1486","2019-04-25",6.13
"1487","2019-04-26",6.1
"1488","2019-04-29",5.81
"1489","2019-04-30",5.74
"1490","2019-05-01",5.83
"1491","2019-05-02",5.71
"1492","2019-05-03",5.74
"1493","2019-05-06",5.73
"1494","2019-05-07",5.67
"1495","2019-05-08",5.69
"1496","2019-05-09",5.75
"1497","2019-05-10",5.73
"1498","2019-05-13",5.64
"1499","2019-05-14",5.75
"1500","2019-05-15",5.83
"1501","2019-05-16",5.73
"1502","2019-05-17",5.73
"1503","2019-05-20",5.65
"1504","2019-05-21",5.67
"1505","2019-05-22",5.73
"1506","2019-05-23",5.69
"1507","2019-05-24",5.68
"1508","2019-05-28",5.57
"1509","2019-05-29",5.54
"1510","2019-05-30",5.48
"1511","2019-05-31",5.45
"1512","2019-06-03",5.52
"1513","2019-06-04",5.6
"1514","2019-06-05",5.6
"1515","2019-06-06",5.62
"1516","2019-06-07",5.61
"1517","2019-06-10",5.67
"1518","2019-06-11",5.54
"1519","2019-06-12",5.44
"1520","2019-06-13",5.5
"1521","2019-06-14",5.48
"1522","2019-06-17",5.49
"1523","2019-06-18",5.47
"1524","2019-06-19",5.56
"1525","2019-06-20",5.45
"1526","2019-06-21",5.45
"1527","2019-06-24",5.45
"1528","2019-06-25",5.41
"1529","2019-06-26",5.39
"1530","2019-06-27",5.42
"1531","2019-06-28",5.52
"1532","2019-07-01",5.51
"1533","2019-07-02",5.51
"1534","2019-07-03",5.56
"1535","2019-07-05",5.71
"1536","2019-07-08",5.8
"1537","2019-07-09",5.81
"1538","2019-07-10",5.95
"1539","2019-07-11",5.86
"1540","2019-07-12",5.87
"1541","2019-07-15",5.86
"1542","2019-07-16",5.9
"1543","2019-07-17",5.99
"1544","2019-07-18",5.97
"1545","2019-07-19",5.94
"1546","2019-07-22",5.93
"1547","2019-07-23",5.9
"1548","2019-07-24",5.79
"1549","2019-07-25",5.8
"1550","2019-07-26",5.78
"1551","2019-07-29",5.65
"1552","2019-07-30",5.74
"1553","2019-07-31",5.67
"1554","2019-08-01",5.6
"1555","2019-08-02",5.55
"1556","2019-08-05",5.64
"1557","2019-08-06",5.54
"1558","2019-08-07",5.55
"1559","2019-08-08",5.6
"1560","2019-08-09",5.57
"1561","2019-08-12",5.48
"1562","2019-08-13",5.5
"1563","2019-08-14",5.27
"1564","2019-08-15",5.26
"1565","2019-08-16",5.31
"1566","2019-08-19",5.37
"1567","2019-08-20",5.38
"1568","2019-08-21",5.4
"1569","2019-08-22",5.53
"1570","2019-08-23",5.41
"1571","2019-08-26",5.57
"1572","2019-08-27",5.48
"1573","2019-08-28",5.63
"1574","2019-08-29",5.63
"1575","2019-08-30",5.61
"1576","2019-09-03",5.59
"1577","2019-09-04",5.45
"1578","2019-09-05",5.41
"1579","2019-09-06",5.39
"1580","2019-09-09",5.39
"1581","2019-09-10",5.26
"1582","2019-09-11",5.25
"1583","2019-09-12",5.28
"1584","2019-09-13",5.26
"1585","2019-09-16",5.14
"1586","2019-09-17",5.17
"1587","2019-09-18",5.15
"1588","2019-09-19",5.13
"1589","2019-09-20",5.16
"1590","2019-09-23",5.12
"1591","2019-09-24",5.15
"1592","2019-09-25",5.11
"1593","2019-09-26",5.17
"1594","2019-09-27",5.17
"1595","2019-09-30",5.13
"1596","2019-10-01",5.28
"1597","2019-10-02",5.28
"1598","2019-10-03",5.13
"1599","2019-10-04",5.22
"1600","2019-10-07",5.08
"1601","2019-10-08",4.97
"1602","2019-10-09",5.08
"1603","2019-10-10",5.05
"1604","2019-10-11",5.1
"1605","2019-10-14",5.05
"1606","2019-10-15",5.03
"1607","2019-10-16",5.04
"1608","2019-10-17",5.29
"1609","2019-10-18",5.16
"1610","2019-10-21",5.19
"1611","2019-10-22",5.2
"1612","2019-10-23",5.19
"1613","2019-10-24",5.12
"1614","2019-10-25",5.16
"1615","2019-10-28",5.26
"1616","2019-10-29",5.07
"1617","2019-10-30",5.12
"1618","2019-10-31",5.23
"1619","2019-11-01",5.22
"1620","2019-11-04",5.23
"1621","2019-11-05",5.32
"1622","2019-11-06",5.19
"1623","2019-11-07",5.26
"1624","2019-11-08",5.3
"1625","2019-11-11",5.35
"1626","2019-11-12",5.49
"1627","2019-11-13",5.71
"1628","2019-11-14",5.96
"1629","2019-11-15",5.92
"1630","2019-11-18",5.93
"1631","2019-11-19",5.95
"1632","2019-11-20",5.98
"1633","2019-11-21",6.83
"1634","2019-11-22",6.9
"1635","2019-11-25",7.64
"1636","2019-11-26",7.42
"1637","2019-11-27",7.24
"1638","2019-11-29",7.43
"1639","2019-12-02",7.41
"1640","2019-12-03",7.12
"1641","2019-12-04",7.28
"1642","2019-12-05",7.4
"1643","2019-12-06",7.37
"1644","2019-12-09",7.7
"1645","2019-12-10",7.61
"1646","2019-12-11",7.54
"1647","2019-12-12",7.37
"1648","2019-12-13",7.29
"1649","2019-12-16",6.83
"1650","2019-12-17",7.03
"1651","2019-12-18",7.01
"1652","2019-12-19",6.96
"1653","2019-12-20",7.01
"1654","2019-12-23",6.8
"1655","2019-12-24",6.83
"1656","2019-12-26",6.86
"1657","2019-12-27",6.84
"1658","2019-12-30",6.83
"1659","2019-12-31",6.83
"1660","2020-01-02",7
"1661","2020-01-03",6.9
"1662","2020-01-06",6.64
"1663","2020-01-07",6.31
"1664","2020-01-08",6.28
"1665","2020-01-09",6.01
"1666","2020-01-10",6.35
"1667","2020-01-13",6.77
"1668","2020-01-14",6.53
"1669","2020-01-15",6.46
"1670","2020-01-16",6.5
"1671","2020-01-17",6.52
"1672","2020-01-21",6.85
"1673","2020-01-22",6.9
"1674","2020-01-23",6.84
"1675","2020-01-24",6.77
"1676","2020-01-27",6.52
"1677","2020-01-28",6.57
"1678","2020-01-29",6.58
"1679","2020-01-30",6.52
"1680","2020-01-31",6.5
"1681","2020-02-03",6.41
"1682","2020-02-04",6.52
"1683","2020-02-05",6.73
"1684","2020-02-06",6.96
"1685","2020-02-07",7.02
"1686","2020-02-10",7.13
"1687","2020-02-11",7.13
"1688","2020-02-12",6.7
"1689","2020-02-13",6.56
"1690","2020-02-14",6.51
"1691","2020-02-18",6.03
"1692","2020-02-19",6.11
"1693","2020-02-20",6.15
"1694","2020-02-21",6.03
"1695","2020-02-24",5.89
"1696","2020-02-25",6.01
"1697","2020-02-26",6.14
"1698","2020-02-27",5.92
"1699","2020-02-28",5.81
"1700","2020-03-02",5.71
"1701","2020-03-03",5.68
"1702","2020-03-04",5.71
"1703","2020-03-05",5.68
"1704","2020-03-06",5.69
"1705","2020-03-09",5.35
"1706","2020-03-10",5.46
"1707","2020-03-11",5.15
"1708","2020-03-12",4.57
"1709","2020-03-13",4.7
"1710","2020-03-16",4.64
"1711","2020-03-17",4.56
"1712","2020-03-18",4.61
"1713","2020-03-19",5.5
"1714","2020-03-20",5.36
"1715","2020-03-23",5.42
"1716","2020-03-24",5.64
"1717","2020-03-25",5.52
"1718","2020-03-26",5.54
"1719","2020-03-27",5.49
"1720","2020-03-30",5.76
"1721","2020-03-31",5.83
"1722","2020-04-01",5.37
"1723","2020-04-02",5.67
"1724","2020-04-03",5.72
"1725","2020-04-06",6.05
"1726","2020-04-07",6.1
"1727","2020-04-08",6.29
"1728","2020-04-09",6.45
"1729","2020-04-13",6.83
"1730","2020-04-14",6.74
"1731","2020-04-15",6.66
"1732","2020-04-16",6.64
"1733","2020-04-17",6.81
"1734","2020-04-20",6.88
"1735","2020-04-21",7.5
"1736","2020-04-22",7.23
"1737","2020-04-23",7.32
"1738","2020-04-24",7.4
"1739","2020-04-27",7.5
"1740","2020-04-28",7.29
"1741","2020-04-29",7.48
"1742","2020-04-30",7.5
"1743","2020-05-01",7.28
"1744","2020-05-04",7.44
"1745","2020-05-05",7.49
"1746","2020-05-06",7.4
"1747","2020-05-07",7.43
"1748","2020-05-08",7.5
"1749","2020-05-11",7.5
"1750","2020-05-12",7.46
"1751","2020-05-13",7.36
"1752","2020-05-14",7.39
"1753","2020-05-15",7.48
"1754","2020-05-18",6.97
"1755","2020-05-19",6.71
"1756","2020-05-20",7.32
"1757","2020-05-21",8.35
"1758","2020-05-22",8.58
"1759","2020-05-26",7.65
"1760","2020-05-27",7.86
"1761","2020-05-28",7.67
"1762","2020-05-29",7.85
"1763","2020-06-01",7.55
"1764","2020-06-02",7.56
"1765","2020-06-03",7.8
"1766","2020-06-04",7.83
"1767","2020-06-05",7.98
"1768","2020-06-08",8.06
"1769","2020-06-09",7.82
"1770","2020-06-10",7.79
"1771","2020-06-11",7.28
"1772","2020-06-12",7.71
"1773","2020-06-15",8.04
"1774","2020-06-16",8.41
"1775","2020-06-17",8.32
"1776","2020-06-18",8.7
"1777","2020-06-19",8.72
"1778","2020-06-22",8.35
"1779","2020-06-23",8.94
"1780","2020-06-24",9.45
"1781","2020-06-25",8.99
"1782","2020-06-26",8.74
"1783","2020-06-29",7.67
"1784","2020-06-30",7.76
"1785","2020-07-01",8.81
"1786","2020-07-02",8.83
"1787","2020-07-06",8.46
"1788","2020-07-07",8.28
"1789","2020-07-08",8.34
"1790","2020-07-09",8.54
"1791","2020-07-10",8.47
"1792","2020-07-13",8.5
"1793","2020-07-14",8.66
"1794","2020-07-15",8.78
"1795","2020-07-16",8.93
"1796","2020-07-17",9.08
"1797","2020-07-20",9.23
"1798","2020-07-21",9.4
"1799","2020-07-22",9.2
"1800","2020-07-23",8.93
"1801","2020-07-24",8.68
"1802","2020-07-27",8.51
"1803","2020-07-28",8.54
"1804","2020-07-29",8.5
"1805","2020-07-30",9.02
"1806","2020-07-31",8.86
"1807","2020-08-03",9.02
"1808","2020-08-04",8.86
"1809","2020-08-05",8.94
"1810","2020-08-06",8.7
"1811","2020-08-07",8.7
"1812","2020-08-10",8.6
"1813","2020-08-11",8.51
"1814","2020-08-12",8.05
"1815","2020-08-13",9
"1816","2020-08-14",9.95
"1817","2020-08-17",11.26
"1818","2020-08-18",11.53
"1819","2020-08-19",10.29
"1820","2020-08-20",9.78
"1821","2020-08-21",10
"1822","2020-08-24",11.73
"1823","2020-08-25",11.12
"1824","2020-08-26",10.88
"1825","2020-08-27",10.08
"1826","2020-08-28",10.22
"1827","2020-08-31",9.92
"1828","2020-09-01",9.34
"1829","2020-09-02",9.39
"1830","2020-09-03",8.93
"1831","2020-09-04",8.77
"1832","2020-09-08",9.18
"1833","2020-09-09",9.44
"1834","2020-09-10",8.81
"1835","2020-09-11",9.08
"1836","2020-09-14",9.01
"1837","2020-09-15",8.75
"1838","2020-09-16",8.69
"1839","2020-09-17",8.98
"1840","2020-09-18",8.77
"1841","2020-09-21",8.71
"1842","2020-09-22",8.69
"1843","2020-09-23",8.27
"1844","2020-09-24",8.24
"1845","2020-09-25",8.42
"1846","2020-09-28",8.14
"1847","2020-09-29",8.02
"1848","2020-09-30",8.36
"1849","2020-10-01",8.09
"1850","2020-10-02",8.01
"1851","2020-10-05",8.27
"1852","2020-10-06",8.13
"1853","2020-10-07",7.96
"1854","2020-10-08",8.03
"1855","2020-10-09",8.09
"1856","2020-10-12",7.88
"1857","2020-10-13",7.96
"1858","2020-10-14",7.9
"1859","2020-10-15",7.94
"1860","2020-10-16",7.95
"1861","2020-10-19",8.41
"1862","2020-10-20",8.46
"1863","2020-10-21",8.3
"1864","2020-10-22",8.33
"1865","2020-10-23",8.38
"1866","2020-10-26",7.86
"1867","2020-10-27",7.62
"1868","2020-10-28",7.23
"1869","2020-10-29",7.1
"1870","2020-10-30",7.15
"1871","2020-11-02",7.38
"1872","2020-11-03",7.29
"1873","2020-11-04",7.4
"1874","2020-11-05",7.32
"1875","2020-11-06",7.33
"1876","2020-11-09",6.57
"1877","2020-11-10",6.41
"1878","2020-11-11",6.39
"1879","2020-11-12",6.54
"1880","2020-11-13",6.66
"1881","2020-11-16",6.9
"1882","2020-11-17",6.66
"1883","2020-11-18",6.56
"1884","2020-11-19",6.68
"1885","2020-11-20",6.78
"1886","2020-11-23",6.64
"1887","2020-11-24",6.68
"1888","2020-11-25",6.62
"1889","2020-11-27",6.8
