"","date","CSIQ"
"989","2010-12-03",13.6
"990","2010-12-06",13.8
"991","2010-12-07",13.21
"992","2010-12-08",13.09
"993","2010-12-09",13.09
"994","2010-12-10",13.37
"995","2010-12-13",13.02
"996","2010-12-14",12.83
"997","2010-12-15",12.54
"998","2010-12-16",12.67
"999","2010-12-17",12.68
"1000","2010-12-20",12.9
"1001","2010-12-21",12.84
"1002","2010-12-22",12.83
"1003","2010-12-23",12.97
"1004","2010-12-27",12.66
"1005","2010-12-28",12.37
"1006","2010-12-29",12.34
"1007","2010-12-30",12.35
"1008","2010-12-31",12.39
"1009","2011-01-03",12.49
"1010","2011-01-04",12.89
"1011","2011-01-05",13.47
"1012","2011-01-06",13.26
"1013","2011-01-07",13.3
"1014","2011-01-10",13.61
"1015","2011-01-11",14.19
"1016","2011-01-12",14.23
"1017","2011-01-13",14.24
"1018","2011-01-14",13.7
"1019","2011-01-18",14.97
"1020","2011-01-19",15.11
"1021","2011-01-20",14.76
"1022","2011-01-21",14.28
"1023","2011-01-24",15.15
"1024","2011-01-25",14.32
"1025","2011-01-26",14.09
"1026","2011-01-27",14.28
"1027","2011-01-28",13.71
"1028","2011-01-31",14.02
"1029","2011-02-01",14.36
"1030","2011-02-02",14.82
"1031","2011-02-03",14.49
"1032","2011-02-04",14.08
"1033","2011-02-07",14.36
"1034","2011-02-08",14.23
"1035","2011-02-09",13.88
"1036","2011-02-10",13.81
"1037","2011-02-11",14.37
"1038","2011-02-14",15.1
"1039","2011-02-15",15.52
"1040","2011-02-16",16.370001
"1041","2011-02-17",16.379999
"1042","2011-02-18",15.8
"1043","2011-02-22",15.07
"1044","2011-02-23",15.28
"1045","2011-02-24",15.77
"1046","2011-02-25",15.4
"1047","2011-02-28",14.53
"1048","2011-03-01",14.04
"1049","2011-03-02",13.93
"1050","2011-03-03",13.92
"1051","2011-03-04",13.54
"1052","2011-03-07",13.18
"1053","2011-03-08",13.38
"1054","2011-03-09",13.7
"1055","2011-03-10",11.22
"1056","2011-03-11",11.05
"1057","2011-03-14",10.75
"1058","2011-03-15",11.86
"1059","2011-03-16",10.98
"1060","2011-03-17",11.11
"1061","2011-03-18",10.94
"1062","2011-03-21",10.98
"1063","2011-03-22",11.15
"1064","2011-03-23",11.32
"1065","2011-03-24",11.22
"1066","2011-03-25",11.12
"1067","2011-03-28",11.38
"1068","2011-03-29",11.47
"1069","2011-03-30",11.6
"1070","2011-03-31",11.28
"1071","2011-04-01",11.06
"1072","2011-04-04",10.95
"1073","2011-04-05",10.88
"1074","2011-04-06",10.9
"1075","2011-04-07",10.8
"1076","2011-04-08",10.52
"1077","2011-04-11",10.32
"1078","2011-04-12",10.28
"1079","2011-04-13",10.4
"1080","2011-04-14",10.2
"1081","2011-04-15",10.04
"1082","2011-04-18",9.55
"1083","2011-04-19",9.72
"1084","2011-04-20",10.25
"1085","2011-04-21",10.28
"1086","2011-04-25",10.17
"1087","2011-04-26",10.3
"1088","2011-04-27",10.17
"1089","2011-04-28",10.3
"1090","2011-04-29",10.8
"1091","2011-05-02",10.4
"1092","2011-05-03",9.94
"1093","2011-05-04",9.76
"1094","2011-05-05",9.61
"1095","2011-05-06",9.75
"1096","2011-05-09",9.89
"1097","2011-05-10",10.26
"1098","2011-05-11",9.8
"1099","2011-05-12",9.87
"1100","2011-05-13",9.68
"1101","2011-05-16",9.33
"1102","2011-05-17",9.17
"1103","2011-05-18",9.18
"1104","2011-05-19",9.28
"1105","2011-05-20",9.12
"1106","2011-05-23",8.77
"1107","2011-05-24",8.4
"1108","2011-05-25",8.7
"1109","2011-05-26",8.98
"1110","2011-05-27",9.28
"1111","2011-05-31",9.85
"1112","2011-06-01",9.38
"1113","2011-06-02",9.55
"1114","2011-06-03",9.55
"1115","2011-06-06",9.15
"1116","2011-06-07",9.82
"1117","2011-06-08",9.15
"1118","2011-06-09",9.21
"1119","2011-06-10",8.8
"1120","2011-06-13",9.14
"1121","2011-06-14",10.15
"1122","2011-06-15",10.11
"1123","2011-06-16",10.21
"1124","2011-06-17",10.1
"1125","2011-06-20",9.8
"1126","2011-06-21",10.11
"1127","2011-06-22",10.77
"1128","2011-06-23",10.94
"1129","2011-06-24",11.1
"1130","2011-06-27",11.34
"1131","2011-06-28",11.24
"1132","2011-06-29",11.6
"1133","2011-06-30",11.5
"1134","2011-07-01",11.48
"1135","2011-07-05",11.47
"1136","2011-07-06",11.05
"1137","2011-07-07",10.95
"1138","2011-07-08",10.47
"1139","2011-07-11",10.13
"1140","2011-07-12",9.69
"1141","2011-07-13",9.87
"1142","2011-07-14",9.51
"1143","2011-07-15",9.51
"1144","2011-07-18",9.24
"1145","2011-07-19",9.52
"1146","2011-07-20",9.23
"1147","2011-07-21",9.24
"1148","2011-07-22",9.63
"1149","2011-07-25",9.35
"1150","2011-07-26",9.18
"1151","2011-07-27",8.93
"1152","2011-07-28",8.8
"1153","2011-07-29",8.77
"1154","2011-08-01",8.66
"1155","2011-08-02",8.5
"1156","2011-08-03",8.45
"1157","2011-08-04",7.53
"1158","2011-08-05",7.69
"1159","2011-08-08",6.53
"1160","2011-08-09",7.09
"1161","2011-08-10",6.93
"1162","2011-08-11",7.64
"1163","2011-08-12",7.36
"1164","2011-08-15",7.81
"1165","2011-08-16",7.87
"1166","2011-08-17",7.42
"1167","2011-08-18",6.67
"1168","2011-08-19",6.28
"1169","2011-08-22",5.7
"1170","2011-08-23",6.14
"1171","2011-08-24",6.58
"1172","2011-08-25",6.18
"1173","2011-08-26",6.4
"1174","2011-08-29",6.56
"1175","2011-08-30",6.57
"1176","2011-08-31",6.74
"1177","2011-09-01",6.46
"1178","2011-09-02",6.04
"1179","2011-09-06",5.86
"1180","2011-09-07",6.14
"1181","2011-09-08",5.7
"1182","2011-09-09",5.28
"1183","2011-09-12",5.04
"1184","2011-09-13",5.16
"1185","2011-09-14",5.08
"1186","2011-09-15",5.07
"1187","2011-09-16",4.9
"1188","2011-09-19",4.6
"1189","2011-09-20",4.32
"1190","2011-09-21",4.48
"1191","2011-09-22",4.41
"1192","2011-09-23",4.72
"1193","2011-09-26",4.6
"1194","2011-09-27",4.35
"1195","2011-09-28",4.15
"1196","2011-09-29",3.95
"1197","2011-09-30",3.68
"1198","2011-10-03",3.2
"1199","2011-10-04",3.5
"1200","2011-10-05",3.65
"1201","2011-10-06",3.83
"1202","2011-10-07",3.39
"1203","2011-10-10",3.59
"1204","2011-10-11",3.53
"1205","2011-10-12",3.6
"1206","2011-10-13",3.71
"1207","2011-10-14",3.79
"1208","2011-10-17",3.27
"1209","2011-10-18",3.18
"1210","2011-10-19",3.11
"1211","2011-10-20",3.2
"1212","2011-10-21",3.04
"1213","2011-10-24",3.31
"1214","2011-10-25",3.1
"1215","2011-10-26",3.11
"1216","2011-10-27",3.47
"1217","2011-10-28",3.68
"1218","2011-10-31",3.45
"1219","2011-11-01",3.11
"1220","2011-11-02",3.12
"1221","2011-11-03",3.06
"1222","2011-11-04",3.17
"1223","2011-11-07",3.06
"1224","2011-11-08",3.09
"1225","2011-11-09",3
"1226","2011-11-10",2.8
"1227","2011-11-11",2.84
"1228","2011-11-14",2.78
"1229","2011-11-15",2.58
"1230","2011-11-16",2.35
"1231","2011-11-17",2.29
"1232","2011-11-18",2.38
"1233","2011-11-21",2.2
"1234","2011-11-22",2.48
"1235","2011-11-23",2.35
"1236","2011-11-25",2.26
"1237","2011-11-28",2.37
"1238","2011-11-29",2.53
"1239","2011-11-30",2.91
"1240","2011-12-01",3.12
"1241","2011-12-02",2.85
"1242","2011-12-05",2.78
"1243","2011-12-06",2.74
"1244","2011-12-07",2.88
"1245","2011-12-08",2.67
"1246","2011-12-09",2.75
"1247","2011-12-12",2.58
"1248","2011-12-13",2.44
"1249","2011-12-14",2.32
"1250","2011-12-15",2.25
"1251","2011-12-16",2.4
"1252","2011-12-19",2.21
"1253","2011-12-20",2.95
"1254","2011-12-21",2.89
"1255","2011-12-22",2.96
"1256","2011-12-23",2.83
"1257","2011-12-27",2.7
"1258","2011-12-28",2.59
"1259","2011-12-29",2.65
"1260","2011-12-30",2.66
"1261","2012-01-03",2.8
"1262","2012-01-04",2.81
"1263","2012-01-05",2.73
"1264","2012-01-06",2.74
"1265","2012-01-09",2.89
"1266","2012-01-10",3.1
"1267","2012-01-11",3.58
"1268","2012-01-12",3.51
"1269","2012-01-13",3.21
"1270","2012-01-17",3.36
"1271","2012-01-18",3.48
"1272","2012-01-19",3.13
"1273","2012-01-20",3.23
"1274","2012-01-23",3.16
"1275","2012-01-24",3.13
"1276","2012-01-25",3.18
"1277","2012-01-26",3.59
"1278","2012-01-27",3.92
"1279","2012-01-30",4.13
"1280","2012-01-31",3.82
"1281","2012-02-01",3.74
"1282","2012-02-02",3.79
"1283","2012-02-03",3.74
"1284","2012-02-06",3.69
"1285","2012-02-07",3.71
"1286","2012-02-08",4.12
"1287","2012-02-09",4.39
"1288","2012-02-10",4.23
"1289","2012-02-13",4.15
"1290","2012-02-14",3.85
"1291","2012-02-15",3.6
"1292","2012-02-16",3.58
"1293","2012-02-17",4.2
"1294","2012-02-21",4.18
"1295","2012-02-22",4.29
"1296","2012-02-23",4.02
"1297","2012-02-24",3.86
"1298","2012-02-27",3.77
"1299","2012-02-28",3.82
"1300","2012-02-29",3.65
"1301","2012-03-01",3.67
"1302","2012-03-02",3.74
"1303","2012-03-05",3.4
"1304","2012-03-06",3.28
"1305","2012-03-07",2.85
"1306","2012-03-08",2.97
"1307","2012-03-09",3.2
"1308","2012-03-12",3.11
"1309","2012-03-13",3.25
"1310","2012-03-14",3.21
"1311","2012-03-15",3.33
"1312","2012-03-16",3.48
"1313","2012-03-19",3.43
"1314","2012-03-20",3.65
"1315","2012-03-21",3.4
"1316","2012-03-22",3.33
"1317","2012-03-23",3.33
"1318","2012-03-26",3.32
"1319","2012-03-27",3.27
"1320","2012-03-28",3.15
"1321","2012-03-29",3.07
"1322","2012-03-30",3.18
"1323","2012-04-02",3.14
"1324","2012-04-03",3.06
"1325","2012-04-04",3.05
"1326","2012-04-05",3.04
"1327","2012-04-09",3.03
"1328","2012-04-10",3.12
"1329","2012-04-11",3.31
"1330","2012-04-12",3.39
"1331","2012-04-13",3.29
"1332","2012-04-16",3.54
"1333","2012-04-17",3.56
"1334","2012-04-18",3.5
"1335","2012-04-19",3.54
"1336","2012-04-20",3.43
"1337","2012-04-23",3.24
"1338","2012-04-24",3.22
"1339","2012-04-25",3.28
"1340","2012-04-26",3.35
"1341","2012-04-27",3.36
"1342","2012-04-30",3.45
"1343","2012-05-01",3.61
"1344","2012-05-02",3.58
"1345","2012-05-03",3.56
"1346","2012-05-04",3.57
"1347","2012-05-07",3.35
"1348","2012-05-08",3.2
"1349","2012-05-09",3.21
"1350","2012-05-10",3.4
"1351","2012-05-11",3.43
"1352","2012-05-14",3.3
"1353","2012-05-15",3.21
"1354","2012-05-16",3.16
"1355","2012-05-17",2.95
"1356","2012-05-18",2.7
"1357","2012-05-21",2.83
"1358","2012-05-22",2.8
"1359","2012-05-23",2.84
"1360","2012-05-24",2.73
"1361","2012-05-25",3.14
"1362","2012-05-29",2.97
"1363","2012-05-30",2.92
"1364","2012-05-31",2.93
"1365","2012-06-01",3.08
"1366","2012-06-04",2.93
"1367","2012-06-05",3.08
"1368","2012-06-06",3.2
"1369","2012-06-07",3.25
"1370","2012-06-08",3.31
"1371","2012-06-11",3.29
"1372","2012-06-12",3.44
"1373","2012-06-13",3.33
"1374","2012-06-14",3.27
"1375","2012-06-15",3.49
"1376","2012-06-18",3.64
"1377","2012-06-19",3.75
"1378","2012-06-20",3.8
"1379","2012-06-21",3.57
"1380","2012-06-22",3.82
"1381","2012-06-25",3.64
"1382","2012-06-26",3.61
"1383","2012-06-27",3.45
"1384","2012-06-28",3.36
"1385","2012-06-29",3.6
"1386","2012-07-02",3.62
"1387","2012-07-03",3.78
"1388","2012-07-05",3.73
"1389","2012-07-06",3.65
"1390","2012-07-09",3.52
"1391","2012-07-10",3.37
"1392","2012-07-11",3.48
"1393","2012-07-12",3.45
"1394","2012-07-13",3.75
"1395","2012-07-16",3.82
"1396","2012-07-17",3.85
"1397","2012-07-18",3.88
"1398","2012-07-19",3.8
"1399","2012-07-20",3.74
"1400","2012-07-23",3.65
"1401","2012-07-24",3.34
"1402","2012-07-25",3.29
"1403","2012-07-26",3.22
"1404","2012-07-27",3.14
"1405","2012-07-30",2.64
"1406","2012-07-31",2.67
"1407","2012-08-01",2.61
"1408","2012-08-02",2.55
"1409","2012-08-03",2.55
"1410","2012-08-06",2.67
"1411","2012-08-07",2.8
"1412","2012-08-08",2.77
"1413","2012-08-09",2.94
"1414","2012-08-10",2.95
"1415","2012-08-13",3.03
"1416","2012-08-14",3.04
"1417","2012-08-15",2.71
"1418","2012-08-16",2.81
"1419","2012-08-17",2.87
"1420","2012-08-20",2.86
"1421","2012-08-21",2.86
"1422","2012-08-22",3
"1423","2012-08-23",2.96
"1424","2012-08-24",2.93
"1425","2012-08-27",3.02
"1426","2012-08-28",2.93
"1427","2012-08-29",3
"1428","2012-08-30",2.87
"1429","2012-08-31",2.79
"1430","2012-09-04",2.64
"1431","2012-09-05",2.63
"1432","2012-09-06",2.68
"1433","2012-09-07",2.81
"1434","2012-09-10",2.87
"1435","2012-09-11",2.92
"1436","2012-09-12",2.93
"1437","2012-09-13",2.89
"1438","2012-09-14",3.03
"1439","2012-09-17",2.97
"1440","2012-09-18",3
"1441","2012-09-19",3.05
"1442","2012-09-20",2.98
"1443","2012-09-21",2.98
"1444","2012-09-24",2.99
"1445","2012-09-25",3.01
"1446","2012-09-26",2.93
"1447","2012-09-27",2.89
"1448","2012-09-28",2.79
"1449","2012-10-01",2.84
"1450","2012-10-02",2.82
"1451","2012-10-03",2.79
"1452","2012-10-04",2.87
"1453","2012-10-05",2.77
"1454","2012-10-08",2.66
"1455","2012-10-09",2.65
"1456","2012-10-10",2.63
"1457","2012-10-11",2.72
"1458","2012-10-12",2.73
"1459","2012-10-15",2.68
"1460","2012-10-16",2.7
"1461","2012-10-17",2.75
"1462","2012-10-18",2.67
"1463","2012-10-19",2.63
"1464","2012-10-22",2.6
"1465","2012-10-23",2.61
"1466","2012-10-24",2.61
"1467","2012-10-25",2.6
"1468","2012-10-26",2.59
"1469","2012-10-31",2.59
"1470","2012-11-01",2.63
"1471","2012-11-02",2.64
"1472","2012-11-05",2.69
"1473","2012-11-06",2.69
"1474","2012-11-07",2.7
"1475","2012-11-08",2.67
"1476","2012-11-09",2.69
"1477","2012-11-12",2.65
"1478","2012-11-13",2.6
"1479","2012-11-14",2.36
"1480","2012-11-15",2.03
"1481","2012-11-16",2.08
"1482","2012-11-19",2.07
"1483","2012-11-20",2.2
"1484","2012-11-21",2.28
"1485","2012-11-23",2.41
"1486","2012-11-26",2.49
"1487","2012-11-27",2.38
"1488","2012-11-28",2.67
"1489","2012-11-29",2.72
"1490","2012-11-30",2.63
"1491","2012-12-03",2.71
"1492","2012-12-04",2.64
"1493","2012-12-05",2.59
"1494","2012-12-06",2.58
"1495","2012-12-07",2.65
"1496","2012-12-10",2.61
"1497","2012-12-11",2.71
"1498","2012-12-12",3.01
"1499","2012-12-13",3.01
"1500","2012-12-14",3.08
"1501","2012-12-17",3.03
"1502","2012-12-18",3.06
"1503","2012-12-19",3.42
"1504","2012-12-20",3.4
"1505","2012-12-21",3.21
"1506","2012-12-24",3.28
"1507","2012-12-26",3.39
"1508","2012-12-27",3.37
"1509","2012-12-28",3.27
"1510","2012-12-31",3.4
"1511","2013-01-02",3.4
"1512","2013-01-03",3.67
"1513","2013-01-04",3.8
"1514","2013-01-07",3.66
"1515","2013-01-08",3.7
"1516","2013-01-09",4.37
"1517","2013-01-10",4.5
"1518","2013-01-11",4.42
"1519","2013-01-14",4.46
"1520","2013-01-15",4.4
"1521","2013-01-16",4.16
"1522","2013-01-17",4.44
"1523","2013-01-18",4.34
"1524","2013-01-22",4.6
"1525","2013-01-23",4.57
"1526","2013-01-24",4.58
"1527","2013-01-25",4.5
"1528","2013-01-28",4.42
"1529","2013-01-29",4.47
"1530","2013-01-30",4.43
"1531","2013-01-31",4.45
"1532","2013-02-01",4.6
"1533","2013-02-04",4.75
"1534","2013-02-05",4.68
"1535","2013-02-06",4.97
"1536","2013-02-07",4.8
"1537","2013-02-08",4.7
"1538","2013-02-11",4.9
"1539","2013-02-12",4.94
"1540","2013-02-13",4.93
"1541","2013-02-14",5
"1542","2013-02-15",5
"1543","2013-02-19",4.99
"1544","2013-02-20",4.92
"1545","2013-02-21",4.35
"1546","2013-02-22",4.52
"1547","2013-02-25",4.15
"1548","2013-02-26",4.08
"1549","2013-02-27",4.07
"1550","2013-02-28",4.01
"1551","2013-03-01",3.85
"1552","2013-03-04",3.7
"1553","2013-03-05",3.73
"1554","2013-03-06",3.78
"1555","2013-03-07",3.71
"1556","2013-03-08",3.73
"1557","2013-03-11",3.15
"1558","2013-03-12",3.47
"1559","2013-03-13",3.67
"1560","2013-03-14",3.53
"1561","2013-03-15",3.5
"1562","2013-03-18",3.35
"1563","2013-03-19",3.4
"1564","2013-03-20",3.64
"1565","2013-03-21",3.47
"1566","2013-03-22",3.41
"1567","2013-03-25",3.24
"1568","2013-03-26",3.36
"1569","2013-03-27",3.49
"1570","2013-03-28",3.46
"1571","2013-04-01",3.3
"1572","2013-04-02",3.24
"1573","2013-04-03",3.34
"1574","2013-04-04",3.35
"1575","2013-04-05",3.47
"1576","2013-04-08",3.8
"1577","2013-04-09",4.19
"1578","2013-04-10",4.09
"1579","2013-04-11",4.1
"1580","2013-04-12",4.07
"1581","2013-04-15",3.71
"1582","2013-04-16",3.77
"1583","2013-04-17",3.72
"1584","2013-04-18",3.82
"1585","2013-04-19",4.03
"1586","2013-04-22",4.07
"1587","2013-04-23",4.25
"1588","2013-04-24",4.44
"1589","2013-04-25",4.67
"1590","2013-04-26",5.38
"1591","2013-04-29",5.84
"1592","2013-04-30",5.63
"1593","2013-05-01",5.15
"1594","2013-05-02",5.79
"1595","2013-05-03",5.58
"1596","2013-05-06",5.8
"1597","2013-05-07",5.46
"1598","2013-05-08",5.29
"1599","2013-05-09",5.6
"1600","2013-05-10",6.74
"1601","2013-05-13",7.27
"1602","2013-05-14",7.37
"1603","2013-05-15",7.26
"1604","2013-05-16",7.08
"1605","2013-05-17",7.84
"1606","2013-05-20",9.18
"1607","2013-05-21",8.4
"1608","2013-05-22",7.52
"1609","2013-05-23",8.2
"1610","2013-05-24",8.61
"1611","2013-05-28",9.39
"1612","2013-05-29",9.07
"1613","2013-05-30",9.16
"1614","2013-05-31",8.51
"1615","2013-06-03",8.81
"1616","2013-06-04",8.91
"1617","2013-06-05",8.69
"1618","2013-06-06",9.02
"1619","2013-06-07",8.8
"1620","2013-06-10",10.16
"1621","2013-06-11",9.31
"1622","2013-06-12",9.06
"1623","2013-06-13",9.35
"1624","2013-06-14",9.4
"1625","2013-06-17",10.12
"1626","2013-06-18",9.92
"1627","2013-06-19",9.97
"1628","2013-06-20",9.16
"1629","2013-06-21",9.14
"1630","2013-06-24",8.39
"1631","2013-06-25",8.93
"1632","2013-06-26",10.1
"1633","2013-06-27",11.06
"1634","2013-06-28",10.99
"1635","2013-07-01",11.8
"1636","2013-07-02",11.57
"1637","2013-07-03",11.43
"1638","2013-07-05",12.04
"1639","2013-07-08",12.31
"1640","2013-07-09",10.75
"1641","2013-07-10",11.02
"1642","2013-07-11",11.27
"1643","2013-07-12",11.55
"1644","2013-07-15",13.93
"1645","2013-07-16",13.98
"1646","2013-07-17",13.7
"1647","2013-07-18",13.27
"1648","2013-07-19",13.42
"1649","2013-07-22",13.96
"1650","2013-07-23",13.9
"1651","2013-07-24",13.58
"1652","2013-07-25",13.69
"1653","2013-07-26",13.68
"1654","2013-07-29",13.6
"1655","2013-07-30",14.03
"1656","2013-07-31",14.79
"1657","2013-08-01",14.38
"1658","2013-08-02",14.11
"1659","2013-08-05",15.75
"1660","2013-08-06",15.37
"1661","2013-08-07",14.31
"1662","2013-08-08",13.17
"1663","2013-08-09",13.23
"1664","2013-08-12",12.89
"1665","2013-08-13",11.78
"1666","2013-08-14",12
"1667","2013-08-15",10.64
"1668","2013-08-16",11.47
"1669","2013-08-19",10.95
"1670","2013-08-20",11.46
"1671","2013-08-21",12.51
"1672","2013-08-22",12.66
"1673","2013-08-23",13.16
"1674","2013-08-26",13.03
"1675","2013-08-27",12.09
"1676","2013-08-28",12.32
"1677","2013-08-29",12.09
"1678","2013-08-30",12.51
"1679","2013-09-03",13.22
"1680","2013-09-04",13.47
"1681","2013-09-05",14.06
"1682","2013-09-06",13.77
"1683","2013-09-09",14.14
"1684","2013-09-10",14.09
"1685","2013-09-11",13.97
"1686","2013-09-12",13.68
"1687","2013-09-13",13.98
"1688","2013-09-16",14.18
"1689","2013-09-17",14.31
"1690","2013-09-18",14.61
"1691","2013-09-19",14.86
"1692","2013-09-20",14.85
"1693","2013-09-23",14.36
"1694","2013-09-24",14.56
"1695","2013-09-25",15.2
"1696","2013-09-26",15.27
"1697","2013-09-27",16.719999
"1698","2013-09-30",16.99
"1699","2013-10-01",18.18
"1700","2013-10-02",18.559999
"1701","2013-10-03",19.370001
"1702","2013-10-04",19.59
"1703","2013-10-07",19.129999
"1704","2013-10-08",18.24
"1705","2013-10-09",17.58
"1706","2013-10-10",19.18
"1707","2013-10-11",19.85
"1708","2013-10-14",20.57
"1709","2013-10-15",20.790001
"1710","2013-10-16",22.02
"1711","2013-10-17",22.290001
"1712","2013-10-18",23.129999
"1713","2013-10-21",23.120001
"1714","2013-10-22",24.34
"1715","2013-10-23",24.65
"1716","2013-10-24",24.73
"1717","2013-10-25",23.549999
"1718","2013-10-28",22.84
"1719","2013-10-29",23.950001
"1720","2013-10-30",23.309999
"1721","2013-10-31",23
"1722","2013-11-01",25.559999
"1723","2013-11-04",28.65
"1724","2013-11-05",28.190001
"1725","2013-11-06",27.280001
"1726","2013-11-07",26.25
"1727","2013-11-08",28.65
"1728","2013-11-11",29.559999
"1729","2013-11-12",28.23
"1730","2013-11-13",32
"1731","2013-11-14",31.879999
"1732","2013-11-15",31.91
"1733","2013-11-18",31
"1734","2013-11-19",29.620001
"1735","2013-11-20",30.75
"1736","2013-11-21",31.280001
"1737","2013-11-22",30.879999
"1738","2013-11-25",28.85
"1739","2013-11-26",29.74
"1740","2013-11-27",29.709999
"1741","2013-11-29",29.139999
"1742","2013-12-02",29.02
"1743","2013-12-03",29.459999
"1744","2013-12-04",30.280001
"1745","2013-12-05",29.07
"1746","2013-12-06",27.57
"1747","2013-12-09",26.940001
"1748","2013-12-10",28.4
"1749","2013-12-11",26.77
"1750","2013-12-12",28.030001
"1751","2013-12-13",27.690001
"1752","2013-12-16",29.129999
"1753","2013-12-17",29.75
"1754","2013-12-18",29.690001
"1755","2013-12-19",31.120001
"1756","2013-12-20",29.48
"1757","2013-12-23",30.219999
"1758","2013-12-24",29.65
"1759","2013-12-26",29.59
"1760","2013-12-27",29.190001
"1761","2013-12-30",30.32
"1762","2013-12-31",29.82
"1763","2014-01-02",34.189999
"1764","2014-01-03",35.240002
"1765","2014-01-06",35.73
"1766","2014-01-07",38.57
"1767","2014-01-08",38.43
"1768","2014-01-09",36.91
"1769","2014-01-10",37.919998
"1770","2014-01-13",35.779999
"1771","2014-01-14",39.669998
"1772","2014-01-15",41.970001
"1773","2014-01-16",42.799999
"1774","2014-01-17",41.75
"1775","2014-01-21",42.880001
"1776","2014-01-22",42.779999
"1777","2014-01-23",41.080002
"1778","2014-01-24",37.25
"1779","2014-01-27",37.380001
"1780","2014-01-28",39.68
"1781","2014-01-29",39.810001
"1782","2014-01-30",39.919998
"1783","2014-01-31",39.130001
"1784","2014-02-03",35.990002
"1785","2014-02-04",37.279999
"1786","2014-02-05",37.389999
"1787","2014-02-06",36.84
"1788","2014-02-07",38.869999
"1789","2014-02-10",39.119999
"1790","2014-02-11",36.169998
"1791","2014-02-12",36.09
"1792","2014-02-13",38.16
"1793","2014-02-14",37.639999
"1794","2014-02-18",39.25
"1795","2014-02-19",37.959999
"1796","2014-02-20",39.25
"1797","2014-02-21",37.77
"1798","2014-02-24",39.75
"1799","2014-02-25",40.09
"1800","2014-02-26",42.66
"1801","2014-02-27",43.07
"1802","2014-02-28",41.84
"1803","2014-03-03",40.32
"1804","2014-03-04",43.669998
"1805","2014-03-05",39.02
"1806","2014-03-06",39.09
"1807","2014-03-07",37.849998
"1808","2014-03-10",36.040001
"1809","2014-03-11",34.23
"1810","2014-03-12",34.18
"1811","2014-03-13",33.07
"1812","2014-03-14",32.889999
"1813","2014-03-17",33.599998
"1814","2014-03-18",34.77
"1815","2014-03-19",35.130001
"1816","2014-03-20",35.599998
"1817","2014-03-21",35.139999
"1818","2014-03-24",33.02
"1819","2014-03-25",33.720001
"1820","2014-03-26",31.09
"1821","2014-03-27",30.48
"1822","2014-03-28",31.99
"1823","2014-03-31",32.040001
"1824","2014-04-01",33.02
"1825","2014-04-02",33.389999
"1826","2014-04-03",32.41
"1827","2014-04-04",30.98
"1828","2014-04-07",28.35
"1829","2014-04-08",28.700001
"1830","2014-04-09",29.85
"1831","2014-04-10",26.68
"1832","2014-04-11",24.99
"1833","2014-04-14",25.799999
"1834","2014-04-15",25.17
"1835","2014-04-16",26.969999
"1836","2014-04-17",26.459999
"1837","2014-04-21",27.08
"1838","2014-04-22",29.639999
"1839","2014-04-23",29.209999
"1840","2014-04-24",30.700001
"1841","2014-04-25",30.15
"1842","2014-04-28",26.83
"1843","2014-04-29",27.469999
"1844","2014-04-30",27.120001
"1845","2014-05-01",27.51
"1846","2014-05-02",27.540001
"1847","2014-05-05",26.879999
"1848","2014-05-06",26.99
"1849","2014-05-07",27.25
"1850","2014-05-08",25.969999
"1851","2014-05-09",26.32
"1852","2014-05-12",28
"1853","2014-05-13",27.299999
"1854","2014-05-14",26.93
"1855","2014-05-15",25.32
"1856","2014-05-16",22.07
"1857","2014-05-19",21.709999
"1858","2014-05-20",22.41
"1859","2014-05-21",24
"1860","2014-05-22",24.51
"1861","2014-05-23",24.200001
"1862","2014-05-27",25.43
"1863","2014-05-28",26.049999
"1864","2014-05-29",27.299999
"1865","2014-05-30",25.75
"1866","2014-06-02",25.6
"1867","2014-06-03",25.09
"1868","2014-06-04",23.59
"1869","2014-06-05",23.459999
"1870","2014-06-06",24.049999
"1871","2014-06-09",24.25
"1872","2014-06-10",24
"1873","2014-06-11",24.120001
"1874","2014-06-12",24.49
"1875","2014-06-13",25.110001
"1876","2014-06-16",25.969999
"1877","2014-06-17",27.98
"1878","2014-06-18",28.049999
"1879","2014-06-19",27.43
"1880","2014-06-20",29.120001
"1881","2014-06-23",29.209999
"1882","2014-06-24",27.77
"1883","2014-06-25",28.51
"1884","2014-06-26",29.790001
"1885","2014-06-27",29.790001
"1886","2014-06-30",31.26
"1887","2014-07-01",30.719999
"1888","2014-07-02",30.809999
"1889","2014-07-03",30.709999
"1890","2014-07-07",29.73
"1891","2014-07-08",27.780001
"1892","2014-07-09",27.879999
"1893","2014-07-10",28.120001
"1894","2014-07-11",28.32
"1895","2014-07-14",28.49
"1896","2014-07-15",29.15
"1897","2014-07-16",28.860001
"1898","2014-07-17",27.860001
"1899","2014-07-18",28.33
"1900","2014-07-21",28.629999
"1901","2014-07-22",28.65
"1902","2014-07-23",28.280001
"1903","2014-07-24",27.969999
"1904","2014-07-25",27.65
"1905","2014-07-28",27.76
"1906","2014-07-29",25.940001
"1907","2014-07-30",26.23
"1908","2014-07-31",24.959999
"1909","2014-08-01",23.6
"1910","2014-08-04",24.09
"1911","2014-08-05",25.16
"1912","2014-08-06",25.65
"1913","2014-08-07",25.73
"1914","2014-08-08",25.41
"1915","2014-08-11",26.15
