"","date","CLR"
"1874","2014-10-21",58.700001
"1875","2014-10-22",55.810001
"1876","2014-10-23",57.880001
"1877","2014-10-24",56.73
"1878","2014-10-27",54.119999
"1879","2014-10-28",56.419998
"1880","2014-10-29",56.529999
"1881","2014-10-30",55.119999
"1882","2014-10-31",56.369999
"1883","2014-11-03",55.73
"1884","2014-11-04",51.529999
"1885","2014-11-05",53.549999
"1886","2014-11-06",52.959999
"1887","2014-11-07",55.130001
"1888","2014-11-10",54.220001
"1889","2014-11-11",54.919998
"1890","2014-11-12",54.27
"1891","2014-11-13",52.599998
"1892","2014-11-14",53.970001
"1893","2014-11-17",52.630001
"1894","2014-11-18",52.639999
"1895","2014-11-19",52.860001
"1896","2014-11-20",55.540001
"1897","2014-11-21",56.900002
"1898","2014-11-24",55.5
"1899","2014-11-25",53.880001
"1900","2014-11-26",51.169998
"1901","2014-11-28",40.98
"1902","2014-12-01",40.200001
"1903","2014-12-02",39.360001
"1904","2014-12-03",39.709999
"1905","2014-12-04",38.860001
"1906","2014-12-05",38.23
"1907","2014-12-08",33.740002
"1908","2014-12-09",36.18
"1909","2014-12-10",33.529999
"1910","2014-12-11",33.240002
"1911","2014-12-12",31.889999
"1912","2014-12-15",30.950001
"1913","2014-12-16",32.5
"1914","2014-12-17",36.509998
"1915","2014-12-18",36.630001
"1916","2014-12-19",38.630001
"1917","2014-12-22",38.009998
"1918","2014-12-23",40.259998
"1919","2014-12-24",38.779999
"1920","2014-12-26",38.27
"1921","2014-12-29",38.259998
"1922","2014-12-30",38.09
"1923","2014-12-31",38.360001
"1924","2015-01-02",38.790001
"1925","2015-01-05",34.650002
"1926","2015-01-06",33.59
"1927","2015-01-07",33.580002
"1928","2015-01-08",35.470001
"1929","2015-01-09",36.540001
"1930","2015-01-12",34.970001
"1931","2015-01-13",35.810001
"1932","2015-01-14",37.98
"1933","2015-01-15",36.91
"1934","2015-01-16",39.599998
"1935","2015-01-20",38.52
"1936","2015-01-21",41.740002
"1937","2015-01-22",42.580002
"1938","2015-01-23",43.099998
"1939","2015-01-26",44.630001
"1940","2015-01-27",45.779999
"1941","2015-01-28",42.369999
"1942","2015-01-29",42.66
"1943","2015-01-30",45.400002
"1944","2015-02-02",46.619999
"1945","2015-02-03",46.73
"1946","2015-02-04",44.259998
"1947","2015-02-05",46.330002
"1948","2015-02-06",46.849998
"1949","2015-02-09",45.779999
"1950","2015-02-10",44.639999
"1951","2015-02-11",44.57
"1952","2015-02-12",46.619999
"1953","2015-02-13",47.360001
"1954","2015-02-17",48.669998
"1955","2015-02-18",48.080002
"1956","2015-02-19",48
"1957","2015-02-20",47.349998
"1958","2015-02-23",46.490002
"1959","2015-02-24",45.639999
"1960","2015-02-25",47.990002
"1961","2015-02-26",45.98
"1962","2015-02-27",44.490002
"1963","2015-03-02",42.700001
"1964","2015-03-03",43.610001
"1965","2015-03-04",43.759998
"1966","2015-03-05",44.099998
"1967","2015-03-06",42.799999
"1968","2015-03-09",43.310001
"1969","2015-03-10",42.41
"1970","2015-03-11",43.84
"1971","2015-03-12",43.419998
"1972","2015-03-13",41.299999
"1973","2015-03-16",40.740002
"1974","2015-03-17",39.919998
"1975","2015-03-18",41.52
"1976","2015-03-19",40.380001
"1977","2015-03-20",41.07
"1978","2015-03-23",39.060001
"1979","2015-03-24",39
"1980","2015-03-25",40.98
"1981","2015-03-26",43.029999
"1982","2015-03-27",42.759998
"1983","2015-03-30",44.060001
"1984","2015-03-31",43.669998
"1985","2015-04-01",45.66
"1986","2015-04-02",46.040001
"1987","2015-04-06",48.830002
"1988","2015-04-07",48.779999
"1989","2015-04-08",48.130001
"1990","2015-04-09",50
"1991","2015-04-10",49.959999
"1992","2015-04-13",49.130001
"1993","2015-04-14",50.41
"1994","2015-04-15",52.529999
"1995","2015-04-16",52.549999
"1996","2015-04-17",51.529999
"1997","2015-04-20",52.16
"1998","2015-04-21",50.82
"1999","2015-04-22",51.799999
"2000","2015-04-23",52.599998
"2001","2015-04-24",51.349998
"2002","2015-04-27",50.48
"2003","2015-04-28",50.529999
"2004","2015-04-29",52.509998
"2005","2015-04-30",52.630001
"2006","2015-05-01",51.650002
"2007","2015-05-04",51.52
"2008","2015-05-05",49.23
"2009","2015-05-06",48.43
"2010","2015-05-07",47.040001
"2011","2015-05-08",48.34
"2012","2015-05-11",47.16
"2013","2015-05-12",48.41
"2014","2015-05-13",46.73
"2015","2015-05-14",45.16
"2016","2015-05-15",46.990002
"2017","2015-05-18",47.049999
"2018","2015-05-19",45.360001
"2019","2015-05-20",45.52
"2020","2015-05-21",46.98
"2021","2015-05-22",46.630001
"2022","2015-05-26",45.549999
"2023","2015-05-27",45.349998
"2024","2015-05-28",45.360001
"2025","2015-05-29",45.560001
"2026","2015-06-01",44.540001
"2027","2015-06-02",46.689999
"2028","2015-06-03",45.919998
"2029","2015-06-04",45.139999
"2030","2015-06-05",46.32
"2031","2015-06-08",45.82
"2032","2015-06-09",46.029999
"2033","2015-06-10",47.599998
"2034","2015-06-11",46.75
"2035","2015-06-12",46.299999
"2036","2015-06-15",46.779999
"2037","2015-06-16",46.619999
"2038","2015-06-17",46.389999
"2039","2015-06-18",45.459999
"2040","2015-06-19",43.98
"2041","2015-06-22",44.060001
"2042","2015-06-23",44.27
"2043","2015-06-24",44.130001
"2044","2015-06-25",43.990002
"2045","2015-06-26",43.310001
"2046","2015-06-29",42.080002
"2047","2015-06-30",42.389999
"2048","2015-07-01",40.169998
"2049","2015-07-02",40
"2050","2015-07-06",37.400002
"2051","2015-07-07",39.459999
"2052","2015-07-08",37.5
"2053","2015-07-09",38.07
"2054","2015-07-10",37.360001
"2055","2015-07-13",37.540001
"2056","2015-07-14",38.279999
"2057","2015-07-15",37.25
"2058","2015-07-16",36.93
"2059","2015-07-17",36.830002
"2060","2015-07-20",35.580002
"2061","2015-07-21",35.59
"2062","2015-07-22",35.130001
"2063","2015-07-23",35.669998
"2064","2015-07-24",34.450001
"2065","2015-07-27",31.93
"2066","2015-07-28",33.349998
"2067","2015-07-29",35.110001
"2068","2015-07-30",35.02
"2069","2015-07-31",33.41
"2070","2015-08-03",31.799999
"2071","2015-08-04",32.279999
"2072","2015-08-05",32.009998
"2073","2015-08-06",34.610001
"2074","2015-08-07",32.82
"2075","2015-08-10",35.360001
"2076","2015-08-11",35.110001
"2077","2015-08-12",36.360001
"2078","2015-08-13",33.919998
"2079","2015-08-14",33.18
"2080","2015-08-17",32.990002
"2081","2015-08-18",33.66
"2082","2015-08-19",31.49
"2083","2015-08-20",30.690001
"2084","2015-08-21",30.01
"2085","2015-08-24",27.16
"2086","2015-08-25",26.389999
"2087","2015-08-26",27.1
"2088","2015-08-27",29.620001
"2089","2015-08-28",30.879999
"2090","2015-08-31",32.099998
"2091","2015-09-01",29.940001
"2092","2015-09-02",30.360001
"2093","2015-09-03",30.82
"2094","2015-09-04",30.719999
"2095","2015-09-08",30.99
"2096","2015-09-09",29.25
"2097","2015-09-10",29.370001
"2098","2015-09-11",28.309999
"2099","2015-09-14",27.719999
"2100","2015-09-15",27.860001
"2101","2015-09-16",29.57
"2102","2015-09-17",29.24
"2103","2015-09-18",27.700001
"2104","2015-09-21",28.25
"2105","2015-09-22",29.08
"2106","2015-09-23",28.07
"2107","2015-09-24",29.35
"2108","2015-09-25",28.9
"2109","2015-09-28",27.450001
"2110","2015-09-29",28.030001
"2111","2015-09-30",28.969999
"2112","2015-10-01",29.34
"2113","2015-10-02",32.130001
"2114","2015-10-05",34.139999
"2115","2015-10-06",36
"2116","2015-10-07",36.369999
"2117","2015-10-08",37.549999
"2118","2015-10-09",36.18
"2119","2015-10-12",34.110001
"2120","2015-10-13",33.549999
"2121","2015-10-14",34.66
"2122","2015-10-15",35.740002
"2123","2015-10-16",36.02
"2124","2015-10-19",35.049999
"2125","2015-10-20",35.25
"2126","2015-10-21",33.869999
"2127","2015-10-22",34.110001
"2128","2015-10-23",34.139999
"2129","2015-10-26",33.150002
"2130","2015-10-27",31.74
"2131","2015-10-28",33.389999
"2132","2015-10-29",33.32
"2133","2015-10-30",33.91
"2134","2015-11-02",33.630001
"2135","2015-11-03",34.439999
"2136","2015-11-04",33.200001
"2137","2015-11-05",35.060001
"2138","2015-11-06",36.240002
"2139","2015-11-09",35.66
"2140","2015-11-10",35.599998
"2141","2015-11-11",34.52
"2142","2015-11-12",32.869999
"2143","2015-11-13",34.290001
"2144","2015-11-16",35.599998
"2145","2015-11-17",34.580002
"2146","2015-11-18",35.540001
"2147","2015-11-19",34.610001
"2148","2015-11-20",34.369999
"2149","2015-11-23",35.830002
"2150","2015-11-24",36.84
"2151","2015-11-25",36.959999
"2152","2015-11-27",36.360001
"2153","2015-11-30",36.299999
"2154","2015-12-01",36.240002
"2155","2015-12-02",34.02
"2156","2015-12-03",34.25
"2157","2015-12-04",31.99
"2158","2015-12-07",29.01
"2159","2015-12-08",28.99
"2160","2015-12-09",29.200001
"2161","2015-12-10",30.4
"2162","2015-12-11",28.280001
"2163","2015-12-14",26.66
"2164","2015-12-15",27.27
"2165","2015-12-16",26.190001
"2166","2015-12-17",24.17
"2167","2015-12-18",22.709999
"2168","2015-12-21",20
"2169","2015-12-22",21.42
"2170","2015-12-23",24.65
"2171","2015-12-24",23.83
"2172","2015-12-28",22.65
"2173","2015-12-29",22.889999
"2174","2015-12-30",22.25
"2175","2015-12-31",22.98
"2176","2016-01-04",23.290001
"2177","2016-01-05",23.65
"2178","2016-01-06",21.66
"2179","2016-01-07",21.059999
"2180","2016-01-08",21.74
"2181","2016-01-11",21.030001
"2182","2016-01-12",20.99
"2183","2016-01-13",19.629999
"2184","2016-01-14",20.280001
"2185","2016-01-15",19.870001
"2186","2016-01-19",16.959999
"2187","2016-01-20",16.040001
"2188","2016-01-21",18.610001
"2189","2016-01-22",19.49
"2190","2016-01-25",17.040001
"2191","2016-01-26",18.84
"2192","2016-01-27",19.58
"2193","2016-01-28",19.35
"2194","2016-01-29",21.110001
"2195","2016-02-01",20.059999
"2196","2016-02-02",18.92
"2197","2016-02-03",20.629999
"2198","2016-02-04",20.67
"2199","2016-02-05",19.389999
"2200","2016-02-08",18.59
"2201","2016-02-09",18.18
"2202","2016-02-10",18.08
"2203","2016-02-11",18.76
"2204","2016-02-12",19.33
"2205","2016-02-16",18.459999
"2206","2016-02-17",19.549999
"2207","2016-02-18",18.26
"2208","2016-02-19",17.459999
"2209","2016-02-22",18.700001
"2210","2016-02-23",18.07
"2211","2016-02-24",17.92
"2212","2016-02-25",20.459999
"2213","2016-02-26",22.540001
"2214","2016-02-29",23.18
"2215","2016-03-01",22.98
"2216","2016-03-02",24.860001
"2217","2016-03-03",25.639999
"2218","2016-03-04",26
"2219","2016-03-07",25.76
"2220","2016-03-08",24.58
"2221","2016-03-09",25.530001
"2222","2016-03-10",25.85
"2223","2016-03-11",27.360001
"2224","2016-03-14",27.549999
"2225","2016-03-15",27.4
"2226","2016-03-16",29.35
"2227","2016-03-17",30.639999
"2228","2016-03-18",31.030001
"2229","2016-03-21",31.059999
"2230","2016-03-22",30.200001
"2231","2016-03-23",28.440001
"2232","2016-03-24",29.049999
"2233","2016-03-28",28.450001
"2234","2016-03-29",28.98
"2235","2016-03-30",29.75
"2236","2016-03-31",30.360001
"2237","2016-04-01",30.370001
"2238","2016-04-04",29.18
"2239","2016-04-05",29.49
"2240","2016-04-06",30.459999
"2241","2016-04-07",30.52
"2242","2016-04-08",32.25
"2243","2016-04-11",32.400002
"2244","2016-04-12",33.75
"2245","2016-04-13",33.529999
"2246","2016-04-14",33.830002
"2247","2016-04-15",33.709999
"2248","2016-04-18",35.169998
"2249","2016-04-19",36.68
"2250","2016-04-20",38
"2251","2016-04-21",36.84
"2252","2016-04-22",38.43
"2253","2016-04-25",37.66
"2254","2016-04-26",39.18
"2255","2016-04-27",39.34
"2256","2016-04-28",37.959999
"2257","2016-04-29",37.259998
"2258","2016-05-02",38.009998
"2259","2016-05-03",35.93
"2260","2016-05-04",34.849998
"2261","2016-05-05",39.700001
"2262","2016-05-06",38.790001
"2263","2016-05-09",38.740002
"2264","2016-05-10",40.5
"2265","2016-05-11",40.16
"2266","2016-05-12",40.549999
"2267","2016-05-13",40.16
"2268","2016-05-16",40.950001
"2269","2016-05-17",41.459999
"2270","2016-05-18",41.459999
"2271","2016-05-19",40.970001
"2272","2016-05-20",40.959999
"2273","2016-05-23",40.740002
"2274","2016-05-24",40.740002
"2275","2016-05-25",41.619999
"2276","2016-05-26",42.049999
"2277","2016-05-27",41.860001
"2278","2016-05-31",42.060001
"2279","2016-06-01",42.419998
"2280","2016-06-02",42.150002
"2281","2016-06-03",41.389999
"2282","2016-06-06",42.040001
"2283","2016-06-07",43.330002
"2284","2016-06-08",43.400002
"2285","2016-06-09",43.150002
"2286","2016-06-10",40.799999
"2287","2016-06-13",41.259998
"2288","2016-06-14",42.349998
"2289","2016-06-15",42.279999
"2290","2016-06-16",41
"2291","2016-06-17",42.630001
"2292","2016-06-20",43.259998
"2293","2016-06-21",45.09
"2294","2016-06-22",44.82
"2295","2016-06-23",45.880001
"2296","2016-06-24",43.5
"2297","2016-06-27",41.029999
"2298","2016-06-28",43.740002
"2299","2016-06-29",45.82
"2300","2016-06-30",45.27
"2301","2016-07-01",45.389999
"2302","2016-07-05",43.900002
"2303","2016-07-06",44.240002
"2304","2016-07-07",42.639999
"2305","2016-07-08",43.700001
"2306","2016-07-11",42.439999
"2307","2016-07-12",45.75
"2308","2016-07-13",44.759998
"2309","2016-07-14",45.32
"2310","2016-07-15",45.959999
"2311","2016-07-18",46.139999
"2312","2016-07-19",45.73
"2313","2016-07-20",46.400002
"2314","2016-07-21",45.060001
"2315","2016-07-22",44.900002
"2316","2016-07-25",43.02
"2317","2016-07-26",43.639999
"2318","2016-07-27",41.799999
"2319","2016-07-28",42.099998
"2320","2016-07-29",44.049999
"2321","2016-08-01",41.310001
"2322","2016-08-02",42.84
"2323","2016-08-03",44.880001
"2324","2016-08-04",44.419998
"2325","2016-08-05",44.689999
"2326","2016-08-08",45.73
"2327","2016-08-09",45.110001
"2328","2016-08-10",44.5
"2329","2016-08-11",46.580002
"2330","2016-08-12",46.75
"2331","2016-08-15",47.540001
"2332","2016-08-16",47.060001
"2333","2016-08-17",47.470001
"2334","2016-08-18",48.669998
"2335","2016-08-19",48.720001
"2336","2016-08-22",47.84
"2337","2016-08-23",49.490002
"2338","2016-08-24",48.900002
"2339","2016-08-25",48.849998
"2340","2016-08-26",49.290001
"2341","2016-08-29",49.66
"2342","2016-08-30",50.080002
"2343","2016-08-31",47.959999
"2344","2016-09-01",48.75
"2345","2016-09-02",50.290001
"2346","2016-09-06",50.41
"2347","2016-09-07",50.549999
"2348","2016-09-08",51.73
"2349","2016-09-09",49.950001
"2350","2016-09-12",49.66
"2351","2016-09-13",46.810001
"2352","2016-09-14",45.91
"2353","2016-09-15",46.169998
"2354","2016-09-16",45.43
"2355","2016-09-19",45.599998
"2356","2016-09-20",45.110001
"2357","2016-09-21",47.330002
"2358","2016-09-22",47.799999
"2359","2016-09-23",46.130001
"2360","2016-09-26",46.34
"2361","2016-09-27",44.290001
"2362","2016-09-28",48.130001
"2363","2016-09-29",50.990002
"2364","2016-09-30",51.959999
"2365","2016-10-03",52.98
"2366","2016-10-04",51.84
"2367","2016-10-05",53.900002
"2368","2016-10-06",54.32
"2369","2016-10-07",53.389999
"2370","2016-10-10",54.139999
"2371","2016-10-11",53.139999
"2372","2016-10-12",52.57
"2373","2016-10-13",52.52
"2374","2016-10-14",51.779999
"2375","2016-10-17",51.790001
"2376","2016-10-18",51.560001
"2377","2016-10-19",53.18
"2378","2016-10-20",52.98
"2379","2016-10-21",52.849998
"2380","2016-10-24",51.970001
"2381","2016-10-25",51.209999
"2382","2016-10-26",50.880001
"2383","2016-10-27",50.709999
"2384","2016-10-28",50.34
"2385","2016-10-31",48.91
"2386","2016-11-01",49.02
"2387","2016-11-02",47.009998
"2388","2016-11-03",46.169998
"2389","2016-11-04",45.189999
"2390","2016-11-07",46.619999
"2391","2016-11-08",45.59
"2392","2016-11-09",47.200001
"2393","2016-11-10",47.290001
"2394","2016-11-11",45.400002
"2395","2016-11-14",46.77
"2396","2016-11-15",48.880001
"2397","2016-11-16",49.25
"2398","2016-11-17",49.630001
"2399","2016-11-18",51.07
"2400","2016-11-21",53.68
"2401","2016-11-22",53.540001
"2402","2016-11-23",53.369999
"2403","2016-11-25",51.830002
"2404","2016-11-28",49.32
"2405","2016-11-29",47.209999
"2406","2016-11-30",58.009998
"2407","2016-12-01",57.549999
"2408","2016-12-02",57.610001
"2409","2016-12-05",57.43
"2410","2016-12-06",57.720001
"2411","2016-12-07",56.57
"2412","2016-12-08",55.639999
"2413","2016-12-09",54.32
"2414","2016-12-12",52.799999
"2415","2016-12-13",53.790001
"2416","2016-12-14",52.59
"2417","2016-12-15",52.610001
"2418","2016-12-16",52.279999
"2419","2016-12-19",51.869999
"2420","2016-12-20",51.779999
"2421","2016-12-21",51.68
"2422","2016-12-22",52.599998
"2423","2016-12-23",52.580002
"2424","2016-12-27",52.630001
"2425","2016-12-28",51.720001
"2426","2016-12-29",51.400002
"2427","2016-12-30",51.540001
"2428","2017-01-03",52.200001
"2429","2017-01-04",52.950001
"2430","2017-01-05",52.639999
"2431","2017-01-06",51.490002
"2432","2017-01-09",50.02
"2433","2017-01-10",49.880001
"2434","2017-01-11",51.169998
"2435","2017-01-12",51.369999
"2436","2017-01-13",51.400002
"2437","2017-01-17",51.360001
"2438","2017-01-18",51.439999
"2439","2017-01-19",50.91
"2440","2017-01-20",51.610001
"2441","2017-01-23",50.790001
"2442","2017-01-24",52.049999
"2443","2017-01-25",52.139999
"2444","2017-01-26",51.939999
"2445","2017-01-27",49.889999
"2446","2017-01-30",47.990002
"2447","2017-01-31",48.560001
"2448","2017-02-01",48.380001
"2449","2017-02-02",48.299999
"2450","2017-02-03",47.959999
"2451","2017-02-06",46.619999
"2452","2017-02-07",45.119999
"2453","2017-02-08",44.490002
"2454","2017-02-09",45.779999
"2455","2017-02-10",46.52
"2456","2017-02-13",46.43
"2457","2017-02-14",46.970001
"2458","2017-02-15",46.32
"2459","2017-02-16",46.009998
"2460","2017-02-17",45.970001
"2461","2017-02-21",47.18
"2462","2017-02-22",45.540001
"2463","2017-02-23",46.220001
"2464","2017-02-24",44.639999
"2465","2017-02-27",45.389999
"2466","2017-02-28",45.200001
"2467","2017-03-01",46.290001
"2468","2017-03-02",45.290001
"2469","2017-03-03",45.73
"2470","2017-03-06",45.82
"2471","2017-03-07",45.959999
"2472","2017-03-08",43.220001
"2473","2017-03-09",43.950001
"2474","2017-03-10",43.990002
"2475","2017-03-13",44.669998
"2476","2017-03-14",42.990002
"2477","2017-03-15",44.73
"2478","2017-03-16",44.560001
"2479","2017-03-17",44.84
"2480","2017-03-20",45
"2481","2017-03-21",43.970001
"2482","2017-03-22",42.790001
"2483","2017-03-23",42.150002
"2484","2017-03-24",42.509998
"2485","2017-03-27",42.639999
"2486","2017-03-28",43.389999
"2487","2017-03-29",44.759998
"2488","2017-03-30",44.619999
"2489","2017-03-31",45.419998
"2490","2017-04-03",45.560001
"2491","2017-04-04",46.200001
"2492","2017-04-05",45.889999
"2493","2017-04-06",46.259998
"2494","2017-04-07",46.009998
"2495","2017-04-10",46.75
"2496","2017-04-11",46.959999
"2497","2017-04-12",45.84
"2498","2017-04-13",44.970001
"2499","2017-04-17",45.16
"2500","2017-04-18",44.630001
"2501","2017-04-19",43.259998
"2502","2017-04-20",43.240002
"2503","2017-04-21",43.209999
"2504","2017-04-24",43.439999
"2505","2017-04-25",44.189999
"2506","2017-04-26",43.459999
"2507","2017-04-27",42.5
"2508","2017-04-28",42.41
"2509","2017-05-01",41.779999
"2510","2017-05-02",41.049999
"2511","2017-05-03",42.139999
"2512","2017-05-04",40
"2513","2017-05-05",41.34
"2514","2017-05-08",42.110001
"2515","2017-05-09",41.540001
"2516","2017-05-10",42.130001
"2517","2017-05-11",41.98
"2518","2017-05-12",42.060001
"2519","2017-05-15",42.389999
"2520","2017-05-16",42.23
"2521","2017-05-17",41.869999
"2522","2017-05-18",41.41
"2523","2017-05-19",42.630001
"2524","2017-05-22",42.169998
"2525","2017-05-23",42.009998
"2526","2017-05-24",41.830002
"2527","2017-05-25",40.110001
"2528","2017-05-26",39.610001
"2529","2017-05-30",37.970001
"2530","2017-05-31",37.599998
"2531","2017-06-01",37.849998
"2532","2017-06-02",36.07
"2533","2017-06-05",36.080002
"2534","2017-06-06",36.779999
"2535","2017-06-07",35.049999
"2536","2017-06-08",33.389999
"2537","2017-06-09",35.240002
"2538","2017-06-12",35.119999
"2539","2017-06-13",36.470001
"2540","2017-06-14",34.57
"2541","2017-06-15",33.049999
"2542","2017-06-16",33.009998
"2543","2017-06-19",32.240002
"2544","2017-06-20",31.59
"2545","2017-06-21",30.389999
"2546","2017-06-22",30.41
"2547","2017-06-23",31.139999
"2548","2017-06-26",30.860001
"2549","2017-06-27",30.790001
"2550","2017-06-28",30.549999
"2551","2017-06-29",31.780001
"2552","2017-06-30",32.330002
"2553","2017-07-03",32.790001
"2554","2017-07-05",31.299999
"2555","2017-07-06",30.610001
"2556","2017-07-07",30.030001
"2557","2017-07-10",30.77
"2558","2017-07-11",31.42
"2559","2017-07-12",31.370001
"2560","2017-07-13",32.27
"2561","2017-07-14",32.75
"2562","2017-07-17",32.720001
"2563","2017-07-18",32.709999
"2564","2017-07-19",33.610001
"2565","2017-07-20",32.439999
"2566","2017-07-21",31.41
"2567","2017-07-24",31.530001
"2568","2017-07-25",32.869999
"2569","2017-07-26",33.119999
"2570","2017-07-27",33.759998
"2571","2017-07-28",33.52
"2572","2017-07-31",33.43
"2573","2017-08-01",32.869999
"2574","2017-08-02",32.75
"2575","2017-08-03",32.189999
"2576","2017-08-04",33.650002
"2577","2017-08-07",32.860001
"2578","2017-08-08",32.439999
"2579","2017-08-09",34.310001
"2580","2017-08-10",34.490002
"2581","2017-08-11",34.540001
"2582","2017-08-14",33.32
"2583","2017-08-15",33.139999
"2584","2017-08-16",32.68
"2585","2017-08-17",32.419998
"2586","2017-08-18",32.84
"2587","2017-08-21",32.459999
"2588","2017-08-22",32.959999
"2589","2017-08-23",33.490002
"2590","2017-08-24",33.419998
"2591","2017-08-25",33.630001
"2592","2017-08-28",33.049999
"2593","2017-08-29",33.009998
"2594","2017-08-30",33.099998
"2595","2017-08-31",33.919998
"2596","2017-09-01",34.330002
"2597","2017-09-05",34.790001
"2598","2017-09-06",35.490002
"2599","2017-09-07",34.709999
"2600","2017-09-08",33.75
"2601","2017-09-11",34.18
"2602","2017-09-12",34.610001
"2603","2017-09-13",36.080002
"2604","2017-09-14",36.290001
"2605","2017-09-15",36.150002
"2606","2017-09-18",36.68
"2607","2017-09-19",37.029999
"2608","2017-09-20",37.810001
"2609","2017-09-21",37.66
"2610","2017-09-22",37.82
"2611","2017-09-25",38.549999
"2612","2017-09-26",38.59
"2613","2017-09-27",39.439999
"2614","2017-09-28",38.849998
"2615","2017-09-29",38.610001
"2616","2017-10-02",38.59
"2617","2017-10-03",38.290001
"2618","2017-10-04",37.470001
"2619","2017-10-05",37.869999
"2620","2017-10-06",36.549999
"2621","2017-10-09",37
"2622","2017-10-10",36.919998
"2623","2017-10-11",37.639999
"2624","2017-10-12",37.07
"2625","2017-10-13",37.200001
"2626","2017-10-16",37.419998
"2627","2017-10-17",37.310001
"2628","2017-10-18",36.549999
"2629","2017-10-19",36.77
"2630","2017-10-20",37.900002
"2631","2017-10-23",37.470001
"2632","2017-10-24",37.619999
"2633","2017-10-25",37.740002
"2634","2017-10-26",38.240002
"2635","2017-10-27",39.369999
"2636","2017-10-30",40.450001
"2637","2017-10-31",40.709999
"2638","2017-11-01",41.740002
"2639","2017-11-02",41.139999
"2640","2017-11-03",42.369999
"2641","2017-11-06",43.939999
"2642","2017-11-07",43.59
"2643","2017-11-08",44.889999
"2644","2017-11-09",46.32
"2645","2017-11-10",46.689999
"2646","2017-11-13",45.830002
"2647","2017-11-14",44.57
"2648","2017-11-15",44.84
"2649","2017-11-16",45.52
"2650","2017-11-17",45.919998
"2651","2017-11-20",45.25
"2652","2017-11-21",45.540001
"2653","2017-11-22",46.240002
"2654","2017-11-24",46.73
"2655","2017-11-27",45.139999
"2656","2017-11-28",45.57
"2657","2017-11-29",46.049999
"2658","2017-11-30",47.330002
"2659","2017-12-01",48.470001
"2660","2017-12-04",47.810001
"2661","2017-12-05",47.41
"2662","2017-12-06",46.59
"2663","2017-12-07",47.080002
"2664","2017-12-08",47.93
"2665","2017-12-11",48.07
"2666","2017-12-12",48.049999
"2667","2017-12-13",47.310001
"2668","2017-12-14",47.360001
"2669","2017-12-15",47.200001
"2670","2017-12-18",48.34
"2671","2017-12-19",48.349998
"2672","2017-12-20",49.610001
"2673","2017-12-21",51.25
"2674","2017-12-22",51.900002
"2675","2017-12-26",53.41
"2676","2017-12-27",53.290001
"2677","2017-12-28",52.919998
"2678","2017-12-29",52.970001
"2679","2018-01-02",54.259998
"2680","2018-01-03",54.939999
"2681","2018-01-04",55.110001
"2682","2018-01-05",55.240002
"2683","2018-01-08",55.619999
"2684","2018-01-09",55.470001
"2685","2018-01-10",56.52
"2686","2018-01-11",58.330002
"2687","2018-01-12",57.66
"2688","2018-01-16",56.93
"2689","2018-01-17",57.18
"2690","2018-01-18",55.650002
"2691","2018-01-19",55.169998
"2692","2018-01-22",56.52
"2693","2018-01-23",57.040001
"2694","2018-01-24",57.439999
"2695","2018-01-25",57.07
"2696","2018-01-26",57.630001
"2697","2018-01-29",56.669998
"2698","2018-01-30",54.68
"2699","2018-01-31",55.529999
"2700","2018-02-01",56.610001
"2701","2018-02-02",53.740002
"2702","2018-02-05",51.779999
"2703","2018-02-06",53.369999
"2704","2018-02-07",51.849998
"2705","2018-02-08",49.009998
"2706","2018-02-09",49.060001
"2707","2018-02-12",51.380001
"2708","2018-02-13",51.209999
"2709","2018-02-14",53.700001
"2710","2018-02-15",53.77
"2711","2018-02-16",53.330002
"2712","2018-02-20",54.73
"2713","2018-02-21",52.57
"2714","2018-02-22",48.439999
"2715","2018-02-23",50.25
"2716","2018-02-26",50.32
"2717","2018-02-27",49.060001
"2718","2018-02-28",47.509998
"2719","2018-03-01",48.580002
"2720","2018-03-02",49.5
"2721","2018-03-05",51.330002
"2722","2018-03-06",51.57
"2723","2018-03-07",51.07
"2724","2018-03-08",51.220001
"2725","2018-03-09",51.849998
"2726","2018-03-12",52.389999
"2727","2018-03-13",51.799999
"2728","2018-03-14",52.720001
"2729","2018-03-15",52.360001
"2730","2018-03-16",53.07
"2731","2018-03-19",52.130001
"2732","2018-03-20",53.880001
"2733","2018-03-21",57.709999
"2734","2018-03-22",57.130001
"2735","2018-03-23",58
"2736","2018-03-26",58.900002
"2737","2018-03-27",57.259998
"2738","2018-03-28",57.310001
"2739","2018-03-29",58.950001
"2740","2018-04-02",57.700001
"2741","2018-04-03",59.02
"2742","2018-04-04",58.830002
"2743","2018-04-05",60.73
"2744","2018-04-06",58.919998
"2745","2018-04-09",58.939999
"2746","2018-04-10",60.990002
"2747","2018-04-11",61.849998
"2748","2018-04-12",60.990002
"2749","2018-04-13",61.860001
"2750","2018-04-16",61.799999
"2751","2018-04-17",62.119999
"2752","2018-04-18",63.41
"2753","2018-04-19",64.040001
"2754","2018-04-20",63.830002
"2755","2018-04-23",64.949997
"2756","2018-04-24",64.339996
"2757","2018-04-25",65.370003
"2758","2018-04-26",65.839996
"2759","2018-04-27",65.169998
"2760","2018-04-30",66.059998
"2761","2018-05-01",65.720001
"2762","2018-05-02",65.910004
"2763","2018-05-03",63.98
"2764","2018-05-04",64.400002
"2765","2018-05-07",64.660004
