"","date","CWEN"
"984","2019-04-11",15.39
"985","2019-04-12",15.85
"986","2019-04-15",16.01
"987","2019-04-16",15.94
"988","2019-04-17",16.01
"989","2019-04-18",16.02
"990","2019-04-22",15.81
"991","2019-04-23",15.76
"992","2019-04-24",15.93
"993","2019-04-25",15.92
"994","2019-04-26",16.120001
"995","2019-04-29",15.8
"996","2019-04-30",15.87
"997","2019-05-01",15.67
"998","2019-05-02",15.54
"999","2019-05-03",15.79
"1000","2019-05-06",15.63
"1001","2019-05-07",15.57
"1002","2019-05-08",15.59
"1003","2019-05-09",15.63
"1004","2019-05-10",15.66
"1005","2019-05-13",15.34
"1006","2019-05-14",15.29
"1007","2019-05-15",15.5
"1008","2019-05-16",15.53
"1009","2019-05-17",15.56
"1010","2019-05-20",15.55
"1011","2019-05-21",15.57
"1012","2019-05-22",15.52
"1013","2019-05-23",15.52
"1014","2019-05-24",15.6
"1015","2019-05-28",15.58
"1016","2019-05-29",15.19
"1017","2019-05-30",15.15
"1018","2019-05-31",15
"1019","2019-06-03",15.43
"1020","2019-06-04",15.88
"1021","2019-06-05",15.81
"1022","2019-06-06",16.129999
"1023","2019-06-07",16.1
"1024","2019-06-10",15.91
"1025","2019-06-11",16.059999
"1026","2019-06-12",16.02
"1027","2019-06-13",15.98
"1028","2019-06-14",16.110001
"1029","2019-06-17",16.299999
"1030","2019-06-18",16.34
"1031","2019-06-19",16.6
"1032","2019-06-20",17
"1033","2019-06-21",16.92
"1034","2019-06-24",16.969999
"1035","2019-06-25",16.889999
"1036","2019-06-26",16.280001
"1037","2019-06-27",16.9
"1038","2019-06-28",16.860001
"1039","2019-07-01",16.940001
"1040","2019-07-02",17.049999
"1041","2019-07-03",17.23
"1042","2019-07-05",17.18
"1043","2019-07-08",17.24
"1044","2019-07-09",17.440001
"1045","2019-07-10",17.26
"1046","2019-07-11",17.33
"1047","2019-07-12",17.09
"1048","2019-07-15",17.17
"1049","2019-07-16",17.27
"1050","2019-07-17",17.389999
"1051","2019-07-18",17.49
"1052","2019-07-19",17.860001
"1053","2019-07-22",18.049999
"1054","2019-07-23",18.08
"1055","2019-07-24",18.23
"1056","2019-07-25",18
"1057","2019-07-26",18.049999
"1058","2019-07-29",18.08
"1059","2019-07-30",18.25
"1060","2019-07-31",18.02
"1061","2019-08-01",18.059999
"1062","2019-08-02",18.18
"1063","2019-08-05",17.639999
"1064","2019-08-06",17.059999
"1065","2019-08-07",16.860001
"1066","2019-08-08",17.200001
"1067","2019-08-09",17.4
"1068","2019-08-12",17.34
"1069","2019-08-13",17.91
"1070","2019-08-14",17.559999
"1071","2019-08-15",17.57
"1072","2019-08-16",17.9
"1073","2019-08-19",17.52
"1074","2019-08-20",17.620001
"1075","2019-08-21",17.66
"1076","2019-08-22",17.790001
"1077","2019-08-23",17.389999
"1078","2019-08-26",17.48
"1079","2019-08-27",17.33
"1080","2019-08-28",17.559999
"1081","2019-08-29",17.75
"1082","2019-08-30",17.700001
"1083","2019-09-03",17.73
"1084","2019-09-04",17.790001
"1085","2019-09-05",17.82
"1086","2019-09-06",17.59
"1087","2019-09-09",17.57
"1088","2019-09-10",17.950001
"1089","2019-09-11",18.43
"1090","2019-09-12",18.25
"1091","2019-09-13",18.190001
"1092","2019-09-16",17.950001
"1093","2019-09-17",18.200001
"1094","2019-09-18",18.17
"1095","2019-09-19",18.110001
"1096","2019-09-20",18.049999
"1097","2019-09-23",17.870001
"1098","2019-09-24",17.68
"1099","2019-09-25",18.01
"1100","2019-09-26",18.24
"1101","2019-09-27",18.200001
"1102","2019-09-30",18.25
"1103","2019-10-01",18.1
"1104","2019-10-02",18.059999
"1105","2019-10-03",18.5
"1106","2019-10-04",19.299999
"1107","2019-10-07",19.4
"1108","2019-10-08",19.219999
"1109","2019-10-09",19.24
"1110","2019-10-10",19.25
"1111","2019-10-11",19.4
"1112","2019-10-14",19.309999
"1113","2019-10-15",19.4
"1114","2019-10-16",19.4
"1115","2019-10-17",19.6
"1116","2019-10-18",19.91
"1117","2019-10-21",20.059999
"1118","2019-10-22",20.09
"1119","2019-10-23",20.34
"1120","2019-10-24",20.15
"1121","2019-10-25",19.33
"1122","2019-10-28",17.040001
"1123","2019-10-29",17.549999
"1124","2019-10-30",18.15
"1125","2019-10-31",18.129999
"1126","2019-11-01",18.549999
"1127","2019-11-04",18.799999
"1128","2019-11-05",18.940001
"1129","2019-11-06",19.07
"1130","2019-11-07",19.450001
"1131","2019-11-08",19.5
"1132","2019-11-11",19.6
"1133","2019-11-12",19.67
"1134","2019-11-13",19.34
"1135","2019-11-14",19.870001
"1136","2019-11-15",19.75
"1137","2019-11-18",19.549999
"1138","2019-11-19",19.469999
"1139","2019-11-20",19.4
"1140","2019-11-21",19.25
"1141","2019-11-22",19.299999
"1142","2019-11-25",19.35
"1143","2019-11-26",19.77
"1144","2019-11-27",19.950001
"1145","2019-11-29",19.83
"1146","2019-12-02",19.299999
"1147","2019-12-03",19.110001
"1148","2019-12-04",19.200001
"1149","2019-12-05",19.379999
"1150","2019-12-06",19.25
"1151","2019-12-09",19.57
"1152","2019-12-10",19.74
"1153","2019-12-11",19.629999
"1154","2019-12-12",19.459999
"1155","2019-12-13",19.33
"1156","2019-12-16",19.67
"1157","2019-12-17",19.360001
"1158","2019-12-18",19.450001
"1159","2019-12-19",19.639999
"1160","2019-12-20",19.99
"1161","2019-12-23",19.85
"1162","2019-12-24",19.68
"1163","2019-12-26",19.85
"1164","2019-12-27",20.02
"1165","2019-12-30",20.1
"1166","2019-12-31",19.950001
"1167","2020-01-02",20.049999
"1168","2020-01-03",20.01
"1169","2020-01-06",20.07
"1170","2020-01-07",19.98
"1171","2020-01-08",20.200001
"1172","2020-01-09",20.280001
"1173","2020-01-10",20.110001
"1174","2020-01-13",20.15
"1175","2020-01-14",20.719999
"1176","2020-01-15",21.469999
"1177","2020-01-16",21.610001
"1178","2020-01-17",21.610001
"1179","2020-01-21",21.68
"1180","2020-01-22",21.219999
"1181","2020-01-23",21.190001
"1182","2020-01-24",21.299999
"1183","2020-01-27",21.23
"1184","2020-01-28",21.34
"1185","2020-01-29",21.450001
"1186","2020-01-30",21.540001
"1187","2020-01-31",21.17
"1188","2020-02-03",21.52
"1189","2020-02-04",21.309999
"1190","2020-02-05",21.790001
"1191","2020-02-06",21.620001
"1192","2020-02-07",21.57
"1193","2020-02-10",21.379999
"1194","2020-02-11",21.77
"1195","2020-02-12",22
"1196","2020-02-13",21.99
"1197","2020-02-14",22
"1198","2020-02-18",22.26
"1199","2020-02-19",23.110001
"1200","2020-02-20",23
"1201","2020-02-21",22.870001
"1202","2020-02-24",22.43
"1203","2020-02-25",21.530001
"1204","2020-02-26",21.35
"1205","2020-02-27",21.25
"1206","2020-02-28",21.040001
"1207","2020-03-02",21.59
"1208","2020-03-03",21.09
"1209","2020-03-04",21.809999
"1210","2020-03-05",21.59
"1211","2020-03-06",22.049999
"1212","2020-03-09",21.48
"1213","2020-03-10",21.98
"1214","2020-03-11",21.34
"1215","2020-03-12",18.91
"1216","2020-03-13",20.040001
"1217","2020-03-16",16.610001
"1218","2020-03-17",19.280001
"1219","2020-03-18",17.379999
"1220","2020-03-19",18.41
"1221","2020-03-20",19.629999
"1222","2020-03-23",18.41
"1223","2020-03-24",18.889999
"1224","2020-03-25",18.49
"1225","2020-03-26",20.23
"1226","2020-03-27",18.82
"1227","2020-03-30",19.030001
"1228","2020-03-31",18.799999
"1229","2020-04-01",17.9
"1230","2020-04-02",17.790001
"1231","2020-04-03",18.370001
"1232","2020-04-06",19.35
"1233","2020-04-07",19.040001
"1234","2020-04-08",19.24
"1235","2020-04-09",20.030001
"1236","2020-04-13",19.620001
"1237","2020-04-14",19.959999
"1238","2020-04-15",19
"1239","2020-04-16",19.1
"1240","2020-04-17",19.68
"1241","2020-04-20",19.16
"1242","2020-04-21",19.15
"1243","2020-04-22",19.75
"1244","2020-04-23",20.1
"1245","2020-04-24",20.17
"1246","2020-04-27",20.299999
"1247","2020-04-28",20.780001
"1248","2020-04-29",20.379999
"1249","2020-04-30",20.030001
"1250","2020-05-01",19.5
"1251","2020-05-04",19.700001
"1252","2020-05-05",20.309999
"1253","2020-05-06",19.84
"1254","2020-05-07",20.440001
"1255","2020-05-08",21.02
"1256","2020-05-11",21.49
"1257","2020-05-12",21
"1258","2020-05-13",20.629999
"1259","2020-05-14",20.5
"1260","2020-05-15",20.360001
"1261","2020-05-18",20.93
"1262","2020-05-19",20.68
"1263","2020-05-20",20.969999
"1264","2020-05-21",21.030001
"1265","2020-05-22",21.16
"1266","2020-05-26",21.200001
"1267","2020-05-27",21.51
"1268","2020-05-28",21.74
"1269","2020-05-29",21.91
"1270","2020-06-01",22.059999
"1271","2020-06-02",22.26
"1272","2020-06-03",22.5
"1273","2020-06-04",22.860001
"1274","2020-06-05",22.92
"1275","2020-06-08",23.4
"1276","2020-06-09",23.049999
"1277","2020-06-10",23.01
"1278","2020-06-11",22.15
"1279","2020-06-12",22.16
"1280","2020-06-15",22.719999
"1281","2020-06-16",23.85
"1282","2020-06-17",23.68
"1283","2020-06-18",23.809999
"1284","2020-06-19",23.709999
"1285","2020-06-22",24.75
"1286","2020-06-23",23.6
"1287","2020-06-24",23.190001
"1288","2020-06-25",23.16
"1289","2020-06-26",22.709999
"1290","2020-06-29",23
"1291","2020-06-30",23.059999
"1292","2020-07-01",22.969999
"1293","2020-07-02",23.209999
"1294","2020-07-06",23.059999
"1295","2020-07-07",23.01
"1296","2020-07-08",22.959999
"1297","2020-07-09",22.209999
"1298","2020-07-10",22.58
"1299","2020-07-13",22.73
"1300","2020-07-14",23.27
"1301","2020-07-15",23.49
"1302","2020-07-16",23.34
"1303","2020-07-17",23.610001
"1304","2020-07-20",23.33
"1305","2020-07-21",23.93
"1306","2020-07-22",24.41
"1307","2020-07-23",24.620001
"1308","2020-07-24",24.16
"1309","2020-07-27",23.93
"1310","2020-07-28",24
"1311","2020-07-29",24.5
"1312","2020-07-30",24.360001
"1313","2020-07-31",24.540001
"1314","2020-08-03",24.65
"1315","2020-08-04",24.950001
"1316","2020-08-05",25.77
"1317","2020-08-06",25.77
"1318","2020-08-07",26.879999
"1319","2020-08-10",26.73
"1320","2020-08-11",26.5
"1321","2020-08-12",26.610001
"1322","2020-08-13",26.48
"1323","2020-08-14",26.24
"1324","2020-08-17",26.120001
"1325","2020-08-18",26.09
"1326","2020-08-19",25.99
"1327","2020-08-20",25.74
"1328","2020-08-21",25.77
"1329","2020-08-24",25.75
"1330","2020-08-25",25.58
"1331","2020-08-26",25.32
"1332","2020-08-27",26.02
"1333","2020-08-28",25.610001
"1334","2020-08-31",25.51
"1335","2020-09-01",24.969999
"1336","2020-09-02",25.190001
"1337","2020-09-03",24.379999
"1338","2020-09-04",23.9
"1339","2020-09-08",23.33
"1340","2020-09-09",23.559999
"1341","2020-09-10",23.07
"1342","2020-09-11",23.16
"1343","2020-09-14",24.469999
"1344","2020-09-15",24.75
"1345","2020-09-16",25.700001
"1346","2020-09-17",25.66
"1347","2020-09-18",25.780001
"1348","2020-09-21",24.65
"1349","2020-09-22",24.860001
"1350","2020-09-23",24.370001
"1351","2020-09-24",24.27
"1352","2020-09-25",24.85
"1353","2020-09-28",24.879999
"1354","2020-09-29",25.77
"1355","2020-09-30",26.959999
"1356","2020-10-01",27.17
"1357","2020-10-02",27.57
"1358","2020-10-05",28.780001
"1359","2020-10-06",29.690001
"1360","2020-10-07",29.93
"1361","2020-10-08",30.76
"1362","2020-10-09",30.74
"1363","2020-10-12",29.98
"1364","2020-10-13",29.540001
"1365","2020-10-14",29.540001
"1366","2020-10-15",29.709999
"1367","2020-10-16",29.67
"1368","2020-10-19",29.25
"1369","2020-10-20",30.040001
"1370","2020-10-21",29.360001
"1371","2020-10-22",29.440001
"1372","2020-10-23",29.93
"1373","2020-10-26",29.049999
"1374","2020-10-27",28.9
"1375","2020-10-28",28.48
"1376","2020-10-29",28.809999
"1377","2020-10-30",28.16
"1378","2020-11-02",29.290001
"1379","2020-11-03",29.67
"1380","2020-11-04",28.469999
"1381","2020-11-05",29.92
"1382","2020-11-06",29.52
"1383","2020-11-09",29.299999
"1384","2020-11-10",30.360001
"1385","2020-11-11",30.639999
"1386","2020-11-12",29.870001
"1387","2020-11-13",29.85
"1388","2020-11-16",29.700001
"1389","2020-11-17",29.34
"1390","2020-11-18",29.040001
"1391","2020-11-19",29.059999
"1392","2020-11-20",29.23
"1393","2020-11-23",29.25
"1394","2020-11-24",29.690001
"1395","2020-11-25",29.32
"1396","2020-11-27",29.51
