"","date","GLDD"
"1002","2010-12-22",7.31
"1003","2010-12-23",7.39
"1004","2010-12-27",7.49
"1005","2010-12-28",7.48
"1006","2010-12-29",7.44
"1007","2010-12-30",7.44
"1008","2010-12-31",7.37
"1009","2011-01-03",7.48
"1010","2011-01-04",7.87
"1011","2011-01-05",7.89
"1012","2011-01-06",7.89
"1013","2011-01-07",7.79
"1014","2011-01-10",8
"1015","2011-01-11",8.35
"1016","2011-01-12",8.58
"1017","2011-01-13",8.38
"1018","2011-01-14",8.5
"1019","2011-01-18",8.35
"1020","2011-01-19",8.01
"1021","2011-01-20",7.91
"1022","2011-01-21",8.06
"1023","2011-01-24",8.11
"1024","2011-01-25",8.18
"1025","2011-01-26",8.27
"1026","2011-01-27",8.41
"1027","2011-01-28",8.2
"1028","2011-01-31",8.31
"1029","2011-02-01",8.62
"1030","2011-02-02",8.51
"1031","2011-02-03",8.53
"1032","2011-02-04",8.53
"1033","2011-02-07",8.73
"1034","2011-02-08",8.82
"1035","2011-02-09",8.67
"1036","2011-02-10",8.68
"1037","2011-02-11",8.73
"1038","2011-02-14",8.75
"1039","2011-02-15",8.5
"1040","2011-02-16",8.24
"1041","2011-02-17",8.15
"1042","2011-02-18",8.03
"1043","2011-02-22",7.79
"1044","2011-02-23",7.68
"1045","2011-02-24",7.8
"1046","2011-02-25",7.56
"1047","2011-02-28",7.87
"1048","2011-03-01",7.66
"1049","2011-03-02",8.1
"1050","2011-03-03",8.03
"1051","2011-03-04",8.16
"1052","2011-03-07",7.88
"1053","2011-03-08",7.9
"1054","2011-03-09",7.84
"1055","2011-03-10",7.66
"1056","2011-03-11",7.59
"1057","2011-03-14",7.58
"1058","2011-03-15",7.28
"1059","2011-03-16",7.12
"1060","2011-03-17",7.29
"1061","2011-03-18",7.3
"1062","2011-03-21",7.41
"1063","2011-03-22",7.27
"1064","2011-03-23",7.33
"1065","2011-03-24",7.44
"1066","2011-03-25",7.45
"1067","2011-03-28",7.41
"1068","2011-03-29",7.29
"1069","2011-03-30",7.76
"1070","2011-03-31",7.63
"1071","2011-04-01",7.75
"1072","2011-04-04",7.8
"1073","2011-04-05",7.84
"1074","2011-04-06",7.65
"1075","2011-04-07",7.62
"1076","2011-04-08",7.64
"1077","2011-04-11",7.58
"1078","2011-04-12",7.6
"1079","2011-04-13",7.37
"1080","2011-04-14",7.35
"1081","2011-04-15",7.3
"1082","2011-04-18",7.18
"1083","2011-04-19",7.22
"1084","2011-04-20",7.22
"1085","2011-04-21",7.12
"1086","2011-04-25",7.17
"1087","2011-04-26",7.26
"1088","2011-04-27",7.19
"1089","2011-04-28",7.39
"1090","2011-04-29",7.45
"1091","2011-05-02",7.37
"1092","2011-05-03",7.34
"1093","2011-05-04",7
"1094","2011-05-05",6.78
"1095","2011-05-06",6.72
"1096","2011-05-09",6.71
"1097","2011-05-10",6.59
"1098","2011-05-11",6.5
"1099","2011-05-12",6.55
"1100","2011-05-13",6.45
"1101","2011-05-16",6.29
"1102","2011-05-17",6.27
"1103","2011-05-18",6.36
"1104","2011-05-19",6.38
"1105","2011-05-20",6.41
"1106","2011-05-23",6.2
"1107","2011-05-24",6.15
"1108","2011-05-25",6.11
"1109","2011-05-26",6.1
"1110","2011-05-27",6.1
"1111","2011-05-31",6.07
"1112","2011-06-01",5.79
"1113","2011-06-02",5.87
"1114","2011-06-03",5.83
"1115","2011-06-06",5.55
"1116","2011-06-07",5.53
"1117","2011-06-08",5.52
"1118","2011-06-09",5.52
"1119","2011-06-10",5.28
"1120","2011-06-13",5.23
"1121","2011-06-14",5.5
"1122","2011-06-15",5.21
"1123","2011-06-16",5.4
"1124","2011-06-17",5.48
"1125","2011-06-20",5.33
"1126","2011-06-21",5.49
"1127","2011-06-22",5.42
"1128","2011-06-23",5.28
"1129","2011-06-24",5.22
"1130","2011-06-27",5.33
"1131","2011-06-28",5.53
"1132","2011-06-29",5.55
"1133","2011-06-30",5.58
"1134","2011-07-01",5.69
"1135","2011-07-05",5.59
"1136","2011-07-06",5.69
"1137","2011-07-07",6.15
"1138","2011-07-08",6.06
"1139","2011-07-11",5.99
"1140","2011-07-12",5.99
"1141","2011-07-13",6.15
"1142","2011-07-14",6.05
"1143","2011-07-15",6.11
"1144","2011-07-18",6
"1145","2011-07-19",6.17
"1146","2011-07-20",6.15
"1147","2011-07-21",6.12
"1148","2011-07-22",6.32
"1149","2011-07-25",6.27
"1150","2011-07-26",6.07
"1151","2011-07-27",6.02
"1152","2011-07-28",6
"1153","2011-07-29",5.95
"1154","2011-08-01",5.96
"1155","2011-08-02",5.61
"1156","2011-08-03",5.24
"1157","2011-08-04",4.96
"1158","2011-08-05",4.79
"1159","2011-08-08",4.25
"1160","2011-08-09",4.73
"1161","2011-08-10",4.42
"1162","2011-08-11",4.62
"1163","2011-08-12",4.63
"1164","2011-08-15",4.83
"1165","2011-08-16",5.12
"1166","2011-08-17",5.15
"1167","2011-08-18",4.73
"1168","2011-08-19",4.59
"1169","2011-08-22",4.55
"1170","2011-08-23",4.77
"1171","2011-08-24",4.87
"1172","2011-08-25",4.72
"1173","2011-08-26",4.76
"1174","2011-08-29",4.98
"1175","2011-08-30",4.92
"1176","2011-08-31",4.89
"1177","2011-09-01",4.74
"1178","2011-09-02",4.61
"1179","2011-09-06",4.54
"1180","2011-09-07",4.86
"1181","2011-09-08",4.64
"1182","2011-09-09",4.5
"1183","2011-09-12",4.55
"1184","2011-09-13",4.54
"1185","2011-09-14",4.83
"1186","2011-09-15",4.78
"1187","2011-09-16",4.71
"1188","2011-09-19",4.53
"1189","2011-09-20",4.46
"1190","2011-09-21",4.25
"1191","2011-09-22",4.16
"1192","2011-09-23",4.19
"1193","2011-09-26",4.24
"1194","2011-09-27",4.2
"1195","2011-09-28",3.99
"1196","2011-09-29",4.24
"1197","2011-09-30",4.07
"1198","2011-10-03",4.02
"1199","2011-10-04",4.59
"1200","2011-10-05",4.55
"1201","2011-10-06",4.54
"1202","2011-10-07",4.43
"1203","2011-10-10",4.55
"1204","2011-10-11",4.97
"1205","2011-10-12",5
"1206","2011-10-13",5
"1207","2011-10-14",5.1
"1208","2011-10-17",4.74
"1209","2011-10-18",5
"1210","2011-10-19",4.91
"1211","2011-10-20",4.78
"1212","2011-10-21",4.88
"1213","2011-10-24",4.93
"1214","2011-10-25",4.66
"1215","2011-10-26",4.81
"1216","2011-10-27",5.02
"1217","2011-10-28",5.25
"1218","2011-10-31",5.15
"1219","2011-11-01",5.8
"1220","2011-11-02",5.84
"1221","2011-11-03",6
"1222","2011-11-04",5.96
"1223","2011-11-07",5.84
"1224","2011-11-08",5.9
"1225","2011-11-09",5.51
"1226","2011-11-10",5.72
"1227","2011-11-11",5.87
"1228","2011-11-14",5.78
"1229","2011-11-15",6
"1230","2011-11-16",6.03
"1231","2011-11-17",6.06
"1232","2011-11-18",6.01
"1233","2011-11-21",5.84
"1234","2011-11-22",5.77
"1235","2011-11-23",5.54
"1236","2011-11-25",5.36
"1237","2011-11-28",5.78
"1238","2011-11-29",5.65
"1239","2011-11-30",6.05
"1240","2011-12-01",5.84
"1241","2011-12-02",5.9
"1242","2011-12-05",6.02
"1243","2011-12-06",6.06
"1244","2011-12-07",5.99
"1245","2011-12-08",5.66
"1246","2011-12-09",5.75
"1247","2011-12-12",5.63
"1248","2011-12-13",5.49
"1249","2011-12-14",5.23
"1250","2011-12-15",5.33
"1251","2011-12-16",5.25
"1252","2011-12-19",5.08
"1253","2011-12-20",5.56
"1254","2011-12-21",5.63
"1255","2011-12-22",5.75
"1256","2011-12-23",5.73
"1257","2011-12-27",5.66
"1258","2011-12-28",5.37
"1259","2011-12-29",5.47
"1260","2011-12-30",5.56
"1261","2012-01-03",5.87
"1262","2012-01-04",5.87
"1263","2012-01-05",5.95
"1264","2012-01-06",5.98
"1265","2012-01-09",6
"1266","2012-01-10",6.06
"1267","2012-01-11",6.06
"1268","2012-01-12",6.14
"1269","2012-01-13",6
"1270","2012-01-17",6.11
"1271","2012-01-18",6.35
"1272","2012-01-19",6.3
"1273","2012-01-20",6.45
"1274","2012-01-23",6.45
"1275","2012-01-24",6.52
"1276","2012-01-25",6.55
"1277","2012-01-26",6.52
"1278","2012-01-27",6.51
"1279","2012-01-30",6.29
"1280","2012-01-31",6.39
"1281","2012-02-01",6.54
"1282","2012-02-02",6.57
"1283","2012-02-03",6.76
"1284","2012-02-06",6.71
"1285","2012-02-07",6.42
"1286","2012-02-08",6.37
"1287","2012-02-09",6.3
"1288","2012-02-10",6.07
"1289","2012-02-13",6.13
"1290","2012-02-14",6.89
"1291","2012-02-15",6.89
"1292","2012-02-16",7.06
"1293","2012-02-17",7.06
"1294","2012-02-21",7.22
"1295","2012-02-22",7.11
"1296","2012-02-23",7.33
"1297","2012-02-24",7.17
"1298","2012-02-27",7.22
"1299","2012-02-28",7.23
"1300","2012-02-29",7.09
"1301","2012-03-01",7.13
"1302","2012-03-02",7.09
"1303","2012-03-05",7.19
"1304","2012-03-06",7.05
"1305","2012-03-07",7.04
"1306","2012-03-08",7.14
"1307","2012-03-09",7.21
"1308","2012-03-12",7.1
"1309","2012-03-13",7.17
"1310","2012-03-14",7.05
"1311","2012-03-15",7.25
"1312","2012-03-16",7.27
"1313","2012-03-19",7.26
"1314","2012-03-20",7.06
"1315","2012-03-21",7.12
"1316","2012-03-22",7.05
"1317","2012-03-23",7.09
"1318","2012-03-26",7.52
"1319","2012-03-27",7.78
"1320","2012-03-28",7.52
"1321","2012-03-29",7.48
"1322","2012-03-30",7.22
"1323","2012-04-02",7.21
"1324","2012-04-03",7.08
"1325","2012-04-04",6.99
"1326","2012-04-05",6.88
"1327","2012-04-09",6.73
"1328","2012-04-10",6.69
"1329","2012-04-11",6.81
"1330","2012-04-12",7.11
"1331","2012-04-13",6.88
"1332","2012-04-16",7.06
"1333","2012-04-17",7.33
"1334","2012-04-18",7.16
"1335","2012-04-19",7.24
"1336","2012-04-20",7.28
"1337","2012-04-23",7.1
"1338","2012-04-24",7.22
"1339","2012-04-25",7.48
"1340","2012-04-26",7.45
"1341","2012-04-27",7.58
"1342","2012-04-30",7.41
"1343","2012-05-01",6.91
"1344","2012-05-02",7.07
"1345","2012-05-03",6.82
"1346","2012-05-04",6.71
"1347","2012-05-07",6.86
"1348","2012-05-08",6.9
"1349","2012-05-09",6.7
"1350","2012-05-10",6.68
"1351","2012-05-11",6.65
"1352","2012-05-14",6.44
"1353","2012-05-15",6.58
"1354","2012-05-16",6.55
"1355","2012-05-17",6.58
"1356","2012-05-18",6.45
"1357","2012-05-21",6.43
"1358","2012-05-22",6.35
"1359","2012-05-23",6.3
"1360","2012-05-24",6.51
"1361","2012-05-25",6.59
"1362","2012-05-29",6.55
"1363","2012-05-30",6.39
"1364","2012-05-31",6.5
"1365","2012-06-01",6.31
"1366","2012-06-04",6.29
"1367","2012-06-05",6.29
"1368","2012-06-06",6.45
"1369","2012-06-07",6.46
"1370","2012-06-08",6.52
"1371","2012-06-11",6.26
"1372","2012-06-12",6.33
"1373","2012-06-13",6.19
"1374","2012-06-14",6.34
"1375","2012-06-15",6.6
"1376","2012-06-18",6.66
"1377","2012-06-19",6.72
"1378","2012-06-20",6.62
"1379","2012-06-21",6.4
"1380","2012-06-22",6.28
"1381","2012-06-25",6.28
"1382","2012-06-26",6.46
"1383","2012-06-27",6.95
"1384","2012-06-28",6.88
"1385","2012-06-29",7.12
"1386","2012-07-02",7.27
"1387","2012-07-03",7.34
"1388","2012-07-05",7.31
"1389","2012-07-06",7.18
"1390","2012-07-09",7.23
"1391","2012-07-10",7.23
"1392","2012-07-11",7.18
"1393","2012-07-12",7.21
"1394","2012-07-13",7.29
"1395","2012-07-16",7.26
"1396","2012-07-17",7.28
"1397","2012-07-18",7.27
"1398","2012-07-19",7.24
"1399","2012-07-20",7.21
"1400","2012-07-23",7.05
"1401","2012-07-24",7.08
"1402","2012-07-25",7.03
"1403","2012-07-26",7.05
"1404","2012-07-27",7.23
"1405","2012-07-30",7.1
"1406","2012-07-31",7.13
"1407","2012-08-01",7.05
"1408","2012-08-02",7
"1409","2012-08-03",7.27
"1410","2012-08-06",7.4
"1411","2012-08-07",7.44
"1412","2012-08-08",7.54
"1413","2012-08-09",7.63
"1414","2012-08-10",7.62
"1415","2012-08-13",7.71
"1416","2012-08-14",7.52
"1417","2012-08-15",7.54
"1418","2012-08-16",7.62
"1419","2012-08-17",7.66
"1420","2012-08-20",7.62
"1421","2012-08-21",7.6
"1422","2012-08-22",7.51
"1423","2012-08-23",7.55
"1424","2012-08-24",7.53
"1425","2012-08-27",7.46
"1426","2012-08-28",7.46
"1427","2012-08-29",7.48
"1428","2012-08-30",7.36
"1429","2012-08-31",7.31
"1430","2012-09-04",7.23
"1431","2012-09-05",7.25
"1432","2012-09-06",7.32
"1433","2012-09-07",7.36
"1434","2012-09-10",7.4
"1435","2012-09-11",7.6
"1436","2012-09-12",7.56
"1437","2012-09-13",7.8
"1438","2012-09-14",7.8
"1439","2012-09-17",7.8
"1440","2012-09-18",7.73
"1441","2012-09-19",7.72
"1442","2012-09-20",7.64
"1443","2012-09-21",7.72
"1444","2012-09-24",7.72
"1445","2012-09-25",7.71
"1446","2012-09-26",7.7
"1447","2012-09-27",7.76
"1448","2012-09-28",7.7
"1449","2012-10-01",7.68
"1450","2012-10-02",7.76
"1451","2012-10-03",7.75
"1452","2012-10-04",7.73
"1453","2012-10-05",7.72
"1454","2012-10-08",7.69
"1455","2012-10-09",7.54
"1456","2012-10-10",7.55
"1457","2012-10-11",7.5
"1458","2012-10-12",7.45
"1459","2012-10-15",7.36
"1460","2012-10-16",7.36
"1461","2012-10-17",7.21
"1462","2012-10-18",7.13
"1463","2012-10-19",7.01
"1464","2012-10-22",7.21
"1465","2012-10-23",7.13
"1466","2012-10-24",7.11
"1467","2012-10-25",7.18
"1468","2012-10-26",7.15
"1469","2012-10-31",7.95
"1470","2012-11-01",7.87
"1471","2012-11-02",8.01
"1472","2012-11-05",8.17
"1473","2012-11-06",8.22
"1474","2012-11-07",8.2
"1475","2012-11-08",8.31
"1476","2012-11-09",8.26
"1477","2012-11-12",8.33
"1478","2012-11-13",8.17
"1479","2012-11-14",8.06
"1480","2012-11-15",8.07
"1481","2012-11-16",8.01
"1482","2012-11-19",8.23
"1483","2012-11-20",8.2
"1484","2012-11-21",8.28
"1485","2012-11-23",8.28
"1486","2012-11-26",8.46
"1487","2012-11-27",8.72
"1488","2012-11-28",8.61
"1489","2012-11-29",8.79
"1490","2012-11-30",8.83
"1491","2012-12-03",8.86
"1492","2012-12-04",8.85
"1493","2012-12-05",8.58
"1494","2012-12-06",8.58
"1495","2012-12-07",8.52
"1496","2012-12-10",8.59
"1497","2012-12-11",8.88
"1498","2012-12-12",9.05
"1499","2012-12-13",8.88
"1500","2012-12-14",8.8
"1501","2012-12-17",9.16
"1502","2012-12-18",9.08
"1503","2012-12-19",8.87
"1504","2012-12-20",8.94
"1505","2012-12-21",8.92
"1506","2012-12-24",9.03
"1507","2012-12-26",8.86
"1508","2012-12-27",8.87
"1509","2012-12-28",8.84
"1510","2012-12-31",8.93
"1511","2013-01-02",9.52
"1512","2013-01-03",9.25
"1513","2013-01-04",9.41
"1514","2013-01-07",9.35
"1515","2013-01-08",9.55
"1516","2013-01-09",9.65
"1517","2013-01-10",9.57
"1518","2013-01-11",9.51
"1519","2013-01-14",9.54
"1520","2013-01-15",9.65
"1521","2013-01-16",9.58
"1522","2013-01-17",9.53
"1523","2013-01-18",9.39
"1524","2013-01-22",9.55
"1525","2013-01-23",9.42
"1526","2013-01-24",9.42
"1527","2013-01-25",9.35
"1528","2013-01-28",9.34
"1529","2013-01-29",9.3
"1530","2013-01-30",9.1
"1531","2013-01-31",9.38
"1532","2013-02-01",9.4
"1533","2013-02-04",9.15
"1534","2013-02-05",9.31
"1535","2013-02-06",9.38
"1536","2013-02-07",9.33
"1537","2013-02-08",9.4
"1538","2013-02-11",9.47
"1539","2013-02-12",9.59
"1540","2013-02-13",9.78
"1541","2013-02-14",9.9
"1542","2013-02-15",9.89
"1543","2013-02-19",10.03
"1544","2013-02-20",9.66
"1545","2013-02-21",9.5
"1546","2013-02-22",9.65
"1547","2013-02-25",9.5
"1548","2013-02-26",9.55
"1549","2013-02-27",9.74
"1550","2013-02-28",9.75
"1551","2013-03-01",9.69
"1552","2013-03-04",9.65
"1553","2013-03-05",9.79
"1554","2013-03-06",9.8
"1555","2013-03-07",9.78
"1556","2013-03-08",9.96
"1557","2013-03-11",9.64
"1558","2013-03-12",9.13
"1559","2013-03-13",8.54
"1560","2013-03-14",8.97
"1561","2013-03-15",7.36
"1562","2013-03-18",7.28
"1563","2013-03-19",7.01
"1564","2013-03-20",7.15
"1565","2013-03-21",7.13
"1566","2013-03-22",7.08
"1567","2013-03-25",6.84
"1568","2013-03-26",6.68
"1569","2013-03-27",6.71
"1570","2013-03-28",6.73
"1571","2013-04-01",6.83
"1572","2013-04-02",6.87
"1573","2013-04-03",7.2
"1574","2013-04-04",7.04
"1575","2013-04-05",7
"1576","2013-04-08",7.03
"1577","2013-04-09",6.87
"1578","2013-04-10",6.95
"1579","2013-04-11",6.96
"1580","2013-04-12",6.93
"1581","2013-04-15",6.43
"1582","2013-04-16",6.57
"1583","2013-04-17",6.4
"1584","2013-04-18",6.68
"1585","2013-04-19",6.76
"1586","2013-04-22",6.76
"1587","2013-04-23",6.89
"1588","2013-04-24",6.93
"1589","2013-04-25",6.96
"1590","2013-04-26",6.86
"1591","2013-04-29",6.78
"1592","2013-04-30",6.92
"1593","2013-05-01",6.61
"1594","2013-05-02",6.79
"1595","2013-05-03",7.04
"1596","2013-05-06",6.87
"1597","2013-05-07",7.56
"1598","2013-05-08",7.71
"1599","2013-05-09",7.51
"1600","2013-05-10",7.55
"1601","2013-05-13",7.4
"1602","2013-05-14",7.61
"1603","2013-05-15",7.67
"1604","2013-05-16",8.13
"1605","2013-05-17",8.09
"1606","2013-05-20",8.12
"1607","2013-05-21",8.24
"1608","2013-05-22",8.25
"1609","2013-05-23",8.3
"1610","2013-05-24",8.24
"1611","2013-05-28",8.22
"1612","2013-05-29",8.23
"1613","2013-05-30",8.28
"1614","2013-05-31",8.3
"1615","2013-06-03",8.37
"1616","2013-06-04",8.25
"1617","2013-06-05",8.14
"1618","2013-06-06",8.34
"1619","2013-06-07",8.31
"1620","2013-06-10",8.43
"1621","2013-06-11",8.43
"1622","2013-06-12",8.27
"1623","2013-06-13",8.36
"1624","2013-06-14",8.21
"1625","2013-06-17",8.32
"1626","2013-06-18",8.61
"1627","2013-06-19",8.32
"1628","2013-06-20",8.14
"1629","2013-06-21",8
"1630","2013-06-24",7.82
"1631","2013-06-25",7.97
"1632","2013-06-26",7.96
"1633","2013-06-27",8
"1634","2013-06-28",7.82
"1635","2013-07-01",8
"1636","2013-07-02",7.93
"1637","2013-07-03",8.08
"1638","2013-07-05",8.01
"1639","2013-07-08",8
"1640","2013-07-09",8.01
"1641","2013-07-10",7.99
"1642","2013-07-11",8.15
"1643","2013-07-12",8.25
"1644","2013-07-15",8.12
"1645","2013-07-16",8.08
"1646","2013-07-17",8.01
"1647","2013-07-18",8.2
"1648","2013-07-19",8.65
"1649","2013-07-22",8.48
"1650","2013-07-23",8.58
"1651","2013-07-24",8.45
"1652","2013-07-25",8.28
"1653","2013-07-26",7.91
"1654","2013-07-29",7.55
"1655","2013-07-30",7.57
"1656","2013-07-31",7.69
"1657","2013-08-01",7.77
"1658","2013-08-02",7.83
"1659","2013-08-05",7.89
"1660","2013-08-06",7.81
"1661","2013-08-07",7.44
"1662","2013-08-08",7.44
"1663","2013-08-09",7
"1664","2013-08-12",6.9
"1665","2013-08-13",6.88
"1666","2013-08-14",6.79
"1667","2013-08-15",6.7
"1668","2013-08-16",6.74
"1669","2013-08-19",6.72
"1670","2013-08-20",6.77
"1671","2013-08-21",6.66
"1672","2013-08-22",6.76
"1673","2013-08-23",6.84
"1674","2013-08-26",6.89
"1675","2013-08-27",6.75
"1676","2013-08-28",6.75
"1677","2013-08-29",6.78
"1678","2013-08-30",6.73
"1679","2013-09-03",6.72
"1680","2013-09-04",6.73
"1681","2013-09-05",6.71
"1682","2013-09-06",6.68
"1683","2013-09-09",6.77
"1684","2013-09-10",6.83
"1685","2013-09-11",7.01
"1686","2013-09-12",7.21
"1687","2013-09-13",7.11
"1688","2013-09-16",7.11
"1689","2013-09-17",7.2
"1690","2013-09-18",7.42
"1691","2013-09-19",7.46
"1692","2013-09-20",7.52
"1693","2013-09-23",7.46
"1694","2013-09-24",7.42
"1695","2013-09-25",7.31
"1696","2013-09-26",7.4
"1697","2013-09-27",7.28
"1698","2013-09-30",7.43
"1699","2013-10-01",7.45
"1700","2013-10-02",7.49
"1701","2013-10-03",7.51
"1702","2013-10-04",7.4
"1703","2013-10-07",7.22
"1704","2013-10-08",7.05
"1705","2013-10-09",7.1
"1706","2013-10-10",7.27
"1707","2013-10-11",7.36
"1708","2013-10-14",7.52
"1709","2013-10-15",7.4
"1710","2013-10-16",7.57
"1711","2013-10-17",7.88
"1712","2013-10-18",8.11
"1713","2013-10-21",8.19
"1714","2013-10-22",8.19
"1715","2013-10-23",8.15
"1716","2013-10-24",8.28
"1717","2013-10-25",8.21
"1718","2013-10-28",8.26
"1719","2013-10-29",8.45
"1720","2013-10-30",8.38
"1721","2013-10-31",8.13
"1722","2013-11-01",8.05
"1723","2013-11-04",8.28
"1724","2013-11-05",8.44
"1725","2013-11-06",8.53
"1726","2013-11-07",8.41
"1727","2013-11-08",8.64
"1728","2013-11-11",8.66
"1729","2013-11-12",8.58
"1730","2013-11-13",8.73
"1731","2013-11-14",8.89
"1732","2013-11-15",8.85
"1733","2013-11-18",8.79
"1734","2013-11-19",8.72
"1735","2013-11-20",8.66
"1736","2013-11-21",8.82
"1737","2013-11-22",8.84
"1738","2013-11-25",8.75
"1739","2013-11-26",8.76
"1740","2013-11-27",8.89
"1741","2013-11-29",8.91
"1742","2013-12-02",8.68
"1743","2013-12-03",8.64
"1744","2013-12-04",8.41
"1745","2013-12-05",8.41
"1746","2013-12-06",8.59
"1747","2013-12-09",8.71
"1748","2013-12-10",8.71
"1749","2013-12-11",8.58
"1750","2013-12-12",8.55
"1751","2013-12-13",8.66
"1752","2013-12-16",8.7
"1753","2013-12-17",8.64
"1754","2013-12-18",8.69
"1755","2013-12-19",8.7
"1756","2013-12-20",8.93
"1757","2013-12-23",9.06
"1758","2013-12-24",9.19
"1759","2013-12-26",9.18
"1760","2013-12-27",9.2
"1761","2013-12-30",9.15
"1762","2013-12-31",9.2
"1763","2014-01-02",8.95
"1764","2014-01-03",9.15
"1765","2014-01-06",8.9
"1766","2014-01-07",8.97
"1767","2014-01-08",8.71
"1768","2014-01-09",8.78
"1769","2014-01-10",8.86
"1770","2014-01-13",8.82
"1771","2014-01-14",8.94
"1772","2014-01-15",8.99
"1773","2014-01-16",9
"1774","2014-01-17",9
"1775","2014-01-21",9.1
"1776","2014-01-22",8.67
"1777","2014-01-23",8.66
"1778","2014-01-24",8.52
"1779","2014-01-27",8.22
"1780","2014-01-28",8.23
"1781","2014-01-29",7.97
"1782","2014-01-30",7.85
"1783","2014-01-31",7.53
"1784","2014-02-03",7.87
"1785","2014-02-04",7.86
"1786","2014-02-05",7.86
"1787","2014-02-06",7.85
"1788","2014-02-07",7.83
"1789","2014-02-10",7.86
"1790","2014-02-11",7.9
"1791","2014-02-12",7.93
"1792","2014-02-13",7.92
"1793","2014-02-14",7.92
"1794","2014-02-18",7.97
"1795","2014-02-19",7.81
"1796","2014-02-20",7.86
"1797","2014-02-21",7.89
"1798","2014-02-24",7.92
"1799","2014-02-25",8.16
"1800","2014-02-26",8.1
"1801","2014-02-27",8.21
"1802","2014-02-28",8.26
"1803","2014-03-03",8.12
"1804","2014-03-04",8.44
"1805","2014-03-05",8.42
"1806","2014-03-06",8.69
"1807","2014-03-07",8.63
"1808","2014-03-10",8.89
"1809","2014-03-11",8.91
"1810","2014-03-12",9
"1811","2014-03-13",8.97
"1812","2014-03-14",8.93
"1813","2014-03-17",9.06
"1814","2014-03-18",9.15
"1815","2014-03-19",9.14
"1816","2014-03-20",9.15
"1817","2014-03-21",9.19
"1818","2014-03-24",9.11
"1819","2014-03-25",9.15
"1820","2014-03-26",9.03
"1821","2014-03-27",8.98
"1822","2014-03-28",8.98
"1823","2014-03-31",9.13
"1824","2014-04-01",8.95
"1825","2014-04-02",8.93
"1826","2014-04-03",8.93
"1827","2014-04-04",8.65
"1828","2014-04-07",8.53
"1829","2014-04-08",8.69
"1830","2014-04-09",8.89
"1831","2014-04-10",8.56
"1832","2014-04-11",8.53
"1833","2014-04-14",8.65
"1834","2014-04-15",8.56
"1835","2014-04-16",8.64
"1836","2014-04-17",8.9
"1837","2014-04-21",8.95
"1838","2014-04-22",8.96
"1839","2014-04-23",8.86
"1840","2014-04-24",8.84
"1841","2014-04-25",8.61
"1842","2014-04-28",8.58
"1843","2014-04-29",8.56
"1844","2014-04-30",8.63
"1845","2014-05-01",8.71
"1846","2014-05-02",8.81
"1847","2014-05-05",8.59
"1848","2014-05-06",7.77
"1849","2014-05-07",7.6
"1850","2014-05-08",7.54
"1851","2014-05-09",7.62
"1852","2014-05-12",7.88
"1853","2014-05-13",7.76
"1854","2014-05-14",7.57
"1855","2014-05-15",7.5
"1856","2014-05-16",7.45
"1857","2014-05-19",7.66
"1858","2014-05-20",7.4
"1859","2014-05-21",7.45
"1860","2014-05-22",7.51
"1861","2014-05-23",7.74
"1862","2014-05-27",7.85
"1863","2014-05-28",7.79
"1864","2014-05-29",7.7
"1865","2014-05-30",7.62
"1866","2014-06-02",7.65
"1867","2014-06-03",7.46
"1868","2014-06-04",7.48
"1869","2014-06-05",7.83
"1870","2014-06-06",8.15
"1871","2014-06-09",8.31
"1872","2014-06-10",8.36
"1873","2014-06-11",8.29
"1874","2014-06-12",8
"1875","2014-06-13",8.04
"1876","2014-06-16",7.97
"1877","2014-06-17",8.05
"1878","2014-06-18",8.04
"1879","2014-06-19",8.04
"1880","2014-06-20",8.01
"1881","2014-06-23",7.94
"1882","2014-06-24",7.75
"1883","2014-06-25",7.81
"1884","2014-06-26",7.68
"1885","2014-06-27",7.85
"1886","2014-06-30",7.99
"1887","2014-07-01",8.15
"1888","2014-07-02",8.2
"1889","2014-07-03",8.28
"1890","2014-07-07",8.2
"1891","2014-07-08",8.17
"1892","2014-07-09",8.11
"1893","2014-07-10",7.95
"1894","2014-07-11",7.84
"1895","2014-07-14",7.9
"1896","2014-07-15",7.76
"1897","2014-07-16",7.77
"1898","2014-07-17",7.59
"1899","2014-07-18",7.6
"1900","2014-07-21",7.52
"1901","2014-07-22",7.5
"1902","2014-07-23",7.37
"1903","2014-07-24",7.21
"1904","2014-07-25",7.2
"1905","2014-07-28",7.24
"1906","2014-07-29",7.36
"1907","2014-07-30",7.37
"1908","2014-07-31",7.22
"1909","2014-08-01",7.15
"1910","2014-08-04",7.21
"1911","2014-08-05",7.02
"1912","2014-08-06",7.27
"1913","2014-08-07",7.13
"1914","2014-08-08",7.24
"1915","2014-08-11",7.38
"1916","2014-08-12",7.27
"1917","2014-08-13",7.26
"1918","2014-08-14",7.42
"1919","2014-08-15",7.39
"1920","2014-08-18",7.44
"1921","2014-08-19",7.41
"1922","2014-08-20",7.31
"1923","2014-08-21",7.34
"1924","2014-08-22",7.48
"1925","2014-08-25",7.61
"1926","2014-08-26",7.93
"1927","2014-08-27",7.99
"1928","2014-08-28",7.59
"1929","2014-08-29",7.62
"1930","2014-09-02",7.73
"1931","2014-09-03",7.58
"1932","2014-09-04",7.51
"1933","2014-09-05",7.53
"1934","2014-09-08",7.56
"1935","2014-09-09",7.38
"1936","2014-09-10",7.43
