"","date","WTBA"
"1002","2010-12-22",8.12
"1003","2010-12-23",7.92
"1004","2010-12-27",8
"1005","2010-12-28",7.98
"1006","2010-12-29",7.98
"1007","2010-12-30",7.91
"1008","2010-12-31",7.79
"1009","2011-01-03",7.96
"1010","2011-01-04",7.78
"1011","2011-01-05",7.92
"1012","2011-01-06",7.91
"1013","2011-01-07",7.9
"1014","2011-01-10",7.91
"1015","2011-01-11",7.93
"1016","2011-01-12",7.95
"1017","2011-01-13",7.85
"1018","2011-01-14",7.92
"1019","2011-01-18",7.94
"1020","2011-01-19",7.45
"1021","2011-01-20",7.28
"1022","2011-01-21",7.1
"1023","2011-01-24",7.1
"1024","2011-01-25",7.13
"1025","2011-01-26",7.3
"1026","2011-01-27",7.11
"1027","2011-01-28",6.84
"1028","2011-01-31",7.18
"1029","2011-02-01",7.46
"1030","2011-02-02",7.37
"1031","2011-02-03",7.26
"1032","2011-02-04",7.15
"1033","2011-02-07",7.46
"1034","2011-02-08",7.47
"1035","2011-02-09",7.63
"1036","2011-02-10",7.69
"1037","2011-02-11",7.84
"1038","2011-02-14",7.77
"1039","2011-02-15",7.78
"1040","2011-02-16",7.79
"1041","2011-02-17",7.89
"1042","2011-02-18",7.79
"1043","2011-02-22",7.7
"1044","2011-02-23",7.71
"1045","2011-02-24",7.7
"1046","2011-02-25",7.68
"1047","2011-02-28",7.61
"1048","2011-03-01",7.26
"1049","2011-03-02",7.24
"1050","2011-03-03",7.46
"1051","2011-03-04",7.37
"1052","2011-03-07",7.22
"1053","2011-03-08",7.5
"1054","2011-03-09",7.45
"1055","2011-03-10",7.34
"1056","2011-03-11",7.31
"1057","2011-03-14",7.12
"1058","2011-03-15",6.87
"1059","2011-03-16",6.9
"1060","2011-03-17",6.92
"1061","2011-03-18",7.18
"1062","2011-03-21",7.45
"1063","2011-03-22",7.5
"1064","2011-03-23",7.62
"1065","2011-03-24",7.71
"1066","2011-03-25",7.82
"1067","2011-03-28",7.74
"1068","2011-03-29",7.76
"1069","2011-03-30",7.89
"1070","2011-03-31",7.98
"1071","2011-04-01",7.96
"1072","2011-04-04",8.03
"1073","2011-04-05",8.04
"1074","2011-04-06",8.05
"1075","2011-04-07",7.94
"1076","2011-04-08",7.8
"1077","2011-04-11",7.48
"1078","2011-04-12",7.39
"1079","2011-04-13",7.27
"1080","2011-04-14",7.31
"1081","2011-04-15",7.42
"1082","2011-04-18",7.31
"1083","2011-04-19",7.29
"1084","2011-04-20",7.41
"1085","2011-04-21",7.37
"1086","2011-04-25",7.46
"1087","2011-04-26",7.62
"1088","2011-04-27",7.7
"1089","2011-04-28",7.96
"1090","2011-04-29",7.79
"1091","2011-05-02",7.66
"1092","2011-05-03",7.8
"1093","2011-05-04",7.75
"1094","2011-05-05",7.65
"1095","2011-05-06",7.61
"1096","2011-05-09",7.57
"1097","2011-05-10",7.82
"1098","2011-05-11",7.5
"1099","2011-05-12",7.67
"1100","2011-05-13",7.74
"1101","2011-05-16",7.41
"1102","2011-05-17",7.33
"1103","2011-05-18",7.43
"1104","2011-05-19",7.43
"1105","2011-05-20",7.22
"1106","2011-05-23",7.1
"1107","2011-05-24",7.11
"1108","2011-05-25",7.21
"1109","2011-05-26",7.32
"1110","2011-05-27",7.31
"1111","2011-05-31",7.76
"1112","2011-06-01",7.14
"1113","2011-06-02",7.19
"1114","2011-06-03",7.1
"1115","2011-06-06",7.16
"1116","2011-06-07",7.26
"1117","2011-06-08",7.47
"1118","2011-06-09",7.41
"1119","2011-06-10",7.24
"1120","2011-06-13",7.56
"1121","2011-06-14",7.6
"1122","2011-06-15",7.38
"1123","2011-06-16",7.59
"1124","2011-06-17",7.57
"1125","2011-06-20",7.51
"1126","2011-06-21",7.8
"1127","2011-06-22",7.54
"1128","2011-06-23",7.54
"1129","2011-06-24",8.35
"1130","2011-06-27",8.3
"1131","2011-06-28",8.55
"1132","2011-06-29",8.52
"1133","2011-06-30",8.81
"1134","2011-07-01",8.78
"1135","2011-07-05",8.55
"1136","2011-07-06",8.84
"1137","2011-07-07",9.23
"1138","2011-07-08",9.16
"1139","2011-07-11",9.18
"1140","2011-07-12",9.32
"1141","2011-07-13",9.4
"1142","2011-07-14",9.25
"1143","2011-07-15",9.5
"1144","2011-07-18",9.26
"1145","2011-07-19",9.71
"1146","2011-07-20",9.74
"1147","2011-07-21",9.91
"1148","2011-07-22",9.86
"1149","2011-07-25",9.83
"1150","2011-07-26",9.36
"1151","2011-07-27",8.94
"1152","2011-07-28",9.49
"1153","2011-07-29",9.97
"1154","2011-08-01",9.5
"1155","2011-08-02",9.47
"1156","2011-08-03",9.88
"1157","2011-08-04",9.49
"1158","2011-08-05",9.31
"1159","2011-08-08",8.23
"1160","2011-08-09",9.32
"1161","2011-08-10",8.33
"1162","2011-08-11",8.78
"1163","2011-08-12",8.15
"1164","2011-08-15",8.6
"1165","2011-08-16",8.27
"1166","2011-08-17",8.34
"1167","2011-08-18",8.12
"1168","2011-08-19",8.14
"1169","2011-08-22",8.44
"1170","2011-08-23",8.62
"1171","2011-08-24",8.85
"1172","2011-08-25",8.78
"1173","2011-08-26",8.98
"1174","2011-08-29",9.06
"1175","2011-08-30",9.1
"1176","2011-08-31",8.82
"1177","2011-09-01",8.62
"1178","2011-09-02",8.07
"1179","2011-09-06",8.55
"1180","2011-09-07",8.9
"1181","2011-09-08",8.32
"1182","2011-09-09",8.05
"1183","2011-09-12",8.54
"1184","2011-09-13",8.43
"1185","2011-09-14",8.62
"1186","2011-09-15",8.6
"1187","2011-09-16",8.74
"1188","2011-09-19",8.37
"1189","2011-09-20",7.94
"1190","2011-09-21",7.75
"1191","2011-09-22",7.93
"1192","2011-09-23",8.08
"1193","2011-09-26",8.4
"1194","2011-09-27",8.66
"1195","2011-09-28",7.91
"1196","2011-09-29",8.31
"1197","2011-09-30",8.48
"1198","2011-10-03",8.12
"1199","2011-10-04",9.47
"1200","2011-10-05",9.18
"1201","2011-10-06",9.15
"1202","2011-10-07",8.79
"1203","2011-10-10",9.25
"1204","2011-10-11",9.74
"1205","2011-10-12",9.79
"1206","2011-10-13",9.69
"1207","2011-10-14",9.73
"1208","2011-10-17",9.36
"1209","2011-10-18",9.51
"1210","2011-10-19",9.27
"1211","2011-10-20",9.29
"1212","2011-10-21",9.6
"1213","2011-10-24",9.34
"1214","2011-10-25",9.08
"1215","2011-10-26",9.54
"1216","2011-10-27",10.33
"1217","2011-10-28",9.92
"1218","2011-10-31",9.84
"1219","2011-11-01",8.84
"1220","2011-11-02",9.16
"1221","2011-11-03",9.22
"1222","2011-11-04",9.23
"1223","2011-11-07",9.24
"1224","2011-11-08",9.58
"1225","2011-11-09",8.76
"1226","2011-11-10",8.83
"1227","2011-11-11",8.96
"1228","2011-11-14",8.52
"1229","2011-11-15",8.96
"1230","2011-11-16",8.82
"1231","2011-11-17",8.89
"1232","2011-11-18",9.38
"1233","2011-11-21",9.18
"1234","2011-11-22",8.96
"1235","2011-11-23",8.4
"1236","2011-11-25",7.94
"1237","2011-11-28",9
"1238","2011-11-29",8.86
"1239","2011-11-30",9.65
"1240","2011-12-01",9.35
"1241","2011-12-02",9.63
"1242","2011-12-05",9.72
"1243","2011-12-06",9.81
"1244","2011-12-07",9.42
"1245","2011-12-08",8.8
"1246","2011-12-09",9.4
"1247","2011-12-12",9.17
"1248","2011-12-13",8.71
"1249","2011-12-14",9.25
"1250","2011-12-15",9.23
"1251","2011-12-16",9.37
"1252","2011-12-19",9.21
"1253","2011-12-20",9.75
"1254","2011-12-21",9.61
"1255","2011-12-22",9.68
"1256","2011-12-23",9.61
"1257","2011-12-27",9.65
"1258","2011-12-28",9.42
"1259","2011-12-29",9.72
"1260","2011-12-30",9.58
"1261","2012-01-03",9.75
"1262","2012-01-04",9.67
"1263","2012-01-05",9.72
"1264","2012-01-06",9.61
"1265","2012-01-09",9.74
"1266","2012-01-10",9.59
"1267","2012-01-11",9.56
"1268","2012-01-12",9.52
"1269","2012-01-13",9.15
"1270","2012-01-17",9.11
"1271","2012-01-18",9.36
"1272","2012-01-19",9.38
"1273","2012-01-20",9.78
"1274","2012-01-23",9.82
"1275","2012-01-24",9.9
"1276","2012-01-25",9.95
"1277","2012-01-26",9.78
"1278","2012-01-27",9.94
"1279","2012-01-30",9.79
"1280","2012-01-31",9.72
"1281","2012-02-01",9.96
"1282","2012-02-02",10
"1283","2012-02-03",10.32
"1284","2012-02-06",10.14
"1285","2012-02-07",10.02
"1286","2012-02-08",10.14
"1287","2012-02-09",9.96
"1288","2012-02-10",9.68
"1289","2012-02-13",9.92
"1290","2012-02-14",9.78
"1291","2012-02-15",9.67
"1292","2012-02-16",10.41
"1293","2012-02-17",10.14
"1294","2012-02-21",10.03
"1295","2012-02-22",9.85
"1296","2012-02-23",10.29
"1297","2012-02-24",10.02
"1298","2012-02-27",10.02
"1299","2012-02-28",10.15
"1300","2012-02-29",9.63
"1301","2012-03-01",9.56
"1302","2012-03-02",9.14
"1303","2012-03-05",9.53
"1304","2012-03-06",9.27
"1305","2012-03-07",9.54
"1306","2012-03-08",9.56
"1307","2012-03-09",9.87
"1308","2012-03-12",10.09
"1309","2012-03-13",10.2
"1310","2012-03-14",9.74
"1311","2012-03-15",9.9
"1312","2012-03-16",10.02
"1313","2012-03-19",10.12
"1314","2012-03-20",10.08
"1315","2012-03-21",9.87
"1316","2012-03-22",9.68
"1317","2012-03-23",10.14
"1318","2012-03-26",10.17
"1319","2012-03-27",9.92
"1320","2012-03-28",9.9
"1321","2012-03-29",10.04
"1322","2012-03-30",9.99
"1323","2012-04-02",10.18
"1324","2012-04-03",9.98
"1325","2012-04-04",9.77
"1326","2012-04-05",9.63
"1327","2012-04-09",9.38
"1328","2012-04-10",9.13
"1329","2012-04-11",9.62
"1330","2012-04-12",9.7
"1331","2012-04-13",9.36
"1332","2012-04-16",9.53
"1333","2012-04-17",9.66
"1334","2012-04-18",9.43
"1335","2012-04-19",9.27
"1336","2012-04-20",9.58
"1337","2012-04-23",9.28
"1338","2012-04-24",9.51
"1339","2012-04-25",9.76
"1340","2012-04-26",9.79
"1341","2012-04-27",9.94
"1342","2012-04-30",9.6
"1343","2012-05-01",9.44
"1344","2012-05-02",9.75
"1345","2012-05-03",9.65
"1346","2012-05-04",9.37
"1347","2012-05-07",9.39
"1348","2012-05-08",9.79
"1349","2012-05-09",9.85
"1350","2012-05-10",9.68
"1351","2012-05-11",9.46
"1352","2012-05-14",9.25
"1353","2012-05-15",9.26
"1354","2012-05-16",9.27
"1355","2012-05-17",9.11
"1356","2012-05-18",9.27
"1357","2012-05-21",9.37
"1358","2012-05-22",9.17
"1359","2012-05-23",9.29
"1360","2012-05-24",9.35
"1361","2012-05-25",9.31
"1362","2012-05-29",9.4
"1363","2012-05-30",9.24
"1364","2012-05-31",9.28
"1365","2012-06-01",9.04
"1366","2012-06-04",9.26
"1367","2012-06-05",9.23
"1368","2012-06-06",9.56
"1369","2012-06-07",9.5
"1370","2012-06-08",9.68
"1371","2012-06-11",9.28
"1372","2012-06-12",9.48
"1373","2012-06-13",9.16
"1374","2012-06-14",9.53
"1375","2012-06-15",9.55
"1376","2012-06-18",9.38
"1377","2012-06-19",9.68
"1378","2012-06-20",9.5
"1379","2012-06-21",9.21
"1380","2012-06-22",9.73
"1381","2012-06-25",9.62
"1382","2012-06-26",9.7
"1383","2012-06-27",9.71
"1384","2012-06-28",9.4
"1385","2012-06-29",9.51
"1386","2012-07-02",9.73
"1387","2012-07-03",9.73
"1388","2012-07-05",9.63
"1389","2012-07-06",9.66
"1390","2012-07-09",9.68
"1391","2012-07-10",9.7
"1392","2012-07-11",9.67
"1393","2012-07-12",9.72
"1394","2012-07-13",9.84
"1395","2012-07-16",9.74
"1396","2012-07-17",9.83
"1397","2012-07-18",9.9
"1398","2012-07-19",9.74
"1399","2012-07-20",9.75
"1400","2012-07-23",9.61
"1401","2012-07-24",9.54
"1402","2012-07-25",9.47
"1403","2012-07-26",9.74
"1404","2012-07-27",10.07
"1405","2012-07-30",10.07
"1406","2012-07-31",10.14
"1407","2012-08-01",9.75
"1408","2012-08-02",9.82
"1409","2012-08-03",10.16
"1410","2012-08-06",10.2
"1411","2012-08-07",10.23
"1412","2012-08-08",10.15
"1413","2012-08-09",10.21
"1414","2012-08-10",10.04
"1415","2012-08-13",10.11
"1416","2012-08-14",9.95
"1417","2012-08-15",9.99
"1418","2012-08-16",10.2
"1419","2012-08-17",10.18
"1420","2012-08-20",10.15
"1421","2012-08-21",10.16
"1422","2012-08-22",10.02
"1423","2012-08-23",9.99
"1424","2012-08-24",10.01
"1425","2012-08-27",10.03
"1426","2012-08-28",10.2
"1427","2012-08-29",10.28
"1428","2012-08-30",10.12
"1429","2012-08-31",10.14
"1430","2012-09-04",10.29
"1431","2012-09-05",10.42
"1432","2012-09-06",10.79
"1433","2012-09-07",10.94
"1434","2012-09-10",10.85
"1435","2012-09-11",10.53
"1436","2012-09-12",10.78
"1437","2012-09-13",11.4
"1438","2012-09-14",11.39
"1439","2012-09-17",11.39
"1440","2012-09-18",11.37
"1441","2012-09-19",11.63
"1442","2012-09-20",11.5
"1443","2012-09-21",11.87
"1444","2012-09-24",11.99
"1445","2012-09-25",11.97
"1446","2012-09-26",12.15
"1447","2012-09-27",12.15
"1448","2012-09-28",12.05
"1449","2012-10-01",12.21
"1450","2012-10-02",11.75
"1451","2012-10-03",11.68
"1452","2012-10-04",12
"1453","2012-10-05",12.15
"1454","2012-10-08",12.01
"1455","2012-10-09",11.82
"1456","2012-10-10",12
"1457","2012-10-11",12.13
"1458","2012-10-12",12.07
"1459","2012-10-15",12.07
"1460","2012-10-16",12.14
"1461","2012-10-17",12.12
"1462","2012-10-18",11.76
"1463","2012-10-19",11.06
"1464","2012-10-22",11.16
"1465","2012-10-23",11
"1466","2012-10-24",10.67
"1467","2012-10-25",10.88
"1468","2012-10-26",10.79
"1469","2012-10-31",10.91
"1470","2012-11-01",10.99
"1471","2012-11-02",10.76
"1472","2012-11-05",10.58
"1473","2012-11-06",10.59
"1474","2012-11-07",10.15
"1475","2012-11-08",10.1
"1476","2012-11-09",10.3
"1477","2012-11-12",10.1
"1478","2012-11-13",10.21
"1479","2012-11-14",9.78
"1480","2012-11-15",9.86
"1481","2012-11-16",9.83
"1482","2012-11-19",10.73
"1483","2012-11-20",10.4
"1484","2012-11-21",10.16
"1485","2012-11-23",10.35
"1486","2012-11-26",10.38
"1487","2012-11-27",10.37
"1488","2012-11-28",10.14
"1489","2012-11-29",9.99
"1490","2012-11-30",10.1
"1491","2012-12-03",10.19
"1492","2012-12-04",10.48
"1493","2012-12-05",10.33
"1494","2012-12-06",10.32
"1495","2012-12-07",10.22
"1496","2012-12-10",10.05
"1497","2012-12-11",10.82
"1498","2012-12-12",10.82
"1499","2012-12-13",10.49
"1500","2012-12-14",10.54
"1501","2012-12-17",10.56
"1502","2012-12-18",10.48
"1503","2012-12-19",10.23
"1504","2012-12-20",10.36
"1505","2012-12-21",10.19
"1506","2012-12-24",10.23
"1507","2012-12-26",10.18
"1508","2012-12-27",10.23
"1509","2012-12-28",10.32
"1510","2012-12-31",10.78
"1511","2013-01-02",11.05
"1512","2013-01-03",11.11
"1513","2013-01-04",11.33
"1514","2013-01-07",11.31
"1515","2013-01-08",11.46
"1516","2013-01-09",11.57
"1517","2013-01-10",11.59
"1518","2013-01-11",11.56
"1519","2013-01-14",11.52
"1520","2013-01-15",11.36
"1521","2013-01-16",11.18
"1522","2013-01-17",11.24
"1523","2013-01-18",11.19
"1524","2013-01-22",11.12
"1525","2013-01-23",10.97
"1526","2013-01-24",11.13
"1527","2013-01-25",10.99
"1528","2013-01-28",11.1
"1529","2013-01-29",11.15
"1530","2013-01-30",10.99
"1531","2013-01-31",11.07
"1532","2013-02-01",11.1
"1533","2013-02-04",10.97
"1534","2013-02-05",11.12
"1535","2013-02-06",11.1
"1536","2013-02-07",11.03
"1537","2013-02-08",10.96
"1538","2013-02-11",11.07
"1539","2013-02-12",11.06
"1540","2013-02-13",11.12
"1541","2013-02-14",11.08
"1542","2013-02-15",11.08
"1543","2013-02-19",11.03
"1544","2013-02-20",10.93
"1545","2013-02-21",11.09
"1546","2013-02-22",11.41
"1547","2013-02-25",11.32
"1548","2013-02-26",11.28
"1549","2013-02-27",11.27
"1550","2013-02-28",11.07
"1551","2013-03-01",11.08
"1552","2013-03-04",11.03
"1553","2013-03-05",11.05
"1554","2013-03-06",11.14
"1555","2013-03-07",11.09
"1556","2013-03-08",11.19
"1557","2013-03-11",11.02
"1558","2013-03-12",11.04
"1559","2013-03-13",11.09
"1560","2013-03-14",10.94
"1561","2013-03-15",10.91
"1562","2013-03-18",10.93
"1563","2013-03-19",10.93
"1564","2013-03-20",11.07
"1565","2013-03-21",10.92
"1566","2013-03-22",11.09
"1567","2013-03-25",11.06
"1568","2013-03-26",11.03
"1569","2013-03-27",11.04
"1570","2013-03-28",11.1
"1571","2013-04-01",11
"1572","2013-04-02",10.87
"1573","2013-04-03",10.85
"1574","2013-04-04",11.01
"1575","2013-04-05",10.91
"1576","2013-04-08",10.99
"1577","2013-04-09",10.8
"1578","2013-04-10",10.96
"1579","2013-04-11",10.97
"1580","2013-04-12",10.95
"1581","2013-04-15",10.13
"1582","2013-04-16",10.65
"1583","2013-04-17",10.42
"1584","2013-04-18",10.38
"1585","2013-04-19",10.51
"1586","2013-04-22",10.44
"1587","2013-04-23",10.67
"1588","2013-04-24",10.79
"1589","2013-04-25",11.32
"1590","2013-04-26",10.8
"1591","2013-04-29",10.81
"1592","2013-04-30",10.78
"1593","2013-05-01",10.5
"1594","2013-05-02",10.67
"1595","2013-05-03",10.94
"1596","2013-05-06",10.97
"1597","2013-05-07",11.13
"1598","2013-05-08",11.04
"1599","2013-05-09",11.09
"1600","2013-05-10",11.09
"1601","2013-05-13",11.09
"1602","2013-05-14",11.08
"1603","2013-05-15",11.24
"1604","2013-05-16",11.14
"1605","2013-05-17",11.35
"1606","2013-05-20",11.43
"1607","2013-05-21",11.42
"1608","2013-05-22",11.31
"1609","2013-05-23",11.37
"1610","2013-05-24",11.41
"1611","2013-05-28",11.84
"1612","2013-05-29",11.65
"1613","2013-05-30",11.79
"1614","2013-05-31",11.58
"1615","2013-06-03",11.97
"1616","2013-06-04",11.73
"1617","2013-06-05",11.6
"1618","2013-06-06",11.74
"1619","2013-06-07",11.84
"1620","2013-06-10",12.03
"1621","2013-06-11",12.01
"1622","2013-06-12",12.09
"1623","2013-06-13",12.25
"1624","2013-06-14",11.77
"1625","2013-06-17",11.79
"1626","2013-06-18",12.04
"1627","2013-06-19",12.05
"1628","2013-06-20",11.66
"1629","2013-06-21",11.74
"1630","2013-06-24",11.8
"1631","2013-06-25",11.92
"1632","2013-06-26",11.65
"1633","2013-06-27",11.97
"1634","2013-06-28",11.75
"1635","2013-07-01",11.99
"1636","2013-07-02",11.97
"1637","2013-07-03",12.03
"1638","2013-07-05",12.59
"1639","2013-07-08",12.69
"1640","2013-07-09",12.85
"1641","2013-07-10",12.74
"1642","2013-07-11",12.69
"1643","2013-07-12",12.73
"1644","2013-07-15",12.84
"1645","2013-07-16",13.04
"1646","2013-07-17",13.08
"1647","2013-07-18",13.09
"1648","2013-07-19",13.08
"1649","2013-07-22",13.46
"1650","2013-07-23",13.38
"1651","2013-07-24",13.89
"1652","2013-07-25",13.85
"1653","2013-07-26",13.67
"1654","2013-07-29",13.6
"1655","2013-07-30",13.8
"1656","2013-07-31",13.68
"1657","2013-08-01",14.02
"1658","2013-08-02",13.81
"1659","2013-08-05",13.54
"1660","2013-08-06",13.72
"1661","2013-08-07",13.61
"1662","2013-08-08",13.63
"1663","2013-08-09",13.69
"1664","2013-08-12",13.73
"1665","2013-08-13",13.75
"1666","2013-08-14",13.55
"1667","2013-08-15",13.03
"1668","2013-08-16",12.67
"1669","2013-08-19",12.29
"1670","2013-08-20",12.66
"1671","2013-08-21",12.32
"1672","2013-08-22",13.25
"1673","2013-08-23",13.1
"1674","2013-08-26",13.14
"1675","2013-08-27",12.5
"1676","2013-08-28",11.89
"1677","2013-08-29",12.05
"1678","2013-08-30",12.6
"1679","2013-09-03",12.39
"1680","2013-09-04",12.2
"1681","2013-09-05",12.34
"1682","2013-09-06",12.41
"1683","2013-09-09",12.55
"1684","2013-09-10",12.79
"1685","2013-09-11",12.77
"1686","2013-09-12",12.68
"1687","2013-09-13",12.97
"1688","2013-09-16",13.19
"1689","2013-09-17",13.21
"1690","2013-09-18",13.69
"1691","2013-09-19",13.64
"1692","2013-09-20",13.89
"1693","2013-09-23",13.88
"1694","2013-09-24",13.95
"1695","2013-09-25",13.94
"1696","2013-09-26",13.85
"1697","2013-09-27",13.97
"1698","2013-09-30",13.8
"1699","2013-10-01",13.98
"1700","2013-10-02",13.45
"1701","2013-10-03",13.54
"1702","2013-10-04",13.66
"1703","2013-10-07",13.61
"1704","2013-10-08",13.46
"1705","2013-10-09",13.46
"1706","2013-10-10",14.16
"1707","2013-10-11",14.1
"1708","2013-10-14",14.09
"1709","2013-10-15",14.05
"1710","2013-10-16",14.11
"1711","2013-10-17",14.07
"1712","2013-10-18",14.19
"1713","2013-10-21",14.11
"1714","2013-10-22",14.17
"1715","2013-10-23",14.05
"1716","2013-10-24",14.07
"1717","2013-10-25",14.16
"1718","2013-10-28",14.25
"1719","2013-10-29",14.19
"1720","2013-10-30",14.1
"1721","2013-10-31",13.82
"1722","2013-11-01",13.76
"1723","2013-11-04",13.65
"1724","2013-11-05",13.68
"1725","2013-11-06",13.74
"1726","2013-11-07",13.71
"1727","2013-11-08",14.07
"1728","2013-11-11",13.96
"1729","2013-11-12",13.93
"1730","2013-11-13",13.95
"1731","2013-11-14",13.73
"1732","2013-11-15",13.79
"1733","2013-11-18",13.57
"1734","2013-11-19",13.75
"1735","2013-11-20",13.67
"1736","2013-11-21",13.89
"1737","2013-11-22",14.27
"1738","2013-11-25",15.34
"1739","2013-11-26",15.62
"1740","2013-11-27",16.34
"1741","2013-11-29",16.120001
"1742","2013-12-02",15.1
"1743","2013-12-03",15.18
"1744","2013-12-04",15.07
"1745","2013-12-05",14.77
"1746","2013-12-06",15.1
"1747","2013-12-09",14.78
"1748","2013-12-10",14.61
"1749","2013-12-11",14.36
"1750","2013-12-12",14.52
"1751","2013-12-13",14.7
"1752","2013-12-16",14.84
"1753","2013-12-17",14.5
"1754","2013-12-18",15.69
"1755","2013-12-19",14.9
"1756","2013-12-20",15.42
"1757","2013-12-23",16.290001
"1758","2013-12-24",16.469999
"1759","2013-12-26",16.43
"1760","2013-12-27",15.74
"1761","2013-12-30",15.7
"1762","2013-12-31",15.82
"1763","2014-01-02",15.73
"1764","2014-01-03",15.86
"1765","2014-01-06",15.81
"1766","2014-01-07",15.83
"1767","2014-01-08",15.61
"1768","2014-01-09",15.53
"1769","2014-01-10",15.48
"1770","2014-01-13",15.03
"1771","2014-01-14",15.12
"1772","2014-01-15",15.04
"1773","2014-01-16",14.92
"1774","2014-01-17",14.83
"1775","2014-01-21",15.08
"1776","2014-01-22",14.99
"1777","2014-01-23",14.81
"1778","2014-01-24",14.69
"1779","2014-01-27",15.15
"1780","2014-01-28",14.76
"1781","2014-01-29",14.51
"1782","2014-01-30",15.26
"1783","2014-01-31",14.79
"1784","2014-02-03",14.04
"1785","2014-02-04",14.22
"1786","2014-02-05",14.08
"1787","2014-02-06",14.14
"1788","2014-02-07",13.9
"1789","2014-02-10",13.81
"1790","2014-02-11",13.82
"1791","2014-02-12",13.91
"1792","2014-02-13",13.98
"1793","2014-02-14",14.2
"1794","2014-02-18",14.93
"1795","2014-02-19",14.28
"1796","2014-02-20",14.6
"1797","2014-02-21",14.42
"1798","2014-02-24",14.74
"1799","2014-02-25",14.63
"1800","2014-02-26",14.53
"1801","2014-02-27",14.73
"1802","2014-02-28",14.85
"1803","2014-03-03",14.97
"1804","2014-03-04",15.92
"1805","2014-03-05",15.51
"1806","2014-03-06",15.44
"1807","2014-03-07",15.48
"1808","2014-03-10",15.38
"1809","2014-03-11",15.19
"1810","2014-03-12",15.31
"1811","2014-03-13",15.23
"1812","2014-03-14",15.15
"1813","2014-03-17",15.27
"1814","2014-03-18",15.38
"1815","2014-03-19",15.16
"1816","2014-03-20",15.54
"1817","2014-03-21",15.3
"1818","2014-03-24",15.38
"1819","2014-03-25",15.44
"1820","2014-03-26",15.02
"1821","2014-03-27",14.91
"1822","2014-03-28",14.63
"1823","2014-03-31",15.19
"1824","2014-04-01",15.39
"1825","2014-04-02",15.54
"1826","2014-04-03",15.31
"1827","2014-04-04",14.5
"1828","2014-04-07",14.77
"1829","2014-04-08",14.71
"1830","2014-04-09",14.61
"1831","2014-04-10",14.44
"1832","2014-04-11",14.29
"1833","2014-04-14",14.46
"1834","2014-04-15",14.58
"1835","2014-04-16",14.43
"1836","2014-04-17",14.58
"1837","2014-04-21",14.8
"1838","2014-04-22",15.07
"1839","2014-04-23",14.88
"1840","2014-04-24",14.93
"1841","2014-04-25",14.85
"1842","2014-04-28",14.86
"1843","2014-04-29",14.6
"1844","2014-04-30",14.51
"1845","2014-05-01",14.31
"1846","2014-05-02",14.34
"1847","2014-05-05",14.06
"1848","2014-05-06",13.63
"1849","2014-05-07",13.91
"1850","2014-05-08",13.88
"1851","2014-05-09",14.36
"1852","2014-05-12",14.88
"1853","2014-05-13",14.48
"1854","2014-05-14",13.81
"1855","2014-05-15",13.75
"1856","2014-05-16",13.9
"1857","2014-05-19",14.29
"1858","2014-05-20",13.82
"1859","2014-05-21",13.82
"1860","2014-05-22",13.89
"1861","2014-05-23",14.06
"1862","2014-05-27",14.37
"1863","2014-05-28",14.44
"1864","2014-05-29",14.29
"1865","2014-05-30",14.41
"1866","2014-06-02",14.19
"1867","2014-06-03",14.35
"1868","2014-06-04",14.2
"1869","2014-06-05",14.74
"1870","2014-06-06",15.12
"1871","2014-06-09",15.26
"1872","2014-06-10",15.27
"1873","2014-06-11",15.06
"1874","2014-06-12",14.84
"1875","2014-06-13",14.83
"1876","2014-06-16",15.33
"1877","2014-06-17",15.36
"1878","2014-06-18",15.35
"1879","2014-06-19",15.27
"1880","2014-06-20",15.81
"1881","2014-06-23",15.65
"1882","2014-06-24",15.62
"1883","2014-06-25",15.78
"1884","2014-06-26",15.9
"1885","2014-06-27",15.47
"1886","2014-06-30",15.23
"1887","2014-07-01",15.45
"1888","2014-07-02",15.38
"1889","2014-07-03",15.54
"1890","2014-07-07",15.36
"1891","2014-07-08",15.19
"1892","2014-07-09",15.16
"1893","2014-07-10",14.75
"1894","2014-07-11",14.83
"1895","2014-07-14",15.07
"1896","2014-07-15",14.82
"1897","2014-07-16",14.61
"1898","2014-07-17",14.19
"1899","2014-07-18",14.51
"1900","2014-07-21",14.21
"1901","2014-07-22",14.17
"1902","2014-07-23",14.37
"1903","2014-07-24",14.22
"1904","2014-07-25",14.57
"1905","2014-07-28",14.62
"1906","2014-07-29",14.66
"1907","2014-07-30",14.74
"1908","2014-07-31",14.56
"1909","2014-08-01",14.57
"1910","2014-08-04",14.6
"1911","2014-08-05",14.38
"1912","2014-08-06",14.59
"1913","2014-08-07",14.49
"1914","2014-08-08",14.56
"1915","2014-08-11",14.81
"1916","2014-08-12",14.74
"1917","2014-08-13",14.9
"1918","2014-08-14",14.88
"1919","2014-08-15",14.65
"1920","2014-08-18",14.94
"1921","2014-08-19",15.16
"1922","2014-08-20",14.89
"1923","2014-08-21",14.92
"1924","2014-08-22",14.83
"1925","2014-08-25",14.97
"1926","2014-08-26",15.04
"1927","2014-08-27",15.03
"1928","2014-08-28",14.92
"1929","2014-08-29",15.05
"1930","2014-09-02",15.22
"1931","2014-09-03",14.99
"1932","2014-09-04",15.07
"1933","2014-09-05",15.16
"1934","2014-09-08",15.29
