"","date","MCEP"
"991","2015-11-23",42
"992","2015-11-24",42.799999
"993","2015-11-25",45.599998
"994","2015-11-27",45.200001
"995","2015-11-30",46.599998
"996","2015-12-01",43
"997","2015-12-02",41.400002
"998","2015-12-03",39.200001
"999","2015-12-04",34.799999
"1000","2015-12-07",27.799999
"1001","2015-12-08",29.4
"1002","2015-12-09",27.799999
"1003","2015-12-10",26.200001
"1004","2015-12-11",25.6
"1005","2015-12-14",22
"1006","2015-12-15",25.6
"1007","2015-12-16",24
"1008","2015-12-17",22.799999
"1009","2015-12-18",22.6
"1010","2015-12-21",22.4
"1011","2015-12-22",26
"1012","2015-12-23",29.799999
"1013","2015-12-24",28
"1014","2015-12-28",24
"1015","2015-12-29",25.200001
"1016","2015-12-30",23
"1017","2015-12-31",22.799999
"1018","2016-01-04",26
"1019","2016-01-05",24.6
"1020","2016-01-06",23.4
"1021","2016-01-07",22
"1022","2016-01-08",22.6
"1023","2016-01-11",21.200001
"1024","2016-01-12",18.200001
"1025","2016-01-13",17.4
"1026","2016-01-14",18.4
"1027","2016-01-15",18
"1028","2016-01-19",16
"1029","2016-01-20",15.8
"1030","2016-01-21",17.6
"1031","2016-01-22",21.200001
"1032","2016-01-25",18.799999
"1033","2016-01-26",21.6
"1034","2016-01-27",19
"1035","2016-01-28",23.4
"1036","2016-01-29",23.200001
"1037","2016-02-01",22
"1038","2016-02-02",20.6
"1039","2016-02-03",21.4
"1040","2016-02-04",23
"1041","2016-02-05",21.6
"1042","2016-02-08",19.799999
"1043","2016-02-09",16.6
"1044","2016-02-10",16.4
"1045","2016-02-11",16.200001
"1046","2016-02-12",17.799999
"1047","2016-02-16",17.799999
"1048","2016-02-17",18
"1049","2016-02-18",16.200001
"1050","2016-02-19",15.8
"1051","2016-02-22",17
"1052","2016-02-23",16
"1053","2016-02-24",15.6
"1054","2016-02-25",16
"1055","2016-02-26",17.4
"1056","2016-02-29",22.799999
"1057","2016-03-01",20.799999
"1058","2016-03-02",20.4
"1059","2016-03-03",26.6
"1060","2016-03-04",33.200001
"1061","2016-03-07",36.599998
"1062","2016-03-08",31
"1063","2016-03-09",32.400002
"1064","2016-03-10",29.6
"1065","2016-03-11",31.799999
"1066","2016-03-14",30.200001
"1067","2016-03-15",29.6
"1068","2016-03-16",33.599998
"1069","2016-03-17",33.400002
"1070","2016-03-18",33.400002
"1071","2016-03-21",33.599998
"1072","2016-03-22",33
"1073","2016-03-23",29.200001
"1074","2016-03-24",31
"1075","2016-03-28",29.6
"1076","2016-03-29",31
"1077","2016-03-30",27.6
"1078","2016-03-31",35.400002
"1079","2016-04-01",42.599998
"1080","2016-04-04",45.799999
"1081","2016-04-05",43.799999
"1082","2016-04-06",45.799999
"1083","2016-04-07",48.400002
"1084","2016-04-08",54.400002
"1085","2016-04-11",61.400002
"1086","2016-04-12",68
"1087","2016-04-13",63.799999
"1088","2016-04-14",56.400002
"1089","2016-04-15",62
"1090","2016-04-18",67
"1091","2016-04-19",65.800003
"1092","2016-04-20",67.599998
"1093","2016-04-21",70.599998
"1094","2016-04-22",73.400002
"1095","2016-04-25",66.199997
"1096","2016-04-26",72.599998
"1097","2016-04-27",79
"1098","2016-04-28",74.400002
"1099","2016-04-29",74.599998
"1100","2016-05-02",72.800003
"1101","2016-05-03",67.400002
"1102","2016-05-04",66
"1103","2016-05-05",68.400002
"1104","2016-05-06",68.199997
"1105","2016-05-09",64.400002
"1106","2016-05-10",63.200001
"1107","2016-05-11",62
"1108","2016-05-12",57.400002
"1109","2016-05-13",52
"1110","2016-05-16",53.799999
"1111","2016-05-17",58.400002
"1112","2016-05-18",56.799999
"1113","2016-05-19",58.200001
"1114","2016-05-20",60.400002
"1115","2016-05-23",58.799999
"1116","2016-05-24",62.200001
"1117","2016-05-25",63.599998
"1118","2016-05-26",62.400002
"1119","2016-05-27",62.400002
"1120","2016-05-31",60.400002
"1121","2016-06-01",58
"1122","2016-06-02",47.799999
"1123","2016-06-03",43
"1124","2016-06-06",44
"1125","2016-06-07",42.799999
"1126","2016-06-08",45
"1127","2016-06-09",46.200001
"1128","2016-06-10",42.200001
"1129","2016-06-13",43.200001
"1130","2016-06-14",40.799999
"1131","2016-06-15",41
"1132","2016-06-16",39.400002
"1133","2016-06-17",40.200001
"1134","2016-06-20",41
"1135","2016-06-21",40.200001
"1136","2016-06-22",40
"1137","2016-06-23",40
"1138","2016-06-24",37.400002
"1139","2016-06-27",34.599998
"1140","2016-06-28",37.799999
"1141","2016-06-29",39.799999
"1142","2016-06-30",38.599998
"1143","2016-07-01",39
"1144","2016-07-05",36.400002
"1145","2016-07-06",35.599998
"1146","2016-07-07",36
"1147","2016-07-08",34.400002
"1148","2016-07-11",34.200001
"1149","2016-07-12",36.400002
"1150","2016-07-13",36.799999
"1151","2016-07-14",35
"1152","2016-07-15",36.799999
"1153","2016-07-18",38
"1154","2016-07-19",37.200001
"1155","2016-07-20",36.799999
"1156","2016-07-21",35.799999
"1157","2016-07-22",36
"1158","2016-07-25",33.799999
"1159","2016-07-26",32.200001
"1160","2016-07-27",30.6
"1161","2016-07-28",29.4
"1162","2016-07-29",30
"1163","2016-08-01",35
"1164","2016-08-02",34
"1165","2016-08-03",38.400002
"1166","2016-08-04",38.400002
"1167","2016-08-05",51.599998
"1168","2016-08-08",58.200001
"1169","2016-08-09",50.400002
"1170","2016-08-10",47.799999
"1171","2016-08-11",53.400002
"1172","2016-08-12",51
"1173","2016-08-15",49
"1174","2016-08-16",50.400002
"1175","2016-08-17",51
"1176","2016-08-18",52.200001
"1177","2016-08-19",52.799999
"1178","2016-08-22",49.200001
"1179","2016-08-23",51.200001
"1180","2016-08-24",48.200001
"1181","2016-08-25",49.400002
"1182","2016-08-26",46.599998
"1183","2016-08-29",48.400002
"1184","2016-08-30",50
"1185","2016-08-31",48
"1186","2016-09-01",48
"1187","2016-09-02",49.799999
"1188","2016-09-06",49
"1189","2016-09-07",52
"1190","2016-09-08",59
"1191","2016-09-09",55
"1192","2016-09-12",56
"1193","2016-09-13",53
"1194","2016-09-14",51
"1195","2016-09-15",51.200001
"1196","2016-09-16",50.599998
"1197","2016-09-19",53.799999
"1198","2016-09-20",50.400002
"1199","2016-09-21",52.200001
"1200","2016-09-22",51.200001
"1201","2016-09-23",49.799999
"1202","2016-09-26",51.200001
"1203","2016-09-27",49.200001
"1204","2016-09-28",53
"1205","2016-09-29",57
"1206","2016-09-30",57.599998
"1207","2016-10-03",55.799999
"1208","2016-10-04",57.400002
"1209","2016-10-05",60.200001
"1210","2016-10-06",62
"1211","2016-10-07",60.200001
"1212","2016-10-10",62.799999
"1213","2016-10-11",63
"1214","2016-10-12",64.800003
"1215","2016-10-13",64.199997
"1216","2016-10-14",64.400002
"1217","2016-10-17",60.799999
"1218","2016-10-18",63.200001
"1219","2016-10-19",64.800003
"1220","2016-10-20",64.199997
"1221","2016-10-21",64.599998
"1222","2016-10-24",60.599998
"1223","2016-10-25",62.400002
"1224","2016-10-26",58.599998
"1225","2016-10-27",55.200001
"1226","2016-10-28",55
"1227","2016-10-31",48.200001
"1228","2016-11-01",47
"1229","2016-11-02",43.200001
"1230","2016-11-03",41.799999
"1231","2016-11-04",41.400002
"1232","2016-11-07",44.200001
"1233","2016-11-08",40.400002
"1234","2016-11-09",43
"1235","2016-11-10",44
"1236","2016-11-11",43.599998
"1237","2016-11-14",43.799999
"1238","2016-11-15",47.599998
"1239","2016-11-16",48
"1240","2016-11-17",44.599998
"1241","2016-11-18",46
"1242","2016-11-21",47.200001
"1243","2016-11-22",47.799999
"1244","2016-11-23",47.200001
"1245","2016-11-25",45.599998
"1246","2016-11-28",42
"1247","2016-11-29",42.200001
"1248","2016-11-30",49.799999
"1249","2016-12-01",52.200001
"1250","2016-12-02",51.400002
"1251","2016-12-05",53
"1252","2016-12-06",52
"1253","2016-12-07",50.599998
"1254","2016-12-08",52
"1255","2016-12-09",54.599998
"1256","2016-12-12",58.799999
"1257","2016-12-13",58
"1258","2016-12-14",54.400002
"1259","2016-12-15",54.799999
"1260","2016-12-16",57.599998
"1261","2016-12-19",57.200001
"1262","2016-12-20",56.400002
"1263","2016-12-21",54.799999
"1264","2016-12-22",54
"1265","2016-12-23",52.599998
"1266","2016-12-27",52.200001
"1267","2016-12-28",50.799999
"1268","2016-12-29",51
"1269","2016-12-30",52
"1270","2017-01-03",55.200001
"1271","2017-01-04",55.200001
"1272","2017-01-05",56.799999
"1273","2017-01-06",59.200001
"1274","2017-01-09",57.400002
"1275","2017-01-10",58.200001
"1276","2017-01-11",63
"1277","2017-01-12",62
"1278","2017-01-13",64.400002
"1279","2017-01-17",61
"1280","2017-01-18",62
"1281","2017-01-19",62
"1282","2017-01-20",60
"1283","2017-01-23",60
"1284","2017-01-24",59.799999
"1285","2017-01-25",59.400002
"1286","2017-01-26",63.799999
"1287","2017-01-27",62.200001
"1288","2017-01-30",59.400002
"1289","2017-01-31",59.400002
"1290","2017-02-01",58
"1291","2017-02-02",57.400002
"1292","2017-02-03",60.400002
"1293","2017-02-06",58
"1294","2017-02-07",57.400002
"1295","2017-02-08",57.200001
"1296","2017-02-09",56.799999
"1297","2017-02-10",58.400002
"1298","2017-02-13",59.599998
"1299","2017-02-14",57.200001
"1300","2017-02-15",56
"1301","2017-02-16",55.599998
"1302","2017-02-17",55.200001
"1303","2017-02-21",55
"1304","2017-02-22",53
"1305","2017-02-23",54.599998
"1306","2017-02-24",53.599998
"1307","2017-02-27",53.599998
"1308","2017-02-28",55.400002
"1309","2017-03-01",54.400002
"1310","2017-03-02",54.400002
"1311","2017-03-03",55
"1312","2017-03-06",53.599998
"1313","2017-03-07",55.799999
"1314","2017-03-08",53
"1315","2017-03-09",51
"1316","2017-03-10",49.599998
"1317","2017-03-13",50.400002
"1318","2017-03-14",49.599998
"1319","2017-03-15",52.200001
"1320","2017-03-16",49.799999
"1321","2017-03-17",46.799999
"1322","2017-03-20",48.599998
"1323","2017-03-21",47
"1324","2017-03-22",43.799999
"1325","2017-03-23",44.799999
"1326","2017-03-24",45.799999
"1327","2017-03-27",45
"1328","2017-03-28",44.200001
"1329","2017-03-29",46.400002
"1330","2017-03-30",46.400002
"1331","2017-03-31",47.400002
"1332","2017-04-03",48
"1333","2017-04-04",47.799999
"1334","2017-04-05",46.799999
"1335","2017-04-06",46.200001
"1336","2017-04-07",47
"1337","2017-04-10",49.200001
"1338","2017-04-11",48.799999
"1339","2017-04-12",47
"1340","2017-04-13",49.799999
"1341","2017-04-17",49.400002
"1342","2017-04-18",46.200001
"1343","2017-04-19",47.799999
"1344","2017-04-20",46.799999
"1345","2017-04-21",46
"1346","2017-04-24",45.200001
"1347","2017-04-25",45.599998
"1348","2017-04-26",45.400002
"1349","2017-04-27",44.599998
"1350","2017-04-28",43.400002
"1351","2017-05-01",45.400002
"1352","2017-05-02",43.799999
"1353","2017-05-03",45
"1354","2017-05-04",41
"1355","2017-05-05",43
"1356","2017-05-08",42.599998
"1357","2017-05-09",41.599998
"1358","2017-05-10",44
"1359","2017-05-11",44
"1360","2017-05-12",42.400002
"1361","2017-05-15",44.799999
"1362","2017-05-16",42.200001
"1363","2017-05-17",41
"1364","2017-05-18",40.599998
"1365","2017-05-19",42.799999
"1366","2017-05-22",43
"1367","2017-05-23",41.200001
"1368","2017-05-24",40.599998
"1369","2017-05-25",40.200001
"1370","2017-05-26",41
"1371","2017-05-30",37
"1372","2017-05-31",37
"1373","2017-06-01",38.599998
"1374","2017-06-02",38.799999
"1375","2017-06-05",37
"1376","2017-06-06",36.400002
"1377","2017-06-07",34.599998
"1378","2017-06-08",33.599998
"1379","2017-06-09",32.799999
"1380","2017-06-12",32.400002
"1381","2017-06-13",32.799999
"1382","2017-06-14",30.4
"1383","2017-06-15",26.4
"1384","2017-06-16",27.4
"1385","2017-06-19",26.6
"1386","2017-06-20",25.6
"1387","2017-06-21",24.4
"1388","2017-06-22",26.799999
"1389","2017-06-23",26.799999
"1390","2017-06-26",27.200001
"1391","2017-06-27",26.799999
"1392","2017-06-28",26.6
"1393","2017-06-29",27.200001
"1394","2017-06-30",27.200001
"1395","2017-07-03",27
"1396","2017-07-05",25.4
"1397","2017-07-06",25
"1398","2017-07-07",23.799999
"1399","2017-07-10",25.6
"1400","2017-07-11",27
"1401","2017-07-12",26.799999
"1402","2017-07-13",27.200001
"1403","2017-07-14",26.6
"1404","2017-07-17",26
"1405","2017-07-18",24.6
"1406","2017-07-19",26.200001
"1407","2017-07-20",25.6
"1408","2017-07-21",26
"1409","2017-07-24",24.4
"1410","2017-07-25",26.799999
"1411","2017-07-26",26.200001
"1412","2017-07-27",26.200001
"1413","2017-07-28",26.4
"1414","2017-07-31",25
"1415","2017-08-01",25
"1416","2017-08-02",23
"1417","2017-08-03",21
"1418","2017-08-04",22.4
"1419","2017-08-07",21.200001
"1420","2017-08-08",21.200001
"1421","2017-08-09",21.6
"1422","2017-08-10",22
"1423","2017-08-11",21.200001
"1424","2017-08-14",21
"1425","2017-08-15",20.6
"1426","2017-08-16",19.200001
"1427","2017-08-17",18.799999
"1428","2017-08-18",20
"1429","2017-08-21",18.799999
"1430","2017-08-22",19
"1431","2017-08-23",20
"1432","2017-08-24",19.6
"1433","2017-08-25",20.200001
"1434","2017-08-28",21
"1435","2017-08-29",21.6
"1436","2017-08-30",20.6
"1437","2017-08-31",22.799999
"1438","2017-09-01",21.6
"1439","2017-09-05",21.6
"1440","2017-09-06",22.4
"1441","2017-09-07",21.4
"1442","2017-09-08",20.4
"1443","2017-09-11",21
"1444","2017-09-12",21
"1445","2017-09-13",21.4
"1446","2017-09-14",22.799999
"1447","2017-09-15",21
"1448","2017-09-18",21.4
"1449","2017-09-19",20.6
"1450","2017-09-20",20.799999
"1451","2017-09-21",20.200001
"1452","2017-09-22",20.200001
"1453","2017-09-25",21.799999
"1454","2017-09-26",23.4
"1455","2017-09-27",23.200001
"1456","2017-09-28",23.6
"1457","2017-09-29",23
"1458","2017-10-02",23
"1459","2017-10-03",21.799999
"1460","2017-10-04",22.200001
"1461","2017-10-05",22
"1462","2017-10-06",21.200001
"1463","2017-10-09",20.799999
"1464","2017-10-10",21.6
"1465","2017-10-11",20.6
"1466","2017-10-12",20.6
"1467","2017-10-13",21
"1468","2017-10-16",20.4
"1469","2017-10-17",20
"1470","2017-10-18",20.6
"1471","2017-10-19",20
"1472","2017-10-20",20.4
"1473","2017-10-23",19
"1474","2017-10-24",19
"1475","2017-10-25",18.6
"1476","2017-10-26",18.6
"1477","2017-10-27",19.799999
"1478","2017-10-30",22.799999
"1479","2017-10-31",22.799999
"1480","2017-11-01",23.799999
"1481","2017-11-02",23.200001
"1482","2017-11-03",25
"1483","2017-11-06",26.6
"1484","2017-11-07",25.4
"1485","2017-11-08",25.200001
"1486","2017-11-09",24.6
"1487","2017-11-10",23.799999
"1488","2017-11-13",23
"1489","2017-11-14",23.4
"1490","2017-11-15",20.6
"1491","2017-11-16",20
"1492","2017-11-17",21.200001
"1493","2017-11-20",20
"1494","2017-11-21",19.6
"1495","2017-11-22",20.4
"1496","2017-11-24",20
"1497","2017-11-27",19.4
"1498","2017-11-28",19
"1499","2017-11-29",19
"1500","2017-11-30",18.799999
"1501","2017-12-01",20.4
"1502","2017-12-04",23.799999
"1503","2017-12-05",23.200001
"1504","2017-12-06",21.4
"1505","2017-12-07",22.6
"1506","2017-12-08",23.4
"1507","2017-12-11",23.200001
"1508","2017-12-12",22.6
"1509","2017-12-13",22
"1510","2017-12-14",22
"1511","2017-12-15",22
"1512","2017-12-18",22
"1513","2017-12-19",22
"1514","2017-12-20",22.200001
"1515","2017-12-21",22.200001
"1516","2017-12-22",21
"1517","2017-12-26",23
"1518","2017-12-27",22.6
"1519","2017-12-28",25
"1520","2017-12-29",23.6
"1521","2018-01-02",23.200001
"1522","2018-01-03",24.200001
"1523","2018-01-04",32.799999
"1524","2018-01-05",32.599998
"1525","2018-01-08",35.200001
"1526","2018-01-09",39.200001
"1527","2018-01-10",36.599998
"1528","2018-01-11",37.599998
"1529","2018-01-12",37.599998
"1530","2018-01-16",38.400002
"1531","2018-01-17",37
"1532","2018-01-18",38.599998
"1533","2018-01-19",37.599998
"1534","2018-01-22",36.799999
"1535","2018-01-23",37.400002
"1536","2018-01-24",36.799999
"1537","2018-01-25",36.400002
"1538","2018-01-26",34.200001
"1539","2018-01-29",34
"1540","2018-01-30",31.799999
"1541","2018-01-31",32
"1542","2018-02-01",35.799999
"1543","2018-02-02",35.400002
"1544","2018-02-05",32.799999
"1545","2018-02-06",31.200001
"1546","2018-02-07",31
"1547","2018-02-08",32
"1548","2018-02-09",29.4
"1549","2018-02-12",32.599998
"1550","2018-02-13",32.400002
"1551","2018-02-14",33.400002
"1552","2018-02-15",34.400002
"1553","2018-02-16",33
"1554","2018-02-20",34
"1555","2018-02-21",33.200001
"1556","2018-02-22",35
"1557","2018-02-23",36
"1558","2018-02-26",38
"1559","2018-02-27",34.400002
"1560","2018-02-28",33.400002
"1561","2018-03-01",32.400002
"1562","2018-03-02",31.4
"1563","2018-03-05",33.200001
"1564","2018-03-06",32
"1565","2018-03-07",33.599998
"1566","2018-03-08",31.4
"1567","2018-03-09",31.799999
"1568","2018-03-12",31.6
"1569","2018-03-13",33
"1570","2018-03-14",32.599998
"1571","2018-03-15",31.6
"1572","2018-03-16",30.4
"1573","2018-03-19",29.200001
"1574","2018-03-20",29.200001
"1575","2018-03-21",30.200001
"1576","2018-03-22",31.6
"1577","2018-03-23",31
"1578","2018-03-26",30.6
"1579","2018-03-27",28.6
"1580","2018-03-28",27.6
"1581","2018-03-29",27.200001
"1582","2018-04-02",28.4
"1583","2018-04-03",28.200001
"1584","2018-04-04",27.4
"1585","2018-04-05",28
"1586","2018-04-06",28
"1587","2018-04-09",30
"1588","2018-04-10",31
"1589","2018-04-11",29.799999
"1590","2018-04-12",30.4
"1591","2018-04-13",30
"1592","2018-04-16",31.200001
"1593","2018-04-17",31
"1594","2018-04-18",36.799999
"1595","2018-04-19",36.400002
"1596","2018-04-20",38
"1597","2018-04-23",36.599998
"1598","2018-04-24",38
"1599","2018-04-25",37.200001
"1600","2018-04-26",38.200001
"1601","2018-04-27",39.400002
"1602","2018-04-30",42
"1603","2018-05-01",45.799999
"1604","2018-05-02",49.599998
"1605","2018-05-03",35.599998
"1606","2018-05-04",32.599998
"1607","2018-05-07",36.200001
"1608","2018-05-08",35.599998
"1609","2018-05-09",36.400002
"1610","2018-05-10",41.599998
"1611","2018-05-11",44.599998
"1612","2018-05-14",41.400002
"1613","2018-05-15",43
"1614","2018-05-16",45.200001
"1615","2018-05-17",44.799999
"1616","2018-05-18",43.400002
"1617","2018-05-21",44.599998
"1618","2018-05-22",42
"1619","2018-05-23",41.400002
"1620","2018-05-24",42
"1621","2018-05-25",37.200001
"1622","2018-05-29",38.799999
"1623","2018-05-30",39
"1624","2018-05-31",38
"1625","2018-06-01",38
"1626","2018-06-04",37.599998
"1627","2018-06-05",36.799999
"1628","2018-06-06",34.599998
"1629","2018-06-07",34
"1630","2018-06-08",33.200001
"1631","2018-06-11",32.200001
"1632","2018-06-12",35
"1633","2018-06-13",33
"1634","2018-06-14",33.200001
"1635","2018-06-15",31.6
"1636","2018-06-18",33
"1637","2018-06-19",32.400002
"1638","2018-06-20",32.200001
"1639","2018-06-21",32
"1640","2018-06-22",33
"1641","2018-06-25",31.200001
"1642","2018-06-26",33.200001
"1643","2018-06-27",34.200001
"1644","2018-06-28",34
"1645","2018-06-29",33
"1646","2018-07-02",32
"1647","2018-07-03",33.400002
"1648","2018-07-05",33.599998
"1649","2018-07-06",34
"1650","2018-07-09",33.799999
"1651","2018-07-10",38.799999
"1652","2018-07-11",37
"1653","2018-07-12",37.200001
"1654","2018-07-13",40
"1655","2018-07-16",37.400002
"1656","2018-07-17",37.799999
"1657","2018-07-18",37.799999
"1658","2018-07-19",36.599998
"1659","2018-07-20",35
"1660","2018-07-23",33.799999
"1661","2018-07-24",35
"1662","2018-07-25",34
"1663","2018-07-26",34.400002
"1664","2018-07-27",33
"1665","2018-07-30",34.200001
"1666","2018-07-31",35
"1667","2018-08-01",34.200001
"1668","2018-08-02",33.799999
"1669","2018-08-03",33.400002
"1670","2018-08-06",31.799999
"1671","2018-08-07",30.6
"1672","2018-08-08",32
"1673","2018-08-09",32
"1674","2018-08-10",30.799999
"1675","2018-08-13",29.4
"1676","2018-08-14",30.799999
"1677","2018-08-15",29
"1678","2018-08-16",29.6
"1679","2018-08-17",30
"1680","2018-08-20",29.799999
"1681","2018-08-21",30.200001
"1682","2018-08-22",31.799999
"1683","2018-08-23",30.200001
"1684","2018-08-24",31.6
"1685","2018-08-27",31
"1686","2018-08-28",31
"1687","2018-08-29",31
"1688","2018-08-30",31.200001
"1689","2018-08-31",30.4
"1690","2018-09-04",30
"1691","2018-09-05",30.4
"1692","2018-09-06",28.4
"1693","2018-09-07",28.4
"1694","2018-09-10",28.799999
"1695","2018-09-11",28.6
"1696","2018-09-12",29.4
"1697","2018-09-13",29.6
"1698","2018-09-14",29
"1699","2018-09-17",28.6
"1700","2018-09-18",28.6
"1701","2018-09-19",29.4
"1702","2018-09-20",29
"1703","2018-09-21",30.200001
"1704","2018-09-24",30.799999
"1705","2018-09-25",31.200001
"1706","2018-09-26",30.4
"1707","2018-09-27",30.799999
"1708","2018-09-28",30.200001
"1709","2018-10-01",30
"1710","2018-10-02",31
"1711","2018-10-03",31.799999
"1712","2018-10-04",31
"1713","2018-10-05",29.6
"1714","2018-10-08",28.799999
"1715","2018-10-09",29.4
"1716","2018-10-10",28.6
"1717","2018-10-11",27
"1718","2018-10-12",27.799999
"1719","2018-10-15",26.4
"1720","2018-10-16",26
"1721","2018-10-17",26.200001
"1722","2018-10-18",26
"1723","2018-10-19",25
"1724","2018-10-22",24.6
"1725","2018-10-23",23.799999
"1726","2018-10-24",23.4
"1727","2018-10-25",23.200001
"1728","2018-10-26",23.799999
"1729","2018-10-29",21.799999
"1730","2018-10-30",23.4
"1731","2018-10-31",23.200001
"1732","2018-11-01",22.200001
"1733","2018-11-02",22.200001
"1734","2018-11-05",25.4
"1735","2018-11-06",24.4
"1736","2018-11-07",24.6
"1737","2018-11-08",24.4
"1738","2018-11-09",23.200001
"1739","2018-11-12",23
"1740","2018-11-13",22.200001
"1741","2018-11-14",22.200001
"1742","2018-11-15",22
"1743","2018-11-16",21
"1744","2018-11-19",20.799999
"1745","2018-11-20",20.200001
"1746","2018-11-21",21.200001
"1747","2018-11-23",21.6
"1748","2018-11-26",20.799999
"1749","2018-11-27",21
"1750","2018-11-28",20.6
"1751","2018-11-29",20
"1752","2018-11-30",20.200001
"1753","2018-12-03",20.6
"1754","2018-12-04",19.799999
"1755","2018-12-06",19.6
"1756","2018-12-07",18.4
"1757","2018-12-10",18.6
"1758","2018-12-11",17.200001
"1759","2018-12-12",18
"1760","2018-12-13",16.6
"1761","2018-12-14",16.4
"1762","2018-12-17",15
"1763","2018-12-18",14.2
"1764","2018-12-19",14.8
"1765","2018-12-20",12
"1766","2018-12-21",12.8
"1767","2018-12-24",13.4
"1768","2018-12-26",15.2
"1769","2018-12-27",16.6
"1770","2018-12-28",16.6
"1771","2018-12-31",16.6
"1772","2019-01-02",18.799999
"1773","2019-01-03",19
"1774","2019-01-04",19.200001
"1775","2019-01-07",20
"1776","2019-01-08",19.6
"1777","2019-01-09",20.200001
"1778","2019-01-10",20.6
"1779","2019-01-11",19.200001
"1780","2019-01-14",19.799999
"1781","2019-01-15",20.4
"1782","2019-01-16",19.799999
"1783","2019-01-17",20.799999
"1784","2019-01-18",20.799999
"1785","2019-01-22",21.6
"1786","2019-01-23",21.799999
"1787","2019-01-24",22.200001
"1788","2019-01-25",22.6
"1789","2019-01-28",22
"1790","2019-01-29",21.799999
"1791","2019-01-30",21.6
"1792","2019-01-31",21.4
"1793","2019-02-01",21.200001
"1794","2019-02-04",21
"1795","2019-02-05",21.6
"1796","2019-02-06",20.6
"1797","2019-02-07",19.4
"1798","2019-02-08",19.6
"1799","2019-02-11",19.4
"1800","2019-02-12",18.799999
"1801","2019-02-13",18.200001
"1802","2019-02-14",18.6
"1803","2019-02-15",19.200001
"1804","2019-02-19",19.6
"1805","2019-02-20",20.4
"1806","2019-02-21",20
"1807","2019-02-22",20
"1808","2019-02-25",19.4
"1809","2019-02-26",19.6
"1810","2019-02-27",19.4
"1811","2019-02-28",19.4
"1812","2019-03-01",19.4
"1813","2019-03-04",19.6
"1814","2019-03-05",19.200001
"1815","2019-03-06",19
"1816","2019-03-07",18.4
"1817","2019-03-08",18.200001
"1818","2019-03-11",17.6
"1819","2019-03-12",17.200001
"1820","2019-03-13",18
"1821","2019-03-14",17.799999
"1822","2019-03-15",18.200001
"1823","2019-03-18",17.799999
"1824","2019-03-19",17.799999
"1825","2019-03-20",17.200001
"1826","2019-03-21",18
"1827","2019-03-22",17.200001
"1828","2019-03-25",17.4
"1829","2019-03-26",16.200001
"1830","2019-03-27",15.8
"1831","2019-03-28",15.8
"1832","2019-03-29",16
"1833","2019-04-01",16.799999
"1834","2019-04-02",16.799999
"1835","2019-04-03",16.799999
"1836","2019-04-04",16.6
"1837","2019-04-05",16.799999
"1838","2019-04-08",16.799999
"1839","2019-04-09",17
"1840","2019-04-10",16.6
"1841","2019-04-11",16.4
"1842","2019-04-12",16.4
"1843","2019-04-15",16.200001
"1844","2019-04-16",16.200001
"1845","2019-04-17",16
"1846","2019-04-18",15.8
"1847","2019-04-22",16
"1848","2019-04-23",16.200001
"1849","2019-04-24",16.200001
"1850","2019-04-25",15.4
"1851","2019-04-26",15.6
"1852","2019-04-29",15.4
"1853","2019-04-30",15.2
"1854","2019-05-01",15
"1855","2019-05-02",14.8
"1856","2019-05-03",14.8
"1857","2019-05-06",14.8
"1858","2019-05-07",14.2
"1859","2019-05-08",14.4
"1860","2019-05-09",14
"1861","2019-05-10",14.4
"1862","2019-05-13",14
"1863","2019-05-14",14.2
"1864","2019-05-15",14
"1865","2019-05-16",13.8
"1866","2019-05-17",14
"1867","2019-05-20",13.4
"1868","2019-05-21",13.8
"1869","2019-05-22",12.6
"1870","2019-05-23",12
"1871","2019-05-24",11.8
"1872","2019-05-28",11.6
"1873","2019-05-29",11.2
"1874","2019-05-30",11
"1875","2019-05-31",10.2
"1876","2019-06-03",11.4
"1877","2019-06-04",10.6
"1878","2019-06-05",9.6
"1879","2019-06-06",9.2
"1880","2019-06-07",9.6
"1881","2019-06-10",8.8
"1882","2019-06-11",8.4
"1883","2019-06-12",8.2
"1884","2019-06-13",7.6
"1885","2019-06-14",8.2
"1886","2019-06-17",8.2
"1887","2019-06-18",8
"1888","2019-06-19",10
"1889","2019-06-20",10.8
"1890","2019-06-21",10
"1891","2019-06-24",9.6
"1892","2019-06-25",9
"1893","2019-06-26",8.6
"1894","2019-06-27",8.8
"1895","2019-06-28",8.6
"1896","2019-07-01",8.6
"1897","2019-07-02",8.6
"1898","2019-07-03",8.6
"1899","2019-07-05",8.4
"1900","2019-07-08",8.2
"1901","2019-07-09",8.6
"1902","2019-07-10",8.8
"1903","2019-07-11",9
"1904","2019-07-12",9
"1905","2019-07-15",9.2
"1906","2019-07-16",8.8
"1907","2019-07-17",8.6
"1908","2019-07-18",8
"1909","2019-07-19",8.2
"1910","2019-07-22",8.2
"1911","2019-07-23",7.8
"1912","2019-07-24",7.6
"1913","2019-07-25",7.4
"1914","2019-07-26",7.2
"1915","2019-07-29",6.8
"1916","2019-07-30",7
"1917","2019-07-31",7.4
"1918","2019-08-01",13.8
"1919","2019-08-02",11.6
"1920","2019-08-05",11.2
"1921","2019-08-06",9.6
"1922","2019-08-07",8.8
"1923","2019-08-08",8.4
"1924","2019-08-09",9
"1925","2019-08-12",8.6
"1926","2019-08-13",8.4
