"","date","CHFS"
"1011","2016-02-24",178920
"1012","2016-02-25",204120
"1013","2016-02-26",183960
"1014","2016-02-29",183960
"1015","2016-03-01",194040
"1016","2016-03-02",206640
"1017","2016-03-03",161280
"1018","2016-03-04",173880
"1019","2016-03-07",173880
"1020","2016-03-08",186480
"1021","2016-03-09",189000
"1022","2016-03-10",206640
"1023","2016-03-11",214200
"1024","2016-03-14",226800
"1025","2016-03-15",209160
"1026","2016-03-16",234360
"1027","2016-03-17",239400
"1028","2016-03-18",241920
"1029","2016-03-21",259560
"1030","2016-03-22",249480
"1031","2016-03-23",241920
"1032","2016-03-24",257040
"1033","2016-03-28",214200
"1034","2016-03-29",231840
"1035","2016-03-30",224280
"1036","2016-03-31",211680
"1037","2016-04-01",194040
"1038","2016-04-04",211680
"1039","2016-04-05",196560
"1040","2016-04-06",178920
"1041","2016-04-07",191520
"1042","2016-04-08",189000
"1043","2016-04-11",189000
"1044","2016-04-12",196560
"1045","2016-04-13",191520
"1046","2016-04-14",194040
"1047","2016-04-15",186480
"1048","2016-04-18",178920
"1049","2016-04-19",176400
"1050","2016-04-20",173880
"1051","2016-04-21",183960
"1052","2016-04-22",176400
"1053","2016-04-25",181440
"1054","2016-04-26",191520
"1055","2016-04-27",189000
"1056","2016-04-28",189000
"1057","2016-04-29",178920
"1058","2016-05-02",163800
"1059","2016-05-03",168840
"1060","2016-05-04",166320
"1061","2016-05-05",163800
"1062","2016-05-06",168840
"1063","2016-05-09",166320
"1064","2016-05-10",168840
"1065","2016-05-11",168840
"1066","2016-05-12",163800
"1067","2016-05-13",158760
"1068","2016-05-16",171360
"1069","2016-05-17",171360
"1070","2016-05-18",161280
"1071","2016-05-19",168840
"1072","2016-05-20",196560
"1073","2016-05-23",191520
"1074","2016-05-24",196560
"1075","2016-05-25",173880
"1076","2016-05-26",178920
"1077","2016-05-27",171360
"1078","2016-05-31",186480
"1079","2016-06-01",183960
"1080","2016-06-02",161280
"1081","2016-06-03",158760
"1082","2016-06-06",148680
"1083","2016-06-07",151200
"1084","2016-06-08",163800
"1085","2016-06-09",148680
"1086","2016-06-10",151200
"1087","2016-06-13",153720
"1088","2016-06-14",153720
"1089","2016-06-15",156240
"1090","2016-06-16",146160
"1091","2016-06-17",123480
"1092","2016-06-20",123480
"1093","2016-06-21",120960
"1094","2016-06-22",120960
"1095","2016-06-23",128520
"1096","2016-06-24",128520
"1097","2016-06-27",120960
"1098","2016-06-28",105840
"1099","2016-06-29",115920
"1100","2016-06-30",115920
"1101","2016-07-01",123480
"1102","2016-07-05",136080
"1103","2016-07-06",156240
"1104","2016-07-07",143640
"1105","2016-07-08",123480
"1106","2016-07-11",148680
"1107","2016-07-12",153720
"1108","2016-07-13",166320
"1109","2016-07-14",158760
"1110","2016-07-15",196560
"1111","2016-07-18",199080
"1112","2016-07-19",236880
"1113","2016-07-20",340200
"1114","2016-07-21",254520
"1115","2016-07-22",252000
"1116","2016-07-25",236880
"1117","2016-07-26",214200
"1118","2016-07-27",221760
"1119","2016-07-28",221760
"1120","2016-07-29",226800
"1121","2016-08-01",241920
"1122","2016-08-02",234360
"1123","2016-08-03",231840
"1124","2016-08-04",221760
"1125","2016-08-05",239400
"1126","2016-08-08",236880
"1127","2016-08-09",196560
"1128","2016-08-10",201600
"1129","2016-08-11",201600
"1130","2016-08-12",199080
"1131","2016-08-15",201600
"1132","2016-08-16",196560
"1133","2016-08-17",199080
"1134","2016-08-18",204120
"1135","2016-08-19",206640
"1136","2016-08-22",214200
"1137","2016-08-23",209160
"1138","2016-08-24",206640
"1139","2016-08-25",199080
"1140","2016-08-26",186480
"1141","2016-08-29",199080
"1142","2016-08-30",204120
"1143","2016-08-31",224280
"1144","2016-09-01",209160
"1145","2016-09-02",209160
"1146","2016-09-06",199080
"1147","2016-09-07",204120
"1148","2016-09-08",196560
"1149","2016-09-09",201600
"1150","2016-09-12",201600
"1151","2016-09-13",199080
"1152","2016-09-14",201600
"1153","2016-09-15",199080
"1154","2016-09-16",183960
"1155","2016-09-19",181440
"1156","2016-09-20",183960
"1157","2016-09-21",183960
"1158","2016-09-22",186480
"1159","2016-09-23",181440
"1160","2016-09-26",181440
"1161","2016-09-27",183960
"1162","2016-09-28",176400
"1163","2016-09-29",151200
"1164","2016-09-30",141120
"1165","2016-10-03",136080
"1166","2016-10-04",133560
"1167","2016-10-05",126000
"1168","2016-10-06",131040
"1169","2016-10-07",133560
"1170","2016-10-10",131040
"1171","2016-10-11",128520
"1172","2016-10-12",118440
"1173","2016-10-13",105840
"1174","2016-10-14",93240
"1175","2016-10-17",90720
"1176","2016-10-18",83160
"1177","2016-10-19",85680
"1178","2016-10-20",93240
"1179","2016-10-21",90720
"1180","2016-10-24",90720
"1181","2016-10-25",78120
"1182","2016-10-26",80640
"1183","2016-10-27",75600
"1184","2016-10-28",63000
"1185","2016-10-31",52920
"1186","2016-11-01",52920
"1187","2016-11-02",52920
"1188","2016-11-03",52920
"1189","2016-11-04",50400
"1190","2016-11-07",50400
"1191","2016-11-08",47880
"1192","2016-11-09",47880
"1193","2016-11-10",52920
"1194","2016-11-11",47880
"1195","2016-11-14",45360
"1196","2016-11-15",45360
"1197","2016-11-16",45360
"1198","2016-11-17",45360
"1199","2016-11-18",45360
"1200","2016-11-21",42840
"1201","2016-11-22",40320
"1202","2016-11-23",45360
"1203","2016-11-25",63000
"1204","2016-11-28",52920
"1205","2016-11-29",45360
"1206","2016-11-30",52920
"1207","2016-12-01",45360
"1208","2016-12-02",45360
"1209","2016-12-05",42840
"1210","2016-12-06",50400
"1211","2016-12-07",52920
"1212","2016-12-08",146160
"1213","2016-12-09",126000
"1214","2016-12-12",95760
"1215","2016-12-13",146160
"1216","2016-12-14",133560
"1217","2016-12-15",118440
"1218","2016-12-16",108360
"1219","2016-12-19",108360
"1220","2016-12-20",115920
"1221","2016-12-21",103320
"1222","2016-12-22",123480
"1223","2016-12-23",108360
"1224","2016-12-27",100800
"1225","2016-12-28",90720
"1226","2016-12-29",90720
"1227","2016-12-30",88200
"1228","2017-01-03",88200
"1229","2017-01-04",83160
"1230","2017-01-05",80640
"1231","2017-01-06",80640
"1232","2017-01-09",73080
"1233","2017-01-10",65520
"1234","2017-01-11",68040
"1235","2017-01-12",75600
"1236","2017-01-13",68796
"1237","2017-01-17",60312
"1238","2017-01-18",64260
"1239","2017-01-19",51576
"1240","2017-01-20",48468
"1241","2017-01-23",51324
"1242","2017-01-24",48132
"1243","2017-01-25",48720
"1244","2017-01-26",55860
"1245","2017-01-27",49560
"1246","2017-01-30",42588
"1247","2017-01-31",44436
"1248","2017-02-01",44100
"1249","2017-02-02",45444
"1250","2017-02-03",46620
"1251","2017-02-06",45360
"1252","2017-02-07",48132
"1253","2017-02-08",48048
"1254","2017-02-09",46956
"1255","2017-02-10",45696
"1256","2017-02-13",44184
"1257","2017-02-14",41664
"1258","2017-02-15",41916
"1259","2017-02-16",41412
"1260","2017-02-17",42588
"1261","2017-02-21",41244
"1262","2017-02-22",39144
"1263","2017-02-23",37968
"1264","2017-02-24",38472
"1265","2017-02-27",38640
"1266","2017-02-28",37464
"1267","2017-03-01",36372
"1268","2017-03-02",33600
"1269","2017-03-03",34440
"1270","2017-03-06",33516
"1271","2017-03-07",32004
"1272","2017-03-08",31836
"1273","2017-03-09",32340
"1274","2017-03-10",31836
"1275","2017-03-13",31164
"1276","2017-03-14",29736
"1277","2017-03-15",29820
"1278","2017-03-16",27804
"1279","2017-03-17",26712
"1280","2017-03-20",23772
"1281","2017-03-21",17220
"1282","2017-03-22",18732
"1283","2017-03-23",18312
"1284","2017-03-24",16464
"1285","2017-03-27",14616
"1286","2017-03-28",19404
"1287","2017-03-29",15372
"1288","2017-03-30",15036
"1289","2017-03-31",15288
"1290","2017-04-03",14532
"1291","2017-04-04",14448
"1292","2017-04-05",15204
"1293","2017-04-06",17136
"1294","2017-04-07",15036
"1295","2017-04-10",15120
"1296","2017-04-11",14700
"1297","2017-04-12",13944
"1298","2017-04-13",13776
"1299","2017-04-17",13776
"1300","2017-04-18",11340
"1301","2017-04-19",7644
"1302","2017-04-20",7476
"1303","2017-04-21",7728
"1304","2017-04-24",7476
"1305","2017-04-25",6888
"1306","2017-04-26",6720
"1307","2017-04-27",6552
"1308","2017-04-28",6300
"1309","2017-05-01",6216
"1310","2017-05-02",6048
"1311","2017-05-03",5796
"1312","2017-05-04",6636
"1313","2017-05-05",6216
"1314","2017-05-08",6216
"1315","2017-05-09",5880
"1316","2017-05-10",5628
"1317","2017-05-11",6384
"1318","2017-05-12",6132
"1319","2017-05-15",6048
"1320","2017-05-16",5796
"1321","2017-05-17",5460
"1322","2017-05-18",5208
"1323","2017-05-19",5460
"1324","2017-05-22",5292
"1325","2017-05-23",5124
"1326","2017-05-24",5544
"1327","2017-05-25",5124
"1328","2017-05-26",5040
"1329","2017-05-30",4704
"1330","2017-05-31",4872
"1331","2017-06-01",4788
"1332","2017-06-02",4788
"1333","2017-06-05",4956
"1334","2017-06-06",5208
"1335","2017-06-07",5292
"1336","2017-06-08",5628
"1337","2017-06-09",5712
"1338","2017-06-12",5124
"1339","2017-06-13",5124
"1340","2017-06-14",5124
"1341","2017-06-15",4872
"1342","2017-06-16",4956
"1343","2017-06-19",4788
"1344","2017-06-20",4872
"1345","2017-06-21",4788
"1346","2017-06-22",4872
"1347","2017-06-23",5124
"1348","2017-06-26",5292
"1349","2017-06-27",5292
"1350","2017-06-28",5208
"1351","2017-06-29",9072
"1352","2017-06-30",8652
"1353","2017-07-03",7812
"1354","2017-07-05",7056
"1355","2017-07-06",6384
"1356","2017-07-07",7308
"1357","2017-07-10",6720
"1358","2017-07-11",6552
"1359","2017-07-12",6468
"1360","2017-07-13",6888
"1361","2017-07-14",6636
"1362","2017-07-17",6636
"1363","2017-07-18",6384
"1364","2017-07-19",6300
"1365","2017-07-20",6468
"1366","2017-07-21",6300
"1367","2017-07-24",5964
"1368","2017-07-25",5880
"1369","2017-07-26",5796
"1370","2017-07-27",5796
"1371","2017-07-28",5628
"1372","2017-07-31",5796
"1373","2017-08-01",5628
"1374","2017-08-02",5628
"1375","2017-08-03",6384
"1376","2017-08-04",6552
"1377","2017-08-07",6300
"1378","2017-08-08",6552
"1379","2017-08-09",6048
"1380","2017-08-10",5460
"1381","2017-08-11",5460
"1382","2017-08-14",5460
"1383","2017-08-15",5880
"1384","2017-08-16",5712
"1385","2017-08-17",5880
"1386","2017-08-18",6048
"1387","2017-08-21",5964
"1388","2017-08-22",5712
"1389","2017-08-23",5628
"1390","2017-08-24",5628
"1391","2017-08-25",5628
"1392","2017-08-28",5376
"1393","2017-08-29",5628
"1394","2017-08-30",5544
"1395","2017-08-31",5712
"1396","2017-09-01",5712
"1397","2017-09-05",5964
"1398","2017-09-06",5964
"1399","2017-09-07",5880
"1400","2017-09-08",5628
"1401","2017-09-11",5712
"1402","2017-09-12",5544
"1403","2017-09-13",5628
"1404","2017-09-14",5544
"1405","2017-09-15",5208
"1406","2017-09-18",4788
"1407","2017-09-19",4788
"1408","2017-09-20",4872
"1409","2017-09-21",5040
"1410","2017-09-22",5040
"1411","2017-09-25",4956
"1412","2017-09-26",4956
"1413","2017-09-27",4872
"1414","2017-09-28",4956
"1415","2017-09-29",4956
"1416","2017-10-02",5124
"1417","2017-10-03",5124
"1418","2017-10-04",5208
"1419","2017-10-05",5124
"1420","2017-10-06",5040
"1421","2017-10-09",4704
"1422","2017-10-10",4704
"1423","2017-10-11",4704
"1424","2017-10-12",4032
"1425","2017-10-13",3469.199951
"1426","2017-10-16",3809.399902
"1427","2017-10-17",3775.800049
"1428","2017-10-18",3486
"1429","2017-10-19",3250.800049
"1430","2017-10-20",2965.199951
"1431","2017-10-23",2944.199951
"1432","2017-10-24",2940
"1433","2017-10-25",2956.800049
"1434","2017-10-26",2902.199951
"1435","2017-10-27",2948.399902
"1436","2017-10-30",3250.800049
"1437","2017-10-31",2935.800049
"1438","2017-11-01",2835
"1439","2017-11-02",2599.800049
"1440","2017-11-03",2742.600098
"1441","2017-11-06",2599.800049
"1442","2017-11-07",2389.800049
"1443","2017-11-08",2087.399902
"1444","2017-11-09",1961.400024
"1445","2017-11-10",1890
"1446","2017-11-13",1797.599976
"1447","2017-11-14",1583.400024
"1448","2017-11-15",6930
"1449","2017-11-16",5371.799805
"1450","2017-11-17",4212.600098
"1451","2017-11-20",3410.399902
"1452","2017-11-21",3309.600098
"1453","2017-11-22",1827
"1454","2017-11-24",1785
"1455","2017-11-27",1755.599976
"1456","2017-11-28",1663.199951
"1457","2017-11-29",1642.199951
"1458","2017-11-30",1713.599976
"1459","2017-12-01",1638
"1460","2017-12-04",1709.400024
"1461","2017-12-05",1591.800049
"1462","2017-12-06",1352.400024
"1463","2017-12-07",1297.800049
"1464","2017-12-08",1440.599976
"1465","2017-12-11",1596
"1466","2017-12-12",1503.599976
"1467","2017-12-13",1654.800049
"1468","2017-12-14",1579.199951
"1469","2017-12-15",1524.599976
"1470","2017-12-18",1600.199951
"1471","2017-12-19",1507.800049
"1472","2017-12-20",1549.800049
"1473","2017-12-21",1499.400024
"1474","2017-12-22",1474.199951
"1475","2017-12-26",1495.199951
"1476","2017-12-27",1512
"1477","2017-12-28",1528.800049
"1478","2017-12-29",1453.199951
"1479","2018-01-02",1495.199951
"1480","2018-01-03",1470
"1481","2018-01-04",1474.199951
"1482","2018-01-05",1478.400024
"1483","2018-01-08",1743
"1484","2018-01-09",1554
"1485","2018-01-10",1512
"1486","2018-01-11",1541.400024
"1487","2018-01-12",1520.400024
"1488","2018-01-16",1474.199951
"1489","2018-01-17",1491
"1490","2018-01-18",1503.599976
"1491","2018-01-19",1633.800049
"1492","2018-01-22",1717.800049
"1493","2018-01-23",1625.400024
"1494","2018-01-24",1633.800049
"1495","2018-01-25",1604.400024
"1496","2018-01-26",1713.599976
"1497","2018-01-29",1705.199951
"1498","2018-01-30",1633.800049
"1499","2018-01-31",1558.199951
"1500","2018-02-01",1600.199951
"1501","2018-02-02",1575
"1502","2018-02-05",1482.599976
"1503","2018-02-06",1440.599976
"1504","2018-02-07",1411.199951
"1505","2018-02-08",1369.199951
"1506","2018-02-09",1272.599976
"1507","2018-02-12",1365
"1508","2018-02-13",1348.199951
"1509","2018-02-14",1306.199951
"1510","2018-02-15",1281
"1511","2018-02-16",1331.400024
"1512","2018-02-20",1344
"1513","2018-02-21",1318.800049
"1514","2018-02-22",1314.599976
"1515","2018-02-23",1293.599976
"1516","2018-02-26",1331.400024
"1517","2018-02-27",1310.400024
"1518","2018-02-28",1323
"1519","2018-03-01",1306.199951
"1520","2018-03-02",1339.800049
"1521","2018-03-05",1352.400024
"1522","2018-03-06",1474.199951
"1523","2018-03-07",1516.199951
"1524","2018-03-08",1470
"1525","2018-03-09",1503.599976
"1526","2018-03-12",1486.800049
"1527","2018-03-13",1617
"1528","2018-03-14",1671.599976
"1529","2018-03-15",1797.599976
"1530","2018-03-16",1713.599976
"1531","2018-03-19",1680
"1532","2018-03-20",1432.199951
"1533","2018-03-21",1419.599976
"1534","2018-03-22",1297.800049
"1535","2018-03-23",1247.400024
"1536","2018-03-26",1226.400024
"1537","2018-03-27",1239
"1538","2018-03-28",1155
"1539","2018-03-29",1171.800049
"1540","2018-04-02",1138.199951
"1541","2018-04-03",1121.400024
"1542","2018-04-04",1117.199951
"1543","2018-04-05",1230.599976
"1544","2018-04-06",1260
"1545","2018-04-09",1209.599976
"1546","2018-04-10",1297.800049
"1547","2018-04-11",1260
"1548","2018-04-12",1386
"1549","2018-04-13",1386
"1550","2018-04-16",1344
"1551","2018-04-17",1352.400024
"1552","2018-04-18",1365
"1553","2018-04-19",1327.199951
"1554","2018-04-20",1318.800049
"1555","2018-04-23",1306.199951
"1556","2018-04-24",1272.599976
"1557","2018-04-25",1234.800049
"1558","2018-04-26",1239
"1559","2018-04-27",1234.800049
"1560","2018-04-30",1276.800049
"1561","2018-05-01",1318.800049
"1562","2018-05-02",1339.800049
"1563","2018-05-03",1457.400024
"1564","2018-05-04",1516.199951
"1565","2018-05-07",1495.199951
"1566","2018-05-08",1281
"1567","2018-05-09",1239
"1568","2018-05-10",1222.199951
"1569","2018-05-11",1213.800049
"1570","2018-05-14",1222.199951
"1571","2018-05-15",1192.800049
"1572","2018-05-16",1201.199951
"1573","2018-05-17",1209.599976
"1574","2018-05-18",1213.800049
"1575","2018-05-21",1218
"1576","2018-05-22",1205.400024
"1577","2018-05-23",1184.400024
"1578","2018-05-24",1255.800049
"1579","2018-05-25",1264.199951
"1580","2018-05-29",1226.400024
"1581","2018-05-30",1188.599976
"1582","2018-05-31",1239
"1583","2018-06-01",1213.800049
"1584","2018-06-04",1171.800049
"1585","2018-06-05",1159.199951
"1586","2018-06-06",1163.400024
"1587","2018-06-07",1146.599976
"1588","2018-06-08",1125.599976
"1589","2018-06-11",1146.599976
"1590","2018-06-12",1171.800049
"1591","2018-06-13",1197
"1592","2018-06-14",1167.599976
"1593","2018-06-15",1138.199951
"1594","2018-06-18",1134
"1595","2018-06-19",1113
"1596","2018-06-20",1083.599976
"1597","2018-06-21",1066.800049
"1598","2018-06-22",1121.400024
"1599","2018-06-25",1113
"1600","2018-06-26",1008
"1601","2018-06-27",919.799988
"1602","2018-06-28",882
"1603","2018-06-29",772.799988
"1604","2018-07-02",722.400024
"1605","2018-07-03",697.200012
"1606","2018-07-05",726.599976
"1607","2018-07-06",705.599976
"1608","2018-07-09",781.200012
"1609","2018-07-10",718.200012
"1610","2018-07-11",705.599976
"1611","2018-07-12",701.400024
"1612","2018-07-13",672
"1613","2018-07-16",655.200012
"1614","2018-07-17",659.400024
"1615","2018-07-18",617.400024
"1616","2018-07-19",617.400024
"1617","2018-07-20",630
"1618","2018-07-23",684.599976
"1619","2018-07-24",663.599976
"1620","2018-07-25",680.400024
"1621","2018-07-26",680.400024
"1622","2018-07-27",680.400024
"1623","2018-07-30",697.200012
"1624","2018-07-31",684.599976
"1625","2018-08-01",705.599976
"1626","2018-08-02",688.799988
"1627","2018-08-03",705.599976
"1628","2018-08-06",684.599976
"1629","2018-08-07",571.200012
"1630","2018-08-08",504
"1631","2018-08-09",466.200012
"1632","2018-08-10",428.399994
"1633","2018-08-13",445.200012
"1634","2018-08-14",445.200012
"1635","2018-08-15",420
"1636","2018-08-16",445.200012
"1637","2018-08-17",449.399994
"1638","2018-08-20",445.200012
"1639","2018-08-21",441
"1640","2018-08-22",462
"1641","2018-08-23",525
"1642","2018-08-24",491.399994
"1643","2018-08-27",495.600006
"1644","2018-08-28",537.599976
"1645","2018-08-29",516.599976
"1646","2018-08-30",516.599976
"1647","2018-08-31",516.599976
"1648","2018-09-04",499.799988
"1649","2018-09-05",541.799988
"1650","2018-09-06",520.799988
"1651","2018-09-07",533.400024
"1652","2018-09-10",529.200012
"1653","2018-09-11",520.799988
"1654","2018-09-12",504
"1655","2018-09-13",504
"1656","2018-09-14",495.600006
"1657","2018-09-17",474.600006
"1658","2018-09-18",470.399994
"1659","2018-09-19",483
"1660","2018-09-20",504
"1661","2018-09-21",504
"1662","2018-09-24",495.600006
"1663","2018-09-25",495.600006
"1664","2018-09-26",478.799988
"1665","2018-09-27",504
"1666","2018-09-28",495.600006
"1667","2018-10-01",504
"1668","2018-10-02",499.799988
"1669","2018-10-03",529.200012
"1670","2018-10-04",520.799988
"1671","2018-10-05",495.600006
"1672","2018-10-08",504
"1673","2018-10-09",516.599976
"1674","2018-10-10",504
"1675","2018-10-11",466.200012
"1676","2018-10-12",453.600006
"1677","2018-10-15",462
"1678","2018-10-16",466.200012
"1679","2018-10-17",457.799988
"1680","2018-10-18",466.200012
"1681","2018-10-19",487.200012
"1682","2018-10-22",453.600006
"1683","2018-10-23",449.399994
"1684","2018-10-24",411.600006
"1685","2018-10-25",407.399994
"1686","2018-10-26",399
"1687","2018-10-29",361.200012
"1688","2018-10-30",361.200012
"1689","2018-10-31",420
"1690","2018-11-01",432.600006
"1691","2018-11-02",420
"1692","2018-11-05",445.200012
"1693","2018-11-06",441
"1694","2018-11-07",457.799988
"1695","2018-11-08",470.399994
"1696","2018-11-09",466.200012
"1697","2018-11-12",453.600006
"1698","2018-11-13",449.399994
"1699","2018-11-14",432.600006
"1700","2018-11-15",415.799988
"1701","2018-11-16",432.600006
"1702","2018-11-19",399
"1703","2018-11-20",373.799988
"1704","2018-11-21",382.200012
"1705","2018-11-23",369.600006
"1706","2018-11-26",365.399994
"1707","2018-11-27",361.200012
"1708","2018-11-28",348.600006
"1709","2018-11-29",369.600006
"1710","2018-11-30",373.799988
"1711","2018-12-03",378
"1712","2018-12-04",352.799988
"1713","2018-12-06",348.600006
"1714","2018-12-07",331.799988
"1715","2018-12-10",294
"1716","2018-12-11",310.799988
"1717","2018-12-12",331.799988
"1718","2018-12-13",298.200012
"1719","2018-12-14",302.399994
"1720","2018-12-17",264.600006
"1721","2018-12-18",273
"1722","2018-12-19",256.200012
"1723","2018-12-20",243.600006
"1724","2018-12-21",197.399994
"1725","2018-12-24",205.800003
"1726","2018-12-26",197.399994
"1727","2018-12-27",184.800003
"1728","2018-12-28",222.600006
"1729","2018-12-31",205.800003
"1730","2019-01-02",218.399994
"1731","2019-01-03",218.399994
"1732","2019-01-04",231
"1733","2019-01-07",231
"1734","2019-01-08",240
"1735","2019-01-09",267
"1736","2019-01-10",250.800003
"1737","2019-01-11",259.5
"1738","2019-01-14",272.100006
"1739","2019-01-15",335.399994
"1740","2019-01-16",300
"1741","2019-01-17",273
"1742","2019-01-18",275.399994
"1743","2019-01-22",285
"1744","2019-01-23",279.299988
"1745","2019-01-24",251.100006
"1746","2019-01-25",273.299988
"1747","2019-01-28",272.100006
"1748","2019-01-29",268.799988
"1749","2019-01-30",256.5
"1750","2019-01-31",225.899994
"1751","2019-02-01",224.100006
"1752","2019-02-04",225.300003
"1753","2019-02-05",232.800003
"1754","2019-02-06",243.300003
"1755","2019-02-07",248.699997
"1756","2019-02-08",243
"1757","2019-02-11",247.5
"1758","2019-02-12",246.600006
"1759","2019-02-13",253.5
"1760","2019-02-14",283.5
"1761","2019-02-15",301.5
"1762","2019-02-19",360
"1763","2019-02-20",326.100006
"1764","2019-02-21",314.700012
"1765","2019-02-22",267
"1766","2019-02-25",267.899994
"1767","2019-02-26",243.600006
"1768","2019-02-27",262.200012
"1769","2019-02-28",270
"1770","2019-03-01",271.799988
"1771","2019-03-04",264
"1772","2019-03-05",262.799988
"1773","2019-03-06",235.800003
"1774","2019-03-07",237
"1775","2019-03-08",129
"1776","2019-03-11",130.5
"1777","2019-03-12",130.199997
"1778","2019-03-13",133.5
"1779","2019-03-14",104.699997
"1780","2019-03-15",106.5
"1781","2019-03-18",117.599998
"1782","2019-03-19",121.199997
"1783","2019-03-20",115.800003
"1784","2019-03-21",114.900002
"1785","2019-03-22",108.900002
"1786","2019-03-25",105.300003
"1787","2019-03-26",111.599998
"1788","2019-03-27",127.199997
"1789","2019-03-28",136.199997
"1790","2019-03-29",123.300003
"1791","2019-04-01",127.199997
"1792","2019-04-02",136.5
"1793","2019-04-03",131.699997
"1794","2019-04-04",125.400002
"1795","2019-04-05",128.100006
"1796","2019-04-08",129.600006
"1797","2019-04-09",126.599998
"1798","2019-04-10",127.199997
"1799","2019-04-11",121.5
"1800","2019-04-12",124.199997
"1801","2019-04-15",122.099998
"1802","2019-04-16",123.900002
"1803","2019-04-17",115.800003
"1804","2019-04-18",112.199997
"1805","2019-04-22",104.400002
"1806","2019-04-23",103.5
"1807","2019-04-24",108
"1808","2019-04-25",109.5
"1809","2019-04-26",110.400002
"1810","2019-04-29",111.300003
"1811","2019-04-30",108.599998
"1812","2019-05-01",114.300003
"1813","2019-05-02",119.099998
"1814","2019-05-03",121.5
"1815","2019-05-06",121.800003
"1816","2019-05-07",109.5
"1817","2019-05-08",105.599998
"1818","2019-05-09",109.800003
"1819","2019-05-10",105.599998
"1820","2019-05-13",105.900002
"1821","2019-05-14",106.800003
"1822","2019-05-15",110.400002
"1823","2019-05-16",114
"1824","2019-05-17",110.400002
"1825","2019-05-20",105.599998
"1826","2019-05-21",104.699997
"1827","2019-05-22",102.300003
"1828","2019-05-23",102.599998
"1829","2019-05-24",101.099998
"1830","2019-05-28",102.900002
"1831","2019-05-29",98.699997
"1832","2019-05-30",95.400002
"1833","2019-05-31",94.5
"1834","2019-06-03",93
"1835","2019-06-04",93
"1836","2019-06-05",93.599998
"1837","2019-06-06",91.5
"1838","2019-06-07",90
"1839","2019-06-10",90.599998
"1840","2019-06-11",93
"1841","2019-06-12",94.800003
"1842","2019-06-13",92.099998
"1843","2019-06-14",91.800003
"1844","2019-06-17",95.099998
"1845","2019-06-18",95.400002
"1846","2019-06-19",95.099998
"1847","2019-06-20",98.699997
"1848","2019-06-21",97.800003
"1849","2019-06-24",93.599998
"1850","2019-06-25",93.599998
"1851","2019-06-26",89.400002
"1852","2019-06-27",87
"1853","2019-06-28",87.300003
"1854","2019-07-01",89.400002
"1855","2019-07-02",85.5
"1856","2019-07-03",86.699997
"1857","2019-07-05",86.699997
"1858","2019-07-08",87
"1859","2019-07-09",85.800003
"1860","2019-07-10",88.199997
"1861","2019-07-11",85.5
"1862","2019-07-12",82.5
"1863","2019-07-15",84.300003
"1864","2019-07-16",81.900002
"1865","2019-07-17",79.800003
"1866","2019-07-18",80.699997
"1867","2019-07-19",82.5
"1868","2019-07-22",87
"1869","2019-07-23",87.900002
"1870","2019-07-24",89.400002
"1871","2019-07-25",84.300003
"1872","2019-07-26",82.5
"1873","2019-07-29",81.599998
"1874","2019-07-30",85.199997
"1875","2019-07-31",85.5
"1876","2019-08-01",81.900002
"1877","2019-08-02",81.900002
"1878","2019-08-05",75.599998
"1879","2019-08-06",72.599998
"1880","2019-08-07",74.699997
"1881","2019-08-08",75
"1882","2019-08-09",77.099998
"1883","2019-08-12",72.900002
"1884","2019-08-13",74.099998
"1885","2019-08-14",75.599998
"1886","2019-08-15",74.699997
"1887","2019-08-16",73.199997
"1888","2019-08-19",73.800003
"1889","2019-08-20",73.5
"1890","2019-08-21",78.900002
"1891","2019-08-22",77.699997
"1892","2019-08-23",76.199997
"1893","2019-08-26",76.199997
"1894","2019-08-27",76.199997
"1895","2019-08-28",75.599998
"1896","2019-08-29",78
"1897","2019-08-30",77.099998
"1898","2019-09-03",73.800003
"1899","2019-09-04",75.300003
"1900","2019-09-05",75.900002
"1901","2019-09-06",78.599998
"1902","2019-09-09",80.400002
"1903","2019-09-10",81
"1904","2019-09-11",83.400002
"1905","2019-09-12",81.300003
"1906","2019-09-13",78.300003
"1907","2019-09-16",65.699997
"1908","2019-09-17",66
"1909","2019-09-18",66.900002
"1910","2019-09-19",63.599998
"1911","2019-09-20",63.900002
"1912","2019-09-23",62.099998
"1913","2019-09-24",67.5
"1914","2019-09-25",56.700001
"1915","2019-09-26",52.5
"1916","2019-09-27",48.900002
"1917","2019-09-30",45
"1918","2019-10-01",41.700001
"1919","2019-10-02",43.5
"1920","2019-10-03",45.599998
"1921","2019-10-04",45.900002
"1922","2019-10-07",43.5
"1923","2019-10-08",42.299999
"1924","2019-10-09",42.299999
"1925","2019-10-10",43.799999
"1926","2019-10-11",43.200001
"1927","2019-10-14",39.299999
"1928","2019-10-15",40.799999
"1929","2019-10-16",49.799999
"1930","2019-10-17",44.400002
"1931","2019-10-18",45.599998
"1932","2019-10-21",42.599998
"1933","2019-10-22",42.599998
"1934","2019-10-23",33.299999
"1935","2019-10-24",30.9
"1936","2019-10-25",30.6
"1937","2019-10-28",27.9
"1938","2019-10-29",28.200001
"1939","2019-10-30",27
"1940","2019-10-31",27.6
"1941","2019-11-01",38.400002
"1942","2019-11-04",30
"1943","2019-11-05",25.799999
"1944","2019-11-06",25.5
"1945","2019-11-07",24
