"","date","ATEN"
"1001","2018-03-12",6.75
"1002","2018-03-13",6.6
"1003","2018-03-14",6.5
"1004","2018-03-15",6.5
"1005","2018-03-16",6.53
"1006","2018-03-19",6.21
"1007","2018-03-20",6.11
"1008","2018-03-21",6.26
"1009","2018-03-22",6.25
"1010","2018-03-23",5.75
"1011","2018-03-26",5.82
"1012","2018-03-27",5.76
"1013","2018-03-28",5.71
"1014","2018-03-29",5.82
"1015","2018-04-02",5.67
"1016","2018-04-03",5.8
"1017","2018-04-04",5.96
"1018","2018-04-05",6.02
"1019","2018-04-06",5.87
"1020","2018-04-09",5.83
"1021","2018-04-10",6.08
"1022","2018-04-11",6.1
"1023","2018-04-12",6.11
"1024","2018-04-13",6.11
"1025","2018-04-16",6.27
"1026","2018-04-17",6.37
"1027","2018-04-18",6.35
"1028","2018-04-19",6.35
"1029","2018-04-20",6.35
"1030","2018-04-23",6.19
"1031","2018-04-24",6.17
"1032","2018-04-25",6.13
"1033","2018-04-26",6.2
"1034","2018-04-27",6.17
"1035","2018-04-30",6.1
"1036","2018-05-01",6.21
"1037","2018-05-02",6.27
"1038","2018-05-03",6.2
"1039","2018-05-04",6.28
"1040","2018-05-07",6.32
"1041","2018-05-08",6.32
"1042","2018-05-09",6.26
"1043","2018-05-10",6.19
"1044","2018-05-11",6.12
"1045","2018-05-14",6.1
"1046","2018-05-15",6.11
"1047","2018-05-16",6.2
"1048","2018-05-17",6.19
"1049","2018-05-18",6.19
"1050","2018-05-21",6.26
"1051","2018-05-22",6.26
"1052","2018-05-23",6.28
"1053","2018-05-24",6.24
"1054","2018-05-25",6.26
"1055","2018-05-29",6.28
"1056","2018-05-30",6.36
"1057","2018-05-31",6.43
"1058","2018-06-01",6.48
"1059","2018-06-04",6.37
"1060","2018-06-05",6.42
"1061","2018-06-06",6.4
"1062","2018-06-07",6.29
"1063","2018-06-08",6.25
"1064","2018-06-11",6.31
"1065","2018-06-12",6.35
"1066","2018-06-13",6.4
"1067","2018-06-14",6.46
"1068","2018-06-15",6.54
"1069","2018-06-18",6.75
"1070","2018-06-19",6.65
"1071","2018-06-20",6.74
"1072","2018-06-21",6.65
"1073","2018-06-22",6.56
"1074","2018-06-25",6.22
"1075","2018-06-26",6.34
"1076","2018-06-27",6.21
"1077","2018-06-28",6.25
"1078","2018-06-29",6.23
"1079","2018-07-02",6.45
"1080","2018-07-03",6.67
"1081","2018-07-05",6.84
"1082","2018-07-06",6.99
"1083","2018-07-09",6.98
"1084","2018-07-10",7.06
"1085","2018-07-11",7.25
"1086","2018-07-12",7.34
"1087","2018-07-13",7.27
"1088","2018-07-16",7.28
"1089","2018-07-17",7.28
"1090","2018-07-18",7.34
"1091","2018-07-19",7.3
"1092","2018-07-20",7.28
"1093","2018-07-23",7.2
"1094","2018-07-24",7.16
"1095","2018-07-25",7.25
"1096","2018-07-26",7.19
"1097","2018-07-27",6.89
"1098","2018-07-30",6.84
"1099","2018-07-31",6.76
"1100","2018-08-01",6.74
"1101","2018-08-02",6.75
"1102","2018-08-03",6.68
"1103","2018-08-06",6.7
"1104","2018-08-07",6.68
"1105","2018-08-08",6.68
"1106","2018-08-09",6.56
"1107","2018-08-10",6.68
"1108","2018-08-13",6.65
"1109","2018-08-14",6.67
"1110","2018-08-15",6.64
"1111","2018-08-16",6.81
"1112","2018-08-17",6.82
"1113","2018-08-20",6.9
"1114","2018-08-21",6.91
"1115","2018-08-22",6.97
"1116","2018-08-23",6.99
"1117","2018-08-24",7.01
"1118","2018-08-27",6.98
"1119","2018-08-28",6.95
"1120","2018-08-29",6.9
"1121","2018-08-30",6.93
"1122","2018-08-31",6.97
"1123","2018-09-04",6.61
"1124","2018-09-05",6.55
"1125","2018-09-06",6.56
"1126","2018-09-07",6.56
"1127","2018-09-10",6.63
"1128","2018-09-11",6.77
"1129","2018-09-12",6.64
"1130","2018-09-13",6.51
"1131","2018-09-14",6.38
"1132","2018-09-17",6.3
"1133","2018-09-18",6.19
"1134","2018-09-19",6.21
"1135","2018-09-20",6.14
"1136","2018-09-21",6.08
"1137","2018-09-24",6.16
"1138","2018-09-25",6.05
"1139","2018-09-26",6.08
"1140","2018-09-27",6.1
"1141","2018-09-28",6.08
"1142","2018-10-01",6.13
"1143","2018-10-02",6.13
"1144","2018-10-03",6.16
"1145","2018-10-04",6.15
"1146","2018-10-05",6.07
"1147","2018-10-08",5.92
"1148","2018-10-09",5.77
"1149","2018-10-10",5.65
"1150","2018-10-11",5.65
"1151","2018-10-12",5.57
"1152","2018-10-15",5.79
"1153","2018-10-16",5.92
"1154","2018-10-17",6.02
"1155","2018-10-18",5.93
"1156","2018-10-19",5.97
"1157","2018-10-22",5.93
"1158","2018-10-23",5.82
"1159","2018-10-24",5.66
"1160","2018-10-25",5.69
"1161","2018-10-26",5.62
"1162","2018-10-29",5.6
"1163","2018-10-30",5.7
"1164","2018-10-31",5.81
"1165","2018-11-01",6.16
"1166","2018-11-02",6.18
"1167","2018-11-05",6.09
"1168","2018-11-06",6.2
"1169","2018-11-07",6.49
"1170","2018-11-08",6.43
"1171","2018-11-09",6.34
"1172","2018-11-12",6.21
"1173","2018-11-13",6.15
"1174","2018-11-14",6.14
"1175","2018-11-15",6.22
"1176","2018-11-16",6.11
"1177","2018-11-19",5.98
"1178","2018-11-20",5.83
"1179","2018-11-21",5.83
"1180","2018-11-23",6.12
"1181","2018-11-26",6.34
"1182","2018-11-27",6.27
"1183","2018-11-28",6.34
"1184","2018-11-29",6.29
"1185","2018-11-30",6.3
"1186","2018-12-03",6.25
"1187","2018-12-04",6.1
"1188","2018-12-06",6.14
"1189","2018-12-07",6.06
"1190","2018-12-10",6.38
"1191","2018-12-11",6.31
"1192","2018-12-12",6.44
"1193","2018-12-13",6.39
"1194","2018-12-14",6.27
"1195","2018-12-17",6.12
"1196","2018-12-18",6.23
"1197","2018-12-19",5.94
"1198","2018-12-20",5.98
"1199","2018-12-21",5.8
"1200","2018-12-24",5.79
"1201","2018-12-26",6.09
"1202","2018-12-27",5.99
"1203","2018-12-28",6.06
"1204","2018-12-31",6.24
"1205","2019-01-02",6.2
"1206","2019-01-03",6.01
"1207","2019-01-04",6.16
"1208","2019-01-07",6.21
"1209","2019-01-08",6.46
"1210","2019-01-09",6.56
"1211","2019-01-10",6.69
"1212","2019-01-11",6.7
"1213","2019-01-14",6.25
"1214","2019-01-15",6.47
"1215","2019-01-16",6.46
"1216","2019-01-17",6.41
"1217","2019-01-18",6.71
"1218","2019-01-22",6.52
"1219","2019-01-23",6.56
"1220","2019-01-24",6.59
"1221","2019-01-25",6.61
"1222","2019-01-28",6.52
"1223","2019-01-29",6.56
"1224","2019-01-30",6.7
"1225","2019-01-31",6.79
"1226","2019-02-01",6.89
"1227","2019-02-04",7
"1228","2019-02-05",7.02
"1229","2019-02-06",7.01
"1230","2019-02-07",7.06
"1231","2019-02-08",6.48
"1232","2019-02-11",6.62
"1233","2019-02-12",6.67
"1234","2019-02-13",6.66
"1235","2019-02-14",6.67
"1236","2019-02-15",6.7
"1237","2019-02-19",6.71
"1238","2019-02-20",6.66
"1239","2019-02-21",6.79
"1240","2019-02-22",6.94
"1241","2019-02-25",6.99
"1242","2019-02-26",6.95
"1243","2019-02-27",6.95
"1244","2019-02-28",6.98
"1245","2019-03-01",7.01
"1246","2019-03-04",6.92
"1247","2019-03-05",6.9
"1248","2019-03-06",6.93
"1249","2019-03-07",6.9
"1250","2019-03-08",6.88
"1251","2019-03-11",7.17
"1252","2019-03-12",7.08
"1253","2019-03-13",7.12
"1254","2019-03-14",7.07
"1255","2019-03-15",7.21
"1256","2019-03-18",7.25
"1257","2019-03-19",7.25
"1258","2019-03-20",7.19
"1259","2019-03-21",7.37
"1260","2019-03-22",7.11
"1261","2019-03-25",7.15
"1262","2019-03-26",7.11
"1263","2019-03-27",6.93
"1264","2019-03-28",6.97
"1265","2019-03-29",7.09
"1266","2019-04-01",7.22
"1267","2019-04-02",7.12
"1268","2019-04-03",7.1
"1269","2019-04-04",7
"1270","2019-04-05",6.97
"1271","2019-04-08",6.96
"1272","2019-04-09",6.9
"1273","2019-04-10",6.85
"1274","2019-04-11",6.82
"1275","2019-04-12",6.94
"1276","2019-04-15",6.85
"1277","2019-04-16",6.85
"1278","2019-04-17",6.89
"1279","2019-04-18",6.87
"1280","2019-04-22",7.01
"1281","2019-04-23",7.04
"1282","2019-04-24",7.15
"1283","2019-04-25",7.29
"1284","2019-04-26",6.74
"1285","2019-04-29",6.58
"1286","2019-04-30",6.46
"1287","2019-05-01",6.35
"1288","2019-05-02",6.41
"1289","2019-05-03",6.49
"1290","2019-05-06",6.41
"1291","2019-05-07",6.44
"1292","2019-05-08",6.41
"1293","2019-05-09",6.4
"1294","2019-05-10",6.39
"1295","2019-05-13",6.22
"1296","2019-05-14",6.2
"1297","2019-05-15",6.32
"1298","2019-05-16",6.44
"1299","2019-05-17",6.43
"1300","2019-05-20",6.28
"1301","2019-05-21",6.4
"1302","2019-05-22",6.36
"1303","2019-05-23",6.25
"1304","2019-05-24",6.21
"1305","2019-05-28",6.29
"1306","2019-05-29",6.18
"1307","2019-05-30",6.12
"1308","2019-05-31",6.09
"1309","2019-06-03",6.01
"1310","2019-06-04",6.16
"1311","2019-06-05",6.17
"1312","2019-06-06",6.16
"1313","2019-06-07",6.11
"1314","2019-06-10",6.2
"1315","2019-06-11",6.11
"1316","2019-06-12",6.2
"1317","2019-06-13",6.3
"1318","2019-06-14",6.24
"1319","2019-06-17",6.45
"1320","2019-06-18",6.49
"1321","2019-06-19",6.56
"1322","2019-06-20",6.59
"1323","2019-06-21",6.53
"1324","2019-06-24",6.77
"1325","2019-06-25",6.68
"1326","2019-06-26",6.8
"1327","2019-06-27",6.79
"1328","2019-06-28",6.82
"1329","2019-07-01",6.84
"1330","2019-07-02",6.92
"1331","2019-07-03",7.01
"1332","2019-07-05",7.12
"1333","2019-07-08",6.98
"1334","2019-07-09",6.96
"1335","2019-07-10",7.01
"1336","2019-07-11",6.99
"1337","2019-07-12",7.01
"1338","2019-07-15",7.18
"1339","2019-07-16",7.34
"1340","2019-07-17",7.6
"1341","2019-07-18",7.79
"1342","2019-07-19",7.57
"1343","2019-07-22",7.6
"1344","2019-07-23",7.52
"1345","2019-07-24",7.55
"1346","2019-07-25",7.49
"1347","2019-07-26",7.47
"1348","2019-07-29",7.41
"1349","2019-07-30",7.25
"1350","2019-07-31",7.58
"1351","2019-08-01",7.52
"1352","2019-08-02",7.22
"1353","2019-08-05",7.09
"1354","2019-08-06",7.1
"1355","2019-08-07",6.99
"1356","2019-08-08",7.23
"1357","2019-08-09",7.14
"1358","2019-08-12",7.14
"1359","2019-08-13",7.13
"1360","2019-08-14",7.06
"1361","2019-08-15",6.92
"1362","2019-08-16",7.03
"1363","2019-08-19",7.02
"1364","2019-08-20",7.1
"1365","2019-08-21",7.18
"1366","2019-08-22",7.13
"1367","2019-08-23",7.03
"1368","2019-08-26",6.95
"1369","2019-08-27",6.83
"1370","2019-08-28",6.79
"1371","2019-08-29",6.96
"1372","2019-08-30",6.94
"1373","2019-09-03",6.8
"1374","2019-09-04",6.83
"1375","2019-09-05",6.89
"1376","2019-09-06",6.9
"1377","2019-09-09",6.87
"1378","2019-09-10",6.98
"1379","2019-09-11",7.49
"1380","2019-09-12",7.69
"1381","2019-09-13",7.74
"1382","2019-09-16",7.78
"1383","2019-09-17",7.73
"1384","2019-09-18",7.71
"1385","2019-09-19",7.47
"1386","2019-09-20",7.23
"1387","2019-09-23",7.12
"1388","2019-09-24",7.1
"1389","2019-09-25",7.31
"1390","2019-09-26",7.14
"1391","2019-09-27",6.97
"1392","2019-09-30",6.94
"1393","2019-10-01",6.74
"1394","2019-10-02",6.56
"1395","2019-10-03",6.63
"1396","2019-10-04",6.6
"1397","2019-10-07",6.6
"1398","2019-10-08",6.43
"1399","2019-10-09",6.35
"1400","2019-10-10",6.2
"1401","2019-10-11",6.16
"1402","2019-10-14",6.19
"1403","2019-10-15",6.49
"1404","2019-10-16",6.47
"1405","2019-10-17",6.68
"1406","2019-10-18",6.65
"1407","2019-10-21",6.73
"1408","2019-10-22",6.47
"1409","2019-10-23",6.48
"1410","2019-10-24",6.55
"1411","2019-10-25",6.59
"1412","2019-10-28",6.5
"1413","2019-10-29",6.46
"1414","2019-10-30",7.34
"1415","2019-10-31",7.43
"1416","2019-11-01",7.25
"1417","2019-11-04",7.27
"1418","2019-11-05",7.12
"1419","2019-11-06",7.24
"1420","2019-11-07",7.33
"1421","2019-11-08",7.26
"1422","2019-11-11",7.27
"1423","2019-11-12",7.18
"1424","2019-11-13",7.05
"1425","2019-11-14",6.98
"1426","2019-11-15",6.98
"1427","2019-11-18",6.77
"1428","2019-11-19",6.84
"1429","2019-11-20",6.73
"1430","2019-11-21",6.71
"1431","2019-11-22",6.59
"1432","2019-11-25",6.71
"1433","2019-11-26",6.7
"1434","2019-11-27",6.76
"1435","2019-11-29",6.67
"1436","2019-12-02",6.54
"1437","2019-12-03",6.46
"1438","2019-12-04",6.37
"1439","2019-12-05",6.28
"1440","2019-12-06",6.32
"1441","2019-12-09",6.15
"1442","2019-12-10",6.36
"1443","2019-12-11",6.44
"1444","2019-12-12",6.43
"1445","2019-12-13",6.35
"1446","2019-12-16",6.65
"1447","2019-12-17",6.77
"1448","2019-12-18",6.84
"1449","2019-12-19",7.07
"1450","2019-12-20",7.05
"1451","2019-12-23",6.93
"1452","2019-12-24",7.02
"1453","2019-12-26",6.99
"1454","2019-12-27",6.86
"1455","2019-12-30",6.95
"1456","2019-12-31",6.87
"1457","2020-01-02",6.93
"1458","2020-01-03",6.94
"1459","2020-01-06",6.98
"1460","2020-01-07",7.08
"1461","2020-01-08",7.36
"1462","2020-01-09",7.4
"1463","2020-01-10",7.23
"1464","2020-01-13",7.13
"1465","2020-01-14",7.12
"1466","2020-01-15",7.16
"1467","2020-01-16",7.21
"1468","2020-01-17",7.13
"1469","2020-01-21",6.96
"1470","2020-01-22",7.01
"1471","2020-01-23",7.11
"1472","2020-01-24",7.06
"1473","2020-01-27",6.85
"1474","2020-01-28",6.83
"1475","2020-01-29",6.9
"1476","2020-01-30",6.92
"1477","2020-01-31",6.81
"1478","2020-02-03",6.9
"1479","2020-02-04",7.08
"1480","2020-02-05",7.2
"1481","2020-02-06",7.16
"1482","2020-02-07",7.29
"1483","2020-02-10",7.21
"1484","2020-02-11",7.27
"1485","2020-02-12",7.21
"1486","2020-02-13",7.27
"1487","2020-02-14",7.22
"1488","2020-02-18",7.13
"1489","2020-02-19",7.2
"1490","2020-02-20",7.27
"1491","2020-02-21",7.27
"1492","2020-02-24",7.14
"1493","2020-02-25",6.96
"1494","2020-02-26",6.82
"1495","2020-02-27",6.57
"1496","2020-02-28",6.71
"1497","2020-03-02",6.51
"1498","2020-03-03",6.51
"1499","2020-03-04",6.6
"1500","2020-03-05",6.47
"1501","2020-03-06",6.41
"1502","2020-03-09",5.39
"1503","2020-03-10",5.54
"1504","2020-03-11",5.03
"1505","2020-03-12",4.34
"1506","2020-03-13",4.38
"1507","2020-03-16",3.88
"1508","2020-03-17",3.62
"1509","2020-03-18",3.52
"1510","2020-03-19",4.28
"1511","2020-03-20",4.01
"1512","2020-03-23",4.49
"1513","2020-03-24",4.62
"1514","2020-03-25",4.9
"1515","2020-03-26",5.38
"1516","2020-03-27",5.57
"1517","2020-03-30",5.58
"1518","2020-03-31",6.21
"1519","2020-04-01",5.82
"1520","2020-04-02",5.89
"1521","2020-04-03",5.89
"1522","2020-04-06",6.11
"1523","2020-04-07",6.35
"1524","2020-04-08",6.45
"1525","2020-04-09",6.41
"1526","2020-04-13",6.57
"1527","2020-04-14",7.04
"1528","2020-04-15",6.66
"1529","2020-04-16",6.74
"1530","2020-04-17",6.81
"1531","2020-04-20",6.54
"1532","2020-04-21",6.26
"1533","2020-04-22",6.45
"1534","2020-04-23",6.44
"1535","2020-04-24",6.46
"1536","2020-04-27",6.97
"1537","2020-04-28",7.14
"1538","2020-04-29",7.4
"1539","2020-04-30",6.83
"1540","2020-05-01",6.71
"1541","2020-05-04",6.65
"1542","2020-05-05",6.66
"1543","2020-05-06",6.73
"1544","2020-05-07",7.02
"1545","2020-05-08",7.28
"1546","2020-05-11",7.14
"1547","2020-05-12",6.62
"1548","2020-05-13",6.26
"1549","2020-05-14",6.12
"1550","2020-05-15",6.55
"1551","2020-05-18",6.64
"1552","2020-05-19",6.59
"1553","2020-05-20",6.92
"1554","2020-05-21",6.73
"1555","2020-05-22",6.65
"1556","2020-05-26",6.74
"1557","2020-05-27",6.86
"1558","2020-05-28",6.75
"1559","2020-05-29",6.8
"1560","2020-06-01",6.81
"1561","2020-06-02",6.8
"1562","2020-06-03",6.84
"1563","2020-06-04",6.76
"1564","2020-06-05",6.95
"1565","2020-06-08",7.09
"1566","2020-06-09",7.17
"1567","2020-06-10",6.96
"1568","2020-06-11",6.53
"1569","2020-06-12",6.69
"1570","2020-06-15",6.93
"1571","2020-06-16",7.08
"1572","2020-06-17",7.01
"1573","2020-06-18",6.85
"1574","2020-06-19",6.96
"1575","2020-06-22",7.18
"1576","2020-06-23",7.01
"1577","2020-06-24",6.86
"1578","2020-06-25",6.89
"1579","2020-06-26",6.48
"1580","2020-06-29",6.66
"1581","2020-06-30",6.81
"1582","2020-07-01",6.84
"1583","2020-07-02",6.84
"1584","2020-07-06",6.93
"1585","2020-07-07",6.55
"1586","2020-07-08",6.86
"1587","2020-07-09",7.25
"1588","2020-07-10",7.24
"1589","2020-07-13",7.24
"1590","2020-07-14",7.38
"1591","2020-07-15",7.65
"1592","2020-07-16",7.44
"1593","2020-07-17",7.48
"1594","2020-07-20",7.67
"1595","2020-07-21",7.52
"1596","2020-07-22",7.37
"1597","2020-07-23",7.45
"1598","2020-07-24",7.11
"1599","2020-07-27",7.23
"1600","2020-07-28",7.18
"1601","2020-07-29",8.26
"1602","2020-07-30",8.21
"1603","2020-07-31",8.08
"1604","2020-08-03",8.34
"1605","2020-08-04",8.3
"1606","2020-08-05",8.35
"1607","2020-08-06",8.36
"1608","2020-08-07",8.65
"1609","2020-08-10",8.8
"1610","2020-08-11",8.73
"1611","2020-08-12",8.73
"1612","2020-08-13",8.58
"1613","2020-08-14",8.42
"1614","2020-08-17",8.46
"1615","2020-08-18",8.35
"1616","2020-08-19",8.35
"1617","2020-08-20",8.43
"1618","2020-08-21",8.12
"1619","2020-08-24",8.87
"1620","2020-08-25",8.91
"1621","2020-08-26",9.08
"1622","2020-08-27",8.61
"1623","2020-08-28",8.64
"1624","2020-08-31",8.55
"1625","2020-09-01",8.38
"1626","2020-09-02",8.54
"1627","2020-09-03",7.83
"1628","2020-09-04",7.34
"1629","2020-09-08",7.05
"1630","2020-09-09",7.16
"1631","2020-09-10",6.99
"1632","2020-09-11",6.89
"1633","2020-09-14",7.04
"1634","2020-09-15",7.02
"1635","2020-09-16",7.02
"1636","2020-09-17",7.09
"1637","2020-09-18",7.28
"1638","2020-09-21",7.11
"1639","2020-09-22",7.09
"1640","2020-09-23",6.78
"1641","2020-09-24",6.62
"1642","2020-09-25",6.49
"1643","2020-09-28",6.69
"1644","2020-09-29",6.55
"1645","2020-09-30",6.37
"1646","2020-10-01",6.32
"1647","2020-10-02",6.27
"1648","2020-10-05",6.4
"1649","2020-10-06",6.61
"1650","2020-10-07",6.81
"1651","2020-10-08",6.97
"1652","2020-10-09",7.14
"1653","2020-10-12",7.36
"1654","2020-10-13",7.28
"1655","2020-10-14",7.33
"1656","2020-10-15",7.42
"1657","2020-10-16",7.33
"1658","2020-10-19",7.31
"1659","2020-10-20",7.32
"1660","2020-10-21",7.09
"1661","2020-10-22",7.17
"1662","2020-10-23",7.17
"1663","2020-10-26",6.81
"1664","2020-10-27",6.68
"1665","2020-10-28",7.18
"1666","2020-10-29",7.12
"1667","2020-10-30",6.74
"1668","2020-11-02",6.9
"1669","2020-11-03",7.21
"1670","2020-11-04",7.24
"1671","2020-11-05",7.51
"1672","2020-11-06",7.49
"1673","2020-11-09",7.49
"1674","2020-11-10",7.42
"1675","2020-11-11",7.62
"1676","2020-11-12",7.49
"1677","2020-11-13",7.65
"1678","2020-11-16",7.69
"1679","2020-11-17",7.59
"1680","2020-11-18",7.52
"1681","2020-11-19",7.56
"1682","2020-11-20",7.91
"1683","2020-11-23",8.16
"1684","2020-11-24",8.13
"1685","2020-11-25",8.13
"1686","2020-11-27",8.12
