"","date","IRIX"
"1002","2010-12-22",3.92
"1003","2010-12-23",3.96
"1004","2010-12-27",3.85
"1005","2010-12-28",3.77
"1006","2010-12-29",3.71
"1007","2010-12-30",3.92
"1008","2010-12-31",3.92
"1009","2011-01-03",3.86
"1010","2011-01-04",3.76
"1011","2011-01-05",3.76
"1012","2011-01-06",3.78
"1013","2011-01-07",4.04
"1014","2011-01-10",3.97
"1015","2011-01-11",4.04
"1016","2011-01-12",4.08
"1017","2011-01-13",4
"1018","2011-01-14",3.98
"1019","2011-01-18",4
"1020","2011-01-19",3.9
"1021","2011-01-20",3.85
"1022","2011-01-21",3.97
"1023","2011-01-24",4
"1024","2011-01-25",3.85
"1025","2011-01-26",3.98
"1026","2011-01-27",3.8
"1027","2011-01-28",3.77
"1028","2011-01-31",4.02
"1029","2011-02-01",3.75
"1030","2011-02-02",3.9
"1031","2011-02-03",3.82
"1032","2011-02-04",3.82
"1033","2011-02-07",3.7
"1034","2011-02-08",3.8
"1035","2011-02-09",3.58
"1036","2011-02-10",3.6
"1037","2011-02-11",3.57
"1038","2011-02-14",3.55
"1039","2011-02-15",3.55
"1040","2011-02-16",3.59
"1041","2011-02-17",3.48
"1042","2011-02-18",3.49
"1043","2011-02-22",3.49
"1044","2011-02-23",3.56
"1045","2011-02-24",3.72
"1046","2011-02-25",3.49
"1047","2011-02-28",3.65
"1048","2011-03-01",3.67
"1049","2011-03-02",3.67
"1050","2011-03-03",3.88
"1051","2011-03-04",3.98
"1052","2011-03-07",3.9
"1053","2011-03-08",3.93
"1054","2011-03-09",3.99
"1055","2011-03-10",4
"1056","2011-03-11",3.98
"1057","2011-03-14",3.96
"1058","2011-03-15",3.85
"1059","2011-03-16",3.95
"1060","2011-03-17",3.95
"1061","2011-03-18",3.9
"1062","2011-03-21",3.9
"1063","2011-03-22",4.02
"1064","2011-03-23",4.09
"1065","2011-03-24",4.26
"1066","2011-03-25",4.34
"1067","2011-03-28",4.3
"1068","2011-03-29",4.3
"1069","2011-03-30",4.47
"1070","2011-03-31",4.55
"1071","2011-04-01",4.65
"1072","2011-04-04",4.55
"1073","2011-04-05",4.5
"1074","2011-04-06",4.4
"1075","2011-04-07",4.43
"1076","2011-04-08",4.47
"1077","2011-04-11",4.38
"1078","2011-04-12",4.2
"1079","2011-04-13",4.23
"1080","2011-04-14",4.05
"1081","2011-04-15",4.11
"1082","2011-04-18",4.15
"1083","2011-04-19",4.12
"1084","2011-04-20",4.08
"1085","2011-04-21",4.05
"1086","2011-04-25",4.06
"1087","2011-04-26",4.05
"1088","2011-04-27",4.07
"1089","2011-04-28",4.04
"1090","2011-04-29",4.04
"1091","2011-05-02",3.99
"1092","2011-05-03",3.93
"1093","2011-05-04",3.93
"1094","2011-05-05",3.89
"1095","2011-05-06",3.83
"1096","2011-05-09",3.58
"1097","2011-05-10",3.73
"1098","2011-05-11",3.67
"1099","2011-05-12",3.85
"1100","2011-05-13",3.9
"1101","2011-05-16",3.73
"1102","2011-05-17",3.8
"1103","2011-05-18",3.69
"1104","2011-05-19",3.75
"1105","2011-05-20",3.7
"1106","2011-05-23",3.7
"1107","2011-05-24",3.7
"1108","2011-05-25",3.7
"1109","2011-05-26",3.84
"1110","2011-05-27",3.83
"1111","2011-05-31",3.89
"1112","2011-06-01",3.91
"1113","2011-06-02",3.87
"1114","2011-06-03",3.99
"1115","2011-06-06",3.98
"1116","2011-06-07",3.89
"1117","2011-06-08",3.84
"1118","2011-06-09",3.9
"1119","2011-06-10",3.87
"1120","2011-06-13",3.79
"1121","2011-06-14",3.75
"1122","2011-06-15",3.66
"1123","2011-06-16",3.68
"1124","2011-06-17",3.68
"1125","2011-06-20",3.88
"1126","2011-06-21",3.9
"1127","2011-06-22",3.93
"1128","2011-06-23",3.89
"1129","2011-06-24",3.94
"1130","2011-06-27",3.95
"1131","2011-06-28",3.94
"1132","2011-06-29",3.9
"1133","2011-06-30",4.01
"1134","2011-07-01",3.95
"1135","2011-07-05",3.99
"1136","2011-07-06",3.96
"1137","2011-07-07",3.97
"1138","2011-07-08",3.98
"1139","2011-07-11",3.9
"1140","2011-07-12",3.95
"1141","2011-07-13",3.95
"1142","2011-07-14",3.92
"1143","2011-07-15",3.91
"1144","2011-07-18",3.88
"1145","2011-07-19",4
"1146","2011-07-20",4
"1147","2011-07-21",4.1
"1148","2011-07-22",4.1
"1149","2011-07-25",3.95
"1150","2011-07-26",3.96
"1151","2011-07-27",3.95
"1152","2011-07-28",4
"1153","2011-07-29",3.95
"1154","2011-08-01",4
"1155","2011-08-02",3.93
"1156","2011-08-03",3.93
"1157","2011-08-04",3.9
"1158","2011-08-05",3.86
"1159","2011-08-08",3.58
"1160","2011-08-09",3.56
"1161","2011-08-10",3.48
"1162","2011-08-11",3.65
"1163","2011-08-12",3.65
"1164","2011-08-15",3.63
"1165","2011-08-16",3.64
"1166","2011-08-17",3.6
"1167","2011-08-18",3.51
"1168","2011-08-19",3.5
"1169","2011-08-22",3.68
"1170","2011-08-23",3.66
"1171","2011-08-24",3.75
"1172","2011-08-25",3.74
"1173","2011-08-26",3.75
"1174","2011-08-29",3.97
"1175","2011-08-30",3.95
"1176","2011-08-31",4
"1177","2011-09-01",3.9
"1178","2011-09-02",3.9
"1179","2011-09-06",3.9
"1180","2011-09-07",3.9
"1181","2011-09-08",3.94
"1182","2011-09-09",3.88
"1183","2011-09-12",3.75
"1184","2011-09-13",3.87
"1185","2011-09-14",3.75
"1186","2011-09-15",3.75
"1187","2011-09-16",3.9
"1188","2011-09-19",3.72
"1189","2011-09-20",3.74
"1190","2011-09-21",3.84
"1191","2011-09-22",3.69
"1192","2011-09-23",3.73
"1193","2011-09-26",3.71
"1194","2011-09-27",3.75
"1195","2011-09-28",3.75
"1196","2011-09-29",3.7
"1197","2011-09-30",3.7
"1198","2011-10-03",3.6
"1199","2011-10-04",3.39
"1200","2011-10-05",3.45
"1201","2011-10-06",3.26
"1202","2011-10-07",3.28
"1203","2011-10-10",3.4
"1204","2011-10-11",3.5
"1205","2011-10-12",3.5
"1206","2011-10-13",3.39
"1207","2011-10-14",3.39
"1208","2011-10-17",3.15
"1209","2011-10-18",3.2
"1210","2011-10-19",3.2
"1211","2011-10-20",3.22
"1212","2011-10-21",3.22
"1213","2011-10-24",3.4
"1214","2011-10-25",3.45
"1215","2011-10-26",3.46
"1216","2011-10-27",3.46
"1217","2011-10-28",3.41
"1218","2011-10-31",3.41
"1219","2011-11-01",3.27
"1220","2011-11-02",3.45
"1221","2011-11-03",3.42
"1222","2011-11-04",3.25
"1223","2011-11-07",3.24
"1224","2011-11-08",3.15
"1225","2011-11-09",3.32
"1226","2011-11-10",3.49
"1227","2011-11-11",3.5
"1228","2011-11-14",3.75
"1229","2011-11-15",3.8
"1230","2011-11-16",3.8
"1231","2011-11-17",3.79
"1232","2011-11-18",3.74
"1233","2011-11-21",3.48
"1234","2011-11-22",3.49
"1235","2011-11-23",3.54
"1236","2011-11-25",3.54
"1237","2011-11-28",3.65
"1238","2011-11-29",3.65
"1239","2011-11-30",3.67
"1240","2011-12-01",3.74
"1241","2011-12-02",3.74
"1242","2011-12-05",3.52
"1243","2011-12-06",3.59
"1244","2011-12-07",3.6
"1245","2011-12-08",3.46
"1246","2011-12-09",3.5
"1247","2011-12-12",3.6
"1248","2011-12-13",3.74
"1249","2011-12-14",3.78
"1250","2011-12-15",3.78
"1251","2011-12-16",3.58
"1252","2011-12-19",3.58
"1253","2011-12-20",3.56
"1254","2011-12-21",3.63
"1255","2011-12-22",3.7
"1256","2011-12-23",3.69
"1257","2011-12-27",3.65
"1258","2011-12-28",3.75
"1259","2011-12-29",3.58
"1260","2011-12-30",3.74
"1261","2012-01-03",3.73
"1262","2012-01-04",3.68
"1263","2012-01-05",3.67
"1264","2012-01-06",3.7
"1265","2012-01-09",3.75
"1266","2012-01-10",3.75
"1267","2012-01-11",3.77
"1268","2012-01-12",3.79
"1269","2012-01-13",3.76
"1270","2012-01-17",3.8
"1271","2012-01-18",3.83
"1272","2012-01-19",3.76
"1273","2012-01-20",3.76
"1274","2012-01-23",3.76
"1275","2012-01-24",3.78
"1276","2012-01-25",3.93
"1277","2012-01-26",3.75
"1278","2012-01-27",3.89
"1279","2012-01-30",3.88
"1280","2012-01-31",3.9
"1281","2012-02-01",3.85
"1282","2012-02-02",3.89
"1283","2012-02-03",3.93
"1284","2012-02-06",4.15
"1285","2012-02-07",4.16
"1286","2012-02-08",4.15
"1287","2012-02-09",4.08
"1288","2012-02-10",3.97
"1289","2012-02-13",4.08
"1290","2012-02-14",3.97
"1291","2012-02-15",3.96
"1292","2012-02-16",4.22
"1293","2012-02-17",4.1
"1294","2012-02-21",4.04
"1295","2012-02-22",3.95
"1296","2012-02-23",4.12
"1297","2012-02-24",4.12
"1298","2012-02-27",4.22
"1299","2012-02-28",4.22
"1300","2012-02-29",4.08
"1301","2012-03-01",4.2
"1302","2012-03-02",4.15
"1303","2012-03-05",4.25
"1304","2012-03-06",4.25
"1305","2012-03-07",4.14
"1306","2012-03-08",4.13
"1307","2012-03-09",4.2
"1308","2012-03-12",4.25
"1309","2012-03-13",4.01
"1310","2012-03-14",4.2
"1311","2012-03-15",4.16
"1312","2012-03-16",4.32
"1313","2012-03-19",4.25
"1314","2012-03-20",4.25
"1315","2012-03-21",4.22
"1316","2012-03-22",4.25
"1317","2012-03-23",4.26
"1318","2012-03-26",4.33
"1319","2012-03-27",4.29
"1320","2012-03-28",4.48
"1321","2012-03-29",4.23
"1322","2012-03-30",4.41
"1323","2012-04-02",4.35
"1324","2012-04-03",4.37
"1325","2012-04-04",4.27
"1326","2012-04-05",4.27
"1327","2012-04-09",4.27
"1328","2012-04-10",4.16
"1329","2012-04-11",4.14
"1330","2012-04-12",4
"1331","2012-04-13",4
"1332","2012-04-16",3.99
"1333","2012-04-17",4.05
"1334","2012-04-18",4
"1335","2012-04-19",4
"1336","2012-04-20",4.17
"1337","2012-04-23",4.17
"1338","2012-04-24",4.2
"1339","2012-04-25",4.1
"1340","2012-04-26",4.02
"1341","2012-04-27",4.1
"1342","2012-04-30",4.25
"1343","2012-05-01",4.16
"1344","2012-05-02",4.34
"1345","2012-05-03",4.34
"1346","2012-05-04",4.11
"1347","2012-05-07",4.17
"1348","2012-05-08",4.1
"1349","2012-05-09",4.09
"1350","2012-05-10",4
"1351","2012-05-11",4.11
"1352","2012-05-14",4
"1353","2012-05-15",4.11
"1354","2012-05-16",4.1
"1355","2012-05-17",4.1
"1356","2012-05-18",4.05
"1357","2012-05-21",4.08
"1358","2012-05-22",3.97
"1359","2012-05-23",3.87
"1360","2012-05-24",3.87
"1361","2012-05-25",3.8
"1362","2012-05-29",3.6
"1363","2012-05-30",3.63
"1364","2012-05-31",4.07
"1365","2012-06-01",3.99
"1366","2012-06-04",3.74
"1367","2012-06-05",3.74
"1368","2012-06-06",3.69
"1369","2012-06-07",3.69
"1370","2012-06-08",3.65
"1371","2012-06-11",3.69
"1372","2012-06-12",3.4
"1373","2012-06-13",3.36
"1374","2012-06-14",3.22
"1375","2012-06-15",3.34
"1376","2012-06-18",3.34
"1377","2012-06-19",3.49
"1378","2012-06-20",3.52
"1379","2012-06-21",3.52
"1380","2012-06-22",3.54
"1381","2012-06-25",3.31
"1382","2012-06-26",3.26
"1383","2012-06-27",3.49
"1384","2012-06-28",3.43
"1385","2012-06-29",4.17
"1386","2012-07-02",3.75
"1387","2012-07-03",3.66
"1388","2012-07-05",3.45
"1389","2012-07-06",3.64
"1390","2012-07-09",3.49
"1391","2012-07-10",3.55
"1392","2012-07-11",3.53
"1393","2012-07-12",3.53
"1394","2012-07-13",3.53
"1395","2012-07-16",3.54
"1396","2012-07-17",3.55
"1397","2012-07-18",3.55
"1398","2012-07-19",3.6
"1399","2012-07-20",3.5
"1400","2012-07-23",3.4
"1401","2012-07-24",3.4
"1402","2012-07-25",3.3
"1403","2012-07-26",3.29
"1404","2012-07-27",3.3
"1405","2012-07-30",3.21
"1406","2012-07-31",3.48
"1407","2012-08-01",3.5
"1408","2012-08-02",4
"1409","2012-08-03",3.72
"1410","2012-08-06",3.75
"1411","2012-08-07",3.75
"1412","2012-08-08",3.54
"1413","2012-08-09",3.57
"1414","2012-08-10",3.57
"1415","2012-08-13",3.5
"1416","2012-08-14",3.35
"1417","2012-08-15",3.21
"1418","2012-08-16",3.12
"1419","2012-08-17",3.1
"1420","2012-08-20",3.22
"1421","2012-08-21",3.29
"1422","2012-08-22",3.25
"1423","2012-08-23",3.2
"1424","2012-08-24",3.14
"1425","2012-08-27",3.14
"1426","2012-08-28",3.19
"1427","2012-08-29",3.22
"1428","2012-08-30",3.22
"1429","2012-08-31",3.45
"1430","2012-09-04",3.45
"1431","2012-09-05",3.54
"1432","2012-09-06",3.78
"1433","2012-09-07",3.83
"1434","2012-09-10",3.66
"1435","2012-09-11",3.76
"1436","2012-09-12",3.89
"1437","2012-09-13",3.8
"1438","2012-09-14",3.65
"1439","2012-09-17",3.77
"1440","2012-09-18",3.8
"1441","2012-09-19",3.86
"1442","2012-09-20",3.9
"1443","2012-09-21",3.95
"1444","2012-09-24",3.87
"1445","2012-09-25",3.87
"1446","2012-09-26",3.77
"1447","2012-09-27",3.65
"1448","2012-09-28",3.7
"1449","2012-10-01",3.64
"1450","2012-10-02",3.75
"1451","2012-10-03",3.75
"1452","2012-10-04",3.75
"1453","2012-10-05",3.82
"1454","2012-10-08",3.82
"1455","2012-10-09",3.82
"1456","2012-10-10",3.78
"1457","2012-10-11",3.54
"1458","2012-10-12",3.88
"1459","2012-10-15",3.77
"1460","2012-10-16",3.82
"1461","2012-10-17",3.88
"1462","2012-10-18",3.82
"1463","2012-10-19",3.82
"1464","2012-10-22",3.87
"1465","2012-10-23",3.83
"1466","2012-10-24",3.9
"1467","2012-10-25",3.92
"1468","2012-10-26",4
"1469","2012-10-31",3.98
"1470","2012-11-01",4
"1471","2012-11-02",3.98
"1472","2012-11-05",3.76
"1473","2012-11-06",3.92
"1474","2012-11-07",3.99
"1475","2012-11-08",3.98
"1476","2012-11-09",3.99
"1477","2012-11-12",3.83
"1478","2012-11-13",3.93
"1479","2012-11-14",3.95
"1480","2012-11-15",3.97
"1481","2012-11-16",3.95
"1482","2012-11-19",3.96
"1483","2012-11-20",3.98
"1484","2012-11-21",4
"1485","2012-11-23",4
"1486","2012-11-26",3.97
"1487","2012-11-27",3.98
"1488","2012-11-28",3.99
"1489","2012-11-29",4
"1490","2012-11-30",4
"1491","2012-12-03",3.96
"1492","2012-12-04",3.99
"1493","2012-12-05",3.96
"1494","2012-12-06",3.96
"1495","2012-12-07",3.92
"1496","2012-12-10",3.73
"1497","2012-12-11",3.8
"1498","2012-12-12",3.8
"1499","2012-12-13",3.86
"1500","2012-12-14",3.91
"1501","2012-12-17",3.81
"1502","2012-12-18",3.82
"1503","2012-12-19",3.85
"1504","2012-12-20",3.83
"1505","2012-12-21",3.89
"1506","2012-12-24",3.89
"1507","2012-12-26",3.79
"1508","2012-12-27",3.8
"1509","2012-12-28",3.76
"1510","2012-12-31",3.9
"1511","2013-01-02",3.8
"1512","2013-01-03",3.86
"1513","2013-01-04",3.95
"1514","2013-01-07",3.83
"1515","2013-01-08",3.9
"1516","2013-01-09",3.85
"1517","2013-01-10",3.87
"1518","2013-01-11",3.92
"1519","2013-01-14",3.99
"1520","2013-01-15",4.03
"1521","2013-01-16",3.94
"1522","2013-01-17",3.84
"1523","2013-01-18",3.76
"1524","2013-01-22",3.97
"1525","2013-01-23",4
"1526","2013-01-24",4
"1527","2013-01-25",3.97
"1528","2013-01-28",4.07
"1529","2013-01-29",4.2
"1530","2013-01-30",4.1
"1531","2013-01-31",4.2
"1532","2013-02-01",4.17
"1533","2013-02-04",4.95
"1534","2013-02-05",4.85
"1535","2013-02-06",4.71
"1536","2013-02-07",4.55
"1537","2013-02-08",4.77
"1538","2013-02-11",4.9
"1539","2013-02-12",4.77
"1540","2013-02-13",4.73
"1541","2013-02-14",4.75
"1542","2013-02-15",4.6
"1543","2013-02-19",4.7
"1544","2013-02-20",4.71
"1545","2013-02-21",4.74
"1546","2013-02-22",4.93
"1547","2013-02-25",4.85
"1548","2013-02-26",4.72
"1549","2013-02-27",4.58
"1550","2013-02-28",4.66
"1551","2013-03-01",4.77
"1552","2013-03-04",4.59
"1553","2013-03-05",4.79
"1554","2013-03-06",4.63
"1555","2013-03-07",4.65
"1556","2013-03-08",4.83
"1557","2013-03-11",4.63
"1558","2013-03-12",4.68
"1559","2013-03-13",4.68
"1560","2013-03-14",4.74
"1561","2013-03-15",4.75
"1562","2013-03-18",4.63
"1563","2013-03-19",4.41
"1564","2013-03-20",4.39
"1565","2013-03-21",4.44
"1566","2013-03-22",4.44
"1567","2013-03-25",4.45
"1568","2013-03-26",4.41
"1569","2013-03-27",4.44
"1570","2013-03-28",4.45
"1571","2013-04-01",4.4
"1572","2013-04-02",4.43
"1573","2013-04-03",4.2
"1574","2013-04-04",4.21
"1575","2013-04-05",4.84
"1576","2013-04-08",4.66
"1577","2013-04-09",4.66
"1578","2013-04-10",4.94
"1579","2013-04-11",4.78
"1580","2013-04-12",4.41
"1581","2013-04-15",4.26
"1582","2013-04-16",4.3
"1583","2013-04-17",4.31
"1584","2013-04-18",4.32
"1585","2013-04-19",4.54
"1586","2013-04-22",4.5
"1587","2013-04-23",4.6
"1588","2013-04-24",4.59
"1589","2013-04-25",4.74
"1590","2013-04-26",4.91
"1591","2013-04-29",5.24
"1592","2013-04-30",5.1
"1593","2013-05-01",5.09
"1594","2013-05-02",5.4
"1595","2013-05-03",5.44
"1596","2013-05-06",5.38
"1597","2013-05-07",5.36
"1598","2013-05-08",5.18
"1599","2013-05-09",5.29
"1600","2013-05-10",5.37
"1601","2013-05-13",5.55
"1602","2013-05-14",5.75
"1603","2013-05-15",6.29
"1604","2013-05-16",6.24
"1605","2013-05-17",6.12
"1606","2013-05-20",6.5
"1607","2013-05-21",6.41
"1608","2013-05-22",6.33
"1609","2013-05-23",6.24
"1610","2013-05-24",6.16
"1611","2013-05-28",6.01
"1612","2013-05-29",6.15
"1613","2013-05-30",6.13
"1614","2013-05-31",5.98
"1615","2013-06-03",6.12
"1616","2013-06-04",5.83
"1617","2013-06-05",5.97
"1618","2013-06-06",5.64
"1619","2013-06-07",5.98
"1620","2013-06-10",5.65
"1621","2013-06-11",5.79
"1622","2013-06-12",5.52
"1623","2013-06-13",5.3
"1624","2013-06-14",5.4
"1625","2013-06-17",5.38
"1626","2013-06-18",5.36
"1627","2013-06-19",5.47
"1628","2013-06-20",5.65
"1629","2013-06-21",5.82
"1630","2013-06-24",5.61
"1631","2013-06-25",5.5
"1632","2013-06-26",5.72
"1633","2013-06-27",5.64
"1634","2013-06-28",5.91
"1635","2013-07-01",5.71
"1636","2013-07-02",5.72
"1637","2013-07-03",5.8
"1638","2013-07-05",5.64
"1639","2013-07-08",5.8
"1640","2013-07-09",5.94
"1641","2013-07-10",5.79
"1642","2013-07-11",5.87
"1643","2013-07-12",5.77
"1644","2013-07-15",5.85
"1645","2013-07-16",5.85
"1646","2013-07-17",5.76
"1647","2013-07-18",5.77
"1648","2013-07-19",5.78
"1649","2013-07-22",5.94
"1650","2013-07-23",5.95
"1651","2013-07-24",6.08
"1652","2013-07-25",6.3
"1653","2013-07-26",6.11
"1654","2013-07-29",6.12
"1655","2013-07-30",6
"1656","2013-07-31",6.07
"1657","2013-08-01",6.08
"1658","2013-08-02",6.08
"1659","2013-08-05",5.83
"1660","2013-08-06",5.88
"1661","2013-08-07",5.86
"1662","2013-08-08",5.81
"1663","2013-08-09",5.92
"1664","2013-08-12",5.78
"1665","2013-08-13",5.96
"1666","2013-08-14",6.06
"1667","2013-08-15",6.02
"1668","2013-08-16",5.82
"1669","2013-08-19",6
"1670","2013-08-20",6.01
"1671","2013-08-21",5.93
"1672","2013-08-22",5.9
"1673","2013-08-23",6.4
"1674","2013-08-26",6.2
"1675","2013-08-27",6.08
"1676","2013-08-28",6.11
"1677","2013-08-29",6.06
"1678","2013-08-30",6.06
"1679","2013-09-03",6
"1680","2013-09-04",5.94
"1681","2013-09-05",5.99
"1682","2013-09-06",5.98
"1683","2013-09-09",5.99
"1684","2013-09-10",6.25
"1685","2013-09-11",6.34
"1686","2013-09-12",6.13
"1687","2013-09-13",6.03
"1688","2013-09-16",6.06
"1689","2013-09-17",5.98
"1690","2013-09-18",5.85
"1691","2013-09-19",5.92
"1692","2013-09-20",5.97
"1693","2013-09-23",5.98
"1694","2013-09-24",5.89
"1695","2013-09-25",5.8
"1696","2013-09-26",5.77
"1697","2013-09-27",6.08
"1698","2013-09-30",5.93
"1699","2013-10-01",6.05
"1700","2013-10-02",6.12
"1701","2013-10-03",6.25
"1702","2013-10-04",5.96
"1703","2013-10-07",5.99
"1704","2013-10-08",5.97
"1705","2013-10-09",6.03
"1706","2013-10-10",6.03
"1707","2013-10-11",6.01
"1708","2013-10-14",6.03
"1709","2013-10-15",5.89
"1710","2013-10-16",5.91
"1711","2013-10-17",5.89
"1712","2013-10-18",5.94
"1713","2013-10-21",6.01
"1714","2013-10-22",6.02
"1715","2013-10-23",6
"1716","2013-10-24",6.07
"1717","2013-10-25",6.03
"1718","2013-10-28",6.03
"1719","2013-10-29",5.96
"1720","2013-10-30",5.95
"1721","2013-10-31",5.97
"1722","2013-11-01",7.44
"1723","2013-11-04",8.18
"1724","2013-11-05",8.43
"1725","2013-11-06",8.04
"1726","2013-11-07",7.99
"1727","2013-11-08",8.27
"1728","2013-11-11",8.3
"1729","2013-11-12",8.2
"1730","2013-11-13",8.91
"1731","2013-11-14",8.81
"1732","2013-11-15",8.77
"1733","2013-11-18",8.7
"1734","2013-11-19",8.57
"1735","2013-11-20",8.6
"1736","2013-11-21",8.8
"1737","2013-11-22",8.99
"1738","2013-11-25",9.55
"1739","2013-11-26",9.74
"1740","2013-11-27",10.13
"1741","2013-11-29",10.08
"1742","2013-12-02",10.46
"1743","2013-12-03",10.27
"1744","2013-12-04",10.19
"1745","2013-12-05",10.13
"1746","2013-12-06",10.13
"1747","2013-12-09",10.21
"1748","2013-12-10",10.21
"1749","2013-12-11",9.79
"1750","2013-12-12",8.53
"1751","2013-12-13",8.57
"1752","2013-12-16",8.56
"1753","2013-12-17",8.75
"1754","2013-12-18",8.75
"1755","2013-12-19",8.58
"1756","2013-12-20",8.92
"1757","2013-12-23",8.76
"1758","2013-12-24",9.28
"1759","2013-12-26",9.49
"1760","2013-12-27",9.67
"1761","2013-12-30",9.8
"1762","2013-12-31",10.17
"1763","2014-01-02",9.96
"1764","2014-01-03",10.07
"1765","2014-01-06",9.98
"1766","2014-01-07",9.95
"1767","2014-01-08",10.04
"1768","2014-01-09",10.39
"1769","2014-01-10",10.71
"1770","2014-01-13",10.45
"1771","2014-01-14",10.41
"1772","2014-01-15",10.54
"1773","2014-01-16",10.44
"1774","2014-01-17",10.45
"1775","2014-01-21",10.8
"1776","2014-01-22",10.8
"1777","2014-01-23",10.53
"1778","2014-01-24",9.07
"1779","2014-01-27",8.78
"1780","2014-01-28",8.31
"1781","2014-01-29",8.44
"1782","2014-01-30",8.52
"1783","2014-01-31",8.47
"1784","2014-02-03",8.12
"1785","2014-02-04",8.13
"1786","2014-02-05",8.15
"1787","2014-02-06",8.58
"1788","2014-02-07",8.45
"1789","2014-02-10",8.19
"1790","2014-02-11",8.5
"1791","2014-02-12",8.77
"1792","2014-02-13",8.61
"1793","2014-02-14",8.7
"1794","2014-02-18",8.5
"1795","2014-02-19",8.29
"1796","2014-02-20",8.38
"1797","2014-02-21",8.28
"1798","2014-02-24",8.52
"1799","2014-02-25",8.31
"1800","2014-02-26",8.45
"1801","2014-02-27",8.61
"1802","2014-02-28",9.4
"1803","2014-03-03",9.55
"1804","2014-03-04",9.01
"1805","2014-03-05",9.21
"1806","2014-03-06",9.25
"1807","2014-03-07",9.3
"1808","2014-03-10",9.34
"1809","2014-03-11",9.43
"1810","2014-03-12",9.5
"1811","2014-03-13",9.19
"1812","2014-03-14",9.2
"1813","2014-03-17",9.26
"1814","2014-03-18",9.25
"1815","2014-03-19",9.39
"1816","2014-03-20",9.04
"1817","2014-03-21",9.12
"1818","2014-03-24",8.66
"1819","2014-03-25",8.65
"1820","2014-03-26",8.67
"1821","2014-03-27",8.49
"1822","2014-03-28",8.58
"1823","2014-03-31",8.93
"1824","2014-04-01",9.39
"1825","2014-04-02",9.47
"1826","2014-04-03",8.96
"1827","2014-04-04",8.73
"1828","2014-04-07",8.36
"1829","2014-04-08",8.56
"1830","2014-04-09",9
"1831","2014-04-10",8.8
"1832","2014-04-11",8.9
"1833","2014-04-14",8.8
"1834","2014-04-15",8.83
"1835","2014-04-16",8.96
"1836","2014-04-17",8.97
"1837","2014-04-21",8.87
"1838","2014-04-22",9.11
"1839","2014-04-23",8.98
"1840","2014-04-24",8.95
"1841","2014-04-25",8.7
"1842","2014-04-28",8.25
"1843","2014-04-29",8.07
"1844","2014-04-30",8.33
"1845","2014-05-01",8.08
"1846","2014-05-02",8.38
"1847","2014-05-05",8.28
"1848","2014-05-06",8.67
"1849","2014-05-07",8.68
"1850","2014-05-08",8.66
"1851","2014-05-09",8.51
"1852","2014-05-12",8.73
"1853","2014-05-13",8.81
"1854","2014-05-14",8.92
"1855","2014-05-15",8.93
"1856","2014-05-16",8.88
"1857","2014-05-19",8.64
"1858","2014-05-20",8.78
"1859","2014-05-21",8.5
"1860","2014-05-22",8.45
"1861","2014-05-23",8.51
"1862","2014-05-27",8.84
"1863","2014-05-28",8.68
"1864","2014-05-29",8.54
"1865","2014-05-30",8.74
"1866","2014-06-02",8.73
"1867","2014-06-03",8.45
"1868","2014-06-04",8.31
"1869","2014-06-05",8.51
"1870","2014-06-06",8.35
"1871","2014-06-09",8.23
"1872","2014-06-10",8.22
"1873","2014-06-11",8.23
"1874","2014-06-12",8.13
"1875","2014-06-13",8.02
"1876","2014-06-16",8.31
"1877","2014-06-17",8.59
"1878","2014-06-18",8.65
"1879","2014-06-19",8.48
"1880","2014-06-20",8.29
"1881","2014-06-23",8.31
"1882","2014-06-24",8.31
"1883","2014-06-25",8.41
"1884","2014-06-26",8.31
"1885","2014-06-27",8.28
"1886","2014-06-30",8.31
"1887","2014-07-01",8.18
"1888","2014-07-02",8.1
"1889","2014-07-03",8.19
"1890","2014-07-07",8.2
"1891","2014-07-08",7.84
"1892","2014-07-09",7.89
"1893","2014-07-10",7.93
"1894","2014-07-11",7.97
"1895","2014-07-14",7.89
"1896","2014-07-15",7.76
"1897","2014-07-16",7.72
"1898","2014-07-17",7.76
"1899","2014-07-18",7.7
"1900","2014-07-21",7.56
"1901","2014-07-22",7.75
"1902","2014-07-23",7.82
"1903","2014-07-24",7.72
"1904","2014-07-25",7.67
"1905","2014-07-28",7.85
"1906","2014-07-29",7.76
"1907","2014-07-30",7.76
"1908","2014-07-31",7.71
"1909","2014-08-01",7.63
"1910","2014-08-04",7.86
"1911","2014-08-05",7.97
"1912","2014-08-06",8.39
"1913","2014-08-07",8.08
"1914","2014-08-08",8.28
"1915","2014-08-11",8.19
"1916","2014-08-12",8.18
"1917","2014-08-13",7.94
"1918","2014-08-14",7.88
"1919","2014-08-15",7.89
"1920","2014-08-18",7.9
"1921","2014-08-19",7.96
"1922","2014-08-20",7.75
"1923","2014-08-21",7.8
"1924","2014-08-22",7.94
"1925","2014-08-25",7.96
"1926","2014-08-26",8.04
"1927","2014-08-27",7.92
"1928","2014-08-28",7.86
"1929","2014-08-29",8.02
"1930","2014-09-02",7.96
"1931","2014-09-03",7.97
"1932","2014-09-04",7.98
"1933","2014-09-05",7.96
"1934","2014-09-08",8.02
"1935","2014-09-09",8.03
"1936","2014-09-10",8.09
"1937","2014-09-11",8.21
