"","date","EMCF"
"1025","2011-01-26",17.299999
"1026","2011-01-27",16.6
"1027","2011-01-28",16.6
"1028","2011-01-31",16.6
"1029","2011-02-01",17.299999
"1030","2011-02-02",17.299999
"1031","2011-02-03",17
"1032","2011-02-04",17.290001
"1033","2011-02-07",17.59
"1034","2011-02-08",17.59
"1035","2011-02-09",17.59
"1036","2011-02-10",17.59
"1037","2011-02-11",17.59
"1038","2011-02-14",17.59
"1039","2011-02-15",17.59
"1040","2011-02-16",17.59
"1041","2011-02-17",17.59
"1042","2011-02-18",17.59
"1043","2011-02-22",17.59
"1044","2011-02-23",17.51
"1045","2011-02-24",17.75
"1046","2011-02-25",17.549999
"1047","2011-02-28",17.549999
"1048","2011-03-01",17.549999
"1049","2011-03-02",17.559999
"1050","2011-03-03",17.559999
"1051","2011-03-04",17.99
"1052","2011-03-07",18
"1053","2011-03-08",18
"1054","2011-03-09",17.700001
"1055","2011-03-10",17.700001
"1056","2011-03-11",17.700001
"1057","2011-03-14",17.700001
"1058","2011-03-15",18.99
"1059","2011-03-16",17.799999
"1060","2011-03-17",17.799999
"1061","2011-03-18",17.440001
"1062","2011-03-21",18.25
"1063","2011-03-22",17.110001
"1064","2011-03-23",17.110001
"1065","2011-03-24",17.110001
"1066","2011-03-25",17.110001
"1067","2011-03-28",17.110001
"1068","2011-03-29",17.4
"1069","2011-03-30",17.4
"1070","2011-03-31",17.25
"1071","2011-04-01",17.25
"1072","2011-04-04",17.25
"1073","2011-04-05",17.5
"1074","2011-04-06",17.51
"1075","2011-04-07",17.51
"1076","2011-04-08",18.25
"1077","2011-04-11",18.25
"1078","2011-04-12",18.25
"1079","2011-04-13",18.25
"1080","2011-04-14",18.25
"1081","2011-04-15",18.25
"1082","2011-04-18",18.5
"1083","2011-04-19",18.5
"1084","2011-04-20",18.5
"1085","2011-04-21",18
"1086","2011-04-25",17.52
"1087","2011-04-26",17.52
"1088","2011-04-27",17.52
"1089","2011-04-28",18.5
"1090","2011-04-29",18.5
"1091","2011-05-02",18.5
"1092","2011-05-03",18.5
"1093","2011-05-04",18.5
"1094","2011-05-05",17.52
"1095","2011-05-06",17.52
"1096","2011-05-09",17.110001
"1097","2011-05-10",17.110001
"1098","2011-05-11",16.25
"1099","2011-05-12",16
"1100","2011-05-13",16.049999
"1101","2011-05-16",16.049999
"1102","2011-05-17",16.049999
"1103","2011-05-18",17.25
"1104","2011-05-19",16.34
"1105","2011-05-20",16.34
"1106","2011-05-23",16.34
"1107","2011-05-24",16.34
"1108","2011-05-25",16.200001
"1109","2011-05-26",16.200001
"1110","2011-05-27",16.200001
"1111","2011-05-31",16.450001
"1112","2011-06-01",16.9
"1113","2011-06-02",16.9
"1114","2011-06-03",16.9
"1115","2011-06-06",16.5
"1116","2011-06-07",16.5
"1117","2011-06-08",16.9
"1118","2011-06-09",15.69
"1119","2011-06-10",15.69
"1120","2011-06-13",15.69
"1121","2011-06-14",15.81
"1122","2011-06-15",16.370001
"1123","2011-06-16",16.01
"1124","2011-06-17",16.01
"1125","2011-06-20",16.700001
"1126","2011-06-21",16.200001
"1127","2011-06-22",16.01
"1128","2011-06-23",16
"1129","2011-06-24",16
"1130","2011-06-27",16.620001
"1131","2011-06-28",16.01
"1132","2011-06-29",16.620001
"1133","2011-06-30",16.620001
"1134","2011-07-01",16.620001
"1135","2011-07-05",16.33
"1136","2011-07-06",16.110001
"1137","2011-07-07",16.34
"1138","2011-07-08",16.34
"1139","2011-07-11",16.34
"1140","2011-07-12",16.35
"1141","2011-07-13",16.879999
"1142","2011-07-14",17.25
"1143","2011-07-15",17.549999
"1144","2011-07-18",18.049999
"1145","2011-07-19",17.66
"1146","2011-07-20",16.290001
"1147","2011-07-21",15.91
"1148","2011-07-22",15.81
"1149","2011-07-25",15.81
"1150","2011-07-26",15.81
"1151","2011-07-27",15.81
"1152","2011-07-28",15.81
"1153","2011-07-29",15.81
"1154","2011-08-01",15.02
"1155","2011-08-02",15.05
"1156","2011-08-03",15.05
"1157","2011-08-04",15
"1158","2011-08-05",15
"1159","2011-08-08",15.53
"1160","2011-08-09",15.46
"1161","2011-08-10",15.33
"1162","2011-08-11",15.05
"1163","2011-08-12",15.47
"1164","2011-08-15",15.47
"1165","2011-08-16",15.47
"1166","2011-08-17",15.47
"1167","2011-08-18",15.47
"1168","2011-08-19",15.47
"1169","2011-08-22",15.47
"1170","2011-08-23",15.47
"1171","2011-08-24",15.5
"1172","2011-08-25",15.5
"1173","2011-08-26",15.5
"1174","2011-08-29",15.5
"1175","2011-08-30",15.5
"1176","2011-08-31",15.5
"1177","2011-09-01",15.25
"1178","2011-09-02",16.6
"1179","2011-09-06",15.99
"1180","2011-09-07",15.36
"1181","2011-09-08",15.36
"1182","2011-09-09",15.36
"1183","2011-09-12",16.25
"1184","2011-09-13",15.29
"1185","2011-09-14",15.88
"1186","2011-09-15",15.52
"1187","2011-09-16",16.25
"1188","2011-09-19",16.25
"1189","2011-09-20",16.49
"1190","2011-09-21",16.49
"1191","2011-09-22",16.49
"1192","2011-09-23",15.52
"1193","2011-09-26",15.52
"1194","2011-09-27",16.5
"1195","2011-09-28",16
"1196","2011-09-29",16
"1197","2011-09-30",16.35
"1198","2011-10-03",16.35
"1199","2011-10-04",16.35
"1200","2011-10-05",15.15
"1201","2011-10-06",15.15
"1202","2011-10-07",15.15
"1203","2011-10-10",15.51
"1204","2011-10-11",15.5
"1205","2011-10-12",15.5
"1206","2011-10-13",15.5
"1207","2011-10-14",15.5
"1208","2011-10-17",15.5
"1209","2011-10-18",15.5
"1210","2011-10-19",15.03
"1211","2011-10-20",15.03
"1212","2011-10-21",15.03
"1213","2011-10-24",15.08
"1214","2011-10-25",15.23
"1215","2011-10-26",15.23
"1216","2011-10-27",15.23
"1217","2011-10-28",15.23
"1218","2011-10-31",15.19
"1219","2011-11-01",15.3
"1220","2011-11-02",15.2
"1221","2011-11-03",15.13
"1222","2011-11-04",15.13
"1223","2011-11-07",15.13
"1224","2011-11-08",15.05
"1225","2011-11-09",15.05
"1226","2011-11-10",15.04
"1227","2011-11-11",15.04
"1228","2011-11-14",15.15
"1229","2011-11-15",15.15
"1230","2011-11-16",15.15
"1231","2011-11-17",15.47
"1232","2011-11-18",15.47
"1233","2011-11-21",15.25
"1234","2011-11-22",15.25
"1235","2011-11-23",15.25
"1236","2011-11-25",15.25
"1237","2011-11-28",15.25
"1238","2011-11-29",15.6
"1239","2011-11-30",14.8
"1240","2011-12-01",14.8
"1241","2011-12-02",14.9
"1242","2011-12-05",15.06
"1243","2011-12-06",15.06
"1244","2011-12-07",15.06
"1245","2011-12-08",15.06
"1246","2011-12-09",15.06
"1247","2011-12-12",15.34
"1248","2011-12-13",15.72
"1249","2011-12-14",15.99
"1250","2011-12-15",15.99
"1251","2011-12-16",15.99
"1252","2011-12-19",15.99
"1253","2011-12-20",15.04
"1254","2011-12-21",15.04
"1255","2011-12-22",15.5
"1256","2011-12-23",15.5
"1257","2011-12-27",15.95
"1258","2011-12-28",15.31
"1259","2011-12-29",15.3
"1260","2011-12-30",15.95
"1261","2012-01-03",15.95
"1262","2012-01-04",15.95
"1263","2012-01-05",15.23
"1264","2012-01-06",15.45
"1265","2012-01-09",15.45
"1266","2012-01-10",15.45
"1267","2012-01-11",15.4
"1268","2012-01-12",15.45
"1269","2012-01-13",15.45
"1270","2012-01-17",15.45
"1271","2012-01-18",15.45
"1272","2012-01-19",15.5
"1273","2012-01-20",15.5
"1274","2012-01-23",15.5
"1275","2012-01-24",15.5
"1276","2012-01-25",15.5
"1277","2012-01-26",15.45
"1278","2012-01-27",15.55
"1279","2012-01-30",15.55
"1280","2012-01-31",15.55
"1281","2012-02-01",15.85
"1282","2012-02-02",15.98
"1283","2012-02-03",15.98
"1284","2012-02-06",15.98
"1285","2012-02-07",15.98
"1286","2012-02-08",16.49
"1287","2012-02-09",16.440001
"1288","2012-02-10",16.440001
"1289","2012-02-13",16.4
"1290","2012-02-14",16.549999
"1291","2012-02-15",16.99
"1292","2012-02-16",16.99
"1293","2012-02-17",16.99
"1294","2012-02-21",16.99
"1295","2012-02-22",17.190001
"1296","2012-02-23",17.190001
"1297","2012-02-24",17.190001
"1298","2012-02-27",17.190001
"1299","2012-02-28",17.190001
"1300","2012-02-29",16.799999
"1301","2012-03-01",16.799999
"1302","2012-03-02",16.799999
"1303","2012-03-05",16.799999
"1304","2012-03-06",17.15
"1305","2012-03-07",17.290001
"1306","2012-03-08",17.290001
"1307","2012-03-09",17.290001
"1308","2012-03-12",17.290001
"1309","2012-03-13",17.309999
"1310","2012-03-14",17.309999
"1311","2012-03-15",17.309999
"1312","2012-03-16",17.309999
"1313","2012-03-19",17.309999
"1314","2012-03-20",17.76
"1315","2012-03-21",17.76
"1316","2012-03-22",17.610001
"1317","2012-03-23",18.049999
"1318","2012-03-26",17.85
"1319","2012-03-27",18.59
"1320","2012-03-28",18.59
"1321","2012-03-29",18.59
"1322","2012-03-30",18.59
"1323","2012-04-02",18.59
"1324","2012-04-03",18.59
"1325","2012-04-04",18.59
"1326","2012-04-05",18.59
"1327","2012-04-09",18.59
"1328","2012-04-10",18.59
"1329","2012-04-11",18.59
"1330","2012-04-12",18.59
"1331","2012-04-13",18.59
"1332","2012-04-16",19.5
"1333","2012-04-17",20.25
"1334","2012-04-18",18.01
"1335","2012-04-19",18.25
"1336","2012-04-20",18.4
"1337","2012-04-23",19.450001
"1338","2012-04-24",19.309999
"1339","2012-04-25",19.309999
"1340","2012-04-26",19.299999
"1341","2012-04-27",20.58
"1342","2012-04-30",19.709999
"1343","2012-05-01",19.709999
"1344","2012-05-02",19.5
"1345","2012-05-03",19.15
"1346","2012-05-04",19.15
"1347","2012-05-07",19.1
"1348","2012-05-08",19.1
"1349","2012-05-09",19.1
"1350","2012-05-10",19.1
"1351","2012-05-11",19.1
"1352","2012-05-14",18.870001
"1353","2012-05-15",18.870001
"1354","2012-05-16",18.870001
"1355","2012-05-17",18.870001
"1356","2012-05-18",18.870001
"1357","2012-05-21",18.870001
"1358","2012-05-22",18.870001
"1359","2012-05-23",18.870001
"1360","2012-05-24",18.15
"1361","2012-05-25",18.15
"1362","2012-05-29",18.15
"1363","2012-05-30",18.15
"1364","2012-05-31",18.15
"1365","2012-06-01",18.15
"1366","2012-06-04",19.85
"1367","2012-06-05",19.85
"1368","2012-06-06",19.85
"1369","2012-06-07",19.85
"1370","2012-06-08",18.76
"1371","2012-06-11",18.76
"1372","2012-06-12",18.5
"1373","2012-06-13",18.5
"1374","2012-06-14",18.5
"1375","2012-06-15",18.5
"1376","2012-06-18",19.5
"1377","2012-06-19",19.4
"1378","2012-06-20",19.4
"1379","2012-06-21",19.469999
"1380","2012-06-22",19.35
"1381","2012-06-25",19.35
"1382","2012-06-26",19.5
"1383","2012-06-27",19.950001
"1384","2012-06-28",19.290001
"1385","2012-06-29",19.950001
"1386","2012-07-02",19.98
"1387","2012-07-03",20
"1388","2012-07-05",20
"1389","2012-07-06",20
"1390","2012-07-09",20
"1391","2012-07-10",19
"1392","2012-07-11",19
"1393","2012-07-12",18.6
"1394","2012-07-13",18.6
"1395","2012-07-16",18.6
"1396","2012-07-17",19.889999
"1397","2012-07-18",19.889999
"1398","2012-07-19",19.889999
"1399","2012-07-20",19.889999
"1400","2012-07-23",19.32
"1401","2012-07-24",20.1
"1402","2012-07-25",20.1
"1403","2012-07-26",19.85
"1404","2012-07-27",19.85
"1405","2012-07-30",20.450001
"1406","2012-07-31",20
"1407","2012-08-01",21.74
"1408","2012-08-02",21.26
"1409","2012-08-03",21.26
"1410","2012-08-06",21.26
"1411","2012-08-07",21.26
"1412","2012-08-08",21.33
"1413","2012-08-09",21.33
"1414","2012-08-10",21.5
"1415","2012-08-13",21.74
"1416","2012-08-14",21.74
"1417","2012-08-15",21.74
"1418","2012-08-16",21.799999
"1419","2012-08-17",21.41
"1420","2012-08-20",22.42
"1421","2012-08-21",22.42
"1422","2012-08-22",22.389999
"1423","2012-08-23",22.389999
"1424","2012-08-24",22.5
"1425","2012-08-27",22.6
"1426","2012-08-28",22.959999
"1427","2012-08-29",22.959999
"1428","2012-08-30",22.959999
"1429","2012-08-31",22.969999
"1430","2012-09-04",24.93
"1431","2012-09-05",21.32
"1432","2012-09-06",21.75
"1433","2012-09-07",21.75
"1434","2012-09-10",21.200001
"1435","2012-09-11",21.200001
"1436","2012-09-12",24.98
"1437","2012-09-13",24.98
"1438","2012-09-14",24.49
"1439","2012-09-17",23.49
"1440","2012-09-18",24.84
"1441","2012-09-19",24.700001
"1442","2012-09-20",24.5
"1443","2012-09-21",24.700001
"1444","2012-09-24",25
"1445","2012-09-25",24.85
"1446","2012-09-26",24.85
"1447","2012-09-27",22.450001
"1448","2012-09-28",22.450001
"1449","2012-10-01",22.059999
"1450","2012-10-02",24.450001
"1451","2012-10-03",24.459999
"1452","2012-10-04",24.42
"1453","2012-10-05",24.26
"1454","2012-10-08",24.26
"1455","2012-10-09",23.9
"1456","2012-10-10",23.9
"1457","2012-10-11",23.9
"1458","2012-10-12",22.200001
"1459","2012-10-15",22.290001
"1460","2012-10-16",22.290001
"1461","2012-10-17",23.6
"1462","2012-10-18",23.6
"1463","2012-10-19",23
"1464","2012-10-22",22.1
"1465","2012-10-23",22.1
"1466","2012-10-24",20.549999
"1467","2012-10-25",20.549999
"1468","2012-10-26",20.030001
"1469","2012-10-31",20.030001
"1470","2012-11-01",22.02
"1471","2012-11-02",21.74
"1472","2012-11-05",21.74
"1473","2012-11-06",21.74
"1474","2012-11-07",20.52
"1475","2012-11-08",20.52
"1476","2012-11-09",20.52
"1477","2012-11-12",20.52
"1478","2012-11-13",20.309999
"1479","2012-11-14",19.950001
"1480","2012-11-15",19.950001
"1481","2012-11-16",19.950001
"1482","2012-11-19",19.84
"1483","2012-11-20",20.5
"1484","2012-11-21",19.98
"1485","2012-11-23",19.98
"1486","2012-11-26",20.110001
"1487","2012-11-27",20.110001
"1488","2012-11-28",19.9
"1489","2012-11-29",20.25
"1490","2012-11-30",20.43
"1491","2012-12-03",20.51
"1492","2012-12-04",20.5
"1493","2012-12-05",20.5
"1494","2012-12-06",20.5
"1495","2012-12-07",20
"1496","2012-12-10",20
"1497","2012-12-11",20
"1498","2012-12-12",20
"1499","2012-12-13",20
"1500","2012-12-14",20.1
"1501","2012-12-17",20.1
"1502","2012-12-18",20.879999
"1503","2012-12-19",20.879999
"1504","2012-12-20",20.879999
"1505","2012-12-21",20.25
"1506","2012-12-24",20.6
"1507","2012-12-26",20.25
"1508","2012-12-27",20.25
"1509","2012-12-28",20.5
"1510","2012-12-31",20.85
"1511","2013-01-02",20.879999
"1512","2013-01-03",21.299999
"1513","2013-01-04",21.299999
"1514","2013-01-07",21.299999
"1515","2013-01-08",20.549999
"1516","2013-01-09",20.549999
"1517","2013-01-10",20.530001
"1518","2013-01-11",20.9
"1519","2013-01-14",20.9
"1520","2013-01-15",20.9
"1521","2013-01-16",20.9
"1522","2013-01-17",21.950001
"1523","2013-01-18",21.950001
"1524","2013-01-22",20.75
"1525","2013-01-23",20.75
"1526","2013-01-24",21
"1527","2013-01-25",21
"1528","2013-01-28",21
"1529","2013-01-29",21
"1530","2013-01-30",21
"1531","2013-01-31",22
"1532","2013-02-01",22
"1533","2013-02-04",22
"1534","2013-02-05",23.75
"1535","2013-02-06",23.75
"1536","2013-02-07",23.870001
"1537","2013-02-08",22.549999
"1538","2013-02-11",23.09
"1539","2013-02-12",23.09
"1540","2013-02-13",23.17
"1541","2013-02-14",23.17
"1542","2013-02-15",23.17
"1543","2013-02-19",22.75
"1544","2013-02-20",23.790001
"1545","2013-02-21",23.790001
"1546","2013-02-22",23.790001
"1547","2013-02-25",23.780001
"1548","2013-02-26",23.780001
"1549","2013-02-27",27.5
"1550","2013-02-28",26.16
"1551","2013-03-01",25.48
"1552","2013-03-04",26.75
"1553","2013-03-05",26.75
"1554","2013-03-06",24.08
"1555","2013-03-07",24.35
"1556","2013-03-08",24.35
"1557","2013-03-11",24.35
"1558","2013-03-12",24.35
"1559","2013-03-13",22.77
"1560","2013-03-14",22.77
"1561","2013-03-15",24.99
"1562","2013-03-18",24.860001
"1563","2013-03-19",23
"1564","2013-03-20",23
"1565","2013-03-21",25.889999
"1566","2013-03-22",25.5
"1567","2013-03-25",25.41
"1568","2013-03-26",25.6
"1569","2013-03-27",25.6
"1570","2013-03-28",24
"1571","2013-04-01",25.879999
"1572","2013-04-02",25.73
"1573","2013-04-03",24.35
"1574","2013-04-04",24.35
"1575","2013-04-05",24.35
"1576","2013-04-08",22.59
"1577","2013-04-09",24.700001
"1578","2013-04-10",24.709999
"1579","2013-04-11",24.290001
"1580","2013-04-12",24
"1581","2013-04-15",22.889999
"1582","2013-04-16",22.889999
"1583","2013-04-17",24.65
"1584","2013-04-18",24.65
"1585","2013-04-19",24.65
"1586","2013-04-22",24.639999
"1587","2013-04-23",23
"1588","2013-04-24",24.49
"1589","2013-04-25",24.49
"1590","2013-04-26",24.49
"1591","2013-04-29",23.1
"1592","2013-04-30",23.1
"1593","2013-05-01",23.1
"1594","2013-05-02",23.99
"1595","2013-05-03",23.99
"1596","2013-05-06",23.99
"1597","2013-05-07",23.99
"1598","2013-05-08",23.99
"1599","2013-05-09",23.99
"1600","2013-05-10",23.99
"1601","2013-05-13",24.690001
"1602","2013-05-14",24.559999
"1603","2013-05-15",24.559999
"1604","2013-05-16",24.559999
"1605","2013-05-17",24.98
"1606","2013-05-20",24.98
"1607","2013-05-21",24.98
"1608","2013-05-22",25
"1609","2013-05-23",25
"1610","2013-05-24",25
"1611","2013-05-28",23.16
"1612","2013-05-29",22.91
"1613","2013-05-30",22.91
"1614","2013-05-31",22.91
"1615","2013-06-03",24.5
"1616","2013-06-04",24.82
"1617","2013-06-05",24.82
"1618","2013-06-06",24.82
"1619","2013-06-07",24.82
"1620","2013-06-10",25
"1621","2013-06-11",23.17
"1622","2013-06-12",23.110001
"1623","2013-06-13",23.110001
"1624","2013-06-14",23.110001
"1625","2013-06-17",26
"1626","2013-06-18",25.4
"1627","2013-06-19",25.4
"1628","2013-06-20",25.200001
"1629","2013-06-21",25.190001
"1630","2013-06-24",25.190001
"1631","2013-06-25",25.190001
"1632","2013-06-26",23.07
"1633","2013-06-27",23.02
"1634","2013-06-28",24.700001
"1635","2013-07-01",25.35
"1636","2013-07-02",25.35
"1637","2013-07-03",25.35
"1638","2013-07-05",25.4
"1639","2013-07-08",25.4
"1640","2013-07-09",25.4
"1641","2013-07-10",25.15
"1642","2013-07-11",25
"1643","2013-07-12",24.75
"1644","2013-07-15",24.75
"1645","2013-07-16",25.27
"1646","2013-07-17",25.5
"1647","2013-07-18",24.530001
"1648","2013-07-19",24.530001
"1649","2013-07-22",26.969999
"1650","2013-07-23",25.959999
"1651","2013-07-24",25.959999
"1652","2013-07-25",25.959999
"1653","2013-07-26",25.959999
"1654","2013-07-29",24
"1655","2013-07-30",25.75
"1656","2013-07-31",25.700001
"1657","2013-08-01",25.75
"1658","2013-08-02",25.75
"1659","2013-08-05",25.75
"1660","2013-08-06",25.75
"1661","2013-08-07",25.75
"1662","2013-08-08",25.75
"1663","2013-08-09",25.75
"1664","2013-08-12",24.74
"1665","2013-08-13",24.309999
"1666","2013-08-14",24.6
"1667","2013-08-15",24.57
"1668","2013-08-16",24.57
"1669","2013-08-19",25.709999
"1670","2013-08-20",25.33
"1671","2013-08-21",25.219999
"1672","2013-08-22",24
"1673","2013-08-23",25.24
"1674","2013-08-26",23.43
"1675","2013-08-27",25
"1676","2013-08-28",25
"1677","2013-08-29",24.5
"1678","2013-08-30",24.5
"1679","2013-09-03",24.5
"1680","2013-09-04",24.5
"1681","2013-09-05",25.68
"1682","2013-09-06",25.65
"1683","2013-09-09",25.65
"1684","2013-09-10",25.65
"1685","2013-09-11",25.4
"1686","2013-09-12",25.190001
"1687","2013-09-13",25.35
"1688","2013-09-16",25.35
"1689","2013-09-17",25.4
"1690","2013-09-18",25.950001
"1691","2013-09-19",25.950001
"1692","2013-09-20",25.799999
"1693","2013-09-23",25.84
"1694","2013-09-24",25.950001
"1695","2013-09-25",25.950001
"1696","2013-09-26",25.950001
"1697","2013-09-27",25.950001
"1698","2013-09-30",25.950001
"1699","2013-10-01",25.950001
"1700","2013-10-02",25.9
"1701","2013-10-03",25.950001
"1702","2013-10-04",25.950001
"1703","2013-10-07",25.940001
"1704","2013-10-08",23.77
"1705","2013-10-09",25.74
"1706","2013-10-10",25.73
"1707","2013-10-11",25.75
"1708","2013-10-14",25.950001
"1709","2013-10-15",26.5
"1710","2013-10-16",26.110001
"1711","2013-10-17",28
"1712","2013-10-18",24.9
"1713","2013-10-21",25.120001
"1714","2013-10-22",25.790001
"1715","2013-10-23",25.09
"1716","2013-10-24",24.700001
"1717","2013-10-25",24.549999
"1718","2013-10-28",24.6
"1719","2013-10-29",25.5
"1720","2013-10-30",24.969999
"1721","2013-10-31",24.93
"1722","2013-11-01",25
"1723","2013-11-04",25
"1724","2013-11-05",24.450001
"1725","2013-11-06",24.58
"1726","2013-11-07",24.950001
"1727","2013-11-08",24.219999
"1728","2013-11-11",24.549999
"1729","2013-11-12",24.65
"1730","2013-11-13",24.9
"1731","2013-11-14",24.23
"1732","2013-11-15",24.85
"1733","2013-11-18",24.9
"1734","2013-11-19",24.75
"1735","2013-11-20",24.700001
"1736","2013-11-21",24.059999
"1737","2013-11-22",24.030001
"1738","2013-11-25",24.48
"1739","2013-11-26",24.459999
"1740","2013-11-27",24.4
"1741","2013-11-29",24.5
"1742","2013-12-02",24.4
"1743","2013-12-03",24.200001
"1744","2013-12-04",24.200001
"1745","2013-12-05",24.190001
"1746","2013-12-06",24.49
"1747","2013-12-09",24.959999
"1748","2013-12-10",24.959999
"1749","2013-12-11",24.959999
"1750","2013-12-12",23.799999
"1751","2013-12-13",24.75
"1752","2013-12-16",24.700001
"1753","2013-12-17",25.5
"1754","2013-12-18",25.5
"1755","2013-12-19",25.5
"1756","2013-12-20",25.5
"1757","2013-12-23",25.5
"1758","2013-12-24",25.5
"1759","2013-12-26",24.9
"1760","2013-12-27",25
"1761","2013-12-30",25
"1762","2013-12-31",25.139999
"1763","2014-01-02",24.969999
"1764","2014-01-03",24.559999
"1765","2014-01-06",25.610001
"1766","2014-01-07",25.030001
"1767","2014-01-08",25.1
"1768","2014-01-09",25.1
"1769","2014-01-10",24.799999
"1770","2014-01-13",24.799999
"1771","2014-01-14",24.92
"1772","2014-01-15",24.92
"1773","2014-01-16",24.92
"1774","2014-01-17",25.6
"1775","2014-01-21",25
"1776","2014-01-22",25
"1777","2014-01-23",25.549999
"1778","2014-01-24",24.26
"1779","2014-01-27",25.34
"1780","2014-01-28",25.02
"1781","2014-01-29",25.02
"1782","2014-01-30",25.65
"1783","2014-01-31",25.75
"1784","2014-02-03",25.129999
"1785","2014-02-04",25.08
"1786","2014-02-05",25.08
"1787","2014-02-06",24.76
"1788","2014-02-07",25.75
"1789","2014-02-10",24.51
"1790","2014-02-11",25.15
"1791","2014-02-12",25.049999
"1792","2014-02-13",25.049999
"1793","2014-02-14",25.4
"1794","2014-02-18",24.280001
"1795","2014-02-19",25.65
"1796","2014-02-20",25.5
"1797","2014-02-21",25.299999
"1798","2014-02-24",25.299999
"1799","2014-02-25",25.5
"1800","2014-02-26",25.5
"1801","2014-02-27",25.5
"1802","2014-02-28",24.66
"1803","2014-03-03",25.25
"1804","2014-03-04",25.5
"1805","2014-03-05",25.549999
"1806","2014-03-06",25.65
"1807","2014-03-07",25.65
"1808","2014-03-10",25.5
"1809","2014-03-11",25.5
"1810","2014-03-12",25.5
"1811","2014-03-13",25.5
"1812","2014-03-14",25.5
"1813","2014-03-17",25.5
"1814","2014-03-18",26.09
"1815","2014-03-19",25.809999
"1816","2014-03-20",26.01
"1817","2014-03-21",25.6
"1818","2014-03-24",25.5
"1819","2014-03-25",25.5
"1820","2014-03-26",25.5
"1821","2014-03-27",25.620001
"1822","2014-03-28",25.620001
"1823","2014-03-31",25.620001
"1824","2014-04-01",25.65
"1825","2014-04-02",25.65
"1826","2014-04-03",25.610001
"1827","2014-04-04",25.610001
"1828","2014-04-07",25.610001
"1829","2014-04-08",25.5
"1830","2014-04-09",25.5
"1831","2014-04-10",25.450001
"1832","2014-04-11",25.5
"1833","2014-04-14",25.51
"1834","2014-04-15",25.549999
"1835","2014-04-16",25.549999
"1836","2014-04-17",25.549999
"1837","2014-04-21",25.549999
"1838","2014-04-22",25.040001
"1839","2014-04-23",25.450001
"1840","2014-04-24",25.450001
"1841","2014-04-25",25.450001
"1842","2014-04-28",25.450001
"1843","2014-04-29",25.02
"1844","2014-04-30",25.5
"1845","2014-05-01",25.5
"1846","2014-05-02",25.549999
"1847","2014-05-05",25.959999
"1848","2014-05-06",25.959999
"1849","2014-05-07",25.959999
"1850","2014-05-08",25.16
"1851","2014-05-09",25.450001
"1852","2014-05-12",25.450001
"1853","2014-05-13",25.549999
"1854","2014-05-14",25.379999
"1855","2014-05-15",25.73
"1856","2014-05-16",26.15
"1857","2014-05-19",25.559999
"1858","2014-05-20",25.4
"1859","2014-05-21",25.540001
"1860","2014-05-22",25.75
"1861","2014-05-23",25.6
"1862","2014-05-27",25.75
"1863","2014-05-28",25.6
"1864","2014-05-29",25.6
"1865","2014-05-30",25.6
"1866","2014-06-02",25.74
"1867","2014-06-03",25.75
"1868","2014-06-04",25.65
"1869","2014-06-05",24.82
"1870","2014-06-06",24.82
"1871","2014-06-09",24.82
"1872","2014-06-10",24.82
"1873","2014-06-11",24.5
"1874","2014-06-12",24.200001
"1875","2014-06-13",24.709999
"1876","2014-06-16",24.709999
"1877","2014-06-17",25.690001
"1878","2014-06-18",26.35
"1879","2014-06-19",26.450001
"1880","2014-06-20",26.450001
"1881","2014-06-23",27.040001
"1882","2014-06-24",25.49
"1883","2014-06-25",26.610001
"1884","2014-06-26",26.610001
"1885","2014-06-27",25.700001
"1886","2014-06-30",26.889999
"1887","2014-07-01",26.98
"1888","2014-07-02",27.5
"1889","2014-07-03",26.75
"1890","2014-07-07",26.75
"1891","2014-07-08",26.75
"1892","2014-07-09",26.639999
"1893","2014-07-10",26.51
"1894","2014-07-11",26.51
"1895","2014-07-14",26.5
"1896","2014-07-15",26.5
"1897","2014-07-16",26.299999
"1898","2014-07-17",26.299999
"1899","2014-07-18",26.299999
"1900","2014-07-21",26.99
"1901","2014-07-22",26.969999
"1902","2014-07-23",26.309999
"1903","2014-07-24",26.309999
"1904","2014-07-25",25.74
"1905","2014-07-28",25.74
"1906","2014-07-29",25.74
"1907","2014-07-30",26.99
"1908","2014-07-31",27
"1909","2014-08-01",26
"1910","2014-08-04",26
"1911","2014-08-05",26
"1912","2014-08-06",26
"1913","2014-08-07",26
"1914","2014-08-08",26
"1915","2014-08-11",26
"1916","2014-08-12",26
"1917","2014-08-13",26.01
"1918","2014-08-14",25.77
"1919","2014-08-15",25.629999
"1920","2014-08-18",25.5
"1921","2014-08-19",25.75
"1922","2014-08-20",25.33
"1923","2014-08-21",25.5
"1924","2014-08-22",25.5
"1925","2014-08-25",25.25
"1926","2014-08-26",25.290001
"1927","2014-08-27",25.299999
"1928","2014-08-28",25.200001
"1929","2014-08-29",25.200001
"1930","2014-09-02",25
"1931","2014-09-03",25.450001
"1932","2014-09-04",25.42
"1933","2014-09-05",25.49
"1934","2014-09-08",25.049999
"1935","2014-09-09",25.35
"1936","2014-09-10",25.1
"1937","2014-09-11",25.1
"1938","2014-09-12",24.82
"1939","2014-09-15",25.02
"1940","2014-09-16",25.219999
"1941","2014-09-17",26
"1942","2014-09-18",25.01
"1943","2014-09-19",25.17
"1944","2014-09-22",25.17
"1945","2014-09-23",25.549999
"1946","2014-09-24",25.549999
"1947","2014-09-25",25.1
