"","date","EXEL"
"1002","2010-12-22",8.67
"1003","2010-12-23",8.72
"1004","2010-12-27",8.78
"1005","2010-12-28",8.85
"1006","2010-12-29",8.71
"1007","2010-12-30",8.59
"1008","2010-12-31",8.21
"1009","2011-01-03",8.5
"1010","2011-01-04",7.77
"1011","2011-01-05",7.96
"1012","2011-01-06",8.19
"1013","2011-01-07",8
"1014","2011-01-10",7.93
"1015","2011-01-11",7.86
"1016","2011-01-12",7.75
"1017","2011-01-13",7.36
"1018","2011-01-14",7.66
"1019","2011-01-18",7.54
"1020","2011-01-19",7.22
"1021","2011-01-20",7.46
"1022","2011-01-21",7.47
"1023","2011-01-24",7.8
"1024","2011-01-25",7.93
"1025","2011-01-26",8.81
"1026","2011-01-27",9.03
"1027","2011-01-28",8.62
"1028","2011-01-31",8.67
"1029","2011-02-01",9.26
"1030","2011-02-02",9.56
"1031","2011-02-03",9.66
"1032","2011-02-04",9.76
"1033","2011-02-07",9.92
"1034","2011-02-08",9.97
"1035","2011-02-09",9.76
"1036","2011-02-10",9.67
"1037","2011-02-11",9.88
"1038","2011-02-14",10.09
"1039","2011-02-15",10.04
"1040","2011-02-16",9.69
"1041","2011-02-17",9.89
"1042","2011-02-18",10.76
"1043","2011-02-22",10.55
"1044","2011-02-23",11.52
"1045","2011-02-24",11.57
"1046","2011-02-25",11.82
"1047","2011-02-28",12.45
"1048","2011-03-01",11.83
"1049","2011-03-02",12.29
"1050","2011-03-03",11.84
"1051","2011-03-04",11.75
"1052","2011-03-07",11.34
"1053","2011-03-08",11.34
"1054","2011-03-09",11.28
"1055","2011-03-10",11.31
"1056","2011-03-11",11.24
"1057","2011-03-14",11.2
"1058","2011-03-15",11.15
"1059","2011-03-16",10.94
"1060","2011-03-17",10.9
"1061","2011-03-18",11.35
"1062","2011-03-21",11.55
"1063","2011-03-22",11.13
"1064","2011-03-23",11.25
"1065","2011-03-24",11.67
"1066","2011-03-25",11.53
"1067","2011-03-28",11.43
"1068","2011-03-29",11.82
"1069","2011-03-30",11.38
"1070","2011-03-31",11.33
"1071","2011-04-01",11.47
"1072","2011-04-04",11.12
"1073","2011-04-05",11.38
"1074","2011-04-06",11.1
"1075","2011-04-07",11
"1076","2011-04-08",11.09
"1077","2011-04-11",11.05
"1078","2011-04-12",11.41
"1079","2011-04-13",11.54
"1080","2011-04-14",11.8
"1081","2011-04-15",11.96
"1082","2011-04-18",11.65
"1083","2011-04-19",11.29
"1084","2011-04-20",11.65
"1085","2011-04-21",11.78
"1086","2011-04-25",12.08
"1087","2011-04-26",12.35
"1088","2011-04-27",12.37
"1089","2011-04-28",12.36
"1090","2011-04-29",12.26
"1091","2011-05-02",11.82
"1092","2011-05-03",11.57
"1093","2011-05-04",11.12
"1094","2011-05-05",10.71
"1095","2011-05-06",10.95
"1096","2011-05-09",11.02
"1097","2011-05-10",10.99
"1098","2011-05-11",10.85
"1099","2011-05-12",10.92
"1100","2011-05-13",10.95
"1101","2011-05-16",11
"1102","2011-05-17",11.15
"1103","2011-05-18",11.66
"1104","2011-05-19",11.69
"1105","2011-05-20",11.34
"1106","2011-05-23",10.94
"1107","2011-05-24",10.59
"1108","2011-05-25",10.95
"1109","2011-05-26",11.17
"1110","2011-05-27",11.32
"1111","2011-05-31",11.63
"1112","2011-06-01",11.16
"1113","2011-06-02",11.03
"1114","2011-06-03",10.89
"1115","2011-06-06",8.69
"1116","2011-06-07",9.76
"1117","2011-06-08",9.49
"1118","2011-06-09",9.4
"1119","2011-06-10",9.12
"1120","2011-06-13",8.87
"1121","2011-06-14",9.27
"1122","2011-06-15",9.23
"1123","2011-06-16",9.32
"1124","2011-06-17",9.35
"1125","2011-06-20",9.15
"1126","2011-06-21",9.23
"1127","2011-06-22",8.96
"1128","2011-06-23",8.9
"1129","2011-06-24",8.74
"1130","2011-06-27",9
"1131","2011-06-28",9.09
"1132","2011-06-29",9.15
"1133","2011-06-30",8.96
"1134","2011-07-01",9.17
"1135","2011-07-05",9.11
"1136","2011-07-06",9.2
"1137","2011-07-07",9.22
"1138","2011-07-08",9.12
"1139","2011-07-11",8.67
"1140","2011-07-12",8.84
"1141","2011-07-13",8.87
"1142","2011-07-14",8.71
"1143","2011-07-15",8.89
"1144","2011-07-18",8.55
"1145","2011-07-19",8.83
"1146","2011-07-20",8.55
"1147","2011-07-21",8.7
"1148","2011-07-22",8.68
"1149","2011-07-25",8.07
"1150","2011-07-26",7.89
"1151","2011-07-27",7.6
"1152","2011-07-28",7.75
"1153","2011-07-29",7.7
"1154","2011-08-01",7.89
"1155","2011-08-02",7.62
"1156","2011-08-03",7.66
"1157","2011-08-04",6.81
"1158","2011-08-05",6.74
"1159","2011-08-08",5.96
"1160","2011-08-09",7.03
"1161","2011-08-10",6.58
"1162","2011-08-11",6.72
"1163","2011-08-12",6.8
"1164","2011-08-15",7.13
"1165","2011-08-16",6.82
"1166","2011-08-17",6.67
"1167","2011-08-18",6.18
"1168","2011-08-19",6.15
"1169","2011-08-22",5.81
"1170","2011-08-23",6.27
"1171","2011-08-24",6.28
"1172","2011-08-25",6.02
"1173","2011-08-26",6.44
"1174","2011-08-29",7.09
"1175","2011-08-30",7.43
"1176","2011-08-31",7.48
"1177","2011-09-01",7.16
"1178","2011-09-02",6.81
"1179","2011-09-06",6.77
"1180","2011-09-07",7.4
"1181","2011-09-08",7.21
"1182","2011-09-09",7.01
"1183","2011-09-12",7.02
"1184","2011-09-13",7.34
"1185","2011-09-14",7.28
"1186","2011-09-15",7.06
"1187","2011-09-16",6.91
"1188","2011-09-19",6.91
"1189","2011-09-20",6.44
"1190","2011-09-21",6.03
"1191","2011-09-22",6.15
"1192","2011-09-23",6.19
"1193","2011-09-26",6.04
"1194","2011-09-27",5.99
"1195","2011-09-28",5.5
"1196","2011-09-29",5.67
"1197","2011-09-30",5.46
"1198","2011-10-03",4.89
"1199","2011-10-04",5.48
"1200","2011-10-05",5.66
"1201","2011-10-06",5.96
"1202","2011-10-07",5.58
"1203","2011-10-10",5.85
"1204","2011-10-11",5.63
"1205","2011-10-12",5.67
"1206","2011-10-13",5.63
"1207","2011-10-14",5.96
"1208","2011-10-17",5.55
"1209","2011-10-18",5.87
"1210","2011-10-19",5.57
"1211","2011-10-20",5.47
"1212","2011-10-21",5.99
"1213","2011-10-24",7.44
"1214","2011-10-25",7.28
"1215","2011-10-26",7.32
"1216","2011-10-27",7.81
"1217","2011-10-28",7.6
"1218","2011-10-31",7.73
"1219","2011-11-01",4.62
"1220","2011-11-02",4.36
"1221","2011-11-03",4.53
"1222","2011-11-04",4.26
"1223","2011-11-07",4.17
"1224","2011-11-08",4.26
"1225","2011-11-09",4.26
"1226","2011-11-10",4.26
"1227","2011-11-11",4.41
"1228","2011-11-14",4.26
"1229","2011-11-15",4.27
"1230","2011-11-16",4.16
"1231","2011-11-17",4.15
"1232","2011-11-18",4.08
"1233","2011-11-21",4.14
"1234","2011-11-22",4.13
"1235","2011-11-23",4
"1236","2011-11-25",3.95
"1237","2011-11-28",4.13
"1238","2011-11-29",4.14
"1239","2011-11-30",4.61
"1240","2011-12-01",4.54
"1241","2011-12-02",4.21
"1242","2011-12-05",4.15
"1243","2011-12-06",4.21
"1244","2011-12-07",4.28
"1245","2011-12-08",4.25
"1246","2011-12-09",4.45
"1247","2011-12-12",4.37
"1248","2011-12-13",4.19
"1249","2011-12-14",4.06
"1250","2011-12-15",4.12
"1251","2011-12-16",4.18
"1252","2011-12-19",4.26
"1253","2011-12-20",4.37
"1254","2011-12-21",4.55
"1255","2011-12-22",4.76
"1256","2011-12-23",4.64
"1257","2011-12-27",4.96
"1258","2011-12-28",4.8
"1259","2011-12-29",4.75
"1260","2011-12-30",4.74
"1261","2012-01-03",4.66
"1262","2012-01-04",4.49
"1263","2012-01-05",4.65
"1264","2012-01-06",4.79
"1265","2012-01-09",4.81
"1266","2012-01-10",4.87
"1267","2012-01-11",5.13
"1268","2012-01-12",5
"1269","2012-01-13",4.96
"1270","2012-01-17",4.95
"1271","2012-01-18",4.99
"1272","2012-01-19",4.96
"1273","2012-01-20",5
"1274","2012-01-23",4.87
"1275","2012-01-24",4.91
"1276","2012-01-25",4.98
"1277","2012-01-26",5.4
"1278","2012-01-27",5.62
"1279","2012-01-30",5.3
"1280","2012-01-31",5.32
"1281","2012-02-01",5.64
"1282","2012-02-02",6
"1283","2012-02-03",6.31
"1284","2012-02-06",6.47
"1285","2012-02-07",6.42
"1286","2012-02-08",6.14
"1287","2012-02-09",5.67
"1288","2012-02-10",6.14
"1289","2012-02-13",6.14
"1290","2012-02-14",5.95
"1291","2012-02-15",5.8
"1292","2012-02-16",5.92
"1293","2012-02-17",5.78
"1294","2012-02-21",5.62
"1295","2012-02-22",5.55
"1296","2012-02-23",5.76
"1297","2012-02-24",5.77
"1298","2012-02-27",5.99
"1299","2012-02-28",5.9
"1300","2012-02-29",5.68
"1301","2012-03-01",5.64
"1302","2012-03-02",5.6
"1303","2012-03-05",5.39
"1304","2012-03-06",5.2
"1305","2012-03-07",5.25
"1306","2012-03-08",5.48
"1307","2012-03-09",5.26
"1308","2012-03-12",5.26
"1309","2012-03-13",5.31
"1310","2012-03-14",5.31
"1311","2012-03-15",5.46
"1312","2012-03-16",5.64
"1313","2012-03-19",5.7
"1314","2012-03-20",5.42
"1315","2012-03-21",5.65
"1316","2012-03-22",5.49
"1317","2012-03-23",5.54
"1318","2012-03-26",5.86
"1319","2012-03-27",5.69
"1320","2012-03-28",5.56
"1321","2012-03-29",5.23
"1322","2012-03-30",5.18
"1323","2012-04-02",5.21
"1324","2012-04-03",5.03
"1325","2012-04-04",4.96
"1326","2012-04-05",5.08
"1327","2012-04-09",4.97
"1328","2012-04-10",4.82
"1329","2012-04-11",5.02
"1330","2012-04-12",4.98
"1331","2012-04-13",4.77
"1332","2012-04-16",4.67
"1333","2012-04-17",4.75
"1334","2012-04-18",4.63
"1335","2012-04-19",4.68
"1336","2012-04-20",4.83
"1337","2012-04-23",4.8
"1338","2012-04-24",4.78
"1339","2012-04-25",4.85
"1340","2012-04-26",4.81
"1341","2012-04-27",4.8
"1342","2012-04-30",4.8
"1343","2012-05-01",4.72
"1344","2012-05-02",4.7
"1345","2012-05-03",4.58
"1346","2012-05-04",4.52
"1347","2012-05-07",4.58
"1348","2012-05-08",4.84
"1349","2012-05-09",5.11
"1350","2012-05-10",5.12
"1351","2012-05-11",5.1
"1352","2012-05-14",5.06
"1353","2012-05-15",4.99
"1354","2012-05-16",4.92
"1355","2012-05-17",4.69
"1356","2012-05-18",4.61
"1357","2012-05-21",4.83
"1358","2012-05-22",4.62
"1359","2012-05-23",4.57
"1360","2012-05-24",4.58
"1361","2012-05-25",4.61
"1362","2012-05-29",4.62
"1363","2012-05-30",4.59
"1364","2012-05-31",4.63
"1365","2012-06-01",4.48
"1366","2012-06-04",4.5
"1367","2012-06-05",4.77
"1368","2012-06-06",4.86
"1369","2012-06-07",4.8
"1370","2012-06-08",5
"1371","2012-06-11",4.62
"1372","2012-06-12",4.8
"1373","2012-06-13",5.1
"1374","2012-06-14",5.2
"1375","2012-06-15",5.16
"1376","2012-06-18",5.13
"1377","2012-06-19",5.11
"1378","2012-06-20",5.21
"1379","2012-06-21",5.2
"1380","2012-06-22",5.3
"1381","2012-06-25",5.2
"1382","2012-06-26",5.26
"1383","2012-06-27",5.54
"1384","2012-06-28",5.46
"1385","2012-06-29",5.53
"1386","2012-07-02",6.02
"1387","2012-07-03",5.89
"1388","2012-07-05",5.91
"1389","2012-07-06",5.83
"1390","2012-07-09",5.8
"1391","2012-07-10",5.76
"1392","2012-07-11",5.82
"1393","2012-07-12",5.93
"1394","2012-07-13",5.99
"1395","2012-07-16",6.01
"1396","2012-07-17",6.05
"1397","2012-07-18",6.2
"1398","2012-07-19",6.19
"1399","2012-07-20",6.17
"1400","2012-07-23",6.11
"1401","2012-07-24",5.89
"1402","2012-07-25",5.99
"1403","2012-07-26",6.17
"1404","2012-07-27",6.4
"1405","2012-07-30",6.45
"1406","2012-07-31",6.25
"1407","2012-08-01",6.03
"1408","2012-08-02",5.92
"1409","2012-08-03",5.58
"1410","2012-08-06",4.85
"1411","2012-08-07",4.58
"1412","2012-08-08",4.28
"1413","2012-08-09",4.34
"1414","2012-08-10",4.46
"1415","2012-08-13",4.47
"1416","2012-08-14",4.4
"1417","2012-08-15",4.44
"1418","2012-08-16",4.39
"1419","2012-08-17",4.38
"1420","2012-08-20",4.3
"1421","2012-08-21",4.3
"1422","2012-08-22",4.34
"1423","2012-08-23",4.29
"1424","2012-08-24",4.3
"1425","2012-08-27",4.31
"1426","2012-08-28",4.39
"1427","2012-08-29",4.59
"1428","2012-08-30",4.33
"1429","2012-08-31",4.43
"1430","2012-09-04",4.67
"1431","2012-09-05",4.75
"1432","2012-09-06",4.94
"1433","2012-09-07",5.08
"1434","2012-09-10",4.94
"1435","2012-09-11",5.03
"1436","2012-09-12",5.11
"1437","2012-09-13",5.14
"1438","2012-09-14",5.24
"1439","2012-09-17",5.42
"1440","2012-09-18",5.34
"1441","2012-09-19",5.35
"1442","2012-09-20",5.35
"1443","2012-09-21",5.56
"1444","2012-09-24",5.44
"1445","2012-09-25",4.98
"1446","2012-09-26",4.59
"1447","2012-09-27",4.91
"1448","2012-09-28",4.83
"1449","2012-10-01",4.75
"1450","2012-10-02",4.82
"1451","2012-10-03",4.76
"1452","2012-10-04",4.8
"1453","2012-10-05",4.98
"1454","2012-10-08",4.87
"1455","2012-10-09",4.77
"1456","2012-10-10",4.72
"1457","2012-10-11",4.81
"1458","2012-10-12",4.75
"1459","2012-10-15",4.84
"1460","2012-10-16",4.86
"1461","2012-10-17",4.95
"1462","2012-10-18",4.94
"1463","2012-10-19",4.72
"1464","2012-10-22",4.73
"1465","2012-10-23",4.8
"1466","2012-10-24",4.75
"1467","2012-10-25",4.86
"1468","2012-10-26",4.81
"1469","2012-10-31",4.74
"1470","2012-11-01",4.81
"1471","2012-11-02",4.7
"1472","2012-11-05",4.78
"1473","2012-11-06",4.88
"1474","2012-11-07",4.71
"1475","2012-11-08",4.58
"1476","2012-11-09",4.88
"1477","2012-11-12",4.96
"1478","2012-11-13",4.91
"1479","2012-11-14",5.01
"1480","2012-11-15",4.71
"1481","2012-11-16",4.73
"1482","2012-11-19",4.82
"1483","2012-11-20",4.91
"1484","2012-11-21",5.24
"1485","2012-11-23",5.27
"1486","2012-11-26",5.2
"1487","2012-11-27",5.32
"1488","2012-11-28",5.28
"1489","2012-11-29",5.24
"1490","2012-11-30",4.88
"1491","2012-12-03",4.56
"1492","2012-12-04",4.54
"1493","2012-12-05",4.36
"1494","2012-12-06",4.33
"1495","2012-12-07",4.37
"1496","2012-12-10",4.42
"1497","2012-12-11",4.74
"1498","2012-12-12",4.89
"1499","2012-12-13",5
"1500","2012-12-14",4.71
"1501","2012-12-17",4.6
"1502","2012-12-18",4.82
"1503","2012-12-19",4.67
"1504","2012-12-20",4.69
"1505","2012-12-21",4.59
"1506","2012-12-24",4.58
"1507","2012-12-26",4.59
"1508","2012-12-27",4.55
"1509","2012-12-28",4.51
"1510","2012-12-31",4.57
"1511","2013-01-02",4.83
"1512","2013-01-03",4.8
"1513","2013-01-04",4.83
"1514","2013-01-07",4.82
"1515","2013-01-08",4.86
"1516","2013-01-09",5.03
"1517","2013-01-10",4.86
"1518","2013-01-11",4.82
"1519","2013-01-14",4.66
"1520","2013-01-15",4.72
"1521","2013-01-16",4.64
"1522","2013-01-17",4.63
"1523","2013-01-18",4.63
"1524","2013-01-22",4.65
"1525","2013-01-23",4.62
"1526","2013-01-24",4.59
"1527","2013-01-25",4.78
"1528","2013-01-28",4.76
"1529","2013-01-29",4.79
"1530","2013-01-30",4.74
"1531","2013-01-31",4.66
"1532","2013-02-01",4.77
"1533","2013-02-04",4.73
"1534","2013-02-05",4.79
"1535","2013-02-06",4.7
"1536","2013-02-07",4.7
"1537","2013-02-08",4.74
"1538","2013-02-11",4.77
"1539","2013-02-12",4.69
"1540","2013-02-13",4.75
"1541","2013-02-14",4.71
"1542","2013-02-15",4.71
"1543","2013-02-19",4.8
"1544","2013-02-20",4.72
"1545","2013-02-21",4.65
"1546","2013-02-22",4.41
"1547","2013-02-25",4.48
"1548","2013-02-26",4.46
"1549","2013-02-27",4.41
"1550","2013-02-28",4.56
"1551","2013-03-01",4.54
"1552","2013-03-04",4.54
"1553","2013-03-05",4.77
"1554","2013-03-06",4.73
"1555","2013-03-07",4.72
"1556","2013-03-08",4.8
"1557","2013-03-11",4.7
"1558","2013-03-12",4.74
"1559","2013-03-13",4.74
"1560","2013-03-14",4.75
"1561","2013-03-15",4.61
"1562","2013-03-18",4.68
"1563","2013-03-19",4.64
"1564","2013-03-20",4.63
"1565","2013-03-21",4.56
"1566","2013-03-22",4.65
"1567","2013-03-25",4.64
"1568","2013-03-26",4.55
"1569","2013-03-27",4.59
"1570","2013-03-28",4.62
"1571","2013-04-01",4.56
"1572","2013-04-02",4.53
"1573","2013-04-03",4.44
"1574","2013-04-04",4.4
"1575","2013-04-05",4.42
"1576","2013-04-08",4.62
"1577","2013-04-09",4.51
"1578","2013-04-10",4.8
"1579","2013-04-11",4.93
"1580","2013-04-12",5.02
"1581","2013-04-15",4.84
"1582","2013-04-16",5.02
"1583","2013-04-17",4.84
"1584","2013-04-18",4.74
"1585","2013-04-19",4.84
"1586","2013-04-22",5.04
"1587","2013-04-23",5.21
"1588","2013-04-24",5.16
"1589","2013-04-25",5.24
"1590","2013-04-26",5.22
"1591","2013-04-29",5.19
"1592","2013-04-30",5.19
"1593","2013-05-01",4.74
"1594","2013-05-02",4.69
"1595","2013-05-03",4.69
"1596","2013-05-06",4.64
"1597","2013-05-07",4.59
"1598","2013-05-08",4.93
"1599","2013-05-09",4.82
"1600","2013-05-10",4.85
"1601","2013-05-13",4.85
"1602","2013-05-14",4.86
"1603","2013-05-15",4.7
"1604","2013-05-16",4.55
"1605","2013-05-17",4.55
"1606","2013-05-20",4.49
"1607","2013-05-21",4.61
"1608","2013-05-22",4.58
"1609","2013-05-23",4.77
"1610","2013-05-24",4.74
"1611","2013-05-28",4.77
"1612","2013-05-29",4.71
"1613","2013-05-30",4.82
"1614","2013-05-31",4.84
"1615","2013-06-03",4.8
"1616","2013-06-04",4.67
"1617","2013-06-05",4.59
"1618","2013-06-06",4.76
"1619","2013-06-07",4.79
"1620","2013-06-10",4.8
"1621","2013-06-11",4.77
"1622","2013-06-12",4.62
"1623","2013-06-13",4.67
"1624","2013-06-14",4.7
"1625","2013-06-17",4.67
"1626","2013-06-18",4.82
"1627","2013-06-19",4.72
"1628","2013-06-20",4.56
"1629","2013-06-21",4.51
"1630","2013-06-24",4.45
"1631","2013-06-25",4.46
"1632","2013-06-26",4.42
"1633","2013-06-27",4.47
"1634","2013-06-28",4.54
"1635","2013-07-01",4.66
"1636","2013-07-02",4.71
"1637","2013-07-03",4.66
"1638","2013-07-05",4.88
"1639","2013-07-08",4.84
"1640","2013-07-09",4.78
"1641","2013-07-10",4.82
"1642","2013-07-11",4.88
"1643","2013-07-12",4.91
"1644","2013-07-15",4.97
"1645","2013-07-16",5.01
"1646","2013-07-17",5.09
"1647","2013-07-18",5.27
"1648","2013-07-19",5.44
"1649","2013-07-22",5.49
"1650","2013-07-23",5.44
"1651","2013-07-24",5.16
"1652","2013-07-25",5.16
"1653","2013-07-26",4.9
"1654","2013-07-29",4.81
"1655","2013-07-30",5.05
"1656","2013-07-31",5.06
"1657","2013-08-01",5.18
"1658","2013-08-02",5.25
"1659","2013-08-05",5.21
"1660","2013-08-06",5.11
"1661","2013-08-07",4.98
"1662","2013-08-08",4.94
"1663","2013-08-09",4.95
"1664","2013-08-12",4.92
"1665","2013-08-13",4.89
"1666","2013-08-14",4.88
"1667","2013-08-15",4.81
"1668","2013-08-16",4.91
"1669","2013-08-19",4.88
"1670","2013-08-20",5.08
"1671","2013-08-21",5.08
"1672","2013-08-22",5.16
"1673","2013-08-23",5.16
"1674","2013-08-26",5.15
"1675","2013-08-27",4.99
"1676","2013-08-28",5.03
"1677","2013-08-29",5.16
"1678","2013-08-30",5.01
"1679","2013-09-03",5.24
"1680","2013-09-04",5.42
"1681","2013-09-05",5.37
"1682","2013-09-06",5.41
"1683","2013-09-09",5.49
"1684","2013-09-10",5.58
"1685","2013-09-11",5.43
"1686","2013-09-12",5.39
"1687","2013-09-13",5.35
"1688","2013-09-16",5.31
"1689","2013-09-17",5.38
"1690","2013-09-18",5.51
"1691","2013-09-19",5.61
"1692","2013-09-20",5.68
"1693","2013-09-23",5.67
"1694","2013-09-24",5.61
"1695","2013-09-25",5.65
"1696","2013-09-26",5.79
"1697","2013-09-27",5.78
"1698","2013-09-30",5.82
"1699","2013-10-01",5.92
"1700","2013-10-02",5.89
"1701","2013-10-03",5.75
"1702","2013-10-04",5.77
"1703","2013-10-07",5.55
"1704","2013-10-08",5.25
"1705","2013-10-09",5.21
"1706","2013-10-10",5.28
"1707","2013-10-11",5.3
"1708","2013-10-14",5.34
"1709","2013-10-15",5.24
"1710","2013-10-16",5.43
"1711","2013-10-17",5.42
"1712","2013-10-18",5.39
"1713","2013-10-21",5.33
"1714","2013-10-22",5.35
"1715","2013-10-23",5.45
"1716","2013-10-24",5.39
"1717","2013-10-25",5.35
"1718","2013-10-28",5.39
"1719","2013-10-29",5.34
"1720","2013-10-30",5.08
"1721","2013-10-31",4.93
"1722","2013-11-01",4.97
"1723","2013-11-04",4.89
"1724","2013-11-05",4.95
"1725","2013-11-06",4.79
"1726","2013-11-07",4.73
"1727","2013-11-08",5
"1728","2013-11-11",5
"1729","2013-11-12",4.97
"1730","2013-11-13",5.19
"1731","2013-11-14",5.34
"1732","2013-11-15",5.29
"1733","2013-11-18",5.29
"1734","2013-11-19",5.28
"1735","2013-11-20",5.27
"1736","2013-11-21",5.58
"1737","2013-11-22",5.61
"1738","2013-11-25",5.75
"1739","2013-11-26",5.78
"1740","2013-11-27",5.63
"1741","2013-11-29",5.83
"1742","2013-12-02",5.84
"1743","2013-12-03",5.88
"1744","2013-12-04",5.85
"1745","2013-12-05",5.82
"1746","2013-12-06",5.85
"1747","2013-12-09",6
"1748","2013-12-10",5.87
"1749","2013-12-11",5.73
"1750","2013-12-12",5.82
"1751","2013-12-13",5.82
"1752","2013-12-16",5.72
"1753","2013-12-17",5.66
"1754","2013-12-18",5.63
"1755","2013-12-19",5.8
"1756","2013-12-20",5.86
"1757","2013-12-23",5.97
"1758","2013-12-24",5.98
"1759","2013-12-26",6.02
"1760","2013-12-27",5.93
"1761","2013-12-30",5.95
"1762","2013-12-31",6.13
"1763","2014-01-02",6.18
"1764","2014-01-03",6.13
"1765","2014-01-06",6.81
"1766","2014-01-07",6.85
"1767","2014-01-08",7
"1768","2014-01-09",7.19
"1769","2014-01-10",7.44
"1770","2014-01-13",7.92
"1771","2014-01-14",8.21
"1772","2014-01-15",8.07
"1773","2014-01-16",8.15
"1774","2014-01-17",8.08
"1775","2014-01-21",8.24
"1776","2014-01-22",8.04
"1777","2014-01-23",8.01
"1778","2014-01-24",7.64
"1779","2014-01-27",7.1
"1780","2014-01-28",6.96
"1781","2014-01-29",6.92
"1782","2014-01-30",7.02
"1783","2014-01-31",6.88
"1784","2014-02-03",6.53
"1785","2014-02-04",6.62
"1786","2014-02-05",6.54
"1787","2014-02-06",6.6
"1788","2014-02-07",7.2
"1789","2014-02-10",7.27
"1790","2014-02-11",7.26
"1791","2014-02-12",7.28
"1792","2014-02-13",7.28
"1793","2014-02-14",7.21
"1794","2014-02-18",7.28
"1795","2014-02-19",7.18
"1796","2014-02-20",7.16
"1797","2014-02-21",7.02
"1798","2014-02-24",6.93
"1799","2014-02-25",7.04
"1800","2014-02-26",7.28
"1801","2014-02-27",7.3
"1802","2014-02-28",7.06
"1803","2014-03-03",7.17
"1804","2014-03-04",7.38
"1805","2014-03-05",7.39
"1806","2014-03-06",6.9
"1807","2014-03-07",6.79
"1808","2014-03-10",6.67
"1809","2014-03-11",6.39
"1810","2014-03-12",6.27
"1811","2014-03-13",6.13
"1812","2014-03-14",6.27
"1813","2014-03-17",6.14
"1814","2014-03-18",6.29
"1815","2014-03-19",6.4
"1816","2014-03-20",6.5
"1817","2014-03-21",6.29
"1818","2014-03-24",6.27
"1819","2014-03-25",6.44
"1820","2014-03-26",3.91
"1821","2014-03-27",3.86
"1822","2014-03-28",3.38
"1823","2014-03-31",3.54
"1824","2014-04-01",3.67
"1825","2014-04-02",3.69
"1826","2014-04-03",3.58
"1827","2014-04-04",3.62
"1828","2014-04-07",3.62
"1829","2014-04-08",3.73
"1830","2014-04-09",3.8
"1831","2014-04-10",3.56
"1832","2014-04-11",3.37
"1833","2014-04-14",3.32
"1834","2014-04-15",3.22
"1835","2014-04-16",3.32
"1836","2014-04-17",3.29
"1837","2014-04-21",3.35
"1838","2014-04-22",3.58
"1839","2014-04-23",3.45
"1840","2014-04-24",3.41
"1841","2014-04-25",3.26
"1842","2014-04-28",3.32
"1843","2014-04-29",3.38
"1844","2014-04-30",3.54
"1845","2014-05-01",3.52
"1846","2014-05-02",3.32
"1847","2014-05-05",3.35
"1848","2014-05-06",3.26
"1849","2014-05-07",3.4
"1850","2014-05-08",3.39
"1851","2014-05-09",3.45
"1852","2014-05-12",3.56
"1853","2014-05-13",3.44
"1854","2014-05-14",3.4
"1855","2014-05-15",3.43
"1856","2014-05-16",3.33
"1857","2014-05-19",3.38
"1858","2014-05-20",3.29
"1859","2014-05-21",3.27
"1860","2014-05-22",3.37
"1861","2014-05-23",3.44
"1862","2014-05-27",3.43
"1863","2014-05-28",3.39
"1864","2014-05-29",3.38
"1865","2014-05-30",3.31
"1866","2014-06-02",3.26
"1867","2014-06-03",3.23
"1868","2014-06-04",3.24
"1869","2014-06-05",3.28
"1870","2014-06-06",3.31
"1871","2014-06-09",3.51
"1872","2014-06-10",3.54
"1873","2014-06-11",3.46
"1874","2014-06-12",3.45
"1875","2014-06-13",3.5
"1876","2014-06-16",3.56
"1877","2014-06-17",3.63
"1878","2014-06-18",3.65
"1879","2014-06-19",3.64
"1880","2014-06-20",3.71
"1881","2014-06-23",3.68
"1882","2014-06-24",3.64
"1883","2014-06-25",3.65
"1884","2014-06-26",3.54
"1885","2014-06-27",3.47
"1886","2014-06-30",3.39
"1887","2014-07-01",3.44
"1888","2014-07-02",3.6
"1889","2014-07-03",3.51
"1890","2014-07-07",3.42
"1891","2014-07-08",3.34
"1892","2014-07-09",3.33
"1893","2014-07-10",3.25
"1894","2014-07-11",3.33
"1895","2014-07-14",4.09
"1896","2014-07-15",3.66
"1897","2014-07-16",3.65
"1898","2014-07-17",3.43
"1899","2014-07-18",3.5
"1900","2014-07-21",3.58
"1901","2014-07-22",3.59
"1902","2014-07-23",3.78
"1903","2014-07-24",4.21
"1904","2014-07-25",4.19
"1905","2014-07-28",4.4
"1906","2014-07-29",4.33
"1907","2014-07-30",4.27
"1908","2014-07-31",4.03
"1909","2014-08-01",4.19
"1910","2014-08-04",4.11
"1911","2014-08-05",4.13
"1912","2014-08-06",4.09
"1913","2014-08-07",4.1
"1914","2014-08-08",4.21
"1915","2014-08-11",4.23
"1916","2014-08-12",4.15
"1917","2014-08-13",4.24
"1918","2014-08-14",4.24
"1919","2014-08-15",4.2
"1920","2014-08-18",4.25
"1921","2014-08-19",4.13
"1922","2014-08-20",4.11
"1923","2014-08-21",4.09
"1924","2014-08-22",4.11
"1925","2014-08-25",4.1
"1926","2014-08-26",4.15
"1927","2014-08-27",4.12
"1928","2014-08-28",4.04
"1929","2014-08-29",4.14
"1930","2014-09-02",1.85
"1931","2014-09-03",1.9
"1932","2014-09-04",1.85
"1933","2014-09-05",1.85
"1934","2014-09-08",1.86
"1935","2014-09-09",1.86
