"","date","EGAN"
"1004","2010-12-27",1.4
"1005","2010-12-28",1.4
"1006","2010-12-29",1.2
"1007","2010-12-30",1.35
"1008","2010-12-31",1.35
"1009","2011-01-03",1.2
"1010","2011-01-04",1.3
"1011","2011-01-05",1.34
"1012","2011-01-06",1.3
"1013","2011-01-07",1.3
"1014","2011-01-10",1.3
"1015","2011-01-11",1.25
"1016","2011-01-12",1.25
"1017","2011-01-13",1.35
"1018","2011-01-14",1.37
"1019","2011-01-18",1.4
"1020","2011-01-19",1.4
"1021","2011-01-20",1.4
"1022","2011-01-21",1.4
"1023","2011-01-24",1.6
"1024","2011-01-25",1.5
"1025","2011-01-26",1.5
"1026","2011-01-27",1.41
"1027","2011-01-28",1.4
"1028","2011-01-31",1.44
"1029","2011-02-01",1.4
"1030","2011-02-02",1.4
"1031","2011-02-03",1.5
"1032","2011-02-04",1.55
"1033","2011-02-07",1.6
"1034","2011-02-08",2
"1035","2011-02-09",2
"1036","2011-02-10",2
"1037","2011-02-11",2.02
"1038","2011-02-14",2.05
"1039","2011-02-15",1.95
"1040","2011-02-16",1.95
"1041","2011-02-17",1.95
"1042","2011-02-18",2
"1043","2011-02-22",1.87
"1044","2011-02-23",1.87
"1045","2011-02-24",1.89
"1046","2011-02-25",1.9
"1047","2011-02-28",1.95
"1048","2011-03-01",1.9
"1049","2011-03-02",2
"1050","2011-03-03",2.13
"1051","2011-03-04",2
"1052","2011-03-07",2
"1053","2011-03-08",2.05
"1054","2011-03-09",2.05
"1055","2011-03-10",2.05
"1056","2011-03-11",2
"1057","2011-03-14",2
"1058","2011-03-15",1.95
"1059","2011-03-16",2
"1060","2011-03-17",2.02
"1061","2011-03-18",2
"1062","2011-03-21",2.25
"1063","2011-03-22",2.25
"1064","2011-03-23",2.45
"1065","2011-03-24",2.55
"1066","2011-03-25",2.89
"1067","2011-03-28",2.85
"1068","2011-03-29",2.8
"1069","2011-03-30",2.8
"1070","2011-03-31",2.8
"1071","2011-04-01",2.65
"1072","2011-04-04",2.75
"1073","2011-04-05",2.76
"1074","2011-04-06",2.72
"1075","2011-04-07",2.7
"1076","2011-04-08",2.76
"1077","2011-04-11",2.8
"1078","2011-04-12",2.7
"1079","2011-04-13",2.8
"1080","2011-04-14",2.8
"1081","2011-04-15",2.8
"1082","2011-04-18",2.53
"1083","2011-04-19",2.77
"1084","2011-04-20",2.6
"1085","2011-04-21",2.6
"1086","2011-04-25",2.75
"1087","2011-04-26",2.62
"1088","2011-04-27",2.62
"1089","2011-04-28",2.75
"1090","2011-04-29",2.79
"1091","2011-05-02",2.6
"1092","2011-05-03",2.7
"1093","2011-05-04",2.8
"1094","2011-05-05",2.8
"1095","2011-05-06",2.8
"1096","2011-05-09",2.81
"1097","2011-05-10",2.77
"1098","2011-05-11",2.81
"1099","2011-05-12",2.88
"1100","2011-05-13",2.87
"1101","2011-05-16",2.8
"1102","2011-05-17",2.8
"1103","2011-05-18",2.8
"1104","2011-05-19",2.8
"1105","2011-05-20",2.8
"1106","2011-05-23",2.79
"1107","2011-05-24",2.75
"1108","2011-05-25",2.8
"1109","2011-05-26",3.2
"1110","2011-05-27",3.05
"1111","2011-05-31",3.03
"1112","2011-06-01",3.37
"1113","2011-06-02",3.26
"1114","2011-06-03",3.18
"1115","2011-06-06",3.18
"1116","2011-06-07",3.1
"1117","2011-06-08",2.8
"1118","2011-06-09",3.1
"1119","2011-06-10",3.15
"1120","2011-06-13",2.99
"1121","2011-06-14",3.14
"1122","2011-06-15",3
"1123","2011-06-16",3
"1124","2011-06-17",2.75
"1125","2011-06-20",2.98
"1126","2011-06-21",2.94
"1127","2011-06-22",2.9
"1128","2011-06-23",2.9
"1129","2011-06-24",2.9
"1130","2011-06-27",2.9
"1131","2011-06-28",2.9
"1132","2011-06-29",2.95
"1133","2011-06-30",2.95
"1134","2011-07-01",2.9
"1135","2011-07-05",2.88
"1136","2011-07-06",2.88
"1137","2011-07-07",2.87
"1138","2011-07-08",2.87
"1139","2011-07-11",2.8
"1140","2011-07-12",2.85
"1141","2011-07-13",2.9
"1142","2011-07-14",3.38
"1143","2011-07-15",3.34
"1144","2011-07-18",3.15
"1145","2011-07-19",3.45
"1146","2011-07-20",3.66
"1147","2011-07-21",3.8
"1148","2011-07-22",3.79
"1149","2011-07-25",3.89
"1150","2011-07-26",3.8
"1151","2011-07-27",3.6
"1152","2011-07-28",3.8
"1153","2011-07-29",3.8
"1154","2011-08-01",3.6
"1155","2011-08-02",3.6
"1156","2011-08-03",3.51
"1157","2011-08-04",3.9
"1158","2011-08-05",3.8
"1159","2011-08-08",3.72
"1160","2011-08-09",3.71
"1161","2011-08-10",3.5
"1162","2011-08-11",3.5
"1163","2011-08-12",3.6
"1164","2011-08-15",3.67
"1165","2011-08-16",3.67
"1166","2011-08-17",3.5
"1167","2011-08-18",3.31
"1168","2011-08-19",3.64
"1169","2011-08-22",3.64
"1170","2011-08-23",3.64
"1171","2011-08-24",3.75
"1172","2011-08-25",3.92
"1173","2011-08-26",4.02
"1174","2011-08-29",3.9
"1175","2011-08-30",4.02
"1176","2011-08-31",3.98
"1177","2011-09-01",4.15
"1178","2011-09-02",4.01
"1179","2011-09-06",4.1
"1180","2011-09-07",4.25
"1181","2011-09-08",4.55
"1182","2011-09-09",4.5
"1183","2011-09-12",4.6
"1184","2011-09-13",4.75
"1185","2011-09-14",4.65
"1186","2011-09-15",4.78
"1187","2011-09-16",5
"1188","2011-09-19",5
"1189","2011-09-20",4.9
"1190","2011-09-21",4.95
"1191","2011-09-22",4.5
"1192","2011-09-23",4.7
"1193","2011-09-26",4.75
"1194","2011-09-27",4.8
"1195","2011-09-28",4.5
"1196","2011-09-29",4.5
"1197","2011-09-30",4.73
"1198","2011-10-03",4.1
"1199","2011-10-04",4.45
"1200","2011-10-05",4.4
"1201","2011-10-06",4.55
"1202","2011-10-07",4.5
"1203","2011-10-10",4.78
"1204","2011-10-11",5.14
"1205","2011-10-12",5.99
"1206","2011-10-13",7.09
"1207","2011-10-14",6.91
"1208","2011-10-17",7.04
"1209","2011-10-18",6.9
"1210","2011-10-19",6.97
"1211","2011-10-20",6.69
"1212","2011-10-21",7.08
"1213","2011-10-24",7.82
"1214","2011-10-25",7.85
"1215","2011-10-26",7.85
"1216","2011-10-27",8.14
"1217","2011-10-28",9
"1218","2011-10-31",9.4
"1219","2011-11-01",8.88
"1220","2011-11-02",8.39
"1221","2011-11-03",8.3
"1222","2011-11-04",7.97
"1223","2011-11-07",7.78
"1224","2011-11-08",7.63
"1225","2011-11-09",6.03
"1226","2011-11-10",5.3
"1227","2011-11-11",5.55
"1228","2011-11-14",5.94
"1229","2011-11-15",6.01
"1230","2011-11-16",6.03
"1231","2011-11-17",5.82
"1232","2011-11-18",5.79
"1233","2011-11-21",5.61
"1234","2011-11-22",5.7
"1235","2011-11-23",5.69
"1236","2011-11-25",5.76
"1237","2011-11-28",5.51
"1238","2011-11-29",5.37
"1239","2011-11-30",5.3
"1240","2011-12-01",5.23
"1241","2011-12-02",5.19
"1242","2011-12-05",4.84
"1243","2011-12-06",4.75
"1244","2011-12-07",4.53
"1245","2011-12-08",4.5
"1246","2011-12-09",4.45
"1247","2011-12-12",4.87
"1248","2011-12-13",5.88
"1249","2011-12-14",6.2
"1250","2011-12-15",6.36
"1251","2011-12-16",6.21
"1252","2011-12-19",6.81
"1253","2011-12-20",6.84
"1254","2011-12-21",6.7
"1255","2011-12-22",6.76
"1256","2011-12-23",6.91
"1257","2011-12-27",6.92
"1258","2011-12-28",6.87
"1259","2011-12-29",6.91
"1260","2011-12-30",6.91
"1261","2012-01-03",7.1
"1262","2012-01-04",6.95
"1263","2012-01-05",6.82
"1264","2012-01-06",6.85
"1265","2012-01-09",6.36
"1266","2012-01-10",6.57
"1267","2012-01-11",6.45
"1268","2012-01-12",6.34
"1269","2012-01-13",6.2
"1270","2012-01-17",6.18
"1271","2012-01-18",6.16
"1272","2012-01-19",6.12
"1273","2012-01-20",6.05
"1274","2012-01-23",5.8
"1275","2012-01-24",5.69
"1276","2012-01-25",5.43
"1277","2012-01-26",5.4
"1278","2012-01-27",5.22
"1279","2012-01-30",5.47
"1280","2012-01-31",5.42
"1281","2012-02-01",5.34
"1282","2012-02-02",5.11
"1283","2012-02-03",5.61
"1284","2012-02-06",5.72
"1285","2012-02-07",5.79
"1286","2012-02-08",5.81
"1287","2012-02-09",5.43
"1288","2012-02-10",5.31
"1289","2012-02-13",5.29
"1290","2012-02-14",5.35
"1291","2012-02-15",5.33
"1292","2012-02-16",5.15
"1293","2012-02-17",5.47
"1294","2012-02-21",5.34
"1295","2012-02-22",5.25
"1296","2012-02-23",5.42
"1297","2012-02-24",5.34
"1298","2012-02-27",5.26
"1299","2012-02-28",5.28
"1300","2012-02-29",5.21
"1301","2012-03-01",5.13
"1302","2012-03-02",5.21
"1303","2012-03-05",5.3
"1304","2012-03-06",5.15
"1305","2012-03-07",5.19
"1306","2012-03-08",5.15
"1307","2012-03-09",5.28
"1308","2012-03-12",5.33
"1309","2012-03-13",5.31
"1310","2012-03-14",5.34
"1311","2012-03-15",5.65
"1312","2012-03-16",6
"1313","2012-03-19",5.97
"1314","2012-03-20",5.85
"1315","2012-03-21",5.87
"1316","2012-03-22",5.88
"1317","2012-03-23",5.49
"1318","2012-03-26",5.98
"1319","2012-03-27",6
"1320","2012-03-28",6
"1321","2012-03-29",5.98
"1322","2012-03-30",6
"1323","2012-04-02",5.92
"1324","2012-04-03",5.99
"1325","2012-04-04",5.92
"1326","2012-04-05",5.77
"1327","2012-04-09",5.46
"1328","2012-04-10",5.54
"1329","2012-04-11",5.6
"1330","2012-04-12",5.69
"1331","2012-04-13",5.69
"1332","2012-04-16",5.73
"1333","2012-04-17",5.59
"1334","2012-04-18",5.9
"1335","2012-04-19",5.88
"1336","2012-04-20",5.8
"1337","2012-04-23",5.62
"1338","2012-04-24",5.92
"1339","2012-04-25",5.93
"1340","2012-04-26",5.93
"1341","2012-04-27",5.99
"1342","2012-04-30",5.98
"1343","2012-05-01",5.89
"1344","2012-05-02",5.87
"1345","2012-05-03",5.89
"1346","2012-05-04",5.8
"1347","2012-05-07",5.67
"1348","2012-05-08",5.51
"1349","2012-05-09",5.22
"1350","2012-05-10",5.03
"1351","2012-05-11",4.81
"1352","2012-05-14",4.73
"1353","2012-05-15",4.66
"1354","2012-05-16",4.45
"1355","2012-05-17",4.08
"1356","2012-05-18",3.95
"1357","2012-05-21",3.95
"1358","2012-05-22",3.81
"1359","2012-05-23",3.95
"1360","2012-05-24",3.74
"1361","2012-05-25",3.82
"1362","2012-05-29",3.85
"1363","2012-05-30",3.86
"1364","2012-05-31",3.83
"1365","2012-06-01",3.82
"1366","2012-06-04",3.55
"1367","2012-06-05",3.68
"1368","2012-06-06",3.46
"1369","2012-06-07",3.87
"1370","2012-06-08",4
"1371","2012-06-11",4.12
"1372","2012-06-12",4.17
"1373","2012-06-13",4.14
"1374","2012-06-14",4.19
"1375","2012-06-15",4.18
"1376","2012-06-18",4.36
"1377","2012-06-19",4.54
"1378","2012-06-20",4.43
"1379","2012-06-21",4.36
"1380","2012-06-22",4.6
"1381","2012-06-25",4.55
"1382","2012-06-26",4.69
"1383","2012-06-27",4.92
"1384","2012-06-28",4.95
"1385","2012-06-29",5.45
"1386","2012-07-02",5.4
"1387","2012-07-03",5.35
"1388","2012-07-05",5.39
"1389","2012-07-06",5.29
"1390","2012-07-09",5.3
"1391","2012-07-10",5.2
"1392","2012-07-11",4.8
"1393","2012-07-12",4.91
"1394","2012-07-13",4.79
"1395","2012-07-16",4.89
"1396","2012-07-17",4.8
"1397","2012-07-18",4.85
"1398","2012-07-19",4.84
"1399","2012-07-20",4.85
"1400","2012-07-23",4.81
"1401","2012-07-24",4.8
"1402","2012-07-25",4.7
"1403","2012-07-26",4.59
"1404","2012-07-27",4.8
"1405","2012-07-30",4.6
"1406","2012-07-31",4.75
"1407","2012-08-01",4.8
"1408","2012-08-02",4.71
"1409","2012-08-03",4.72
"1410","2012-08-06",4.97
"1411","2012-08-07",4.96
"1412","2012-08-08",5.29
"1413","2012-08-09",5.39
"1414","2012-08-10",5.38
"1415","2012-08-13",5.43
"1416","2012-08-14",5.22
"1417","2012-08-15",5.2
"1418","2012-08-16",5.2
"1419","2012-08-17",5.38
"1420","2012-08-20",5.2
"1421","2012-08-21",5.15
"1422","2012-08-22",5.11
"1423","2012-08-23",5.01
"1424","2012-08-24",5.1
"1425","2012-08-27",5.1
"1426","2012-08-28",5.1
"1427","2012-08-29",4.9
"1428","2012-08-30",4.95
"1429","2012-08-31",4.87
"1430","2012-09-04",4.84
"1431","2012-09-05",4.51
"1432","2012-09-06",4.47
"1433","2012-09-07",4.28
"1434","2012-09-10",4.67
"1435","2012-09-11",4.69
"1436","2012-09-12",4.64
"1437","2012-09-13",4.59
"1438","2012-09-14",4.74
"1439","2012-09-17",4.42
"1440","2012-09-18",4.45
"1441","2012-09-19",4.5
"1442","2012-09-20",4.41
"1443","2012-09-21",4.5
"1444","2012-09-24",4.48
"1445","2012-09-25",4.38
"1446","2012-09-26",4.42
"1447","2012-09-27",4.51
"1448","2012-09-28",4.52
"1449","2012-10-01",4.6
"1450","2012-10-02",4.45
"1451","2012-10-03",4.55
"1452","2012-10-04",4.52
"1453","2012-10-05",4.54
"1454","2012-10-08",4.6
"1455","2012-10-09",4.52
"1456","2012-10-10",4.5
"1457","2012-10-11",4.59
"1458","2012-10-12",4.55
"1459","2012-10-15",4.6
"1460","2012-10-16",4.6
"1461","2012-10-17",4.67
"1462","2012-10-18",4.8
"1463","2012-10-19",4.82
"1464","2012-10-22",4.7
"1465","2012-10-23",4.7
"1466","2012-10-24",4.68
"1467","2012-10-25",4.48
"1468","2012-10-26",4.55
"1469","2012-10-31",4.5
"1470","2012-11-01",4.52
"1471","2012-11-02",4.57
"1472","2012-11-05",4.57
"1473","2012-11-06",4.58
"1474","2012-11-07",4.64
"1475","2012-11-08",4.47
"1476","2012-11-09",4.42
"1477","2012-11-12",4.42
"1478","2012-11-13",4.47
"1479","2012-11-14",4.33
"1480","2012-11-15",4.39
"1481","2012-11-16",4.34
"1482","2012-11-19",4.4
"1483","2012-11-20",4.28
"1484","2012-11-21",4.31
"1485","2012-11-23",4.31
"1486","2012-11-26",4.18
"1487","2012-11-27",4.06
"1488","2012-11-28",4.07
"1489","2012-11-29",4.23
"1490","2012-11-30",4.29
"1491","2012-12-03",4.28
"1492","2012-12-04",4.27
"1493","2012-12-05",4.09
"1494","2012-12-06",4.2
"1495","2012-12-07",4.2
"1496","2012-12-10",4.29
"1497","2012-12-11",4.28
"1498","2012-12-12",4.3
"1499","2012-12-13",4.38
"1500","2012-12-14",4.3
"1501","2012-12-17",4.23
"1502","2012-12-18",4.23
"1503","2012-12-19",4.4
"1504","2012-12-20",4.34
"1505","2012-12-21",4.33
"1506","2012-12-24",4.5
"1507","2012-12-26",4.46
"1508","2012-12-27",4.45
"1509","2012-12-28",4.35
"1510","2012-12-31",4.5
"1511","2013-01-02",4.45
"1512","2013-01-03",4.49
"1513","2013-01-04",4.49
"1514","2013-01-07",4.44
"1515","2013-01-08",4.33
"1516","2013-01-09",4.49
"1517","2013-01-10",4.54
"1518","2013-01-11",4.58
"1519","2013-01-14",4.68
"1520","2013-01-15",5.83
"1521","2013-01-16",5.9
"1522","2013-01-17",5.94
"1523","2013-01-18",6.22
"1524","2013-01-22",6.71
"1525","2013-01-23",6.99
"1526","2013-01-24",7.08
"1527","2013-01-25",7.15
"1528","2013-01-28",7.28
"1529","2013-01-29",7.39
"1530","2013-01-30",7.43
"1531","2013-01-31",7.42
"1532","2013-02-01",7.48
"1533","2013-02-04",7.52
"1534","2013-02-05",7.59
"1535","2013-02-06",7.39
"1536","2013-02-07",6.83
"1537","2013-02-08",7.18
"1538","2013-02-11",7.6
"1539","2013-02-12",7.94
"1540","2013-02-13",7.31
"1541","2013-02-14",7.75
"1542","2013-02-15",7.5
"1543","2013-02-19",7.44
"1544","2013-02-20",7.19
"1545","2013-02-21",7.22
"1546","2013-02-22",7.33
"1547","2013-02-25",7.22
"1548","2013-02-26",7.26
"1549","2013-02-27",7.41
"1550","2013-02-28",7.99
"1551","2013-03-01",8.03
"1552","2013-03-04",8.15
"1553","2013-03-05",8.4
"1554","2013-03-06",8.36
"1555","2013-03-07",8.95
"1556","2013-03-08",8.84
"1557","2013-03-11",8.73
"1558","2013-03-12",8.72
"1559","2013-03-13",8.65
"1560","2013-03-14",8.49
"1561","2013-03-15",8.52
"1562","2013-03-18",8.53
"1563","2013-03-19",8.59
"1564","2013-03-20",8.47
"1565","2013-03-21",8.5
"1566","2013-03-22",8.48
"1567","2013-03-25",8.33
"1568","2013-03-26",8.55
"1569","2013-03-27",8.53
"1570","2013-03-28",8.66
"1571","2013-04-01",8.7
"1572","2013-04-02",8.7
"1573","2013-04-03",8.56
"1574","2013-04-04",8.43
"1575","2013-04-05",8.5
"1576","2013-04-08",8.5
"1577","2013-04-09",8.46
"1578","2013-04-10",8.5
"1579","2013-04-11",8.71
"1580","2013-04-12",8.89
"1581","2013-04-15",8.25
"1582","2013-04-16",8.37
"1583","2013-04-17",8.1
"1584","2013-04-18",8.1
"1585","2013-04-19",7.95
"1586","2013-04-22",8
"1587","2013-04-23",8.1
"1588","2013-04-24",8
"1589","2013-04-25",8.06
"1590","2013-04-26",8.05
"1591","2013-04-29",7.97
"1592","2013-04-30",8.01
"1593","2013-05-01",7.94
"1594","2013-05-02",7.9
"1595","2013-05-03",7.97
"1596","2013-05-06",7.99
"1597","2013-05-07",8.1
"1598","2013-05-08",8.08
"1599","2013-05-09",7.89
"1600","2013-05-10",7.81
"1601","2013-05-13",7.76
"1602","2013-05-14",7.68
"1603","2013-05-15",7.93
"1604","2013-05-16",8
"1605","2013-05-17",7.93
"1606","2013-05-20",8
"1607","2013-05-21",8.05
"1608","2013-05-22",7.92
"1609","2013-05-23",7.81
"1610","2013-05-24",7.71
"1611","2013-05-28",7.7
"1612","2013-05-29",7.9
"1613","2013-05-30",7.93
"1614","2013-05-31",8.03
"1615","2013-06-03",8.2
"1616","2013-06-04",8.25
"1617","2013-06-05",8.09
"1618","2013-06-06",8.06
"1619","2013-06-07",8.07
"1620","2013-06-10",8.02
"1621","2013-06-11",8
"1622","2013-06-12",8.01
"1623","2013-06-13",8.1
"1624","2013-06-14",8.09
"1625","2013-06-17",8.14
"1626","2013-06-18",8.06
"1627","2013-06-19",8.14
"1628","2013-06-20",7.92
"1629","2013-06-21",7.75
"1630","2013-06-24",7.9
"1631","2013-06-25",8.51
"1632","2013-06-26",8.8
"1633","2013-06-27",9.4
"1634","2013-06-28",9.62
"1635","2013-07-01",9.55
"1636","2013-07-02",9.54
"1637","2013-07-03",9.64
"1638","2013-07-05",9.83
"1639","2013-07-08",9.85
"1640","2013-07-09",10.03
"1641","2013-07-10",10.01
"1642","2013-07-11",10.15
"1643","2013-07-12",9.99
"1644","2013-07-15",10.21
"1645","2013-07-16",10.49
"1646","2013-07-17",10.74
"1647","2013-07-18",10.56
"1648","2013-07-19",10.3
"1649","2013-07-22",10.6
"1650","2013-07-23",10.98
"1651","2013-07-24",11
"1652","2013-07-25",11.07
"1653","2013-07-26",11.61
"1654","2013-07-29",11.66
"1655","2013-07-30",11.58
"1656","2013-07-31",11.51
"1657","2013-08-01",11.53
"1658","2013-08-02",11.45
"1659","2013-08-05",11.92
"1660","2013-08-06",12.11
"1661","2013-08-07",11.82
"1662","2013-08-08",11.78
"1663","2013-08-09",11.62
"1664","2013-08-12",11.58
"1665","2013-08-13",11.64
"1666","2013-08-14",11.67
"1667","2013-08-15",11.34
"1668","2013-08-16",11.3
"1669","2013-08-19",11.25
"1670","2013-08-20",11.3
"1671","2013-08-21",11.24
"1672","2013-08-22",11.3
"1673","2013-08-23",11.35
"1674","2013-08-26",10.84
"1675","2013-08-27",10.56
"1676","2013-08-28",10.82
"1677","2013-08-29",13
"1678","2013-08-30",13.5
"1679","2013-09-03",13.58
"1680","2013-09-04",13.89
"1681","2013-09-05",13.67
"1682","2013-09-06",13.34
"1683","2013-09-09",13.87
"1684","2013-09-10",14.35
"1685","2013-09-11",14.03
"1686","2013-09-12",13.65
"1687","2013-09-13",13.5
"1688","2013-09-16",13.5
"1689","2013-09-17",13.18
"1690","2013-09-18",13.39
"1691","2013-09-19",13.5
"1692","2013-09-20",13.41
"1693","2013-09-23",13.86
"1694","2013-09-24",14.3
"1695","2013-09-25",14.29
"1696","2013-09-26",15.09
"1697","2013-09-27",14.84
"1698","2013-09-30",15.09
"1699","2013-10-01",15.5
"1700","2013-10-02",15.2
"1701","2013-10-03",14.86
"1702","2013-10-04",14.09
"1703","2013-10-07",13.5
"1704","2013-10-08",12.12
"1705","2013-10-09",12.49
"1706","2013-10-10",12.68
"1707","2013-10-11",13
"1708","2013-10-14",13.14
"1709","2013-10-15",13.13
"1710","2013-10-16",13.21
"1711","2013-10-17",13.6
"1712","2013-10-18",13.75
"1713","2013-10-21",13.56
"1714","2013-10-22",13.6
"1715","2013-10-23",13.37
"1716","2013-10-24",13.4
"1717","2013-10-25",12.65
"1718","2013-10-28",12.85
"1719","2013-10-29",12.66
"1720","2013-10-30",12.33
"1721","2013-10-31",11.48
"1722","2013-11-01",11.61
"1723","2013-11-04",11.7
"1724","2013-11-05",12.18
"1725","2013-11-06",12.2
"1726","2013-11-07",11.98
"1727","2013-11-08",13.4
"1728","2013-11-11",13.53
"1729","2013-11-12",13.24
"1730","2013-11-13",13.03
"1731","2013-11-14",12.47
"1732","2013-11-15",12.2
"1733","2013-11-18",12.04
"1734","2013-11-19",11.6
"1735","2013-11-20",11.53
"1736","2013-11-21",11.66
"1737","2013-11-22",11.05
"1738","2013-11-25",10.86
"1739","2013-11-26",11.08
"1740","2013-11-27",11.55
"1741","2013-11-29",11.51
"1742","2013-12-02",11.18
"1743","2013-12-03",11.09
"1744","2013-12-04",11.05
"1745","2013-12-05",11.14
"1746","2013-12-06",11.29
"1747","2013-12-09",11.28
"1748","2013-12-10",11.09
"1749","2013-12-11",10.78
"1750","2013-12-12",10.57
"1751","2013-12-13",10.51
"1752","2013-12-16",10.18
"1753","2013-12-17",10.12
"1754","2013-12-18",10.15
"1755","2013-12-19",10.07
"1756","2013-12-20",10.1
"1757","2013-12-23",10.13
"1758","2013-12-24",10.12
"1759","2013-12-26",10.14
"1760","2013-12-27",10.16
"1761","2013-12-30",10.15
"1762","2013-12-31",10.24
"1763","2014-01-02",10.23
"1764","2014-01-03",10.72
"1765","2014-01-06",10.7
"1766","2014-01-07",10.41
"1767","2014-01-08",10
"1768","2014-01-09",10.26
"1769","2014-01-10",10.24
"1770","2014-01-13",10.17
"1771","2014-01-14",10.39
"1772","2014-01-15",10.28
"1773","2014-01-16",10.26
"1774","2014-01-17",10.2
"1775","2014-01-21",10.19
"1776","2014-01-22",10.17
"1777","2014-01-23",9.98
"1778","2014-01-24",9.79
"1779","2014-01-27",9.73
"1780","2014-01-28",9.76
"1781","2014-01-29",9.63
"1782","2014-01-30",9.55
"1783","2014-01-31",9.58
"1784","2014-02-03",9.43
"1785","2014-02-04",9.5
"1786","2014-02-05",9.36
"1787","2014-02-06",8.49
"1788","2014-02-07",8.96
"1789","2014-02-10",8.69
"1790","2014-02-11",8.87
"1791","2014-02-12",8.47
"1792","2014-02-13",8.6
"1793","2014-02-14",8.72
"1794","2014-02-18",9.19
"1795","2014-02-19",8.93
"1796","2014-02-20",9.06
"1797","2014-02-21",9.03
"1798","2014-02-24",8.77
"1799","2014-02-25",8.6
"1800","2014-02-26",8.52
"1801","2014-02-27",8.38
"1802","2014-02-28",8.38
"1803","2014-03-03",8.6
"1804","2014-03-04",8.8
"1805","2014-03-05",8.77
"1806","2014-03-06",9.17
"1807","2014-03-07",9.44
"1808","2014-03-10",8.98
"1809","2014-03-11",8.31
"1810","2014-03-12",8.37
"1811","2014-03-13",8.05
"1812","2014-03-14",7.94
"1813","2014-03-17",7.94
"1814","2014-03-18",8.31
"1815","2014-03-19",8.22
"1816","2014-03-20",7.94
"1817","2014-03-21",7.9
"1818","2014-03-24",7.71
"1819","2014-03-25",7.66
"1820","2014-03-26",7.54
"1821","2014-03-27",7.33
"1822","2014-03-28",7.26
"1823","2014-03-31",7.06
"1824","2014-04-01",7.19
"1825","2014-04-02",7.09
"1826","2014-04-03",6.92
"1827","2014-04-04",6.74
"1828","2014-04-07",6.76
"1829","2014-04-08",6.88
"1830","2014-04-09",7.04
"1831","2014-04-10",6.65
"1832","2014-04-11",6.48
"1833","2014-04-14",6.25
"1834","2014-04-15",6.01
"1835","2014-04-16",6.44
"1836","2014-04-17",6.6
"1837","2014-04-21",6.51
"1838","2014-04-22",6.65
"1839","2014-04-23",6.75
"1840","2014-04-24",6.72
"1841","2014-04-25",6.5
"1842","2014-04-28",6.37
"1843","2014-04-29",6.38
"1844","2014-04-30",6.54
"1845","2014-05-01",6.58
"1846","2014-05-02",6.67
"1847","2014-05-05",6.65
"1848","2014-05-06",6.16
"1849","2014-05-07",5.99
"1850","2014-05-08",6.62
"1851","2014-05-09",6.96
"1852","2014-05-12",7.11
"1853","2014-05-13",6.88
"1854","2014-05-14",6.66
"1855","2014-05-15",6.59
"1856","2014-05-16",6.56
"1857","2014-05-19",6.69
"1858","2014-05-20",6.47
"1859","2014-05-21",6.53
"1860","2014-05-22",6.63
"1861","2014-05-23",6.7
"1862","2014-05-27",6.9
"1863","2014-05-28",6.73
"1864","2014-05-29",6.6
"1865","2014-05-30",6.57
"1866","2014-06-02",6.5
"1867","2014-06-03",6.47
"1868","2014-06-04",6.49
"1869","2014-06-05",6.79
"1870","2014-06-06",6.65
"1871","2014-06-09",6.69
"1872","2014-06-10",6.65
"1873","2014-06-11",6.61
"1874","2014-06-12",6.54
"1875","2014-06-13",6.53
"1876","2014-06-16",6.53
"1877","2014-06-17",6.49
"1878","2014-06-18",6.57
"1879","2014-06-19",6.53
"1880","2014-06-20",6.51
"1881","2014-06-23",6.46
"1882","2014-06-24",6.48
"1883","2014-06-25",6.36
"1884","2014-06-26",6.4
"1885","2014-06-27",6.59
"1886","2014-06-30",6.77
"1887","2014-07-01",7
"1888","2014-07-02",6.8
"1889","2014-07-03",7
"1890","2014-07-07",7.09
"1891","2014-07-08",7
"1892","2014-07-09",7
"1893","2014-07-10",7
"1894","2014-07-11",6.93
"1895","2014-07-14",6.95
"1896","2014-07-15",6.82
"1897","2014-07-16",6.6
"1898","2014-07-17",6.37
"1899","2014-07-18",6.56
"1900","2014-07-21",6.5
"1901","2014-07-22",6.5
"1902","2014-07-23",6.5
"1903","2014-07-24",6.51
"1904","2014-07-25",6.49
"1905","2014-07-28",6.45
"1906","2014-07-29",6.47
"1907","2014-07-30",6.43
"1908","2014-07-31",6.37
"1909","2014-08-01",6.36
"1910","2014-08-04",6.44
"1911","2014-08-05",6.58
"1912","2014-08-06",6.63
"1913","2014-08-07",6.63
"1914","2014-08-08",6.6
"1915","2014-08-11",6.73
"1916","2014-08-12",6.61
"1917","2014-08-13",6.68
"1918","2014-08-14",6.59
"1919","2014-08-15",6.45
"1920","2014-08-18",6.57
"1921","2014-08-19",6.62
"1922","2014-08-20",6.39
"1923","2014-08-21",6.33
"1924","2014-08-22",6.35
"1925","2014-08-25",6.16
"1926","2014-08-26",6.39
"1927","2014-08-27",6.44
"1928","2014-08-28",6.41
"1929","2014-08-29",6.53
"1930","2014-09-02",6.57
"1931","2014-09-03",6.3
"1932","2014-09-04",6.42
"1933","2014-09-05",6.39
"1934","2014-09-08",6.29
"1935","2014-09-09",6.29
"1936","2014-09-10",6.32
"1937","2014-09-11",6.29
"1938","2014-09-12",6.3
"1939","2014-09-15",6.23
"1940","2014-09-16",6.27
