"","date","IRTC"
"948","2020-07-28",120.720001
"949","2020-07-29",125.910004
"950","2020-07-30",127.900002
"951","2020-07-31",124.480003
"952","2020-08-03",127.459999
"953","2020-08-04",169.050003
"954","2020-08-05",190.089996
"955","2020-08-06",184.389999
"956","2020-08-07",202.070007
"957","2020-08-10",187.070007
"958","2020-08-11",181.75
"959","2020-08-12",179.529999
"960","2020-08-13",178.220001
"961","2020-08-14",172.949997
"962","2020-08-17",173.029999
"963","2020-08-18",175.380005
"964","2020-08-19",208.300003
"965","2020-08-20",209.300003
"966","2020-08-21",207.259995
"967","2020-08-24",214.410004
"968","2020-08-25",215.020004
"969","2020-08-26",215
"970","2020-08-27",215.259995
"971","2020-08-28",219.740005
"972","2020-08-31",220.179993
"973","2020-09-01",226.699997
"974","2020-09-02",221.389999
"975","2020-09-03",216.419998
"976","2020-09-04",212.429993
"977","2020-09-08",207
"978","2020-09-09",215.850006
"979","2020-09-10",211.100006
"980","2020-09-11",210.289993
"981","2020-09-14",220.149994
"982","2020-09-15",226.279999
"983","2020-09-16",227.179993
"984","2020-09-17",227.660004
"985","2020-09-18",233.330002
"986","2020-09-21",225.330002
"987","2020-09-22",222.210007
"988","2020-09-23",217.800003
"989","2020-09-24",222.539993
"990","2020-09-25",227.160004
"991","2020-09-28",228.740005
"992","2020-09-29",233.580002
"993","2020-09-30",238.110001
"994","2020-10-01",230.619995
"995","2020-10-02",227.029999
"996","2020-10-05",225.720001
"997","2020-10-06",234
"998","2020-10-07",245.259995
"999","2020-10-08",244.770004
"1000","2020-10-09",251.880005
"1001","2020-10-12",259.5
"1002","2020-10-13",257.950012
"1003","2020-10-14",244.190002
"1004","2020-10-15",244.029999
"1005","2020-10-16",235.830002
"1006","2020-10-19",231.199997
"1007","2020-10-20",223.100006
"1008","2020-10-21",218.039993
"1009","2020-10-22",214.520004
"1010","2020-10-23",220.149994
"1011","2020-10-26",218.440002
"1012","2020-10-27",225.089996
"1013","2020-10-28",222.100006
"1014","2020-10-29",222.440002
"1015","2020-10-30",211.449997
"1016","2020-11-02",212
"1017","2020-11-03",221
"1018","2020-11-04",225.960007
"1019","2020-11-05",235.830002
"1020","2020-11-06",255.520004
"1021","2020-11-09",238.820007
"1022","2020-11-10",251.080002
"1023","2020-11-11",257.230011
"1024","2020-11-12",258.26001
"1025","2020-11-13",261.170013
"1026","2020-11-16",242.729996
"1027","2020-11-17",220
"1028","2020-11-18",218.429993
"1029","2020-11-19",225.830002
"1030","2020-11-20",224.619995
"1031","2020-11-23",236.270004
"1032","2020-11-24",225.360001
"1033","2020-11-25",223.360001
"1034","2020-11-27",233.860001
