"","date","PFC"
"1002","2010-12-22",5.835
"1003","2010-12-23",5.895
"1004","2010-12-27",6.075
"1005","2010-12-28",6.125
"1006","2010-12-29",6.125
"1007","2010-12-30",6.045
"1008","2010-12-31",5.95
"1009","2011-01-03",5.985
"1010","2011-01-04",6.165
"1011","2011-01-05",6.15
"1012","2011-01-06",6.345
"1013","2011-01-07",6.28
"1014","2011-01-10",6.33
"1015","2011-01-11",6.425
"1016","2011-01-12",6.51
"1017","2011-01-13",6.595
"1018","2011-01-14",6.56
"1019","2011-01-18",6.395
"1020","2011-01-19",6.335
"1021","2011-01-20",6.34
"1022","2011-01-21",6.35
"1023","2011-01-24",6.43
"1024","2011-01-25",6.62
"1025","2011-01-26",6.475
"1026","2011-01-27",6.58
"1027","2011-01-28",6.5
"1028","2011-01-31",6.585
"1029","2011-02-01",6.53
"1030","2011-02-02",6.585
"1031","2011-02-03",6.5
"1032","2011-02-04",6.475
"1033","2011-02-07",6.55
"1034","2011-02-08",6.585
"1035","2011-02-09",6.525
"1036","2011-02-10",6.505
"1037","2011-02-11",6.56
"1038","2011-02-14",6.9
"1039","2011-02-15",7.215
"1040","2011-02-16",7.205
"1041","2011-02-17",6.985
"1042","2011-02-18",7.045
"1043","2011-02-22",7.035
"1044","2011-02-23",7.035
"1045","2011-02-24",7.155
"1046","2011-02-25",7.1
"1047","2011-02-28",7
"1048","2011-03-01",7
"1049","2011-03-02",7
"1050","2011-03-03",7.01
"1051","2011-03-04",7
"1052","2011-03-07",7
"1053","2011-03-08",7
"1054","2011-03-09",7
"1055","2011-03-10",7.04
"1056","2011-03-11",7.005
"1057","2011-03-14",7
"1058","2011-03-15",7
"1059","2011-03-16",7
"1060","2011-03-17",7.005
"1061","2011-03-18",7.07
"1062","2011-03-21",7.035
"1063","2011-03-22",7.035
"1064","2011-03-23",7.03
"1065","2011-03-24",7.1
"1066","2011-03-25",7.065
"1067","2011-03-28",7
"1068","2011-03-29",6.99
"1069","2011-03-30",7.075
"1070","2011-03-31",7.17
"1071","2011-04-01",7.225
"1072","2011-04-04",7.17
"1073","2011-04-05",7.145
"1074","2011-04-06",7.185
"1075","2011-04-07",7.16
"1076","2011-04-08",7.055
"1077","2011-04-11",7.05
"1078","2011-04-12",6.99
"1079","2011-04-13",7.02
"1080","2011-04-14",7.025
"1081","2011-04-15",7
"1082","2011-04-18",6.98
"1083","2011-04-19",7
"1084","2011-04-20",6.985
"1085","2011-04-21",6.94
"1086","2011-04-25",6.805
"1087","2011-04-26",6.775
"1088","2011-04-27",6.98
"1089","2011-04-28",6.95
"1090","2011-04-29",6.82
"1091","2011-05-02",6.865
"1092","2011-05-03",7
"1093","2011-05-04",6.9
"1094","2011-05-05",6.99
"1095","2011-05-06",6.975
"1096","2011-05-09",7.15
"1097","2011-05-10",7.245
"1098","2011-05-11",7.22
"1099","2011-05-12",7.495
"1100","2011-05-13",7.375
"1101","2011-05-16",7.335
"1102","2011-05-17",7.4
"1103","2011-05-18",7.375
"1104","2011-05-19",7.425
"1105","2011-05-20",7.01
"1106","2011-05-23",7.035
"1107","2011-05-24",7.27
"1108","2011-05-25",7.25
"1109","2011-05-26",7.215
"1110","2011-05-27",7.25
"1111","2011-05-31",7.135
"1112","2011-06-01",6.995
"1113","2011-06-02",7.06
"1114","2011-06-03",7.105
"1115","2011-06-06",7.125
"1116","2011-06-07",7.12
"1117","2011-06-08",7
"1118","2011-06-09",7.125
"1119","2011-06-10",7.175
"1120","2011-06-13",6.975
"1121","2011-06-14",7.125
"1122","2011-06-15",7.125
"1123","2011-06-16",7.115
"1124","2011-06-17",7.125
"1125","2011-06-20",7.145
"1126","2011-06-21",7.305
"1127","2011-06-22",7.2
"1128","2011-06-23",7.24
"1129","2011-06-24",7.155
"1130","2011-06-27",7.36
"1131","2011-06-28",7.37
"1132","2011-06-29",7.33
"1133","2011-06-30",7.345
"1134","2011-07-01",7.35
"1135","2011-07-05",7.49
"1136","2011-07-06",7.455
"1137","2011-07-07",7.5
"1138","2011-07-08",7.495
"1139","2011-07-11",7.465
"1140","2011-07-12",7.555
"1141","2011-07-13",7.655
"1142","2011-07-14",7.055
"1143","2011-07-15",7.075
"1144","2011-07-18",6.98
"1145","2011-07-19",7.335
"1146","2011-07-20",7.12
"1147","2011-07-21",7.45
"1148","2011-07-22",7.295
"1149","2011-07-25",6.805
"1150","2011-07-26",7.41
"1151","2011-07-27",7.23
"1152","2011-07-28",7.51
"1153","2011-07-29",7.33
"1154","2011-08-01",7.315
"1155","2011-08-02",7.24
"1156","2011-08-03",7.45
"1157","2011-08-04",7.225
"1158","2011-08-05",7.165
"1159","2011-08-08",6.835
"1160","2011-08-09",7.02
"1161","2011-08-10",6.63
"1162","2011-08-11",6.775
"1163","2011-08-12",6.645
"1164","2011-08-15",6.675
"1165","2011-08-16",6.43
"1166","2011-08-17",6.655
"1167","2011-08-18",6.5
"1168","2011-08-19",6.51
"1169","2011-08-22",6.52
"1170","2011-08-23",6.91
"1171","2011-08-24",7.19
"1172","2011-08-25",6.765
"1173","2011-08-26",6.845
"1174","2011-08-29",6.91
"1175","2011-08-30",6.895
"1176","2011-08-31",6.81
"1177","2011-09-01",6.61
"1178","2011-09-02",6.48
"1179","2011-09-06",6.605
"1180","2011-09-07",6.705
"1181","2011-09-08",6.45
"1182","2011-09-09",6.49
"1183","2011-09-12",6.6
"1184","2011-09-13",6.755
"1185","2011-09-14",7.015
"1186","2011-09-15",7.175
"1187","2011-09-16",7.195
"1188","2011-09-19",7.045
"1189","2011-09-20",6.715
"1190","2011-09-21",6.5
"1191","2011-09-22",6.465
"1192","2011-09-23",6.59
"1193","2011-09-26",6.645
"1194","2011-09-27",6.685
"1195","2011-09-28",6.53
"1196","2011-09-29",6.665
"1197","2011-09-30",6.57
"1198","2011-10-03",6.5
"1199","2011-10-04",6.9
"1200","2011-10-05",7.035
"1201","2011-10-06",7.095
"1202","2011-10-07",6.94
"1203","2011-10-10",7.18
"1204","2011-10-11",7.135
"1205","2011-10-12",7.195
"1206","2011-10-13",7.23
"1207","2011-10-14",7.19
"1208","2011-10-17",7.01
"1209","2011-10-18",7.175
"1210","2011-10-19",6.86
"1211","2011-10-20",6.85
"1212","2011-10-21",6.96
"1213","2011-10-24",7.175
"1214","2011-10-25",6.855
"1215","2011-10-26",6.995
"1216","2011-10-27",7.3
"1217","2011-10-28",7.23
"1218","2011-10-31",7.105
"1219","2011-11-01",6.765
"1220","2011-11-02",6.95
"1221","2011-11-03",7.24
"1222","2011-11-04",7.255
"1223","2011-11-07",7.135
"1224","2011-11-08",7.26
"1225","2011-11-09",6.92
"1226","2011-11-10",7.095
"1227","2011-11-11",7.275
"1228","2011-11-14",7.08
"1229","2011-11-15",7.315
"1230","2011-11-16",7.275
"1231","2011-11-17",7.275
"1232","2011-11-18",7.335
"1233","2011-11-21",7.19
"1234","2011-11-22",7.125
"1235","2011-11-23",7.07
"1236","2011-11-25",6.965
"1237","2011-11-28",7.115
"1238","2011-11-29",7.1
"1239","2011-11-30",7.295
"1240","2011-12-01",7.095
"1241","2011-12-02",7.175
"1242","2011-12-05",7.245
"1243","2011-12-06",7.19
"1244","2011-12-07",7.06
"1245","2011-12-08",6.855
"1246","2011-12-09",6.995
"1247","2011-12-12",6.87
"1248","2011-12-13",6.74
"1249","2011-12-14",6.935
"1250","2011-12-15",7.08
"1251","2011-12-16",7.275
"1252","2011-12-19",7.415
"1253","2011-12-20",7.62
"1254","2011-12-21",7.57
"1255","2011-12-22",7.59
"1256","2011-12-23",7.575
"1257","2011-12-27",7.555
"1258","2011-12-28",7.425
"1259","2011-12-29",7.475
"1260","2011-12-30",7.295
"1261","2012-01-03",7.495
"1262","2012-01-04",7.535
"1263","2012-01-05",7.575
"1264","2012-01-06",7.545
"1265","2012-01-09",7.405
"1266","2012-01-10",7.34
"1267","2012-01-11",7.29
"1268","2012-01-12",7.34
"1269","2012-01-13",7.265
"1270","2012-01-17",7.305
"1271","2012-01-18",7.635
"1272","2012-01-19",7.645
"1273","2012-01-20",7.99
"1274","2012-01-23",7.99
"1275","2012-01-24",8.09
"1276","2012-01-25",8.02
"1277","2012-01-26",7.895
"1278","2012-01-27",7.955
"1279","2012-01-30",7.86
"1280","2012-01-31",7.74
"1281","2012-02-01",8.08
"1282","2012-02-02",8.315
"1283","2012-02-03",8.75
"1284","2012-02-06",8.7
"1285","2012-02-07",8.73
"1286","2012-02-08",8.73
"1287","2012-02-09",8.63
"1288","2012-02-10",8.535
"1289","2012-02-13",8.665
"1290","2012-02-14",8.585
"1291","2012-02-15",8.58
"1292","2012-02-16",8.69
"1293","2012-02-17",8.7
"1294","2012-02-21",8.61
"1295","2012-02-22",8.3
"1296","2012-02-23",8.46
"1297","2012-02-24",8.385
"1298","2012-02-27",8.42
"1299","2012-02-28",8.39
"1300","2012-02-29",7.82
"1301","2012-03-01",7.755
"1302","2012-03-02",7.57
"1303","2012-03-05",7.67
"1304","2012-03-06",7.515
"1305","2012-03-07",7.55
"1306","2012-03-08",7.57
"1307","2012-03-09",7.845
"1308","2012-03-12",8.12
"1309","2012-03-13",8.375
"1310","2012-03-14",8.31
"1311","2012-03-15",8.35
"1312","2012-03-16",8.36
"1313","2012-03-19",8.4
"1314","2012-03-20",8.32
"1315","2012-03-21",8.305
"1316","2012-03-22",8.21
"1317","2012-03-23",8.475
"1318","2012-03-26",8.715
"1319","2012-03-27",8.68
"1320","2012-03-28",8.62
"1321","2012-03-29",8.575
"1322","2012-03-30",8.43
"1323","2012-04-02",8.705
"1324","2012-04-03",8.41
"1325","2012-04-04",8.35
"1326","2012-04-05",8.525
"1327","2012-04-09",8.2
"1328","2012-04-10",7.895
"1329","2012-04-11",8
"1330","2012-04-12",8.095
"1331","2012-04-13",7.7
"1332","2012-04-16",7.745
"1333","2012-04-17",8.11
"1334","2012-04-18",8.065
"1335","2012-04-19",8.01
"1336","2012-04-20",8.295
"1337","2012-04-23",7.93
"1338","2012-04-24",8.23
"1339","2012-04-25",8.29
"1340","2012-04-26",8.41
"1341","2012-04-27",8.705
"1342","2012-04-30",8.59
"1343","2012-05-01",8.35
"1344","2012-05-02",8.42
"1345","2012-05-03",8.185
"1346","2012-05-04",7.925
"1347","2012-05-07",8.105
"1348","2012-05-08",8.31
"1349","2012-05-09",8.28
"1350","2012-05-10",8.275
"1351","2012-05-11",8.04
"1352","2012-05-14",7.935
"1353","2012-05-15",8.095
"1354","2012-05-16",8.06
"1355","2012-05-17",8.03
"1356","2012-05-18",7.985
"1357","2012-05-21",8.135
"1358","2012-05-22",7.95
"1359","2012-05-23",8.035
"1360","2012-05-24",8.005
"1361","2012-05-25",7.99
"1362","2012-05-29",8.045
"1363","2012-05-30",7.985
"1364","2012-05-31",7.995
"1365","2012-06-01",7.95
"1366","2012-06-04",8.005
"1367","2012-06-05",8.03
"1368","2012-06-06",8.17
"1369","2012-06-07",8.15
"1370","2012-06-08",8.37
"1371","2012-06-11",7.985
"1372","2012-06-12",8.08
"1373","2012-06-13",8.05
"1374","2012-06-14",8.21
"1375","2012-06-15",8.235
"1376","2012-06-18",8.125
"1377","2012-06-19",8.255
"1378","2012-06-20",8.25
"1379","2012-06-21",8.06
"1380","2012-06-22",8.43
"1381","2012-06-25",8.25
"1382","2012-06-26",8.52
"1383","2012-06-27",8.565
"1384","2012-06-28",8.515
"1385","2012-06-29",8.56
"1386","2012-07-02",8.785
"1387","2012-07-03",8.935
"1388","2012-07-05",8.95
"1389","2012-07-06",8.73
"1390","2012-07-09",8.595
"1391","2012-07-10",8.62
"1392","2012-07-11",8.605
"1393","2012-07-12",8.525
"1394","2012-07-13",9.01
"1395","2012-07-16",8.795
"1396","2012-07-17",8.815
"1397","2012-07-18",8.95
"1398","2012-07-19",8.755
"1399","2012-07-20",8.7
"1400","2012-07-23",8.585
"1401","2012-07-24",8.15
"1402","2012-07-25",8.05
"1403","2012-07-26",8.025
"1404","2012-07-27",8.13
"1405","2012-07-30",8.015
"1406","2012-07-31",8.125
"1407","2012-08-01",8.045
"1408","2012-08-02",8.05
"1409","2012-08-03",8.175
"1410","2012-08-06",8.14
"1411","2012-08-07",8.155
"1412","2012-08-08",8.255
"1413","2012-08-09",8.305
"1414","2012-08-10",8.185
"1415","2012-08-13",8.21
"1416","2012-08-14",7.955
"1417","2012-08-15",8.145
"1418","2012-08-16",8.315
"1419","2012-08-17",8.495
"1420","2012-08-20",8.54
"1421","2012-08-21",8.485
"1422","2012-08-22",8.26
"1423","2012-08-23",8.235
"1424","2012-08-24",8.305
"1425","2012-08-27",8.37
"1426","2012-08-28",8.46
"1427","2012-08-29",8.47
"1428","2012-08-30",8.295
"1429","2012-08-31",8.32
"1430","2012-09-04",8.39
"1431","2012-09-05",8.39
"1432","2012-09-06",8.535
"1433","2012-09-07",8.58
"1434","2012-09-10",8.53
"1435","2012-09-11",8.495
"1436","2012-09-12",8.53
"1437","2012-09-13",8.75
"1438","2012-09-14",8.745
"1439","2012-09-17",8.74
"1440","2012-09-18",8.71
"1441","2012-09-19",8.495
"1442","2012-09-20",8.48
"1443","2012-09-21",8.75
"1444","2012-09-24",8.915
"1445","2012-09-25",8.875
"1446","2012-09-26",8.755
"1447","2012-09-27",8.875
"1448","2012-09-28",8.63
"1449","2012-10-01",8.55
"1450","2012-10-02",8.48
"1451","2012-10-03",8.385
"1452","2012-10-04",8.375
"1453","2012-10-05",8.515
"1454","2012-10-08",8.54
"1455","2012-10-09",8.555
"1456","2012-10-10",8.555
"1457","2012-10-11",8.62
"1458","2012-10-12",8.61
"1459","2012-10-15",8.8
"1460","2012-10-16",8.825
"1461","2012-10-17",8.825
"1462","2012-10-18",8.61
"1463","2012-10-19",8.53
"1464","2012-10-22",8.545
"1465","2012-10-23",8.8
"1466","2012-10-24",8.75
"1467","2012-10-25",8.875
"1468","2012-10-26",8.855
"1469","2012-10-31",8.85
"1470","2012-11-01",8.81
"1471","2012-11-02",8.84
"1472","2012-11-05",8.84
"1473","2012-11-06",8.865
"1474","2012-11-07",8.585
"1475","2012-11-08",8.39
"1476","2012-11-09",8.515
"1477","2012-11-12",8.505
"1478","2012-11-13",8.52
"1479","2012-11-14",8.325
"1480","2012-11-15",7.995
"1481","2012-11-16",8.105
"1482","2012-11-19",8.455
"1483","2012-11-20",8.37
"1484","2012-11-21",8.435
"1485","2012-11-23",8.405
"1486","2012-11-26",8.525
"1487","2012-11-27",8.485
"1488","2012-11-28",8.575
"1489","2012-11-29",8.5
"1490","2012-11-30",8.505
"1491","2012-12-03",8.545
"1492","2012-12-04",8.545
"1493","2012-12-05",8.57
"1494","2012-12-06",8.51
"1495","2012-12-07",8.44
"1496","2012-12-10",8.5
"1497","2012-12-11",8.66
"1498","2012-12-12",8.575
"1499","2012-12-13",8.65
"1500","2012-12-14",8.65
"1501","2012-12-17",8.705
"1502","2012-12-18",8.84
"1503","2012-12-19",8.845
"1504","2012-12-20",9
"1505","2012-12-21",9.24
"1506","2012-12-24",9.23
"1507","2012-12-26",9.175
"1508","2012-12-27",9.18
"1509","2012-12-28",9.09
"1510","2012-12-31",9.595
"1511","2013-01-02",9.81
"1512","2013-01-03",9.705
"1513","2013-01-04",10.08
"1514","2013-01-07",9.91
"1515","2013-01-08",10.24
"1516","2013-01-09",10.265
"1517","2013-01-10",10.24
"1518","2013-01-11",9.915
"1519","2013-01-14",9.985
"1520","2013-01-15",10
"1521","2013-01-16",10.07
"1522","2013-01-17",9.82
"1523","2013-01-18",10.01
"1524","2013-01-22",10.07
"1525","2013-01-23",9.995
"1526","2013-01-24",10.075
"1527","2013-01-25",10.025
"1528","2013-01-28",10.35
"1529","2013-01-29",10.175
"1530","2013-01-30",10.21
"1531","2013-01-31",10.24
"1532","2013-02-01",10.605
"1533","2013-02-04",10.585
"1534","2013-02-05",10.825
"1535","2013-02-06",10.86
"1536","2013-02-07",10.95
"1537","2013-02-08",10.965
"1538","2013-02-11",10.645
"1539","2013-02-12",10.945
"1540","2013-02-13",10.765
"1541","2013-02-14",10.96
"1542","2013-02-15",10.91
"1543","2013-02-19",11.03
"1544","2013-02-20",10.825
"1545","2013-02-21",10.855
"1546","2013-02-22",11.01
"1547","2013-02-25",11.21
"1548","2013-02-26",11.37
"1549","2013-02-27",11.46
"1550","2013-02-28",11.26
"1551","2013-03-01",11.48
"1552","2013-03-04",11.475
"1553","2013-03-05",11.5
"1554","2013-03-06",11.495
"1555","2013-03-07",11.525
"1556","2013-03-08",11.715
"1557","2013-03-11",11.67
"1558","2013-03-12",11.575
"1559","2013-03-13",11.645
"1560","2013-03-14",11.625
"1561","2013-03-15",11.87
"1562","2013-03-18",11.725
"1563","2013-03-19",11.76
"1564","2013-03-20",11.775
"1565","2013-03-21",11.605
"1566","2013-03-22",11.745
"1567","2013-03-25",11.735
"1568","2013-03-26",11.725
"1569","2013-03-27",11.67
"1570","2013-03-28",11.66
"1571","2013-04-01",11.67
"1572","2013-04-02",11.585
"1573","2013-04-03",11.58
"1574","2013-04-04",11.645
"1575","2013-04-05",11.66
"1576","2013-04-08",11.675
"1577","2013-04-09",11.65
"1578","2013-04-10",11.695
"1579","2013-04-11",11.73
"1580","2013-04-12",11.675
"1581","2013-04-15",11.03
"1582","2013-04-16",11.61
"1583","2013-04-17",11.155
"1584","2013-04-18",11.125
"1585","2013-04-19",11.595
"1586","2013-04-22",11.38
"1587","2013-04-23",11.625
"1588","2013-04-24",11.485
"1589","2013-04-25",11.21
"1590","2013-04-26",11.3
"1591","2013-04-29",11.47
"1592","2013-04-30",11.32
"1593","2013-05-01",10.44
"1594","2013-05-02",10.67
"1595","2013-05-03",10.945
"1596","2013-05-06",11.005
"1597","2013-05-07",11.225
"1598","2013-05-08",11.285
"1599","2013-05-09",11.03
"1600","2013-05-10",11.045
"1601","2013-05-13",10.805
"1602","2013-05-14",10.99
"1603","2013-05-15",11.115
"1604","2013-05-16",11.215
"1605","2013-05-17",11.21
"1606","2013-05-20",11.375
"1607","2013-05-21",11.28
"1608","2013-05-22",11.275
"1609","2013-05-23",11.415
"1610","2013-05-24",11.395
"1611","2013-05-28",11.59
"1612","2013-05-29",11.46
"1613","2013-05-30",11.475
"1614","2013-05-31",10.98
"1615","2013-06-03",11.85
"1616","2013-06-04",11.34
"1617","2013-06-05",11.4
"1618","2013-06-06",11.38
"1619","2013-06-07",11.165
"1620","2013-06-10",11.48
"1621","2013-06-11",11.635
"1622","2013-06-12",11.625
"1623","2013-06-13",11.845
"1624","2013-06-14",11.62
"1625","2013-06-17",11.5
"1626","2013-06-18",11.515
"1627","2013-06-19",11.53
"1628","2013-06-20",11.26
"1629","2013-06-21",11.22
"1630","2013-06-24",11.08
"1631","2013-06-25",11.455
"1632","2013-06-26",11.17
"1633","2013-06-27",11.535
"1634","2013-06-28",11.275
"1635","2013-07-01",11.745
"1636","2013-07-02",11.635
"1637","2013-07-03",11.875
"1638","2013-07-05",12.145
"1639","2013-07-08",12.17
"1640","2013-07-09",12.625
"1641","2013-07-10",12.84
"1642","2013-07-11",13.05
"1643","2013-07-12",13.04
"1644","2013-07-15",13.355
"1645","2013-07-16",13.42
"1646","2013-07-17",13.36
"1647","2013-07-18",13.48
"1648","2013-07-19",13.475
"1649","2013-07-22",13.36
"1650","2013-07-23",13.33
"1651","2013-07-24",13.44
"1652","2013-07-25",13.5
"1653","2013-07-26",13.335
"1654","2013-07-29",13.145
"1655","2013-07-30",13.175
"1656","2013-07-31",13.2
"1657","2013-08-01",13.62
"1658","2013-08-02",13.795
"1659","2013-08-05",13.91
"1660","2013-08-06",14.08
"1661","2013-08-07",13.73
"1662","2013-08-08",13.85
"1663","2013-08-09",14.04
"1664","2013-08-12",13.98
"1665","2013-08-13",13.88
"1666","2013-08-14",13.83
"1667","2013-08-15",13.58
"1668","2013-08-16",13.705
"1669","2013-08-19",13.6
"1670","2013-08-20",13.885
"1671","2013-08-21",13.75
"1672","2013-08-22",13.995
"1673","2013-08-23",14.02
"1674","2013-08-26",13.875
"1675","2013-08-27",12.8
"1676","2013-08-28",12.32
"1677","2013-08-29",12.51
"1678","2013-08-30",12.255
"1679","2013-09-03",12.46
"1680","2013-09-04",12.38
"1681","2013-09-05",12.575
"1682","2013-09-06",12.36
"1683","2013-09-09",12.485
"1684","2013-09-10",12.46
"1685","2013-09-11",12.135
"1686","2013-09-12",12.23
"1687","2013-09-13",12.28
"1688","2013-09-16",12.485
"1689","2013-09-17",12.52
"1690","2013-09-18",12.655
"1691","2013-09-19",12.34
"1692","2013-09-20",12.73
"1693","2013-09-23",12.645
"1694","2013-09-24",12.5
"1695","2013-09-25",12.56
"1696","2013-09-26",12.24
"1697","2013-09-27",11.995
"1698","2013-09-30",11.695
"1699","2013-10-01",12.04
"1700","2013-10-02",11.95
"1701","2013-10-03",11.795
"1702","2013-10-04",11.905
"1703","2013-10-07",11.93
"1704","2013-10-08",11.925
"1705","2013-10-09",11.88
"1706","2013-10-10",12.455
"1707","2013-10-11",13
"1708","2013-10-14",13.295
"1709","2013-10-15",12.695
"1710","2013-10-16",12.505
"1711","2013-10-17",12.84
"1712","2013-10-18",13.14
"1713","2013-10-21",13.205
"1714","2013-10-22",13.14
"1715","2013-10-23",12.975
"1716","2013-10-24",13.365
"1717","2013-10-25",13.165
"1718","2013-10-28",13.27
"1719","2013-10-29",13.335
"1720","2013-10-30",13.035
"1721","2013-10-31",12.91
"1722","2013-11-01",12.625
"1723","2013-11-04",12.54
"1724","2013-11-05",12.725
"1725","2013-11-06",12.815
"1726","2013-11-07",12.52
"1727","2013-11-08",12.39
"1728","2013-11-11",12
"1729","2013-11-12",12.445
"1730","2013-11-13",12.62
"1731","2013-11-14",12.625
"1732","2013-11-15",12.575
"1733","2013-11-18",12.9
"1734","2013-11-19",13.005
"1735","2013-11-20",13.04
"1736","2013-11-21",13.3
"1737","2013-11-22",13.22
"1738","2013-11-25",13.415
"1739","2013-11-26",13.45
"1740","2013-11-27",13.525
"1741","2013-11-29",13.5
"1742","2013-12-02",13.135
"1743","2013-12-03",13.075
"1744","2013-12-04",13.175
"1745","2013-12-05",13.005
"1746","2013-12-06",13.03
"1747","2013-12-09",13.025
"1748","2013-12-10",12.925
"1749","2013-12-11",12.6
"1750","2013-12-12",12.645
"1751","2013-12-13",12.61
"1752","2013-12-16",12.72
"1753","2013-12-17",12.57
"1754","2013-12-18",12.845
"1755","2013-12-19",12.65
"1756","2013-12-20",13.235
"1757","2013-12-23",13.495
"1758","2013-12-24",13.535
"1759","2013-12-26",13.295
"1760","2013-12-27",13.33
"1761","2013-12-30",12.995
"1762","2013-12-31",12.985
"1763","2014-01-02",12.885
"1764","2014-01-03",12.905
"1765","2014-01-06",12.785
"1766","2014-01-07",12.79
"1767","2014-01-08",12.585
"1768","2014-01-09",12.605
"1769","2014-01-10",12.455
"1770","2014-01-13",12.225
"1771","2014-01-14",12.55
"1772","2014-01-15",12.74
"1773","2014-01-16",12.605
"1774","2014-01-17",12.65
"1775","2014-01-21",12.735
"1776","2014-01-22",12.855
"1777","2014-01-23",12.685
"1778","2014-01-24",12.9
"1779","2014-01-27",13.02
"1780","2014-01-28",13.13
"1781","2014-01-29",12.915
"1782","2014-01-30",13.025
"1783","2014-01-31",12.86
"1784","2014-02-03",12.545
"1785","2014-02-04",12.505
"1786","2014-02-05",12.63
"1787","2014-02-06",12.605
"1788","2014-02-07",12.975
"1789","2014-02-10",12.84
"1790","2014-02-11",12.995
"1791","2014-02-12",13.01
"1792","2014-02-13",13.345
"1793","2014-02-14",13.325
"1794","2014-02-18",13.47
"1795","2014-02-19",13.325
"1796","2014-02-20",13.51
"1797","2014-02-21",13.6
"1798","2014-02-24",13.62
"1799","2014-02-25",13.505
"1800","2014-02-26",13.51
"1801","2014-02-27",13.74
"1802","2014-02-28",13.835
"1803","2014-03-03",13.5
"1804","2014-03-04",14.01
"1805","2014-03-05",13.95
"1806","2014-03-06",13.975
"1807","2014-03-07",13.89
"1808","2014-03-10",13.795
"1809","2014-03-11",13.585
"1810","2014-03-12",13.345
"1811","2014-03-13",13.435
"1812","2014-03-14",13.54
"1813","2014-03-17",13.58
"1814","2014-03-18",13.8
"1815","2014-03-19",13.765
"1816","2014-03-20",13.68
"1817","2014-03-21",13.765
"1818","2014-03-24",13.555
"1819","2014-03-25",13.595
"1820","2014-03-26",13.5
"1821","2014-03-27",13.615
"1822","2014-03-28",13.535
"1823","2014-03-31",13.56
"1824","2014-04-01",13.83
"1825","2014-04-02",13.81
"1826","2014-04-03",13.73
"1827","2014-04-04",13.59
"1828","2014-04-07",13.625
"1829","2014-04-08",13.61
"1830","2014-04-09",13.6
"1831","2014-04-10",13.5
"1832","2014-04-11",13.255
"1833","2014-04-14",13.435
"1834","2014-04-15",13.485
"1835","2014-04-16",13.51
"1836","2014-04-17",13.66
"1837","2014-04-21",13.635
"1838","2014-04-22",13.925
"1839","2014-04-23",13.5
"1840","2014-04-24",13.5
"1841","2014-04-25",13.425
"1842","2014-04-28",13.65
"1843","2014-04-29",13.57
"1844","2014-04-30",13.51
"1845","2014-05-01",13.56
"1846","2014-05-02",13.5
"1847","2014-05-05",13.535
"1848","2014-05-06",13.5
"1849","2014-05-07",13.53
"1850","2014-05-08",13.5
"1851","2014-05-09",13.61
"1852","2014-05-12",14.13
"1853","2014-05-13",14.015
"1854","2014-05-14",13.505
"1855","2014-05-15",13.505
"1856","2014-05-16",13.585
"1857","2014-05-19",13.645
"1858","2014-05-20",13.505
"1859","2014-05-21",13.51
"1860","2014-05-22",13.575
"1861","2014-05-23",13.715
"1862","2014-05-27",14.15
"1863","2014-05-28",14.13
"1864","2014-05-29",14.24
"1865","2014-05-30",14.115
"1866","2014-06-02",13.845
"1867","2014-06-03",13.505
"1868","2014-06-04",13.52
"1869","2014-06-05",14.135
"1870","2014-06-06",14.43
"1871","2014-06-09",14.485
"1872","2014-06-10",14.375
"1873","2014-06-11",14.265
"1874","2014-06-12",14.195
"1875","2014-06-13",14.185
"1876","2014-06-16",14.14
"1877","2014-06-17",14.23
"1878","2014-06-18",14.28
"1879","2014-06-19",14.095
"1880","2014-06-20",14.24
"1881","2014-06-23",14.08
"1882","2014-06-24",14.03
"1883","2014-06-25",13.96
"1884","2014-06-26",13.91
"1885","2014-06-27",14.155
"1886","2014-06-30",14.35
"1887","2014-07-01",14.44
"1888","2014-07-02",14.41
"1889","2014-07-03",14.485
"1890","2014-07-07",14.3
"1891","2014-07-08",14.19
"1892","2014-07-09",14.17
"1893","2014-07-10",13.89
"1894","2014-07-11",13.805
"1895","2014-07-14",14.2
"1896","2014-07-15",14.06
"1897","2014-07-16",13.87
"1898","2014-07-17",13.54
"1899","2014-07-18",13.645
"1900","2014-07-21",13.63
"1901","2014-07-22",14.06
"1902","2014-07-23",14.115
"1903","2014-07-24",13.61
"1904","2014-07-25",13.65
"1905","2014-07-28",13.59
"1906","2014-07-29",13.635
"1907","2014-07-30",13.83
"1908","2014-07-31",13.505
"1909","2014-08-01",13.59
"1910","2014-08-04",13.66
"1911","2014-08-05",13.67
"1912","2014-08-06",13.98
"1913","2014-08-07",14.01
"1914","2014-08-08",13.95
"1915","2014-08-11",13.925
"1916","2014-08-12",13.83
"1917","2014-08-13",13.85
"1918","2014-08-14",13.8
"1919","2014-08-15",13.765
"1920","2014-08-18",13.995
"1921","2014-08-19",13.985
"1922","2014-08-20",13.725
"1923","2014-08-21",13.72
"1924","2014-08-22",13.825
"1925","2014-08-25",13.94
"1926","2014-08-26",13.945
"1927","2014-08-27",13.92
"1928","2014-08-28",13.91
"1929","2014-08-29",13.95
"1930","2014-09-02",13.945
"1931","2014-09-03",13.81
"1932","2014-09-04",13.775
"1933","2014-09-05",13.89
"1934","2014-09-08",13.93
"1935","2014-09-09",13.6
"1936","2014-09-10",13.755
