"","date","EPAY"
"995","2010-12-13",20.370001
"996","2010-12-14",20.129999
"997","2010-12-15",20.190001
"998","2010-12-16",20.4
"999","2010-12-17",20.23
"1000","2010-12-20",20.35
"1001","2010-12-21",20.870001
"1002","2010-12-22",20.83
"1003","2010-12-23",20.67
"1004","2010-12-27",21.16
"1005","2010-12-28",22.530001
"1006","2010-12-29",22.26
"1007","2010-12-30",22.15
"1008","2010-12-31",21.709999
"1009","2011-01-03",22.25
"1010","2011-01-04",21.76
"1011","2011-01-05",22.030001
"1012","2011-01-06",22.07
"1013","2011-01-07",21.200001
"1014","2011-01-10",21.139999
"1015","2011-01-11",21.209999
"1016","2011-01-12",21.18
"1017","2011-01-13",21.129999
"1018","2011-01-14",21.41
"1019","2011-01-18",21.440001
"1020","2011-01-19",20.780001
"1021","2011-01-20",20.6
"1022","2011-01-21",20.18
"1023","2011-01-24",20.110001
"1024","2011-01-25",19.889999
"1025","2011-01-26",20.07
"1026","2011-01-27",20.370001
"1027","2011-01-28",22.9
"1028","2011-01-31",22.93
"1029","2011-02-01",22.98
"1030","2011-02-02",23.360001
"1031","2011-02-03",23.129999
"1032","2011-02-04",22.83
"1033","2011-02-07",22.77
"1034","2011-02-08",22.33
"1035","2011-02-09",21.84
"1036","2011-02-10",21.84
"1037","2011-02-11",22.17
"1038","2011-02-14",21.950001
"1039","2011-02-15",21.709999
"1040","2011-02-16",22.08
"1041","2011-02-17",22.16
"1042","2011-02-18",22.02
"1043","2011-02-22",21.139999
"1044","2011-02-23",21.17
"1045","2011-02-24",21.219999
"1046","2011-02-25",22.16
"1047","2011-02-28",22.110001
"1048","2011-03-01",21.24
"1049","2011-03-02",21.27
"1050","2011-03-03",21.290001
"1051","2011-03-04",21.389999
"1052","2011-03-07",20.620001
"1053","2011-03-08",21.030001
"1054","2011-03-09",21.030001
"1055","2011-03-10",20.799999
"1056","2011-03-11",20.75
"1057","2011-03-14",20.629999
"1058","2011-03-15",20.51
"1059","2011-03-16",20.52
"1060","2011-03-17",20.6
"1061","2011-03-18",21.040001
"1062","2011-03-21",21.879999
"1063","2011-03-22",21.9
"1064","2011-03-23",22.190001
"1065","2011-03-24",22.700001
"1066","2011-03-25",23.459999
"1067","2011-03-28",23.780001
"1068","2011-03-29",23.93
"1069","2011-03-30",24.9
"1070","2011-03-31",25.110001
"1071","2011-04-01",24.610001
"1072","2011-04-04",24.57
"1073","2011-04-05",24.719999
"1074","2011-04-06",24.809999
"1075","2011-04-07",24.549999
"1076","2011-04-08",24.110001
"1077","2011-04-11",23.67
"1078","2011-04-12",23.23
"1079","2011-04-13",23.459999
"1080","2011-04-14",23.709999
"1081","2011-04-15",24.73
"1082","2011-04-18",24.190001
"1083","2011-04-19",23.549999
"1084","2011-04-20",24.15
"1085","2011-04-21",24.15
"1086","2011-04-25",24.27
"1087","2011-04-26",24.549999
"1088","2011-04-27",24.74
"1089","2011-04-28",24.860001
"1090","2011-04-29",27.780001
"1091","2011-05-02",26.129999
"1092","2011-05-03",25.809999
"1093","2011-05-04",25.25
"1094","2011-05-05",24.809999
"1095","2011-05-06",24.9
"1096","2011-05-09",25.139999
"1097","2011-05-10",25.75
"1098","2011-05-11",25.4
"1099","2011-05-12",25.860001
"1100","2011-05-13",25.559999
"1101","2011-05-16",25
"1102","2011-05-17",25.15
"1103","2011-05-18",25.059999
"1104","2011-05-19",25.09
"1105","2011-05-20",24.92
"1106","2011-05-23",24.559999
"1107","2011-05-24",24.09
"1108","2011-05-25",24.52
"1109","2011-05-26",24.549999
"1110","2011-05-27",24.35
"1111","2011-05-31",26
"1112","2011-06-01",25.030001
"1113","2011-06-02",24.690001
"1114","2011-06-03",23.57
"1115","2011-06-06",23.059999
"1116","2011-06-07",23.219999
"1117","2011-06-08",22.52
"1118","2011-06-09",22.6
"1119","2011-06-10",22.16
"1120","2011-06-13",22
"1121","2011-06-14",22.559999
"1122","2011-06-15",22.07
"1123","2011-06-16",22.200001
"1124","2011-06-17",21.67
"1125","2011-06-20",21.969999
"1126","2011-06-21",23.049999
"1127","2011-06-22",23.17
"1128","2011-06-23",23.57
"1129","2011-06-24",23.51
"1130","2011-06-27",23.76
"1131","2011-06-28",24.43
"1132","2011-06-29",24.219999
"1133","2011-06-30",24.709999
"1134","2011-07-01",25
"1135","2011-07-05",25.35
"1136","2011-07-06",25.91
"1137","2011-07-07",26.15
"1138","2011-07-08",26.02
"1139","2011-07-11",25.459999
"1140","2011-07-12",25.1
"1141","2011-07-13",25.24
"1142","2011-07-14",24.57
"1143","2011-07-15",24.76
"1144","2011-07-18",24.26
"1145","2011-07-19",25.030001
"1146","2011-07-20",24.73
"1147","2011-07-21",25.02
"1148","2011-07-22",24.93
"1149","2011-07-25",24.66
"1150","2011-07-26",24.68
"1151","2011-07-27",23.76
"1152","2011-07-28",23.51
"1153","2011-07-29",23.290001
"1154","2011-08-01",23.02
"1155","2011-08-02",22.68
"1156","2011-08-03",23.42
"1157","2011-08-04",22.1
"1158","2011-08-05",21.74
"1159","2011-08-08",19.309999
"1160","2011-08-09",20.66
"1161","2011-08-10",19.1
"1162","2011-08-11",20.49
"1163","2011-08-12",22.709999
"1164","2011-08-15",22.700001
"1165","2011-08-16",22.049999
"1166","2011-08-17",22.43
"1167","2011-08-18",21.780001
"1168","2011-08-19",21.450001
"1169","2011-08-22",21.459999
"1170","2011-08-23",22.629999
"1171","2011-08-24",22.620001
"1172","2011-08-25",22.09
"1173","2011-08-26",22.620001
"1174","2011-08-29",23.299999
"1175","2011-08-30",23.200001
"1176","2011-08-31",22.969999
"1177","2011-09-01",22.620001
"1178","2011-09-02",21.91
"1179","2011-09-06",21.799999
"1180","2011-09-07",22.25
"1181","2011-09-08",21.66
"1182","2011-09-09",20.799999
"1183","2011-09-12",21.23
"1184","2011-09-13",21.360001
"1185","2011-09-14",21.83
"1186","2011-09-15",21.969999
"1187","2011-09-16",22
"1188","2011-09-19",21.379999
"1189","2011-09-20",20.93
"1190","2011-09-21",19.75
"1191","2011-09-22",18.58
"1192","2011-09-23",18.84
"1193","2011-09-26",19.18
"1194","2011-09-27",20.49
"1195","2011-09-28",20.360001
"1196","2011-09-29",20.959999
"1197","2011-09-30",20.139999
"1198","2011-10-03",19.32
"1199","2011-10-04",20.99
"1200","2011-10-05",21.040001
"1201","2011-10-06",21.32
"1202","2011-10-07",20.370001
"1203","2011-10-10",21.549999
"1204","2011-10-11",21.969999
"1205","2011-10-12",22.549999
"1206","2011-10-13",22.200001
"1207","2011-10-14",22.99
"1208","2011-10-17",21.690001
"1209","2011-10-18",22.559999
"1210","2011-10-19",21.73
"1211","2011-10-20",21.82
"1212","2011-10-21",22.309999
"1213","2011-10-24",23.52
"1214","2011-10-25",22.09
"1215","2011-10-26",22.75
"1216","2011-10-27",24.5
"1217","2011-10-28",24.27
"1218","2011-10-31",24.290001
"1219","2011-11-01",23.43
"1220","2011-11-02",23.99
"1221","2011-11-03",24.5
"1222","2011-11-04",23.610001
"1223","2011-11-07",23.17
"1224","2011-11-08",23.67
"1225","2011-11-09",22.02
"1226","2011-11-10",22.059999
"1227","2011-11-11",22.85
"1228","2011-11-14",22.639999
"1229","2011-11-15",22.629999
"1230","2011-11-16",22.1
"1231","2011-11-17",21.620001
"1232","2011-11-18",21.73
"1233","2011-11-21",21.209999
"1234","2011-11-22",21.16
"1235","2011-11-23",20.18
"1236","2011-11-25",20.110001
"1237","2011-11-28",21.25
"1238","2011-11-29",20.85
"1239","2011-11-30",22.5
"1240","2011-12-01",22.889999
"1241","2011-12-02",22.4
"1242","2011-12-05",22.219999
"1243","2011-12-06",22.09
"1244","2011-12-07",21.799999
"1245","2011-12-08",21
"1246","2011-12-09",21.76
"1247","2011-12-12",21.690001
"1248","2011-12-13",21.129999
"1249","2011-12-14",20.83
"1250","2011-12-15",21.65
"1251","2011-12-16",21.780001
"1252","2011-12-19",21.34
"1253","2011-12-20",22.65
"1254","2011-12-21",22.559999
"1255","2011-12-22",22.629999
"1256","2011-12-23",22.73
"1257","2011-12-27",22.940001
"1258","2011-12-28",22.68
"1259","2011-12-29",22.889999
"1260","2011-12-30",23.17
"1261","2012-01-03",23.540001
"1262","2012-01-04",23.190001
"1263","2012-01-05",23.42
"1264","2012-01-06",23.059999
"1265","2012-01-09",23.530001
"1266","2012-01-10",24.83
"1267","2012-01-11",24.68
"1268","2012-01-12",25.41
"1269","2012-01-13",25.799999
"1270","2012-01-17",25.879999
"1271","2012-01-18",26.48
"1272","2012-01-19",27
"1273","2012-01-20",27.139999
"1274","2012-01-23",27.15
"1275","2012-01-24",27.709999
"1276","2012-01-25",27.459999
"1277","2012-01-26",27.139999
"1278","2012-01-27",27.389999
"1279","2012-01-30",27.120001
"1280","2012-01-31",27.34
"1281","2012-02-01",27.15
"1282","2012-02-02",27.93
"1283","2012-02-03",28.07
"1284","2012-02-06",28.190001
"1285","2012-02-07",28.129999
"1286","2012-02-08",27.73
"1287","2012-02-09",27.35
"1288","2012-02-10",27.059999
"1289","2012-02-13",28.49
"1290","2012-02-14",28.42
"1291","2012-02-15",27.799999
"1292","2012-02-16",28.98
"1293","2012-02-17",28.65
"1294","2012-02-21",28.25
"1295","2012-02-22",28.450001
"1296","2012-02-23",29.42
"1297","2012-02-24",29.35
"1298","2012-02-27",29.01
"1299","2012-02-28",28.99
"1300","2012-02-29",28.1
"1301","2012-03-01",29.290001
"1302","2012-03-02",28.67
"1303","2012-03-05",28.42
"1304","2012-03-06",26.84
"1305","2012-03-07",27.6
"1306","2012-03-08",28.280001
"1307","2012-03-09",28.879999
"1308","2012-03-12",28.32
"1309","2012-03-13",29.549999
"1310","2012-03-14",29.370001
"1311","2012-03-15",29.27
"1312","2012-03-16",28.59
"1313","2012-03-19",28.91
"1314","2012-03-20",28.450001
"1315","2012-03-21",28.59
"1316","2012-03-22",28.110001
"1317","2012-03-23",28.5
"1318","2012-03-26",28.84
"1319","2012-03-27",28.48
"1320","2012-03-28",28.5
"1321","2012-03-29",28.190001
"1322","2012-03-30",27.940001
"1323","2012-04-02",28.18
"1324","2012-04-03",27.879999
"1325","2012-04-04",27.049999
"1326","2012-04-05",27.07
"1327","2012-04-09",26.43
"1328","2012-04-10",25.48
"1329","2012-04-11",25.559999
"1330","2012-04-12",26.32
"1331","2012-04-13",25.469999
"1332","2012-04-16",25.280001
"1333","2012-04-17",25.25
"1334","2012-04-18",25.120001
"1335","2012-04-19",24.969999
"1336","2012-04-20",24.4
"1337","2012-04-23",24.07
"1338","2012-04-24",23.700001
"1339","2012-04-25",24.1
"1340","2012-04-26",24.02
"1341","2012-04-27",24.440001
"1342","2012-04-30",23.530001
"1343","2012-05-01",23.299999
"1344","2012-05-02",23.58
"1345","2012-05-03",23.209999
"1346","2012-05-04",22.5
"1347","2012-05-07",19.030001
"1348","2012-05-08",19.280001
"1349","2012-05-09",18.91
"1350","2012-05-10",18.74
"1351","2012-05-11",19.08
"1352","2012-05-14",18.450001
"1353","2012-05-15",18.469999
"1354","2012-05-16",18.469999
"1355","2012-05-17",18.32
"1356","2012-05-18",18.25
"1357","2012-05-21",18.469999
"1358","2012-05-22",18.25
"1359","2012-05-23",18.540001
"1360","2012-05-24",18.299999
"1361","2012-05-25",18
"1362","2012-05-29",18
"1363","2012-05-30",17.73
"1364","2012-05-31",17.879999
"1365","2012-06-01",17.059999
"1366","2012-06-04",17.15
"1367","2012-06-05",17.379999
"1368","2012-06-06",17.82
"1369","2012-06-07",17.809999
"1370","2012-06-08",17.58
"1371","2012-06-11",17.4
"1372","2012-06-12",17.459999
"1373","2012-06-13",17.34
"1374","2012-06-14",17.280001
"1375","2012-06-15",18.42
"1376","2012-06-18",18.42
"1377","2012-06-19",19.15
"1378","2012-06-20",19.120001
"1379","2012-06-21",18.77
"1380","2012-06-22",18.870001
"1381","2012-06-25",18.309999
"1382","2012-06-26",18.08
"1383","2012-06-27",18.040001
"1384","2012-06-28",17.59
"1385","2012-06-29",18.049999
"1386","2012-07-02",17.940001
"1387","2012-07-03",18.200001
"1388","2012-07-05",18.52
"1389","2012-07-06",18
"1390","2012-07-09",17.93
"1391","2012-07-10",17.84
"1392","2012-07-11",18.059999
"1393","2012-07-12",18.1
"1394","2012-07-13",19.02
"1395","2012-07-16",19.15
"1396","2012-07-17",18.860001
"1397","2012-07-18",19.41
"1398","2012-07-19",19.389999
"1399","2012-07-20",19
"1400","2012-07-23",18.4
"1401","2012-07-24",18.559999
"1402","2012-07-25",18.700001
"1403","2012-07-26",18.700001
"1404","2012-07-27",19.27
"1405","2012-07-30",19.129999
"1406","2012-07-31",18.99
"1407","2012-08-01",18.33
"1408","2012-08-02",18.209999
"1409","2012-08-03",19.52
"1410","2012-08-06",19.9
"1411","2012-08-07",19.99
"1412","2012-08-08",20.129999
"1413","2012-08-09",19.950001
"1414","2012-08-10",23.950001
"1415","2012-08-13",24.129999
"1416","2012-08-14",23.440001
"1417","2012-08-15",23.389999
"1418","2012-08-16",23.41
"1419","2012-08-17",23.389999
"1420","2012-08-20",22.98
"1421","2012-08-21",22.84
"1422","2012-08-22",23.719999
"1423","2012-08-23",23.24
"1424","2012-08-24",23.08
"1425","2012-08-27",22.85
"1426","2012-08-28",22.809999
"1427","2012-08-29",22.700001
"1428","2012-08-30",22.33
"1429","2012-08-31",22.440001
"1430","2012-09-04",22.82
"1431","2012-09-05",22.83
"1432","2012-09-06",23.309999
"1433","2012-09-07",23.57
"1434","2012-09-10",23.43
"1435","2012-09-11",23.190001
"1436","2012-09-12",23.450001
"1437","2012-09-13",23.809999
"1438","2012-09-14",23.68
"1439","2012-09-17",23.52
"1440","2012-09-18",24.370001
"1441","2012-09-19",24.99
"1442","2012-09-20",25.280001
"1443","2012-09-21",25.280001
"1444","2012-09-24",24.51
"1445","2012-09-25",23.790001
"1446","2012-09-26",23.889999
"1447","2012-09-27",24.76
"1448","2012-09-28",24.690001
"1449","2012-10-01",24.879999
"1450","2012-10-02",25.33
"1451","2012-10-03",25.540001
"1452","2012-10-04",25.32
"1453","2012-10-05",24.879999
"1454","2012-10-08",24.809999
"1455","2012-10-09",24.389999
"1456","2012-10-10",25.299999
"1457","2012-10-11",24.84
"1458","2012-10-12",24.190001
"1459","2012-10-15",24.68
"1460","2012-10-16",25.030001
"1461","2012-10-17",25.030001
"1462","2012-10-18",24.4
"1463","2012-10-19",23.530001
"1464","2012-10-22",23.98
"1465","2012-10-23",23.870001
"1466","2012-10-24",23.209999
"1467","2012-10-25",23.42
"1468","2012-10-26",23.110001
"1469","2012-10-31",23.4
"1470","2012-11-01",23.82
"1471","2012-11-02",22.82
"1472","2012-11-05",22.91
"1473","2012-11-06",23.35
"1474","2012-11-07",22.68
"1475","2012-11-08",24.57
"1476","2012-11-09",25.030001
"1477","2012-11-12",24.700001
"1478","2012-11-13",24.030001
"1479","2012-11-14",23.860001
"1480","2012-11-15",23.74
"1481","2012-11-16",23.450001
"1482","2012-11-19",23.85
"1483","2012-11-20",23.780001
"1484","2012-11-21",23.379999
"1485","2012-11-23",23.98
"1486","2012-11-26",24
"1487","2012-11-27",23.77
"1488","2012-11-28",24.059999
"1489","2012-11-29",24.879999
"1490","2012-11-30",24.51
"1491","2012-12-03",24.09
"1492","2012-12-04",25.030001
"1493","2012-12-05",25.120001
"1494","2012-12-06",23.549999
"1495","2012-12-07",23.1
"1496","2012-12-10",24.15
"1497","2012-12-11",25.440001
"1498","2012-12-12",25.540001
"1499","2012-12-13",25.780001
"1500","2012-12-14",25.620001
"1501","2012-12-17",25.75
"1502","2012-12-18",25.16
"1503","2012-12-19",25.27
"1504","2012-12-20",25.780001
"1505","2012-12-21",25.799999
"1506","2012-12-24",26.01
"1507","2012-12-26",25.879999
"1508","2012-12-27",26
"1509","2012-12-28",25.790001
"1510","2012-12-31",26.389999
"1511","2013-01-02",27.68
"1512","2013-01-03",27.120001
"1513","2013-01-04",26.610001
"1514","2013-01-07",26.26
"1515","2013-01-08",27.200001
"1516","2013-01-09",26.82
"1517","2013-01-10",26.860001
"1518","2013-01-11",27.17
"1519","2013-01-14",27.27
"1520","2013-01-15",27.059999
"1521","2013-01-16",27.030001
"1522","2013-01-17",27.360001
"1523","2013-01-18",27.33
"1524","2013-01-22",27.639999
"1525","2013-01-23",28.379999
"1526","2013-01-24",28.870001
"1527","2013-01-25",29.799999
"1528","2013-01-28",28.719999
"1529","2013-01-29",28.889999
"1530","2013-01-30",28.52
"1531","2013-01-31",29.08
"1532","2013-02-01",29.280001
"1533","2013-02-04",28.9
"1534","2013-02-05",27.549999
"1535","2013-02-06",27.82
"1536","2013-02-07",27.73
"1537","2013-02-08",27.620001
"1538","2013-02-11",27.129999
"1539","2013-02-12",27.139999
"1540","2013-02-13",27.32
"1541","2013-02-14",27.4
"1542","2013-02-15",26.6
"1543","2013-02-19",26.84
"1544","2013-02-20",27.049999
"1545","2013-02-21",26.4
"1546","2013-02-22",26.610001
"1547","2013-02-25",26.209999
"1548","2013-02-26",26.83
"1549","2013-02-27",27.290001
"1550","2013-02-28",27.129999
"1551","2013-03-01",27.610001
"1552","2013-03-04",27.190001
"1553","2013-03-05",27.559999
"1554","2013-03-06",28.59
"1555","2013-03-07",28.059999
"1556","2013-03-08",28.389999
"1557","2013-03-11",28.16
"1558","2013-03-12",28.26
"1559","2013-03-13",28.1
"1560","2013-03-14",28.33
"1561","2013-03-15",28.15
"1562","2013-03-18",27.84
"1563","2013-03-19",27.01
"1564","2013-03-20",27.450001
"1565","2013-03-21",27.719999
"1566","2013-03-22",28.309999
"1567","2013-03-25",27.940001
"1568","2013-03-26",27.719999
"1569","2013-03-27",28.059999
"1570","2013-03-28",28.51
"1571","2013-04-01",27.110001
"1572","2013-04-02",26.629999
"1573","2013-04-03",26.24
"1574","2013-04-04",25.809999
"1575","2013-04-05",25.17
"1576","2013-04-08",25.1
"1577","2013-04-09",25.41
"1578","2013-04-10",26.110001
"1579","2013-04-11",26.41
"1580","2013-04-12",26.27
"1581","2013-04-15",25.66
"1582","2013-04-16",26.57
"1583","2013-04-17",25.969999
"1584","2013-04-18",25.530001
"1585","2013-04-19",25.969999
"1586","2013-04-22",25.51
"1587","2013-04-23",25.6
"1588","2013-04-24",25.51
"1589","2013-04-25",25.469999
"1590","2013-04-26",25.34
"1591","2013-04-29",25.9
"1592","2013-04-30",26.200001
"1593","2013-05-01",26.16
"1594","2013-05-02",26.629999
"1595","2013-05-03",28.27
"1596","2013-05-06",28.32
"1597","2013-05-07",28.959999
"1598","2013-05-08",28.799999
"1599","2013-05-09",28.57
"1600","2013-05-10",28.49
"1601","2013-05-13",27.76
"1602","2013-05-14",27.959999
"1603","2013-05-15",27.85
"1604","2013-05-16",26.969999
"1605","2013-05-17",27.790001
"1606","2013-05-20",28.07
"1607","2013-05-21",27.98
"1608","2013-05-22",27.32
"1609","2013-05-23",27.16
"1610","2013-05-24",27.030001
"1611","2013-05-28",27.65
"1612","2013-05-29",27.73
"1613","2013-05-30",27.98
"1614","2013-05-31",27.629999
"1615","2013-06-03",28.18
"1616","2013-06-04",27.719999
"1617","2013-06-05",27.280001
"1618","2013-06-06",27.370001
"1619","2013-06-07",27.629999
"1620","2013-06-10",28.08
"1621","2013-06-11",27.370001
"1622","2013-06-12",26.49
"1623","2013-06-13",26.790001
"1624","2013-06-14",26.299999
"1625","2013-06-17",26.1
"1626","2013-06-18",26.200001
"1627","2013-06-19",26.200001
"1628","2013-06-20",25.709999
"1629","2013-06-21",25.459999
"1630","2013-06-24",24.879999
"1631","2013-06-25",24.799999
"1632","2013-06-26",24.74
"1633","2013-06-27",25.299999
"1634","2013-06-28",25.290001
"1635","2013-07-01",26.15
"1636","2013-07-02",26.299999
"1637","2013-07-03",26.74
"1638","2013-07-05",27.68
"1639","2013-07-08",28.120001
"1640","2013-07-09",28.16
"1641","2013-07-10",28.879999
"1642","2013-07-11",29.49
"1643","2013-07-12",29.540001
"1644","2013-07-15",29.389999
"1645","2013-07-16",29.15
"1646","2013-07-17",29.049999
"1647","2013-07-18",28.879999
"1648","2013-07-19",28.51
"1649","2013-07-22",28.65
"1650","2013-07-23",28.75
"1651","2013-07-24",28.549999
"1652","2013-07-25",29.190001
"1653","2013-07-26",29.120001
"1654","2013-07-29",28.450001
"1655","2013-07-30",28.969999
"1656","2013-07-31",29.07
"1657","2013-08-01",29.99
"1658","2013-08-02",29.93
"1659","2013-08-05",30.280001
"1660","2013-08-06",30.110001
"1661","2013-08-07",29.5
"1662","2013-08-08",30.139999
"1663","2013-08-09",30.01
"1664","2013-08-12",30.700001
"1665","2013-08-13",31.030001
"1666","2013-08-14",30.99
"1667","2013-08-15",30.02
"1668","2013-08-16",29.77
"1669","2013-08-19",29.18
"1670","2013-08-20",29.790001
"1671","2013-08-21",27.67
"1672","2013-08-22",28.23
"1673","2013-08-23",28.450001
"1674","2013-08-26",28.02
"1675","2013-08-27",27.43
"1676","2013-08-28",27.49
"1677","2013-08-29",27.860001
"1678","2013-08-30",27.219999
"1679","2013-09-03",26.450001
"1680","2013-09-04",26.969999
"1681","2013-09-05",26.84
"1682","2013-09-06",27.129999
"1683","2013-09-09",27.66
"1684","2013-09-10",28.1
"1685","2013-09-11",28.120001
"1686","2013-09-12",27.780001
"1687","2013-09-13",27.879999
"1688","2013-09-16",26.85
"1689","2013-09-17",27.49
"1690","2013-09-18",27.27
"1691","2013-09-19",28.219999
"1692","2013-09-20",28.25
"1693","2013-09-23",28.299999
"1694","2013-09-24",28.35
"1695","2013-09-25",27.85
"1696","2013-09-26",28.059999
"1697","2013-09-27",28.43
"1698","2013-09-30",27.879999
"1699","2013-10-01",28.030001
"1700","2013-10-02",27.799999
"1701","2013-10-03",27.66
"1702","2013-10-04",28.25
"1703","2013-10-07",27.41
"1704","2013-10-08",27
"1705","2013-10-09",27.370001
"1706","2013-10-10",28.6
"1707","2013-10-11",29.290001
"1708","2013-10-14",29.26
"1709","2013-10-15",29.059999
"1710","2013-10-16",29.190001
"1711","2013-10-17",29.65
"1712","2013-10-18",31.030001
"1713","2013-10-21",31.73
"1714","2013-10-22",32.279999
"1715","2013-10-23",32.509998
"1716","2013-10-24",32.34
"1717","2013-10-25",31.790001
"1718","2013-10-28",32.279999
"1719","2013-10-29",32.009998
"1720","2013-10-30",31.4
"1721","2013-10-31",31.42
"1722","2013-11-01",34.700001
"1723","2013-11-04",34
"1724","2013-11-05",33.490002
"1725","2013-11-06",33.110001
"1726","2013-11-07",32.740002
"1727","2013-11-08",32.41
"1728","2013-11-11",31.629999
"1729","2013-11-12",32.450001
"1730","2013-11-13",31.969999
"1731","2013-11-14",32.720001
"1732","2013-11-15",33.009998
"1733","2013-11-18",35.43
"1734","2013-11-19",33.98
"1735","2013-11-20",33.68
"1736","2013-11-21",34.029999
"1737","2013-11-22",34.380001
"1738","2013-11-25",33.849998
"1739","2013-11-26",34.419998
"1740","2013-11-27",34.849998
"1741","2013-11-29",34.57
"1742","2013-12-02",33.259998
"1743","2013-12-03",33.57
"1744","2013-12-04",33.689999
"1745","2013-12-05",33.77
"1746","2013-12-06",34.25
"1747","2013-12-09",33.959999
"1748","2013-12-10",33.990002
"1749","2013-12-11",32.790001
"1750","2013-12-12",32.439999
"1751","2013-12-13",33.209999
"1752","2013-12-16",33.490002
"1753","2013-12-17",33.360001
"1754","2013-12-18",33.59
"1755","2013-12-19",33.25
"1756","2013-12-20",33.939999
"1757","2013-12-23",34.259998
"1758","2013-12-24",34.18
"1759","2013-12-26",34.869999
"1760","2013-12-27",34.880001
"1761","2013-12-30",35.049999
"1762","2013-12-31",36.16
"1763","2014-01-02",34.990002
"1764","2014-01-03",35.189999
"1765","2014-01-06",34.75
"1766","2014-01-07",34.919998
"1767","2014-01-08",34.779999
"1768","2014-01-09",34.830002
"1769","2014-01-10",34.75
"1770","2014-01-13",34.25
"1771","2014-01-14",34.290001
"1772","2014-01-15",35.080002
"1773","2014-01-16",35.099998
"1774","2014-01-17",34.91
"1775","2014-01-21",34.799999
"1776","2014-01-22",34.75
"1777","2014-01-23",34.77
"1778","2014-01-24",33.450001
"1779","2014-01-27",32.619999
"1780","2014-01-28",33.099998
"1781","2014-01-29",32.939999
"1782","2014-01-30",33.849998
"1783","2014-01-31",34.619999
"1784","2014-02-03",33.34
"1785","2014-02-04",33.810001
"1786","2014-02-05",33.220001
"1787","2014-02-06",33.16
"1788","2014-02-07",33.150002
"1789","2014-02-10",32.759998
"1790","2014-02-11",32.66
"1791","2014-02-12",33.099998
"1792","2014-02-13",33.75
"1793","2014-02-14",34.060001
"1794","2014-02-18",34.459999
"1795","2014-02-19",34.189999
"1796","2014-02-20",34.639999
"1797","2014-02-21",35.419998
"1798","2014-02-24",35.799999
"1799","2014-02-25",35.02
"1800","2014-02-26",35.669998
"1801","2014-02-27",36.16
"1802","2014-02-28",35.689999
"1803","2014-03-03",35.099998
"1804","2014-03-04",36.150002
"1805","2014-03-05",36.029999
"1806","2014-03-06",36.049999
"1807","2014-03-07",36.560001
"1808","2014-03-10",36.59
"1809","2014-03-11",36.200001
"1810","2014-03-12",35.73
"1811","2014-03-13",34.799999
"1812","2014-03-14",35.560001
"1813","2014-03-17",36
"1814","2014-03-18",36.18
"1815","2014-03-19",35.77
"1816","2014-03-20",35.889999
"1817","2014-03-21",35.57
"1818","2014-03-24",35.459999
"1819","2014-03-25",36.119999
"1820","2014-03-26",35.110001
"1821","2014-03-27",34.82
"1822","2014-03-28",35
"1823","2014-03-31",35.150002
"1824","2014-04-01",36.09
"1825","2014-04-02",36.009998
"1826","2014-04-03",35.060001
"1827","2014-04-04",33.59
"1828","2014-04-07",32.860001
"1829","2014-04-08",33.09
"1830","2014-04-09",33.720001
"1831","2014-04-10",32.759998
"1832","2014-04-11",31.75
"1833","2014-04-14",32.32
"1834","2014-04-15",31.85
"1835","2014-04-16",32.200001
"1836","2014-04-17",32.43
"1837","2014-04-21",32.16
"1838","2014-04-22",32.939999
"1839","2014-04-23",32.16
"1840","2014-04-24",31.73
"1841","2014-04-25",31.120001
"1842","2014-04-28",30.85
"1843","2014-04-29",31.08
"1844","2014-04-30",31.639999
"1845","2014-05-01",31.58
"1846","2014-05-02",30.629999
"1847","2014-05-05",30.49
"1848","2014-05-06",30.059999
"1849","2014-05-07",30.559999
"1850","2014-05-08",29.9
"1851","2014-05-09",30.42
"1852","2014-05-12",31.32
"1853","2014-05-13",30.25
"1854","2014-05-14",29.299999
"1855","2014-05-15",29.24
"1856","2014-05-16",29.639999
"1857","2014-05-19",30.07
"1858","2014-05-20",29.26
"1859","2014-05-21",29.540001
"1860","2014-05-22",29.4
"1861","2014-05-23",29.440001
"1862","2014-05-27",29.629999
"1863","2014-05-28",29.389999
"1864","2014-05-29",29.1
"1865","2014-05-30",28.82
"1866","2014-06-02",28.370001
"1867","2014-06-03",27.76
"1868","2014-06-04",28.209999
"1869","2014-06-05",28.559999
"1870","2014-06-06",28.92
"1871","2014-06-09",29.360001
"1872","2014-06-10",29.4
"1873","2014-06-11",29.34
"1874","2014-06-12",29.389999
"1875","2014-06-13",29.74
"1876","2014-06-16",29.809999
"1877","2014-06-17",29.98
"1878","2014-06-18",30.01
"1879","2014-06-19",30.01
"1880","2014-06-20",30.25
"1881","2014-06-23",30.27
"1882","2014-06-24",30.08
"1883","2014-06-25",30.129999
"1884","2014-06-26",30.219999
"1885","2014-06-27",30.1
"1886","2014-06-30",29.92
"1887","2014-07-01",30.629999
"1888","2014-07-02",30.49
"1889","2014-07-03",30.799999
"1890","2014-07-07",30.200001
"1891","2014-07-08",29.35
"1892","2014-07-09",29.85
"1893","2014-07-10",29.389999
"1894","2014-07-11",28.719999
"1895","2014-07-14",29.18
"1896","2014-07-15",29
"1897","2014-07-16",28.309999
"1898","2014-07-17",27.620001
"1899","2014-07-18",28.08
