"","date","EBTC"
"1010","2011-01-04",13.35
"1011","2011-01-05",13.45
"1012","2011-01-06",13.45
"1013","2011-01-07",13.85
"1014","2011-01-10",13.85
"1015","2011-01-11",13.98
"1016","2011-01-12",13.98
"1017","2011-01-13",13.96
"1018","2011-01-14",14.42
"1019","2011-01-18",14.45
"1020","2011-01-19",14.06
"1021","2011-01-20",13.94
"1022","2011-01-21",14.49
"1023","2011-01-24",14.9
"1024","2011-01-25",14.7
"1025","2011-01-26",14.97
"1026","2011-01-27",15.05
"1027","2011-01-28",14.89
"1028","2011-01-31",14.21
"1029","2011-02-01",14.64
"1030","2011-02-02",14.39
"1031","2011-02-03",14.39
"1032","2011-02-04",14.56
"1033","2011-02-07",14.36
"1034","2011-02-08",14.49
"1035","2011-02-09",14.97
"1036","2011-02-10",14.85
"1037","2011-02-11",14.55
"1038","2011-02-14",14.97
"1039","2011-02-15",14.97
"1040","2011-02-16",15
"1041","2011-02-17",14.95
"1042","2011-02-18",14.46
"1043","2011-02-22",14.6
"1044","2011-02-23",14.69
"1045","2011-02-24",14.94
"1046","2011-02-25",14.64
"1047","2011-02-28",14.7
"1048","2011-03-01",14.75
"1049","2011-03-02",14.79
"1050","2011-03-03",14.76
"1051","2011-03-04",14.9
"1052","2011-03-07",14.82
"1053","2011-03-08",14.8
"1054","2011-03-09",14.99
"1055","2011-03-10",14.99
"1056","2011-03-11",14.99
"1057","2011-03-14",14.84
"1058","2011-03-15",14.85
"1059","2011-03-16",14.63
"1060","2011-03-17",14.8
"1061","2011-03-18",14.89
"1062","2011-03-21",14.8
"1063","2011-03-22",14.75
"1064","2011-03-23",14.92
"1065","2011-03-24",14.75
"1066","2011-03-25",14.75
"1067","2011-03-28",14.75
"1068","2011-03-29",14.75
"1069","2011-03-30",14.87
"1070","2011-03-31",14.9
"1071","2011-04-01",14.9
"1072","2011-04-04",15
"1073","2011-04-05",15.05
"1074","2011-04-06",15.35
"1075","2011-04-07",15.5
"1076","2011-04-08",15.76
"1077","2011-04-11",15.65
"1078","2011-04-12",15.62
"1079","2011-04-13",15.65
"1080","2011-04-14",15.65
"1081","2011-04-15",15.55
"1082","2011-04-18",15.5
"1083","2011-04-19",15.41
"1084","2011-04-20",15.52
"1085","2011-04-21",15.86
"1086","2011-04-25",16.15
"1087","2011-04-26",16.1
"1088","2011-04-27",16.49
"1089","2011-04-28",16.75
"1090","2011-04-29",17.9
"1091","2011-05-02",17.950001
"1092","2011-05-03",16.5
"1093","2011-05-04",16.85
"1094","2011-05-05",17.290001
"1095","2011-05-06",17.67
"1096","2011-05-09",17.75
"1097","2011-05-10",17.75
"1098","2011-05-11",17.75
"1099","2011-05-12",17.870001
"1100","2011-05-13",17.799999
"1101","2011-05-16",17.75
"1102","2011-05-17",17.83
"1103","2011-05-18",18
"1104","2011-05-19",17.74
"1105","2011-05-20",17.860001
"1106","2011-05-23",17.870001
"1107","2011-05-24",18.08
"1108","2011-05-25",18.059999
"1109","2011-05-26",18.15
"1110","2011-05-27",18.549999
"1111","2011-05-31",18.719999
"1112","2011-06-01",19
"1113","2011-06-02",18.57
"1114","2011-06-03",18.530001
"1115","2011-06-06",18.68
"1116","2011-06-07",18.879999
"1117","2011-06-08",18.93
"1118","2011-06-09",18.85
"1119","2011-06-10",18.65
"1120","2011-06-13",18.530001
"1121","2011-06-14",17.629999
"1122","2011-06-15",17.82
"1123","2011-06-16",18
"1124","2011-06-17",17.73
"1125","2011-06-20",17.75
"1126","2011-06-21",17.33
"1127","2011-06-22",16.870001
"1128","2011-06-23",15.56
"1129","2011-06-24",16.24
"1130","2011-06-27",15.31
"1131","2011-06-28",15.25
"1132","2011-06-29",14.94
"1133","2011-06-30",15.07
"1134","2011-07-01",15.49
"1135","2011-07-05",16.09
"1136","2011-07-06",16.75
"1137","2011-07-07",16.889999
"1138","2011-07-08",16.41
"1139","2011-07-11",16.870001
"1140","2011-07-12",16.9
"1141","2011-07-13",17
"1142","2011-07-14",16.74
"1143","2011-07-15",16.889999
"1144","2011-07-18",16.84
"1145","2011-07-19",16.950001
"1146","2011-07-20",16.74
"1147","2011-07-21",16.860001
"1148","2011-07-22",16.92
"1149","2011-07-25",16.459999
"1150","2011-07-26",16.309999
"1151","2011-07-27",15.55
"1152","2011-07-28",15.87
"1153","2011-07-29",15.99
"1154","2011-08-01",15.97
"1155","2011-08-02",15.12
"1156","2011-08-03",15.06
"1157","2011-08-04",14.1
"1158","2011-08-05",14.37
"1159","2011-08-08",12.94
"1160","2011-08-09",15.06
"1161","2011-08-10",13.47
"1162","2011-08-11",15.12
"1163","2011-08-12",16.129999
"1164","2011-08-15",15.1
"1165","2011-08-16",14.25
"1166","2011-08-17",14.17
"1167","2011-08-18",13.33
"1168","2011-08-19",12.92
"1169","2011-08-22",12.54
"1170","2011-08-23",13.42
"1171","2011-08-24",13.73
"1172","2011-08-25",13.27
"1173","2011-08-26",14.36
"1174","2011-08-29",14.7
"1175","2011-08-30",14.48
"1176","2011-08-31",13.96
"1177","2011-09-01",13.28
"1178","2011-09-02",12.86
"1179","2011-09-06",12.52
"1180","2011-09-07",13.33
"1181","2011-09-08",12.69
"1182","2011-09-09",12.35
"1183","2011-09-12",12.32
"1184","2011-09-13",12.55
"1185","2011-09-14",12.93
"1186","2011-09-15",12.58
"1187","2011-09-16",12.47
"1188","2011-09-19",12.3
"1189","2011-09-20",12.48
"1190","2011-09-21",12.29
"1191","2011-09-22",11.88
"1192","2011-09-23",13.29
"1193","2011-09-26",13.98
"1194","2011-09-27",14.12
"1195","2011-09-28",14
"1196","2011-09-29",14.22
"1197","2011-09-30",12.33
"1198","2011-10-03",12
"1199","2011-10-04",13.5
"1200","2011-10-05",13.83
"1201","2011-10-06",13.88
"1202","2011-10-07",13.45
"1203","2011-10-10",13.44
"1204","2011-10-11",13.73
"1205","2011-10-12",13.98
"1206","2011-10-13",14.77
"1207","2011-10-14",14.45
"1208","2011-10-17",13.72
"1209","2011-10-18",13.93
"1210","2011-10-19",13.61
"1211","2011-10-20",13.47
"1212","2011-10-21",13.77
"1213","2011-10-24",14
"1214","2011-10-25",13.12
"1215","2011-10-26",13.27
"1216","2011-10-27",14.6
"1217","2011-10-28",14.9
"1218","2011-10-31",14.4
"1219","2011-11-01",13.65
"1220","2011-11-02",13.8
"1221","2011-11-03",14.32
"1222","2011-11-04",14.19
"1223","2011-11-07",14.08
"1224","2011-11-08",14.42
"1225","2011-11-09",12.89
"1226","2011-11-10",13.43
"1227","2011-11-11",14.3
"1228","2011-11-14",13.96
"1229","2011-11-15",14.23
"1230","2011-11-16",13.94
"1231","2011-11-17",13.57
"1232","2011-11-18",14
"1233","2011-11-21",13.48
"1234","2011-11-22",13.16
"1235","2011-11-23",12.2
"1236","2011-11-25",11.76
"1237","2011-11-28",13.22
"1238","2011-11-29",12.9
"1239","2011-11-30",14.44
"1240","2011-12-01",13.41
"1241","2011-12-02",13.63
"1242","2011-12-05",14.19
"1243","2011-12-06",14.08
"1244","2011-12-07",14.28
"1245","2011-12-08",13.81
"1246","2011-12-09",14.7
"1247","2011-12-12",14.31
"1248","2011-12-13",13.93
"1249","2011-12-14",14.06
"1250","2011-12-15",14.25
"1251","2011-12-16",14.12
"1252","2011-12-19",13.64
"1253","2011-12-20",14.17
"1254","2011-12-21",14.07
"1255","2011-12-22",14.35
"1256","2011-12-23",14.43
"1257","2011-12-27",14.21
"1258","2011-12-28",13.43
"1259","2011-12-29",14.06
"1260","2011-12-30",14.3
"1261","2012-01-03",14.63
"1262","2012-01-04",14.4
"1263","2012-01-05",14.55
"1264","2012-01-06",14.53
"1265","2012-01-09",14.95
"1266","2012-01-10",15.64
"1267","2012-01-11",14.65
"1268","2012-01-12",14.92
"1269","2012-01-13",14.86
"1270","2012-01-17",14.85
"1271","2012-01-18",14.94
"1272","2012-01-19",14.95
"1273","2012-01-20",15.53
"1274","2012-01-23",15.82
"1275","2012-01-24",16.040001
"1276","2012-01-25",16.450001
"1277","2012-01-26",16.700001
"1278","2012-01-27",17.629999
"1279","2012-01-30",17.620001
"1280","2012-01-31",16.219999
"1281","2012-02-01",17.030001
"1282","2012-02-02",16.9
"1283","2012-02-03",17.700001
"1284","2012-02-06",17.200001
"1285","2012-02-07",17.27
"1286","2012-02-08",17.360001
"1287","2012-02-09",17.440001
"1288","2012-02-10",17.120001
"1289","2012-02-13",17.540001
"1290","2012-02-14",17.18
"1291","2012-02-15",17.15
"1292","2012-02-16",17.09
"1293","2012-02-17",16.73
"1294","2012-02-21",16.77
"1295","2012-02-22",16.370001
"1296","2012-02-23",16.85
"1297","2012-02-24",16.459999
"1298","2012-02-27",16.690001
"1299","2012-02-28",16.540001
"1300","2012-02-29",15.85
"1301","2012-03-01",15.56
"1302","2012-03-02",14.65
"1303","2012-03-05",14.7
"1304","2012-03-06",14.06
"1305","2012-03-07",14.43
"1306","2012-03-08",14.48
"1307","2012-03-09",14.74
"1308","2012-03-12",14.63
"1309","2012-03-13",16.33
"1310","2012-03-14",15.84
"1311","2012-03-15",16.290001
"1312","2012-03-16",16.76
"1313","2012-03-19",16.700001
"1314","2012-03-20",16.25
"1315","2012-03-21",16.16
"1316","2012-03-22",15.4
"1317","2012-03-23",16.4
"1318","2012-03-26",16.68
"1319","2012-03-27",16.77
"1320","2012-03-28",16.469999
"1321","2012-03-29",16.35
"1322","2012-03-30",16.440001
"1323","2012-04-02",16.77
"1324","2012-04-03",16.75
"1325","2012-04-04",16.440001
"1326","2012-04-05",16.67
"1327","2012-04-09",16.209999
"1328","2012-04-10",15.32
"1329","2012-04-11",16.110001
"1330","2012-04-12",16.32
"1331","2012-04-13",15.84
"1332","2012-04-16",16.120001
"1333","2012-04-17",16.43
"1334","2012-04-18",16.17
"1335","2012-04-19",16.200001
"1336","2012-04-20",16.530001
"1337","2012-04-23",15.8
"1338","2012-04-24",16.15
"1339","2012-04-25",16.389999
"1340","2012-04-26",16.379999
"1341","2012-04-27",16.5
"1342","2012-04-30",16.09
"1343","2012-05-01",14.86
"1344","2012-05-02",15.04
"1345","2012-05-03",14.69
"1346","2012-05-04",14.6
"1347","2012-05-07",16.059999
"1348","2012-05-08",16.16
"1349","2012-05-09",16
"1350","2012-05-10",16.299999
"1351","2012-05-11",16.299999
"1352","2012-05-14",16.139999
"1353","2012-05-15",15.74
"1354","2012-05-16",15.89
"1355","2012-05-17",15.02
"1356","2012-05-18",14.93
"1357","2012-05-21",15.35
"1358","2012-05-22",15.16
"1359","2012-05-23",15.71
"1360","2012-05-24",15.7
"1361","2012-05-25",15.65
"1362","2012-05-29",15.8
"1363","2012-05-30",14.77
"1364","2012-05-31",15.89
"1365","2012-06-01",15.22
"1366","2012-06-04",15.36
"1367","2012-06-05",15.76
"1368","2012-06-06",16.08
"1369","2012-06-07",16.110001
"1370","2012-06-08",16.15
"1371","2012-06-11",15.37
"1372","2012-06-12",15.88
"1373","2012-06-13",15.6
"1374","2012-06-14",16.07
"1375","2012-06-15",16.129999
"1376","2012-06-18",16.190001
"1377","2012-06-19",16.379999
"1378","2012-06-20",16.129999
"1379","2012-06-21",15.85
"1380","2012-06-22",16.540001
"1381","2012-06-25",15.93
"1382","2012-06-26",16.190001
"1383","2012-06-27",16.35
"1384","2012-06-28",16.18
"1385","2012-06-29",16.389999
"1386","2012-07-02",16.780001
"1387","2012-07-03",16.75
"1388","2012-07-05",16.74
"1389","2012-07-06",16.68
"1390","2012-07-09",16.549999
"1391","2012-07-10",16.940001
"1392","2012-07-11",16.75
"1393","2012-07-12",16.42
"1394","2012-07-13",16.77
"1395","2012-07-16",16.690001
"1396","2012-07-17",16.68
"1397","2012-07-18",16.530001
"1398","2012-07-19",16.629999
"1399","2012-07-20",16.280001
"1400","2012-07-23",16.24
"1401","2012-07-24",16.15
"1402","2012-07-25",16.200001
"1403","2012-07-26",16.27
"1404","2012-07-27",16.49
"1405","2012-07-30",16.49
"1406","2012-07-31",16.610001
"1407","2012-08-01",16.370001
"1408","2012-08-02",16.290001
"1409","2012-08-03",16.780001
"1410","2012-08-06",16.719999
"1411","2012-08-07",16.610001
"1412","2012-08-08",16.57
"1413","2012-08-09",16.35
"1414","2012-08-10",16.120001
"1415","2012-08-13",16.23
"1416","2012-08-14",16.040001
"1417","2012-08-15",16.34
"1418","2012-08-16",16.559999
"1419","2012-08-17",16.950001
"1420","2012-08-20",16.82
"1421","2012-08-21",16.73
"1422","2012-08-22",16.58
"1423","2012-08-23",16.57
"1424","2012-08-24",16.67
"1425","2012-08-27",16.559999
"1426","2012-08-28",16.139999
"1427","2012-08-29",15.98
"1428","2012-08-30",15.17
"1429","2012-08-31",15.84
"1430","2012-09-04",15.82
"1431","2012-09-05",15.85
"1432","2012-09-06",16.1
"1433","2012-09-07",16.190001
"1434","2012-09-10",16.129999
"1435","2012-09-11",16.09
"1436","2012-09-12",16.17
"1437","2012-09-13",16.950001
"1438","2012-09-14",17.09
"1439","2012-09-17",17.120001
"1440","2012-09-18",17.23
"1441","2012-09-19",16.73
"1442","2012-09-20",16.459999
"1443","2012-09-21",17.15
"1444","2012-09-24",16.92
"1445","2012-09-25",17.25
"1446","2012-09-26",16.84
"1447","2012-09-27",17.32
"1448","2012-09-28",17.08
"1449","2012-10-01",17.17
"1450","2012-10-02",17.299999
"1451","2012-10-03",17.09
"1452","2012-10-04",17.93
"1453","2012-10-05",17.49
"1454","2012-10-08",17.49
"1455","2012-10-09",16.99
"1456","2012-10-10",16.719999
"1457","2012-10-11",17.219999
"1458","2012-10-12",17.58
"1459","2012-10-15",17.719999
"1460","2012-10-16",17.6
"1461","2012-10-17",17.93
"1462","2012-10-18",17.110001
"1463","2012-10-19",17.17
"1464","2012-10-22",17.09
"1465","2012-10-23",16.809999
"1466","2012-10-24",16.809999
"1467","2012-10-25",16.780001
"1468","2012-10-26",16.799999
"1469","2012-10-31",17.07
"1470","2012-11-01",16.969999
"1471","2012-11-02",16.67
"1472","2012-11-05",16.75
"1473","2012-11-06",16.91
"1474","2012-11-07",16.530001
"1475","2012-11-08",16.4
"1476","2012-11-09",16.4
"1477","2012-11-12",16.34
"1478","2012-11-13",16.35
"1479","2012-11-14",15.91
"1480","2012-11-15",15.79
"1481","2012-11-16",16.07
"1482","2012-11-19",16.209999
"1483","2012-11-20",16.02
"1484","2012-11-21",16.16
"1485","2012-11-23",16.209999
"1486","2012-11-26",16.18
"1487","2012-11-27",16.15
"1488","2012-11-28",16.309999
"1489","2012-11-29",16.99
"1490","2012-11-30",16.709999
"1491","2012-12-03",16.889999
"1492","2012-12-04",16.879999
"1493","2012-12-05",15.64
"1494","2012-12-06",15.82
"1495","2012-12-07",15.79
"1496","2012-12-10",15.91
"1497","2012-12-11",16.32
"1498","2012-12-12",16.07
"1499","2012-12-13",16.129999
"1500","2012-12-14",16.09
"1501","2012-12-17",16.379999
"1502","2012-12-18",16.780001
"1503","2012-12-19",16.790001
"1504","2012-12-20",16.950001
"1505","2012-12-21",16
"1506","2012-12-24",16.26
"1507","2012-12-26",16.049999
"1508","2012-12-27",16.200001
"1509","2012-12-28",15.96
"1510","2012-12-31",16.52
"1511","2013-01-02",17.43
"1512","2013-01-03",17.379999
"1513","2013-01-04",17.389999
"1514","2013-01-07",17.190001
"1515","2013-01-08",17.110001
"1516","2013-01-09",17.299999
"1517","2013-01-10",17.370001
"1518","2013-01-11",17.01
"1519","2013-01-14",17.299999
"1520","2013-01-15",17.389999
"1521","2013-01-16",17
"1522","2013-01-17",17.299999
"1523","2013-01-18",16.530001
"1524","2013-01-22",16.73
"1525","2013-01-23",16.629999
"1526","2013-01-24",16.82
"1527","2013-01-25",16.870001
"1528","2013-01-28",17
"1529","2013-01-29",17.27
"1530","2013-01-30",17.35
"1531","2013-01-31",17.23
"1532","2013-02-01",17.059999
"1533","2013-02-04",16.4
"1534","2013-02-05",16.5
"1535","2013-02-06",16.18
"1536","2013-02-07",16.209999
"1537","2013-02-08",16.25
"1538","2013-02-11",16.33
"1539","2013-02-12",16.25
"1540","2013-02-13",16.209999
"1541","2013-02-14",16.4
"1542","2013-02-15",16.370001
"1543","2013-02-19",16.48
"1544","2013-02-20",16.25
"1545","2013-02-21",16.309999
"1546","2013-02-22",16.950001
"1547","2013-02-25",16.51
"1548","2013-02-26",16.75
"1549","2013-02-27",16.9
"1550","2013-02-28",15.89
"1551","2013-03-01",16.68
"1552","2013-03-04",16.59
"1553","2013-03-05",16.76
"1554","2013-03-06",16.85
"1555","2013-03-07",16.98
"1556","2013-03-08",16.879999
"1557","2013-03-11",16.68
"1558","2013-03-12",16.4
"1559","2013-03-13",16.92
"1560","2013-03-14",16.83
"1561","2013-03-15",16.65
"1562","2013-03-18",16.559999
"1563","2013-03-19",16.43
"1564","2013-03-20",16.92
"1565","2013-03-21",16.719999
"1566","2013-03-22",16.9
"1567","2013-03-25",16.889999
"1568","2013-03-26",16.940001
"1569","2013-03-27",16.67
"1570","2013-03-28",16.950001
"1571","2013-04-01",16.790001
"1572","2013-04-02",16.73
"1573","2013-04-03",16.360001
"1574","2013-04-04",16.379999
"1575","2013-04-05",16.18
"1576","2013-04-08",16.34
"1577","2013-04-09",16.26
"1578","2013-04-10",16.48
"1579","2013-04-11",16.450001
"1580","2013-04-12",16.59
"1581","2013-04-15",15.95
"1582","2013-04-16",16.58
"1583","2013-04-17",16.110001
"1584","2013-04-18",16.049999
"1585","2013-04-19",16.469999
"1586","2013-04-22",16.030001
"1587","2013-04-23",16.4
"1588","2013-04-24",16.41
"1589","2013-04-25",16.450001
"1590","2013-04-26",16.09
"1591","2013-04-29",16.09
"1592","2013-04-30",16.120001
"1593","2013-05-01",15.6
"1594","2013-05-02",16.02
"1595","2013-05-03",16.24
"1596","2013-05-06",16.219999
"1597","2013-05-07",16.360001
"1598","2013-05-08",16.379999
"1599","2013-05-09",16.25
"1600","2013-05-10",16.389999
"1601","2013-05-13",16.25
"1602","2013-05-14",16.68
"1603","2013-05-15",16.51
"1604","2013-05-16",16.209999
"1605","2013-05-17",16.32
"1606","2013-05-20",16.379999
"1607","2013-05-21",16.290001
"1608","2013-05-22",15.92
"1609","2013-05-23",16.08
"1610","2013-05-24",16.25
"1611","2013-05-28",16.48
"1612","2013-05-29",16.299999
"1613","2013-05-30",16.610001
"1614","2013-05-31",16.549999
"1615","2013-06-03",16.59
"1616","2013-06-04",16.48
"1617","2013-06-05",16.25
"1618","2013-06-06",16.5
"1619","2013-06-07",16.719999
"1620","2013-06-10",16.790001
"1621","2013-06-11",16.76
"1622","2013-06-12",16.559999
"1623","2013-06-13",16.66
"1624","2013-06-14",16.5
"1625","2013-06-17",17.24
"1626","2013-06-18",17.23
"1627","2013-06-19",17
"1628","2013-06-20",16.57
"1629","2013-06-21",16.870001
"1630","2013-06-24",16.860001
"1631","2013-06-25",17
"1632","2013-06-26",16.93
"1633","2013-06-27",17.690001
"1634","2013-06-28",18.49
"1635","2013-07-01",19.07
"1636","2013-07-02",19.16
"1637","2013-07-03",18.99
"1638","2013-07-05",19.25
"1639","2013-07-08",19.690001
"1640","2013-07-09",20.4
"1641","2013-07-10",20.709999
"1642","2013-07-11",20.610001
"1643","2013-07-12",20.389999
"1644","2013-07-15",21.129999
"1645","2013-07-16",21.02
"1646","2013-07-17",21.1
"1647","2013-07-18",21.629999
"1648","2013-07-19",22.09
"1649","2013-07-22",22.209999
"1650","2013-07-23",21.82
"1651","2013-07-24",21.9
"1652","2013-07-25",21.74
"1653","2013-07-26",21.35
"1654","2013-07-29",20.5
"1655","2013-07-30",20.32
"1656","2013-07-31",20.110001
"1657","2013-08-01",20.08
"1658","2013-08-02",19.83
"1659","2013-08-05",20.07
"1660","2013-08-06",19.809999
"1661","2013-08-07",20.18
"1662","2013-08-08",20.65
"1663","2013-08-09",20.25
"1664","2013-08-12",20.219999
"1665","2013-08-13",19.93
"1666","2013-08-14",19.48
"1667","2013-08-15",18.610001
"1668","2013-08-16",18.35
"1669","2013-08-19",17.940001
"1670","2013-08-20",18.450001
"1671","2013-08-21",17.91
"1672","2013-08-22",19.360001
"1673","2013-08-23",19.059999
"1674","2013-08-26",19.049999
"1675","2013-08-27",18.690001
"1676","2013-08-28",18.27
"1677","2013-08-29",18.59
"1678","2013-08-30",18.58
"1679","2013-09-03",18.440001
"1680","2013-09-04",18.24
"1681","2013-09-05",18.219999
"1682","2013-09-06",17.67
"1683","2013-09-09",17.98
"1684","2013-09-10",18.030001
"1685","2013-09-11",18.030001
"1686","2013-09-12",18.450001
"1687","2013-09-13",18.799999
"1688","2013-09-16",19
"1689","2013-09-17",19.360001
"1690","2013-09-18",19.780001
"1691","2013-09-19",18.950001
"1692","2013-09-20",19.110001
"1693","2013-09-23",19.5
"1694","2013-09-24",19.85
"1695","2013-09-25",19.459999
"1696","2013-09-26",19.219999
"1697","2013-09-27",19.24
"1698","2013-09-30",18.91
"1699","2013-10-01",19.16
"1700","2013-10-02",19.030001
"1701","2013-10-03",18.469999
"1702","2013-10-04",19.09
"1703","2013-10-07",18.57
"1704","2013-10-08",18.75
"1705","2013-10-09",18.51
"1706","2013-10-10",19.700001
"1707","2013-10-11",20.16
"1708","2013-10-14",20.1
"1709","2013-10-15",19.42
"1710","2013-10-16",19.4
"1711","2013-10-17",19.9
"1712","2013-10-18",20.17
"1713","2013-10-21",19.299999
"1714","2013-10-22",19.91
"1715","2013-10-23",19.82
"1716","2013-10-24",19.93
"1717","2013-10-25",19.82
"1718","2013-10-28",19.719999
"1719","2013-10-29",19.620001
"1720","2013-10-30",19.51
"1721","2013-10-31",19.540001
"1722","2013-11-01",18.73
"1723","2013-11-04",18.700001
"1724","2013-11-05",18.42
"1725","2013-11-06",18.459999
"1726","2013-11-07",17.75
"1727","2013-11-08",18.09
"1728","2013-11-11",18.219999
"1729","2013-11-12",17.940001
"1730","2013-11-13",18.200001
"1731","2013-11-14",18.26
"1732","2013-11-15",18.57
"1733","2013-11-18",18.719999
"1734","2013-11-19",18.950001
"1735","2013-11-20",19.02
"1736","2013-11-21",19.32
"1737","2013-11-22",19.360001
"1738","2013-11-25",19.57
"1739","2013-11-26",20.049999
"1740","2013-11-27",20.059999
"1741","2013-11-29",20.459999
"1742","2013-12-02",20.030001
"1743","2013-12-03",20.25
"1744","2013-12-04",20.209999
"1745","2013-12-05",20.200001
"1746","2013-12-06",20.65
"1747","2013-12-09",20.440001
"1748","2013-12-10",20.450001
"1749","2013-12-11",20.110001
"1750","2013-12-12",20.23
"1751","2013-12-13",20.27
"1752","2013-12-16",20.32
"1753","2013-12-17",20.030001
"1754","2013-12-18",20.110001
"1755","2013-12-19",19.67
"1756","2013-12-20",21.120001
"1757","2013-12-23",21.190001
"1758","2013-12-24",21.58
"1759","2013-12-26",21.5
"1760","2013-12-27",21.690001
"1761","2013-12-30",21.129999
"1762","2013-12-31",21.17
"1763","2014-01-02",20.84
"1764","2014-01-03",20.799999
"1765","2014-01-06",20.860001
"1766","2014-01-07",20.950001
"1767","2014-01-08",20.879999
"1768","2014-01-09",20.93
"1769","2014-01-10",20.76
"1770","2014-01-13",20.389999
"1771","2014-01-14",20.6
"1772","2014-01-15",20.42
"1773","2014-01-16",20.43
"1774","2014-01-17",20.43
"1775","2014-01-21",20.950001
"1776","2014-01-22",20.620001
"1777","2014-01-23",20.610001
"1778","2014-01-24",20.5
"1779","2014-01-27",20.18
"1780","2014-01-28",19.959999
"1781","2014-01-29",19.700001
"1782","2014-01-30",20.870001
"1783","2014-01-31",20.68
"1784","2014-02-03",19.799999
"1785","2014-02-04",19.57
"1786","2014-02-05",18.860001
"1787","2014-02-06",18.84
"1788","2014-02-07",18.49
"1789","2014-02-10",18.370001
"1790","2014-02-11",18.620001
"1791","2014-02-12",18.559999
"1792","2014-02-13",19.01
"1793","2014-02-14",18.58
"1794","2014-02-18",18.889999
"1795","2014-02-19",18.27
"1796","2014-02-20",18.43
"1797","2014-02-21",18.459999
"1798","2014-02-24",18.73
"1799","2014-02-25",18.629999
"1800","2014-02-26",18.83
"1801","2014-02-27",18.940001
"1802","2014-02-28",19.25
"1803","2014-03-03",18.68
"1804","2014-03-04",20.389999
"1805","2014-03-05",20.139999
"1806","2014-03-06",20.299999
"1807","2014-03-07",20.209999
"1808","2014-03-10",19.809999
"1809","2014-03-11",19.450001
"1810","2014-03-12",19.68
"1811","2014-03-13",19.709999
"1812","2014-03-14",19.780001
"1813","2014-03-17",20.34
"1814","2014-03-18",20.290001
"1815","2014-03-19",19.719999
"1816","2014-03-20",19.91
"1817","2014-03-21",19.99
"1818","2014-03-24",20.07
"1819","2014-03-25",20.610001
"1820","2014-03-26",20.200001
"1821","2014-03-27",20.219999
"1822","2014-03-28",19.860001
"1823","2014-03-31",20.34
"1824","2014-04-01",20.73
"1825","2014-04-02",20.690001
"1826","2014-04-03",20.709999
"1827","2014-04-04",20.35
"1828","2014-04-07",20.32
"1829","2014-04-08",20.27
"1830","2014-04-09",19.860001
"1831","2014-04-10",19.26
"1832","2014-04-11",19.02
"1833","2014-04-14",19.110001
"1834","2014-04-15",18.9
"1835","2014-04-16",19.950001
"1836","2014-04-17",19.67
"1837","2014-04-21",19.440001
"1838","2014-04-22",19.450001
"1839","2014-04-23",19.25
"1840","2014-04-24",18.950001
"1841","2014-04-25",18.09
"1842","2014-04-28",18.549999
"1843","2014-04-29",18.51
"1844","2014-04-30",18.26
"1845","2014-05-01",18.66
"1846","2014-05-02",18.43
"1847","2014-05-05",18.42
"1848","2014-05-06",18.41
"1849","2014-05-07",18.629999
"1850","2014-05-08",18.450001
"1851","2014-05-09",18.5
"1852","2014-05-12",19.41
"1853","2014-05-13",19.290001
"1854","2014-05-14",18.799999
"1855","2014-05-15",18.41
"1856","2014-05-16",18.93
"1857","2014-05-19",18.77
"1858","2014-05-20",18.559999
"1859","2014-05-21",18.83
"1860","2014-05-22",19.049999
"1861","2014-05-23",19.459999
"1862","2014-05-27",19.799999
"1863","2014-05-28",19.780001
"1864","2014-05-29",19.549999
"1865","2014-05-30",19.549999
"1866","2014-06-02",19.02
"1867","2014-06-03",18.76
"1868","2014-06-04",18.85
"1869","2014-06-05",19.450001
"1870","2014-06-06",20
"1871","2014-06-09",20.549999
"1872","2014-06-10",20.620001
"1873","2014-06-11",19.629999
"1874","2014-06-12",19.43
"1875","2014-06-13",19.620001
"1876","2014-06-16",19.889999
"1877","2014-06-17",20.290001
"1878","2014-06-18",20.280001
"1879","2014-06-19",19.950001
"1880","2014-06-20",20.290001
"1881","2014-06-23",20.379999
"1882","2014-06-24",20.01
"1883","2014-06-25",19.92
"1884","2014-06-26",20.01
"1885","2014-06-27",20.73
"1886","2014-06-30",20.629999
"1887","2014-07-01",21.209999
"1888","2014-07-02",20.889999
"1889","2014-07-03",21.360001
"1890","2014-07-07",20.950001
"1891","2014-07-08",20.68
"1892","2014-07-09",20.709999
"1893","2014-07-10",20.709999
"1894","2014-07-11",20.030001
"1895","2014-07-14",20.440001
"1896","2014-07-15",19.780001
"1897","2014-07-16",19.9
"1898","2014-07-17",18.610001
"1899","2014-07-18",19.1
"1900","2014-07-21",18.780001
"1901","2014-07-22",19.4
"1902","2014-07-23",19.4
"1903","2014-07-24",19.4
"1904","2014-07-25",19.35
"1905","2014-07-28",19.219999
"1906","2014-07-29",19.32
"1907","2014-07-30",19.780001
"1908","2014-07-31",19.610001
"1909","2014-08-01",19.309999
"1910","2014-08-04",19.41
"1911","2014-08-05",19.059999
"1912","2014-08-06",19.700001
"1913","2014-08-07",19.73
"1914","2014-08-08",19.59
"1915","2014-08-11",19.84
"1916","2014-08-12",19.67
"1917","2014-08-13",19.75
"1918","2014-08-14",19.75
"1919","2014-08-15",19.9
"1920","2014-08-18",20.049999
"1921","2014-08-19",20.08
"1922","2014-08-20",19.870001
"1923","2014-08-21",19.92
