"","date","NYMX"
"1938","2014-09-12",4.84
"1939","2014-09-15",4.7
"1940","2014-09-16",4.74
"1941","2014-09-17",4.76
"1942","2014-09-18",4.75
"1943","2014-09-19",4.15
"1944","2014-09-22",4.24
"1945","2014-09-23",3.99
"1946","2014-09-24",4.06
"1947","2014-09-25",4.23
"1948","2014-09-26",4.22
"1949","2014-09-29",4.29
"1950","2014-09-30",4.35
"1951","2014-10-01",4.28
"1952","2014-10-02",4.41
"1953","2014-10-03",4.61
"1954","2014-10-06",5.23
"1955","2014-10-07",5.46
"1956","2014-10-08",5.17
"1957","2014-10-09",4.98
"1958","2014-10-10",4.67
"1959","2014-10-13",4.72
"1960","2014-10-14",4.7
"1961","2014-10-15",4.89
"1962","2014-10-16",5.2
"1963","2014-10-17",5.2
"1964","2014-10-20",5.31
"1965","2014-10-21",5.15
"1966","2014-10-22",4.96
"1967","2014-10-23",4.99
"1968","2014-10-24",5.03
"1969","2014-10-27",5.18
"1970","2014-10-28",5.25
"1971","2014-10-29",5.24
"1972","2014-10-30",5.22
"1973","2014-10-31",5.14
"1974","2014-11-03",0.93
"1975","2014-11-04",0.82
"1976","2014-11-05",0.73
"1977","2014-11-06",0.71
"1978","2014-11-07",0.75
"1979","2014-11-10",0.7
"1980","2014-11-11",0.64
"1981","2014-11-12",0.58
"1982","2014-11-13",0.49
"1983","2014-11-14",0.55
"1984","2014-11-17",0.54
"1985","2014-11-18",0.5
"1986","2014-11-19",0.52
"1987","2014-11-20",0.65
"1988","2014-11-21",0.57
"1989","2014-11-24",0.6
"1990","2014-11-25",0.61
"1991","2014-11-26",0.6
"1992","2014-11-28",0.55
"1993","2014-12-01",0.54
"1994","2014-12-02",0.5
"1995","2014-12-03",0.51
"1996","2014-12-04",0.52
"1997","2014-12-05",0.49
"1998","2014-12-08",0.46
"1999","2014-12-09",0.46
"2000","2014-12-10",0.42
"2001","2014-12-11",0.38
"2002","2014-12-12",0.33
"2003","2014-12-15",0.4
"2004","2014-12-16",0.41
"2005","2014-12-17",0.42
"2006","2014-12-18",0.47
"2007","2014-12-19",0.47
"2008","2014-12-22",0.43
"2009","2014-12-23",0.38
"2010","2014-12-24",0.38
"2011","2014-12-26",0.39
"2012","2014-12-29",0.4
"2013","2014-12-30",0.37
"2014","2014-12-31",0.4
"2015","2015-01-02",0.37
"2016","2015-01-05",0.37
"2017","2015-01-06",0.38
"2018","2015-01-07",0.37
"2019","2015-01-08",0.4
"2020","2015-01-09",0.4
"2021","2015-01-12",0.45
"2022","2015-01-13",0.43
"2023","2015-01-14",0.41
"2024","2015-01-15",0.41
"2025","2015-01-16",0.4
"2026","2015-01-20",0.4
"2027","2015-01-21",0.42
"2028","2015-01-22",0.4
"2029","2015-01-23",0.42
"2030","2015-01-26",0.4
"2031","2015-01-27",0.39
"2032","2015-01-28",0.42
"2033","2015-01-29",0.4
"2034","2015-01-30",0.39
"2035","2015-02-02",0.38
"2036","2015-02-03",0.39
"2037","2015-02-04",0.36
"2038","2015-02-05",0.39
"2039","2015-02-06",0.38
"2040","2015-02-09",0.39
"2041","2015-02-10",0.39
"2042","2015-02-11",0.38
"2043","2015-02-12",0.38
"2044","2015-02-13",0.36
"2045","2015-02-17",0.36
"2046","2015-02-18",0.37
"2047","2015-02-19",0.37
"2048","2015-02-20",0.41
"2049","2015-02-23",0.43
"2050","2015-02-24",0.46
"2051","2015-02-25",0.46
"2052","2015-02-26",0.43
"2053","2015-02-27",0.64
"2054","2015-03-02",0.77
"2055","2015-03-03",0.63
"2056","2015-03-04",0.62
"2057","2015-03-05",0.61
"2058","2015-03-06",0.58
"2059","2015-03-09",0.54
"2060","2015-03-10",0.49
"2061","2015-03-11",0.54
"2062","2015-03-12",0.53
"2063","2015-03-13",0.54
"2064","2015-03-16",0.49
"2065","2015-03-17",0.46
"2066","2015-03-18",0.5
"2067","2015-03-19",0.55
"2068","2015-03-20",0.55
"2069","2015-03-23",0.7
"2070","2015-03-24",0.64
"2071","2015-03-25",0.61
"2072","2015-03-26",0.59
"2073","2015-03-27",0.63
"2074","2015-03-30",0.66
"2075","2015-03-31",0.84
"2076","2015-04-01",1.26
"2077","2015-04-02",1.73
"2078","2015-04-06",1.4
"2079","2015-04-07",1.35
"2080","2015-04-08",1.38
"2081","2015-04-09",1.17
"2082","2015-04-10",1.2
"2083","2015-04-13",1.15
"2084","2015-04-14",1.05
"2085","2015-04-15",1.02
"2086","2015-04-16",1.02
"2087","2015-04-17",0.99
"2088","2015-04-20",1.62
"2089","2015-04-21",1.4
"2090","2015-04-22",1.32
"2091","2015-04-23",1.44
"2092","2015-04-24",1.39
"2093","2015-04-27",1.29
"2094","2015-04-28",1.31
"2095","2015-04-29",1.29
"2096","2015-04-30",1.24
"2097","2015-05-01",1.23
"2098","2015-05-04",1.22
"2099","2015-05-05",1.33
"2100","2015-05-06",1.47
"2101","2015-05-07",1.36
"2102","2015-05-08",1.38
"2103","2015-05-11",1.58
"2104","2015-05-12",1.61
"2105","2015-05-13",1.68
"2106","2015-05-14",1.71
"2107","2015-05-15",1.61
"2108","2015-05-18",1.7
"2109","2015-05-19",1.54
"2110","2015-05-20",1.44
"2111","2015-05-21",1.52
"2112","2015-05-22",1.52
"2113","2015-05-26",1.56
"2114","2015-05-27",1.56
"2115","2015-05-28",1.54
"2116","2015-05-29",1.55
"2117","2015-06-01",1.56
"2118","2015-06-02",1.55
"2119","2015-06-03",1.5
"2120","2015-06-04",1.43
"2121","2015-06-05",1.37
"2122","2015-06-08",1.43
"2123","2015-06-09",1.39
"2124","2015-06-10",1.41
"2125","2015-06-11",1.4
"2126","2015-06-12",1.39
"2127","2015-06-15",1.35
"2128","2015-06-16",1.4
"2129","2015-06-17",1.39
"2130","2015-06-18",1.33
"2131","2015-06-19",1.35
"2132","2015-06-22",1.32
"2133","2015-06-23",1.37
"2134","2015-06-24",1.43
"2135","2015-06-25",1.45
"2136","2015-06-26",1.37
"2137","2015-06-29",1.37
"2138","2015-06-30",1.33
"2139","2015-07-01",1.34
"2140","2015-07-02",1.33
"2141","2015-07-06",1.28
"2142","2015-07-07",1.16
"2143","2015-07-08",1.15
"2144","2015-07-09",1.2
"2145","2015-07-10",1.25
"2146","2015-07-13",1.3
"2147","2015-07-14",1.29
"2148","2015-07-15",1.3
"2149","2015-07-16",1.38
"2150","2015-07-17",1.36
"2151","2015-07-20",1.37
"2152","2015-07-21",1.36
"2153","2015-07-22",1.28
"2154","2015-07-23",1.26
"2155","2015-07-24",1.27
"2156","2015-07-27",2.54
"2157","2015-07-28",2.57
"2158","2015-07-29",2.72
"2159","2015-07-30",2.62
"2160","2015-07-31",2.64
"2161","2015-08-03",2.56
"2162","2015-08-04",2.38
"2163","2015-08-05",2.53
"2164","2015-08-06",2.51
"2165","2015-08-07",2.4
"2166","2015-08-10",2.48
"2167","2015-08-11",2.46
"2168","2015-08-12",3.04
"2169","2015-08-13",2.57
"2170","2015-08-14",2.54
"2171","2015-08-17",2.46
"2172","2015-08-18",2.5
"2173","2015-08-19",2.33
"2174","2015-08-20",2.24
"2175","2015-08-21",2.16
"2176","2015-08-24",2.16
"2177","2015-08-25",2.15
"2178","2015-08-26",2.09
"2179","2015-08-27",2.18
"2180","2015-08-28",2.21
"2181","2015-08-31",2.35
"2182","2015-09-01",2.47
"2183","2015-09-02",2.45
"2184","2015-09-03",2.42
"2185","2015-09-04",2.41
"2186","2015-09-08",2.41
"2187","2015-09-09",2.45
"2188","2015-09-10",2.56
"2189","2015-09-11",2.73
"2190","2015-09-14",3.16
"2191","2015-09-15",2.93
"2192","2015-09-16",2.98
"2193","2015-09-17",3.01
"2194","2015-09-18",2.9
"2195","2015-09-21",3.08
"2196","2015-09-22",3.28
"2197","2015-09-23",3.7
"2198","2015-09-24",4.06
"2199","2015-09-25",4.05
"2200","2015-09-28",3.62
"2201","2015-09-29",3.53
"2202","2015-09-30",3.44
"2203","2015-10-01",2.92
"2204","2015-10-02",2.95
"2205","2015-10-05",3.25
"2206","2015-10-06",3.22
"2207","2015-10-07",3.43
"2208","2015-10-08",3.67
"2209","2015-10-09",3.67
"2210","2015-10-12",3.53
"2211","2015-10-13",3.12
"2212","2015-10-14",3.11
"2213","2015-10-15",3.17
"2214","2015-10-16",3.21
"2215","2015-10-19",3.21
"2216","2015-10-20",3.09
"2217","2015-10-21",3.04
"2218","2015-10-22",2.89
"2219","2015-10-23",3.01
"2220","2015-10-26",3.01
"2221","2015-10-27",2.87
"2222","2015-10-28",2.91
"2223","2015-10-29",3.51
"2224","2015-10-30",3.33
"2225","2015-11-02",3.6
"2226","2015-11-03",3.83
"2227","2015-11-04",3.64
"2228","2015-11-05",3.45
"2229","2015-11-06",3.5
"2230","2015-11-09",3.32
"2231","2015-11-10",3.38
"2232","2015-11-11",3.33
"2233","2015-11-12",3.24
"2234","2015-11-13",3.26
"2235","2015-11-16",3.37
"2236","2015-11-17",3.38
"2237","2015-11-18",3.44
"2238","2015-11-19",3.28
"2239","2015-11-20",3.3
"2240","2015-11-23",3.41
"2241","2015-11-24",3.29
"2242","2015-11-25",3.25
"2243","2015-11-27",3.22
"2244","2015-11-30",3.28
"2245","2015-12-01",3.32
"2246","2015-12-02",3.4
"2247","2015-12-03",3.53
"2248","2015-12-04",3.43
"2249","2015-12-07",3.26
"2250","2015-12-08",3.33
"2251","2015-12-09",3.55
"2252","2015-12-10",3.88
"2253","2015-12-11",3.56
"2254","2015-12-14",3.39
"2255","2015-12-15",3.4
"2256","2015-12-16",3.49
"2257","2015-12-17",3.81
"2258","2015-12-18",3.64
"2259","2015-12-21",3.68
"2260","2015-12-22",3.57
"2261","2015-12-23",3.42
"2262","2015-12-24",3.62
"2263","2015-12-28",3.5
"2264","2015-12-29",3.42
"2265","2015-12-30",3.35
"2266","2015-12-31",3.28
"2267","2016-01-04",3.07
"2268","2016-01-05",3.07
"2269","2016-01-06",3.11
"2270","2016-01-07",2.83
"2271","2016-01-08",2.18
"2272","2016-01-11",2.45
"2273","2016-01-12",2.5
"2274","2016-01-13",2.48
"2275","2016-01-14",2.23
"2276","2016-01-15",2.2
"2277","2016-01-19",2.15
"2278","2016-01-20",2.27
"2279","2016-01-21",2.2
"2280","2016-01-22",2.48
"2281","2016-01-25",2.34
"2282","2016-01-26",2.18
"2283","2016-01-27",2.2
"2284","2016-01-28",2.35
"2285","2016-01-29",2.31
"2286","2016-02-01",2.15
"2287","2016-02-02",2.04
"2288","2016-02-03",1.92
"2289","2016-02-04",2.01
"2290","2016-02-05",2.03
"2291","2016-02-08",1.95
"2292","2016-02-09",2.28
"2293","2016-02-10",2.14
"2294","2016-02-11",2.17
"2295","2016-02-12",2.15
"2296","2016-02-16",2.18
"2297","2016-02-17",2.21
"2298","2016-02-18",2.28
"2299","2016-02-19",2.33
"2300","2016-02-22",2.46
"2301","2016-02-23",2.41
"2302","2016-02-24",2.46
"2303","2016-02-25",2.54
"2304","2016-02-26",2.79
"2305","2016-02-29",2.75
"2306","2016-03-01",2.83
"2307","2016-03-02",2.75
"2308","2016-03-03",2.41
"2309","2016-03-04",2.36
"2310","2016-03-07",2.49
"2311","2016-03-08",2.46
"2312","2016-03-09",2.37
"2313","2016-03-10",2.39
"2314","2016-03-11",2.32
"2315","2016-03-14",2.42
"2316","2016-03-15",2.22
"2317","2016-03-16",2.2
"2318","2016-03-17",2.34
"2319","2016-03-18",2.23
"2320","2016-03-21",2.3
"2321","2016-03-22",2.3
"2322","2016-03-23",2.24
"2323","2016-03-24",2.2
"2324","2016-03-28",2.27
"2325","2016-03-29",2.47
"2326","2016-03-30",2.37
"2327","2016-03-31",2.44
"2328","2016-04-01",2.47
"2329","2016-04-04",2.52
"2330","2016-04-05",2.56
"2331","2016-04-06",2.51
"2332","2016-04-07",2.5
"2333","2016-04-08",2.48
"2334","2016-04-11",2.48
"2335","2016-04-12",2.36
"2336","2016-04-13",2.25
"2337","2016-04-14",2.35
"2338","2016-04-15",2.33
"2339","2016-04-18",2.4
"2340","2016-04-19",2.32
"2341","2016-04-20",2.3
"2342","2016-04-21",2.22
"2343","2016-04-22",2.22
"2344","2016-04-25",2.32
"2345","2016-04-26",2.25
"2346","2016-04-27",2.25
"2347","2016-04-28",2.28
"2348","2016-04-29",2.26
"2349","2016-05-02",2.34
"2350","2016-05-03",2.35
"2351","2016-05-04",2.33
"2352","2016-05-05",2.3
"2353","2016-05-06",2.32
"2354","2016-05-09",2.31
"2355","2016-05-10",2.31
"2356","2016-05-11",2.28
"2357","2016-05-12",2.35
"2358","2016-05-13",2.31
"2359","2016-05-16",2.33
"2360","2016-05-17",2.26
"2361","2016-05-18",2.18
"2362","2016-05-19",2.28
"2363","2016-05-20",2.3
"2364","2016-05-23",2.35
"2365","2016-05-24",2.35
"2366","2016-05-25",2.36
"2367","2016-05-26",2.32
"2368","2016-05-27",2.36
"2369","2016-05-31",2.42
"2370","2016-06-01",2.45
"2371","2016-06-02",2.49
"2372","2016-06-03",2.45
"2373","2016-06-06",2.41
"2374","2016-06-07",2.38
"2375","2016-06-08",2.38
"2376","2016-06-09",2.38
"2377","2016-06-10",2.26
"2378","2016-06-13",2.22
"2379","2016-06-14",2.25
"2380","2016-06-15",2.32
"2381","2016-06-16",2.33
"2382","2016-06-17",2.37
"2383","2016-06-20",2.39
"2384","2016-06-21",2.33
"2385","2016-06-22",3.15
"2386","2016-06-23",2.91
"2387","2016-06-24",3.16
"2388","2016-06-27",3.6
"2389","2016-06-28",3.73
"2390","2016-06-29",3.51
"2391","2016-06-30",3.35
"2392","2016-07-01",3.33
"2393","2016-07-05",3.26
"2394","2016-07-06",3.19
"2395","2016-07-07",3.22
"2396","2016-07-08",3.36
"2397","2016-07-11",3.37
"2398","2016-07-12",3.32
"2399","2016-07-13",3.21
"2400","2016-07-14",3.19
"2401","2016-07-15",3.25
"2402","2016-07-18",3.28
"2403","2016-07-19",3.37
"2404","2016-07-20",3.64
"2405","2016-07-21",3.67
"2406","2016-07-22",3.97
"2407","2016-07-25",4.02
"2408","2016-07-26",3.97
"2409","2016-07-27",3.96
"2410","2016-07-28",3.69
"2411","2016-07-29",3.6
"2412","2016-08-01",3.35
"2413","2016-08-02",3.38
"2414","2016-08-03",3.37
"2415","2016-08-04",3.2
"2416","2016-08-05",3.3
"2417","2016-08-08",3.14
"2418","2016-08-09",3.11
"2419","2016-08-10",1.85
"2420","2016-08-11",2.2
"2421","2016-08-12",2.23
"2422","2016-08-15",2.13
"2423","2016-08-16",2.01
"2424","2016-08-17",2.5
"2425","2016-08-18",2.46
"2426","2016-08-19",2.46
"2427","2016-08-22",2.36
"2428","2016-08-23",2.43
"2429","2016-08-24",4.45
"2430","2016-08-25",4.89
"2431","2016-08-26",3.73
"2432","2016-08-29",3.95
"2433","2016-08-30",3.61
"2434","2016-08-31",3.46
"2435","2016-09-01",3.54
"2436","2016-09-02",3.62
"2437","2016-09-06",3.53
"2438","2016-09-07",3.37
"2439","2016-09-08",3.25
"2440","2016-09-09",2.96
"2441","2016-09-12",2.78
"2442","2016-09-13",3.64
"2443","2016-09-14",3.26
"2444","2016-09-15",3.23
"2445","2016-09-16",3.3
"2446","2016-09-19",3.36
"2447","2016-09-20",3.36
"2448","2016-09-21",3.4
"2449","2016-09-22",3.43
"2450","2016-09-23",3.41
"2451","2016-09-26",3.39
"2452","2016-09-27",3.33
"2453","2016-09-28",3.26
"2454","2016-09-29",3.23
"2455","2016-09-30",3.26
"2456","2016-10-03",3.29
"2457","2016-10-04",3.25
"2458","2016-10-05",3.19
"2459","2016-10-06",3.19
"2460","2016-10-07",3.23
"2461","2016-10-10",3.25
"2462","2016-10-11",3.68
"2463","2016-10-12",3.38
"2464","2016-10-13",3.29
"2465","2016-10-14",3.12
"2466","2016-10-17",3.16
"2467","2016-10-18",3.19
"2468","2016-10-19",3.23
"2469","2016-10-20",3.3
"2470","2016-10-21",3.28
"2471","2016-10-24",3.35
"2472","2016-10-25",3.29
"2473","2016-10-26",3.25
"2474","2016-10-27",3.21
"2475","2016-10-28",3.18
"2476","2016-10-31",3.18
"2477","2016-11-01",3.22
"2478","2016-11-02",3.18
"2479","2016-11-03",3.17
"2480","2016-11-04",3.06
"2481","2016-11-07",2.92
"2482","2016-11-08",2.88
"2483","2016-11-09",3.03
"2484","2016-11-10",3.08
"2485","2016-11-11",3.12
"2486","2016-11-14",3.15
"2487","2016-11-15",3.1
"2488","2016-11-16",3.05
"2489","2016-11-17",2.98
"2490","2016-11-18",3.01
"2491","2016-11-21",3.08
"2492","2016-11-22",3.09
"2493","2016-11-23",3
"2494","2016-11-25",3.07
"2495","2016-11-28",3.09
"2496","2016-11-29",3.21
"2497","2016-11-30",3.13
"2498","2016-12-01",3.19
"2499","2016-12-02",3.22
"2500","2016-12-05",3.22
"2501","2016-12-06",3.15
"2502","2016-12-07",3.15
"2503","2016-12-08",3.13
"2504","2016-12-09",3
"2505","2016-12-12",2.98
"2506","2016-12-13",2.95
"2507","2016-12-14",2.93
"2508","2016-12-15",3
"2509","2016-12-16",3
"2510","2016-12-19",2.91
"2511","2016-12-20",2.93
"2512","2016-12-21",2.86
"2513","2016-12-22",2.86
"2514","2016-12-23",2.76
"2515","2016-12-27",2.76
"2516","2016-12-28",2.8
"2517","2016-12-29",2.75
"2518","2016-12-30",2.67
"2519","2017-01-03",2.85
"2520","2017-01-04",2.92
"2521","2017-01-05",2.94
"2522","2017-01-06",2.85
"2523","2017-01-09",2.82
"2524","2017-01-10",2.93
"2525","2017-01-11",2.98
"2526","2017-01-12",2.92
"2527","2017-01-13",3
"2528","2017-01-17",3.1
"2529","2017-01-18",3.09
"2530","2017-01-19",3.04
"2531","2017-01-20",3.11
"2532","2017-01-23",2.95
"2533","2017-01-24",3.05
"2534","2017-01-25",3.05
"2535","2017-01-26",2.96
"2536","2017-01-27",2.97
"2537","2017-01-30",2.95
"2538","2017-01-31",2.97
"2539","2017-02-01",3.04
"2540","2017-02-02",3.27
"2541","2017-02-03",3.47
"2542","2017-02-06",3.78
"2543","2017-02-07",3.78
"2544","2017-02-08",3.64
"2545","2017-02-09",3.56
"2546","2017-02-10",3.38
"2547","2017-02-13",3.3
"2548","2017-02-14",3.36
"2549","2017-02-15",3.46
"2550","2017-02-16",3.42
"2551","2017-02-17",3.42
"2552","2017-02-21",3.54
"2553","2017-02-22",3.54
"2554","2017-02-23",3.53
"2555","2017-02-24",3.5
"2556","2017-02-27",3.65
"2557","2017-02-28",3.54
"2558","2017-03-01",3.57
"2559","2017-03-02",3.65
"2560","2017-03-03",3.59
"2561","2017-03-06",3.51
"2562","2017-03-07",3.38
"2563","2017-03-08",3.49
"2564","2017-03-09",3.46
"2565","2017-03-10",3.43
"2566","2017-03-13",3.44
"2567","2017-03-14",3.41
"2568","2017-03-15",3.33
"2569","2017-03-16",3.31
"2570","2017-03-17",3.31
"2571","2017-03-20",3.36
"2572","2017-03-21",3.2
"2573","2017-03-22",3.19
"2574","2017-03-23",3.23
"2575","2017-03-24",3.21
"2576","2017-03-27",3.23
"2577","2017-03-28",3.2
"2578","2017-03-29",3.57
"2579","2017-03-30",3.69
"2580","2017-03-31",3.63
"2581","2017-04-03",3.75
"2582","2017-04-04",3.77
"2583","2017-04-05",4
"2584","2017-04-06",4.34
"2585","2017-04-07",4.08
"2586","2017-04-10",4.28
"2587","2017-04-11",4.4
"2588","2017-04-12",4.26
"2589","2017-04-13",4.44
"2590","2017-04-17",4.49
"2591","2017-04-18",4.6
"2592","2017-04-19",4.54
"2593","2017-04-20",4.65
"2594","2017-04-21",4.5
"2595","2017-04-24",4.62
"2596","2017-04-25",4.8
"2597","2017-04-26",4.99
"2598","2017-04-27",4.73
"2599","2017-04-28",4.71
"2600","2017-05-01",4.53
"2601","2017-05-02",3.52
"2602","2017-05-03",4.1
"2603","2017-05-04",3.89
"2604","2017-05-05",3.9
"2605","2017-05-08",4.17
"2606","2017-05-09",4.18
"2607","2017-05-10",4.29
"2608","2017-05-11",4.08
"2609","2017-05-12",4.15
"2610","2017-05-15",3.99
"2611","2017-05-16",3.91
"2612","2017-05-17",3.68
"2613","2017-05-18",3.84
"2614","2017-05-19",3.81
"2615","2017-05-22",3.72
"2616","2017-05-23",3.78
"2617","2017-05-24",3.77
"2618","2017-05-25",3.8
"2619","2017-05-26",3.86
"2620","2017-05-30",3.91
"2621","2017-05-31",4.3
"2622","2017-06-01",4.2
"2623","2017-06-02",4.12
"2624","2017-06-05",4.08
"2625","2017-06-06",4.04
"2626","2017-06-07",4.03
"2627","2017-06-08",4.1
"2628","2017-06-09",3.98
"2629","2017-06-12",3.73
"2630","2017-06-13",3.82
"2631","2017-06-14",3.77
"2632","2017-06-15",3.81
"2633","2017-06-16",3.82
"2634","2017-06-19",3.78
"2635","2017-06-20",3.8
"2636","2017-06-21",3.76
"2637","2017-06-22",3.7
"2638","2017-06-23",3.83
"2639","2017-06-26",3.96
"2640","2017-06-27",4.17
"2641","2017-06-28",4.1
"2642","2017-06-29",4.6
"2643","2017-06-30",4.4
"2644","2017-07-03",4.19
"2645","2017-07-05",3.95
"2646","2017-07-06",4.13
"2647","2017-07-07",4.13
"2648","2017-07-10",4.08
"2649","2017-07-11",4.1
"2650","2017-07-12",4.15
"2651","2017-07-13",3.98
"2652","2017-07-14",3.94
"2653","2017-07-17",3.95
"2654","2017-07-18",3.95
"2655","2017-07-19",3.92
"2656","2017-07-20",4
"2657","2017-07-21",4.02
"2658","2017-07-24",3.98
"2659","2017-07-25",3.92
"2660","2017-07-26",3.9
"2661","2017-07-27",3.79
"2662","2017-07-28",3.76
"2663","2017-07-31",3.76
"2664","2017-08-01",3.67
"2665","2017-08-02",3.69
"2666","2017-08-03",3.71
"2667","2017-08-04",3.66
"2668","2017-08-07",3.71
"2669","2017-08-08",3.67
"2670","2017-08-09",3.61
"2671","2017-08-10",3.47
"2672","2017-08-11",3.49
"2673","2017-08-14",3.65
"2674","2017-08-15",3.6
"2675","2017-08-16",3.52
"2676","2017-08-17",3.46
"2677","2017-08-18",3.49
"2678","2017-08-21",3.36
"2679","2017-08-22",3.37
"2680","2017-08-23",3.37
"2681","2017-08-24",3.49
"2682","2017-08-25",3.69
"2683","2017-08-28",3.66
"2684","2017-08-29",3.67
"2685","2017-08-30",3.77
"2686","2017-08-31",3.73
"2687","2017-09-01",3.77
"2688","2017-09-05",3.74
"2689","2017-09-06",3.74
"2690","2017-09-07",3.72
"2691","2017-09-08",3.74
"2692","2017-09-11",3.82
"2693","2017-09-12",3.82
"2694","2017-09-13",3.82
"2695","2017-09-14",4.02
"2696","2017-09-15",3.89
"2697","2017-09-18",3.87
"2698","2017-09-19",3.86
"2699","2017-09-20",3.88
"2700","2017-09-21",3.83
"2701","2017-09-22",3.89
"2702","2017-09-25",3.88
"2703","2017-09-26",3.81
"2704","2017-09-27",3.9
"2705","2017-09-28",3.94
"2706","2017-09-29",3.82
"2707","2017-10-02",3.83
"2708","2017-10-03",3.79
"2709","2017-10-04",3.77
"2710","2017-10-05",3.77
"2711","2017-10-06",3.82
"2712","2017-10-09",3.82
"2713","2017-10-10",3.94
"2714","2017-10-11",4.02
"2715","2017-10-12",4.06
"2716","2017-10-13",4.03
"2717","2017-10-16",3.98
"2718","2017-10-17",3.95
"2719","2017-10-18",3.97
"2720","2017-10-19",3.86
"2721","2017-10-20",3.87
"2722","2017-10-23",3.82
"2723","2017-10-24",3.83
"2724","2017-10-25",3.78
"2725","2017-10-26",3.72
"2726","2017-10-27",3.69
"2727","2017-10-30",3.62
"2728","2017-10-31",3.56
"2729","2017-11-01",3.43
"2730","2017-11-02",3.47
"2731","2017-11-03",3.52
"2732","2017-11-06",3.47
"2733","2017-11-07",3.35
"2734","2017-11-08",3.4
"2735","2017-11-09",3.42
"2736","2017-11-10",3.47
"2737","2017-11-13",3.48
"2738","2017-11-14",3.57
"2739","2017-11-15",3.53
"2740","2017-11-16",3.7
"2741","2017-11-17",3.73
"2742","2017-11-20",3.76
"2743","2017-11-21",3.86
"2744","2017-11-22",3.81
"2745","2017-11-24",3.84
"2746","2017-11-27",3.77
"2747","2017-11-28",3.89
"2748","2017-11-29",3.8
"2749","2017-11-30",3.77
"2750","2017-12-01",3.69
"2751","2017-12-04",3.73
"2752","2017-12-05",3.72
"2753","2017-12-06",3.55
"2754","2017-12-07",3.41
"2755","2017-12-08",3.4
"2756","2017-12-11",3.42
"2757","2017-12-12",3.39
"2758","2017-12-13",3.63
"2759","2017-12-14",3.51
"2760","2017-12-15",3.53
"2761","2017-12-18",3.46
"2762","2017-12-19",3.41
"2763","2017-12-20",3.43
"2764","2017-12-21",3.38
"2765","2017-12-22",3.31
"2766","2017-12-26",3.3
"2767","2017-12-27",3.29
"2768","2017-12-28",3.34
"2769","2017-12-29",3.3
"2770","2018-01-02",3.34
"2771","2018-01-03",3.51
"2772","2018-01-04",3.46
"2773","2018-01-05",3.38
"2774","2018-01-08",3.23
"2775","2018-01-09",3.2
"2776","2018-01-10",3.18
"2777","2018-01-11",3.29
"2778","2018-01-12",3.39
"2779","2018-01-16",3.24
"2780","2018-01-17",3.23
"2781","2018-01-18",3.09
"2782","2018-01-19",3.13
"2783","2018-01-22",3.54
"2784","2018-01-23",3.54
"2785","2018-01-24",3.23
"2786","2018-01-25",3.24
"2787","2018-01-26",3.32
"2788","2018-01-29",3.39
"2789","2018-01-30",3.33
"2790","2018-01-31",3.36
"2791","2018-02-01",3.5
"2792","2018-02-02",3.45
"2793","2018-02-05",3.32
"2794","2018-02-06",3.35
"2795","2018-02-07",3.3
"2796","2018-02-08",3.25
"2797","2018-02-09",3.28
"2798","2018-02-12",3.24
"2799","2018-02-13",3.28
"2800","2018-02-14",3.29
"2801","2018-02-15",3.32
"2802","2018-02-16",3.29
"2803","2018-02-20",3.19
"2804","2018-02-21",3.13
"2805","2018-02-22",3.17
"2806","2018-02-23",3.22
"2807","2018-02-26",3.22
"2808","2018-02-27",3.19
"2809","2018-02-28",3.23
"2810","2018-03-01",3.3
"2811","2018-03-02",3.53
"2812","2018-03-05",3.67
"2813","2018-03-06",3.72
"2814","2018-03-07",3.59
"2815","2018-03-08",3.49
"2816","2018-03-09",3.43
"2817","2018-03-12",3.58
"2818","2018-03-13",3.56
"2819","2018-03-14",3.55
"2820","2018-03-15",3.54
"2821","2018-03-16",3.75
"2822","2018-03-19",3.89
"2823","2018-03-20",4
"2824","2018-03-21",3.95
"2825","2018-03-22",3.95
"2826","2018-03-23",3.97
"2827","2018-03-26",4.02
"2828","2018-03-27",4.42
"2829","2018-03-28",4.43
"2830","2018-03-29",4.23
"2831","2018-04-02",4.12
"2832","2018-04-03",3.98
"2833","2018-04-04",4.15
"2834","2018-04-05",4.13
"2835","2018-04-06",4.04
"2836","2018-04-09",4.06
"2837","2018-04-10",4.18
"2838","2018-04-11",4.23
"2839","2018-04-12",4.13
"2840","2018-04-13",4.15
"2841","2018-04-16",4.11
"2842","2018-04-17",4.3
"2843","2018-04-18",4.33
"2844","2018-04-19",4.18
"2845","2018-04-20",4.19
"2846","2018-04-23",4.2
"2847","2018-04-24",4.27
"2848","2018-04-25",4.23
"2849","2018-04-26",4.18
"2850","2018-04-27",4.18
"2851","2018-04-30",4.09
"2852","2018-05-01",4.02
"2853","2018-05-02",4.06
"2854","2018-05-03",4
"2855","2018-05-04",4.05
"2856","2018-05-07",4.28
"2857","2018-05-08",4.3
"2858","2018-05-09",4.23
"2859","2018-05-10",4.27
"2860","2018-05-11",4.09
"2861","2018-05-14",3.94
"2862","2018-05-15",3.92
"2863","2018-05-16",3.82
"2864","2018-05-17",3.82
"2865","2018-05-18",3.78
"2866","2018-05-21",3.65
"2867","2018-05-22",3.77
"2868","2018-05-23",3.78
"2869","2018-05-24",3.72
"2870","2018-05-25",3.65
