"","date","HCKT"
"1001","2010-12-21",3.55
"1002","2010-12-22",3.53
"1003","2010-12-23",3.52
"1004","2010-12-27",3.46
"1005","2010-12-28",3.5
"1006","2010-12-29",3.49
"1007","2010-12-30",3.52
"1008","2010-12-31",3.51
"1009","2011-01-03",3.66
"1010","2011-01-04",3.6
"1011","2011-01-05",3.88
"1012","2011-01-06",3.92
"1013","2011-01-07",3.99
"1014","2011-01-10",3.9
"1015","2011-01-11",3.87
"1016","2011-01-12",3.85
"1017","2011-01-13",3.75
"1018","2011-01-14",3.72
"1019","2011-01-18",3.63
"1020","2011-01-19",3.55
"1021","2011-01-20",3.65
"1022","2011-01-21",3.62
"1023","2011-01-24",3.48
"1024","2011-01-25",3.47
"1025","2011-01-26",3.53
"1026","2011-01-27",3.57
"1027","2011-01-28",3.5
"1028","2011-01-31",3.49
"1029","2011-02-01",3.77
"1030","2011-02-02",3.69
"1031","2011-02-03",3.71
"1032","2011-02-04",3.72
"1033","2011-02-07",3.7
"1034","2011-02-08",3.73
"1035","2011-02-09",3.71
"1036","2011-02-10",3.73
"1037","2011-02-11",3.77
"1038","2011-02-14",3.72
"1039","2011-02-15",3.64
"1040","2011-02-16",3.59
"1041","2011-02-17",3.6
"1042","2011-02-18",3.62
"1043","2011-02-22",3.57
"1044","2011-02-23",3.59
"1045","2011-02-24",3.61
"1046","2011-02-25",3.59
"1047","2011-02-28",3.61
"1048","2011-03-01",3.57
"1049","2011-03-02",3.52
"1050","2011-03-03",3.79
"1051","2011-03-04",3.81
"1052","2011-03-07",3.76
"1053","2011-03-08",3.82
"1054","2011-03-09",3.85
"1055","2011-03-10",3.66
"1056","2011-03-11",3.67
"1057","2011-03-14",3.61
"1058","2011-03-15",3.67
"1059","2011-03-16",3.6
"1060","2011-03-17",3.67
"1061","2011-03-18",3.72
"1062","2011-03-21",3.85
"1063","2011-03-22",3.77
"1064","2011-03-23",3.74
"1065","2011-03-24",3.7
"1066","2011-03-25",3.74
"1067","2011-03-28",3.72
"1068","2011-03-29",3.82
"1069","2011-03-30",3.87
"1070","2011-03-31",3.84
"1071","2011-04-01",3.83
"1072","2011-04-04",3.88
"1073","2011-04-05",4
"1074","2011-04-06",4.12
"1075","2011-04-07",4.15
"1076","2011-04-08",4.34
"1077","2011-04-11",4.46
"1078","2011-04-12",4.19
"1079","2011-04-13",4.2
"1080","2011-04-14",4.21
"1081","2011-04-15",4.19
"1082","2011-04-18",4.14
"1083","2011-04-19",4.01
"1084","2011-04-20",4.1
"1085","2011-04-21",4.04
"1086","2011-04-25",4.08
"1087","2011-04-26",4.33
"1088","2011-04-27",4.17
"1089","2011-04-28",4.36
"1090","2011-04-29",4.34
"1091","2011-05-02",4.1
"1092","2011-05-03",3.91
"1093","2011-05-04",3.95
"1094","2011-05-05",3.81
"1095","2011-05-06",3.79
"1096","2011-05-09",4.24
"1097","2011-05-10",4.6
"1098","2011-05-11",4.45
"1099","2011-05-12",4.81
"1100","2011-05-13",4.71
"1101","2011-05-16",4.39
"1102","2011-05-17",4.25
"1103","2011-05-18",4.37
"1104","2011-05-19",4.57
"1105","2011-05-20",4.64
"1106","2011-05-23",4.51
"1107","2011-05-24",4.34
"1108","2011-05-25",4.5
"1109","2011-05-26",4.65
"1110","2011-05-27",4.77
"1111","2011-05-31",4.97
"1112","2011-06-01",5.14
"1113","2011-06-02",5.01
"1114","2011-06-03",4.97
"1115","2011-06-06",4.88
"1116","2011-06-07",4.95
"1117","2011-06-08",4.79
"1118","2011-06-09",4.91
"1119","2011-06-10",4.8
"1120","2011-06-13",4.86
"1121","2011-06-14",4.93
"1122","2011-06-15",4.52
"1123","2011-06-16",4.86
"1124","2011-06-17",4.88
"1125","2011-06-20",4.9
"1126","2011-06-21",4.95
"1127","2011-06-22",4.85
"1128","2011-06-23",4.98
"1129","2011-06-24",5.09
"1130","2011-06-27",5.07
"1131","2011-06-28",5.1
"1132","2011-06-29",5.05
"1133","2011-06-30",5.09
"1134","2011-07-01",5.08
"1135","2011-07-05",5.15
"1136","2011-07-06",5.16
"1137","2011-07-07",5.19
"1138","2011-07-08",5.13
"1139","2011-07-11",5.05
"1140","2011-07-12",5.02
"1141","2011-07-13",5.05
"1142","2011-07-14",4.9
"1143","2011-07-15",4.89
"1144","2011-07-18",4.87
"1145","2011-07-19",4.88
"1146","2011-07-20",4.98
"1147","2011-07-21",4.92
"1148","2011-07-22",4.94
"1149","2011-07-25",4.85
"1150","2011-07-26",4.83
"1151","2011-07-27",4.64
"1152","2011-07-28",4.48
"1153","2011-07-29",4.37
"1154","2011-08-01",4.05
"1155","2011-08-02",4.09
"1156","2011-08-03",4.12
"1157","2011-08-04",3.72
"1158","2011-08-05",3.63
"1159","2011-08-08",3.25
"1160","2011-08-09",3.89
"1161","2011-08-10",3.41
"1162","2011-08-11",3.57
"1163","2011-08-12",3.65
"1164","2011-08-15",3.8
"1165","2011-08-16",3.64
"1166","2011-08-17",3.7
"1167","2011-08-18",3.46
"1168","2011-08-19",3.7
"1169","2011-08-22",3.59
"1170","2011-08-23",3.88
"1171","2011-08-24",3.95
"1172","2011-08-25",3.7
"1173","2011-08-26",3.66
"1174","2011-08-29",3.85
"1175","2011-08-30",3.8
"1176","2011-08-31",3.79
"1177","2011-09-01",3.63
"1178","2011-09-02",3.44
"1179","2011-09-06",3.53
"1180","2011-09-07",3.69
"1181","2011-09-08",3.63
"1182","2011-09-09",3.48
"1183","2011-09-12",3.5
"1184","2011-09-13",3.66
"1185","2011-09-14",3.91
"1186","2011-09-15",3.8
"1187","2011-09-16",3.75
"1188","2011-09-19",3.79
"1189","2011-09-20",3.71
"1190","2011-09-21",3.68
"1191","2011-09-22",3.47
"1192","2011-09-23",3.62
"1193","2011-09-26",3.75
"1194","2011-09-27",3.77
"1195","2011-09-28",3.46
"1196","2011-09-29",3.7
"1197","2011-09-30",3.73
"1198","2011-10-03",3.65
"1199","2011-10-04",3.78
"1200","2011-10-05",3.78
"1201","2011-10-06",3.85
"1202","2011-10-07",3.7
"1203","2011-10-10",3.72
"1204","2011-10-11",3.82
"1205","2011-10-12",4
"1206","2011-10-13",4
"1207","2011-10-14",4.28
"1208","2011-10-17",4.1
"1209","2011-10-18",4.2
"1210","2011-10-19",3.92
"1211","2011-10-20",3.85
"1212","2011-10-21",4.01
"1213","2011-10-24",4.22
"1214","2011-10-25",4.12
"1215","2011-10-26",4.33
"1216","2011-10-27",4.56
"1217","2011-10-28",4.45
"1218","2011-10-31",4.13
"1219","2011-11-01",4.1
"1220","2011-11-02",4.19
"1221","2011-11-03",4.45
"1222","2011-11-04",4.13
"1223","2011-11-07",3.84
"1224","2011-11-08",3.89
"1225","2011-11-09",3.69
"1226","2011-11-10",3.77
"1227","2011-11-11",3.87
"1228","2011-11-14",3.72
"1229","2011-11-15",3.76
"1230","2011-11-16",3.66
"1231","2011-11-17",3.64
"1232","2011-11-18",3.62
"1233","2011-11-21",3.54
"1234","2011-11-22",3.47
"1235","2011-11-23",3.31
"1236","2011-11-25",3.2
"1237","2011-11-28",3.5
"1238","2011-11-29",3.47
"1239","2011-11-30",3.78
"1240","2011-12-01",3.77
"1241","2011-12-02",3.59
"1242","2011-12-05",3.67
"1243","2011-12-06",3.55
"1244","2011-12-07",3.39
"1245","2011-12-08",3.25
"1246","2011-12-09",3.48
"1247","2011-12-12",3.37
"1248","2011-12-13",3.28
"1249","2011-12-14",3.44
"1250","2011-12-15",3.62
"1251","2011-12-16",3.64
"1252","2011-12-19",3.69
"1253","2011-12-20",3.94
"1254","2011-12-21",3.92
"1255","2011-12-22",3.8
"1256","2011-12-23",3.76
"1257","2011-12-27",3.79
"1258","2011-12-28",3.77
"1259","2011-12-29",3.86
"1260","2011-12-30",3.74
"1261","2012-01-03",3.9
"1262","2012-01-04",3.8
"1263","2012-01-05",3.7
"1264","2012-01-06",3.61
"1265","2012-01-09",3.6
"1266","2012-01-10",3.6
"1267","2012-01-11",3.6
"1268","2012-01-12",3.61
"1269","2012-01-13",3.64
"1270","2012-01-17",3.66
"1271","2012-01-18",3.66
"1272","2012-01-19",3.68
"1273","2012-01-20",3.77
"1274","2012-01-23",3.75
"1275","2012-01-24",3.85
"1276","2012-01-25",3.99
"1277","2012-01-26",3.95
"1278","2012-01-27",3.99
"1279","2012-01-30",3.87
"1280","2012-01-31",3.88
"1281","2012-02-01",4
"1282","2012-02-02",3.97
"1283","2012-02-03",4
"1284","2012-02-06",3.97
"1285","2012-02-07",4
"1286","2012-02-08",4.09
"1287","2012-02-09",4.02
"1288","2012-02-10",3.98
"1289","2012-02-13",4
"1290","2012-02-14",3.95
"1291","2012-02-15",3.82
"1292","2012-02-16",3.9
"1293","2012-02-17",3.89
"1294","2012-02-21",3.87
"1295","2012-02-22",4.74
"1296","2012-02-23",4.92
"1297","2012-02-24",4.81
"1298","2012-02-27",4.8
"1299","2012-02-28",4.82
"1300","2012-02-29",4.82
"1301","2012-03-01",4.8
"1302","2012-03-02",4.78
"1303","2012-03-05",4.79
"1304","2012-03-06",4.72
"1305","2012-03-07",4.8
"1306","2012-03-08",4.86
"1307","2012-03-09",4.83
"1308","2012-03-12",4.8
"1309","2012-03-13",4.81
"1310","2012-03-14",4.79
"1311","2012-03-15",4.8
"1312","2012-03-16",4.82
"1313","2012-03-19",4.83
"1314","2012-03-20",4.82
"1315","2012-03-21",4.8
"1316","2012-03-22",5.23
"1317","2012-03-23",5.13
"1318","2012-03-26",5.89
"1319","2012-03-27",6.09
"1320","2012-03-28",5.93
"1321","2012-03-29",5.54
"1322","2012-03-30",5.97
"1323","2012-04-02",6.25
"1324","2012-04-03",6.23
"1325","2012-04-04",6.14
"1326","2012-04-05",6.41
"1327","2012-04-09",6.13
"1328","2012-04-10",6.22
"1329","2012-04-11",6.18
"1330","2012-04-12",6.34
"1331","2012-04-13",6.16
"1332","2012-04-16",6.36
"1333","2012-04-17",6.47
"1334","2012-04-18",6.42
"1335","2012-04-19",6.08
"1336","2012-04-20",6.17
"1337","2012-04-23",5.73
"1338","2012-04-24",5.76
"1339","2012-04-25",5.89
"1340","2012-04-26",5.52
"1341","2012-04-27",5.73
"1342","2012-04-30",5.71
"1343","2012-05-01",5.63
"1344","2012-05-02",5.75
"1345","2012-05-03",5.56
"1346","2012-05-04",5.42
"1347","2012-05-07",5.42
"1348","2012-05-08",5.55
"1349","2012-05-09",5.14
"1350","2012-05-10",5.04
"1351","2012-05-11",5.09
"1352","2012-05-14",5.41
"1353","2012-05-15",5.53
"1354","2012-05-16",5.43
"1355","2012-05-17",5.13
"1356","2012-05-18",5.14
"1357","2012-05-21",5.16
"1358","2012-05-22",5.13
"1359","2012-05-23",5.22
"1360","2012-05-24",5.19
"1361","2012-05-25",5.12
"1362","2012-05-29",5.2
"1363","2012-05-30",5.15
"1364","2012-05-31",5.16
"1365","2012-06-01",5
"1366","2012-06-04",5.02
"1367","2012-06-05",4.79
"1368","2012-06-06",4.85
"1369","2012-06-07",4.91
"1370","2012-06-08",5
"1371","2012-06-11",5.06
"1372","2012-06-12",5.33
"1373","2012-06-13",5.25
"1374","2012-06-14",5.37
"1375","2012-06-15",5.32
"1376","2012-06-18",5.41
"1377","2012-06-19",5.5
"1378","2012-06-20",5.24
"1379","2012-06-21",4.98
"1380","2012-06-22",5.06
"1381","2012-06-25",5.33
"1382","2012-06-26",5.31
"1383","2012-06-27",5.76
"1384","2012-06-28",5.74
"1385","2012-06-29",5.57
"1386","2012-07-02",5.38
"1387","2012-07-03",5.35
"1388","2012-07-05",5.27
"1389","2012-07-06",5.29
"1390","2012-07-09",5.23
"1391","2012-07-10",5.18
"1392","2012-07-11",5.28
"1393","2012-07-12",5.3
"1394","2012-07-13",5.73
"1395","2012-07-16",5.22
"1396","2012-07-17",5.26
"1397","2012-07-18",5.04
"1398","2012-07-19",4.99
"1399","2012-07-20",4.96
"1400","2012-07-23",4.87
"1401","2012-07-24",4.67
"1402","2012-07-25",4.38
"1403","2012-07-26",4.57
"1404","2012-07-27",4.81
"1405","2012-07-30",4.76
"1406","2012-07-31",4.71
"1407","2012-08-01",4.25
"1408","2012-08-02",4.25
"1409","2012-08-03",4.38
"1410","2012-08-06",4.4
"1411","2012-08-07",4.31
"1412","2012-08-08",3.56
"1413","2012-08-09",3.7
"1414","2012-08-10",3.74
"1415","2012-08-13",3.67
"1416","2012-08-14",3.58
"1417","2012-08-15",3.58
"1418","2012-08-16",3.74
"1419","2012-08-17",3.89
"1420","2012-08-20",3.8
"1421","2012-08-21",4.02
"1422","2012-08-22",3.78
"1423","2012-08-23",3.73
"1424","2012-08-24",3.8
"1425","2012-08-27",3.83
"1426","2012-08-28",3.8
"1427","2012-08-29",3.82
"1428","2012-08-30",3.8
"1429","2012-08-31",3.75
"1430","2012-09-04",3.8
"1431","2012-09-05",3.8
"1432","2012-09-06",3.8
"1433","2012-09-07",3.82
"1434","2012-09-10",3.84
"1435","2012-09-11",4.02
"1436","2012-09-12",4.04
"1437","2012-09-13",4.35
"1438","2012-09-14",4.23
"1439","2012-09-17",4.1
"1440","2012-09-18",4.02
"1441","2012-09-19",4
"1442","2012-09-20",4.22
"1443","2012-09-21",4.05
"1444","2012-09-24",4.21
"1445","2012-09-25",4.07
"1446","2012-09-26",4.13
"1447","2012-09-27",4.21
"1448","2012-09-28",4.18
"1449","2012-10-01",4.06
"1450","2012-10-02",4.14
"1451","2012-10-03",4.39
"1452","2012-10-04",4.33
"1453","2012-10-05",4.31
"1454","2012-10-08",4.25
"1455","2012-10-09",4.06
"1456","2012-10-10",4.04
"1457","2012-10-11",4.09
"1458","2012-10-12",4.11
"1459","2012-10-15",4.28
"1460","2012-10-16",4.22
"1461","2012-10-17",4.05
"1462","2012-10-18",4.01
"1463","2012-10-19",3.9
"1464","2012-10-22",3.81
"1465","2012-10-23",3.67
"1466","2012-10-24",3.68
"1467","2012-10-25",3.71
"1468","2012-10-26",3.7
"1469","2012-10-31",3.89
"1470","2012-11-01",3.87
"1471","2012-11-02",3.7
"1472","2012-11-05",3.75
"1473","2012-11-06",3.89
"1474","2012-11-07",3.78
"1475","2012-11-08",3.7
"1476","2012-11-09",3.7
"1477","2012-11-12",3.67
"1478","2012-11-13",3.66
"1479","2012-11-14",3.5
"1480","2012-11-15",3.31
"1481","2012-11-16",3.3
"1482","2012-11-19",3.29
"1483","2012-11-20",3.27
"1484","2012-11-21",3.27
"1485","2012-11-23",3.4
"1486","2012-11-26",3.52
"1487","2012-11-27",3.55
"1488","2012-11-28",3.49
"1489","2012-11-29",3.52
"1490","2012-11-30",3.56
"1491","2012-12-03",3.51
"1492","2012-12-04",3.55
"1493","2012-12-05",3.52
"1494","2012-12-06",3.5
"1495","2012-12-07",3.56
"1496","2012-12-10",3.81
"1497","2012-12-11",4.12
"1498","2012-12-12",4.05
"1499","2012-12-13",3.88
"1500","2012-12-14",4.05
"1501","2012-12-17",4.13
"1502","2012-12-18",4.06
"1503","2012-12-19",4.02
"1504","2012-12-20",4.46
"1505","2012-12-21",4.42
"1506","2012-12-24",4.41
"1507","2012-12-26",4.3
"1508","2012-12-27",4.24
"1509","2012-12-28",4
"1510","2012-12-31",4.28
"1511","2013-01-02",4.3
"1512","2013-01-03",4.19
"1513","2013-01-04",4.18
"1514","2013-01-07",4.14
"1515","2013-01-08",4.11
"1516","2013-01-09",4.09
"1517","2013-01-10",4.15
"1518","2013-01-11",4.08
"1519","2013-01-14",4.1
"1520","2013-01-15",4.11
"1521","2013-01-16",4.11
"1522","2013-01-17",4.05
"1523","2013-01-18",4.1
"1524","2013-01-22",4.1
"1525","2013-01-23",4.07
"1526","2013-01-24",3.95
"1527","2013-01-25",3.9
"1528","2013-01-28",4.13
"1529","2013-01-29",4.24
"1530","2013-01-30",4.28
"1531","2013-01-31",4.3
"1532","2013-02-01",4.46
"1533","2013-02-04",4.28
"1534","2013-02-05",4.29
"1535","2013-02-06",4.35
"1536","2013-02-07",4.31
"1537","2013-02-08",4.33
"1538","2013-02-11",4.4
"1539","2013-02-12",4.43
"1540","2013-02-13",4.63
"1541","2013-02-14",4.64
"1542","2013-02-15",4.8
"1543","2013-02-19",4.69
"1544","2013-02-20",4.45
"1545","2013-02-21",4.34
"1546","2013-02-22",4.63
"1547","2013-02-25",4.63
"1548","2013-02-26",4.72
"1549","2013-02-27",4.74
"1550","2013-02-28",4.63
"1551","2013-03-01",4.66
"1552","2013-03-04",4.77
"1553","2013-03-05",4.74
"1554","2013-03-06",4.87
"1555","2013-03-07",5.01
"1556","2013-03-08",5.03
"1557","2013-03-11",4.89
"1558","2013-03-12",4.73
"1559","2013-03-13",4.78
"1560","2013-03-14",4.8
"1561","2013-03-15",4.85
"1562","2013-03-18",4.88
"1563","2013-03-19",4.82
"1564","2013-03-20",4.74
"1565","2013-03-21",4.71
"1566","2013-03-22",4.68
"1567","2013-03-25",4.74
"1568","2013-03-26",4.73
"1569","2013-03-27",4.6
"1570","2013-03-28",4.57
"1571","2013-04-01",4.55
"1572","2013-04-02",4.62
"1573","2013-04-03",4.66
"1574","2013-04-04",4.81
"1575","2013-04-05",4.84
"1576","2013-04-08",4.82
"1577","2013-04-09",4.85
"1578","2013-04-10",4.86
"1579","2013-04-11",4.88
"1580","2013-04-12",4.88
"1581","2013-04-15",4.77
"1582","2013-04-16",4.84
"1583","2013-04-17",4.83
"1584","2013-04-18",4.82
"1585","2013-04-19",4.86
"1586","2013-04-22",4.93
"1587","2013-04-23",5.19
"1588","2013-04-24",4.96
"1589","2013-04-25",4.96
"1590","2013-04-26",4.85
"1591","2013-04-29",4.83
"1592","2013-04-30",4.88
"1593","2013-05-01",4.83
"1594","2013-05-02",4.85
"1595","2013-05-03",4.94
"1596","2013-05-06",4.85
"1597","2013-05-07",4.89
"1598","2013-05-08",4.89
"1599","2013-05-09",5.02
"1600","2013-05-10",4.9
"1601","2013-05-13",4.88
"1602","2013-05-14",4.93
"1603","2013-05-15",4.93
"1604","2013-05-16",4.94
"1605","2013-05-17",4.8
"1606","2013-05-20",4.87
"1607","2013-05-21",4.93
"1608","2013-05-22",5.04
"1609","2013-05-23",5.16
"1610","2013-05-24",5.25
"1611","2013-05-28",5.28
"1612","2013-05-29",5.13
"1613","2013-05-30",5.1
"1614","2013-05-31",5.04
"1615","2013-06-03",4.92
"1616","2013-06-04",4.87
"1617","2013-06-05",4.84
"1618","2013-06-06",4.8
"1619","2013-06-07",5.15
"1620","2013-06-10",5.15
"1621","2013-06-11",5.08
"1622","2013-06-12",4.93
"1623","2013-06-13",4.9
"1624","2013-06-14",4.74
"1625","2013-06-17",4.89
"1626","2013-06-18",5.02
"1627","2013-06-19",5.03
"1628","2013-06-20",4.99
"1629","2013-06-21",5.18
"1630","2013-06-24",5.25
"1631","2013-06-25",5.15
"1632","2013-06-26",5.16
"1633","2013-06-27",5.2
"1634","2013-06-28",5.19
"1635","2013-07-01",5.29
"1636","2013-07-02",5.26
"1637","2013-07-03",5.35
"1638","2013-07-05",5.4
"1639","2013-07-08",5.48
"1640","2013-07-09",5.44
"1641","2013-07-10",5.49
"1642","2013-07-11",5.47
"1643","2013-07-12",5.48
"1644","2013-07-15",5.4
"1645","2013-07-16",5.35
"1646","2013-07-17",5.42
"1647","2013-07-18",5.59
"1648","2013-07-19",5.44
"1649","2013-07-22",5.41
"1650","2013-07-23",5.35
"1651","2013-07-24",5.58
"1652","2013-07-25",5.78
"1653","2013-07-26",5.51
"1654","2013-07-29",5.47
"1655","2013-07-30",5.52
"1656","2013-07-31",5.56
"1657","2013-08-01",5.53
"1658","2013-08-02",5.58
"1659","2013-08-05",5.57
"1660","2013-08-06",5.53
"1661","2013-08-07",6.36
"1662","2013-08-08",6.46
"1663","2013-08-09",6.46
"1664","2013-08-12",6.5
"1665","2013-08-13",6.46
"1666","2013-08-14",6.41
"1667","2013-08-15",6.33
"1668","2013-08-16",6.34
"1669","2013-08-19",6.39
"1670","2013-08-20",6.49
"1671","2013-08-21",6.42
"1672","2013-08-22",6.43
"1673","2013-08-23",6.42
"1674","2013-08-26",6.48
"1675","2013-08-27",6.39
"1676","2013-08-28",6.4
"1677","2013-08-29",6.41
"1678","2013-08-30",6.41
"1679","2013-09-03",6.44
"1680","2013-09-04",6.52
"1681","2013-09-05",6.53
"1682","2013-09-06",6.51
"1683","2013-09-09",6.53
"1684","2013-09-10",6.48
"1685","2013-09-11",6.44
"1686","2013-09-12",6.37
"1687","2013-09-13",6.41
"1688","2013-09-16",6.43
"1689","2013-09-17",6.43
"1690","2013-09-18",6.43
"1691","2013-09-19",6.45
"1692","2013-09-20",6.46
"1693","2013-09-23",6.5
"1694","2013-09-24",6.64
"1695","2013-09-25",6.49
"1696","2013-09-26",6.86
"1697","2013-09-27",6.99
"1698","2013-09-30",7.13
"1699","2013-10-01",7.07
"1700","2013-10-02",6.94
"1701","2013-10-03",6.98
"1702","2013-10-04",6.97
"1703","2013-10-07",6.97
"1704","2013-10-08",6.96
"1705","2013-10-09",6.95
"1706","2013-10-10",7.03
"1707","2013-10-11",7.03
"1708","2013-10-14",7.14
"1709","2013-10-15",7.15
"1710","2013-10-16",7.38
"1711","2013-10-17",7.02
"1712","2013-10-18",7.18
"1713","2013-10-21",7.18
"1714","2013-10-22",7.02
"1715","2013-10-23",7.08
"1716","2013-10-24",7.14
"1717","2013-10-25",6.92
"1718","2013-10-28",7.16
"1719","2013-10-29",6.95
"1720","2013-10-30",7
"1721","2013-10-31",7.12
"1722","2013-11-01",6.92
"1723","2013-11-04",6.92
"1724","2013-11-05",7.07
"1725","2013-11-06",6.23
"1726","2013-11-07",5.88
"1727","2013-11-08",5.83
"1728","2013-11-11",6.07
"1729","2013-11-12",6.13
"1730","2013-11-13",5.96
"1731","2013-11-14",6.03
"1732","2013-11-15",5.96
"1733","2013-11-18",5.94
"1734","2013-11-19",6.01
"1735","2013-11-20",6.11
"1736","2013-11-21",6.24
"1737","2013-11-22",6.24
"1738","2013-11-25",5.83
"1739","2013-11-26",5.92
"1740","2013-11-27",6.16
"1741","2013-11-29",6.25
"1742","2013-12-02",6.14
"1743","2013-12-03",6.35
"1744","2013-12-04",6.16
"1745","2013-12-05",6.15
"1746","2013-12-06",5.87
"1747","2013-12-09",5.74
"1748","2013-12-10",5.65
"1749","2013-12-11",5.62
"1750","2013-12-12",5.5
"1751","2013-12-13",5.76
"1752","2013-12-16",5.88
"1753","2013-12-17",6.13
"1754","2013-12-18",6.19
"1755","2013-12-19",6.12
"1756","2013-12-20",6.13
"1757","2013-12-23",6.34
"1758","2013-12-24",6.31
"1759","2013-12-26",6.17
"1760","2013-12-27",6.21
"1761","2013-12-30",6.18
"1762","2013-12-31",6.21
"1763","2014-01-02",6.13
"1764","2014-01-03",6.2
"1765","2014-01-06",6.04
"1766","2014-01-07",6.04
"1767","2014-01-08",6.1
"1768","2014-01-09",5.97
"1769","2014-01-10",6
"1770","2014-01-13",5.82
"1771","2014-01-14",5.89
"1772","2014-01-15",6.09
"1773","2014-01-16",6.04
"1774","2014-01-17",6.03
"1775","2014-01-21",6.16
"1776","2014-01-22",6.03
"1777","2014-01-23",6
"1778","2014-01-24",5.87
"1779","2014-01-27",5.85
"1780","2014-01-28",5.9
"1781","2014-01-29",5.91
"1782","2014-01-30",5.95
"1783","2014-01-31",5.9
"1784","2014-02-03",5.9
"1785","2014-02-04",5.91
"1786","2014-02-05",5.9
"1787","2014-02-06",5.92
"1788","2014-02-07",5.92
"1789","2014-02-10",5.9
"1790","2014-02-11",5.99
"1791","2014-02-12",5.9
"1792","2014-02-13",6.07
"1793","2014-02-14",6.08
"1794","2014-02-18",6.12
"1795","2014-02-19",5.97
"1796","2014-02-20",6.06
"1797","2014-02-21",6.05
"1798","2014-02-24",6.08
"1799","2014-02-25",6.04
"1800","2014-02-26",5.95
"1801","2014-02-27",5.9
"1802","2014-02-28",5.89
"1803","2014-03-03",5.8
"1804","2014-03-04",6.02
"1805","2014-03-05",5.95
"1806","2014-03-06",6.04
"1807","2014-03-07",6.02
"1808","2014-03-10",6.23
"1809","2014-03-11",6.04
"1810","2014-03-12",6.11
"1811","2014-03-13",6.02
"1812","2014-03-14",5.99
"1813","2014-03-17",6.01
"1814","2014-03-18",5.97
"1815","2014-03-19",5.99
"1816","2014-03-20",6.23
"1817","2014-03-21",5.99
"1818","2014-03-24",6.03
"1819","2014-03-25",6.05
"1820","2014-03-26",5.98
"1821","2014-03-27",6.12
"1822","2014-03-28",6.01
"1823","2014-03-31",5.98
"1824","2014-04-01",6.19
"1825","2014-04-02",6.18
"1826","2014-04-03",6.19
"1827","2014-04-04",5.94
"1828","2014-04-07",5.9
"1829","2014-04-08",5.9
"1830","2014-04-09",5.95
"1831","2014-04-10",5.89
"1832","2014-04-11",5.97
"1833","2014-04-14",6.03
"1834","2014-04-15",6.07
"1835","2014-04-16",6.23
"1836","2014-04-17",6.35
"1837","2014-04-21",6.44
"1838","2014-04-22",6.31
"1839","2014-04-23",6.08
"1840","2014-04-24",6.02
"1841","2014-04-25",5.98
"1842","2014-04-28",5.92
"1843","2014-04-29",5.94
"1844","2014-04-30",6
"1845","2014-05-01",5.92
"1846","2014-05-02",5.95
"1847","2014-05-05",5.9
"1848","2014-05-06",5.9
"1849","2014-05-07",6.01
"1850","2014-05-08",5.95
"1851","2014-05-09",5.98
"1852","2014-05-12",6.16
"1853","2014-05-13",6.18
"1854","2014-05-14",6.07
"1855","2014-05-15",5.99
"1856","2014-05-16",6.01
"1857","2014-05-19",6.01
"1858","2014-05-20",5.9
"1859","2014-05-21",5.91
"1860","2014-05-22",5.95
"1861","2014-05-23",6.07
"1862","2014-05-27",6.14
"1863","2014-05-28",6.03
"1864","2014-05-29",6.04
"1865","2014-05-30",6.1
"1866","2014-06-02",6.06
"1867","2014-06-03",6
"1868","2014-06-04",5.92
"1869","2014-06-05",6.01
"1870","2014-06-06",6.05
"1871","2014-06-09",6.03
"1872","2014-06-10",6.01
"1873","2014-06-11",5.92
"1874","2014-06-12",5.91
"1875","2014-06-13",5.9
"1876","2014-06-16",5.92
"1877","2014-06-17",5.97
"1878","2014-06-18",6.02
"1879","2014-06-19",6
"1880","2014-06-20",6.06
"1881","2014-06-23",6.02
"1882","2014-06-24",5.93
"1883","2014-06-25",5.99
"1884","2014-06-26",5.97
"1885","2014-06-27",6.03
"1886","2014-06-30",5.97
"1887","2014-07-01",6.08
"1888","2014-07-02",6.1
"1889","2014-07-03",6.15
"1890","2014-07-07",6.18
"1891","2014-07-08",6.19
"1892","2014-07-09",6.14
"1893","2014-07-10",6.06
"1894","2014-07-11",6
"1895","2014-07-14",6.28
"1896","2014-07-15",6.05
"1897","2014-07-16",5.96
"1898","2014-07-17",5.91
"1899","2014-07-18",6.07
"1900","2014-07-21",6.08
"1901","2014-07-22",6.11
"1902","2014-07-23",6.07
"1903","2014-07-24",6.28
"1904","2014-07-25",6.21
"1905","2014-07-28",6.19
"1906","2014-07-29",6.23
"1907","2014-07-30",6.15
"1908","2014-07-31",6
"1909","2014-08-01",5.98
"1910","2014-08-04",5.87
"1911","2014-08-05",5.88
"1912","2014-08-06",5.95
"1913","2014-08-07",5.92
"1914","2014-08-08",6.04
"1915","2014-08-11",6.05
"1916","2014-08-12",5.97
"1917","2014-08-13",6.1
"1918","2014-08-14",6.1
"1919","2014-08-15",6.19
"1920","2014-08-18",6.26
"1921","2014-08-19",6.21
"1922","2014-08-20",6.24
"1923","2014-08-21",6.21
"1924","2014-08-22",6.23
"1925","2014-08-25",6.27
"1926","2014-08-26",6.29
"1927","2014-08-27",6.15
"1928","2014-08-28",6.05
"1929","2014-08-29",6.27
"1930","2014-09-02",6.24
"1931","2014-09-03",6.16
"1932","2014-09-04",6.18
"1933","2014-09-05",6.11
"1934","2014-09-08",6.2
"1935","2014-09-09",6.03
