"","date","APHA"
"1000","2019-03-07",9.61
"1001","2019-03-08",9.55
"1002","2019-03-11",9.76
"1003","2019-03-12",9.59
"1004","2019-03-13",9.6
"1005","2019-03-14",9.52
"1006","2019-03-15",9.6
"1007","2019-03-18",10.24
"1008","2019-03-19",10.41
"1009","2019-03-20",10.12
"1010","2019-03-21",10.06
"1011","2019-03-22",9.53
"1012","2019-03-25",9.66
"1013","2019-03-26",9.65
"1014","2019-03-27",9.2
"1015","2019-03-28",9.17
"1016","2019-03-29",9.32
"1017","2019-04-01",9.94
"1018","2019-04-02",9.8
"1019","2019-04-03",9.8
"1020","2019-04-04",9.93
"1021","2019-04-05",10.08
"1022","2019-04-08",10
"1023","2019-04-09",9.67
"1024","2019-04-10",10.02
"1025","2019-04-11",9.81
"1026","2019-04-12",10.1
"1027","2019-04-15",8.6
"1028","2019-04-16",8.69
"1029","2019-04-17",7.82
"1030","2019-04-18",7.65
"1031","2019-04-22",7.86
"1032","2019-04-23",7.81
"1033","2019-04-24",7.8
"1034","2019-04-25",7.66
"1035","2019-04-26",7.55
"1036","2019-04-29",7.39
"1037","2019-04-30",7.63
"1038","2019-05-01",7.47
"1039","2019-05-02",7.13
"1040","2019-05-03",6.94
"1041","2019-05-06",6.89
"1042","2019-05-07",6.67
"1043","2019-05-08",6.94
"1044","2019-05-09",6.74
"1045","2019-05-10",7.22
"1046","2019-05-13",6.76
"1047","2019-05-14",6.95
"1048","2019-05-15",7.03
"1049","2019-05-16",6.93
"1050","2019-05-17",6.83
"1051","2019-05-20",6.63
"1052","2019-05-21",6.83
"1053","2019-05-22",6.74
"1054","2019-05-23",6.41
"1055","2019-05-24",7.35
"1056","2019-05-28",7.24
"1057","2019-05-29",7
"1058","2019-05-30",6.91
"1059","2019-05-31",6.59
"1060","2019-06-03",6.33
"1061","2019-06-04",6.82
"1062","2019-06-05",6.71
"1063","2019-06-06",6.89
"1064","2019-06-07",7.27
"1065","2019-06-10",7.44
"1066","2019-06-11",7.35
"1067","2019-06-12",7.23
"1068","2019-06-13",6.96
"1069","2019-06-14",6.79
"1070","2019-06-17",6.87
"1071","2019-06-18",6.81
"1072","2019-06-19",6.74
"1073","2019-06-20",6.72
"1074","2019-06-21",6.73
"1075","2019-06-24",7.11
"1076","2019-06-25",6.92
"1077","2019-06-26",6.98
"1078","2019-06-27",7.07
"1079","2019-06-28",7.01
"1080","2019-07-01",6.98
"1081","2019-07-02",6.84
"1082","2019-07-03",6.9
"1083","2019-07-05",6.85
"1084","2019-07-08",6.75
"1085","2019-07-09",6.75
"1086","2019-07-10",6.64
"1087","2019-07-11",6.55
"1088","2019-07-12",6.22
"1089","2019-07-15",6.29
"1090","2019-07-16",6.3
"1091","2019-07-17",6.56
"1092","2019-07-18",6.45
"1093","2019-07-19",6.39
"1094","2019-07-22",6.17
"1095","2019-07-23",6.17
"1096","2019-07-24",6.07
"1097","2019-07-25",5.84
"1098","2019-07-26",5.5
"1099","2019-07-29",5.35
"1100","2019-07-30",5.5
"1101","2019-07-31",5.38
"1102","2019-08-01",5.2
"1103","2019-08-02",7.33
"1104","2019-08-05",7.03
"1105","2019-08-06",7.18
"1106","2019-08-07",6.86
"1107","2019-08-08",6.7
"1108","2019-08-09",6.34
"1109","2019-08-12",6.56
"1110","2019-08-13",6.92
"1111","2019-08-14",6.39
"1112","2019-08-15",5.96
"1113","2019-08-16",6.18
"1114","2019-08-19",6.24
"1115","2019-08-20",6.25
"1116","2019-08-21",6.58
"1117","2019-08-22",6.51
"1118","2019-08-23",6.56
"1119","2019-08-26",6.41
"1120","2019-08-27",5.99
"1121","2019-08-28",6.22
"1122","2019-08-29",6.45
"1123","2019-08-30",6.26
"1124","2019-09-03",6.48
"1125","2019-09-04",6.74
"1126","2019-09-05",6.85
"1127","2019-09-06",7.06
"1128","2019-09-09",6.8
"1129","2019-09-10",6.99
"1130","2019-09-11",6.9
"1131","2019-09-12",6.65
"1132","2019-09-13",6.72
"1133","2019-09-16",6.61
"1134","2019-09-17",6.23
"1135","2019-09-18",6.28
"1136","2019-09-19",6.05
"1137","2019-09-20",6.16
"1138","2019-09-23",6.05
"1139","2019-09-24",5.7
"1140","2019-09-25",5.53
"1141","2019-09-26",5.64
"1142","2019-09-27",5.47
"1143","2019-09-30",5.19
"1144","2019-10-01",5.07
"1145","2019-10-02",5.17
"1146","2019-10-03",5.36
"1147","2019-10-04",5.36
"1148","2019-10-07",5.39
"1149","2019-10-08",5.3
"1150","2019-10-09",5.39
"1151","2019-10-10",4.62
"1152","2019-10-11",4.71
"1153","2019-10-14",4.36
"1154","2019-10-15",5.43
"1155","2019-10-16",4.86
"1156","2019-10-17",4.93
"1157","2019-10-18",4.75
"1158","2019-10-21",4.82
"1159","2019-10-22",4.86
"1160","2019-10-23",5.07
"1161","2019-10-24",5.14
"1162","2019-10-25",5.6
"1163","2019-10-28",5.26
"1164","2019-10-29",5.03
"1165","2019-10-30",5.05
"1166","2019-10-31",5
"1167","2019-11-01",5.19
"1168","2019-11-04",5.13
"1169","2019-11-05",5.14
"1170","2019-11-06",4.95
"1171","2019-11-07",4.82
"1172","2019-11-08",5.07
"1173","2019-11-11",4.97
"1174","2019-11-12",4.75
"1175","2019-11-13",4.46
"1176","2019-11-14",4.41
"1177","2019-11-15",4.25
"1178","2019-11-18",3.82
"1179","2019-11-19",4.31
"1180","2019-11-20",4.52
"1181","2019-11-21",4.95
"1182","2019-11-22",4.67
"1183","2019-11-25",4.56
"1184","2019-11-26",4.54
"1185","2019-11-27",4.71
"1186","2019-11-29",4.74
"1187","2019-12-02",4.65
"1188","2019-12-03",4.74
"1189","2019-12-04",4.67
"1190","2019-12-05",4.68
"1191","2019-12-06",4.72
"1192","2019-12-09",5.08
"1193","2019-12-10",4.95
"1194","2019-12-11",4.89
"1195","2019-12-12",5.27
"1196","2019-12-13",5.5
"1197","2019-12-16",5.31
"1198","2019-12-17",5.13
"1199","2019-12-18",4.78
"1200","2019-12-19",4.94
"1201","2019-12-20",4.99
"1202","2019-12-23",4.88
"1203","2019-12-24",4.98
"1204","2019-12-26",4.82
"1205","2019-12-27",4.9
"1206","2019-12-30",4.73
"1207","2019-12-31",5.22
"1208","2020-01-02",5
"1209","2020-01-03",4.96
"1210","2020-01-06",4.81
"1211","2020-01-07",4.71
"1212","2020-01-08",4.76
"1213","2020-01-09",4.83
"1214","2020-01-10",4.94
"1215","2020-01-13",5.45
"1216","2020-01-14",4.99
"1217","2020-01-15",5.24
"1218","2020-01-16",5.19
"1219","2020-01-17",5.27
"1220","2020-01-21",5.32
"1221","2020-01-22",5.71
"1222","2020-01-23",5.76
"1223","2020-01-24",5.27
"1224","2020-01-27",4.85
"1225","2020-01-28",5
"1226","2020-01-29",4.87
"1227","2020-01-30",4.81
"1228","2020-01-31",4.66
"1229","2020-02-03",4.6
"1230","2020-02-04",4.75
"1231","2020-02-05",4.61
"1232","2020-02-06",4.39
"1233","2020-02-07",4.22
"1234","2020-02-10",4.1
"1235","2020-02-11",4.24
"1236","2020-02-12",4.11
"1237","2020-02-13",4.16
"1238","2020-02-14",4.31
"1239","2020-02-18",4.22
"1240","2020-02-19",4.23
"1241","2020-02-20",4.26
"1242","2020-02-21",4.14
"1243","2020-02-24",3.92
"1244","2020-02-25",3.83
"1245","2020-02-26",3.82
"1246","2020-02-27",3.5
"1247","2020-02-28",3.66
"1248","2020-03-02",3.5
"1249","2020-03-03",3.32
"1250","2020-03-04",3.59
"1251","2020-03-05",3.35
"1252","2020-03-06",3.15
"1253","2020-03-09",2.84
"1254","2020-03-10",2.94
"1255","2020-03-11",2.7
"1256","2020-03-12",2.19
"1257","2020-03-13",2.25
"1258","2020-03-16",2.15
"1259","2020-03-17",2.16
"1260","2020-03-18",2.13
"1261","2020-03-19",2.36
"1262","2020-03-20",2.51
"1263","2020-03-23",2.54
"1264","2020-03-24",2.7
"1265","2020-03-25",2.93
"1266","2020-03-26",3.32
"1267","2020-03-27",3.29
"1268","2020-03-30",3.08
"1269","2020-03-31",3.06
"1270","2020-04-01",2.86
"1271","2020-04-02",2.89
"1272","2020-04-03",2.82
"1273","2020-04-06",3
"1274","2020-04-07",3.04
"1275","2020-04-08",3.19
"1276","2020-04-09",3.2
"1277","2020-04-13",3.47
"1278","2020-04-14",3.64
"1279","2020-04-15",3.77
"1280","2020-04-16",3.57
"1281","2020-04-17",3.6
"1282","2020-04-20",3.44
"1283","2020-04-21",3.29
"1284","2020-04-22",3.28
"1285","2020-04-23",3.4
"1286","2020-04-24",3.54
"1287","2020-04-27",3.74
"1288","2020-04-28",3.63
"1289","2020-04-29",3.67
"1290","2020-04-30",3.59
"1291","2020-05-01",3.39
"1292","2020-05-04",3.56
"1293","2020-05-05",3.6
"1294","2020-05-06",3.64
"1295","2020-05-07",3.69
"1296","2020-05-08",3.44
"1297","2020-05-11",3.26
"1298","2020-05-12",3.19
"1299","2020-05-13",2.96
"1300","2020-05-14",3.02
"1301","2020-05-15",3.36
"1302","2020-05-18",3.58
"1303","2020-05-19",3.54
"1304","2020-05-20",3.63
"1305","2020-05-21",3.95
"1306","2020-05-22",4.04
"1307","2020-05-26",4.22
"1308","2020-05-27",4.19
"1309","2020-05-28",4.31
"1310","2020-05-29",4.23
"1311","2020-06-01",4.44
"1312","2020-06-02",4.5
"1313","2020-06-03",4.46
"1314","2020-06-04",4.44
"1315","2020-06-05",4.39
"1316","2020-06-08",4.98
"1317","2020-06-09",5.06
"1318","2020-06-10",4.92
"1319","2020-06-11",4.24
"1320","2020-06-12",4.33
"1321","2020-06-15",4.48
"1322","2020-06-16",4.48
"1323","2020-06-17",4.36
"1324","2020-06-18",4.49
"1325","2020-06-19",4.44
"1326","2020-06-22",4.45
"1327","2020-06-23",4.43
"1328","2020-06-24",4.28
"1329","2020-06-25",4.23
"1330","2020-06-26",4.07
"1331","2020-06-29",4.29
"1332","2020-06-30",4.29
"1333","2020-07-01",4.36
"1334","2020-07-02",4.3
"1335","2020-07-06",4.38
"1336","2020-07-07",4.33
"1337","2020-07-08",4.31
"1338","2020-07-09",4.19
"1339","2020-07-10",4.3
"1340","2020-07-13",4.68
"1341","2020-07-14",4.71
"1342","2020-07-15",5.07
"1343","2020-07-16",5.07
"1344","2020-07-17",5.1
"1345","2020-07-20",5.18
"1346","2020-07-21",5.23
"1347","2020-07-22",5.15
"1348","2020-07-23",5.13
"1349","2020-07-24",5.11
"1350","2020-07-27",5.74
"1351","2020-07-28",6
"1352","2020-07-29",4.85
"1353","2020-07-30",4.92
"1354","2020-07-31",4.775
"1355","2020-08-03",4.91
"1356","2020-08-04",4.89
"1357","2020-08-05",4.81
"1358","2020-08-06",4.66
"1359","2020-08-07",4.47
"1360","2020-08-10",4.63
"1361","2020-08-11",4.45
"1362","2020-08-12",4.51
"1363","2020-08-13",4.65
"1364","2020-08-14",4.49
"1365","2020-08-17",4.59
"1366","2020-08-18",4.67
"1367","2020-08-19",4.63
"1368","2020-08-20",4.57
"1369","2020-08-21",4.48
"1370","2020-08-24",4.55
"1371","2020-08-25",4.58
"1372","2020-08-26",4.57
"1373","2020-08-27",4.57
"1374","2020-08-28",4.69
"1375","2020-08-31",4.87
"1376","2020-09-01",4.78
"1377","2020-09-02",4.72
"1378","2020-09-03",4.7
"1379","2020-09-04",4.59
"1380","2020-09-08",4.44
"1381","2020-09-09",4.51
"1382","2020-09-10",4.63
"1383","2020-09-11",4.5
"1384","2020-09-14",4.65
"1385","2020-09-15",4.64
"1386","2020-09-16",4.63
"1387","2020-09-17",4.66
"1388","2020-09-18",4.68
"1389","2020-09-21",4.44
"1390","2020-09-22",4.54
"1391","2020-09-23",4.44
"1392","2020-09-24",4.22
"1393","2020-09-25",4.23
"1394","2020-09-28",4.31
"1395","2020-09-29",4.34
"1396","2020-09-30",4.43
"1397","2020-10-01",4.4
"1398","2020-10-02",4.41
"1399","2020-10-05",5.03
"1400","2020-10-06",4.91
"1401","2020-10-07",5.14
"1402","2020-10-08",5.67
"1403","2020-10-09",5.75
"1404","2020-10-12",6.37
"1405","2020-10-13",6.1
"1406","2020-10-14",5.88
"1407","2020-10-15",4.8
"1408","2020-10-16",4.65
"1409","2020-10-19",4.68
"1410","2020-10-20",4.65
"1411","2020-10-21",4.68
"1412","2020-10-22",4.68
"1413","2020-10-23",4.55
"1414","2020-10-26",4.57
"1415","2020-10-27",4.68
"1416","2020-10-28",4.425
"1417","2020-10-29",4.49
"1418","2020-10-30",4.5
"1419","2020-11-02",5.03
"1420","2020-11-03",4.99
"1421","2020-11-04",4.97
"1422","2020-11-05",5.46
"1423","2020-11-06",5.5
"1424","2020-11-09",5.54
"1425","2020-11-10",5.53
"1426","2020-11-11",5.55
"1427","2020-11-12",5.43
"1428","2020-11-13",5.66
"1429","2020-11-16",5.8
"1430","2020-11-17",6.07
"1431","2020-11-18",6.35
"1432","2020-11-19",6.12
"1433","2020-11-20",6.13
"1434","2020-11-23",6.36
"1435","2020-11-24",6.85
"1436","2020-11-25",7.01
"1437","2020-11-27",7.73
