"","date","PCYG"
"1013","2011-01-07",5.69
"1014","2011-01-10",5.74
"1015","2011-01-11",5.69
"1016","2011-01-12",5.7
"1017","2011-01-13",5.6
"1018","2011-01-14",5.75
"1019","2011-01-18",5.78
"1020","2011-01-19",5.78
"1021","2011-01-20",5.65
"1022","2011-01-21",5.61
"1023","2011-01-24",5.63
"1024","2011-01-25",5.65
"1025","2011-01-26",5.6
"1026","2011-01-27",5.63
"1027","2011-01-28",5.6
"1028","2011-01-31",5.57
"1029","2011-02-01",5.63
"1030","2011-02-02",5.46
"1031","2011-02-03",5.5
"1032","2011-02-04",5.6
"1033","2011-02-07",5.58
"1034","2011-02-08",5.61
"1035","2011-02-09",5.65
"1036","2011-02-10",5.7
"1037","2011-02-11",5.7
"1038","2011-02-14",5.68
"1039","2011-02-15",5.73
"1040","2011-02-16",5.66
"1041","2011-02-17",5.7
"1042","2011-02-18",5.68
"1043","2011-02-22",5.6
"1044","2011-02-23",5.57
"1045","2011-02-24",5.52
"1046","2011-02-25",5.53
"1047","2011-02-28",5.5
"1048","2011-03-01",5.47
"1049","2011-03-02",5.45
"1050","2011-03-03",5.45
"1051","2011-03-04",5.45
"1052","2011-03-07",5.45
"1053","2011-03-08",5.55
"1054","2011-03-09",5.47
"1055","2011-03-10",5.43
"1056","2011-03-11",5.48
"1057","2011-03-14",5.4
"1058","2011-03-15",5.45
"1059","2011-03-16",5.45
"1060","2011-03-17",5.4
"1061","2011-03-18",5.35
"1062","2011-03-21",5.4
"1063","2011-03-22",5.37
"1064","2011-03-23",5.45
"1065","2011-03-24",5.49
"1066","2011-03-25",5.49
"1067","2011-03-28",5.49
"1068","2011-03-29",5.44
"1069","2011-03-30",5.45
"1070","2011-03-31",5.5
"1071","2011-04-01",5.59
"1072","2011-04-04",5.53
"1073","2011-04-05",5.5
"1074","2011-04-06",5.36
"1075","2011-04-07",5.4
"1076","2011-04-08",5.43
"1077","2011-04-11",5.37
"1078","2011-04-12",5.37
"1079","2011-04-13",5.4
"1080","2011-04-14",5.4
"1081","2011-04-15",5.4
"1082","2011-04-18",5.36
"1083","2011-04-19",5.41
"1084","2011-04-20",5.42
"1085","2011-04-21",5.4
"1086","2011-04-25",5.35
"1087","2011-04-26",5.35
"1088","2011-04-27",5.3
"1089","2011-04-28",5.38
"1090","2011-04-29",5.35
"1091","2011-05-02",5.25
"1092","2011-05-03",5.3
"1093","2011-05-04",5.25
"1094","2011-05-05",5.2
"1095","2011-05-06",5.2
"1096","2011-05-09",5.15
"1097","2011-05-10",5.11
"1098","2011-05-11",4.93
"1099","2011-05-12",4.74
"1100","2011-05-13",4.7
"1101","2011-05-16",4.51
"1102","2011-05-17",4.15
"1103","2011-05-18",4.03
"1104","2011-05-19",4.24
"1105","2011-05-20",4.45
"1106","2011-05-23",4.39
"1107","2011-05-24",4.25
"1108","2011-05-25",4.18
"1109","2011-05-26",4.25
"1110","2011-05-27",4.25
"1111","2011-05-31",4.35
"1112","2011-06-01",4.41
"1113","2011-06-02",4.45
"1114","2011-06-03",4.45
"1115","2011-06-06",4.5
"1116","2011-06-07",4.75
"1117","2011-06-08",4.55
"1118","2011-06-09",4.45
"1119","2011-06-10",4.55
"1120","2011-06-13",4.55
"1121","2011-06-14",4.3
"1122","2011-06-15",4.25
"1123","2011-06-16",4.25
"1124","2011-06-17",4.25
"1125","2011-06-20",4.26
"1126","2011-06-21",4.2
"1127","2011-06-22",4.35
"1128","2011-06-23",4.49
"1129","2011-06-24",4.5
"1130","2011-06-27",4.5
"1131","2011-06-28",4.65
"1132","2011-06-29",4.65
"1133","2011-06-30",4.75
"1134","2011-07-01",4.75
"1135","2011-07-05",5
"1136","2011-07-06",5.1
"1137","2011-07-07",5.29
"1138","2011-07-08",5.27
"1139","2011-07-11",5.14
"1140","2011-07-12",5.19
"1141","2011-07-13",5.25
"1142","2011-07-14",5.14
"1143","2011-07-15",5.14
"1144","2011-07-18",4.97
"1145","2011-07-19",4.85
"1146","2011-07-20",5
"1147","2011-07-21",4.94
"1148","2011-07-22",4.83
"1149","2011-07-25",4.79
"1150","2011-07-26",4.79
"1151","2011-07-27",4.79
"1152","2011-07-28",4.77
"1153","2011-07-29",4.67
"1154","2011-08-01",4.72
"1155","2011-08-02",4.77
"1156","2011-08-03",4.71
"1157","2011-08-04",4.89
"1158","2011-08-05",4.72
"1159","2011-08-08",4.71
"1160","2011-08-09",4.61
"1161","2011-08-10",4.75
"1162","2011-08-11",4.75
"1163","2011-08-12",4.7
"1164","2011-08-15",4.75
"1165","2011-08-16",4.67
"1166","2011-08-17",4.69
"1167","2011-08-18",4.64
"1168","2011-08-19",4.57
"1169","2011-08-22",4.56
"1170","2011-08-23",4.46
"1171","2011-08-24",4.44
"1172","2011-08-25",4.4
"1173","2011-08-26",4.4
"1174","2011-08-29",4.46
"1175","2011-08-30",4.45
"1176","2011-08-31",4.5
"1177","2011-09-01",4.26
"1178","2011-09-02",4.25
"1179","2011-09-06",4.18
"1180","2011-09-07",4.24
"1181","2011-09-08",4.24
"1182","2011-09-09",4.23
"1183","2011-09-12",4.24
"1184","2011-09-13",4.3
"1185","2011-09-14",4.4
"1186","2011-09-15",4.3
"1187","2011-09-16",4.18
"1188","2011-09-19",4.15
"1189","2011-09-20",4.15
"1190","2011-09-21",4.2
"1191","2011-09-22",4.02
"1192","2011-09-23",4.15
"1193","2011-09-26",4.15
"1194","2011-09-27",4.15
"1195","2011-09-28",4.31
"1196","2011-09-29",4.15
"1197","2011-09-30",4.11
"1198","2011-10-03",4
"1199","2011-10-04",3.9
"1200","2011-10-05",4.03
"1201","2011-10-06",4.03
"1202","2011-10-07",4
"1203","2011-10-10",4.04
"1204","2011-10-11",3.98
"1205","2011-10-12",3.95
"1206","2011-10-13",3.95
"1207","2011-10-14",4.09
"1208","2011-10-17",4.03
"1209","2011-10-18",4.05
"1210","2011-10-19",3.96
"1211","2011-10-20",3.95
"1212","2011-10-21",4.02
"1213","2011-10-24",3.95
"1214","2011-10-25",4.06
"1215","2011-10-26",4
"1216","2011-10-27",4
"1217","2011-10-28",4.06
"1218","2011-10-31",4.06
"1219","2011-11-01",4
"1220","2011-11-02",4.03
"1221","2011-11-03",4.02
"1222","2011-11-04",4
"1223","2011-11-07",4.03
"1224","2011-11-08",4.04
"1225","2011-11-09",4
"1226","2011-11-10",3.91
"1227","2011-11-11",4
"1228","2011-11-14",4.04
"1229","2011-11-15",3.99
"1230","2011-11-16",3.75
"1231","2011-11-17",3.57
"1232","2011-11-18",3.52
"1233","2011-11-21",3.48
"1234","2011-11-22",3.56
"1235","2011-11-23",3.4
"1236","2011-11-25",3.45
"1237","2011-11-28",3.35
"1238","2011-11-29",3.3
"1239","2011-11-30",3.65
"1240","2011-12-01",3.6
"1241","2011-12-02",3.6
"1242","2011-12-05",3.5
"1243","2011-12-06",3.5
"1244","2011-12-07",3.6
"1245","2011-12-08",3.4
"1246","2011-12-09",3.4
"1247","2011-12-12",3.4
"1248","2011-12-13",3.4
"1249","2011-12-14",3.29
"1250","2011-12-15",3.33
"1251","2011-12-16",3.21
"1252","2011-12-19",3.16
"1253","2011-12-20",3.12
"1254","2011-12-21",3
"1255","2011-12-22",3.08
"1256","2011-12-23",3.12
"1257","2011-12-27",3.1
"1258","2011-12-28",3.05
"1259","2011-12-29",3.07
"1260","2011-12-30",3.05
"1261","2012-01-03",3.03
"1262","2012-01-04",3.03
"1263","2012-01-05",3.06
"1264","2012-01-06",3.05
"1265","2012-01-09",3.01
"1266","2012-01-10",3.06
"1267","2012-01-11",3.07
"1268","2012-01-12",3.07
"1269","2012-01-13",3.07
"1270","2012-01-17",3.05
"1271","2012-01-18",3.05
"1272","2012-01-19",3.02
"1273","2012-01-20",3.02
"1274","2012-01-23",3.02
"1275","2012-01-24",2.96
"1276","2012-01-25",3.04
"1277","2012-01-26",3
"1278","2012-01-27",2.95
"1279","2012-01-30",3
"1280","2012-01-31",3.01
"1281","2012-02-01",3.01
"1282","2012-02-02",2.97
"1283","2012-02-03",3
"1284","2012-02-06",2.99
"1285","2012-02-07",2.97
"1286","2012-02-08",2.96
"1287","2012-02-09",2.96
"1288","2012-02-10",2.93
"1289","2012-02-13",2.86
"1290","2012-02-14",2.92
"1291","2012-02-15",3
"1292","2012-02-16",3
"1293","2012-02-17",3.34
"1294","2012-02-21",3.26
"1295","2012-02-22",3.3
"1296","2012-02-23",3.25
"1297","2012-02-24",3.2
"1298","2012-02-27",3.12
"1299","2012-02-28",3.06
"1300","2012-02-29",3.02
"1301","2012-03-01",2.9
"1302","2012-03-02",2.8
"1303","2012-03-05",2.83
"1304","2012-03-06",2.8
"1305","2012-03-07",2.83
"1306","2012-03-08",2.86
"1307","2012-03-09",2.85
"1308","2012-03-12",2.8
"1309","2012-03-13",2.87
"1310","2012-03-14",2.84
"1311","2012-03-15",2.86
"1312","2012-03-16",2.89
"1313","2012-03-19",2.9
"1314","2012-03-20",2.95
"1315","2012-03-21",3.04
"1316","2012-03-22",3.04
"1317","2012-03-23",3.05
"1318","2012-03-26",3.07
"1319","2012-03-27",3.04
"1320","2012-03-28",3.02
"1321","2012-03-29",3.07
"1322","2012-03-30",3.05
"1323","2012-04-02",3.19
"1324","2012-04-03",3.15
"1325","2012-04-04",3.19
"1326","2012-04-05",3.15
"1327","2012-04-09",3.1
"1328","2012-04-10",3.15
"1329","2012-04-11",3.2
"1330","2012-04-12",3.2
"1331","2012-04-13",3.4
"1332","2012-04-16",3.7
"1333","2012-04-17",3.86
"1334","2012-04-18",4
"1335","2012-04-19",4.2
"1336","2012-04-20",4.28
"1337","2012-04-23",3.92
"1338","2012-04-24",3.84
"1339","2012-04-25",3.77
"1340","2012-04-26",3.9
"1341","2012-04-27",3.91
"1342","2012-04-30",4.05
"1343","2012-05-01",3.92
"1344","2012-05-02",3.79
"1345","2012-05-03",3.86
"1346","2012-05-04",3.79
"1347","2012-05-07",3.75
"1348","2012-05-08",3.73
"1349","2012-05-09",3.6
"1350","2012-05-10",3.64
"1351","2012-05-11",3.64
"1352","2012-05-14",3.47
"1353","2012-05-15",3.47
"1354","2012-05-16",3.31
"1355","2012-05-17",3.3
"1356","2012-05-18",3.15
"1357","2012-05-21",3.18
"1358","2012-05-22",3.17
"1359","2012-05-23",3.13
"1360","2012-05-24",3.18
"1361","2012-05-25",3.41
"1362","2012-05-29",3.5
"1363","2012-05-30",3.37
"1364","2012-05-31",3.39
"1365","2012-06-01",3.35
"1366","2012-06-04",3.5
"1367","2012-06-05",3.56
"1368","2012-06-06",3.82
"1369","2012-06-07",3.9
"1370","2012-06-08",3.9
"1371","2012-06-11",4
"1372","2012-06-12",3.92
"1373","2012-06-13",3.95
"1374","2012-06-14",3.95
"1375","2012-06-15",4
"1376","2012-06-18",3.94
"1377","2012-06-19",3.9
"1378","2012-06-20",3.7
"1379","2012-06-21",3.57
"1380","2012-06-22",3.78
"1381","2012-06-25",3.95
"1382","2012-06-26",4.01
"1383","2012-06-27",3.95
"1384","2012-06-28",3.96
"1385","2012-06-29",3.95
"1386","2012-07-02",3.95
"1387","2012-07-03",3.96
"1388","2012-07-05",4.01
"1389","2012-07-06",4
"1390","2012-07-09",3.95
"1391","2012-07-10",3.84
"1392","2012-07-11",3.62
"1393","2012-07-12",3.4
"1394","2012-07-13",3.48
"1395","2012-07-16",3.64
"1396","2012-07-17",3.66
"1397","2012-07-18",3.75
"1398","2012-07-19",3.79
"1399","2012-07-20",3.73
"1400","2012-07-23",3.71
"1401","2012-07-24",3.62
"1402","2012-07-25",3.55
"1403","2012-07-26",3.56
"1404","2012-07-27",3.65
"1405","2012-07-30",3.62
"1406","2012-07-31",3.73
"1407","2012-08-01",3.78
"1408","2012-08-02",3.74
"1409","2012-08-03",3.8
"1410","2012-08-06",3.75
"1411","2012-08-07",3.72
"1412","2012-08-08",3.64
"1413","2012-08-09",3.6
"1414","2012-08-10",3.6
"1415","2012-08-13",3.59
"1416","2012-08-14",3.43
"1417","2012-08-15",3.41
"1418","2012-08-16",3.4
"1419","2012-08-17",3.4
"1420","2012-08-20",3.28
"1421","2012-08-21",3.41
"1422","2012-08-22",3.44
"1423","2012-08-23",3.44
"1424","2012-08-24",3.38
"1425","2012-08-27",3.42
"1426","2012-08-28",3.34
"1427","2012-08-29",3.4
"1428","2012-08-30",3.47
"1429","2012-08-31",3.4
"1430","2012-09-04",3.63
"1431","2012-09-05",3.45
"1432","2012-09-06",3.52
"1433","2012-09-07",3.52
"1434","2012-09-10",3.5
"1435","2012-09-11",3.55
"1436","2012-09-12",3.62
"1437","2012-09-13",3.6
"1438","2012-09-14",3.65
"1439","2012-09-17",3.62
"1440","2012-09-18",3.61
"1441","2012-09-19",3.65
"1442","2012-09-20",3.62
"1443","2012-09-21",3.74
"1444","2012-09-24",3.5
"1445","2012-09-25",3.42
"1446","2012-09-26",3.41
"1447","2012-09-27",3.4
"1448","2012-09-28",3.3
"1449","2012-10-01",3.3
"1450","2012-10-02",3.31
"1451","2012-10-03",3.3
"1452","2012-10-04",3.3
"1453","2012-10-05",3.32
"1454","2012-10-08",3.2
"1455","2012-10-09",3.16
"1456","2012-10-10",3.2
"1457","2012-10-11",3.13
"1458","2012-10-12",3.12
"1459","2012-10-15",3.14
"1460","2012-10-16",3.15
"1461","2012-10-17",3.15
"1462","2012-10-18",3.13
"1463","2012-10-19",3.17
"1464","2012-10-22",3.15
"1465","2012-10-23",3.16
"1466","2012-10-24",3.1
"1467","2012-10-25",3.06
"1468","2012-10-26",3
"1469","2012-10-31",3.02
"1470","2012-11-01",3
"1471","2012-11-02",3.02
"1472","2012-11-05",3.06
"1473","2012-11-06",3.03
"1474","2012-11-07",3
"1475","2012-11-08",3
"1476","2012-11-09",3
"1477","2012-11-12",3
"1478","2012-11-13",3
"1479","2012-11-14",3.03
"1480","2012-11-15",3
"1481","2012-11-16",3
"1482","2012-11-19",3
"1483","2012-11-20",3
"1484","2012-11-21",3
"1485","2012-11-23",3
"1486","2012-11-26",3.01
"1487","2012-11-27",2.92
"1488","2012-11-28",2.87
"1489","2012-11-29",2.98
"1490","2012-11-30",3.01
"1491","2012-12-03",2.95
"1492","2012-12-04",2.95
"1493","2012-12-05",3.01
"1494","2012-12-06",3.01
"1495","2012-12-07",3.01
"1496","2012-12-10",2.97
"1497","2012-12-11",2.95
"1498","2012-12-12",2.8
"1499","2012-12-13",2.79
"1500","2012-12-14",2.96
"1501","2012-12-17",3.01
"1502","2012-12-18",3.01
"1503","2012-12-19",3.01
"1504","2012-12-20",3.01
"1505","2012-12-21",2.98
"1506","2012-12-24",3
"1507","2012-12-26",3
"1508","2012-12-27",3.01
"1509","2012-12-28",3.01
"1510","2012-12-31",3
"1511","2013-01-02",3.02
"1512","2013-01-03",3.05
"1513","2013-01-04",3.08
"1514","2013-01-07",3.01
"1515","2013-01-08",3
"1516","2013-01-09",3.01
"1517","2013-01-10",3
"1518","2013-01-11",3
"1519","2013-01-14",2.98
"1520","2013-01-15",3
"1521","2013-01-16",2.98
"1522","2013-01-17",3.03
"1523","2013-01-18",3.01
"1524","2013-01-22",3.01
"1525","2013-01-23",3
"1526","2013-01-24",3
"1527","2013-01-25",3
"1528","2013-01-28",3.01
"1529","2013-01-29",3.01
"1530","2013-01-30",3.41
"1531","2013-01-31",3.4
"1532","2013-02-01",3.42
"1533","2013-02-04",3.4
"1534","2013-02-05",3.43
"1535","2013-02-06",3.3
"1536","2013-02-07",3.32
"1537","2013-02-08",3.31
"1538","2013-02-11",3.25
"1539","2013-02-12",3.25
"1540","2013-02-13",3.29
"1541","2013-02-14",3.3
"1542","2013-02-15",3.32
"1543","2013-02-19",3.27
"1544","2013-02-20",3.09
"1545","2013-02-21",3.23
"1546","2013-02-22",3.29
"1547","2013-02-25",3.3
"1548","2013-02-26",3.34
"1549","2013-02-27",3.35
"1550","2013-02-28",3.42
"1551","2013-03-01",3.52
"1552","2013-03-04",3.51
"1553","2013-03-05",3.53
"1554","2013-03-06",3.95
"1555","2013-03-07",3.98
"1556","2013-03-08",3.99
"1557","2013-03-11",4.12
"1558","2013-03-12",4.11
"1559","2013-03-13",3.61
"1560","2013-03-14",3.6
"1561","2013-03-15",3.55
"1562","2013-03-18",3.6
"1563","2013-03-19",3.6
"1564","2013-03-20",3.73
"1565","2013-03-21",3.79
"1566","2013-03-22",3.81
"1567","2013-03-25",3.81
"1568","2013-03-26",3.8
"1569","2013-03-27",3.7
"1570","2013-03-28",3.7
"1571","2013-04-01",3.68
"1572","2013-04-02",3.7
"1573","2013-04-03",3.6
"1574","2013-04-04",3.9
"1575","2013-04-05",3.82
"1576","2013-04-08",3.86
"1577","2013-04-09",4.39
"1578","2013-04-10",4.29
"1579","2013-04-11",4.25
"1580","2013-04-12",4.31
"1581","2013-04-15",4.28
"1582","2013-04-16",4.39
"1583","2013-04-17",5.35
"1584","2013-04-18",5.39
"1585","2013-04-19",5.01
"1586","2013-04-22",4.54
"1587","2013-04-23",4.65
"1588","2013-04-24",4.75
"1589","2013-04-25",4.67
"1590","2013-04-26",4.65
"1591","2013-04-29",4.95
"1592","2013-04-30",5
"1593","2013-05-01",4.75
"1594","2013-05-02",4.72
"1595","2013-05-03",4.72
"1596","2013-05-06",4.9
"1597","2013-05-07",4.95
"1598","2013-05-08",4.85
"1599","2013-05-09",4.84
"1600","2013-05-10",5.12
"1601","2013-05-13",5
"1602","2013-05-14",5.01
"1603","2013-05-15",5
"1604","2013-05-16",5.01
"1605","2013-05-17",4.95
"1606","2013-05-20",4.78
"1607","2013-05-21",4.95
"1608","2013-05-22",4.98
"1609","2013-05-23",5.09
"1610","2013-05-24",5.01
"1611","2013-05-28",5.14
"1612","2013-05-29",5.15
"1613","2013-05-30",5.44
"1614","2013-05-31",5.4
"1615","2013-06-03",5.3
"1616","2013-06-04",5.21
"1617","2013-06-05",5.15
"1618","2013-06-06",5.17
"1619","2013-06-07",5.16
"1620","2013-06-10",5.17
"1621","2013-06-11",5.19
"1622","2013-06-12",5.36
"1623","2013-06-13",5.3
"1624","2013-06-14",5.34
"1625","2013-06-17",5.37
"1626","2013-06-18",5.99
"1627","2013-06-19",6.03
"1628","2013-06-20",6.35
"1629","2013-06-21",6.15
"1630","2013-06-24",6.68
"1631","2013-06-25",6.9
"1632","2013-06-26",7.1
"1633","2013-06-27",7.5
"1634","2013-06-28",7.58
"1635","2013-07-01",7.55
"1636","2013-07-02",7.34
"1637","2013-07-03",7.45
"1638","2013-07-05",7.6
"1639","2013-07-08",7.56
"1640","2013-07-09",7.57
"1641","2013-07-10",7.89
"1642","2013-07-11",8.13
"1643","2013-07-12",8.23
"1644","2013-07-15",8.38
"1645","2013-07-16",8.29
"1646","2013-07-17",8.11
"1647","2013-07-18",8.17
"1648","2013-07-19",7.9
"1649","2013-07-22",7.85
"1650","2013-07-23",8.07
"1651","2013-07-24",8.07
"1652","2013-07-25",8
"1653","2013-07-26",8.23
"1654","2013-07-29",8.12
"1655","2013-07-30",8.1
"1656","2013-07-31",7.92
"1657","2013-08-01",7.48
"1658","2013-08-02",6.92
"1659","2013-08-05",6.95
"1660","2013-08-06",6.95
"1661","2013-08-07",6.95
"1662","2013-08-08",7
"1663","2013-08-09",7.02
"1664","2013-08-12",6.87
"1665","2013-08-13",6.5
"1666","2013-08-14",6.75
"1667","2013-08-15",6.46
"1668","2013-08-16",6.47
"1669","2013-08-19",6.64
"1670","2013-08-20",6.74
"1671","2013-08-21",6.48
"1672","2013-08-22",6.53
"1673","2013-08-23",6.45
"1674","2013-08-26",6.3
"1675","2013-08-27",6.2
"1676","2013-08-28",6.45
"1677","2013-08-29",7.4
"1678","2013-08-30",7.4
"1679","2013-09-03",7.61
"1680","2013-09-04",7.79
"1681","2013-09-05",8
"1682","2013-09-06",7.95
"1683","2013-09-09",7.95
"1684","2013-09-10",7.89
"1685","2013-09-11",7.9
"1686","2013-09-12",7.81
"1687","2013-09-13",8.47
"1688","2013-09-16",8.97
"1689","2013-09-17",8.79
"1690","2013-09-18",9.2
"1691","2013-09-19",10.44
"1692","2013-09-20",10.08
"1693","2013-09-23",10.1
"1694","2013-09-24",9.23
"1695","2013-09-25",9.05
"1696","2013-09-26",8.95
"1697","2013-09-27",8.75
"1698","2013-09-30",8.73
"1699","2013-10-01",8.75
"1700","2013-10-02",9.18
"1701","2013-10-03",9.05
"1702","2013-10-04",8.92
"1703","2013-10-07",8.85
"1704","2013-10-08",8.61
"1705","2013-10-09",8.48
"1706","2013-10-10",8.65
"1707","2013-10-11",9.05
"1708","2013-10-14",9.17
"1709","2013-10-15",9.12
"1710","2013-10-16",9.15
"1711","2013-10-17",9.2
"1712","2013-10-18",9.28
"1713","2013-10-21",10
"1714","2013-10-22",10.5
"1715","2013-10-23",10.82
"1716","2013-10-24",10.93
"1717","2013-10-25",10.88
"1718","2013-10-28",10.67
"1719","2013-10-29",10.35
"1720","2013-10-30",9.39
"1721","2013-10-31",9.33
"1722","2013-11-01",9
"1723","2013-11-04",9.47
"1724","2013-11-05",9.6
"1725","2013-11-06",9.51
"1726","2013-11-07",9.29
"1727","2013-11-08",9.51
"1728","2013-11-11",9.56
"1729","2013-11-12",9.84
"1730","2013-11-13",9.17
"1731","2013-11-14",9.29
"1732","2013-11-15",9.54
"1733","2013-11-18",9.04
"1734","2013-11-19",9.23
"1735","2013-11-20",9.48
"1736","2013-11-21",9.41
"1737","2013-11-22",9.1
"1738","2013-11-25",9.35
"1739","2013-11-26",9.2
"1740","2013-11-27",9.09
"1741","2013-11-29",9.26
"1742","2013-12-02",8.98
"1743","2013-12-03",8.49
"1744","2013-12-04",8.51
"1745","2013-12-05",8.05
"1746","2013-12-06",8.42
"1747","2013-12-09",8.46
"1748","2013-12-10",8.95
"1749","2013-12-11",9.24
"1750","2013-12-12",9.19
"1751","2013-12-13",9.72
"1752","2013-12-16",9.95
"1753","2013-12-17",10.6
"1754","2013-12-18",10.2
"1755","2013-12-19",10.29
"1756","2013-12-20",10.38
"1757","2013-12-23",9.96
"1758","2013-12-24",10.25
"1759","2013-12-26",10.47
"1760","2013-12-27",10.51
"1761","2013-12-30",10.16
"1762","2013-12-31",10.16
"1763","2014-01-02",9.99
"1764","2014-01-03",9.48
"1765","2014-01-06",9.18
"1766","2014-01-07",9.2
"1767","2014-01-08",9.38
"1768","2014-01-09",9.77
"1769","2014-01-10",9.69
"1770","2014-01-13",9.66
"1771","2014-01-14",9.56
"1772","2014-01-15",9.57
"1773","2014-01-16",9.77
"1774","2014-01-17",9.69
"1775","2014-01-21",9.88
"1776","2014-01-22",9.94
"1777","2014-01-23",9.75
"1778","2014-01-24",9.37
"1779","2014-01-27",9.3
"1780","2014-01-28",9.29
"1781","2014-01-29",8.98
"1782","2014-01-30",8.83
"1783","2014-01-31",8.79
"1784","2014-02-03",8.63
"1785","2014-02-04",7.7
"1786","2014-02-05",8.65
"1787","2014-02-06",8.92
"1788","2014-02-07",8.38
"1789","2014-02-10",8.9
"1790","2014-02-11",8.9
"1791","2014-02-12",8.78
"1792","2014-02-13",8.53
"1793","2014-02-14",8.87
"1794","2014-02-18",9.07
"1795","2014-02-19",8.96
"1796","2014-02-20",8.94
"1797","2014-02-21",8.95
"1798","2014-02-24",9.21
"1799","2014-02-25",9.25
"1800","2014-02-26",8.93
"1801","2014-02-27",9.5
"1802","2014-02-28",9.45
"1803","2014-03-03",9.42
"1804","2014-03-04",9.56
"1805","2014-03-05",9.63
"1806","2014-03-06",10.25
"1807","2014-03-07",10.43
"1808","2014-03-10",10.31
"1809","2014-03-11",10.03
"1810","2014-03-12",10.05
"1811","2014-03-13",9.99
"1812","2014-03-14",10.03
"1813","2014-03-17",10.36
"1814","2014-03-18",10.23
"1815","2014-03-19",10.01
"1816","2014-03-20",10
"1817","2014-03-21",10.1
"1818","2014-03-24",9.79
"1819","2014-03-25",9.78
"1820","2014-03-26",9.64
"1821","2014-03-27",9.08
"1822","2014-03-28",8.89
"1823","2014-03-31",9.07
"1824","2014-04-01",9.18
"1825","2014-04-02",9.87
"1826","2014-04-03",10.13
"1827","2014-04-04",9.7
"1828","2014-04-07",9.27
"1829","2014-04-08",9.65
"1830","2014-04-09",9.58
"1831","2014-04-10",9.62
"1832","2014-04-11",9.45
"1833","2014-04-14",9.51
"1834","2014-04-15",9.47
"1835","2014-04-16",9.76
"1836","2014-04-17",9.61
"1837","2014-04-21",9.62
"1838","2014-04-22",10.03
"1839","2014-04-23",9.9
"1840","2014-04-24",10.04
"1841","2014-04-25",9.76
"1842","2014-04-28",10
"1843","2014-04-29",9.99
"1844","2014-04-30",10.11
"1845","2014-05-01",10.22
"1846","2014-05-02",11.09
"1847","2014-05-05",11.03
"1848","2014-05-06",11.03
"1849","2014-05-07",11.07
"1850","2014-05-08",11.02
"1851","2014-05-09",11.01
"1852","2014-05-12",10.99
"1853","2014-05-13",10.73
"1854","2014-05-14",10.72
"1855","2014-05-15",10.59
"1856","2014-05-16",10.59
"1857","2014-05-19",11
"1858","2014-05-20",10.97
"1859","2014-05-21",11.57
"1860","2014-05-22",11.89
"1861","2014-05-23",11.97
"1862","2014-05-27",12.14
"1863","2014-05-28",12.19
"1864","2014-05-29",12.24
"1865","2014-05-30",12.16
"1866","2014-06-02",11.88
"1867","2014-06-03",11.94
"1868","2014-06-04",11.82
"1869","2014-06-05",12.06
"1870","2014-06-06",12.72
"1871","2014-06-09",12.55
"1872","2014-06-10",12.67
"1873","2014-06-11",13.08
"1874","2014-06-12",12.89
"1875","2014-06-13",13.78
"1876","2014-06-16",13.7
"1877","2014-06-17",13.3
"1878","2014-06-18",13.6
"1879","2014-06-19",13.16
"1880","2014-06-20",13.25
"1881","2014-06-23",12.39
"1882","2014-06-24",11.44
"1883","2014-06-25",11.03
"1884","2014-06-26",10.8
"1885","2014-06-27",10.54
"1886","2014-06-30",10.89
"1887","2014-07-01",10.61
"1888","2014-07-02",10.92
"1889","2014-07-03",11.31
"1890","2014-07-07",10.81
"1891","2014-07-08",10.56
"1892","2014-07-09",10.51
"1893","2014-07-10",10.26
"1894","2014-07-11",10.18
"1895","2014-07-14",10.36
"1896","2014-07-15",10.04
"1897","2014-07-16",10.08
"1898","2014-07-17",10.94
"1899","2014-07-18",11.22
"1900","2014-07-21",11.26
"1901","2014-07-22",10.86
"1902","2014-07-23",10.73
"1903","2014-07-24",11.12
"1904","2014-07-25",11.35
"1905","2014-07-28",11.22
"1906","2014-07-29",11.18
"1907","2014-07-30",11.07
"1908","2014-07-31",10.51
"1909","2014-08-01",10.32
"1910","2014-08-04",10.44
"1911","2014-08-05",10.27
"1912","2014-08-06",10.54
"1913","2014-08-07",10.26
"1914","2014-08-08",10.08
"1915","2014-08-11",10.14
"1916","2014-08-12",10.15
"1917","2014-08-13",10.26
"1918","2014-08-14",10.06
"1919","2014-08-15",10.12
"1920","2014-08-18",10.49
"1921","2014-08-19",10.75
"1922","2014-08-20",10.79
"1923","2014-08-21",10.53
"1924","2014-08-22",10.52
"1925","2014-08-25",10.45
"1926","2014-08-26",10.45
"1927","2014-08-27",10.46
"1928","2014-08-28",10.39
"1929","2014-08-29",10.45
"1930","2014-09-02",10.62
"1931","2014-09-03",10.53
"1932","2014-09-04",10.83
"1933","2014-09-05",10.94
"1934","2014-09-08",11.03
"1935","2014-09-09",11.01
"1936","2014-09-10",10.84
"1937","2014-09-11",10.57
"1938","2014-09-12",10.61
"1939","2014-09-15",10.58
"1940","2014-09-16",10.89
"1941","2014-09-17",10.94
"1942","2014-09-18",10.9
"1943","2014-09-19",10.48
"1944","2014-09-22",10.47
"1945","2014-09-23",9.89
"1946","2014-09-24",9.97
"1947","2014-09-25",9.85
"1948","2014-09-26",9.99
"1949","2014-09-29",9.99
"1950","2014-09-30",9.86
"1951","2014-10-01",8.95
