"","date","HBM"
"997","2013-01-30",11.64
"998","2013-01-31",11.62
"999","2013-02-01",11.65
"1000","2013-02-04",11.25
"1001","2013-02-05",11.39
"1002","2013-02-06",11.63
"1003","2013-02-07",11.25
"1004","2013-02-08",11.18
"1005","2013-02-11",11.07
"1006","2013-02-12",10.96
"1007","2013-02-13",10.92
"1008","2013-02-14",10.99
"1009","2013-02-15",10.86
"1010","2013-02-19",10.54
"1011","2013-02-20",9.86
"1012","2013-02-21",9.13
"1013","2013-02-22",9.5
"1014","2013-02-25",9.49
"1015","2013-02-26",9.54
"1016","2013-02-27",9.7
"1017","2013-02-28",9.5
"1018","2013-03-01",9.38
"1019","2013-03-04",9.26
"1020","2013-03-05",9.27
"1021","2013-03-06",9.51
"1022","2013-03-07",9.78
"1023","2013-03-08",9.75
"1024","2013-03-11",9.7
"1025","2013-03-12",9.8
"1026","2013-03-13",9.78
"1027","2013-03-14",9.72
"1028","2013-03-15",9.93
"1029","2013-03-18",9.75
"1030","2013-03-19",9.54
"1031","2013-03-20",9.75
"1032","2013-03-21",9.68
"1033","2013-03-22",9.73
"1034","2013-03-25",9.44
"1035","2013-03-26",9.49
"1036","2013-03-27",9.46
"1037","2013-03-28",9.6
"1038","2013-04-01",9.46
"1039","2013-04-02",9.2
"1040","2013-04-03",8.79
"1041","2013-04-04",8.85
"1042","2013-04-05",8.98
"1043","2013-04-08",9.17
"1044","2013-04-09",9.25
"1045","2013-04-10",9.35
"1046","2013-04-11",9.32
"1047","2013-04-12",9
"1048","2013-04-15",7.92
"1049","2013-04-16",8.19
"1050","2013-04-17",7.41
"1051","2013-04-18",7.61
"1052","2013-04-19",7.74
"1053","2013-04-22",7.69
"1054","2013-04-23",7.55
"1055","2013-04-24",8.01
"1056","2013-04-25",8.24
"1057","2013-04-26",7.87
"1058","2013-04-29",7.86
"1059","2013-04-30",7.96
"1060","2013-05-01",7.67
"1061","2013-05-02",7.82
"1062","2013-05-03",8.17
"1063","2013-05-06",8.16
"1064","2013-05-07",8.16
"1065","2013-05-08",8.46
"1066","2013-05-09",8.27
"1067","2013-05-10",8.39
"1068","2013-05-13",8.22
"1069","2013-05-14",8.02
"1070","2013-05-15",7.9
"1071","2013-05-16",7.72
"1072","2013-05-17",7.66
"1073","2013-05-20",7.88
"1074","2013-05-21",7.74
"1075","2013-05-22",7.92
"1076","2013-05-23",7.8
"1077","2013-05-24",7.83
"1078","2013-05-28",8.3
"1079","2013-05-29",8.3
"1080","2013-05-30",8.5
"1081","2013-05-31",7.95
"1082","2013-06-03",8.13
"1083","2013-06-04",8.04
"1084","2013-06-05",8.01
"1085","2013-06-06",8.06
"1086","2013-06-07",7.91
"1087","2013-06-10",7.74
"1088","2013-06-11",7.66
"1089","2013-06-12",7.69
"1090","2013-06-13",7.89
"1091","2013-06-14",7.57
"1092","2013-06-17",7.65
"1093","2013-06-18",7.55
"1094","2013-06-19",7.39
"1095","2013-06-20",6.83
"1096","2013-06-21",6.81
"1097","2013-06-24",6.55
"1098","2013-06-25",6.74
"1099","2013-06-26",6.45
"1100","2013-06-27",6.5
"1101","2013-06-28",6.6
"1102","2013-07-01",6.6
"1103","2013-07-02",6.41
"1104","2013-07-03",6.61
"1105","2013-07-05",6.52
"1106","2013-07-08",6.35
"1107","2013-07-09",6.49
"1108","2013-07-10",6.55
"1109","2013-07-11",6.68
"1110","2013-07-12",6.57
"1111","2013-07-15",6.66
"1112","2013-07-16",7
"1113","2013-07-17",7
"1114","2013-07-18",6.95
"1115","2013-07-19",6.84
"1116","2013-07-22",7.13
"1117","2013-07-23",7.47
"1118","2013-07-24",7.04
"1119","2013-07-25",6.88
"1120","2013-07-26",6.83
"1121","2013-07-29",7.04
"1122","2013-07-30",6.99
"1123","2013-07-31",6.73
"1124","2013-08-01",6.34
"1125","2013-08-02",6.29
"1126","2013-08-05",6.21
"1127","2013-08-06",6.16
"1128","2013-08-07",5.78
"1129","2013-08-08",6.21
"1130","2013-08-09",6.64
"1131","2013-08-12",6.59
"1132","2013-08-13",6.57
"1133","2013-08-14",6.58
"1134","2013-08-15",6.81
"1135","2013-08-16",6.92
"1136","2013-08-19",6.76
"1137","2013-08-20",6.73
"1138","2013-08-21",6.5
"1139","2013-08-22",6.69
"1140","2013-08-23",6.88
"1141","2013-08-26",6.99
"1142","2013-08-27",6.71
"1143","2013-08-28",6.81
"1144","2013-08-29",6.67
"1145","2013-08-30",6.63
"1146","2013-09-03",6.67
"1147","2013-09-04",6.92
"1148","2013-09-05",6.99
"1149","2013-09-06",7.33
"1150","2013-09-09",7.21
"1151","2013-09-10",7.85
"1152","2013-09-11",7.88
"1153","2013-09-12",7.5
"1154","2013-09-13",7.61
"1155","2013-09-16",7.6
"1156","2013-09-17",8.15
"1157","2013-09-18",8.86
"1158","2013-09-19",8.51
"1159","2013-09-20",8.34
"1160","2013-09-23",8.13
"1161","2013-09-24",8.15
"1162","2013-09-25",8.29
"1163","2013-09-26",8.45
"1164","2013-09-27",8.53
"1165","2013-09-30",8.23
"1166","2013-10-01",8.09
"1167","2013-10-02",8.23
"1168","2013-10-03",8.13
"1169","2013-10-04",8
"1170","2013-10-07",7.8
"1171","2013-10-08",7.79
"1172","2013-10-09",7.64
"1173","2013-10-10",7.75
"1174","2013-10-11",7.55
"1175","2013-10-14",7.68
"1176","2013-10-15",7.98
"1177","2013-10-16",7.5
"1178","2013-10-17",8.01
"1179","2013-10-18",8.04
"1180","2013-10-21",8.15
"1181","2013-10-22",8.45
"1182","2013-10-23",8.25
"1183","2013-10-24",8.38
"1184","2013-10-25",8.24
"1185","2013-10-28",8.34
"1186","2013-10-29",8.12
"1187","2013-10-30",8.37
"1188","2013-10-31",8.28
"1189","2013-11-01",8.05
"1190","2013-11-04",8.26
"1191","2013-11-05",8.44
"1192","2013-11-06",8.35
"1193","2013-11-07",8.34
"1194","2013-11-08",7.92
"1195","2013-11-11",7.76
"1196","2013-11-12",7.75
"1197","2013-11-13",7.63
"1198","2013-11-14",7.56
"1199","2013-11-15",7.66
"1200","2013-11-18",7.6
"1201","2013-11-19",7.47
"1202","2013-11-20",7.45
"1203","2013-11-21",7.46
"1204","2013-11-22",7.47
"1205","2013-11-25",7.24
"1206","2013-11-26",7.13
"1207","2013-11-27",7.11
"1208","2013-11-29",7.34
"1209","2013-12-02",7.09
"1210","2013-12-03",6.92
"1211","2013-12-04",7.49
"1212","2013-12-05",7.24
"1213","2013-12-06",7.23
"1214","2013-12-09",7.25
"1215","2013-12-10",7.25
"1216","2013-12-11",7.22
"1217","2013-12-12",7.27
"1218","2013-12-13",7.36
"1219","2013-12-16",7.28
"1220","2013-12-17",7.29
"1221","2013-12-18",7.14
"1222","2013-12-19",7.47
"1223","2013-12-20",7.75
"1224","2013-12-23",7.82
"1225","2013-12-24",7.98
"1226","2013-12-26",8.12
"1227","2013-12-27",7.93
"1228","2013-12-30",8.12
"1229","2013-12-31",8.19
"1230","2014-01-02",8.14
"1231","2014-01-03",8.1
"1232","2014-01-06",7.95
"1233","2014-01-07",7.98
"1234","2014-01-08",8.17
"1235","2014-01-09",7.94
"1236","2014-01-10",8.23
"1237","2014-01-13",8.09
"1238","2014-01-14",8.05
"1239","2014-01-15",8.45
"1240","2014-01-16",8.78
"1241","2014-01-17",8.88
"1242","2014-01-21",8.73
"1243","2014-01-22",8.44
"1244","2014-01-23",8.36
"1245","2014-01-24",8.17
"1246","2014-01-27",7.99
"1247","2014-01-28",8.3
"1248","2014-01-29",8.21
"1249","2014-01-30",8.07
"1250","2014-01-31",7.96
"1251","2014-02-03",7.65
"1252","2014-02-04",7.65
"1253","2014-02-05",7.83
"1254","2014-02-06",8.15
"1255","2014-02-07",8.48
"1256","2014-02-10",7.96
"1257","2014-02-11",8.05
"1258","2014-02-12",8.18
"1259","2014-02-13",8.2
"1260","2014-02-14",8.2
"1261","2014-02-18",8.3
"1262","2014-02-19",8.37
"1263","2014-02-20",7.9
"1264","2014-02-21",8
"1265","2014-02-24",7.97
"1266","2014-02-25",7.97
"1267","2014-02-26",7.89
"1268","2014-02-27",7.75
"1269","2014-02-28",8.2
"1270","2014-03-03",7.98
"1271","2014-03-04",8.27
"1272","2014-03-05",8.3
"1273","2014-03-06",8.46
"1274","2014-03-07",8.08
"1275","2014-03-10",7.82
"1276","2014-03-11",7.59
"1277","2014-03-12",7.48
"1278","2014-03-13",7.46
"1279","2014-03-14",7.41
"1280","2014-03-17",7.74
"1281","2014-03-18",7.91
"1282","2014-03-19",7.36
"1283","2014-03-20",7.37
"1284","2014-03-21",7.5
"1285","2014-03-24",7.32
"1286","2014-03-25",7.62
"1287","2014-03-26",7.43
"1288","2014-03-27",7.54
"1289","2014-03-28",7.64
"1290","2014-03-31",7.79
"1291","2014-04-01",7.73
"1292","2014-04-02",7.8
"1293","2014-04-03",7.89
"1294","2014-04-04",7.82
"1295","2014-04-07",7.81
"1296","2014-04-08",7.96
"1297","2014-04-09",8.16
"1298","2014-04-10",8.11
"1299","2014-04-11",7.98
"1300","2014-04-14",8.13
"1301","2014-04-15",7.9
"1302","2014-04-16",8.01
"1303","2014-04-17",8.09
"1304","2014-04-21",8.14
"1305","2014-04-22",8.24
"1306","2014-04-23",8.18
"1307","2014-04-24",8.53
"1308","2014-04-25",8.78
"1309","2014-04-28",8.52
"1310","2014-04-29",8.61
"1311","2014-04-30",8.76
"1312","2014-05-01",8.83
"1313","2014-05-02",8.82
"1314","2014-05-05",8.74
"1315","2014-05-06",8.62
"1316","2014-05-07",8.43
"1317","2014-05-08",8.48
"1318","2014-05-09",8.44
"1319","2014-05-12",8.86
"1320","2014-05-13",8.96
"1321","2014-05-14",9.1
"1322","2014-05-15",9.05
"1323","2014-05-16",9.21
"1324","2014-05-19",9.14
"1325","2014-05-20",9.24
"1326","2014-05-21",9.51
"1327","2014-05-22",9.78
"1328","2014-05-23",9.68
"1329","2014-05-27",9.54
"1330","2014-05-28",9.13
"1331","2014-05-29",9.03
"1332","2014-05-30",8.82
"1333","2014-06-02",8.97
"1334","2014-06-03",9.02
"1335","2014-06-04",9.14
"1336","2014-06-05",8.97
"1337","2014-06-06",8.88
"1338","2014-06-09",8.89
"1339","2014-06-10",8.84
"1340","2014-06-11",8.87
"1341","2014-06-12",8.81
"1342","2014-06-13",8.81
"1343","2014-06-16",9.05
"1344","2014-06-17",8.94
"1345","2014-06-18",9.23
"1346","2014-06-19",9.52
"1347","2014-06-20",9.75
"1348","2014-06-23",9.37
"1349","2014-06-24",9.26
"1350","2014-06-25",9.31
"1351","2014-06-26",9.24
"1352","2014-06-27",9.27
"1353","2014-06-30",9.29
"1354","2014-07-01",9.29
"1355","2014-07-02",9.63
"1356","2014-07-03",9.99
"1357","2014-07-07",10.1
"1358","2014-07-08",10.19
"1359","2014-07-09",10.32
"1360","2014-07-10",10.11
"1361","2014-07-11",10.26
"1362","2014-07-14",10.19
"1363","2014-07-15",9.96
"1364","2014-07-16",10.02
"1365","2014-07-17",9.88
"1366","2014-07-18",9.86
"1367","2014-07-21",10.15
"1368","2014-07-22",10.45
"1369","2014-07-23",10.68
"1370","2014-07-24",10.49
"1371","2014-07-25",10.6
"1372","2014-07-28",10.64
"1373","2014-07-29",10.69
"1374","2014-07-30",10.71
"1375","2014-07-31",10.85
"1376","2014-08-01",10.62
"1377","2014-08-04",10.45
"1378","2014-08-05",10.38
"1379","2014-08-06",10.15
"1380","2014-08-07",10.06
"1381","2014-08-08",10.21
"1382","2014-08-11",10.23
"1383","2014-08-12",10.24
"1384","2014-08-13",10.25
"1385","2014-08-14",10.07
"1386","2014-08-15",10.03
"1387","2014-08-18",10.07
"1388","2014-08-19",10.15
"1389","2014-08-20",10.35
"1390","2014-08-21",10.18
"1391","2014-08-22",10.22
"1392","2014-08-25",10.24
"1393","2014-08-26",10.24
"1394","2014-08-27",10.31
"1395","2014-08-28",10.18
"1396","2014-08-29",10.13
"1397","2014-09-02",9.98
"1398","2014-09-03",10.27
"1399","2014-09-04",10.28
"1400","2014-09-05",10.1
"1401","2014-09-08",10.11
"1402","2014-09-09",10.11
"1403","2014-09-10",10.1
"1404","2014-09-11",10.01
"1405","2014-09-12",9.86
"1406","2014-09-15",9.71
"1407","2014-09-16",9.71
"1408","2014-09-17",9.7
"1409","2014-09-18",9.49
"1410","2014-09-19",9.15
"1411","2014-09-22",8.77
"1412","2014-09-23",8.77
"1413","2014-09-24",8.98
"1414","2014-09-25",8.73
"1415","2014-09-26",8.89
"1416","2014-09-29",8.66
"1417","2014-09-30",8.56
"1418","2014-10-01",8.44
"1419","2014-10-02",8.22
"1420","2014-10-03",8.15
"1421","2014-10-06",8.21
"1422","2014-10-07",8.01
"1423","2014-10-08",8.09
"1424","2014-10-09",7.65
"1425","2014-10-10",7.58
"1426","2014-10-13",7.44
"1427","2014-10-14",7.59
"1428","2014-10-15",7.3
"1429","2014-10-16",7.29
"1430","2014-10-17",7.33
"1431","2014-10-20",7.36
"1432","2014-10-21",7.71
"1433","2014-10-22",7.48
"1434","2014-10-23",7.59
"1435","2014-10-24",7.55
"1436","2014-10-27",7.42
"1437","2014-10-28",7.85
"1438","2014-10-29",7.74
"1439","2014-10-30",7.43
"1440","2014-10-31",7.67
"1441","2014-11-03",7.76
"1442","2014-11-04",7.29
"1443","2014-11-05",7.11
"1444","2014-11-06",6.95
"1445","2014-11-07",7.47
"1446","2014-11-10",7.4
"1447","2014-11-11",7.4
"1448","2014-11-12",7.3
"1449","2014-11-13",7.4
"1450","2014-11-14",7.62
"1451","2014-11-17",7.99
"1452","2014-11-18",7.86
"1453","2014-11-19",7.82
"1454","2014-11-20",7.98
"1455","2014-11-21",8.38
"1456","2014-11-24",8.36
"1457","2014-11-25",8.44
"1458","2014-11-26",8.51
"1459","2014-11-28",7.61
"1460","2014-12-01",7.42
"1461","2014-12-02",7.33
"1462","2014-12-03",7.4
"1463","2014-12-04",7.47
"1464","2014-12-05",7.65
"1465","2014-12-08",7.53
"1466","2014-12-09",8.02
"1467","2014-12-10",7.77
"1468","2014-12-11",7.82
"1469","2014-12-12",7.76
"1470","2014-12-15",7.45
"1471","2014-12-16",7.36
"1472","2014-12-17",8.13
"1473","2014-12-18",8.14
"1474","2014-12-19",8.2
"1475","2014-12-22",8.08
"1476","2014-12-23",8.35
"1477","2014-12-24",8.55
"1478","2014-12-26",8.58
"1479","2014-12-29",8.57
"1480","2014-12-30",8.67
"1481","2014-12-31",8.68
"1482","2015-01-02",8.9
"1483","2015-01-05",8.63
"1484","2015-01-06",8.27
"1485","2015-01-07",8.28
"1486","2015-01-08",8.33
"1487","2015-01-09",8.47
"1488","2015-01-12",8.37
"1489","2015-01-13",7.5
"1490","2015-01-14",6.63
"1491","2015-01-15",6.79
"1492","2015-01-16",7.07
"1493","2015-01-20",7.49
"1494","2015-01-21",7.95
"1495","2015-01-22",7.77
"1496","2015-01-23",7.32
"1497","2015-01-26",7.44
"1498","2015-01-27",7.26
"1499","2015-01-28",7.17
"1500","2015-01-29",6.92
"1501","2015-01-30",7.15
"1502","2015-02-02",7.62
"1503","2015-02-03",8.26
"1504","2015-02-04",7.98
"1505","2015-02-05",8.24
"1506","2015-02-06",7.98
"1507","2015-02-09",8.01
"1508","2015-02-10",7.86
"1509","2015-02-11",7.84
"1510","2015-02-12",8.13
"1511","2015-02-13",8.34
"1512","2015-02-17",8.49
"1513","2015-02-18",8.6
"1514","2015-02-19",8.45
"1515","2015-02-20",8.31
"1516","2015-02-23",8.06
"1517","2015-02-24",8.43
"1518","2015-02-25",8.51
"1519","2015-02-26",8.37
"1520","2015-02-27",8.71
"1521","2015-03-02",8.31
"1522","2015-03-03",8.02
"1523","2015-03-04",8
"1524","2015-03-05",7.83
"1525","2015-03-06",7.74
"1526","2015-03-09",7.64
"1527","2015-03-10",7.44
"1528","2015-03-11",7.25
"1529","2015-03-12",7.62
"1530","2015-03-13",7.39
"1531","2015-03-16",7.59
"1532","2015-03-17",7.53
"1533","2015-03-18",7.65
"1534","2015-03-19",7.25
"1535","2015-03-20",7.86
"1536","2015-03-23",8.39
"1537","2015-03-24",8.41
"1538","2015-03-25",8.31
"1539","2015-03-26",8.28
"1540","2015-03-27",8.26
"1541","2015-03-30",8.37
"1542","2015-03-31",8.18
"1543","2015-04-01",8.3
"1544","2015-04-02",8.34
"1545","2015-04-06",8.62
"1546","2015-04-07",8.67
"1547","2015-04-08",8.69
"1548","2015-04-09",8.54
"1549","2015-04-10",8.8
"1550","2015-04-13",8.55
"1551","2015-04-14",8.57
"1552","2015-04-15",8.78
"1553","2015-04-16",8.54
"1554","2015-04-17",8.66
"1555","2015-04-20",8.59
"1556","2015-04-21",8.25
"1557","2015-04-22",8.33
"1558","2015-04-23",8.89
"1559","2015-04-24",9.21
"1560","2015-04-27",9.57
"1561","2015-04-28",9.56
"1562","2015-04-29",9.69
"1563","2015-04-30",9.87
"1564","2015-05-01",10.28
"1565","2015-05-04",10.18
"1566","2015-05-05",9.9
"1567","2015-05-06",9.87
"1568","2015-05-07",9.74
"1569","2015-05-08",10.02
"1570","2015-05-11",9.79
"1571","2015-05-12",9.93
"1572","2015-05-13",9.75
"1573","2015-05-14",9.93
"1574","2015-05-15",10.05
"1575","2015-05-18",9.89
"1576","2015-05-19",9.6
"1577","2015-05-20",9.42
"1578","2015-05-21",9.26
"1579","2015-05-22",9.27
"1580","2015-05-26",8.97
"1581","2015-05-27",9.01
"1582","2015-05-28",9.1
"1583","2015-05-29",8.95
"1584","2015-06-01",9.01
"1585","2015-06-02",9.43
"1586","2015-06-03",9.42
"1587","2015-06-04",9.33
"1588","2015-06-05",9.47
"1589","2015-06-08",9.48
"1590","2015-06-09",9.35
"1591","2015-06-10",9.69
"1592","2015-06-11",9.33
"1593","2015-06-12",9.37
"1594","2015-06-15",9.24
"1595","2015-06-16",9.36
"1596","2015-06-17",9.34
"1597","2015-06-18",9.32
"1598","2015-06-19",8.95
"1599","2015-06-22",8.76
"1600","2015-06-23",8.98
"1601","2015-06-24",8.99
"1602","2015-06-25",8.65
"1603","2015-06-26",8.67
"1604","2015-06-29",8.5
"1605","2015-06-30",8.33
"1606","2015-07-01",8.47
"1607","2015-07-02",8.19
"1608","2015-07-06",8.05
"1609","2015-07-07",7.68
"1610","2015-07-08",7.45
"1611","2015-07-09",7.67
"1612","2015-07-10",7.53
"1613","2015-07-13",7.73
"1614","2015-07-14",7.93
"1615","2015-07-15",7.56
"1616","2015-07-16",7.44
"1617","2015-07-17",7.17
"1618","2015-07-20",7.01
"1619","2015-07-21",6.92
"1620","2015-07-22",6.67
"1621","2015-07-23",6.38
"1622","2015-07-24",6.59
"1623","2015-07-27",6.36
"1624","2015-07-28",6.4
"1625","2015-07-29",6.55
"1626","2015-07-30",6.03
"1627","2015-07-31",6.44
"1628","2015-08-03",6.27
"1629","2015-08-04",6.17
"1630","2015-08-05",6.04
"1631","2015-08-06",6.22
"1632","2015-08-07",6.06
"1633","2015-08-10",6.48
"1634","2015-08-11",5.98
"1635","2015-08-12",5.97
"1636","2015-08-13",5.59
"1637","2015-08-14",5.46
"1638","2015-08-17",5.45
"1639","2015-08-18",5.23
"1640","2015-08-19",5.09
"1641","2015-08-20",5.11
"1642","2015-08-21",4.95
"1643","2015-08-24",4.54
"1644","2015-08-25",4.57
"1645","2015-08-26",4.31
"1646","2015-08-27",4.98
"1647","2015-08-28",5.16
"1648","2015-08-31",5.01
"1649","2015-09-01",4.74
"1650","2015-09-02",4.62
"1651","2015-09-03",4.63
"1652","2015-09-04",4.44
"1653","2015-09-08",4.83
"1654","2015-09-09",4.7
"1655","2015-09-10",4.95
"1656","2015-09-11",4.84
"1657","2015-09-14",4.76
"1658","2015-09-15",5
"1659","2015-09-16",5.07
"1660","2015-09-17",5.21
"1661","2015-09-18",4.88
"1662","2015-09-21",4.61
"1663","2015-09-22",4.35
"1664","2015-09-23",4.13
"1665","2015-09-24",4.17
"1666","2015-09-25",4.23
"1667","2015-09-28",3.69
"1668","2015-09-29",3.65
"1669","2015-09-30",3.68
"1670","2015-10-01",3.7
"1671","2015-10-02",4.02
"1672","2015-10-05",4.43
"1673","2015-10-06",4.83
"1674","2015-10-07",5.35
"1675","2015-10-08",5.31
"1676","2015-10-09",5.59
"1677","2015-10-12",5.25
"1678","2015-10-13",5.39
"1679","2015-10-14",5.51
"1680","2015-10-15",5.52
"1681","2015-10-16",5.21
"1682","2015-10-19",4.88
"1683","2015-10-20",4.89
"1684","2015-10-21",4.74
"1685","2015-10-22",5.07
"1686","2015-10-23",5.21
"1687","2015-10-26",5.12
"1688","2015-10-27",5
"1689","2015-10-28",5.17
"1690","2015-10-29",5.02
"1691","2015-10-30",5.21
"1692","2015-11-02",5.28
"1693","2015-11-03",5.18
"1694","2015-11-04",5.03
"1695","2015-11-05",4.89
"1696","2015-11-06",5.26
"1697","2015-11-09",5.18
"1698","2015-11-10",4.59
"1699","2015-11-11",4.21
"1700","2015-11-12",4.04
"1701","2015-11-13",3.94
"1702","2015-11-16",3.91
"1703","2015-11-17",4.01
"1704","2015-11-18",4.14
"1705","2015-11-19",4.15
"1706","2015-11-20",4.26
"1707","2015-11-23",4.14
"1708","2015-11-24",4.28
"1709","2015-11-25",4.29
"1710","2015-11-27",4.3
"1711","2015-11-30",4.45
"1712","2015-12-01",4.56
"1713","2015-12-02",4.41
"1714","2015-12-03",4.57
"1715","2015-12-04",4.58
"1716","2015-12-07",4.01
"1717","2015-12-08",3.84
"1718","2015-12-09",4
"1719","2015-12-10",3.95
"1720","2015-12-11",3.82
"1721","2015-12-14",3.4
"1722","2015-12-15",3.3
"1723","2015-12-16",3.55
"1724","2015-12-17",3.36
"1725","2015-12-18",3.45
"1726","2015-12-21",3.62
"1727","2015-12-22",3.72
"1728","2015-12-23",4.11
"1729","2015-12-24",4.13
"1730","2015-12-28",3.99
"1731","2015-12-29",3.95
"1732","2015-12-30",3.89
"1733","2015-12-31",3.82
"1734","2016-01-04",3.91
"1735","2016-01-05",3.98
"1736","2016-01-06",3.79
"1737","2016-01-07",3.33
"1738","2016-01-08",3.17
"1739","2016-01-11",2.89
"1740","2016-01-12",2.61
"1741","2016-01-13",2.46
"1742","2016-01-14",2.11
"1743","2016-01-15",2.03
"1744","2016-01-19",1.96
"1745","2016-01-20",1.86
"1746","2016-01-21",1.79
"1747","2016-01-22",1.85
"1748","2016-01-25",1.65
"1749","2016-01-26",1.67
"1750","2016-01-27",1.68
"1751","2016-01-28",1.69
"1752","2016-01-29",1.95
"1753","2016-02-01",1.95
"1754","2016-02-02",1.8
"1755","2016-02-03",2.02
"1756","2016-02-04",2.25
"1757","2016-02-05",2.19
"1758","2016-02-08",2
"1759","2016-02-09",1.78
"1760","2016-02-10",1.79
"1761","2016-02-11",1.75
"1762","2016-02-12",1.95
"1763","2016-02-16",2.16
"1764","2016-02-17",2.56
"1765","2016-02-18",2.43
"1766","2016-02-19",2.52
"1767","2016-02-22",2.72
"1768","2016-02-23",2.49
"1769","2016-02-24",2.6
"1770","2016-02-25",2.69
"1771","2016-02-26",2.8
"1772","2016-02-29",2.93
"1773","2016-03-01",3.03
"1774","2016-03-02",3.41
"1775","2016-03-03",3.84
"1776","2016-03-04",4.15
"1777","2016-03-07",3.93
"1778","2016-03-08",3.66
"1779","2016-03-09",3.91
"1780","2016-03-10",3.87
"1781","2016-03-11",3.82
"1782","2016-03-14",3.71
"1783","2016-03-15",3.34
"1784","2016-03-16",3.59
"1785","2016-03-17",4.07
"1786","2016-03-18",4.08
"1787","2016-03-21",4.07
"1788","2016-03-22",4.22
"1789","2016-03-23",3.86
"1790","2016-03-24",3.74
"1791","2016-03-28",3.78
"1792","2016-03-29",3.7
"1793","2016-03-30",3.76
"1794","2016-03-31",3.68
"1795","2016-04-01",3.62
"1796","2016-04-04",3.38
"1797","2016-04-05",3.29
"1798","2016-04-06",3.38
"1799","2016-04-07",2.99
"1800","2016-04-08",3.1
"1801","2016-04-11",3.18
"1802","2016-04-12",3.44
"1803","2016-04-13",3.54
"1804","2016-04-14",3.31
"1805","2016-04-15",3.32
"1806","2016-04-18",3.65
"1807","2016-04-19",4.23
"1808","2016-04-20",4.33
"1809","2016-04-21",4.01
"1810","2016-04-22",4.31
"1811","2016-04-25",4.29
"1812","2016-04-26",4.43
"1813","2016-04-27",4.6
"1814","2016-04-28",4.53
"1815","2016-04-29",4.98
"1816","2016-05-02",4.85
"1817","2016-05-03",4.37
"1818","2016-05-04",4.03
"1819","2016-05-05",3.98
"1820","2016-05-06",4.09
"1821","2016-05-09",3.68
"1822","2016-05-10",3.81
"1823","2016-05-11",4.12
"1824","2016-05-12",3.89
"1825","2016-05-13",3.74
"1826","2016-05-16",3.98
"1827","2016-05-17",4.2
"1828","2016-05-18",3.93
"1829","2016-05-19",3.87
"1830","2016-05-20",3.86
"1831","2016-05-23",3.96
"1832","2016-05-24",3.78
"1833","2016-05-25",3.99
"1834","2016-05-26",3.94
"1835","2016-05-27",3.96
"1836","2016-05-31",3.88
"1837","2016-06-01",3.84
"1838","2016-06-02",3.87
"1839","2016-06-03",4.17
"1840","2016-06-06",4.51
"1841","2016-06-07",4.52
"1842","2016-06-08",4.99
"1843","2016-06-09",4.96
"1844","2016-06-10",4.88
"1845","2016-06-13",5.15
"1846","2016-06-14",4.9
"1847","2016-06-15",5.09
"1848","2016-06-16",4.95
"1849","2016-06-17",4.99
"1850","2016-06-20",5.26
"1851","2016-06-21",5.08
"1852","2016-06-22",5.04
"1853","2016-06-23",5.12
"1854","2016-06-24",4.6
"1855","2016-06-27",4.26
"1856","2016-06-28",4.46
"1857","2016-06-29",4.71
"1858","2016-06-30",4.78
"1859","2016-07-01",4.88
"1860","2016-07-05",4.9
"1861","2016-07-06",4.8
"1862","2016-07-07",4.65
"1863","2016-07-08",4.88
"1864","2016-07-11",5.18
"1865","2016-07-12",5.48
"1866","2016-07-13",5.33
"1867","2016-07-14",5.52
"1868","2016-07-15",5.45
"1869","2016-07-18",5.41
"1870","2016-07-19",5.19
"1871","2016-07-20",4.97
"1872","2016-07-21",5.05
"1873","2016-07-22",4.82
"1874","2016-07-25",4.81
"1875","2016-07-26",4.99
"1876","2016-07-27",4.97
"1877","2016-07-28",5.07
"1878","2016-07-29",5
"1879","2016-08-01",5.03
"1880","2016-08-02",4.84
"1881","2016-08-03",4.64
"1882","2016-08-04",4.6
"1883","2016-08-05",4.48
"1884","2016-08-08",4.72
"1885","2016-08-09",4.94
"1886","2016-08-10",4.95
"1887","2016-08-11",4.8
"1888","2016-08-12",4.65
"1889","2016-08-15",4.82
"1890","2016-08-16",4.79
"1891","2016-08-17",4.61
"1892","2016-08-18",4.78
"1893","2016-08-19",4.72
"1894","2016-08-22",4.68
"1895","2016-08-23",4.73
"1896","2016-08-24",4.39
"1897","2016-08-25",4.38
"1898","2016-08-26",4.33
"1899","2016-08-29",4.33
"1900","2016-08-30",4.19
"1901","2016-08-31",4.06
"1902","2016-09-01",4.08
"1903","2016-09-02",4.15
"1904","2016-09-06",4.3
"1905","2016-09-07",4.21
"1906","2016-09-08",4.12
"1907","2016-09-09",3.95
"1908","2016-09-12",3.95
"1909","2016-09-13",3.75
"1910","2016-09-14",3.77
"1911","2016-09-15",3.8
"1912","2016-09-16",3.77
"1913","2016-09-19",3.69
"1914","2016-09-20",3.69
"1915","2016-09-21",3.7
"1916","2016-09-22",3.85
"1917","2016-09-23",3.71
"1918","2016-09-26",3.72
"1919","2016-09-27",3.62
"1920","2016-09-28",3.68
"1921","2016-09-29",3.69
"1922","2016-09-30",3.96
"1923","2016-10-03",3.99
"1924","2016-10-04",3.84
"1925","2016-10-05",3.9
"1926","2016-10-06",3.83
"1927","2016-10-07",3.74
"1928","2016-10-10",3.82
"1929","2016-10-11",3.83
"1930","2016-10-12",3.82
