"","date","SUNS"
"977","2015-01-13",15.41
"978","2015-01-14",15.29
"979","2015-01-15",15.24
"980","2015-01-16",15.21
"981","2015-01-20",15.23
"982","2015-01-21",15.25
"983","2015-01-22",15.39
"984","2015-01-23",15.3
"985","2015-01-26",15.29
"986","2015-01-27",15.23
"987","2015-01-28",15.28
"988","2015-01-29",15.23
"989","2015-01-30",15.18
"990","2015-02-02",15.15
"991","2015-02-03",15.14
"992","2015-02-04",15.18
"993","2015-02-05",15.44
"994","2015-02-06",15.99
"995","2015-02-09",15.55
"996","2015-02-10",15.64
"997","2015-02-11",15.64
"998","2015-02-12",15.84
"999","2015-02-13",15.79
"1000","2015-02-17",15.61
"1001","2015-02-18",15.67
"1002","2015-02-19",15.68
"1003","2015-02-20",15.73
"1004","2015-02-23",15.56
"1005","2015-02-24",15.55
"1006","2015-02-25",15.47
"1007","2015-02-26",16.1
"1008","2015-02-27",16.17
"1009","2015-03-02",16.23
"1010","2015-03-03",16.129999
"1011","2015-03-04",15.97
"1012","2015-03-05",15.91
"1013","2015-03-06",15.94
"1014","2015-03-09",15.8
"1015","2015-03-10",15.8
"1016","2015-03-11",15.8
"1017","2015-03-12",15.99
"1018","2015-03-13",16.110001
"1019","2015-03-16",16.26
"1020","2015-03-17",16.459999
"1021","2015-03-18",16.469999
"1022","2015-03-19",16.17
"1023","2015-03-20",16.280001
"1024","2015-03-23",16.440001
"1025","2015-03-24",16.530001
"1026","2015-03-25",16.48
"1027","2015-03-26",16.530001
"1028","2015-03-27",16.35
"1029","2015-03-30",16.450001
"1030","2015-03-31",16.110001
"1031","2015-04-01",16.440001
"1032","2015-04-02",16.68
"1033","2015-04-06",16.559999
"1034","2015-04-07",16.540001
"1035","2015-04-08",16.52
"1036","2015-04-09",16.68
"1037","2015-04-10",16.639999
"1038","2015-04-13",16.559999
"1039","2015-04-14",16.49
"1040","2015-04-15",16.35
"1041","2015-04-16",16.4
"1042","2015-04-17",16.5
"1043","2015-04-20",16.58
"1044","2015-04-21",16.48
"1045","2015-04-22",16.32
"1046","2015-04-23",16.32
"1047","2015-04-24",16.25
"1048","2015-04-27",16.110001
"1049","2015-04-28",16.17
"1050","2015-04-29",16.17
"1051","2015-04-30",16.200001
"1052","2015-05-01",16.129999
"1053","2015-05-04",16.110001
"1054","2015-05-05",15.9
"1055","2015-05-06",15.5
"1056","2015-05-07",15.42
"1057","2015-05-08",15.36
"1058","2015-05-11",15.76
"1059","2015-05-12",15.55
"1060","2015-05-13",15.65
"1061","2015-05-14",15.76
"1062","2015-05-15",15.83
"1063","2015-05-18",15.88
"1064","2015-05-19",16.02
"1065","2015-05-20",16.23
"1066","2015-05-21",16.469999
"1067","2015-05-22",16.5
"1068","2015-05-26",16.530001
"1069","2015-05-27",16.379999
"1070","2015-05-28",16.27
"1071","2015-05-29",16.129999
"1072","2015-06-01",16.290001
"1073","2015-06-02",16.299999
"1074","2015-06-03",16.34
"1075","2015-06-04",16.290001
"1076","2015-06-05",16.24
"1077","2015-06-08",16.16
"1078","2015-06-09",16.040001
"1079","2015-06-10",16.469999
"1080","2015-06-11",16.41
"1081","2015-06-12",16.35
"1082","2015-06-15",16.389999
"1083","2015-06-16",16.360001
"1084","2015-06-17",16.32
"1085","2015-06-18",16.469999
"1086","2015-06-19",16.4
"1087","2015-06-22",16.370001
"1088","2015-06-23",16.26
"1089","2015-06-24",16.200001
"1090","2015-06-25",16.15
"1091","2015-06-26",16.030001
"1092","2015-06-29",16.01
"1093","2015-06-30",15.77
"1094","2015-07-01",15.79
"1095","2015-07-02",15.8
"1096","2015-07-06",15.66
"1097","2015-07-07",15.73
"1098","2015-07-08",15.72
"1099","2015-07-09",15.7
"1100","2015-07-10",15.67
"1101","2015-07-13",15.65
"1102","2015-07-14",15.89
"1103","2015-07-15",15.92
"1104","2015-07-16",16.07
"1105","2015-07-17",16.110001
"1106","2015-07-20",15.97
"1107","2015-07-21",15.71
"1108","2015-07-22",15.63
"1109","2015-07-23",15.49
"1110","2015-07-24",15.21
"1111","2015-07-27",14.57
"1112","2015-07-28",14.67
"1113","2015-07-29",14.94
"1114","2015-07-30",15.02
"1115","2015-07-31",15.17
"1116","2015-08-03",15.11
"1117","2015-08-04",15.3
"1118","2015-08-05",15.73
"1119","2015-08-06",15.58
"1120","2015-08-07",15.56
"1121","2015-08-10",15.49
"1122","2015-08-11",15.36
"1123","2015-08-12",15.34
"1124","2015-08-13",15.36
"1125","2015-08-14",15.26
"1126","2015-08-17",15.35
"1127","2015-08-18",15.17
"1128","2015-08-19",14.99
"1129","2015-08-20",14.94
"1130","2015-08-21",14.9
"1131","2015-08-24",14.68
"1132","2015-08-25",14.77
"1133","2015-08-26",14.83
"1134","2015-08-27",15.17
"1135","2015-08-28",15.29
"1136","2015-08-31",15.37
"1137","2015-09-01",15.21
"1138","2015-09-02",15.27
"1139","2015-09-03",15.17
"1140","2015-09-04",15.04
"1141","2015-09-08",14.95
"1142","2015-09-09",14.87
"1143","2015-09-10",14.86
"1144","2015-09-11",15.17
"1145","2015-09-14",15.01
"1146","2015-09-15",14.93
"1147","2015-09-16",14.93
"1148","2015-09-17",15.1
"1149","2015-09-18",14.96
"1150","2015-09-21",15.14
"1151","2015-09-22",15.05
"1152","2015-09-23",15.03
"1153","2015-09-24",14.95
"1154","2015-09-25",15.01
"1155","2015-09-28",14.76
"1156","2015-09-29",14.43
"1157","2015-09-30",14.22
"1158","2015-10-01",14.65
"1159","2015-10-02",14.66
"1160","2015-10-05",14.78
"1161","2015-10-06",14.88
"1162","2015-10-07",15.32
"1163","2015-10-08",15.15
"1164","2015-10-09",15.06
"1165","2015-10-12",15.19
"1166","2015-10-13",15.12
"1167","2015-10-14",15.01
"1168","2015-10-15",14.86
"1169","2015-10-16",15.09
"1170","2015-10-19",15.13
"1171","2015-10-20",15.14
"1172","2015-10-21",15.14
"1173","2015-10-22",15.2
"1174","2015-10-23",15.29
"1175","2015-10-26",15.27
"1176","2015-10-27",15.09
"1177","2015-10-28",14.95
"1178","2015-10-29",14.86
"1179","2015-10-30",14.81
"1180","2015-11-02",14.93
"1181","2015-11-03",15.26
"1182","2015-11-04",15.28
"1183","2015-11-05",15.23
"1184","2015-11-06",15.32
"1185","2015-11-09",15.15
"1186","2015-11-10",15.15
"1187","2015-11-11",14.85
"1188","2015-11-12",15.16
"1189","2015-11-13",15.25
"1190","2015-11-16",15.31
"1191","2015-11-17",15.25
"1192","2015-11-18",15.37
"1193","2015-11-19",15.56
"1194","2015-11-20",15.56
"1195","2015-11-23",15.58
"1196","2015-11-24",15.56
"1197","2015-11-25",15.58
"1198","2015-11-27",15.59
"1199","2015-11-30",15.65
"1200","2015-12-01",15.65
"1201","2015-12-02",15.79
"1202","2015-12-03",15.88
"1203","2015-12-04",15.97
"1204","2015-12-07",15.5
"1205","2015-12-08",15.22
"1206","2015-12-09",14.91
"1207","2015-12-10",14.92
"1208","2015-12-11",14.62
"1209","2015-12-14",14.69
"1210","2015-12-15",14.93
"1211","2015-12-16",15.2
"1212","2015-12-17",15.17
"1213","2015-12-18",14.92
"1214","2015-12-21",14.93
"1215","2015-12-22",14.77
"1216","2015-12-23",15.01
"1217","2015-12-24",15.23
"1218","2015-12-28",15.33
"1219","2015-12-29",15.32
"1220","2015-12-30",15.4
"1221","2015-12-31",14.9
"1222","2016-01-04",15.01
"1223","2016-01-05",15.2
"1224","2016-01-06",15.16
"1225","2016-01-07",14.7
"1226","2016-01-08",14.84
"1227","2016-01-11",14.67
"1228","2016-01-12",14.5
"1229","2016-01-13",14.07
"1230","2016-01-14",13.78
"1231","2016-01-15",13.97
"1232","2016-01-19",14.19
"1233","2016-01-20",13.67
"1234","2016-01-21",13.78
"1235","2016-01-22",14.11
"1236","2016-01-25",13.66
"1237","2016-01-26",13.83
"1238","2016-01-27",13.65
"1239","2016-01-28",13.71
"1240","2016-01-29",13.98
"1241","2016-02-01",13.86
"1242","2016-02-02",13.68
"1243","2016-02-03",13.55
"1244","2016-02-04",13.34
"1245","2016-02-05",13.19
"1246","2016-02-08",13.26
"1247","2016-02-09",13.24
"1248","2016-02-10",13.44
"1249","2016-02-11",13.3
"1250","2016-02-12",13.15
"1251","2016-02-16",13.04
"1252","2016-02-17",13.22
"1253","2016-02-18",13.35
"1254","2016-02-19",13.24
"1255","2016-02-22",13.46
"1256","2016-02-23",13.4
"1257","2016-02-24",13.37
"1258","2016-02-25",13.7
"1259","2016-02-26",13.69
"1260","2016-02-29",14.1
"1261","2016-03-01",14.15
"1262","2016-03-02",14.12
"1263","2016-03-03",14.09
"1264","2016-03-04",14.01
"1265","2016-03-07",14.12
"1266","2016-03-08",13.79
"1267","2016-03-09",14
"1268","2016-03-10",14.05
"1269","2016-03-11",14
"1270","2016-03-14",14.03
"1271","2016-03-15",14
"1272","2016-03-16",14.02
"1273","2016-03-17",14.05
"1274","2016-03-18",13.97
"1275","2016-03-21",14.29
"1276","2016-03-22",14.5
"1277","2016-03-23",14.26
"1278","2016-03-24",14.11
"1279","2016-03-28",14.06
"1280","2016-03-29",14.58
"1281","2016-03-30",14.35
"1282","2016-03-31",14.58
"1283","2016-04-01",14.7
"1284","2016-04-04",14.54
"1285","2016-04-05",14.6
"1286","2016-04-06",14.6
"1287","2016-04-07",14.56
"1288","2016-04-08",14.47
"1289","2016-04-11",14.31
"1290","2016-04-12",14.54
"1291","2016-04-13",14.72
"1292","2016-04-14",14.72
"1293","2016-04-15",14.89
"1294","2016-04-18",14.78
"1295","2016-04-19",14.75
"1296","2016-04-20",14.89
"1297","2016-04-21",14.81
"1298","2016-04-22",14.75
"1299","2016-04-25",14.9
"1300","2016-04-26",14.89
"1301","2016-04-27",14.94
"1302","2016-04-28",15.06
"1303","2016-04-29",15
"1304","2016-05-02",15.03
"1305","2016-05-03",15.13
"1306","2016-05-04",15.41
"1307","2016-05-05",15.35
"1308","2016-05-06",15.37
"1309","2016-05-09",15.36
"1310","2016-05-10",15.28
"1311","2016-05-11",15.5
"1312","2016-05-12",15.47
"1313","2016-05-13",15.46
"1314","2016-05-16",15.59
"1315","2016-05-17",15.5
"1316","2016-05-18",15.49
"1317","2016-05-19",15.55
"1318","2016-05-20",15.6
"1319","2016-05-23",15.57
"1320","2016-05-24",15.52
"1321","2016-05-25",15.51
"1322","2016-05-26",15.59
"1323","2016-05-27",15.63
"1324","2016-05-31",15.56
"1325","2016-06-01",15.63
"1326","2016-06-02",15.56
"1327","2016-06-03",15.6
"1328","2016-06-06",15.54
"1329","2016-06-07",15.58
"1330","2016-06-08",15.64
"1331","2016-06-09",15.65
"1332","2016-06-10",15.67
"1333","2016-06-13",15.91
"1334","2016-06-14",15.98
"1335","2016-06-15",16.280001
"1336","2016-06-16",16.190001
"1337","2016-06-17",16.139999
"1338","2016-06-20",16.15
"1339","2016-06-21",15.73
"1340","2016-06-22",15.96
"1341","2016-06-23",15.79
"1342","2016-06-24",15.94
"1343","2016-06-27",15.65
"1344","2016-06-28",15.71
"1345","2016-06-29",16.09
"1346","2016-06-30",16.110001
"1347","2016-07-01",16.219999
"1348","2016-07-05",16.370001
"1349","2016-07-06",16.35
"1350","2016-07-07",16.4
"1351","2016-07-08",16.66
"1352","2016-07-11",16.780001
"1353","2016-07-12",16.75
"1354","2016-07-13",16.799999
"1355","2016-07-14",16.76
"1356","2016-07-15",16.77
"1357","2016-07-18",16.84
"1358","2016-07-19",16.83
"1359","2016-07-20",16.790001
"1360","2016-07-21",16.74
"1361","2016-07-22",16.780001
"1362","2016-07-25",16.790001
"1363","2016-07-26",16.74
"1364","2016-07-27",16.75
"1365","2016-07-28",16.74
"1366","2016-07-29",16.76
"1367","2016-08-01",16.73
"1368","2016-08-02",16.780001
"1369","2016-08-03",16.75
"1370","2016-08-04",16.700001
"1371","2016-08-05",16.700001
"1372","2016-08-08",16.639999
"1373","2016-08-09",16.690001
"1374","2016-08-10",16.709999
"1375","2016-08-11",16.67
"1376","2016-08-12",16.68
"1377","2016-08-15",16.67
"1378","2016-08-16",16.700001
"1379","2016-08-17",16.66
"1380","2016-08-18",16.68
"1381","2016-08-19",16.700001
"1382","2016-08-22",16.690001
"1383","2016-08-23",16.700001
"1384","2016-08-24",16.690001
"1385","2016-08-25",16.74
"1386","2016-08-26",16.9
"1387","2016-08-29",16.950001
"1388","2016-08-30",16.98
"1389","2016-08-31",16.959999
"1390","2016-09-01",16.950001
"1391","2016-09-02",16.99
"1392","2016-09-06",16.92
"1393","2016-09-07",16.889999
"1394","2016-09-08",16.1
"1395","2016-09-09",16.01
"1396","2016-09-12",16.120001
"1397","2016-09-13",15.99
"1398","2016-09-14",16.01
"1399","2016-09-15",16.18
"1400","2016-09-16",16.309999
"1401","2016-09-19",16.41
"1402","2016-09-20",16.23
"1403","2016-09-21",16.07
"1404","2016-09-22",16.139999
"1405","2016-09-23",16.190001
"1406","2016-09-26",16.18
"1407","2016-09-27",16.120001
"1408","2016-09-28",16.190001
"1409","2016-09-29",16.190001
"1410","2016-09-30",16.209999
"1411","2016-10-03",16.290001
"1412","2016-10-04",16.24
"1413","2016-10-05",16.1
"1414","2016-10-06",16.190001
"1415","2016-10-07",16.299999
"1416","2016-10-10",16.389999
"1417","2016-10-11",16.08
"1418","2016-10-12",16.110001
"1419","2016-10-13",16.1
"1420","2016-10-14",16.02
"1421","2016-10-17",15.73
"1422","2016-10-18",15.8
"1423","2016-10-19",15.94
"1424","2016-10-20",15.95
"1425","2016-10-21",16
"1426","2016-10-24",15.94
"1427","2016-10-25",15.86
"1428","2016-10-26",15.65
"1429","2016-10-27",15.7
"1430","2016-10-28",15.66
"1431","2016-10-31",15.5
"1432","2016-11-01",15.46
"1433","2016-11-02",15.16
"1434","2016-11-03",15.41
"1435","2016-11-04",15.41
"1436","2016-11-07",15.71
"1437","2016-11-08",15.89
"1438","2016-11-09",15.98
"1439","2016-11-10",16.200001
"1440","2016-11-11",16.200001
"1441","2016-11-14",16.190001
"1442","2016-11-15",16.17
"1443","2016-11-16",16.209999
"1444","2016-11-17",16.35
"1445","2016-11-18",16.360001
"1446","2016-11-21",16.290001
"1447","2016-11-22",16.33
"1448","2016-11-23",16.309999
"1449","2016-11-25",16.68
"1450","2016-11-28",16.75
"1451","2016-11-29",16.74
"1452","2016-11-30",16.530001
"1453","2016-12-01",16.700001
"1454","2016-12-02",16.59
"1455","2016-12-05",16.75
"1456","2016-12-06",16.610001
"1457","2016-12-07",16.5
"1458","2016-12-08",16.110001
"1459","2016-12-09",16.08
"1460","2016-12-12",16.120001
"1461","2016-12-13",16.360001
"1462","2016-12-14",16.24
"1463","2016-12-15",16.309999
"1464","2016-12-16",16.51
"1465","2016-12-19",16.610001
"1466","2016-12-20",16.610001
"1467","2016-12-21",16.59
"1468","2016-12-22",16.629999
"1469","2016-12-23",16.610001
"1470","2016-12-27",16.469999
"1471","2016-12-28",16.33
"1472","2016-12-29",16.469999
"1473","2016-12-30",16.440001
"1474","2017-01-03",16.719999
"1475","2017-01-04",16.83
"1476","2017-01-05",16.85
"1477","2017-01-06",16.719999
"1478","2017-01-09",16.85
"1479","2017-01-10",16.84
"1480","2017-01-11",16.790001
"1481","2017-01-12",16.85
"1482","2017-01-13",16.82
"1483","2017-01-17",16.73
"1484","2017-01-18",16.700001
"1485","2017-01-19",16.719999
"1486","2017-01-20",16.76
"1487","2017-01-23",16.82
"1488","2017-01-24",16.790001
"1489","2017-01-25",16.870001
"1490","2017-01-26",16.9
"1491","2017-01-27",16.85
"1492","2017-01-30",16.85
"1493","2017-01-31",16.75
"1494","2017-02-01",16.879999
"1495","2017-02-02",16.77
"1496","2017-02-03",16.9
"1497","2017-02-06",16.889999
"1498","2017-02-07",16.93
"1499","2017-02-08",17.040001
"1500","2017-02-09",17.059999
"1501","2017-02-10",17.02
"1502","2017-02-13",17.200001
"1503","2017-02-14",17.17
"1504","2017-02-15",17.26
"1505","2017-02-16",17.25
"1506","2017-02-17",17.34
"1507","2017-02-21",17.450001
"1508","2017-02-22",17.459999
"1509","2017-02-23",17.32
"1510","2017-02-24",17.549999
"1511","2017-02-27",17.43
"1512","2017-02-28",17.469999
"1513","2017-03-01",17.549999
"1514","2017-03-02",17.57
"1515","2017-03-03",17.389999
"1516","2017-03-06",17.450001
"1517","2017-03-07",17.639999
"1518","2017-03-08",17.58
"1519","2017-03-09",17.5
"1520","2017-03-10",17.389999
"1521","2017-03-13",17.57
"1522","2017-03-14",17.629999
"1523","2017-03-15",17.65
"1524","2017-03-16",17.67
"1525","2017-03-17",18.059999
"1526","2017-03-20",17.799999
"1527","2017-03-21",17.549999
"1528","2017-03-22",17.52
"1529","2017-03-23",17.57
"1530","2017-03-24",17.700001
"1531","2017-03-27",17.66
"1532","2017-03-28",17.639999
"1533","2017-03-29",17.66
"1534","2017-03-30",17.9
"1535","2017-03-31",17.98
"1536","2017-04-03",17.870001
"1537","2017-04-04",17.82
"1538","2017-04-05",17.799999
"1539","2017-04-06",17.799999
"1540","2017-04-07",18.040001
"1541","2017-04-10",17.84
"1542","2017-04-11",17.84
"1543","2017-04-12",18.08
"1544","2017-04-13",18
"1545","2017-04-17",18.02
"1546","2017-04-18",17.99
"1547","2017-04-19",18.120001
"1548","2017-04-20",18.17
"1549","2017-04-21",18.18
"1550","2017-04-24",18.18
"1551","2017-04-25",18.26
"1552","2017-04-26",18.34
"1553","2017-04-27",18.200001
"1554","2017-04-28",18.309999
"1555","2017-05-01",18.049999
"1556","2017-05-02",18.09
"1557","2017-05-03",17.959999
"1558","2017-05-04",17.799999
"1559","2017-05-05",17.77
"1560","2017-05-08",17.85
"1561","2017-05-09",17.959999
"1562","2017-05-10",17.549999
"1563","2017-05-11",17.66
"1564","2017-05-12",18
"1565","2017-05-15",17.709999
"1566","2017-05-16",17.629999
"1567","2017-05-17",17.469999
"1568","2017-05-18",17.57
"1569","2017-05-19",17.17
"1570","2017-05-22",17.309999
"1571","2017-05-23",17.26
"1572","2017-05-24",17.68
"1573","2017-05-25",17.209999
"1574","2017-05-26",17.209999
"1575","2017-05-30",17.280001
"1576","2017-05-31",17.219999
"1577","2017-06-01",17.110001
"1578","2017-06-02",16.889999
"1579","2017-06-05",16.959999
"1580","2017-06-06",17.190001
"1581","2017-06-07",17.129999
"1582","2017-06-08",17.1
"1583","2017-06-09",17.209999
"1584","2017-06-12",17.209999
"1585","2017-06-13",17.139999
"1586","2017-06-14",17.01
"1587","2017-06-15",16.969999
"1588","2017-06-16",16.76
"1589","2017-06-19",16.76
"1590","2017-06-20",16.65
"1591","2017-06-21",16.75
"1592","2017-06-22",16.790001
"1593","2017-06-23",17.129999
"1594","2017-06-26",17.1
"1595","2017-06-27",16.809999
"1596","2017-06-28",16.73
"1597","2017-06-29",16.68
"1598","2017-06-30",16.74
"1599","2017-07-03",16.959999
"1600","2017-07-05",17.209999
"1601","2017-07-06",16.98
"1602","2017-07-07",17.17
"1603","2017-07-10",17.200001
"1604","2017-07-11",17.200001
"1605","2017-07-12",17.209999
"1606","2017-07-13",17.27
"1607","2017-07-14",17.34
"1608","2017-07-17",17.49
"1609","2017-07-18",17.389999
"1610","2017-07-19",17.559999
"1611","2017-07-20",17.540001
"1612","2017-07-21",17.389999
"1613","2017-07-24",17.290001
"1614","2017-07-25",17.530001
"1615","2017-07-26",17.59
"1616","2017-07-27",17.629999
"1617","2017-07-28",17.58
"1618","2017-07-31",17.629999
"1619","2017-08-01",17.469999
"1620","2017-08-02",17.190001
"1621","2017-08-03",17.129999
"1622","2017-08-04",17.129999
"1623","2017-08-07",16.959999
"1624","2017-08-08",17.02
"1625","2017-08-09",17.08
"1626","2017-08-10",16.959999
"1627","2017-08-11",16.57
"1628","2017-08-14",16.68
"1629","2017-08-15",16.48
"1630","2017-08-16",16.450001
"1631","2017-08-17",16.459999
"1632","2017-08-18",16.52
"1633","2017-08-21",16.35
"1634","2017-08-22",16.23
"1635","2017-08-23",16.32
"1636","2017-08-24",16.280001
"1637","2017-08-25",16.459999
"1638","2017-08-28",16.41
"1639","2017-08-29",16.32
"1640","2017-08-30",16.540001
"1641","2017-08-31",16.299999
"1642","2017-09-01",16.42
"1643","2017-09-05",16.190001
"1644","2017-09-06",16.23
"1645","2017-09-07",16.17
"1646","2017-09-08",16.200001
"1647","2017-09-11",16.17
"1648","2017-09-12",16.1
"1649","2017-09-13",16.309999
"1650","2017-09-14",16.24
"1651","2017-09-15",16.280001
"1652","2017-09-18",16.309999
"1653","2017-09-19",16.6
"1654","2017-09-20",16.700001
"1655","2017-09-21",16.780001
"1656","2017-09-22",16.879999
"1657","2017-09-25",16.84
"1658","2017-09-26",16.99
"1659","2017-09-27",17.190001
"1660","2017-09-28",17.41
"1661","2017-09-29",17.23
"1662","2017-10-02",17.49
"1663","2017-10-03",17.610001
"1664","2017-10-04",17.59
"1665","2017-10-05",17.639999
"1666","2017-10-06",17.59
"1667","2017-10-09",17.530001
"1668","2017-10-10",17.65
"1669","2017-10-11",17.43
"1670","2017-10-12",17.360001
"1671","2017-10-13",17.6
"1672","2017-10-16",17.620001
"1673","2017-10-17",17.709999
"1674","2017-10-18",17.35
"1675","2017-10-19",17.5
"1676","2017-10-20",17.610001
"1677","2017-10-23",17.610001
"1678","2017-10-24",17.65
"1679","2017-10-25",17.5
"1680","2017-10-26",17.549999
"1681","2017-10-27",17.610001
"1682","2017-10-30",17.6
"1683","2017-10-31",17.68
"1684","2017-11-01",17.66
"1685","2017-11-02",17.690001
"1686","2017-11-03",17.93
"1687","2017-11-06",17.93
"1688","2017-11-07",17.969999
"1689","2017-11-08",18.15
"1690","2017-11-09",18.200001
"1691","2017-11-10",18.120001
"1692","2017-11-13",18.15
"1693","2017-11-14",18.049999
"1694","2017-11-15",17.93
"1695","2017-11-16",18.07
"1696","2017-11-17",18.02
"1697","2017-11-20",18.08
"1698","2017-11-21",18.17
"1699","2017-11-22",18.23
"1700","2017-11-24",18.24
"1701","2017-11-27",18.17
"1702","2017-11-28",18.09
"1703","2017-11-29",18.059999
"1704","2017-11-30",17.799999
"1705","2017-12-01",17.73
"1706","2017-12-04",17.950001
"1707","2017-12-05",17.92
"1708","2017-12-06",18.07
"1709","2017-12-07",18.17
"1710","2017-12-08",18.200001
"1711","2017-12-11",18.290001
"1712","2017-12-12",18.309999
"1713","2017-12-13",18.209999
"1714","2017-12-14",18.08
"1715","2017-12-15",18.01
"1716","2017-12-18",18.02
"1717","2017-12-19",17.85
"1718","2017-12-20",17.809999
"1719","2017-12-21",17.719999
"1720","2017-12-22",17.76
"1721","2017-12-26",17.620001
"1722","2017-12-27",17.6
"1723","2017-12-28",17.780001
"1724","2017-12-29",17.76
"1725","2018-01-02",17.639999
"1726","2018-01-03",17.530001
"1727","2018-01-04",17.540001
"1728","2018-01-05",17.76
"1729","2018-01-08",17.620001
"1730","2018-01-09",17.73
"1731","2018-01-10",17.73
"1732","2018-01-11",17.809999
"1733","2018-01-12",17.92
"1734","2018-01-16",17.940001
"1735","2018-01-17",17.860001
"1736","2018-01-18",17.879999
"1737","2018-01-19",17.75
"1738","2018-01-22",17.93
"1739","2018-01-23",17.92
"1740","2018-01-24",17.98
"1741","2018-01-25",17.700001
"1742","2018-01-26",17.940001
"1743","2018-01-29",17.51
"1744","2018-01-30",17.530001
"1745","2018-01-31",17.32
"1746","2018-02-01",17.040001
"1747","2018-02-02",16.9
"1748","2018-02-05",16.379999
"1749","2018-02-06",16.549999
"1750","2018-02-07",16.76
"1751","2018-02-08",16.860001
"1752","2018-02-09",16.68
"1753","2018-02-12",16.75
"1754","2018-02-13",16.91
"1755","2018-02-14",16.92
"1756","2018-02-15",16.690001
"1757","2018-02-16",16.860001
"1758","2018-02-20",16.799999
"1759","2018-02-21",16.75
"1760","2018-02-22",16.719999
"1761","2018-02-23",16.57
"1762","2018-02-26",16.709999
"1763","2018-02-27",16.629999
"1764","2018-02-28",16.540001
"1765","2018-03-01",16.74
"1766","2018-03-02",16.9
"1767","2018-03-05",16.790001
"1768","2018-03-06",16.67
"1769","2018-03-07",16.76
"1770","2018-03-08",16.75
"1771","2018-03-09",16.780001
"1772","2018-03-12",16.92
"1773","2018-03-13",16.9
"1774","2018-03-14",16.790001
"1775","2018-03-15",16.6
"1776","2018-03-16",16.77
"1777","2018-03-19",16.959999
"1778","2018-03-20",17.1
"1779","2018-03-21",17.01
"1780","2018-03-22",16.969999
"1781","2018-03-23",16.709999
"1782","2018-03-26",16.74
"1783","2018-03-27",16.74
"1784","2018-03-28",16.68
"1785","2018-03-29",16.799999
"1786","2018-04-02",16.76
"1787","2018-04-03",16.75
"1788","2018-04-04",17.040001
"1789","2018-04-05",17.18
"1790","2018-04-06",17.049999
"1791","2018-04-09",17.07
"1792","2018-04-10",17.110001
"1793","2018-04-11",17.059999
"1794","2018-04-12",17.040001
"1795","2018-04-13",16.940001
"1796","2018-04-16",17.040001
"1797","2018-04-17",17.219999
"1798","2018-04-18",17.1
"1799","2018-04-19",16.950001
"1800","2018-04-20",16.940001
"1801","2018-04-23",16.91
"1802","2018-04-24",17.01
"1803","2018-04-25",16.950001
"1804","2018-04-26",16.799999
"1805","2018-04-27",16.690001
"1806","2018-04-30",16.73
"1807","2018-05-01",16.620001
"1808","2018-05-02",16.67
"1809","2018-05-03",16.9
"1810","2018-05-04",16.9
"1811","2018-05-07",16.92
"1812","2018-05-08",16.98
"1813","2018-05-09",17
"1814","2018-05-10",17.23
"1815","2018-05-11",17.139999
"1816","2018-05-14",17.120001
"1817","2018-05-15",17.120001
"1818","2018-05-16",16.93
"1819","2018-05-17",17.059999
"1820","2018-05-18",16.959999
"1821","2018-05-21",17.09
"1822","2018-05-22",17.01
"1823","2018-05-23",16.870001
"1824","2018-05-24",16.790001
"1825","2018-05-25",16.74
"1826","2018-05-29",16.719999
"1827","2018-05-30",16.67
"1828","2018-05-31",16.629999
"1829","2018-06-01",16.719999
"1830","2018-06-04",16.700001
"1831","2018-06-05",16.65
"1832","2018-06-06",16.67
"1833","2018-06-07",16.66
"1834","2018-06-08",16.700001
"1835","2018-06-11",16.65
"1836","2018-06-12",16.719999
"1837","2018-06-13",16.68
"1838","2018-06-14",16.809999
"1839","2018-06-15",16.68
"1840","2018-06-18",16.99
"1841","2018-06-19",17.08
"1842","2018-06-20",16.83
"1843","2018-06-21",16.700001
"1844","2018-06-22",16.65
"1845","2018-06-25",16.5
"1846","2018-06-26",16.450001
"1847","2018-06-27",16.4
"1848","2018-06-28",16.33
"1849","2018-06-29",16.309999
"1850","2018-07-02",16.469999
"1851","2018-07-03",16.610001
"1852","2018-07-05",16.68
"1853","2018-07-06",16.82
"1854","2018-07-09",16.700001
"1855","2018-07-10",16.790001
"1856","2018-07-11",16.790001
"1857","2018-07-12",16.809999
"1858","2018-07-13",16.77
"1859","2018-07-16",16.799999
"1860","2018-07-17",16.99
"1861","2018-07-18",16.99
"1862","2018-07-19",16.950001
"1863","2018-07-20",16.84
"1864","2018-07-23",16.76
"1865","2018-07-24",16.809999
"1866","2018-07-25",16.709999
"1867","2018-07-26",16.73
"1868","2018-07-27",16.709999
"1869","2018-07-30",16.709999
"1870","2018-07-31",16.75
"1871","2018-08-01",16.719999
"1872","2018-08-02",16.84
"1873","2018-08-03",16.860001
"1874","2018-08-06",16.9
"1875","2018-08-07",16.91
"1876","2018-08-08",16.959999
"1877","2018-08-09",16.93
"1878","2018-08-10",16.92
"1879","2018-08-13",16.879999
"1880","2018-08-14",16.9
"1881","2018-08-15",16.870001
"1882","2018-08-16",16.879999
"1883","2018-08-17",16.889999
"1884","2018-08-20",16.98
"1885","2018-08-21",17.01
"1886","2018-08-22",16.75
"1887","2018-08-23",16.67
"1888","2018-08-24",16.629999
"1889","2018-08-27",16.639999
"1890","2018-08-28",16.610001
"1891","2018-08-29",16.639999
