"","date","DISCK"
"983","2012-08-10",25.700001
"984","2012-08-13",25.5
"985","2012-08-14",24.965
"986","2012-08-15",25.055
"987","2012-08-16",25.040001
"988","2012-08-17",24.855
"989","2012-08-20",24.629999
"990","2012-08-21",24.785
"991","2012-08-22",24.684999
"992","2012-08-23",24.43
"993","2012-08-24",25.049999
"994","2012-08-27",25.315001
"995","2012-08-28",25.190001
"996","2012-08-29",25.309999
"997","2012-08-30",25.52
"998","2012-08-31",25.905001
"999","2012-09-04",26.035
"1000","2012-09-05",25.870001
"1001","2012-09-06",26.129999
"1002","2012-09-07",26.235001
"1003","2012-09-10",26.1
"1004","2012-09-11",25.959999
"1005","2012-09-12",26.225
"1006","2012-09-13",27.01
"1007","2012-09-14",27.219999
"1008","2012-09-17",27.23
"1009","2012-09-18",27.34
"1010","2012-09-19",27.815001
"1011","2012-09-20",27.809999
"1012","2012-09-21",27.85
"1013","2012-09-24",27.59
"1014","2012-09-25",27.254999
"1015","2012-09-26",27.370001
"1016","2012-09-27",27.895
"1017","2012-09-28",28.02
"1018","2012-10-01",28.165001
"1019","2012-10-02",28.004999
"1020","2012-10-03",28.184999
"1021","2012-10-04",28.540001
"1022","2012-10-05",28.635
"1023","2012-10-08",28.24
"1024","2012-10-09",27.84
"1025","2012-10-10",28.065001
"1026","2012-10-11",28.305
"1027","2012-10-12",28.355
"1028","2012-10-15",28.735001
"1029","2012-10-16",28.865
"1030","2012-10-17",28.540001
"1031","2012-10-18",28.719999
"1032","2012-10-19",28.08
"1033","2012-10-22",28.305
"1034","2012-10-23",27.855
"1035","2012-10-24",27.475
"1036","2012-10-25",27.299999
"1037","2012-10-26",26.875
"1038","2012-10-31",27.389999
"1039","2012-11-01",28.200001
"1040","2012-11-02",27.58
"1041","2012-11-05",27.290001
"1042","2012-11-06",26.545
"1043","2012-11-07",26.209999
"1044","2012-11-08",25.83
"1045","2012-11-09",26.275
"1046","2012-11-12",25.950001
"1047","2012-11-13",26.370001
"1048","2012-11-14",25.639999
"1049","2012-11-15",25.719999
"1050","2012-11-16",25.68
"1051","2012-11-19",26.525
"1052","2012-11-20",26.77
"1053","2012-11-21",26.74
"1054","2012-11-23",27.094999
"1055","2012-11-26",27.065001
"1056","2012-11-27",27.025
"1057","2012-11-28",27.530001
"1058","2012-11-29",27.895
"1059","2012-11-30",28.139999
"1060","2012-12-03",27.924999
"1061","2012-12-04",28.049999
"1062","2012-12-05",28.52
"1063","2012-12-06",28.74
"1064","2012-12-07",28.43
"1065","2012-12-10",28.025
"1066","2012-12-11",28.639999
"1067","2012-12-12",28.665001
"1068","2012-12-13",28.040001
"1069","2012-12-14",28.165001
"1070","2012-12-17",28.735001
"1071","2012-12-18",29.434999
"1072","2012-12-19",29.23
"1073","2012-12-20",29.254999
"1074","2012-12-21",29.145
"1075","2012-12-24",29.135
"1076","2012-12-26",29.004999
"1077","2012-12-27",28.75
"1078","2012-12-28",28.559999
"1079","2012-12-31",29.25
"1080","2013-01-02",30.08
"1081","2013-01-03",30.165001
"1082","2013-01-04",30.370001
"1083","2013-01-07",30.105
"1084","2013-01-08",30.985001
"1085","2013-01-09",30.959999
"1086","2013-01-10",30.83
"1087","2013-01-11",31.045
"1088","2013-01-14",30.895
"1089","2013-01-15",30.76
"1090","2013-01-16",30.795
"1091","2013-01-17",30.995001
"1092","2013-01-18",30.93
"1093","2013-01-22",30.9
"1094","2013-01-23",30.895
"1095","2013-01-24",31.1
"1096","2013-01-25",31.4
"1097","2013-01-28",31.504999
"1098","2013-01-29",31.555
"1099","2013-01-30",31.645
"1100","2013-01-31",31.855
"1101","2013-02-01",32.095001
"1102","2013-02-04",31.855
"1103","2013-02-05",31.98
"1104","2013-02-06",31.834999
"1105","2013-02-07",32.165001
"1106","2013-02-08",32.299999
"1107","2013-02-11",32.154999
"1108","2013-02-12",32.110001
"1109","2013-02-13",32.154999
"1110","2013-02-14",31.879999
"1111","2013-02-15",31.504999
"1112","2013-02-19",31.51
"1113","2013-02-20",31.110001
"1114","2013-02-21",30.809999
"1115","2013-02-22",31.5
"1116","2013-02-25",31.495001
"1117","2013-02-26",31.594999
"1118","2013-02-27",32.424999
"1119","2013-02-28",32.25
"1120","2013-03-01",33.084999
"1121","2013-03-04",33.330002
"1122","2013-03-05",34.044998
"1123","2013-03-06",33.240002
"1124","2013-03-07",34.75
"1125","2013-03-08",34.994999
"1126","2013-03-11",35.049999
"1127","2013-03-12",34.959999
"1128","2013-03-13",35.040001
"1129","2013-03-14",35.299999
"1130","2013-03-15",34.669998
"1131","2013-03-18",34.735001
"1132","2013-03-19",34.845001
"1133","2013-03-20",35.25
"1134","2013-03-21",34.880001
"1135","2013-03-22",34.959999
"1136","2013-03-25",34.794998
"1137","2013-03-26",34.880001
"1138","2013-03-27",34.740002
"1139","2013-03-28",34.77
"1140","2013-04-01",34.985001
"1141","2013-04-02",35.009998
"1142","2013-04-03",34.915001
"1143","2013-04-04",34.860001
"1144","2013-04-05",34.994999
"1145","2013-04-08",35.275002
"1146","2013-04-09",35.34
"1147","2013-04-10",36.384998
"1148","2013-04-11",36.540001
"1149","2013-04-12",36.740002
"1150","2013-04-15",35.549999
"1151","2013-04-16",35.625
"1152","2013-04-17",35.540001
"1153","2013-04-18",35
"1154","2013-04-19",35.505001
"1155","2013-04-22",35.450001
"1156","2013-04-23",35.455002
"1157","2013-04-24",35.41
"1158","2013-04-25",35.645
"1159","2013-04-26",35.389999
"1160","2013-04-29",35.435001
"1161","2013-04-30",35.445
"1162","2013-05-01",35.279999
"1163","2013-05-02",35.93
"1164","2013-05-03",35.799999
"1165","2013-05-06",35.625
"1166","2013-05-07",35.235001
"1167","2013-05-08",34.91
"1168","2013-05-09",35.200001
"1169","2013-05-10",35.514999
"1170","2013-05-13",34.93
"1171","2013-05-14",35.285
"1172","2013-05-15",35.360001
"1173","2013-05-16",35.110001
"1174","2013-05-17",34.945
"1175","2013-05-20",34.855
"1176","2013-05-21",35.330002
"1177","2013-05-22",35.134998
"1178","2013-05-23",35.195
"1179","2013-05-24",35.029999
"1180","2013-05-28",35.470001
"1181","2013-05-29",35.005001
"1182","2013-05-30",35.16
"1183","2013-05-31",34.985001
"1184","2013-06-03",34.919998
"1185","2013-06-04",34.724998
"1186","2013-06-05",33.77
"1187","2013-06-06",33.564999
"1188","2013-06-07",34.009998
"1189","2013-06-10",33.009998
"1190","2013-06-11",32.84
"1191","2013-06-12",32.619999
"1192","2013-06-13",33.654999
"1193","2013-06-14",34.095001
"1194","2013-06-17",34.525002
"1195","2013-06-18",35.005001
"1196","2013-06-19",34.325001
"1197","2013-06-20",33.580002
"1198","2013-06-21",33.740002
"1199","2013-06-24",33.860001
"1200","2013-06-25",33.689999
"1201","2013-06-26",33.965
"1202","2013-06-27",34.27
"1203","2013-06-28",34.884998
"1204","2013-07-01",35.130001
"1205","2013-07-02",35.59
"1206","2013-07-03",36.439999
"1207","2013-07-05",36.665001
"1208","2013-07-08",37.029999
"1209","2013-07-09",36.849998
"1210","2013-07-10",37.215
"1211","2013-07-11",37.955002
"1212","2013-07-12",38.32
"1213","2013-07-15",38.119999
"1214","2013-07-16",38.115002
"1215","2013-07-17",38.365002
"1216","2013-07-18",38.669998
"1217","2013-07-19",38.105
"1218","2013-07-22",38.209999
"1219","2013-07-23",38.639999
"1220","2013-07-24",38.48
"1221","2013-07-25",38.794998
"1222","2013-07-26",38.689999
"1223","2013-07-29",38.435001
"1224","2013-07-30",36.84
"1225","2013-07-31",36.330002
"1226","2013-08-01",37.16
"1227","2013-08-02",37.415001
"1228","2013-08-05",37.615002
"1229","2013-08-06",37.535
"1230","2013-08-07",37.709999
"1231","2013-08-08",37.57
"1232","2013-08-09",37.514999
"1233","2013-08-12",37.419998
"1234","2013-08-13",37.830002
"1235","2013-08-14",37.455002
"1236","2013-08-15",36.419998
"1237","2013-08-16",36.365002
"1238","2013-08-19",36.450001
"1239","2013-08-20",36.41
"1240","2013-08-21",36.220001
"1241","2013-08-22",36.48
"1242","2013-08-23",36.535
"1243","2013-08-26",36.744999
"1244","2013-08-27",35.715
"1245","2013-08-28",35.764999
"1246","2013-08-29",35.764999
"1247","2013-08-30",35.584999
"1248","2013-09-03",35.505001
"1249","2013-09-04",35.415001
"1250","2013-09-05",35.509998
"1251","2013-09-06",35.514999
"1252","2013-09-09",35.825001
"1253","2013-09-10",35.740002
"1254","2013-09-11",36.044998
"1255","2013-09-12",35.924999
"1256","2013-09-13",35.904999
"1257","2013-09-16",36.310001
"1258","2013-09-17",36.775002
"1259","2013-09-18",36.970001
"1260","2013-09-19",37.400002
"1261","2013-09-20",37.32
"1262","2013-09-23",36.669998
"1263","2013-09-24",36.615002
"1264","2013-09-25",36.895
"1265","2013-09-26",38.525002
"1266","2013-09-27",38.880001
"1267","2013-09-30",39.060001
"1268","2013-10-01",38.544998
"1269","2013-10-02",38.119999
"1270","2013-10-03",37.625
"1271","2013-10-04",37.575001
"1272","2013-10-07",37.005001
"1273","2013-10-08",36.244999
"1274","2013-10-09",35.945
"1275","2013-10-10",36.700001
"1276","2013-10-11",36.764999
"1277","2013-10-14",36.764999
"1278","2013-10-15",36.395
"1279","2013-10-16",36.959999
"1280","2013-10-17",37.400002
"1281","2013-10-18",37.740002
"1282","2013-10-21",38
"1283","2013-10-22",39.134998
"1284","2013-10-23",39.005001
"1285","2013-10-24",39.445
"1286","2013-10-25",39.689999
"1287","2013-10-28",39.555
"1288","2013-10-29",39.435001
"1289","2013-10-30",39.080002
"1290","2013-10-31",41.355
"1291","2013-11-01",40.595001
"1292","2013-11-04",40.165001
"1293","2013-11-05",40.345001
"1294","2013-11-06",39.775002
"1295","2013-11-07",39.244999
"1296","2013-11-08",39.525002
"1297","2013-11-11",39.285
"1298","2013-11-12",39.005001
"1299","2013-11-13",39.654999
"1300","2013-11-14",39.720001
"1301","2013-11-15",39.700001
"1302","2013-11-18",39.634998
"1303","2013-11-19",39.474998
"1304","2013-11-20",39.575001
"1305","2013-11-21",39.514999
"1306","2013-11-22",39.794998
"1307","2013-11-25",39.709999
"1308","2013-11-26",40.105
"1309","2013-11-27",40.235001
"1310","2013-11-29",40.384998
"1311","2013-12-02",40.060001
"1312","2013-12-03",39.505001
"1313","2013-12-04",38.939999
"1314","2013-12-05",38.805
"1315","2013-12-06",39.424999
"1316","2013-12-09",39.459999
"1317","2013-12-10",39.294998
"1318","2013-12-11",39.029999
"1319","2013-12-12",38.264999
"1320","2013-12-13",38.195
"1321","2013-12-16",38.73
"1322","2013-12-17",38.799999
"1323","2013-12-18",39.82
"1324","2013-12-19",39.855
"1325","2013-12-20",40.450001
"1326","2013-12-23",40.715
"1327","2013-12-24",40.924999
"1328","2013-12-26",41.145
"1329","2013-12-27",41.165001
"1330","2013-12-30",41.790001
"1331","2013-12-31",41.93
"1332","2014-01-02",41.259998
"1333","2014-01-03",41.060001
"1334","2014-01-06",40.365002
"1335","2014-01-07",39.990002
"1336","2014-01-08",39.07
"1337","2014-01-09",39.220001
"1338","2014-01-10",38.775002
"1339","2014-01-13",37.605
"1340","2014-01-14",37.860001
"1341","2014-01-15",37.924999
"1342","2014-01-16",37.66
"1343","2014-01-17",37.264999
"1344","2014-01-21",37.064999
"1345","2014-01-22",37.150002
"1346","2014-01-23",36.990002
"1347","2014-01-24",36.794998
"1348","2014-01-27",35.884998
"1349","2014-01-28",36.055
"1350","2014-01-29",36.299999
"1351","2014-01-30",36.990002
"1352","2014-01-31",36.860001
"1353","2014-02-03",36.154999
"1354","2014-02-04",36.259998
"1355","2014-02-05",36.695
"1356","2014-02-06",37.674999
"1357","2014-02-07",38.009998
"1358","2014-02-10",37.900002
"1359","2014-02-11",38.025002
"1360","2014-02-12",38.035
"1361","2014-02-13",36.424999
"1362","2014-02-14",37.389999
"1363","2014-02-18",37.314999
"1364","2014-02-19",37.705002
"1365","2014-02-20",38.279999
"1366","2014-02-21",38.665001
"1367","2014-02-24",38.584999
"1368","2014-02-25",38.25
"1369","2014-02-26",38.029999
"1370","2014-02-27",38.16
"1371","2014-02-28",38.564999
"1372","2014-03-03",38.215
"1373","2014-03-04",39.099998
"1374","2014-03-05",39.205002
"1375","2014-03-06",39.875
"1376","2014-03-07",39.650002
"1377","2014-03-10",40
"1378","2014-03-11",39.43
"1379","2014-03-12",39.630001
"1380","2014-03-13",39.080002
"1381","2014-03-14",38.865002
"1382","2014-03-17",38.674999
"1383","2014-03-18",38.825001
"1384","2014-03-19",38.695
"1385","2014-03-20",38.509998
"1386","2014-03-21",38.895
"1387","2014-03-24",38.439999
"1388","2014-03-25",38.285
"1389","2014-03-26",38.07
"1390","2014-03-27",37.860001
"1391","2014-03-28",38.25
"1392","2014-03-31",38.529999
"1393","2014-04-01",39.195
"1394","2014-04-02",39.360001
"1395","2014-04-03",39.285
"1396","2014-04-04",38.810001
"1397","2014-04-07",37.724998
"1398","2014-04-08",37.450001
"1399","2014-04-09",37.775002
"1400","2014-04-10",37.16
"1401","2014-04-11",36.415001
"1402","2014-04-14",36.130001
"1403","2014-04-15",35.884998
"1404","2014-04-16",36.349998
"1405","2014-04-17",36.375
"1406","2014-04-21",36.220001
"1407","2014-04-22",36.294998
"1408","2014-04-23",36.080002
"1409","2014-04-24",35.990002
"1410","2014-04-25",35.77
"1411","2014-04-28",35.064999
"1412","2014-04-29",34.974998
"1413","2014-04-30",35.064999
"1414","2014-05-01",35.305
"1415","2014-05-02",35.369999
"1416","2014-05-05",35.755001
"1417","2014-05-06",34.145
"1418","2014-05-07",33.474998
"1419","2014-05-08",34.099998
"1420","2014-05-09",33.490002
"1421","2014-05-12",33.889999
"1422","2014-05-13",33.645
"1423","2014-05-14",33.564999
"1424","2014-05-15",33.599998
"1425","2014-05-16",33.945
"1426","2014-05-19",34.334999
"1427","2014-05-20",34.25
"1428","2014-05-21",36.005001
"1429","2014-05-22",36.439999
"1430","2014-05-23",37.555
"1431","2014-05-27",37.924999
"1432","2014-05-28",38.395
"1433","2014-05-29",37.84
"1434","2014-05-30",37.474998
"1435","2014-06-02",38.299999
"1436","2014-06-03",38.615002
"1437","2014-06-04",38.794998
"1438","2014-06-05",39.240002
"1439","2014-06-06",39.380001
"1440","2014-06-09",39.41
"1441","2014-06-10",39.34
"1442","2014-06-11",38.720001
"1443","2014-06-12",38.650002
"1444","2014-06-13",38.25
"1445","2014-06-16",38.134998
"1446","2014-06-17",38.185001
"1447","2014-06-18",38.005001
"1448","2014-06-19",37.450001
"1449","2014-06-20",36.645
"1450","2014-06-23",36.799999
"1451","2014-06-24",36.785
"1452","2014-06-25",36.705002
"1453","2014-06-26",36.040001
"1454","2014-06-27",36.145
"1455","2014-06-30",36.294998
"1456","2014-07-01",37.195
"1457","2014-07-02",37.560001
"1458","2014-07-03",37.900002
"1459","2014-07-07",37.709999
"1460","2014-07-08",37.650002
"1461","2014-07-09",38.560001
"1462","2014-07-10",38.540001
"1463","2014-07-11",38.924999
"1464","2014-07-14",38.494999
"1465","2014-07-15",38.700001
"1466","2014-07-16",41.040001
"1467","2014-07-17",41.73
"1468","2014-07-18",42
"1469","2014-07-21",41.580002
"1470","2014-07-22",41.169998
"1471","2014-07-23",40.695
"1472","2014-07-24",40.639999
"1473","2014-07-25",40.764999
"1474","2014-07-28",40.880001
"1475","2014-07-29",40.715
"1476","2014-07-30",41.310001
"1477","2014-07-31",42.049999
"1478","2014-08-01",40.919998
"1479","2014-08-04",41.584999
"1480","2014-08-05",41.404999
"1481","2014-08-06",40.610001
"1482","2014-08-07",39.779999
"1483","2014-08-08",40.959999
"1484","2014-08-11",40.970001
"1485","2014-08-12",40.73
"1486","2014-08-13",40.939999
"1487","2014-08-14",40.959999
"1488","2014-08-15",41.619999
"1489","2014-08-18",42.360001
"1490","2014-08-19",42.73
"1491","2014-08-20",43.200001
"1492","2014-08-21",43.189999
"1493","2014-08-22",43.060001
"1494","2014-08-25",42.790001
"1495","2014-08-26",43.09
"1496","2014-08-27",42.919998
"1497","2014-08-28",42.91
"1498","2014-08-29",42.970001
"1499","2014-09-02",43.610001
"1500","2014-09-03",43.139999
"1501","2014-09-04",43.029999
"1502","2014-09-05",42.630001
"1503","2014-09-08",42.16
"1504","2014-09-09",40.25
"1505","2014-09-10",40.32
"1506","2014-09-11",39.919998
"1507","2014-09-12",38.799999
"1508","2014-09-15",38.529999
"1509","2014-09-16",38.970001
"1510","2014-09-17",39.349998
"1511","2014-09-18",39.419998
"1512","2014-09-19",39.52
"1513","2014-09-22",38.57
"1514","2014-09-23",37.669998
"1515","2014-09-24",37.540001
"1516","2014-09-25",37.599998
"1517","2014-09-26",38.189999
"1518","2014-09-29",37.209999
"1519","2014-09-30",37.279999
"1520","2014-10-01",36.02
"1521","2014-10-02",36.049999
"1522","2014-10-03",36.77
"1523","2014-10-06",36.57
"1524","2014-10-07",35.41
"1525","2014-10-08",36.009998
"1526","2014-10-09",34.939999
"1527","2014-10-10",34.529999
"1528","2014-10-13",33.459999
"1529","2014-10-14",33.84
"1530","2014-10-15",33.849998
"1531","2014-10-16",33.970001
"1532","2014-10-17",34.380001
"1533","2014-10-20",34.16
"1534","2014-10-21",35.900002
"1535","2014-10-22",34.48
"1536","2014-10-23",35.689999
"1537","2014-10-24",36.189999
"1538","2014-10-27",36.189999
"1539","2014-10-28",37.049999
"1540","2014-10-29",36.66
"1541","2014-10-30",35.950001
"1542","2014-10-31",34.990002
"1543","2014-11-03",35.169998
"1544","2014-11-04",33.369999
"1545","2014-11-05",34.490002
"1546","2014-11-06",32.869999
"1547","2014-11-07",32.34
"1548","2014-11-10",31.950001
"1549","2014-11-11",31.540001
"1550","2014-11-12",31.379999
"1551","2014-11-13",32
"1552","2014-11-14",32.32
"1553","2014-11-17",31.469999
"1554","2014-11-18",32.689999
"1555","2014-11-19",32.490002
"1556","2014-11-20",33.48
"1557","2014-11-21",33.18
"1558","2014-11-24",33.799999
"1559","2014-11-25",33.919998
"1560","2014-11-26",33.860001
"1561","2014-11-28",34.009998
"1562","2014-12-01",33.98
"1563","2014-12-02",34.310001
"1564","2014-12-03",34.689999
"1565","2014-12-04",33.939999
"1566","2014-12-05",33.32
"1567","2014-12-08",33.23
"1568","2014-12-09",33.959999
"1569","2014-12-10",33.150002
"1570","2014-12-11",33.189999
"1571","2014-12-12",32.540001
"1572","2014-12-15",31.950001
"1573","2014-12-16",32.290001
"1574","2014-12-17",33.52
"1575","2014-12-18",34.57
"1576","2014-12-19",34.540001
"1577","2014-12-22",34
"1578","2014-12-23",34.200001
"1579","2014-12-24",33.990002
"1580","2014-12-26",33.810001
"1581","2014-12-29",34.459999
"1582","2014-12-30",34.220001
"1583","2014-12-31",33.720001
"1584","2015-01-02",33.439999
"1585","2015-01-05",32.130001
"1586","2015-01-06",31.120001
"1587","2015-01-07",31.32
"1588","2015-01-08",31.43
"1589","2015-01-09",31.17
"1590","2015-01-12",30.879999
"1591","2015-01-13",30.33
"1592","2015-01-14",29.17
"1593","2015-01-15",28.459999
"1594","2015-01-16",28.540001
"1595","2015-01-20",28.23
"1596","2015-01-21",28.4
"1597","2015-01-22",28.879999
"1598","2015-01-23",28.98
"1599","2015-01-26",29.139999
"1600","2015-01-27",29.35
"1601","2015-01-28",28.879999
"1602","2015-01-29",28.77
"1603","2015-01-30",27.879999
"1604","2015-02-02",28.1
"1605","2015-02-03",28.379999
"1606","2015-02-04",28.950001
"1607","2015-02-05",28.379999
"1608","2015-02-06",28.91
"1609","2015-02-09",29.129999
"1610","2015-02-10",29.870001
"1611","2015-02-11",29.549999
"1612","2015-02-12",29.52
"1613","2015-02-13",30.32
"1614","2015-02-17",30.030001
"1615","2015-02-18",29.98
"1616","2015-02-19",29.959999
"1617","2015-02-20",29.51
"1618","2015-02-23",30.34
"1619","2015-02-24",30.709999
"1620","2015-02-25",31.379999
"1621","2015-02-26",30.84
"1622","2015-02-27",30.51
"1623","2015-03-02",31.08
"1624","2015-03-03",32.540001
"1625","2015-03-04",32.169998
"1626","2015-03-05",32.150002
"1627","2015-03-06",31.77
"1628","2015-03-09",31.52
"1629","2015-03-10",31.17
"1630","2015-03-11",31.35
"1631","2015-03-12",31.209999
"1632","2015-03-13",30.969999
"1633","2015-03-16",31.389999
"1634","2015-03-17",31.040001
"1635","2015-03-18",30.73
"1636","2015-03-19",30.66
"1637","2015-03-20",31.379999
"1638","2015-03-23",31.24
"1639","2015-03-24",31.15
"1640","2015-03-25",30.16
"1641","2015-03-26",29.690001
"1642","2015-03-27",29.77
"1643","2015-03-30",29.790001
"1644","2015-03-31",29.48
"1645","2015-04-01",29.82
"1646","2015-04-02",30.65
"1647","2015-04-06",31.620001
"1648","2015-04-07",31.690001
"1649","2015-04-08",31.77
"1650","2015-04-09",32.09
"1651","2015-04-10",31.82
"1652","2015-04-13",31.67
"1653","2015-04-14",31.43
"1654","2015-04-15",31.91
"1655","2015-04-16",31.76
"1656","2015-04-17",31.15
"1657","2015-04-20",32.169998
"1658","2015-04-21",31.77
"1659","2015-04-22",31.690001
"1660","2015-04-23",31.799999
"1661","2015-04-24",31.02
"1662","2015-04-27",30.440001
"1663","2015-04-28",29.93
"1664","2015-04-29",30.17
"1665","2015-04-30",30.23
"1666","2015-05-01",30.5
"1667","2015-05-04",30.9
"1668","2015-05-05",30.34
"1669","2015-05-06",29.59
"1670","2015-05-07",29.08
"1671","2015-05-08",28.91
"1672","2015-05-11",28.530001
"1673","2015-05-12",29.379999
"1674","2015-05-13",29.09
"1675","2015-05-14",29.16
"1676","2015-05-15",29.459999
"1677","2015-05-18",30.639999
"1678","2015-05-19",30.9
"1679","2015-05-20",31.07
"1680","2015-05-21",31
"1681","2015-05-22",30.959999
"1682","2015-05-26",30.610001
"1683","2015-05-27",31.01
"1684","2015-05-28",31.02
"1685","2015-05-29",31.450001
"1686","2015-06-01",31.440001
"1687","2015-06-02",31.58
"1688","2015-06-03",31.5
"1689","2015-06-04",31.459999
"1690","2015-06-05",31.889999
"1691","2015-06-08",31.42
"1692","2015-06-09",30.93
"1693","2015-06-10",30.92
"1694","2015-06-11",30.77
"1695","2015-06-12",30.379999
"1696","2015-06-15",30.6
"1697","2015-06-16",30.83
"1698","2015-06-17",31.27
"1699","2015-06-18",31.790001
"1700","2015-06-19",31.950001
"1701","2015-06-22",31.93
"1702","2015-06-23",32
"1703","2015-06-24",31.76
"1704","2015-06-25",31.65
"1705","2015-06-26",31.549999
"1706","2015-06-29",31
"1707","2015-06-30",31.08
"1708","2015-07-01",31.09
"1709","2015-07-02",31.25
"1710","2015-07-06",31
"1711","2015-07-07",31.620001
"1712","2015-07-08",30.85
"1713","2015-07-09",30.559999
"1714","2015-07-10",31.32
"1715","2015-07-13",31.459999
"1716","2015-07-14",31.889999
"1717","2015-07-15",31.940001
"1718","2015-07-16",32.68
"1719","2015-07-17",31
"1720","2015-07-20",30.24
"1721","2015-07-21",29.459999
"1722","2015-07-22",29.91
"1723","2015-07-23",29.66
"1724","2015-07-24",29.5
"1725","2015-07-27",29.1
"1726","2015-07-28",28.889999
"1727","2015-07-29",29.34
"1728","2015-07-30",29.67
"1729","2015-07-31",30.299999
"1730","2015-08-03",30.01
"1731","2015-08-04",30.059999
"1732","2015-08-05",26.719999
"1733","2015-08-06",27.969999
"1734","2015-08-07",27.75
"1735","2015-08-10",27.959999
"1736","2015-08-11",27.25
"1737","2015-08-12",27.49
"1738","2015-08-13",27.25
"1739","2015-08-14",27.120001
"1740","2015-08-17",27.67
"1741","2015-08-18",27.75
"1742","2015-08-19",27.6
"1743","2015-08-20",26.27
"1744","2015-08-21",25.99
"1745","2015-08-24",24.860001
"1746","2015-08-25",24.209999
"1747","2015-08-26",25.1
"1748","2015-08-27",25.32
"1749","2015-08-28",25.709999
"1750","2015-08-31",25.360001
"1751","2015-09-01",25.23
"1752","2015-09-02",25.5
"1753","2015-09-03",25.84
"1754","2015-09-04",25.23
"1755","2015-09-08",25.809999
"1756","2015-09-09",25.34
"1757","2015-09-10",25.459999
"1758","2015-09-11",25.379999
"1759","2015-09-14",24.82
"1760","2015-09-15",25.34
"1761","2015-09-16",25.93
"1762","2015-09-17",26.26
"1763","2015-09-18",26.24
"1764","2015-09-21",26.629999
"1765","2015-09-22",25.969999
"1766","2015-09-23",25.93
"1767","2015-09-24",26
"1768","2015-09-25",25.950001
"1769","2015-09-28",25.879999
"1770","2015-09-29",24.700001
"1771","2015-09-30",24.290001
"1772","2015-10-01",23.83
"1773","2015-10-02",24.389999
"1774","2015-10-05",25.33
"1775","2015-10-06",25.73
"1776","2015-10-07",26.42
"1777","2015-10-08",27.030001
"1778","2015-10-09",27.26
"1779","2015-10-12",27.209999
"1780","2015-10-13",27.09
"1781","2015-10-14",26.58
"1782","2015-10-15",27.110001
"1783","2015-10-16",26.709999
"1784","2015-10-19",26.73
"1785","2015-10-20",27.200001
"1786","2015-10-21",26.879999
"1787","2015-10-22",27.65
"1788","2015-10-23",27.809999
"1789","2015-10-26",27.559999
"1790","2015-10-27",26.940001
"1791","2015-10-28",27.68
"1792","2015-10-29",27.459999
"1793","2015-10-30",27.52
"1794","2015-11-02",27.99
"1795","2015-11-03",29.059999
"1796","2015-11-04",28.610001
"1797","2015-11-05",27.940001
"1798","2015-11-06",27.530001
"1799","2015-11-09",27.57
"1800","2015-11-10",28.549999
"1801","2015-11-11",29.219999
"1802","2015-11-12",28.870001
"1803","2015-11-13",28.68
"1804","2015-11-16",29.16
"1805","2015-11-17",28.700001
"1806","2015-11-18",29.450001
"1807","2015-11-19",28.860001
"1808","2015-11-20",29.059999
"1809","2015-11-23",29.190001
"1810","2015-11-24",29.25
"1811","2015-11-25",29.32
"1812","2015-11-27",29.459999
"1813","2015-11-30",29.58
"1814","2015-12-01",29.530001
"1815","2015-12-02",28.780001
"1816","2015-12-03",28.68
"1817","2015-12-04",29.4
"1818","2015-12-07",29.389999
"1819","2015-12-08",28.18
"1820","2015-12-09",27.290001
"1821","2015-12-10",27.190001
"1822","2015-12-11",26.25
"1823","2015-12-14",25.35
"1824","2015-12-15",25.48
"1825","2015-12-16",26.110001
"1826","2015-12-17",25.379999
"1827","2015-12-18",24.98
"1828","2015-12-21",25.129999
"1829","2015-12-22",25.530001
"1830","2015-12-23",25.73
"1831","2015-12-24",25.549999
"1832","2015-12-28",25.35
"1833","2015-12-29",25.379999
"1834","2015-12-30",25.059999
"1835","2015-12-31",25.219999
"1836","2016-01-04",25.16
"1837","2016-01-05",25.27
"1838","2016-01-06",25.1
"1839","2016-01-07",24.32
"1840","2016-01-08",25
"1841","2016-01-11",24.85
"1842","2016-01-12",25.25
"1843","2016-01-13",24.620001
"1844","2016-01-14",25.42
"1845","2016-01-15",25.07
"1846","2016-01-19",25.219999
"1847","2016-01-20",25.02
"1848","2016-01-21",25.540001
"1849","2016-01-22",26.43
"1850","2016-01-25",25.92
"1851","2016-01-26",27.120001
"1852","2016-01-27",26.790001
"1853","2016-01-28",26.440001
"1854","2016-01-29",27.209999
"1855","2016-02-01",27.389999
"1856","2016-02-02",26.059999
"1857","2016-02-03",26.889999
"1858","2016-02-04",27.190001
"1859","2016-02-05",26.59
"1860","2016-02-08",25.389999
"1861","2016-02-09",24.33
"1862","2016-02-10",24.280001
"1863","2016-02-11",23.809999
"1864","2016-02-12",24.440001
"1865","2016-02-16",25.030001
"1866","2016-02-17",26.01
"1867","2016-02-18",25.27
"1868","2016-02-19",24.940001
"1869","2016-02-22",25.709999
"1870","2016-02-23",24.690001
"1871","2016-02-24",24.82
"1872","2016-02-25",24.57
"1873","2016-02-26",24.58
"1874","2016-02-29",24.65
"1875","2016-03-01",25.77
"1876","2016-03-02",26
"1877","2016-03-03",26.82
"1878","2016-03-04",26.73
"1879","2016-03-07",27.09
"1880","2016-03-08",26.24
"1881","2016-03-09",26.620001
