"","date","SSKN"
"2060","2015-03-10",10.4
"2061","2015-03-11",16.6
"2062","2015-03-12",16.049999
"2063","2015-03-13",15.2
"2064","2015-03-16",17.85
"2065","2015-03-17",17.35
"2066","2015-03-18",16.9
"2067","2015-03-19",16.6
"2068","2015-03-20",15.8
"2069","2015-03-23",15.35
"2070","2015-03-24",15.35
"2071","2015-03-25",13.5
"2072","2015-03-26",14.3
"2073","2015-03-27",14.95
"2074","2015-03-30",13.9
"2075","2015-03-31",12.85
"2076","2015-04-01",12.4
"2077","2015-04-02",12.2
"2078","2015-04-06",11.4
"2079","2015-04-07",11.95
"2080","2015-04-08",12
"2081","2015-04-09",12.1
"2082","2015-04-10",11.85
"2083","2015-04-13",11.1
"2084","2015-04-14",9.85
"2085","2015-04-15",8.7
"2086","2015-04-16",8.5
"2087","2015-04-17",8
"2088","2015-04-20",8.05
"2089","2015-04-21",8.3
"2090","2015-04-22",7.6
"2091","2015-04-23",7.45
"2092","2015-04-24",7.55
"2093","2015-04-27",7.2
"2094","2015-04-28",7.4
"2095","2015-04-29",7.45
"2096","2015-04-30",7.5
"2097","2015-05-01",7.5
"2098","2015-05-04",8.1
"2099","2015-05-05",7.8
"2100","2015-05-06",7.65
"2101","2015-05-07",7.1
"2102","2015-05-08",7.2
"2103","2015-05-11",7.55
"2104","2015-05-12",7.3
"2105","2015-05-13",7.2
"2106","2015-05-14",7.25
"2107","2015-05-15",7.15
"2108","2015-05-18",7.15
"2109","2015-05-19",7.3
"2110","2015-05-20",8.1
"2111","2015-05-21",8.45
"2112","2015-05-22",7.95
"2113","2015-05-26",7.7
"2114","2015-05-27",7.8
"2115","2015-05-28",7.7
"2116","2015-05-29",7.65
"2117","2015-06-01",7.45
"2118","2015-06-02",7.6
"2119","2015-06-03",7.45
"2120","2015-06-04",7.3
"2121","2015-06-05",7.45
"2122","2015-06-08",7.7
"2123","2015-06-09",7.65
"2124","2015-06-10",7.65
"2125","2015-06-11",7.75
"2126","2015-06-12",7.85
"2127","2015-06-15",7.85
"2128","2015-06-16",8.2
"2129","2015-06-17",8.1
"2130","2015-06-18",8.1
"2131","2015-06-19",8.7
"2132","2015-06-22",8.7
"2133","2015-06-23",6.65
"2134","2015-06-24",6.65
"2135","2015-06-25",6.55
"2136","2015-06-26",6
"2137","2015-06-29",5.75
"2138","2015-06-30",5.75
"2139","2015-07-01",5.75
"2140","2015-07-02",5.8
"2141","2015-07-06",5.8
"2142","2015-07-07",5.65
"2143","2015-07-08",5.55
"2144","2015-07-09",5.5
"2145","2015-07-10",5.6
"2146","2015-07-13",5.5
"2147","2015-07-14",5.6
"2148","2015-07-15",6
"2149","2015-07-16",5.85
"2150","2015-07-17",6
"2151","2015-07-20",5.9
"2152","2015-07-21",5.8
"2153","2015-07-22",5.75
"2154","2015-07-23",5.95
"2155","2015-07-24",6
"2156","2015-07-27",5.75
"2157","2015-07-28",5.8
"2158","2015-07-29",5.9
"2159","2015-07-30",5.9
"2160","2015-07-31",5.9
"2161","2015-08-03",5.7
"2162","2015-08-04",5.7
"2163","2015-08-05",5.55
"2164","2015-08-06",5.65
"2165","2015-08-07",5.55
"2166","2015-08-10",5.5
"2167","2015-08-11",5.6
"2168","2015-08-12",5.85
"2169","2015-08-13",5.75
"2170","2015-08-14",5.7
"2171","2015-08-17",5.65
"2172","2015-08-18",5.85
"2173","2015-08-19",5.8
"2174","2015-08-20",5.7
"2175","2015-08-21",5.45
"2176","2015-08-24",5.25
"2177","2015-08-25",5.55
"2178","2015-08-26",5.7
"2179","2015-08-27",5.75
"2180","2015-08-28",5.9
"2181","2015-08-31",5.9
"2182","2015-09-01",6
"2183","2015-09-02",5.95
"2184","2015-09-03",5.95
"2185","2015-09-04",5.8
"2186","2015-09-08",6
"2187","2015-09-09",5.95
"2188","2015-09-10",5.9
"2189","2015-09-11",6.05
"2190","2015-09-14",5.85
"2191","2015-09-15",6
"2192","2015-09-16",6
"2193","2015-09-17",6.05
"2194","2015-09-18",6.25
"2195","2015-09-21",6.05
"2196","2015-09-22",5.95
"2197","2015-09-23",6.05
"2198","2015-09-24",5.9
"2199","2015-09-25",5.75
"2200","2015-09-28",5.5
"2201","2015-09-29",5.65
"2202","2015-09-30",5.7
"2203","2015-10-01",5.65
"2204","2015-10-02",5.6
"2205","2015-10-05",5.7
"2206","2015-10-06",5.85
"2207","2015-10-07",5.75
"2208","2015-10-08",5.85
"2209","2015-10-09",5.8
"2210","2015-10-12",5.85
"2211","2015-10-13",5.8
"2212","2015-10-14",5.8
"2213","2015-10-15",5.8
"2214","2015-10-16",5.85
"2215","2015-10-19",6
"2216","2015-10-20",5.7
"2217","2015-10-21",5.75
"2218","2015-10-22",5.65
"2219","2015-10-23",5.55
"2220","2015-10-26",5.45
"2221","2015-10-27",5.35
"2222","2015-10-28",5.55
"2223","2015-10-29",5.55
"2224","2015-10-30",5.6
"2225","2015-11-02",5.5
"2226","2015-11-03",5.35
"2227","2015-11-04",5.45
"2228","2015-11-05",5.35
"2229","2015-11-06",5.4
"2230","2015-11-09",5.6
"2231","2015-11-10",5.75
"2232","2015-11-11",5.75
"2233","2015-11-12",5.8
"2234","2015-11-13",5.95
"2235","2015-11-16",5.95
"2236","2015-11-17",6
"2237","2015-11-18",5.85
"2238","2015-11-19",6
"2239","2015-11-20",5.95
"2240","2015-11-23",6
"2241","2015-11-24",6
"2242","2015-11-25",6
"2243","2015-11-27",6.05
"2244","2015-11-30",5.9
"2245","2015-12-01",5.9
"2246","2015-12-02",5.95
"2247","2015-12-03",5.95
"2248","2015-12-04",5.75
"2249","2015-12-07",5.7
"2250","2015-12-08",5.7
"2251","2015-12-09",5.7
"2252","2015-12-10",5.65
"2253","2015-12-11",5.65
"2254","2015-12-14",5.5
"2255","2015-12-15",5.45
"2256","2015-12-16",5.65
"2257","2015-12-17",5.7
"2258","2015-12-18",5.65
"2259","2015-12-21",5.65
"2260","2015-12-22",5.65
"2261","2015-12-23",5.7
"2262","2015-12-24",5.55
"2263","2015-12-28",5.6
"2264","2015-12-29",5.55
"2265","2015-12-30",5.55
"2266","2015-12-31",5.55
"2267","2016-01-04",5.6
"2268","2016-01-05",5.75
"2269","2016-01-06",5.6
"2270","2016-01-07",5.6
"2271","2016-01-08",5.65
"2272","2016-01-11",5.55
"2273","2016-01-12",5.35
"2274","2016-01-13",5.35
"2275","2016-01-14",5.4
"2276","2016-01-15",5.2
"2277","2016-01-19",5.2
"2278","2016-01-20",5.2
"2279","2016-01-21",5.35
"2280","2016-01-22",5.5
"2281","2016-01-25",5.4
"2282","2016-01-26",5.3
"2283","2016-01-27",5.35
"2284","2016-01-28",5.3
"2285","2016-01-29",5.25
"2286","2016-02-01",5.4
"2287","2016-02-02",5.4
"2288","2016-02-03",5.25
"2289","2016-02-04",5.4
"2290","2016-02-05",5.35
"2291","2016-02-08",5.25
"2292","2016-02-09",5.1
"2293","2016-02-10",5
"2294","2016-02-11",4.9
"2295","2016-02-12",4.9
"2296","2016-02-16",5
"2297","2016-02-17",5
"2298","2016-02-18",5
"2299","2016-02-19",5
"2300","2016-02-22",4.95
"2301","2016-02-23",4.9
"2302","2016-02-24",5.05
"2303","2016-02-25",5.1
"2304","2016-02-26",5.2
"2305","2016-02-29",5.05
"2306","2016-03-01",5.45
"2307","2016-03-02",5.5
"2308","2016-03-03",5.3
"2309","2016-03-04",5.45
"2310","2016-03-07",5.35
"2311","2016-03-08",5.35
"2312","2016-03-09",5.35
"2313","2016-03-10",5.5
"2314","2016-03-11",5.25
"2315","2016-03-14",5.15
"2316","2016-03-15",4.85
"2317","2016-03-16",4.8
"2318","2016-03-17",4.75
"2319","2016-03-18",4.95
"2320","2016-03-21",4.75
"2321","2016-03-22",4.7
"2322","2016-03-23",4.65
"2323","2016-03-24",4.65
"2324","2016-03-28",4.7
"2325","2016-03-29",4.65
"2326","2016-03-30",4.75
"2327","2016-03-31",4.75
"2328","2016-04-01",4.75
"2329","2016-04-04",4.8
"2330","2016-04-05",4.65
"2331","2016-04-06",4.6
"2332","2016-04-07",4.7
"2333","2016-04-08",4.75
"2334","2016-04-11",4.8
"2335","2016-04-12",4.65
"2336","2016-04-13",4.7
"2337","2016-04-14",4.65
"2338","2016-04-15",4.6
"2339","2016-04-18",4.6
"2340","2016-04-19",4.6
"2341","2016-04-20",4.7
"2342","2016-04-21",4.65
"2343","2016-04-22",4.65
"2344","2016-04-25",4.6
"2345","2016-04-26",4.65
"2346","2016-04-27",4.7
"2347","2016-04-28",4.65
"2348","2016-04-29",4.65
"2349","2016-05-02",4.55
"2350","2016-05-03",4.6
"2351","2016-05-04",4.55
"2352","2016-05-05",4.25
"2353","2016-05-06",4.4
"2354","2016-05-09",4.25
"2355","2016-05-10",4.4
"2356","2016-05-11",4.6
"2357","2016-05-12",4.6
"2358","2016-05-13",4.05
"2359","2016-05-16",3.85
"2360","2016-05-17",3.55
"2361","2016-05-18",3.45
"2362","2016-05-19",3.55
"2363","2016-05-20",3.4
"2364","2016-05-23",3.6
"2365","2016-05-24",3.7
"2366","2016-05-25",3.6
"2367","2016-05-26",3.65
"2368","2016-05-27",3.55
"2369","2016-05-31",3.6
"2370","2016-06-01",3.65
"2371","2016-06-02",3.55
"2372","2016-06-03",3.6
"2373","2016-06-06",3.7
"2374","2016-06-07",3.75
"2375","2016-06-08",3.8
"2376","2016-06-09",4
"2377","2016-06-10",3.65
"2378","2016-06-13",3.65
"2379","2016-06-14",3.7
"2380","2016-06-15",3.15
"2381","2016-06-16",3.35
"2382","2016-06-17",3.3
"2383","2016-06-20",3.2
"2384","2016-06-21",3.3
"2385","2016-06-22",3.25
"2386","2016-06-23",3.2
"2387","2016-06-24",3.25
"2388","2016-06-27",3.25
"2389","2016-06-28",3.25
"2390","2016-06-29",3.2
"2391","2016-06-30",3.05
"2392","2016-07-01",3.25
"2393","2016-07-05",3.25
"2394","2016-07-06",3.55
"2395","2016-07-07",3.55
"2396","2016-07-08",3.5
"2397","2016-07-11",3.4
"2398","2016-07-12",3.45
"2399","2016-07-13",3.45
"2400","2016-07-14",3.55
"2401","2016-07-15",3.5
"2402","2016-07-18",3.3
"2403","2016-07-19",3.2
"2404","2016-07-20",3.2
"2405","2016-07-21",3.1
"2406","2016-07-22",3.1
"2407","2016-07-25",3.5
"2408","2016-07-26",3.5
"2409","2016-07-27",3.5
"2410","2016-07-28",3.5
"2411","2016-07-29",3.35
"2412","2016-08-01",3.7
"2413","2016-08-02",3.4
"2414","2016-08-03",3.6
"2415","2016-08-04",3.55
"2416","2016-08-05",3.65
"2417","2016-08-08",3.2
"2418","2016-08-09",3.45
"2419","2016-08-10",3.4
"2420","2016-08-11",3.6
"2421","2016-08-12",3.4
"2422","2016-08-15",3.4
"2423","2016-08-16",3.45
"2424","2016-08-17",3.45
"2425","2016-08-18",3.45
"2426","2016-08-19",3.45
"2427","2016-08-22",3.15
"2428","2016-08-23",3.25
"2429","2016-08-24",3.25
"2430","2016-08-25",3.15
"2431","2016-08-26",3.15
"2432","2016-08-29",3.1
"2433","2016-08-30",3.15
"2434","2016-08-31",3.1
"2435","2016-09-01",3.1
"2436","2016-09-02",3
"2437","2016-09-06",3
"2438","2016-09-07",3
"2439","2016-09-08",3.15
"2440","2016-09-09",3.1
"2441","2016-09-12",3
"2442","2016-09-13",2.85
"2443","2016-09-14",2.95
"2444","2016-09-15",2.75
"2445","2016-09-16",2.75
"2446","2016-09-19",2.65
"2447","2016-09-20",2.55
"2448","2016-09-21",2.5
"2449","2016-09-22",2.65
"2450","2016-09-23",2.55
"2451","2016-09-26",2.6
"2452","2016-09-27",2.55
"2453","2016-09-28",2.65
"2454","2016-09-29",2.65
"2455","2016-09-30",2.65
"2456","2016-10-03",2.55
"2457","2016-10-04",2.55
"2458","2016-10-05",2.55
"2459","2016-10-06",2.65
"2460","2016-10-07",2.7
"2461","2016-10-10",2.7
"2462","2016-10-11",2.6
"2463","2016-10-12",2.6
"2464","2016-10-13",2.6
"2465","2016-10-14",2.5
"2466","2016-10-17",2.5
"2467","2016-10-18",2.4
"2468","2016-10-19",2.5
"2469","2016-10-20",2.55
"2470","2016-10-21",2.45
"2471","2016-10-24",2.45
"2472","2016-10-25",2.4
"2473","2016-10-26",2.4
"2474","2016-10-27",2.55
"2475","2016-10-28",2.6
"2476","2016-10-31",2.75
"2477","2016-11-01",2.4
"2478","2016-11-02",2.45
"2479","2016-11-03",2.35
"2480","2016-11-04",2.4
"2481","2016-11-07",2.35
"2482","2016-11-08",2.4
"2483","2016-11-09",2.55
"2484","2016-11-10",2.5
"2485","2016-11-11",2.45
"2486","2016-11-14",2.45
"2487","2016-11-15",2.5
"2488","2016-11-16",2.45
"2489","2016-11-17",2.35
"2490","2016-11-18",2.4
"2491","2016-11-21",2.5
"2492","2016-11-22",2.5
"2493","2016-11-23",2.5
"2494","2016-11-25",2.5
"2495","2016-11-28",2.6
"2496","2016-11-29",2.65
"2497","2016-11-30",3.05
"2498","2016-12-01",2.95
"2499","2016-12-02",2.95
"2500","2016-12-05",2.95
"2501","2016-12-06",2.75
"2502","2016-12-07",2.8
"2503","2016-12-08",2.8
"2504","2016-12-09",2.8
"2505","2016-12-12",2.9
"2506","2016-12-13",2.7
"2507","2016-12-14",2.6
"2508","2016-12-15",2.6
"2509","2016-12-16",2.5
"2510","2016-12-19",2.55
"2511","2016-12-20",2.5
"2512","2016-12-21",2.6
"2513","2016-12-22",2.55
"2514","2016-12-23",2.5
"2515","2016-12-27",2.45
"2516","2016-12-28",2.35
"2517","2016-12-29",2.35
"2518","2016-12-30",2.2
"2519","2017-01-03",2.25
"2520","2017-01-04",2.3
"2521","2017-01-05",2.4
"2522","2017-01-06",2.35
"2523","2017-01-09",2.4
"2524","2017-01-10",2.4
"2525","2017-01-11",3
"2526","2017-01-12",2.8
"2527","2017-01-13",2.6
"2528","2017-01-17",2.95
"2529","2017-01-18",2.9
"2530","2017-01-19",2.85
"2531","2017-01-20",2.6
"2532","2017-01-23",2.65
"2533","2017-01-24",2.75
"2534","2017-01-25",2.65
"2535","2017-01-26",2.65
"2536","2017-01-27",2.7
"2537","2017-01-30",2.8
"2538","2017-01-31",2.6
"2539","2017-02-01",2.65
"2540","2017-02-02",2.65
"2541","2017-02-03",2.7
"2542","2017-02-06",2.55
"2543","2017-02-07",2.85
"2544","2017-02-08",3.1
"2545","2017-02-09",3.1
"2546","2017-02-10",2.9
"2547","2017-02-13",2.85
"2548","2017-02-14",3
"2549","2017-02-15",2.85
"2550","2017-02-16",2.7
"2551","2017-02-17",2.85
"2552","2017-02-21",2.9
"2553","2017-02-22",2.95
"2554","2017-02-23",3
"2555","2017-02-24",2.9
"2556","2017-02-27",3.05
"2557","2017-02-28",3
"2558","2017-03-01",2.8
"2559","2017-03-02",3.05
"2560","2017-03-03",3
"2561","2017-03-06",3.05
"2562","2017-03-07",2.9
"2563","2017-03-08",2.95
"2564","2017-03-09",2.95
"2565","2017-03-10",2.95
"2566","2017-03-13",3
"2567","2017-03-14",3.15
"2568","2017-03-15",3.05
"2569","2017-03-16",3.1
"2570","2017-03-17",2.9
"2571","2017-03-20",2.95
"2572","2017-03-21",2.9
"2573","2017-03-22",3
"2574","2017-03-23",3.05
"2575","2017-03-24",3.05
"2576","2017-03-27",2.95
"2577","2017-03-28",3
"2578","2017-03-29",3.1
"2579","2017-03-30",3.1
"2580","2017-03-31",3.05
"2581","2017-04-03",3
"2582","2017-04-04",3
"2583","2017-04-05",2.9
"2584","2017-04-06",2.65
"2585","2017-04-07",3.32
"2586","2017-04-10",3.01
"2587","2017-04-11",2.99
"2588","2017-04-12",2.84
"2589","2017-04-13",2.94
"2590","2017-04-17",3.05
"2591","2017-04-18",3.01
"2592","2017-04-19",3.09
"2593","2017-04-20",3.36
"2594","2017-04-21",3.84
"2595","2017-04-24",3.97
"2596","2017-04-25",3.94
"2597","2017-04-26",3.4
"2598","2017-04-27",3.08
"2599","2017-04-28",2.92
"2600","2017-05-01",2.88
"2601","2017-05-02",2.74
"2602","2017-05-03",2.69
"2603","2017-05-04",2.86
"2604","2017-05-05",2.7
"2605","2017-05-08",2.75
"2606","2017-05-09",2.8
"2607","2017-05-10",2.79
"2608","2017-05-11",2.7
"2609","2017-05-12",2.56
"2610","2017-05-15",2.47
"2611","2017-05-16",2.39
"2612","2017-05-17",2.33
"2613","2017-05-18",2.7
"2614","2017-05-19",2.73
"2615","2017-05-22",2.64
"2616","2017-05-23",2.62
"2617","2017-05-24",2.64
"2618","2017-05-25",2.69
"2619","2017-05-26",2.84
"2620","2017-05-30",2.65
"2621","2017-05-31",2.58
"2622","2017-06-01",2.5
"2623","2017-06-02",2.45
"2624","2017-06-05",2.6
"2625","2017-06-06",2.58
"2626","2017-06-07",2.7
"2627","2017-06-08",2.72
"2628","2017-06-09",2.73
"2629","2017-06-12",2.6
"2630","2017-06-13",2.59
"2631","2017-06-14",2.62
"2632","2017-06-15",2.73
"2633","2017-06-16",2.62
"2634","2017-06-19",2.6
"2635","2017-06-20",2.43
"2636","2017-06-21",2.45
"2637","2017-06-22",2.48
"2638","2017-06-23",2.49
"2639","2017-06-26",2.56
"2640","2017-06-27",2.52
"2641","2017-06-28",2.6
"2642","2017-06-29",2.4
"2643","2017-06-30",2.43
"2644","2017-07-03",2.32
"2645","2017-07-05",2.33
"2646","2017-07-06",2.38
"2647","2017-07-07",2.35
"2648","2017-07-10",2.37
"2649","2017-07-11",2.03
"2650","2017-07-12",2.05
"2651","2017-07-13",1.95
"2652","2017-07-14",1.81
"2653","2017-07-17",1.87
"2654","2017-07-18",1.99
"2655","2017-07-19",1.94
"2656","2017-07-20",1.91
"2657","2017-07-21",1.95
"2658","2017-07-24",1.88
"2659","2017-07-25",1.86
"2660","2017-07-26",1.97
"2661","2017-07-27",1.96
"2662","2017-07-28",1.97
"2663","2017-07-31",1.91
"2664","2017-08-01",1.84
"2665","2017-08-02",1.7
"2666","2017-08-03",1.79
"2667","2017-08-04",1.95
"2668","2017-08-07",1.92
"2669","2017-08-08",1.82
"2670","2017-08-09",1.86
"2671","2017-08-10",1.95
"2672","2017-08-11",1.73
"2673","2017-08-14",1.62
"2674","2017-08-15",1.68
"2675","2017-08-16",1.71
"2676","2017-08-17",1.63
"2677","2017-08-18",1.55
"2678","2017-08-21",1.57
"2679","2017-08-22",1.59
"2680","2017-08-23",1.53
"2681","2017-08-24",1.65
"2682","2017-08-25",1.65
"2683","2017-08-28",1.86
"2684","2017-08-29",1.9
"2685","2017-08-30",1.83
"2686","2017-08-31",1.87
"2687","2017-09-01",1.87
"2688","2017-09-05",1.83
"2689","2017-09-06",1.91
"2690","2017-09-07",1.82
"2691","2017-09-08",1.71
"2692","2017-09-11",1.68
"2693","2017-09-12",1.6
"2694","2017-09-13",1.6
"2695","2017-09-14",1.72
"2696","2017-09-15",1.7
"2697","2017-09-18",1.63
"2698","2017-09-19",1.71
"2699","2017-09-20",1.82
"2700","2017-09-21",1.72
"2701","2017-09-22",1.69
"2702","2017-09-25",1.81
"2703","2017-09-26",1.84
"2704","2017-09-27",1.85
"2705","2017-09-28",1.82
"2706","2017-09-29",1.77
"2707","2017-10-02",1.84
"2708","2017-10-03",1.79
"2709","2017-10-04",1.8
"2710","2017-10-05",1.75
"2711","2017-10-06",1.76
"2712","2017-10-09",1.84
"2713","2017-10-10",1.81
"2714","2017-10-11",1.82
"2715","2017-10-12",1.81
"2716","2017-10-13",1.79
"2717","2017-10-16",1.79
"2718","2017-10-17",1.75
"2719","2017-10-18",1.69
"2720","2017-10-19",1.53
"2721","2017-10-20",1.47
"2722","2017-10-23",1.24
"2723","2017-10-24",1.48
"2724","2017-10-25",1.47
"2725","2017-10-26",1.38
"2726","2017-10-27",1.35
"2727","2017-10-30",1.3
"2728","2017-10-31",1.28
"2729","2017-11-01",1.28
"2730","2017-11-02",1.28
"2731","2017-11-03",1.3
"2732","2017-11-06",1.23
"2733","2017-11-07",1.19
"2734","2017-11-08",1.2
"2735","2017-11-09",1.21
"2736","2017-11-10",1.14
"2737","2017-11-13",1.2
"2738","2017-11-14",1.3
"2739","2017-11-15",1.36
"2740","2017-11-16",1.51
"2741","2017-11-17",1.46
"2742","2017-11-20",1.38
"2743","2017-11-21",1.36
"2744","2017-11-22",1.38
"2745","2017-11-24",1.41
"2746","2017-11-27",1.44
"2747","2017-11-28",1.35
"2748","2017-11-29",1.35
"2749","2017-11-30",1.29
"2750","2017-12-01",1.3
"2751","2017-12-04",1.26
"2752","2017-12-05",1.24
"2753","2017-12-06",1.26
"2754","2017-12-07",1.22
"2755","2017-12-08",1.21
"2756","2017-12-11",1.25
"2757","2017-12-12",1.24
"2758","2017-12-13",1.23
"2759","2017-12-14",1.19
"2760","2017-12-15",1.21
"2761","2017-12-18",1.31
"2762","2017-12-19",1.21
"2763","2017-12-20",1.22
"2764","2017-12-21",1.18
"2765","2017-12-22",1.2
"2766","2017-12-26",1.2
"2767","2017-12-27",1.2
"2768","2017-12-28",1.25
"2769","2017-12-29",1.23
"2770","2018-01-02",1.26
"2771","2018-01-03",1.32
"2772","2018-01-04",1.33
"2773","2018-01-05",1.28
"2774","2018-01-08",1.33
"2775","2018-01-09",1.4
"2776","2018-01-10",1.46
"2777","2018-01-11",1.48
"2778","2018-01-12",1.44
"2779","2018-01-16",1.39
"2780","2018-01-17",1.38
"2781","2018-01-18",1.38
"2782","2018-01-19",1.4
"2783","2018-01-22",1.38
"2784","2018-01-23",1.36
"2785","2018-01-24",1.37
"2786","2018-01-25",1.41
"2787","2018-01-26",1.45
"2788","2018-01-29",1.45
"2789","2018-01-30",1.4
"2790","2018-01-31",1.38
"2791","2018-02-01",1.39
"2792","2018-02-02",1.34
"2793","2018-02-05",1.31
"2794","2018-02-06",1.35
"2795","2018-02-07",1.34
"2796","2018-02-08",1.36
"2797","2018-02-09",1.28
"2798","2018-02-12",1.34
"2799","2018-02-13",1.38
"2800","2018-02-14",1.34
"2801","2018-02-15",1.34
"2802","2018-02-16",1.33
"2803","2018-02-20",1.33
"2804","2018-02-21",1.39
"2805","2018-02-22",1.33
"2806","2018-02-23",1.38
"2807","2018-02-26",1.29
"2808","2018-02-27",1.31
"2809","2018-02-28",1.31
"2810","2018-03-01",1.28
"2811","2018-03-02",1.26
"2812","2018-03-05",1.35
"2813","2018-03-06",1.38
"2814","2018-03-07",1.32
"2815","2018-03-08",1.34
"2816","2018-03-09",1.29
"2817","2018-03-12",1.23
"2818","2018-03-13",1.29
"2819","2018-03-14",1.3
"2820","2018-03-15",1.32
"2821","2018-03-16",1.32
"2822","2018-03-19",1.26
"2823","2018-03-20",1.31
"2824","2018-03-21",1.3
"2825","2018-03-22",1.28
"2826","2018-03-23",1.28
"2827","2018-03-26",1.2
"2828","2018-03-27",1.19
"2829","2018-03-28",1.15
"2830","2018-03-29",1.17
"2831","2018-04-02",1.25
"2832","2018-04-03",1.23
"2833","2018-04-04",1.25
"2834","2018-04-05",1.27
"2835","2018-04-06",1.22
"2836","2018-04-09",1.17
"2837","2018-04-10",1.19
"2838","2018-04-11",1.19
"2839","2018-04-12",1.22
"2840","2018-04-13",1.2
"2841","2018-04-16",1.18
"2842","2018-04-17",1.2
"2843","2018-04-18",1.2
"2844","2018-04-19",1.21
"2845","2018-04-20",1.2
"2846","2018-04-23",1.21
"2847","2018-04-24",1.22
"2848","2018-04-25",1.24
"2849","2018-04-26",1.27
"2850","2018-04-27",1.23
"2851","2018-04-30",1.3
"2852","2018-05-01",1.35
"2853","2018-05-02",1.46
"2854","2018-05-03",1.44
"2855","2018-05-04",1.42
"2856","2018-05-07",1.45
"2857","2018-05-08",1.48
"2858","2018-05-09",1.5
"2859","2018-05-10",1.6
"2860","2018-05-11",1.75
"2861","2018-05-14",1.78
"2862","2018-05-15",1.71
"2863","2018-05-16",1.64
"2864","2018-05-17",1.62
"2865","2018-05-18",1.61
"2866","2018-05-21",1.69
"2867","2018-05-22",1.66
"2868","2018-05-23",1.66
"2869","2018-05-24",1.68
"2870","2018-05-25",1.61
"2871","2018-05-29",1.56
"2872","2018-05-30",1.62
"2873","2018-05-31",1.66
"2874","2018-06-01",1.74
"2875","2018-06-04",1.93
"2876","2018-06-05",2.01
"2877","2018-06-06",2.13
"2878","2018-06-07",2.17
"2879","2018-06-08",2.07
"2880","2018-06-11",2.25
"2881","2018-06-12",2.22
"2882","2018-06-13",2.07
"2883","2018-06-14",1.95
"2884","2018-06-15",2
"2885","2018-06-18",2.09
"2886","2018-06-19",2.24
"2887","2018-06-20",2.15
"2888","2018-06-21",2.15
"2889","2018-06-22",2.17
"2890","2018-06-25",2.12
"2891","2018-06-26",2.15
"2892","2018-06-27",2.13
"2893","2018-06-28",2.08
"2894","2018-06-29",2.05
"2895","2018-07-02",2
"2896","2018-07-03",1.95
"2897","2018-07-05",1.85
"2898","2018-07-06",1.81
"2899","2018-07-09",1.91
"2900","2018-07-10",1.85
"2901","2018-07-11",1.87
"2902","2018-07-12",1.88
"2903","2018-07-13",1.88
"2904","2018-07-16",1.83
"2905","2018-07-17",1.84
"2906","2018-07-18",1.86
"2907","2018-07-19",1.87
"2908","2018-07-20",1.84
"2909","2018-07-23",1.83
"2910","2018-07-24",1.86
"2911","2018-07-25",1.94
"2912","2018-07-26",2.09
"2913","2018-07-27",2.08
"2914","2018-07-30",2.06
"2915","2018-07-31",2.01
"2916","2018-08-01",2.06
"2917","2018-08-02",2.08
"2918","2018-08-03",2.06
"2919","2018-08-06",2.03
"2920","2018-08-07",2.07
"2921","2018-08-08",2.08
"2922","2018-08-09",2.05
"2923","2018-08-10",2.08
"2924","2018-08-13",1.94
"2925","2018-08-14",2.08
"2926","2018-08-15",1.94
"2927","2018-08-16",2.04
"2928","2018-08-17",2.12
"2929","2018-08-20",2.3
"2930","2018-08-21",2.32
"2931","2018-08-22",2.59
"2932","2018-08-23",2.75
"2933","2018-08-24",2.63
"2934","2018-08-27",2.59
"2935","2018-08-28",2.61
"2936","2018-08-29",2.56
"2937","2018-08-30",2.68
"2938","2018-08-31",2.67
"2939","2018-09-04",2.48
"2940","2018-09-05",2.62
"2941","2018-09-06",2.65
"2942","2018-09-07",2.85
"2943","2018-09-10",2.9
"2944","2018-09-11",3.18
"2945","2018-09-12",3.42
"2946","2018-09-13",3.6
"2947","2018-09-14",3.49
"2948","2018-09-17",3.49
"2949","2018-09-18",3.43
"2950","2018-09-19",3.45
"2951","2018-09-20",3.44
"2952","2018-09-21",3.75
"2953","2018-09-24",3.67
"2954","2018-09-25",3.5
"2955","2018-09-26",3.5
"2956","2018-09-27",3.51
"2957","2018-09-28",3.54
"2958","2018-10-01",3.49
"2959","2018-10-02",3.42
"2960","2018-10-03",3.35
"2961","2018-10-04",3.33
"2962","2018-10-05",3.26
"2963","2018-10-08",3.2
"2964","2018-10-09",3.04
"2965","2018-10-10",3.07
"2966","2018-10-11",3.21
"2967","2018-10-12",3.17
"2968","2018-10-15",3.18
"2969","2018-10-16",3.27
"2970","2018-10-17",3.2
"2971","2018-10-18",3.16
"2972","2018-10-19",2.92
"2973","2018-10-22",2.78
"2974","2018-10-23",2.72
"2975","2018-10-24",2.63
"2976","2018-10-25",2.63
"2977","2018-10-26",2.62
"2978","2018-10-29",2.57
"2979","2018-10-30",2.59
"2980","2018-10-31",2.77
"2981","2018-11-01",2.92
"2982","2018-11-02",2.79
"2983","2018-11-05",2.79
"2984","2018-11-06",2.89
"2985","2018-11-07",2.69
"2986","2018-11-08",2.77
"2987","2018-11-09",2.86
"2988","2018-11-12",2.9
"2989","2018-11-13",2.67
"2990","2018-11-14",2.53
"2991","2018-11-15",2.63
"2992","2018-11-16",2.62
"2993","2018-11-19",2.66
"2994","2018-11-20",2.61
"2995","2018-11-21",2.74
"2996","2018-11-23",2.56
