"","date","MYSZ"
"981","2020-07-01",1.12
"982","2020-07-02",1.15
"983","2020-07-06",1.12
"984","2020-07-07",1.14
"985","2020-07-08",1.25
"986","2020-07-09",1.19
"987","2020-07-10",1.12
"988","2020-07-13",1.15
"989","2020-07-14",1.4
"990","2020-07-15",1.27
"991","2020-07-16",1.4
"992","2020-07-17",1.53
"993","2020-07-20",1.53
"994","2020-07-21",1.48
"995","2020-07-22",1.43
"996","2020-07-23",1.33
"997","2020-07-24",1.38
"998","2020-07-27",1.34
"999","2020-07-28",1.36
"1000","2020-07-29",1.45
"1001","2020-07-30",1.43
"1002","2020-07-31",1.4
"1003","2020-08-03",1.33
"1004","2020-08-04",1.34
"1005","2020-08-05",1.35
"1006","2020-08-06",1.27
"1007","2020-08-07",1.29
"1008","2020-08-10",1.31
"1009","2020-08-11",1.2
"1010","2020-08-12",1.27
"1011","2020-08-13",1.23
"1012","2020-08-14",1.22
"1013","2020-08-17",1.15
"1014","2020-08-18",1.15
"1015","2020-08-19",1.08
"1016","2020-08-20",1.095
"1017","2020-08-21",1.08
"1018","2020-08-24",1.08
"1019","2020-08-25",1.14
"1020","2020-08-26",1.06
"1021","2020-08-27",1.08
"1022","2020-08-28",1.08
"1023","2020-08-31",1.06
"1024","2020-09-01",1.03
"1025","2020-09-02",1.05
"1026","2020-09-03",1.02
"1027","2020-09-04",1.02
"1028","2020-09-08",0.986
"1029","2020-09-09",0.99
"1030","2020-09-10",0.986
"1031","2020-09-11",0.965
"1032","2020-09-14",0.99
"1033","2020-09-15",0.978
"1034","2020-09-16",0.958
"1035","2020-09-17",0.95
"1036","2020-09-18",0.97
"1037","2020-09-21",0.987
"1038","2020-09-22",0.973
"1039","2020-09-23",0.955
"1040","2020-09-24",0.932
"1041","2020-09-25",0.941
"1042","2020-09-28",1.1
"1043","2020-09-29",1.04
"1044","2020-09-30",1.03
"1045","2020-10-01",1.04
"1046","2020-10-02",1.03
"1047","2020-10-05",1.04
"1048","2020-10-06",1.02
"1049","2020-10-07",1.02
"1050","2020-10-08",1.05
"1051","2020-10-09",1.04
"1052","2020-10-12",1.05
"1053","2020-10-13",1.11
"1054","2020-10-14",1.1
"1055","2020-10-15",1.09
"1056","2020-10-16",1.12
"1057","2020-10-19",1.12
"1058","2020-10-20",1.06
"1059","2020-10-21",1.05
"1060","2020-10-22",1.045
"1061","2020-10-23",1.06
"1062","2020-10-26",1.035
"1063","2020-10-27",1.01
"1064","2020-10-28",1
"1065","2020-10-29",0.975
"1066","2020-10-30",0.956
"1067","2020-11-02",0.957
"1068","2020-11-03",0.98
"1069","2020-11-04",0.982
"1070","2020-11-05",1.07
"1071","2020-11-06",0.99
"1072","2020-11-09",0.988
"1073","2020-11-10",1
"1074","2020-11-11",1.031
"1075","2020-11-12",1.02
"1076","2020-11-13",1.01
"1077","2020-11-16",1.02
"1078","2020-11-17",1.005
"1079","2020-11-18",1
"1080","2020-11-19",1.03
"1081","2020-11-20",1.05
"1082","2020-11-23",1.07
"1083","2020-11-24",1.152
"1084","2020-11-25",1.16
"1085","2020-11-27",1.161
