"","date","NEWT"
"1012","2011-01-06",9.35
"1013","2011-01-07",9.1
"1014","2011-01-10",9.1
"1015","2011-01-11",9.45
"1016","2011-01-12",9.15
"1017","2011-01-13",9.4
"1018","2011-01-14",9.4
"1019","2011-01-18",8.8
"1020","2011-01-19",9.1
"1021","2011-01-20",9
"1022","2011-01-21",9.05
"1023","2011-01-24",9.25
"1024","2011-01-25",9.35
"1025","2011-01-26",9.2
"1026","2011-01-27",9.45
"1027","2011-01-28",9.4
"1028","2011-01-31",9.3
"1029","2011-02-01",9.35
"1030","2011-02-02",9.3
"1031","2011-02-03",9.15
"1032","2011-02-04",9.15
"1033","2011-02-07",9.3
"1034","2011-02-08",9.05
"1035","2011-02-09",9
"1036","2011-02-10",9.5
"1037","2011-02-11",9.2
"1038","2011-02-14",9
"1039","2011-02-15",9.05
"1040","2011-02-16",8.4
"1041","2011-02-17",8.6
"1042","2011-02-18",8.85
"1043","2011-02-22",8.55
"1044","2011-02-23",8.25
"1045","2011-02-24",8.2
"1046","2011-02-25",8.1
"1047","2011-02-28",8.4
"1048","2011-03-01",8.4
"1049","2011-03-02",8.65
"1050","2011-03-03",8.5
"1051","2011-03-04",8.55
"1052","2011-03-07",8.5
"1053","2011-03-08",8.6
"1054","2011-03-09",9
"1055","2011-03-10",9
"1056","2011-03-11",8.95
"1057","2011-03-14",8.75
"1058","2011-03-15",8.85
"1059","2011-03-16",8.6
"1060","2011-03-17",8.5
"1061","2011-03-18",8.45
"1062","2011-03-21",8.4
"1063","2011-03-22",8.3
"1064","2011-03-23",8.1
"1065","2011-03-24",8.2
"1066","2011-03-25",8
"1067","2011-03-28",8
"1068","2011-03-29",8.1
"1069","2011-03-30",8.25
"1070","2011-03-31",8.2
"1071","2011-04-01",8
"1072","2011-04-04",8.4
"1073","2011-04-05",8.1
"1074","2011-04-06",8
"1075","2011-04-07",7.55
"1076","2011-04-08",7.85
"1077","2011-04-11",7.8
"1078","2011-04-12",7.4
"1079","2011-04-13",7.4
"1080","2011-04-14",7.4
"1081","2011-04-15",7.65
"1082","2011-04-18",7.6
"1083","2011-04-19",7.65
"1084","2011-04-20",7.5
"1085","2011-04-21",7.5
"1086","2011-04-25",7.5
"1087","2011-04-26",7.5
"1088","2011-04-27",7.4
"1089","2011-04-28",7.2
"1090","2011-04-29",7.1
"1091","2011-05-02",6.85
"1092","2011-05-03",6.9
"1093","2011-05-04",6.95
"1094","2011-05-05",6.9
"1095","2011-05-06",7
"1096","2011-05-09",7
"1097","2011-05-10",7
"1098","2011-05-11",7.05
"1099","2011-05-12",7
"1100","2011-05-13",7.25
"1101","2011-05-16",6.85
"1102","2011-05-17",7.2
"1103","2011-05-18",7.45
"1104","2011-05-19",7
"1105","2011-05-20",7.15
"1106","2011-05-23",7.1
"1107","2011-05-24",7.05
"1108","2011-05-25",7.3
"1109","2011-05-26",7.05
"1110","2011-05-27",7
"1111","2011-05-31",7.1
"1112","2011-06-01",7
"1113","2011-06-02",7.05
"1114","2011-06-03",7
"1115","2011-06-06",7
"1116","2011-06-07",6.75
"1117","2011-06-08",6.15
"1118","2011-06-09",6.45
"1119","2011-06-10",6.6
"1120","2011-06-13",6.4
"1121","2011-06-14",6.25
"1122","2011-06-15",6.25
"1123","2011-06-16",6
"1124","2011-06-17",6.25
"1125","2011-06-20",6.25
"1126","2011-06-21",6.45
"1127","2011-06-22",6.4
"1128","2011-06-23",6.25
"1129","2011-06-24",6.5
"1130","2011-06-27",7.25
"1131","2011-06-28",7.15
"1132","2011-06-29",7.6
"1133","2011-06-30",8.45
"1134","2011-07-01",7.25
"1135","2011-07-05",7.25
"1136","2011-07-06",7.2
"1137","2011-07-07",7.25
"1138","2011-07-08",7.2
"1139","2011-07-11",7.25
"1140","2011-07-12",7.25
"1141","2011-07-13",7.25
"1142","2011-07-14",7.2
"1143","2011-07-15",7.25
"1144","2011-07-18",7.25
"1145","2011-07-19",7.2
"1146","2011-07-20",7.2
"1147","2011-07-21",7.75
"1148","2011-07-22",7.45
"1149","2011-07-25",7.35
"1150","2011-07-26",7.4
"1151","2011-07-27",7.1
"1152","2011-07-28",7
"1153","2011-07-29",7.05
"1154","2011-08-01",7
"1155","2011-08-02",7.05
"1156","2011-08-03",7.25
"1157","2011-08-04",7
"1158","2011-08-05",7.25
"1159","2011-08-08",6.85
"1160","2011-08-09",6.75
"1161","2011-08-10",6.75
"1162","2011-08-11",6.75
"1163","2011-08-12",6.75
"1164","2011-08-15",6.75
"1165","2011-08-16",6.75
"1166","2011-08-17",6.5
"1167","2011-08-18",6.4
"1168","2011-08-19",6.5
"1169","2011-08-22",6.5
"1170","2011-08-23",6.5
"1171","2011-08-24",6.4
"1172","2011-08-25",6.4
"1173","2011-08-26",6.5
"1174","2011-08-29",6.4
"1175","2011-08-30",6.4
"1176","2011-08-31",6.4
"1177","2011-09-01",6.4
"1178","2011-09-02",6.65
"1179","2011-09-06",7
"1180","2011-09-07",7.05
"1181","2011-09-08",6.95
"1182","2011-09-09",6.95
"1183","2011-09-12",6.9
"1184","2011-09-13",6.95
"1185","2011-09-14",6.75
"1186","2011-09-15",7.05
"1187","2011-09-16",6.75
"1188","2011-09-19",6.75
"1189","2011-09-20",6.85
"1190","2011-09-21",6.85
"1191","2011-09-22",6.8
"1192","2011-09-23",6.75
"1193","2011-09-26",6.5
"1194","2011-09-27",6.6
"1195","2011-09-28",6.75
"1196","2011-09-29",6.8
"1197","2011-09-30",6.8
"1198","2011-10-03",6.6
"1199","2011-10-04",6.55
"1200","2011-10-05",6.55
"1201","2011-10-06",6.1
"1202","2011-10-07",6.1
"1203","2011-10-10",6
"1204","2011-10-11",6.1
"1205","2011-10-12",6.25
"1206","2011-10-13",6.25
"1207","2011-10-14",6.25
"1208","2011-10-17",5.95
"1209","2011-10-18",6
"1210","2011-10-19",5.95
"1211","2011-10-20",5.7
"1212","2011-10-21",5.8
"1213","2011-10-24",5.55
"1214","2011-10-25",5.4
"1215","2011-10-26",5.45
"1216","2011-10-27",5.75
"1217","2011-10-28",6.4
"1218","2011-10-31",6
"1219","2011-11-01",6.25
"1220","2011-11-02",6
"1221","2011-11-03",6.05
"1222","2011-11-04",5.95
"1223","2011-11-07",5.7
"1224","2011-11-08",5.75
"1225","2011-11-09",5.95
"1226","2011-11-10",5.95
"1227","2011-11-11",5.95
"1228","2011-11-14",5.65
"1229","2011-11-15",5.75
"1230","2011-11-16",5.65
"1231","2011-11-17",5.55
"1232","2011-11-18",5.6
"1233","2011-11-21",5.55
"1234","2011-11-22",5.85
"1235","2011-11-23",5.85
"1236","2011-11-25",5.6
"1237","2011-11-28",5.85
"1238","2011-11-29",5.8
"1239","2011-11-30",5.8
"1240","2011-12-01",5.55
"1241","2011-12-02",5.55
"1242","2011-12-05",5.7
"1243","2011-12-06",5.55
"1244","2011-12-07",5.3
"1245","2011-12-08",5.3
"1246","2011-12-09",5.3
"1247","2011-12-12",5.75
"1248","2011-12-13",5.65
"1249","2011-12-14",5.25
"1250","2011-12-15",5.75
"1251","2011-12-16",5.4
"1252","2011-12-19",5.65
"1253","2011-12-20",5.5
"1254","2011-12-21",5.85
"1255","2011-12-22",5.45
"1256","2011-12-23",5.6
"1257","2011-12-27",5.75
"1258","2011-12-28",5.6
"1259","2011-12-29",5.55
"1260","2011-12-30",5.75
"1261","2012-01-03",5.9
"1262","2012-01-04",5.95
"1263","2012-01-05",5.95
"1264","2012-01-06",5.95
"1265","2012-01-09",5.95
"1266","2012-01-10",6
"1267","2012-01-11",5.95
"1268","2012-01-12",6
"1269","2012-01-13",6
"1270","2012-01-17",6.3
"1271","2012-01-18",6.3
"1272","2012-01-19",6.25
"1273","2012-01-20",6
"1274","2012-01-23",6
"1275","2012-01-24",6
"1276","2012-01-25",6.15
"1277","2012-01-26",6.1
"1278","2012-01-27",6
"1279","2012-01-30",6.1
"1280","2012-01-31",6
"1281","2012-02-01",6
"1282","2012-02-02",6.05
"1283","2012-02-03",6
"1284","2012-02-06",6.2
"1285","2012-02-07",6.15
"1286","2012-02-08",6.15
"1287","2012-02-09",6.15
"1288","2012-02-10",6.1
"1289","2012-02-13",6.3
"1290","2012-02-14",6.3
"1291","2012-02-15",6.5
"1292","2012-02-16",6.45
"1293","2012-02-17",6.3
"1294","2012-02-21",6.35
"1295","2012-02-22",6.25
"1296","2012-02-23",6.15
"1297","2012-02-24",6.5
"1298","2012-02-27",6.9
"1299","2012-02-28",6.9
"1300","2012-02-29",6.5
"1301","2012-03-01",6.7
"1302","2012-03-02",6.6
"1303","2012-03-05",6.5
"1304","2012-03-06",6.6
"1305","2012-03-07",6.5
"1306","2012-03-08",6.6
"1307","2012-03-09",7
"1308","2012-03-12",7
"1309","2012-03-13",6.85
"1310","2012-03-14",7.45
"1311","2012-03-15",7.5
"1312","2012-03-16",7.6
"1313","2012-03-19",7.5
"1314","2012-03-20",7.3
"1315","2012-03-21",7.8
"1316","2012-03-22",7.9
"1317","2012-03-23",8
"1318","2012-03-26",7.75
"1319","2012-03-27",7.75
"1320","2012-03-28",7.95
"1321","2012-03-29",7.6
"1322","2012-03-30",7.6
"1323","2012-04-02",8
"1324","2012-04-03",7.5
"1325","2012-04-04",7.5
"1326","2012-04-05",7.7
"1327","2012-04-09",7.75
"1328","2012-04-10",8.1
"1329","2012-04-11",7.95
"1330","2012-04-12",7.85
"1331","2012-04-13",7.85
"1332","2012-04-16",7.6
"1333","2012-04-17",7.65
"1334","2012-04-18",7.5
"1335","2012-04-19",7.3
"1336","2012-04-20",7.3
"1337","2012-04-23",7.3
"1338","2012-04-24",7.35
"1339","2012-04-25",7.25
"1340","2012-04-26",7.5
"1341","2012-04-27",7.1
"1342","2012-04-30",6.95
"1343","2012-05-01",6.95
"1344","2012-05-02",6.95
"1345","2012-05-03",6.95
"1346","2012-05-04",7.05
"1347","2012-05-07",6.8
"1348","2012-05-08",7.05
"1349","2012-05-09",7.15
"1350","2012-05-10",7.2
"1351","2012-05-11",7.25
"1352","2012-05-14",7.05
"1353","2012-05-15",7.4
"1354","2012-05-16",7
"1355","2012-05-17",6.7
"1356","2012-05-18",6.55
"1357","2012-05-21",6.85
"1358","2012-05-22",6.8
"1359","2012-05-23",6.6
"1360","2012-05-24",6.6
"1361","2012-05-25",6.65
"1362","2012-05-29",6.65
"1363","2012-05-30",6.7
"1364","2012-05-31",6.8
"1365","2012-06-01",6.75
"1366","2012-06-04",6.65
"1367","2012-06-05",6.6
"1368","2012-06-06",6.6
"1369","2012-06-07",6.5
"1370","2012-06-08",6.5
"1371","2012-06-11",6.35
"1372","2012-06-12",6.35
"1373","2012-06-13",6.3
"1374","2012-06-14",6.6
"1375","2012-06-15",6.6
"1376","2012-06-18",6.5
"1377","2012-06-19",6.1
"1378","2012-06-20",5.9
"1379","2012-06-21",5.85
"1380","2012-06-22",5.95
"1381","2012-06-25",5.95
"1382","2012-06-26",6
"1383","2012-06-27",5.8
"1384","2012-06-28",5.7
"1385","2012-06-29",6.2
"1386","2012-07-02",6.2
"1387","2012-07-03",6.5
"1388","2012-07-05",6.6
"1389","2012-07-06",6.3
"1390","2012-07-09",6.45
"1391","2012-07-10",6.75
"1392","2012-07-11",6.95
"1393","2012-07-12",6.95
"1394","2012-07-13",6.95
"1395","2012-07-16",7.15
"1396","2012-07-17",7.45
"1397","2012-07-18",7.2
"1398","2012-07-19",7.4
"1399","2012-07-20",7.45
"1400","2012-07-23",7.4
"1401","2012-07-24",7.5
"1402","2012-07-25",7.65
"1403","2012-07-26",7.45
"1404","2012-07-27",7.5
"1405","2012-07-30",7.5
"1406","2012-07-31",8.2
"1407","2012-08-01",8.5
"1408","2012-08-02",8.55
"1409","2012-08-03",8.4
"1410","2012-08-06",8.9
"1411","2012-08-07",9.35
"1412","2012-08-08",9.15
"1413","2012-08-09",9.05
"1414","2012-08-10",8.75
"1415","2012-08-13",9.1
"1416","2012-08-14",9.1
"1417","2012-08-15",9.25
"1418","2012-08-16",9.5
"1419","2012-08-17",10.25
"1420","2012-08-20",10.45
"1421","2012-08-21",9.85
"1422","2012-08-22",9.6
"1423","2012-08-23",9.25
"1424","2012-08-24",9.05
"1425","2012-08-27",8.65
"1426","2012-08-28",8.8
"1427","2012-08-29",8.95
"1428","2012-08-30",9.1
"1429","2012-08-31",9.2
"1430","2012-09-04",8.4
"1431","2012-09-05",8.65
"1432","2012-09-06",8.85
"1433","2012-09-07",8.55
"1434","2012-09-10",8.6
"1435","2012-09-11",8.95
"1436","2012-09-12",9.15
"1437","2012-09-13",9.25
"1438","2012-09-14",9.25
"1439","2012-09-17",9.05
"1440","2012-09-18",9.2
"1441","2012-09-19",9
"1442","2012-09-20",8.95
"1443","2012-09-21",9.2
"1444","2012-09-24",9.35
"1445","2012-09-25",9
"1446","2012-09-26",9.55
"1447","2012-09-27",9.45
"1448","2012-09-28",9.15
"1449","2012-10-01",9.05
"1450","2012-10-02",9.35
"1451","2012-10-03",9.35
"1452","2012-10-04",9.6
"1453","2012-10-05",9.95
"1454","2012-10-08",9.8
"1455","2012-10-09",9.7
"1456","2012-10-10",9.85
"1457","2012-10-11",9.8
"1458","2012-10-12",9.5
"1459","2012-10-15",9.9
"1460","2012-10-16",10.25
"1461","2012-10-17",10
"1462","2012-10-18",10.1
"1463","2012-10-19",9.9
"1464","2012-10-22",9.95
"1465","2012-10-23",9.8
"1466","2012-10-24",9.9
"1467","2012-10-25",9.9
"1468","2012-10-26",10
"1469","2012-10-31",9.9
"1470","2012-11-01",9.9
"1471","2012-11-02",10
"1472","2012-11-05",10.05
"1473","2012-11-06",10.1
"1474","2012-11-07",9.8
"1475","2012-11-08",9.8
"1476","2012-11-09",9.8
"1477","2012-11-12",9.95
"1478","2012-11-13",9.7
"1479","2012-11-14",9.55
"1480","2012-11-15",9.05
"1481","2012-11-16",8.8
"1482","2012-11-19",9.3
"1483","2012-11-20",9.3
"1484","2012-11-21",9.3
"1485","2012-11-23",9.95
"1486","2012-11-26",9.4
"1487","2012-11-27",9.4
"1488","2012-11-28",9.25
"1489","2012-11-29",9.4
"1490","2012-11-30",9.25
"1491","2012-12-03",9.3
"1492","2012-12-04",9.5
"1493","2012-12-05",9.25
"1494","2012-12-06",9.3
"1495","2012-12-07",9.25
"1496","2012-12-10",8.95
"1497","2012-12-11",9.05
"1498","2012-12-12",8.95
"1499","2012-12-13",8.95
"1500","2012-12-14",9
"1501","2012-12-17",8.95
"1502","2012-12-18",8.95
"1503","2012-12-19",9
"1504","2012-12-20",9.05
"1505","2012-12-21",9
"1506","2012-12-24",9.2
"1507","2012-12-26",9.25
"1508","2012-12-27",9.35
"1509","2012-12-28",9.35
"1510","2012-12-31",9.3
"1511","2013-01-02",9.75
"1512","2013-01-03",9.4
"1513","2013-01-04",9.45
"1514","2013-01-07",9.45
"1515","2013-01-08",9.55
"1516","2013-01-09",9.45
"1517","2013-01-10",9.35
"1518","2013-01-11",9.1
"1519","2013-01-14",9
"1520","2013-01-15",9.25
"1521","2013-01-16",9.9
"1522","2013-01-17",9.9
"1523","2013-01-18",10
"1524","2013-01-22",9.75
"1525","2013-01-23",9.85
"1526","2013-01-24",10
"1527","2013-01-25",10.5
"1528","2013-01-28",10.75
"1529","2013-01-29",10.9
"1530","2013-01-30",10.75
"1531","2013-01-31",10.55
"1532","2013-02-01",10.1
"1533","2013-02-04",10.45
"1534","2013-02-05",10.45
"1535","2013-02-06",10.4
"1536","2013-02-07",10.7
"1537","2013-02-08",10.6
"1538","2013-02-11",10.9
"1539","2013-02-12",10.75
"1540","2013-02-13",10.5
"1541","2013-02-14",10.55
"1542","2013-02-15",10.4
"1543","2013-02-19",10.3
"1544","2013-02-20",10.5
"1545","2013-02-21",10
"1546","2013-02-22",10.1
"1547","2013-02-25",9.3
"1548","2013-02-26",9.3
"1549","2013-02-27",9.4
"1550","2013-02-28",9.25
"1551","2013-03-01",9.4
"1552","2013-03-04",9.6
"1553","2013-03-05",9.85
"1554","2013-03-06",9.55
"1555","2013-03-07",9.55
"1556","2013-03-08",9.7
"1557","2013-03-11",9.7
"1558","2013-03-12",10.3
"1559","2013-03-13",9.65
"1560","2013-03-14",9.55
"1561","2013-03-15",9.45
"1562","2013-03-18",9.25
"1563","2013-03-19",9.35
"1564","2013-03-20",9.35
"1565","2013-03-21",9.2
"1566","2013-03-22",9.3
"1567","2013-03-25",9.2
"1568","2013-03-26",9.25
"1569","2013-03-27",9.55
"1570","2013-03-28",10
"1571","2013-04-01",10.35
"1572","2013-04-02",10.65
"1573","2013-04-03",10.55
"1574","2013-04-04",10.1
"1575","2013-04-05",10.65
"1576","2013-04-08",10.65
"1577","2013-04-09",10.55
"1578","2013-04-10",10.8
"1579","2013-04-11",10.8
"1580","2013-04-12",10.65
"1581","2013-04-15",10.6
"1582","2013-04-16",10.65
"1583","2013-04-17",10.6
"1584","2013-04-18",10.3
"1585","2013-04-19",10.4
"1586","2013-04-22",10.5
"1587","2013-04-23",10.55
"1588","2013-04-24",10.3
"1589","2013-04-25",10.35
"1590","2013-04-26",10.2
"1591","2013-04-29",10.15
"1592","2013-04-30",10.2
"1593","2013-05-01",10.3
"1594","2013-05-02",10.15
"1595","2013-05-03",10.25
"1596","2013-05-06",10.25
"1597","2013-05-07",10.15
"1598","2013-05-08",10.25
"1599","2013-05-09",10.5
"1600","2013-05-10",10.4
"1601","2013-05-13",10.45
"1602","2013-05-14",10.45
"1603","2013-05-15",10.5
"1604","2013-05-16",10.25
"1605","2013-05-17",11
"1606","2013-05-20",10.75
"1607","2013-05-21",10.8
"1608","2013-05-22",10.7
"1609","2013-05-23",10.5
"1610","2013-05-24",10.6
"1611","2013-05-28",10.75
"1612","2013-05-29",10.8
"1613","2013-05-30",10.7
"1614","2013-05-31",10.55
"1615","2013-06-03",10.35
"1616","2013-06-04",10.45
"1617","2013-06-05",10.5
"1618","2013-06-06",10.3
"1619","2013-06-07",10.5
"1620","2013-06-10",10.55
"1621","2013-06-11",10.4
"1622","2013-06-12",10.4
"1623","2013-06-13",10.35
"1624","2013-06-14",10.3
"1625","2013-06-17",10.3
"1626","2013-06-18",10.5
"1627","2013-06-19",10.2
"1628","2013-06-20",10.3
"1629","2013-06-21",10.45
"1630","2013-06-24",10.3
"1631","2013-06-25",10.25
"1632","2013-06-26",10.2
"1633","2013-06-27",10.4
"1634","2013-06-28",10.55
"1635","2013-07-01",10.5
"1636","2013-07-02",10.65
"1637","2013-07-03",10.65
"1638","2013-07-05",10.75
"1639","2013-07-08",10.5
"1640","2013-07-09",10.35
"1641","2013-07-10",10.45
"1642","2013-07-11",11
"1643","2013-07-12",10.6
"1644","2013-07-15",10.55
"1645","2013-07-16",10.6
"1646","2013-07-17",10.6
"1647","2013-07-18",10.4
"1648","2013-07-19",10.35
"1649","2013-07-22",10.4
"1650","2013-07-23",10.45
"1651","2013-07-24",10.65
"1652","2013-07-25",10.55
"1653","2013-07-26",10.6
"1654","2013-07-29",10.5
"1655","2013-07-30",10.5
"1656","2013-07-31",10.85
"1657","2013-08-01",10.95
"1658","2013-08-02",10.95
"1659","2013-08-05",11.25
"1660","2013-08-06",14.95
"1661","2013-08-07",12.45
"1662","2013-08-08",13
"1663","2013-08-09",12.85
"1664","2013-08-12",13.2
"1665","2013-08-13",13.2
"1666","2013-08-14",12.6
"1667","2013-08-15",12.9
"1668","2013-08-16",13
"1669","2013-08-19",12.5
"1670","2013-08-20",12.4
"1671","2013-08-21",12.55
"1672","2013-08-22",12.3
"1673","2013-08-23",12.35
"1674","2013-08-26",12.5
"1675","2013-08-27",12.15
"1676","2013-08-28",12.55
"1677","2013-08-29",12.6
"1678","2013-08-30",12.6
"1679","2013-09-03",12.85
"1680","2013-09-04",13.3
"1681","2013-09-05",13.75
"1682","2013-09-06",13.75
"1683","2013-09-09",14.15
"1684","2013-09-10",14.25
"1685","2013-09-11",13.6
"1686","2013-09-12",14.2
"1687","2013-09-13",13.9
"1688","2013-09-16",13.85
"1689","2013-09-17",14.2
"1690","2013-09-18",14.3
"1691","2013-09-19",14.25
"1692","2013-09-20",14.45
"1693","2013-09-23",14.35
"1694","2013-09-24",15.2
"1695","2013-09-25",14.85
"1696","2013-09-26",14.4
"1697","2013-09-27",14.6
"1698","2013-09-30",14.8
"1699","2013-10-01",15.7
"1700","2013-10-02",15.35
"1701","2013-10-03",15.3
"1702","2013-10-04",15.05
"1703","2013-10-07",15.05
"1704","2013-10-08",14.75
"1705","2013-10-09",14.8
"1706","2013-10-10",14.8
"1707","2013-10-11",14.6
"1708","2013-10-14",14.65
"1709","2013-10-15",14.7
"1710","2013-10-16",14.75
"1711","2013-10-17",14.75
"1712","2013-10-18",14.9
"1713","2013-10-21",15
"1714","2013-10-22",14.7
"1715","2013-10-23",14.5
"1716","2013-10-24",14.85
"1717","2013-10-25",14.5
"1718","2013-10-28",14.25
"1719","2013-10-29",13.7
"1720","2013-10-30",13.95
"1721","2013-10-31",14.55
"1722","2013-11-01",14.75
"1723","2013-11-04",14.7
"1724","2013-11-05",14.95
"1725","2013-11-06",15.15
"1726","2013-11-07",15.1
"1727","2013-11-08",14.75
"1728","2013-11-11",14.55
"1729","2013-11-12",13.9
"1730","2013-11-13",14.2
"1731","2013-11-14",14.45
"1732","2013-11-15",14.45
"1733","2013-11-18",14.55
"1734","2013-11-19",13.95
"1735","2013-11-20",14.1
"1736","2013-11-21",13.95
"1737","2013-11-22",13.95
"1738","2013-11-25",13.85
"1739","2013-11-26",13.8
"1740","2013-11-27",13.45
"1741","2013-11-29",13.1
"1742","2013-12-02",12.9
"1743","2013-12-03",13.6
"1744","2013-12-04",13.8
"1745","2013-12-05",13.55
"1746","2013-12-06",14.1
"1747","2013-12-09",14.1
"1748","2013-12-10",14
"1749","2013-12-11",13.95
"1750","2013-12-12",14.15
"1751","2013-12-13",13.95
"1752","2013-12-16",14.2
"1753","2013-12-17",14.35
"1754","2013-12-18",14.4
"1755","2013-12-19",14.3
"1756","2013-12-20",14.55
"1757","2013-12-23",15.45
"1758","2013-12-24",15.4
"1759","2013-12-26",15
"1760","2013-12-27",15.4
"1761","2013-12-30",15.45
"1762","2013-12-31",15.7
"1763","2014-01-02",15.75
"1764","2014-01-03",15.7
"1765","2014-01-06",15.95
"1766","2014-01-07",15.9
"1767","2014-01-08",15.6
"1768","2014-01-09",15.15
"1769","2014-01-10",15.45
"1770","2014-01-13",15.45
"1771","2014-01-14",15.55
"1772","2014-01-15",16
"1773","2014-01-16",16.799999
"1774","2014-01-17",16.450001
"1775","2014-01-21",16.549999
"1776","2014-01-22",15.45
"1777","2014-01-23",15.25
"1778","2014-01-24",14.05
"1779","2014-01-27",13.85
"1780","2014-01-28",14.35
"1781","2014-01-29",14.9
"1782","2014-01-30",14.9
"1783","2014-01-31",14.45
"1784","2014-02-03",13.85
"1785","2014-02-04",14
"1786","2014-02-05",13.75
"1787","2014-02-06",14.05
"1788","2014-02-07",14.7
"1789","2014-02-10",14.35
"1790","2014-02-11",14.35
"1791","2014-02-12",14.1
"1792","2014-02-13",14.25
"1793","2014-02-14",14.3
"1794","2014-02-18",14.35
"1795","2014-02-19",14.45
"1796","2014-02-20",14.75
"1797","2014-02-21",14.9
"1798","2014-02-24",15.25
"1799","2014-02-25",15.25
"1800","2014-02-26",15.2
"1801","2014-02-27",15.1
"1802","2014-02-28",15.1
"1803","2014-03-03",14.55
"1804","2014-03-04",14.65
"1805","2014-03-05",14.6
"1806","2014-03-06",14.45
"1807","2014-03-07",14.45
"1808","2014-03-10",14.25
"1809","2014-03-11",14
"1810","2014-03-12",14.1
"1811","2014-03-13",14.25
"1812","2014-03-14",14.4
"1813","2014-03-17",14.35
"1814","2014-03-18",14.35
"1815","2014-03-19",14.3
"1816","2014-03-20",14.25
"1817","2014-03-21",14.35
"1818","2014-03-24",14.15
"1819","2014-03-25",14.05
"1820","2014-03-26",13.8
"1821","2014-03-27",13.8
"1822","2014-03-28",14.15
"1823","2014-03-31",14.4
"1824","2014-04-01",14.1
"1825","2014-04-02",14.35
"1826","2014-04-03",14.1
"1827","2014-04-04",13.65
"1828","2014-04-07",13.55
"1829","2014-04-08",13
"1830","2014-04-09",13.4
"1831","2014-04-10",13.1
"1832","2014-04-11",13.3
"1833","2014-04-14",13
"1834","2014-04-15",13
"1835","2014-04-16",13.05
"1836","2014-04-17",13.15
"1837","2014-04-21",13.65
"1838","2014-04-22",14.2
"1839","2014-04-23",14.05
"1840","2014-04-24",13.75
"1841","2014-04-25",13.55
"1842","2014-04-28",13.5
"1843","2014-04-29",13.85
"1844","2014-04-30",13.8
"1845","2014-05-01",13.7
"1846","2014-05-02",13.45
"1847","2014-05-05",13.5
"1848","2014-05-06",13.5
"1849","2014-05-07",13.25
"1850","2014-05-08",13
"1851","2014-05-09",13
"1852","2014-05-12",13.5
"1853","2014-05-13",13.85
"1854","2014-05-14",13.55
"1855","2014-05-15",13.4
"1856","2014-05-16",13.4
"1857","2014-05-19",13.75
"1858","2014-05-20",13.5
"1859","2014-05-21",13
"1860","2014-05-22",12.7
"1861","2014-05-23",13.3
"1862","2014-05-27",13.4
"1863","2014-05-28",13.5
"1864","2014-05-29",13.5
"1865","2014-05-30",13.55
"1866","2014-06-02",13.75
"1867","2014-06-03",13.6
"1868","2014-06-04",13.45
"1869","2014-06-05",13.5
"1870","2014-06-06",13.55
"1871","2014-06-09",13.55
"1872","2014-06-10",13.65
"1873","2014-06-11",13.5
"1874","2014-06-12",13.35
"1875","2014-06-13",12.9
"1876","2014-06-16",13.3
"1877","2014-06-17",13.6
"1878","2014-06-18",13.6
"1879","2014-06-19",13.6
"1880","2014-06-20",13.5
"1881","2014-06-23",13.55
"1882","2014-06-24",13.55
"1883","2014-06-25",13.65
"1884","2014-06-26",13.7
"1885","2014-06-27",14
"1886","2014-06-30",13.7
"1887","2014-07-01",13.1
"1888","2014-07-02",14
"1889","2014-07-03",13.65
"1890","2014-07-07",13.55
"1891","2014-07-08",13.5
"1892","2014-07-09",13.5
"1893","2014-07-10",13.6
"1894","2014-07-11",13.4
"1895","2014-07-14",13.3
"1896","2014-07-15",13.25
"1897","2014-07-16",13.1
"1898","2014-07-17",13
"1899","2014-07-18",13.2
"1900","2014-07-21",12.95
"1901","2014-07-22",13.05
"1902","2014-07-23",12.8
"1903","2014-07-24",12.75
"1904","2014-07-25",12.6
"1905","2014-07-28",12.7
"1906","2014-07-29",12.7
"1907","2014-07-30",12.4
"1908","2014-07-31",12.3
"1909","2014-08-01",12.25
"1910","2014-08-04",12.1
"1911","2014-08-05",12
"1912","2014-08-06",12.05
"1913","2014-08-07",12.05
"1914","2014-08-08",12.1
"1915","2014-08-11",12.45
"1916","2014-08-12",12.5
"1917","2014-08-13",12.75
"1918","2014-08-14",12.95
"1919","2014-08-15",12.75
"1920","2014-08-18",12.85
"1921","2014-08-19",12.9
"1922","2014-08-20",13
"1923","2014-08-21",12.75
"1924","2014-08-22",12.5
"1925","2014-08-25",12.55
"1926","2014-08-26",13
"1927","2014-08-27",14.2
"1928","2014-08-28",14.15
"1929","2014-08-29",14.05
"1930","2014-09-02",13.35
"1931","2014-09-03",13.7
"1932","2014-09-04",13.65
"1933","2014-09-05",13.65
"1934","2014-09-08",13.8
"1935","2014-09-09",13.7
"1936","2014-09-10",13.8
"1937","2014-09-11",13.7
"1938","2014-09-12",13.75
"1939","2014-09-15",13.55
"1940","2014-09-16",13.5
"1941","2014-09-17",13.6
"1942","2014-09-18",13.7
"1943","2014-09-19",14
"1944","2014-09-22",14.3
"1945","2014-09-23",14.55
"1946","2014-09-24",13.85
"1947","2014-09-25",14.25
"1948","2014-09-26",14.5
"1949","2014-09-29",13.9
"1950","2014-09-30",13.75
"1951","2014-10-01",13.15
"1952","2014-10-02",13.2
"1953","2014-10-03",13.9
"1954","2014-10-06",13.55
