"","date","SB"
"1935","2016-02-04",0.42
"1936","2016-02-05",0.4
"1937","2016-02-08",0.4
"1938","2016-02-09",0.37
"1939","2016-02-10",0.41
"1940","2016-02-11",0.47
"1941","2016-02-12",0.53
"1942","2016-02-16",0.66
"1943","2016-02-17",0.69
"1944","2016-02-18",0.63
"1945","2016-02-19",0.65
"1946","2016-02-22",0.65
"1947","2016-02-23",0.59
"1948","2016-02-24",0.54
"1949","2016-02-25",0.58
"1950","2016-02-26",0.55
"1951","2016-02-29",0.64
"1952","2016-03-01",0.63
"1953","2016-03-02",0.62
"1954","2016-03-03",0.7
"1955","2016-03-04",0.79
"1956","2016-03-07",0.87
"1957","2016-03-08",0.82
"1958","2016-03-09",0.81
"1959","2016-03-10",0.77
"1960","2016-03-11",0.79
"1961","2016-03-14",0.8
"1962","2016-03-15",0.9
"1963","2016-03-16",0.89
"1964","2016-03-17",0.88
"1965","2016-03-18",0.81
"1966","2016-03-21",0.8
"1967","2016-03-22",0.78
"1968","2016-03-23",0.71
"1969","2016-03-24",0.71
"1970","2016-03-28",0.67
"1971","2016-03-29",0.75
"1972","2016-03-30",0.76
"1973","2016-03-31",0.8
"1974","2016-04-01",0.8
"1975","2016-04-04",0.75
"1976","2016-04-05",0.72
"1977","2016-04-06",0.79
"1978","2016-04-07",0.81
"1979","2016-04-08",0.89
"1980","2016-04-11",1
"1981","2016-04-12",0.96
"1982","2016-04-13",1
"1983","2016-04-14",1.09
"1984","2016-04-15",1.11
"1985","2016-04-18",1.15
"1986","2016-04-19",1.23
"1987","2016-04-20",1.3
"1988","2016-04-21",1.18
"1989","2016-04-22",1.19
"1990","2016-04-25",1.17
"1991","2016-04-26",1.24
"1992","2016-04-27",1.37
"1993","2016-04-28",1.43
"1994","2016-04-29",1.24
"1995","2016-05-02",1.15
"1996","2016-05-03",1.09
"1997","2016-05-04",1.02
"1998","2016-05-05",0.95
"1999","2016-05-06",0.95
"2000","2016-05-09",0.9
"2001","2016-05-10",1.03
"2002","2016-05-11",0.99
"2003","2016-05-12",0.93
"2004","2016-05-13",0.93
"2005","2016-05-16",1.01
"2006","2016-05-17",1
"2007","2016-05-18",0.92
"2008","2016-05-19",0.95
"2009","2016-05-20",1
"2010","2016-05-23",0.97
"2011","2016-05-24",0.95
"2012","2016-05-25",1.05
"2013","2016-05-26",1.07
"2014","2016-05-27",1.1
"2015","2016-05-31",1.14
"2016","2016-06-01",1.17
"2017","2016-06-02",1.03
"2018","2016-06-03",1.06
"2019","2016-06-06",1.16
"2020","2016-06-07",1.2
"2021","2016-06-08",1.23
"2022","2016-06-09",1.2
"2023","2016-06-10",1.1
"2024","2016-06-13",1.1
"2025","2016-06-14",1.1
"2026","2016-06-15",1.05
"2027","2016-06-16",1.08
"2028","2016-06-17",1.09
"2029","2016-06-20",1.05
"2030","2016-06-21",1
"2031","2016-06-22",1.03
"2032","2016-06-23",1.14
"2033","2016-06-24",1.05
"2034","2016-06-27",0.97
"2035","2016-06-28",1.01
"2036","2016-06-29",1.03
"2037","2016-06-30",1.05
"2038","2016-07-01",1.1
"2039","2016-07-05",1.09
"2040","2016-07-06",1.08
"2041","2016-07-07",1.09
"2042","2016-07-08",1.12
"2043","2016-07-11",1.1
"2044","2016-07-12",1.18
"2045","2016-07-13",1.25
"2046","2016-07-14",1.27
"2047","2016-07-15",1.24
"2048","2016-07-18",1.21
"2049","2016-07-19",1.21
"2050","2016-07-20",1.2
"2051","2016-07-21",1.26
"2052","2016-07-22",1.23
"2053","2016-07-25",1.1
"2054","2016-07-26",1.15
"2055","2016-07-27",1.14
"2056","2016-07-28",1.11
"2057","2016-07-29",1.09
"2058","2016-08-01",1.15
"2059","2016-08-02",1.09
"2060","2016-08-03",1.18
"2061","2016-08-04",1.19
"2062","2016-08-05",1.28
"2063","2016-08-08",1.4
"2064","2016-08-09",1.33
"2065","2016-08-10",1.25
"2066","2016-08-11",1.31
"2067","2016-08-12",1.3
"2068","2016-08-15",1.27
"2069","2016-08-16",1.25
"2070","2016-08-17",1.28
"2071","2016-08-18",1.27
"2072","2016-08-19",1.28
"2073","2016-08-22",1.27
"2074","2016-08-23",1.31
"2075","2016-08-24",1.27
"2076","2016-08-25",1.29
"2077","2016-08-26",1.26
"2078","2016-08-29",1.27
"2079","2016-08-30",1.25
"2080","2016-08-31",1.25
"2081","2016-09-01",1.3
"2082","2016-09-02",1.31
"2083","2016-09-06",1.49
"2084","2016-09-07",1.51
"2085","2016-09-08",1.58
"2086","2016-09-09",1.46
"2087","2016-09-12",1.51
"2088","2016-09-13",1.33
"2089","2016-09-14",1.37
"2090","2016-09-15",1.34
"2091","2016-09-16",1.4
"2092","2016-09-19",1.46
"2093","2016-09-20",1.49
"2094","2016-09-21",1.55
"2095","2016-09-22",1.6
"2096","2016-09-23",1.52
"2097","2016-09-26",1.54
"2098","2016-09-27",1.53
"2099","2016-09-28",1.51
"2100","2016-09-29",1.45
"2101","2016-09-30",1.41
"2102","2016-10-03",1.51
"2103","2016-10-04",1.46
"2104","2016-10-05",1.49
"2105","2016-10-06",1.48
"2106","2016-10-07",1.41
"2107","2016-10-10",1.42
"2108","2016-10-11",1.4
"2109","2016-10-12",1.35
"2110","2016-10-13",1.35
"2111","2016-10-14",1.36
"2112","2016-10-17",1.32
"2113","2016-10-18",1.38
"2114","2016-10-19",1.39
"2115","2016-10-20",1.41
"2116","2016-10-21",1.38
"2117","2016-10-24",1.38
"2118","2016-10-25",1.35
"2119","2016-10-26",1.28
"2120","2016-10-27",1.29
"2121","2016-10-28",1.33
"2122","2016-10-31",1.27
"2123","2016-11-01",1.31
"2124","2016-11-02",1.25
"2125","2016-11-03",1.26
"2126","2016-11-04",1.25
"2127","2016-11-07",1.24
"2128","2016-11-08",1.28
"2129","2016-11-09",1.36
"2130","2016-11-10",1.43
"2131","2016-11-11",1.49
"2132","2016-11-14",1.57
"2133","2016-11-15",1.65
"2134","2016-11-16",1.9
"2135","2016-11-17",1.78
"2136","2016-11-18",1.81
"2137","2016-11-21",1.66
"2138","2016-11-22",1.59
"2139","2016-11-23",1.54
"2140","2016-11-25",1.54
"2141","2016-11-28",1.58
"2142","2016-11-29",1.52
"2143","2016-11-30",1.46
"2144","2016-12-01",1.44
"2145","2016-12-02",1.35
"2146","2016-12-05",1.35
"2147","2016-12-06",1.25
"2148","2016-12-07",1.25
"2149","2016-12-08",1.27
"2150","2016-12-09",1.25
"2151","2016-12-12",1.19
"2152","2016-12-13",1.21
"2153","2016-12-14",1.16
"2154","2016-12-15",1.26
"2155","2016-12-16",1.17
"2156","2016-12-19",1.17
"2157","2016-12-20",1.17
"2158","2016-12-21",1.15
"2159","2016-12-22",1.16
"2160","2016-12-23",1.21
"2161","2016-12-27",1.22
"2162","2016-12-28",1.18
"2163","2016-12-29",1.15
"2164","2016-12-30",1.15
"2165","2017-01-03",1.19
"2166","2017-01-04",1.27
"2167","2017-01-05",1.29
"2168","2017-01-06",1.3
"2169","2017-01-09",1.28
"2170","2017-01-10",1.3
"2171","2017-01-11",1.3
"2172","2017-01-12",1.3
"2173","2017-01-13",1.37
"2174","2017-01-17",1.33
"2175","2017-01-18",1.41
"2176","2017-01-19",1.54
"2177","2017-01-20",1.61
"2178","2017-01-23",1.58
"2179","2017-01-24",1.57
"2180","2017-01-25",1.51
"2181","2017-01-26",1.44
"2182","2017-01-27",1.43
"2183","2017-01-30",1.49
"2184","2017-01-31",1.5
"2185","2017-02-01",1.5
"2186","2017-02-02",1.46
"2187","2017-02-03",1.5
"2188","2017-02-06",1.47
"2189","2017-02-07",1.43
"2190","2017-02-08",1.49
"2191","2017-02-09",1.44
"2192","2017-02-10",1.45
"2193","2017-02-13",1.36
"2194","2017-02-14",1.37
"2195","2017-02-15",1.32
"2196","2017-02-16",1.25
"2197","2017-02-17",1.3
"2198","2017-02-21",1.35
"2199","2017-02-22",1.35
"2200","2017-02-23",1.37
"2201","2017-02-24",1.34
"2202","2017-02-27",1.38
"2203","2017-02-28",1.41
"2204","2017-03-01",1.5
"2205","2017-03-02",1.51
"2206","2017-03-03",1.54
"2207","2017-03-06",1.64
"2208","2017-03-07",1.56
"2209","2017-03-08",1.62
"2210","2017-03-09",1.59
"2211","2017-03-10",1.6
"2212","2017-03-13",1.7
"2213","2017-03-14",1.66
"2214","2017-03-15",1.72
"2215","2017-03-16",1.73
"2216","2017-03-17",1.9
"2217","2017-03-20",1.86
"2218","2017-03-21",1.62
"2219","2017-03-22",1.63
"2220","2017-03-23",1.77
"2221","2017-03-24",1.83
"2222","2017-03-27",1.89
"2223","2017-03-28",2.12
"2224","2017-03-29",2.39
"2225","2017-03-30",2.32
"2226","2017-03-31",2.2
"2227","2017-04-03",2.14
"2228","2017-04-04",2.17
"2229","2017-04-05",2.08
"2230","2017-04-06",2.41
"2231","2017-04-07",2.51
"2232","2017-04-10",2.57
"2233","2017-04-11",2.44
"2234","2017-04-12",2.34
"2235","2017-04-13",2.43
"2236","2017-04-17",2.31
"2237","2017-04-18",2.23
"2238","2017-04-19",2.21
"2239","2017-04-20",2.13
"2240","2017-04-21",2.16
"2241","2017-04-24",2.24
"2242","2017-04-25",2.16
"2243","2017-04-26",2.17
"2244","2017-04-27",2.24
"2245","2017-04-28",2.13
"2246","2017-05-01",2.26
"2247","2017-05-02",2.29
"2248","2017-05-03",2.2
"2249","2017-05-04",2.05
"2250","2017-05-05",2.12
"2251","2017-05-08",2.14
"2252","2017-05-09",2.19
"2253","2017-05-10",2.27
"2254","2017-05-11",2.24
"2255","2017-05-12",2.18
"2256","2017-05-15",2.14
"2257","2017-05-16",2.14
"2258","2017-05-17",2.1
"2259","2017-05-18",2.06
"2260","2017-05-19",2.13
"2261","2017-05-22",2.12
"2262","2017-05-23",2.2
"2263","2017-05-24",2.13
"2264","2017-05-25",2.09
"2265","2017-05-26",2.17
"2266","2017-05-30",2.08
"2267","2017-05-31",2.06
"2268","2017-06-01",2.12
"2269","2017-06-02",1.82
"2270","2017-06-05",1.81
"2271","2017-06-06",1.95
"2272","2017-06-07",2
"2273","2017-06-08",2.08
"2274","2017-06-09",2.3
"2275","2017-06-12",2.23
"2276","2017-06-13",2.38
"2277","2017-06-14",2.35
"2278","2017-06-15",2.28
"2279","2017-06-16",2.33
"2280","2017-06-19",2.24
"2281","2017-06-20",2.2
"2282","2017-06-21",2.17
"2283","2017-06-22",2.2
"2284","2017-06-23",2.38
"2285","2017-06-26",2.21
"2286","2017-06-27",2.3
"2287","2017-06-28",2.4
"2288","2017-06-29",2.38
"2289","2017-06-30",2.29
"2290","2017-07-03",2.47
"2291","2017-07-05",2.43
"2292","2017-07-06",2.3
"2293","2017-07-07",2.33
"2294","2017-07-10",2.37
"2295","2017-07-11",2.44
"2296","2017-07-12",2.53
"2297","2017-07-13",2.7
"2298","2017-07-14",2.7
"2299","2017-07-17",2.73
"2300","2017-07-18",2.64
"2301","2017-07-19",2.7
"2302","2017-07-20",2.48
"2303","2017-07-21",2.51
"2304","2017-07-24",2.49
"2305","2017-07-25",2.63
"2306","2017-07-26",2.57
"2307","2017-07-27",2.41
"2308","2017-07-28",2.43
"2309","2017-07-31",2.58
"2310","2017-08-01",2.65
"2311","2017-08-02",2.63
"2312","2017-08-03",2.6
"2313","2017-08-04",2.62
"2314","2017-08-07",2.62
"2315","2017-08-08",2.61
"2316","2017-08-09",2.61
"2317","2017-08-10",2.54
"2318","2017-08-11",2.59
"2319","2017-08-14",2.88
"2320","2017-08-15",2.85
"2321","2017-08-16",2.94
"2322","2017-08-17",2.75
"2323","2017-08-18",2.83
"2324","2017-08-21",2.77
"2325","2017-08-22",2.85
"2326","2017-08-23",2.88
"2327","2017-08-24",2.9
"2328","2017-08-25",3.25
"2329","2017-08-28",3.23
"2330","2017-08-29",3.24
"2331","2017-08-30",3.07
"2332","2017-08-31",3.24
"2333","2017-09-01",3.5
"2334","2017-09-05",3.29
"2335","2017-09-06",3.39
"2336","2017-09-07",3.41
"2337","2017-09-08",3.43
"2338","2017-09-11",3.57
"2339","2017-09-12",3.51
"2340","2017-09-13",3.26
"2341","2017-09-14",3.38
"2342","2017-09-15",3.36
"2343","2017-09-18",3.14
"2344","2017-09-19",3.03
"2345","2017-09-20",3.09
"2346","2017-09-21",3.02
"2347","2017-09-22",3.02
"2348","2017-09-25",2.85
"2349","2017-09-26",2.93
"2350","2017-09-27",3.06
"2351","2017-09-28",2.88
"2352","2017-09-29",2.74
"2353","2017-10-02",2.86
"2354","2017-10-03",3
"2355","2017-10-04",2.96
"2356","2017-10-05",3.07
"2357","2017-10-06",2.98
"2358","2017-10-09",2.88
"2359","2017-10-10",2.97
"2360","2017-10-11",2.87
"2361","2017-10-12",3
"2362","2017-10-13",3.15
"2363","2017-10-16",3.24
"2364","2017-10-17",3.13
"2365","2017-10-18",3.12
"2366","2017-10-19",3.24
"2367","2017-10-20",3.29
"2368","2017-10-23",3.31
"2369","2017-10-24",3.28
"2370","2017-10-25",3.24
"2371","2017-10-26",3.29
"2372","2017-10-27",3.45
"2373","2017-10-30",3.41
"2374","2017-10-31",3.55
"2375","2017-11-01",3.4
"2376","2017-11-02",3.42
"2377","2017-11-03",3.46
"2378","2017-11-06",3.59
"2379","2017-11-07",3.58
"2380","2017-11-08",3.51
"2381","2017-11-09",3.48
"2382","2017-11-10",3.44
"2383","2017-11-13",3.45
"2384","2017-11-14",3.16
"2385","2017-11-15",3.06
"2386","2017-11-16",3
"2387","2017-11-17",3.26
"2388","2017-11-20",3.27
"2389","2017-11-21",3.16
"2390","2017-11-22",3.19
"2391","2017-11-24",3.2
"2392","2017-11-27",3.09
"2393","2017-11-28",3.1
"2394","2017-11-29",3.05
"2395","2017-11-30",3.17
"2396","2017-12-01",3.25
"2397","2017-12-04",3.33
"2398","2017-12-05",3.09
"2399","2017-12-06",3.03
"2400","2017-12-07",3.05
"2401","2017-12-08",3.15
"2402","2017-12-11",3.38
"2403","2017-12-12",3.32
"2404","2017-12-13",3.16
"2405","2017-12-14",3.15
"2406","2017-12-15",3.2
"2407","2017-12-18",3.29
"2408","2017-12-19",3.31
"2409","2017-12-20",3.2
"2410","2017-12-21",3.25
"2411","2017-12-22",3.21
"2412","2017-12-26",3.17
"2413","2017-12-27",3.2
"2414","2017-12-28",3.18
"2415","2017-12-29",3.23
"2416","2018-01-02",3.29
"2417","2018-01-03",3.37
"2418","2018-01-04",3.54
"2419","2018-01-05",3.62
"2420","2018-01-08",3.54
"2421","2018-01-09",3.56
"2422","2018-01-10",3.56
"2423","2018-01-11",3.51
"2424","2018-01-12",3.6
"2425","2018-01-16",3.48
"2426","2018-01-17",3.58
"2427","2018-01-18",3.6
"2428","2018-01-19",3.59
"2429","2018-01-22",3.72
"2430","2018-01-23",3.8
"2431","2018-01-24",3.76
"2432","2018-01-25",3.65
"2433","2018-01-26",3.65
"2434","2018-01-29",3.62
"2435","2018-01-30",3.53
"2436","2018-01-31",3.43
"2437","2018-02-01",3.39
"2438","2018-02-02",3.17
"2439","2018-02-05",3.02
"2440","2018-02-06",3.27
"2441","2018-02-07",3.31
"2442","2018-02-08",3.12
"2443","2018-02-09",3.22
"2444","2018-02-12",3.35
"2445","2018-02-13",3.27
"2446","2018-02-14",3.45
"2447","2018-02-15",3.65
"2448","2018-02-16",3.57
"2449","2018-02-20",3.62
"2450","2018-02-21",3.68
"2451","2018-02-22",3.75
"2452","2018-02-23",3.81
"2453","2018-02-26",3.9
"2454","2018-02-27",3.81
"2455","2018-02-28",3.66
"2456","2018-03-01",3.8
"2457","2018-03-02",3.78
"2458","2018-03-05",3.87
"2459","2018-03-06",3.89
"2460","2018-03-07",3.68
"2461","2018-03-08",3.71
"2462","2018-03-09",3.74
"2463","2018-03-12",3.85
"2464","2018-03-13",3.79
"2465","2018-03-14",3.68
"2466","2018-03-15",3.7
"2467","2018-03-16",3.54
"2468","2018-03-19",3.48
"2469","2018-03-20",3.43
"2470","2018-03-21",3.51
"2471","2018-03-22",3.42
"2472","2018-03-23",3.24
"2473","2018-03-26",3.37
"2474","2018-03-27",3.2
"2475","2018-03-28",3.02
"2476","2018-03-29",3.17
"2477","2018-04-02",3.1
"2478","2018-04-03",2.97
"2479","2018-04-04",2.96
"2480","2018-04-05",3.12
"2481","2018-04-06",2.91
"2482","2018-04-09",2.93
"2483","2018-04-10",3.11
"2484","2018-04-11",3.06
"2485","2018-04-12",3.1
"2486","2018-04-13",3.16
"2487","2018-04-16",3.15
"2488","2018-04-17",3.13
"2489","2018-04-18",3.17
"2490","2018-04-19",3.17
"2491","2018-04-20",3.14
"2492","2018-04-23",3.17
"2493","2018-04-24",3.09
"2494","2018-04-25",3.09
"2495","2018-04-26",3.03
"2496","2018-04-27",3.01
"2497","2018-04-30",2.92
"2498","2018-05-01",2.88
"2499","2018-05-02",3.03
"2500","2018-05-03",3.08
"2501","2018-05-04",3.05
"2502","2018-05-07",3.16
"2503","2018-05-08",3.2
"2504","2018-05-09",3.26
"2505","2018-05-10",3.26
"2506","2018-05-11",3.3
"2507","2018-05-14",3.3
"2508","2018-05-15",3.19
"2509","2018-05-16",3.16
"2510","2018-05-17",3.16
"2511","2018-05-18",3.09
"2512","2018-05-21",3.12
"2513","2018-05-22",3.1
"2514","2018-05-23",3.1
"2515","2018-05-24",3.06
"2516","2018-05-25",3.04
"2517","2018-05-29",3.1
"2518","2018-05-30",3.17
"2519","2018-05-31",3.57
"2520","2018-06-01",3.69
"2521","2018-06-04",3.76
"2522","2018-06-05",3.86
"2523","2018-06-06",3.8
"2524","2018-06-07",3.83
"2525","2018-06-08",3.77
"2526","2018-06-11",3.78
"2527","2018-06-12",3.8
"2528","2018-06-13",3.82
"2529","2018-06-14",3.87
"2530","2018-06-15",3.8
"2531","2018-06-18",3.79
"2532","2018-06-19",3.81
"2533","2018-06-20",3.77
"2534","2018-06-21",3.73
"2535","2018-06-22",3.8
"2536","2018-06-25",3.71
"2537","2018-06-26",3.7
"2538","2018-06-27",3.53
"2539","2018-06-28",3.52
"2540","2018-06-29",3.4
"2541","2018-07-02",3.37
"2542","2018-07-03",3.39
"2543","2018-07-05",3.43
"2544","2018-07-06",3.44
"2545","2018-07-09",3.53
"2546","2018-07-10",3.41
"2547","2018-07-11",3.46
"2548","2018-07-12",3.57
"2549","2018-07-13",3.54
"2550","2018-07-16",3.43
"2551","2018-07-17",3.49
"2552","2018-07-18",3.59
"2553","2018-07-19",3.48
"2554","2018-07-20",3.42
"2555","2018-07-23",3.38
"2556","2018-07-24",3.46
"2557","2018-07-25",3.44
"2558","2018-07-26",3.25
"2559","2018-07-27",3.17
"2560","2018-07-30",3.24
"2561","2018-07-31",3.32
"2562","2018-08-01",3.45
"2563","2018-08-02",3.38
"2564","2018-08-03",3.32
"2565","2018-08-06",3.38
"2566","2018-08-07",3.33
"2567","2018-08-08",3.21
"2568","2018-08-09",3.18
"2569","2018-08-10",3.15
"2570","2018-08-13",3.04
"2571","2018-08-14",3.04
"2572","2018-08-15",2.89
"2573","2018-08-16",2.96
"2574","2018-08-17",2.88
"2575","2018-08-20",3.01
"2576","2018-08-21",3.11
"2577","2018-08-22",3.09
"2578","2018-08-23",3.01
"2579","2018-08-24",3.13
"2580","2018-08-27",3.06
"2581","2018-08-28",3.02
"2582","2018-08-29",2.99
"2583","2018-08-30",2.86
"2584","2018-08-31",2.79
"2585","2018-09-04",2.7
"2586","2018-09-05",2.7
"2587","2018-09-06",2.53
"2588","2018-09-07",2.52
"2589","2018-09-10",2.53
"2590","2018-09-11",2.59
"2591","2018-09-12",2.63
"2592","2018-09-13",2.55
"2593","2018-09-14",2.61
"2594","2018-09-17",2.65
"2595","2018-09-18",2.74
"2596","2018-09-19",2.73
"2597","2018-09-20",2.75
"2598","2018-09-21",2.74
"2599","2018-09-24",2.72
"2600","2018-09-25",2.69
"2601","2018-09-26",2.61
"2602","2018-09-27",2.83
"2603","2018-09-28",2.88
"2604","2018-10-01",3.04
"2605","2018-10-02",2.93
"2606","2018-10-03",2.97
"2607","2018-10-04",3.03
"2608","2018-10-05",2.92
"2609","2018-10-08",2.88
"2610","2018-10-09",2.79
"2611","2018-10-10",2.59
"2612","2018-10-11",2.56
"2613","2018-10-12",2.63
"2614","2018-10-15",2.55
"2615","2018-10-16",2.62
"2616","2018-10-17",2.58
"2617","2018-10-18",2.6
"2618","2018-10-19",2.54
"2619","2018-10-22",2.6
"2620","2018-10-23",2.52
"2621","2018-10-24",2.31
"2622","2018-10-25",2.49
"2623","2018-10-26",2.55
"2624","2018-10-29",2.64
"2625","2018-10-30",2.5
"2626","2018-10-31",2.53
"2627","2018-11-01",2.55
"2628","2018-11-02",2.53
"2629","2018-11-05",2.5
"2630","2018-11-06",2.52
"2631","2018-11-07",2.48
"2632","2018-11-08",2.47
"2633","2018-11-09",2.37
"2634","2018-11-12",2.26
"2635","2018-11-13",2.2
"2636","2018-11-14",2.14
"2637","2018-11-15",2.21
"2638","2018-11-16",2.17
"2639","2018-11-19",2.06
"2640","2018-11-20",1.9
"2641","2018-11-21",1.93
"2642","2018-11-23",1.99
"2643","2018-11-26",1.97
"2644","2018-11-27",2.12
"2645","2018-11-28",2.08
"2646","2018-11-29",2.03
"2647","2018-11-30",1.99
"2648","2018-12-03",2.13
"2649","2018-12-04",1.96
"2650","2018-12-06",1.88
"2651","2018-12-07",1.9
"2652","2018-12-10",1.93
"2653","2018-12-11",1.96
"2654","2018-12-12",1.96
"2655","2018-12-13",1.88
"2656","2018-12-14",1.74
"2657","2018-12-17",1.73
"2658","2018-12-18",1.76
"2659","2018-12-19",1.69
"2660","2018-12-20",1.71
"2661","2018-12-21",1.74
"2662","2018-12-24",1.72
"2663","2018-12-26",1.79
"2664","2018-12-27",1.78
"2665","2018-12-28",1.74
"2666","2018-12-31",1.78
"2667","2019-01-02",1.95
"2668","2019-01-03",1.97
"2669","2019-01-04",2.04
"2670","2019-01-07",2.08
"2671","2019-01-08",2.09
"2672","2019-01-09",2.08
"2673","2019-01-10",2
"2674","2019-01-11",2.02
"2675","2019-01-14",1.95
"2676","2019-01-15",1.96
"2677","2019-01-16",1.93
"2678","2019-01-17",2
"2679","2019-01-18",1.99
"2680","2019-01-22",1.88
"2681","2019-01-23",1.86
"2682","2019-01-24",1.93
"2683","2019-01-25",1.89
"2684","2019-01-28",1.74
"2685","2019-01-29",1.64
"2686","2019-01-30",1.58
"2687","2019-01-31",1.55
"2688","2019-02-01",1.62
"2689","2019-02-04",1.6
"2690","2019-02-05",1.61
"2691","2019-02-06",1.63
"2692","2019-02-07",1.53
"2693","2019-02-08",1.55
"2694","2019-02-11",1.56
"2695","2019-02-12",1.61
"2696","2019-02-13",1.6
"2697","2019-02-14",1.61
"2698","2019-02-15",1.6
"2699","2019-02-19",1.68
"2700","2019-02-20",1.51
"2701","2019-02-21",1.45
"2702","2019-02-22",1.42
"2703","2019-02-25",1.53
"2704","2019-02-26",1.55
"2705","2019-02-27",1.55
"2706","2019-02-28",1.5
"2707","2019-03-01",1.54
"2708","2019-03-04",1.57
"2709","2019-03-05",1.54
"2710","2019-03-06",1.44
"2711","2019-03-07",1.4
"2712","2019-03-08",1.35
"2713","2019-03-11",1.41
"2714","2019-03-12",1.45
"2715","2019-03-13",1.47
"2716","2019-03-14",1.51
"2717","2019-03-15",1.54
"2718","2019-03-18",1.55
"2719","2019-03-19",1.49
"2720","2019-03-20",1.52
"2721","2019-03-21",1.51
"2722","2019-03-22",1.4
"2723","2019-03-25",1.39
"2724","2019-03-26",1.45
"2725","2019-03-27",1.5
"2726","2019-03-28",1.52
"2727","2019-03-29",1.46
"2728","2019-04-01",1.51
"2729","2019-04-02",1.46
"2730","2019-04-03",1.46
"2731","2019-04-04",1.5
"2732","2019-04-05",1.53
"2733","2019-04-08",1.52
"2734","2019-04-09",1.45
"2735","2019-04-10",1.52
"2736","2019-04-11",1.5
"2737","2019-04-12",1.54
"2738","2019-04-15",1.56
"2739","2019-04-16",1.66
"2740","2019-04-17",1.65
"2741","2019-04-18",1.62
"2742","2019-04-22",1.68
"2743","2019-04-23",1.7
"2744","2019-04-24",1.62
"2745","2019-04-25",1.64
"2746","2019-04-26",1.65
"2747","2019-04-29",1.89
"2748","2019-04-30",1.79
"2749","2019-05-01",1.84
"2750","2019-05-02",1.75
"2751","2019-05-03",1.81
"2752","2019-05-06",1.73
"2753","2019-05-07",1.62
"2754","2019-05-08",1.66
"2755","2019-05-09",1.58
"2756","2019-05-10",1.6
"2757","2019-05-13",1.55
"2758","2019-05-14",1.62
"2759","2019-05-15",1.67
"2760","2019-05-16",1.65
"2761","2019-05-17",1.57
"2762","2019-05-20",1.65
"2763","2019-05-21",1.72
"2764","2019-05-22",1.59
"2765","2019-05-23",1.52
"2766","2019-05-24",1.61
"2767","2019-05-28",1.54
"2768","2019-05-29",1.49
"2769","2019-05-30",1.46
"2770","2019-05-31",1.41
"2771","2019-06-03",1.39
"2772","2019-06-04",1.4
"2773","2019-06-05",1.41
"2774","2019-06-06",1.42
"2775","2019-06-07",1.49
"2776","2019-06-10",1.42
"2777","2019-06-11",1.43
"2778","2019-06-12",1.38
"2779","2019-06-13",1.41
"2780","2019-06-14",1.4
"2781","2019-06-17",1.38
"2782","2019-06-18",1.4
"2783","2019-06-19",1.45
"2784","2019-06-20",1.45
"2785","2019-06-21",1.43
"2786","2019-06-24",1.46
"2787","2019-06-25",1.46
"2788","2019-06-26",1.51
"2789","2019-06-27",1.54
"2790","2019-06-28",1.56
"2791","2019-07-01",1.66
"2792","2019-07-02",1.66
"2793","2019-07-03",1.72
"2794","2019-07-05",1.9
"2795","2019-07-08",1.93
"2796","2019-07-09",2.07
"2797","2019-07-10",1.99
"2798","2019-07-11",2.05
"2799","2019-07-12",2.03
"2800","2019-07-15",2.05
"2801","2019-07-16",2.04
"2802","2019-07-17",1.95
"2803","2019-07-18",2.02
"2804","2019-07-19",2.26
"2805","2019-07-22",2.32
"2806","2019-07-23",2.27
"2807","2019-07-24",2.24
"2808","2019-07-25",2.19
"2809","2019-07-26",2.18
"2810","2019-07-29",2.1
"2811","2019-07-30",2.08
"2812","2019-07-31",2.03
"2813","2019-08-01",1.89
"2814","2019-08-02",1.78
"2815","2019-08-05",1.62
"2816","2019-08-06",1.69
"2817","2019-08-07",1.68
"2818","2019-08-08",1.8
"2819","2019-08-09",1.76
"2820","2019-08-12",1.77
"2821","2019-08-13",1.82
"2822","2019-08-14",1.69
"2823","2019-08-15",1.73
"2824","2019-08-16",1.83
"2825","2019-08-19",1.88
"2826","2019-08-20",1.88
"2827","2019-08-21",1.85
"2828","2019-08-22",1.91
"2829","2019-08-23",1.76
"2830","2019-08-26",1.85
"2831","2019-08-27",1.84
"2832","2019-08-28",1.95
"2833","2019-08-29",2
"2834","2019-08-30",2.06
"2835","2019-09-03",2.14
"2836","2019-09-04",2.05
"2837","2019-09-05",2.06
"2838","2019-09-06",2.05
"2839","2019-09-09",2.08
"2840","2019-09-10",2.07
"2841","2019-09-11",2.1
"2842","2019-09-12",2.16
"2843","2019-09-13",2.18
"2844","2019-09-16",2.05
"2845","2019-09-17",1.99
"2846","2019-09-18",2
"2847","2019-09-19",2
"2848","2019-09-20",1.96
"2849","2019-09-23",1.93
"2850","2019-09-24",1.93
"2851","2019-09-25",1.91
"2852","2019-09-26",1.81
"2853","2019-09-27",1.78
"2854","2019-09-30",1.75
"2855","2019-10-01",1.67
"2856","2019-10-02",1.67
"2857","2019-10-03",1.66
"2858","2019-10-04",1.79
"2859","2019-10-07",1.86
"2860","2019-10-08",1.77
"2861","2019-10-09",1.82
"2862","2019-10-10",1.88
"2863","2019-10-11",1.92
"2864","2019-10-14",1.9
"2865","2019-10-15",1.84
"2866","2019-10-16",1.85
"2867","2019-10-17",1.85
"2868","2019-10-18",1.83
