"","date","CTIB"
"1003","2010-12-23",6.04
"1004","2010-12-27",6.02
"1005","2010-12-28",6.19
"1006","2010-12-29",5.97
"1007","2010-12-30",6.08
"1008","2010-12-31",6
"1009","2011-01-03",5.93
"1010","2011-01-04",5.96
"1011","2011-01-05",5.98
"1012","2011-01-06",6.1
"1013","2011-01-07",5.97
"1014","2011-01-10",5.84
"1015","2011-01-11",5.78
"1016","2011-01-12",5.89
"1017","2011-01-13",5.87
"1018","2011-01-14",6
"1019","2011-01-18",5.95
"1020","2011-01-19",6.04
"1021","2011-01-20",6.13
"1022","2011-01-21",6.19
"1023","2011-01-24",6.51
"1024","2011-01-25",6.35
"1025","2011-01-26",6.26
"1026","2011-01-27",6.04
"1027","2011-01-28",6
"1028","2011-01-31",6
"1029","2011-02-01",5.95
"1030","2011-02-02",5.97
"1031","2011-02-03",5.96
"1032","2011-02-04",6.24
"1033","2011-02-07",6.04
"1034","2011-02-08",6.02
"1035","2011-02-09",6.18
"1036","2011-02-10",6.12
"1037","2011-02-11",6.15
"1038","2011-02-14",6.13
"1039","2011-02-15",6.14
"1040","2011-02-16",6.3
"1041","2011-02-17",6.27
"1042","2011-02-18",6.27
"1043","2011-02-22",6.11
"1044","2011-02-23",6.06
"1045","2011-02-24",6.46
"1046","2011-02-25",6.48
"1047","2011-02-28",6.6
"1048","2011-03-01",6.5
"1049","2011-03-02",6.37
"1050","2011-03-03",6.19
"1051","2011-03-04",6.16
"1052","2011-03-07",6.17
"1053","2011-03-08",6.45
"1054","2011-03-09",6.31
"1055","2011-03-10",6.21
"1056","2011-03-11",6.14
"1057","2011-03-14",6.1
"1058","2011-03-15",6
"1059","2011-03-16",5.97
"1060","2011-03-17",5.98
"1061","2011-03-18",6.25
"1062","2011-03-21",6.17
"1063","2011-03-22",6.1
"1064","2011-03-23",5.91
"1065","2011-03-24",5.44
"1066","2011-03-25",5.32
"1067","2011-03-28",5.38
"1068","2011-03-29",5.18
"1069","2011-03-30",5.04
"1070","2011-03-31",4.98
"1071","2011-04-01",5.01
"1072","2011-04-04",5.3
"1073","2011-04-05",5.63
"1074","2011-04-06",5.75
"1075","2011-04-07",5.71
"1076","2011-04-08",5.88
"1077","2011-04-11",5.55
"1078","2011-04-12",5.4
"1079","2011-04-13",5.45
"1080","2011-04-14",5.6
"1081","2011-04-15",5.88
"1082","2011-04-18",5.6
"1083","2011-04-19",5.76
"1084","2011-04-20",5.8
"1085","2011-04-21",5.5
"1086","2011-04-25",5.4
"1087","2011-04-26",5.17
"1088","2011-04-27",5.3
"1089","2011-04-28",5.47
"1090","2011-04-29",5.35
"1091","2011-05-02",5.59
"1092","2011-05-03",5.62
"1093","2011-05-04",5.76
"1094","2011-05-05",5.5
"1095","2011-05-06",5.5
"1096","2011-05-09",5.72
"1097","2011-05-10",5.19
"1098","2011-05-11",5.13
"1099","2011-05-12",5.2
"1100","2011-05-13",5.19
"1101","2011-05-16",5.06
"1102","2011-05-17",4.77
"1103","2011-05-18",4.99
"1104","2011-05-19",5.23
"1105","2011-05-20",5.17
"1106","2011-05-23",5.15
"1107","2011-05-24",5.21
"1108","2011-05-25",5.14
"1109","2011-05-26",5.14
"1110","2011-05-27",5.26
"1111","2011-05-31",5.25
"1112","2011-06-01",5.13
"1113","2011-06-02",4.8
"1114","2011-06-03",5.06
"1115","2011-06-06",5.06
"1116","2011-06-07",4.84
"1117","2011-06-08",4.86
"1118","2011-06-09",4.83
"1119","2011-06-10",4.83
"1120","2011-06-13",4.75
"1121","2011-06-14",4.75
"1122","2011-06-15",4.8
"1123","2011-06-16",4.62
"1124","2011-06-17",4.49
"1125","2011-06-20",4.63
"1126","2011-06-21",5
"1127","2011-06-22",4.91
"1128","2011-06-23",4.88
"1129","2011-06-24",4.95
"1130","2011-06-27",4.71
"1131","2011-06-28",4.64
"1132","2011-06-29",4.73
"1133","2011-06-30",5.25
"1134","2011-07-01",5.11
"1135","2011-07-05",5.36
"1136","2011-07-06",5.12
"1137","2011-07-07",5.19
"1138","2011-07-08",4.9
"1139","2011-07-11",4.9
"1140","2011-07-12",4.95
"1141","2011-07-13",5
"1142","2011-07-14",4.9
"1143","2011-07-15",5
"1144","2011-07-18",4.91
"1145","2011-07-19",4.92
"1146","2011-07-20",5.25
"1147","2011-07-21",5.03
"1148","2011-07-22",5.25
"1149","2011-07-25",5.16
"1150","2011-07-26",5.33
"1151","2011-07-27",5.49
"1152","2011-07-28",5.4
"1153","2011-07-29",5.4
"1154","2011-08-01",5.38
"1155","2011-08-02",5.02
"1156","2011-08-03",4.65
"1157","2011-08-04",4.65
"1158","2011-08-05",4.7
"1159","2011-08-08",4.35
"1160","2011-08-09",4.16
"1161","2011-08-10",4.4
"1162","2011-08-11",4.57
"1163","2011-08-12",3.99
"1164","2011-08-15",4.03
"1165","2011-08-16",3.97
"1166","2011-08-17",3.9
"1167","2011-08-18",3.95
"1168","2011-08-19",3.95
"1169","2011-08-22",3.68
"1170","2011-08-23",3.63
"1171","2011-08-24",3.6
"1172","2011-08-25",3.7
"1173","2011-08-26",3.63
"1174","2011-08-29",3.62
"1175","2011-08-30",3.62
"1176","2011-08-31",4.1
"1177","2011-09-01",4.13
"1178","2011-09-02",4.19
"1179","2011-09-06",3.95
"1180","2011-09-07",4.01
"1181","2011-09-08",4.28
"1182","2011-09-09",4.39
"1183","2011-09-12",4.11
"1184","2011-09-13",4.11
"1185","2011-09-14",4.11
"1186","2011-09-15",4.21
"1187","2011-09-16",4.22
"1188","2011-09-19",4.22
"1189","2011-09-20",4.22
"1190","2011-09-21",4.15
"1191","2011-09-22",4.15
"1192","2011-09-23",4.16
"1193","2011-09-26",4.18
"1194","2011-09-27",4.18
"1195","2011-09-28",4.21
"1196","2011-09-29",4.21
"1197","2011-09-30",4.2
"1198","2011-10-03",4.19
"1199","2011-10-04",4.1
"1200","2011-10-05",4.19
"1201","2011-10-06",4.14
"1202","2011-10-07",4.31
"1203","2011-10-10",4.31
"1204","2011-10-11",4.28
"1205","2011-10-12",4.28
"1206","2011-10-13",4.3
"1207","2011-10-14",4.3
"1208","2011-10-17",4.19
"1209","2011-10-18",4.01
"1210","2011-10-19",4.01
"1211","2011-10-20",4.01
"1212","2011-10-21",4.19
"1213","2011-10-24",4.05
"1214","2011-10-25",4.18
"1215","2011-10-26",4.25
"1216","2011-10-27",4.25
"1217","2011-10-28",4.51
"1218","2011-10-31",4.42
"1219","2011-11-01",4.42
"1220","2011-11-02",4.42
"1221","2011-11-03",4.55
"1222","2011-11-04",4.7
"1223","2011-11-07",4.87
"1224","2011-11-08",4.78
"1225","2011-11-09",4.78
"1226","2011-11-10",5.23
"1227","2011-11-11",4.77
"1228","2011-11-14",4.48
"1229","2011-11-15",4.47
"1230","2011-11-16",4.47
"1231","2011-11-17",4.48
"1232","2011-11-18",4.48
"1233","2011-11-21",4.26
"1234","2011-11-22",4.49
"1235","2011-11-23",5.03
"1236","2011-11-25",4.81
"1237","2011-11-28",4.89
"1238","2011-11-29",4.66
"1239","2011-11-30",5.25
"1240","2011-12-01",4.68
"1241","2011-12-02",5
"1242","2011-12-05",5.25
"1243","2011-12-06",4.56
"1244","2011-12-07",4.65
"1245","2011-12-08",5.12
"1246","2011-12-09",5.24
"1247","2011-12-12",4.9
"1248","2011-12-13",4.9
"1249","2011-12-14",5.02
"1250","2011-12-15",4.95
"1251","2011-12-16",4.86
"1252","2011-12-19",4.65
"1253","2011-12-20",4.62
"1254","2011-12-21",4.62
"1255","2011-12-22",4.26
"1256","2011-12-23",4.51
"1257","2011-12-27",4.51
"1258","2011-12-28",4.51
"1259","2011-12-29",4.44
"1260","2011-12-30",4.38
"1261","2012-01-03",4.6
"1262","2012-01-04",4.94
"1263","2012-01-05",5.05
"1264","2012-01-06",5.05
"1265","2012-01-09",5.05
"1266","2012-01-10",4.99
"1267","2012-01-11",4.91
"1268","2012-01-12",4.91
"1269","2012-01-13",4.97
"1270","2012-01-17",5
"1271","2012-01-18",4.98
"1272","2012-01-19",4.82
"1273","2012-01-20",4.78
"1274","2012-01-23",4.78
"1275","2012-01-24",4.78
"1276","2012-01-25",4.99
"1277","2012-01-26",4.99
"1278","2012-01-27",4.99
"1279","2012-01-30",4.72
"1280","2012-01-31",4.6
"1281","2012-02-01",4.84
"1282","2012-02-02",4.87
"1283","2012-02-03",4.87
"1284","2012-02-06",4.72
"1285","2012-02-07",4.71
"1286","2012-02-08",4.82
"1287","2012-02-09",4.85
"1288","2012-02-10",4.85
"1289","2012-02-13",4.55
"1290","2012-02-14",4.88
"1291","2012-02-15",4.72
"1292","2012-02-16",4.87
"1293","2012-02-17",4.91
"1294","2012-02-21",4.78
"1295","2012-02-22",4.78
"1296","2012-02-23",4.99
"1297","2012-02-24",4.62
"1298","2012-02-27",4.36
"1299","2012-02-28",4.62
"1300","2012-02-29",4.61
"1301","2012-03-01",4.61
"1302","2012-03-02",4.48
"1303","2012-03-05",4.63
"1304","2012-03-06",4.63
"1305","2012-03-07",4.63
"1306","2012-03-08",4.63
"1307","2012-03-09",4.5
"1308","2012-03-12",4.5
"1309","2012-03-13",4.65
"1310","2012-03-14",4.46
"1311","2012-03-15",4.42
"1312","2012-03-16",4.5
"1313","2012-03-19",4.5
"1314","2012-03-20",4.5
"1315","2012-03-21",4.5
"1316","2012-03-22",4.45
"1317","2012-03-23",4.45
"1318","2012-03-26",4.83
"1319","2012-03-27",4.71
"1320","2012-03-28",4.71
"1321","2012-03-29",4.48
"1322","2012-03-30",5.02
"1323","2012-04-02",4.85
"1324","2012-04-03",4.95
"1325","2012-04-04",4.83
"1326","2012-04-05",4.83
"1327","2012-04-09",4.64
"1328","2012-04-10",4.64
"1329","2012-04-11",4.85
"1330","2012-04-12",4.7
"1331","2012-04-13",4.7
"1332","2012-04-16",4.6
"1333","2012-04-17",4.52
"1334","2012-04-18",4.51
"1335","2012-04-19",4.88
"1336","2012-04-20",4.88
"1337","2012-04-23",4.88
"1338","2012-04-24",4.85
"1339","2012-04-25",4.85
"1340","2012-04-26",4.85
"1341","2012-04-27",4.85
"1342","2012-04-30",4.9
"1343","2012-05-01",4.83
"1344","2012-05-02",4.95
"1345","2012-05-03",4.98
"1346","2012-05-04",4.7
"1347","2012-05-07",4.77
"1348","2012-05-08",4.92
"1349","2012-05-09",4.8
"1350","2012-05-10",4.8
"1351","2012-05-11",4.85
"1352","2012-05-14",4.85
"1353","2012-05-15",4.81
"1354","2012-05-16",4.97
"1355","2012-05-17",5.01
"1356","2012-05-18",5.01
"1357","2012-05-21",4.85
"1358","2012-05-22",4.88
"1359","2012-05-23",4.88
"1360","2012-05-24",4.86
"1361","2012-05-25",4.83
"1362","2012-05-29",4.83
"1363","2012-05-30",4.83
"1364","2012-05-31",4.83
"1365","2012-06-01",4.99
"1366","2012-06-04",4.7
"1367","2012-06-05",4.75
"1368","2012-06-06",5.03
"1369","2012-06-07",5.05
"1370","2012-06-08",5.01
"1371","2012-06-11",5.01
"1372","2012-06-12",4.99
"1373","2012-06-13",5.05
"1374","2012-06-14",5.05
"1375","2012-06-15",5.05
"1376","2012-06-18",4.99
"1377","2012-06-19",5
"1378","2012-06-20",4.92
"1379","2012-06-21",4.86
"1380","2012-06-22",4.97
"1381","2012-06-25",5
"1382","2012-06-26",5
"1383","2012-06-27",5
"1384","2012-06-28",5
"1385","2012-06-29",4.95
"1386","2012-07-02",4.95
"1387","2012-07-03",4.95
"1388","2012-07-05",5.03
"1389","2012-07-06",5
"1390","2012-07-09",4.85
"1391","2012-07-10",4.83
"1392","2012-07-11",4.9
"1393","2012-07-12",5.04
"1394","2012-07-13",4.8
"1395","2012-07-16",5.04
"1396","2012-07-17",5.03
"1397","2012-07-18",5.03
"1398","2012-07-19",5.04
"1399","2012-07-20",5
"1400","2012-07-23",4.97
"1401","2012-07-24",5
"1402","2012-07-25",4.94
"1403","2012-07-26",4.94
"1404","2012-07-27",5.03
"1405","2012-07-30",5.03
"1406","2012-07-31",5.05
"1407","2012-08-01",5
"1408","2012-08-02",5.05
"1409","2012-08-03",5.39
"1410","2012-08-06",5.4
"1411","2012-08-07",5.4
"1412","2012-08-08",5.4
"1413","2012-08-09",5.4
"1414","2012-08-10",5.5
"1415","2012-08-13",5.25
"1416","2012-08-14",5.37
"1417","2012-08-15",5.17
"1418","2012-08-16",5.1
"1419","2012-08-17",5.3
"1420","2012-08-20",5.12
"1421","2012-08-21",5.12
"1422","2012-08-22",4.99
"1423","2012-08-23",5.14
"1424","2012-08-24",5.13
"1425","2012-08-27",5.07
"1426","2012-08-28",5.1
"1427","2012-08-29",5.01
"1428","2012-08-30",5.06
"1429","2012-08-31",5.19
"1430","2012-09-04",5.19
"1431","2012-09-05",5.15
"1432","2012-09-06",5
"1433","2012-09-07",5.11
"1434","2012-09-10",5.14
"1435","2012-09-11",4.89
"1436","2012-09-12",4.87
"1437","2012-09-13",4.83
"1438","2012-09-14",4.87
"1439","2012-09-17",4.87
"1440","2012-09-18",4.83
"1441","2012-09-19",4.87
"1442","2012-09-20",4.69
"1443","2012-09-21",4.52
"1444","2012-09-24",4.78
"1445","2012-09-25",4.83
"1446","2012-09-26",4.83
"1447","2012-09-27",4.8
"1448","2012-09-28",4.87
"1449","2012-10-01",4.82
"1450","2012-10-02",4.78
"1451","2012-10-03",4.78
"1452","2012-10-04",4.58
"1453","2012-10-05",5.05
"1454","2012-10-08",5.04
"1455","2012-10-09",5.05
"1456","2012-10-10",4.99
"1457","2012-10-11",5.01
"1458","2012-10-12",5.03
"1459","2012-10-15",5.1
"1460","2012-10-16",4.87
"1461","2012-10-17",4.98
"1462","2012-10-18",4.92
"1463","2012-10-19",4.92
"1464","2012-10-22",4.84
"1465","2012-10-23",4.82
"1466","2012-10-24",5.03
"1467","2012-10-25",5.04
"1468","2012-10-26",4.99
"1469","2012-10-31",4.99
"1470","2012-11-01",5.1
"1471","2012-11-02",5.09
"1472","2012-11-05",5.17
"1473","2012-11-06",5.17
"1474","2012-11-07",5.19
"1475","2012-11-08",5.01
"1476","2012-11-09",5.2
"1477","2012-11-12",5.2
"1478","2012-11-13",5.06
"1479","2012-11-14",4.62
"1480","2012-11-15",4.73
"1481","2012-11-16",5
"1482","2012-11-19",5.09
"1483","2012-11-20",5.23
"1484","2012-11-21",5.23
"1485","2012-11-23",5.23
"1486","2012-11-26",5.15
"1487","2012-11-27",5.19
"1488","2012-11-28",5.19
"1489","2012-11-29",5.17
"1490","2012-11-30",5.17
"1491","2012-12-03",5.17
"1492","2012-12-04",5.12
"1493","2012-12-05",5.12
"1494","2012-12-06",5.12
"1495","2012-12-07",5.12
"1496","2012-12-10",4.86
"1497","2012-12-11",4.91
"1498","2012-12-12",4.91
"1499","2012-12-13",4.9
"1500","2012-12-14",4.92
"1501","2012-12-17",4.88
"1502","2012-12-18",4.77
"1503","2012-12-19",4.88
"1504","2012-12-20",4.88
"1505","2012-12-21",4.9
"1506","2012-12-24",4.87
"1507","2012-12-26",4.98
"1508","2012-12-27",4.94
"1509","2012-12-28",5.14
"1510","2012-12-31",5.16
"1511","2013-01-02",5.06
"1512","2013-01-03",5.22
"1513","2013-01-04",5.23
"1514","2013-01-07",5.25
"1515","2013-01-08",5.34
"1516","2013-01-09",5.4
"1517","2013-01-10",5.35
"1518","2013-01-11",5.39
"1519","2013-01-14",5.39
"1520","2013-01-15",5.22
"1521","2013-01-16",5.33
"1522","2013-01-17",5.33
"1523","2013-01-18",5.33
"1524","2013-01-22",5.32
"1525","2013-01-23",5.29
"1526","2013-01-24",5.29
"1527","2013-01-25",5.11
"1528","2013-01-28",5.12
"1529","2013-01-29",5.13
"1530","2013-01-30",5.13
"1531","2013-01-31",5.14
"1532","2013-02-01",5.8
"1533","2013-02-04",6.01
"1534","2013-02-05",6.4
"1535","2013-02-06",6.01
"1536","2013-02-07",6.2
"1537","2013-02-08",6.4
"1538","2013-02-11",6.24
"1539","2013-02-12",6.3
"1540","2013-02-13",6.2
"1541","2013-02-14",6.3
"1542","2013-02-15",6.3
"1543","2013-02-19",6.59
"1544","2013-02-20",6.41
"1545","2013-02-21",6.3
"1546","2013-02-22",6.3
"1547","2013-02-25",6.22
"1548","2013-02-26",6.24
"1549","2013-02-27",6.2
"1550","2013-02-28",6.3
"1551","2013-03-01",6.3
"1552","2013-03-04",6.3
"1553","2013-03-05",6.3
"1554","2013-03-06",6.26
"1555","2013-03-07",6
"1556","2013-03-08",6.24
"1557","2013-03-11",6.47
"1558","2013-03-12",6.33
"1559","2013-03-13",6
"1560","2013-03-14",6
"1561","2013-03-15",6
"1562","2013-03-18",6
"1563","2013-03-19",6.22
"1564","2013-03-20",6
"1565","2013-03-21",5.5
"1566","2013-03-22",5.49
"1567","2013-03-25",5.95
"1568","2013-03-26",5.99
"1569","2013-03-27",5.99
"1570","2013-03-28",5.99
"1571","2013-04-01",5.47
"1572","2013-04-02",5.47
"1573","2013-04-03",5.5
"1574","2013-04-04",5.5
"1575","2013-04-05",5.41
"1576","2013-04-08",5.3
"1577","2013-04-09",5.3
"1578","2013-04-10",5.49
"1579","2013-04-11",5.47
"1580","2013-04-12",5.37
"1581","2013-04-15",5.2
"1582","2013-04-16",5.2
"1583","2013-04-17",5.18
"1584","2013-04-18",5.11
"1585","2013-04-19",5.13
"1586","2013-04-22",5.13
"1587","2013-04-23",5.08
"1588","2013-04-24",5.08
"1589","2013-04-25",5.05
"1590","2013-04-26",5.05
"1591","2013-04-29",5.04
"1592","2013-04-30",5.09
"1593","2013-05-01",5.09
"1594","2013-05-02",5.13
"1595","2013-05-03",5.13
"1596","2013-05-06",5.04
"1597","2013-05-07",4.8
"1598","2013-05-08",4.55
"1599","2013-05-09",4.89
"1600","2013-05-10",4.76
"1601","2013-05-13",4.75
"1602","2013-05-14",4.64
"1603","2013-05-15",4.64
"1604","2013-05-16",4.74
"1605","2013-05-17",4.8
"1606","2013-05-20",4.8
"1607","2013-05-21",4.75
"1608","2013-05-22",4.84
"1609","2013-05-23",4.58
"1610","2013-05-24",4.71
"1611","2013-05-28",4.98
"1612","2013-05-29",4.62
"1613","2013-05-30",4.71
"1614","2013-05-31",4.72
"1615","2013-06-03",4.59
"1616","2013-06-04",4.65
"1617","2013-06-05",4.77
"1618","2013-06-06",4.65
"1619","2013-06-07",4.58
"1620","2013-06-10",4.6
"1621","2013-06-11",4.65
"1622","2013-06-12",4.65
"1623","2013-06-13",4.58
"1624","2013-06-14",4.58
"1625","2013-06-17",4.5
"1626","2013-06-18",4.5
"1627","2013-06-19",4.5
"1628","2013-06-20",4.5
"1629","2013-06-21",4.5
"1630","2013-06-24",4.67
"1631","2013-06-25",4.84
"1632","2013-06-26",4.98
"1633","2013-06-27",4.98
"1634","2013-06-28",5.02
"1635","2013-07-01",4.99
"1636","2013-07-02",4.99
"1637","2013-07-03",4.99
"1638","2013-07-05",4.99
"1639","2013-07-08",4.99
"1640","2013-07-09",4.99
"1641","2013-07-10",5
"1642","2013-07-11",4.9
"1643","2013-07-12",4.9
"1644","2013-07-15",5
"1645","2013-07-16",5
"1646","2013-07-17",5
"1647","2013-07-18",5
"1648","2013-07-19",5.24
"1649","2013-07-22",5.25
"1650","2013-07-23",5.25
"1651","2013-07-24",5.26
"1652","2013-07-25",5.25
"1653","2013-07-26",5.25
"1654","2013-07-29",5.25
"1655","2013-07-30",5.25
"1656","2013-07-31",5.28
"1657","2013-08-01",5.22
"1658","2013-08-02",5.02
"1659","2013-08-05",5.02
"1660","2013-08-06",5.21
"1661","2013-08-07",5.45
"1662","2013-08-08",5.42
"1663","2013-08-09",5.5
"1664","2013-08-12",5.55
"1665","2013-08-13",5.75
"1666","2013-08-14",5.75
"1667","2013-08-15",5.28
"1668","2013-08-16",5.18
"1669","2013-08-19",5.35
"1670","2013-08-20",5.16
"1671","2013-08-21",5.16
"1672","2013-08-22",5.17
"1673","2013-08-23",5.21
"1674","2013-08-26",5.1
"1675","2013-08-27",5.05
"1676","2013-08-28",5.05
"1677","2013-08-29",5.3
"1678","2013-08-30",5
"1679","2013-09-03",5
"1680","2013-09-04",5.02
"1681","2013-09-05",5.1
"1682","2013-09-06",5.11
"1683","2013-09-09",5
"1684","2013-09-10",4.98
"1685","2013-09-11",5.2
"1686","2013-09-12",5.2
"1687","2013-09-13",5.22
"1688","2013-09-16",4.79
"1689","2013-09-17",4.8
"1690","2013-09-18",4.57
"1691","2013-09-19",4.8
"1692","2013-09-20",4.8
"1693","2013-09-23",4.81
"1694","2013-09-24",4.83
"1695","2013-09-25",4.83
"1696","2013-09-26",5
"1697","2013-09-27",4.95
"1698","2013-09-30",4.83
"1699","2013-10-01",5.04
"1700","2013-10-02",5.07
"1701","2013-10-03",5.14
"1702","2013-10-04",5.15
"1703","2013-10-07",5.15
"1704","2013-10-08",5.34
"1705","2013-10-09",5.34
"1706","2013-10-10",5.2
"1707","2013-10-11",5.75
"1708","2013-10-14",5.75
"1709","2013-10-15",5.36
"1710","2013-10-16",5.1
"1711","2013-10-17",5.1
"1712","2013-10-18",5.1
"1713","2013-10-21",5.25
"1714","2013-10-22",5.24
"1715","2013-10-23",5.1
"1716","2013-10-24",5.25
"1717","2013-10-25",5.24
"1718","2013-10-28",5.45
"1719","2013-10-29",5.25
"1720","2013-10-30",5.2
"1721","2013-10-31",5.29
"1722","2013-11-01",5.51
"1723","2013-11-04",5.17
"1724","2013-11-05",5.19
"1725","2013-11-06",5.21
"1726","2013-11-07",5.23
"1727","2013-11-08",5.24
"1728","2013-11-11",5.78
"1729","2013-11-12",5.71
"1730","2013-11-13",5.5
"1731","2013-11-14",5.5
"1732","2013-11-15",5.75
"1733","2013-11-18",5.75
"1734","2013-11-19",5.75
"1735","2013-11-20",5.55
"1736","2013-11-21",5.56
"1737","2013-11-22",5.58
"1738","2013-11-25",5.3
"1739","2013-11-26",5.36
"1740","2013-11-27",5.36
"1741","2013-11-29",5.36
"1742","2013-12-02",5.41
"1743","2013-12-03",5.36
"1744","2013-12-04",5.36
"1745","2013-12-05",5.5
"1746","2013-12-06",5.45
"1747","2013-12-09",5.5
"1748","2013-12-10",5.5
"1749","2013-12-11",5.48
"1750","2013-12-12",5.48
"1751","2013-12-13",5.44
"1752","2013-12-16",5.46
"1753","2013-12-17",5.47
"1754","2013-12-18",5.5
"1755","2013-12-19",5.5
"1756","2013-12-20",5.75
"1757","2013-12-23",5.75
"1758","2013-12-24",5.75
"1759","2013-12-26",5.7
"1760","2013-12-27",5.75
"1761","2013-12-30",5.75
"1762","2013-12-31",5.84
"1763","2014-01-02",5.78
"1764","2014-01-03",5.8
"1765","2014-01-06",5.75
"1766","2014-01-07",5.75
"1767","2014-01-08",5.85
"1768","2014-01-09",5.85
"1769","2014-01-10",5.85
"1770","2014-01-13",5.9
"1771","2014-01-14",5.9
"1772","2014-01-15",5.9
"1773","2014-01-16",5.9
"1774","2014-01-17",5.85
"1775","2014-01-21",5.94
"1776","2014-01-22",5.95
"1777","2014-01-23",5.95
"1778","2014-01-24",5.95
"1779","2014-01-27",5.95
"1780","2014-01-28",5.95
"1781","2014-01-29",5.87
"1782","2014-01-30",5.87
"1783","2014-01-31",5.87
"1784","2014-02-03",5.59
"1785","2014-02-04",5.59
"1786","2014-02-05",5.59
"1787","2014-02-06",5.59
"1788","2014-02-07",5.69
"1789","2014-02-10",5.68
"1790","2014-02-11",5.88
"1791","2014-02-12",5.7
"1792","2014-02-13",5.86
"1793","2014-02-14",5.6
"1794","2014-02-18",5.65
"1795","2014-02-19",5.65
"1796","2014-02-20",5.61
"1797","2014-02-21",5.8
"1798","2014-02-24",5.8
"1799","2014-02-25",5.75
"1800","2014-02-26",5.65
"1801","2014-02-27",5.65
"1802","2014-02-28",5.58
"1803","2014-03-03",5.58
"1804","2014-03-04",5.62
"1805","2014-03-05",5.75
"1806","2014-03-06",5.48
"1807","2014-03-07",5.6
"1808","2014-03-10",5.59
"1809","2014-03-11",5.59
"1810","2014-03-12",5.55
"1811","2014-03-13",5.52
"1812","2014-03-14",5.53
"1813","2014-03-17",5.53
"1814","2014-03-18",5.52
"1815","2014-03-19",5.65
"1816","2014-03-20",5.52
"1817","2014-03-21",5.65
"1818","2014-03-24",5.54
"1819","2014-03-25",5.41
"1820","2014-03-26",5.37
"1821","2014-03-27",5.37
"1822","2014-03-28",5.36
"1823","2014-03-31",5.57
"1824","2014-04-01",5.42
"1825","2014-04-02",5.42
"1826","2014-04-03",5.53
"1827","2014-04-04",5.4
"1828","2014-04-07",5.44
"1829","2014-04-08",5.45
"1830","2014-04-09",5.45
"1831","2014-04-10",5.4
"1832","2014-04-11",5.23
"1833","2014-04-14",5.25
"1834","2014-04-15",5.2
"1835","2014-04-16",5.29
"1836","2014-04-17",5.25
"1837","2014-04-21",5.04
"1838","2014-04-22",5.04
"1839","2014-04-23",5
"1840","2014-04-24",5
"1841","2014-04-25",5
"1842","2014-04-28",5
"1843","2014-04-29",4.96
"1844","2014-04-30",4.85
"1845","2014-05-01",5.07
"1846","2014-05-02",5.07
"1847","2014-05-05",5.07
"1848","2014-05-06",4.8
"1849","2014-05-07",4.7
"1850","2014-05-08",4.74
"1851","2014-05-09",4.74
"1852","2014-05-12",4.7
"1853","2014-05-13",4.81
"1854","2014-05-14",4.88
"1855","2014-05-15",4.86
"1856","2014-05-16",4.85
"1857","2014-05-19",4.99
"1858","2014-05-20",4.99
"1859","2014-05-21",4.99
"1860","2014-05-22",4.99
"1861","2014-05-23",4.71
"1862","2014-05-27",4.8
"1863","2014-05-28",4.8
"1864","2014-05-29",4.8
"1865","2014-05-30",4.8
"1866","2014-06-02",4.8
"1867","2014-06-03",4.8
"1868","2014-06-04",4.8
"1869","2014-06-05",4.85
"1870","2014-06-06",4.8
"1871","2014-06-09",4.8
"1872","2014-06-10",4.8
"1873","2014-06-11",4.78
"1874","2014-06-12",4.78
"1875","2014-06-13",4.7
"1876","2014-06-16",4.7
"1877","2014-06-17",4.7
"1878","2014-06-18",4.7
"1879","2014-06-19",4.8
"1880","2014-06-20",4.82
"1881","2014-06-23",4.77
"1882","2014-06-24",4.84
"1883","2014-06-25",4.84
"1884","2014-06-26",4.76
"1885","2014-06-27",4.69
"1886","2014-06-30",4.57
"1887","2014-07-01",4.59
"1888","2014-07-02",4.7
"1889","2014-07-03",4.7
"1890","2014-07-07",4.55
"1891","2014-07-08",4.53
"1892","2014-07-09",4.59
"1893","2014-07-10",4.49
"1894","2014-07-11",4.43
"1895","2014-07-14",4.43
"1896","2014-07-15",4.6
"1897","2014-07-16",4.6
"1898","2014-07-17",4.48
"1899","2014-07-18",4.5
"1900","2014-07-21",4.43
"1901","2014-07-22",4.44
"1902","2014-07-23",4.44
"1903","2014-07-24",4.45
"1904","2014-07-25",4.47
"1905","2014-07-28",4.45
"1906","2014-07-29",4.54
"1907","2014-07-30",4.53
"1908","2014-07-31",4.53
"1909","2014-08-01",4.62
"1910","2014-08-04",4.46
"1911","2014-08-05",4.46
"1912","2014-08-06",4.45
"1913","2014-08-07",4.45
"1914","2014-08-08",4.64
"1915","2014-08-11",4.55
"1916","2014-08-12",4.55
"1917","2014-08-13",4.37
"1918","2014-08-14",4.14
"1919","2014-08-15",4.14
"1920","2014-08-18",4.37
"1921","2014-08-19",4.25
"1922","2014-08-20",4.06
"1923","2014-08-21",4.03
"1924","2014-08-22",4.03
"1925","2014-08-25",4.03
"1926","2014-08-26",4.14
"1927","2014-08-27",4.05
"1928","2014-08-28",3.85
"1929","2014-08-29",3.87
"1930","2014-09-02",3.85
"1931","2014-09-03",3.85
"1932","2014-09-04",3.85
"1933","2014-09-05",3.86
"1934","2014-09-08",3.92
"1935","2014-09-09",4.24
"1936","2014-09-10",4.1
"1937","2014-09-11",4.21
"1938","2014-09-12",4.21
"1939","2014-09-15",4.24
"1940","2014-09-16",4.24
