"","date","NMFC"
"1002","2015-05-14",14.87
"1003","2015-05-15",14.9
"1004","2015-05-18",14.96
"1005","2015-05-19",15.02
"1006","2015-05-20",15.03
"1007","2015-05-21",15
"1008","2015-05-22",15.06
"1009","2015-05-26",15.09
"1010","2015-05-27",15.07
"1011","2015-05-28",15.14
"1012","2015-05-29",15.12
"1013","2015-06-01",15.02
"1014","2015-06-02",15.05
"1015","2015-06-03",15.07
"1016","2015-06-04",15
"1017","2015-06-05",15.03
"1018","2015-06-08",14.98
"1019","2015-06-09",14.96
"1020","2015-06-10",14.85
"1021","2015-06-11",14.84
"1022","2015-06-12",14.66
"1023","2015-06-15",14.58
"1024","2015-06-16",14.58
"1025","2015-06-17",14.63
"1026","2015-06-18",14.69
"1027","2015-06-19",14.71
"1028","2015-06-22",14.79
"1029","2015-06-23",14.68
"1030","2015-06-24",14.74
"1031","2015-06-25",14.77
"1032","2015-06-26",14.66
"1033","2015-06-29",14.55
"1034","2015-06-30",14.49
"1035","2015-07-01",14.68
"1036","2015-07-02",14.54
"1037","2015-07-06",14.45
"1038","2015-07-07",14.49
"1039","2015-07-08",14.46
"1040","2015-07-09",14.38
"1041","2015-07-10",14.64
"1042","2015-07-13",14.62
"1043","2015-07-14",14.67
"1044","2015-07-15",14.73
"1045","2015-07-16",14.8
"1046","2015-07-17",14.78
"1047","2015-07-20",14.7
"1048","2015-07-21",14.94
"1049","2015-07-22",14.59
"1050","2015-07-23",14.49
"1051","2015-07-24",14.41
"1052","2015-07-27",14.27
"1053","2015-07-28",14.44
"1054","2015-07-29",14.53
"1055","2015-07-30",14.37
"1056","2015-07-31",14.51
"1057","2015-08-03",14.5
"1058","2015-08-04",14.58
"1059","2015-08-05",14.56
"1060","2015-08-06",14.64
"1061","2015-08-07",14.8
"1062","2015-08-10",14.79
"1063","2015-08-11",14.64
"1064","2015-08-12",14.72
"1065","2015-08-13",14.89
"1066","2015-08-14",14.87
"1067","2015-08-17",14.92
"1068","2015-08-18",14.94
"1069","2015-08-19",14.79
"1070","2015-08-20",14.76
"1071","2015-08-21",14.7
"1072","2015-08-24",14.38
"1073","2015-08-25",14.52
"1074","2015-08-26",14.75
"1075","2015-08-27",14.86
"1076","2015-08-28",14.83
"1077","2015-08-31",14.8
"1078","2015-09-01",14.64
"1079","2015-09-02",14.78
"1080","2015-09-03",14.8
"1081","2015-09-04",14.68
"1082","2015-09-08",14.75
"1083","2015-09-09",14.71
"1084","2015-09-10",14.72
"1085","2015-09-11",14.88
"1086","2015-09-14",14.51
"1087","2015-09-15",14.47
"1088","2015-09-16",14.54
"1089","2015-09-17",14.43
"1090","2015-09-18",14.34
"1091","2015-09-21",14.5
"1092","2015-09-22",14.19
"1093","2015-09-23",14.24
"1094","2015-09-24",14.22
"1095","2015-09-25",14.11
"1096","2015-09-28",13.34
"1097","2015-09-29",13.48
"1098","2015-09-30",13.59
"1099","2015-10-01",13.92
"1100","2015-10-02",13.57
"1101","2015-10-05",13.85
"1102","2015-10-06",13.84
"1103","2015-10-07",14.04
"1104","2015-10-08",13.94
"1105","2015-10-09",13.97
"1106","2015-10-12",13.95
"1107","2015-10-13",13.76
"1108","2015-10-14",13.69
"1109","2015-10-15",13.94
"1110","2015-10-16",14.05
"1111","2015-10-19",14.06
"1112","2015-10-20",14.06
"1113","2015-10-21",14.03
"1114","2015-10-22",14.11
"1115","2015-10-23",14.16
"1116","2015-10-26",14.06
"1117","2015-10-27",13.88
"1118","2015-10-28",14.05
"1119","2015-10-29",13.97
"1120","2015-10-30",13.93
"1121","2015-11-02",14.02
"1122","2015-11-03",14.12
"1123","2015-11-04",14.04
"1124","2015-11-05",14.12
"1125","2015-11-06",14.12
"1126","2015-11-09",14.07
"1127","2015-11-10",14.1
"1128","2015-11-11",14.09
"1129","2015-11-12",14.11
"1130","2015-11-13",13.9
"1131","2015-11-16",14.02
"1132","2015-11-17",13.9
"1133","2015-11-18",13.93
"1134","2015-11-19",14.01
"1135","2015-11-20",13.94
"1136","2015-11-23",14.09
"1137","2015-11-24",14.05
"1138","2015-11-25",14.03
"1139","2015-11-27",14.05
"1140","2015-11-30",14.17
"1141","2015-12-01",14.15
"1142","2015-12-02",14.09
"1143","2015-12-03",14.07
"1144","2015-12-04",14.08
"1145","2015-12-07",14.01
"1146","2015-12-08",13.9
"1147","2015-12-09",13.78
"1148","2015-12-10",13.72
"1149","2015-12-11",13.41
"1150","2015-12-14",12.15
"1151","2015-12-15",12.97
"1152","2015-12-16",13.19
"1153","2015-12-17",13.1
"1154","2015-12-18",12.9
"1155","2015-12-21",12.77
"1156","2015-12-22",12.62
"1157","2015-12-23",12.9
"1158","2015-12-24",12.88
"1159","2015-12-28",12.7
"1160","2015-12-29",12.81
"1161","2015-12-30",12.8
"1162","2015-12-31",13.02
"1163","2016-01-04",12.88
"1164","2016-01-05",12.96
"1165","2016-01-06",12.94
"1166","2016-01-07",12.62
"1167","2016-01-08",12.4
"1168","2016-01-11",12.27
"1169","2016-01-12",12.18
"1170","2016-01-13",11.58
"1171","2016-01-14",11.49
"1172","2016-01-15",11.21
"1173","2016-01-19",11.09
"1174","2016-01-20",11.34
"1175","2016-01-21",11.45
"1176","2016-01-22",11.81
"1177","2016-01-25",11.62
"1178","2016-01-26",11.68
"1179","2016-01-27",11.56
"1180","2016-01-28",11.54
"1181","2016-01-29",11.76
"1182","2016-02-01",11.65
"1183","2016-02-02",11.75
"1184","2016-02-03",11.71
"1185","2016-02-04",11.76
"1186","2016-02-05",11.62
"1187","2016-02-08",11.54
"1188","2016-02-09",11.46
"1189","2016-02-10",11.49
"1190","2016-02-11",11.42
"1191","2016-02-12",11.71
"1192","2016-02-16",11.8
"1193","2016-02-17",12
"1194","2016-02-18",12.11
"1195","2016-02-19",12.08
"1196","2016-02-22",12.13
"1197","2016-02-23",12.06
"1198","2016-02-24",12.02
"1199","2016-02-25",12.23
"1200","2016-02-26",12.4
"1201","2016-02-29",12.48
"1202","2016-03-01",12.65
"1203","2016-03-02",12.47
"1204","2016-03-03",12.58
"1205","2016-03-04",12.69
"1206","2016-03-07",12.69
"1207","2016-03-08",12.6
"1208","2016-03-09",12.58
"1209","2016-03-10",12.63
"1210","2016-03-11",12.74
"1211","2016-03-14",12.75
"1212","2016-03-15",12.27
"1213","2016-03-16",12.3
"1214","2016-03-17",12.5
"1215","2016-03-18",12.67
"1216","2016-03-21",12.68
"1217","2016-03-22",12.63
"1218","2016-03-23",12.47
"1219","2016-03-24",12.47
"1220","2016-03-28",12.53
"1221","2016-03-29",12.63
"1222","2016-03-30",12.7
"1223","2016-03-31",12.64
"1224","2016-04-01",12.69
"1225","2016-04-04",12.47
"1226","2016-04-05",12.35
"1227","2016-04-06",12.43
"1228","2016-04-07",12.31
"1229","2016-04-08",12.25
"1230","2016-04-11",12.26
"1231","2016-04-12",12.38
"1232","2016-04-13",12.48
"1233","2016-04-14",12.4
"1234","2016-04-15",12.4
"1235","2016-04-18",12.41
"1236","2016-04-19",12.46
"1237","2016-04-20",12.54
"1238","2016-04-21",12.43
"1239","2016-04-22",12.42
"1240","2016-04-25",12.48
"1241","2016-04-26",12.54
"1242","2016-04-27",12.55
"1243","2016-04-28",12.43
"1244","2016-04-29",12.52
"1245","2016-05-02",12.49
"1246","2016-05-03",12.42
"1247","2016-05-04",12.47
"1248","2016-05-05",12.27
"1249","2016-05-06",12.35
"1250","2016-05-09",12.39
"1251","2016-05-10",12.54
"1252","2016-05-11",12.46
"1253","2016-05-12",12.4
"1254","2016-05-13",12.39
"1255","2016-05-16",12.43
"1256","2016-05-17",12.41
"1257","2016-05-18",12.37
"1258","2016-05-19",12.27
"1259","2016-05-20",12.32
"1260","2016-05-23",12.31
"1261","2016-05-24",12.37
"1262","2016-05-25",12.41
"1263","2016-05-26",12.44
"1264","2016-05-27",12.49
"1265","2016-05-31",12.58
"1266","2016-06-01",12.62
"1267","2016-06-02",12.57
"1268","2016-06-03",12.58
"1269","2016-06-06",12.68
"1270","2016-06-07",12.69
"1271","2016-06-08",12.63
"1272","2016-06-09",12.68
"1273","2016-06-10",12.62
"1274","2016-06-13",12.58
"1275","2016-06-14",12.1
"1276","2016-06-15",12.26
"1277","2016-06-16",12.3
"1278","2016-06-17",12.32
"1279","2016-06-20",12.29
"1280","2016-06-21",12.28
"1281","2016-06-22",12.27
"1282","2016-06-23",12.38
"1283","2016-06-24",12.55
"1284","2016-06-27",12.51
"1285","2016-06-28",12.7
"1286","2016-06-29",12.77
"1287","2016-06-30",12.9
"1288","2016-07-01",13.23
"1289","2016-07-05",13.17
"1290","2016-07-06",13.12
"1291","2016-07-07",13.15
"1292","2016-07-08",13.31
"1293","2016-07-11",13.35
"1294","2016-07-12",13.44
"1295","2016-07-13",13.42
"1296","2016-07-14",13.19
"1297","2016-07-15",13.11
"1298","2016-07-18",13.27
"1299","2016-07-19",13.36
"1300","2016-07-20",13.36
"1301","2016-07-21",13.26
"1302","2016-07-22",13.33
"1303","2016-07-25",13.34
"1304","2016-07-26",13.39
"1305","2016-07-27",13.37
"1306","2016-07-28",13.33
"1307","2016-07-29",13.36
"1308","2016-08-01",13.28
"1309","2016-08-02",13.27
"1310","2016-08-03",13.38
"1311","2016-08-04",13.54
"1312","2016-08-05",13.65
"1313","2016-08-08",13.61
"1314","2016-08-09",13.65
"1315","2016-08-10",13.81
"1316","2016-08-11",13.95
"1317","2016-08-12",14.13
"1318","2016-08-15",13.95
"1319","2016-08-16",13.87
"1320","2016-08-17",13.88
"1321","2016-08-18",13.94
"1322","2016-08-19",13.9
"1323","2016-08-22",13.96
"1324","2016-08-23",13.94
"1325","2016-08-24",13.87
"1326","2016-08-25",13.84
"1327","2016-08-26",13.85
"1328","2016-08-29",14.14
"1329","2016-08-30",14.28
"1330","2016-08-31",14.26
"1331","2016-09-01",14.19
"1332","2016-09-02",14.2
"1333","2016-09-06",14.23
"1334","2016-09-07",14.14
"1335","2016-09-08",14.13
"1336","2016-09-09",14.06
"1337","2016-09-12",14.05
"1338","2016-09-13",13.91
"1339","2016-09-14",13.52
"1340","2016-09-15",13.6
"1341","2016-09-16",13.57
"1342","2016-09-19",13.7
"1343","2016-09-20",13.67
"1344","2016-09-21",13.7
"1345","2016-09-22",13.75
"1346","2016-09-23",13.8
"1347","2016-09-26",13.81
"1348","2016-09-27",13.83
"1349","2016-09-28",13.78
"1350","2016-09-29",13.77
"1351","2016-09-30",13.76
"1352","2016-10-03",13.83
"1353","2016-10-04",13.79
"1354","2016-10-05",13.8
"1355","2016-10-06",13.87
"1356","2016-10-07",13.8
"1357","2016-10-10",13.8
"1358","2016-10-11",13.77
"1359","2016-10-12",13.78
"1360","2016-10-13",13.81
"1361","2016-10-14",13.75
"1362","2016-10-17",13.51
"1363","2016-10-18",13.67
"1364","2016-10-19",13.72
"1365","2016-10-20",13.66
"1366","2016-10-21",13.68
"1367","2016-10-24",13.82
"1368","2016-10-25",13.58
"1369","2016-10-26",13.5
"1370","2016-10-27",13.33
"1371","2016-10-28",13.4
"1372","2016-10-31",13.3
"1373","2016-11-01",13.3
"1374","2016-11-02",13.45
"1375","2016-11-03",13.2
"1376","2016-11-04",13.2
"1377","2016-11-07",13.45
"1378","2016-11-08",13.6
"1379","2016-11-09",13.5
"1380","2016-11-10",13.6
"1381","2016-11-11",13.7
"1382","2016-11-14",13.75
"1383","2016-11-15",13.9
"1384","2016-11-16",13.75
"1385","2016-11-17",13.95
"1386","2016-11-18",13.95
"1387","2016-11-21",14
"1388","2016-11-22",13.95
"1389","2016-11-23",13.95
"1390","2016-11-25",14.1
"1391","2016-11-28",14
"1392","2016-11-29",14.1
"1393","2016-11-30",14.2
"1394","2016-12-01",14.15
"1395","2016-12-02",14.05
"1396","2016-12-05",14.25
"1397","2016-12-06",14.2
"1398","2016-12-07",14.15
"1399","2016-12-08",14.3
"1400","2016-12-09",14.2
"1401","2016-12-12",14.1
"1402","2016-12-13",13.75
"1403","2016-12-14",13.55
"1404","2016-12-15",13.5
"1405","2016-12-16",13.75
"1406","2016-12-19",13.85
"1407","2016-12-20",13.85
"1408","2016-12-21",13.8
"1409","2016-12-22",13.85
"1410","2016-12-23",13.95
"1411","2016-12-27",14.15
"1412","2016-12-28",13.95
"1413","2016-12-29",14.25
"1414","2016-12-30",14.1
"1415","2017-01-03",14.2
"1416","2017-01-04",14.45
"1417","2017-01-05",14.4
"1418","2017-01-06",14.55
"1419","2017-01-09",14.45
"1420","2017-01-10",14.5
"1421","2017-01-11",14.5
"1422","2017-01-12",14.45
"1423","2017-01-13",14.55
"1424","2017-01-17",14.6
"1425","2017-01-18",14.55
"1426","2017-01-19",14.55
"1427","2017-01-20",14.5
"1428","2017-01-23",14.35
"1429","2017-01-24",14.25
"1430","2017-01-25",14.25
"1431","2017-01-26",14.35
"1432","2017-01-27",14.15
"1433","2017-01-30",14.05
"1434","2017-01-31",14.05
"1435","2017-02-01",14
"1436","2017-02-02",14.25
"1437","2017-02-03",14.55
"1438","2017-02-06",14.6
"1439","2017-02-07",14.65
"1440","2017-02-08",14.7
"1441","2017-02-09",14.7
"1442","2017-02-10",14.75
"1443","2017-02-13",14.8
"1444","2017-02-14",14.75
"1445","2017-02-15",14.8
"1446","2017-02-16",14.85
"1447","2017-02-17",14.85
"1448","2017-02-21",14.8
"1449","2017-02-22",14.8
"1450","2017-02-23",14.8
"1451","2017-02-24",14.9
"1452","2017-02-27",14.85
"1453","2017-02-28",14.7
"1454","2017-03-01",14.85
"1455","2017-03-02",14.8
"1456","2017-03-03",14.8
"1457","2017-03-06",14.75
"1458","2017-03-07",14.65
"1459","2017-03-08",14.65
"1460","2017-03-09",14.5
"1461","2017-03-10",14.75
"1462","2017-03-13",14.8
"1463","2017-03-14",14.9
"1464","2017-03-15",14.8
"1465","2017-03-16",14.55
"1466","2017-03-17",14.75
"1467","2017-03-20",14.75
"1468","2017-03-21",14.55
"1469","2017-03-22",14.55
"1470","2017-03-23",14.65
"1471","2017-03-24",14.8
"1472","2017-03-27",14.85
"1473","2017-03-28",14.8
"1474","2017-03-29",14.85
"1475","2017-03-30",14.8
"1476","2017-03-31",14.9
"1477","2017-04-03",14.95
"1478","2017-04-04",14.6
"1479","2017-04-05",14.45
"1480","2017-04-06",14.45
"1481","2017-04-07",14.5
"1482","2017-04-10",14.55
"1483","2017-04-11",14.6
"1484","2017-04-12",14.65
"1485","2017-04-13",14.4
"1486","2017-04-17",14.35
"1487","2017-04-18",14.6
"1488","2017-04-19",14.6
"1489","2017-04-20",14.75
"1490","2017-04-21",14.9
"1491","2017-04-24",14.85
"1492","2017-04-25",14.8
"1493","2017-04-26",14.9
"1494","2017-04-27",14.85
"1495","2017-04-28",14.9
"1496","2017-05-01",14.9
"1497","2017-05-02",14.85
"1498","2017-05-03",14.85
"1499","2017-05-04",14.6
"1500","2017-05-05",14.85
"1501","2017-05-08",14.6
"1502","2017-05-09",14.75
"1503","2017-05-10",14.8
"1504","2017-05-11",14.75
"1505","2017-05-12",14.55
"1506","2017-05-15",14.6
"1507","2017-05-16",14.5
"1508","2017-05-17",14.4
"1509","2017-05-18",14.45
"1510","2017-05-19",14.45
"1511","2017-05-22",14.55
"1512","2017-05-23",14.7
"1513","2017-05-24",14.65
"1514","2017-05-25",14.5
"1515","2017-05-26",14.6
"1516","2017-05-30",14.6
"1517","2017-05-31",14.55
"1518","2017-06-01",14.6
"1519","2017-06-02",14.8
"1520","2017-06-05",14.75
"1521","2017-06-06",14.6
"1522","2017-06-07",14.55
"1523","2017-06-08",14.6
"1524","2017-06-09",14.65
"1525","2017-06-12",14.65
"1526","2017-06-13",14.75
"1527","2017-06-14",14.45
"1528","2017-06-15",14.5
"1529","2017-06-16",14.4
"1530","2017-06-19",14.45
"1531","2017-06-20",14.45
"1532","2017-06-21",14.4
"1533","2017-06-22",14.35
"1534","2017-06-23",14.45
"1535","2017-06-26",14.55
"1536","2017-06-27",14.45
"1537","2017-06-28",14.5
"1538","2017-06-29",14.6
"1539","2017-06-30",14.55
"1540","2017-07-03",14.5
"1541","2017-07-05",14.35
"1542","2017-07-06",14.35
"1543","2017-07-07",14.3
"1544","2017-07-10",14.3
"1545","2017-07-11",14.35
"1546","2017-07-12",14.35
"1547","2017-07-13",14.35
"1548","2017-07-14",14.4
"1549","2017-07-17",14.3
"1550","2017-07-18",14.4
"1551","2017-07-19",14.3
"1552","2017-07-20",14.3
"1553","2017-07-21",14.35
"1554","2017-07-24",14.35
"1555","2017-07-25",14.45
"1556","2017-07-26",14.45
"1557","2017-07-27",14.4
"1558","2017-07-28",14.4
"1559","2017-07-31",14.5
"1560","2017-08-01",14.4
"1561","2017-08-02",14.5
"1562","2017-08-03",14.5
"1563","2017-08-04",14.35
"1564","2017-08-07",14.3
"1565","2017-08-08",14.35
"1566","2017-08-09",14.7
"1567","2017-08-10",14.35
"1568","2017-08-11",14.25
"1569","2017-08-14",14.4
"1570","2017-08-15",14.35
"1571","2017-08-16",14.3
"1572","2017-08-17",14.3
"1573","2017-08-18",14.25
"1574","2017-08-21",14
"1575","2017-08-22",14.2
"1576","2017-08-23",14.15
"1577","2017-08-24",14.15
"1578","2017-08-25",14.25
"1579","2017-08-28",14.2
"1580","2017-08-29",14.2
"1581","2017-08-30",14.1
"1582","2017-08-31",14.1
"1583","2017-09-01",14.15
"1584","2017-09-05",14.05
"1585","2017-09-06",14
"1586","2017-09-07",13.9
"1587","2017-09-08",13.95
"1588","2017-09-11",14.1
"1589","2017-09-12",14.05
"1590","2017-09-13",13.95
"1591","2017-09-14",13.75
"1592","2017-09-15",13.7
"1593","2017-09-18",13.55
"1594","2017-09-19",13.65
"1595","2017-09-20",13.85
"1596","2017-09-21",13.8
"1597","2017-09-22",13.95
"1598","2017-09-25",13.85
"1599","2017-09-26",13.95
"1600","2017-09-27",14
"1601","2017-09-28",14.1
"1602","2017-09-29",14.25
"1603","2017-10-02",14.25
"1604","2017-10-03",14.2
"1605","2017-10-04",14.35
"1606","2017-10-05",14.3
"1607","2017-10-06",14.25
"1608","2017-10-09",14.3
"1609","2017-10-10",14.25
"1610","2017-10-11",14.3
"1611","2017-10-12",14.2
"1612","2017-10-13",14.4
"1613","2017-10-16",14.5
"1614","2017-10-17",14.15
"1615","2017-10-18",14.2
"1616","2017-10-19",14.2
"1617","2017-10-20",14.25
"1618","2017-10-23",14.25
"1619","2017-10-24",14.25
"1620","2017-10-25",14
"1621","2017-10-26",14.05
"1622","2017-10-27",14.1
"1623","2017-10-30",14.1
"1624","2017-10-31",14.05
"1625","2017-11-01",13.75
"1626","2017-11-02",13.7
"1627","2017-11-03",13.95
"1628","2017-11-06",13.85
"1629","2017-11-07",13.75
"1630","2017-11-08",14.2
"1631","2017-11-09",14.15
"1632","2017-11-10",14.05
"1633","2017-11-13",14.1
"1634","2017-11-14",14.25
"1635","2017-11-15",14.2
"1636","2017-11-16",14.15
"1637","2017-11-17",14.1
"1638","2017-11-20",14.2
"1639","2017-11-21",14.3
"1640","2017-11-22",14.3
"1641","2017-11-24",14.3
"1642","2017-11-27",14.2
"1643","2017-11-28",14.3
"1644","2017-11-29",14.2
"1645","2017-11-30",14.15
"1646","2017-12-01",14.2
"1647","2017-12-04",14.25
"1648","2017-12-05",14.2
"1649","2017-12-06",14.15
"1650","2017-12-07",14.15
"1651","2017-12-08",14.3
"1652","2017-12-11",14.2
"1653","2017-12-12",14.15
"1654","2017-12-13",14.2
"1655","2017-12-14",13.75
"1656","2017-12-15",13.85
"1657","2017-12-18",13.9
"1658","2017-12-19",13.8
"1659","2017-12-20",13.7
"1660","2017-12-21",13.75
"1661","2017-12-22",13.75
"1662","2017-12-26",13.65
"1663","2017-12-27",13.7
"1664","2017-12-28",13.75
"1665","2017-12-29",13.55
"1666","2018-01-02",13.7
"1667","2018-01-03",13.7
"1668","2018-01-04",13.65
"1669","2018-01-05",13.75
"1670","2018-01-08",13.75
"1671","2018-01-09",13.6
"1672","2018-01-10",13.45
"1673","2018-01-11",13.5
"1674","2018-01-12",13.5
"1675","2018-01-16",13.35
"1676","2018-01-17",13.45
"1677","2018-01-18",13.45
"1678","2018-01-19",13.45
"1679","2018-01-22",13.5
"1680","2018-01-23",13.5
"1681","2018-01-24",13.5
"1682","2018-01-25",13.4
"1683","2018-01-26",13.45
"1684","2018-01-29",13.3
"1685","2018-01-30",13.35
"1686","2018-01-31",13.3
"1687","2018-02-01",13.4
"1688","2018-02-02",13.15
"1689","2018-02-05",12.75
"1690","2018-02-06",12.85
"1691","2018-02-07",12.8
"1692","2018-02-08",12.8
"1693","2018-02-09",12.55
"1694","2018-02-12",12.75
"1695","2018-02-13",12.85
"1696","2018-02-14",12.8
"1697","2018-02-15",12.8
"1698","2018-02-16",12.9
"1699","2018-02-20",12.8
"1700","2018-02-21",12.75
"1701","2018-02-22",12.85
"1702","2018-02-23",12.9
"1703","2018-02-26",12.9
"1704","2018-02-27",12.8
"1705","2018-02-28",12.65
"1706","2018-03-01",13.2
"1707","2018-03-02",13.15
"1708","2018-03-05",13.25
"1709","2018-03-06",13.3
"1710","2018-03-07",13.2
"1711","2018-03-08",13.3
"1712","2018-03-09",13.3
"1713","2018-03-12",13.45
"1714","2018-03-13",13.55
"1715","2018-03-14",13.1
"1716","2018-03-15",13.05
"1717","2018-03-16",13.2
"1718","2018-03-19",13.15
"1719","2018-03-20",13.2
"1720","2018-03-21",13.3
"1721","2018-03-22",13.45
"1722","2018-03-23",13.1
"1723","2018-03-26",13.25
"1724","2018-03-27",13.1
"1725","2018-03-28",13.15
"1726","2018-03-29",13.15
"1727","2018-04-02",13.25
"1728","2018-04-03",13.3
"1729","2018-04-04",13.35
"1730","2018-04-05",13.35
"1731","2018-04-06",13.35
"1732","2018-04-09",13.35
"1733","2018-04-10",13.4
"1734","2018-04-11",13.35
"1735","2018-04-12",13.3
"1736","2018-04-13",13.25
"1737","2018-04-16",13.45
"1738","2018-04-17",13.55
"1739","2018-04-18",13.45
"1740","2018-04-19",13.4
"1741","2018-04-20",13.45
"1742","2018-04-23",13.4
"1743","2018-04-24",13.4
"1744","2018-04-25",13.4
"1745","2018-04-26",13.4
"1746","2018-04-27",13.45
"1747","2018-04-30",13.5
"1748","2018-05-01",13.45
"1749","2018-05-02",13.45
"1750","2018-05-03",13.5
"1751","2018-05-04",13.6
"1752","2018-05-07",13.65
"1753","2018-05-08",13.5
"1754","2018-05-09",13.65
"1755","2018-05-10",13.65
"1756","2018-05-11",13.75
"1757","2018-05-14",13.6
"1758","2018-05-15",13.55
"1759","2018-05-16",13.7
"1760","2018-05-17",13.8
"1761","2018-05-18",13.85
"1762","2018-05-21",13.8
"1763","2018-05-22",13.9
"1764","2018-05-23",13.8
"1765","2018-05-24",13.85
"1766","2018-05-25",13.9
"1767","2018-05-29",13.8
"1768","2018-05-30",13.8
"1769","2018-05-31",13.9
"1770","2018-06-01",13.9
"1771","2018-06-04",13.85
"1772","2018-06-05",13.75
"1773","2018-06-06",13.8
"1774","2018-06-07",13.9
"1775","2018-06-08",13.95
"1776","2018-06-11",13.9
"1777","2018-06-12",13.75
"1778","2018-06-13",13.65
"1779","2018-06-14",13.5
"1780","2018-06-15",13.5
"1781","2018-06-18",13.5
"1782","2018-06-19",13.5
"1783","2018-06-20",13.45
"1784","2018-06-21",13.35
"1785","2018-06-22",13.35
"1786","2018-06-25",13.35
"1787","2018-06-26",13.4
"1788","2018-06-27",13.4
"1789","2018-06-28",13.55
"1790","2018-06-29",13.6
"1791","2018-07-02",13.8
"1792","2018-07-03",13.75
"1793","2018-07-05",13.85
"1794","2018-07-06",13.8
"1795","2018-07-09",13.9
"1796","2018-07-10",13.85
"1797","2018-07-11",13.85
"1798","2018-07-12",13.7
"1799","2018-07-13",13.85
"1800","2018-07-16",13.7
"1801","2018-07-17",13.75
"1802","2018-07-18",13.95
"1803","2018-07-19",13.9
"1804","2018-07-20",13.8
"1805","2018-07-23",13.8
"1806","2018-07-24",14
"1807","2018-07-25",14
"1808","2018-07-26",14.2
"1809","2018-07-27",14.25
"1810","2018-07-30",14.25
"1811","2018-07-31",14.25
"1812","2018-08-01",14.15
"1813","2018-08-02",14.15
"1814","2018-08-03",14.1
"1815","2018-08-06",14.1
"1816","2018-08-07",14.15
"1817","2018-08-08",14.1
"1818","2018-08-09",14.1
"1819","2018-08-10",13.95
"1820","2018-08-13",14.05
"1821","2018-08-14",14.05
"1822","2018-08-15",13.8
"1823","2018-08-16",14
"1824","2018-08-17",13.95
"1825","2018-08-20",13.9
"1826","2018-08-21",14
"1827","2018-08-22",13.95
"1828","2018-08-23",13.9
"1829","2018-08-24",13.8
"1830","2018-08-27",13.8
"1831","2018-08-28",13.8
"1832","2018-08-29",13.9
"1833","2018-08-30",13.8
"1834","2018-08-31",13.75
"1835","2018-09-04",13.75
"1836","2018-09-05",13.75
"1837","2018-09-06",13.7
"1838","2018-09-07",13.55
"1839","2018-09-10",13.8
"1840","2018-09-11",13.8
"1841","2018-09-12",13.7
"1842","2018-09-13",13.6
"1843","2018-09-14",13.55
"1844","2018-09-17",13.5
"1845","2018-09-18",13.75
"1846","2018-09-19",13.6
"1847","2018-09-20",13.7
"1848","2018-09-21",13.55
"1849","2018-09-24",13.6
"1850","2018-09-25",13.55
"1851","2018-09-26",13.55
"1852","2018-09-27",13.5
"1853","2018-09-28",13.5
"1854","2018-10-01",13.83
"1855","2018-10-02",13.64
"1856","2018-10-03",13.65
"1857","2018-10-04",13.5
"1858","2018-10-05",13.59
"1859","2018-10-08",13.35
"1860","2018-10-09",13.58
"1861","2018-10-10",13.3
"1862","2018-10-11",13.08
"1863","2018-10-12",13.18
"1864","2018-10-15",13.21
"1865","2018-10-16",13.28
"1866","2018-10-17",13.26
"1867","2018-10-18",13.23
"1868","2018-10-19",13.19
"1869","2018-10-22",13.18
"1870","2018-10-23",13.05
"1871","2018-10-24",12.89
"1872","2018-10-25",13.06
"1873","2018-10-26",13.05
"1874","2018-10-29",13.08
"1875","2018-10-30",13.19
"1876","2018-10-31",13.31
"1877","2018-11-01",13.46
"1878","2018-11-02",13.41
"1879","2018-11-05",13.5
"1880","2018-11-06",13.57
"1881","2018-11-07",13.63
"1882","2018-11-08",13.57
"1883","2018-11-09",13.69
"1884","2018-11-12",13.45
"1885","2018-11-13",13.53
"1886","2018-11-14",13.56
"1887","2018-11-15",13.42
"1888","2018-11-16",13.48
"1889","2018-11-19",13.46
"1890","2018-11-20",13.25
"1891","2018-11-21",13.36
"1892","2018-11-23",13.41
"1893","2018-11-26",13.45
"1894","2018-11-27",13.57
"1895","2018-11-28",13.62
"1896","2018-11-29",13.63
"1897","2018-11-30",13.61
"1898","2018-12-03",13.68
"1899","2018-12-04",13.43
"1900","2018-12-06",13.26
"1901","2018-12-07",13.24
"1902","2018-12-10",13.12
"1903","2018-12-11",13.18
"1904","2018-12-12",13.27
"1905","2018-12-13",12.87
"1906","2018-12-14",12.84
"1907","2018-12-17",12.47
"1908","2018-12-18",12.49
"1909","2018-12-19",12.54
"1910","2018-12-20",12.32
"1911","2018-12-21",12.25
"1912","2018-12-24",12.26
"1913","2018-12-26",12.71
"1914","2018-12-27",12.66
"1915","2018-12-28",12.68
"1916","2018-12-31",12.58
"1917","2019-01-02",12.78
"1918","2019-01-03",12.78
"1919","2019-01-04",12.99
"1920","2019-01-07",13.26
"1921","2019-01-08",13.27
"1922","2019-01-09",13.2
"1923","2019-01-10",13.37
"1924","2019-01-11",13.35
"1925","2019-01-14",13.23
"1926","2019-01-15",13.33
"1927","2019-01-16",13.58
"1928","2019-01-17",13.55
"1929","2019-01-18",13.63
"1930","2019-01-22",13.48
"1931","2019-01-23",13.56
"1932","2019-01-24",13.75
"1933","2019-01-25",13.76
"1934","2019-01-28",13.79
"1935","2019-01-29",13.81
