"","date","LGIH"
"861","2017-04-10",30.379999
"862","2017-04-11",30.6
"863","2017-04-12",30.129999
"864","2017-04-13",30.07
"865","2017-04-17",30.559999
"866","2017-04-18",30.9
"867","2017-04-19",30.82
"868","2017-04-20",30.92
"869","2017-04-21",30.98
"870","2017-04-24",30.860001
"871","2017-04-25",30.809999
"872","2017-04-26",30.959999
"873","2017-04-27",32.110001
"874","2017-04-28",31.83
"875","2017-05-01",31.77
"876","2017-05-02",31.32
"877","2017-05-03",31.030001
"878","2017-05-04",29.52
"879","2017-05-05",29.73
"880","2017-05-08",29.040001
"881","2017-05-09",32.869999
"882","2017-05-10",32.139999
"883","2017-05-11",31.889999
"884","2017-05-12",31.75
"885","2017-05-15",32.689999
"886","2017-05-16",33.950001
"887","2017-05-17",32.18
"888","2017-05-18",32
"889","2017-05-19",32.459999
"890","2017-05-22",32.540001
"891","2017-05-23",32.220001
"892","2017-05-24",32.41
"893","2017-05-25",32.400002
"894","2017-05-26",32.41
"895","2017-05-30",32.310001
"896","2017-05-31",32.400002
"897","2017-06-01",33.18
"898","2017-06-02",34.400002
"899","2017-06-05",34.380001
"900","2017-06-06",36.060001
"901","2017-06-07",35.990002
"902","2017-06-08",36.189999
"903","2017-06-09",36.240002
"904","2017-06-12",36.619999
"905","2017-06-13",36.939999
"906","2017-06-14",37.139999
"907","2017-06-15",37.060001
"908","2017-06-16",37.189999
"909","2017-06-19",37.41
"910","2017-06-20",37.77
"911","2017-06-21",37.709999
"912","2017-06-22",37.669998
"913","2017-06-23",38.009998
"914","2017-06-26",39.439999
"915","2017-06-27",38.599998
"916","2017-06-28",39.700001
"917","2017-06-29",39.169998
"918","2017-06-30",40.18
"919","2017-07-03",39.959999
"920","2017-07-05",40.490002
"921","2017-07-06",39.900002
"922","2017-07-07",41.91
"923","2017-07-10",42.389999
"924","2017-07-11",42.18
"925","2017-07-12",42.32
"926","2017-07-13",42.110001
"927","2017-07-14",42.459999
"928","2017-07-17",43.23
"929","2017-07-18",42.5
"930","2017-07-19",42.599998
"931","2017-07-20",42.32
"932","2017-07-21",43.279999
"933","2017-07-24",43.529999
"934","2017-07-25",44.389999
"935","2017-07-26",44.099998
"936","2017-07-27",44.139999
"937","2017-07-28",43.970001
"938","2017-07-31",44.299999
"939","2017-08-01",45.209999
"940","2017-08-02",45.639999
"941","2017-08-03",46.290001
"942","2017-08-04",47.439999
"943","2017-08-07",47.84
"944","2017-08-08",48.48
"945","2017-08-09",46.060001
"946","2017-08-10",45.299999
"947","2017-08-11",45.860001
"948","2017-08-14",46.560001
"949","2017-08-15",46.549999
"950","2017-08-16",46.810001
"951","2017-08-17",46.490002
"952","2017-08-18",45.98
"953","2017-08-21",45.720001
"954","2017-08-22",45.580002
"955","2017-08-23",44.959999
"956","2017-08-24",43.740002
"957","2017-08-25",43.790001
"958","2017-08-28",41.799999
"959","2017-08-29",41.139999
"960","2017-08-30",41.09
"961","2017-08-31",42.540001
"962","2017-09-01",44.900002
"963","2017-09-05",43.66
"964","2017-09-06",42.939999
"965","2017-09-07",43.98
"966","2017-09-08",43.599998
"967","2017-09-11",44.240002
