"","date","NTWK"
"1001","2010-12-21",17.5
"1002","2010-12-22",17.299999
"1003","2010-12-23",19.1
"1004","2010-12-27",18.9
"1005","2010-12-28",19
"1006","2010-12-29",19.200001
"1007","2010-12-30",19
"1008","2010-12-31",18.700001
"1009","2011-01-03",19.299999
"1010","2011-01-04",19.299999
"1011","2011-01-05",19.9
"1012","2011-01-06",19.9
"1013","2011-01-07",19
"1014","2011-01-10",18.9
"1015","2011-01-11",19
"1016","2011-01-12",19.299999
"1017","2011-01-13",18.5
"1018","2011-01-14",18.9
"1019","2011-01-18",20
"1020","2011-01-19",20.700001
"1021","2011-01-20",22.5
"1022","2011-01-21",22.1
"1023","2011-01-24",21.5
"1024","2011-01-25",21.200001
"1025","2011-01-26",22
"1026","2011-01-27",22.6
"1027","2011-01-28",20.799999
"1028","2011-01-31",20.1
"1029","2011-02-01",20.700001
"1030","2011-02-02",21.5
"1031","2011-02-03",21.299999
"1032","2011-02-04",21.6
"1033","2011-02-07",22.9
"1034","2011-02-08",23.200001
"1035","2011-02-09",21.9
"1036","2011-02-10",20.700001
"1037","2011-02-11",20.1
"1038","2011-02-14",20.4
"1039","2011-02-15",19.700001
"1040","2011-02-16",20.1
"1041","2011-02-17",21.299999
"1042","2011-02-18",20.6
"1043","2011-02-22",19.1
"1044","2011-02-23",18
"1045","2011-02-24",18.1
"1046","2011-02-25",18.799999
"1047","2011-02-28",18.1
"1048","2011-03-01",18.1
"1049","2011-03-02",18.5
"1050","2011-03-03",19
"1051","2011-03-04",18.9
"1052","2011-03-07",18.5
"1053","2011-03-08",18.4
"1054","2011-03-09",17.9
"1055","2011-03-10",17.1
"1056","2011-03-11",17.299999
"1057","2011-03-14",16.6
"1058","2011-03-15",16.200001
"1059","2011-03-16",16.6
"1060","2011-03-17",16.700001
"1061","2011-03-18",16.4
"1062","2011-03-21",16.799999
"1063","2011-03-22",16.799999
"1064","2011-03-23",17.9
"1065","2011-03-24",18.6
"1066","2011-03-25",19
"1067","2011-03-28",18.6
"1068","2011-03-29",18.799999
"1069","2011-03-30",18.799999
"1070","2011-03-31",18.799999
"1071","2011-04-01",18.5
"1072","2011-04-04",18.200001
"1073","2011-04-05",17.299999
"1074","2011-04-06",19
"1075","2011-04-07",18.4
"1076","2011-04-08",18
"1077","2011-04-11",17.700001
"1078","2011-04-12",17
"1079","2011-04-13",17.200001
"1080","2011-04-14",17.1
"1081","2011-04-15",17.6
"1082","2011-04-18",17.299999
"1083","2011-04-19",16.9
"1084","2011-04-20",17.4
"1085","2011-04-21",17.200001
"1086","2011-04-25",17.200001
"1087","2011-04-26",17.299999
"1088","2011-04-27",17.6
"1089","2011-04-28",17.5
"1090","2011-04-29",17.5
"1091","2011-05-02",17.299999
"1092","2011-05-03",16.700001
"1093","2011-05-04",16.299999
"1094","2011-05-05",15.6
"1095","2011-05-06",16.799999
"1096","2011-05-09",17.6
"1097","2011-05-10",17.200001
"1098","2011-05-11",16.799999
"1099","2011-05-12",16.9
"1100","2011-05-13",16.5
"1101","2011-05-16",16.1
"1102","2011-05-17",15.8
"1103","2011-05-18",15.8
"1104","2011-05-19",15.8
"1105","2011-05-20",15.4
"1106","2011-05-23",13.9
"1107","2011-05-24",14.1
"1108","2011-05-25",15.4
"1109","2011-05-26",15
"1110","2011-05-27",15.3
"1111","2011-05-31",15.4
"1112","2011-06-01",15.5
"1113","2011-06-02",15.2
"1114","2011-06-03",14.5
"1115","2011-06-06",14.3
"1116","2011-06-07",14.9
"1117","2011-06-08",14.3
"1118","2011-06-09",14.1
"1119","2011-06-10",13.9
"1120","2011-06-13",13.1
"1121","2011-06-14",13.5
"1122","2011-06-15",13.8
"1123","2011-06-16",14
"1124","2011-06-17",14.2
"1125","2011-06-20",14.2
"1126","2011-06-21",14.5
"1127","2011-06-22",14.2
"1128","2011-06-23",14.7
"1129","2011-06-24",15.4
"1130","2011-06-27",16.9
"1131","2011-06-28",17.5
"1132","2011-06-29",17.4
"1133","2011-06-30",17.4
"1134","2011-07-01",17.4
"1135","2011-07-05",17.4
"1136","2011-07-06",17.4
"1137","2011-07-07",17.799999
"1138","2011-07-08",17.5
"1139","2011-07-11",16.700001
"1140","2011-07-12",16.5
"1141","2011-07-13",16.1
"1142","2011-07-14",15.4
"1143","2011-07-15",15.2
"1144","2011-07-18",14.8
"1145","2011-07-19",14.6
"1146","2011-07-20",15.2
"1147","2011-07-21",10.7
"1148","2011-07-22",10
"1149","2011-07-25",9.3
"1150","2011-07-26",9.1
"1151","2011-07-27",8.3
"1152","2011-07-28",8.6
"1153","2011-07-29",8.8
"1154","2011-08-01",8.5
"1155","2011-08-02",8.5
"1156","2011-08-03",8.5
"1157","2011-08-04",7.5
"1158","2011-08-05",7.7
"1159","2011-08-08",6.8
"1160","2011-08-09",7.5
"1161","2011-08-10",7.4
"1162","2011-08-11",7.9
"1163","2011-08-12",8.9
"1164","2011-08-15",9.2
"1165","2011-08-16",8.9
"1166","2011-08-17",8.9
"1167","2011-08-18",8.5
"1168","2011-08-19",8.5
"1169","2011-08-22",8.1
"1170","2011-08-23",8.4
"1171","2011-08-24",9.1
"1172","2011-08-25",9.2
"1173","2011-08-26",9.4
"1174","2011-08-29",9.3
"1175","2011-08-30",9
"1176","2011-08-31",9.1
"1177","2011-09-01",8.7
"1178","2011-09-02",8.4
"1179","2011-09-06",8.1
"1180","2011-09-07",8.4
"1181","2011-09-08",8.4
"1182","2011-09-09",8.1
"1183","2011-09-12",8
"1184","2011-09-13",8.4
"1185","2011-09-14",8.1
"1186","2011-09-15",8.4
"1187","2011-09-16",7.3
"1188","2011-09-19",7.1
"1189","2011-09-20",7.2
"1190","2011-09-21",7
"1191","2011-09-22",6
"1192","2011-09-23",6
"1193","2011-09-26",6
"1194","2011-09-27",5.9
"1195","2011-09-28",5.9
"1196","2011-09-29",6
"1197","2011-09-30",5.7
"1198","2011-10-03",5.6
"1199","2011-10-04",5.2
"1200","2011-10-05",5.3
"1201","2011-10-06",5.9
"1202","2011-10-07",6
"1203","2011-10-10",6.1
"1204","2011-10-11",6.8
"1205","2011-10-12",6.5
"1206","2011-10-13",6.5
"1207","2011-10-14",6.7
"1208","2011-10-17",6.5
"1209","2011-10-18",6.5
"1210","2011-10-19",6.1
"1211","2011-10-20",6.2
"1212","2011-10-21",5.6
"1213","2011-10-24",5.6
"1214","2011-10-25",4.6
"1215","2011-10-26",4.8
"1216","2011-10-27",4.6
"1217","2011-10-28",4.6
"1218","2011-10-31",4.6
"1219","2011-11-01",4.6
"1220","2011-11-02",4.7
"1221","2011-11-03",4.7
"1222","2011-11-04",4.6
"1223","2011-11-07",4.2
"1224","2011-11-08",4.6
"1225","2011-11-09",4.5
"1226","2011-11-10",4.5
"1227","2011-11-11",4.4
"1228","2011-11-14",3.9
"1229","2011-11-15",4.2
"1230","2011-11-16",4
"1231","2011-11-17",3.9
"1232","2011-11-18",4
"1233","2011-11-21",4
"1234","2011-11-22",4.4
"1235","2011-11-23",4
"1236","2011-11-25",4.1
"1237","2011-11-28",4.1
"1238","2011-11-29",4.4
"1239","2011-11-30",4.6
"1240","2011-12-01",4.7
"1241","2011-12-02",4.6
"1242","2011-12-05",4.8
"1243","2011-12-06",4.7
"1244","2011-12-07",4.7
"1245","2011-12-08",4.5
"1246","2011-12-09",4.5
"1247","2011-12-12",4.6
"1248","2011-12-13",4.5
"1249","2011-12-14",4.3
"1250","2011-12-15",4.1
"1251","2011-12-16",4.3
"1252","2011-12-19",4.5
"1253","2011-12-20",5.2
"1254","2011-12-21",4.9
"1255","2011-12-22",5.2
"1256","2011-12-23",4.6
"1257","2011-12-27",4.3
"1258","2011-12-28",4.3
"1259","2011-12-29",4.1
"1260","2011-12-30",4.2
"1261","2012-01-03",4.3
"1262","2012-01-04",4.8
"1263","2012-01-05",4.8
"1264","2012-01-06",4.6
"1265","2012-01-09",4.5
"1266","2012-01-10",4.7
"1267","2012-01-11",4.9
"1268","2012-01-12",4.7
"1269","2012-01-13",4.7
"1270","2012-01-17",5.3
"1271","2012-01-18",5
"1272","2012-01-19",5.5
"1273","2012-01-20",5.6
"1274","2012-01-23",5.8
"1275","2012-01-24",5.7
"1276","2012-01-25",5.4
"1277","2012-01-26",5.3
"1278","2012-01-27",5.2
"1279","2012-01-30",5.2
"1280","2012-01-31",5.5
"1281","2012-02-01",6.4
"1282","2012-02-02",6.4
"1283","2012-02-03",6.5
"1284","2012-02-06",6.1
"1285","2012-02-07",6.1
"1286","2012-02-08",6.3
"1287","2012-02-09",6.9
"1288","2012-02-10",8.4
"1289","2012-02-13",7.5
"1290","2012-02-14",6.7
"1291","2012-02-15",6.7
"1292","2012-02-16",6.1
"1293","2012-02-17",5.4
"1294","2012-02-21",5.6
"1295","2012-02-22",5.8
"1296","2012-02-23",5.5
"1297","2012-02-24",5.5
"1298","2012-02-27",5.5
"1299","2012-02-28",5.4
"1300","2012-02-29",5.4
"1301","2012-03-01",5
"1302","2012-03-02",3.9
"1303","2012-03-05",4
"1304","2012-03-06",3.9
"1305","2012-03-07",3.9
"1306","2012-03-08",3.9
"1307","2012-03-09",3.9
"1308","2012-03-12",3.9
"1309","2012-03-13",3.9
"1310","2012-03-14",4
"1311","2012-03-15",4
"1312","2012-03-16",4
"1313","2012-03-19",4
"1314","2012-03-20",4
"1315","2012-03-21",3.9
"1316","2012-03-22",3.9
"1317","2012-03-23",3.7
"1318","2012-03-26",3.8
"1319","2012-03-27",3.8
"1320","2012-03-28",3.7
"1321","2012-03-29",3.7
"1322","2012-03-30",3.7
"1323","2012-04-02",3.7
"1324","2012-04-03",3.8
"1325","2012-04-04",3.7
"1326","2012-04-05",3.8
"1327","2012-04-09",3.8
"1328","2012-04-10",4.4
"1329","2012-04-11",4
"1330","2012-04-12",4.3
"1331","2012-04-13",4.2
"1332","2012-04-16",4.5
"1333","2012-04-17",4.8
"1334","2012-04-18",4.8
"1335","2012-04-19",4.7
"1336","2012-04-20",4.7
"1337","2012-04-23",5.1
"1338","2012-04-24",5.1
"1339","2012-04-25",4.9
"1340","2012-04-26",5.2
"1341","2012-04-27",5.2
"1342","2012-04-30",4.9
"1343","2012-05-01",5.2
"1344","2012-05-02",5.2
"1345","2012-05-03",5.1
"1346","2012-05-04",5.4
"1347","2012-05-07",6
"1348","2012-05-08",5.6
"1349","2012-05-09",5.5
"1350","2012-05-10",5
"1351","2012-05-11",4.9
"1352","2012-05-14",4.9
"1353","2012-05-15",4.8
"1354","2012-05-16",4.7
"1355","2012-05-17",4.5
"1356","2012-05-18",4.5
"1357","2012-05-21",4.7
"1358","2012-05-22",4.5
"1359","2012-05-23",4.5
"1360","2012-05-24",4.8
"1361","2012-05-25",4.9
"1362","2012-05-29",4.9
"1363","2012-05-30",4.6
"1364","2012-05-31",4.7
"1365","2012-06-01",4.2
"1366","2012-06-04",4.1
"1367","2012-06-05",4.2
"1368","2012-06-06",4.3
"1369","2012-06-07",4.6
"1370","2012-06-08",4.6
"1371","2012-06-11",4.5
"1372","2012-06-12",4.7
"1373","2012-06-13",4.7
"1374","2012-06-14",4.7
"1375","2012-06-15",4.6
"1376","2012-06-18",4.5
"1377","2012-06-19",4.6
"1378","2012-06-20",4.6
"1379","2012-06-21",4.5
"1380","2012-06-22",4.4
"1381","2012-06-25",4.5
"1382","2012-06-26",4.3
"1383","2012-06-27",4.2
"1384","2012-06-28",4.1
"1385","2012-06-29",4.4
"1386","2012-07-02",4.2
"1387","2012-07-03",4.4
"1388","2012-07-05",4.4
"1389","2012-07-06",4.4
"1390","2012-07-09",4.3
"1391","2012-07-10",4.2
"1392","2012-07-11",4.4
"1393","2012-07-12",5.3
"1394","2012-07-13",5.1
"1395","2012-07-16",5.9
"1396","2012-07-17",5.7
"1397","2012-07-18",5.4
"1398","2012-07-19",5.7
"1399","2012-07-20",5.6
"1400","2012-07-23",5.6
"1401","2012-07-24",5.8
"1402","2012-07-25",5.5
"1403","2012-07-26",5.5
"1404","2012-07-27",5.4
"1405","2012-07-30",4.9
"1406","2012-07-31",4.7
"1407","2012-08-01",4.6
"1408","2012-08-02",4.7
"1409","2012-08-03",4.5
"1410","2012-08-06",4.6
"1411","2012-08-07",4.3
"1412","2012-08-08",4.6
"1413","2012-08-09",4.5
"1414","2012-08-10",4.5
"1415","2012-08-13",5.1
"1416","2012-08-14",4.7
"1417","2012-08-15",4.54
"1418","2012-08-16",4.59
"1419","2012-08-17",4.51
"1420","2012-08-20",4.51
"1421","2012-08-21",4.48
"1422","2012-08-22",4.48
"1423","2012-08-23",4.55
"1424","2012-08-24",4.45
"1425","2012-08-27",4.47
"1426","2012-08-28",4.56
"1427","2012-08-29",4.61
"1428","2012-08-30",4.62
"1429","2012-08-31",4.62
"1430","2012-09-04",4.9
"1431","2012-09-05",4.77
"1432","2012-09-06",4.82
"1433","2012-09-07",4.97
"1434","2012-09-10",5.32
"1435","2012-09-11",5.36
"1436","2012-09-12",5.4
"1437","2012-09-13",5.6
"1438","2012-09-14",5.73
"1439","2012-09-17",5.85
"1440","2012-09-18",5.85
"1441","2012-09-19",6.05
"1442","2012-09-20",6.23
"1443","2012-09-21",6.7
"1444","2012-09-24",6.79
"1445","2012-09-25",6.52
"1446","2012-09-26",6.52
"1447","2012-09-27",6.52
"1448","2012-09-28",6.39
"1449","2012-10-01",6.69
"1450","2012-10-02",6.73
"1451","2012-10-03",6.69
"1452","2012-10-04",6.59
"1453","2012-10-05",6.68
"1454","2012-10-08",5.94
"1455","2012-10-09",5.99
"1456","2012-10-10",5.94
"1457","2012-10-11",5.87
"1458","2012-10-12",5.75
"1459","2012-10-15",5.75
"1460","2012-10-16",6
"1461","2012-10-17",6.02
"1462","2012-10-18",6.03
"1463","2012-10-19",5.97
"1464","2012-10-22",5.96
"1465","2012-10-23",5.98
"1466","2012-10-24",5.94
"1467","2012-10-25",6.17
"1468","2012-10-26",6.22
"1469","2012-10-31",6.46
"1470","2012-11-01",6.27
"1471","2012-11-02",6.39
"1472","2012-11-05",6.49
"1473","2012-11-06",6.63
"1474","2012-11-07",6.49
"1475","2012-11-08",6.54
"1476","2012-11-09",6.66
"1477","2012-11-12",6.67
"1478","2012-11-13",6.42
"1479","2012-11-14",6.21
"1480","2012-11-15",6
"1481","2012-11-16",5.93
"1482","2012-11-19",6.02
"1483","2012-11-20",6.04
"1484","2012-11-21",6.16
"1485","2012-11-23",6.29
"1486","2012-11-26",6.42
"1487","2012-11-27",6.39
"1488","2012-11-28",6.4
"1489","2012-11-29",6.55
"1490","2012-11-30",6.54
"1491","2012-12-03",6.62
"1492","2012-12-04",6.64
"1493","2012-12-05",6.68
"1494","2012-12-06",6.69
"1495","2012-12-07",6.62
"1496","2012-12-10",6.63
"1497","2012-12-11",6.58
"1498","2012-12-12",6.41
"1499","2012-12-13",6.49
"1500","2012-12-14",6.34
"1501","2012-12-17",6.22
"1502","2012-12-18",6.01
"1503","2012-12-19",6.02
"1504","2012-12-20",5.88
"1505","2012-12-21",5.84
"1506","2012-12-24",6.1
"1507","2012-12-26",6.07
"1508","2012-12-27",6.11
"1509","2012-12-28",6
"1510","2012-12-31",5.99
"1511","2013-01-02",6.2
"1512","2013-01-03",6.15
"1513","2013-01-04",6.15
"1514","2013-01-07",6.16
"1515","2013-01-08",6.26
"1516","2013-01-09",6.22
"1517","2013-01-10",6.1
"1518","2013-01-11",6.08
"1519","2013-01-14",6.09
"1520","2013-01-15",6.33
"1521","2013-01-16",6.08
"1522","2013-01-17",6.26
"1523","2013-01-18",6.3
"1524","2013-01-22",6.53
"1525","2013-01-23",6.62
"1526","2013-01-24",6.7
"1527","2013-01-25",6.8
"1528","2013-01-28",6.82
"1529","2013-01-29",6.97
"1530","2013-01-30",7.2
"1531","2013-01-31",7.26
"1532","2013-02-01",7.26
"1533","2013-02-04",7.27
"1534","2013-02-05",7.4
"1535","2013-02-06",7.38
"1536","2013-02-07",7.4
"1537","2013-02-08",7.87
"1538","2013-02-11",7.9
"1539","2013-02-12",8.26
"1540","2013-02-13",8.57
"1541","2013-02-14",8.98
"1542","2013-02-15",9.76
"1543","2013-02-19",9.94
"1544","2013-02-20",9.34
"1545","2013-02-21",9.72
"1546","2013-02-22",10.47
"1547","2013-02-25",11.21
"1548","2013-02-26",10.79
"1549","2013-02-27",11.5
"1550","2013-02-28",11.58
"1551","2013-03-01",11.45
"1552","2013-03-04",12.46
"1553","2013-03-05",12.21
"1554","2013-03-06",12.59
"1555","2013-03-07",12.32
"1556","2013-03-08",11.96
"1557","2013-03-11",11.9
"1558","2013-03-12",11.7
"1559","2013-03-13",10.88
"1560","2013-03-14",11.48
"1561","2013-03-15",10.84
"1562","2013-03-18",10.85
"1563","2013-03-19",11.73
"1564","2013-03-20",12.59
"1565","2013-03-21",12.68
"1566","2013-03-22",12.35
"1567","2013-03-25",12.32
"1568","2013-03-26",13.16
"1569","2013-03-27",13.16
"1570","2013-03-28",13.17
"1571","2013-04-01",13.61
"1572","2013-04-02",13.46
"1573","2013-04-03",13.12
"1574","2013-04-04",13.07
"1575","2013-04-05",12.99
"1576","2013-04-08",13.07
"1577","2013-04-09",13.31
"1578","2013-04-10",13.24
"1579","2013-04-11",13.14
"1580","2013-04-12",12.99
"1581","2013-04-15",12.06
"1582","2013-04-16",12.16
"1583","2013-04-17",12.06
"1584","2013-04-18",11.73
"1585","2013-04-19",12.26
"1586","2013-04-22",12.07
"1587","2013-04-23",12.07
"1588","2013-04-24",12.07
"1589","2013-04-25",12.28
"1590","2013-04-26",12.2
"1591","2013-04-29",12.47
"1592","2013-04-30",12.62
"1593","2013-05-01",12.33
"1594","2013-05-02",12.51
"1595","2013-05-03",12.38
"1596","2013-05-06",12.03
"1597","2013-05-07",12.41
"1598","2013-05-08",12.08
"1599","2013-05-09",10.65
"1600","2013-05-10",10.11
"1601","2013-05-13",10.27
"1602","2013-05-14",10.4
"1603","2013-05-15",10.15
"1604","2013-05-16",10.22
"1605","2013-05-17",10.44
"1606","2013-05-20",10.03
"1607","2013-05-21",9.14
"1608","2013-05-22",9.19
"1609","2013-05-23",9.26
"1610","2013-05-24",9.68
"1611","2013-05-28",9.62
"1612","2013-05-29",9.5
"1613","2013-05-30",10.1
"1614","2013-05-31",10.29
"1615","2013-06-03",10.27
"1616","2013-06-04",10.13
"1617","2013-06-05",10.11
"1618","2013-06-06",10.07
"1619","2013-06-07",10.61
"1620","2013-06-10",10.46
"1621","2013-06-11",10.32
"1622","2013-06-12",9.71
"1623","2013-06-13",10.42
"1624","2013-06-14",9.97
"1625","2013-06-17",9.87
"1626","2013-06-18",9.93
"1627","2013-06-19",10.12
"1628","2013-06-20",10.66
"1629","2013-06-21",10.71
"1630","2013-06-24",10.46
"1631","2013-06-25",10.05
"1632","2013-06-26",10.05
"1633","2013-06-27",9.96
"1634","2013-06-28",10.06
"1635","2013-07-01",10.19
"1636","2013-07-02",10.23
"1637","2013-07-03",10.3
"1638","2013-07-05",10.25
"1639","2013-07-08",10.3
"1640","2013-07-09",10.66
"1641","2013-07-10",10.68
"1642","2013-07-11",10.48
"1643","2013-07-12",10.66
"1644","2013-07-15",10.7
"1645","2013-07-16",10.59
"1646","2013-07-17",10.65
"1647","2013-07-18",10.53
"1648","2013-07-19",10.51
"1649","2013-07-22",10.35
"1650","2013-07-23",10.63
"1651","2013-07-24",10.6
"1652","2013-07-25",10.68
"1653","2013-07-26",10.66
"1654","2013-07-29",10.3
"1655","2013-07-30",10.41
"1656","2013-07-31",10.36
"1657","2013-08-01",10.38
"1658","2013-08-02",10.57
"1659","2013-08-05",10.52
"1660","2013-08-06",10.38
"1661","2013-08-07",10.28
"1662","2013-08-08",10.09
"1663","2013-08-09",10.22
"1664","2013-08-12",10.21
"1665","2013-08-13",10.07
"1666","2013-08-14",10.12
"1667","2013-08-15",10.39
"1668","2013-08-16",10.24
"1669","2013-08-19",10.07
"1670","2013-08-20",10.16
"1671","2013-08-21",9.95
"1672","2013-08-22",10.29
"1673","2013-08-23",10.13
"1674","2013-08-26",10.15
"1675","2013-08-27",10
"1676","2013-08-28",9.99
"1677","2013-08-29",9.96
"1678","2013-08-30",9.82
"1679","2013-09-03",9.94
"1680","2013-09-04",9.86
"1681","2013-09-05",9.83
"1682","2013-09-06",9.81
"1683","2013-09-09",10.01
"1684","2013-09-10",10.22
"1685","2013-09-11",10.2
"1686","2013-09-12",11.17
"1687","2013-09-13",11.01
"1688","2013-09-16",10.61
"1689","2013-09-17",10.76
"1690","2013-09-18",10.71
"1691","2013-09-19",10.34
"1692","2013-09-20",9.96
"1693","2013-09-23",10
"1694","2013-09-24",9.94
"1695","2013-09-25",9.93
"1696","2013-09-26",10.14
"1697","2013-09-27",10.14
"1698","2013-09-30",10.03
"1699","2013-10-01",10.35
"1700","2013-10-02",9.49
"1701","2013-10-03",8.74
"1702","2013-10-04",8.55
"1703","2013-10-07",8.6
"1704","2013-10-08",8.28
"1705","2013-10-09",8.46
"1706","2013-10-10",8.45
"1707","2013-10-11",8.3
"1708","2013-10-14",7.78
"1709","2013-10-15",7.39
"1710","2013-10-16",7.3
"1711","2013-10-17",7.3
"1712","2013-10-18",7.41
"1713","2013-10-21",7.32
"1714","2013-10-22",7.23
"1715","2013-10-23",7.24
"1716","2013-10-24",7.59
"1717","2013-10-25",7.42
"1718","2013-10-28",7.34
"1719","2013-10-29",7.39
"1720","2013-10-30",7.57
"1721","2013-10-31",7.79
"1722","2013-11-01",7.77
"1723","2013-11-04",7.64
"1724","2013-11-05",7.5
"1725","2013-11-06",7.5
"1726","2013-11-07",7.48
"1727","2013-11-08",5.23
"1728","2013-11-11",5.17
"1729","2013-11-12",5.11
"1730","2013-11-13",5.14
"1731","2013-11-14",5.16
"1732","2013-11-15",5.27
"1733","2013-11-18",5.29
"1734","2013-11-19",5.22
"1735","2013-11-20",5.18
"1736","2013-11-21",5.03
"1737","2013-11-22",4.95
"1738","2013-11-25",4.79
"1739","2013-11-26",4.79
"1740","2013-11-27",4.93
"1741","2013-11-29",5.07
"1742","2013-12-02",5.15
"1743","2013-12-03",5
"1744","2013-12-04",5
"1745","2013-12-05",4.82
"1746","2013-12-06",4.69
"1747","2013-12-09",4.58
"1748","2013-12-10",4.55
"1749","2013-12-11",4.29
"1750","2013-12-12",4.29
"1751","2013-12-13",4.31
"1752","2013-12-16",4.46
"1753","2013-12-17",4.68
"1754","2013-12-18",4.72
"1755","2013-12-19",4.83
"1756","2013-12-20",4.91
"1757","2013-12-23",4.83
"1758","2013-12-24",4.81
"1759","2013-12-26",4.8
"1760","2013-12-27",4.98
"1761","2013-12-30",5.55
"1762","2013-12-31",5.83
"1763","2014-01-02",6.11
"1764","2014-01-03",5.79
"1765","2014-01-06",5.79
"1766","2014-01-07",5.9
"1767","2014-01-08",5.93
"1768","2014-01-09",5.83
"1769","2014-01-10",5.68
"1770","2014-01-13",5.5
"1771","2014-01-14",5.76
"1772","2014-01-15",6.04
"1773","2014-01-16",6.72
"1774","2014-01-17",6.61
"1775","2014-01-21",6.43
"1776","2014-01-22",6.08
"1777","2014-01-23",6.03
"1778","2014-01-24",5.73
"1779","2014-01-27",5.55
"1780","2014-01-28",5.66
"1781","2014-01-29",5.64
"1782","2014-01-30",5.67
"1783","2014-01-31",5.57
"1784","2014-02-03",5.07
"1785","2014-02-04",5.11
"1786","2014-02-05",4.99
"1787","2014-02-06",5.12
"1788","2014-02-07",5.11
"1789","2014-02-10",5.13
"1790","2014-02-11",4.91
"1791","2014-02-12",5.13
"1792","2014-02-13",4.63
"1793","2014-02-14",4.65
"1794","2014-02-18",4.76
"1795","2014-02-19",4.75
"1796","2014-02-20",4.79
"1797","2014-02-21",4.7
"1798","2014-02-24",4.62
"1799","2014-02-25",4.51
"1800","2014-02-26",4.57
"1801","2014-02-27",4.72
"1802","2014-02-28",4.67
"1803","2014-03-03",4.54
"1804","2014-03-04",4.64
"1805","2014-03-05",4.74
"1806","2014-03-06",4.61
"1807","2014-03-07",4.56
"1808","2014-03-10",4.55
"1809","2014-03-11",4.51
"1810","2014-03-12",4.52
"1811","2014-03-13",4.51
"1812","2014-03-14",4.55
"1813","2014-03-17",4.63
"1814","2014-03-18",4.77
"1815","2014-03-19",4.73
"1816","2014-03-20",4.66
"1817","2014-03-21",4.79
"1818","2014-03-24",5.01
"1819","2014-03-25",4.83
"1820","2014-03-26",4.6
"1821","2014-03-27",4.55
"1822","2014-03-28",4.56
"1823","2014-03-31",4.64
"1824","2014-04-01",4.7
"1825","2014-04-02",4.62
"1826","2014-04-03",4.68
"1827","2014-04-04",4.57
"1828","2014-04-07",4.5
"1829","2014-04-08",4.63
"1830","2014-04-09",4.62
"1831","2014-04-10",4.57
"1832","2014-04-11",4.54
"1833","2014-04-14",4.46
"1834","2014-04-15",4.55
"1835","2014-04-16",4.66
"1836","2014-04-17",4.56
"1837","2014-04-21",4.54
"1838","2014-04-22",4.56
"1839","2014-04-23",4.4
"1840","2014-04-24",4.45
"1841","2014-04-25",4.39
"1842","2014-04-28",4.32
"1843","2014-04-29",4.36
"1844","2014-04-30",4.3
"1845","2014-05-01",4.39
"1846","2014-05-02",4.35
"1847","2014-05-05",4.26
"1848","2014-05-06",3.97
"1849","2014-05-07",3.74
"1850","2014-05-08",3.81
"1851","2014-05-09",3.93
"1852","2014-05-12",4.12
"1853","2014-05-13",4.05
"1854","2014-05-14",4.31
"1855","2014-05-15",4.29
"1856","2014-05-16",4.4
"1857","2014-05-19",4.59
"1858","2014-05-20",4.43
"1859","2014-05-21",4.36
"1860","2014-05-22",4.4
"1861","2014-05-23",4.42
"1862","2014-05-27",4.33
"1863","2014-05-28",4.11
"1864","2014-05-29",3.92
"1865","2014-05-30",3.92
"1866","2014-06-02",3.89
"1867","2014-06-03",3.8
"1868","2014-06-04",3.8
"1869","2014-06-05",3.83
"1870","2014-06-06",3.89
"1871","2014-06-09",3.95
"1872","2014-06-10",4.03
"1873","2014-06-11",4.09
"1874","2014-06-12",4.15
"1875","2014-06-13",4.12
"1876","2014-06-16",3.98
"1877","2014-06-17",3.99
"1878","2014-06-18",3.82
"1879","2014-06-19",3.85
"1880","2014-06-20",3.78
"1881","2014-06-23",3.88
"1882","2014-06-24",3.91
"1883","2014-06-25",3.86
"1884","2014-06-26",3.9
"1885","2014-06-27",3.9
"1886","2014-06-30",3.88
"1887","2014-07-01",3.89
"1888","2014-07-02",3.9
"1889","2014-07-03",4.19
"1890","2014-07-07",3.98
"1891","2014-07-08",3.93
"1892","2014-07-09",4.02
"1893","2014-07-10",4.04
"1894","2014-07-11",4.05
"1895","2014-07-14",3.94
"1896","2014-07-15",3.89
"1897","2014-07-16",4.13
"1898","2014-07-17",4.02
"1899","2014-07-18",4.03
"1900","2014-07-21",3.91
"1901","2014-07-22",3.95
"1902","2014-07-23",3.88
"1903","2014-07-24",3.89
"1904","2014-07-25",3.88
"1905","2014-07-28",3.81
"1906","2014-07-29",3.72
"1907","2014-07-30",3.65
"1908","2014-07-31",3.49
"1909","2014-08-01",3.24
"1910","2014-08-04",3.25
"1911","2014-08-05",3.28
"1912","2014-08-06",3.38
"1913","2014-08-07",3.66
"1914","2014-08-08",3.65
"1915","2014-08-11",3.64
"1916","2014-08-12",3.66
"1917","2014-08-13",3.69
"1918","2014-08-14",3.61
"1919","2014-08-15",3.59
"1920","2014-08-18",3.52
"1921","2014-08-19",3.47
"1922","2014-08-20",3.48
"1923","2014-08-21",3.45
"1924","2014-08-22",3.43
"1925","2014-08-25",2.96
"1926","2014-08-26",2.77
"1927","2014-08-27",3.88
"1928","2014-08-28",3.48
"1929","2014-08-29",3.34
"1930","2014-09-02",3.18
"1931","2014-09-03",3.07
"1932","2014-09-04",3.06
"1933","2014-09-05",3.07
"1934","2014-09-08",3.02
"1935","2014-09-09",2.95
"1936","2014-09-10",3.19
