"","date","LINC"
"993","2010-12-09",16.41
"994","2010-12-10",15.21
"995","2010-12-13",15.44
"996","2010-12-14",15.43
"997","2010-12-15",15.19
"998","2010-12-16",14.93
"999","2010-12-17",15.54
"1000","2010-12-20",15.76
"1001","2010-12-21",15.51
"1002","2010-12-22",15.61
"1003","2010-12-23",15.58
"1004","2010-12-27",15.6
"1005","2010-12-28",15.39
"1006","2010-12-29",15.55
"1007","2010-12-30",15.69
"1008","2010-12-31",15.51
"1009","2011-01-03",15.79
"1010","2011-01-04",15.29
"1011","2011-01-05",15.8
"1012","2011-01-06",15.99
"1013","2011-01-07",15.48
"1014","2011-01-10",14.28
"1015","2011-01-11",14.47
"1016","2011-01-12",14.74
"1017","2011-01-13",14.69
"1018","2011-01-14",14.7
"1019","2011-01-18",14.94
"1020","2011-01-19",14.33
"1021","2011-01-20",14.47
"1022","2011-01-21",14.7
"1023","2011-01-24",14.96
"1024","2011-01-25",15.01
"1025","2011-01-26",15.54
"1026","2011-01-27",15.8
"1027","2011-01-28",15.19
"1028","2011-01-31",15.1
"1029","2011-02-01",15.53
"1030","2011-02-02",15.16
"1031","2011-02-03",15.59
"1032","2011-02-04",15.41
"1033","2011-02-07",15.61
"1034","2011-02-08",15.64
"1035","2011-02-09",15.66
"1036","2011-02-10",15.66
"1037","2011-02-11",15.76
"1038","2011-02-14",15.93
"1039","2011-02-15",15.58
"1040","2011-02-16",15.75
"1041","2011-02-17",15.6
"1042","2011-02-18",15.88
"1043","2011-02-22",15.49
"1044","2011-02-23",15.32
"1045","2011-02-24",15.49
"1046","2011-02-25",15.82
"1047","2011-02-28",15.51
"1048","2011-03-01",15.36
"1049","2011-03-02",15.34
"1050","2011-03-03",16.110001
"1051","2011-03-04",16.370001
"1052","2011-03-07",16.299999
"1053","2011-03-08",16.620001
"1054","2011-03-09",16.51
"1055","2011-03-10",15.69
"1056","2011-03-11",15.73
"1057","2011-03-14",15.44
"1058","2011-03-15",14.99
"1059","2011-03-16",14.81
"1060","2011-03-17",14.53
"1061","2011-03-18",14.77
"1062","2011-03-21",15.02
"1063","2011-03-22",15.46
"1064","2011-03-23",15.69
"1065","2011-03-24",16.07
"1066","2011-03-25",16.35
"1067","2011-03-28",16.16
"1068","2011-03-29",15.88
"1069","2011-03-30",15.82
"1070","2011-03-31",15.89
"1071","2011-04-01",16.360001
"1072","2011-04-04",16.43
"1073","2011-04-05",16.41
"1074","2011-04-06",16.559999
"1075","2011-04-07",16.66
"1076","2011-04-08",16.6
"1077","2011-04-11",16.51
"1078","2011-04-12",16.25
"1079","2011-04-13",15.71
"1080","2011-04-14",15.75
"1081","2011-04-15",15.94
"1082","2011-04-18",15.73
"1083","2011-04-19",15.59
"1084","2011-04-20",15.5
"1085","2011-04-21",15.67
"1086","2011-04-25",16.190001
"1087","2011-04-26",16.389999
"1088","2011-04-27",16.66
"1089","2011-04-28",16.780001
"1090","2011-04-29",16.700001
"1091","2011-05-02",16.76
"1092","2011-05-03",16.700001
"1093","2011-05-04",16.57
"1094","2011-05-05",16.059999
"1095","2011-05-06",15.14
"1096","2011-05-09",15.16
"1097","2011-05-10",14.48
"1098","2011-05-11",14.11
"1099","2011-05-12",14.88
"1100","2011-05-13",14.73
"1101","2011-05-16",14.84
"1102","2011-05-17",14.72
"1103","2011-05-18",15.11
"1104","2011-05-19",14.97
"1105","2011-05-20",14.73
"1106","2011-05-23",14.45
"1107","2011-05-24",14.69
"1108","2011-05-25",14.78
"1109","2011-05-26",14.64
"1110","2011-05-27",14.78
"1111","2011-05-31",14.63
"1112","2011-06-01",14.59
"1113","2011-06-02",15.65
"1114","2011-06-03",15.5
"1115","2011-06-06",15.18
"1116","2011-06-07",15
"1117","2011-06-08",14.62
"1118","2011-06-09",14.62
"1119","2011-06-10",14.38
"1120","2011-06-13",14.8
"1121","2011-06-14",15.02
"1122","2011-06-15",15.15
"1123","2011-06-16",15.28
"1124","2011-06-17",15.34
"1125","2011-06-20",15.3
"1126","2011-06-21",15.84
"1127","2011-06-22",15.68
"1128","2011-06-23",15.96
"1129","2011-06-24",16.09
"1130","2011-06-27",16.030001
"1131","2011-06-28",16.91
"1132","2011-06-29",17.290001
"1133","2011-06-30",17.15
"1134","2011-07-01",18.6
"1135","2011-07-05",18.389999
"1136","2011-07-06",18.57
"1137","2011-07-07",19.459999
"1138","2011-07-08",19.43
"1139","2011-07-11",18.709999
"1140","2011-07-12",18.530001
"1141","2011-07-13",18.85
"1142","2011-07-14",18.709999
"1143","2011-07-15",19.049999
"1144","2011-07-18",18.690001
"1145","2011-07-19",19.200001
"1146","2011-07-20",18.98
"1147","2011-07-21",18.98
"1148","2011-07-22",18.959999
"1149","2011-07-25",18.879999
"1150","2011-07-26",18.9
"1151","2011-07-27",18.360001
"1152","2011-07-28",17.540001
"1153","2011-07-29",17.879999
"1154","2011-08-01",17.530001
"1155","2011-08-02",17.280001
"1156","2011-08-03",13.26
"1157","2011-08-04",12.34
"1158","2011-08-05",11.65
"1159","2011-08-08",10.68
"1160","2011-08-09",10.74
"1161","2011-08-10",10.29
"1162","2011-08-11",10.39
"1163","2011-08-12",10.27
"1164","2011-08-15",10.7
"1165","2011-08-16",10.36
"1166","2011-08-17",10.31
"1167","2011-08-18",9.7
"1168","2011-08-19",9.43
"1169","2011-08-22",9.3
"1170","2011-08-23",9.65
"1171","2011-08-24",9.54
"1172","2011-08-25",9.4
"1173","2011-08-26",9.55
"1174","2011-08-29",10.34
"1175","2011-08-30",10.15
"1176","2011-08-31",9.83
"1177","2011-09-01",9.29
"1178","2011-09-02",8.93
"1179","2011-09-06",8.47
"1180","2011-09-07",9.52
"1181","2011-09-08",8.73
"1182","2011-09-09",8.69
"1183","2011-09-12",8.66
"1184","2011-09-13",8.57
"1185","2011-09-14",8.75
"1186","2011-09-15",8.99
"1187","2011-09-16",9.24
"1188","2011-09-19",8.88
"1189","2011-09-20",8.59
"1190","2011-09-21",8.15
"1191","2011-09-22",7.62
"1192","2011-09-23",7.9
"1193","2011-09-26",8.02
"1194","2011-09-27",8.13
"1195","2011-09-28",8.13
"1196","2011-09-29",8.4
"1197","2011-09-30",8.09
"1198","2011-10-03",7.53
"1199","2011-10-04",8.05
"1200","2011-10-05",8.22
"1201","2011-10-06",8.47
"1202","2011-10-07",8.4
"1203","2011-10-10",8.52
"1204","2011-10-11",8.82
"1205","2011-10-12",9.24
"1206","2011-10-13",8.93
"1207","2011-10-14",9
"1208","2011-10-17",8.56
"1209","2011-10-18",8.72
"1210","2011-10-19",8.48
"1211","2011-10-20",8.41
"1212","2011-10-21",8.47
"1213","2011-10-24",8.88
"1214","2011-10-25",8.82
"1215","2011-10-26",8.82
"1216","2011-10-27",9.64
"1217","2011-10-28",9.34
"1218","2011-10-31",9.37
"1219","2011-11-01",8.9
"1220","2011-11-02",7.98
"1221","2011-11-03",8.25
"1222","2011-11-04",8.37
"1223","2011-11-07",8.37
"1224","2011-11-08",8.53
"1225","2011-11-09",7.99
"1226","2011-11-10",8.18
"1227","2011-11-11",8.34
"1228","2011-11-14",8.09
"1229","2011-11-15",8.22
"1230","2011-11-16",8.09
"1231","2011-11-17",7.78
"1232","2011-11-18",7.61
"1233","2011-11-21",7.35
"1234","2011-11-22",7.28
"1235","2011-11-23",7.03
"1236","2011-11-25",6.9
"1237","2011-11-28",7.06
"1238","2011-11-29",6.89
"1239","2011-11-30",7.35
"1240","2011-12-01",7.47
"1241","2011-12-02",7.44
"1242","2011-12-05",7.15
"1243","2011-12-06",7.16
"1244","2011-12-07",7.24
"1245","2011-12-08",7.15
"1246","2011-12-09",7.3
"1247","2011-12-12",7.51
"1248","2011-12-13",7.1
"1249","2011-12-14",7.36
"1250","2011-12-15",7.51
"1251","2011-12-16",7.89
"1252","2011-12-19",7.65
"1253","2011-12-20",7.88
"1254","2011-12-21",8.15
"1255","2011-12-22",8.33
"1256","2011-12-23",8.2
"1257","2011-12-27",8.23
"1258","2011-12-28",7.86
"1259","2011-12-29",7.96
"1260","2011-12-30",7.9
"1261","2012-01-03",7.86
"1262","2012-01-04",7.66
"1263","2012-01-05",7.76
"1264","2012-01-06",7.62
"1265","2012-01-09",7.79
"1266","2012-01-10",8.03
"1267","2012-01-11",8.22
"1268","2012-01-12",8.28
"1269","2012-01-13",8.16
"1270","2012-01-17",8.11
"1271","2012-01-18",8.03
"1272","2012-01-19",8.11
"1273","2012-01-20",8.16
"1274","2012-01-23",8.2
"1275","2012-01-24",8.44
"1276","2012-01-25",8.65
"1277","2012-01-26",8.6
"1278","2012-01-27",8.7
"1279","2012-01-30",8.61
"1280","2012-01-31",8.72
"1281","2012-02-01",9.21
"1282","2012-02-02",9.31
"1283","2012-02-03",9.6
"1284","2012-02-06",9.53
"1285","2012-02-07",9.37
"1286","2012-02-08",9.29
"1287","2012-02-09",9.27
"1288","2012-02-10",8.92
"1289","2012-02-13",8.96
"1290","2012-02-14",8.71
"1291","2012-02-15",8.75
"1292","2012-02-16",9.05
"1293","2012-02-17",9.23
"1294","2012-02-21",9.19
"1295","2012-02-22",9.14
"1296","2012-02-23",9.1
"1297","2012-02-24",8.99
"1298","2012-02-27",8.84
"1299","2012-02-28",8.66
"1300","2012-02-29",8.46
"1301","2012-03-01",8.34
"1302","2012-03-02",7.79
"1303","2012-03-05",7.94
"1304","2012-03-06",8.05
"1305","2012-03-07",7.67
"1306","2012-03-08",7.66
"1307","2012-03-09",7.86
"1308","2012-03-12",7.85
"1309","2012-03-13",7.97
"1310","2012-03-14",7.8
"1311","2012-03-15",8.01
"1312","2012-03-16",8.13
"1313","2012-03-19",8.13
"1314","2012-03-20",7.95
"1315","2012-03-21",8.07
"1316","2012-03-22",8.01
"1317","2012-03-23",8.01
"1318","2012-03-26",8.12
"1319","2012-03-27",7.9
"1320","2012-03-28",7.96
"1321","2012-03-29",7.96
"1322","2012-03-30",7.91
"1323","2012-04-02",7.91
"1324","2012-04-03",7.74
"1325","2012-04-04",7.5
"1326","2012-04-05",7.45
"1327","2012-04-09",7.26
"1328","2012-04-10",7.19
"1329","2012-04-11",7.28
"1330","2012-04-12",7.46
"1331","2012-04-13",7.22
"1332","2012-04-16",7.09
"1333","2012-04-17",7.1
"1334","2012-04-18",6.89
"1335","2012-04-19",6.82
"1336","2012-04-20",6.85
"1337","2012-04-23",6.9
"1338","2012-04-24",6.93
"1339","2012-04-25",7.02
"1340","2012-04-26",7.23
"1341","2012-04-27",7.46
"1342","2012-04-30",7.34
"1343","2012-05-01",7
"1344","2012-05-02",6.85
"1345","2012-05-03",6.68
"1346","2012-05-04",6.55
"1347","2012-05-07",6.37
"1348","2012-05-08",6.41
"1349","2012-05-09",6.38
"1350","2012-05-10",6.24
"1351","2012-05-11",6.22
"1352","2012-05-14",6.17
"1353","2012-05-15",6.15
"1354","2012-05-16",6.04
"1355","2012-05-17",6.03
"1356","2012-05-18",6.05
"1357","2012-05-21",6.15
"1358","2012-05-22",6.05
"1359","2012-05-23",6.17
"1360","2012-05-24",5.87
"1361","2012-05-25",6.05
"1362","2012-05-29",6.04
"1363","2012-05-30",5.81
"1364","2012-05-31",5.8
"1365","2012-06-01",5.57
"1366","2012-06-04",5.68
"1367","2012-06-05",5.84
"1368","2012-06-06",6
"1369","2012-06-07",5.93
"1370","2012-06-08",5.79
"1371","2012-06-11",5.53
"1372","2012-06-12",5.49
"1373","2012-06-13",5.5
"1374","2012-06-14",5.88
"1375","2012-06-15",5.97
"1376","2012-06-18",5.88
"1377","2012-06-19",6.11
"1378","2012-06-20",6.1
"1379","2012-06-21",5.89
"1380","2012-06-22",6.01
"1381","2012-06-25",5.86
"1382","2012-06-26",6.25
"1383","2012-06-27",6.26
"1384","2012-06-28",6.17
"1385","2012-06-29",6.5
"1386","2012-07-02",6.37
"1387","2012-07-03",6.38
"1388","2012-07-05",6.3
"1389","2012-07-06",6.3
"1390","2012-07-09",6.27
"1391","2012-07-10",6.3
"1392","2012-07-11",6.18
"1393","2012-07-12",5.83
"1394","2012-07-13",5.85
"1395","2012-07-16",5.74
"1396","2012-07-17",5.73
"1397","2012-07-18",5.96
"1398","2012-07-19",6.04
"1399","2012-07-20",6.07
"1400","2012-07-23",5.66
"1401","2012-07-24",5
"1402","2012-07-25",4.95
"1403","2012-07-26",4.49
"1404","2012-07-27",4.57
"1405","2012-07-30",4.43
"1406","2012-07-31",4.36
"1407","2012-08-01",4.19
"1408","2012-08-02",3.55
"1409","2012-08-03",3.44
"1410","2012-08-06",3.48
"1411","2012-08-07",3.84
"1412","2012-08-08",3.84
"1413","2012-08-09",3.92
"1414","2012-08-10",4.02
"1415","2012-08-13",3.96
"1416","2012-08-14",3.97
"1417","2012-08-15",3.99
"1418","2012-08-16",4.01
"1419","2012-08-17",4.09
"1420","2012-08-20",4.2
"1421","2012-08-21",4.22
"1422","2012-08-22",4.27
"1423","2012-08-23",4.25
"1424","2012-08-24",4.28
"1425","2012-08-27",4.23
"1426","2012-08-28",4.36
"1427","2012-08-29",4.27
"1428","2012-08-30",4.24
"1429","2012-08-31",4.25
"1430","2012-09-04",4.15
"1431","2012-09-05",4.24
"1432","2012-09-06",4.55
"1433","2012-09-07",4.86
"1434","2012-09-10",4.69
"1435","2012-09-11",4.73
"1436","2012-09-12",4.54
"1437","2012-09-13",4.46
"1438","2012-09-14",4.45
"1439","2012-09-17",4.54
"1440","2012-09-18",4.63
"1441","2012-09-19",4.74
"1442","2012-09-20",4.52
"1443","2012-09-21",4.47
"1444","2012-09-24",4.35
"1445","2012-09-25",4.19
"1446","2012-09-26",4.25
"1447","2012-09-27",4.29
"1448","2012-09-28",4.2
"1449","2012-10-01",4.19
"1450","2012-10-02",4.13
"1451","2012-10-03",4.12
"1452","2012-10-04",4.18
"1453","2012-10-05",4.2
"1454","2012-10-08",4.13
"1455","2012-10-09",4.03
"1456","2012-10-10",4.04
"1457","2012-10-11",4.17
"1458","2012-10-12",4.13
"1459","2012-10-15",4.24
"1460","2012-10-16",4.15
"1461","2012-10-17",4.11
"1462","2012-10-18",3.96
"1463","2012-10-19",3.81
"1464","2012-10-22",3.8
"1465","2012-10-23",3.69
"1466","2012-10-24",3.7
"1467","2012-10-25",3.65
"1468","2012-10-26",3.64
"1469","2012-10-31",3.71
"1470","2012-11-01",3.77
"1471","2012-11-02",3.7
"1472","2012-11-05",3.88
"1473","2012-11-06",4.16
"1474","2012-11-07",4.05
"1475","2012-11-08",3.96
"1476","2012-11-09",3.97
"1477","2012-11-12",3.99
"1478","2012-11-13",3.97
"1479","2012-11-14",3.88
"1480","2012-11-15",3.74
"1481","2012-11-16",3.74
"1482","2012-11-19",3.88
"1483","2012-11-20",3.83
"1484","2012-11-21",3.72
"1485","2012-11-23",3.76
"1486","2012-11-26",3.77
"1487","2012-11-27",3.87
"1488","2012-11-28",3.7
"1489","2012-11-29",3.78
"1490","2012-11-30",3.87
"1491","2012-12-03",3.97
"1492","2012-12-04",4.26
"1493","2012-12-05",4.29
"1494","2012-12-06",4.29
"1495","2012-12-07",4.22
"1496","2012-12-10",4.43
"1497","2012-12-11",4.65
"1498","2012-12-12",4.62
"1499","2012-12-13",4.62
"1500","2012-12-14",4.4
"1501","2012-12-17",4.46
"1502","2012-12-18",5.16
"1503","2012-12-19",5.3
"1504","2012-12-20",5.41
"1505","2012-12-21",5.84
"1506","2012-12-24",5.68
"1507","2012-12-26",5.84
"1508","2012-12-27",5.94
"1509","2012-12-28",5.76
"1510","2012-12-31",5.59
"1511","2013-01-02",5.85
"1512","2013-01-03",5.64
"1513","2013-01-04",5.69
"1514","2013-01-07",5.5
"1515","2013-01-08",5.17
"1516","2013-01-09",5
"1517","2013-01-10",5.08
"1518","2013-01-11",5.16
"1519","2013-01-14",5.13
"1520","2013-01-15",5.19
"1521","2013-01-16",5.1
"1522","2013-01-17",5.14
"1523","2013-01-18",5.13
"1524","2013-01-22",5.21
"1525","2013-01-23",5.06
"1526","2013-01-24",5.25
"1527","2013-01-25",5.22
"1528","2013-01-28",5.25
"1529","2013-01-29",5.31
"1530","2013-01-30",5.31
"1531","2013-01-31",5.54
"1532","2013-02-01",5.7
"1533","2013-02-04",5.65
"1534","2013-02-05",5.65
"1535","2013-02-06",5.63
"1536","2013-02-07",5.72
"1537","2013-02-08",5.83
"1538","2013-02-11",5.89
"1539","2013-02-12",6.07
"1540","2013-02-13",6.1
"1541","2013-02-14",6.14
"1542","2013-02-15",6.2
"1543","2013-02-19",6.43
"1544","2013-02-20",6.23
"1545","2013-02-21",6.22
"1546","2013-02-22",6.39
"1547","2013-02-25",6.08
"1548","2013-02-26",6.23
"1549","2013-02-27",6.24
"1550","2013-02-28",6.31
"1551","2013-03-01",6.59
"1552","2013-03-04",6.19
"1553","2013-03-05",6.08
"1554","2013-03-06",6.17
"1555","2013-03-07",6.15
"1556","2013-03-08",6.11
"1557","2013-03-11",5.99
"1558","2013-03-12",5.92
"1559","2013-03-13",6.25
"1560","2013-03-14",6.21
"1561","2013-03-15",6.14
"1562","2013-03-18",6.13
"1563","2013-03-19",6
"1564","2013-03-20",6.24
"1565","2013-03-21",6.05
"1566","2013-03-22",5.97
"1567","2013-03-25",6.08
"1568","2013-03-26",6.06
"1569","2013-03-27",5.91
"1570","2013-03-28",5.86
"1571","2013-04-01",5.69
"1572","2013-04-02",5.63
"1573","2013-04-03",5.37
"1574","2013-04-04",5.4
"1575","2013-04-05",5.32
"1576","2013-04-08",5.47
"1577","2013-04-09",5.41
"1578","2013-04-10",5.7
"1579","2013-04-11",5.45
"1580","2013-04-12",5.52
"1581","2013-04-15",5.23
"1582","2013-04-16",5.42
"1583","2013-04-17",5.12
"1584","2013-04-18",5.45
"1585","2013-04-19",5.52
"1586","2013-04-22",5.66
"1587","2013-04-23",5.65
"1588","2013-04-24",5.64
"1589","2013-04-25",5.97
"1590","2013-04-26",5.7
"1591","2013-04-29",5.63
"1592","2013-04-30",5.57
"1593","2013-05-01",5.22
"1594","2013-05-02",5.36
"1595","2013-05-03",5.7
"1596","2013-05-06",5.75
"1597","2013-05-07",5.76
"1598","2013-05-08",6.1
"1599","2013-05-09",6
"1600","2013-05-10",6.02
"1601","2013-05-13",6.14
"1602","2013-05-14",6.22
"1603","2013-05-15",6.5
"1604","2013-05-16",6.49
"1605","2013-05-17",6.95
"1606","2013-05-20",6.9
"1607","2013-05-21",6.98
"1608","2013-05-22",6.62
"1609","2013-05-23",6.76
"1610","2013-05-24",6.88
"1611","2013-05-28",6.86
"1612","2013-05-29",6.85
"1613","2013-05-30",6.96
"1614","2013-05-31",6.89
"1615","2013-06-03",6.98
"1616","2013-06-04",6.9
"1617","2013-06-05",6.7
"1618","2013-06-06",6.79
"1619","2013-06-07",6.84
"1620","2013-06-10",7.02
"1621","2013-06-11",6.91
"1622","2013-06-12",6.69
"1623","2013-06-13",6.88
"1624","2013-06-14",6.73
"1625","2013-06-17",6.71
"1626","2013-06-18",6.76
"1627","2013-06-19",6.75
"1628","2013-06-20",6.69
"1629","2013-06-21",6.6
"1630","2013-06-24",6.22
"1631","2013-06-25",5.96
"1632","2013-06-26",5.48
"1633","2013-06-27",5.5
"1634","2013-06-28",5.27
"1635","2013-07-01",5.42
"1636","2013-07-02",5.45
"1637","2013-07-03",5.5
"1638","2013-07-05",5.52
"1639","2013-07-08",5.67
"1640","2013-07-09",5.73
"1641","2013-07-10",5.92
"1642","2013-07-11",6.21
"1643","2013-07-12",6.18
"1644","2013-07-15",6.35
"1645","2013-07-16",6.5
"1646","2013-07-17",6.78
"1647","2013-07-18",6.99
"1648","2013-07-19",6.84
"1649","2013-07-22",6.8
"1650","2013-07-23",6.76
"1651","2013-07-24",6.72
"1652","2013-07-25",6.98
"1653","2013-07-26",6.65
"1654","2013-07-29",6.5
"1655","2013-07-30",6.43
"1656","2013-07-31",6.27
"1657","2013-08-01",6.48
"1658","2013-08-02",6.28
"1659","2013-08-05",6.56
"1660","2013-08-06",6.46
"1661","2013-08-07",6.45
"1662","2013-08-08",6.2
"1663","2013-08-09",6.04
"1664","2013-08-12",6.06
"1665","2013-08-13",5.98
"1666","2013-08-14",5.74
"1667","2013-08-15",5.26
"1668","2013-08-16",5.11
"1669","2013-08-19",4.87
"1670","2013-08-20",4.95
"1671","2013-08-21",4.9
"1672","2013-08-22",4.95
"1673","2013-08-23",5.24
"1674","2013-08-26",5.2
"1675","2013-08-27",4.86
"1676","2013-08-28",5
"1677","2013-08-29",5.28
"1678","2013-08-30",5.1
"1679","2013-09-03",5.17
"1680","2013-09-04",4.98
"1681","2013-09-05",4.94
"1682","2013-09-06",5.05
"1683","2013-09-09",5.11
"1684","2013-09-10",5.05
"1685","2013-09-11",5.2
"1686","2013-09-12",5.09
"1687","2013-09-13",5.06
"1688","2013-09-16",4.99
"1689","2013-09-17",5.03
"1690","2013-09-18",4.91
"1691","2013-09-19",4.91
"1692","2013-09-20",4.85
"1693","2013-09-23",4.76
"1694","2013-09-24",4.68
"1695","2013-09-25",4.63
"1696","2013-09-26",4.65
"1697","2013-09-27",4.58
"1698","2013-09-30",4.61
"1699","2013-10-01",4.52
"1700","2013-10-02",4.48
"1701","2013-10-03",4.54
"1702","2013-10-04",4.53
"1703","2013-10-07",4.6
"1704","2013-10-08",4.65
"1705","2013-10-09",4.59
"1706","2013-10-10",4.64
"1707","2013-10-11",4.79
"1708","2013-10-14",4.89
"1709","2013-10-15",4.74
"1710","2013-10-16",4.8
"1711","2013-10-17",4.88
"1712","2013-10-18",4.8
"1713","2013-10-21",4.77
"1714","2013-10-22",4.57
"1715","2013-10-23",4.79
"1716","2013-10-24",4.68
"1717","2013-10-25",4.74
"1718","2013-10-28",4.79
"1719","2013-10-29",4.79
"1720","2013-10-30",4.92
"1721","2013-10-31",4.78
"1722","2013-11-01",4.81
"1723","2013-11-04",4.97
"1724","2013-11-05",5.2
"1725","2013-11-06",5.3
"1726","2013-11-07",5.3
"1727","2013-11-08",5.53
"1728","2013-11-11",5.45
"1729","2013-11-12",5.56
"1730","2013-11-13",5.52
"1731","2013-11-14",5.32
"1732","2013-11-15",5.34
"1733","2013-11-18",5.37
"1734","2013-11-19",5.31
"1735","2013-11-20",5.3
"1736","2013-11-21",5.23
"1737","2013-11-22",5.25
"1738","2013-11-25",5.24
"1739","2013-11-26",5.27
"1740","2013-11-27",5.36
"1741","2013-11-29",5.35
"1742","2013-12-02",5.33
"1743","2013-12-03",5.19
"1744","2013-12-04",5.25
"1745","2013-12-05",5.14
"1746","2013-12-06",5.13
"1747","2013-12-09",5.12
"1748","2013-12-10",4.97
"1749","2013-12-11",4.84
"1750","2013-12-12",4.54
"1751","2013-12-13",4.66
"1752","2013-12-16",4.58
"1753","2013-12-17",4.56
"1754","2013-12-18",4.59
"1755","2013-12-19",4.59
"1756","2013-12-20",4.55
"1757","2013-12-23",4.85
"1758","2013-12-24",5.07
"1759","2013-12-26",4.99
"1760","2013-12-27",5.06
"1761","2013-12-30",4.94
"1762","2013-12-31",4.98
"1763","2014-01-02",4.89
"1764","2014-01-03",5.08
"1765","2014-01-06",5.08
"1766","2014-01-07",5.1
"1767","2014-01-08",5.26
"1768","2014-01-09",5.17
"1769","2014-01-10",5.09
"1770","2014-01-13",5.08
"1771","2014-01-14",5.25
"1772","2014-01-15",5.2
"1773","2014-01-16",5.26
"1774","2014-01-17",5.23
"1775","2014-01-21",5.2
"1776","2014-01-22",5.27
"1777","2014-01-23",5.02
"1778","2014-01-24",4.87
"1779","2014-01-27",4.68
"1780","2014-01-28",4.63
"1781","2014-01-29",4.51
"1782","2014-01-30",4.54
"1783","2014-01-31",4.37
"1784","2014-02-03",4.18
"1785","2014-02-04",4.16
"1786","2014-02-05",3.99
"1787","2014-02-06",3.95
"1788","2014-02-07",3.97
"1789","2014-02-10",3.93
"1790","2014-02-11",3.9
"1791","2014-02-12",3.89
"1792","2014-02-13",3.9
"1793","2014-02-14",3.92
"1794","2014-02-18",4.06
"1795","2014-02-19",3.92
"1796","2014-02-20",3.93
"1797","2014-02-21",4.25
"1798","2014-02-24",4.46
"1799","2014-02-25",4.57
"1800","2014-02-26",4.55
"1801","2014-02-27",4.55
"1802","2014-02-28",4.5
"1803","2014-03-03",4.5
"1804","2014-03-04",4.7
"1805","2014-03-05",4.57
"1806","2014-03-06",4.6
"1807","2014-03-07",4.53
"1808","2014-03-10",4.5
"1809","2014-03-11",4.21
"1810","2014-03-12",4.18
"1811","2014-03-13",4.01
"1812","2014-03-14",3.96
"1813","2014-03-17",3.88
"1814","2014-03-18",4.07
"1815","2014-03-19",4.07
"1816","2014-03-20",4.17
"1817","2014-03-21",4.23
"1818","2014-03-24",4.1
"1819","2014-03-25",3.98
"1820","2014-03-26",3.72
"1821","2014-03-27",3.67
"1822","2014-03-28",3.63
"1823","2014-03-31",3.77
"1824","2014-04-01",3.71
"1825","2014-04-02",3.7
"1826","2014-04-03",3.69
"1827","2014-04-04",3.72
"1828","2014-04-07",3.6
"1829","2014-04-08",3.9
"1830","2014-04-09",3.77
"1831","2014-04-10",3.58
"1832","2014-04-11",3.65
"1833","2014-04-14",3.76
"1834","2014-04-15",3.63
"1835","2014-04-16",3.77
"1836","2014-04-17",3.87
"1837","2014-04-21",3.84
"1838","2014-04-22",3.94
"1839","2014-04-23",3.91
"1840","2014-04-24",3.94
"1841","2014-04-25",3.91
"1842","2014-04-28",3.9
"1843","2014-04-29",4.11
"1844","2014-04-30",4.08
"1845","2014-05-01",3.97
"1846","2014-05-02",3.93
"1847","2014-05-05",3.92
"1848","2014-05-06",3.9
"1849","2014-05-07",4.07
"1850","2014-05-08",4.03
"1851","2014-05-09",4.2
"1852","2014-05-12",4.22
"1853","2014-05-13",4.26
"1854","2014-05-14",4.25
"1855","2014-05-15",4.47
"1856","2014-05-16",4.47
"1857","2014-05-19",4.46
"1858","2014-05-20",4.36
"1859","2014-05-21",4.33
"1860","2014-05-22",4.16
"1861","2014-05-23",4.14
"1862","2014-05-27",4.13
"1863","2014-05-28",4.05
"1864","2014-05-29",3.87
"1865","2014-05-30",3.83
"1866","2014-06-02",3.71
"1867","2014-06-03",3.56
"1868","2014-06-04",3.61
"1869","2014-06-05",3.67
"1870","2014-06-06",3.72
"1871","2014-06-09",3.93
"1872","2014-06-10",3.94
"1873","2014-06-11",3.91
"1874","2014-06-12",3.91
"1875","2014-06-13",3.89
"1876","2014-06-16",4
"1877","2014-06-17",4.07
"1878","2014-06-18",4.11
"1879","2014-06-19",4.12
"1880","2014-06-20",4.02
"1881","2014-06-23",3.97
"1882","2014-06-24",3.88
"1883","2014-06-25",3.81
"1884","2014-06-26",3.83
"1885","2014-06-27",4.18
"1886","2014-06-30",4.49
"1887","2014-07-01",4.57
"1888","2014-07-02",4.25
"1889","2014-07-03",4.21
"1890","2014-07-07",4.05
"1891","2014-07-08",3.96
"1892","2014-07-09",3.96
"1893","2014-07-10",3.99
"1894","2014-07-11",3.95
"1895","2014-07-14",3.88
"1896","2014-07-15",3.75
"1897","2014-07-16",3.62
"1898","2014-07-17",3.57
"1899","2014-07-18",3.63
"1900","2014-07-21",3.72
"1901","2014-07-22",3.82
"1902","2014-07-23",3.81
"1903","2014-07-24",3.8
"1904","2014-07-25",4
"1905","2014-07-28",3.78
"1906","2014-07-29",3.81
"1907","2014-07-30",3.73
"1908","2014-07-31",3.69
"1909","2014-08-01",3.71
"1910","2014-08-04",3.63
"1911","2014-08-05",3.63
"1912","2014-08-06",2.95
"1913","2014-08-07",2.7
"1914","2014-08-08",2.59
"1915","2014-08-11",2.36
"1916","2014-08-12",2.21
"1917","2014-08-13",2.24
"1918","2014-08-14",2.49
"1919","2014-08-15",2.53
"1920","2014-08-18",2.46
"1921","2014-08-19",2.54
"1922","2014-08-20",2.5
"1923","2014-08-21",2.47
"1924","2014-08-22",2.48
