"","date","BL"
"869","2020-04-14",56.59
"870","2020-04-15",57.110001
"871","2020-04-16",57.889999
"872","2020-04-17",58.650002
"873","2020-04-20",58.439999
"874","2020-04-21",55.939999
"875","2020-04-22",57.82
"876","2020-04-23",58.720001
"877","2020-04-24",58.68
"878","2020-04-27",60.049999
"879","2020-04-28",57.349998
"880","2020-04-29",59.5
"881","2020-04-30",60.740002
"882","2020-05-01",59.66
"883","2020-05-04",57.16
"884","2020-05-05",61.049999
"885","2020-05-06",61.5
"886","2020-05-07",63.599998
"887","2020-05-08",63.970001
"888","2020-05-11",64.800003
"889","2020-05-12",63.32
"890","2020-05-13",61.459999
"891","2020-05-14",61.189999
"892","2020-05-15",64.269997
"893","2020-05-18",64.410004
"894","2020-05-19",66.589996
"895","2020-05-20",67.519997
"896","2020-05-21",67.650002
"897","2020-05-22",69.5
"898","2020-05-26",69.849998
"899","2020-05-27",69.900002
"900","2020-05-28",72.199997
"901","2020-05-29",74.300003
"902","2020-06-01",77.440002
"903","2020-06-02",77.769997
"904","2020-06-03",79
"905","2020-06-04",74.860001
"906","2020-06-05",75
"907","2020-06-08",75.029999
"908","2020-06-09",76.190002
"909","2020-06-10",78.32
"910","2020-06-11",74.449997
"911","2020-06-12",72.830002
"912","2020-06-15",75.940002
"913","2020-06-16",77.379997
"914","2020-06-17",78.559998
"915","2020-06-18",80.080002
"916","2020-06-19",79.650002
"917","2020-06-22",82.110001
"918","2020-06-23",82.129997
"919","2020-06-24",80.919998
"920","2020-06-25",84.220001
"921","2020-06-26",81.730003
"922","2020-06-29",82.779999
"923","2020-06-30",82.910004
"924","2020-07-01",87.160004
"925","2020-07-02",88.07
"926","2020-07-06",87.75
"927","2020-07-07",85.190002
"928","2020-07-08",86.410004
"929","2020-07-09",87.379997
"930","2020-07-10",87.440002
"931","2020-07-13",83.309998
"932","2020-07-14",84
"933","2020-07-15",85.309998
"934","2020-07-16",84.110001
"935","2020-07-17",85.110001
"936","2020-07-20",88.800003
"937","2020-07-21",87.129997
"938","2020-07-22",87.379997
"939","2020-07-23",86.400002
"940","2020-07-24",84.699997
"941","2020-07-27",86.660004
"942","2020-07-28",85.120003
"943","2020-07-29",87.330002
"944","2020-07-30",88.57
"945","2020-07-31",88.910004
"946","2020-08-03",90.849998
"947","2020-08-04",91.209999
"948","2020-08-05",92.800003
"949","2020-08-06",91.830002
"950","2020-08-07",79.260002
"951","2020-08-10",74.745003
"952","2020-08-11",72.589996
"953","2020-08-12",74.339996
