"","date","NHTC"
"1937","2014-09-11",11.61
"1938","2014-09-12",12.1
"1939","2014-09-15",12.6
"1940","2014-09-16",14.55
"1941","2014-09-17",15.35
"1942","2014-09-18",13.85
"1943","2014-09-19",13.36
"1944","2014-09-22",14.35
"1945","2014-09-23",14.3
"1946","2014-09-24",14.6
"1947","2014-09-25",14.3
"1948","2014-09-26",14.2
"1949","2014-09-29",13.1
"1950","2014-09-30",12.1
"1951","2014-10-01",11.2
"1952","2014-10-02",9.55
"1953","2014-10-03",11.57
"1954","2014-10-06",12.45
"1955","2014-10-07",11.7
"1956","2014-10-08",11.07
"1957","2014-10-09",10.2
"1958","2014-10-10",10.34
"1959","2014-10-13",10.05
"1960","2014-10-14",10.6
"1961","2014-10-15",10.32
"1962","2014-10-16",10.09
"1963","2014-10-17",9.9
"1964","2014-10-20",8.9
"1965","2014-10-21",8.1
"1966","2014-10-22",9.5
"1967","2014-10-23",10
"1968","2014-10-24",9.25
"1969","2014-10-27",9.85
"1970","2014-10-28",9.5
"1971","2014-10-29",9.2
"1972","2014-10-30",9.55
"1973","2014-10-31",9.95
"1974","2014-11-03",10.39
"1975","2014-11-04",10.2
"1976","2014-11-05",12.5
"1977","2014-11-06",12
"1978","2014-11-07",10.8
"1979","2014-11-10",11.9
"1980","2014-11-11",11.8
"1981","2014-11-12",11.9
"1982","2014-11-13",12.1
"1983","2014-11-14",11.93
"1984","2014-11-17",12.07
"1985","2014-11-18",12
"1986","2014-11-19",12
"1987","2014-11-20",12.22
"1988","2014-11-21",12.72
"1989","2014-11-24",12.89
"1990","2014-11-25",13.41
"1991","2014-11-26",13.5
"1992","2014-11-28",13.55
"1993","2014-12-01",13.8
"1994","2014-12-02",13.65
"1995","2014-12-03",13.75
"1996","2014-12-04",13.8
"1997","2014-12-05",13.74
"1998","2014-12-08",12.81
"1999","2014-12-09",11.85
"2000","2014-12-10",11.21
"2001","2014-12-11",12.23
"2002","2014-12-12",12.14
"2003","2014-12-15",12
"2004","2014-12-16",11.41
"2005","2014-12-17",11.2
"2006","2014-12-18",11.47
"2007","2014-12-19",11.65
"2008","2014-12-22",11.3
"2009","2014-12-23",11.32
"2010","2014-12-24",11.3
"2011","2014-12-26",11.3
"2012","2014-12-29",11.31
"2013","2014-12-30",11.35
"2014","2014-12-31",11.45
"2015","2015-01-02",11.33
"2016","2015-01-05",11.8
"2017","2015-01-06",12
"2018","2015-01-07",12.16
"2019","2015-01-08",12.25
"2020","2015-01-09",12.12
"2021","2015-01-12",11.98
"2022","2015-01-13",12.65
"2023","2015-01-14",12.5
"2024","2015-01-15",12.69
"2025","2015-01-16",12.1
"2026","2015-01-20",12.28
"2027","2015-01-21",12.54
"2028","2015-01-22",12.51
"2029","2015-01-23",12.75
"2030","2015-01-26",12.6
"2031","2015-01-27",12.4
"2032","2015-01-28",12
"2033","2015-01-29",11.7
"2034","2015-01-30",12
"2035","2015-02-02",12.2
"2036","2015-02-03",11.95
"2037","2015-02-04",11.35
"2038","2015-02-05",10.5
"2039","2015-02-06",10.85
"2040","2015-02-09",10.95
"2041","2015-02-10",11.04
"2042","2015-02-11",10.9
"2043","2015-02-12",11.7
"2044","2015-02-13",12.15
"2045","2015-02-17",12.15
"2046","2015-02-18",13.2
"2047","2015-02-19",13.1
"2048","2015-02-20",13.5
"2049","2015-02-23",13.53
"2050","2015-02-24",13.49
"2051","2015-02-25",13.01
"2052","2015-02-26",13
"2053","2015-02-27",13.05
"2054","2015-03-02",13.47
"2055","2015-03-03",13.49
"2056","2015-03-04",15.88
"2057","2015-03-05",15.27
"2058","2015-03-06",15.65
"2059","2015-03-09",16.639999
"2060","2015-03-10",16.24
"2061","2015-03-11",16.85
"2062","2015-03-12",17
"2063","2015-03-13",16.690001
"2064","2015-03-16",17.9
"2065","2015-03-17",17.959999
"2066","2015-03-18",18.01
"2067","2015-03-19",17.969999
"2068","2015-03-20",17.360001
"2069","2015-03-23",18.09
"2070","2015-03-24",18.290001
"2071","2015-03-25",17.85
"2072","2015-03-26",17.91
"2073","2015-03-27",17.67
"2074","2015-03-30",17.540001
"2075","2015-03-31",17.9
"2076","2015-04-01",17.799999
"2077","2015-04-02",18
"2078","2015-04-06",19.450001
"2079","2015-04-07",20.4
"2080","2015-04-08",19.969999
"2081","2015-04-09",20.48
"2082","2015-04-10",22.17
"2083","2015-04-13",23.73
"2084","2015-04-14",24.549999
"2085","2015-04-15",24.57
"2086","2015-04-16",19.01
"2087","2015-04-17",20.360001
"2088","2015-04-20",19.469999
"2089","2015-04-21",19.950001
"2090","2015-04-22",21.52
"2091","2015-04-23",22.389999
"2092","2015-04-24",22.440001
"2093","2015-04-27",23.370001
"2094","2015-04-28",23.459999
"2095","2015-04-29",23.309999
"2096","2015-04-30",22.08
"2097","2015-05-01",22.879999
"2098","2015-05-04",22.82
"2099","2015-05-05",23.9
"2100","2015-05-06",25.35
"2101","2015-05-07",25.469999
"2102","2015-05-08",27.02
"2103","2015-05-11",28.389999
"2104","2015-05-12",29.049999
"2105","2015-05-13",30.889999
"2106","2015-05-14",30.66
"2107","2015-05-15",31.15
"2108","2015-05-18",33.650002
"2109","2015-05-19",34.599998
"2110","2015-05-20",32.810001
"2111","2015-05-21",30.700001
"2112","2015-05-22",30.25
"2113","2015-05-26",30.889999
"2114","2015-05-27",32.93
"2115","2015-05-28",33.130001
"2116","2015-05-29",33.799999
"2117","2015-06-01",33.27
"2118","2015-06-02",33.98
"2119","2015-06-03",34.470001
"2120","2015-06-04",34.57
"2121","2015-06-05",32.880001
"2122","2015-06-08",32.970001
"2123","2015-06-09",33.380001
"2124","2015-06-10",33.57
"2125","2015-06-11",35.009998
"2126","2015-06-12",35.07
"2127","2015-06-15",36.470001
"2128","2015-06-16",39.16
"2129","2015-06-17",42.619999
"2130","2015-06-18",38.150002
"2131","2015-06-19",39.41
"2132","2015-06-22",41.450001
"2133","2015-06-23",42.950001
"2134","2015-06-24",44.18
"2135","2015-06-25",42.080002
"2136","2015-06-26",42.009998
"2137","2015-06-29",38.389999
"2138","2015-06-30",41.459999
"2139","2015-07-01",41.619999
"2140","2015-07-02",42.900002
"2141","2015-07-06",43.389999
"2142","2015-07-07",40.93
"2143","2015-07-08",33.720001
"2144","2015-07-09",36.290001
"2145","2015-07-10",37.57
"2146","2015-07-13",32.799999
"2147","2015-07-14",35.630001
"2148","2015-07-15",35.349998
"2149","2015-07-16",34.950001
"2150","2015-07-17",34.830002
"2151","2015-07-20",30.120001
"2152","2015-07-21",30.530001
"2153","2015-07-22",28.440001
"2154","2015-07-23",29.4
"2155","2015-07-24",25.219999
"2156","2015-07-27",24.49
"2157","2015-07-28",24.719999
"2158","2015-07-29",34.380001
"2159","2015-07-30",32.369999
"2160","2015-07-31",30.299999
"2161","2015-08-03",31.440001
"2162","2015-08-04",31.77
"2163","2015-08-05",32.02
"2164","2015-08-06",29.879999
"2165","2015-08-07",30.9
"2166","2015-08-10",31.08
"2167","2015-08-11",28.65
"2168","2015-08-12",28.85
"2169","2015-08-13",29.82
"2170","2015-08-14",30.23
"2171","2015-08-17",32.02
"2172","2015-08-18",29.040001
"2173","2015-08-19",28.35
"2174","2015-08-20",25.93
"2175","2015-08-21",24.950001
"2176","2015-08-24",21.91
"2177","2015-08-25",22.42
"2178","2015-08-26",25.459999
"2179","2015-08-27",26.82
"2180","2015-08-28",26.690001
"2181","2015-08-31",26.74
"2182","2015-09-01",26.870001
"2183","2015-09-02",25.33
"2184","2015-09-03",24.99
"2185","2015-09-04",24.110001
"2186","2015-09-08",26.370001
"2187","2015-09-09",26.709999
"2188","2015-09-10",26.77
"2189","2015-09-11",27.309999
"2190","2015-09-14",25.879999
"2191","2015-09-15",28.27
"2192","2015-09-16",28.610001
"2193","2015-09-17",29.469999
"2194","2015-09-18",31.83
"2195","2015-09-21",31.41
"2196","2015-09-22",31.41
"2197","2015-09-23",32.860001
"2198","2015-09-24",32.48
"2199","2015-09-25",31
"2200","2015-09-28",29.1
"2201","2015-09-29",29.799999
"2202","2015-09-30",32.68
"2203","2015-10-01",32.990002
"2204","2015-10-02",33.25
"2205","2015-10-05",36.799999
"2206","2015-10-06",36.25
"2207","2015-10-07",37.759998
"2208","2015-10-08",35.709999
"2209","2015-10-09",35.549999
"2210","2015-10-12",39.860001
"2211","2015-10-13",37.93
"2212","2015-10-14",38.200001
"2213","2015-10-15",39.619999
"2214","2015-10-16",37.32
"2215","2015-10-19",39.459999
"2216","2015-10-20",38.869999
"2217","2015-10-21",37.700001
"2218","2015-10-22",39.799999
"2219","2015-10-23",42.549999
"2220","2015-10-26",41.360001
"2221","2015-10-27",38.630001
"2222","2015-10-28",44
"2223","2015-10-29",48.310001
"2224","2015-10-30",49.259998
"2225","2015-11-02",52.790001
"2226","2015-11-03",52.150002
"2227","2015-11-04",49.32
"2228","2015-11-05",50.830002
"2229","2015-11-06",50.889999
"2230","2015-11-09",52.549999
"2231","2015-11-10",53.360001
"2232","2015-11-11",52.139999
"2233","2015-11-12",51.77
"2234","2015-11-13",51.459999
"2235","2015-11-16",53.720001
"2236","2015-11-17",45.470001
"2237","2015-11-18",42.529999
"2238","2015-11-19",40.900002
"2239","2015-11-20",42.560001
"2240","2015-11-23",43.459999
"2241","2015-11-24",46.34
"2242","2015-11-25",47.869999
"2243","2015-11-27",48.279999
"2244","2015-11-30",48.389999
"2245","2015-12-01",46.599998
"2246","2015-12-02",46.459999
"2247","2015-12-03",44.869999
"2248","2015-12-04",47.130001
"2249","2015-12-07",45.73
"2250","2015-12-08",47.639999
"2251","2015-12-09",47.93
"2252","2015-12-10",49
"2253","2015-12-11",45.119999
"2254","2015-12-14",42.27
"2255","2015-12-15",44.32
"2256","2015-12-16",46.66
"2257","2015-12-17",44.779999
"2258","2015-12-18",44.669998
"2259","2015-12-21",46.18
"2260","2015-12-22",46.860001
"2261","2015-12-23",46.91
"2262","2015-12-24",45.889999
"2263","2015-12-28",39.84
"2264","2015-12-29",40.240002
"2265","2015-12-30",37.110001
"2266","2015-12-31",33.529999
"2267","2016-01-04",29.639999
"2268","2016-01-05",31.959999
"2269","2016-01-06",29.030001
"2270","2016-01-07",25.92
"2271","2016-01-08",23.35
"2272","2016-01-11",20.700001
"2273","2016-01-12",19.18
"2274","2016-01-13",21.379999
"2275","2016-01-14",19.17
"2276","2016-01-15",17.75
"2277","2016-01-19",18.190001
"2278","2016-01-20",19
"2279","2016-01-21",19.42
"2280","2016-01-22",19.690001
"2281","2016-01-25",20.34
"2282","2016-01-26",19.950001
"2283","2016-01-27",20.27
"2284","2016-01-28",19.6
"2285","2016-01-29",19.950001
"2286","2016-02-01",20.34
"2287","2016-02-02",22.610001
"2288","2016-02-03",21.040001
"2289","2016-02-04",21
"2290","2016-02-05",20.93
"2291","2016-02-08",20.379999
"2292","2016-02-09",21.690001
"2293","2016-02-10",22.85
"2294","2016-02-11",23.299999
"2295","2016-02-12",25.4
"2296","2016-02-16",28.610001
"2297","2016-02-17",31.57
"2298","2016-02-18",30
"2299","2016-02-19",32.41
"2300","2016-02-22",36.189999
"2301","2016-02-23",34.080002
"2302","2016-02-24",33.439999
"2303","2016-02-25",31.719999
"2304","2016-02-26",33.169998
"2305","2016-02-29",31.17
"2306","2016-03-01",31.49
"2307","2016-03-02",31.1
"2308","2016-03-03",32.200001
"2309","2016-03-04",32.419998
"2310","2016-03-07",30.389999
"2311","2016-03-08",30.73
"2312","2016-03-09",31.049999
"2313","2016-03-10",31.959999
"2314","2016-03-11",32.23
"2315","2016-03-14",31.08
"2316","2016-03-15",28.450001
"2317","2016-03-16",30.34
"2318","2016-03-17",30.110001
"2319","2016-03-18",30.790001
"2320","2016-03-21",32.240002
"2321","2016-03-22",36.049999
"2322","2016-03-23",32.75
"2323","2016-03-24",32.02
"2324","2016-03-28",30.860001
"2325","2016-03-29",33.34
"2326","2016-03-30",34.84
"2327","2016-03-31",33.150002
"2328","2016-04-01",32.68
"2329","2016-04-04",32.549999
"2330","2016-04-05",33.209999
"2331","2016-04-06",34.150002
"2332","2016-04-07",33.450001
"2333","2016-04-08",34.130001
"2334","2016-04-11",34.849998
"2335","2016-04-12",34.959999
"2336","2016-04-13",37.299999
"2337","2016-04-14",38.200001
"2338","2016-04-15",36.700001
"2339","2016-04-18",36.740002
"2340","2016-04-19",35.290001
"2341","2016-04-20",34.830002
"2342","2016-04-21",34.200001
"2343","2016-04-22",35.950001
"2344","2016-04-25",34.299999
"2345","2016-04-26",35.57
"2346","2016-04-27",35.610001
"2347","2016-04-28",36.099998
"2348","2016-04-29",36.189999
"2349","2016-05-02",36.73
"2350","2016-05-03",36.330002
"2351","2016-05-04",37
"2352","2016-05-05",38.02
"2353","2016-05-06",38.200001
"2354","2016-05-09",37.220001
"2355","2016-05-10",38.25
"2356","2016-05-11",36.849998
"2357","2016-05-12",34.16
"2358","2016-05-13",33.549999
"2359","2016-05-16",34.75
"2360","2016-05-17",33.27
"2361","2016-05-18",33.98
"2362","2016-05-19",32.84
"2363","2016-05-20",33.43
"2364","2016-05-23",34.560001
"2365","2016-05-24",33.540001
"2366","2016-05-25",30.290001
"2367","2016-05-26",28.389999
"2368","2016-05-27",28.879999
"2369","2016-05-31",29.85
"2370","2016-06-01",29.33
"2371","2016-06-02",30.24
"2372","2016-06-03",30.59
"2373","2016-06-06",31.620001
"2374","2016-06-07",30.389999
"2375","2016-06-08",30.49
"2376","2016-06-09",30.23
"2377","2016-06-10",29.530001
"2378","2016-06-13",29.870001
"2379","2016-06-14",29.309999
"2380","2016-06-15",29.17
"2381","2016-06-16",27.110001
"2382","2016-06-17",28.1
"2383","2016-06-20",27.219999
"2384","2016-06-21",26.24
"2385","2016-06-22",26.870001
"2386","2016-06-23",27.02
"2387","2016-06-24",27.049999
"2388","2016-06-27",27.889999
"2389","2016-06-28",28.42
"2390","2016-06-29",28.559999
"2391","2016-06-30",28.190001
"2392","2016-07-01",27.49
"2393","2016-07-05",27.219999
"2394","2016-07-06",25.889999
"2395","2016-07-07",26.65
"2396","2016-07-08",27.559999
"2397","2016-07-11",28.370001
"2398","2016-07-12",30.559999
"2399","2016-07-13",31.32
"2400","2016-07-14",30.17
"2401","2016-07-15",31.440001
"2402","2016-07-18",31.33
"2403","2016-07-19",30.959999
"2404","2016-07-20",31.17
"2405","2016-07-21",31.51
"2406","2016-07-22",32.610001
"2407","2016-07-25",32.060001
"2408","2016-07-26",32.389999
"2409","2016-07-27",33.970001
"2410","2016-07-28",33.349998
"2411","2016-07-29",33.59
"2412","2016-08-01",33.900002
"2413","2016-08-02",33.360001
"2414","2016-08-03",32.080002
"2415","2016-08-04",32.389999
"2416","2016-08-05",32.98
"2417","2016-08-08",33.52
"2418","2016-08-09",32.419998
"2419","2016-08-10",31.639999
"2420","2016-08-11",34.18
"2421","2016-08-12",33.869999
"2422","2016-08-15",34.299999
"2423","2016-08-16",33.990002
"2424","2016-08-17",32.970001
"2425","2016-08-18",32.900002
"2426","2016-08-19",32.139999
"2427","2016-08-22",32.709999
"2428","2016-08-23",33.139999
"2429","2016-08-24",32.529999
"2430","2016-08-25",32.5
"2431","2016-08-26",32.360001
"2432","2016-08-29",32.130001
"2433","2016-08-30",31.98
"2434","2016-08-31",32.139999
"2435","2016-09-01",31.68
"2436","2016-09-02",31.51
"2437","2016-09-06",31.059999
"2438","2016-09-07",29.84
"2439","2016-09-08",29.870001
"2440","2016-09-09",28.91
"2441","2016-09-12",28.469999
"2442","2016-09-13",28.16
"2443","2016-09-14",28.77
"2444","2016-09-15",30.879999
"2445","2016-09-16",28.879999
"2446","2016-09-19",29.120001
"2447","2016-09-20",28.76
"2448","2016-09-21",28.969999
"2449","2016-09-22",29.129999
"2450","2016-09-23",28.9
"2451","2016-09-26",28.83
"2452","2016-09-27",29.110001
"2453","2016-09-28",29.41
"2454","2016-09-29",29.110001
"2455","2016-09-30",28.26
"2456","2016-10-03",29.48
"2457","2016-10-04",29.950001
"2458","2016-10-05",29.4
"2459","2016-10-06",29.49
"2460","2016-10-07",29.639999
"2461","2016-10-10",29.51
"2462","2016-10-11",28.48
"2463","2016-10-12",28.049999
"2464","2016-10-13",27.190001
"2465","2016-10-14",22.799999
"2466","2016-10-17",22.09
"2467","2016-10-18",24.200001
"2468","2016-10-19",24.42
"2469","2016-10-20",23.77
"2470","2016-10-21",24.209999
"2471","2016-10-24",22.940001
"2472","2016-10-25",23.08
"2473","2016-10-26",24
"2474","2016-10-27",23.01
"2475","2016-10-28",23.82
"2476","2016-10-31",23.33
"2477","2016-11-01",23.08
"2478","2016-11-02",22.23
"2479","2016-11-03",21.66
"2480","2016-11-04",21.440001
"2481","2016-11-07",21.780001
"2482","2016-11-08",22.01
"2483","2016-11-09",23.4
"2484","2016-11-10",24.950001
"2485","2016-11-11",26.67
"2486","2016-11-14",24.84
"2487","2016-11-15",24.360001
"2488","2016-11-16",24.59
"2489","2016-11-17",25.690001
"2490","2016-11-18",25.99
"2491","2016-11-21",25.860001
"2492","2016-11-22",25.93
"2493","2016-11-23",25.93
"2494","2016-11-25",26.42
"2495","2016-11-28",26.610001
"2496","2016-11-29",25.43
"2497","2016-11-30",25.290001
"2498","2016-12-01",24.34
"2499","2016-12-02",24.08
"2500","2016-12-05",24.190001
"2501","2016-12-06",24.24
"2502","2016-12-07",24.25
"2503","2016-12-08",24.82
"2504","2016-12-09",25.16
"2505","2016-12-12",24.5
"2506","2016-12-13",24.33
"2507","2016-12-14",24.9
"2508","2016-12-15",25.32
"2509","2016-12-16",25.799999
"2510","2016-12-19",26.59
"2511","2016-12-20",27.42
"2512","2016-12-21",26.65
"2513","2016-12-22",24.799999
"2514","2016-12-23",24.309999
"2515","2016-12-27",26.08
"2516","2016-12-28",26.610001
"2517","2016-12-29",25.35
"2518","2016-12-30",24.85
"2519","2017-01-03",24.450001
"2520","2017-01-04",25.459999
"2521","2017-01-05",24.84
"2522","2017-01-06",25.219999
"2523","2017-01-09",24.57
"2524","2017-01-10",25.190001
"2525","2017-01-11",24.75
"2526","2017-01-12",24.889999
"2527","2017-01-13",25.41
"2528","2017-01-17",25.379999
"2529","2017-01-18",25.01
"2530","2017-01-19",24.940001
"2531","2017-01-20",25.32
"2532","2017-01-23",25.32
"2533","2017-01-24",25.440001
"2534","2017-01-25",25.85
"2535","2017-01-26",25.459999
"2536","2017-01-27",25.290001
"2537","2017-01-30",25.030001
"2538","2017-01-31",25.08
"2539","2017-02-01",25.280001
"2540","2017-02-02",25.360001
"2541","2017-02-03",25.469999
"2542","2017-02-06",25.66
"2543","2017-02-07",26.889999
"2544","2017-02-08",26.620001
"2545","2017-02-09",27
"2546","2017-02-10",27.73
"2547","2017-02-13",29.66
"2548","2017-02-14",29.16
"2549","2017-02-15",28.799999
"2550","2017-02-16",27.6
"2551","2017-02-17",26.91
"2552","2017-02-21",28.620001
"2553","2017-02-22",28.75
"2554","2017-02-23",27.860001
"2555","2017-02-24",27.389999
"2556","2017-02-27",28.18
"2557","2017-02-28",27.790001
"2558","2017-03-01",28.58
"2559","2017-03-02",27.76
"2560","2017-03-03",27.860001
"2561","2017-03-06",28.07
"2562","2017-03-07",27.950001
"2563","2017-03-08",27.58
"2564","2017-03-09",27.860001
"2565","2017-03-10",27.799999
"2566","2017-03-13",28.4
"2567","2017-03-14",28.360001
"2568","2017-03-15",27.809999
"2569","2017-03-16",27.440001
"2570","2017-03-17",27.15
"2571","2017-03-20",27.57
"2572","2017-03-21",26.99
"2573","2017-03-22",27.379999
"2574","2017-03-23",27.41
"2575","2017-03-24",27.85
"2576","2017-03-27",28.25
"2577","2017-03-28",28.5
"2578","2017-03-29",28.719999
"2579","2017-03-30",28.780001
"2580","2017-03-31",28.9
"2581","2017-04-03",27.870001
"2582","2017-04-04",28.99
"2583","2017-04-05",28.08
"2584","2017-04-06",28.209999
"2585","2017-04-07",28.629999
"2586","2017-04-10",28.76
"2587","2017-04-11",29.280001
"2588","2017-04-12",29.459999
"2589","2017-04-13",28.09
"2590","2017-04-17",28.57
"2591","2017-04-18",28.57
"2592","2017-04-19",27.969999
"2593","2017-04-20",28.360001
"2594","2017-04-21",28.120001
"2595","2017-04-24",28.549999
"2596","2017-04-25",29.049999
"2597","2017-04-26",29.23
"2598","2017-04-27",29.379999
"2599","2017-04-28",28.68
"2600","2017-05-01",29.25
"2601","2017-05-02",29.02
"2602","2017-05-03",29.16
"2603","2017-05-04",29.639999
"2604","2017-05-05",29.76
"2605","2017-05-08",29.32
"2606","2017-05-09",29.450001
"2607","2017-05-10",29.4
"2608","2017-05-11",29.32
"2609","2017-05-12",29.110001
"2610","2017-05-15",27.950001
"2611","2017-05-16",28.049999
"2612","2017-05-17",27.780001
"2613","2017-05-18",27.9
"2614","2017-05-19",27.799999
"2615","2017-05-22",28.370001
"2616","2017-05-23",28.17
"2617","2017-05-24",28.120001
"2618","2017-05-25",28.1
"2619","2017-05-26",27.969999
"2620","2017-05-30",27.85
"2621","2017-05-31",27.860001
"2622","2017-06-01",28.5
"2623","2017-06-02",28.549999
"2624","2017-06-05",28.440001
"2625","2017-06-06",28.280001
"2626","2017-06-07",28.49
"2627","2017-06-08",28.610001
"2628","2017-06-09",28.709999
"2629","2017-06-12",28.58
"2630","2017-06-13",28.809999
"2631","2017-06-14",28.67
"2632","2017-06-15",28.75
"2633","2017-06-16",28.42
"2634","2017-06-19",28.360001
"2635","2017-06-20",28.77
"2636","2017-06-21",28.66
"2637","2017-06-22",28.370001
"2638","2017-06-23",28.92
"2639","2017-06-26",28.4
"2640","2017-06-27",28.16
"2641","2017-06-28",28.299999
"2642","2017-06-29",27.85
"2643","2017-06-30",27.85
"2644","2017-07-03",27.66
"2645","2017-07-05",28.15
"2646","2017-07-06",27.870001
"2647","2017-07-07",28.75
"2648","2017-07-10",28.24
"2649","2017-07-11",28.620001
"2650","2017-07-12",28.98
"2651","2017-07-13",28.940001
"2652","2017-07-14",26.629999
"2653","2017-07-17",25.870001
"2654","2017-07-18",25.49
"2655","2017-07-19",25.780001
"2656","2017-07-20",25.51
"2657","2017-07-21",25.370001
"2658","2017-07-24",25.15
"2659","2017-07-25",25.459999
"2660","2017-07-26",25.559999
"2661","2017-07-27",24.99
"2662","2017-07-28",24.84
"2663","2017-07-31",24.629999
"2664","2017-08-01",23.950001
"2665","2017-08-02",23.040001
"2666","2017-08-03",22.280001
"2667","2017-08-04",21.85
"2668","2017-08-07",20.629999
"2669","2017-08-08",20.93
"2670","2017-08-09",20.549999
"2671","2017-08-10",19.809999
"2672","2017-08-11",19.65
"2673","2017-08-14",19.620001
"2674","2017-08-15",19.940001
"2675","2017-08-16",20.129999
"2676","2017-08-17",19.370001
"2677","2017-08-18",18.549999
"2678","2017-08-21",19.209999
"2679","2017-08-22",19.879999
"2680","2017-08-23",19.719999
"2681","2017-08-24",19.85
"2682","2017-08-25",20.040001
"2683","2017-08-28",19.959999
"2684","2017-08-29",20.25
"2685","2017-08-30",20.15
"2686","2017-08-31",20.18
"2687","2017-09-01",20.23
"2688","2017-09-05",20.09
"2689","2017-09-06",20.290001
"2690","2017-09-07",19.99
"2691","2017-09-08",19.629999
"2692","2017-09-11",19.85
"2693","2017-09-12",20.190001
"2694","2017-09-13",20.91
"2695","2017-09-14",21.74
"2696","2017-09-15",21.73
"2697","2017-09-18",22.299999
"2698","2017-09-19",22.530001
"2699","2017-09-20",22.51
"2700","2017-09-21",22.690001
"2701","2017-09-22",22.610001
"2702","2017-09-25",22.799999
"2703","2017-09-26",23.450001
"2704","2017-09-27",23.85
"2705","2017-09-28",24.030001
"2706","2017-09-29",23.9
"2707","2017-10-02",23.780001
"2708","2017-10-03",23.74
"2709","2017-10-04",23.84
"2710","2017-10-05",23.82
"2711","2017-10-06",23.690001
"2712","2017-10-09",23.76
"2713","2017-10-10",24.51
"2714","2017-10-11",24.719999
"2715","2017-10-12",24.690001
"2716","2017-10-13",24.93
"2717","2017-10-16",19.860001
"2718","2017-10-17",20.120001
"2719","2017-10-18",19.74
"2720","2017-10-19",19.559999
"2721","2017-10-20",19.200001
"2722","2017-10-23",19.08
"2723","2017-10-24",19.200001
"2724","2017-10-25",19.309999
"2725","2017-10-26",19.08
"2726","2017-10-27",19.08
"2727","2017-10-30",19.07
"2728","2017-10-31",19.26
"2729","2017-11-01",19.09
"2730","2017-11-02",19.459999
"2731","2017-11-03",19.139999
"2732","2017-11-06",18.59
"2733","2017-11-07",17.299999
"2734","2017-11-08",17.809999
"2735","2017-11-09",17.98
"2736","2017-11-10",17.85
"2737","2017-11-13",17.950001
"2738","2017-11-14",18.280001
"2739","2017-11-15",17.92
"2740","2017-11-16",18.27
"2741","2017-11-17",18.459999
"2742","2017-11-20",18.440001
"2743","2017-11-21",18.360001
"2744","2017-11-22",17.99
"2745","2017-11-24",18.09
"2746","2017-11-27",18.08
"2747","2017-11-28",18.440001
"2748","2017-11-29",18.43
"2749","2017-11-30",17.950001
"2750","2017-12-01",17.5
"2751","2017-12-04",17.139999
"2752","2017-12-05",17.27
"2753","2017-12-06",17.4
"2754","2017-12-07",17.27
"2755","2017-12-08",17.370001
"2756","2017-12-11",17.1
"2757","2017-12-12",16.969999
"2758","2017-12-13",16.809999
"2759","2017-12-14",16.709999
"2760","2017-12-15",16.41
"2761","2017-12-18",15.94
"2762","2017-12-19",15.52
"2763","2017-12-20",16.4
"2764","2017-12-21",15.51
"2765","2017-12-22",15.67
"2766","2017-12-26",15.92
"2767","2017-12-27",16
"2768","2017-12-28",15.94
"2769","2017-12-29",15.19
"2770","2018-01-02",15.83
"2771","2018-01-03",14.69
"2772","2018-01-04",15.07
"2773","2018-01-05",14.85
"2774","2018-01-08",15.11
"2775","2018-01-09",14.91
"2776","2018-01-10",14.79
"2777","2018-01-11",15.14
"2778","2018-01-12",15.23
"2779","2018-01-16",17.5
"2780","2018-01-17",14.5
"2781","2018-01-18",15.79
"2782","2018-01-19",15.62
"2783","2018-01-22",15.75
"2784","2018-01-23",16.059999
"2785","2018-01-24",16.24
"2786","2018-01-25",17.030001
"2787","2018-01-26",16.799999
"2788","2018-01-29",16.41
"2789","2018-01-30",16.440001
"2790","2018-01-31",16.120001
"2791","2018-02-01",16.190001
"2792","2018-02-02",16.139999
"2793","2018-02-05",15.7
"2794","2018-02-06",15.89
"2795","2018-02-07",15.89
"2796","2018-02-08",15.73
"2797","2018-02-09",15.77
"2798","2018-02-12",15.87
"2799","2018-02-13",15.94
"2800","2018-02-14",16.469999
"2801","2018-02-15",16.76
"2802","2018-02-16",17.25
"2803","2018-02-20",16.93
"2804","2018-02-21",17.1
"2805","2018-02-22",17.34
"2806","2018-02-23",16.870001
"2807","2018-02-26",17.200001
"2808","2018-02-27",17.33
"2809","2018-02-28",17.43
"2810","2018-03-01",17.190001
"2811","2018-03-02",17.58
"2812","2018-03-05",17.540001
"2813","2018-03-06",17.6
"2814","2018-03-07",17.93
"2815","2018-03-08",18.18
"2816","2018-03-09",18.360001
"2817","2018-03-12",18.719999
"2818","2018-03-13",19.450001
"2819","2018-03-14",18.860001
"2820","2018-03-15",19.059999
"2821","2018-03-16",19.620001
"2822","2018-03-19",18.92
"2823","2018-03-20",18.76
"2824","2018-03-21",19.15
"2825","2018-03-22",19.059999
"2826","2018-03-23",18.67
"2827","2018-03-26",18.75
"2828","2018-03-27",18.959999
"2829","2018-03-28",18.940001
"2830","2018-03-29",19.01
"2831","2018-04-02",18.73
"2832","2018-04-03",18.620001
"2833","2018-04-04",18.92
"2834","2018-04-05",19.01
"2835","2018-04-06",18.84
"2836","2018-04-09",18.879999
"2837","2018-04-10",18.9
"2838","2018-04-11",18.93
"2839","2018-04-12",19.57
"2840","2018-04-13",19.35
"2841","2018-04-16",19.41
"2842","2018-04-17",19.49
"2843","2018-04-18",19.290001
"2844","2018-04-19",18.950001
