"","date","TCCO"
"1015","2011-01-11",13.1
"1016","2011-01-12",12.82
"1017","2011-01-13",13.1
"1018","2011-01-14",13.1
"1019","2011-01-18",13.09
"1020","2011-01-19",12.93
"1021","2011-01-20",12.75
"1022","2011-01-21",12.55
"1023","2011-01-24",12.55
"1024","2011-01-25",12.52
"1025","2011-01-26",12.6
"1026","2011-01-27",12.88
"1027","2011-01-28",12.8
"1028","2011-01-31",13.42
"1029","2011-02-01",13.74
"1030","2011-02-02",11.25
"1031","2011-02-03",10.74
"1032","2011-02-04",10.73
"1033","2011-02-07",10.1
"1034","2011-02-08",10.37
"1035","2011-02-09",10.37
"1036","2011-02-10",10.18
"1037","2011-02-11",10.2
"1038","2011-02-14",10.26
"1039","2011-02-15",10.38
"1040","2011-02-16",10.31
"1041","2011-02-17",10.35
"1042","2011-02-18",10.34
"1043","2011-02-22",10.37
"1044","2011-02-23",10.15
"1045","2011-02-24",10.31
"1046","2011-02-25",10.35
"1047","2011-02-28",10.49
"1048","2011-03-01",10.31
"1049","2011-03-02",10.3
"1050","2011-03-03",10.25
"1051","2011-03-04",10.25
"1052","2011-03-07",10.2
"1053","2011-03-08",10.15
"1054","2011-03-09",10.15
"1055","2011-03-10",10.23
"1056","2011-03-11",10.1
"1057","2011-03-14",10.18
"1058","2011-03-15",9.98
"1059","2011-03-16",9.88
"1060","2011-03-17",9.8
"1061","2011-03-18",9.96
"1062","2011-03-21",10.1
"1063","2011-03-22",10.03
"1064","2011-03-23",9.89
"1065","2011-03-24",9.9
"1066","2011-03-25",9.95
"1067","2011-03-28",9.84
"1068","2011-03-29",9.87
"1069","2011-03-30",9.92
"1070","2011-03-31",9.89
"1071","2011-04-01",9.89
"1072","2011-04-04",9.82
"1073","2011-04-05",9.97
"1074","2011-04-06",9.86
"1075","2011-04-07",9.94
"1076","2011-04-08",9.94
"1077","2011-04-11",9.95
"1078","2011-04-12",9.72
"1079","2011-04-13",9.72
"1080","2011-04-14",9.68
"1081","2011-04-15",9.88
"1082","2011-04-18",9.65
"1083","2011-04-19",9.77
"1084","2011-04-20",9.61
"1085","2011-04-21",10.49
"1086","2011-04-25",10.75
"1087","2011-04-26",9.85
"1088","2011-04-27",9.76
"1089","2011-04-28",9.75
"1090","2011-04-29",10.09
"1091","2011-05-02",10.06
"1092","2011-05-03",9.73
"1093","2011-05-04",9.7
"1094","2011-05-05",9.77
"1095","2011-05-06",9.6
"1096","2011-05-09",9.29
"1097","2011-05-10",9.6
"1098","2011-05-11",9.57
"1099","2011-05-12",9.25
"1100","2011-05-13",9.25
"1101","2011-05-16",9.16
"1102","2011-05-17",8.65
"1103","2011-05-18",8.91
"1104","2011-05-19",8.82
"1105","2011-05-20",8.66
"1106","2011-05-23",8.45
"1107","2011-05-24",8.51
"1108","2011-05-25",8.5
"1109","2011-05-26",8.45
"1110","2011-05-27",8.53
"1111","2011-05-31",8.66
"1112","2011-06-01",8.56
"1113","2011-06-02",8.44
"1114","2011-06-03",8.29
"1115","2011-06-06",8.2
"1116","2011-06-07",8.27
"1117","2011-06-08",8.22
"1118","2011-06-09",8.22
"1119","2011-06-10",8.22
"1120","2011-06-13",8.1
"1121","2011-06-14",8.19
"1122","2011-06-15",8.09
"1123","2011-06-16",8.12
"1124","2011-06-17",8.45
"1125","2011-06-20",8.45
"1126","2011-06-21",8.5
"1127","2011-06-22",8.34
"1128","2011-06-23",8.17
"1129","2011-06-24",8.15
"1130","2011-06-27",8.22
"1131","2011-06-28",8.15
"1132","2011-06-29",8.27
"1133","2011-06-30",8.35
"1134","2011-07-01",8.48
"1135","2011-07-05",8.3
"1136","2011-07-06",8.33
"1137","2011-07-07",8.26
"1138","2011-07-08",8.24
"1139","2011-07-11",8.23
"1140","2011-07-12",8.58
"1141","2011-07-13",8.55
"1142","2011-07-14",8.59
"1143","2011-07-15",8.44
"1144","2011-07-18",8.28
"1145","2011-07-19",8.28
"1146","2011-07-20",8.33
"1147","2011-07-21",8.31
"1148","2011-07-22",8.24
"1149","2011-07-25",8.11
"1150","2011-07-26",8.16
"1151","2011-07-27",8.25
"1152","2011-07-28",8.12
"1153","2011-07-29",7.97
"1154","2011-08-01",7.63
"1155","2011-08-02",7.57
"1156","2011-08-03",7.43
"1157","2011-08-04",7.23
"1158","2011-08-05",7.22
"1159","2011-08-08",6.8
"1160","2011-08-09",7.03
"1161","2011-08-10",6.88
"1162","2011-08-11",7.25
"1163","2011-08-12",7.37
"1164","2011-08-15",7.37
"1165","2011-08-16",7.15
"1166","2011-08-17",7.22
"1167","2011-08-18",7.07
"1168","2011-08-19",7.19
"1169","2011-08-22",7.19
"1170","2011-08-23",7.25
"1171","2011-08-24",7.2
"1172","2011-08-25",7.49
"1173","2011-08-26",7.49
"1174","2011-08-29",7.59
"1175","2011-08-30",7.67
"1176","2011-08-31",7.49
"1177","2011-09-01",7.58
"1178","2011-09-02",7.63
"1179","2011-09-06",7.43
"1180","2011-09-07",7.17
"1181","2011-09-08",7.37
"1182","2011-09-09",7.15
"1183","2011-09-12",7.2
"1184","2011-09-13",7.25
"1185","2011-09-14",7.28
"1186","2011-09-15",7.5
"1187","2011-09-16",7.64
"1188","2011-09-19",7.46
"1189","2011-09-20",7.63
"1190","2011-09-21",7.66
"1191","2011-09-22",7.28
"1192","2011-09-23",7.36
"1193","2011-09-26",7.28
"1194","2011-09-27",7.85
"1195","2011-09-28",7.51
"1196","2011-09-29",7.39
"1197","2011-09-30",7.28
"1198","2011-10-03",7.3
"1199","2011-10-04",7.16
"1200","2011-10-05",7.16
"1201","2011-10-06",7.37
"1202","2011-10-07",7.42
"1203","2011-10-10",7.36
"1204","2011-10-11",7.31
"1205","2011-10-12",7.21
"1206","2011-10-13",7.26
"1207","2011-10-14",7.58
"1208","2011-10-17",7.26
"1209","2011-10-18",7.15
"1210","2011-10-19",7.3
"1211","2011-10-20",7.35
"1212","2011-10-21",7.58
"1213","2011-10-24",7.6
"1214","2011-10-25",7.6
"1215","2011-10-26",7.8
"1216","2011-10-27",7.9
"1217","2011-10-28",7.89
"1218","2011-10-31",7.94
"1219","2011-11-01",7.95
"1220","2011-11-02",7.9
"1221","2011-11-03",7.88
"1222","2011-11-04",7.6
"1223","2011-11-07",7.4
"1224","2011-11-08",7.91
"1225","2011-11-09",8.02
"1226","2011-11-10",8.02
"1227","2011-11-11",8.09
"1228","2011-11-14",8.1
"1229","2011-11-15",8.14
"1230","2011-11-16",7.85
"1231","2011-11-17",7.79
"1232","2011-11-18",7.89
"1233","2011-11-21",7.93
"1234","2011-11-22",7.17
"1235","2011-11-23",7.45
"1236","2011-11-25",7.45
"1237","2011-11-28",7.73
"1238","2011-11-29",7.74
"1239","2011-11-30",7.62
"1240","2011-12-01",7.58
"1241","2011-12-02",7.85
"1242","2011-12-05",7.76
"1243","2011-12-06",7.75
"1244","2011-12-07",7.85
"1245","2011-12-08",7.85
"1246","2011-12-09",7.63
"1247","2011-12-12",7.85
"1248","2011-12-13",7.85
"1249","2011-12-14",7.85
"1250","2011-12-15",7.7
"1251","2011-12-16",7.7
"1252","2011-12-19",7.67
"1253","2011-12-20",7.38
"1254","2011-12-21",7.65
"1255","2011-12-22",7.6
"1256","2011-12-23",7.5
"1257","2011-12-27",7.42
"1258","2011-12-28",7.38
"1259","2011-12-29",7.31
"1260","2011-12-30",7.7
"1261","2012-01-03",7.51
"1262","2012-01-04",7.51
"1263","2012-01-05",7.7
"1264","2012-01-06",7.7
"1265","2012-01-09",7.76
"1266","2012-01-10",7.92
"1267","2012-01-11",7.87
"1268","2012-01-12",7.87
"1269","2012-01-13",7.65
"1270","2012-01-17",7.51
"1271","2012-01-18",7.69
"1272","2012-01-19",7.75
"1273","2012-01-20",7.54
"1274","2012-01-23",7.55
"1275","2012-01-24",7.74
"1276","2012-01-25",7.52
"1277","2012-01-26",7.65
"1278","2012-01-27",7.51
"1279","2012-01-30",7.33
"1280","2012-01-31",7.33
"1281","2012-02-01",7.33
"1282","2012-02-02",7.19
"1283","2012-02-03",7.32
"1284","2012-02-06",9.01
"1285","2012-02-07",9.65
"1286","2012-02-08",9.92
"1287","2012-02-09",9.91
"1288","2012-02-10",9.81
"1289","2012-02-13",9.76
"1290","2012-02-14",9.51
"1291","2012-02-15",9.81
"1292","2012-02-16",10.31
"1293","2012-02-17",10.15
"1294","2012-02-21",10.2
"1295","2012-02-22",10.06
"1296","2012-02-23",9.96
"1297","2012-02-24",10.25
"1298","2012-02-27",10.15
"1299","2012-02-28",10.22
"1300","2012-02-29",10.3
"1301","2012-03-01",10.45
"1302","2012-03-02",10.93
"1303","2012-03-05",10.92
"1304","2012-03-06",10.87
"1305","2012-03-07",10.87
"1306","2012-03-08",10.87
"1307","2012-03-09",10.81
"1308","2012-03-12",10.96
"1309","2012-03-13",11.15
"1310","2012-03-14",11.54
"1311","2012-03-15",11.29
"1312","2012-03-16",11.3
"1313","2012-03-19",11.71
"1314","2012-03-20",12.3
"1315","2012-03-21",12.65
"1316","2012-03-22",12.36
"1317","2012-03-23",11.59
"1318","2012-03-26",11.8
"1319","2012-03-27",11.95
"1320","2012-03-28",12.3
"1321","2012-03-29",11.75
"1322","2012-03-30",11.77
"1323","2012-04-02",12.18
"1324","2012-04-03",11.75
"1325","2012-04-04",11.5
"1326","2012-04-05",12
"1327","2012-04-09",11.55
"1328","2012-04-10",11.52
"1329","2012-04-11",11.58
"1330","2012-04-12",11.03
"1331","2012-04-13",10.09
"1332","2012-04-16",9.24
"1333","2012-04-17",10.05
"1334","2012-04-18",9.8
"1335","2012-04-19",9.84
"1336","2012-04-20",10
"1337","2012-04-23",10.18
"1338","2012-04-24",10.11
"1339","2012-04-25",10.07
"1340","2012-04-26",9.63
"1341","2012-04-27",10.06
"1342","2012-04-30",10.27
"1343","2012-05-01",10.27
"1344","2012-05-02",10.2
"1345","2012-05-03",10.2
"1346","2012-05-04",10.32
"1347","2012-05-07",10.14
"1348","2012-05-08",7.7
"1349","2012-05-09",7.6
"1350","2012-05-10",7.75
"1351","2012-05-11",7.62
"1352","2012-05-14",7.53
"1353","2012-05-15",7.76
"1354","2012-05-16",7.61
"1355","2012-05-17",7.51
"1356","2012-05-18",7.5
"1357","2012-05-21",7.3
"1358","2012-05-22",7.31
"1359","2012-05-23",7.45
"1360","2012-05-24",7.54
"1361","2012-05-25",7.95
"1362","2012-05-29",8.37
"1363","2012-05-30",7.78
"1364","2012-05-31",7.7
"1365","2012-06-01",7.7
"1366","2012-06-04",8.2
"1367","2012-06-05",8.01
"1368","2012-06-06",8.11
"1369","2012-06-07",8.5
"1370","2012-06-08",8.7
"1371","2012-06-11",8.4
"1372","2012-06-12",8.08
"1373","2012-06-13",8.12
"1374","2012-06-14",8.12
"1375","2012-06-15",8.44
"1376","2012-06-18",8.27
"1377","2012-06-19",8.28
"1378","2012-06-20",8.29
"1379","2012-06-21",8.26
"1380","2012-06-22",8.14
"1381","2012-06-25",8.01
"1382","2012-06-26",7.9
"1383","2012-06-27",7.91
"1384","2012-06-28",8.38
"1385","2012-06-29",8.35
"1386","2012-07-02",8.15
"1387","2012-07-03",7.8
"1388","2012-07-05",7.86
"1389","2012-07-06",8.01
"1390","2012-07-09",7.73
"1391","2012-07-10",7.62
"1392","2012-07-11",7.88
"1393","2012-07-12",7.88
"1394","2012-07-13",7.88
"1395","2012-07-16",7.83
"1396","2012-07-17",7.83
"1397","2012-07-18",7.58
"1398","2012-07-19",7.5
"1399","2012-07-20",7.55
"1400","2012-07-23",7.66
"1401","2012-07-24",7.85
"1402","2012-07-25",7.9
"1403","2012-07-26",7.68
"1404","2012-07-27",7.4
"1405","2012-07-30",7.89
"1406","2012-07-31",7.86
"1407","2012-08-01",7.51
"1408","2012-08-02",7.68
"1409","2012-08-03",7.85
"1410","2012-08-06",7.6
"1411","2012-08-07",6.52
"1412","2012-08-08",6.32
"1413","2012-08-09",6.37
"1414","2012-08-10",6.45
"1415","2012-08-13",6.46
"1416","2012-08-14",6.42
"1417","2012-08-15",6.56
"1418","2012-08-16",6.5
"1419","2012-08-17",6.7
"1420","2012-08-20",6.62
"1421","2012-08-21",6.5
"1422","2012-08-22",6.5
"1423","2012-08-23",6.41
"1424","2012-08-24",6.4
"1425","2012-08-27",6.48
"1426","2012-08-28",6.45
"1427","2012-08-29",6.46
"1428","2012-08-30",6.4
"1429","2012-08-31",6.4
"1430","2012-09-04",6.4
"1431","2012-09-05",6.47
"1432","2012-09-06",6.3
"1433","2012-09-07",6.3
"1434","2012-09-10",6.5
"1435","2012-09-11",6.35
"1436","2012-09-12",6.35
"1437","2012-09-13",6.3
"1438","2012-09-14",6.3
"1439","2012-09-17",6.33
"1440","2012-09-18",6.32
"1441","2012-09-19",6
"1442","2012-09-20",5.97
"1443","2012-09-21",5.84
"1444","2012-09-24",5.85
"1445","2012-09-25",5.78
"1446","2012-09-26",5.76
"1447","2012-09-27",5.75
"1448","2012-09-28",5.75
"1449","2012-10-01",5.8
"1450","2012-10-02",5.65
"1451","2012-10-03",5.7
"1452","2012-10-04",5.71
"1453","2012-10-05",5.98
"1454","2012-10-08",5.72
"1455","2012-10-09",5.8
"1456","2012-10-10",6
"1457","2012-10-11",5.85
"1458","2012-10-12",5.95
"1459","2012-10-15",5.85
"1460","2012-10-16",5.85
"1461","2012-10-17",5.6
"1462","2012-10-18",5.78
"1463","2012-10-19",5.6
"1464","2012-10-22",5.6
"1465","2012-10-23",5.74
"1466","2012-10-24",5.58
"1467","2012-10-25",5.5
"1468","2012-10-26",5.54
"1469","2012-10-31",5.47
"1470","2012-11-01",5.47
"1471","2012-11-02",5.59
"1472","2012-11-05",5.62
"1473","2012-11-06",5.53
"1474","2012-11-07",5.49
"1475","2012-11-08",5.48
"1476","2012-11-09",5.56
"1477","2012-11-12",5.56
"1478","2012-11-13",5.56
"1479","2012-11-14",5.7
"1480","2012-11-15",5.65
"1481","2012-11-16",5.65
"1482","2012-11-19",5.35
"1483","2012-11-20",5.79
"1484","2012-11-21",5.79
"1485","2012-11-23",5.79
"1486","2012-11-26",5.73
"1487","2012-11-27",5.43
"1488","2012-11-28",5.45
"1489","2012-11-29",5.57
"1490","2012-11-30",5.83
"1491","2012-12-03",5.64
"1492","2012-12-04",5.4
"1493","2012-12-05",5.4
"1494","2012-12-06",5.4
"1495","2012-12-07",5.6
"1496","2012-12-10",4.83
"1497","2012-12-11",4.85
"1498","2012-12-12",4.81
"1499","2012-12-13",4.7
"1500","2012-12-14",4.55
"1501","2012-12-17",4.55
"1502","2012-12-18",4.33
"1503","2012-12-19",4.32
"1504","2012-12-20",4.65
"1505","2012-12-21",4.55
"1506","2012-12-24",4.67
"1507","2012-12-26",4.59
"1508","2012-12-27",4.5
"1509","2012-12-28",4.47
"1510","2012-12-31",4.5
"1511","2013-01-02",4.67
"1512","2013-01-03",4.88
"1513","2013-01-04",5.2
"1514","2013-01-07",5.02
"1515","2013-01-08",5.02
"1516","2013-01-09",5.12
"1517","2013-01-10",5.12
"1518","2013-01-11",5.25
"1519","2013-01-14",5.25
"1520","2013-01-15",5.45
"1521","2013-01-16",5.37
"1522","2013-01-17",5.2
"1523","2013-01-18",5.2
"1524","2013-01-22",5.04
"1525","2013-01-23",5.14
"1526","2013-01-24",5.28
"1527","2013-01-25",5.27
"1528","2013-01-28",5.05
"1529","2013-01-29",5.09
"1530","2013-01-30",5.09
"1531","2013-01-31",5.09
"1532","2013-02-01",5.01
"1533","2013-02-04",5.01
"1534","2013-02-05",5
"1535","2013-02-06",5
"1536","2013-02-07",4.9
"1537","2013-02-08",4.91
"1538","2013-02-11",4.67
"1539","2013-02-12",4.66
"1540","2013-02-13",4.52
"1541","2013-02-14",4.35
"1542","2013-02-15",4.12
"1543","2013-02-19",4.12
"1544","2013-02-20",4.16
"1545","2013-02-21",4.08
"1546","2013-02-22",4.02
"1547","2013-02-25",4.37
"1548","2013-02-26",4.3
"1549","2013-02-27",4.19
"1550","2013-02-28",4.18
"1551","2013-03-01",4.08
"1552","2013-03-04",4.19
"1553","2013-03-05",4.15
"1554","2013-03-06",4.1
"1555","2013-03-07",4.7
"1556","2013-03-08",4.47
"1557","2013-03-11",4.55
"1558","2013-03-12",4.4
"1559","2013-03-13",4.64
"1560","2013-03-14",4.64
"1561","2013-03-15",4.44
"1562","2013-03-18",4.31
"1563","2013-03-19",4.56
"1564","2013-03-20",4.54
"1565","2013-03-21",4.36
"1566","2013-03-22",4.18
"1567","2013-03-25",4.45
"1568","2013-03-26",4.45
"1569","2013-03-27",4.05
"1570","2013-03-28",4.22
"1571","2013-04-01",4.45
"1572","2013-04-02",5.29
"1573","2013-04-03",5.33
"1574","2013-04-04",5.56
"1575","2013-04-05",5.7
"1576","2013-04-08",5.8
"1577","2013-04-09",5.6
"1578","2013-04-10",5.77
"1579","2013-04-11",5.59
"1580","2013-04-12",5.75
"1581","2013-04-15",5.31
"1582","2013-04-16",5.76
"1583","2013-04-17",6
"1584","2013-04-18",6.4
"1585","2013-04-19",6.27
"1586","2013-04-22",6.05
"1587","2013-04-23",6.3
"1588","2013-04-24",6.3
"1589","2013-04-25",6.74
"1590","2013-04-26",6.74
"1591","2013-04-29",6.39
"1592","2013-04-30",6.69
"1593","2013-05-01",6.6
"1594","2013-05-02",6.7
"1595","2013-05-03",6.85
"1596","2013-05-06",7.2
"1597","2013-05-07",7.12
"1598","2013-05-08",6.9
"1599","2013-05-09",6.93
"1600","2013-05-10",7.28
"1601","2013-05-13",7.28
"1602","2013-05-14",7.28
"1603","2013-05-15",7.35
"1604","2013-05-16",7.2
"1605","2013-05-17",7.35
"1606","2013-05-20",7.38
"1607","2013-05-21",6.86
"1608","2013-05-22",7.08
"1609","2013-05-23",7.16
"1610","2013-05-24",7.2
"1611","2013-05-28",7.19
"1612","2013-05-29",7.3
"1613","2013-05-30",7.42
"1614","2013-05-31",7.39
"1615","2013-06-03",7.4
"1616","2013-06-04",7.54
"1617","2013-06-05",7.58
"1618","2013-06-06",7.67
"1619","2013-06-07",7.34
"1620","2013-06-10",7.67
"1621","2013-06-11",7.95
"1622","2013-06-12",7.9
"1623","2013-06-13",7.79
"1624","2013-06-14",7.79
"1625","2013-06-17",7.84
"1626","2013-06-18",7.85
"1627","2013-06-19",7.85
"1628","2013-06-20",7.4
"1629","2013-06-21",7.79
"1630","2013-06-24",7.53
"1631","2013-06-25",7.74
"1632","2013-06-26",7.69
"1633","2013-06-27",7.72
"1634","2013-06-28",7.59
"1635","2013-07-01",7.6
"1636","2013-07-02",7.65
"1637","2013-07-03",7.53
"1638","2013-07-05",7.46
"1639","2013-07-08",7.42
"1640","2013-07-09",7.47
"1641","2013-07-10",7.45
"1642","2013-07-11",7.41
"1643","2013-07-12",7.4
"1644","2013-07-15",7.35
"1645","2013-07-16",7.29
"1646","2013-07-17",7.47
"1647","2013-07-18",7.59
"1648","2013-07-19",7.43
"1649","2013-07-22",7.57
"1650","2013-07-23",7.77
"1651","2013-07-24",7.8
"1652","2013-07-25",7.5
"1653","2013-07-26",7.8
"1654","2013-07-29",7.81
"1655","2013-07-30",7.65
"1656","2013-07-31",7.84
"1657","2013-08-01",7.82
"1658","2013-08-02",7.89
"1659","2013-08-05",7.86
"1660","2013-08-06",7.89
"1661","2013-08-07",7.31
"1662","2013-08-08",7.68
"1663","2013-08-09",7.71
"1664","2013-08-12",7
"1665","2013-08-13",6.61
"1666","2013-08-14",6.9
"1667","2013-08-15",6.89
"1668","2013-08-16",6.55
"1669","2013-08-19",6.9
"1670","2013-08-20",6.9
"1671","2013-08-21",6.85
"1672","2013-08-22",6.6
"1673","2013-08-23",6.6
"1674","2013-08-26",6.51
"1675","2013-08-27",6.63
"1676","2013-08-28",6.46
"1677","2013-08-29",6.76
"1678","2013-08-30",6.8
"1679","2013-09-03",6.45
"1680","2013-09-04",6.78
"1681","2013-09-05",6.58
"1682","2013-09-06",6.77
"1683","2013-09-09",6.49
"1684","2013-09-10",6.5
"1685","2013-09-11",6.69
"1686","2013-09-12",6.69
"1687","2013-09-13",6.69
"1688","2013-09-16",6.61
"1689","2013-09-17",6.51
"1690","2013-09-18",6.5
"1691","2013-09-19",6.75
"1692","2013-09-20",6.67
"1693","2013-09-23",6.5
"1694","2013-09-24",6.69
"1695","2013-09-25",6.75
"1696","2013-09-26",6.63
"1697","2013-09-27",6.79
"1698","2013-09-30",6.69
"1699","2013-10-01",6.7
"1700","2013-10-02",6.75
"1701","2013-10-03",6.7
"1702","2013-10-04",6.75
"1703","2013-10-07",6.62
"1704","2013-10-08",6.63
"1705","2013-10-09",6.75
"1706","2013-10-10",6.79
"1707","2013-10-11",6.82
"1708","2013-10-14",6.69
"1709","2013-10-15",6.7
"1710","2013-10-16",6.78
"1711","2013-10-17",6.66
"1712","2013-10-18",6.73
"1713","2013-10-21",6.7
"1714","2013-10-22",6.75
"1715","2013-10-23",6.91
"1716","2013-10-24",6.55
"1717","2013-10-25",6.54
"1718","2013-10-28",6.8
"1719","2013-10-29",6.8
"1720","2013-10-30",6.85
"1721","2013-10-31",6.65
"1722","2013-11-01",6.65
"1723","2013-11-04",6.55
"1724","2013-11-05",6.85
"1725","2013-11-06",6.94
"1726","2013-11-07",6.95
"1727","2013-11-08",6.83
"1728","2013-11-11",6.94
"1729","2013-11-12",8.49
"1730","2013-11-13",8.48
"1731","2013-11-14",8.3
"1732","2013-11-15",8.15
"1733","2013-11-18",9.15
"1734","2013-11-19",8.3
"1735","2013-11-20",7.1
"1736","2013-11-21",7.36
"1737","2013-11-22",7.1
"1738","2013-11-25",7.12
"1739","2013-11-26",7.13
"1740","2013-11-27",7.31
"1741","2013-11-29",7.1
"1742","2013-12-02",7.31
"1743","2013-12-03",7.41
"1744","2013-12-04",7.55
"1745","2013-12-05",7.33
"1746","2013-12-06",7.53
"1747","2013-12-09",7.89
"1748","2013-12-10",7.88
"1749","2013-12-11",7.5
"1750","2013-12-12",7.78
"1751","2013-12-13",7.76
"1752","2013-12-16",7.65
"1753","2013-12-17",7.8
"1754","2013-12-18",8.2
"1755","2013-12-19",7.75
"1756","2013-12-20",8.24
"1757","2013-12-23",8.25
"1758","2013-12-24",8.16
"1759","2013-12-26",8.16
"1760","2013-12-27",8.15
"1761","2013-12-30",7.98
"1762","2013-12-31",7.61
"1763","2014-01-02",7.84
"1764","2014-01-03",7.89
"1765","2014-01-06",7.89
"1766","2014-01-07",7.75
"1767","2014-01-08",7.67
"1768","2014-01-09",7.71
"1769","2014-01-10",7.62
"1770","2014-01-13",7.67
"1771","2014-01-14",7.98
"1772","2014-01-15",7.96
"1773","2014-01-16",7.9
"1774","2014-01-17",7.77
"1775","2014-01-21",7.67
"1776","2014-01-22",7.77
"1777","2014-01-23",7.62
"1778","2014-01-24",7.88
"1779","2014-01-27",7.88
"1780","2014-01-28",7.9
"1781","2014-01-29",7.51
"1782","2014-01-30",7.52
"1783","2014-01-31",7.35
"1784","2014-02-03",7.3
"1785","2014-02-04",7.56
"1786","2014-02-05",7.45
"1787","2014-02-06",7.7
"1788","2014-02-07",7.89
"1789","2014-02-10",7.63
"1790","2014-02-11",7.85
"1791","2014-02-12",7.65
"1792","2014-02-13",7.5
"1793","2014-02-14",7.42
"1794","2014-02-18",7.3
"1795","2014-02-19",7.61
"1796","2014-02-20",7.5
"1797","2014-02-21",7.5
"1798","2014-02-24",6.9
"1799","2014-02-25",6.85
"1800","2014-02-26",7.2
"1801","2014-02-27",7.2
"1802","2014-02-28",7
"1803","2014-03-03",7.1
"1804","2014-03-04",7.15
"1805","2014-03-05",7
"1806","2014-03-06",7
"1807","2014-03-07",6.99
"1808","2014-03-10",6.71
"1809","2014-03-11",6.75
"1810","2014-03-12",6.6
"1811","2014-03-13",6.48
"1812","2014-03-14",6.96
"1813","2014-03-17",6.54
"1814","2014-03-18",6.88
"1815","2014-03-19",6.82
"1816","2014-03-20",6.7
"1817","2014-03-21",6.51
"1818","2014-03-24",6.41
"1819","2014-03-25",6.42
"1820","2014-03-26",6.63
"1821","2014-03-27",6.63
"1822","2014-03-28",6.49
"1823","2014-03-31",6.63
"1824","2014-04-01",6.39
"1825","2014-04-02",6.57
"1826","2014-04-03",6.4
"1827","2014-04-04",6.44
"1828","2014-04-07",6.61
"1829","2014-04-08",6.5
"1830","2014-04-09",6.63
"1831","2014-04-10",6.6
"1832","2014-04-11",6.63
"1833","2014-04-14",6.64
"1834","2014-04-15",6.64
"1835","2014-04-16",6.4
"1836","2014-04-17",6.47
"1837","2014-04-21",6.4
"1838","2014-04-22",6.49
"1839","2014-04-23",6.63
"1840","2014-04-24",6.63
"1841","2014-04-25",6.3
"1842","2014-04-28",6.16
"1843","2014-04-29",6.2
"1844","2014-04-30",5.9
"1845","2014-05-01",5.75
"1846","2014-05-02",5.97
"1847","2014-05-05",6.07
"1848","2014-05-06",6.07
"1849","2014-05-07",5.92
"1850","2014-05-08",5.72
"1851","2014-05-09",5.97
"1852","2014-05-12",5.94
"1853","2014-05-13",4.88
"1854","2014-05-14",4.67
"1855","2014-05-15",4.88
"1856","2014-05-16",4.6
"1857","2014-05-19",4.4
"1858","2014-05-20",4.55
"1859","2014-05-21",4.54
"1860","2014-05-22",4.54
"1861","2014-05-23",4.5
"1862","2014-05-27",4.46
"1863","2014-05-28",4.4
"1864","2014-05-29",4.25
"1865","2014-05-30",4.25
"1866","2014-06-02",4.29
"1867","2014-06-03",4.2
"1868","2014-06-04",4.21
"1869","2014-06-05",4.2
"1870","2014-06-06",4.23
"1871","2014-06-09",4.22
"1872","2014-06-10",4.35
"1873","2014-06-11",4.45
"1874","2014-06-12",4.97
"1875","2014-06-13",4.9
"1876","2014-06-16",4.65
"1877","2014-06-17",4.63
"1878","2014-06-18",4.53
"1879","2014-06-19",4.61
"1880","2014-06-20",4.7
"1881","2014-06-23",4.67
"1882","2014-06-24",4.59
"1883","2014-06-25",4.49
"1884","2014-06-26",4.65
"1885","2014-06-27",4.65
"1886","2014-06-30",4.62
"1887","2014-07-01",4.62
"1888","2014-07-02",4.43
"1889","2014-07-03",4.27
"1890","2014-07-07",4.52
"1891","2014-07-08",4.52
"1892","2014-07-09",4.19
"1893","2014-07-10",4.08
"1894","2014-07-11",4.07
"1895","2014-07-14",4
"1896","2014-07-15",4.08
"1897","2014-07-16",4.19
"1898","2014-07-17",3.98
"1899","2014-07-18",4.14
"1900","2014-07-21",4.14
"1901","2014-07-22",4.13
"1902","2014-07-23",4.08
"1903","2014-07-24",3.96
"1904","2014-07-25",4.08
"1905","2014-07-28",3.91
"1906","2014-07-29",3.89
"1907","2014-07-30",3.95
"1908","2014-07-31",3.83
"1909","2014-08-01",3.97
"1910","2014-08-04",3.97
"1911","2014-08-05",3.75
"1912","2014-08-06",3.89
"1913","2014-08-07",3.72
"1914","2014-08-08",3.66
"1915","2014-08-11",3.88
"1916","2014-08-12",3.85
"1917","2014-08-13",3.88
"1918","2014-08-14",3.83
"1919","2014-08-15",3.91
"1920","2014-08-18",3.76
"1921","2014-08-19",3.81
"1922","2014-08-20",3.85
"1923","2014-08-21",3.9
"1924","2014-08-22",3.96
"1925","2014-08-25",3.96
"1926","2014-08-26",3.98
"1927","2014-08-27",3.85
"1928","2014-08-28",3.9
"1929","2014-08-29",3.91
"1930","2014-09-02",3.93
"1931","2014-09-03",4.85
"1932","2014-09-04",5.71
"1933","2014-09-05",5.37
"1934","2014-09-08",4.84
"1935","2014-09-09",4.66
"1936","2014-09-10",4.47
"1937","2014-09-11",4.54
"1938","2014-09-12",4.67
"1939","2014-09-15",4.44
"1940","2014-09-16",4.33
"1941","2014-09-17",4.64
"1942","2014-09-18",4.46
"1943","2014-09-19",4.31
"1944","2014-09-22",4.44
"1945","2014-09-23",4.56
"1946","2014-09-24",4.25
"1947","2014-09-25",4.28
"1948","2014-09-26",4.28
