"","date","CTXR"
"1011","2018-10-05",1.75
"1012","2018-10-08",1.79
"1013","2018-10-09",1.71
"1014","2018-10-10",1.71
"1015","2018-10-11",1.66
"1016","2018-10-12",1.69
"1017","2018-10-15",1.68
"1018","2018-10-16",1.6
"1019","2018-10-17",1.624
"1020","2018-10-18",1.7
"1021","2018-10-19",1.63
"1022","2018-10-22",1.61
"1023","2018-10-23",1.57
"1024","2018-10-24",1.5
"1025","2018-10-25",1.51
"1026","2018-10-26",1.5
"1027","2018-10-29",1.52
"1028","2018-10-30",1.47
"1029","2018-10-31",1.45
"1030","2018-11-01",1.47
"1031","2018-11-02",1.54
"1032","2018-11-05",1.49
"1033","2018-11-06",1.45
"1034","2018-11-07",1.41
"1035","2018-11-08",1.36
"1036","2018-11-09",1.36
"1037","2018-11-12",1.33
"1038","2018-11-13",1.37
"1039","2018-11-14",1.33
"1040","2018-11-15",1.34
"1041","2018-11-16",1.3
"1042","2018-11-19",1.23
"1043","2018-11-20",1.276
"1044","2018-11-21",1.31
"1045","2018-11-23",1.28
"1046","2018-11-26",1.21
"1047","2018-11-27",1.18
"1048","2018-11-28",1.19
"1049","2018-11-29",1.2
"1050","2018-11-30",1.17
"1051","2018-12-03",1.263
"1052","2018-12-04",1.22
"1053","2018-12-06",1.205
"1054","2018-12-07",1.15
"1055","2018-12-10",1.09
"1056","2018-12-11",1.07
"1057","2018-12-12",1.09
"1058","2018-12-13",1.04
"1059","2018-12-14",1.1
"1060","2018-12-17",0.986
"1061","2018-12-18",1.04
"1062","2018-12-19",1.07
"1063","2018-12-20",1.001
"1064","2018-12-21",1.05
"1065","2018-12-24",1.07
"1066","2018-12-26",1.05
"1067","2018-12-27",1.03
"1068","2018-12-28",1
"1069","2018-12-31",1.04
"1070","2019-01-02",1.08
"1071","2019-01-03",1.16
"1072","2019-01-04",1.14
"1073","2019-01-07",1.195
"1074","2019-01-08",1.185
"1075","2019-01-09",1.14
"1076","2019-01-10",1.12
"1077","2019-01-11",1.15
"1078","2019-01-14",1.12
"1079","2019-01-15",1.11
"1080","2019-01-16",1.13
"1081","2019-01-17",1.15
"1082","2019-01-18",1.14
"1083","2019-01-22",1.12
"1084","2019-01-23",1.11
"1085","2019-01-24",1.08
"1086","2019-01-25",1.058
"1087","2019-01-28",1.02
"1088","2019-01-29",1.01
"1089","2019-01-30",0.99
"1090","2019-01-31",0.96
"1091","2019-02-01",0.96
"1092","2019-02-04",0.95
"1093","2019-02-05",0.991
"1094","2019-02-06",0.952
"1095","2019-02-07",0.952
"1096","2019-02-08",0.86
"1097","2019-02-11",0.96
"1098","2019-02-12",0.91
"1099","2019-02-13",0.94
"1100","2019-02-14",1.05
"1101","2019-02-15",1.17
"1102","2019-02-19",1.12
"1103","2019-02-20",1.09
"1104","2019-02-21",1.05
"1105","2019-02-22",1.107
"1106","2019-02-25",1.16
"1107","2019-02-26",1.16
"1108","2019-02-27",1.224
"1109","2019-02-28",1.226
"1110","2019-03-01",1.21
"1111","2019-03-04",1.23
"1112","2019-03-05",1.25
"1113","2019-03-06",1.23
"1114","2019-03-07",1.22
"1115","2019-03-08",1.25
"1116","2019-03-11",1.35
"1117","2019-03-12",1.46
"1118","2019-03-13",1.43
"1119","2019-03-14",1.35
"1120","2019-03-15",1.41
"1121","2019-03-18",1.42
"1122","2019-03-19",1.46
"1123","2019-03-20",1.44
"1124","2019-03-21",1.42
"1125","2019-03-22",1.28
"1126","2019-03-25",1.44
"1127","2019-03-26",1.53
"1128","2019-03-27",1.5
"1129","2019-03-28",1.52
"1130","2019-03-29",1.42
"1131","2019-04-01",1.33
"1132","2019-04-02",1.32
"1133","2019-04-03",1.314
"1134","2019-04-04",1.205
"1135","2019-04-05",1.195
"1136","2019-04-08",1.19
"1137","2019-04-09",1.18
"1138","2019-04-10",1.21
"1139","2019-04-11",1.2
"1140","2019-04-12",1.17
"1141","2019-04-15",1.17
"1142","2019-04-16",1.14
"1143","2019-04-17",1.14
"1144","2019-04-18",1.1
"1145","2019-04-22",1.06
"1146","2019-04-23",1.04
"1147","2019-04-24",1.02
"1148","2019-04-25",1.06
"1149","2019-04-26",1.075
"1150","2019-04-29",1.07
"1151","2019-04-30",1.03
"1152","2019-05-01",1
"1153","2019-05-02",1.14
"1154","2019-05-03",1.12
"1155","2019-05-06",1.09
"1156","2019-05-07",1.08
"1157","2019-05-08",1.1
"1158","2019-05-09",1.07
"1159","2019-05-10",1.09
"1160","2019-05-13",1.13
"1161","2019-05-14",1.19
"1162","2019-05-15",1.18
"1163","2019-05-16",1.27
"1164","2019-05-17",1.38
"1165","2019-05-20",1.33
"1166","2019-05-21",1.25
"1167","2019-05-22",1.38
"1168","2019-05-23",1.26
"1169","2019-05-24",1.291
"1170","2019-05-28",1.29
"1171","2019-05-29",1.2
"1172","2019-05-30",1.15
"1173","2019-05-31",1.17
"1174","2019-06-03",1.16
"1175","2019-06-04",1.15
"1176","2019-06-05",1.13
"1177","2019-06-06",1.1
"1178","2019-06-07",1.09
"1179","2019-06-10",1.06
"1180","2019-06-11",1.07
"1181","2019-06-12",1.03
"1182","2019-06-13",1.13
"1183","2019-06-14",1.06
"1184","2019-06-17",1.1
"1185","2019-06-18",1.095
"1186","2019-06-19",1.13
"1187","2019-06-20",1.1
"1188","2019-06-21",1.1
"1189","2019-06-24",1.03
"1190","2019-06-25",0.973
"1191","2019-06-26",0.97
"1192","2019-06-27",0.931
"1193","2019-06-28",0.98
"1194","2019-07-01",1
"1195","2019-07-02",0.98
"1196","2019-07-03",0.995
"1197","2019-07-05",1.001
"1198","2019-07-08",1.023
"1199","2019-07-09",1.015
"1200","2019-07-10",1.04
"1201","2019-07-11",1.064
"1202","2019-07-12",1.06
"1203","2019-07-15",1.02
"1204","2019-07-16",1.05
"1205","2019-07-17",1.03
"1206","2019-07-18",1.02
"1207","2019-07-19",1.06
"1208","2019-07-22",1.08
"1209","2019-07-23",1.1
"1210","2019-07-24",1.11
"1211","2019-07-25",1.18
"1212","2019-07-26",1.18
"1213","2019-07-29",1.29
"1214","2019-07-30",1.38
"1215","2019-07-31",1.35
"1216","2019-08-01",1.2
"1217","2019-08-02",1.206
"1218","2019-08-05",1.15
"1219","2019-08-06",1.13
"1220","2019-08-07",1.08
"1221","2019-08-08",1.17
"1222","2019-08-09",1.18
"1223","2019-08-12",1.1
"1224","2019-08-13",1.09
"1225","2019-08-14",1.07
"1226","2019-08-15",1.05
"1227","2019-08-16",1.07
"1228","2019-08-19",1.11
"1229","2019-08-20",1.08
"1230","2019-08-21",1.08
"1231","2019-08-22",1.08
"1232","2019-08-23",1.066
"1233","2019-08-26",1.07
"1234","2019-08-27",1.06
"1235","2019-08-28",1.031
"1236","2019-08-29",1.03
"1237","2019-08-30",1.02
"1238","2019-09-03",1.05
"1239","2019-09-04",1.13
"1240","2019-09-05",1.19
"1241","2019-09-06",1.25
"1242","2019-09-09",1.22
"1243","2019-09-10",1.12
"1244","2019-09-11",1.06
"1245","2019-09-12",0.969
"1246","2019-09-13",0.911
"1247","2019-09-16",0.9
"1248","2019-09-17",1
"1249","2019-09-18",0.98
"1250","2019-09-19",0.943
"1251","2019-09-20",0.95
"1252","2019-09-23",0.9
"1253","2019-09-24",0.77
"1254","2019-09-25",0.75
"1255","2019-09-26",0.763
"1256","2019-09-27",0.72
"1257","2019-09-30",0.758
"1258","2019-10-01",0.77
"1259","2019-10-02",0.725
"1260","2019-10-03",0.691
"1261","2019-10-04",0.65
"1262","2019-10-07",0.69
"1263","2019-10-08",0.67
"1264","2019-10-09",0.61
"1265","2019-10-10",0.481
"1266","2019-10-11",0.61
"1267","2019-10-14",0.56
"1268","2019-10-15",0.57
"1269","2019-10-16",0.57
"1270","2019-10-17",0.58
"1271","2019-10-18",0.565
"1272","2019-10-21",0.58
"1273","2019-10-22",0.589
"1274","2019-10-23",0.595
"1275","2019-10-24",0.561
"1276","2019-10-25",0.584
"1277","2019-10-28",0.55
"1278","2019-10-29",0.552
"1279","2019-10-30",0.55
"1280","2019-10-31",0.54
"1281","2019-11-01",0.531
"1282","2019-11-04",0.536
"1283","2019-11-05",0.53
"1284","2019-11-06",0.512
"1285","2019-11-07",0.501
"1286","2019-11-08",0.505
"1287","2019-11-11",0.52
"1288","2019-11-12",0.505
"1289","2019-11-13",0.505
"1290","2019-11-14",0.5
"1291","2019-11-15",0.492
"1292","2019-11-18",0.485
"1293","2019-11-19",0.475
"1294","2019-11-20",0.46
"1295","2019-11-21",0.43
"1296","2019-11-22",0.435
"1297","2019-11-25",0.46
"1298","2019-11-26",0.44
"1299","2019-11-27",0.435
"1300","2019-11-29",0.46
"1301","2019-12-02",0.44
"1302","2019-12-03",0.438
"1303","2019-12-04",0.42
"1304","2019-12-05",0.473
"1305","2019-12-06",0.473
"1306","2019-12-09",0.496
"1307","2019-12-10",0.52
"1308","2019-12-11",0.512
"1309","2019-12-12",0.51
"1310","2019-12-13",0.576
"1311","2019-12-16",0.64
"1312","2019-12-17",0.6
"1313","2019-12-18",0.599
"1314","2019-12-19",0.599
"1315","2019-12-20",0.698
"1316","2019-12-23",0.76
"1317","2019-12-24",0.9
"1318","2019-12-26",1.15
"1319","2019-12-27",1.08
"1320","2019-12-30",1.03
"1321","2019-12-31",1.02
"1322","2020-01-02",0.991
"1323","2020-01-03",0.92
"1324","2020-01-06",0.85
"1325","2020-01-07",0.855
"1326","2020-01-08",0.838
"1327","2020-01-09",0.83
"1328","2020-01-10",0.938
"1329","2020-01-13",0.88
"1330","2020-01-14",0.96
"1331","2020-01-15",0.93
"1332","2020-01-16",1.15
"1333","2020-01-17",1.14
"1334","2020-01-21",1.02
"1335","2020-01-22",1.16
"1336","2020-01-23",1.3
"1337","2020-01-24",1.25
"1338","2020-01-27",1.13
"1339","2020-01-28",1.1
"1340","2020-01-29",1.24
"1341","2020-01-30",1.195
"1342","2020-01-31",1.18
"1343","2020-02-03",1.1
"1344","2020-02-04",1.12
"1345","2020-02-05",1.16
"1346","2020-02-06",1.13
"1347","2020-02-07",1.05
"1348","2020-02-10",1.07
"1349","2020-02-11",1.03
"1350","2020-02-12",1.002
"1351","2020-02-13",1.01
"1352","2020-02-14",1.1
"1353","2020-02-18",0.914
"1354","2020-02-19",0.89
"1355","2020-02-20",0.837
"1356","2020-02-21",0.79
"1357","2020-02-24",0.845
"1358","2020-02-25",0.81
"1359","2020-02-26",0.795
"1360","2020-02-27",0.79
"1361","2020-02-28",0.712
"1362","2020-03-02",0.67
"1363","2020-03-03",0.685
"1364","2020-03-04",0.69
"1365","2020-03-05",0.66
"1366","2020-03-06",0.636
"1367","2020-03-09",0.6
"1368","2020-03-10",0.586
"1369","2020-03-11",0.6
"1370","2020-03-12",0.535
"1371","2020-03-13",0.54
"1372","2020-03-16",0.5
"1373","2020-03-17",0.481
"1374","2020-03-18",0.455
"1375","2020-03-19",0.465
"1376","2020-03-20",0.49
"1377","2020-03-23",0.458
"1378","2020-03-24",0.47
"1379","2020-03-25",0.48
"1380","2020-03-26",0.51
"1381","2020-03-27",0.596
"1382","2020-03-30",0.65
"1383","2020-03-31",0.6
"1384","2020-04-01",0.82
"1385","2020-04-02",0.74
"1386","2020-04-03",0.744
"1387","2020-04-06",0.69
"1388","2020-04-07",0.666
"1389","2020-04-08",0.68
"1390","2020-04-09",0.675
"1391","2020-04-13",0.65
"1392","2020-04-14",0.685
"1393","2020-04-15",0.7
"1394","2020-04-16",0.682
"1395","2020-04-17",0.68
"1396","2020-04-20",0.669
"1397","2020-04-21",0.685
"1398","2020-04-22",0.705
"1399","2020-04-23",0.78
"1400","2020-04-24",0.81
"1401","2020-04-27",0.86
"1402","2020-04-28",1.02
"1403","2020-04-29",0.993
"1404","2020-04-30",0.919
"1405","2020-05-01",0.87
"1406","2020-05-04",0.91
"1407","2020-05-05",0.9
"1408","2020-05-06",0.85
"1409","2020-05-07",0.922
"1410","2020-05-08",0.945
"1411","2020-05-11",0.96
"1412","2020-05-12",1.05
"1413","2020-05-13",1.11
"1414","2020-05-14",0.83
"1415","2020-05-15",0.81
"1416","2020-05-18",0.79
"1417","2020-05-19",0.8
"1418","2020-05-20",0.84
"1419","2020-05-21",0.88
"1420","2020-05-22",0.91
"1421","2020-05-26",0.87
"1422","2020-05-27",0.895
"1423","2020-05-28",0.87
"1424","2020-05-29",0.868
"1425","2020-06-01",0.891
"1426","2020-06-02",0.902
"1427","2020-06-03",0.99
"1428","2020-06-04",0.96
"1429","2020-06-05",0.955
"1430","2020-06-08",0.935
"1431","2020-06-09",0.98
"1432","2020-06-10",0.968
"1433","2020-06-11",0.87
"1434","2020-06-12",0.866
"1435","2020-06-15",0.885
"1436","2020-06-16",0.865
"1437","2020-06-17",0.865
"1438","2020-06-18",0.89
"1439","2020-06-19",0.873
"1440","2020-06-22",0.889
"1441","2020-06-23",0.881
"1442","2020-06-24",0.87
"1443","2020-06-25",1.08
"1444","2020-06-26",1.38
"1445","2020-06-29",1.45
"1446","2020-06-30",1.13
"1447","2020-07-01",1.1
"1448","2020-07-02",1.22
"1449","2020-07-06",1.35
"1450","2020-07-07",1.39
"1451","2020-07-08",1.3
"1452","2020-07-09",1.3
"1453","2020-07-10",1.34
"1454","2020-07-13",1.23
"1455","2020-07-14",1.19
"1456","2020-07-15",1.2
"1457","2020-07-16",1.35
"1458","2020-07-17",1.475
"1459","2020-07-20",1.49
"1460","2020-07-21",1.49
"1461","2020-07-22",1.51
"1462","2020-07-23",1.46
"1463","2020-07-24",1.4
"1464","2020-07-27",1.4
"1465","2020-07-28",1.34
"1466","2020-07-29",1.3
"1467","2020-07-30",1.27
"1468","2020-07-31",1.29
"1469","2020-08-03",1.26
"1470","2020-08-04",1.29
"1471","2020-08-05",1.27
"1472","2020-08-06",1.1
"1473","2020-08-07",1.11
"1474","2020-08-10",1.15
"1475","2020-08-11",1.12
"1476","2020-08-12",1.03
"1477","2020-08-13",1.08
"1478","2020-08-14",1.07
"1479","2020-08-17",1.07
"1480","2020-08-18",1.07
"1481","2020-08-19",1.09
"1482","2020-08-20",1.05
"1483","2020-08-21",1.01
"1484","2020-08-24",0.949
"1485","2020-08-25",0.91
"1486","2020-08-26",0.978
"1487","2020-08-27",0.947
"1488","2020-08-28",0.95
"1489","2020-08-31",0.93
"1490","2020-09-01",0.92
"1491","2020-09-02",0.849
"1492","2020-09-03",0.87
"1493","2020-09-04",0.83
"1494","2020-09-08",0.845
"1495","2020-09-09",0.875
"1496","2020-09-10",0.895
"1497","2020-09-11",1.01
"1498","2020-09-14",0.992
"1499","2020-09-15",1.06
"1500","2020-09-16",1.06
"1501","2020-09-17",1.07
"1502","2020-09-18",1.04
"1503","2020-09-21",1.02
"1504","2020-09-22",1.05
"1505","2020-09-23",1.03
"1506","2020-09-24",0.96
"1507","2020-09-25",1
"1508","2020-09-28",1.05
"1509","2020-09-29",1.04
"1510","2020-09-30",1.04
"1511","2020-10-01",1.01
"1512","2020-10-02",1
"1513","2020-10-05",0.983
"1514","2020-10-06",1.01
"1515","2020-10-07",1.08
"1516","2020-10-08",1.08
"1517","2020-10-09",1.05
"1518","2020-10-12",1.04
"1519","2020-10-13",1.07
"1520","2020-10-14",1.07
"1521","2020-10-15",1.06
"1522","2020-10-16",1.11
"1523","2020-10-19",1.2
"1524","2020-10-20",1.16
"1525","2020-10-21",1.11
"1526","2020-10-22",1.1
"1527","2020-10-23",1.14
"1528","2020-10-26",1.02
"1529","2020-10-27",1.02
"1530","2020-10-28",1
"1531","2020-10-29",1.01
"1532","2020-10-30",0.981
"1533","2020-11-02",0.988
"1534","2020-11-03",0.98
"1535","2020-11-04",0.971
"1536","2020-11-05",0.996
"1537","2020-11-06",0.96
"1538","2020-11-09",0.992
"1539","2020-11-10",0.955
"1540","2020-11-11",0.971
"1541","2020-11-12",0.964
"1542","2020-11-13",0.955
"1543","2020-11-16",0.921
"1544","2020-11-17",0.935
"1545","2020-11-18",0.944
"1546","2020-11-19",0.939
"1547","2020-11-20",0.939
"1548","2020-11-23",0.925
"1549","2020-11-24",0.9
"1550","2020-11-25",0.946
"1551","2020-11-27",0.987
