"","date","AXSM"
"999","2019-11-07",23.27
"1000","2019-11-08",25.459999
"1001","2019-11-11",25.07
"1002","2019-11-12",24.57
"1003","2019-11-13",25.700001
"1004","2019-11-14",26.32
"1005","2019-11-15",27.68
"1006","2019-11-18",27.469999
"1007","2019-11-19",30.43
"1008","2019-11-20",32.709999
"1009","2019-11-21",34.119999
"1010","2019-11-22",33.619999
"1011","2019-11-25",36.900002
"1012","2019-11-26",36.900002
"1013","2019-11-27",38.709999
"1014","2019-11-29",39.369999
"1015","2019-12-02",39.619999
"1016","2019-12-03",45.610001
"1017","2019-12-04",47.43
"1018","2019-12-05",43.240002
"1019","2019-12-06",45.43
"1020","2019-12-09",45.130001
"1021","2019-12-10",48.75
"1022","2019-12-11",48.07
"1023","2019-12-12",48.57
"1024","2019-12-13",46.790001
"1025","2019-12-16",79.800003
"1026","2019-12-17",80.970001
"1027","2019-12-18",89.57
"1028","2019-12-19",95.300003
"1029","2019-12-20",100.669998
"1030","2019-12-23",98.739998
"1031","2019-12-24",102.980003
"1032","2019-12-26",106.239998
"1033","2019-12-27",101.980003
"1034","2019-12-30",103.830002
"1035","2019-12-31",103.360001
"1036","2020-01-02",101.309998
"1037","2020-01-03",94.690002
"1038","2020-01-06",94.480003
"1039","2020-01-07",92.25
"1040","2020-01-08",90
"1041","2020-01-09",87.239998
"1042","2020-01-10",88.779999
"1043","2020-01-13",88.300003
"1044","2020-01-14",90.489998
"1045","2020-01-15",90.690002
"1046","2020-01-16",92.480003
"1047","2020-01-17",90.339996
"1048","2020-01-21",88.730003
"1049","2020-01-22",87.510002
"1050","2020-01-23",87.760002
"1051","2020-01-24",85.199997
"1052","2020-01-27",86.970001
"1053","2020-01-28",87.599998
"1054","2020-01-29",90.019997
"1055","2020-01-30",88.400002
"1056","2020-01-31",86.82
"1057","2020-02-03",93.870003
"1058","2020-02-04",96.309998
"1059","2020-02-05",94.540001
"1060","2020-02-06",91
"1061","2020-02-07",89.849998
"1062","2020-02-10",92.349998
"1063","2020-02-11",92.800003
"1064","2020-02-12",90.690002
"1065","2020-02-13",88.669998
"1066","2020-02-14",90.470001
"1067","2020-02-18",92.080002
"1068","2020-02-19",92.150002
"1069","2020-02-20",92.589996
"1070","2020-02-21",91.129997
"1071","2020-02-24",88.510002
"1072","2020-02-25",84.760002
"1073","2020-02-26",83.82
"1074","2020-02-27",81.660004
"1075","2020-02-28",78
"1076","2020-03-02",88.870003
"1077","2020-03-03",85.550003
"1078","2020-03-04",90.169998
"1079","2020-03-05",88.349998
"1080","2020-03-06",83.699997
"1081","2020-03-09",76.089996
"1082","2020-03-10",77.510002
"1083","2020-03-11",73.650002
"1084","2020-03-12",64.779999
"1085","2020-03-13",61.240002
"1086","2020-03-16",42.939999
"1087","2020-03-17",45.139999
"1088","2020-03-18",41.200001
"1089","2020-03-19",46.470001
"1090","2020-03-20",54.400002
"1091","2020-03-23",63.91
"1092","2020-03-24",66.739998
"1093","2020-03-25",62.5
"1094","2020-03-26",63.540001
"1095","2020-03-27",63.27
"1096","2020-03-30",57.580002
"1097","2020-03-31",58.830002
"1098","2020-04-01",55.790001
"1099","2020-04-02",55.66
"1100","2020-04-03",55.02
"1101","2020-04-06",53.549999
"1102","2020-04-07",49.869999
"1103","2020-04-08",58.200001
"1104","2020-04-09",56.150002
"1105","2020-04-13",60.040001
"1106","2020-04-14",65.910004
"1107","2020-04-15",64.43
"1108","2020-04-16",64.120003
"1109","2020-04-17",69.360001
"1110","2020-04-20",69.57
"1111","2020-04-21",66.370003
"1112","2020-04-22",69.879997
"1113","2020-04-23",71.190002
"1114","2020-04-24",76.400002
"1115","2020-04-27",95
"1116","2020-04-28",96.349998
"1117","2020-04-29",98.690002
"1118","2020-04-30",95.029999
"1119","2020-05-01",90.129997
"1120","2020-05-04",91.720001
"1121","2020-05-05",90.330002
"1122","2020-05-06",90.360001
"1123","2020-05-07",91.82
"1124","2020-05-08",87.970001
"1125","2020-05-11",89.25
"1126","2020-05-12",89.580002
"1127","2020-05-13",84.559998
"1128","2020-05-14",83.5
"1129","2020-05-15",86.879997
"1130","2020-05-18",85.279999
"1131","2020-05-19",83.160004
"1132","2020-05-20",84.919998
"1133","2020-05-21",82.959999
"1134","2020-05-22",80.900002
"1135","2020-05-26",76.669998
"1136","2020-05-27",78.449997
"1137","2020-05-28",76.519997
"1138","2020-05-29",76.980003
"1139","2020-06-01",76.989998
"1140","2020-06-02",75.800003
"1141","2020-06-03",74.25
"1142","2020-06-04",74.480003
"1143","2020-06-05",77.379997
"1144","2020-06-08",80.550003
"1145","2020-06-09",80.82
"1146","2020-06-10",78.43
"1147","2020-06-11",72.459999
"1148","2020-06-12",72.269997
"1149","2020-06-15",74.830002
"1150","2020-06-16",76.550003
"1151","2020-06-17",74.589996
"1152","2020-06-18",77.389999
"1153","2020-06-19",79.559998
"1154","2020-06-22",78.589996
"1155","2020-06-23",78.949997
"1156","2020-06-24",75.410004
"1157","2020-06-25",76.610001
"1158","2020-06-26",85.790001
"1159","2020-06-29",76.360001
"1160","2020-06-30",82.279999
"1161","2020-07-01",83.910004
"1162","2020-07-02",80.970001
"1163","2020-07-06",82.010002
"1164","2020-07-07",83.879997
"1165","2020-07-08",85.839996
"1166","2020-07-09",82.029999
"1167","2020-07-10",83.040001
"1168","2020-07-13",76.739998
"1169","2020-07-14",79.419998
"1170","2020-07-15",82.089996
"1171","2020-07-16",80
"1172","2020-07-17",81.650002
"1173","2020-07-20",83.510002
"1174","2020-07-21",81.879997
"1175","2020-07-22",81.82
"1176","2020-07-23",79.900002
"1177","2020-07-24",77.349998
"1178","2020-07-27",77.18
"1179","2020-07-28",75.739998
"1180","2020-07-29",74.269997
"1181","2020-07-30",74.599998
"1182","2020-07-31",71.330002
"1183","2020-08-03",76.540001
"1184","2020-08-04",74.790001
"1185","2020-08-05",75.709999
"1186","2020-08-06",78.040001
"1187","2020-08-07",78.07
"1188","2020-08-10",81.790001
"1189","2020-08-11",77.620003
"1190","2020-08-12",78.599998
"1191","2020-08-13",79.760002
"1192","2020-08-14",79
"1193","2020-08-17",81.57
"1194","2020-08-18",80.260002
"1195","2020-08-19",78.949997
"1196","2020-08-20",80.129997
"1197","2020-08-21",77.57
"1198","2020-08-24",77.029999
"1199","2020-08-25",79.309998
"1200","2020-08-26",77.110001
"1201","2020-08-27",76.400002
"1202","2020-08-28",76.209999
"1203","2020-08-31",73.309998
"1204","2020-09-01",72.5
"1205","2020-09-02",73.760002
"1206","2020-09-03",71.129997
"1207","2020-09-04",68.339996
"1208","2020-09-08",69.589996
"1209","2020-09-09",72.389999
"1210","2020-09-10",73.029999
"1211","2020-09-11",73.029999
"1212","2020-09-14",83.055
"1213","2020-09-15",81.260002
"1214","2020-09-16",80.769997
"1215","2020-09-17",79.080002
"1216","2020-09-18",81.650002
"1217","2020-09-21",78.790001
"1218","2020-09-22",81.269997
"1219","2020-09-23",77.589996
"1220","2020-09-24",75.93
"1221","2020-09-25",77.019997
"1222","2020-09-28",76.459999
"1223","2020-09-29",72.279999
"1224","2020-09-30",71.25
"1225","2020-10-01",72.209999
"1226","2020-10-02",70.5
"1227","2020-10-05",74.120003
"1228","2020-10-06",73.290001
"1229","2020-10-07",72.919998
"1230","2020-10-08",74.739998
"1231","2020-10-09",74.599998
"1232","2020-10-12",74.019997
"1233","2020-10-13",75.589996
"1234","2020-10-14",74.629997
"1235","2020-10-15",74.260002
"1236","2020-10-16",73.739998
"1237","2020-10-19",72.050003
"1238","2020-10-20",70.57
"1239","2020-10-21",68.949997
"1240","2020-10-22",70.699997
"1241","2020-10-23",71.379997
"1242","2020-10-26",68.690002
"1243","2020-10-27",68.07
"1244","2020-10-28",67.099998
"1245","2020-10-29",68.029999
"1246","2020-10-30",66.309998
"1247","2020-11-02",66.860001
"1248","2020-11-03",69.440002
"1249","2020-11-04",74.730003
"1250","2020-11-05",69.510002
"1251","2020-11-06",67.459999
"1252","2020-11-09",68.82
"1253","2020-11-10",70
"1254","2020-11-11",72.815002
"1255","2020-11-12",72.330002
"1256","2020-11-13",74.18
"1257","2020-11-16",74.290001
"1258","2020-11-17",75.919998
"1259","2020-11-18",72.470001
"1260","2020-11-19",73.269997
"1261","2020-11-20",72.440002
"1262","2020-11-23",70.919998
"1263","2020-11-24",72.290001
"1264","2020-11-25",73.419998
"1265","2020-11-27",75.18
