"","date","DXLG"
"1935","2014-09-09",4.78
"1936","2014-09-10",4.82
"1937","2014-09-11",4.83
"1938","2014-09-12",4.76
"1939","2014-09-15",4.8
"1940","2014-09-16",4.94
"1941","2014-09-17",4.9
"1942","2014-09-18",5.04
"1943","2014-09-19",5.08
"1944","2014-09-22",4.97
"1945","2014-09-23",4.97
"1946","2014-09-24",4.98
"1947","2014-09-25",4.92
"1948","2014-09-26",4.91
"1949","2014-09-29",4.87
"1950","2014-09-30",4.72
"1951","2014-10-01",4.58
"1952","2014-10-02",4.7
"1953","2014-10-03",4.68
"1954","2014-10-06",4.63
"1955","2014-10-07",4.5
"1956","2014-10-08",4.63
"1957","2014-10-09",4.6
"1958","2014-10-10",4.65
"1959","2014-10-13",4.66
"1960","2014-10-14",4.85
"1961","2014-10-15",5
"1962","2014-10-16",5.12
"1963","2014-10-17",4.95
"1964","2014-10-20",4.9
"1965","2014-10-21",4.93
"1966","2014-10-22",4.9
"1967","2014-10-23",4.96
"1968","2014-10-24",4.81
"1969","2014-10-27",4.8
"1970","2014-10-28",5
"1971","2014-10-29",5.03
"1972","2014-10-30",5.14
"1973","2014-10-31",5.24
"1974","2014-11-03",5.22
"1975","2014-11-04",5.27
"1976","2014-11-05",5.34
"1977","2014-11-06",5.33
"1978","2014-11-07",5.3
"1979","2014-11-10",5.24
"1980","2014-11-11",5.06
"1981","2014-11-12",5.14
"1982","2014-11-13",5.05
"1983","2014-11-14",5.03
"1984","2014-11-17",4.98
"1985","2014-11-18",5.01
"1986","2014-11-19",4.92
"1987","2014-11-20",5.1
"1988","2014-11-21",5.19
"1989","2014-11-24",5.3
"1990","2014-11-25",5.31
"1991","2014-11-26",5.25
"1992","2014-11-28",5.17
"1993","2014-12-01",4.93
"1994","2014-12-02",5.11
"1995","2014-12-03",5.11
"1996","2014-12-04",5
"1997","2014-12-05",5.04
"1998","2014-12-08",4.91
"1999","2014-12-09",5.08
"2000","2014-12-10",4.96
"2001","2014-12-11",4.92
"2002","2014-12-12",4.89
"2003","2014-12-15",4.98
"2004","2014-12-16",5
"2005","2014-12-17",5.16
"2006","2014-12-18",5.38
"2007","2014-12-19",5.2
"2008","2014-12-22",5.25
"2009","2014-12-23",5.24
"2010","2014-12-24",5.33
"2011","2014-12-26",5.38
"2012","2014-12-29",5.49
"2013","2014-12-30",5.53
"2014","2014-12-31",5.46
"2015","2015-01-02",5.38
"2016","2015-01-05",5.29
"2017","2015-01-06",5.11
"2018","2015-01-07",5.32
"2019","2015-01-08",5.44
"2020","2015-01-09",5.26
"2021","2015-01-12",5.19
"2022","2015-01-13",5.24
"2023","2015-01-14",5.24
"2024","2015-01-15",5.09
"2025","2015-01-16",5.28
"2026","2015-01-20",5.04
"2027","2015-01-21",5
"2028","2015-01-22",5.16
"2029","2015-01-23",5.08
"2030","2015-01-26",5.11
"2031","2015-01-27",5.13
"2032","2015-01-28",5.18
"2033","2015-01-29",5.22
"2034","2015-01-30",5.08
"2035","2015-02-02",5.16
"2036","2015-02-03",5.23
"2037","2015-02-04",5.21
"2038","2015-02-05",5.23
"2039","2015-02-06",5.22
"2040","2015-02-09",5.1
"2041","2015-02-10",5.06
"2042","2015-02-11",5.08
"2043","2015-02-12",5.09
"2044","2015-02-13",5.16
"2045","2015-02-17",5.1
"2046","2015-02-18",5.02
"2047","2015-02-19",4.99
"2048","2015-02-20",4.91
"2049","2015-02-23",4.81
"2050","2015-02-24",4.77
"2051","2015-02-25",4.73
"2052","2015-02-26",4.68
"2053","2015-02-27",4.72
"2054","2015-03-02",4.7
"2055","2015-03-03",4.71
"2056","2015-03-04",4.64
"2057","2015-03-05",4.61
"2058","2015-03-06",4.4
"2059","2015-03-09",4.49
"2060","2015-03-10",4.43
"2061","2015-03-11",4.41
"2062","2015-03-12",4.46
"2063","2015-03-13",4.42
"2064","2015-03-16",4.38
"2065","2015-03-17",4.38
"2066","2015-03-18",4.47
"2067","2015-03-19",4.5
"2068","2015-03-20",4.74
"2069","2015-03-23",4.82
"2070","2015-03-24",4.83
"2071","2015-03-25",4.93
"2072","2015-03-26",4.82
"2073","2015-03-27",4.87
"2074","2015-03-30",4.99
"2075","2015-03-31",4.94
"2076","2015-04-01",4.92
"2077","2015-04-02",5.04
"2078","2015-04-06",5.02
"2079","2015-04-07",5.1
"2080","2015-04-08",5.08
"2081","2015-04-09",4.96
"2082","2015-04-10",4.96
"2083","2015-04-13",4.97
"2084","2015-04-14",5.09
"2085","2015-04-15",5.15
"2086","2015-04-16",5.21
"2087","2015-04-17",5.11
"2088","2015-04-20",5.17
"2089","2015-04-21",5.09
"2090","2015-04-22",5.13
"2091","2015-04-23",5.23
"2092","2015-04-24",5.26
"2093","2015-04-27",5.15
"2094","2015-04-28",5.23
"2095","2015-04-29",5.14
"2096","2015-04-30",4.87
"2097","2015-05-01",4.94
"2098","2015-05-04",4.9
"2099","2015-05-05",4.88
"2100","2015-05-06",4.87
"2101","2015-05-07",4.89
"2102","2015-05-08",4.87
"2103","2015-05-11",4.79
"2104","2015-05-12",4.74
"2105","2015-05-13",4.62
"2106","2015-05-14",4.61
"2107","2015-05-15",4.69
"2108","2015-05-18",4.7
"2109","2015-05-19",4.71
"2110","2015-05-20",4.52
"2111","2015-05-21",4.47
"2112","2015-05-22",4.47
"2113","2015-05-26",4.4
"2114","2015-05-27",4.53
"2115","2015-05-28",4.53
"2116","2015-05-29",4.85
"2117","2015-06-01",4.88
"2118","2015-06-02",4.91
"2119","2015-06-03",5
"2120","2015-06-04",5.02
"2121","2015-06-05",5.01
"2122","2015-06-08",5.02
"2123","2015-06-09",5.01
"2124","2015-06-10",5.16
"2125","2015-06-11",5.18
"2126","2015-06-12",5.27
"2127","2015-06-15",5.28
"2128","2015-06-16",5.3
"2129","2015-06-17",5.24
"2130","2015-06-18",5.3
"2131","2015-06-19",5.23
"2132","2015-06-22",5.11
"2133","2015-06-23",5.11
"2134","2015-06-24",5.06
"2135","2015-06-25",5.07
"2136","2015-06-26",5.04
"2137","2015-06-29",4.85
"2138","2015-06-30",5.01
"2139","2015-07-01",4.98
"2140","2015-07-02",4.94
"2141","2015-07-06",4.92
"2142","2015-07-07",4.94
"2143","2015-07-08",4.91
"2144","2015-07-09",4.82
"2145","2015-07-10",4.93
"2146","2015-07-13",4.98
"2147","2015-07-14",4.94
"2148","2015-07-15",4.85
"2149","2015-07-16",4.93
"2150","2015-07-17",4.87
"2151","2015-07-20",4.84
"2152","2015-07-21",4.88
"2153","2015-07-22",5.16
"2154","2015-07-23",5.16
"2155","2015-07-24",4.99
"2156","2015-07-27",4.84
"2157","2015-07-28",5.01
"2158","2015-07-29",4.98
"2159","2015-07-30",4.91
"2160","2015-07-31",4.89
"2161","2015-08-03",4.81
"2162","2015-08-04",4.86
"2163","2015-08-05",4.81
"2164","2015-08-06",4.72
"2165","2015-08-07",4.7
"2166","2015-08-10",4.74
"2167","2015-08-11",4.75
"2168","2015-08-12",4.78
"2169","2015-08-13",4.77
"2170","2015-08-14",4.8
"2171","2015-08-17",4.88
"2172","2015-08-18",4.9
"2173","2015-08-19",4.79
"2174","2015-08-20",4.59
"2175","2015-08-21",4.5
"2176","2015-08-24",4.34
"2177","2015-08-25",4.41
"2178","2015-08-26",4.43
"2179","2015-08-27",5.31
"2180","2015-08-28",5.62
"2181","2015-08-31",6.05
"2182","2015-09-01",6.05
"2183","2015-09-02",6.5
"2184","2015-09-03",6.42
"2185","2015-09-04",6.43
"2186","2015-09-08",6.5
"2187","2015-09-09",6.38
"2188","2015-09-10",6.24
"2189","2015-09-11",6.35
"2190","2015-09-14",6.49
"2191","2015-09-15",6.38
"2192","2015-09-16",6.4
"2193","2015-09-17",6.51
"2194","2015-09-18",6.14
"2195","2015-09-21",6.11
"2196","2015-09-22",6.04
"2197","2015-09-23",5.99
"2198","2015-09-24",6.15
"2199","2015-09-25",5.82
"2200","2015-09-28",5.82
"2201","2015-09-29",5.8
"2202","2015-09-30",5.81
"2203","2015-10-01",5.61
"2204","2015-10-02",5.75
"2205","2015-10-05",5.72
"2206","2015-10-06",5.59
"2207","2015-10-07",5.72
"2208","2015-10-08",5.79
"2209","2015-10-09",5.85
"2210","2015-10-12",5.87
"2211","2015-10-13",6.01
"2212","2015-10-14",6.01
"2213","2015-10-15",6.12
"2214","2015-10-16",6.13
"2215","2015-10-19",6.08
"2216","2015-10-20",6.21
"2217","2015-10-21",5.87
"2218","2015-10-22",5.94
"2219","2015-10-23",5.84
"2220","2015-10-26",5.88
"2221","2015-10-27",5.65
"2222","2015-10-28",6
"2223","2015-10-29",5.78
"2224","2015-10-30",5.84
"2225","2015-11-02",5.95
"2226","2015-11-03",5.9
"2227","2015-11-04",5.84
"2228","2015-11-05",5.77
"2229","2015-11-06",5.7
"2230","2015-11-09",5.49
"2231","2015-11-10",5.49
"2232","2015-11-11",5.39
"2233","2015-11-12",5.37
"2234","2015-11-13",5
"2235","2015-11-16",5.03
"2236","2015-11-17",5.12
"2237","2015-11-18",5.1
"2238","2015-11-19",4.81
"2239","2015-11-20",4.73
"2240","2015-11-23",4.81
"2241","2015-11-24",5
"2242","2015-11-25",5.04
"2243","2015-11-27",5.05
"2244","2015-11-30",5
"2245","2015-12-01",5.05
"2246","2015-12-02",5.02
"2247","2015-12-03",4.83
"2248","2015-12-04",4.89
"2249","2015-12-07",4.76
"2250","2015-12-08",4.95
"2251","2015-12-09",5.1
"2252","2015-12-10",5.08
"2253","2015-12-11",4.87
"2254","2015-12-14",4.89
"2255","2015-12-15",5
"2256","2015-12-16",5.1
"2257","2015-12-17",5
"2258","2015-12-18",5
"2259","2015-12-21",4.98
"2260","2015-12-22",5.13
"2261","2015-12-23",5.22
"2262","2015-12-24",5.35
"2263","2015-12-28",5.4
"2264","2015-12-29",5.51
"2265","2015-12-30",5.56
"2266","2015-12-31",5.52
"2267","2016-01-04",5.36
"2268","2016-01-05",5.31
"2269","2016-01-06",5.18
"2270","2016-01-07",5.01
"2271","2016-01-08",4.67
"2272","2016-01-11",4.57
"2273","2016-01-12",4.57
"2274","2016-01-13",4.4
"2275","2016-01-14",4.52
"2276","2016-01-15",4.43
"2277","2016-01-19",4.32
"2278","2016-01-20",4.37
"2279","2016-01-21",4.33
"2280","2016-01-22",4.49
"2281","2016-01-25",4.35
"2282","2016-01-26",4.42
"2283","2016-01-27",4.26
"2284","2016-01-28",4.24
"2285","2016-01-29",4.3
"2286","2016-02-01",4.63
"2287","2016-02-02",4.53
"2288","2016-02-03",4.42
"2289","2016-02-04",4.32
"2290","2016-02-05",4.13
"2291","2016-02-08",4.1
"2292","2016-02-09",4.03
"2293","2016-02-10",4.02
"2294","2016-02-11",4.11
"2295","2016-02-12",4.15
"2296","2016-02-16",4.56
"2297","2016-02-17",4.55
"2298","2016-02-18",4.58
"2299","2016-02-19",4.56
"2300","2016-02-22",4.51
"2301","2016-02-23",4.5
"2302","2016-02-24",4.49
"2303","2016-02-25",4.47
"2304","2016-02-26",4.49
"2305","2016-02-29",4.45
"2306","2016-03-01",4.75
"2307","2016-03-02",4.71
"2308","2016-03-03",4.86
"2309","2016-03-04",4.8
"2310","2016-03-07",4.84
"2311","2016-03-08",4.89
"2312","2016-03-09",4.88
"2313","2016-03-10",4.83
"2314","2016-03-11",4.89
"2315","2016-03-14",4.99
"2316","2016-03-15",4.92
"2317","2016-03-16",4.99
"2318","2016-03-17",5.26
"2319","2016-03-18",4.98
"2320","2016-03-21",4.76
"2321","2016-03-22",4.9
"2322","2016-03-23",4.89
"2323","2016-03-24",4.89
"2324","2016-03-28",4.99
"2325","2016-03-29",5.12
"2326","2016-03-30",5.16
"2327","2016-03-31",5.17
"2328","2016-04-01",5.2
"2329","2016-04-04",5.2
"2330","2016-04-05",5.23
"2331","2016-04-06",5.2
"2332","2016-04-07",5.15
"2333","2016-04-08",5.09
"2334","2016-04-11",5.15
"2335","2016-04-12",5.16
"2336","2016-04-13",5.25
"2337","2016-04-14",5.25
"2338","2016-04-15",5.27
"2339","2016-04-18",5.26
"2340","2016-04-19",5.25
"2341","2016-04-20",5.37
"2342","2016-04-21",5.4
"2343","2016-04-22",5.44
"2344","2016-04-25",5.4
"2345","2016-04-26",5.43
"2346","2016-04-27",5.46
"2347","2016-04-28",5.4
"2348","2016-04-29",5.37
"2349","2016-05-02",5.44
"2350","2016-05-03",5.34
"2351","2016-05-04",5.37
"2352","2016-05-05",5.32
"2353","2016-05-06",5.31
"2354","2016-05-09",5.36
"2355","2016-05-10",5.31
"2356","2016-05-11",4.84
"2357","2016-05-12",4.89
"2358","2016-05-13",4.65
"2359","2016-05-16",4.71
"2360","2016-05-17",4.69
"2361","2016-05-18",4.63
"2362","2016-05-19",4.5
"2363","2016-05-20",5
"2364","2016-05-23",5
"2365","2016-05-24",5
"2366","2016-05-25",4.9
"2367","2016-05-26",4.82
"2368","2016-05-27",4.75
"2369","2016-05-31",4.68
"2370","2016-06-01",4.7
"2371","2016-06-02",4.69
"2372","2016-06-03",4.65
"2373","2016-06-06",4.68
"2374","2016-06-07",4.62
"2375","2016-06-08",4.6
"2376","2016-06-09",4.55
"2377","2016-06-10",4.6
"2378","2016-06-13",4.67
"2379","2016-06-14",4.54
"2380","2016-06-15",4.59
"2381","2016-06-16",4.67
"2382","2016-06-17",4.78
"2383","2016-06-20",4.83
"2384","2016-06-21",4.74
"2385","2016-06-22",4.72
"2386","2016-06-23",4.9
"2387","2016-06-24",4.74
"2388","2016-06-27",4.44
"2389","2016-06-28",4.5
"2390","2016-06-29",4.54
"2391","2016-06-30",4.57
"2392","2016-07-01",4.9
"2393","2016-07-05",4.88
"2394","2016-07-06",5.01
"2395","2016-07-07",5.02
"2396","2016-07-08",5.14
"2397","2016-07-11",5.25
"2398","2016-07-12",5.24
"2399","2016-07-13",5.02
"2400","2016-07-14",4.9
"2401","2016-07-15",5
"2402","2016-07-18",5.06
"2403","2016-07-19",4.91
"2404","2016-07-20",4.91
"2405","2016-07-21",4.76
"2406","2016-07-22",4.87
"2407","2016-07-25",4.98
"2408","2016-07-26",5.01
"2409","2016-07-27",5
"2410","2016-07-28",5.06
"2411","2016-07-29",5.16
"2412","2016-08-01",4.98
"2413","2016-08-02",4.82
"2414","2016-08-03",4.81
"2415","2016-08-04",4.93
"2416","2016-08-05",5.03
"2417","2016-08-08",5.02
"2418","2016-08-09",4.9
"2419","2016-08-10",4.9
"2420","2016-08-11",5.01
"2421","2016-08-12",5.06
"2422","2016-08-15",5.23
"2423","2016-08-16",5.39
"2424","2016-08-17",5.4
"2425","2016-08-18",5.5
"2426","2016-08-19",5.47
"2427","2016-08-22",5.43
"2428","2016-08-23",5.48
"2429","2016-08-24",5.41
"2430","2016-08-25",4.88
"2431","2016-08-26",4.86
"2432","2016-08-29",4.75
"2433","2016-08-30",4.66
"2434","2016-08-31",4.63
"2435","2016-09-01",4.69
"2436","2016-09-02",4.76
"2437","2016-09-06",4.75
"2438","2016-09-07",4.8
"2439","2016-09-08",4.72
"2440","2016-09-09",4.49
"2441","2016-09-12",4.56
"2442","2016-09-13",4.5
"2443","2016-09-14",4.68
"2444","2016-09-15",4.65
"2445","2016-09-16",4.67
"2446","2016-09-19",4.59
"2447","2016-09-20",4.49
"2448","2016-09-21",4.49
"2449","2016-09-22",4.52
"2450","2016-09-23",4.48
"2451","2016-09-26",4.34
"2452","2016-09-27",4.33
"2453","2016-09-28",4.32
"2454","2016-09-29",4.19
"2455","2016-09-30",4.33
"2456","2016-10-03",4.28
"2457","2016-10-04",4.36
"2458","2016-10-05",4.36
"2459","2016-10-06",4.5
"2460","2016-10-07",4.43
"2461","2016-10-10",4.49
"2462","2016-10-11",4.36
"2463","2016-10-12",4.3
"2464","2016-10-13",4.22
"2465","2016-10-14",4.23
"2466","2016-10-17",4.25
"2467","2016-10-18",4.25
"2468","2016-10-19",4.25
"2469","2016-10-20",4.2
"2470","2016-10-21",4.15
"2471","2016-10-24",4.4
"2472","2016-10-25",4.4
"2473","2016-10-26",4.35
"2474","2016-10-27",4.35
"2475","2016-10-28",4.3
"2476","2016-10-31",4.05
"2477","2016-11-01",3.95
"2478","2016-11-02",3.95
"2479","2016-11-03",3.9
"2480","2016-11-04",4.1
"2481","2016-11-07",4.2
"2482","2016-11-08",4.3
"2483","2016-11-09",4.5
"2484","2016-11-10",4.5
"2485","2016-11-11",4.7
"2486","2016-11-14",4.9
"2487","2016-11-15",4.85
"2488","2016-11-16",4.9
"2489","2016-11-17",4.85
"2490","2016-11-18",4.2
"2491","2016-11-21",4.1
"2492","2016-11-22",4.1
"2493","2016-11-23",4.15
"2494","2016-11-25",4.2
"2495","2016-11-28",4.2
"2496","2016-11-29",4.2
"2497","2016-11-30",4.1
"2498","2016-12-01",4.1
"2499","2016-12-02",4.1
"2500","2016-12-05",4.2
"2501","2016-12-06",4.25
"2502","2016-12-07",4.2
"2503","2016-12-08",4.15
"2504","2016-12-09",4.2
"2505","2016-12-12",4.15
"2506","2016-12-13",4.1
"2507","2016-12-14",4.1
"2508","2016-12-15",4.05
"2509","2016-12-16",4.1
"2510","2016-12-19",4.1
"2511","2016-12-20",4.3
"2512","2016-12-21",4.25
"2513","2016-12-22",4.15
"2514","2016-12-23",4.15
"2515","2016-12-27",4.25
"2516","2016-12-28",4.2
"2517","2016-12-29",4.3
"2518","2016-12-30",4.25
"2519","2017-01-03",4.15
"2520","2017-01-04",4.15
"2521","2017-01-05",3.9
"2522","2017-01-06",3.8
"2523","2017-01-09",3.25
"2524","2017-01-10",3.5
"2525","2017-01-11",3.55
"2526","2017-01-12",3.6
"2527","2017-01-13",3.7
"2528","2017-01-17",3.55
"2529","2017-01-18",3.45
"2530","2017-01-19",3.4
"2531","2017-01-20",3.35
"2532","2017-01-23",3.3
"2533","2017-01-24",3.25
"2534","2017-01-25",3.3
"2535","2017-01-26",3.3
"2536","2017-01-27",3.3
"2537","2017-01-30",3.25
"2538","2017-01-31",3.55
"2539","2017-02-01",3.2
"2540","2017-02-02",3.2
"2541","2017-02-03",3.25
"2542","2017-02-06",3.1
"2543","2017-02-07",3.05
"2544","2017-02-08",3
"2545","2017-02-09",3.15
"2546","2017-02-10",3.3
"2547","2017-02-13",3.25
"2548","2017-02-14",3.15
"2549","2017-02-15",3.15
"2550","2017-02-16",3.25
"2551","2017-02-17",3.35
"2552","2017-02-21",3.3
"2553","2017-02-22",3.2
"2554","2017-02-23",3.1
"2555","2017-02-24",3.05
"2556","2017-02-27",3.1
"2557","2017-02-28",3
"2558","2017-03-01",2.95
"2559","2017-03-02",2.85
"2560","2017-03-03",2.7
"2561","2017-03-06",2.65
"2562","2017-03-07",2.55
"2563","2017-03-08",2.55
"2564","2017-03-09",2.45
"2565","2017-03-10",2.5
"2566","2017-03-13",2.7
"2567","2017-03-14",2.8
"2568","2017-03-15",2.8
"2569","2017-03-16",2.75
"2570","2017-03-17",2.4
"2571","2017-03-20",2.35
"2572","2017-03-21",2.5
"2573","2017-03-22",2.45
"2574","2017-03-23",2.55
"2575","2017-03-24",2.6
"2576","2017-03-27",2.4
"2577","2017-03-28",2.5
"2578","2017-03-29",2.65
"2579","2017-03-30",2.85
"2580","2017-03-31",2.85
"2581","2017-04-03",2.7
"2582","2017-04-04",2.85
"2583","2017-04-05",2.65
"2584","2017-04-06",2.65
"2585","2017-04-07",2.75
"2586","2017-04-10",2.65
"2587","2017-04-11",2.75
"2588","2017-04-12",2.7
"2589","2017-04-13",2.6
"2590","2017-04-17",2.55
"2591","2017-04-18",2.6
"2592","2017-04-19",2.55
"2593","2017-04-20",2.75
"2594","2017-04-21",2.65
"2595","2017-04-24",2.7
"2596","2017-04-25",2.65
"2597","2017-04-26",2.75
"2598","2017-04-27",2.75
"2599","2017-04-28",2.55
"2600","2017-05-01",2.55
"2601","2017-05-02",2.45
"2602","2017-05-03",2.45
"2603","2017-05-04",2.3
"2604","2017-05-05",2.25
"2605","2017-05-08",2.3
"2606","2017-05-09",2.2
"2607","2017-05-10",2.3
"2608","2017-05-11",2.25
"2609","2017-05-12",2.15
"2610","2017-05-15",2
"2611","2017-05-16",2.25
"2612","2017-05-17",2.2
"2613","2017-05-18",2
"2614","2017-05-19",2.4
"2615","2017-05-22",2.25
"2616","2017-05-23",2.3
"2617","2017-05-24",2.25
"2618","2017-05-25",2.2
"2619","2017-05-26",2.25
"2620","2017-05-30",2.25
"2621","2017-05-31",2.4
"2622","2017-06-01",2.4
"2623","2017-06-02",2.5
"2624","2017-06-05",2.5
"2625","2017-06-06",2.35
"2626","2017-06-07",2.33
"2627","2017-06-08",2.23
"2628","2017-06-09",2.35
"2629","2017-06-12",2.15
"2630","2017-06-13",2.35
"2631","2017-06-14",2.45
"2632","2017-06-15",2.5
"2633","2017-06-16",2.5
"2634","2017-06-19",2.55
"2635","2017-06-20",2.55
"2636","2017-06-21",2.65
"2637","2017-06-22",2.6
"2638","2017-06-23",2.45
"2639","2017-06-26",2.65
"2640","2017-06-27",2.65
"2641","2017-06-28",2.35
"2642","2017-06-29",2.3
"2643","2017-06-30",2.35
"2644","2017-07-03",2.35
"2645","2017-07-05",2.25
"2646","2017-07-06",2
"2647","2017-07-07",2.05
"2648","2017-07-10",2
"2649","2017-07-11",1.95
"2650","2017-07-12",1.95
"2651","2017-07-13",2
"2652","2017-07-14",2
"2653","2017-07-17",2.05
"2654","2017-07-18",2.15
"2655","2017-07-19",2.05
"2656","2017-07-20",2
"2657","2017-07-21",1.9
"2658","2017-07-24",1.8
"2659","2017-07-25",1.75
"2660","2017-07-26",1.85
"2661","2017-07-27",2
"2662","2017-07-28",2
"2663","2017-07-31",2
"2664","2017-08-01",1.95
"2665","2017-08-02",1.9
"2666","2017-08-03",1.9
"2667","2017-08-04",1.85
"2668","2017-08-07",1.9
"2669","2017-08-08",1.85
"2670","2017-08-09",1.8
"2671","2017-08-10",1.85
"2672","2017-08-11",1.85
"2673","2017-08-14",1.75
"2674","2017-08-15",1.7
"2675","2017-08-16",1.7
"2676","2017-08-17",1.7
"2677","2017-08-18",1.55
"2678","2017-08-21",1.6
"2679","2017-08-22",1.6
"2680","2017-08-23",1.6
"2681","2017-08-24",1.75
"2682","2017-08-25",1.7
"2683","2017-08-28",1.85
"2684","2017-08-29",1.85
"2685","2017-08-30",1.8
"2686","2017-08-31",1.85
"2687","2017-09-01",2
"2688","2017-09-05",2.05
"2689","2017-09-06",2
"2690","2017-09-07",2.05
"2691","2017-09-08",2.1
"2692","2017-09-11",2
"2693","2017-09-12",2
"2694","2017-09-13",1.95
"2695","2017-09-14",1.95
"2696","2017-09-15",2
"2697","2017-09-18",2
"2698","2017-09-19",1.88
"2699","2017-09-20",1.9
"2700","2017-09-21",1.9
"2701","2017-09-22",1.95
"2702","2017-09-25",1.95
"2703","2017-09-26",1.98
"2704","2017-09-27",2
"2705","2017-09-28",1.95
"2706","2017-09-29",1.9
"2707","2017-10-02",1.8
"2708","2017-10-03",1.85
"2709","2017-10-04",1.9
"2710","2017-10-05",1.95
"2711","2017-10-06",2.05
"2712","2017-10-09",1.93
"2713","2017-10-10",2.05
"2714","2017-10-11",2.05
"2715","2017-10-12",2.08
"2716","2017-10-13",2.1
"2717","2017-10-16",1.95
"2718","2017-10-17",1.9
"2719","2017-10-18",1.95
"2720","2017-10-19",1.9
"2721","2017-10-20",1.9
"2722","2017-10-23",1.95
"2723","2017-10-24",1.93
"2724","2017-10-25",1.95
"2725","2017-10-26",1.95
"2726","2017-10-27",1.95
"2727","2017-10-30",1.95
"2728","2017-10-31",2
"2729","2017-11-01",1.95
"2730","2017-11-02",2.03
"2731","2017-11-03",2.03
"2732","2017-11-06",1.95
"2733","2017-11-07",2
"2734","2017-11-08",2
"2735","2017-11-09",1.9
"2736","2017-11-10",1.95
"2737","2017-11-13",2
"2738","2017-11-14",2
"2739","2017-11-15",2
"2740","2017-11-16",2.3
"2741","2017-11-17",1.83
"2742","2017-11-20",1.93
"2743","2017-11-21",2
"2744","2017-11-22",2
"2745","2017-11-24",1.95
"2746","2017-11-27",1.95
"2747","2017-11-28",2.1
"2748","2017-11-29",2.05
"2749","2017-11-30",2.03
"2750","2017-12-01",2.05
"2751","2017-12-04",2.15
"2752","2017-12-05",2.2
"2753","2017-12-06",2.15
"2754","2017-12-07",2.15
"2755","2017-12-08",2.28
"2756","2017-12-11",2.35
"2757","2017-12-12",2.25
"2758","2017-12-13",2.15
"2759","2017-12-14",2.2
"2760","2017-12-15",2.1
"2761","2017-12-18",2.2
"2762","2017-12-19",2.15
"2763","2017-12-20",2.08
"2764","2017-12-21",2.1
"2765","2017-12-22",2.1
"2766","2017-12-26",2.05
"2767","2017-12-27",2.05
"2768","2017-12-28",2.05
"2769","2017-12-29",2.2
"2770","2018-01-02",2.28
"2771","2018-01-03",2.25
"2772","2018-01-04",2.3
"2773","2018-01-05",2.3
"2774","2018-01-08",2.2
"2775","2018-01-09",2.25
"2776","2018-01-10",2.25
"2777","2018-01-11",2.5
"2778","2018-01-12",2.4
"2779","2018-01-16",2.4
"2780","2018-01-17",2.4
"2781","2018-01-18",2.5
"2782","2018-01-19",2.55
"2783","2018-01-22",2.6
"2784","2018-01-23",2.65
"2785","2018-01-24",2.65
"2786","2018-01-25",2.65
"2787","2018-01-26",2.68
"2788","2018-01-29",2.5
"2789","2018-01-30",2.6
"2790","2018-01-31",2.6
"2791","2018-02-01",2.6
"2792","2018-02-02",2.58
"2793","2018-02-05",2.45
"2794","2018-02-06",2.4
"2795","2018-02-07",2.35
"2796","2018-02-08",2.3
"2797","2018-02-09",2.25
"2798","2018-02-12",2.25
"2799","2018-02-13",2.25
"2800","2018-02-14",2.3
"2801","2018-02-15",2.25
"2802","2018-02-16",2.3
"2803","2018-02-20",2.33
"2804","2018-02-21",2.33
"2805","2018-02-22",2.4
"2806","2018-02-23",2.45
"2807","2018-02-26",2.45
"2808","2018-02-27",2.45
"2809","2018-02-28",2.45
"2810","2018-03-01",2.5
"2811","2018-03-02",2.55
"2812","2018-03-05",2.5
"2813","2018-03-06",2.5
"2814","2018-03-07",2.5
"2815","2018-03-08",2.53
"2816","2018-03-09",2.55
"2817","2018-03-12",2.55
"2818","2018-03-13",2.5
"2819","2018-03-14",2.48
"2820","2018-03-15",2.45
"2821","2018-03-16",2.4
"2822","2018-03-19",2.35
"2823","2018-03-20",2.35
"2824","2018-03-21",2.3
"2825","2018-03-22",2.3
"2826","2018-03-23",2
"2827","2018-03-26",2
"2828","2018-03-27",1.95
"2829","2018-03-28",1.85
"2830","2018-03-29",1.75
"2831","2018-04-02",1.65
"2832","2018-04-03",1.65
"2833","2018-04-04",1.7
"2834","2018-04-05",1.7
"2835","2018-04-06",1.7
"2836","2018-04-09",1.65
"2837","2018-04-10",1.75
"2838","2018-04-11",1.8
"2839","2018-04-12",1.75
"2840","2018-04-13",1.78
"2841","2018-04-16",1.75
"2842","2018-04-17",1.73
"2843","2018-04-18",1.8
"2844","2018-04-19",1.75
"2845","2018-04-20",1.8
"2846","2018-04-23",1.75
"2847","2018-04-24",1.75
"2848","2018-04-25",1.75
"2849","2018-04-26",1.75
"2850","2018-04-27",1.8
"2851","2018-04-30",1.7
"2852","2018-05-01",1.63
"2853","2018-05-02",1.55
"2854","2018-05-03",1.6
"2855","2018-05-04",1.6
"2856","2018-05-07",1.55
"2857","2018-05-08",1.6
"2858","2018-05-09",1.6
"2859","2018-05-10",1.58
"2860","2018-05-11",1.6
"2861","2018-05-14",1.53
"2862","2018-05-15",1.5
"2863","2018-05-16",1.45
"2864","2018-05-17",1.58
"2865","2018-05-18",1.55
"2866","2018-05-21",1.5
"2867","2018-05-22",1.5
"2868","2018-05-23",1.5
"2869","2018-05-24",1.45
"2870","2018-05-25",1.55
"2871","2018-05-29",1.65
"2872","2018-05-30",1.65
