"","date","MGP"
"969","2020-02-24",32.889999
"970","2020-02-25",31.77
"971","2020-02-26",29.98
"972","2020-02-27",28.9
"973","2020-02-28",28.700001
"974","2020-03-02",27.82
"975","2020-03-03",27.530001
"976","2020-03-04",29.02
"977","2020-03-05",27.98
"978","2020-03-06",27.049999
"979","2020-03-09",24.049999
"980","2020-03-10",25.049999
"981","2020-03-11",22.59
"982","2020-03-12",19.290001
"983","2020-03-13",23.209999
"984","2020-03-16",16
"985","2020-03-17",17.07
"986","2020-03-18",13.28
"987","2020-03-19",14.93
"988","2020-03-20",16.049999
"989","2020-03-23",16.559999
"990","2020-03-24",19.059999
"991","2020-03-25",21.280001
"992","2020-03-26",22.360001
"993","2020-03-27",22.5
"994","2020-03-30",23.98
"995","2020-03-31",23.67
"996","2020-04-01",22.780001
"997","2020-04-02",22.82
"998","2020-04-03",22.120001
"999","2020-04-06",22.370001
"1000","2020-04-07",21.969999
"1001","2020-04-08",23.01
"1002","2020-04-09",24.67
"1003","2020-04-13",24.18
"1004","2020-04-14",24.73
"1005","2020-04-15",23.780001
"1006","2020-04-16",23.540001
"1007","2020-04-17",24.49
"1008","2020-04-20",23.629999
"1009","2020-04-21",23.299999
"1010","2020-04-22",23.459999
"1011","2020-04-23",23.200001
"1012","2020-04-24",23.299999
"1013","2020-04-27",23.809999
"1014","2020-04-28",24.01
"1015","2020-04-29",25.309999
"1016","2020-04-30",25.17
"1017","2020-05-01",24.52
"1018","2020-05-04",24.139999
"1019","2020-05-05",23.9
"1020","2020-05-06",24.040001
"1021","2020-05-07",24.969999
"1022","2020-05-08",24.66
"1023","2020-05-11",24.309999
"1024","2020-05-12",23.01
"1025","2020-05-13",21.959999
"1026","2020-05-14",22.66
"1027","2020-05-15",22.879999
"1028","2020-05-18",24.190001
"1029","2020-05-19",25.25
"1030","2020-05-20",26.379999
"1031","2020-05-21",26.58
"1032","2020-05-22",26.450001
"1033","2020-05-26",27.82
"1034","2020-05-27",27.620001
"1035","2020-05-28",27.6
"1036","2020-05-29",27.73
"1037","2020-06-01",28.209999
"1038","2020-06-02",28.200001
"1039","2020-06-03",29.23
"1040","2020-06-04",29.110001
"1041","2020-06-05",29.09
"1042","2020-06-08",30.209999
"1043","2020-06-09",30.139999
"1044","2020-06-10",28.6
"1045","2020-06-11",27.440001
"1046","2020-06-12",28.559999
"1047","2020-06-15",29.48
"1048","2020-06-16",29.34
"1049","2020-06-17",28.98
"1050","2020-06-18",28.75
"1051","2020-06-19",28.24
"1052","2020-06-22",28.25
"1053","2020-06-23",28.43
"1054","2020-06-24",27.74
"1055","2020-06-25",27.67
"1056","2020-06-26",26.809999
"1057","2020-06-29",26.799999
"1058","2020-06-30",27.209999
"1059","2020-07-01",27.27
"1060","2020-07-02",27.25
"1061","2020-07-06",26.5
"1062","2020-07-07",26.309999
"1063","2020-07-08",26.290001
"1064","2020-07-09",26.299999
"1065","2020-07-10",26.190001
"1066","2020-07-13",25.91
"1067","2020-07-14",25.76
"1068","2020-07-15",27.01
"1069","2020-07-16",26.700001
"1070","2020-07-17",27.049999
"1071","2020-07-20",26.66
"1072","2020-07-21",26.879999
"1073","2020-07-22",27.360001
"1074","2020-07-23",26.440001
"1075","2020-07-24",25.65
"1076","2020-07-27",25.58
"1077","2020-07-28",26.209999
"1078","2020-07-29",26.66
"1079","2020-07-30",27.219999
"1080","2020-07-31",27.34
"1081","2020-08-03",27.360001
"1082","2020-08-04",27.48
"1083","2020-08-05",27.440001
"1084","2020-08-06",27.92
"1085","2020-08-07",28.219999
"1086","2020-08-10",28.65
"1087","2020-08-11",28.58
"1088","2020-08-12",28.969999
"1089","2020-08-13",28.6
"1090","2020-08-14",28.719999
"1091","2020-08-17",28.809999
"1092","2020-08-18",28.719999
"1093","2020-08-19",28.360001
"1094","2020-08-20",28.530001
"1095","2020-08-21",28.469999
"1096","2020-08-24",29.280001
"1097","2020-08-25",29.24
"1098","2020-08-26",28.959999
"1099","2020-08-27",29.290001
"1100","2020-08-28",28.790001
"1101","2020-08-31",28.07
"1102","2020-09-01",28.5
"1103","2020-09-02",28.889999
"1104","2020-09-03",28.629999
"1105","2020-09-04",28.549999
"1106","2020-09-08",28.209999
"1107","2020-09-09",28.469999
"1108","2020-09-10",28.530001
"1109","2020-09-11",28.23
"1110","2020-09-14",28.65
"1111","2020-09-15",29.33
"1112","2020-09-16",29.51
"1113","2020-09-17",29.02
"1114","2020-09-18",28.530001
"1115","2020-09-21",27.85
"1116","2020-09-22",27.860001
"1117","2020-09-23",27.58
"1118","2020-09-24",27.620001
"1119","2020-09-25",27.99
"1120","2020-09-28",28.74
"1121","2020-09-29",28.25
"1122","2020-09-30",27.98
"1123","2020-10-01",28.200001
"1124","2020-10-02",28.26
"1125","2020-10-05",28.17
"1126","2020-10-06",28.25
"1127","2020-10-07",28.01
"1128","2020-10-08",28.209999
"1129","2020-10-09",28.139999
"1130","2020-10-12",28.139999
"1131","2020-10-13",27.690001
"1132","2020-10-14",27.49
"1133","2020-10-15",27.940001
"1134","2020-10-16",27.5
"1135","2020-10-19",26.700001
"1136","2020-10-20",26.73
"1137","2020-10-21",27.09
"1138","2020-10-22",27.370001
"1139","2020-10-23",27.32
"1140","2020-10-26",27.26
"1141","2020-10-27",26.799999
"1142","2020-10-28",26.4
"1143","2020-10-29",26.65
"1144","2020-10-30",26.450001
"1145","2020-11-02",27.129999
"1146","2020-11-03",28.049999
"1147","2020-11-04",27.85
"1148","2020-11-05",28.209999
"1149","2020-11-06",27.93
"1150","2020-11-09",28.879999
"1151","2020-11-10",29.73
"1152","2020-11-11",29.99
"1153","2020-11-12",29.559999
"1154","2020-11-13",30.15
"1155","2020-11-16",30.799999
"1156","2020-11-17",31.18
"1157","2020-11-18",30.51
"1158","2020-11-19",30.9
"1159","2020-11-20",30.860001
"1160","2020-11-23",30.709999
"1161","2020-11-24",30.83
"1162","2020-11-25",30.559999
"1163","2020-11-27",30.540001
