"","date","CFMS"
"998","2019-06-17",4.44
"999","2019-06-18",4.36
"1000","2019-06-19",4.43
"1001","2019-06-20",4.25
"1002","2019-06-21",4.1
"1003","2019-06-24",3.87
"1004","2019-06-25",3.84
"1005","2019-06-26",3.88
"1006","2019-06-27",4.14
"1007","2019-06-28",4.36
"1008","2019-07-01",4.12
"1009","2019-07-02",4.1
"1010","2019-07-03",3.81
"1011","2019-07-05",3.74
"1012","2019-07-08",3.85
"1013","2019-07-09",3.79
"1014","2019-07-10",3.81
"1015","2019-07-11",3.73
"1016","2019-07-12",3.67
"1017","2019-07-15",3.4
"1018","2019-07-16",3.4
"1019","2019-07-17",3.19
"1020","2019-07-18",3.2
"1021","2019-07-19",3.08
"1022","2019-07-22",2.76
"1023","2019-07-23",2.38
"1024","2019-07-24",2.71
"1025","2019-07-25",2.58
"1026","2019-07-26",2.78
"1027","2019-07-29",2.7
"1028","2019-07-30",2.96
"1029","2019-07-31",2.76
"1030","2019-08-01",1.49
"1031","2019-08-02",1.53
"1032","2019-08-05",1.63
"1033","2019-08-06",1.63
"1034","2019-08-07",1.66
"1035","2019-08-08",1.74
"1036","2019-08-09",1.77
"1037","2019-08-12",1.725
"1038","2019-08-13",1.84
"1039","2019-08-14",1.83
"1040","2019-08-15",1.83
"1041","2019-08-16",1.87
"1042","2019-08-19",2.07
"1043","2019-08-20",2.02
"1044","2019-08-21",2.06
"1045","2019-08-22",2.02
"1046","2019-08-23",1.92
"1047","2019-08-26",2.19
"1048","2019-08-27",2.11
"1049","2019-08-28",2.29
"1050","2019-08-29",2.25
"1051","2019-08-30",2.14
"1052","2019-09-03",2.2
"1053","2019-09-04",2.08
"1054","2019-09-05",2.15
"1055","2019-09-06",1.98
"1056","2019-09-09",2.02
"1057","2019-09-10",2
"1058","2019-09-11",1.93
"1059","2019-09-12",1.97
"1060","2019-09-13",1.98
"1061","2019-09-16",1.99
"1062","2019-09-17",1.98
"1063","2019-09-18",2
"1064","2019-09-19",1.93
"1065","2019-09-20",1.99
"1066","2019-09-23",2.06
"1067","2019-09-24",1.93
"1068","2019-09-25",1.96
"1069","2019-09-26",1.9
"1070","2019-09-27",1.87
"1071","2019-09-30",1.86
"1072","2019-10-01",2.22
"1073","2019-10-02",2.37
"1074","2019-10-03",2.55
"1075","2019-10-04",2.29
"1076","2019-10-07",2.22
"1077","2019-10-08",2.14
"1078","2019-10-09",2.16
"1079","2019-10-10",2.17
"1080","2019-10-11",2.21
"1081","2019-10-14",2.14
"1082","2019-10-15",2.15
"1083","2019-10-16",2.11
"1084","2019-10-17",2.31
"1085","2019-10-18",2.35
"1086","2019-10-21",2.4
"1087","2019-10-22",2.39
"1088","2019-10-23",2.24
"1089","2019-10-24",2.01
"1090","2019-10-25",2
"1091","2019-10-28",1.95
"1092","2019-10-29",2
"1093","2019-10-30",2
"1094","2019-10-31",1.91
"1095","2019-11-01",2.03
"1096","2019-11-04",2.04
"1097","2019-11-05",2
"1098","2019-11-06",1.91
"1099","2019-11-07",1.97
"1100","2019-11-08",2.01
"1101","2019-11-11",1.97
"1102","2019-11-12",1.97
"1103","2019-11-13",1.94
"1104","2019-11-14",1.79
"1105","2019-11-15",1.88
"1106","2019-11-18",1.76
"1107","2019-11-19",1.8
"1108","2019-11-20",1.77
"1109","2019-11-21",1.81
"1110","2019-11-22",1.82
"1111","2019-11-25",1.84
"1112","2019-11-26",1.88
"1113","2019-11-27",1.8
"1114","2019-11-29",1.86
"1115","2019-12-02",1.81
"1116","2019-12-03",1.81
"1117","2019-12-04",1.71
"1118","2019-12-05",1.63
"1119","2019-12-06",1.56
"1120","2019-12-09",1.49
"1121","2019-12-10",1.54
"1122","2019-12-11",1.55
"1123","2019-12-12",1.54
"1124","2019-12-13",1.54
"1125","2019-12-16",1.62
"1126","2019-12-17",1.63
"1127","2019-12-18",1.63
"1128","2019-12-19",1.56
"1129","2019-12-20",1.53
"1130","2019-12-23",1.55
"1131","2019-12-24",1.51
"1132","2019-12-26",1.45
"1133","2019-12-27",1.58
"1134","2019-12-30",1.49
"1135","2019-12-31",1.5
"1136","2020-01-02",1.47
"1137","2020-01-03",1.45
"1138","2020-01-06",1.5
"1139","2020-01-07",1.55
"1140","2020-01-08",1.46
"1141","2020-01-09",1.48
"1142","2020-01-10",1.41
"1143","2020-01-13",1.33
"1144","2020-01-14",1.3
"1145","2020-01-15",1.36
"1146","2020-01-16",1.29
"1147","2020-01-17",1.27
"1148","2020-01-21",1.22
"1149","2020-01-22",1.14
"1150","2020-01-23",1.07
"1151","2020-01-24",1.02
"1152","2020-01-27",1.08
"1153","2020-01-28",1.05
"1154","2020-01-29",1.03
"1155","2020-01-30",0.997
"1156","2020-01-31",0.996
"1157","2020-02-03",0.989
"1158","2020-02-04",0.983
"1159","2020-02-05",1.04
"1160","2020-02-06",0.995
"1161","2020-02-07",1.03
"1162","2020-02-10",1.03
"1163","2020-02-11",1.02
"1164","2020-02-12",1
"1165","2020-02-13",0.972
"1166","2020-02-14",0.978
"1167","2020-02-18",0.987
"1168","2020-02-19",0.963
"1169","2020-02-20",1.1
"1170","2020-02-21",1.05
"1171","2020-02-24",1.12
"1172","2020-02-25",0.965
"1173","2020-02-26",0.82
"1174","2020-02-27",0.83
"1175","2020-02-28",0.779
"1176","2020-03-02",0.892
"1177","2020-03-03",0.825
"1178","2020-03-04",0.874
"1179","2020-03-05",0.804
"1180","2020-03-06",0.792
"1181","2020-03-09",0.635
"1182","2020-03-10",0.712
"1183","2020-03-11",0.66
"1184","2020-03-12",0.695
"1185","2020-03-13",0.717
"1186","2020-03-16",0.635
"1187","2020-03-17",0.717
"1188","2020-03-18",0.561
"1189","2020-03-19",0.76
"1190","2020-03-20",0.62
"1191","2020-03-23",0.63
"1192","2020-03-24",0.647
"1193","2020-03-25",0.65
"1194","2020-03-26",0.7
"1195","2020-03-27",0.682
"1196","2020-03-30",0.65
"1197","2020-03-31",0.63
"1198","2020-04-01",0.591
"1199","2020-04-02",0.597
"1200","2020-04-03",0.59
"1201","2020-04-06",0.65
"1202","2020-04-07",0.603
"1203","2020-04-08",0.65
"1204","2020-04-09",0.623
"1205","2020-04-13",0.686
"1206","2020-04-14",0.71
"1207","2020-04-15",0.653
"1208","2020-04-16",0.63
"1209","2020-04-17",0.654
"1210","2020-04-20",0.679
"1211","2020-04-21",0.643
"1212","2020-04-22",0.68
"1213","2020-04-23",0.696
"1214","2020-04-24",0.685
"1215","2020-04-27",0.711
"1216","2020-04-28",0.729
"1217","2020-04-29",0.762
"1218","2020-04-30",0.769
"1219","2020-05-01",0.771
"1220","2020-05-04",0.88
"1221","2020-05-05",1
"1222","2020-05-06",0.999
"1223","2020-05-07",0.94
"1224","2020-05-08",0.951
"1225","2020-05-11",1.12
"1226","2020-05-12",1.015
"1227","2020-05-13",1.05
"1228","2020-05-14",0.959
"1229","2020-05-15",0.92
"1230","2020-05-18",0.93
"1231","2020-05-19",0.88
"1232","2020-05-20",0.902
"1233","2020-05-21",0.88
"1234","2020-05-22",0.88
"1235","2020-05-26",0.982
"1236","2020-05-27",0.974
"1237","2020-05-28",1.02
"1238","2020-05-29",0.989
"1239","2020-06-01",0.95
"1240","2020-06-02",0.901
"1241","2020-06-03",0.9
"1242","2020-06-04",0.899
"1243","2020-06-05",0.902
"1244","2020-06-08",0.931
"1245","2020-06-09",1.04
"1246","2020-06-10",0.979
"1247","2020-06-11",0.884
"1248","2020-06-12",0.913
"1249","2020-06-15",0.948
"1250","2020-06-16",0.95
"1251","2020-06-17",0.898
"1252","2020-06-18",0.862
"1253","2020-06-19",0.855
"1254","2020-06-22",0.816
"1255","2020-06-23",0.793
"1256","2020-06-24",0.902
"1257","2020-06-25",0.87
"1258","2020-06-26",0.81
"1259","2020-06-29",0.828
"1260","2020-06-30",0.82
"1261","2020-07-01",0.808
"1262","2020-07-02",0.78
"1263","2020-07-06",0.819
"1264","2020-07-07",0.805
"1265","2020-07-08",0.826
"1266","2020-07-09",0.81
"1267","2020-07-10",0.837
"1268","2020-07-13",0.795
"1269","2020-07-14",0.79
"1270","2020-07-15",0.818
"1271","2020-07-16",0.811
"1272","2020-07-17",0.834
"1273","2020-07-20",0.806
"1274","2020-07-21",0.793
"1275","2020-07-22",0.78
"1276","2020-07-23",0.782
"1277","2020-07-24",0.783
"1278","2020-07-27",0.727
"1279","2020-07-28",0.779
"1280","2020-07-29",0.773
"1281","2020-07-30",0.772
"1282","2020-07-31",0.751
"1283","2020-08-03",0.76
"1284","2020-08-04",0.765
"1285","2020-08-05",0.75
"1286","2020-08-06",0.729
"1287","2020-08-07",0.706
"1288","2020-08-10",0.743
"1289","2020-08-11",0.751
"1290","2020-08-12",0.751
"1291","2020-08-13",0.731
"1292","2020-08-14",0.704
"1293","2020-08-17",0.676
"1294","2020-08-18",0.676
"1295","2020-08-19",0.655
"1296","2020-08-20",0.66
"1297","2020-08-21",0.662
"1298","2020-08-24",0.678
"1299","2020-08-25",0.687
"1300","2020-08-26",0.666
"1301","2020-08-27",0.676
"1302","2020-08-28",0.68
"1303","2020-08-31",0.71
"1304","2020-09-01",0.696
"1305","2020-09-02",0.702
"1306","2020-09-03",0.698
"1307","2020-09-04",0.672
"1308","2020-09-08",0.666
"1309","2020-09-09",0.72
"1310","2020-09-10",0.718
"1311","2020-09-11",0.727
"1312","2020-09-14",0.793
"1313","2020-09-15",0.86
"1314","2020-09-16",0.868
"1315","2020-09-17",0.85
"1316","2020-09-18",0.79
"1317","2020-09-21",0.799
"1318","2020-09-22",0.867
"1319","2020-09-23",0.859
"1320","2020-09-24",0.878
"1321","2020-09-25",0.853
"1322","2020-09-28",0.876
"1323","2020-09-29",0.862
"1324","2020-09-30",0.838
"1325","2020-10-01",0.798
"1326","2020-10-02",0.752
"1327","2020-10-05",0.749
"1328","2020-10-06",0.75
"1329","2020-10-07",0.742
"1330","2020-10-08",0.756
"1331","2020-10-09",0.764
"1332","2020-10-12",0.744
"1333","2020-10-13",0.756
"1334","2020-10-14",0.77
"1335","2020-10-15",0.761
"1336","2020-10-16",0.779
"1337","2020-10-19",0.785
"1338","2020-10-20",0.786
"1339","2020-10-21",0.76
"1340","2020-10-22",0.756
"1341","2020-10-23",0.741
"1342","2020-10-26",0.698
"1343","2020-10-27",0.69
"1344","2020-10-28",0.678
"1345","2020-10-29",0.696
"1346","2020-10-30",0.692
"1347","2020-11-02",0.676
"1348","2020-11-03",0.68
"1349","2020-11-04",0.65
"1350","2020-11-05",0.655
"1351","2020-11-06",0.658
"1352","2020-11-09",0.672
"1353","2020-11-10",0.665
"1354","2020-11-11",0.669
"1355","2020-11-12",0.65
"1356","2020-11-13",0.66
"1357","2020-11-16",0.663
"1358","2020-11-17",0.65
"1359","2020-11-18",0.65
"1360","2020-11-19",0.633
"1361","2020-11-20",0.63
"1362","2020-11-23",0.622
"1363","2020-11-24",0.618
"1364","2020-11-25",0.64
"1365","2020-11-27",0.65
