"","date","AKTS"
"1004","2019-05-30",7.22
"1005","2019-05-31",6.96
"1006","2019-06-03",6.58
"1007","2019-06-04",6.72
"1008","2019-06-05",6.67
"1009","2019-06-06",6.77
"1010","2019-06-07",7.1
"1011","2019-06-10",7.43
"1012","2019-06-11",7.47
"1013","2019-06-12",7.21
"1014","2019-06-13",7.18
"1015","2019-06-14",7.03
"1016","2019-06-17",6.81
"1017","2019-06-18",6.69
"1018","2019-06-19",6.55
"1019","2019-06-20",6.68
"1020","2019-06-21",6.54
"1021","2019-06-24",6.24
"1022","2019-06-25",6.01
"1023","2019-06-26",6
"1024","2019-06-27",5.9
"1025","2019-06-28",6.4
"1026","2019-07-01",6.27
"1027","2019-07-02",5.91
"1028","2019-07-03",6
"1029","2019-07-05",5.82
"1030","2019-07-08",5.67
"1031","2019-07-09",5.32
"1032","2019-07-10",6.28
"1033","2019-07-11",6.02
"1034","2019-07-12",5.75
"1035","2019-07-15",5.69
"1036","2019-07-16",5.78
"1037","2019-07-17",5.51
"1038","2019-07-18",5.45
"1039","2019-07-19",5.52
"1040","2019-07-22",5.77
"1041","2019-07-23",5.65
"1042","2019-07-24",5.79
"1043","2019-07-25",6.02
"1044","2019-07-26",5.6
"1045","2019-07-29",5.61
"1046","2019-07-30",5.86
"1047","2019-07-31",5.82
"1048","2019-08-01",5.62
"1049","2019-08-02",5.66
"1050","2019-08-05",5.5
"1051","2019-08-06",5.45
"1052","2019-08-07",5.52
"1053","2019-08-08",5.6
"1054","2019-08-09",5.53
"1055","2019-08-12",5.56
"1056","2019-08-13",5.85
"1057","2019-08-14",5.86
"1058","2019-08-15",5.72
"1059","2019-08-16",6.14
"1060","2019-08-19",6.42
"1061","2019-08-20",6.5
"1062","2019-08-21",6.69
"1063","2019-08-22",6.44
"1064","2019-08-23",6.79
"1065","2019-08-26",6.31
"1066","2019-08-27",6.92
"1067","2019-08-28",7.08
"1068","2019-08-29",7.24
"1069","2019-08-30",7.32
"1070","2019-09-03",7.25
"1071","2019-09-04",7.37
"1072","2019-09-05",7.55
"1073","2019-09-06",8.04
"1074","2019-09-09",8
"1075","2019-09-10",8.21
"1076","2019-09-11",8.25
"1077","2019-09-12",8.29
"1078","2019-09-13",8
"1079","2019-09-16",7.8
"1080","2019-09-17",7.93
"1081","2019-09-18",7.55
"1082","2019-09-19",7.91
"1083","2019-09-20",8.23
"1084","2019-09-23",8.51
"1085","2019-09-24",7.97
"1086","2019-09-25",7.86
"1087","2019-09-26",7.745
"1088","2019-09-27",7.575
"1089","2019-09-30",7.75
"1090","2019-10-01",7.58
"1091","2019-10-02",7.55
"1092","2019-10-03",7.54
"1093","2019-10-04",7.95
"1094","2019-10-07",7.65
"1095","2019-10-08",7.95
"1096","2019-10-09",8.09
"1097","2019-10-10",8.03
"1098","2019-10-11",8
"1099","2019-10-14",7.72
"1100","2019-10-15",7.74
"1101","2019-10-16",7.7
"1102","2019-10-17",8.22
"1103","2019-10-18",8.17
"1104","2019-10-21",8.08
"1105","2019-10-22",8.1
"1106","2019-10-23",8.34
"1107","2019-10-24",8.48
"1108","2019-10-25",8.38
"1109","2019-10-28",8.36
"1110","2019-10-29",8.26
"1111","2019-10-30",8.32
"1112","2019-10-31",8.17
"1113","2019-11-01",8.23
"1114","2019-11-04",8.15
"1115","2019-11-05",7.78
"1116","2019-11-06",7.44
"1117","2019-11-07",6.97
"1118","2019-11-08",7.34
"1119","2019-11-11",7.13
"1120","2019-11-12",7.19
"1121","2019-11-13",7.65
"1122","2019-11-14",7.37
"1123","2019-11-15",7.6
"1124","2019-11-18",7.31
"1125","2019-11-19",7.33
"1126","2019-11-20",7.49
"1127","2019-11-21",7.34
"1128","2019-11-22",7.37
"1129","2019-11-25",7.51
"1130","2019-11-26",7.52
"1131","2019-11-27",7.67
"1132","2019-11-29",7.63
"1133","2019-12-02",7.64
"1134","2019-12-03",7.71
"1135","2019-12-04",7.86
"1136","2019-12-05",7.9
"1137","2019-12-06",8.04
"1138","2019-12-09",7.57
"1139","2019-12-10",7.5
"1140","2019-12-11",7.595
"1141","2019-12-12",7.98
"1142","2019-12-13",8.01
"1143","2019-12-16",7.99
"1144","2019-12-17",8.21
"1145","2019-12-18",8.09
"1146","2019-12-19",8.19
"1147","2019-12-20",7.98
"1148","2019-12-23",7.89
"1149","2019-12-24",7.88
"1150","2019-12-26",7.855
"1151","2019-12-27",7.87
"1152","2019-12-30",7.91
"1153","2019-12-31",8
"1154","2020-01-02",8.15
"1155","2020-01-03",8.245
"1156","2020-01-06",8.13
"1157","2020-01-07",8.69
"1158","2020-01-08",8.54
"1159","2020-01-09",8.71
"1160","2020-01-10",8.7
"1161","2020-01-13",8.73
"1162","2020-01-14",8.96
"1163","2020-01-15",8.865
"1164","2020-01-16",8.83
"1165","2020-01-17",8.87
"1166","2020-01-21",8.32
"1167","2020-01-22",8.12
"1168","2020-01-23",8.61
"1169","2020-01-24",8.6
"1170","2020-01-27",8.185
"1171","2020-01-28",8.28
"1172","2020-01-29",7.9
"1173","2020-01-30",7.6
"1174","2020-01-31",7.35
"1175","2020-02-03",7.11
"1176","2020-02-04",7.48
"1177","2020-02-05",7.59
"1178","2020-02-06",7.45
"1179","2020-02-07",7.25
"1180","2020-02-10",7.355
"1181","2020-02-11",7.55
"1182","2020-02-12",7.59
"1183","2020-02-13",7.62
"1184","2020-02-14",7.82
"1185","2020-02-18",7.81
"1186","2020-02-19",8.15
"1187","2020-02-20",8.21
"1188","2020-02-21",7.995
"1189","2020-02-24",7.57
"1190","2020-02-25",7.17
"1191","2020-02-26",7.2
"1192","2020-02-27",6.9
"1193","2020-02-28",7.24
"1194","2020-03-02",7.05
"1195","2020-03-03",6.83
"1196","2020-03-04",6.7
"1197","2020-03-05",6.6
"1198","2020-03-06",6.13
"1199","2020-03-09",5.55
"1200","2020-03-10",5.62
"1201","2020-03-11",5.31
"1202","2020-03-12",4.43
"1203","2020-03-13",4.56
"1204","2020-03-16",4.32
"1205","2020-03-17",4.78
"1206","2020-03-18",4.37
"1207","2020-03-19",4.71
"1208","2020-03-20",4.54
"1209","2020-03-23",4.15
"1210","2020-03-24",4.53
"1211","2020-03-25",4.57
"1212","2020-03-26",5.06
"1213","2020-03-27",5.34
"1214","2020-03-30",5.31
"1215","2020-03-31",5.37
"1216","2020-04-01",4.55
"1217","2020-04-02",4.56
"1218","2020-04-03",4.37
"1219","2020-04-06",4.86
"1220","2020-04-07",5.1
"1221","2020-04-08",5.63
"1222","2020-04-09",7.11
"1223","2020-04-13",7.66
"1224","2020-04-14",7.61
"1225","2020-04-15",7.71
"1226","2020-04-16",7.43
"1227","2020-04-17",7.56
"1228","2020-04-20",7.47
"1229","2020-04-21",7.24
"1230","2020-04-22",8.37
"1231","2020-04-23",8.08
"1232","2020-04-24",8.19
"1233","2020-04-27",8.69
"1234","2020-04-28",8.58
"1235","2020-04-29",8.94
"1236","2020-04-30",9.06
"1237","2020-05-01",8.08
"1238","2020-05-04",7.92
"1239","2020-05-05",8.46
"1240","2020-05-06",8.67
"1241","2020-05-07",8.38
"1242","2020-05-08",8.725
"1243","2020-05-11",8.49
"1244","2020-05-12",8.17
"1245","2020-05-13",7.28
"1246","2020-05-14",7.61
"1247","2020-05-15",7.74
"1248","2020-05-18",8
"1249","2020-05-19",7.67
"1250","2020-05-20",7.94
"1251","2020-05-21",8.21
"1252","2020-05-22",8.22
"1253","2020-05-26",8.225
"1254","2020-05-27",7.91
"1255","2020-05-28",7.32
"1256","2020-05-29",7.39
"1257","2020-06-01",7.84
"1258","2020-06-02",7.71
"1259","2020-06-03",7.93
"1260","2020-06-04",7.65
"1261","2020-06-05",7.83
"1262","2020-06-08",8.29
"1263","2020-06-09",8.15
"1264","2020-06-10",8.02
"1265","2020-06-11",7.45
"1266","2020-06-12",7.69
"1267","2020-06-15",7.82
"1268","2020-06-16",7.99
"1269","2020-06-17",7.63
"1270","2020-06-18",8.09
"1271","2020-06-19",7.955
"1272","2020-06-22",8.59
"1273","2020-06-23",8.88
"1274","2020-06-24",8.28
"1275","2020-06-25",8.58
"1276","2020-06-26",8.61
"1277","2020-06-29",8.37
"1278","2020-06-30",8.29
"1279","2020-07-01",8.16
"1280","2020-07-02",8.3
"1281","2020-07-06",8.44
"1282","2020-07-07",8.11
"1283","2020-07-08",8.28
"1284","2020-07-09",8.29
"1285","2020-07-10",8.3
"1286","2020-07-13",7.79
"1287","2020-07-14",7.83
"1288","2020-07-15",7.95
"1289","2020-07-16",7.75
"1290","2020-07-17",7.97
"1291","2020-07-20",8.48
"1292","2020-07-21",8.275
"1293","2020-07-22",8.06
"1294","2020-07-23",8.09
"1295","2020-07-24",7.95
"1296","2020-07-27",8.25
"1297","2020-07-28",8.08
"1298","2020-07-29",8.25
"1299","2020-07-30",8.22
"1300","2020-07-31",7.94
"1301","2020-08-03",7.995
"1302","2020-08-04",8.05
"1303","2020-08-05",8.15
"1304","2020-08-06",7.9
"1305","2020-08-07",7.94
"1306","2020-08-10",7.74
"1307","2020-08-11",7.71
"1308","2020-08-12",8.01
"1309","2020-08-13",7.92
"1310","2020-08-14",7.88
"1311","2020-08-17",8
"1312","2020-08-18",7.95
"1313","2020-08-19",8.6
"1314","2020-08-20",8.48
"1315","2020-08-21",8.67
"1316","2020-08-24",8.41
"1317","2020-08-25",8.4
"1318","2020-08-26",8.63
"1319","2020-08-27",8.14
"1320","2020-08-28",8.11
"1321","2020-08-31",7.93
"1322","2020-09-01",8.14
"1323","2020-09-02",8.17
"1324","2020-09-03",7.9
"1325","2020-09-04",8.17
"1326","2020-09-08",7.53
"1327","2020-09-09",7.56
"1328","2020-09-10",7.48
"1329","2020-09-11",7.64
"1330","2020-09-14",7.72
"1331","2020-09-15",8.02
"1332","2020-09-16",8.05
"1333","2020-09-17",8.03
"1334","2020-09-18",7.99
"1335","2020-09-21",8.13
"1336","2020-09-22",8.37
"1337","2020-09-23",8.01
"1338","2020-09-24",8.04
"1339","2020-09-25",8.33
"1340","2020-09-28",8.34
"1341","2020-09-29",8.51
"1342","2020-09-30",8.16
"1343","2020-10-01",8.05
"1344","2020-10-02",8.03
"1345","2020-10-05",8.08
"1346","2020-10-06",8.19
"1347","2020-10-07",8.38
"1348","2020-10-08",8.45
"1349","2020-10-09",8.54
"1350","2020-10-12",8.52
"1351","2020-10-13",8.51
"1352","2020-10-14",8.2
"1353","2020-10-15",8.02
"1354","2020-10-16",7.76
"1355","2020-10-19",7.84
"1356","2020-10-20",7.9
"1357","2020-10-21",7.67
"1358","2020-10-22",7.83
"1359","2020-10-23",8.06
"1360","2020-10-26",7.965
"1361","2020-10-27",8.29
"1362","2020-10-28",8.1
"1363","2020-10-29",8.54
"1364","2020-10-30",8.29
"1365","2020-11-02",8.23
"1366","2020-11-03",8.42
"1367","2020-11-04",8.47
"1368","2020-11-05",8.85
"1369","2020-11-06",8.24
"1370","2020-11-09",7.96
"1371","2020-11-10",7.9
"1372","2020-11-11",7.85
"1373","2020-11-12",7.82
"1374","2020-11-13",7.91
"1375","2020-11-16",7.88
"1376","2020-11-17",7.87
"1377","2020-11-18",7.96
"1378","2020-11-19",7.93
"1379","2020-11-20",7.92
"1380","2020-11-23",7.67
"1381","2020-11-24",7.56
"1382","2020-11-25",7.67
"1383","2020-11-27",7.98
