"","date","FLXS"
"1004","2010-12-27",16.469999
"1005","2010-12-28",16.559999
"1006","2010-12-29",18.209999
"1007","2010-12-30",18.049999
"1008","2010-12-31",17.75
"1009","2011-01-03",17.959999
"1010","2011-01-04",17.799999
"1011","2011-01-05",17.77
"1012","2011-01-06",17.969999
"1013","2011-01-07",17.92
"1014","2011-01-10",18.299999
"1015","2011-01-11",18.48
"1016","2011-01-12",18.6
"1017","2011-01-13",18.690001
"1018","2011-01-14",18.24
"1019","2011-01-18",18.1
"1020","2011-01-19",18
"1021","2011-01-20",17.52
"1022","2011-01-21",17.5
"1023","2011-01-24",17.1
"1024","2011-01-25",16.98
"1025","2011-01-26",16.799999
"1026","2011-01-27",16.799999
"1027","2011-01-28",16.82
"1028","2011-01-31",16.879999
"1029","2011-02-01",16.940001
"1030","2011-02-02",17.190001
"1031","2011-02-03",17.6
"1032","2011-02-04",16.709999
"1033","2011-02-07",16
"1034","2011-02-08",15.76
"1035","2011-02-09",15.37
"1036","2011-02-10",15.4
"1037","2011-02-11",15.73
"1038","2011-02-14",15.56
"1039","2011-02-15",15.45
"1040","2011-02-16",15.44
"1041","2011-02-17",15.73
"1042","2011-02-18",15.85
"1043","2011-02-22",15.67
"1044","2011-02-23",15.64
"1045","2011-02-24",14.87
"1046","2011-02-25",14.7
"1047","2011-02-28",14.65
"1048","2011-03-01",14.82
"1049","2011-03-02",15.11
"1050","2011-03-03",15.35
"1051","2011-03-04",15.03
"1052","2011-03-07",14.85
"1053","2011-03-08",15.25
"1054","2011-03-09",15.28
"1055","2011-03-10",15.22
"1056","2011-03-11",14.62
"1057","2011-03-14",14.77
"1058","2011-03-15",14.48
"1059","2011-03-16",14.51
"1060","2011-03-17",14.62
"1061","2011-03-18",14.79
"1062","2011-03-21",14.63
"1063","2011-03-22",14.75
"1064","2011-03-23",14.6
"1065","2011-03-24",14.71
"1066","2011-03-25",14.69
"1067","2011-03-28",15.45
"1068","2011-03-29",15.01
"1069","2011-03-30",15.46
"1070","2011-03-31",15.06
"1071","2011-04-01",14.65
"1072","2011-04-04",15
"1073","2011-04-05",15.2
"1074","2011-04-06",15.37
"1075","2011-04-07",15.61
"1076","2011-04-08",15.64
"1077","2011-04-11",15.78
"1078","2011-04-12",15.96
"1079","2011-04-13",16.26
"1080","2011-04-14",16.309999
"1081","2011-04-15",16.01
"1082","2011-04-18",15.7
"1083","2011-04-19",16
"1084","2011-04-20",16.15
"1085","2011-04-21",15.57
"1086","2011-04-25",15.7
"1087","2011-04-26",14.91
"1088","2011-04-27",14.37
"1089","2011-04-28",14.28
"1090","2011-04-29",14.29
"1091","2011-05-02",14.44
"1092","2011-05-03",14.67
"1093","2011-05-04",14.74
"1094","2011-05-05",14.55
"1095","2011-05-06",14.6
"1096","2011-05-09",14.44
"1097","2011-05-10",14.52
"1098","2011-05-11",14.54
"1099","2011-05-12",14.47
"1100","2011-05-13",14.2
"1101","2011-05-16",14.25
"1102","2011-05-17",14.21
"1103","2011-05-18",14.45
"1104","2011-05-19",14.31
"1105","2011-05-20",14.31
"1106","2011-05-23",14.6
"1107","2011-05-24",14.5
"1108","2011-05-25",14.63
"1109","2011-05-26",14.66
"1110","2011-05-27",14.91
"1111","2011-05-31",14.86
"1112","2011-06-01",15
"1113","2011-06-02",15.11
"1114","2011-06-03",15.11
"1115","2011-06-06",14.9
"1116","2011-06-07",14.83
"1117","2011-06-08",14.85
"1118","2011-06-09",14.77
"1119","2011-06-10",14.78
"1120","2011-06-13",14.5
"1121","2011-06-14",14.52
"1122","2011-06-15",14.49
"1123","2011-06-16",14.12
"1124","2011-06-17",14.08
"1125","2011-06-20",13.94
"1126","2011-06-21",13.9
"1127","2011-06-22",14.02
"1128","2011-06-23",14.03
"1129","2011-06-24",14.11
"1130","2011-06-27",14.21
"1131","2011-06-28",14.32
"1132","2011-06-29",14.35
"1133","2011-06-30",14.62
"1134","2011-07-01",14.83
"1135","2011-07-05",14.9
"1136","2011-07-06",14.9
"1137","2011-07-07",15.16
"1138","2011-07-08",15.2
"1139","2011-07-11",15
"1140","2011-07-12",14.8
"1141","2011-07-13",15.09
"1142","2011-07-14",14.96
"1143","2011-07-15",15
"1144","2011-07-18",14.96
"1145","2011-07-19",15.04
"1146","2011-07-20",15.37
"1147","2011-07-21",15.05
"1148","2011-07-22",15.17
"1149","2011-07-25",15.13
"1150","2011-07-26",15.01
"1151","2011-07-27",15.4
"1152","2011-07-28",15.23
"1153","2011-07-29",15.64
"1154","2011-08-01",15.82
"1155","2011-08-02",15.8
"1156","2011-08-03",15.69
"1157","2011-08-04",15.57
"1158","2011-08-05",15.05
"1159","2011-08-08",13.6
"1160","2011-08-09",13.47
"1161","2011-08-10",13.95
"1162","2011-08-11",13.95
"1163","2011-08-12",14.81
"1164","2011-08-15",15.18
"1165","2011-08-16",15.24
"1166","2011-08-17",14.55
"1167","2011-08-18",14.6
"1168","2011-08-19",14.5
"1169","2011-08-22",14.75
"1170","2011-08-23",14.55
"1171","2011-08-24",14.83
"1172","2011-08-25",14.85
"1173","2011-08-26",14.84
"1174","2011-08-29",14.69
"1175","2011-08-30",15.38
"1176","2011-08-31",15.02
"1177","2011-09-01",15.07
"1178","2011-09-02",14.95
"1179","2011-09-06",14.87
"1180","2011-09-07",14.99
"1181","2011-09-08",14.97
"1182","2011-09-09",14.82
"1183","2011-09-12",15.05
"1184","2011-09-13",15
"1185","2011-09-14",15.06
"1186","2011-09-15",15.01
"1187","2011-09-16",14.94
"1188","2011-09-19",14.56
"1189","2011-09-20",14.54
"1190","2011-09-21",14.27
"1191","2011-09-22",14.2
"1192","2011-09-23",14.64
"1193","2011-09-26",14.76
"1194","2011-09-27",14.67
"1195","2011-09-28",14.44
"1196","2011-09-29",14.26
"1197","2011-09-30",14.99
"1198","2011-10-03",14.09
"1199","2011-10-04",14.12
"1200","2011-10-05",14.12
"1201","2011-10-06",13.88
"1202","2011-10-07",13.72
"1203","2011-10-10",13.52
"1204","2011-10-11",13.6
"1205","2011-10-12",13.66
"1206","2011-10-13",13.63
"1207","2011-10-14",13.89
"1208","2011-10-17",13.92
"1209","2011-10-18",14
"1210","2011-10-19",13.92
"1211","2011-10-20",13.92
"1212","2011-10-21",13.75
"1213","2011-10-24",14.05
"1214","2011-10-25",14.44
"1215","2011-10-26",14.5
"1216","2011-10-27",14.65
"1217","2011-10-28",14.35
"1218","2011-10-31",14.25
"1219","2011-11-01",14.22
"1220","2011-11-02",14.31
"1221","2011-11-03",14.13
"1222","2011-11-04",14.06
"1223","2011-11-07",13.99
"1224","2011-11-08",13.98
"1225","2011-11-09",13.8
"1226","2011-11-10",13.5
"1227","2011-11-11",13.5
"1228","2011-11-14",13.63
"1229","2011-11-15",13.63
"1230","2011-11-16",13.7
"1231","2011-11-17",13.71
"1232","2011-11-18",13.6
"1233","2011-11-21",13.5
"1234","2011-11-22",13.52
"1235","2011-11-23",13.6
"1236","2011-11-25",13.71
"1237","2011-11-28",13.93
"1238","2011-11-29",13.83
"1239","2011-11-30",14.12
"1240","2011-12-01",13.79
"1241","2011-12-02",13.75
"1242","2011-12-05",13.76
"1243","2011-12-06",13.84
"1244","2011-12-07",13.87
"1245","2011-12-08",13.84
"1246","2011-12-09",13.87
"1247","2011-12-12",13.9
"1248","2011-12-13",13.76
"1249","2011-12-14",13.78
"1250","2011-12-15",13.5
"1251","2011-12-16",13.79
"1252","2011-12-19",13.87
"1253","2011-12-20",13.87
"1254","2011-12-21",13.69
"1255","2011-12-22",13.8
"1256","2011-12-23",13.82
"1257","2011-12-27",13.95
"1258","2011-12-28",13.95
"1259","2011-12-29",13.9
"1260","2011-12-30",13.84
"1261","2012-01-03",13.99
"1262","2012-01-04",13.91
"1263","2012-01-05",14.05
"1264","2012-01-06",14.13
"1265","2012-01-09",14.39
"1266","2012-01-10",14.13
"1267","2012-01-11",14.06
"1268","2012-01-12",14.15
"1269","2012-01-13",14.21
"1270","2012-01-17",14.11
"1271","2012-01-18",14.14
"1272","2012-01-19",14.05
"1273","2012-01-20",14.31
"1274","2012-01-23",14.02
"1275","2012-01-24",14.05
"1276","2012-01-25",14.14
"1277","2012-01-26",14.05
"1278","2012-01-27",14.03
"1279","2012-01-30",14.1
"1280","2012-01-31",14.2
"1281","2012-02-01",14.34
"1282","2012-02-02",14.64
"1283","2012-02-03",14.66
"1284","2012-02-06",14.7
"1285","2012-02-07",14.9
"1286","2012-02-08",14.85
"1287","2012-02-09",15.01
"1288","2012-02-10",15.01
"1289","2012-02-13",15.47
"1290","2012-02-14",16.200001
"1291","2012-02-15",16.389999
"1292","2012-02-16",16.309999
"1293","2012-02-17",16.77
"1294","2012-02-21",16.809999
"1295","2012-02-22",16.959999
"1296","2012-02-23",17
"1297","2012-02-24",17.01
"1298","2012-02-27",16.77
"1299","2012-02-28",16.98
"1300","2012-02-29",17.1
"1301","2012-03-01",16.83
"1302","2012-03-02",17.15
"1303","2012-03-05",17.139999
"1304","2012-03-06",16.889999
"1305","2012-03-07",17.030001
"1306","2012-03-08",16.959999
"1307","2012-03-09",17.200001
"1308","2012-03-12",17.01
"1309","2012-03-13",17.129999
"1310","2012-03-14",17.049999
"1311","2012-03-15",17.01
"1312","2012-03-16",16.92
"1313","2012-03-19",17.25
"1314","2012-03-20",17.18
"1315","2012-03-21",17.219999
"1316","2012-03-22",17.27
"1317","2012-03-23",17.200001
"1318","2012-03-26",17.98
"1319","2012-03-27",18.120001
"1320","2012-03-28",18.15
"1321","2012-03-29",18.120001
"1322","2012-03-30",18.1
"1323","2012-04-02",18.469999
"1324","2012-04-03",18.5
"1325","2012-04-04",18.48
"1326","2012-04-05",18.5
"1327","2012-04-09",18.67
"1328","2012-04-10",18.9
"1329","2012-04-11",18.9
"1330","2012-04-12",18.98
"1331","2012-04-13",19
"1332","2012-04-16",19.190001
"1333","2012-04-17",19.200001
"1334","2012-04-18",20.219999
"1335","2012-04-19",20.110001
"1336","2012-04-20",20.07
"1337","2012-04-23",19.91
"1338","2012-04-24",20.280001
"1339","2012-04-25",20.17
"1340","2012-04-26",20.4
"1341","2012-04-27",20.02
"1342","2012-04-30",20
"1343","2012-05-01",20.16
"1344","2012-05-02",20.15
"1345","2012-05-03",20.32
"1346","2012-05-04",20.26
"1347","2012-05-07",20.52
"1348","2012-05-08",21.040001
"1349","2012-05-09",21.709999
"1350","2012-05-10",21.870001
"1351","2012-05-11",20.68
"1352","2012-05-14",20.719999
"1353","2012-05-15",20.719999
"1354","2012-05-16",20.48
"1355","2012-05-17",20.5
"1356","2012-05-18",19.860001
"1357","2012-05-21",20
"1358","2012-05-22",19.879999
"1359","2012-05-23",19.809999
"1360","2012-05-24",20.02
"1361","2012-05-25",19.99
"1362","2012-05-29",20.01
"1363","2012-05-30",19.940001
"1364","2012-05-31",20.110001
"1365","2012-06-01",19.92
"1366","2012-06-04",19.98
"1367","2012-06-05",19.93
"1368","2012-06-06",19.950001
"1369","2012-06-07",19.860001
"1370","2012-06-08",20
"1371","2012-06-11",19.6
"1372","2012-06-12",19.84
"1373","2012-06-13",20
"1374","2012-06-14",20.01
"1375","2012-06-15",19.93
"1376","2012-06-18",19.67
"1377","2012-06-19",19.84
"1378","2012-06-20",20.01
"1379","2012-06-21",20.030001
"1380","2012-06-22",19.700001
"1381","2012-06-25",19.940001
"1382","2012-06-26",19.9
"1383","2012-06-27",20.01
"1384","2012-06-28",20.030001
"1385","2012-06-29",19.780001
"1386","2012-07-02",20.5
"1387","2012-07-03",20.82
"1388","2012-07-05",20.950001
"1389","2012-07-06",20.719999
"1390","2012-07-09",20.92
"1391","2012-07-10",21.049999
"1392","2012-07-11",20.950001
"1393","2012-07-12",20.6
"1394","2012-07-13",20.959999
"1395","2012-07-16",21.5
"1396","2012-07-17",21.950001
"1397","2012-07-18",21.940001
"1398","2012-07-19",21.76
"1399","2012-07-20",21.870001
"1400","2012-07-23",21.32
"1401","2012-07-24",21.209999
"1402","2012-07-25",21.35
"1403","2012-07-26",21.42
"1404","2012-07-27",21.530001
"1405","2012-07-30",21.26
"1406","2012-07-31",21.389999
"1407","2012-08-01",21.23
"1408","2012-08-02",21.48
"1409","2012-08-03",21.360001
"1410","2012-08-06",21.9
"1411","2012-08-07",22.6
"1412","2012-08-08",22.969999
"1413","2012-08-09",23.120001
"1414","2012-08-10",22.99
"1415","2012-08-13",22.9
"1416","2012-08-14",22.629999
"1417","2012-08-15",22.700001
"1418","2012-08-16",22.74
"1419","2012-08-17",22.84
"1420","2012-08-20",22.77
"1421","2012-08-21",22.469999
"1422","2012-08-22",22.5
"1423","2012-08-23",22.549999
"1424","2012-08-24",22.67
"1425","2012-08-27",22.01
"1426","2012-08-28",21.07
"1427","2012-08-29",20.309999
"1428","2012-08-30",19.91
"1429","2012-08-31",19.620001
"1430","2012-09-04",19.629999
"1431","2012-09-05",19.360001
"1432","2012-09-06",19
"1433","2012-09-07",19.110001
"1434","2012-09-10",18.959999
"1435","2012-09-11",19
"1436","2012-09-12",18.99
"1437","2012-09-13",18.889999
"1438","2012-09-14",19.24
"1439","2012-09-17",18.99
"1440","2012-09-18",19.49
"1441","2012-09-19",19.940001
"1442","2012-09-20",20.049999
"1443","2012-09-21",20.83
"1444","2012-09-24",21.18
"1445","2012-09-25",20.77
"1446","2012-09-26",21.200001
"1447","2012-09-27",21.469999
"1448","2012-09-28",20.700001
"1449","2012-10-01",20.719999
"1450","2012-10-02",20.82
"1451","2012-10-03",19.83
"1452","2012-10-04",19.559999
"1453","2012-10-05",19.389999
"1454","2012-10-08",19.469999
"1455","2012-10-09",19.110001
"1456","2012-10-10",19.15
"1457","2012-10-11",19.23
"1458","2012-10-12",19.5
"1459","2012-10-15",19.52
"1460","2012-10-16",19.379999
"1461","2012-10-17",19.25
"1462","2012-10-18",19.4
"1463","2012-10-19",19.23
"1464","2012-10-22",19.5
"1465","2012-10-23",19.35
"1466","2012-10-24",19.34
"1467","2012-10-25",19.77
"1468","2012-10-26",19.950001
"1469","2012-10-31",20.129999
"1470","2012-11-01",20.9
"1471","2012-11-02",20.75
"1472","2012-11-05",20.549999
"1473","2012-11-06",20.23
"1474","2012-11-07",19.889999
"1475","2012-11-08",19.4
"1476","2012-11-09",19.67
"1477","2012-11-12",19.5
"1478","2012-11-13",19.34
"1479","2012-11-14",19.52
"1480","2012-11-15",19.620001
"1481","2012-11-16",19.51
"1482","2012-11-19",19.790001
"1483","2012-11-20",19.6
"1484","2012-11-21",19.719999
"1485","2012-11-23",19.700001
"1486","2012-11-26",19.700001
"1487","2012-11-27",19.74
"1488","2012-11-28",19.93
"1489","2012-11-29",19.91
"1490","2012-11-30",19.889999
"1491","2012-12-03",19.629999
"1492","2012-12-04",19.57
"1493","2012-12-05",19.65
"1494","2012-12-06",19.700001
"1495","2012-12-07",19.58
"1496","2012-12-10",19.77
"1497","2012-12-11",19.719999
"1498","2012-12-12",19.540001
"1499","2012-12-13",19.549999
"1500","2012-12-14",19.549999
"1501","2012-12-17",20.24
"1502","2012-12-18",21.09
"1503","2012-12-19",21.24
"1504","2012-12-20",21.4
"1505","2012-12-21",22.870001
"1506","2012-12-24",22.93
"1507","2012-12-26",22.32
"1508","2012-12-27",21.43
"1509","2012-12-28",20.549999
"1510","2012-12-31",21.450001
"1511","2013-01-02",22.82
"1512","2013-01-03",22.27
"1513","2013-01-04",21.860001
"1514","2013-01-07",22.51
"1515","2013-01-08",21.82
"1516","2013-01-09",21.969999
"1517","2013-01-10",22.75
"1518","2013-01-11",22.620001
"1519","2013-01-14",22.18
"1520","2013-01-15",22.17
"1521","2013-01-16",22.91
"1522","2013-01-17",22.75
"1523","2013-01-18",22.58
"1524","2013-01-22",23.1
"1525","2013-01-23",22.75
"1526","2013-01-24",22.82
"1527","2013-01-25",22.91
"1528","2013-01-28",23.110001
"1529","2013-01-29",23.889999
"1530","2013-01-30",23.110001
"1531","2013-01-31",23.459999
"1532","2013-02-01",24.17
"1533","2013-02-04",24.02
"1534","2013-02-05",23.690001
"1535","2013-02-06",23.030001
"1536","2013-02-07",22.049999
"1537","2013-02-08",21.620001
"1538","2013-02-11",21.99
"1539","2013-02-12",22.799999
"1540","2013-02-13",23.58
"1541","2013-02-14",23.35
"1542","2013-02-15",22.98
"1543","2013-02-19",23
"1544","2013-02-20",22.9
"1545","2013-02-21",23
"1546","2013-02-22",23.25
"1547","2013-02-25",22.99
"1548","2013-02-26",22.85
"1549","2013-02-27",22.92
"1550","2013-02-28",23
"1551","2013-03-01",23.09
"1552","2013-03-04",23.84
"1553","2013-03-05",23.24
"1554","2013-03-06",23.92
"1555","2013-03-07",24.41
"1556","2013-03-08",25.190001
"1557","2013-03-11",25.16
"1558","2013-03-12",24.43
"1559","2013-03-13",23.98
"1560","2013-03-14",23.389999
"1561","2013-03-15",23.389999
"1562","2013-03-18",23.58
"1563","2013-03-19",24.049999
"1564","2013-03-20",25.08
"1565","2013-03-21",25.09
"1566","2013-03-22",25.49
"1567","2013-03-25",25.57
"1568","2013-03-26",25.25
"1569","2013-03-27",25.219999
"1570","2013-03-28",24.74
"1571","2013-04-01",24.33
"1572","2013-04-02",24.58
"1573","2013-04-03",23.26
"1574","2013-04-04",24.219999
"1575","2013-04-05",24.059999
"1576","2013-04-08",24.200001
"1577","2013-04-09",24.299999
"1578","2013-04-10",24.940001
"1579","2013-04-11",24.51
"1580","2013-04-12",24.41
"1581","2013-04-15",23.01
"1582","2013-04-16",23.219999
"1583","2013-04-17",21.469999
"1584","2013-04-18",20.16
"1585","2013-04-19",20.870001
"1586","2013-04-22",20.68
"1587","2013-04-23",21.200001
"1588","2013-04-24",21.190001
"1589","2013-04-25",21.129999
"1590","2013-04-26",20.540001
"1591","2013-04-29",20.530001
"1592","2013-04-30",20.59
"1593","2013-05-01",19.719999
"1594","2013-05-02",19.530001
"1595","2013-05-03",19.24
"1596","2013-05-06",19.18
"1597","2013-05-07",19.68
"1598","2013-05-08",20.34
"1599","2013-05-09",20.67
"1600","2013-05-10",21.01
"1601","2013-05-13",20.84
"1602","2013-05-14",20.99
"1603","2013-05-15",21.1
"1604","2013-05-16",21
"1605","2013-05-17",21.690001
"1606","2013-05-20",22.200001
"1607","2013-05-21",22.4
"1608","2013-05-22",22.129999
"1609","2013-05-23",22.139999
"1610","2013-05-24",22.65
"1611","2013-05-28",22.92
"1612","2013-05-29",22.610001
"1613","2013-05-30",22.84
"1614","2013-05-31",22.73
"1615","2013-06-03",22.540001
"1616","2013-06-04",22.110001
"1617","2013-06-05",21.1
"1618","2013-06-06",21.6
"1619","2013-06-07",22.469999
"1620","2013-06-10",22.299999
"1621","2013-06-11",22.27
"1622","2013-06-12",22.1
"1623","2013-06-13",22.65
"1624","2013-06-14",22.57
"1625","2013-06-17",22.540001
"1626","2013-06-18",23.52
"1627","2013-06-19",23.209999
"1628","2013-06-20",22.780001
"1629","2013-06-21",23.370001
"1630","2013-06-24",23.1
"1631","2013-06-25",23.99
"1632","2013-06-26",23.9
"1633","2013-06-27",24.35
"1634","2013-06-28",24.379999
"1635","2013-07-01",24.879999
"1636","2013-07-02",24.82
"1637","2013-07-03",24.77
"1638","2013-07-05",25.030001
"1639","2013-07-08",24.84
"1640","2013-07-09",24.870001
"1641","2013-07-10",25.030001
"1642","2013-07-11",24.639999
"1643","2013-07-12",24.879999
"1644","2013-07-15",25.450001
"1645","2013-07-16",25.25
"1646","2013-07-17",25.360001
"1647","2013-07-18",25.49
"1648","2013-07-19",25.49
"1649","2013-07-22",25.299999
"1650","2013-07-23",25.290001
"1651","2013-07-24",25.309999
"1652","2013-07-25",25.469999
"1653","2013-07-26",25.27
"1654","2013-07-29",25.01
"1655","2013-07-30",24.950001
"1656","2013-07-31",24.889999
"1657","2013-08-01",25.280001
"1658","2013-08-02",24.84
"1659","2013-08-05",25.24
"1660","2013-08-06",25.280001
"1661","2013-08-07",25.280001
"1662","2013-08-08",25.4
"1663","2013-08-09",25.08
"1664","2013-08-12",25.25
"1665","2013-08-13",25.02
"1666","2013-08-14",24.610001
"1667","2013-08-15",23.48
"1668","2013-08-16",22.450001
"1669","2013-08-19",22.4
"1670","2013-08-20",22.59
"1671","2013-08-21",22.440001
"1672","2013-08-22",22.58
"1673","2013-08-23",22.459999
"1674","2013-08-26",22.540001
"1675","2013-08-27",22.469999
"1676","2013-08-28",22.48
"1677","2013-08-29",22.530001
"1678","2013-08-30",22.49
"1679","2013-09-03",22.5
"1680","2013-09-04",22.49
"1681","2013-09-05",22.450001
"1682","2013-09-06",22.49
"1683","2013-09-09",22.629999
"1684","2013-09-10",22.59
"1685","2013-09-11",22.5
"1686","2013-09-12",22.73
"1687","2013-09-13",22.67
"1688","2013-09-16",22.690001
"1689","2013-09-17",23.07
"1690","2013-09-18",23.83
"1691","2013-09-19",24.690001
"1692","2013-09-20",25.65
"1693","2013-09-23",25.51
"1694","2013-09-24",24.870001
"1695","2013-09-25",24.719999
"1696","2013-09-26",24.879999
"1697","2013-09-27",24.889999
"1698","2013-09-30",24.969999
"1699","2013-10-01",24.639999
"1700","2013-10-02",24.5
"1701","2013-10-03",23.26
"1702","2013-10-04",23.67
"1703","2013-10-07",23.17
"1704","2013-10-08",22.809999
"1705","2013-10-09",22.889999
"1706","2013-10-10",23.75
"1707","2013-10-11",23.969999
"1708","2013-10-14",25.620001
"1709","2013-10-15",24.719999
"1710","2013-10-16",26.66
"1711","2013-10-17",27.059999
"1712","2013-10-18",26.309999
"1713","2013-10-21",26.889999
"1714","2013-10-22",27.24
"1715","2013-10-23",27.370001
"1716","2013-10-24",27.49
"1717","2013-10-25",27.18
"1718","2013-10-28",27.059999
"1719","2013-10-29",27.620001
"1720","2013-10-30",27.52
"1721","2013-10-31",27.459999
"1722","2013-11-01",27.27
"1723","2013-11-04",27.35
"1724","2013-11-05",27.41
"1725","2013-11-06",27.440001
"1726","2013-11-07",27.629999
"1727","2013-11-08",27.629999
"1728","2013-11-11",27.5
"1729","2013-11-12",27.6
"1730","2013-11-13",27.6
"1731","2013-11-14",27.6
"1732","2013-11-15",27.629999
"1733","2013-11-18",27.42
"1734","2013-11-19",27.33
"1735","2013-11-20",27.549999
"1736","2013-11-21",27.620001
"1737","2013-11-22",27.559999
"1738","2013-11-25",27.639999
"1739","2013-11-26",27.6
"1740","2013-11-27",27.65
"1741","2013-11-29",27.66
"1742","2013-12-02",26.58
"1743","2013-12-03",26.4
"1744","2013-12-04",26.75
"1745","2013-12-05",27.01
"1746","2013-12-06",27.6
"1747","2013-12-09",27.57
"1748","2013-12-10",27.379999
"1749","2013-12-11",27.6
"1750","2013-12-12",27.469999
"1751","2013-12-13",27.6
"1752","2013-12-16",27.68
"1753","2013-12-17",27.76
"1754","2013-12-18",27.639999
"1755","2013-12-19",27.67
"1756","2013-12-20",28.959999
"1757","2013-12-23",30.290001
"1758","2013-12-24",30.450001
"1759","2013-12-26",31.4
"1760","2013-12-27",30.969999
"1761","2013-12-30",30.280001
"1762","2013-12-31",30.73
"1763","2014-01-02",30.52
"1764","2014-01-03",30.65
"1765","2014-01-06",30.190001
"1766","2014-01-07",29.99
"1767","2014-01-08",28.940001
"1768","2014-01-09",27.98
"1769","2014-01-10",26.57
"1770","2014-01-13",26
"1771","2014-01-14",27.43
"1772","2014-01-15",27.43
"1773","2014-01-16",27.98
"1774","2014-01-17",28.049999
"1775","2014-01-21",28.690001
"1776","2014-01-22",28.65
"1777","2014-01-23",28.76
"1778","2014-01-24",28.110001
"1779","2014-01-27",28.209999
"1780","2014-01-28",28.309999
"1781","2014-01-29",28.709999
"1782","2014-01-30",30.059999
"1783","2014-01-31",30.83
"1784","2014-02-03",29.68
"1785","2014-02-04",29.030001
"1786","2014-02-05",28.719999
"1787","2014-02-06",30.65
"1788","2014-02-07",32.59
"1789","2014-02-10",34.779999
"1790","2014-02-11",35.459999
"1791","2014-02-12",33.799999
"1792","2014-02-13",34.970001
"1793","2014-02-14",35.540001
"1794","2014-02-18",36.68
"1795","2014-02-19",36.029999
"1796","2014-02-20",36.34
"1797","2014-02-21",36.209999
"1798","2014-02-24",37.16
"1799","2014-02-25",36.27
"1800","2014-02-26",36.849998
"1801","2014-02-27",37.150002
"1802","2014-02-28",37.150002
"1803","2014-03-03",37.029999
"1804","2014-03-04",37.279999
"1805","2014-03-05",37.650002
"1806","2014-03-06",38.139999
"1807","2014-03-07",38.130001
"1808","2014-03-10",38.470001
"1809","2014-03-11",37.619999
"1810","2014-03-12",37.09
"1811","2014-03-13",36.169998
"1812","2014-03-14",35.73
"1813","2014-03-17",36.169998
"1814","2014-03-18",36.16
"1815","2014-03-19",36.439999
"1816","2014-03-20",36.169998
"1817","2014-03-21",36.48
"1818","2014-03-24",36.150002
"1819","2014-03-25",36.810001
"1820","2014-03-26",36.23
"1821","2014-03-27",36.990002
"1822","2014-03-28",36.240002
"1823","2014-03-31",37.619999
"1824","2014-04-01",39.5
"1825","2014-04-02",39.59
"1826","2014-04-03",39.220001
"1827","2014-04-04",36.84
"1828","2014-04-07",35.619999
"1829","2014-04-08",37.490002
"1830","2014-04-09",36.709999
"1831","2014-04-10",35.189999
"1832","2014-04-11",36.369999
"1833","2014-04-14",36.259998
"1834","2014-04-15",36.880001
"1835","2014-04-16",36.779999
"1836","2014-04-17",37.029999
"1837","2014-04-21",38.240002
"1838","2014-04-22",38.23
"1839","2014-04-23",37.279999
"1840","2014-04-24",37.41
"1841","2014-04-25",35.77
"1842","2014-04-28",34.98
"1843","2014-04-29",34.369999
"1844","2014-04-30",34.32
"1845","2014-05-01",33.09
"1846","2014-05-02",34.27
"1847","2014-05-05",33.93
"1848","2014-05-06",33.369999
"1849","2014-05-07",33.41
"1850","2014-05-08",32.98
"1851","2014-05-09",33.48
"1852","2014-05-12",35.959999
"1853","2014-05-13",35.32
"1854","2014-05-14",33.099998
"1855","2014-05-15",32.720001
"1856","2014-05-16",33.68
"1857","2014-05-19",32.939999
"1858","2014-05-20",32.57
"1859","2014-05-21",32.139999
"1860","2014-05-22",32.27
"1861","2014-05-23",32.139999
"1862","2014-05-27",33.869999
"1863","2014-05-28",33.599998
"1864","2014-05-29",33.59
"1865","2014-05-30",33.279999
"1866","2014-06-02",32.400002
"1867","2014-06-03",31.950001
"1868","2014-06-04",32.389999
"1869","2014-06-05",34.650002
"1870","2014-06-06",35.830002
"1871","2014-06-09",36.950001
"1872","2014-06-10",36.689999
"1873","2014-06-11",35.700001
"1874","2014-06-12",35.48
"1875","2014-06-13",35.23
"1876","2014-06-16",33.860001
"1877","2014-06-17",34.099998
"1878","2014-06-18",34.040001
"1879","2014-06-19",34.360001
"1880","2014-06-20",34.509998
"1881","2014-06-23",33.599998
"1882","2014-06-24",32.700001
"1883","2014-06-25",31.879999
"1884","2014-06-26",32.110001
"1885","2014-06-27",32.599998
"1886","2014-06-30",33.349998
"1887","2014-07-01",36
"1888","2014-07-02",35.099998
"1889","2014-07-03",34.419998
"1890","2014-07-07",34.27
"1891","2014-07-08",34.09
"1892","2014-07-09",34.34
"1893","2014-07-10",33.060001
"1894","2014-07-11",32.830002
"1895","2014-07-14",32.82
"1896","2014-07-15",32.299999
"1897","2014-07-16",32.43
"1898","2014-07-17",32.189999
"1899","2014-07-18",32.299999
"1900","2014-07-21",32
"1901","2014-07-22",32.509998
"1902","2014-07-23",32.450001
"1903","2014-07-24",31.74
"1904","2014-07-25",31.559999
"1905","2014-07-28",31.280001
"1906","2014-07-29",31.280001
"1907","2014-07-30",31.309999
"1908","2014-07-31",30.26
"1909","2014-08-01",30.299999
"1910","2014-08-04",30.26
"1911","2014-08-05",30.5
"1912","2014-08-06",31.059999
"1913","2014-08-07",31.51
"1914","2014-08-08",31.92
"1915","2014-08-11",31.82
"1916","2014-08-12",31.32
"1917","2014-08-13",32.150002
"1918","2014-08-14",32.41
