"","date","AEZS"
"2186","2015-09-08",8
"2187","2015-09-09",7
"2188","2015-09-10",7
"2189","2015-09-11",6
"2190","2015-09-14",5
"2191","2015-09-15",5
"2192","2015-09-16",5
"2193","2015-09-17",5
"2194","2015-09-18",12
"2195","2015-09-21",8
"2196","2015-09-22",8
"2197","2015-09-23",9
"2198","2015-09-24",9
"2199","2015-09-25",9
"2200","2015-09-28",10
"2201","2015-09-29",10
"2202","2015-09-30",9
"2203","2015-10-01",9
"2204","2015-10-02",9
"2205","2015-10-05",9
"2206","2015-10-06",9
"2207","2015-10-07",9
"2208","2015-10-08",9
"2209","2015-10-09",9
"2210","2015-10-12",8
"2211","2015-10-13",7
"2212","2015-10-14",7
"2213","2015-10-15",7
"2214","2015-10-16",6
"2215","2015-10-19",6
"2216","2015-10-20",6
"2217","2015-10-21",6
"2218","2015-10-22",6
"2219","2015-10-23",5
"2220","2015-10-26",6
"2221","2015-10-27",5
"2222","2015-10-28",5
"2223","2015-10-29",4
"2224","2015-10-30",4
"2225","2015-11-02",5
"2226","2015-11-03",6
"2227","2015-11-04",6
"2228","2015-11-05",6
"2229","2015-11-06",6
"2230","2015-11-09",6
"2231","2015-11-10",6
"2232","2015-11-11",5
"2233","2015-11-12",5
"2234","2015-11-13",5
"2235","2015-11-16",4
"2236","2015-11-17",4
"2237","2015-11-18",4
"2238","2015-11-19",4
"2239","2015-11-20",4.23
"2240","2015-11-23",8.52
"2241","2015-11-24",7.68
"2242","2015-11-25",11.43
"2243","2015-11-27",11.06
"2244","2015-11-30",9.7
"2245","2015-12-01",9.95
"2246","2015-12-02",8.85
"2247","2015-12-03",8.36
"2248","2015-12-04",7.94
"2249","2015-12-07",6.99
"2250","2015-12-08",7.1
"2251","2015-12-09",4.79
"2252","2015-12-10",4.68
"2253","2015-12-11",4.42
"2254","2015-12-14",4.83
"2255","2015-12-15",4.47
"2256","2015-12-16",4.56
"2257","2015-12-17",4.65
"2258","2015-12-18",4.58
"2259","2015-12-21",5.06
"2260","2015-12-22",5.18
"2261","2015-12-23",4.95
"2262","2015-12-24",4.95
"2263","2015-12-28",4.86
"2264","2015-12-29",4.72
"2265","2015-12-30",4.81
"2266","2015-12-31",4.48
"2267","2016-01-04",4.4
"2268","2016-01-05",4.21
"2269","2016-01-06",3.64
"2270","2016-01-07",3.29
"2271","2016-01-08",3.29
"2272","2016-01-11",3.13
"2273","2016-01-12",2.95
"2274","2016-01-13",2.77
"2275","2016-01-14",2.83
"2276","2016-01-15",2.67
"2277","2016-01-19",3.12
"2278","2016-01-20",3.01
"2279","2016-01-21",3.07
"2280","2016-01-22",3.06
"2281","2016-01-25",3.57
"2282","2016-01-26",3.66
"2283","2016-01-27",3.31
"2284","2016-01-28",3.14
"2285","2016-01-29",3.25
"2286","2016-02-01",3.13
"2287","2016-02-02",2.98
"2288","2016-02-03",2.97
"2289","2016-02-04",3.06
"2290","2016-02-05",3.09
"2291","2016-02-08",3
"2292","2016-02-09",2.94
"2293","2016-02-10",2.81
"2294","2016-02-11",2.85
"2295","2016-02-12",2.89
"2296","2016-02-16",3
"2297","2016-02-17",3.18
"2298","2016-02-18",3.11
"2299","2016-02-19",3.02
"2300","2016-02-22",2.99
"2301","2016-02-23",3.1
"2302","2016-02-24",3.15
"2303","2016-02-25",3.12
"2304","2016-02-26",3.02
"2305","2016-02-29",2.96
"2306","2016-03-01",3.08
"2307","2016-03-02",3.61
"2308","2016-03-03",3.99
"2309","2016-03-04",3.72
"2310","2016-03-07",3.97
"2311","2016-03-08",3.74
"2312","2016-03-09",3.61
"2313","2016-03-10",3.52
"2314","2016-03-11",3.76
"2315","2016-03-14",3.82
"2316","2016-03-15",3.56
"2317","2016-03-16",3.6
"2318","2016-03-17",3.59
"2319","2016-03-18",3.58
"2320","2016-03-21",3.51
"2321","2016-03-22",3.57
"2322","2016-03-23",3.43
"2323","2016-03-24",3.4
"2324","2016-03-28",3.28
"2325","2016-03-29",3.49
"2326","2016-03-30",3.18
"2327","2016-03-31",3.32
"2328","2016-04-01",3.53
"2329","2016-04-04",3.47
"2330","2016-04-05",3.36
"2331","2016-04-06",3.6
"2332","2016-04-07",3.54
"2333","2016-04-08",3.6
"2334","2016-04-11",3.61
"2335","2016-04-12",3.7
"2336","2016-04-13",3.74
"2337","2016-04-14",3.82
"2338","2016-04-15",4.24
"2339","2016-04-18",4.38
"2340","2016-04-19",4.18
"2341","2016-04-20",4.03
"2342","2016-04-21",4.07
"2343","2016-04-22",4.18
"2344","2016-04-25",4.13
"2345","2016-04-26",4.16
"2346","2016-04-27",4.06
"2347","2016-04-28",4.2
"2348","2016-04-29",4.05
"2349","2016-05-02",3.92
"2350","2016-05-03",3.73
"2351","2016-05-04",3.47
"2352","2016-05-05",3.27
"2353","2016-05-06",3.42
"2354","2016-05-09",3.48
"2355","2016-05-10",3.74
"2356","2016-05-11",3.55
"2357","2016-05-12",3.37
"2358","2016-05-13",3.33
"2359","2016-05-16",3.43
"2360","2016-05-17",3.43
"2361","2016-05-18",3.37
"2362","2016-05-19",3.31
"2363","2016-05-20",3.45
"2364","2016-05-23",3.44
"2365","2016-05-24",3.46
"2366","2016-05-25",3.56
"2367","2016-05-26",3.48
"2368","2016-05-27",3.5
"2369","2016-05-31",3.41
"2370","2016-06-01",3.39
"2371","2016-06-02",3.42
"2372","2016-06-03",3.37
"2373","2016-06-06",3.61
"2374","2016-06-07",3.65
"2375","2016-06-08",3.52
"2376","2016-06-09",3.63
"2377","2016-06-10",3.53
"2378","2016-06-13",3.5
"2379","2016-06-14",3.44
"2380","2016-06-15",3.52
"2381","2016-06-16",3.45
"2382","2016-06-17",3.57
"2383","2016-06-20",3.59
"2384","2016-06-21",3.55
"2385","2016-06-22",3.45
"2386","2016-06-23",3.48
"2387","2016-06-24",3.22
"2388","2016-06-27",3.01
"2389","2016-06-28",3.2
"2390","2016-06-29",3.27
"2391","2016-06-30",3.26
"2392","2016-07-01",3.61
"2393","2016-07-05",3.39
"2394","2016-07-06",3.35
"2395","2016-07-07",3.33
"2396","2016-07-08",3.3
"2397","2016-07-11",3.38
"2398","2016-07-12",3.62
"2399","2016-07-13",3.51
"2400","2016-07-14",3.58
"2401","2016-07-15",3.57
"2402","2016-07-18",3.52
"2403","2016-07-19",3.38
"2404","2016-07-20",3.43
"2405","2016-07-21",3.51
"2406","2016-07-22",3.44
"2407","2016-07-25",3.33
"2408","2016-07-26",3.34
"2409","2016-07-27",3.3
"2410","2016-07-28",3.35
"2411","2016-07-29",3.37
"2412","2016-08-01",3.44
"2413","2016-08-02",3.4
"2414","2016-08-03",3.43
"2415","2016-08-04",3.47
"2416","2016-08-05",3.46
"2417","2016-08-08",3.51
"2418","2016-08-09",3.61
"2419","2016-08-10",3.45
"2420","2016-08-11",3.54
"2421","2016-08-12",3.61
"2422","2016-08-15",3.61
"2423","2016-08-16",3.65
"2424","2016-08-17",3.65
"2425","2016-08-18",3.68
"2426","2016-08-19",3.68
"2427","2016-08-22",3.67
"2428","2016-08-23",3.67
"2429","2016-08-24",3.62
"2430","2016-08-25",3.62
"2431","2016-08-26",3.72
"2432","2016-08-29",3.63
"2433","2016-08-30",3.63
"2434","2016-08-31",3.61
"2435","2016-09-01",3.56
"2436","2016-09-02",3.53
"2437","2016-09-06",3.66
"2438","2016-09-07",3.73
"2439","2016-09-08",3.73
"2440","2016-09-09",3.6
"2441","2016-09-12",3.6
"2442","2016-09-13",3.43
"2443","2016-09-14",3.41
"2444","2016-09-15",3.38
"2445","2016-09-16",3.35
"2446","2016-09-19",3.36
"2447","2016-09-20",3.39
"2448","2016-09-21",3.47
"2449","2016-09-22",3.49
"2450","2016-09-23",3.46
"2451","2016-09-26",3.42
"2452","2016-09-27",3.4
"2453","2016-09-28",3.45
"2454","2016-09-29",3.42
"2455","2016-09-30",3.44
"2456","2016-10-03",3.44
"2457","2016-10-04",3.45
"2458","2016-10-05",3.4
"2459","2016-10-06",3.4
"2460","2016-10-07",3.39
"2461","2016-10-10",3.34
"2462","2016-10-11",3.47
"2463","2016-10-12",3.8
"2464","2016-10-13",4.05
"2465","2016-10-14",3.74
"2466","2016-10-17",4.06
"2467","2016-10-18",4.23
"2468","2016-10-19",4.65
"2469","2016-10-20",4.89
"2470","2016-10-21",4.94
"2471","2016-10-24",4.86
"2472","2016-10-25",4.55
"2473","2016-10-26",4.18
"2474","2016-10-27",3.79
"2475","2016-10-28",3.82
"2476","2016-10-31",3.85
"2477","2016-11-01",4
"2478","2016-11-02",3.7
"2479","2016-11-03",3.5
"2480","2016-11-04",3.45
"2481","2016-11-07",3.5
"2482","2016-11-08",3.25
"2483","2016-11-09",3.45
"2484","2016-11-10",3.55
"2485","2016-11-11",3.5
"2486","2016-11-14",3.45
"2487","2016-11-15",3.45
"2488","2016-11-16",3.5
"2489","2016-11-17",3.45
"2490","2016-11-18",3.5
"2491","2016-11-21",3.4
"2492","2016-11-22",3.45
"2493","2016-11-23",3.45
"2494","2016-11-25",3.4
"2495","2016-11-28",3.4
"2496","2016-11-29",3.45
"2497","2016-11-30",3.4
"2498","2016-12-01",3.4
"2499","2016-12-02",3.45
"2500","2016-12-05",3.45
"2501","2016-12-06",3.45
"2502","2016-12-07",3.5
"2503","2016-12-08",3.7
"2504","2016-12-09",3.8
"2505","2016-12-12",3.85
"2506","2016-12-13",3.8
"2507","2016-12-14",3.8
"2508","2016-12-15",3.8
"2509","2016-12-16",3.7
"2510","2016-12-19",3.8
"2511","2016-12-20",3.85
"2512","2016-12-21",3.95
"2513","2016-12-22",4.1
"2514","2016-12-23",4.1
"2515","2016-12-27",4.05
"2516","2016-12-28",3.55
"2517","2016-12-29",3.6
"2518","2016-12-30",3.6
"2519","2017-01-03",3.5
"2520","2017-01-04",3.65
"2521","2017-01-05",3
"2522","2017-01-06",2.75
"2523","2017-01-09",2.75
"2524","2017-01-10",2.65
"2525","2017-01-11",2.45
"2526","2017-01-12",2.45
"2527","2017-01-13",2.55
"2528","2017-01-17",2.9
"2529","2017-01-18",2.7
"2530","2017-01-19",2.75
"2531","2017-01-20",2.7
"2532","2017-01-23",2.55
"2533","2017-01-24",2.55
"2534","2017-01-25",2.6
"2535","2017-01-26",2.6
"2536","2017-01-27",2.55
"2537","2017-01-30",2.6
"2538","2017-01-31",3.15
"2539","2017-02-01",3.1
"2540","2017-02-02",3.05
"2541","2017-02-03",2.95
"2542","2017-02-06",2.85
"2543","2017-02-07",2.85
"2544","2017-02-08",2.8
"2545","2017-02-09",2.95
"2546","2017-02-10",3.05
"2547","2017-02-13",3.3
"2548","2017-02-14",3.3
"2549","2017-02-15",3.35
"2550","2017-02-16",3.35
"2551","2017-02-17",3.35
"2552","2017-02-21",3.15
"2553","2017-02-22",3.1
"2554","2017-02-23",3.15
"2555","2017-02-24",3
"2556","2017-02-27",3.05
"2557","2017-02-28",3.05
"2558","2017-03-01",3
"2559","2017-03-02",3.1
"2560","2017-03-03",3
"2561","2017-03-06",3.05
"2562","2017-03-07",3.1
"2563","2017-03-08",3.1
"2564","2017-03-09",3.1
"2565","2017-03-10",3.05
"2566","2017-03-13",3
"2567","2017-03-14",2.9
"2568","2017-03-15",3
"2569","2017-03-16",2.95
"2570","2017-03-17",3
"2571","2017-03-20",2.9
"2572","2017-03-21",2.8
"2573","2017-03-22",2.7
"2574","2017-03-23",2.75
"2575","2017-03-24",2.9
"2576","2017-03-27",3
"2577","2017-03-28",2.95
"2578","2017-03-29",2.9
"2579","2017-03-30",3.05
"2580","2017-03-31",3
"2581","2017-04-03",3
"2582","2017-04-04",3.05
"2583","2017-04-05",2.95
"2584","2017-04-06",2.9
"2585","2017-04-07",2.95
"2586","2017-04-10",2.95
"2587","2017-04-11",3
"2588","2017-04-12",2.95
"2589","2017-04-13",2.98
"2590","2017-04-17",3
"2591","2017-04-18",2.8
"2592","2017-04-19",3
"2593","2017-04-20",2.95
"2594","2017-04-21",2.95
"2595","2017-04-24",3.05
"2596","2017-04-25",3.1
"2597","2017-04-26",3.1
"2598","2017-04-27",3.05
"2599","2017-04-28",3.35
"2600","2017-05-01",1.35
"2601","2017-05-02",0.9
"2602","2017-05-03",0.99
"2603","2017-05-04",0.94
"2604","2017-05-05",0.89
"2605","2017-05-08",0.9
"2606","2017-05-09",0.84
"2607","2017-05-10",0.84
"2608","2017-05-11",0.85
"2609","2017-05-12",0.84
"2610","2017-05-15",0.85
"2611","2017-05-16",0.88
"2612","2017-05-17",0.85
"2613","2017-05-18",0.85
"2614","2017-05-19",0.86
"2615","2017-05-22",0.86
"2616","2017-05-23",0.88
"2617","2017-05-24",0.89
"2618","2017-05-25",0.96
"2619","2017-05-26",1.18
"2620","2017-05-30",1.09
"2621","2017-05-31",1.11
"2622","2017-06-01",1.07
"2623","2017-06-02",1.03
"2624","2017-06-05",1.06
"2625","2017-06-06",1.07
"2626","2017-06-07",1.09
"2627","2017-06-08",1.07
"2628","2017-06-09",1.08
"2629","2017-06-12",1.04
"2630","2017-06-13",1.03
"2631","2017-06-14",1.03
"2632","2017-06-15",1.02
"2633","2017-06-16",0.97
"2634","2017-06-19",0.96
"2635","2017-06-20",0.92
"2636","2017-06-21",0.91
"2637","2017-06-22",0.96
"2638","2017-06-23",0.97
"2639","2017-06-26",0.95
"2640","2017-06-27",1
"2641","2017-06-28",0.98
"2642","2017-06-29",0.97
"2643","2017-06-30",1
"2644","2017-07-03",0.99
"2645","2017-07-05",0.98
"2646","2017-07-06",1
"2647","2017-07-07",1.01
"2648","2017-07-10",1.03
"2649","2017-07-11",1.03
"2650","2017-07-12",1.01
"2651","2017-07-13",1.06
"2652","2017-07-14",1.08
"2653","2017-07-17",1.05
"2654","2017-07-18",1.02
"2655","2017-07-19",2.34
"2656","2017-07-20",2.8
"2657","2017-07-21",2.87
"2658","2017-07-24",2.3
"2659","2017-07-25",2.25
"2660","2017-07-26",2.2
"2661","2017-07-27",2.11
"2662","2017-07-28",2.18
"2663","2017-07-31",2
"2664","2017-08-01",1.72
"2665","2017-08-02",1.62
"2666","2017-08-03",1.79
"2667","2017-08-04",1.97
"2668","2017-08-07",1.9
"2669","2017-08-08",1.82
"2670","2017-08-09",1.8
"2671","2017-08-10",1.73
"2672","2017-08-11",2.04
"2673","2017-08-14",2.05
"2674","2017-08-15",2.07
"2675","2017-08-16",1.95
"2676","2017-08-17",1.87
"2677","2017-08-18",1.88
"2678","2017-08-21",1.92
"2679","2017-08-22",1.91
"2680","2017-08-23",1.86
"2681","2017-08-24",1.81
"2682","2017-08-25",1.94
"2683","2017-08-28",1.97
"2684","2017-08-29",1.88
"2685","2017-08-30",1.92
"2686","2017-08-31",1.95
"2687","2017-09-01",1.92
"2688","2017-09-05",1.86
"2689","2017-09-06",1.88
"2690","2017-09-07",1.87
"2691","2017-09-08",1.84
"2692","2017-09-11",2.02
"2693","2017-09-12",2
"2694","2017-09-13",1.98
"2695","2017-09-14",1.93
"2696","2017-09-15",1.91
"2697","2017-09-18",1.97
"2698","2017-09-19",2.1
"2699","2017-09-20",2.15
"2700","2017-09-21",2.1
"2701","2017-09-22",2.13
"2702","2017-09-25",2.23
"2703","2017-09-26",2.15
"2704","2017-09-27",2.08
"2705","2017-09-28",2.11
"2706","2017-09-29",2.03
"2707","2017-10-02",2.07
"2708","2017-10-03",2.06
"2709","2017-10-04",2.04
"2710","2017-10-05",2.05
"2711","2017-10-06",2.12
"2712","2017-10-09",2.06
"2713","2017-10-10",2.12
"2714","2017-10-11",2.2
"2715","2017-10-12",2.29
"2716","2017-10-13",2.26
"2717","2017-10-16",2.16
"2718","2017-10-17",2.07
"2719","2017-10-18",2.05
"2720","2017-10-19",2.01
"2721","2017-10-20",2.03
"2722","2017-10-23",2
"2723","2017-10-24",1.99
"2724","2017-10-25",1.94
"2725","2017-10-26",1.88
"2726","2017-10-27",1.88
"2727","2017-10-30",1.88
"2728","2017-10-31",1.9
"2729","2017-11-01",1.89
"2730","2017-11-02",1.87
"2731","2017-11-03",1.91
"2732","2017-11-06",1.92
"2733","2017-11-07",1.89
"2734","2017-11-08",1.9
"2735","2017-11-09",1.97
"2736","2017-11-10",2.05
"2737","2017-11-13",2
"2738","2017-11-14",1.93
"2739","2017-11-15",1.94
"2740","2017-11-16",1.94
"2741","2017-11-17",1.92
"2742","2017-11-20",2.1
"2743","2017-11-21",2.07
"2744","2017-11-22",2.09
"2745","2017-11-24",2.1
"2746","2017-11-27",2.06
"2747","2017-11-28",2.1
"2748","2017-11-29",2.04
"2749","2017-11-30",2.01
"2750","2017-12-01",1.96
"2751","2017-12-04",2.15
"2752","2017-12-05",2.15
"2753","2017-12-06",2.15
"2754","2017-12-07",2.16
"2755","2017-12-08",2.23
"2756","2017-12-11",2.2
"2757","2017-12-12",2.18
"2758","2017-12-13",2.24
"2759","2017-12-14",2.22
"2760","2017-12-15",2.08
"2761","2017-12-18",2.03
"2762","2017-12-19",2.02
"2763","2017-12-20",2.01
"2764","2017-12-21",2.7
"2765","2017-12-22",2.45
"2766","2017-12-26",2.33
"2767","2017-12-27",2.36
"2768","2017-12-28",2.41
"2769","2017-12-29",2.36
"2770","2018-01-02",2.37
"2771","2018-01-03",2.29
"2772","2018-01-04",2.32
"2773","2018-01-05",2.35
"2774","2018-01-08",2.3
"2775","2018-01-09",2.25
"2776","2018-01-10",2.25
"2777","2018-01-11",2.23
"2778","2018-01-12",2.17
"2779","2018-01-16",2.07
"2780","2018-01-17",2.41
"2781","2018-01-18",2.28
"2782","2018-01-19",2.28
"2783","2018-01-22",2.4
"2784","2018-01-23",2.4
"2785","2018-01-24",2.35
"2786","2018-01-25",2.33
"2787","2018-01-26",2.39
"2788","2018-01-29",2.35
"2789","2018-01-30",2.23
"2790","2018-01-31",2.16
"2791","2018-02-01",2.18
"2792","2018-02-02",2.09
"2793","2018-02-05",2.03
"2794","2018-02-06",2.06
"2795","2018-02-07",2.03
"2796","2018-02-08",1.95
"2797","2018-02-09",1.91
"2798","2018-02-12",1.88
"2799","2018-02-13",1.89
"2800","2018-02-14",1.93
"2801","2018-02-15",1.95
"2802","2018-02-16",1.9
"2803","2018-02-20",1.88
"2804","2018-02-21",1.86
"2805","2018-02-22",1.89
"2806","2018-02-23",1.88
"2807","2018-02-26",1.89
"2808","2018-02-27",1.85
"2809","2018-02-28",1.79
"2810","2018-03-01",1.7
"2811","2018-03-02",1.79
"2812","2018-03-05",1.63
"2813","2018-03-06",1.61
"2814","2018-03-07",1.61
"2815","2018-03-08",1.64
"2816","2018-03-09",1.69
"2817","2018-03-12",1.69
"2818","2018-03-13",1.65
"2819","2018-03-14",1.63
"2820","2018-03-15",1.68
"2821","2018-03-16",1.69
"2822","2018-03-19",1.65
"2823","2018-03-20",1.65
"2824","2018-03-21",1.67
"2825","2018-03-22",1.66
"2826","2018-03-23",1.6
"2827","2018-03-26",1.56
"2828","2018-03-27",1.62
"2829","2018-03-28",1.5
"2830","2018-03-29",1.46
"2831","2018-04-02",1.33
"2832","2018-04-03",1.19
"2833","2018-04-04",1.26
"2834","2018-04-05",1.31
"2835","2018-04-06",1.35
"2836","2018-04-09",1.36
"2837","2018-04-10",1.31
"2838","2018-04-11",1.33
"2839","2018-04-12",1.41
"2840","2018-04-13",1.44
"2841","2018-04-16",1.49
"2842","2018-04-17",1.43
"2843","2018-04-18",1.48
"2844","2018-04-19",1.5
"2845","2018-04-20",1.56
"2846","2018-04-23",1.61
"2847","2018-04-24",1.55
"2848","2018-04-25",1.65
"2849","2018-04-26",1.62
"2850","2018-04-27",1.67
"2851","2018-04-30",1.66
"2852","2018-05-01",1.68
"2853","2018-05-02",1.76
"2854","2018-05-03",1.87
"2855","2018-05-04",1.87
"2856","2018-05-07",1.9
"2857","2018-05-08",1.79
"2858","2018-05-09",1.71
"2859","2018-05-10",1.68
"2860","2018-05-11",1.79
"2861","2018-05-14",1.86
"2862","2018-05-15",1.88
"2863","2018-05-16",1.83
"2864","2018-05-17",1.9
"2865","2018-05-18",1.88
"2866","2018-05-21",1.97
"2867","2018-05-22",1.92
"2868","2018-05-23",1.94
"2869","2018-05-24",2.03
"2870","2018-05-25",2.16
"2871","2018-05-29",2.44
"2872","2018-05-30",2.62
"2873","2018-05-31",2.37
"2874","2018-06-01",2.37
"2875","2018-06-04",2.25
"2876","2018-06-05",2.2
"2877","2018-06-06",2.1
"2878","2018-06-07",2.04
"2879","2018-06-08",2.12
"2880","2018-06-11",2.21
"2881","2018-06-12",2.22
"2882","2018-06-13",2.15
"2883","2018-06-14",2.12
"2884","2018-06-15",2.14
"2885","2018-06-18",2.19
"2886","2018-06-19",2.15
"2887","2018-06-20",2.2
"2888","2018-06-21",2.13
"2889","2018-06-22",2.11
"2890","2018-06-25",2.06
"2891","2018-06-26",2.05
"2892","2018-06-27",1.88
"2893","2018-06-28",1.98
"2894","2018-06-29",1.95
"2895","2018-07-02",2
"2896","2018-07-03",2
"2897","2018-07-05",1.95
"2898","2018-07-06",2.03
"2899","2018-07-09",1.99
"2900","2018-07-10",1.97
"2901","2018-07-11",1.99
"2902","2018-07-12",1.97
"2903","2018-07-13",1.96
"2904","2018-07-16",1.92
"2905","2018-07-17",1.94
"2906","2018-07-18",1.92
"2907","2018-07-19",1.94
"2908","2018-07-20",1.92
"2909","2018-07-23",1.88
"2910","2018-07-24",1.88
"2911","2018-07-25",1.86
"2912","2018-07-26",1.75
"2913","2018-07-27",1.77
"2914","2018-07-30",1.8
"2915","2018-07-31",1.78
"2916","2018-08-01",1.92
"2917","2018-08-02",1.89
"2918","2018-08-03",1.97
"2919","2018-08-06",1.94
"2920","2018-08-07",1.93
"2921","2018-08-08",1.99
"2922","2018-08-09",2.02
"2923","2018-08-10",1.94
"2924","2018-08-13",1.85
"2925","2018-08-14",1.86
"2926","2018-08-15",1.88
"2927","2018-08-16",1.82
"2928","2018-08-17",1.82
"2929","2018-08-20",1.82
"2930","2018-08-21",1.77
"2931","2018-08-22",1.83
"2932","2018-08-23",1.86
"2933","2018-08-24",1.79
"2934","2018-08-27",1.76
"2935","2018-08-28",1.8
"2936","2018-08-29",1.8
"2937","2018-08-30",1.84
"2938","2018-08-31",1.82
"2939","2018-09-04",1.8
"2940","2018-09-05",1.78
"2941","2018-09-06",1.76
"2942","2018-09-07",1.75
"2943","2018-09-10",1.7
"2944","2018-09-11",1.68
"2945","2018-09-12",1.68
"2946","2018-09-13",1.64
"2947","2018-09-14",1.6
"2948","2018-09-17",1.64
"2949","2018-09-18",1.65
"2950","2018-09-19",1.63
"2951","2018-09-20",1.74
"2952","2018-09-21",1.73
"2953","2018-09-24",1.71
"2954","2018-09-25",1.71
"2955","2018-09-26",1.73
"2956","2018-09-27",1.74
"2957","2018-09-28",1.74
"2958","2018-10-01",1.75
"2959","2018-10-02",1.76
"2960","2018-10-03",1.78
"2961","2018-10-04",1.76
"2962","2018-10-05",1.74
"2963","2018-10-08",1.67
"2964","2018-10-09",1.66
"2965","2018-10-10",1.69
"2966","2018-10-11",1.62
"2967","2018-10-12",1.54
"2968","2018-10-15",1.52
"2969","2018-10-16",1.54
"2970","2018-10-17",1.53
"2971","2018-10-18",1.39
"2972","2018-10-19",1.46
"2973","2018-10-22",1.45
"2974","2018-10-23",1.42
"2975","2018-10-24",1.3
"2976","2018-10-25",1.33
"2977","2018-10-26",1.3
"2978","2018-10-29",1.32
"2979","2018-10-30",1.3
"2980","2018-10-31",2.18
"2981","2018-11-01",2.18
"2982","2018-11-02",2.23
"2983","2018-11-05",2.37
"2984","2018-11-06",2.37
"2985","2018-11-07",2.06
"2986","2018-11-08",2.13
"2987","2018-11-09",2.26
"2988","2018-11-12",2.41
"2989","2018-11-13",2.38
"2990","2018-11-14",2.43
"2991","2018-11-15",2.54
"2992","2018-11-16",2.9
"2993","2018-11-19",3
"2994","2018-11-20",3.02
"2995","2018-11-21",3.02
"2996","2018-11-23",2.92
"2997","2018-11-26",3
"2998","2018-11-27",3.04
"2999","2018-11-28",3.06
"3000","2018-11-29",3.14
"3001","2018-11-30",3.38
"3002","2018-12-03",3.87
"3003","2018-12-04",3.66
"3004","2018-12-06",3.69
"3005","2018-12-07",3.67
"3006","2018-12-10",3.51
"3007","2018-12-11",3.3
"3008","2018-12-12",3.3
"3009","2018-12-13",3.05
"3010","2018-12-14",2.85
"3011","2018-12-17",2.9
"3012","2018-12-18",2.71
"3013","2018-12-19",2.83
"3014","2018-12-20",2.75
"3015","2018-12-21",2.59
"3016","2018-12-24",2.56
"3017","2018-12-26",2.72
"3018","2018-12-27",2.85
"3019","2018-12-28",2.97
"3020","2018-12-31",2.94
"3021","2019-01-02",3.03
"3022","2019-01-03",3.08
"3023","2019-01-04",3.41
"3024","2019-01-07",3.49
"3025","2019-01-08",3.35
"3026","2019-01-09",3.39
"3027","2019-01-10",3.47
"3028","2019-01-11",3.69
"3029","2019-01-14",3.9
"3030","2019-01-15",4
"3031","2019-01-16",3.6
"3032","2019-01-17",3.8
"3033","2019-01-18",3.54
"3034","2019-01-22",3.59
"3035","2019-01-23",3.47
"3036","2019-01-24",3.54
"3037","2019-01-25",3.63
"3038","2019-01-28",3.85
"3039","2019-01-29",3.95
"3040","2019-01-30",3.94
"3041","2019-01-31",3.83
"3042","2019-02-01",3.96
"3043","2019-02-04",4.22
"3044","2019-02-05",4.12
"3045","2019-02-06",4.1
"3046","2019-02-07",4.18
"3047","2019-02-08",4.15
"3048","2019-02-11",4.2
"3049","2019-02-12",4.15
"3050","2019-02-13",4.07
"3051","2019-02-14",4.04
"3052","2019-02-15",3.93
"3053","2019-02-19",4.08
"3054","2019-02-20",4.05
"3055","2019-02-21",4.03
"3056","2019-02-22",4.13
"3057","2019-02-25",4.18
"3058","2019-02-26",4
"3059","2019-02-27",3.97
"3060","2019-02-28",3.97
"3061","2019-03-01",4
"3062","2019-03-04",3.78
"3063","2019-03-05",3.86
"3064","2019-03-06",3.6
"3065","2019-03-07",3.61
"3066","2019-03-08",3.65
"3067","2019-03-11",3.67
"3068","2019-03-12",3.69
"3069","2019-03-13",4
"3070","2019-03-14",3.98
"3071","2019-03-15",3.96
"3072","2019-03-18",4
"3073","2019-03-19",4.22
"3074","2019-03-20",4.21
"3075","2019-03-21",4.27
"3076","2019-03-22",4.14
"3077","2019-03-25",4.19
"3078","2019-03-26",4.15
"3079","2019-03-27",4.06
"3080","2019-03-28",4.13
"3081","2019-03-29",4.65
"3082","2019-04-01",5.1
"3083","2019-04-02",5.19
"3084","2019-04-03",5.15
"3085","2019-04-04",5.43
"3086","2019-04-05",5.43
"3087","2019-04-08",5.4
"3088","2019-04-09",5.21
"3089","2019-04-10",5.18
"3090","2019-04-11",4.6
"3091","2019-04-12",4.63
"3092","2019-04-15",4.48
"3093","2019-04-16",4.35
"3094","2019-04-17",4.31
"3095","2019-04-18",4.25
"3096","2019-04-22",3.97
"3097","2019-04-23",4.02
"3098","2019-04-24",3.85
"3099","2019-04-25",3.9
"3100","2019-04-26",4.02
"3101","2019-04-29",4.13
"3102","2019-04-30",3.98
"3103","2019-05-01",3.62
"3104","2019-05-02",3.49
"3105","2019-05-03",3.7
"3106","2019-05-06",3.78
"3107","2019-05-07",3.8
"3108","2019-05-08",3.37
"3109","2019-05-09",3.17
"3110","2019-05-10",3.19
"3111","2019-05-13",3.03
"3112","2019-05-14",3.15
"3113","2019-05-15",3.32
"3114","2019-05-16",3.3
"3115","2019-05-17",3.17
"3116","2019-05-20",3.18
"3117","2019-05-21",3.22
"3118","2019-05-22",3.15
"3119","2019-05-23",3.19
"3120","2019-05-24",3.14
"3121","2019-05-28",3.15
"3122","2019-05-29",3.07
"3123","2019-05-30",2.96
"3124","2019-05-31",3
"3125","2019-06-03",2.85
"3126","2019-06-04",2.81
"3127","2019-06-05",2.84
"3128","2019-06-06",2.46
"3129","2019-06-07",2.07
