"","date","VTSI"
"1007","2016-09-26",5.2
"1008","2016-09-27",6.1
"1009","2016-09-28",6
"1010","2016-09-29",5.4
"1011","2016-09-30",5.88
"1012","2016-10-03",5.962
"1013","2016-10-04",5.9
"1014","2016-10-05",6
"1015","2016-10-06",5.896
"1016","2016-10-07",5.8
"1017","2016-10-10",5.74
"1018","2016-10-11",5.9
"1019","2016-10-12",5.9
"1020","2016-10-13",5.838
"1021","2016-10-14",5.7
"1022","2016-10-17",5.8
"1023","2016-10-18",5.8
"1024","2016-10-19",5.9
"1025","2016-10-20",6.2
"1026","2016-10-21",6.1586
"1027","2016-10-24",5.8
"1028","2016-10-25",5.78
"1029","2016-10-26",6
"1030","2016-10-27",5.88
"1031","2016-10-28",5.8
"1032","2016-10-31",5.723
"1033","2016-11-01",5.38
"1034","2016-11-02",5.44
"1035","2016-11-03",5.5
"1036","2016-11-04",5.4
"1037","2016-11-07",5.58
"1038","2016-11-08",5.8
"1039","2016-11-09",5.5
"1040","2016-11-10",5.6
"1041","2016-11-11",6.42
"1042","2016-11-14",5.6
"1043","2016-11-15",5.4
"1044","2016-11-16",5.554
"1045","2016-11-17",6
"1046","2016-11-18",6.02
"1047","2016-11-21",6
"1048","2016-11-22",5.8
"1049","2016-11-23",5.9
"1050","2016-11-25",6.1
"1051","2016-11-28",5.92
"1052","2016-11-29",6.18
"1053","2016-11-30",5.9
"1054","2016-12-01",5.86
"1055","2016-12-02",5.84
"1056","2016-12-05",5.8
"1057","2016-12-06",5.62
"1058","2016-12-07",5.9
"1059","2016-12-08",5.7998
"1060","2016-12-09",5.8
"1061","2016-12-12",5.76
"1062","2016-12-13",5.4
"1063","2016-12-14",5.6
"1064","2016-12-15",5.4
"1065","2016-12-16",5.4
"1066","2016-12-19",5.6
"1067","2016-12-20",5.3
"1068","2016-12-21",5.6002
"1069","2016-12-22",5.3
"1070","2016-12-23",5.4
"1071","2016-12-27",5.318
"1072","2016-12-28",5.2
"1073","2016-12-29",5.28
"1074","2016-12-30",5.2798
"1075","2017-01-03",5.2
"1076","2017-01-04",5.28
"1077","2017-01-05",5.26
"1078","2017-01-06",5.1368
"1079","2017-01-09",5.03
"1080","2017-01-10",5
"1081","2017-01-11",5.02
"1082","2017-01-12",5
"1083","2017-01-13",5.02
"1084","2017-01-17",4.7
"1085","2017-01-18",4.92
"1086","2017-01-19",4.8
"1087","2017-01-20",4.7
"1088","2017-01-23",4.8
"1089","2017-01-24",4.92
"1090","2017-01-25",4.9998
"1091","2017-01-26",4.44
"1092","2017-01-27",4.58
"1093","2017-01-30",4.6616
"1094","2017-01-31",4.66
"1095","2017-02-01",4.68
"1096","2017-02-02",4.58
"1097","2017-02-03",5
"1098","2017-02-06",4.58
"1099","2017-02-07",4.65
"1100","2017-02-08",4.76
"1101","2017-02-09",4.76
"1102","2017-02-10",4.76
"1103","2017-02-13",4.58
"1104","2017-02-14",4.5754
"1105","2017-02-15",4.6
"1106","2017-02-16",4.52
"1107","2017-02-17",4.5
"1108","2017-02-21",4.74
"1109","2017-02-22",4.5
"1110","2017-02-23",4.44
"1111","2017-02-24",4.568
"1112","2017-02-27",4.8
"1113","2017-02-28",4.78
"1114","2017-03-01",4.4
"1115","2017-03-02",4.34
"1116","2017-03-03",4.1
"1117","2017-03-06",4.24
"1118","2017-03-07",4.3
"1119","2017-03-08",4.3
"1120","2017-03-09",4.3
"1121","2017-03-10",4.42
"1122","2017-03-13",4.6
"1123","2017-03-14",4.2
"1124","2017-03-15",4.3308
"1125","2017-03-16",4.34
"1126","2017-03-17",4.34
"1127","2017-03-20",4.3
"1128","2017-03-21",4.22
"1129","2017-03-22",4.3
"1130","2017-03-23",4.2
"1131","2017-03-24",3.9384
"1132","2017-03-27",3.6
"1133","2017-03-28",4.38
"1134","2017-03-29",4.4
"1135","2017-03-30",4
"1136","2017-03-31",4.3
"1137","2017-04-03",4.22
"1138","2017-04-04",4.2998
"1139","2017-04-05",4.3
"1140","2017-04-06",4.58
"1141","2017-04-07",4.4926
"1142","2017-04-10",4.3
"1143","2017-04-11",4.2
"1144","2017-04-12",4.4
"1145","2017-04-13",4.22
"1146","2017-04-17",4.2
"1147","2017-04-18",4.38
"1148","2017-04-19",4.3
"1149","2017-04-20",4.201
"1150","2017-04-21",4.2998
"1151","2017-04-24",4.14
"1152","2017-04-25",4.216
"1153","2017-04-26",4.4
"1154","2017-04-27",4.42
"1155","2017-04-28",4.42
"1156","2017-05-01",4.18
"1157","2017-05-02",4.236
"1158","2017-05-03",4.4
"1159","2017-05-04",4.36
"1160","2017-05-05",4.5
"1161","2017-05-08",4.7
"1162","2017-05-09",4.8
"1163","2017-05-10",4.86
"1164","2017-05-11",4.78
"1165","2017-05-12",4.66
"1166","2017-05-15",4.48
"1167","2017-05-16",4.4846
"1168","2017-05-17",4.4954
"1169","2017-05-18",4.5
"1170","2017-05-19",4.44
"1171","2017-05-22",4.5
"1172","2017-05-23",4.4
"1173","2017-05-24",4.24
"1174","2017-05-25",4.2598
"1175","2017-05-26",4.2598
"1176","2017-05-30",4.26
"1177","2017-05-31",4.26
"1178","2017-06-01",4.28
"1179","2017-06-02",4.26
"1180","2017-06-05",4.3
"1181","2017-06-06",4.06
"1182","2017-06-07",4.06
"1183","2017-06-08",4.06
"1184","2017-06-09",4
"1185","2017-06-12",4
"1186","2017-06-13",3.8
"1187","2017-06-14",4.18
"1188","2017-06-15",4.001
"1189","2017-06-16",4.14
"1190","2017-06-19",3.84
"1191","2017-06-20",4
"1192","2017-06-21",3.8208
"1193","2017-06-22",3.9
"1194","2017-06-23",3.923
"1195","2017-06-26",3.76
"1196","2017-06-27",3.8198
"1197","2017-06-28",3.8
"1198","2017-06-29",3.7
"1199","2017-06-30",3.76
"1200","2017-07-03",3.64
"1201","2017-07-05",3.72
"1202","2017-07-06",3.72
"1203","2017-07-07",3.64
"1204","2017-07-10",3.88
"1205","2017-07-11",4.1
"1206","2017-07-12",3.96
"1207","2017-07-13",3.9
"1208","2017-07-14",3.96
"1209","2017-07-17",4.02
"1210","2017-07-18",4.02
"1211","2017-07-19",4.04
"1212","2017-07-20",4.3
"1213","2017-07-21",4.1
"1214","2017-07-24",4.3
"1215","2017-07-25",4.04
"1216","2017-07-26",3.9768
"1217","2017-07-27",3.9
"1218","2017-07-28",4.36
"1219","2017-07-31",4.36
"1220","2017-08-01",4
"1221","2017-08-02",4
"1222","2017-08-03",4
"1223","2017-08-04",4
"1224","2017-08-07",4
"1225","2017-08-08",4
"1226","2017-08-09",4.2
"1227","2017-08-10",4.28
"1228","2017-08-11",4.28
"1229","2017-08-14",4.44
"1230","2017-08-15",4.4
"1231","2017-08-16",4.26
"1232","2017-08-17",4.2
"1233","2017-08-18",4.2
"1234","2017-08-21",4.04
"1235","2017-08-22",4.04
"1236","2017-08-23",4.16
"1237","2017-08-24",4.074
"1238","2017-08-25",4.06
"1239","2017-08-28",4.3
"1240","2017-08-29",4.12
"1241","2017-08-30",4.2
"1242","2017-08-31",4.12
"1243","2017-09-01",4.3
"1244","2017-09-05",4.3
"1245","2017-09-06",4.2
"1246","2017-09-07",4.2
"1247","2017-09-08",4.3
"1248","2017-09-11",4.42
"1249","2017-09-12",4.64
"1250","2017-09-13",4.72
"1251","2017-09-14",4.84
"1252","2017-09-15",4.7908
"1253","2017-09-18",4.92
"1254","2017-09-19",4.88
"1255","2017-09-20",4.92
"1256","2017-09-21",4.9
"1257","2017-09-22",4.94
"1258","2017-09-25",5
"1259","2017-09-26",5.06
"1260","2017-09-27",5.1
"1261","2017-09-28",5.2
"1262","2017-09-29",5.2
"1263","2017-10-02",5.52
"1264","2017-10-03",5.4
"1265","2017-10-04",5.577
"1266","2017-10-05",5.5
"1267","2017-10-06",5.66
"1268","2017-10-09",6.1
"1269","2017-10-10",6.12
"1270","2017-10-11",6.1
"1271","2017-10-12",6
"1272","2017-10-13",6
"1273","2017-10-16",5.9
"1274","2017-10-17",5.6
"1275","2017-10-18",6.1
"1276","2017-10-19",6.06
"1277","2017-10-20",5.8
"1278","2017-10-23",5.84
"1279","2017-10-24",5.98
"1280","2017-10-25",6.1
"1281","2017-10-26",6.08
"1282","2017-10-27",6.1
"1283","2017-10-30",6.08
"1284","2017-10-31",6.18
"1285","2017-11-01",6.18
"1286","2017-11-02",6.18
"1287","2017-11-03",6.299
"1288","2017-11-06",6.28
"1289","2017-11-07",6.2
"1290","2017-11-08",6.14
"1291","2017-11-09",6.3
"1292","2017-11-10",6.5
"1293","2017-11-13",6.6
"1294","2017-11-14",6.5
"1295","2017-11-15",6.5
"1296","2017-11-16",6.46
"1297","2017-11-17",6.18
"1298","2017-11-20",5.9598
"1299","2017-11-21",5.98
"1300","2017-11-22",5.8
"1301","2017-11-24",5.8396
"1302","2017-11-27",5.7
"1303","2017-11-28",5.5
"1304","2017-11-29",5.6
"1305","2017-11-30",5.5784
"1306","2017-12-01",5.56
"1307","2017-12-04",5.4816
"1308","2017-12-05",5.5798
"1309","2017-12-06",5.46
"1310","2017-12-07",5.48
"1311","2017-12-08",5.5
"1312","2017-12-11",5.44
"1313","2017-12-12",5.44
"1314","2017-12-13",5.42
"1315","2017-12-14",5.5
"1316","2017-12-15",5.48
"1317","2017-12-18",5.4
"1318","2017-12-19",5.38
"1319","2017-12-20",5.48
"1320","2017-12-21",5.36
"1321","2017-12-22",5.42
"1322","2017-12-26",5.4
"1323","2017-12-27",5.4
"1324","2017-12-28",5.4
"1325","2017-12-29",5.28
"1326","2018-01-02",5.32
"1327","2018-01-03",5.3
"1328","2018-01-04",5.26
"1329","2018-01-05",5.28
"1330","2018-01-08",5.24
"1331","2018-01-09",5.38
"1332","2018-01-10",5.22
"1333","2018-01-11",5.4
"1334","2018-01-12",5.42
"1335","2018-01-16",5.24
"1336","2018-01-17",5.2676
"1337","2018-01-18",5.3
"1338","2018-01-19",5.3
"1339","2018-01-22",5.3
"1340","2018-01-23",5.4
"1341","2018-01-24",5.4
"1342","2018-01-25",5.28
"1343","2018-01-26",5.34
"1344","2018-01-29",5.2
"1345","2018-01-30",5.2
"1346","2018-01-31",5.26
"1347","2018-02-01",5.16
"1348","2018-02-02",5.22
"1349","2018-02-05",5.18
"1350","2018-02-06",5
"1351","2018-02-07",4.84
"1352","2018-02-08",4.98
"1353","2018-02-09",4.8
"1354","2018-02-12",4.84
"1355","2018-02-13",4.84
"1356","2018-02-14",4.72
"1357","2018-02-15",4.8
"1358","2018-02-16",4.6784
"1359","2018-02-20",4.7
"1360","2018-02-21",4.7
"1361","2018-02-22",4.7
"1362","2018-02-23",4.6
"1363","2018-02-26",4.62
"1364","2018-02-27",4.6
"1365","2018-02-28",4.68
"1366","2018-03-01",4.68
"1367","2018-03-02",4.68
"1368","2018-03-05",4.62
"1369","2018-03-06",4.5
"1370","2018-03-07",4.38
"1371","2018-03-08",4.4
"1372","2018-03-09",4.5
"1373","2018-03-12",4.9
"1374","2018-03-13",4.9
"1375","2018-03-14",4.9
"1376","2018-03-15",5
"1377","2018-03-16",5
"1378","2018-03-19",4.9
"1379","2018-03-20",5.15
"1380","2018-03-21",5.2
"1381","2018-03-22",5.2
"1382","2018-03-23",4.8
"1383","2018-03-26",5.1
"1384","2018-03-27",5.2
"1385","2018-03-28",5.5
"1386","2018-03-29",6.3
"1387","2018-04-02",4.8247
"1388","2018-04-03",4.9
"1389","2018-04-04",4.91
"1390","2018-04-05",5.4838
"1391","2018-04-06",5.6048
"1392","2018-04-09",5.6562
"1393","2018-04-10",5.58
"1394","2018-04-11",5.6
"1395","2018-04-12",5.6305
"1396","2018-04-13",5.7116
"1397","2018-04-16",5.68
"1398","2018-04-17",5.6785
"1399","2018-04-18",5.65
"1400","2018-04-19",5.567
"1401","2018-04-20",5.6
"1402","2018-04-23",5.5895
"1403","2018-04-24",5.3974
"1404","2018-04-25",5.22
"1405","2018-04-26",5.1701
"1406","2018-04-27",5.4895
"1407","2018-04-30",5.4898
"1408","2018-05-01",5.1969
"1409","2018-05-02",5.21
"1410","2018-05-03",5.4974
"1411","2018-05-04",5.4772
"1412","2018-05-07",5.2351
"1413","2018-05-08",5.3042
"1414","2018-05-09",5.471
"1415","2018-05-10",5.55
"1416","2018-05-11",5.59
"1417","2018-05-14",5.68
"1418","2018-05-15",5.3231
"1419","2018-05-16",5.33
"1420","2018-05-17",5.275
"1421","2018-05-18",5.28
"1422","2018-05-21",5.22
"1423","2018-05-22",5.2
"1424","2018-05-23",5.13
"1425","2018-05-24",5.1
"1426","2018-05-25",4.86
"1427","2018-05-29",4.4748
"1428","2018-05-30",4.78
"1429","2018-05-31",4.99
"1430","2018-06-01",5
"1431","2018-06-04",4.9764
"1432","2018-06-05",4.76
"1433","2018-06-06",4.84
"1434","2018-06-07",4.9351
"1435","2018-06-08",4.59
"1436","2018-06-11",5.65
"1437","2018-06-12",5.26
"1438","2018-06-13",5.75
"1439","2018-06-14",5.3
"1440","2018-06-15",4.81
"1441","2018-06-18",4.91
"1442","2018-06-19",4.9
"1443","2018-06-20",4.86
"1444","2018-06-21",4.98
"1445","2018-06-22",5.23
"1446","2018-06-25",5.13
"1447","2018-06-26",5.24
"1448","2018-06-27",5.03
"1449","2018-06-28",4.93
"1450","2018-06-29",5.12
"1451","2018-07-02",4.93
"1452","2018-07-03",4.9
"1453","2018-07-05",4.68
"1454","2018-07-06",4.51
"1455","2018-07-09",4.42
"1456","2018-07-10",4.65
"1457","2018-07-11",4.94
"1458","2018-07-12",5.1
"1459","2018-07-13",5.09
"1460","2018-07-16",5
"1461","2018-07-17",4.99
"1462","2018-07-18",5.06
"1463","2018-07-19",4.8307
"1464","2018-07-20",4.969
"1465","2018-07-23",4.916
"1466","2018-07-24",4.85
"1467","2018-07-25",4.91
"1468","2018-07-26",4.85
"1469","2018-07-27",4.8734
"1470","2018-07-30",4.85
"1471","2018-07-31",4.81
"1472","2018-08-01",4.8
"1473","2018-08-02",4.8699
"1474","2018-08-03",4.86
"1475","2018-08-06",4.85
"1476","2018-08-07",4.86
"1477","2018-08-08",4.85
"1478","2018-08-09",4.8
"1479","2018-08-10",4.87
"1480","2018-08-13",5.44
"1481","2018-08-14",5.03
"1482","2018-08-15",4.9609
"1483","2018-08-16",4.99
"1484","2018-08-17",4.925
"1485","2018-08-20",5.169
"1486","2018-08-21",5.15
"1487","2018-08-22",5.09
"1488","2018-08-23",5.09
"1489","2018-08-24",5
"1490","2018-08-27",5
"1491","2018-08-28",4.94
"1492","2018-08-29",5.34
"1493","2018-08-30",5.27
"1494","2018-08-31",5.32
"1495","2018-09-04",5.35
"1496","2018-09-05",5.3124
"1497","2018-09-06",5.37
"1498","2018-09-07",5.5871
"1499","2018-09-10",5.86
"1500","2018-09-11",5.61
"1501","2018-09-12",5.55
"1502","2018-09-13",5.41
"1503","2018-09-14",5.4
"1504","2018-09-17",5.25
"1505","2018-09-18",5.343
"1506","2018-09-19",5.29
"1507","2018-09-20",5.24
"1508","2018-09-21",5.3
"1509","2018-09-24",5.3
"1510","2018-09-25",5.24
"1511","2018-09-26",5.3079
"1512","2018-09-27",5.32
"1513","2018-09-28",5.32
"1514","2018-10-01",5.24
"1515","2018-10-02",5.25
"1516","2018-10-03",5.2
"1517","2018-10-04",5.2
"1518","2018-10-05",5.11
"1519","2018-10-08",5.07
"1520","2018-10-09",5.06
"1521","2018-10-10",4.7368
"1522","2018-10-11",4.51
"1523","2018-10-12",4.61
"1524","2018-10-15",4.7
"1525","2018-10-16",4.79
"1526","2018-10-17",4.64
"1527","2018-10-18",4.65
"1528","2018-10-19",4.53
"1529","2018-10-22",4.4797
"1530","2018-10-23",4.41
"1531","2018-10-24",4.55
"1532","2018-10-25",4.5
"1533","2018-10-26",4.5
"1534","2018-10-29",4.35
"1535","2018-10-30",4.72
"1536","2018-10-31",4.67
"1537","2018-11-01",4.6
"1538","2018-11-02",4.55
"1539","2018-11-05",4.63
"1540","2018-11-06",4.68
"1541","2018-11-07",4.69
"1542","2018-11-08",4.9
"1543","2018-11-09",4.9072
"1544","2018-11-12",4.8
"1545","2018-11-13",4.66
"1546","2018-11-14",4.21
"1547","2018-11-15",4.38
"1548","2018-11-16",4.1
"1549","2018-11-19",3.96
"1550","2018-11-20",4.13
"1551","2018-11-21",4.11
"1552","2018-11-23",3.97
"1553","2018-11-26",3.8
"1554","2018-11-27",3.75
"1555","2018-11-28",3.96
"1556","2018-11-29",3.76
"1557","2018-11-30",3.82
"1558","2018-12-03",3.7
"1559","2018-12-04",3.7
"1560","2018-12-06",3.7
"1561","2018-12-07",3.8
"1562","2018-12-10",3.87
"1563","2018-12-11",3.9
"1564","2018-12-12",4
"1565","2018-12-13",3.98
"1566","2018-12-14",3.95
"1567","2018-12-17",3.76
"1568","2018-12-18",3.76
"1569","2018-12-19",3.79
"1570","2018-12-20",3.62
"1571","2018-12-21",3.54
"1572","2018-12-24",3.43
"1573","2018-12-26",3
"1574","2018-12-27",3.4
"1575","2018-12-28",3.07
"1576","2018-12-31",3.07
"1577","2019-01-02",3.6
"1578","2019-01-03",3.32
"1579","2019-01-04",3.17
"1580","2019-01-07",3.64
"1581","2019-01-08",3.64
"1582","2019-01-09",3.54
"1583","2019-01-10",3.59
"1584","2019-01-11",3.8288
"1585","2019-01-14",3.8204
"1586","2019-01-15",3.92
"1587","2019-01-16",3.9
"1588","2019-01-17",3.85
"1589","2019-01-18",4.03
"1590","2019-01-22",4.03
"1591","2019-01-23",3.96
"1592","2019-01-24",4.08
"1593","2019-01-25",3.9
"1594","2019-01-28",4.1
"1595","2019-01-29",3.95
"1596","2019-01-30",3.9
"1597","2019-01-31",3.9457
"1598","2019-02-01",3.9457
"1599","2019-02-04",3.93
"1600","2019-02-05",3.88
"1601","2019-02-06",3.975
"1602","2019-02-07",3.9
"1603","2019-02-08",3.79
"1604","2019-02-11",3.8
"1605","2019-02-12",3.9
"1606","2019-02-13",3.89
"1607","2019-02-14",3.87
"1608","2019-02-15",3.91
"1609","2019-02-19",4
"1610","2019-02-20",3.98
"1611","2019-02-21",4
"1612","2019-02-22",3.91
"1613","2019-02-25",4.0401
"1614","2019-02-26",4.02
"1615","2019-02-27",3.91
"1616","2019-02-28",3.9835
"1617","2019-03-01",3.9168
"1618","2019-03-04",3.84
"1619","2019-03-05",3.85
"1620","2019-03-06",3.8663
"1621","2019-03-07",3.914
"1622","2019-03-08",3.8
"1623","2019-03-11",3.8
"1624","2019-03-12",3.9
"1625","2019-03-13",3.9
"1626","2019-03-14",3.96
"1627","2019-03-15",3.97
"1628","2019-03-18",4
"1629","2019-03-19",4
"1630","2019-03-20",4.4
"1631","2019-03-21",4.5
"1632","2019-03-22",4.4182
"1633","2019-03-25",4.35
"1634","2019-03-26",4.2
"1635","2019-03-27",4.3562
"1636","2019-03-28",4.33
"1637","2019-03-29",3.98
"1638","2019-04-01",3.88
"1639","2019-04-02",3.8592
"1640","2019-04-03",3.79
"1641","2019-04-04",3.89
"1642","2019-04-05",3.86
"1643","2019-04-08",3.9
"1644","2019-04-09",3.76
"1645","2019-04-10",3.63
"1646","2019-04-11",3.77
"1647","2019-04-12",3.72
"1648","2019-04-15",3.75
"1649","2019-04-16",3.7
"1650","2019-04-17",3.7
"1651","2019-04-18",3.59
"1652","2019-04-22",3.7399
"1653","2019-04-23",3.58
"1654","2019-04-24",3.26
"1655","2019-04-25",3.14
"1656","2019-04-26",3.39
"1657","2019-04-29",3.33
"1658","2019-04-30",3.2
"1659","2019-05-01",3.34
"1660","2019-05-02",3.28
"1661","2019-05-03",3.33
"1662","2019-05-06",3.18
"1663","2019-05-07",3.18
"1664","2019-05-08",3.11
"1665","2019-05-09",3.0351
"1666","2019-05-10",3.23
"1667","2019-05-13",3.11
"1668","2019-05-14",3.2
"1669","2019-05-15",3.11
"1670","2019-05-16",3.11
"1671","2019-05-17",2.94
"1672","2019-05-20",2.99
"1673","2019-05-21",2.97
"1674","2019-05-22",3.05
"1675","2019-05-23",3.25
"1676","2019-05-24",3.28
"1677","2019-05-28",3.36
"1678","2019-05-29",3.27
"1679","2019-05-30",3.18
"1680","2019-05-31",3
"1681","2019-06-03",3
"1682","2019-06-04",3.25
"1683","2019-06-05",2.96
"1684","2019-06-06",2.7555
"1685","2019-06-07",2.8597
"1686","2019-06-10",2.85
"1687","2019-06-11",3
"1688","2019-06-12",2.85
"1689","2019-06-13",2.86
"1690","2019-06-14",2.8754
"1691","2019-06-17",2.75
"1692","2019-06-18",2.6
"1693","2019-06-19",2.6
"1694","2019-06-20",2.66
"1695","2019-06-21",2.69
"1696","2019-06-24",2.6
"1697","2019-06-25",2.34
"1698","2019-06-26",2.84
"1699","2019-06-27",2.6578
"1700","2019-06-28",2.33
"1701","2019-07-01",2.51
"1702","2019-07-02",2.52
"1703","2019-07-03",2.42
"1704","2019-07-05",2.43
"1705","2019-07-08",2.5
"1706","2019-07-09",2.4
"1707","2019-07-10",2.5
"1708","2019-07-11",2.3801
"1709","2019-07-12",2.32
"1710","2019-07-15",2.3
"1711","2019-07-16",2.31
"1712","2019-07-17",2.36
"1713","2019-07-18",2.394
"1714","2019-07-19",2.34
"1715","2019-07-22",2.4221
"1716","2019-07-23",2.465
"1717","2019-07-24",2.52
"1718","2019-07-25",2.63
"1719","2019-07-26",2.71
"1720","2019-07-29",2.51
"1721","2019-07-30",2.675
"1722","2019-07-31",2.5
"1723","2019-08-01",2.5
"1724","2019-08-02",2.36
"1725","2019-08-05",2.36
"1726","2019-08-06",2.45
"1727","2019-08-07",2.4746
"1728","2019-08-08",2.47
"1729","2019-08-09",2.49
"1730","2019-08-12",2.4723
"1731","2019-08-13",2.4501
"1732","2019-08-14",2.1
"1733","2019-08-15",2.18
"1734","2019-08-16",2.17
"1735","2019-08-19",2.19
"1736","2019-08-20",2.25
"1737","2019-08-21",2.15
"1738","2019-08-22",2.17
"1739","2019-08-23",2.11
"1740","2019-08-26",2.1
"1741","2019-08-27",2.13
"1742","2019-08-28",2.1297
"1743","2019-08-29",2.61
"1744","2019-08-30",2.36
"1745","2019-09-03",2.5
"1746","2019-09-04",2.51
"1747","2019-09-05",2.77
"1748","2019-09-06",2.8
"1749","2019-09-09",2.8
"1750","2019-09-10",2.75
"1751","2019-09-11",3.1
"1752","2019-09-12",3
"1753","2019-09-13",2.96
"1754","2019-09-16",3.0412
"1755","2019-09-17",3.05
"1756","2019-09-18",3.01
"1757","2019-09-19",2.94
"1758","2019-09-20",2.89
"1759","2019-09-23",3.12
"1760","2019-09-24",2.784
"1761","2019-09-25",2.8
"1762","2019-09-26",2.6867
"1763","2019-09-27",2.7
"1764","2019-09-30",2.72
"1765","2019-10-01",2.75
"1766","2019-10-02",2.82
"1767","2019-10-03",2.69
"1768","2019-10-04",2.7
"1769","2019-10-07",2.75
"1770","2019-10-08",2.84
"1771","2019-10-09",2.55
"1772","2019-10-10",2.6
"1773","2019-10-11",2.6861
"1774","2019-10-14",2.78
"1775","2019-10-15",2.72
"1776","2019-10-16",2.67
"1777","2019-10-17",2.52
"1778","2019-10-18",2.55
"1779","2019-10-21",2.5634
"1780","2019-10-22",2.49
"1781","2019-10-23",2.8
"1782","2019-10-24",2.75
"1783","2019-10-25",2.7201
"1784","2019-10-28",2.75
"1785","2019-10-29",2.82
"1786","2019-10-30",2.835
"1787","2019-10-31",3.05
"1788","2019-11-01",2.94
"1789","2019-11-04",3.06
"1790","2019-11-05",3.3
"1791","2019-11-06",3.18
"1792","2019-11-07",3.15
"1793","2019-11-08",3.18
"1794","2019-11-11",3.21
"1795","2019-11-12",3.16
"1796","2019-11-13",3.65
"1797","2019-11-14",3.68
"1798","2019-11-15",3.58
"1799","2019-11-18",3.6
"1800","2019-11-19",3.72
"1801","2019-11-20",3.72
"1802","2019-11-21",3.68
"1803","2019-11-22",3.7
"1804","2019-11-25",3.77
"1805","2019-11-26",3.7
"1806","2019-11-27",3.74
"1807","2019-11-29",3.76
"1808","2019-12-02",3.68
"1809","2019-12-03",3.55
"1810","2019-12-04",3.5
"1811","2019-12-05",3.48
"1812","2019-12-06",3.72
"1813","2019-12-09",3.805
"1814","2019-12-10",3.68
"1815","2019-12-11",3.825
"1816","2019-12-12",3.8209
"1817","2019-12-13",3.8
"1818","2019-12-16",3.84
"1819","2019-12-17",3.9
"1820","2019-12-18",3.93
"1821","2019-12-19",3.98
"1822","2019-12-20",4.1
"1823","2019-12-23",4.13
"1824","2019-12-24",4.31
"1825","2019-12-26",4.5
"1826","2019-12-27",4.425
"1827","2019-12-30",4.865
"1828","2019-12-31",4.87
"1829","2020-01-02",4.71
"1830","2020-01-03",4.44
"1831","2020-01-06",4.63
"1832","2020-01-07",5.04
"1833","2020-01-08",5.19
"1834","2020-01-09",5.09
"1835","2020-01-10",4.8
"1836","2020-01-13",4.47
"1837","2020-01-14",4.3
"1838","2020-01-15",4.33
"1839","2020-01-16",4.46
"1840","2020-01-17",4.2524
"1841","2020-01-21",4.25
"1842","2020-01-22",4.26
"1843","2020-01-23",4.35
"1844","2020-01-24",4.31
"1845","2020-01-27",4.21
"1846","2020-01-28",4.1527
"1847","2020-01-29",4.12
"1848","2020-01-30",4.15
"1849","2020-01-31",4.0744
"1850","2020-02-03",3.85
"1851","2020-02-04",4.1
"1852","2020-02-05",3.92
"1853","2020-02-06",3.95
"1854","2020-02-07",3.79
"1855","2020-02-10",3.81
"1856","2020-02-11",3.95
"1857","2020-02-12",3.86
"1858","2020-02-13",3.87
"1859","2020-02-14",3.92
"1860","2020-02-18",3.81
"1861","2020-02-19",3.82
"1862","2020-02-20",3.79
"1863","2020-02-21",3.8
"1864","2020-02-24",3.65
"1865","2020-02-25",3.56
"1866","2020-02-26",3.5138
"1867","2020-02-27",3.41
"1868","2020-02-28",3.2827
"1869","2020-03-02",3.37
"1870","2020-03-03",3.43
"1871","2020-03-04",3.42
"1872","2020-03-05",3.18
"1873","2020-03-06",3.25
"1874","2020-03-09",3.12
"1875","2020-03-10",3.05
"1876","2020-03-11",2.61
"1877","2020-03-12",2.81
"1878","2020-03-13",2.64
"1879","2020-03-16",2.51
"1880","2020-03-17",2.45
"1881","2020-03-18",2.32
"1882","2020-03-19",2.23
"1883","2020-03-20",2.27
"1884","2020-03-23",2.12
"1885","2020-03-24",2.2
"1886","2020-03-25",2.22
"1887","2020-03-26",2.23
"1888","2020-03-27",2.2203
"1889","2020-03-30",2.17
"1890","2020-03-31",2.25
"1891","2020-04-01",2.18
"1892","2020-04-02",2.14
"1893","2020-04-03",2.13
"1894","2020-04-06",2.1
"1895","2020-04-07",2.21
"1896","2020-04-08",2.2517
"1897","2020-04-09",2.3
"1898","2020-04-13",2.39
"1899","2020-04-14",2.5101
"1900","2020-04-15",2.5619
"1901","2020-04-16",2.42
"1902","2020-04-17",2.51
"1903","2020-04-20",2.43
"1904","2020-04-21",2.4403
"1905","2020-04-22",2.41
"1906","2020-04-23",2.3517
"1907","2020-04-24",2.459
"1908","2020-04-27",2.3389
"1909","2020-04-28",2.36
"1910","2020-04-29",2.39
"1911","2020-04-30",2.42
"1912","2020-05-01",2.42
"1913","2020-05-04",2.4
"1914","2020-05-05",2.39
"1915","2020-05-06",2.34
"1916","2020-05-07",2.47
"1917","2020-05-08",2.38
"1918","2020-05-11",2.49
"1919","2020-05-12",2.43
"1920","2020-05-13",2.088
"1921","2020-05-14",2.15
"1922","2020-05-15",2.16
"1923","2020-05-18",2.1306
"1924","2020-05-19",2.16
"1925","2020-05-20",2.17
"1926","2020-05-21",2.18
"1927","2020-05-22",2.21
"1928","2020-05-26",2.25
"1929","2020-05-27",2.45
"1930","2020-05-28",2.3
"1931","2020-05-29",2.27
"1932","2020-06-01",3.4
"1933","2020-06-02",4.05
"1934","2020-06-03",3.63
"1935","2020-06-04",3.6
"1936","2020-06-05",3.06
"1937","2020-06-08",3.955
