"","date","NTP"
"1001","2010-12-21",6.37
"1002","2010-12-22",6.57
"1003","2010-12-23",6.47
"1004","2010-12-27",6.26
"1005","2010-12-28",6.15
"1006","2010-12-29",6.22
"1007","2010-12-30",6.48
"1008","2010-12-31",6.4
"1009","2011-01-03",6.47
"1010","2011-01-04",6.47
"1011","2011-01-05",6.49
"1012","2011-01-06",6.44
"1013","2011-01-07",6.36
"1014","2011-01-10",6.39
"1015","2011-01-11",6.41
"1016","2011-01-12",6.42
"1017","2011-01-13",6.53
"1018","2011-01-14",6.55
"1019","2011-01-18",6.6
"1020","2011-01-19",6.48
"1021","2011-01-20",6.32
"1022","2011-01-21",6.42
"1023","2011-01-24",6.51
"1024","2011-01-25",6.43
"1025","2011-01-26",6.41
"1026","2011-01-27",6.61
"1027","2011-01-28",6.28
"1028","2011-01-31",6.46
"1029","2011-02-01",6.47
"1030","2011-02-02",6.45
"1031","2011-02-03",6.48
"1032","2011-02-04",6.46
"1033","2011-02-07",6.58
"1034","2011-02-08",7.07
"1035","2011-02-09",7.11
"1036","2011-02-10",6.94
"1037","2011-02-11",7.09
"1038","2011-02-14",7.02
"1039","2011-02-15",7.11
"1040","2011-02-16",7.23
"1041","2011-02-17",7.26
"1042","2011-02-18",7.65
"1043","2011-02-22",7.75
"1044","2011-02-23",7.73
"1045","2011-02-24",7.65
"1046","2011-02-25",7.72
"1047","2011-02-28",7.84
"1048","2011-03-01",7.71
"1049","2011-03-02",7.63
"1050","2011-03-03",7.55
"1051","2011-03-04",7.65
"1052","2011-03-07",7.6
"1053","2011-03-08",7.53
"1054","2011-03-09",7.38
"1055","2011-03-10",7.15
"1056","2011-03-11",7.14
"1057","2011-03-14",7.08
"1058","2011-03-15",6.81
"1059","2011-03-16",6.64
"1060","2011-03-17",6.55
"1061","2011-03-18",6.21
"1062","2011-03-21",6.34
"1063","2011-03-22",6.43
"1064","2011-03-23",6.4
"1065","2011-03-24",6.38
"1066","2011-03-25",6.33
"1067","2011-03-28",6.28
"1068","2011-03-29",6.36
"1069","2011-03-30",6.31
"1070","2011-03-31",6.45
"1071","2011-04-01",6.33
"1072","2011-04-04",6.33
"1073","2011-04-05",6.45
"1074","2011-04-06",6.05
"1075","2011-04-07",6.01
"1076","2011-04-08",5.99
"1077","2011-04-11",5.97
"1078","2011-04-12",5.85
"1079","2011-04-13",5.81
"1080","2011-04-14",5.82
"1081","2011-04-15",5.81
"1082","2011-04-18",5.8
"1083","2011-04-19",5.8
"1084","2011-04-20",5.83
"1085","2011-04-21",6.02
"1086","2011-04-25",6.34
"1087","2011-04-26",6.19
"1088","2011-04-27",6.13
"1089","2011-04-28",6.17
"1090","2011-04-29",6.14
"1091","2011-05-02",5.93
"1092","2011-05-03",6.01
"1093","2011-05-04",6.03
"1094","2011-05-05",5.99
"1095","2011-05-06",5.95
"1096","2011-05-09",6.03
"1097","2011-05-10",5.93
"1098","2011-05-11",5.97
"1099","2011-05-12",5.99
"1100","2011-05-13",6
"1101","2011-05-16",5.97
"1102","2011-05-17",5.96
"1103","2011-05-18",5.98
"1104","2011-05-19",5.97
"1105","2011-05-20",5.98
"1106","2011-05-23",5.94
"1107","2011-05-24",5.94
"1108","2011-05-25",5.93
"1109","2011-05-26",5.87
"1110","2011-05-27",5.93
"1111","2011-05-31",6.18
"1112","2011-06-01",6.14
"1113","2011-06-02",6.11
"1114","2011-06-03",6.04
"1115","2011-06-06",5.89
"1116","2011-06-07",5.91
"1117","2011-06-08",5.91
"1118","2011-06-09",5.95
"1119","2011-06-10",5.92
"1120","2011-06-13",5.87
"1121","2011-06-14",5.79
"1122","2011-06-15",5.67
"1123","2011-06-16",5.54
"1124","2011-06-17",5.43
"1125","2011-06-20",5.26
"1126","2011-06-21",5.38
"1127","2011-06-22",5.4
"1128","2011-06-23",5.37
"1129","2011-06-24",5.39
"1130","2011-06-27",5.41
"1131","2011-06-28",5.47
"1132","2011-06-29",5.5
"1133","2011-06-30",5.52
"1134","2011-07-01",5.75
"1135","2011-07-05",5.86
"1136","2011-07-06",5.87
"1137","2011-07-07",5.85
"1138","2011-07-08",5.83
"1139","2011-07-11",5.8
"1140","2011-07-12",5.68
"1141","2011-07-13",5.76
"1142","2011-07-14",5.64
"1143","2011-07-15",5.79
"1144","2011-07-18",5.78
"1145","2011-07-19",5.92
"1146","2011-07-20",5.96
"1147","2011-07-21",5.89
"1148","2011-07-22",5.96
"1149","2011-07-25",5.83
"1150","2011-07-26",5.85
"1151","2011-07-27",5.85
"1152","2011-07-28",5.82
"1153","2011-07-29",5.85
"1154","2011-08-01",5.83
"1155","2011-08-02",5.73
"1156","2011-08-03",5.85
"1157","2011-08-04",5.51
"1158","2011-08-05",5.34
"1159","2011-08-08",4.9
"1160","2011-08-09",5.04
"1161","2011-08-10",5
"1162","2011-08-11",5.05
"1163","2011-08-12",5
"1164","2011-08-15",5.15
"1165","2011-08-16",5.05
"1166","2011-08-17",5.2
"1167","2011-08-18",5.03
"1168","2011-08-19",5.03
"1169","2011-08-22",5.02
"1170","2011-08-23",5.11
"1171","2011-08-24",5.09
"1172","2011-08-25",4.99
"1173","2011-08-26",5.03
"1174","2011-08-29",5.14
"1175","2011-08-30",5.11
"1176","2011-08-31",5.16
"1177","2011-09-01",5.1
"1178","2011-09-02",4.98
"1179","2011-09-06",4.93
"1180","2011-09-07",5
"1181","2011-09-08",5.03
"1182","2011-09-09",4.99
"1183","2011-09-12",4.95
"1184","2011-09-13",5.08
"1185","2011-09-14",5.03
"1186","2011-09-15",4.99
"1187","2011-09-16",5.09
"1188","2011-09-19",4.93
"1189","2011-09-20",4.93
"1190","2011-09-21",4.93
"1191","2011-09-22",4.92
"1192","2011-09-23",4.95
"1193","2011-09-26",4.87
"1194","2011-09-27",4.89
"1195","2011-09-28",4.83
"1196","2011-09-29",4.93
"1197","2011-09-30",4.91
"1198","2011-10-03",4.68
"1199","2011-10-04",4.65
"1200","2011-10-05",4.55
"1201","2011-10-06",4.61
"1202","2011-10-07",4.68
"1203","2011-10-10",4.73
"1204","2011-10-11",4.81
"1205","2011-10-12",4.79
"1206","2011-10-13",4.75
"1207","2011-10-14",4.77
"1208","2011-10-17",4.68
"1209","2011-10-18",4.79
"1210","2011-10-19",4.68
"1211","2011-10-20",4.65
"1212","2011-10-21",4.79
"1213","2011-10-24",4.84
"1214","2011-10-25",4.72
"1215","2011-10-26",4.8
"1216","2011-10-27",4.8
"1217","2011-10-28",4.79
"1218","2011-10-31",4.8
"1219","2011-11-01",4.93
"1220","2011-11-02",5.05
"1221","2011-11-03",5.44
"1222","2011-11-04",5.98
"1223","2011-11-07",5.94
"1224","2011-11-08",5.87
"1225","2011-11-09",5.65
"1226","2011-11-10",5.68
"1227","2011-11-11",5.69
"1228","2011-11-14",5.8
"1229","2011-11-15",6.15
"1230","2011-11-16",6.06
"1231","2011-11-17",6.03
"1232","2011-11-18",6.02
"1233","2011-11-21",5.86
"1234","2011-11-22",5.92
"1235","2011-11-23",5.8
"1236","2011-11-25",5.8
"1237","2011-11-28",5.89
"1238","2011-11-29",5.91
"1239","2011-11-30",5.95
"1240","2011-12-01",5.91
"1241","2011-12-02",5.87
"1242","2011-12-05",5.85
"1243","2011-12-06",5.86
"1244","2011-12-07",5.85
"1245","2011-12-08",5.85
"1246","2011-12-09",5.95
"1247","2011-12-12",5.23
"1248","2011-12-13",5.13
"1249","2011-12-14",5.09
"1250","2011-12-15",5.1
"1251","2011-12-16",5.02
"1252","2011-12-19",4.98
"1253","2011-12-20",5.02
"1254","2011-12-21",5.08
"1255","2011-12-22",5.13
"1256","2011-12-23",5.29
"1257","2011-12-27",5.27
"1258","2011-12-28",5.19
"1259","2011-12-29",5.28
"1260","2011-12-30",5.31
"1261","2012-01-03",5.43
"1262","2012-01-04",5.45
"1263","2012-01-05",5.44
"1264","2012-01-06",5.53
"1265","2012-01-09",5.47
"1266","2012-01-10",5.44
"1267","2012-01-11",5.44
"1268","2012-01-12",5.42
"1269","2012-01-13",5.37
"1270","2012-01-17",5.36
"1271","2012-01-18",5.38
"1272","2012-01-19",5.63
"1273","2012-01-20",5.82
"1274","2012-01-23",5.92
"1275","2012-01-24",5.91
"1276","2012-01-25",5.93
"1277","2012-01-26",5.92
"1278","2012-01-27",5.97
"1279","2012-01-30",5.9
"1280","2012-01-31",5.91
"1281","2012-02-01",5.99
"1282","2012-02-02",6.09
"1283","2012-02-03",6.35
"1284","2012-02-06",6.25
"1285","2012-02-07",6.19
"1286","2012-02-08",6.33
"1287","2012-02-09",6.65
"1288","2012-02-10",6.66
"1289","2012-02-13",5.82
"1290","2012-02-14",5.66
"1291","2012-02-15",5.68
"1292","2012-02-16",5.83
"1293","2012-02-17",5.92
"1294","2012-02-21",5.79
"1295","2012-02-22",5.63
"1296","2012-02-23",5.63
"1297","2012-02-24",5.59
"1298","2012-02-27",5.62
"1299","2012-02-28",5.53
"1300","2012-02-29",5.32
"1301","2012-03-01",5.27
"1302","2012-03-02",5.13
"1303","2012-03-05",4.98
"1304","2012-03-06",4.92
"1305","2012-03-07",4.92
"1306","2012-03-08",4.97
"1307","2012-03-09",5
"1308","2012-03-12",4.98
"1309","2012-03-13",5.2
"1310","2012-03-14",5.23
"1311","2012-03-15",5.35
"1312","2012-03-16",5.74
"1313","2012-03-19",5.67
"1314","2012-03-20",5.57
"1315","2012-03-21",5.56
"1316","2012-03-22",5.54
"1317","2012-03-23",5.63
"1318","2012-03-26",5.83
"1319","2012-03-27",5.84
"1320","2012-03-28",5.91
"1321","2012-03-29",6
"1322","2012-03-30",5.98
"1323","2012-04-02",5.96
"1324","2012-04-03",6.03
"1325","2012-04-04",5.79
"1326","2012-04-05",5.72
"1327","2012-04-09",5.7
"1328","2012-04-10",5.5
"1329","2012-04-11",5.51
"1330","2012-04-12",5.42
"1331","2012-04-13",5.49
"1332","2012-04-16",5.47
"1333","2012-04-17",5.44
"1334","2012-04-18",5.31
"1335","2012-04-19",5.24
"1336","2012-04-20",5.33
"1337","2012-04-23",5.78
"1338","2012-04-24",5.8
"1339","2012-04-25",5.78
"1340","2012-04-26",5.77
"1341","2012-04-27",5.63
"1342","2012-04-30",4.98
"1343","2012-05-01",5.23
"1344","2012-05-02",5.24
"1345","2012-05-03",5.26
"1346","2012-05-04",5.17
"1347","2012-05-07",5.16
"1348","2012-05-08",5.13
"1349","2012-05-09",5.23
"1350","2012-05-10",5.27
"1351","2012-05-11",5.23
"1352","2012-05-14",5.2
"1353","2012-05-15",5.15
"1354","2012-05-16",5
"1355","2012-05-17",4.92
"1356","2012-05-18",4.83
"1357","2012-05-21",4.99
"1358","2012-05-22",5
"1359","2012-05-23",4.98
"1360","2012-05-24",4.89
"1361","2012-05-25",5.04
"1362","2012-05-29",5.11
"1363","2012-05-30",4.94
"1364","2012-05-31",4.92
"1365","2012-06-01",4.81
"1366","2012-06-04",4.82
"1367","2012-06-05",4.94
"1368","2012-06-06",5.34
"1369","2012-06-07",5.19
"1370","2012-06-08",5.11
"1371","2012-06-11",5.14
"1372","2012-06-12",5.19
"1373","2012-06-13",5.15
"1374","2012-06-14",5.16
"1375","2012-06-15",5.24
"1376","2012-06-18",5.26
"1377","2012-06-19",5.33
"1378","2012-06-20",5.35
"1379","2012-06-21",5.54
"1380","2012-06-22",5.53
"1381","2012-06-25",5.6
"1382","2012-06-26",5.57
"1383","2012-06-27",5.64
"1384","2012-06-28",5.65
"1385","2012-06-29",5.82
"1386","2012-07-02",5.95
"1387","2012-07-03",6.02
"1388","2012-07-05",6.25
"1389","2012-07-06",6.3
"1390","2012-07-09",6.32
"1391","2012-07-10",6.05
"1392","2012-07-11",6.1
"1393","2012-07-12",6
"1394","2012-07-13",6.04
"1395","2012-07-16",6.03
"1396","2012-07-17",5.94
"1397","2012-07-18",6.02
"1398","2012-07-19",6.08
"1399","2012-07-20",5.99
"1400","2012-07-23",5.92
"1401","2012-07-24",5.85
"1402","2012-07-25",5.84
"1403","2012-07-26",5.84
"1404","2012-07-27",5.9
"1405","2012-07-30",6.11
"1406","2012-07-31",6.11
"1407","2012-08-01",6.22
"1408","2012-08-02",6.15
"1409","2012-08-03",6.24
"1410","2012-08-06",6.57
"1411","2012-08-07",6.7
"1412","2012-08-08",6.72
"1413","2012-08-09",6.68
"1414","2012-08-10",6.75
"1415","2012-08-13",6.67
"1416","2012-08-14",6.54
"1417","2012-08-15",6.6
"1418","2012-08-16",6.56
"1419","2012-08-17",6.62
"1420","2012-08-20",7
"1421","2012-08-21",7.21
"1422","2012-08-22",7.51
"1423","2012-08-23",7.64
"1424","2012-08-24",7.96
"1425","2012-08-27",8.81
"1426","2012-08-28",9.9
"1427","2012-08-29",9.8
"1428","2012-08-30",9.86
"1429","2012-08-31",10.29
"1430","2012-09-04",10.76
"1431","2012-09-05",11.24
"1432","2012-09-06",10.21
"1433","2012-09-07",9.7
"1434","2012-09-10",10.47
"1435","2012-09-11",10.31
"1436","2012-09-12",10.4
"1437","2012-09-13",10.37
"1438","2012-09-14",10.39
"1439","2012-09-17",10.89
"1440","2012-09-18",10.92
"1441","2012-09-19",10.8
"1442","2012-09-20",10.63
"1443","2012-09-21",10.94
"1444","2012-09-24",10.58
"1445","2012-09-25",10.35
"1446","2012-09-26",10.17
"1447","2012-09-27",10.66
"1448","2012-09-28",10.72
"1449","2012-10-01",11.02
"1450","2012-10-02",10.79
"1451","2012-10-03",10.71
"1452","2012-10-04",10.82
"1453","2012-10-05",10.64
"1454","2012-10-08",10.67
"1455","2012-10-09",10.35
"1456","2012-10-10",10.35
"1457","2012-10-11",10.36
"1458","2012-10-12",10.44
"1459","2012-10-15",10.32
"1460","2012-10-16",10.75
"1461","2012-10-17",11.07
"1462","2012-10-18",10.84
"1463","2012-10-19",10.75
"1464","2012-10-22",10.64
"1465","2012-10-23",10.61
"1466","2012-10-24",10.75
"1467","2012-10-25",10.78
"1468","2012-10-26",10.66
"1469","2012-10-31",11.84
"1470","2012-11-01",11.8
"1471","2012-11-02",10.71
"1472","2012-11-05",15.12
"1473","2012-11-06",14.44
"1474","2012-11-07",14.41
"1475","2012-11-08",14.27
"1476","2012-11-09",14.29
"1477","2012-11-12",14.19
"1478","2012-11-13",14.05
"1479","2012-11-14",13.51
"1480","2012-11-15",13.45
"1481","2012-11-16",13.51
"1482","2012-11-19",13.93
"1483","2012-11-20",13.97
"1484","2012-11-21",13.83
"1485","2012-11-23",14.2
"1486","2012-11-26",15.6
"1487","2012-11-27",14.73
"1488","2012-11-28",15.26
"1489","2012-11-29",15.18
"1490","2012-11-30",15
"1491","2012-12-03",15.93
"1492","2012-12-04",15.06
"1493","2012-12-05",14.96
"1494","2012-12-06",15.1
"1495","2012-12-07",15
"1496","2012-12-10",14.98
"1497","2012-12-11",15.08
"1498","2012-12-12",14.76
"1499","2012-12-13",14.67
"1500","2012-12-14",14.49
"1501","2012-12-17",13.47
"1502","2012-12-18",13.99
"1503","2012-12-19",13.64
"1504","2012-12-20",13.86
"1505","2012-12-21",13.47
"1506","2012-12-24",13.68
"1507","2012-12-26",13.43
"1508","2012-12-27",13.23
"1509","2012-12-28",13.35
"1510","2012-12-31",13.82
"1511","2013-01-02",14.14
"1512","2013-01-03",13.98
"1513","2013-01-04",14.13
"1514","2013-01-07",13.96
"1515","2013-01-08",13.93
"1516","2013-01-09",13.83
"1517","2013-01-10",14.99
"1518","2013-01-11",14.8
"1519","2013-01-14",12.8
"1520","2013-01-15",12.6
"1521","2013-01-16",13
"1522","2013-01-17",12.89
"1523","2013-01-18",11.9
"1524","2013-01-22",12.58
"1525","2013-01-23",13.09
"1526","2013-01-24",12.54
"1527","2013-01-25",13.83
"1528","2013-01-28",12.76
"1529","2013-01-29",12.9
"1530","2013-01-30",12.99
"1531","2013-01-31",13.1
"1532","2013-02-01",13.11
"1533","2013-02-04",12.89
"1534","2013-02-05",13.2
"1535","2013-02-06",13.55
"1536","2013-02-07",13.57
"1537","2013-02-08",13.97
"1538","2013-02-11",14.18
"1539","2013-02-12",14.37
"1540","2013-02-13",14.42
"1541","2013-02-14",14.4
"1542","2013-02-15",14.37
"1543","2013-02-19",14.05
"1544","2013-02-20",13.62
"1545","2013-02-21",13.07
"1546","2013-02-22",13.89
"1547","2013-02-25",13.48
"1548","2013-02-26",13.6
"1549","2013-02-27",13.83
"1550","2013-02-28",13.64
"1551","2013-03-01",13.62
"1552","2013-03-04",13.88
"1553","2013-03-05",13.82
"1554","2013-03-06",13.81
"1555","2013-03-07",13.78
"1556","2013-03-08",13.68
"1557","2013-03-11",13.87
"1558","2013-03-12",14.17
"1559","2013-03-13",14.19
"1560","2013-03-14",14.19
"1561","2013-03-15",13.81
"1562","2013-03-18",13.6
"1563","2013-03-19",13.61
"1564","2013-03-20",13.92
"1565","2013-03-21",13.67
"1566","2013-03-22",13.84
"1567","2013-03-25",13.89
"1568","2013-03-26",13.88
"1569","2013-03-27",13.79
"1570","2013-03-28",13.6
"1571","2013-04-01",13.22
"1572","2013-04-02",13.07
"1573","2013-04-03",12.48
"1574","2013-04-04",12.95
"1575","2013-04-05",12.86
"1576","2013-04-08",12.64
"1577","2013-04-09",12.77
"1578","2013-04-10",13.44
"1579","2013-04-11",13.17
"1580","2013-04-12",13.01
"1581","2013-04-15",12.2
"1582","2013-04-16",12.4
"1583","2013-04-17",11.89
"1584","2013-04-18",11.66
"1585","2013-04-19",11.78
"1586","2013-04-22",11.84
"1587","2013-04-23",12.06
"1588","2013-04-24",12.41
"1589","2013-04-25",11.88
"1590","2013-04-26",11.33
"1591","2013-04-29",7.75
"1592","2013-04-30",7.56
"1593","2013-05-01",7.66
"1594","2013-05-02",8.08
"1595","2013-05-03",8.59
"1596","2013-05-06",8.5
"1597","2013-05-07",8.39
"1598","2013-05-08",8.39
"1599","2013-05-09",8.42
"1600","2013-05-10",8.55
"1601","2013-05-13",8.17
"1602","2013-05-14",8.03
"1603","2013-05-15",8.12
"1604","2013-05-16",8.13
"1605","2013-05-17",8.17
"1606","2013-05-20",8.11
"1607","2013-05-21",7.78
"1608","2013-05-22",7.7
"1609","2013-05-23",7.85
"1610","2013-05-24",7.99
"1611","2013-05-28",7.64
"1612","2013-05-29",7.55
"1613","2013-05-30",7.66
"1614","2013-05-31",7.5
"1615","2013-06-03",7.18
"1616","2013-06-04",7.32
"1617","2013-06-05",7.27
"1618","2013-06-06",7.25
"1619","2013-06-07",7.18
"1620","2013-06-10",6.98
"1621","2013-06-11",6.95
"1622","2013-06-12",6.9
"1623","2013-06-13",7.06
"1624","2013-06-14",6.94
"1625","2013-06-17",6.9
"1626","2013-06-18",6.75
"1627","2013-06-19",6.62
"1628","2013-06-20",6.15
"1629","2013-06-21",6.06
"1630","2013-06-24",5.79
"1631","2013-06-25",5.9
"1632","2013-06-26",5.63
"1633","2013-06-27",5.65
"1634","2013-06-28",5.6
"1635","2013-07-01",5.81
"1636","2013-07-02",5.66
"1637","2013-07-03",6.12
"1638","2013-07-05",5.93
"1639","2013-07-08",6.35
"1640","2013-07-09",6.35
"1641","2013-07-10",6.33
"1642","2013-07-11",6.58
"1643","2013-07-12",6.78
"1644","2013-07-15",6.75
"1645","2013-07-16",6.71
"1646","2013-07-17",6.68
"1647","2013-07-18",6.66
"1648","2013-07-19",6.58
"1649","2013-07-22",6.86
"1650","2013-07-23",7.13
"1651","2013-07-24",7.01
"1652","2013-07-25",7.3
"1653","2013-07-26",8.1
"1654","2013-07-29",8.74
"1655","2013-07-30",7.83
"1656","2013-07-31",7.81
"1657","2013-08-01",7.28
"1658","2013-08-02",7.45
"1659","2013-08-05",6.34
"1660","2013-08-06",7.33
"1661","2013-08-07",7.31
"1662","2013-08-08",7.85
"1663","2013-08-09",7.66
"1664","2013-08-12",8
"1665","2013-08-13",7.69
"1666","2013-08-14",7.72
"1667","2013-08-15",7.84
"1668","2013-08-16",7.71
"1669","2013-08-19",7.55
"1670","2013-08-20",7.62
"1671","2013-08-21",7.42
"1672","2013-08-22",7.43
"1673","2013-08-23",7.41
"1674","2013-08-26",7.59
"1675","2013-08-27",7.27
"1676","2013-08-28",7.62
"1677","2013-08-29",8.01
"1678","2013-08-30",7.85
"1679","2013-09-03",8
"1680","2013-09-04",8.12
"1681","2013-09-05",8.17
"1682","2013-09-06",8.04
"1683","2013-09-09",8.18
"1684","2013-09-10",8.16
"1685","2013-09-11",8.03
"1686","2013-09-12",7.9
"1687","2013-09-13",8.06
"1688","2013-09-16",8.04
"1689","2013-09-17",8.25
"1690","2013-09-18",8.59
"1691","2013-09-19",8.45
"1692","2013-09-20",8.27
"1693","2013-09-23",8.12
"1694","2013-09-24",8.09
"1695","2013-09-25",8.03
"1696","2013-09-26",7.9
"1697","2013-09-27",7.78
"1698","2013-09-30",7.77
"1699","2013-10-01",7.7
"1700","2013-10-02",7.89
"1701","2013-10-03",7.86
"1702","2013-10-04",8.12
"1703","2013-10-07",7.96
"1704","2013-10-08",7.8
"1705","2013-10-09",7.87
"1706","2013-10-10",7.97
"1707","2013-10-11",8.02
"1708","2013-10-14",8.05
"1709","2013-10-15",7.95
"1710","2013-10-16",7.98
"1711","2013-10-17",7.96
"1712","2013-10-18",7.97
"1713","2013-10-21",7.94
"1714","2013-10-22",7.97
"1715","2013-10-23",7.88
"1716","2013-10-24",7.81
"1717","2013-10-25",7.62
"1718","2013-10-28",7.33
"1719","2013-10-29",7.45
"1720","2013-10-30",7.05
"1721","2013-10-31",6.99
"1722","2013-11-01",7.61
"1723","2013-11-04",8.14
"1724","2013-11-05",8.61
"1725","2013-11-06",8.06
"1726","2013-11-07",7.76
"1727","2013-11-08",7.58
"1728","2013-11-11",7.79
"1729","2013-11-12",7.51
"1730","2013-11-13",7.61
"1731","2013-11-14",7.63
"1732","2013-11-15",7.78
"1733","2013-11-18",7.82
"1734","2013-11-19",7.86
"1735","2013-11-20",7.73
"1736","2013-11-21",7.8
"1737","2013-11-22",8.06
"1738","2013-11-25",7.94
"1739","2013-11-26",7.27
"1740","2013-11-27",7.38
"1741","2013-11-29",7.32
"1742","2013-12-02",6.96
"1743","2013-12-03",7
"1744","2013-12-04",7.37
"1745","2013-12-05",7.08
"1746","2013-12-06",7.3
"1747","2013-12-09",7.23
"1748","2013-12-10",7.49
"1749","2013-12-11",7.19
"1750","2013-12-12",7.18
"1751","2013-12-13",7.16
"1752","2013-12-16",7.32
"1753","2013-12-17",7.27
"1754","2013-12-18",7.18
"1755","2013-12-19",7.07
"1756","2013-12-20",7.01
"1757","2013-12-23",6.93
"1758","2013-12-24",6.94
"1759","2013-12-26",6.96
"1760","2013-12-27",6.99
"1761","2013-12-30",6.96
"1762","2013-12-31",7.14
"1763","2014-01-02",7.27
"1764","2014-01-03",7.65
"1765","2014-01-06",7.53
"1766","2014-01-07",7.29
"1767","2014-01-08",7.35
"1768","2014-01-09",7.23
"1769","2014-01-10",7.18
"1770","2014-01-13",7.02
"1771","2014-01-14",7.15
"1772","2014-01-15",7.1
"1773","2014-01-16",7.18
"1774","2014-01-17",7.27
"1775","2014-01-21",7.16
"1776","2014-01-22",7.02
"1777","2014-01-23",6.89
"1778","2014-01-24",6.64
"1779","2014-01-27",5.84
"1780","2014-01-28",5.93
"1781","2014-01-29",6.09
"1782","2014-01-30",6.09
"1783","2014-01-31",6.09
"1784","2014-02-03",5.71
"1785","2014-02-04",5.69
"1786","2014-02-05",5.59
"1787","2014-02-06",5.6
"1788","2014-02-07",5.71
"1789","2014-02-10",5.64
"1790","2014-02-11",5.81
"1791","2014-02-12",5.89
"1792","2014-02-13",6.02
"1793","2014-02-14",6.12
"1794","2014-02-18",6.1
"1795","2014-02-19",6.05
"1796","2014-02-20",6.06
"1797","2014-02-21",5.98
"1798","2014-02-24",5.86
"1799","2014-02-25",6.05
"1800","2014-02-26",6.05
"1801","2014-02-27",5.99
"1802","2014-02-28",6.02
"1803","2014-03-03",5.96
"1804","2014-03-04",6.09
"1805","2014-03-05",6.33
"1806","2014-03-06",6.32
"1807","2014-03-07",6.34
"1808","2014-03-10",6.16
"1809","2014-03-11",6.13
"1810","2014-03-12",6.08
"1811","2014-03-13",5.91
"1812","2014-03-14",5.86
"1813","2014-03-17",5.92
"1814","2014-03-18",5.96
"1815","2014-03-19",6
"1816","2014-03-20",5.91
"1817","2014-03-21",6.09
"1818","2014-03-24",5.86
"1819","2014-03-25",5.91
"1820","2014-03-26",5.74
"1821","2014-03-27",5.95
"1822","2014-03-28",5.88
"1823","2014-03-31",5.89
"1824","2014-04-01",6.14
"1825","2014-04-02",6.32
"1826","2014-04-03",6.34
"1827","2014-04-04",6.3
"1828","2014-04-07",6.72
"1829","2014-04-08",6.8
"1830","2014-04-09",6.86
"1831","2014-04-10",6.64
"1832","2014-04-11",6.63
"1833","2014-04-14",6.68
"1834","2014-04-15",6.96
"1835","2014-04-16",6.96
"1836","2014-04-17",7.09
"1837","2014-04-21",7.02
"1838","2014-04-22",7.5
"1839","2014-04-23",7.5
"1840","2014-04-24",7.3
"1841","2014-04-25",7.06
"1842","2014-04-28",7.06
"1843","2014-04-29",7.07
"1844","2014-04-30",6.91
"1845","2014-05-01",6.75
"1846","2014-05-02",6.82
"1847","2014-05-05",6.8
"1848","2014-05-06",6.71
"1849","2014-05-07",7.05
"1850","2014-05-08",7.1
"1851","2014-05-09",7.21
"1852","2014-05-12",7.35
"1853","2014-05-13",7.33
"1854","2014-05-14",7.15
"1855","2014-05-15",7.13
"1856","2014-05-16",7.23
"1857","2014-05-19",7.26
"1858","2014-05-20",7.18
"1859","2014-05-21",7.16
"1860","2014-05-22",7.13
"1861","2014-05-23",7.11
"1862","2014-05-27",7.15
"1863","2014-05-28",7.45
"1864","2014-05-29",7.57
"1865","2014-05-30",7.58
"1866","2014-06-02",7.44
"1867","2014-06-03",7.47
"1868","2014-06-04",7.94
"1869","2014-06-05",7.99
"1870","2014-06-06",8.05
"1871","2014-06-09",8.11
"1872","2014-06-10",8.07
"1873","2014-06-11",7.91
"1874","2014-06-12",7.89
"1875","2014-06-13",7.76
"1876","2014-06-16",7.64
"1877","2014-06-17",7.62
"1878","2014-06-18",7.62
"1879","2014-06-19",7.78
"1880","2014-06-20",7.5
"1881","2014-06-23",7.49
"1882","2014-06-24",7.46
"1883","2014-06-25",7.37
"1884","2014-06-26",7.55
"1885","2014-06-27",7.6
"1886","2014-06-30",7.54
"1887","2014-07-01",7.52
"1888","2014-07-02",7.58
"1889","2014-07-03",7.56
"1890","2014-07-07",7.53
"1891","2014-07-08",7.43
"1892","2014-07-09",7.35
"1893","2014-07-10",7.2
"1894","2014-07-11",7.2
"1895","2014-07-14",7.36
"1896","2014-07-15",7.2
"1897","2014-07-16",7.15
"1898","2014-07-17",7.03
"1899","2014-07-18",7
"1900","2014-07-21",7.09
"1901","2014-07-22",7.2
"1902","2014-07-23",7.21
"1903","2014-07-24",7.19
"1904","2014-07-25",7.18
"1905","2014-07-28",7.19
"1906","2014-07-29",7.18
"1907","2014-07-30",7.21
"1908","2014-07-31",7.13
"1909","2014-08-01",7.18
"1910","2014-08-04",6.98
"1911","2014-08-05",6.92
"1912","2014-08-06",6.98
"1913","2014-08-07",6.99
"1914","2014-08-08",6.78
"1915","2014-08-11",7.04
"1916","2014-08-12",6.95
"1917","2014-08-13",6.91
"1918","2014-08-14",6.89
"1919","2014-08-15",6.84
"1920","2014-08-18",6.88
"1921","2014-08-19",7.02
"1922","2014-08-20",7.22
"1923","2014-08-21",7.25
"1924","2014-08-22",7.14
"1925","2014-08-25",7.1
"1926","2014-08-26",6.97
"1927","2014-08-27",6.96
"1928","2014-08-28",6.93
"1929","2014-08-29",7.01
"1930","2014-09-02",6.96
"1931","2014-09-03",6.99
"1932","2014-09-04",6.94
"1933","2014-09-05",6.99
"1934","2014-09-08",7
"1935","2014-09-09",6.97
