"","date","AMRH"
"1021","2019-05-22",7.725
"1022","2019-05-23",7.15
"1023","2019-05-24",7.45
"1024","2019-05-28",7.725
"1025","2019-05-29",7.3
"1026","2019-05-30",7.7
"1027","2019-05-31",7.75
"1028","2019-06-03",7.8
"1029","2019-06-04",7.7
"1030","2019-06-05",8.8
"1031","2019-06-06",8.475
"1032","2019-06-07",8.175
"1033","2019-06-10",8.3
"1034","2019-06-11",7.875
"1035","2019-06-12",7.8
"1036","2019-06-13",7.625
"1037","2019-06-14",8.125
"1038","2019-06-17",9.2
"1039","2019-06-18",8.625
"1040","2019-06-19",8.7
"1041","2019-06-20",8.55
"1042","2019-06-21",8.75
"1043","2019-06-24",8.75
"1044","2019-06-25",8.45
"1045","2019-06-26",8.775
"1046","2019-06-27",8.575
"1047","2019-06-28",8.75
"1048","2019-07-01",8.75
"1049","2019-07-02",8.5
"1050","2019-07-03",8.75
"1051","2019-07-05",9
"1052","2019-07-08",8.825
"1053","2019-07-09",9.175
"1054","2019-07-10",9.15
"1055","2019-07-11",8.95
"1056","2019-07-12",8.775
"1057","2019-07-15",8.975
"1058","2019-07-16",8.85
"1059","2019-07-17",8.975
"1060","2019-07-18",8.875
"1061","2019-07-19",8.725
"1062","2019-07-22",8.625
"1063","2019-07-23",8.25
"1064","2019-07-24",8.1
"1065","2019-07-25",7.95
"1066","2019-07-26",7.775
"1067","2019-07-29",7.55
"1068","2019-07-30",7.55
"1069","2019-07-31",7.25
"1070","2019-08-01",7.35
"1071","2019-08-02",7.2
"1072","2019-08-05",7.125
"1073","2019-08-06",7.05
"1074","2019-08-07",6.925
"1075","2019-08-08",7
"1076","2019-08-09",7.525
"1077","2019-08-12",8.075
"1078","2019-08-13",8.25
"1079","2019-08-14",6.875
"1080","2019-08-15",6.525
"1081","2019-08-16",6.75
"1082","2019-08-19",6.475
"1083","2019-08-20",6.3
"1084","2019-08-21",6.45
"1085","2019-08-22",6.275
"1086","2019-08-23",6.075
"1087","2019-08-26",5.575
"1088","2019-08-27",5.025
"1089","2019-08-28",4.75
"1090","2019-08-29",4.775
"1091","2019-08-30",5.35
"1092","2019-09-03",4.975
"1093","2019-09-04",5.05
"1094","2019-09-05",5.05
"1095","2019-09-06",5.9
"1096","2019-09-09",5.65
"1097","2019-09-10",6.25
"1098","2019-09-11",6.4
"1099","2019-09-12",6.45
"1100","2019-09-13",7.25
"1101","2019-09-16",7.1
"1102","2019-09-17",6.75
"1103","2019-09-18",6.35
"1104","2019-09-19",6.325
"1105","2019-09-20",5.5
"1106","2019-09-23",5.025
"1107","2019-09-24",4.35
"1108","2019-09-25",3.75
"1109","2019-09-26",4.925
"1110","2019-09-27",4.4
"1111","2019-09-30",4.25
"1112","2019-10-01",4.325
"1113","2019-10-02",4.1
"1114","2019-10-03",3.85
"1115","2019-10-04",4
"1116","2019-10-07",3.8
"1117","2019-10-08",3.85
"1118","2019-10-09",3.775
"1119","2019-10-10",3.65
"1120","2019-10-11",3.55
"1121","2019-10-14",3.35
"1122","2019-10-15",3.2
"1123","2019-10-16",3.6
"1124","2019-10-17",3.55
"1125","2019-10-18",3.55
"1126","2019-10-21",3.775
"1127","2019-10-22",3.625
"1128","2019-10-23",3.6
"1129","2019-10-24",3.525
"1130","2019-10-25",3.425
"1131","2019-10-28",3.425
"1132","2019-10-29",3.375
"1133","2019-10-30",3.25
"1134","2019-10-31",3.25
"1135","2019-11-01",3.5
"1136","2019-11-04",3.475
"1137","2019-11-05",3.925
"1138","2019-11-06",4.025
"1139","2019-11-07",3.575
"1140","2019-11-08",3.325
"1141","2019-11-11",3.475
"1142","2019-11-12",3.375
"1143","2019-11-13",3.175
"1144","2019-11-14",3.125
"1145","2019-11-15",3
"1146","2019-11-18",2.975
"1147","2019-11-19",3.05
"1148","2019-11-20",2.9
"1149","2019-11-21",2.875
"1150","2019-11-22",2.725
"1151","2019-11-25",2.326
"1152","2019-11-26",2.18
"1153","2019-11-27",2.17
"1154","2019-11-29",2.12
"1155","2019-12-02",2.29
"1156","2019-12-03",2.28
"1157","2019-12-04",2.27
"1158","2019-12-05",2.2
"1159","2019-12-06",2.2
"1160","2019-12-09",2.28
"1161","2019-12-10",2.12
"1162","2019-12-11",2.08
"1163","2019-12-12",1.98
"1164","2019-12-13",1.97
"1165","2019-12-16",2.12
"1166","2019-12-17",2.16
"1167","2019-12-18",2.264
"1168","2019-12-19",2.21
"1169","2019-12-20",2.164
"1170","2019-12-23",2.16
"1171","2019-12-24",2.3
"1172","2019-12-26",2.24
"1173","2019-12-27",2.4
"1174","2019-12-30",2.36
"1175","2019-12-31",2.26
"1176","2020-01-02",2.41
"1177","2020-01-03",2.43
"1178","2020-01-06",2.6
"1179","2020-01-07",2.61
"1180","2020-01-08",2.509
"1181","2020-01-09",2.495
"1182","2020-01-10",2.457
"1183","2020-01-13",1.85
"1184","2020-01-14",1.68
"1185","2020-01-15",1.77
"1186","2020-01-16",1.76
"1187","2020-01-17",1.59
"1188","2020-01-21",1.4
"1189","2020-01-22",1.45
"1190","2020-01-23",1.49
"1191","2020-01-24",1.43
"1192","2020-01-27",1.44
"1193","2020-01-28",1.45
"1194","2020-01-29",1.42
"1195","2020-01-30",1.41
"1196","2020-01-31",1.31
"1197","2020-02-03",1.25
"1198","2020-02-04",1.3
"1199","2020-02-05",1.32
"1200","2020-02-06",1.38
"1201","2020-02-07",1.33
"1202","2020-02-10",1.34
"1203","2020-02-11",1.359
"1204","2020-02-12",1.4
"1205","2020-02-13",1.33
"1206","2020-02-14",1.33
"1207","2020-02-18",1.31
"1208","2020-02-19",1.27
"1209","2020-02-20",1.3
"1210","2020-02-21",1.29
"1211","2020-02-24",1.29
"1212","2020-02-25",1.226
"1213","2020-02-26",1.26
"1214","2020-02-27",1.17
"1215","2020-02-28",1.147
"1216","2020-03-02",1.14
"1217","2020-03-03",1.12
"1218","2020-03-04",1.151
"1219","2020-03-05",1.1
"1220","2020-03-06",1.12
"1221","2020-03-09",1.03
"1222","2020-03-10",0.93
"1223","2020-03-11",1.05
"1224","2020-03-12",0.921
"1225","2020-03-13",0.9
"1226","2020-03-16",0.875
"1227","2020-03-17",0.79
"1228","2020-03-18",0.66
"1229","2020-03-19",0.654
"1230","2020-03-20",0.79
"1231","2020-03-23",0.765
"1232","2020-03-24",0.854
"1233","2020-03-25",0.88
"1234","2020-03-26",0.864
"1235","2020-03-27",0.82
"1236","2020-03-30",1.003
"1237","2020-03-31",0.96
"1238","2020-04-01",0.835
"1239","2020-04-02",0.75
"1240","2020-04-03",0.75
"1241","2020-04-06",0.769
"1242","2020-04-07",0.794
"1243","2020-04-08",0.826
"1244","2020-04-09",0.832
"1245","2020-04-13",0.94
"1246","2020-04-14",0.952
"1247","2020-04-15",0.978
"1248","2020-04-16",0.903
"1249","2020-04-17",0.97
"1250","2020-04-20",1.12
"1251","2020-04-21",0.98
"1252","2020-04-22",0.95
"1253","2020-04-23",0.93
"1254","2020-04-24",0.96
"1255","2020-04-27",0.966
"1256","2020-04-28",0.95
"1257","2020-04-29",0.95
"1258","2020-04-30",0.91
"1259","2020-05-01",0.93
"1260","2020-05-04",1.03
"1261","2020-05-05",1.5
"1262","2020-05-06",1.29
"1263","2020-05-07",1.1
"1264","2020-05-08",1.2
"1265","2020-05-11",1.2
"1266","2020-05-12",1.08
"1267","2020-05-13",1.01
"1268","2020-05-14",1.02
"1269","2020-05-15",1.13
"1270","2020-05-18",1.11
"1271","2020-05-19",1.09
"1272","2020-05-20",1.1
"1273","2020-05-21",1.2
"1274","2020-05-22",1.37
"1275","2020-05-26",1.49
"1276","2020-05-27",1.48
"1277","2020-05-28",1.39
"1278","2020-05-29",1.32
"1279","2020-06-01",1.34
"1280","2020-06-02",2.87
"1281","2020-06-03",2.3
"1282","2020-06-04",1.94
"1283","2020-06-05",1.87
"1284","2020-06-08",1.79
"1285","2020-06-09",2.05
"1286","2020-06-10",1.87
"1287","2020-06-11",1.67
"1288","2020-06-12",1.77
"1289","2020-06-15",1.76
"1290","2020-06-16",1.75
"1291","2020-06-17",1.75
"1292","2020-06-18",1.82
"1293","2020-06-19",1.74
"1294","2020-06-22",1.74
"1295","2020-06-23",1.76
"1296","2020-06-24",1.66
"1297","2020-06-25",1.65
"1298","2020-06-26",1.56
"1299","2020-06-29",1.55
"1300","2020-06-30",1.55
"1301","2020-07-01",1.75
"1302","2020-07-02",1.56
"1303","2020-07-06",1.77
"1304","2020-07-07",1.81
"1305","2020-07-08",2
"1306","2020-07-09",1.94
"1307","2020-07-10",1.99
"1308","2020-07-13",1.74
"1309","2020-07-14",1.76
"1310","2020-07-15",1.81
"1311","2020-07-16",1.83
"1312","2020-07-17",1.84
"1313","2020-07-20",1.89
"1314","2020-07-21",1.93
"1315","2020-07-22",1.88
"1316","2020-07-23",1.82
"1317","2020-07-24",1.81
"1318","2020-07-27",1.78
"1319","2020-07-28",1.79
"1320","2020-07-29",1.88
"1321","2020-07-30",1.84
"1322","2020-07-31",1.85
"1323","2020-08-03",1.87
"1324","2020-08-04",1.86
"1325","2020-08-05",1.91
"1326","2020-08-06",1.85
"1327","2020-08-07",1.85
"1328","2020-08-10",1.9
"1329","2020-08-11",1.87
"1330","2020-08-12",1.84
"1331","2020-08-13",1.85
"1332","2020-08-14",1.77
"1333","2020-08-17",1.62
"1334","2020-08-18",1.68
"1335","2020-08-19",1.61
"1336","2020-08-20",1.55
"1337","2020-08-21",1.52
"1338","2020-08-24",1.42
"1339","2020-08-25",1.45
"1340","2020-08-26",1.4
"1341","2020-08-27",1.33
"1342","2020-08-28",1.37
"1343","2020-08-31",1.27
"1344","2020-09-01",1.17
"1345","2020-09-02",1.2
"1346","2020-09-03",1.155
"1347","2020-09-04",1.121
"1348","2020-09-08",1.093
"1349","2020-09-09",1.13
"1350","2020-09-10",1.14
"1351","2020-09-11",1.13
"1352","2020-09-14",1.11
"1353","2020-09-15",1.14
"1354","2020-09-16",1.23
"1355","2020-09-17",1.18
"1356","2020-09-18",1.14
"1357","2020-09-21",1.09
"1358","2020-09-22",1.09
"1359","2020-09-23",1.1
"1360","2020-09-24",1.04
"1361","2020-09-25",1.07
"1362","2020-09-28",1.11
"1363","2020-09-29",1.13
"1364","2020-09-30",1.38
"1365","2020-10-01",1.32
"1366","2020-10-02",1.31
"1367","2020-10-05",1.22
"1368","2020-10-06",1.19
"1369","2020-10-07",1.3
"1370","2020-10-08",1.35
"1371","2020-10-09",1.35
"1372","2020-10-12",1.31
"1373","2020-10-13",1.3
"1374","2020-10-14",1.3
"1375","2020-10-15",1.33
"1376","2020-10-16",1.48
"1377","2020-10-19",1.48
"1378","2020-10-20",1.44
"1379","2020-10-21",1.42
"1380","2020-10-22",1.41
"1381","2020-10-23",1.41
"1382","2020-10-26",1.28
"1383","2020-10-27",1.29
"1384","2020-10-28",1.24
"1385","2020-10-29",1.27
"1386","2020-10-30",1.17
"1387","2020-11-02",1.2
"1388","2020-11-03",1.22
"1389","2020-11-04",1.175
"1390","2020-11-05",1.34
"1391","2020-11-06",1.29
"1392","2020-11-09",1.47
"1393","2020-11-10",1.37
"1394","2020-11-11",1.36
"1395","2020-11-12",1.35
"1396","2020-11-13",1.35
"1397","2020-11-16",1.25
"1398","2020-11-17",1.26
"1399","2020-11-18",1.23
"1400","2020-11-19",1.28
"1401","2020-11-20",1.26
"1402","2020-11-23",1.39
"1403","2020-11-24",1.35
"1404","2020-11-25",1.41
"1405","2020-11-27",1.45
