"","date","TGA"
"2867","2018-05-22",2.24
"2868","2018-05-23",2.44
"2869","2018-05-24",2.31
"2870","2018-05-25",2.27
"2871","2018-05-29",2.29
"2872","2018-05-30",2.49
"2873","2018-05-31",2.54
"2874","2018-06-01",2.47
"2875","2018-06-04",2.41
"2876","2018-06-05",2.36
"2877","2018-06-06",2.46
"2878","2018-06-07",2.45
"2879","2018-06-08",2.46
"2880","2018-06-11",2.37
"2881","2018-06-12",2.39
"2882","2018-06-13",2.4
"2883","2018-06-14",2.32
"2884","2018-06-15",2.24
"2885","2018-06-18",2.33
"2886","2018-06-19",2.38
"2887","2018-06-20",2.36
"2888","2018-06-21",2.31
"2889","2018-06-22",2.39
"2890","2018-06-25",2.4
"2891","2018-06-26",2.44
"2892","2018-06-27",2.63
"2893","2018-06-28",2.72
"2894","2018-06-29",2.77
"2895","2018-07-02",2.73
"2896","2018-07-03",2.87
"2897","2018-07-05",2.9
"2898","2018-07-06",2.94
"2899","2018-07-09",3.29
"2900","2018-07-10",3.41
"2901","2018-07-11",3.76
"2902","2018-07-12",3.76
"2903","2018-07-13",4.05
"2904","2018-07-16",3.77
"2905","2018-07-17",3.53
"2906","2018-07-18",3.59
"2907","2018-07-19",3.6
"2908","2018-07-20",3.43
"2909","2018-07-23",3.42
"2910","2018-07-24",3.37
"2911","2018-07-25",3.37
"2912","2018-07-26",3.35
"2913","2018-07-27",3.18
"2914","2018-07-30",3.13
"2915","2018-07-31",3.24
"2916","2018-08-01",3.24
"2917","2018-08-02",3.16
"2918","2018-08-03",3.22
"2919","2018-08-06",3.09
"2920","2018-08-07",3.19
"2921","2018-08-08",3.21
"2922","2018-08-09",3.21
"2923","2018-08-10",3.19
"2924","2018-08-13",3.06
"2925","2018-08-14",3.14
"2926","2018-08-15",2.93
"2927","2018-08-16",3.07
"2928","2018-08-17",3.12
"2929","2018-08-20",3.33
"2930","2018-08-21",3.47
"2931","2018-08-22",3.47
"2932","2018-08-23",3.42
"2933","2018-08-24",3.49
"2934","2018-08-27",3.47
"2935","2018-08-28",3.43
"2936","2018-08-29",3.46
"2937","2018-08-30",3.39
"2938","2018-08-31",3.36
"2939","2018-09-04",3.32
"2940","2018-09-05",3.3
"2941","2018-09-06",3.24
"2942","2018-09-07",3.21
"2943","2018-09-10",3.51
"2944","2018-09-11",3.74
"2945","2018-09-12",3.63
"2946","2018-09-13",3.57
"2947","2018-09-14",3.63
"2948","2018-09-17",3.55
"2949","2018-09-18",3.39
"2950","2018-09-19",3.39
"2951","2018-09-20",3.31
"2952","2018-09-21",3.32
"2953","2018-09-24",3.44
"2954","2018-09-25",3.44
"2955","2018-09-26",3.34
"2956","2018-09-27",3.3
"2957","2018-09-28",3.34
"2958","2018-10-01",3.52
"2959","2018-10-02",3.47
"2960","2018-10-03",3.45
"2961","2018-10-04",3.32
"2962","2018-10-05",3.32
"2963","2018-10-08",3.28
"2964","2018-10-09",3.35
"2965","2018-10-10",3.18
"2966","2018-10-11",3
"2967","2018-10-12",3.1
"2968","2018-10-15",3.02
"2969","2018-10-16",3.11
"2970","2018-10-17",3.09
"2971","2018-10-18",3.02
"2972","2018-10-19",2.99
"2973","2018-10-22",2.59
"2974","2018-10-23",2.03
"2975","2018-10-24",2.34
"2976","2018-10-25",2.45
"2977","2018-10-26",2.45
"2978","2018-10-29",2.31
"2979","2018-10-30",2.31
"2980","2018-10-31",2.31
"2981","2018-11-01",2.47
"2982","2018-11-02",2.36
"2983","2018-11-05",2.37
"2984","2018-11-06",2.39
"2985","2018-11-07",2.41
"2986","2018-11-08",2.22
"2987","2018-11-09",2.17
"2988","2018-11-12",2.11
"2989","2018-11-13",2.38
"2990","2018-11-14",2.15
"2991","2018-11-15",2.19
"2992","2018-11-16",2.25
"2993","2018-11-19",2.32
"2994","2018-11-20",2.14
"2995","2018-11-21",2.22
"2996","2018-11-23",2.13
"2997","2018-11-26",2.17
"2998","2018-11-27",2.01
"2999","2018-11-28",2.05
"3000","2018-11-29",2.17
"3001","2018-11-30",2.16
"3002","2018-12-03",2.18
"3003","2018-12-04",2.13
"3004","2018-12-06",1.96
"3005","2018-12-07",2
"3006","2018-12-10",1.81
"3007","2018-12-11",1.9
"3008","2018-12-12",1.88
"3009","2018-12-13",1.86
"3010","2018-12-14",1.78
"3011","2018-12-17",1.77
"3012","2018-12-18",1.71
"3013","2018-12-19",1.66
"3014","2018-12-20",1.62
"3015","2018-12-21",1.58
"3016","2018-12-24",1.52
"3017","2018-12-26",1.66
"3018","2018-12-27",1.68
"3019","2018-12-28",1.69
"3020","2018-12-31",1.87
"3021","2019-01-02",1.8
"3022","2019-01-03",1.89
"3023","2019-01-04",1.94
"3024","2019-01-07",2.07
"3025","2019-01-08",2.04
"3026","2019-01-09",2.09
"3027","2019-01-10",2.03
"3028","2019-01-11",1.98
"3029","2019-01-14",1.94
"3030","2019-01-15",1.96
"3031","2019-01-16",1.94
"3032","2019-01-17",1.94
"3033","2019-01-18",1.89
"3034","2019-01-22",1.76
"3035","2019-01-23",1.75
"3036","2019-01-24",1.79
"3037","2019-01-25",1.86
"3038","2019-01-28",1.79
"3039","2019-01-29",1.73
"3040","2019-01-30",1.83
"3041","2019-01-31",1.81
"3042","2019-02-01",1.93
"3043","2019-02-04",1.93
"3044","2019-02-05",1.92
"3045","2019-02-06",1.93
"3046","2019-02-07",1.87
"3047","2019-02-08",1.84
"3048","2019-02-11",1.85
"3049","2019-02-12",1.91
"3050","2019-02-13",1.98
"3051","2019-02-14",2.01
"3052","2019-02-15",2.09
"3053","2019-02-19",2.12
"3054","2019-02-20",2.01
"3055","2019-02-21",2.02
"3056","2019-02-22",2.07
"3057","2019-02-25",2.04
"3058","2019-02-26",1.98
"3059","2019-02-27",2.02
"3060","2019-02-28",1.98
"3061","2019-03-01",1.98
"3062","2019-03-04",1.98
"3063","2019-03-05",2.06
"3064","2019-03-06",2.04
"3065","2019-03-07",2.04
"3066","2019-03-08",2.02
"3067","2019-03-11",2.07
"3068","2019-03-12",2.11
"3069","2019-03-13",2.08
"3070","2019-03-14",2.08
"3071","2019-03-15",2.03
"3072","2019-03-18",2.17
"3073","2019-03-19",2.14
"3074","2019-03-20",2.14
"3075","2019-03-21",2.09
"3076","2019-03-22",1.98
"3077","2019-03-25",1.86
"3078","2019-03-26",1.75
"3079","2019-03-27",1.84
"3080","2019-03-28",1.85
"3081","2019-03-29",1.89
"3082","2019-04-01",1.86
"3083","2019-04-02",1.86
"3084","2019-04-03",1.8
"3085","2019-04-04",1.79
"3086","2019-04-05",1.84
"3087","2019-04-08",1.88
"3088","2019-04-09",1.86
"3089","2019-04-10",1.89
"3090","2019-04-11",1.88
"3091","2019-04-12",1.88
"3092","2019-04-15",1.86
"3093","2019-04-16",1.86
"3094","2019-04-17",1.86
"3095","2019-04-18",1.88
"3096","2019-04-22",1.95
"3097","2019-04-23",1.89
"3098","2019-04-24",1.92
"3099","2019-04-25",1.93
"3100","2019-04-26",1.9
"3101","2019-04-29",1.95
"3102","2019-04-30",1.95
"3103","2019-05-01",1.92
"3104","2019-05-02",1.89
"3105","2019-05-03",1.88
"3106","2019-05-06",1.87
"3107","2019-05-07",1.84
"3108","2019-05-08",1.82
"3109","2019-05-09",1.81
"3110","2019-05-10",1.78
"3111","2019-05-13",1.77
"3112","2019-05-14",1.76
"3113","2019-05-15",1.75
"3114","2019-05-16",1.76
"3115","2019-05-17",1.73
"3116","2019-05-20",1.7
"3117","2019-05-21",1.67
"3118","2019-05-22",1.6
"3119","2019-05-23",1.52
"3120","2019-05-24",1.51
"3121","2019-05-28",1.51
"3122","2019-05-29",1.51
"3123","2019-05-30",1.5
"3124","2019-05-31",1.5
"3125","2019-06-03",1.53
"3126","2019-06-04",1.54
"3127","2019-06-05",1.53
"3128","2019-06-06",1.51
"3129","2019-06-07",1.55
"3130","2019-06-10",1.49
"3131","2019-06-11",1.47
"3132","2019-06-12",1.42
"3133","2019-06-13",1.46
"3134","2019-06-14",1.4
"3135","2019-06-17",1.41
"3136","2019-06-18",1.45
"3137","2019-06-19",1.4
"3138","2019-06-20",1.45
"3139","2019-06-21",1.41
"3140","2019-06-24",1.39
"3141","2019-06-25",1.4
"3142","2019-06-26",1.42
"3143","2019-06-27",1.42
"3144","2019-06-28",1.39
"3145","2019-07-01",1.4
"3146","2019-07-02",1.36
"3147","2019-07-03",1.36
"3148","2019-07-05",1.35
"3149","2019-07-08",1.35
"3150","2019-07-09",1.37
"3151","2019-07-10",1.45
"3152","2019-07-11",1.47
"3153","2019-07-12",1.47
"3154","2019-07-15",1.48
"3155","2019-07-16",1.46
"3156","2019-07-17",1.43
"3157","2019-07-18",1.43
"3158","2019-07-19",1.45
"3159","2019-07-22",1.43
"3160","2019-07-23",1.45
"3161","2019-07-24",1.45
"3162","2019-07-25",1.41
"3163","2019-07-26",1.38
"3164","2019-07-29",1.4
"3165","2019-07-30",1.48
"3166","2019-07-31",1.55
"3167","2019-08-01",1.53
"3168","2019-08-02",1.46
"3169","2019-08-05",1.46
"3170","2019-08-06",1.43
"3171","2019-08-07",1.44
"3172","2019-08-08",1.44
"3173","2019-08-09",1.43
"3174","2019-08-12",1.48
"3175","2019-08-13",1.52
"3176","2019-08-14",1.43
"3177","2019-08-15",1.44
"3178","2019-08-16",1.47
"3179","2019-08-19",1.45
"3180","2019-08-20",1.42
"3181","2019-08-21",1.44
"3182","2019-08-22",1.43
"3183","2019-08-23",1.35
"3184","2019-08-26",1.33
"3185","2019-08-27",1.33
"3186","2019-08-28",1.35
"3187","2019-08-29",1.35
"3188","2019-08-30",1.33
"3189","2019-09-03",1.33
"3190","2019-09-04",1.35
"3191","2019-09-05",1.37
"3192","2019-09-06",1.4
"3193","2019-09-09",1.45
"3194","2019-09-10",1.49
"3195","2019-09-11",1.48
"3196","2019-09-12",1.43
"3197","2019-09-13",1.41
"3198","2019-09-16",1.52
"3199","2019-09-17",1.46
"3200","2019-09-18",1.44
"3201","2019-09-19",1.47
"3202","2019-09-20",1.43
"3203","2019-09-23",1.41
"3204","2019-09-24",1.39
"3205","2019-09-25",1.37
"3206","2019-09-26",1.36
"3207","2019-09-27",1.33
"3208","2019-09-30",1.33
"3209","2019-10-01",1.32
"3210","2019-10-02",1.28
"3211","2019-10-03",1.28
"3212","2019-10-04",1.31
"3213","2019-10-07",1.32
"3214","2019-10-08",1.31
"3215","2019-10-09",1.3
"3216","2019-10-10",1.27
"3217","2019-10-11",1.29
"3218","2019-10-14",1.3
"3219","2019-10-15",1.29
"3220","2019-10-16",1.26
"3221","2019-10-17",1.27
"3222","2019-10-18",1.25
"3223","2019-10-21",1.25
"3224","2019-10-22",1.24
"3225","2019-10-23",1.23
"3226","2019-10-24",1.23
"3227","2019-10-25",1.21
"3228","2019-10-28",1.2
"3229","2019-10-29",1.19
"3230","2019-10-30",1.17
"3231","2019-10-31",1.16
"3232","2019-11-01",1.17
"3233","2019-11-04",1.24
"3234","2019-11-05",1.26
"3235","2019-11-06",1.23
"3236","2019-11-07",1.24
"3237","2019-11-08",1.23
"3238","2019-11-11",1.22
"3239","2019-11-12",1.18
"3240","2019-11-13",1.17
"3241","2019-11-14",1.17
"3242","2019-11-15",1.18
"3243","2019-11-18",1.13
"3244","2019-11-19",1.12
"3245","2019-11-20",1.14
"3246","2019-11-21",1.14
"3247","2019-11-22",1.14
"3248","2019-11-25",1.14
"3249","2019-11-26",1.16
"3250","2019-11-27",1.14
"3251","2019-11-29",1.13
"3252","2019-12-02",1.12
"3253","2019-12-03",1.13
"3254","2019-12-04",1.14
"3255","2019-12-05",1.14
"3256","2019-12-06",1.19
"3257","2019-12-09",1.18
"3258","2019-12-10",1.19
"3259","2019-12-11",1.19
"3260","2019-12-12",1.23
"3261","2019-12-13",1.27
"3262","2019-12-16",1.28
"3263","2019-12-17",1.25
"3264","2019-12-18",1.3
"3265","2019-12-19",1.39
"3266","2019-12-20",1.45
"3267","2019-12-23",1.48
"3268","2019-12-24",1.45
"3269","2019-12-26",1.44
"3270","2019-12-27",1.43
"3271","2019-12-30",1.48
"3272","2019-12-31",1.38
"3273","2020-01-02",1.46
"3274","2020-01-03",1.45
"3275","2020-01-06",1.42
"3276","2020-01-07",1.4
"3277","2020-01-08",1.34
"3278","2020-01-09",1.39
"3279","2020-01-10",1.41
"3280","2020-01-13",1.43
"3281","2020-01-14",1.38
"3282","2020-01-15",1.36
"3283","2020-01-16",1.38
"3284","2020-01-17",1.39
"3285","2020-01-21",1.34
"3286","2020-01-22",1.36
"3287","2020-01-23",1.31
"3288","2020-01-24",1.27
"3289","2020-01-27",1.22
"3290","2020-01-28",1.26
"3291","2020-01-29",1.24
"3292","2020-01-30",1.3
"3293","2020-01-31",1.28
"3294","2020-02-03",1.25
"3295","2020-02-04",1.29
"3296","2020-02-05",1.28
"3297","2020-02-06",1.3
"3298","2020-02-07",1.28
"3299","2020-02-10",1.25
"3300","2020-02-11",1.23
"3301","2020-02-12",1.24
"3302","2020-02-13",1.23
"3303","2020-02-14",1.2
"3304","2020-02-18",1.2
"3305","2020-02-19",1.22
"3306","2020-02-20",1.22
"3307","2020-02-21",1.22
"3308","2020-02-24",1.21
"3309","2020-02-25",1.18
"3310","2020-02-26",1.14
"3311","2020-02-27",1.08
"3312","2020-02-28",1.09
"3313","2020-03-02",1.1
"3314","2020-03-03",1.11
"3315","2020-03-04",1.09
"3316","2020-03-05",1.08
"3317","2020-03-06",0.97
"3318","2020-03-09",0.69
"3319","2020-03-10",0.79
"3320","2020-03-11",0.64
"3321","2020-03-12",0.56
"3322","2020-03-13",0.48
"3323","2020-03-16",0.51
"3324","2020-03-17",0.46
"3325","2020-03-18",0.39
"3326","2020-03-19",0.38
"3327","2020-03-20",0.38
"3328","2020-03-23",0.39
"3329","2020-03-24",0.42
"3330","2020-03-25",0.47
"3331","2020-03-26",0.4
"3332","2020-03-27",0.39
"3333","2020-03-30",0.36
"3334","2020-03-31",0.36
"3335","2020-04-01",0.34
"3336","2020-04-02",0.39
"3337","2020-04-03",0.4
"3338","2020-04-06",0.41
"3339","2020-04-07",0.4
"3340","2020-04-08",0.45
"3341","2020-04-09",0.48
"3342","2020-04-13",0.43
"3343","2020-04-14",0.44
"3344","2020-04-15",0.43
"3345","2020-04-16",0.41
"3346","2020-04-17",0.44
"3347","2020-04-20",0.43
"3348","2020-04-21",0.42
"3349","2020-04-22",0.43
"3350","2020-04-23",0.45
"3351","2020-04-24",0.45
"3352","2020-04-27",0.47
"3353","2020-04-28",0.47
"3354","2020-04-29",0.56
"3355","2020-04-30",0.62
"3356","2020-05-01",0.57
"3357","2020-05-04",0.55
"3358","2020-05-05",0.56
"3359","2020-05-06",0.53
"3360","2020-05-07",0.55
"3361","2020-05-08",0.55
"3362","2020-05-11",0.52
"3363","2020-05-12",0.49
"3364","2020-05-13",0.49
"3365","2020-05-14",0.47
"3366","2020-05-15",0.5
"3367","2020-05-18",0.52
"3368","2020-05-19",0.52
"3369","2020-05-20",0.54
"3370","2020-05-21",0.57
"3371","2020-05-22",0.54
"3372","2020-05-26",0.56
"3373","2020-05-27",0.54
"3374","2020-05-28",0.54
"3375","2020-05-29",0.53
"3376","2020-06-01",0.52
"3377","2020-06-02",0.52
"3378","2020-06-03",0.54
"3379","2020-06-04",0.59
"3380","2020-06-05",0.63
"3381","2020-06-08",0.71
"3382","2020-06-09",0.69
"3383","2020-06-10",0.63
"3384","2020-06-11",0.57
"3385","2020-06-12",0.6
"3386","2020-06-15",0.59
"3387","2020-06-16",0.58
"3388","2020-06-17",0.58
"3389","2020-06-18",0.57
"3390","2020-06-19",0.55
"3391","2020-06-22",0.58
"3392","2020-06-23",0.58
"3393","2020-06-24",0.58
"3394","2020-06-25",0.56
"3395","2020-06-26",0.56
"3396","2020-06-29",0.56
"3397","2020-06-30",0.57
"3398","2020-07-01",0.59
"3399","2020-07-02",0.6
"3400","2020-07-06",0.62
"3401","2020-07-07",0.6
"3402","2020-07-08",0.63
"3403","2020-07-09",0.6
"3404","2020-07-10",0.6
"3405","2020-07-13",0.6
"3406","2020-07-14",0.59
"3407","2020-07-15",0.59
"3408","2020-07-16",0.6
"3409","2020-07-17",0.58
"3410","2020-07-20",0.58
"3411","2020-07-21",0.57
"3412","2020-07-22",0.61
"3413","2020-07-23",0.6
"3414","2020-07-24",0.59
"3415","2020-07-27",0.58
"3416","2020-07-28",0.59
"3417","2020-07-29",0.59
"3418","2020-07-30",0.57
"3419","2020-07-31",0.58
"3420","2020-08-03",0.57
"3421","2020-08-04",0.6
"3422","2020-08-05",0.6
"3423","2020-08-06",0.61
"3424","2020-08-07",0.6
"3425","2020-08-10",0.62
"3426","2020-08-11",0.61
"3427","2020-08-12",0.6
"3428","2020-08-13",0.6
"3429","2020-08-14",0.59
"3430","2020-08-17",0.6
"3431","2020-08-18",0.6
"3432","2020-08-19",0.6
"3433","2020-08-20",0.57
"3434","2020-08-21",0.57
"3435","2020-08-24",0.52
"3436","2020-08-25",0.55
"3437","2020-08-26",0.55
"3438","2020-08-27",0.55
"3439","2020-08-28",0.55
"3440","2020-08-31",0.55
"3441","2020-09-01",0.54
"3442","2020-09-02",0.53
"3443","2020-09-03",0.51
"3444","2020-09-04",0.5
"3445","2020-09-08",0.48
"3446","2020-09-09",0.47
"3447","2020-09-10",0.45
"3448","2020-09-11",0.45
"3449","2020-09-14",0.46
"3450","2020-09-15",0.46
"3451","2020-09-16",0.45
"3452","2020-09-17",0.44
"3453","2020-09-18",0.42
"3454","2020-09-21",0.41
"3455","2020-09-22",0.4
"3456","2020-09-23",0.41
"3457","2020-09-24",0.4
"3458","2020-09-25",0.4
"3459","2020-09-28",0.38
"3460","2020-09-29",0.41
"3461","2020-09-30",0.41
"3462","2020-10-01",0.4
"3463","2020-10-02",0.4
"3464","2020-10-05",0.4
"3465","2020-10-06",0.4
"3466","2020-10-07",0.41
"3467","2020-10-08",0.52
"3468","2020-10-09",0.48
"3469","2020-10-12",0.45
"3470","2020-10-13",0.44
"3471","2020-10-14",0.44
"3472","2020-10-15",0.46
"3473","2020-10-16",0.45
"3474","2020-10-19",0.44
"3475","2020-10-20",0.44
"3476","2020-10-21",0.44
"3477","2020-10-22",0.45
"3478","2020-10-23",0.42
"3479","2020-10-26",0.4
"3480","2020-10-27",0.4
"3481","2020-10-28",0.39
"3482","2020-10-29",0.38
"3483","2020-10-30",0.39
"3484","2020-11-02",0.39
"3485","2020-11-03",0.42
"3486","2020-11-04",0.41
"3487","2020-11-05",0.42
"3488","2020-11-06",0.43
"3489","2020-11-09",0.42
"3490","2020-11-10",0.43
"3491","2020-11-11",0.44
"3492","2020-11-12",0.43
"3493","2020-11-13",0.43
"3494","2020-11-16",0.44
"3495","2020-11-17",0.42
"3496","2020-11-18",0.45
"3497","2020-11-19",0.46
"3498","2020-11-20",0.47
"3499","2020-11-23",0.48
"3500","2020-11-24",0.49
"3501","2020-11-25",0.53
"3502","2020-11-27",0.53
