"","date","NEO"
"1005","2010-12-28",1.3
"1006","2010-12-29",1.3
"1007","2010-12-30",1.3
"1008","2010-12-31",1.3
"1009","2011-01-03",1.24
"1010","2011-01-04",1.25
"1011","2011-01-05",1.22
"1012","2011-01-06",1.15
"1013","2011-01-07",1.15
"1014","2011-01-10",1.15
"1015","2011-01-11",1.21
"1016","2011-01-12",1.37
"1017","2011-01-13",1.5
"1018","2011-01-14",1.52
"1019","2011-01-18",1.54
"1020","2011-01-19",1.53
"1021","2011-01-20",1.53
"1022","2011-01-21",1.55
"1023","2011-01-24",1.55
"1024","2011-01-25",1.53
"1025","2011-01-26",1.53
"1026","2011-01-27",1.5
"1027","2011-01-28",1.48
"1028","2011-01-31",1.56
"1029","2011-02-01",1.5
"1030","2011-02-02",1.5
"1031","2011-02-03",1.5
"1032","2011-02-04",1.47
"1033","2011-02-07",1.5
"1034","2011-02-08",1.48
"1035","2011-02-09",1.5
"1036","2011-02-10",1.49
"1037","2011-02-11",1.49
"1038","2011-02-14",1.48
"1039","2011-02-15",1.39
"1040","2011-02-16",1.35
"1041","2011-02-17",1.35
"1042","2011-02-18",1.35
"1043","2011-02-22",1.35
"1044","2011-02-23",1.34
"1045","2011-02-24",1.3
"1046","2011-02-25",1.38
"1047","2011-02-28",1.35
"1048","2011-03-01",1.45
"1049","2011-03-02",1.4
"1050","2011-03-03",1.48
"1051","2011-03-04",1.42
"1052","2011-03-07",1.4
"1053","2011-03-08",1.5
"1054","2011-03-09",1.42
"1055","2011-03-10",1.42
"1056","2011-03-11",1.4
"1057","2011-03-14",1.4
"1058","2011-03-15",1.35
"1059","2011-03-16",1.4
"1060","2011-03-17",1.35
"1061","2011-03-18",1.35
"1062","2011-03-21",1.4
"1063","2011-03-22",1.49
"1064","2011-03-23",1.5
"1065","2011-03-24",1.49
"1066","2011-03-25",1.4
"1067","2011-03-28",1.4
"1068","2011-03-29",1.37
"1069","2011-03-30",1.37
"1070","2011-03-31",1.37
"1071","2011-04-01",1.4
"1072","2011-04-04",1.4
"1073","2011-04-05",1.4
"1074","2011-04-06",1.4
"1075","2011-04-07",1.4
"1076","2011-04-08",1.45
"1077","2011-04-11",1.45
"1078","2011-04-12",1.4
"1079","2011-04-13",1.5
"1080","2011-04-14",1.46
"1081","2011-04-15",1.5
"1082","2011-04-18",1.5
"1083","2011-04-19",1.48
"1084","2011-04-20",1.48
"1085","2011-04-21",1.44
"1086","2011-04-25",1.44
"1087","2011-04-26",1.44
"1088","2011-04-27",1.37
"1089","2011-04-28",1.4
"1090","2011-04-29",1.48
"1091","2011-05-02",1.37
"1092","2011-05-03",1.45
"1093","2011-05-04",1.4
"1094","2011-05-05",1.4
"1095","2011-05-06",1.45
"1096","2011-05-09",1.37
"1097","2011-05-10",1.45
"1098","2011-05-11",1.45
"1099","2011-05-12",1.48
"1100","2011-05-13",1.48
"1101","2011-05-16",1.49
"1102","2011-05-17",1.4
"1103","2011-05-18",1.48
"1104","2011-05-19",1.45
"1105","2011-05-20",1.37
"1106","2011-05-23",1.37
"1107","2011-05-24",1.37
"1108","2011-05-25",1.27
"1109","2011-05-26",1.38
"1110","2011-05-27",1.4
"1111","2011-05-31",1.42
"1112","2011-06-01",1.4
"1113","2011-06-02",1.5
"1114","2011-06-03",1.4
"1115","2011-06-06",1.5
"1116","2011-06-07",1.42
"1117","2011-06-08",1.5
"1118","2011-06-09",1.37
"1119","2011-06-10",1.35
"1120","2011-06-13",1.31
"1121","2011-06-14",1.31
"1122","2011-06-15",1.35
"1123","2011-06-16",1.3
"1124","2011-06-17",1.31
"1125","2011-06-20",1.31
"1126","2011-06-21",1.31
"1127","2011-06-22",1.31
"1128","2011-06-23",1.31
"1129","2011-06-24",1.31
"1130","2011-06-27",1.25
"1131","2011-06-28",1.35
"1132","2011-06-29",1.35
"1133","2011-06-30",1.3
"1134","2011-07-01",1.3
"1135","2011-07-05",1.35
"1136","2011-07-06",1.35
"1137","2011-07-07",1.35
"1138","2011-07-08",1.35
"1139","2011-07-11",1.36
"1140","2011-07-12",1.36
"1141","2011-07-13",1.35
"1142","2011-07-14",1.36
"1143","2011-07-15",1.4
"1144","2011-07-18",1.4
"1145","2011-07-19",1.35
"1146","2011-07-20",1.45
"1147","2011-07-21",1.4
"1148","2011-07-22",1.39
"1149","2011-07-25",1.45
"1150","2011-07-26",1.3
"1151","2011-07-27",1.3
"1152","2011-07-28",1.45
"1153","2011-07-29",1.45
"1154","2011-08-01",1.44
"1155","2011-08-02",1.4
"1156","2011-08-03",1.3
"1157","2011-08-04",1.23
"1158","2011-08-05",1.3
"1159","2011-08-08",1.18
"1160","2011-08-09",1.25
"1161","2011-08-10",1.15
"1162","2011-08-11",1.19
"1163","2011-08-12",1.19
"1164","2011-08-15",1.19
"1165","2011-08-16",1.19
"1166","2011-08-17",1.29
"1167","2011-08-18",1.29
"1168","2011-08-19",1.11
"1169","2011-08-22",1.28
"1170","2011-08-23",1.2
"1171","2011-08-24",1.15
"1172","2011-08-25",1.15
"1173","2011-08-26",1.15
"1174","2011-08-29",1.15
"1175","2011-08-30",1.15
"1176","2011-08-31",1.15
"1177","2011-09-01",1.29
"1178","2011-09-02",1.29
"1179","2011-09-06",1.2
"1180","2011-09-07",1.2
"1181","2011-09-08",1.2
"1182","2011-09-09",1.2
"1183","2011-09-12",1.1
"1184","2011-09-13",1.1
"1185","2011-09-14",1.1
"1186","2011-09-15",1.1
"1187","2011-09-16",1.15
"1188","2011-09-19",1.1
"1189","2011-09-20",1.1
"1190","2011-09-21",1.1
"1191","2011-09-22",1.1
"1192","2011-09-23",1.1
"1193","2011-09-26",1.05
"1194","2011-09-27",1.1
"1195","2011-09-28",1.1
"1196","2011-09-29",1.05
"1197","2011-09-30",1.05
"1198","2011-10-03",1.01
"1199","2011-10-04",1.05
"1200","2011-10-05",1.09
"1201","2011-10-06",1.05
"1202","2011-10-07",1.06
"1203","2011-10-10",1.06
"1204","2011-10-11",1.15
"1205","2011-10-12",1.17
"1206","2011-10-13",1.11
"1207","2011-10-14",1.1
"1208","2011-10-17",1.1
"1209","2011-10-18",1.15
"1210","2011-10-19",1.15
"1211","2011-10-20",1.2
"1212","2011-10-21",1.2
"1213","2011-10-24",1.22
"1214","2011-10-25",1.2
"1215","2011-10-26",1.22
"1216","2011-10-27",1.29
"1217","2011-10-28",1.32
"1218","2011-10-31",1.34
"1219","2011-11-01",1.27
"1220","2011-11-02",1.34
"1221","2011-11-03",1.33
"1222","2011-11-04",1.34
"1223","2011-11-07",1.45
"1224","2011-11-08",1.45
"1225","2011-11-09",1.32
"1226","2011-11-10",1.32
"1227","2011-11-11",1.35
"1228","2011-11-14",1.39
"1229","2011-11-15",1.42
"1230","2011-11-16",1.35
"1231","2011-11-17",1.35
"1232","2011-11-18",1.4
"1233","2011-11-21",1.38
"1234","2011-11-22",1.46
"1235","2011-11-23",1.38
"1236","2011-11-25",1.38
"1237","2011-11-28",1.35
"1238","2011-11-29",1.36
"1239","2011-11-30",1.36
"1240","2011-12-01",1.35
"1241","2011-12-02",1.4
"1242","2011-12-05",1.35
"1243","2011-12-06",1.36
"1244","2011-12-07",1.44
"1245","2011-12-08",1.48
"1246","2011-12-09",1.46
"1247","2011-12-12",1.4
"1248","2011-12-13",1.5
"1249","2011-12-14",1.4
"1250","2011-12-15",1.49
"1251","2011-12-16",1.47
"1252","2011-12-19",1.4
"1253","2011-12-20",1.4
"1254","2011-12-21",1.4
"1255","2011-12-22",1.4
"1256","2011-12-23",1.4
"1257","2011-12-27",1.4
"1258","2011-12-28",1.4
"1259","2011-12-29",1.42
"1260","2011-12-30",1.4
"1261","2012-01-03",1.42
"1262","2012-01-04",1.42
"1263","2012-01-05",1.4
"1264","2012-01-06",1.43
"1265","2012-01-09",1.43
"1266","2012-01-10",1.43
"1267","2012-01-11",1.48
"1268","2012-01-12",1.45
"1269","2012-01-13",1.5
"1270","2012-01-17",1.55
"1271","2012-01-18",1.55
"1272","2012-01-19",1.55
"1273","2012-01-20",1.55
"1274","2012-01-23",1.55
"1275","2012-01-24",1.57
"1276","2012-01-25",1.6
"1277","2012-01-26",1.7
"1278","2012-01-27",1.76
"1279","2012-01-30",1.76
"1280","2012-01-31",1.75
"1281","2012-02-01",1.76
"1282","2012-02-02",1.68
"1283","2012-02-03",1.69
"1284","2012-02-06",1.6
"1285","2012-02-07",1.6
"1286","2012-02-08",1.64
"1287","2012-02-09",1.7
"1288","2012-02-10",1.7
"1289","2012-02-13",1.71
"1290","2012-02-14",1.75
"1291","2012-02-15",1.75
"1292","2012-02-16",1.8
"1293","2012-02-17",1.8
"1294","2012-02-21",1.75
"1295","2012-02-22",1.72
"1296","2012-02-23",1.68
"1297","2012-02-24",1.66
"1298","2012-02-27",1.75
"1299","2012-02-28",1.7
"1300","2012-02-29",1.67
"1301","2012-03-01",1.8
"1302","2012-03-02",1.7
"1303","2012-03-05",1.63
"1304","2012-03-06",1.63
"1305","2012-03-07",1.65
"1306","2012-03-08",1.72
"1307","2012-03-09",1.73
"1308","2012-03-12",1.73
"1309","2012-03-13",1.74
"1310","2012-03-14",1.75
"1311","2012-03-15",1.7
"1312","2012-03-16",1.68
"1313","2012-03-19",1.65
"1314","2012-03-20",1.69
"1315","2012-03-21",1.69
"1316","2012-03-22",1.69
"1317","2012-03-23",1.65
"1318","2012-03-26",1.7
"1319","2012-03-27",1.7
"1320","2012-03-28",1.65
"1321","2012-03-29",1.65
"1322","2012-03-30",1.69
"1323","2012-04-02",1.69
"1324","2012-04-03",1.67
"1325","2012-04-04",1.64
"1326","2012-04-05",1.65
"1327","2012-04-09",1.56
"1328","2012-04-10",1.6
"1329","2012-04-11",1.69
"1330","2012-04-12",1.69
"1331","2012-04-13",1.65
"1332","2012-04-16",1.68
"1333","2012-04-17",1.54
"1334","2012-04-18",1.68
"1335","2012-04-19",1.7
"1336","2012-04-20",1.65
"1337","2012-04-23",1.65
"1338","2012-04-24",1.7
"1339","2012-04-25",1.75
"1340","2012-04-26",1.69
"1341","2012-04-27",1.74
"1342","2012-04-30",1.7
"1343","2012-05-01",1.72
"1344","2012-05-02",1.64
"1345","2012-05-03",1.66
"1346","2012-05-04",1.63
"1347","2012-05-07",1.65
"1348","2012-05-08",1.7
"1349","2012-05-09",1.7
"1350","2012-05-10",1.7
"1351","2012-05-11",1.71
"1352","2012-05-14",1.65
"1353","2012-05-15",1.7
"1354","2012-05-16",1.61
"1355","2012-05-17",1.7
"1356","2012-05-18",1.65
"1357","2012-05-21",1.63
"1358","2012-05-22",1.65
"1359","2012-05-23",1.65
"1360","2012-05-24",1.72
"1361","2012-05-25",1.7
"1362","2012-05-29",1.67
"1363","2012-05-30",1.7
"1364","2012-05-31",1.7
"1365","2012-06-01",1.66
"1366","2012-06-04",1.66
"1367","2012-06-05",1.66
"1368","2012-06-06",1.66
"1369","2012-06-07",1.69
"1370","2012-06-08",1.67
"1371","2012-06-11",1.7
"1372","2012-06-12",1.69
"1373","2012-06-13",1.64
"1374","2012-06-14",1.65
"1375","2012-06-15",1.65
"1376","2012-06-18",1.65
"1377","2012-06-19",1.65
"1378","2012-06-20",1.7
"1379","2012-06-21",1.71
"1380","2012-06-22",1.67
"1381","2012-06-25",1.65
"1382","2012-06-26",1.65
"1383","2012-06-27",1.65
"1384","2012-06-28",1.61
"1385","2012-06-29",1.7
"1386","2012-07-02",1.7
"1387","2012-07-03",1.65
"1388","2012-07-05",1.61
"1389","2012-07-06",1.66
"1390","2012-07-09",1.63
"1391","2012-07-10",1.71
"1392","2012-07-11",1.78
"1393","2012-07-12",1.7
"1394","2012-07-13",1.8
"1395","2012-07-16",1.7
"1396","2012-07-17",1.78
"1397","2012-07-18",1.82
"1398","2012-07-19",1.95
"1399","2012-07-20",1.98
"1400","2012-07-23",2.05
"1401","2012-07-24",2
"1402","2012-07-25",2.03
"1403","2012-07-26",2.1
"1404","2012-07-27",2.09
"1405","2012-07-30",2.15
"1406","2012-07-31",2.06
"1407","2012-08-01",2.15
"1408","2012-08-02",2.14
"1409","2012-08-03",2.17
"1410","2012-08-06",2.2
"1411","2012-08-07",2.2
"1412","2012-08-08",2.23
"1413","2012-08-09",2.23
"1414","2012-08-10",2.43
"1415","2012-08-13",2.35
"1416","2012-08-14",2.28
"1417","2012-08-15",2.15
"1418","2012-08-16",2.2
"1419","2012-08-17",2.35
"1420","2012-08-20",2.35
"1421","2012-08-21",2.21
"1422","2012-08-22",2.84
"1423","2012-08-23",2.7
"1424","2012-08-24",2.76
"1425","2012-08-27",2.8
"1426","2012-08-28",2.85
"1427","2012-08-29",2.87
"1428","2012-08-30",2.81
"1429","2012-08-31",2.82
"1430","2012-09-04",2.75
"1431","2012-09-05",2.7
"1432","2012-09-06",2.69
"1433","2012-09-07",2.6
"1434","2012-09-10",2.65
"1435","2012-09-11",2.56
"1436","2012-09-12",2.63
"1437","2012-09-13",2.6
"1438","2012-09-14",2.62
"1439","2012-09-17",2.66
"1440","2012-09-18",2.67
"1441","2012-09-19",2.75
"1442","2012-09-20",2.68
"1443","2012-09-21",2.71
"1444","2012-09-24",2.71
"1445","2012-09-25",3.1
"1446","2012-09-26",3.02
"1447","2012-09-27",3.01
"1448","2012-09-28",3.01
"1449","2012-10-01",2.94
"1450","2012-10-02",2.89
"1451","2012-10-03",2.98
"1452","2012-10-04",3.01
"1453","2012-10-05",3
"1454","2012-10-08",2.91
"1455","2012-10-09",2.89
"1456","2012-10-10",2.67
"1457","2012-10-11",2.62
"1458","2012-10-12",2.69
"1459","2012-10-15",2.87
"1460","2012-10-16",2.95
"1461","2012-10-17",2.8
"1462","2012-10-18",2.67
"1463","2012-10-19",2.7
"1464","2012-10-22",2.8
"1465","2012-10-23",2.75
"1466","2012-10-24",2.8
"1467","2012-10-25",2.78
"1468","2012-10-26",2.83
"1469","2012-10-31",2.75
"1470","2012-11-01",2.83
"1471","2012-11-02",2.8
"1472","2012-11-05",2.75
"1473","2012-11-06",2.8
"1474","2012-11-07",2.75
"1475","2012-11-08",2.75
"1476","2012-11-09",2.8
"1477","2012-11-12",2.84
"1478","2012-11-13",2.85
"1479","2012-11-14",2.55
"1480","2012-11-15",2.34
"1481","2012-11-16",2.35
"1482","2012-11-19",2.72
"1483","2012-11-20",2.84
"1484","2012-11-21",2.8
"1485","2012-11-23",2.75
"1486","2012-11-26",2.83
"1487","2012-11-27",2.8
"1488","2012-11-28",2.77
"1489","2012-11-29",2.8
"1490","2012-11-30",2.84
"1491","2012-12-03",2.85
"1492","2012-12-04",2.67
"1493","2012-12-05",2.71
"1494","2012-12-06",2.8
"1495","2012-12-07",2.85
"1496","2012-12-10",3
"1497","2012-12-11",3
"1498","2012-12-12",3
"1499","2012-12-13",2.9
"1500","2012-12-14",2.8
"1501","2012-12-17",2.88
"1502","2012-12-18",2.81
"1503","2012-12-19",2.67
"1504","2012-12-20",2.66
"1505","2012-12-21",2.55
"1506","2012-12-24",2.59
"1507","2012-12-26",2.55
"1508","2012-12-27",2.53
"1509","2012-12-28",2.46
"1510","2012-12-31",2.48
"1511","2013-01-02",2.65
"1512","2013-01-03",2.56
"1513","2013-01-04",2.7
"1514","2013-01-07",2.59
"1515","2013-01-08",2.64
"1516","2013-01-09",2.56
"1517","2013-01-10",2.63
"1518","2013-01-11",2.61
"1519","2013-01-14",2.62
"1520","2013-01-15",2.7
"1521","2013-01-16",2.6
"1522","2013-01-17",2.75
"1523","2013-01-18",2.7
"1524","2013-01-22",2.7
"1525","2013-01-23",2.79
"1526","2013-01-24",2.8
"1527","2013-01-25",2.89
"1528","2013-01-28",2.8
"1529","2013-01-29",2.88
"1530","2013-01-30",2.84
"1531","2013-01-31",2.85
"1532","2013-02-01",2.91
"1533","2013-02-04",2.83
"1534","2013-02-05",2.76
"1535","2013-02-06",2.8
"1536","2013-02-07",2.85
"1537","2013-02-08",2.82
"1538","2013-02-11",2.83
"1539","2013-02-12",2.85
"1540","2013-02-13",2.85
"1541","2013-02-14",3.04
"1542","2013-02-15",3.2
"1543","2013-02-19",3.4
"1544","2013-02-20",3.4
"1545","2013-02-21",3.28
"1546","2013-02-22",3.03
"1547","2013-02-25",3
"1548","2013-02-26",3.14
"1549","2013-02-27",3.13
"1550","2013-02-28",3.34
"1551","2013-03-01",3.3
"1552","2013-03-04",3.59
"1553","2013-03-05",3.65
"1554","2013-03-06",3.72
"1555","2013-03-07",3.75
"1556","2013-03-08",3.8
"1557","2013-03-11",3.96
"1558","2013-03-12",3.93
"1559","2013-03-13",3.96
"1560","2013-03-14",3.85
"1561","2013-03-15",3.58
"1562","2013-03-18",3.51
"1563","2013-03-19",3.53
"1564","2013-03-20",3.7
"1565","2013-03-21",3.61
"1566","2013-03-22",3.59
"1567","2013-03-25",3.64
"1568","2013-03-26",3.71
"1569","2013-03-27",3.77
"1570","2013-03-28",3.93
"1571","2013-04-01",4.17
"1572","2013-04-02",4.1
"1573","2013-04-03",3.94
"1574","2013-04-04",4
"1575","2013-04-05",3.98
"1576","2013-04-08",4.08
"1577","2013-04-09",4.06
"1578","2013-04-10",4.06
"1579","2013-04-11",4.07
"1580","2013-04-12",3.99
"1581","2013-04-15",3.76
"1582","2013-04-16",3.98
"1583","2013-04-17",3.89
"1584","2013-04-18",3.8
"1585","2013-04-19",3.93
"1586","2013-04-22",4.02
"1587","2013-04-23",3.98
"1588","2013-04-24",4
"1589","2013-04-25",3.95
"1590","2013-04-26",3.99
"1591","2013-04-29",3.8
"1592","2013-04-30",3.74
"1593","2013-05-01",3.48
"1594","2013-05-02",3.62
"1595","2013-05-03",3.67
"1596","2013-05-06",3.72
"1597","2013-05-07",3.75
"1598","2013-05-08",3.66
"1599","2013-05-09",3.57
"1600","2013-05-10",3.58
"1601","2013-05-13",3.54
"1602","2013-05-14",3.54
"1603","2013-05-15",3.55
"1604","2013-05-16",3.62
"1605","2013-05-17",3.64
"1606","2013-05-20",3.67
"1607","2013-05-21",3.54
"1608","2013-05-22",3.7
"1609","2013-05-23",3.78
"1610","2013-05-24",3.6
"1611","2013-05-28",3.54
"1612","2013-05-29",3.5
"1613","2013-05-30",3.55
"1614","2013-05-31",3.56
"1615","2013-06-03",3.49
"1616","2013-06-04",3.5
"1617","2013-06-05",3.53
"1618","2013-06-06",3.57
"1619","2013-06-07",3.59
"1620","2013-06-10",3.83
"1621","2013-06-11",4.05
"1622","2013-06-12",4.01
"1623","2013-06-13",4.06
"1624","2013-06-14",3.99
"1625","2013-06-17",4.11
"1626","2013-06-18",4.08
"1627","2013-06-19",3.99
"1628","2013-06-20",3.78
"1629","2013-06-21",3.98
"1630","2013-06-24",3.98
"1631","2013-06-25",3.96
"1632","2013-06-26",3.98
"1633","2013-06-27",4.03
"1634","2013-06-28",3.98
"1635","2013-07-01",3.98
"1636","2013-07-02",3.92
"1637","2013-07-03",3.91
"1638","2013-07-05",3.95
"1639","2013-07-08",3.98
"1640","2013-07-09",3.7
"1641","2013-07-10",3.03
"1642","2013-07-11",3.14
"1643","2013-07-12",3.23
"1644","2013-07-15",3.36
"1645","2013-07-16",3.34
"1646","2013-07-17",3.22
"1647","2013-07-18",3.2
"1648","2013-07-19",3.22
"1649","2013-07-22",3.24
"1650","2013-07-23",3.39
"1651","2013-07-24",3.37
"1652","2013-07-25",3.35
"1653","2013-07-26",3.24
"1654","2013-07-29",3.08
"1655","2013-07-30",3.06
"1656","2013-07-31",2.84
"1657","2013-08-01",2.84
"1658","2013-08-02",2.64
"1659","2013-08-05",2.74
"1660","2013-08-06",2.82
"1661","2013-08-07",2.7
"1662","2013-08-08",2.8
"1663","2013-08-09",2.8
"1664","2013-08-12",2.81
"1665","2013-08-13",2.61
"1666","2013-08-14",2.37
"1667","2013-08-15",2.27
"1668","2013-08-16",2.18
"1669","2013-08-19",2.1
"1670","2013-08-20",2.49
"1671","2013-08-21",2.25
"1672","2013-08-22",2.31
"1673","2013-08-23",2.32
"1674","2013-08-26",2.22
"1675","2013-08-27",2.1
"1676","2013-08-28",2.14
"1677","2013-08-29",2.19
"1678","2013-08-30",2.16
"1679","2013-09-03",2.32
"1680","2013-09-04",2.42
"1681","2013-09-05",2.41
"1682","2013-09-06",2.29
"1683","2013-09-09",2.39
"1684","2013-09-10",2.32
"1685","2013-09-11",2.3
"1686","2013-09-12",2.45
"1687","2013-09-13",2.5
"1688","2013-09-16",2.7
"1689","2013-09-17",2.76
"1690","2013-09-18",2.75
"1691","2013-09-19",2.64
"1692","2013-09-20",2.6
"1693","2013-09-23",2.54
"1694","2013-09-24",2.58
"1695","2013-09-25",2.73
"1696","2013-09-26",3
"1697","2013-09-27",3.02
"1698","2013-09-30",3
"1699","2013-10-01",3.04
"1700","2013-10-02",2.99
"1701","2013-10-03",2.9
"1702","2013-10-04",3
"1703","2013-10-07",2.9
"1704","2013-10-08",2.85
"1705","2013-10-09",2.8
"1706","2013-10-10",2.76
"1707","2013-10-11",2.81
"1708","2013-10-14",2.79
"1709","2013-10-15",2.84
"1710","2013-10-16",2.91
"1711","2013-10-17",2.96
"1712","2013-10-18",2.89
"1713","2013-10-21",2.95
"1714","2013-10-22",2.99
"1715","2013-10-23",3.61
"1716","2013-10-24",3.83
"1717","2013-10-25",3.77
"1718","2013-10-28",3.77
"1719","2013-10-29",3.68
"1720","2013-10-30",3.58
"1721","2013-10-31",3.64
"1722","2013-11-01",3.59
"1723","2013-11-04",3.79
"1724","2013-11-05",3.77
"1725","2013-11-06",3.77
"1726","2013-11-07",3.77
"1727","2013-11-08",3.82
"1728","2013-11-11",3.74
"1729","2013-11-12",3.58
"1730","2013-11-13",3.68
"1731","2013-11-14",3.67
"1732","2013-11-15",3.8
"1733","2013-11-18",3.76
"1734","2013-11-19",3.72
"1735","2013-11-20",3.63
"1736","2013-11-21",3.63
"1737","2013-11-22",3.55
"1738","2013-11-25",3.5
"1739","2013-11-26",3.48
"1740","2013-11-27",3.52
"1741","2013-11-29",3.5
"1742","2013-12-02",3.65
"1743","2013-12-03",3.69
"1744","2013-12-04",3.62
"1745","2013-12-05",3.65
"1746","2013-12-06",3.66
"1747","2013-12-09",3.65
"1748","2013-12-10",3.65
"1749","2013-12-11",3.7
"1750","2013-12-12",3.67
"1751","2013-12-13",3.59
"1752","2013-12-16",3.64
"1753","2013-12-17",3.62
"1754","2013-12-18",3.58
"1755","2013-12-19",3.55
"1756","2013-12-20",3.83
"1757","2013-12-23",3.76
"1758","2013-12-24",3.6
"1759","2013-12-26",3.54
"1760","2013-12-27",3.66
"1761","2013-12-30",3.71
"1762","2013-12-31",3.62
"1763","2014-01-02",3.69
"1764","2014-01-03",3.73
"1765","2014-01-06",3.63
"1766","2014-01-07",3.66
"1767","2014-01-08",3.98
"1768","2014-01-09",4.12
"1769","2014-01-10",4.37
"1770","2014-01-13",4.39
"1771","2014-01-14",4.51
"1772","2014-01-15",4.36
"1773","2014-01-16",4.48
"1774","2014-01-17",4.31
"1775","2014-01-21",4.33
"1776","2014-01-22",4.3
"1777","2014-01-23",4.28
"1778","2014-01-24",3.87
"1779","2014-01-27",3.9
"1780","2014-01-28",4.08
"1781","2014-01-29",4.01
"1782","2014-01-30",4.3
"1783","2014-01-31",4
"1784","2014-02-03",3.84
"1785","2014-02-04",3.65
"1786","2014-02-05",3.75
"1787","2014-02-06",3.7
"1788","2014-02-07",3.74
"1789","2014-02-10",3.76
"1790","2014-02-11",3.76
"1791","2014-02-12",3.66
"1792","2014-02-13",3.7
"1793","2014-02-14",3.74
"1794","2014-02-18",3.86
"1795","2014-02-19",3.27
"1796","2014-02-20",3.45
"1797","2014-02-21",3.32
"1798","2014-02-24",3.4
"1799","2014-02-25",3.37
"1800","2014-02-26",3.39
"1801","2014-02-27",3.5
"1802","2014-02-28",3.58
"1803","2014-03-03",3.71
"1804","2014-03-04",3.74
"1805","2014-03-05",3.7
"1806","2014-03-06",3.53
"1807","2014-03-07",3.44
"1808","2014-03-10",3.5
"1809","2014-03-11",3.42
"1810","2014-03-12",3.34
"1811","2014-03-13",3.39
"1812","2014-03-14",3.31
"1813","2014-03-17",3.43
"1814","2014-03-18",3.51
"1815","2014-03-19",3.57
"1816","2014-03-20",3.62
"1817","2014-03-21",3.63
"1818","2014-03-24",3.59
"1819","2014-03-25",3.49
"1820","2014-03-26",3.5
"1821","2014-03-27",3.45
"1822","2014-03-28",3.46
"1823","2014-03-31",3.47
"1824","2014-04-01",3.63
"1825","2014-04-02",3.68
"1826","2014-04-03",3.62
"1827","2014-04-04",3.48
"1828","2014-04-07",3.34
"1829","2014-04-08",3.35
"1830","2014-04-09",3.42
"1831","2014-04-10",3.3
"1832","2014-04-11",3.2
"1833","2014-04-14",3.05
"1834","2014-04-15",3.15
"1835","2014-04-16",3.11
"1836","2014-04-17",3.15
"1837","2014-04-21",3.25
"1838","2014-04-22",3.45
"1839","2014-04-23",3.38
"1840","2014-04-24",3.41
"1841","2014-04-25",3.35
"1842","2014-04-28",3.38
"1843","2014-04-29",3.39
"1844","2014-04-30",3.31
"1845","2014-05-01",3.23
"1846","2014-05-02",3.26
"1847","2014-05-05",3.21
"1848","2014-05-06",3.13
"1849","2014-05-07",3.11
"1850","2014-05-08",3.03
"1851","2014-05-09",3.04
"1852","2014-05-12",3.26
"1853","2014-05-13",3.31
"1854","2014-05-14",3.25
"1855","2014-05-15",3.37
"1856","2014-05-16",3.53
"1857","2014-05-19",3.63
"1858","2014-05-20",3.5
"1859","2014-05-21",3.53
"1860","2014-05-22",3.54
"1861","2014-05-23",3.47
"1862","2014-05-27",3.54
"1863","2014-05-28",3.34
"1864","2014-05-29",3.45
"1865","2014-05-30",3.39
"1866","2014-06-02",3.28
"1867","2014-06-03",3.21
"1868","2014-06-04",3.2
"1869","2014-06-05",3.27
"1870","2014-06-06",3.4
"1871","2014-06-09",3.51
"1872","2014-06-10",3.52
"1873","2014-06-11",3.51
"1874","2014-06-12",3.45
"1875","2014-06-13",3.31
"1876","2014-06-16",3.26
"1877","2014-06-17",3.12
"1878","2014-06-18",3.17
"1879","2014-06-19",3.12
"1880","2014-06-20",3.03
"1881","2014-06-23",3.33
"1882","2014-06-24",3.2
"1883","2014-06-25",3.18
"1884","2014-06-26",3.19
"1885","2014-06-27",3.3
"1886","2014-06-30",3.32
"1887","2014-07-01",3.56
"1888","2014-07-02",3.69
"1889","2014-07-03",3.63
"1890","2014-07-07",4.06
"1891","2014-07-08",4.2
"1892","2014-07-09",4.17
"1893","2014-07-10",4.3
"1894","2014-07-11",4.21
"1895","2014-07-14",4.71
"1896","2014-07-15",4.69
"1897","2014-07-16",4.38
"1898","2014-07-17",5.26
"1899","2014-07-18",5.44
"1900","2014-07-21",5.24
"1901","2014-07-22",5.2
"1902","2014-07-23",5.2
"1903","2014-07-24",5.18
"1904","2014-07-25",5.39
"1905","2014-07-28",5.5
"1906","2014-07-29",5.53
"1907","2014-07-30",5.34
"1908","2014-07-31",5.18
"1909","2014-08-01",5.19
"1910","2014-08-04",5.19
"1911","2014-08-05",5.1
"1912","2014-08-06",5.15
"1913","2014-08-07",5.16
"1914","2014-08-08",5.01
"1915","2014-08-11",5.17
"1916","2014-08-12",4.97
"1917","2014-08-13",4.88
"1918","2014-08-14",4.88
"1919","2014-08-15",5.23
"1920","2014-08-18",5.21
"1921","2014-08-19",5.25
"1922","2014-08-20",5.2
"1923","2014-08-21",5.38
"1924","2014-08-22",5.3
"1925","2014-08-25",5.42
"1926","2014-08-26",5.42
"1927","2014-08-27",5.45
"1928","2014-08-28",5.45
"1929","2014-08-29",5.33
"1930","2014-09-02",5.39
"1931","2014-09-03",5.5
"1932","2014-09-04",5.6
"1933","2014-09-05",5.47
"1934","2014-09-08",5.46
"1935","2014-09-09",5.51
"1936","2014-09-10",5.86
"1937","2014-09-11",5.82
"1938","2014-09-12",5.99
