"","date","SELF"
"1005","2010-12-28",4.07
"1006","2010-12-29",4.12
"1007","2010-12-30",4.18
"1008","2010-12-31",4.17
"1009","2011-01-03",4.09
"1010","2011-01-04",4.09
"1011","2011-01-05",4.2
"1012","2011-01-06",4.08
"1013","2011-01-07",4.16
"1014","2011-01-10",4.2
"1015","2011-01-11",4.17
"1016","2011-01-12",4.2
"1017","2011-01-13",4.1
"1018","2011-01-14",4.16
"1019","2011-01-18",4.07
"1020","2011-01-19",4.1
"1021","2011-01-20",4.1
"1022","2011-01-21",4.11
"1023","2011-01-24",4.12
"1024","2011-01-25",4.12
"1025","2011-01-26",4.15
"1026","2011-01-27",4.2
"1027","2011-01-28",4.2
"1028","2011-01-31",4.22
"1029","2011-02-01",4.12
"1030","2011-02-02",4.12
"1031","2011-02-03",4.12
"1032","2011-02-04",4.22
"1033","2011-02-07",4.25
"1034","2011-02-08",4.22
"1035","2011-02-09",4.23
"1036","2011-02-10",4.23
"1037","2011-02-11",4.25
"1038","2011-02-14",4.25
"1039","2011-02-15",4.24
"1040","2011-02-16",4.19
"1041","2011-02-17",4.32
"1042","2011-02-18",4.23
"1043","2011-02-22",4.15
"1044","2011-02-23",4.15
"1045","2011-02-24",4.13
"1046","2011-02-25",4.23
"1047","2011-02-28",4.23
"1048","2011-03-01",4.25
"1049","2011-03-02",4.26
"1050","2011-03-03",4.31
"1051","2011-03-04",4.25
"1052","2011-03-07",4.3
"1053","2011-03-08",4.23
"1054","2011-03-09",4.24
"1055","2011-03-10",4.16
"1056","2011-03-11",4.3
"1057","2011-03-14",4.11
"1058","2011-03-15",4.17
"1059","2011-03-16",4.1
"1060","2011-03-17",4.18
"1061","2011-03-18",4.2
"1062","2011-03-21",4.2
"1063","2011-03-22",4.32
"1064","2011-03-23",4.25
"1065","2011-03-24",4.15
"1066","2011-03-25",4.18
"1067","2011-03-28",4.21
"1068","2011-03-29",4.24
"1069","2011-03-30",4.26
"1070","2011-03-31",4.32
"1071","2011-04-01",4.32
"1072","2011-04-04",4.27
"1073","2011-04-05",4.22
"1074","2011-04-06",4.32
"1075","2011-04-07",4.33
"1076","2011-04-08",4.32
"1077","2011-04-11",4.33
"1078","2011-04-12",4.33
"1079","2011-04-13",4.3
"1080","2011-04-14",4.33
"1081","2011-04-15",4.33
"1082","2011-04-18",4.28
"1083","2011-04-19",4.31
"1084","2011-04-20",4.34
"1085","2011-04-21",4.3
"1086","2011-04-25",4.35
"1087","2011-04-26",4.38
"1088","2011-04-27",4.4
"1089","2011-04-28",4.45
"1090","2011-04-29",4.35
"1091","2011-05-02",4.44
"1092","2011-05-03",4.44
"1093","2011-05-04",4.4
"1094","2011-05-05",4.31
"1095","2011-05-06",4.46
"1096","2011-05-09",4.46
"1097","2011-05-10",4.37
"1098","2011-05-11",4.37
"1099","2011-05-12",4.4
"1100","2011-05-13",4.4
"1101","2011-05-16",4.4
"1102","2011-05-17",4.35
"1103","2011-05-18",4.35
"1104","2011-05-19",4.31
"1105","2011-05-20",4.29
"1106","2011-05-23",4.22
"1107","2011-05-24",4.27
"1108","2011-05-25",4.27
"1109","2011-05-26",4.28
"1110","2011-05-27",4.28
"1111","2011-05-31",4.3
"1112","2011-06-01",4.3
"1113","2011-06-02",4.38
"1114","2011-06-03",4.34
"1115","2011-06-06",4.3
"1116","2011-06-07",4.35
"1117","2011-06-08",4.3
"1118","2011-06-09",4.35
"1119","2011-06-10",4.44
"1120","2011-06-13",4.28
"1121","2011-06-14",4.24
"1122","2011-06-15",4.23
"1123","2011-06-16",4.25
"1124","2011-06-17",4.25
"1125","2011-06-20",4.3
"1126","2011-06-21",4.28
"1127","2011-06-22",4.28
"1128","2011-06-23",4.28
"1129","2011-06-24",4.14
"1130","2011-06-27",4.29
"1131","2011-06-28",4.18
"1132","2011-06-29",4.21
"1133","2011-06-30",4.21
"1134","2011-07-01",4.32
"1135","2011-07-05",4.34
"1136","2011-07-06",4.34
"1137","2011-07-07",4.37
"1138","2011-07-08",4.37
"1139","2011-07-11",4.35
"1140","2011-07-12",4.3
"1141","2011-07-13",4.3
"1142","2011-07-14",4.3
"1143","2011-07-15",4.3
"1144","2011-07-18",4.25
"1145","2011-07-19",4.26
"1146","2011-07-20",4.26
"1147","2011-07-21",4.3
"1148","2011-07-22",4.27
"1149","2011-07-25",4.24
"1150","2011-07-26",4.3
"1151","2011-07-27",4.13
"1152","2011-07-28",4.16
"1153","2011-07-29",4.3
"1154","2011-08-01",4.3
"1155","2011-08-02",4.3
"1156","2011-08-03",4.1
"1157","2011-08-04",4.2
"1158","2011-08-05",4.15
"1159","2011-08-08",3.98
"1160","2011-08-09",4
"1161","2011-08-10",3.91
"1162","2011-08-11",4
"1163","2011-08-12",4
"1164","2011-08-15",4.1
"1165","2011-08-16",4
"1166","2011-08-17",4
"1167","2011-08-18",3.94
"1168","2011-08-19",3.8
"1169","2011-08-22",3.95
"1170","2011-08-23",3.85
"1171","2011-08-24",3.8
"1172","2011-08-25",3.83
"1173","2011-08-26",4.03
"1174","2011-08-29",4.06
"1175","2011-08-30",4.15
"1176","2011-08-31",4.1
"1177","2011-09-01",4.13
"1178","2011-09-02",4.12
"1179","2011-09-06",3.97
"1180","2011-09-07",4.07
"1181","2011-09-08",4.11
"1182","2011-09-09",4.07
"1183","2011-09-12",4
"1184","2011-09-13",4
"1185","2011-09-14",3.98
"1186","2011-09-15",4
"1187","2011-09-16",4.08
"1188","2011-09-19",3.94
"1189","2011-09-20",3.95
"1190","2011-09-21",3.85
"1191","2011-09-22",3.82
"1192","2011-09-23",3.7
"1193","2011-09-26",4
"1194","2011-09-27",3.99
"1195","2011-09-28",3.94
"1196","2011-09-29",4
"1197","2011-09-30",3.95
"1198","2011-10-03",4
"1199","2011-10-04",3.6
"1200","2011-10-05",3.7
"1201","2011-10-06",3.65
"1202","2011-10-07",3.65
"1203","2011-10-10",3.9
"1204","2011-10-11",3.76
"1205","2011-10-12",3.9
"1206","2011-10-13",3.72
"1207","2011-10-14",3.82
"1208","2011-10-17",3.82
"1209","2011-10-18",3.8
"1210","2011-10-19",3.8
"1211","2011-10-20",3.82
"1212","2011-10-21",3.9
"1213","2011-10-24",3.97
"1214","2011-10-25",3.81
"1215","2011-10-26",3.84
"1216","2011-10-27",3.9
"1217","2011-10-28",3.84
"1218","2011-10-31",3.9
"1219","2011-11-01",3.8
"1220","2011-11-02",3.85
"1221","2011-11-03",3.88
"1222","2011-11-04",3.91
"1223","2011-11-07",3.82
"1224","2011-11-08",3.83
"1225","2011-11-09",3.84
"1226","2011-11-10",3.95
"1227","2011-11-11",3.86
"1228","2011-11-14",3.83
"1229","2011-11-15",3.85
"1230","2011-11-16",3.74
"1231","2011-11-17",3.83
"1232","2011-11-18",3.85
"1233","2011-11-21",3.82
"1234","2011-11-22",3.68
"1235","2011-11-23",3.77
"1236","2011-11-25",3.65
"1237","2011-11-28",3.71
"1238","2011-11-29",3.75
"1239","2011-11-30",3.78
"1240","2011-12-01",3.78
"1241","2011-12-02",3.74
"1242","2011-12-05",3.71
"1243","2011-12-06",3.69
"1244","2011-12-07",3.71
"1245","2011-12-08",3.75
"1246","2011-12-09",3.71
"1247","2011-12-12",3.75
"1248","2011-12-13",3.7
"1249","2011-12-14",3.73
"1250","2011-12-15",3.67
"1251","2011-12-16",3.58
"1252","2011-12-19",3.7
"1253","2011-12-20",3.75
"1254","2011-12-21",3.65
"1255","2011-12-22",3.65
"1256","2011-12-23",3.69
"1257","2011-12-27",3.65
"1258","2011-12-28",3.7
"1259","2011-12-29",3.76
"1260","2011-12-30",3.78
"1261","2012-01-03",3.78
"1262","2012-01-04",3.77
"1263","2012-01-05",3.7
"1264","2012-01-06",3.72
"1265","2012-01-09",3.75
"1266","2012-01-10",3.73
"1267","2012-01-11",3.73
"1268","2012-01-12",3.7
"1269","2012-01-13",3.74
"1270","2012-01-17",3.78
"1271","2012-01-18",3.75
"1272","2012-01-19",3.74
"1273","2012-01-20",3.83
"1274","2012-01-23",3.76
"1275","2012-01-24",3.8
"1276","2012-01-25",3.8
"1277","2012-01-26",3.81
"1278","2012-01-27",3.81
"1279","2012-01-30",3.85
"1280","2012-01-31",3.88
"1281","2012-02-01",3.87
"1282","2012-02-02",3.88
"1283","2012-02-03",3.9
"1284","2012-02-06",3.93
"1285","2012-02-07",3.85
"1286","2012-02-08",3.97
"1287","2012-02-09",3.87
"1288","2012-02-10",3.92
"1289","2012-02-13",3.97
"1290","2012-02-14",3.97
"1291","2012-02-15",3.96
"1292","2012-02-16",3.97
"1293","2012-02-17",3.96
"1294","2012-02-21",3.97
"1295","2012-02-22",4
"1296","2012-02-23",3.98
"1297","2012-02-24",4
"1298","2012-02-27",4.07
"1299","2012-02-28",4
"1300","2012-02-29",4.05
"1301","2012-03-01",4.02
"1302","2012-03-02",3.98
"1303","2012-03-05",3.98
"1304","2012-03-06",4.05
"1305","2012-03-07",4
"1306","2012-03-08",4
"1307","2012-03-09",4.01
"1308","2012-03-12",4.1
"1309","2012-03-13",4.04
"1310","2012-03-14",4.06
"1311","2012-03-15",4.08
"1312","2012-03-16",4.02
"1313","2012-03-19",4.04
"1314","2012-03-20",4.1
"1315","2012-03-21",4.08
"1316","2012-03-22",4.1
"1317","2012-03-23",4.03
"1318","2012-03-26",4.07
"1319","2012-03-27",4.02
"1320","2012-03-28",4.03
"1321","2012-03-29",3.96
"1322","2012-03-30",4.05
"1323","2012-04-02",4.03
"1324","2012-04-03",4.05
"1325","2012-04-04",4.03
"1326","2012-04-05",4.03
"1327","2012-04-09",3.97
"1328","2012-04-10",4
"1329","2012-04-11",4.08
"1330","2012-04-12",4.05
"1331","2012-04-13",4.07
"1332","2012-04-16",4.03
"1333","2012-04-17",4
"1334","2012-04-18",4.01
"1335","2012-04-19",4
"1336","2012-04-20",3.98
"1337","2012-04-23",4.03
"1338","2012-04-24",3.99
"1339","2012-04-25",4
"1340","2012-04-26",4
"1341","2012-04-27",4
"1342","2012-04-30",4
"1343","2012-05-01",4.05
"1344","2012-05-02",4
"1345","2012-05-03",3.98
"1346","2012-05-04",3.98
"1347","2012-05-07",3.95
"1348","2012-05-08",3.94
"1349","2012-05-09",3.99
"1350","2012-05-10",3.99
"1351","2012-05-11",3.96
"1352","2012-05-14",3.95
"1353","2012-05-15",4
"1354","2012-05-16",4
"1355","2012-05-17",3.98
"1356","2012-05-18",3.98
"1357","2012-05-21",3.96
"1358","2012-05-22",3.95
"1359","2012-05-23",3.95
"1360","2012-05-24",3.97
"1361","2012-05-25",4.03
"1362","2012-05-29",4
"1363","2012-05-30",3.98
"1364","2012-05-31",3.98
"1365","2012-06-01",3.96
"1366","2012-06-04",3.97
"1367","2012-06-05",3.91
"1368","2012-06-06",3.97
"1369","2012-06-07",3.97
"1370","2012-06-08",3.93
"1371","2012-06-11",3.95
"1372","2012-06-12",4.01
"1373","2012-06-13",3.96
"1374","2012-06-14",4
"1375","2012-06-15",4.02
"1376","2012-06-18",3.93
"1377","2012-06-19",3.97
"1378","2012-06-20",3.98
"1379","2012-06-21",4
"1380","2012-06-22",4
"1381","2012-06-25",4
"1382","2012-06-26",4
"1383","2012-06-27",4
"1384","2012-06-28",4.04
"1385","2012-06-29",4.05
"1386","2012-07-02",4
"1387","2012-07-03",4.05
"1388","2012-07-05",3.98
"1389","2012-07-06",4.05
"1390","2012-07-09",4.06
"1391","2012-07-10",4.04
"1392","2012-07-11",4.02
"1393","2012-07-12",4.06
"1394","2012-07-13",3.96
"1395","2012-07-16",4.14
"1396","2012-07-17",4.14
"1397","2012-07-18",4.07
"1398","2012-07-19",4.13
"1399","2012-07-20",4.13
"1400","2012-07-23",4.13
"1401","2012-07-24",4.11
"1402","2012-07-25",4.11
"1403","2012-07-26",4.09
"1404","2012-07-27",4.1
"1405","2012-07-30",4.08
"1406","2012-07-31",4.1
"1407","2012-08-01",4.1
"1408","2012-08-02",4.02
"1409","2012-08-03",4.13
"1410","2012-08-06",4.03
"1411","2012-08-07",4.13
"1412","2012-08-08",4.1
"1413","2012-08-09",4.13
"1414","2012-08-10",4.1
"1415","2012-08-13",4.18
"1416","2012-08-14",4.18
"1417","2012-08-15",4.23
"1418","2012-08-16",4.1
"1419","2012-08-17",4.1
"1420","2012-08-20",4.08
"1421","2012-08-21",4.09
"1422","2012-08-22",4.09
"1423","2012-08-23",4.05
"1424","2012-08-24",4.04
"1425","2012-08-27",4.05
"1426","2012-08-28",4.05
"1427","2012-08-29",4.1
"1428","2012-08-30",4.03
"1429","2012-08-31",4.16
"1430","2012-09-04",4.13
"1431","2012-09-05",4.1
"1432","2012-09-06",4.13
"1433","2012-09-07",4.14
"1434","2012-09-10",4.1
"1435","2012-09-11",4.14
"1436","2012-09-12",4.14
"1437","2012-09-13",4.12
"1438","2012-09-14",4.1
"1439","2012-09-17",4.12
"1440","2012-09-18",4.1
"1441","2012-09-19",4.05
"1442","2012-09-20",4.06
"1443","2012-09-21",4.05
"1444","2012-09-24",4.02
"1445","2012-09-25",4.03
"1446","2012-09-26",4
"1447","2012-09-27",4.05
"1448","2012-09-28",4.11
"1449","2012-10-01",4.14
"1450","2012-10-02",4.1
"1451","2012-10-03",4.12
"1452","2012-10-04",4.12
"1453","2012-10-05",4.12
"1454","2012-10-08",4.01
"1455","2012-10-09",4.06
"1456","2012-10-10",4.09
"1457","2012-10-11",4.04
"1458","2012-10-12",4.01
"1459","2012-10-15",4.06
"1460","2012-10-16",4.08
"1461","2012-10-17",4.08
"1462","2012-10-18",4.01
"1463","2012-10-19",3.98
"1464","2012-10-22",3.98
"1465","2012-10-23",3.92
"1466","2012-10-24",3.9
"1467","2012-10-25",3.91
"1468","2012-10-26",3.91
"1469","2012-10-31",3.89
"1470","2012-11-01",3.95
"1471","2012-11-02",3.94
"1472","2012-11-05",3.97
"1473","2012-11-06",4.02
"1474","2012-11-07",3.96
"1475","2012-11-08",3.94
"1476","2012-11-09",3.88
"1477","2012-11-12",3.89
"1478","2012-11-13",3.9
"1479","2012-11-14",3.8
"1480","2012-11-15",3.78
"1481","2012-11-16",3.8
"1482","2012-11-19",3.81
"1483","2012-11-20",3.82
"1484","2012-11-21",3.86
"1485","2012-11-23",3.82
"1486","2012-11-26",3.77
"1487","2012-11-27",3.88
"1488","2012-11-28",3.78
"1489","2012-11-29",3.82
"1490","2012-11-30",3.85
"1491","2012-12-03",3.85
"1492","2012-12-04",3.8
"1493","2012-12-05",3.85
"1494","2012-12-06",3.77
"1495","2012-12-07",3.72
"1496","2012-12-10",3.72
"1497","2012-12-11",3.77
"1498","2012-12-12",3.77
"1499","2012-12-13",3.68
"1500","2012-12-14",3.74
"1501","2012-12-17",3.75
"1502","2012-12-18",3.8
"1503","2012-12-19",3.77
"1504","2012-12-20",3.82
"1505","2012-12-21",3.84
"1506","2012-12-24",3.85
"1507","2012-12-26",3.72
"1508","2012-12-27",3.67
"1509","2012-12-28",3.71
"1510","2012-12-31",3.69
"1511","2013-01-02",3.81
"1512","2013-01-03",3.83
"1513","2013-01-04",3.87
"1514","2013-01-07",3.83
"1515","2013-01-08",3.82
"1516","2013-01-09",3.78
"1517","2013-01-10",3.85
"1518","2013-01-11",3.81
"1519","2013-01-14",3.84
"1520","2013-01-15",3.88
"1521","2013-01-16",3.9
"1522","2013-01-17",3.9
"1523","2013-01-18",3.81
"1524","2013-01-22",3.85
"1525","2013-01-23",3.91
"1526","2013-01-24",3.88
"1527","2013-01-25",3.86
"1528","2013-01-28",3.86
"1529","2013-01-29",3.94
"1530","2013-01-30",3.95
"1531","2013-01-31",3.98
"1532","2013-02-01",3.95
"1533","2013-02-04",3.92
"1534","2013-02-05",3.94
"1535","2013-02-06",4.01
"1536","2013-02-07",4.02
"1537","2013-02-08",4.1
"1538","2013-02-11",4.1
"1539","2013-02-12",4.15
"1540","2013-02-13",4.21
"1541","2013-02-14",4.24
"1542","2013-02-15",4.13
"1543","2013-02-19",4.26
"1544","2013-02-20",4.25
"1545","2013-02-21",4.26
"1546","2013-02-22",4.3
"1547","2013-02-25",4.2
"1548","2013-02-26",4.11
"1549","2013-02-27",4.11
"1550","2013-02-28",4.11
"1551","2013-03-01",4.01
"1552","2013-03-04",4.08
"1553","2013-03-05",4.09
"1554","2013-03-06",4.16
"1555","2013-03-07",4.28
"1556","2013-03-08",4.28
"1557","2013-03-11",4.2
"1558","2013-03-12",4.21
"1559","2013-03-13",4.1
"1560","2013-03-14",4.11
"1561","2013-03-15",3.97
"1562","2013-03-18",4
"1563","2013-03-19",4.09
"1564","2013-03-20",4.07
"1565","2013-03-21",4.03
"1566","2013-03-22",4.03
"1567","2013-03-25",4.14
"1568","2013-03-26",4.2
"1569","2013-03-27",4.25
"1570","2013-03-28",4.3
"1571","2013-04-01",4.2
"1572","2013-04-02",4.14
"1573","2013-04-03",4.2
"1574","2013-04-04",4.17
"1575","2013-04-05",4.14
"1576","2013-04-08",4.18
"1577","2013-04-09",4.15
"1578","2013-04-10",4.18
"1579","2013-04-11",4.13
"1580","2013-04-12",4.12
"1581","2013-04-15",4.11
"1582","2013-04-16",4.17
"1583","2013-04-17",4.13
"1584","2013-04-18",4.13
"1585","2013-04-19",4.14
"1586","2013-04-22",4.14
"1587","2013-04-23",4.16
"1588","2013-04-24",4.1
"1589","2013-04-25",4.18
"1590","2013-04-26",4.17
"1591","2013-04-29",4.17
"1592","2013-04-30",4.17
"1593","2013-05-01",4.18
"1594","2013-05-02",4.1
"1595","2013-05-03",4.14
"1596","2013-05-06",4.18
"1597","2013-05-07",4.15
"1598","2013-05-08",4.2
"1599","2013-05-09",4.22
"1600","2013-05-10",4.2
"1601","2013-05-13",4.2
"1602","2013-05-14",4.18
"1603","2013-05-15",4.33
"1604","2013-05-16",4.35
"1605","2013-05-17",4.29
"1606","2013-05-20",4.28
"1607","2013-05-21",4.37
"1608","2013-05-22",4.32
"1609","2013-05-23",4.22
"1610","2013-05-24",4.12
"1611","2013-05-28",4.14
"1612","2013-05-29",4.09
"1613","2013-05-30",4.06
"1614","2013-05-31",4.06
"1615","2013-06-03",4
"1616","2013-06-04",3.99
"1617","2013-06-05",3.95
"1618","2013-06-06",3.93
"1619","2013-06-07",4.02
"1620","2013-06-10",4.03
"1621","2013-06-11",3.95
"1622","2013-06-12",3.92
"1623","2013-06-13",3.85
"1624","2013-06-14",3.9
"1625","2013-06-17",3.91
"1626","2013-06-18",3.92
"1627","2013-06-19",4
"1628","2013-06-20",3.86
"1629","2013-06-21",3.84
"1630","2013-06-24",3.84
"1631","2013-06-25",3.83
"1632","2013-06-26",3.87
"1633","2013-06-27",3.9
"1634","2013-06-28",3.96
"1635","2013-07-01",3.99
"1636","2013-07-02",3.99
"1637","2013-07-03",3.96
"1638","2013-07-05",3.93
"1639","2013-07-08",3.95
"1640","2013-07-09",4
"1641","2013-07-10",4
"1642","2013-07-11",4.03
"1643","2013-07-12",4
"1644","2013-07-15",3.97
"1645","2013-07-16",3.95
"1646","2013-07-17",4.02
"1647","2013-07-18",3.99
"1648","2013-07-19",4.02
"1649","2013-07-22",4
"1650","2013-07-23",3.98
"1651","2013-07-24",3.93
"1652","2013-07-25",3.98
"1653","2013-07-26",3.93
"1654","2013-07-29",4
"1655","2013-07-30",4.02
"1656","2013-07-31",3.94
"1657","2013-08-01",3.94
"1658","2013-08-02",3.98
"1659","2013-08-05",4.04
"1660","2013-08-06",3.95
"1661","2013-08-07",3.95
"1662","2013-08-08",3.88
"1663","2013-08-09",3.9
"1664","2013-08-12",3.81
"1665","2013-08-13",3.81
"1666","2013-08-14",3.73
"1667","2013-08-15",3.79
"1668","2013-08-16",3.73
"1669","2013-08-19",3.72
"1670","2013-08-20",3.86
"1671","2013-08-21",3.88
"1672","2013-08-22",3.9
"1673","2013-08-23",4.02
"1674","2013-08-26",3.96
"1675","2013-08-27",4.07
"1676","2013-08-28",3.7
"1677","2013-08-29",3.82
"1678","2013-08-30",3.85
"1679","2013-09-03",3.75
"1680","2013-09-04",3.9
"1681","2013-09-05",3.9
"1682","2013-09-06",3.87
"1683","2013-09-09",3.92
"1684","2013-09-10",3.85
"1685","2013-09-11",3.85
"1686","2013-09-12",3.92
"1687","2013-09-13",3.68
"1688","2013-09-16",3.7
"1689","2013-09-17",3.76
"1690","2013-09-18",3.75
"1691","2013-09-19",3.69
"1692","2013-09-20",3.68
"1693","2013-09-23",3.66
"1694","2013-09-24",3.64
"1695","2013-09-25",3.68
"1696","2013-09-26",3.71
"1697","2013-09-27",3.71
"1698","2013-09-30",3.69
"1699","2013-10-01",3.71
"1700","2013-10-02",3.77
"1701","2013-10-03",3.72
"1702","2013-10-04",3.65
"1703","2013-10-07",3.68
"1704","2013-10-08",3.66
"1705","2013-10-09",3.63
"1706","2013-10-10",3.65
"1707","2013-10-11",3.76
"1708","2013-10-14",3.68
"1709","2013-10-15",3.62
"1710","2013-10-16",3.65
"1711","2013-10-17",3.58
"1712","2013-10-18",3.6
"1713","2013-10-21",3.6
"1714","2013-10-22",3.63
"1715","2013-10-23",3.66
"1716","2013-10-24",3.73
"1717","2013-10-25",3.64
"1718","2013-10-28",3.64
"1719","2013-10-29",3.63
"1720","2013-10-30",3.68
"1721","2013-10-31",3.69
"1722","2013-11-01",3.69
"1723","2013-11-04",3.66
"1724","2013-11-05",3.66
"1725","2013-11-06",3.65
"1726","2013-11-07",3.71
"1727","2013-11-08",3.64
"1728","2013-11-11",3.65
"1729","2013-11-12",3.68
"1730","2013-11-13",3.68
"1731","2013-11-14",3.68
"1732","2013-11-15",3.75
"1733","2013-11-18",3.75
"1734","2013-11-19",3.73
"1735","2013-11-20",3.67
"1736","2013-11-21",3.7
"1737","2013-11-22",3.61
"1738","2013-11-25",3.69
"1739","2013-11-26",3.69
"1740","2013-11-27",3.7
"1741","2013-11-29",3.7
"1742","2013-12-02",3.81
"1743","2013-12-03",3.9
"1744","2013-12-04",3.83
"1745","2013-12-05",3.9
"1746","2013-12-06",3.85
"1747","2013-12-09",3.78
"1748","2013-12-10",3.82
"1749","2013-12-11",3.85
"1750","2013-12-12",3.85
"1751","2013-12-13",3.82
"1752","2013-12-16",3.75
"1753","2013-12-17",3.6
"1754","2013-12-18",3.65
"1755","2013-12-19",3.62
"1756","2013-12-20",3.66
"1757","2013-12-23",3.68
"1758","2013-12-24",3.62
"1759","2013-12-26",3.67
"1760","2013-12-27",3.69
"1761","2013-12-30",3.63
"1762","2013-12-31",3.59
"1763","2014-01-02",3.62
"1764","2014-01-03",3.6
"1765","2014-01-06",3.63
"1766","2014-01-07",3.67
"1767","2014-01-08",3.75
"1768","2014-01-09",3.85
"1769","2014-01-10",3.89
"1770","2014-01-13",4
"1771","2014-01-14",3.88
"1772","2014-01-15",3.9
"1773","2014-01-16",3.95
"1774","2014-01-17",3.85
"1775","2014-01-21",3.9
"1776","2014-01-22",3.98
"1777","2014-01-23",3.96
"1778","2014-01-24",4
"1779","2014-01-27",3.84
"1780","2014-01-28",3.8
"1781","2014-01-29",3.73
"1782","2014-01-30",3.88
"1783","2014-01-31",3.83
"1784","2014-02-03",3.8
"1785","2014-02-04",3.78
"1786","2014-02-05",3.89
"1787","2014-02-06",3.9
"1788","2014-02-07",3.94
"1789","2014-02-10",3.87
"1790","2014-02-11",3.73
"1791","2014-02-12",3.76
"1792","2014-02-13",3.8
"1793","2014-02-14",3.82
"1794","2014-02-18",3.8
"1795","2014-02-19",3.95
"1796","2014-02-20",3.85
"1797","2014-02-21",3.85
"1798","2014-02-24",3.95
"1799","2014-02-25",3.95
"1800","2014-02-26",3.96
"1801","2014-02-27",3.97
"1802","2014-02-28",3.93
"1803","2014-03-03",3.89
"1804","2014-03-04",3.91
"1805","2014-03-05",3.91
"1806","2014-03-06",3.91
"1807","2014-03-07",3.75
"1808","2014-03-10",3.82
"1809","2014-03-11",3.76
"1810","2014-03-12",3.75
"1811","2014-03-13",3.7
"1812","2014-03-14",3.73
"1813","2014-03-17",3.76
"1814","2014-03-18",3.76
"1815","2014-03-19",3.76
"1816","2014-03-20",3.76
"1817","2014-03-21",3.76
"1818","2014-03-24",3.76
"1819","2014-03-25",3.75
"1820","2014-03-26",3.8
"1821","2014-03-27",3.76
"1822","2014-03-28",3.76
"1823","2014-03-31",3.76
"1824","2014-04-01",3.8
"1825","2014-04-02",3.78
"1826","2014-04-03",3.8
"1827","2014-04-04",3.81
"1828","2014-04-07",3.71
"1829","2014-04-08",3.7
"1830","2014-04-09",3.65
"1831","2014-04-10",3.62
"1832","2014-04-11",3.57
"1833","2014-04-14",3.59
"1834","2014-04-15",3.6
"1835","2014-04-16",3.65
"1836","2014-04-17",3.65
"1837","2014-04-21",3.6
"1838","2014-04-22",3.63
"1839","2014-04-23",3.64
"1840","2014-04-24",3.62
"1841","2014-04-25",3.56
"1842","2014-04-28",3.48
"1843","2014-04-29",3.55
"1844","2014-04-30",3.45
"1845","2014-05-01",3.44
"1846","2014-05-02",3.41
"1847","2014-05-05",3.43
"1848","2014-05-06",3.43
"1849","2014-05-07",3.32
"1850","2014-05-08",3.26
"1851","2014-05-09",3.3
"1852","2014-05-12",3.25
"1853","2014-05-13",3.22
"1854","2014-05-14",3.24
"1855","2014-05-15",3.23
"1856","2014-05-16",3.23
"1857","2014-05-19",3.27
"1858","2014-05-20",3.3
"1859","2014-05-21",3.38
"1860","2014-05-22",3.37
"1861","2014-05-23",3.22
"1862","2014-05-27",3.3
"1863","2014-05-28",3.23
"1864","2014-05-29",3.6
"1865","2014-05-30",3.37
"1866","2014-06-02",3.45
"1867","2014-06-03",3.25
"1868","2014-06-04",3.33
"1869","2014-06-05",3.38
"1870","2014-06-06",3.38
"1871","2014-06-09",3.38
"1872","2014-06-10",3.37
"1873","2014-06-11",3.3
"1874","2014-06-12",3.4
"1875","2014-06-13",3.39
"1876","2014-06-16",3.31
"1877","2014-06-17",3.34
"1878","2014-06-18",3.35
"1879","2014-06-19",3.27
"1880","2014-06-20",3.2
"1881","2014-06-23",3.2
"1882","2014-06-24",3.17
"1883","2014-06-25",3.25
"1884","2014-06-26",3.18
"1885","2014-06-27",3.28
"1886","2014-06-30",3.19
"1887","2014-07-01",3.23
"1888","2014-07-02",3.2
"1889","2014-07-03",3.25
"1890","2014-07-07",3.3
"1891","2014-07-08",3.35
"1892","2014-07-09",3.35
"1893","2014-07-10",3.35
"1894","2014-07-11",3.35
"1895","2014-07-14",3.43
"1896","2014-07-15",3.41
"1897","2014-07-16",3.41
"1898","2014-07-17",3.41
"1899","2014-07-18",3.3
"1900","2014-07-21",3.28
"1901","2014-07-22",3.25
"1902","2014-07-23",3.29
"1903","2014-07-24",3.23
"1904","2014-07-25",3.24
"1905","2014-07-28",3.25
"1906","2014-07-29",3.25
"1907","2014-07-30",3.2
"1908","2014-07-31",3.2
"1909","2014-08-01",3.28
"1910","2014-08-04",3.2
"1911","2014-08-05",3.24
"1912","2014-08-06",3.25
"1913","2014-08-07",3.18
"1914","2014-08-08",3.28
"1915","2014-08-11",3.26
"1916","2014-08-12",3.26
"1917","2014-08-13",3.27
"1918","2014-08-14",3.27
"1919","2014-08-15",3.3
"1920","2014-08-18",3.21
"1921","2014-08-19",3.23
"1922","2014-08-20",3.2
"1923","2014-08-21",3.25
"1924","2014-08-22",3.23
"1925","2014-08-25",3.22
"1926","2014-08-26",3.2
"1927","2014-08-27",3.18
"1928","2014-08-28",3.3
"1929","2014-08-29",3.3
"1930","2014-09-02",3.27
"1931","2014-09-03",3.29
"1932","2014-09-04",3.3
"1933","2014-09-05",3.31
"1934","2014-09-08",3.31
"1935","2014-09-09",3.32
"1936","2014-09-10",3.37
"1937","2014-09-11",3.39
"1938","2014-09-12",3.33
"1939","2014-09-15",3.34
"1940","2014-09-16",3.3
"1941","2014-09-17",3.4
"1942","2014-09-18",3.44
