"","date","CADE"
"648","2019-11-15",16.459999
"649","2019-11-18",16.440001
"650","2019-11-19",16.299999
"651","2019-11-20",16.01
"652","2019-11-21",16.200001
"653","2019-11-22",16.360001
"654","2019-11-25",16.51
"655","2019-11-26",16.290001
"656","2019-11-27",16.440001
"657","2019-11-29",16.51
"658","2019-12-02",16.1
"659","2019-12-03",15.96
"660","2019-12-04",16.450001
"661","2019-12-05",16.379999
"662","2019-12-06",16.620001
"663","2019-12-09",16.58
"664","2019-12-10",16.68
"665","2019-12-11",16.43
"666","2019-12-12",16.959999
"667","2019-12-13",17
"668","2019-12-16",17.110001
"669","2019-12-17",17.450001
"670","2019-12-18",17.48
"671","2019-12-19",17.629999
"672","2019-12-20",17.719999
"673","2019-12-23",17.870001
"674","2019-12-24",18.02
"675","2019-12-26",18.030001
"676","2019-12-27",17.93
"677","2019-12-30",17.959999
"678","2019-12-31",18.129999
"679","2020-01-02",18.139999
"680","2020-01-03",18.040001
"681","2020-01-06",17.98
"682","2020-01-07",17.940001
"683","2020-01-08",18.120001
"684","2020-01-09",17.940001
"685","2020-01-10",17.59
"686","2020-01-13",17.709999
"687","2020-01-14",17.6
"688","2020-01-15",17.51
"689","2020-01-16",17.889999
"690","2020-01-17",17.99
"691","2020-01-21",17.610001
"692","2020-01-22",17.65
"693","2020-01-23",16.34
"694","2020-01-24",16.700001
"695","2020-01-27",15.86
"696","2020-01-28",15.98
"697","2020-01-29",16.01
"698","2020-01-30",16.1
"699","2020-01-31",15.63
"700","2020-02-03",15.87
"701","2020-02-04",15.82
"702","2020-02-05",16.42
"703","2020-02-06",16.26
"704","2020-02-07",16.32
"705","2020-02-10",16.27
"706","2020-02-11",16.51
"707","2020-02-12",16.73
"708","2020-02-13",16.74
"709","2020-02-14",16.549999
"710","2020-02-18",16.25
"711","2020-02-19",16.84
"712","2020-02-20",17.030001
"713","2020-02-21",16.65
"714","2020-02-24",16.030001
"715","2020-02-25",15.43
"716","2020-02-26",14.98
"717","2020-02-27",14.42
"718","2020-02-28",14.12
"719","2020-03-02",14.57
"720","2020-03-03",13.59
"721","2020-03-04",14.04
"722","2020-03-05",13.04
"723","2020-03-06",12.06
"724","2020-03-09",8.34
"725","2020-03-10",9.73
"726","2020-03-11",8.77
"727","2020-03-12",7.98
"728","2020-03-13",9.05
"729","2020-03-16",7.59
"730","2020-03-17",7.63
"731","2020-03-18",5.58
"732","2020-03-19",5.9
"733","2020-03-20",5.47
"734","2020-03-23",5.11
"735","2020-03-24",5.68
"736","2020-03-25",6.22
"737","2020-03-26",6.89
"738","2020-03-27",7.03
"739","2020-03-30",6.68
"740","2020-03-31",6.55
"741","2020-04-01",5.94
"742","2020-04-02",5.67
"743","2020-04-03",4.77
"744","2020-04-06",4.86
"745","2020-04-07",5.21
"746","2020-04-08",5.86
"747","2020-04-09",6.6
"748","2020-04-13",6.39
"749","2020-04-14",6.1
"750","2020-04-15",5.14
"751","2020-04-16",4.96
"752","2020-04-17",5.47
"753","2020-04-20",5.26
"754","2020-04-21",5.24
"755","2020-04-22",4.93
"756","2020-04-23",5.26
"757","2020-04-24",5.39
"758","2020-04-27",6
"759","2020-04-28",6.52
"760","2020-04-29",7.11
"761","2020-04-30",6.62
"762","2020-05-01",6.03
"763","2020-05-04",6.2
"764","2020-05-05",6.24
"765","2020-05-06",5.74
"766","2020-05-07",6.07
"767","2020-05-08",6.55
"768","2020-05-11",6.09
"769","2020-05-12",5.85
"770","2020-05-13",5.45
"771","2020-05-14",5.8
"772","2020-05-15",5.75
"773","2020-05-18",6.8
"774","2020-05-19",6.66
"775","2020-05-20",7.14
"776","2020-05-21",7.14
"777","2020-05-22",6.84
"778","2020-05-26",7.79
"779","2020-05-27",8.65
"780","2020-05-28",8.48
"781","2020-05-29",8.07
"782","2020-06-01",8.15
"783","2020-06-02",8.38
"784","2020-06-03",9.01
"785","2020-06-04",9.15
"786","2020-06-05",9.86
"787","2020-06-08",10.72
"788","2020-06-09",10.18
"789","2020-06-10",9.2
"790","2020-06-11",8.09
"791","2020-06-12",8.76
"792","2020-06-15",8.68
"793","2020-06-16",9.06
"794","2020-06-17",9.28
"795","2020-06-18",9.25
"796","2020-06-19",9.26
"797","2020-06-22",9.33
"798","2020-06-23",9.06
"799","2020-06-24",8.22
"800","2020-06-25",8.55
"801","2020-06-26",7.9
"802","2020-06-29",8.56
"803","2020-06-30",8.86
"804","2020-07-01",8.17
"805","2020-07-02",8.24
"806","2020-07-06",8.44
"807","2020-07-07",8.09
"808","2020-07-08",7.92
"809","2020-07-09",7.54
"810","2020-07-10",7.98
"811","2020-07-13",7.98
"812","2020-07-14",7.7
"813","2020-07-15",8.55
"814","2020-07-16",8.42
"815","2020-07-17",7.87
"816","2020-07-20",7.54
"817","2020-07-21",8.34
"818","2020-07-22",8.13
"819","2020-07-23",8.37
"820","2020-07-24",8.34
"821","2020-07-27",8.04
"822","2020-07-28",8.05
"823","2020-07-29",8.47
"824","2020-07-30",7.97
"825","2020-07-31",7.81
"826","2020-08-03",7.79
"827","2020-08-04",7.66
"828","2020-08-05",8.32
"829","2020-08-06",8.16
"830","2020-08-07",8.81
"831","2020-08-10",9.25
"832","2020-08-11",9.42
"833","2020-08-12",9.26
"834","2020-08-13",9.1
"835","2020-08-14",9.79
"836","2020-08-17",9.36
"837","2020-08-18",9.03
"838","2020-08-19",9.27
"839","2020-08-20",9.2
"840","2020-08-21",8.96
"841","2020-08-24",9.63
"842","2020-08-25",9.65
"843","2020-08-26",9.53
"844","2020-08-27",9.82
"845","2020-08-28",9.68
"846","2020-08-31",9.5
"847","2020-09-01",9.31
"848","2020-09-02",9.55
"849","2020-09-03",9.59
"850","2020-09-04",9.89
"851","2020-09-08",9.09
"852","2020-09-09",8.92
"853","2020-09-10",8.67
"854","2020-09-11",8.68
"855","2020-09-14",8.97
"856","2020-09-15",8.75
"857","2020-09-16",8.78
"858","2020-09-17",8.76
"859","2020-09-18",8.91
"860","2020-09-21",8.31
"861","2020-09-22",8.07
"862","2020-09-23",7.93
"863","2020-09-24",8.01
"864","2020-09-25",8.09
"865","2020-09-28",8.66
"866","2020-09-29",8.45
"867","2020-09-30",8.59
"868","2020-10-01",8.91
"869","2020-10-02",9.35
"870","2020-10-05",9.97
"871","2020-10-06",9.97
"872","2020-10-07",10.43
"873","2020-10-08",10.91
"874","2020-10-09",10.58
"875","2020-10-12",10.6
"876","2020-10-13",10.47
"877","2020-10-14",10.26
"878","2020-10-15",10.48
"879","2020-10-16",10.43
"880","2020-10-19",10.5
"881","2020-10-20",10.99
"882","2020-10-21",11.69
"883","2020-10-22",12.05
"884","2020-10-23",12.06
"885","2020-10-26",11.83
"886","2020-10-27",11.47
"887","2020-10-28",11.02
"888","2020-10-29",11.18
"889","2020-10-30",11.22
"890","2020-11-02",11.74
"891","2020-11-03",12.16
"892","2020-11-04",11.22
"893","2020-11-05",11.87
"894","2020-11-06",11.7
"895","2020-11-09",13.55
"896","2020-11-10",13.96
"897","2020-11-11",13.7
"898","2020-11-12",13.54
"899","2020-11-13",14
"900","2020-11-16",14.72
"901","2020-11-17",14.67
"902","2020-11-18",14.3
"903","2020-11-19",14.46
"904","2020-11-20",14.24
"905","2020-11-23",14.58
"906","2020-11-24",15.56
"907","2020-11-25",15.15
"908","2020-11-27",14.82
