"","date","THMO"
"2195","2015-09-21",130
"2196","2015-09-22",132
"2197","2015-09-23",130
"2198","2015-09-24",128
"2199","2015-09-25",128
"2200","2015-09-28",120
"2201","2015-09-29",116
"2202","2015-09-30",106
"2203","2015-10-01",112
"2204","2015-10-02",114
"2205","2015-10-05",112
"2206","2015-10-06",116
"2207","2015-10-07",114
"2208","2015-10-08",122
"2209","2015-10-09",120
"2210","2015-10-12",124
"2211","2015-10-13",122
"2212","2015-10-14",122
"2213","2015-10-15",122
"2214","2015-10-16",116
"2215","2015-10-19",120
"2216","2015-10-20",118
"2217","2015-10-21",116
"2218","2015-10-22",120
"2219","2015-10-23",120
"2220","2015-10-26",112
"2221","2015-10-27",112
"2222","2015-10-28",120
"2223","2015-10-29",118
"2224","2015-10-30",112
"2225","2015-11-02",120
"2226","2015-11-03",118
"2227","2015-11-04",118
"2228","2015-11-05",114
"2229","2015-11-06",120
"2230","2015-11-09",120
"2231","2015-11-10",120
"2232","2015-11-11",114
"2233","2015-11-12",106
"2234","2015-11-13",106
"2235","2015-11-16",118
"2236","2015-11-17",60
"2237","2015-11-18",56
"2238","2015-11-19",66
"2239","2015-11-20",70
"2240","2015-11-23",72
"2241","2015-11-24",76
"2242","2015-11-25",74
"2243","2015-11-27",74
"2244","2015-11-30",76
"2245","2015-12-01",72
"2246","2015-12-02",82
"2247","2015-12-03",84
"2248","2015-12-04",80
"2249","2015-12-07",78
"2250","2015-12-08",78
"2251","2015-12-09",78
"2252","2015-12-10",76
"2253","2015-12-11",74
"2254","2015-12-14",66
"2255","2015-12-15",64
"2256","2015-12-16",56
"2257","2015-12-17",48
"2258","2015-12-18",46
"2259","2015-12-21",44
"2260","2015-12-22",44
"2261","2015-12-23",40
"2262","2015-12-24",40
"2263","2015-12-28",42
"2264","2015-12-29",40
"2265","2015-12-30",40
"2266","2015-12-31",36
"2267","2016-01-04",38
"2268","2016-01-05",36
"2269","2016-01-06",34
"2270","2016-01-07",32
"2271","2016-01-08",30
"2272","2016-01-11",30
"2273","2016-01-12",30
"2274","2016-01-13",28
"2275","2016-01-14",24
"2276","2016-01-15",26
"2277","2016-01-19",28
"2278","2016-01-20",22
"2279","2016-01-21",22
"2280","2016-01-22",28
"2281","2016-01-25",26
"2282","2016-01-26",26
"2283","2016-01-27",62
"2284","2016-01-28",56
"2285","2016-01-29",52
"2286","2016-02-01",48
"2287","2016-02-02",42
"2288","2016-02-03",46
"2289","2016-02-04",44
"2290","2016-02-05",44
"2291","2016-02-08",54
"2292","2016-02-09",54
"2293","2016-02-10",50
"2294","2016-02-11",46
"2295","2016-02-12",40
"2296","2016-02-16",40
"2297","2016-02-17",40
"2298","2016-02-18",44
"2299","2016-02-19",44
"2300","2016-02-22",46
"2301","2016-02-23",48
"2302","2016-02-24",46
"2303","2016-02-25",44
"2304","2016-02-26",46
"2305","2016-02-29",44
"2306","2016-03-01",46
"2307","2016-03-02",48
"2308","2016-03-03",44
"2309","2016-03-04",40
"2310","2016-03-07",43.400002
"2311","2016-03-08",41.599998
"2312","2016-03-09",42
"2313","2016-03-10",42.200001
"2314","2016-03-11",42.099998
"2315","2016-03-14",42.700001
"2316","2016-03-15",42.900002
"2317","2016-03-16",42.900002
"2318","2016-03-17",41.299999
"2319","2016-03-18",40.200001
"2320","2016-03-21",38.299999
"2321","2016-03-22",38
"2322","2016-03-23",37.799999
"2323","2016-03-24",37.400002
"2324","2016-03-28",36.700001
"2325","2016-03-29",37.400002
"2326","2016-03-30",37.200001
"2327","2016-03-31",38.799999
"2328","2016-04-01",40.099998
"2329","2016-04-04",39.299999
"2330","2016-04-05",37.700001
"2331","2016-04-06",39.5
"2332","2016-04-07",37.5
"2333","2016-04-08",36.200001
"2334","2016-04-11",34
"2335","2016-04-12",33.400002
"2336","2016-04-13",34.099998
"2337","2016-04-14",34.5
"2338","2016-04-15",33.900002
"2339","2016-04-18",33.200001
"2340","2016-04-19",34.5
"2341","2016-04-20",33.099998
"2342","2016-04-21",32.799999
"2343","2016-04-22",30.799999
"2344","2016-04-25",31
"2345","2016-04-26",29.799999
"2346","2016-04-27",29.4
"2347","2016-04-28",28.6
"2348","2016-04-29",28.5
"2349","2016-05-02",27.1
"2350","2016-05-03",24.9
"2351","2016-05-04",22.9
"2352","2016-05-05",23
"2353","2016-05-06",23.200001
"2354","2016-05-09",22.5
"2355","2016-05-10",22.6
"2356","2016-05-11",23
"2357","2016-05-12",22.1
"2358","2016-05-13",21.299999
"2359","2016-05-16",19.1
"2360","2016-05-17",19.200001
"2361","2016-05-18",20.1
"2362","2016-05-19",36.099998
"2363","2016-05-20",31.4
"2364","2016-05-23",28.9
"2365","2016-05-24",33
"2366","2016-05-25",35.799999
"2367","2016-05-26",33.400002
"2368","2016-05-27",33.299999
"2369","2016-05-31",28.4
"2370","2016-06-01",30.9
"2371","2016-06-02",30
"2372","2016-06-03",29.6
"2373","2016-06-06",29.299999
"2374","2016-06-07",28.799999
"2375","2016-06-08",30.4
"2376","2016-06-09",36.700001
"2377","2016-06-10",35
"2378","2016-06-13",31
"2379","2016-06-14",30.9
"2380","2016-06-15",30.200001
"2381","2016-06-16",30.5
"2382","2016-06-17",28
"2383","2016-06-20",28.9
"2384","2016-06-21",29.200001
"2385","2016-06-22",28.4
"2386","2016-06-23",29.799999
"2387","2016-06-24",28.5
"2388","2016-06-27",28.1
"2389","2016-06-28",30.799999
"2390","2016-06-29",29.299999
"2391","2016-06-30",29.299999
"2392","2016-07-01",28.6
"2393","2016-07-05",28.9
"2394","2016-07-06",27.5
"2395","2016-07-07",28.6
"2396","2016-07-08",29.6
"2397","2016-07-11",29.1
"2398","2016-07-12",29.6
"2399","2016-07-13",30.299999
"2400","2016-07-14",30.1
"2401","2016-07-15",30.200001
"2402","2016-07-18",31.200001
"2403","2016-07-19",31.5
"2404","2016-07-20",31.4
"2405","2016-07-21",30.799999
"2406","2016-07-22",31.4
"2407","2016-07-25",34.5
"2408","2016-07-26",49.700001
"2409","2016-07-27",44
"2410","2016-07-28",40.700001
"2411","2016-07-29",41.799999
"2412","2016-08-01",44.700001
"2413","2016-08-02",44.5
"2414","2016-08-03",54.200001
"2415","2016-08-04",44.799999
"2416","2016-08-05",42.400002
"2417","2016-08-08",42.799999
"2418","2016-08-09",40.5
"2419","2016-08-10",38.299999
"2420","2016-08-11",37.900002
"2421","2016-08-12",39.599998
"2422","2016-08-15",42
"2423","2016-08-16",39
"2424","2016-08-17",38.900002
"2425","2016-08-18",38.799999
"2426","2016-08-19",41.599998
"2427","2016-08-22",47
"2428","2016-08-23",42.5
"2429","2016-08-24",39.700001
"2430","2016-08-25",39.799999
"2431","2016-08-26",39.099998
"2432","2016-08-29",40
"2433","2016-08-30",40
"2434","2016-08-31",42.5
"2435","2016-09-01",41.700001
"2436","2016-09-02",41
"2437","2016-09-06",41.400002
"2438","2016-09-07",41.700001
"2439","2016-09-08",41.799999
"2440","2016-09-09",40.599998
"2441","2016-09-12",41.700001
"2442","2016-09-13",41
"2443","2016-09-14",41.900002
"2444","2016-09-15",41
"2445","2016-09-16",39.5
"2446","2016-09-19",40.299999
"2447","2016-09-20",41.299999
"2448","2016-09-21",42
"2449","2016-09-22",41.599998
"2450","2016-09-23",39.900002
"2451","2016-09-26",39.700001
"2452","2016-09-27",39.900002
"2453","2016-09-28",40.099998
"2454","2016-09-29",39.700001
"2455","2016-09-30",39.200001
"2456","2016-10-03",38.599998
"2457","2016-10-04",37.700001
"2458","2016-10-05",38.400002
"2459","2016-10-06",36.900002
"2460","2016-10-07",34.5
"2461","2016-10-10",34.400002
"2462","2016-10-11",33.900002
"2463","2016-10-12",33.299999
"2464","2016-10-13",32.700001
"2465","2016-10-14",31.700001
"2466","2016-10-17",30.6
"2467","2016-10-18",30.6
"2468","2016-10-19",30.299999
"2469","2016-10-20",29.6
"2470","2016-10-21",30.700001
"2471","2016-10-24",39
"2472","2016-10-25",34
"2473","2016-10-26",36
"2474","2016-10-27",31
"2475","2016-10-28",31.1
"2476","2016-10-31",30.1
"2477","2016-11-01",28.5
"2478","2016-11-02",28.799999
"2479","2016-11-03",28.4
"2480","2016-11-04",29.5
"2481","2016-11-07",30.200001
"2482","2016-11-08",28.5
"2483","2016-11-09",27.700001
"2484","2016-11-10",29.700001
"2485","2016-11-11",30
"2486","2016-11-14",29.6
"2487","2016-11-15",30.6
"2488","2016-11-16",31.5
"2489","2016-11-17",33.900002
"2490","2016-11-18",32.099998
"2491","2016-11-21",29.9
"2492","2016-11-22",32.099998
"2493","2016-11-23",29.6
"2494","2016-11-25",30.6
"2495","2016-11-28",29.299999
"2496","2016-11-29",28.9
"2497","2016-11-30",31.299999
"2498","2016-12-01",31.9
"2499","2016-12-02",30.9
"2500","2016-12-05",31.1
"2501","2016-12-06",30
"2502","2016-12-07",30.299999
"2503","2016-12-08",31.799999
"2504","2016-12-09",31.299999
"2505","2016-12-12",29.799999
"2506","2016-12-13",29.799999
"2507","2016-12-14",29.1
"2508","2016-12-15",27.700001
"2509","2016-12-16",27.4
"2510","2016-12-19",27.799999
"2511","2016-12-20",27.700001
"2512","2016-12-21",25.5
"2513","2016-12-22",25.5
"2514","2016-12-23",25.200001
"2515","2016-12-27",26.700001
"2516","2016-12-28",27.5
"2517","2016-12-29",37.400002
"2518","2016-12-30",34.5
"2519","2017-01-03",33
"2520","2017-01-04",36.700001
"2521","2017-01-05",34.200001
"2522","2017-01-06",33.099998
"2523","2017-01-09",33.5
"2524","2017-01-10",32.200001
"2525","2017-01-11",30
"2526","2017-01-12",31.299999
"2527","2017-01-13",30.200001
"2528","2017-01-17",30.4
"2529","2017-01-18",30.1
"2530","2017-01-19",30.299999
"2531","2017-01-20",27.6
"2532","2017-01-23",28.9
"2533","2017-01-24",29
"2534","2017-01-25",29.6
"2535","2017-01-26",30.200001
"2536","2017-01-27",29.6
"2537","2017-01-30",29.5
"2538","2017-01-31",29.9
"2539","2017-02-01",30
"2540","2017-02-02",30
"2541","2017-02-03",30.299999
"2542","2017-02-06",30
"2543","2017-02-07",29.700001
"2544","2017-02-08",29.5
"2545","2017-02-09",29.6
"2546","2017-02-10",30.1
"2547","2017-02-13",31.9
"2548","2017-02-14",29.799999
"2549","2017-02-15",29.5
"2550","2017-02-16",29.6
"2551","2017-02-17",29.5
"2552","2017-02-21",29.5
"2553","2017-02-22",29.5
"2554","2017-02-23",28.799999
"2555","2017-02-24",28.9
"2556","2017-02-27",29
"2557","2017-02-28",29.9
"2558","2017-03-01",29.4
"2559","2017-03-02",29.200001
"2560","2017-03-03",29.299999
"2561","2017-03-06",28.5
"2562","2017-03-07",27.5
"2563","2017-03-08",28.4
"2564","2017-03-09",29
"2565","2017-03-10",29
"2566","2017-03-13",28.799999
"2567","2017-03-14",28.700001
"2568","2017-03-15",31.1
"2569","2017-03-16",32.799999
"2570","2017-03-17",30.6
"2571","2017-03-20",30
"2572","2017-03-21",30.799999
"2573","2017-03-22",30.1
"2574","2017-03-23",32
"2575","2017-03-24",30.700001
"2576","2017-03-27",31.5
"2577","2017-03-28",32.799999
"2578","2017-03-29",33.200001
"2579","2017-03-30",33.400002
"2580","2017-03-31",32.5
"2581","2017-04-03",32.799999
"2582","2017-04-04",31.6
"2583","2017-04-05",31.4
"2584","2017-04-06",30.799999
"2585","2017-04-07",31.4
"2586","2017-04-10",32.5
"2587","2017-04-11",32.700001
"2588","2017-04-12",31.6
"2589","2017-04-13",30.6
"2590","2017-04-17",30.6
"2591","2017-04-18",30.5
"2592","2017-04-19",31.1
"2593","2017-04-20",31.200001
"2594","2017-04-21",30.6
"2595","2017-04-24",30.9
"2596","2017-04-25",31
"2597","2017-04-26",31.1
"2598","2017-04-27",30.799999
"2599","2017-04-28",30.9
"2600","2017-05-01",31.9
"2601","2017-05-02",31.4
"2602","2017-05-03",31.4
"2603","2017-05-04",31.9
"2604","2017-05-05",32.299999
"2605","2017-05-08",32
"2606","2017-05-09",31.4
"2607","2017-05-10",31.9
"2608","2017-05-11",31.4
"2609","2017-05-12",30.6
"2610","2017-05-15",31.5
"2611","2017-05-16",31.200001
"2612","2017-05-17",31.4
"2613","2017-05-18",31.4
"2614","2017-05-19",30.200001
"2615","2017-05-22",30.6
"2616","2017-05-23",31.1
"2617","2017-05-24",30.799999
"2618","2017-05-25",30.799999
"2619","2017-05-26",31.200001
"2620","2017-05-30",31
"2621","2017-05-31",31
"2622","2017-06-01",30.700001
"2623","2017-06-02",30.4
"2624","2017-06-05",30.9
"2625","2017-06-06",30.6
"2626","2017-06-07",30.299999
"2627","2017-06-08",30.5
"2628","2017-06-09",30.299999
"2629","2017-06-12",30.200001
"2630","2017-06-13",30.5
"2631","2017-06-14",30.6
"2632","2017-06-15",30.4
"2633","2017-06-16",29.4
"2634","2017-06-19",30.200001
"2635","2017-06-20",30.299999
"2636","2017-06-21",30.299999
"2637","2017-06-22",30.200001
"2638","2017-06-23",31.200001
"2639","2017-06-26",31.9
"2640","2017-06-27",30.9
"2641","2017-06-28",31.299999
"2642","2017-06-29",31.700001
"2643","2017-06-30",31.700001
"2644","2017-07-03",31.799999
"2645","2017-07-05",31.4
"2646","2017-07-06",31.6
"2647","2017-07-07",32.200001
"2648","2017-07-10",38
"2649","2017-07-11",35.400002
"2650","2017-07-12",34.700001
"2651","2017-07-13",34.599998
"2652","2017-07-14",35.200001
"2653","2017-07-17",36
"2654","2017-07-18",36.5
"2655","2017-07-19",37
"2656","2017-07-20",36.099998
"2657","2017-07-21",35.599998
"2658","2017-07-24",35.599998
"2659","2017-07-25",36
"2660","2017-07-26",36.200001
"2661","2017-07-27",34.400002
"2662","2017-07-28",38.5
"2663","2017-07-31",37.200001
"2664","2017-08-01",36.700001
"2665","2017-08-02",35.700001
"2666","2017-08-03",34.5
"2667","2017-08-04",34.700001
"2668","2017-08-07",32.799999
"2669","2017-08-08",33.700001
"2670","2017-08-09",33.799999
"2671","2017-08-10",30
"2672","2017-08-11",31
"2673","2017-08-14",33.400002
"2674","2017-08-15",31.700001
"2675","2017-08-16",33.700001
"2676","2017-08-17",33.900002
"2677","2017-08-18",33.299999
"2678","2017-08-21",32.299999
"2679","2017-08-22",32.700001
"2680","2017-08-23",32.799999
"2681","2017-08-24",32
"2682","2017-08-25",33.5
"2683","2017-08-28",33.599998
"2684","2017-08-29",34.400002
"2685","2017-08-30",33.799999
"2686","2017-08-31",34
"2687","2017-09-01",34.299999
"2688","2017-09-05",33.5
"2689","2017-09-06",32.599998
"2690","2017-09-07",33
"2691","2017-09-08",33.099998
"2692","2017-09-11",33.200001
"2693","2017-09-12",33.5
"2694","2017-09-13",33
"2695","2017-09-14",32.799999
"2696","2017-09-15",34
"2697","2017-09-18",32.5
"2698","2017-09-19",33.900002
"2699","2017-09-20",35
"2700","2017-09-21",35.200001
"2701","2017-09-22",35.900002
"2702","2017-09-25",34.5
"2703","2017-09-26",34.599998
"2704","2017-09-27",35.5
"2705","2017-09-28",35.5
"2706","2017-09-29",35.599998
"2707","2017-10-02",36
"2708","2017-10-03",48.099998
"2709","2017-10-04",44.099998
"2710","2017-10-05",44.299999
"2711","2017-10-06",45.299999
"2712","2017-10-09",42.799999
"2713","2017-10-10",43.700001
"2714","2017-10-11",43
"2715","2017-10-12",40.700001
"2716","2017-10-13",39.700001
"2717","2017-10-16",40
"2718","2017-10-17",39.700001
"2719","2017-10-18",40.900002
"2720","2017-10-19",39
"2721","2017-10-20",39.599998
"2722","2017-10-23",39.299999
"2723","2017-10-24",39.900002
"2724","2017-10-25",39.099998
"2725","2017-10-26",39.299999
"2726","2017-10-27",39.299999
"2727","2017-10-30",39.900002
"2728","2017-10-31",39.799999
"2729","2017-11-01",38.599998
"2730","2017-11-02",39.299999
"2731","2017-11-03",38.799999
"2732","2017-11-06",37
"2733","2017-11-07",37.200001
"2734","2017-11-08",36.200001
"2735","2017-11-09",36.099998
"2736","2017-11-10",36.599998
"2737","2017-11-13",35.799999
"2738","2017-11-14",35.700001
"2739","2017-11-15",31.700001
"2740","2017-11-16",35.299999
"2741","2017-11-17",34.299999
"2742","2017-11-20",32.200001
"2743","2017-11-21",39
"2744","2017-11-22",36.5
"2745","2017-11-24",36.5
"2746","2017-11-27",35
"2747","2017-11-28",31.4
"2748","2017-11-29",28.799999
"2749","2017-11-30",29.4
"2750","2017-12-01",29.4
"2751","2017-12-04",29.299999
"2752","2017-12-05",29.1
"2753","2017-12-06",27.6
"2754","2017-12-07",27.6
"2755","2017-12-08",28.5
"2756","2017-12-11",27.9
"2757","2017-12-12",26.799999
"2758","2017-12-13",26.6
"2759","2017-12-14",26.299999
"2760","2017-12-15",26.4
"2761","2017-12-18",28.1
"2762","2017-12-19",28.4
"2763","2017-12-20",29
"2764","2017-12-21",28.4
"2765","2017-12-22",28.6
"2766","2017-12-26",28.200001
"2767","2017-12-27",28
"2768","2017-12-28",28.799999
"2769","2017-12-29",30
"2770","2018-01-02",31
"2771","2018-01-03",31.1
"2772","2018-01-04",31.5
"2773","2018-01-05",32.099998
"2774","2018-01-08",33.5
"2775","2018-01-09",37.900002
"2776","2018-01-10",32.700001
"2777","2018-01-11",32
"2778","2018-01-12",31.4
"2779","2018-01-16",30.9
"2780","2018-01-17",30.299999
"2781","2018-01-18",29.700001
"2782","2018-01-19",30
"2783","2018-01-22",30.1
"2784","2018-01-23",29.9
"2785","2018-01-24",29.700001
"2786","2018-01-25",30
"2787","2018-01-26",29.5
"2788","2018-01-29",28.4
"2789","2018-01-30",27.9
"2790","2018-01-31",27.299999
"2791","2018-02-01",27.5
"2792","2018-02-02",28
"2793","2018-02-05",27.6
"2794","2018-02-06",26.6
"2795","2018-02-07",27
"2796","2018-02-08",26.700001
"2797","2018-02-09",25.700001
"2798","2018-02-12",26.4
"2799","2018-02-13",27.299999
"2800","2018-02-14",28.5
"2801","2018-02-15",28.5
"2802","2018-02-16",29.4
"2803","2018-02-20",28.799999
"2804","2018-02-21",28
"2805","2018-02-22",28.9
"2806","2018-02-23",28.6
"2807","2018-02-26",28.799999
"2808","2018-02-27",28.200001
"2809","2018-02-28",28.4
"2810","2018-03-01",28.5
"2811","2018-03-02",28.299999
"2812","2018-03-05",29.5
"2813","2018-03-06",29
"2814","2018-03-07",29.4
"2815","2018-03-08",29.799999
"2816","2018-03-09",30
"2817","2018-03-12",30.700001
"2818","2018-03-13",30.5
"2819","2018-03-14",29.700001
"2820","2018-03-15",27.5
"2821","2018-03-16",28.1
"2822","2018-03-19",28.799999
"2823","2018-03-20",28.6
"2824","2018-03-21",27.5
"2825","2018-03-22",27.6
"2826","2018-03-23",26.799999
"2827","2018-03-26",22.299999
"2828","2018-03-27",20
"2829","2018-03-28",19.799999
"2830","2018-03-29",20.1
"2831","2018-04-02",18.700001
"2832","2018-04-03",18.4
"2833","2018-04-04",16.700001
"2834","2018-04-05",16.700001
"2835","2018-04-06",16.6
"2836","2018-04-09",14.5
"2837","2018-04-10",16
"2838","2018-04-11",15
"2839","2018-04-12",15.4
"2840","2018-04-13",15.8
"2841","2018-04-16",16.1
"2842","2018-04-17",15.6
"2843","2018-04-18",17.799999
"2844","2018-04-19",16.4
"2845","2018-04-20",16.4
"2846","2018-04-23",16
"2847","2018-04-24",15.4
"2848","2018-04-25",14.3
"2849","2018-04-26",14.2
"2850","2018-04-27",14.8
"2851","2018-04-30",15.2
"2852","2018-05-01",15
"2853","2018-05-02",14.9
"2854","2018-05-03",14.6
"2855","2018-05-04",14.9
"2856","2018-05-07",15.7
"2857","2018-05-08",14.9
"2858","2018-05-09",15
"2859","2018-05-10",13.2
"2860","2018-05-11",10.7
"2861","2018-05-14",11.2
"2862","2018-05-15",7.6
"2863","2018-05-16",5.3
"2864","2018-05-17",5.3
"2865","2018-05-18",5.2
"2866","2018-05-21",5
"2867","2018-05-22",5.4
"2868","2018-05-23",5.2
"2869","2018-05-24",4.9
"2870","2018-05-25",4.7
"2871","2018-05-29",4.6
"2872","2018-05-30",4.7
"2873","2018-05-31",4.8
"2874","2018-06-01",4.7
"2875","2018-06-04",4.6
"2876","2018-06-05",4.6
"2877","2018-06-06",4.7
"2878","2018-06-07",4.9
"2879","2018-06-08",5.1
"2880","2018-06-11",5.5
"2881","2018-06-12",5
"2882","2018-06-13",5.4
"2883","2018-06-14",5.2
"2884","2018-06-15",5.3
"2885","2018-06-18",5.6
"2886","2018-06-19",5.4
"2887","2018-06-20",5
"2888","2018-06-21",4.7
"2889","2018-06-22",4.4
"2890","2018-06-25",4.6
"2891","2018-06-26",4.3
"2892","2018-06-27",4.3
"2893","2018-06-28",4.2
"2894","2018-06-29",4.2
"2895","2018-07-02",4.1
"2896","2018-07-03",4
"2897","2018-07-05",4.4
"2898","2018-07-06",4.3
"2899","2018-07-09",4.2
"2900","2018-07-10",4.2
"2901","2018-07-11",4.2
"2902","2018-07-12",4.9
"2903","2018-07-13",4.6
"2904","2018-07-16",4.8
"2905","2018-07-17",4.3
"2906","2018-07-18",4.3
"2907","2018-07-19",4.2
"2908","2018-07-20",4.2
"2909","2018-07-23",4.2
"2910","2018-07-24",4.2
"2911","2018-07-25",4.2
"2912","2018-07-26",4
"2913","2018-07-27",4
"2914","2018-07-30",4
"2915","2018-07-31",3.8
"2916","2018-08-01",3.8
"2917","2018-08-02",3.8
"2918","2018-08-03",3.9
"2919","2018-08-06",3.8
"2920","2018-08-07",3.8
"2921","2018-08-08",3.2
"2922","2018-08-09",3.2
"2923","2018-08-10",3.4
"2924","2018-08-13",3.4
"2925","2018-08-14",2.8
"2926","2018-08-15",2.9
"2927","2018-08-16",2.8
"2928","2018-08-17",2.8
"2929","2018-08-20",2.5
"2930","2018-08-21",2.7
"2931","2018-08-22",2.8
"2932","2018-08-23",2.8
"2933","2018-08-24",2.9
"2934","2018-08-27",2.9
"2935","2018-08-28",3.7
"2936","2018-08-29",4.5
"2937","2018-08-30",4.9
"2938","2018-08-31",4.4
"2939","2018-09-04",4.9
"2940","2018-09-05",4.5
"2941","2018-09-06",4
"2942","2018-09-07",4.2
"2943","2018-09-10",4
"2944","2018-09-11",3.9
"2945","2018-09-12",4.1
"2946","2018-09-13",4.5
"2947","2018-09-14",4.3
"2948","2018-09-17",4
"2949","2018-09-18",4.1
"2950","2018-09-19",4
"2951","2018-09-20",4
"2952","2018-09-21",3.9
"2953","2018-09-24",3.8
"2954","2018-09-25",3.7
"2955","2018-09-26",3.6
"2956","2018-09-27",3.4
"2957","2018-09-28",3.2
"2958","2018-10-01",3.4
"2959","2018-10-02",3.8
"2960","2018-10-03",4.4
"2961","2018-10-04",4.3
"2962","2018-10-05",4.2
"2963","2018-10-08",3.8
"2964","2018-10-09",3.9
"2965","2018-10-10",3.6
"2966","2018-10-11",3.5
"2967","2018-10-12",3.5
"2968","2018-10-15",3.5
"2969","2018-10-16",3.7
"2970","2018-10-17",3.8
"2971","2018-10-18",3.8
"2972","2018-10-19",3.7
"2973","2018-10-22",3.5
"2974","2018-10-23",3.5
"2975","2018-10-24",3.4
"2976","2018-10-25",3.5
"2977","2018-10-26",3.4
"2978","2018-10-29",3.2
"2979","2018-10-30",2.8
"2980","2018-10-31",2.8
"2981","2018-11-01",3
"2982","2018-11-02",3
"2983","2018-11-05",3
"2984","2018-11-06",2.9
"2985","2018-11-07",3
"2986","2018-11-08",3
"2987","2018-11-09",2.9
"2988","2018-11-12",2.7
"2989","2018-11-13",3
"2990","2018-11-14",3.1
"2991","2018-11-15",3.2
"2992","2018-11-16",3
"2993","2018-11-19",4.6
"2994","2018-11-20",3.8
"2995","2018-11-21",3.6
"2996","2018-11-23",3.4
"2997","2018-11-26",3.2
"2998","2018-11-27",3.1
"2999","2018-11-28",3.1
"3000","2018-11-29",3.1
"3001","2018-11-30",3.2
"3002","2018-12-03",3.3
"3003","2018-12-04",3.4
"3004","2018-12-06",3.3
"3005","2018-12-07",3.1
"3006","2018-12-10",3.2
"3007","2018-12-11",3.1
"3008","2018-12-12",3.1
"3009","2018-12-13",3.1
"3010","2018-12-14",3
"3011","2018-12-17",2.8
"3012","2018-12-18",2.6
"3013","2018-12-19",2.6
"3014","2018-12-20",2.5
"3015","2018-12-21",2.3
"3016","2018-12-24",2.3
"3017","2018-12-26",2.3
"3018","2018-12-27",2.4
"3019","2018-12-28",2.8
"3020","2018-12-31",2.7
"3021","2019-01-02",2.7
"3022","2019-01-03",2.7
"3023","2019-01-04",3.1
"3024","2019-01-07",3.3
"3025","2019-01-08",3.1
"3026","2019-01-09",3.1
"3027","2019-01-10",3.1
"3028","2019-01-11",3.2
"3029","2019-01-14",3.2
"3030","2019-01-15",3.1
"3031","2019-01-16",3.2
"3032","2019-01-17",3.1
"3033","2019-01-18",3
"3034","2019-01-22",3.3
"3035","2019-01-23",3.2
"3036","2019-01-24",3.1
"3037","2019-01-25",3.3
"3038","2019-01-28",3.6
"3039","2019-01-29",3.6
"3040","2019-01-30",3.6
"3041","2019-01-31",3.4
"3042","2019-02-01",3.6
"3043","2019-02-04",3.7
"3044","2019-02-05",3.6
"3045","2019-02-06",3.6
"3046","2019-02-07",3.6
"3047","2019-02-08",3.4
"3048","2019-02-11",3.5
"3049","2019-02-12",3.4
"3050","2019-02-13",3.5
"3051","2019-02-14",3.5
"3052","2019-02-15",3.5
"3053","2019-02-19",3.9
"3054","2019-02-20",3.8
"3055","2019-02-21",3.8
"3056","2019-02-22",3.8
"3057","2019-02-25",3.7
"3058","2019-02-26",3.6
"3059","2019-02-27",3.6
"3060","2019-02-28",3.7
"3061","2019-03-01",3.5
"3062","2019-03-04",3.6
"3063","2019-03-05",3.6
"3064","2019-03-06",3.5
"3065","2019-03-07",3.6
"3066","2019-03-08",3.4
"3067","2019-03-11",3.5
"3068","2019-03-12",3.5
"3069","2019-03-13",3.1
"3070","2019-03-14",3.1
"3071","2019-03-15",3.2
"3072","2019-03-18",3.3
"3073","2019-03-19",3.2
"3074","2019-03-20",3.1
"3075","2019-03-21",3.1
"3076","2019-03-22",3.1
"3077","2019-03-25",3
"3078","2019-03-26",2.8
"3079","2019-03-27",2.7
"3080","2019-03-28",2.9
"3081","2019-03-29",2.9
"3082","2019-04-01",3
"3083","2019-04-02",3
"3084","2019-04-03",2.9
"3085","2019-04-04",2.9
"3086","2019-04-05",2.9
"3087","2019-04-08",2.8
"3088","2019-04-09",2.9
"3089","2019-04-10",2.9
"3090","2019-04-11",2.9
"3091","2019-04-12",3.1
"3092","2019-04-15",3
"3093","2019-04-16",2.9
"3094","2019-04-17",2.9
"3095","2019-04-18",2.8
"3096","2019-04-22",2.7
"3097","2019-04-23",2.7
"3098","2019-04-24",2.8
"3099","2019-04-25",2.7
"3100","2019-04-26",2.7
"3101","2019-04-29",2.8
"3102","2019-04-30",2.7
"3103","2019-05-01",2.7
"3104","2019-05-02",2.6
"3105","2019-05-03",2.6
"3106","2019-05-06",2.6
"3107","2019-05-07",2.8
"3108","2019-05-08",2.9
"3109","2019-05-09",2.9
"3110","2019-05-10",2.8
"3111","2019-05-13",2.7
"3112","2019-05-14",2.7
"3113","2019-05-15",2.7
"3114","2019-05-16",2.7
"3115","2019-05-17",2.7
"3116","2019-05-20",2.6
"3117","2019-05-21",2.6
"3118","2019-05-22",2.6
"3119","2019-05-23",2.6
"3120","2019-05-24",2.6
"3121","2019-05-28",2.5
"3122","2019-05-29",2.4
"3123","2019-05-30",2.6
"3124","2019-05-31",2.5
"3125","2019-06-03",2.5
"3126","2019-06-04",2.6
"3127","2019-06-05",2.93
"3128","2019-06-06",3.38
"3129","2019-06-07",3.32
"3130","2019-06-10",3.42
"3131","2019-06-11",3.24
"3132","2019-06-12",3.34
"3133","2019-06-13",3.12
"3134","2019-06-14",2.98
"3135","2019-06-17",2.79
"3136","2019-06-18",3.1
"3137","2019-06-19",2.88
"3138","2019-06-20",2.92
