"","date","CALM"
"992","2010-12-08",16.35
"993","2010-12-09",16.344999
"994","2010-12-10",16.485001
"995","2010-12-13",16.495001
"996","2010-12-14",16.52
"997","2010-12-15",16.32
"998","2010-12-16",16.5
"999","2010-12-17",16.445
"1000","2010-12-20",16.965
"1001","2010-12-21",16.93
"1002","2010-12-22",16.9
"1003","2010-12-23",16.91
"1004","2010-12-27",16.305
"1005","2010-12-28",16.18
"1006","2010-12-29",15.87
"1007","2010-12-30",16.035
"1008","2010-12-31",15.79
"1009","2011-01-03",15.35
"1010","2011-01-04",14.88
"1011","2011-01-05",14.75
"1012","2011-01-06",14.55
"1013","2011-01-07",14.52
"1014","2011-01-10",14.485
"1015","2011-01-11",14.53
"1016","2011-01-12",14.545
"1017","2011-01-13",14.49
"1018","2011-01-14",14.485
"1019","2011-01-18",14.365
"1020","2011-01-19",14.145
"1021","2011-01-20",14.09
"1022","2011-01-21",14.285
"1023","2011-01-24",14.295
"1024","2011-01-25",14.33
"1025","2011-01-26",14.445
"1026","2011-01-27",14.64
"1027","2011-01-28",14.205
"1028","2011-01-31",14.18
"1029","2011-02-01",14.235
"1030","2011-02-02",14.05
"1031","2011-02-03",14.115
"1032","2011-02-04",14.155
"1033","2011-02-07",14.275
"1034","2011-02-08",14.145
"1035","2011-02-09",14.15
"1036","2011-02-10",14.15
"1037","2011-02-11",14.19
"1038","2011-02-14",14.17
"1039","2011-02-15",14.08
"1040","2011-02-16",14.225
"1041","2011-02-17",14.245
"1042","2011-02-18",14.4
"1043","2011-02-22",14.375
"1044","2011-02-23",14.02
"1045","2011-02-24",14.01
"1046","2011-02-25",14.235
"1047","2011-02-28",14.435
"1048","2011-03-01",14.085
"1049","2011-03-02",13.995
"1050","2011-03-03",14.01
"1051","2011-03-04",14
"1052","2011-03-07",13.605
"1053","2011-03-08",13.78
"1054","2011-03-09",13.82
"1055","2011-03-10",13.835
"1056","2011-03-11",13.98
"1057","2011-03-14",13.905
"1058","2011-03-15",13.71
"1059","2011-03-16",13.72
"1060","2011-03-17",13.835
"1061","2011-03-18",13.835
"1062","2011-03-21",14.14
"1063","2011-03-22",14.13
"1064","2011-03-23",14.135
"1065","2011-03-24",13.795
"1066","2011-03-25",13.91
"1067","2011-03-28",14.985
"1068","2011-03-29",14.7
"1069","2011-03-30",14.585
"1070","2011-03-31",14.75
"1071","2011-04-01",14.67
"1072","2011-04-04",14.7
"1073","2011-04-05",14.71
"1074","2011-04-06",14.845
"1075","2011-04-07",14.725
"1076","2011-04-08",14.605
"1077","2011-04-11",14.6
"1078","2011-04-12",14.605
"1079","2011-04-13",14.385
"1080","2011-04-14",14.405
"1081","2011-04-15",14.47
"1082","2011-04-18",14.445
"1083","2011-04-19",14.445
"1084","2011-04-20",14.545
"1085","2011-04-21",14.745
"1086","2011-04-25",14.46
"1087","2011-04-26",14.555
"1088","2011-04-27",14.435
"1089","2011-04-28",14.415
"1090","2011-04-29",14.445
"1091","2011-05-02",14.27
"1092","2011-05-03",14.02
"1093","2011-05-04",13.975
"1094","2011-05-05",13.85
"1095","2011-05-06",13.88
"1096","2011-05-09",13.935
"1097","2011-05-10",14.035
"1098","2011-05-11",13.885
"1099","2011-05-12",14.13
"1100","2011-05-13",14.02
"1101","2011-05-16",14.045
"1102","2011-05-17",14.035
"1103","2011-05-18",14.11
"1104","2011-05-19",14.14
"1105","2011-05-20",14.15
"1106","2011-05-23",14.095
"1107","2011-05-24",14.09
"1108","2011-05-25",14.02
"1109","2011-05-26",14.28
"1110","2011-05-27",14.465
"1111","2011-05-31",14.905
"1112","2011-06-01",14.935
"1113","2011-06-02",14.42
"1114","2011-06-03",14.17
"1115","2011-06-06",14.055
"1116","2011-06-07",14.015
"1117","2011-06-08",14.305
"1118","2011-06-09",14.325
"1119","2011-06-10",14.07
"1120","2011-06-13",14.24
"1121","2011-06-14",14.385
"1122","2011-06-15",14.465
"1123","2011-06-16",14.675
"1124","2011-06-17",14.96
"1125","2011-06-20",15.06
"1126","2011-06-21",14.98
"1127","2011-06-22",15.01
"1128","2011-06-23",15.025
"1129","2011-06-24",15.18
"1130","2011-06-27",15.51
"1131","2011-06-28",15.63
"1132","2011-06-29",15.795
"1133","2011-06-30",15.98
"1134","2011-07-01",16.01
"1135","2011-07-05",16.24
"1136","2011-07-06",16.280001
"1137","2011-07-07",16.299999
"1138","2011-07-08",16.174999
"1139","2011-07-11",16.040001
"1140","2011-07-12",16.07
"1141","2011-07-13",16.1
"1142","2011-07-14",15.865
"1143","2011-07-15",16.155001
"1144","2011-07-18",16.215
"1145","2011-07-19",16.68
"1146","2011-07-20",17.26
"1147","2011-07-21",17.780001
"1148","2011-07-22",17.754999
"1149","2011-07-25",17.745001
"1150","2011-07-26",17.775
"1151","2011-07-27",17.375
"1152","2011-07-28",17.299999
"1153","2011-07-29",16.905001
"1154","2011-08-01",16.745001
"1155","2011-08-02",16.4
"1156","2011-08-03",16.014999
"1157","2011-08-04",15.565
"1158","2011-08-05",15.65
"1159","2011-08-08",15.685
"1160","2011-08-09",15.75
"1161","2011-08-10",15.07
"1162","2011-08-11",15.47
"1163","2011-08-12",15.49
"1164","2011-08-15",15.51
"1165","2011-08-16",15.42
"1166","2011-08-17",15.43
"1167","2011-08-18",14.94
"1168","2011-08-19",14.68
"1169","2011-08-22",14.64
"1170","2011-08-23",14.95
"1171","2011-08-24",15.155
"1172","2011-08-25",14.96
"1173","2011-08-26",15.1
"1174","2011-08-29",16.17
"1175","2011-08-30",16.290001
"1176","2011-08-31",16.235001
"1177","2011-09-01",16.004999
"1178","2011-09-02",16.115
"1179","2011-09-06",16.025
"1180","2011-09-07",16.285
"1181","2011-09-08",16.43
"1182","2011-09-09",16.02
"1183","2011-09-12",16.16
"1184","2011-09-13",16.485001
"1185","2011-09-14",16.445
"1186","2011-09-15",16.66
"1187","2011-09-16",16.65
"1188","2011-09-19",16.455
"1189","2011-09-20",16.014999
"1190","2011-09-21",15.45
"1191","2011-09-22",15.155
"1192","2011-09-23",15.215
"1193","2011-09-26",15.09
"1194","2011-09-27",15.395
"1195","2011-09-28",15.405
"1196","2011-09-29",15.685
"1197","2011-09-30",15.715
"1198","2011-10-03",15.355
"1199","2011-10-04",15.92
"1200","2011-10-05",15.875
"1201","2011-10-06",16.014999
"1202","2011-10-07",15.71
"1203","2011-10-10",16.02
"1204","2011-10-11",16.120001
"1205","2011-10-12",16.165001
"1206","2011-10-13",16.245001
"1207","2011-10-14",16.325001
"1208","2011-10-17",15.94
"1209","2011-10-18",16.264999
"1210","2011-10-19",16.120001
"1211","2011-10-20",16.370001
"1212","2011-10-21",16.5
"1213","2011-10-24",16.665001
"1214","2011-10-25",16.41
"1215","2011-10-26",16.465
"1216","2011-10-27",17.129999
"1217","2011-10-28",16.889999
"1218","2011-10-31",16.66
"1219","2011-11-01",16.285
"1220","2011-11-02",16.584999
"1221","2011-11-03",16.92
"1222","2011-11-04",16.83
"1223","2011-11-07",16.870001
"1224","2011-11-08",17.33
"1225","2011-11-09",16.790001
"1226","2011-11-10",16.940001
"1227","2011-11-11",17.145
"1228","2011-11-14",17.004999
"1229","2011-11-15",17.125
"1230","2011-11-16",16.795
"1231","2011-11-17",16.695
"1232","2011-11-18",16.700001
"1233","2011-11-21",16.51
"1234","2011-11-22",16.225
"1235","2011-11-23",15.775
"1236","2011-11-25",15.585
"1237","2011-11-28",16.049999
"1238","2011-11-29",16.1
"1239","2011-11-30",16.93
"1240","2011-12-01",16.885
"1241","2011-12-02",17.01
"1242","2011-12-05",17.1
"1243","2011-12-06",17.115
"1244","2011-12-07",17.190001
"1245","2011-12-08",16.985001
"1246","2011-12-09",17.4
"1247","2011-12-12",17.190001
"1248","2011-12-13",16.785
"1249","2011-12-14",16.555
"1250","2011-12-15",17.049999
"1251","2011-12-16",16.91
"1252","2011-12-19",16.594999
"1253","2011-12-20",17.045
"1254","2011-12-21",17.23
"1255","2011-12-22",17.195
"1256","2011-12-23",17.125
"1257","2011-12-27",17.885
"1258","2011-12-28",17.809999
"1259","2011-12-29",18.290001
"1260","2011-12-30",18.285
"1261","2012-01-03",18.48
"1262","2012-01-04",18.254999
"1263","2012-01-05",18.35
"1264","2012-01-06",18.245001
"1265","2012-01-09",18.485001
"1266","2012-01-10",18.344999
"1267","2012-01-11",18.030001
"1268","2012-01-12",18.385
"1269","2012-01-13",18.334999
"1270","2012-01-17",18.5
"1271","2012-01-18",18.475
"1272","2012-01-19",18.705
"1273","2012-01-20",18.915001
"1274","2012-01-23",18.535
"1275","2012-01-24",18.5
"1276","2012-01-25",18.625
"1277","2012-01-26",18.855
"1278","2012-01-27",18.629999
"1279","2012-01-30",18.584999
"1280","2012-01-31",18.969999
"1281","2012-02-01",19.475
"1282","2012-02-02",19.475
"1283","2012-02-03",19.620001
"1284","2012-02-06",19.74
"1285","2012-02-07",19.764999
"1286","2012-02-08",19.49
"1287","2012-02-09",19.200001
"1288","2012-02-10",19.139999
"1289","2012-02-13",19.315001
"1290","2012-02-14",19.620001
"1291","2012-02-15",19.555
"1292","2012-02-16",19.629999
"1293","2012-02-17",19.584999
"1294","2012-02-21",19.655001
"1295","2012-02-22",19.514999
"1296","2012-02-23",19.57
"1297","2012-02-24",19.555
"1298","2012-02-27",19.42
"1299","2012-02-28",19.24
"1300","2012-02-29",19.25
"1301","2012-03-01",19.74
"1302","2012-03-02",19.59
"1303","2012-03-05",19.645
"1304","2012-03-06",19.74
"1305","2012-03-07",19.975
"1306","2012-03-08",20.075001
"1307","2012-03-09",20.465
"1308","2012-03-12",20.584999
"1309","2012-03-13",21.045
"1310","2012-03-14",21.01
"1311","2012-03-15",20.9
"1312","2012-03-16",20.719999
"1313","2012-03-19",20.715
"1314","2012-03-20",20.445
"1315","2012-03-21",20.424999
"1316","2012-03-22",20.575001
"1317","2012-03-23",20.975
"1318","2012-03-26",19.705
"1319","2012-03-27",20.4
"1320","2012-03-28",20.48
"1321","2012-03-29",19.52
"1322","2012-03-30",19.129999
"1323","2012-04-02",19.475
"1324","2012-04-03",19.629999
"1325","2012-04-04",19.375
"1326","2012-04-05",19.125
"1327","2012-04-09",18.684999
"1328","2012-04-10",18.665001
"1329","2012-04-11",18.715
"1330","2012-04-12",18.559999
"1331","2012-04-13",18.299999
"1332","2012-04-16",18.049999
"1333","2012-04-17",17.950001
"1334","2012-04-18",17.825001
"1335","2012-04-19",17.549999
"1336","2012-04-20",17.705
"1337","2012-04-23",17.285
"1338","2012-04-24",17.665001
"1339","2012-04-25",17.924999
"1340","2012-04-26",18.01
"1341","2012-04-27",18.200001
"1342","2012-04-30",18.014999
"1343","2012-05-01",18.105
"1344","2012-05-02",18.145
"1345","2012-05-03",18.155001
"1346","2012-05-04",18.09
"1347","2012-05-07",18.165001
"1348","2012-05-08",18.4
"1349","2012-05-09",18.379999
"1350","2012-05-10",18.84
"1351","2012-05-11",18.99
"1352","2012-05-14",18.75
"1353","2012-05-15",18.84
"1354","2012-05-16",19.200001
"1355","2012-05-17",19.045
"1356","2012-05-18",18.555
"1357","2012-05-21",18.514999
"1358","2012-05-22",18.389999
"1359","2012-05-23",18.23
"1360","2012-05-24",18.355
"1361","2012-05-25",18.254999
"1362","2012-05-29",18.215
"1363","2012-05-30",17.82
"1364","2012-05-31",17.77
"1365","2012-06-01",17.42
"1366","2012-06-04",17.455
"1367","2012-06-05",17.52
"1368","2012-06-06",17.790001
"1369","2012-06-07",18.004999
"1370","2012-06-08",18.344999
"1371","2012-06-11",18.445
"1372","2012-06-12",18.514999
"1373","2012-06-13",18.58
"1374","2012-06-14",18.455
"1375","2012-06-15",18.385
"1376","2012-06-18",18.555
"1377","2012-06-19",19.165001
"1378","2012-06-20",18.959999
"1379","2012-06-21",18.575001
"1380","2012-06-22",18.795
"1381","2012-06-25",18.870001
"1382","2012-06-26",18.719999
"1383","2012-06-27",19.045
"1384","2012-06-28",19.004999
"1385","2012-06-29",19.549999
"1386","2012-07-02",20.23
"1387","2012-07-03",20.315001
"1388","2012-07-05",19.98
"1389","2012-07-06",19.825001
"1390","2012-07-09",19.76
"1391","2012-07-10",19.35
"1392","2012-07-11",18.395
"1393","2012-07-12",18.525
"1394","2012-07-13",18.415001
"1395","2012-07-16",18.139999
"1396","2012-07-17",18.35
"1397","2012-07-18",18.17
"1398","2012-07-19",18.165001
"1399","2012-07-20",17.815001
"1400","2012-07-23",17.620001
"1401","2012-07-24",17.620001
"1402","2012-07-25",17.785
"1403","2012-07-26",17.975
"1404","2012-07-27",18.24
"1405","2012-07-30",18.955
"1406","2012-07-31",18.865
"1407","2012-08-01",18.780001
"1408","2012-08-02",19.145
"1409","2012-08-03",19.440001
"1410","2012-08-06",19.525
"1411","2012-08-07",19.405001
"1412","2012-08-08",19.23
"1413","2012-08-09",19.18
"1414","2012-08-10",19.084999
"1415","2012-08-13",19.16
"1416","2012-08-14",19.049999
"1417","2012-08-15",19.315001
"1418","2012-08-16",19.389999
"1419","2012-08-17",19.48
"1420","2012-08-20",19.684999
"1421","2012-08-21",19.605
"1422","2012-08-22",19.549999
"1423","2012-08-23",19.469999
"1424","2012-08-24",19.67
"1425","2012-08-27",20.290001
"1426","2012-08-28",19.950001
"1427","2012-08-29",20.165001
"1428","2012-08-30",20.129999
"1429","2012-08-31",20.09
"1430","2012-09-04",20.18
"1431","2012-09-05",20.02
"1432","2012-09-06",20.52
"1433","2012-09-07",20.83
"1434","2012-09-10",20.545
"1435","2012-09-11",20.549999
"1436","2012-09-12",20.655001
"1437","2012-09-13",20.809999
"1438","2012-09-14",20.700001
"1439","2012-09-17",20.915001
"1440","2012-09-18",21.135
"1441","2012-09-19",21.549999
"1442","2012-09-20",21.51
"1443","2012-09-21",21.334999
"1444","2012-09-24",21.805
"1445","2012-09-25",22.27
"1446","2012-09-26",22.18
"1447","2012-09-27",22.290001
"1448","2012-09-28",22.469999
"1449","2012-10-01",22.870001
"1450","2012-10-02",23.08
"1451","2012-10-03",22.959999
"1452","2012-10-04",23.045
"1453","2012-10-05",22.504999
"1454","2012-10-08",22.4
"1455","2012-10-09",21.629999
"1456","2012-10-10",21.775
"1457","2012-10-11",21.83
"1458","2012-10-12",21.424999
"1459","2012-10-15",21.459999
"1460","2012-10-16",21.58
"1461","2012-10-17",21.65
"1462","2012-10-18",21.905001
"1463","2012-10-19",21.195
"1464","2012-10-22",21.514999
"1465","2012-10-23",21.24
"1466","2012-10-24",21.34
"1467","2012-10-25",21.344999
"1468","2012-10-26",21.43
"1469","2012-10-31",21.559999
"1470","2012-11-01",21.870001
"1471","2012-11-02",21.700001
"1472","2012-11-05",21.709999
"1473","2012-11-06",21.865
"1474","2012-11-07",21.48
"1475","2012-11-08",21.309999
"1476","2012-11-09",21.139999
"1477","2012-11-12",21.245001
"1478","2012-11-13",21.445
"1479","2012-11-14",21.49
"1480","2012-11-15",21.41
"1481","2012-11-16",21.559999
"1482","2012-11-19",21.825001
"1483","2012-11-20",21.875
"1484","2012-11-21",21.915001
"1485","2012-11-23",22.155001
"1486","2012-11-26",21.9
"1487","2012-11-27",22.865
"1488","2012-11-28",22.594999
"1489","2012-11-29",22.825001
"1490","2012-11-30",22.985001
"1491","2012-12-03",22.549999
"1492","2012-12-04",22.82
"1493","2012-12-05",22.370001
"1494","2012-12-06",22.165001
"1495","2012-12-07",22.775
"1496","2012-12-10",22.559999
"1497","2012-12-11",22.629999
"1498","2012-12-12",22.35
"1499","2012-12-13",22.4
"1500","2012-12-14",22.184999
"1501","2012-12-17",22.5
"1502","2012-12-18",22.799999
"1503","2012-12-19",22.955
"1504","2012-12-20",23.155001
"1505","2012-12-21",22.295
"1506","2012-12-24",22.17
"1507","2012-12-26",21.995001
"1508","2012-12-27",21.965
"1509","2012-12-28",22.23
"1510","2012-12-31",20.110001
"1511","2013-01-02",20.885
"1512","2013-01-03",20.504999
"1513","2013-01-04",20.514999
"1514","2013-01-07",20.24
"1515","2013-01-08",20.33
"1516","2013-01-09",20.535
"1517","2013-01-10",20.559999
"1518","2013-01-11",20.59
"1519","2013-01-14",20.57
"1520","2013-01-15",20.540001
"1521","2013-01-16",20.67
"1522","2013-01-17",20.82
"1523","2013-01-18",20.805
"1524","2013-01-22",20.85
"1525","2013-01-23",21.059999
"1526","2013-01-24",21.025
"1527","2013-01-25",21.075001
"1528","2013-01-28",20.92
"1529","2013-01-29",21.08
"1530","2013-01-30",20.795
"1531","2013-01-31",20.84
"1532","2013-02-01",20.879999
"1533","2013-02-04",20.584999
"1534","2013-02-05",20.645
"1535","2013-02-06",20.809999
"1536","2013-02-07",20.615
"1537","2013-02-08",20.639999
"1538","2013-02-11",20.59
"1539","2013-02-12",20.875
"1540","2013-02-13",20.91
"1541","2013-02-14",21.27
"1542","2013-02-15",20.955
"1543","2013-02-19",20.530001
"1544","2013-02-20",20.309999
"1545","2013-02-21",20.450001
"1546","2013-02-22",20.094999
"1547","2013-02-25",20.035
"1548","2013-02-26",19.834999
"1549","2013-02-27",19.945
"1550","2013-02-28",20.245001
"1551","2013-03-01",20.405001
"1552","2013-03-04",19.99
"1553","2013-03-05",20.33
"1554","2013-03-06",20.52
"1555","2013-03-07",20.415001
"1556","2013-03-08",20.695
"1557","2013-03-11",20.605
"1558","2013-03-12",20.6
"1559","2013-03-13",20.905001
"1560","2013-03-14",21.280001
"1561","2013-03-15",21.129999
"1562","2013-03-18",21.385
"1563","2013-03-19",21.725
"1564","2013-03-20",21.695
"1565","2013-03-21",21.235001
"1566","2013-03-22",21.344999
"1567","2013-03-25",21.155001
"1568","2013-03-26",20.9
"1569","2013-03-27",21.165001
"1570","2013-03-28",21.280001
"1571","2013-04-01",21.355
"1572","2013-04-02",21.299999
"1573","2013-04-03",21.455
"1574","2013-04-04",21.459999
"1575","2013-04-05",21.309999
"1576","2013-04-08",21.405001
"1577","2013-04-09",21.065001
"1578","2013-04-10",20.764999
"1579","2013-04-11",20.745001
"1580","2013-04-12",20.67
"1581","2013-04-15",20.615
"1582","2013-04-16",20.775
"1583","2013-04-17",20.610001
"1584","2013-04-18",20.709999
"1585","2013-04-19",21.035
"1586","2013-04-22",20.725
"1587","2013-04-23",21.105
"1588","2013-04-24",21.184999
"1589","2013-04-25",21.280001
"1590","2013-04-26",21.285
"1591","2013-04-29",21.184999
"1592","2013-04-30",21.34
"1593","2013-05-01",20.775
"1594","2013-05-02",20.815001
"1595","2013-05-03",20.74
"1596","2013-05-06",20.754999
"1597","2013-05-07",21.205
"1598","2013-05-08",21.344999
"1599","2013-05-09",21.459999
"1600","2013-05-10",21.655001
"1601","2013-05-13",21.645
"1602","2013-05-14",21.809999
"1603","2013-05-15",22.08
"1604","2013-05-16",22.254999
"1605","2013-05-17",22.299999
"1606","2013-05-20",22.02
"1607","2013-05-21",22.325001
"1608","2013-05-22",21.895
"1609","2013-05-23",22.129999
"1610","2013-05-24",22.325001
"1611","2013-05-28",22.525
"1612","2013-05-29",22.25
"1613","2013-05-30",22.415001
"1614","2013-05-31",22.370001
"1615","2013-06-03",22.459999
"1616","2013-06-04",22.5
"1617","2013-06-05",22.35
"1618","2013-06-06",22.434999
"1619","2013-06-07",22.605
"1620","2013-06-10",23.155001
"1621","2013-06-11",23.27
"1622","2013-06-12",23.225
"1623","2013-06-13",23.309999
"1624","2013-06-14",23.155001
"1625","2013-06-17",23.155001
"1626","2013-06-18",23.549999
"1627","2013-06-19",23.09
"1628","2013-06-20",22.815001
"1629","2013-06-21",23.389999
"1630","2013-06-24",23.155001
"1631","2013-06-25",23.1
"1632","2013-06-26",22.9
"1633","2013-06-27",23.735001
"1634","2013-06-28",23.254999
"1635","2013-07-01",23.68
"1636","2013-07-02",23.790001
"1637","2013-07-03",23.674999
"1638","2013-07-05",24.145
"1639","2013-07-08",24.434999
"1640","2013-07-09",24.855
"1641","2013-07-10",24.870001
"1642","2013-07-11",24.85
"1643","2013-07-12",24.815001
"1644","2013-07-15",25.09
"1645","2013-07-16",25.110001
"1646","2013-07-17",25.225
"1647","2013-07-18",25.450001
"1648","2013-07-19",25.870001
"1649","2013-07-22",25.940001
"1650","2013-07-23",25.91
"1651","2013-07-24",25.18
"1652","2013-07-25",25.594999
"1653","2013-07-26",25.525
"1654","2013-07-29",25.75
"1655","2013-07-30",25.775
"1656","2013-07-31",25.34
"1657","2013-08-01",24.575001
"1658","2013-08-02",25.040001
"1659","2013-08-05",25.254999
"1660","2013-08-06",25.290001
"1661","2013-08-07",24.959999
"1662","2013-08-08",24.67
"1663","2013-08-09",24.540001
"1664","2013-08-12",24.66
"1665","2013-08-13",24.629999
"1666","2013-08-14",24.174999
"1667","2013-08-15",23.934999
"1668","2013-08-16",23.735001
"1669","2013-08-19",23.559999
"1670","2013-08-20",23.76
"1671","2013-08-21",23.205
"1672","2013-08-22",23.540001
"1673","2013-08-23",23.424999
"1674","2013-08-26",23.285
"1675","2013-08-27",22.775
"1676","2013-08-28",22.735001
"1677","2013-08-29",23
"1678","2013-08-30",22.815001
"1679","2013-09-03",22.915001
"1680","2013-09-04",23.014999
"1681","2013-09-05",23.205
"1682","2013-09-06",22.975
"1683","2013-09-09",23.68
"1684","2013-09-10",23.275
"1685","2013-09-11",23.315001
"1686","2013-09-12",23.264999
"1687","2013-09-13",23.610001
"1688","2013-09-16",23.6
"1689","2013-09-17",23.73
"1690","2013-09-18",24
"1691","2013-09-19",24.065001
"1692","2013-09-20",23.875
"1693","2013-09-23",24.155001
"1694","2013-09-24",24.344999
"1695","2013-09-25",24.615
"1696","2013-09-26",24.725
"1697","2013-09-27",24.455
"1698","2013-09-30",24.035
"1699","2013-10-01",24.184999
"1700","2013-10-02",23.875
"1701","2013-10-03",24.07
"1702","2013-10-04",24.455
"1703","2013-10-07",24.295
"1704","2013-10-08",24.485001
"1705","2013-10-09",24.665001
"1706","2013-10-10",25.094999
"1707","2013-10-11",25.455
"1708","2013-10-14",25.65
"1709","2013-10-15",25.445
"1710","2013-10-16",25.615
"1711","2013-10-17",25.780001
"1712","2013-10-18",25.85
"1713","2013-10-21",25.745001
"1714","2013-10-22",25.889999
"1715","2013-10-23",25.815001
"1716","2013-10-24",25.985001
"1717","2013-10-25",26.375
"1718","2013-10-28",26.190001
"1719","2013-10-29",26.09
"1720","2013-10-30",25.785
"1721","2013-10-31",25.365
"1722","2013-11-01",25.02
"1723","2013-11-04",25.565001
"1724","2013-11-05",25.91
"1725","2013-11-06",26.105
"1726","2013-11-07",25.690001
"1727","2013-11-08",26.045
"1728","2013-11-11",26.129999
"1729","2013-11-12",25.969999
"1730","2013-11-13",25.875
"1731","2013-11-14",25.885
"1732","2013-11-15",25.825001
"1733","2013-11-18",25.91
"1734","2013-11-19",26.004999
"1735","2013-11-20",25.959999
"1736","2013-11-21",26.43
"1737","2013-11-22",26.775
"1738","2013-11-25",26.715
"1739","2013-11-26",27.23
"1740","2013-11-27",27.465
"1741","2013-11-29",27.475
"1742","2013-12-02",27.52
"1743","2013-12-03",27.655001
"1744","2013-12-04",27.530001
"1745","2013-12-05",27.469999
"1746","2013-12-06",28.055
"1747","2013-12-09",28.055
"1748","2013-12-10",27.415001
"1749","2013-12-11",27.315001
"1750","2013-12-12",27.295
"1751","2013-12-13",27.395
"1752","2013-12-16",27.360001
"1753","2013-12-17",27.09
"1754","2013-12-18",27.370001
"1755","2013-12-19",26.67
"1756","2013-12-20",28.280001
"1757","2013-12-23",30.045
"1758","2013-12-24",30.184999
"1759","2013-12-26",30.305
"1760","2013-12-27",30.125
"1761","2013-12-30",30.184999
"1762","2013-12-31",30.115
"1763","2014-01-02",28.700001
"1764","2014-01-03",28.934999
"1765","2014-01-06",28.49
"1766","2014-01-07",28.4
"1767","2014-01-08",27.915001
"1768","2014-01-09",27.525
"1769","2014-01-10",27.709999
"1770","2014-01-13",26.995001
"1771","2014-01-14",27.07
"1772","2014-01-15",26.764999
"1773","2014-01-16",26.58
"1774","2014-01-17",26.565001
"1775","2014-01-21",26.68
"1776","2014-01-22",26.645
"1777","2014-01-23",26.305
"1778","2014-01-24",25.735001
"1779","2014-01-27",25.5
"1780","2014-01-28",25.32
"1781","2014-01-29",24.709999
"1782","2014-01-30",25.15
"1783","2014-01-31",25.190001
"1784","2014-02-03",24.735001
"1785","2014-02-04",24.955
"1786","2014-02-05",24.924999
"1787","2014-02-06",25.030001
"1788","2014-02-07",25.025
"1789","2014-02-10",25.139999
"1790","2014-02-11",25.504999
"1791","2014-02-12",25.379999
"1792","2014-02-13",25.705
"1793","2014-02-14",25.915001
"1794","2014-02-18",26.195
"1795","2014-02-19",26.004999
"1796","2014-02-20",26.33
"1797","2014-02-21",26.225
"1798","2014-02-24",26.424999
"1799","2014-02-25",26.065001
"1800","2014-02-26",26.215
"1801","2014-02-27",26.15
"1802","2014-02-28",26.285
"1803","2014-03-03",27.735001
"1804","2014-03-04",28.610001
"1805","2014-03-05",28.879999
"1806","2014-03-06",29.24
"1807","2014-03-07",29.105
"1808","2014-03-10",29.15
"1809","2014-03-11",28.82
"1810","2014-03-12",29
"1811","2014-03-13",29.125
"1812","2014-03-14",29.629999
"1813","2014-03-17",29.844999
"1814","2014-03-18",30.355
"1815","2014-03-19",29.9
"1816","2014-03-20",29.5
"1817","2014-03-21",29.48
"1818","2014-03-24",29.495001
"1819","2014-03-25",29.27
"1820","2014-03-26",28.889999
"1821","2014-03-27",28.455
"1822","2014-03-28",28.754999
"1823","2014-03-31",31.389999
"1824","2014-04-01",31.924999
"1825","2014-04-02",31.405001
"1826","2014-04-03",31.405001
"1827","2014-04-04",30.834999
"1828","2014-04-07",30.625
"1829","2014-04-08",30.709999
"1830","2014-04-09",30.985001
"1831","2014-04-10",30.525
"1832","2014-04-11",30.344999
"1833","2014-04-14",30.33
"1834","2014-04-15",30.459999
"1835","2014-04-16",30.75
"1836","2014-04-17",31.215
"1837","2014-04-21",31.290001
"1838","2014-04-22",31.459999
"1839","2014-04-23",30.965
"1840","2014-04-24",30.635
"1841","2014-04-25",30.09
"1842","2014-04-28",30.174999
"1843","2014-04-29",29.440001
"1844","2014-04-30",29.815001
"1845","2014-05-01",29.51
"1846","2014-05-02",29.705
"1847","2014-05-05",29.605
"1848","2014-05-06",29.525
"1849","2014-05-07",29.575001
"1850","2014-05-08",29.334999
"1851","2014-05-09",30.110001
"1852","2014-05-12",31.1
"1853","2014-05-13",31.105
"1854","2014-05-14",31.075001
"1855","2014-05-15",31.264999
"1856","2014-05-16",31.889999
"1857","2014-05-19",33.459999
"1858","2014-05-20",34.169998
"1859","2014-05-21",33.924999
"1860","2014-05-22",33.950001
"1861","2014-05-23",34.23
"1862","2014-05-27",34.445
"1863","2014-05-28",33.945
"1864","2014-05-29",34.205002
"1865","2014-05-30",34.880001
"1866","2014-06-02",34.735001
"1867","2014-06-03",34.790001
"1868","2014-06-04",35.985001
"1869","2014-06-05",36.259998
"1870","2014-06-06",36.240002
"1871","2014-06-09",35.525002
"1872","2014-06-10",35.110001
"1873","2014-06-11",34.575001
"1874","2014-06-12",34.810001
"1875","2014-06-13",34.860001
"1876","2014-06-16",35.48
"1877","2014-06-17",35.595001
"1878","2014-06-18",36.169998
"1879","2014-06-19",35.799999
"1880","2014-06-20",36.564999
"1881","2014-06-23",36.044998
"1882","2014-06-24",36.195
"1883","2014-06-25",36.345001
"1884","2014-06-26",36.505001
"1885","2014-06-27",37.105
"1886","2014-06-30",37.16
"1887","2014-07-01",37.645
"1888","2014-07-02",37.220001
"1889","2014-07-03",37.779999
"1890","2014-07-07",37.880001
"1891","2014-07-08",37.34
"1892","2014-07-09",37.509998
"1893","2014-07-10",37.98
"1894","2014-07-11",38.305
"1895","2014-07-14",39.220001
"1896","2014-07-15",38.439999
"1897","2014-07-16",38.509998
"1898","2014-07-17",38.195
"1899","2014-07-18",39.244999
"1900","2014-07-21",38.435001
