"","date","EIG"
"540","2009-03-23",10.1
"541","2009-03-24",9.75
"542","2009-03-25",10.07
"543","2009-03-26",10
"544","2009-03-27",9.71
"545","2009-03-30",9.41
"546","2009-03-31",9.54
"547","2009-04-01",10.05
"548","2009-04-02",10.18
"549","2009-04-03",10.1
"550","2009-04-06",10
"551","2009-04-07",9.81
"552","2009-04-08",10.04
"553","2009-04-09",10.5
"554","2009-04-13",10.49
"555","2009-04-14",10.04
"556","2009-04-15",10.18
"557","2009-04-16",10.42
"558","2009-04-17",10.36
"559","2009-04-20",9.6
"560","2009-04-21",9.27
"561","2009-04-22",9.28
"562","2009-04-23",8.7
"563","2009-04-24",8.58
"564","2009-04-27",8.16
"565","2009-04-28",8.39
"566","2009-04-29",8.54
"567","2009-04-30",8.34
"568","2009-05-01",8.38
"569","2009-05-04",8.69
"570","2009-05-05",8.4
"571","2009-05-06",8.77
"572","2009-05-07",9.82
"573","2009-05-08",10.31
"574","2009-05-11",10.16
"575","2009-05-12",10.09
"576","2009-05-13",9.9
"577","2009-05-14",10.33
"578","2009-05-15",10.29
"579","2009-05-18",11.49
"580","2009-05-19",11.86
"581","2009-05-20",11.93
"582","2009-05-21",11.96
"583","2009-05-22",11.96
"584","2009-05-26",12.39
"585","2009-05-27",12.31
"586","2009-05-28",11.84
"587","2009-05-29",12.21
"588","2009-06-01",12.49
"589","2009-06-02",12.6
"590","2009-06-03",12.77
"591","2009-06-04",12.8
"592","2009-06-05",12.89
"593","2009-06-08",12.89
"594","2009-06-09",12.99
"595","2009-06-10",12.89
"596","2009-06-11",13.09
"597","2009-06-12",13.14
"598","2009-06-15",12.26
"599","2009-06-16",12.35
"600","2009-06-17",13.32
"601","2009-06-18",13.42
"602","2009-06-19",13.47
"603","2009-06-22",13.45
"604","2009-06-23",13.49
"605","2009-06-24",13.71
"606","2009-06-25",13.79
"607","2009-06-26",13.73
"608","2009-06-29",13.61
"609","2009-06-30",13.55
"610","2009-07-01",13.79
"611","2009-07-02",12.82
"612","2009-07-06",13.09
"613","2009-07-07",12.62
"614","2009-07-08",12.33
"615","2009-07-09",12.11
"616","2009-07-10",12.18
"617","2009-07-13",12.5
"618","2009-07-14",12.58
"619","2009-07-15",13.45
"620","2009-07-16",13.48
"621","2009-07-17",13.13
"622","2009-07-20",13.3
"623","2009-07-21",13.18
"624","2009-07-22",13.23
"625","2009-07-23",13.77
"626","2009-07-24",13.71
"627","2009-07-27",13.55
"628","2009-07-28",13.81
"629","2009-07-29",13.76
"630","2009-07-30",13.93
"631","2009-07-31",13.92
"632","2009-08-03",14.31
"633","2009-08-04",14.52
"634","2009-08-05",14.29
"635","2009-08-06",14.04
"636","2009-08-07",14.88
"637","2009-08-10",14.88
"638","2009-08-11",14.17
"639","2009-08-12",14.68
"640","2009-08-13",14.55
"641","2009-08-14",14.79
"642","2009-08-17",14.75
"643","2009-08-18",14.81
"644","2009-08-19",14.98
"645","2009-08-20",14.98
"646","2009-08-21",15.25
"647","2009-08-24",14.99
"648","2009-08-25",14.99
"649","2009-08-26",15.08
"650","2009-08-27",14.97
"651","2009-08-28",14.79
"652","2009-08-31",14.84
"653","2009-09-01",14.8
"654","2009-09-02",14.74
"655","2009-09-03",14.78
"656","2009-09-04",15.03
"657","2009-09-08",14.48
"658","2009-09-09",14.84
"659","2009-09-10",15.18
"660","2009-09-11",15.01
"661","2009-09-14",15.16
"662","2009-09-15",15.08
"663","2009-09-16",15.39
"664","2009-09-17",15.52
"665","2009-09-18",15.4
"666","2009-09-21",15.24
"667","2009-09-22",15.27
"668","2009-09-23",14.9
"669","2009-09-24",14.74
"670","2009-09-25",14.71
"671","2009-09-28",15.4
"672","2009-09-29",15.82
"673","2009-09-30",15.48
"674","2009-10-01",15.47
"675","2009-10-02",15.47
"676","2009-10-05",15.85
"677","2009-10-06",15.96
"678","2009-10-07",15.97
"679","2009-10-08",16.01
"680","2009-10-09",16.5
"681","2009-10-12",16.41
"682","2009-10-13",16.43
"683","2009-10-14",16.66
"684","2009-10-15",16.27
"685","2009-10-16",15.88
"686","2009-10-19",15.98
"687","2009-10-20",15.54
"688","2009-10-21",15.34
"689","2009-10-22",15.5
"690","2009-10-23",15.25
"691","2009-10-26",15.12
"692","2009-10-27",15.08
"693","2009-10-28",14.64
"694","2009-10-29",15.1
"695","2009-10-30",14.82
"696","2009-11-02",14.92
"697","2009-11-03",15.22
"698","2009-11-04",15.07
"699","2009-11-05",15.47
"700","2009-11-06",15.35
"701","2009-11-09",15.28
"702","2009-11-10",14.82
"703","2009-11-11",15.21
"704","2009-11-12",14.58
"705","2009-11-13",14.72
"706","2009-11-16",15.04
"707","2009-11-17",15.29
"708","2009-11-18",15.44
"709","2009-11-19",15.17
"710","2009-11-20",15.18
"711","2009-11-23",15.86
"712","2009-11-24",15.68
"713","2009-11-25",15.52
"714","2009-11-27",15.13
"715","2009-11-30",15.31
"716","2009-12-01",15.44
"717","2009-12-02",15.23
"718","2009-12-03",14.72
"719","2009-12-04",15.07
"720","2009-12-07",14.9
"721","2009-12-08",14.47
"722","2009-12-09",14.36
"723","2009-12-10",14.19
"724","2009-12-11",14.56
"725","2009-12-14",14.63
"726","2009-12-15",14.28
"727","2009-12-16",14.24
"728","2009-12-17",14.06
"729","2009-12-18",14.64
"730","2009-12-21",14.71
"731","2009-12-22",14.98
"732","2009-12-23",15.2
"733","2009-12-24",15.3
"734","2009-12-28",15.6
"735","2009-12-29",15.69
"736","2009-12-30",15.63
"737","2009-12-31",15.34
"738","2010-01-04",15.6
"739","2010-01-05",14.92
"740","2010-01-06",14.51
"741","2010-01-07",14.78
"742","2010-01-08",14.77
"743","2010-01-11",14.83
"744","2010-01-12",14.39
"745","2010-01-13",14.46
"746","2010-01-14",14.34
"747","2010-01-15",14.18
"748","2010-01-19",14.09
"749","2010-01-20",14.25
"750","2010-01-21",14.31
"751","2010-01-22",13.98
"752","2010-01-25",13.95
"753","2010-01-26",13.97
"754","2010-01-27",13.6
"755","2010-01-28",13.51
"756","2010-01-29",13.23
"757","2010-02-01",13.58
"758","2010-02-02",13.57
"759","2010-02-03",13.05
"760","2010-02-04",12.81
"761","2010-02-05",12.86
"762","2010-02-08",12.47
"763","2010-02-09",12.48
"764","2010-02-10",12.47
"765","2010-02-11",12.74
"766","2010-02-12",12.57
"767","2010-02-16",12.96
"768","2010-02-17",13.03
"769","2010-02-18",14.02
"770","2010-02-19",14.21
"771","2010-02-22",14.32
"772","2010-02-23",14.13
"773","2010-02-24",14.12
"774","2010-02-25",14.03
"775","2010-02-26",13.18
"776","2010-03-01",13.9
"777","2010-03-02",13.6
"778","2010-03-03",13.98
"779","2010-03-04",14.04
"780","2010-03-05",14.35
"781","2010-03-08",14.52
"782","2010-03-09",14.79
"783","2010-03-10",15.03
"784","2010-03-11",14.99
"785","2010-03-12",14.88
"786","2010-03-15",14.79
"787","2010-03-16",14.84
"788","2010-03-17",15.2
"789","2010-03-18",15.21
"790","2010-03-19",15.51
"791","2010-03-22",15.54
"792","2010-03-23",15.57
"793","2010-03-24",15.24
"794","2010-03-25",15.27
"795","2010-03-26",15.59
"796","2010-03-29",15.51
"797","2010-03-30",15.31
"798","2010-03-31",14.85
"799","2010-04-01",14.93
"800","2010-04-05",14.94
"801","2010-04-06",15.26
"802","2010-04-07",15.24
"803","2010-04-08",15.34
"804","2010-04-09",14.92
"805","2010-04-12",15.02
"806","2010-04-13",15.45
"807","2010-04-14",15.95
"808","2010-04-15",16.15
"809","2010-04-16",16.290001
"810","2010-04-19",16.389999
"811","2010-04-20",16.610001
"812","2010-04-21",16.74
"813","2010-04-22",16.98
"814","2010-04-23",16.940001
"815","2010-04-26",16.799999
"816","2010-04-27",16.5
"817","2010-04-28",16.610001
"818","2010-04-29",16.969999
"819","2010-04-30",16.48
"820","2010-05-03",16.51
"821","2010-05-04",16.15
"822","2010-05-05",15.84
"823","2010-05-06",15.22
"824","2010-05-07",14.78
"825","2010-05-10",15.4
"826","2010-05-11",15.43
"827","2010-05-12",15.55
"828","2010-05-13",15.71
"829","2010-05-14",15.57
"830","2010-05-17",15.78
"831","2010-05-18",15.62
"832","2010-05-19",15.76
"833","2010-05-20",15.17
"834","2010-05-21",15.09
"835","2010-05-24",14.73
"836","2010-05-25",14.68
"837","2010-05-26",15.04
"838","2010-05-27",15.62
"839","2010-05-28",15.95
"840","2010-06-01",15.2
"841","2010-06-02",15.46
"842","2010-06-03",15.7
"843","2010-06-04",14.89
"844","2010-06-07",14.6
"845","2010-06-08",14.75
"846","2010-06-09",14.58
"847","2010-06-10",14.88
"848","2010-06-11",15.33
"849","2010-06-14",15.12
"850","2010-06-15",15.45
"851","2010-06-16",15.34
"852","2010-06-17",16.01
"853","2010-06-18",16.09
"854","2010-06-21",16.219999
"855","2010-06-22",16.01
"856","2010-06-23",15.85
"857","2010-06-24",15.57
"858","2010-06-25",15.7
"859","2010-06-28",15.78
"860","2010-06-29",15.27
"861","2010-06-30",14.73
"862","2010-07-01",14.51
"863","2010-07-02",14.58
"864","2010-07-06",14.53
"865","2010-07-07",15.07
"866","2010-07-08",15.93
"867","2010-07-09",16.299999
"868","2010-07-12",16.049999
"869","2010-07-13",16.5
"870","2010-07-14",16.52
"871","2010-07-15",16.799999
"872","2010-07-16",16.35
"873","2010-07-19",16.5
"874","2010-07-20",16.620001
"875","2010-07-21",16.139999
"876","2010-07-22",16.139999
"877","2010-07-23",15.86
"878","2010-07-26",16.280001
"879","2010-07-27",16.299999
"880","2010-07-28",15.99
"881","2010-07-29",15.82
"882","2010-07-30",15.54
"883","2010-08-02",15.44
"884","2010-08-03",15.2
"885","2010-08-04",15.03
"886","2010-08-05",15.07
"887","2010-08-06",14.77
"888","2010-08-09",15.02
"889","2010-08-10",14.72
"890","2010-08-11",14.37
"891","2010-08-12",14.68
"892","2010-08-13",14.49
"893","2010-08-16",14.61
"894","2010-08-17",14.62
"895","2010-08-18",14.8
"896","2010-08-19",14.52
"897","2010-08-20",14.55
"898","2010-08-23",14.21
"899","2010-08-24",14.16
"900","2010-08-25",14.59
"901","2010-08-26",14.57
"902","2010-08-27",15.07
"903","2010-08-30",14.76
"904","2010-08-31",14.66
"905","2010-09-01",15.07
"906","2010-09-02",15.17
"907","2010-09-03",15.52
"908","2010-09-07",15.24
"909","2010-09-08",15.3
"910","2010-09-09",15.28
"911","2010-09-10",15.12
"912","2010-09-13",15.09
"913","2010-09-14",15.09
"914","2010-09-15",15.37
"915","2010-09-16",15.45
"916","2010-09-17",15.52
"917","2010-09-20",15.76
"918","2010-09-21",15.56
"919","2010-09-22",15.47
"920","2010-09-23",15.51
"921","2010-09-24",15.6
"922","2010-09-27",15.32
"923","2010-09-28",15.22
"924","2010-09-29",15.49
"925","2010-09-30",15.77
"926","2010-10-01",15.7
"927","2010-10-04",15.26
"928","2010-10-05",15.75
"929","2010-10-06",15.9
"930","2010-10-07",15.73
"931","2010-10-08",16.02
"932","2010-10-11",16.24
"933","2010-10-12",16.34
"934","2010-10-13",16.440001
"935","2010-10-14",16.49
"936","2010-10-15",16.43
"937","2010-10-18",16.469999
"938","2010-10-19",16.24
"939","2010-10-20",16.4
"940","2010-10-21",16.290001
"941","2010-10-22",16.280001
"942","2010-10-25",16.389999
"943","2010-10-26",16.42
"944","2010-10-27",16.110001
"945","2010-10-28",15.93
"946","2010-10-29",16.190001
"947","2010-11-01",16.02
"948","2010-11-02",16.41
"949","2010-11-03",16.389999
"950","2010-11-04",16.49
"951","2010-11-05",16.219999
"952","2010-11-08",16.08
"953","2010-11-09",15.9
"954","2010-11-10",16.01
"955","2010-11-11",16.040001
"956","2010-11-12",15.93
"957","2010-11-15",16.02
"958","2010-11-16",15.58
"959","2010-11-17",15.8
"960","2010-11-18",16.24
"961","2010-11-19",16.309999
"962","2010-11-22",16.139999
"963","2010-11-23",15.99
"964","2010-11-24",16.4
"965","2010-11-26",16.440001
"966","2010-11-29",16.33
"967","2010-11-30",16.15
"968","2010-12-01",16.27
"969","2010-12-02",16.65
"970","2010-12-03",16.559999
"971","2010-12-06",16.860001
"972","2010-12-07",16.93
"973","2010-12-08",16.860001
"974","2010-12-09",16.969999
"975","2010-12-10",17.07
"976","2010-12-13",16.950001
"977","2010-12-14",16.98
"978","2010-12-15",16.969999
"979","2010-12-16",16.969999
"980","2010-12-17",16.99
"981","2010-12-20",17.049999
"982","2010-12-21",17.15
"983","2010-12-22",17.389999
