"","date","OBLN"
"985","2020-09-03",0.784
"986","2020-09-04",0.77
"987","2020-09-08",0.775
"988","2020-09-09",0.77
"989","2020-09-10",0.76
"990","2020-09-11",0.77
"991","2020-09-14",0.732
"992","2020-09-15",0.746
"993","2020-09-16",0.77
"994","2020-09-17",0.878
"995","2020-09-18",0.91
"996","2020-09-21",0.879
"997","2020-09-22",0.902
"998","2020-09-23",0.874
"999","2020-09-24",0.83
"1000","2020-09-25",0.889
"1001","2020-09-28",0.872
"1002","2020-09-29",0.915
"1003","2020-09-30",0.91
"1004","2020-10-01",0.9
"1005","2020-10-02",0.871
"1006","2020-10-05",0.894
"1007","2020-10-06",0.88
"1008","2020-10-07",0.887
"1009","2020-10-08",0.85
"1010","2020-10-09",0.85
"1011","2020-10-12",0.854
"1012","2020-10-13",0.86
"1013","2020-10-14",0.855
"1014","2020-10-15",0.856
"1015","2020-10-16",0.86
"1016","2020-10-19",0.865
"1017","2020-10-20",0.95
"1018","2020-10-21",1
"1019","2020-10-22",0.987
"1020","2020-10-23",0.96
"1021","2020-10-26",0.965
"1022","2020-10-27",0.96
"1023","2020-10-28",0.935
"1024","2020-10-29",0.987
"1025","2020-10-30",0.99
"1026","2020-11-02",0.986
"1027","2020-11-03",0.936
"1028","2020-11-04",0.91
"1029","2020-11-05",0.9
"1030","2020-11-06",0.9
"1031","2020-11-09",0.84
"1032","2020-11-10",0.826
"1033","2020-11-11",0.82
"1034","2020-11-12",0.841
"1035","2020-11-13",0.855
"1036","2020-11-16",0.99
"1037","2020-11-17",0.89
"1038","2020-11-18",0.941
"1039","2020-11-19",0.895
"1040","2020-11-20",0.901
"1041","2020-11-23",0.895
"1042","2020-11-24",0.887
"1043","2020-11-25",0.849
"1044","2020-11-27",0.88
