"","date","CPRX"
"2870","2018-05-25",3.26
"2871","2018-05-29",3.54
"2872","2018-05-30",3.83
"2873","2018-05-31",3.84
"2874","2018-06-01",3.63
"2875","2018-06-04",3.43
"2876","2018-06-05",3.44
"2877","2018-06-06",3.48
"2878","2018-06-07",3.35
"2879","2018-06-08",3.38
"2880","2018-06-11",3.4
"2881","2018-06-12",3.41
"2882","2018-06-13",3.41
"2883","2018-06-14",3.45
"2884","2018-06-15",3.57
"2885","2018-06-18",3.49
"2886","2018-06-19",3.4
"2887","2018-06-20",3.4
"2888","2018-06-21",3.18
"2889","2018-06-22",3.39
"2890","2018-06-25",3.24
"2891","2018-06-26",3.18
"2892","2018-06-27",3.13
"2893","2018-06-28",3.15
"2894","2018-06-29",3.12
"2895","2018-07-02",3.3
"2896","2018-07-03",3.26
"2897","2018-07-05",3.29
"2898","2018-07-06",3.29
"2899","2018-07-09",3.2
"2900","2018-07-10",3.23
"2901","2018-07-11",3.22
"2902","2018-07-12",3.2
"2903","2018-07-13",3.27
"2904","2018-07-16",3.23
"2905","2018-07-17",3.17
"2906","2018-07-18",3.08
"2907","2018-07-19",3.08
"2908","2018-07-20",3.05
"2909","2018-07-23",3.08
"2910","2018-07-24",3.05
"2911","2018-07-25",3.02
"2912","2018-07-26",3.02
"2913","2018-07-27",2.85
"2914","2018-07-30",2.89
"2915","2018-07-31",2.89
"2916","2018-08-01",2.81
"2917","2018-08-02",2.94
"2918","2018-08-03",2.89
"2919","2018-08-06",2.86
"2920","2018-08-07",2.98
"2921","2018-08-08",2.93
"2922","2018-08-09",3
"2923","2018-08-10",2.97
"2924","2018-08-13",2.94
"2925","2018-08-14",2.89
"2926","2018-08-15",2.87
"2927","2018-08-16",2.9
"2928","2018-08-17",2.9
"2929","2018-08-20",2.81
"2930","2018-08-21",2.93
"2931","2018-08-22",2.97
"2932","2018-08-23",3.04
"2933","2018-08-24",3.17
"2934","2018-08-27",3.09
"2935","2018-08-28",3.05
"2936","2018-08-29",3.04
"2937","2018-08-30",3.01
"2938","2018-08-31",3.37
"2939","2018-09-04",3.44
"2940","2018-09-05",3.4
"2941","2018-09-06",3.32
"2942","2018-09-07",3.24
"2943","2018-09-10",3.3
"2944","2018-09-11",3.2
"2945","2018-09-12",3.24
"2946","2018-09-13",3.2
"2947","2018-09-14",3.18
"2948","2018-09-17",3.19
"2949","2018-09-18",3.1
"2950","2018-09-19",3.07
"2951","2018-09-20",3.14
"2952","2018-09-21",3.15
"2953","2018-09-24",3.44
"2954","2018-09-25",3.49
"2955","2018-09-26",3.71
"2956","2018-09-27",3.76
"2957","2018-09-28",3.78
"2958","2018-10-01",3.62
"2959","2018-10-02",3.58
"2960","2018-10-03",3.54
"2961","2018-10-04",3.54
"2962","2018-10-05",3.43
"2963","2018-10-08",3.39
"2964","2018-10-09",3.37
"2965","2018-10-10",3.32
"2966","2018-10-11",3.09
"2967","2018-10-12",3.14
"2968","2018-10-15",3.31
"2969","2018-10-16",3.47
"2970","2018-10-17",3.48
"2971","2018-10-18",3.35
"2972","2018-10-19",3.31
"2973","2018-10-22",3.3
"2974","2018-10-23",3.39
"2975","2018-10-24",3.11
"2976","2018-10-25",3.18
"2977","2018-10-26",3.12
"2978","2018-10-29",3.01
"2979","2018-10-30",2.95
"2980","2018-10-31",2.98
"2981","2018-11-01",3.13
"2982","2018-11-02",3.18
"2983","2018-11-05",3.21
"2984","2018-11-06",3.24
"2985","2018-11-07",3.15
"2986","2018-11-08",3.08
"2987","2018-11-09",2.88
"2988","2018-11-12",2.77
"2989","2018-11-13",2.87
"2990","2018-11-14",2.8
"2991","2018-11-15",2.88
"2992","2018-11-16",3.09
"2993","2018-11-19",2.96
"2994","2018-11-20",2.79
"2995","2018-11-21",2.83
"2996","2018-11-23",2.94
"2997","2018-11-26",2.93
"2998","2018-11-27",2.91
"2999","2018-11-28",3.13
"3000","2018-11-29",2.77
"3001","2018-11-30",2.54
"3002","2018-12-03",2.38
"3003","2018-12-04",2.3
"3004","2018-12-06",2.23
"3005","2018-12-07",2.39
"3006","2018-12-10",2.35
"3007","2018-12-11",2.48
"3008","2018-12-12",2.4
"3009","2018-12-13",2.46
"3010","2018-12-14",2.34
"3011","2018-12-17",2.34
"3012","2018-12-18",2.43
"3013","2018-12-19",2.24
"3014","2018-12-20",2.06
"3015","2018-12-21",1.99
"3016","2018-12-24",1.94
"3017","2018-12-26",2.1
"3018","2018-12-27",1.97
"3019","2018-12-28",1.98
"3020","2018-12-31",1.92
"3021","2019-01-02",2.11
"3022","2019-01-03",2.17
"3023","2019-01-04",2.3
"3024","2019-01-07",2.44
"3025","2019-01-08",2.46
"3026","2019-01-09",2.45
"3027","2019-01-10",2.52
"3028","2019-01-11",2.64
"3029","2019-01-14",2.57
"3030","2019-01-15",2.57
"3031","2019-01-16",2.59
"3032","2019-01-17",2.61
"3033","2019-01-18",2.62
"3034","2019-01-22",2.49
"3035","2019-01-23",2.45
"3036","2019-01-24",2.48
"3037","2019-01-25",2.54
"3038","2019-01-28",2.45
"3039","2019-01-29",2.39
"3040","2019-01-30",2.47
"3041","2019-01-31",2.52
"3042","2019-02-01",2.51
"3043","2019-02-04",2.37
"3044","2019-02-05",2.27
"3045","2019-02-06",2.23
"3046","2019-02-07",2.35
"3047","2019-02-08",2.47
"3048","2019-02-11",2.54
"3049","2019-02-12",2.66
"3050","2019-02-13",2.69
"3051","2019-02-14",2.71
"3052","2019-02-15",2.77
"3053","2019-02-19",2.73
"3054","2019-02-20",2.76
"3055","2019-02-21",2.85
"3056","2019-02-22",2.91
"3057","2019-02-25",2.88
"3058","2019-02-26",3.05
"3059","2019-02-27",3.09
"3060","2019-02-28",2.91
"3061","2019-03-01",2.88
"3062","2019-03-04",2.87
"3063","2019-03-05",2.85
"3064","2019-03-06",2.82
"3065","2019-03-07",2.87
"3066","2019-03-08",2.86
"3067","2019-03-11",2.98
"3068","2019-03-12",3.03
"3069","2019-03-13",3.04
"3070","2019-03-14",2.99
"3071","2019-03-15",2.98
"3072","2019-03-18",3.08
"3073","2019-03-19",3.48
"3074","2019-03-20",4.02
"3075","2019-03-21",4.16
"3076","2019-03-22",4.02
"3077","2019-03-25",5.24
"3078","2019-03-26",5.06
"3079","2019-03-27",5.33
"3080","2019-03-28",5.07
"3081","2019-03-29",5.1
"3082","2019-04-01",4.97
"3083","2019-04-02",5.1
"3084","2019-04-03",5.24
"3085","2019-04-04",5.25
"3086","2019-04-05",5.6
"3087","2019-04-08",5.42
"3088","2019-04-09",5.36
"3089","2019-04-10",5.4
"3090","2019-04-11",5.56
"3091","2019-04-12",5.39
"3092","2019-04-15",5.53
"3093","2019-04-16",5.5
"3094","2019-04-17",5.26
"3095","2019-04-18",5.31
"3096","2019-04-22",5.39
"3097","2019-04-23",5.4
"3098","2019-04-24",5.39
"3099","2019-04-25",6
"3100","2019-04-26",5.71
"3101","2019-04-29",5.78
"3102","2019-04-30",5.74
"3103","2019-05-01",5.67
"3104","2019-05-02",5.68
"3105","2019-05-03",6.06
"3106","2019-05-06",6.11
"3107","2019-05-07",3.69
"3108","2019-05-08",2.79
"3109","2019-05-09",2.7
"3110","2019-05-10",3.14
"3111","2019-05-13",3.16
"3112","2019-05-14",3.13
"3113","2019-05-15",3.54
"3114","2019-05-16",3.76
"3115","2019-05-17",3.79
"3116","2019-05-20",3.79
"3117","2019-05-21",3.84
"3118","2019-05-22",3.55
"3119","2019-05-23",3.49
"3120","2019-05-24",3.61
"3121","2019-05-28",3.45
"3122","2019-05-29",3.57
"3123","2019-05-30",3.4
"3124","2019-05-31",3.5
"3125","2019-06-03",3.38
"3126","2019-06-04",3.47
"3127","2019-06-05",3.49
"3128","2019-06-06",3.38
"3129","2019-06-07",3.43
"3130","2019-06-10",3.27
"3131","2019-06-11",3.57
"3132","2019-06-12",3.67
"3133","2019-06-13",3.85
"3134","2019-06-14",3.8
"3135","2019-06-17",3.8
"3136","2019-06-18",3.75
"3137","2019-06-19",3.75
"3138","2019-06-20",3.8
"3139","2019-06-21",3.58
"3140","2019-06-24",3.61
"3141","2019-06-25",3.63
"3142","2019-06-26",3.63
"3143","2019-06-27",3.73
"3144","2019-06-28",3.84
"3145","2019-07-01",3.96
"3146","2019-07-02",3.89
"3147","2019-07-03",4.05
"3148","2019-07-05",3.92
"3149","2019-07-08",3.94
"3150","2019-07-09",4.16
"3151","2019-07-10",4.14
"3152","2019-07-11",4.07
"3153","2019-07-12",4.07
"3154","2019-07-15",4.08
"3155","2019-07-16",4.1
"3156","2019-07-17",4.22
"3157","2019-07-18",4.14
"3158","2019-07-19",4.05
"3159","2019-07-22",4.39
"3160","2019-07-23",4.32
"3161","2019-07-24",4.66
"3162","2019-07-25",4.73
"3163","2019-07-26",4.9
"3164","2019-07-29",4.86
"3165","2019-07-30",4.9
"3166","2019-07-31",4.99
"3167","2019-08-01",5.08
"3168","2019-08-02",5.06
"3169","2019-08-05",4.99
"3170","2019-08-06",5.05
"3171","2019-08-07",5.13
"3172","2019-08-08",5.08
"3173","2019-08-09",5.03
"3174","2019-08-12",5
"3175","2019-08-13",5.3
"3176","2019-08-14",5.45
"3177","2019-08-15",5.36
"3178","2019-08-16",5.76
"3179","2019-08-19",5.98
"3180","2019-08-20",6.18
"3181","2019-08-21",6.27
"3182","2019-08-22",6.22
"3183","2019-08-23",5.99
"3184","2019-08-26",5.82
"3185","2019-08-27",5.84
"3186","2019-08-28",6.19
"3187","2019-08-29",6.18
"3188","2019-08-30",6.16
"3189","2019-09-03",6.12
"3190","2019-09-04",6.14
"3191","2019-09-05",6.25
"3192","2019-09-06",6.6
"3193","2019-09-09",6.63
"3194","2019-09-10",6.92
"3195","2019-09-11",7.43
"3196","2019-09-12",6.13
"3197","2019-09-13",6.21
"3198","2019-09-16",6.35
"3199","2019-09-17",6.56
"3200","2019-09-18",6.54
"3201","2019-09-19",6.57
"3202","2019-09-20",6.62
"3203","2019-09-23",5.51
"3204","2019-09-24",5.3
"3205","2019-09-25",5.54
"3206","2019-09-26",5.3
"3207","2019-09-27",5.27
"3208","2019-09-30",5.31
"3209","2019-10-01",5
"3210","2019-10-02",5.09
"3211","2019-10-03",4.86
"3212","2019-10-04",4.85
"3213","2019-10-07",4.68
"3214","2019-10-08",4.54
"3215","2019-10-09",4.5
"3216","2019-10-10",4.56
"3217","2019-10-11",4.83
"3218","2019-10-14",4.95
"3219","2019-10-15",5.27
"3220","2019-10-16",5.22
"3221","2019-10-17",5.3
"3222","2019-10-18",5.25
"3223","2019-10-21",5.45
"3224","2019-10-22",5.49
"3225","2019-10-23",5.5
"3226","2019-10-24",5.42
"3227","2019-10-25",5.6
"3228","2019-10-28",5.64
"3229","2019-10-29",5.7
"3230","2019-10-30",4.96
"3231","2019-10-31",4.73
"3232","2019-11-01",4.81
"3233","2019-11-04",4.67
"3234","2019-11-05",4.64
"3235","2019-11-06",4.68
"3236","2019-11-07",4.66
"3237","2019-11-08",5.07
"3238","2019-11-11",5.02
"3239","2019-11-12",4.91
"3240","2019-11-13",4.54
"3241","2019-11-14",4.7
"3242","2019-11-15",4.44
"3243","2019-11-18",4.54
"3244","2019-11-19",4.51
"3245","2019-11-20",4.61
"3246","2019-11-21",4.35
"3247","2019-11-22",4.45
"3248","2019-11-25",4.49
"3249","2019-11-26",4.37
"3250","2019-11-27",4.68
"3251","2019-11-29",4.64
"3252","2019-12-02",4.64
"3253","2019-12-03",4.56
"3254","2019-12-04",4.64
"3255","2019-12-05",4.71
"3256","2019-12-06",4.67
"3257","2019-12-09",4.5
"3258","2019-12-10",4.56
"3259","2019-12-11",4.3
"3260","2019-12-12",4.32
"3261","2019-12-13",4.43
"3262","2019-12-16",4.42
"3263","2019-12-17",4.38
"3264","2019-12-18",4.2
"3265","2019-12-19",4.09
"3266","2019-12-20",3.8
"3267","2019-12-23",3.86
"3268","2019-12-24",4
"3269","2019-12-26",3.86
"3270","2019-12-27",3.76
"3271","2019-12-30",3.67
"3272","2019-12-31",3.75
"3273","2020-01-02",3.77
"3274","2020-01-03",3.73
"3275","2020-01-06",4.21
"3276","2020-01-07",4.3
"3277","2020-01-08",4.4
"3278","2020-01-09",4.47
"3279","2020-01-10",4.37
"3280","2020-01-13",4.24
"3281","2020-01-14",4.38
"3282","2020-01-15",4.39
"3283","2020-01-16",4.28
"3284","2020-01-17",4.16
"3285","2020-01-21",4.12
"3286","2020-01-22",4.12
"3287","2020-01-23",4.2
"3288","2020-01-24",3.98
"3289","2020-01-27",4
"3290","2020-01-28",4.28
"3291","2020-01-29",4.33
"3292","2020-01-30",4.19
"3293","2020-01-31",4.11
"3294","2020-02-03",4.21
"3295","2020-02-04",4.25
"3296","2020-02-05",4.62
"3297","2020-02-06",4.5
"3298","2020-02-07",4.4
"3299","2020-02-10",4.46
"3300","2020-02-11",4.59
"3301","2020-02-12",4.68
"3302","2020-02-13",4.77
"3303","2020-02-14",4.77
"3304","2020-02-18",5.13
"3305","2020-02-19",5.14
"3306","2020-02-20",5.2
"3307","2020-02-21",5.21
"3308","2020-02-24",4.91
"3309","2020-02-25",4.53
"3310","2020-02-26",4.66
"3311","2020-02-27",4.18
"3312","2020-02-28",4.21
"3313","2020-03-02",4.4
"3314","2020-03-03",4.01
"3315","2020-03-04",4.31
"3316","2020-03-05",4.22
"3317","2020-03-06",3.95
"3318","2020-03-09",3.48
"3319","2020-03-10",3.81
"3320","2020-03-11",3.52
"3321","2020-03-12",2.93
"3322","2020-03-13",3.41
"3323","2020-03-16",2.61
"3324","2020-03-17",2.89
"3325","2020-03-18",2.74
"3326","2020-03-19",2.89
"3327","2020-03-20",2.95
"3328","2020-03-23",3.13
"3329","2020-03-24",3.57
"3330","2020-03-25",3.82
"3331","2020-03-26",3.89
"3332","2020-03-27",3.77
"3333","2020-03-30",3.88
"3334","2020-03-31",3.85
"3335","2020-04-01",3.48
"3336","2020-04-02",3.62
"3337","2020-04-03",3.53
"3338","2020-04-06",3.92
"3339","2020-04-07",3.72
"3340","2020-04-08",4.16
"3341","2020-04-09",4.41
"3342","2020-04-13",4.36
"3343","2020-04-14",4.39
"3344","2020-04-15",4.35
"3345","2020-04-16",4.41
"3346","2020-04-17",4.58
"3347","2020-04-20",4.86
"3348","2020-04-21",4.69
"3349","2020-04-22",4.79
"3350","2020-04-23",4.87
"3351","2020-04-24",5.02
"3352","2020-04-27",4.9
"3353","2020-04-28",4.91
"3354","2020-04-29",4.81
"3355","2020-04-30",4.74
"3356","2020-05-01",4.6
"3357","2020-05-04",4.96
"3358","2020-05-05",4.85
"3359","2020-05-06",4.73
"3360","2020-05-07",4.84
"3361","2020-05-08",4.86
"3362","2020-05-11",5.05
"3363","2020-05-12",4.59
"3364","2020-05-13",4.39
"3365","2020-05-14",4.26
"3366","2020-05-15",4.55
"3367","2020-05-18",4.55
"3368","2020-05-19",4.3
"3369","2020-05-20",4.47
"3370","2020-05-21",4.4
"3371","2020-05-22",4.42
"3372","2020-05-26",4.4
"3373","2020-05-27",4.43
"3374","2020-05-28",4.31
"3375","2020-05-29",4.31
"3376","2020-06-01",4.47
"3377","2020-06-02",4.5
"3378","2020-06-03",4.45
"3379","2020-06-04",4.33
"3380","2020-06-05",4.49
"3381","2020-06-08",4.58
"3382","2020-06-09",4.57
"3383","2020-06-10",4.54
"3384","2020-06-11",4.26
"3385","2020-06-12",4.1
"3386","2020-06-15",4.39
"3387","2020-06-16",4.46
"3388","2020-06-17",4.51
"3389","2020-06-18",4.49
"3390","2020-06-19",4.57
"3391","2020-06-22",4.78
"3392","2020-06-23",4.7
"3393","2020-06-24",4.6
"3394","2020-06-25",4.8
"3395","2020-06-26",4.51
"3396","2020-06-29",4.56
"3397","2020-06-30",4.62
"3398","2020-07-01",4.82
"3399","2020-07-02",4.81
"3400","2020-07-06",4.9
"3401","2020-07-07",5.02
"3402","2020-07-08",5.08
"3403","2020-07-09",5.01
"3404","2020-07-10",4.94
"3405","2020-07-13",4.74
"3406","2020-07-14",4.96
"3407","2020-07-15",5.08
"3408","2020-07-16",5.06
"3409","2020-07-17",5.01
"3410","2020-07-20",4.96
"3411","2020-07-21",4.8
"3412","2020-07-22",4.91
"3413","2020-07-23",4.77
"3414","2020-07-24",4.72
"3415","2020-07-27",4.85
"3416","2020-07-28",4.67
"3417","2020-07-29",4.54
"3418","2020-07-30",4.7
"3419","2020-07-31",4.3
"3420","2020-08-03",4.13
"3421","2020-08-04",4.13
"3422","2020-08-05",4.13
"3423","2020-08-06",4.14
"3424","2020-08-07",4.05
"3425","2020-08-10",4.26
"3426","2020-08-11",3.34
"3427","2020-08-12",3.36
"3428","2020-08-13",3.41
"3429","2020-08-14",3.47
"3430","2020-08-17",3.69
"3431","2020-08-18",3.64
"3432","2020-08-19",3.62
"3433","2020-08-20",3.51
"3434","2020-08-21",3.47
"3435","2020-08-24",3.34
"3436","2020-08-25",3.34
"3437","2020-08-26",3.34
"3438","2020-08-27",3.22
"3439","2020-08-28",3.32
"3440","2020-08-31",3.28
"3441","2020-09-01",3.13
"3442","2020-09-02",3.3
"3443","2020-09-03",3.18
"3444","2020-09-04",3.08
"3445","2020-09-08",3.09
"3446","2020-09-09",3.17
"3447","2020-09-10",3.18
"3448","2020-09-11",3.2
"3449","2020-09-14",3.37
"3450","2020-09-15",3.36
"3451","2020-09-16",3.42
"3452","2020-09-17",3.39
"3453","2020-09-18",3.36
"3454","2020-09-21",3.21
"3455","2020-09-22",3.27
"3456","2020-09-23",3.11
"3457","2020-09-24",3.08
"3458","2020-09-25",3.16
"3459","2020-09-28",3.16
"3460","2020-09-29",3.21
"3461","2020-09-30",2.97
"3462","2020-10-01",3.13
"3463","2020-10-02",3.05
"3464","2020-10-05",3.21
"3465","2020-10-06",3.11
"3466","2020-10-07",3.25
"3467","2020-10-08",3.3
"3468","2020-10-09",3.29
"3469","2020-10-12",3.22
"3470","2020-10-13",3.25
"3471","2020-10-14",3.19
"3472","2020-10-15",3.19
"3473","2020-10-16",3.27
"3474","2020-10-19",3.25
"3475","2020-10-20",3.19
"3476","2020-10-21",3.1
"3477","2020-10-22",3.18
"3478","2020-10-23",3.19
"3479","2020-10-26",3.1
"3480","2020-10-27",3.12
"3481","2020-10-28",3.03
"3482","2020-10-29",3.11
"3483","2020-10-30",2.97
"3484","2020-11-02",2.97
"3485","2020-11-03",3.1
"3486","2020-11-04",3.41
"3487","2020-11-05",3.33
"3488","2020-11-06",3.15
"3489","2020-11-09",3.31
"3490","2020-11-10",3.4
"3491","2020-11-11",3.4
"3492","2020-11-12",3.35
"3493","2020-11-13",3.4
"3494","2020-11-16",3.36
"3495","2020-11-17",3.32
"3496","2020-11-18",3.26
"3497","2020-11-19",3.32
"3498","2020-11-20",3.35
"3499","2020-11-23",3.44
"3500","2020-11-24",3.48
"3501","2020-11-25",3.49
"3502","2020-11-27",3.7
