"","date","AACG"
"1009","2012-01-27",6.3
"1010","2012-01-30",6.59
"1011","2012-01-31",6.63
"1012","2012-02-01",6.65
"1013","2012-02-02",6.65
"1014","2012-02-03",7
"1015","2012-02-06",7.15
"1016","2012-02-07",7.15
"1017","2012-02-08",7.24
"1018","2012-02-09",7.17
"1019","2012-02-10",7
"1020","2012-02-13",6.84
"1021","2012-02-14",6.84
"1022","2012-02-15",7
"1023","2012-02-16",7
"1024","2012-02-17",7
"1025","2012-02-21",7
"1026","2012-02-22",7.15
"1027","2012-02-23",7.45
"1028","2012-02-24",7.26
"1029","2012-02-27",7.24
"1030","2012-02-28",6.2
"1031","2012-02-29",6.2
"1032","2012-03-01",5.91
"1033","2012-03-02",6.02
"1034","2012-03-05",5.99
"1035","2012-03-06",5.77
"1036","2012-03-07",5.9
"1037","2012-03-08",6.29
"1038","2012-03-09",6.06
"1039","2012-03-12",6.21
"1040","2012-03-13",6.3
"1041","2012-03-14",6.3
"1042","2012-03-15",6.31
"1043","2012-03-16",6.51
"1044","2012-03-19",6.3
"1045","2012-03-20",6.35
"1046","2012-03-21",6.31
"1047","2012-03-22",6.33
"1048","2012-03-23",6.89
"1049","2012-03-26",6.61
"1050","2012-03-27",6.51
"1051","2012-03-28",6.35
"1052","2012-03-29",6.5
"1053","2012-03-30",6.95
"1054","2012-04-02",7.45
"1055","2012-04-03",7.43
"1056","2012-04-04",6.63
"1057","2012-04-05",6.83
"1058","2012-04-09",6.36
"1059","2012-04-10",6.96
"1060","2012-04-11",7.38
"1061","2012-04-12",6.98
"1062","2012-04-13",6.91
"1063","2012-04-16",6.69
"1064","2012-04-17",6.44
"1065","2012-04-18",6.7
"1066","2012-04-19",6.44
"1067","2012-04-20",6.4
"1068","2012-04-23",6.35
"1069","2012-04-24",6.5
"1070","2012-04-25",6.51
"1071","2012-04-26",6.49
"1072","2012-04-27",6.96
"1073","2012-04-30",6.3
"1074","2012-05-01",7
"1075","2012-05-02",6.92
"1076","2012-05-03",6.83
"1077","2012-05-04",6.83
"1078","2012-05-07",6.58
"1079","2012-05-08",6.45
"1080","2012-05-09",6.45
"1081","2012-05-10",6.5
"1082","2012-05-11",6.5
"1083","2012-05-14",6.5
"1084","2012-05-15",6.75
"1085","2012-05-16",6.75
"1086","2012-05-17",6.8
"1087","2012-05-18",6.8
"1088","2012-05-21",6.81
"1089","2012-05-22",6.81
"1090","2012-05-23",6.8
"1091","2012-05-24",6.35
"1092","2012-05-25",6.24
"1093","2012-05-29",6.15
"1094","2012-05-30",6.15
"1095","2012-05-31",5.36
"1096","2012-06-01",5.4
"1097","2012-06-04",5.6
"1098","2012-06-05",5.7
"1099","2012-06-06",5.65
"1100","2012-06-07",5.4
"1101","2012-06-08",5
"1102","2012-06-11",5.1
"1103","2012-06-12",4.76
"1104","2012-06-13",4.76
"1105","2012-06-14",4.35
"1106","2012-06-15",3.18
"1107","2012-06-18",3.68
"1108","2012-06-19",3.75
"1109","2012-06-20",3.75
"1110","2012-06-21",3.75
"1111","2012-06-22",4.16
"1112","2012-06-25",4.11
"1113","2012-06-26",4.16
"1114","2012-06-27",4.1
"1115","2012-06-28",4.11
"1116","2012-06-29",4.25
"1117","2012-07-02",4.35
"1118","2012-07-03",4.18
"1119","2012-07-05",4.2
"1120","2012-07-06",4.14
"1121","2012-07-09",4.1
"1122","2012-07-10",4.22
"1123","2012-07-11",4.3
"1124","2012-07-12",4.26
"1125","2012-07-13",4.22
"1126","2012-07-16",4.4
"1127","2012-07-17",4.2
"1128","2012-07-18",4.2
"1129","2012-07-19",4.06
"1130","2012-07-20",3.65
"1131","2012-07-23",3.86
"1132","2012-07-24",3.67
"1133","2012-07-25",3.82
"1134","2012-07-26",3.7
"1135","2012-07-27",3.83
"1136","2012-07-30",4.01
"1137","2012-07-31",4.01
"1138","2012-08-01",4.21
"1139","2012-08-02",4.33
"1140","2012-08-03",4.22
"1141","2012-08-06",4.68
"1142","2012-08-07",4.4
"1143","2012-08-08",4.43
"1144","2012-08-09",4.39
"1145","2012-08-10",4.54
"1146","2012-08-13",4.75
"1147","2012-08-14",4.86
"1148","2012-08-15",4.78
"1149","2012-08-16",4.72
"1150","2012-08-17",4.62
"1151","2012-08-20",4.55
"1152","2012-08-21",4.4
"1153","2012-08-22",4.39
"1154","2012-08-23",4.35
"1155","2012-08-24",4.38
"1156","2012-08-27",4.36
"1157","2012-08-28",4.4
"1158","2012-08-29",4.36
"1159","2012-08-30",4.35
"1160","2012-08-31",4.36
"1161","2012-09-04",4.36
"1162","2012-09-05",4.36
"1163","2012-09-06",4.5
"1164","2012-09-07",4.4
"1165","2012-09-10",4.4
"1166","2012-09-11",4.4
"1167","2012-09-12",4.4
"1168","2012-09-13",4.38
"1169","2012-09-14",4.38
"1170","2012-09-17",4.52
"1171","2012-09-18",4.42
"1172","2012-09-19",4.43
"1173","2012-09-20",4.6
"1174","2012-09-21",4.72
"1175","2012-09-24",4.77
"1176","2012-09-25",4.79
"1177","2012-09-26",4.8
"1178","2012-09-27",5.01
"1179","2012-09-28",5.45
"1180","2012-10-01",5.55
"1181","2012-10-02",5.5
"1182","2012-10-03",5.45
"1183","2012-10-04",5.57
"1184","2012-10-05",5.21
"1185","2012-10-08",4.92
"1186","2012-10-09",4.75
"1187","2012-10-10",4.68
"1188","2012-10-11",5.04
"1189","2012-10-12",5.11
"1190","2012-10-15",5.17
"1191","2012-10-16",4.98
"1192","2012-10-17",4.72
"1193","2012-10-18",4.55
"1194","2012-10-19",4.83
"1195","2012-10-22",5.05
"1196","2012-10-23",5.13
"1197","2012-10-24",5.14
"1198","2012-10-25",5.08
"1199","2012-10-26",4.96
"1200","2012-10-31",4.68
"1201","2012-11-01",4.74
"1202","2012-11-02",4.75
"1203","2012-11-05",4.85
"1204","2012-11-06",4.78
"1205","2012-11-07",4.81
"1206","2012-11-08",4.76
"1207","2012-11-09",4.77
"1208","2012-11-12",4.65
"1209","2012-11-13",4.75
"1210","2012-11-14",4.75
"1211","2012-11-15",4.62
"1212","2012-11-16",4.41
"1213","2012-11-19",4.56
"1214","2012-11-20",4.5
"1215","2012-11-21",4.37
"1216","2012-11-23",4.56
"1217","2012-11-26",4.35
"1218","2012-11-27",4.32
"1219","2012-11-28",4.17
"1220","2012-11-29",4.18
"1221","2012-11-30",4.18
"1222","2012-12-03",4.17
"1223","2012-12-04",3.94
"1224","2012-12-05",3.89
"1225","2012-12-06",3.89
"1226","2012-12-07",3.93
"1227","2012-12-10",3.72
"1228","2012-12-11",3.73
"1229","2012-12-12",4.1
"1230","2012-12-13",3.87
"1231","2012-12-14",4.04
"1232","2012-12-17",4.5
"1233","2012-12-18",4.96
"1234","2012-12-19",4.8
"1235","2012-12-20",4.9
"1236","2012-12-21",5.6
"1237","2012-12-24",5.51
"1238","2012-12-26",5.86
"1239","2012-12-27",6.24
"1240","2012-12-28",6.49
"1241","2012-12-31",6.97
"1242","2013-01-02",6
"1243","2013-01-03",6.03
"1244","2013-01-04",6.08
"1245","2013-01-07",5.96
"1246","2013-01-08",6.03
"1247","2013-01-09",5.97
"1248","2013-01-10",6
"1249","2013-01-11",5.93
"1250","2013-01-14",5.88
"1251","2013-01-15",5.8
"1252","2013-01-16",5.79
"1253","2013-01-17",5.55
"1254","2013-01-18",5.69
"1255","2013-01-22",5.68
"1256","2013-01-23",5.81
"1257","2013-01-24",5.81
"1258","2013-01-25",5.54
"1259","2013-01-28",5.57
"1260","2013-01-29",5.48
"1261","2013-01-30",5.45
"1262","2013-01-31",5.71
"1263","2013-02-01",5.71
"1264","2013-02-04",5.69
"1265","2013-02-05",5.18
"1266","2013-02-06",4.97
"1267","2013-02-07",5.37
"1268","2013-02-08",5
"1269","2013-02-11",4.84
"1270","2013-02-12",4.31
"1271","2013-02-13",4.3
"1272","2013-02-14",4.23
"1273","2013-02-15",4.26
"1274","2013-02-19",4.1
"1275","2013-02-20",4.13
"1276","2013-02-21",4.05
"1277","2013-02-22",4.03
"1278","2013-02-25",4.03
"1279","2013-02-26",4.1
"1280","2013-02-27",4.05
"1281","2013-02-28",4.06
"1282","2013-03-01",4.05
"1283","2013-03-04",4.1
"1284","2013-03-05",4.02
"1285","2013-03-06",4.07
"1286","2013-03-07",3.9
"1287","2013-03-08",4
"1288","2013-03-11",4
"1289","2013-03-12",3.92
"1290","2013-03-13",3.92
"1291","2013-03-14",3.92
"1292","2013-03-15",3.93
"1293","2013-03-18",4.03
"1294","2013-03-19",4.03
"1295","2013-03-20",4
"1296","2013-03-21",4
"1297","2013-03-22",4
"1298","2013-03-25",3.98
"1299","2013-03-26",3.98
"1300","2013-03-27",4
"1301","2013-03-28",4
"1302","2013-04-01",3.98
"1303","2013-04-02",4
"1304","2013-04-03",3.98
"1305","2013-04-04",3.98
"1306","2013-04-05",3.98
"1307","2013-04-08",3.96
"1308","2013-04-09",3.97
"1309","2013-04-10",3.97
"1310","2013-04-11",4
"1311","2013-04-12",4.11
"1312","2013-04-15",4.11
"1313","2013-04-16",4.11
"1314","2013-04-17",4.03
"1315","2013-04-18",4.03
"1316","2013-04-19",4.03
"1317","2013-04-22",4.03
"1318","2013-04-23",3.97
"1319","2013-04-24",3.97
"1320","2013-04-25",3.97
"1321","2013-04-26",4.08
"1322","2013-04-29",4.08
"1323","2013-04-30",3.95
"1324","2013-05-01",3.96
"1325","2013-05-02",3.96
"1326","2013-05-03",4
"1327","2013-05-06",3.98
"1328","2013-05-07",3.98
"1329","2013-05-08",4.05
"1330","2013-05-09",4.05
"1331","2013-05-10",4
"1332","2013-05-13",4.26
"1333","2013-05-14",4.12
"1334","2013-05-15",4.12
"1335","2013-05-16",3.96
"1336","2013-05-17",3.96
"1337","2013-05-20",4.21
"1338","2013-05-21",3.97
"1339","2013-05-22",4.05
"1340","2013-05-23",4.3
"1341","2013-05-24",4.55
"1342","2013-05-28",4.5
"1343","2013-05-29",4.4
"1344","2013-05-30",4.41
"1345","2013-05-31",4.33
"1346","2013-06-03",4.23
"1347","2013-06-04",4.32
"1348","2013-06-05",4.32
"1349","2013-06-06",4.45
"1350","2013-06-07",4.41
"1351","2013-06-10",4.5
"1352","2013-06-11",4.49
"1353","2013-06-12",4.49
"1354","2013-06-13",4.29
"1355","2013-06-14",4.45
"1356","2013-06-17",4.15
"1357","2013-06-18",4.15
"1358","2013-06-19",4.25
"1359","2013-06-20",4.25
"1360","2013-06-21",4.25
"1361","2013-06-24",4.4
"1362","2013-06-25",4.21
"1363","2013-06-26",4.3
"1364","2013-06-27",4.31
"1365","2013-06-28",4.25
"1366","2013-07-01",4.72
"1367","2013-07-02",4.9
"1368","2013-07-03",4.9
"1369","2013-07-05",4.54
"1370","2013-07-08",4.7
"1371","2013-07-09",4.73
"1372","2013-07-10",4.73
"1373","2013-07-11",4.57
"1374","2013-07-12",4.54
"1375","2013-07-15",4.56
"1376","2013-07-16",4.62
"1377","2013-07-17",4.5
"1378","2013-07-18",4.64
"1379","2013-07-19",4.73
"1380","2013-07-22",4.88
"1381","2013-07-23",5.1
"1382","2013-07-24",4.75
"1383","2013-07-25",5
"1384","2013-07-26",4.88
"1385","2013-07-29",5.12
"1386","2013-07-30",5.24
"1387","2013-07-31",5.23
"1388","2013-08-01",5
"1389","2013-08-02",4.9
"1390","2013-08-05",5.2
"1391","2013-08-06",5.01
"1392","2013-08-07",4.9
"1393","2013-08-08",5
"1394","2013-08-09",5.24
"1395","2013-08-12",5.38
"1396","2013-08-13",5.06
"1397","2013-08-14",5.33
"1398","2013-08-15",5.24
"1399","2013-08-16",5.01
"1400","2013-08-19",5.35
"1401","2013-08-20",5.25
"1402","2013-08-21",5.25
"1403","2013-08-22",5.21
"1404","2013-08-23",5.1
"1405","2013-08-26",5.1
"1406","2013-08-27",5.1
"1407","2013-08-28",5.02
"1408","2013-08-29",5.01
"1409","2013-08-30",4.53
"1410","2013-09-03",4.5
"1411","2013-09-04",4.67
"1412","2013-09-05",4.53
"1413","2013-09-06",4.58
"1414","2013-09-09",4.9
"1415","2013-09-10",4.76
"1416","2013-09-11",4.83
"1417","2013-09-12",4.88
"1418","2013-09-13",4.75
"1419","2013-09-16",5
"1420","2013-09-17",4.78
"1421","2013-09-18",4.5
"1422","2013-09-19",4.53
"1423","2013-09-20",4.53
"1424","2013-09-23",4.48
"1425","2013-09-24",4.55
"1426","2013-09-25",4.83
"1427","2013-09-26",4.9
"1428","2013-09-27",4.95
"1429","2013-09-30",4.81
"1430","2013-10-01",4.97
"1431","2013-10-02",4.91
"1432","2013-10-03",4.95
"1433","2013-10-04",4.92
"1434","2013-10-07",5
"1435","2013-10-08",4.93
"1436","2013-10-09",4.65
"1437","2013-10-10",4.94
"1438","2013-10-11",4.85
"1439","2013-10-14",4.8
"1440","2013-10-15",4.51
"1441","2013-10-16",4.53
"1442","2013-10-17",4.58
"1443","2013-10-18",4.63
"1444","2013-10-21",4.69
"1445","2013-10-22",4.73
"1446","2013-10-23",4.88
"1447","2013-10-24",4.81
"1448","2013-10-25",4.27
"1449","2013-10-28",4.1
"1450","2013-10-29",4.23
"1451","2013-10-30",4.12
"1452","2013-10-31",4.15
"1453","2013-11-01",4.2
"1454","2013-11-04",4.14
"1455","2013-11-05",4.1
"1456","2013-11-06",4.13
"1457","2013-11-07",4.35
"1458","2013-11-08",4.23
"1459","2013-11-11",4.14
"1460","2013-11-12",4.2
"1461","2013-11-13",4.3
"1462","2013-11-14",4.22
"1463","2013-11-15",4.24
"1464","2013-11-18",4.11
"1465","2013-11-19",4.15
"1466","2013-11-20",4.01
"1467","2013-11-21",4.05
"1468","2013-11-22",4.1
"1469","2013-11-25",4.21
"1470","2013-11-26",4.15
"1471","2013-11-27",4.08
"1472","2013-11-29",4.09
"1473","2013-12-02",4.1
"1474","2013-12-03",4.09
"1475","2013-12-04",3.95
"1476","2013-12-05",3.83
"1477","2013-12-06",3.82
"1478","2013-12-09",3.95
"1479","2013-12-10",3.95
"1480","2013-12-11",3.93
"1481","2013-12-12",3.93
"1482","2013-12-13",4
"1483","2013-12-16",3.93
"1484","2013-12-17",3.97
"1485","2013-12-18",4
"1486","2013-12-19",3.99
"1487","2013-12-20",3.98
"1488","2013-12-23",3.83
"1489","2013-12-24",3.91
"1490","2013-12-26",4
"1491","2013-12-27",4.04
"1492","2013-12-30",4
"1493","2013-12-31",4.01
"1494","2014-01-02",3.94
"1495","2014-01-03",3.93
"1496","2014-01-06",3.94
"1497","2014-01-07",4.01
"1498","2014-01-08",4.05
"1499","2014-01-09",4
"1500","2014-01-10",4
"1501","2014-01-13",3.94
"1502","2014-01-14",3.93
"1503","2014-01-15",3.93
"1504","2014-01-16",3.93
"1505","2014-01-17",3.9
"1506","2014-01-21",3.96
"1507","2014-01-22",4
"1508","2014-01-23",3.9
"1509","2014-01-24",4
"1510","2014-01-27",3.9
"1511","2014-01-28",3.96
"1512","2014-01-29",3.96
"1513","2014-01-30",4
"1514","2014-01-31",4
"1515","2014-02-03",3.95
"1516","2014-02-04",3.95
"1517","2014-02-05",3.95
"1518","2014-02-06",3.92
"1519","2014-02-07",3.92
"1520","2014-02-10",3.92
"1521","2014-02-11",3.82
"1522","2014-02-12",3.85
"1523","2014-02-13",3.96
"1524","2014-02-14",3.99
"1525","2014-02-18",4
"1526","2014-02-19",4
"1527","2014-02-20",4
"1528","2014-02-21",3.93
"1529","2014-02-24",3.97
"1530","2014-02-25",4
"1531","2014-02-26",3.99
"1532","2014-02-27",4.05
"1533","2014-02-28",4.3
"1534","2014-03-03",4.22
"1535","2014-03-04",4.33
"1536","2014-03-05",4.26
"1537","2014-03-06",4.25
"1538","2014-03-07",4.62
"1539","2014-03-10",4.54
"1540","2014-03-11",4.4
"1541","2014-03-12",4.47
"1542","2014-03-13",4.31
"1543","2014-03-14",4.11
"1544","2014-03-17",4.43
"1545","2014-03-18",4.37
"1546","2014-03-19",4.25
"1547","2014-03-20",4.22
"1548","2014-03-21",4.18
"1549","2014-03-24",4.04
"1550","2014-03-25",4.02
"1551","2014-03-26",3.95
"1552","2014-03-27",4.05
"1553","2014-03-28",4.03
"1554","2014-03-31",3.98
"1555","2014-04-01",4.1
"1556","2014-04-02",4.02
"1557","2014-04-03",4.17
"1558","2014-04-04",4.08
"1559","2014-04-07",4.09
"1560","2014-04-08",4.09
"1561","2014-04-09",4.09
"1562","2014-04-10",4.08
"1563","2014-04-11",4.09
"1564","2014-04-14",4.1
"1565","2014-04-15",4.11
"1566","2014-04-16",4.12
"1567","2014-04-17",4.15
"1568","2014-04-21",4.15
"1569","2014-04-22",3.88
"1570","2014-04-23",3.93
"1571","2014-04-24",4.01
"1572","2014-04-25",4.06
"1573","2014-04-28",4.06
"1574","2014-04-29",4.11
"1575","2014-04-30",4.13
"1576","2014-05-01",4.34
"1577","2014-05-02",4.38
"1578","2014-05-05",4.37
"1579","2014-05-06",4.37
"1580","2014-05-07",4.26
"1581","2014-05-08",4.34
"1582","2014-05-09",4.39
"1583","2014-05-12",4.4
"1584","2014-05-13",4.28
"1585","2014-05-14",4.36
"1586","2014-05-15",4.3
"1587","2014-05-16",4.52
"1588","2014-05-19",4.59
"1589","2014-05-20",4.59
"1590","2014-05-21",4.59
"1591","2014-05-22",4.58
"1592","2014-05-23",4.56
"1593","2014-05-27",4.99
"1594","2014-05-28",4.96
"1595","2014-05-29",4.88
"1596","2014-05-30",5.3
"1597","2014-06-02",5.36
"1598","2014-06-03",5.39
"1599","2014-06-04",5.36
"1600","2014-06-05",4.79
"1601","2014-06-06",4.91
"1602","2014-06-09",4.77
"1603","2014-06-10",4.8
"1604","2014-06-11",4.75
"1605","2014-06-12",4.73
"1606","2014-06-13",4.6
"1607","2014-06-16",4.54
"1608","2014-06-17",4.74
"1609","2014-06-18",4.75
"1610","2014-06-19",4.68
"1611","2014-06-20",4.6
"1612","2014-06-23",4.7
"1613","2014-06-24",4.75
"1614","2014-06-25",4.63
"1615","2014-06-26",4.51
"1616","2014-06-27",4.64
"1617","2014-06-30",4.65
"1618","2014-07-01",4.49
"1619","2014-07-02",4.41
"1620","2014-07-03",4.65
"1621","2014-07-07",4.47
"1622","2014-07-08",4.48
"1623","2014-07-09",4.4
"1624","2014-07-10",4.16
"1625","2014-07-11",4.21
"1626","2014-07-14",4.26
"1627","2014-07-15",4.42
"1628","2014-07-16",4.35
"1629","2014-07-17",4.2
"1630","2014-07-18",4.29
"1631","2014-07-21",4.23
"1632","2014-07-22",4.6
"1633","2014-07-23",4.35
"1634","2014-07-24",4.9
"1635","2014-07-25",4.84
"1636","2014-07-28",4.75
"1637","2014-07-29",4.9
"1638","2014-07-30",4.71
"1639","2014-07-31",4.9
"1640","2014-08-01",4.48
"1641","2014-08-04",4.75
"1642","2014-08-05",4.75
"1643","2014-08-06",4.46
"1644","2014-08-07",4.48
"1645","2014-08-08",4.53
"1646","2014-08-11",4.49
"1647","2014-08-12",4.49
"1648","2014-08-13",4.74
"1649","2014-08-14",4.7
"1650","2014-08-15",4.7
"1651","2014-08-18",4.75
"1652","2014-08-19",4.76
"1653","2014-08-20",4.56
"1654","2014-08-21",4.68
"1655","2014-08-22",4.6
"1656","2014-08-25",4.64
"1657","2014-08-26",4.58
"1658","2014-08-27",4.64
"1659","2014-08-28",4.64
"1660","2014-08-29",4.64
"1661","2014-09-02",4.58
"1662","2014-09-03",4.67
"1663","2014-09-04",4.64
"1664","2014-09-05",4.67
"1665","2014-09-08",4.65
"1666","2014-09-09",4.55
"1667","2014-09-10",4.63
"1668","2014-09-11",4.52
"1669","2014-09-12",4.5
"1670","2014-09-15",4.54
"1671","2014-09-16",4.4
"1672","2014-09-17",4.51
"1673","2014-09-18",4.48
"1674","2014-09-19",4.41
"1675","2014-09-22",4.5
"1676","2014-09-23",4.49
"1677","2014-09-24",4.5
"1678","2014-09-25",4.5
"1679","2014-09-26",4.5
"1680","2014-09-29",4.48
"1681","2014-09-30",4.48
"1682","2014-10-01",4.34
"1683","2014-10-02",4.45
"1684","2014-10-03",4.46
"1685","2014-10-06",4.39
"1686","2014-10-07",4.34
"1687","2014-10-08",4.32
"1688","2014-10-09",4.35
"1689","2014-10-10",4.3
"1690","2014-10-13",4.31
"1691","2014-10-14",4.31
"1692","2014-10-15",4.32
"1693","2014-10-16",4.35
"1694","2014-10-17",4.31
"1695","2014-10-20",4.28
"1696","2014-10-21",4.23
"1697","2014-10-22",4.18
"1698","2014-10-23",4.22
"1699","2014-10-24",4.19
"1700","2014-10-27",4.26
"1701","2014-10-28",4.23
"1702","2014-10-29",4.15
"1703","2014-10-30",4.16
"1704","2014-10-31",4
"1705","2014-11-03",4
"1706","2014-11-04",4.04
"1707","2014-11-05",4.14
"1708","2014-11-06",4.18
"1709","2014-11-07",4.13
"1710","2014-11-10",3.96
"1711","2014-11-11",3.87
"1712","2014-11-12",3.89
"1713","2014-11-13",3.87
"1714","2014-11-14",3.99
"1715","2014-11-17",3.9
"1716","2014-11-18",3.9
"1717","2014-11-19",3.9
"1718","2014-11-20",3.85
"1719","2014-11-21",3.87
"1720","2014-11-24",3.86
"1721","2014-11-25",3.9
"1722","2014-11-26",3.85
"1723","2014-11-28",3.88
"1724","2014-12-01",3.87
"1725","2014-12-02",3.72
"1726","2014-12-03",3.51
"1727","2014-12-04",3.3
"1728","2014-12-05",3.11
"1729","2014-12-08",3.3
"1730","2014-12-09",3.37
"1731","2014-12-10",3.42
"1732","2014-12-11",3.42
"1733","2014-12-12",3.48
"1734","2014-12-15",2.63
"1735","2014-12-16",3.25
"1736","2014-12-17",3.48
"1737","2014-12-18",3.14
"1738","2014-12-19",3.5
"1739","2014-12-22",3.5
"1740","2014-12-23",3.52
"1741","2014-12-24",3.58
"1742","2014-12-26",3.8
"1743","2014-12-29",3.98
"1744","2014-12-30",4.14
"1745","2014-12-31",4.36
"1746","2015-01-02",4.7
"1747","2015-01-05",4.42
"1748","2015-01-06",4.51
"1749","2015-01-07",4.35
"1750","2015-01-08",4.23
"1751","2015-01-09",4.29
"1752","2015-01-12",4.46
"1753","2015-01-13",4.59
"1754","2015-01-14",4.75
"1755","2015-01-15",4.75
"1756","2015-01-16",4.65
"1757","2015-01-20",4.77
"1758","2015-01-21",4.73
"1759","2015-01-22",4.85
"1760","2015-01-23",4.85
"1761","2015-01-26",4.81
"1762","2015-01-27",4.84
"1763","2015-01-28",4.88
"1764","2015-01-29",4.91
"1765","2015-01-30",4.94
"1766","2015-02-02",4.75
"1767","2015-02-03",4.75
"1768","2015-02-04",4.93
"1769","2015-02-05",4.82
"1770","2015-02-06",4.76
"1771","2015-02-09",4.48
"1772","2015-02-10",4.31
"1773","2015-02-11",4.41
"1774","2015-02-12",4.35
"1775","2015-02-13",4.15
"1776","2015-02-17",4.18
"1777","2015-02-18",4.39
"1778","2015-02-19",4.38
"1779","2015-02-20",4.37
"1780","2015-02-23",4.23
"1781","2015-02-24",4.25
"1782","2015-02-25",4.24
"1783","2015-02-26",4.15
"1784","2015-02-27",4.05
"1785","2015-03-02",4.18
"1786","2015-03-03",4.05
"1787","2015-03-04",4.05
"1788","2015-03-05",4.06
"1789","2015-03-06",3.9
"1790","2015-03-09",4.25
"1791","2015-03-10",4.2
"1792","2015-03-11",4.16
"1793","2015-03-12",3.97
"1794","2015-03-13",4.04
"1795","2015-03-16",4
"1796","2015-03-17",3.85
"1797","2015-03-18",3.97
"1798","2015-03-19",3.99
"1799","2015-03-20",3.9
"1800","2015-03-23",3.98
"1801","2015-03-24",3.88
"1802","2015-03-25",3.71
"1803","2015-03-26",3.97
"1804","2015-03-27",3.97
"1805","2015-03-30",3.89
"1806","2015-03-31",4.1
"1807","2015-04-01",3.93
"1808","2015-04-02",3.89
"1809","2015-04-06",4.1
"1810","2015-04-07",4.34
"1811","2015-04-08",4.36
"1812","2015-04-09",4.55
"1813","2015-04-10",4.6
"1814","2015-04-13",4.55
"1815","2015-04-14",4.5
"1816","2015-04-15",4.49
"1817","2015-04-16",4.4
"1818","2015-04-17",4.39
"1819","2015-04-20",4.55
"1820","2015-04-21",4.56
"1821","2015-04-22",4.48
"1822","2015-04-23",4.64
"1823","2015-04-24",4.84
"1824","2015-04-27",4.79
"1825","2015-04-28",4.6
"1826","2015-04-29",4.53
"1827","2015-04-30",4.21
"1828","2015-05-01",4.42
"1829","2015-05-04",4.42
"1830","2015-05-05",4.49
"1831","2015-05-06",4.57
"1832","2015-05-07",4.44
"1833","2015-05-08",4.72
"1834","2015-05-11",4.8
"1835","2015-05-12",4.74
"1836","2015-05-13",4.66
"1837","2015-05-14",4.8
"1838","2015-05-15",4.75
"1839","2015-05-18",4.75
"1840","2015-05-19",4.59
"1841","2015-05-20",4.51
"1842","2015-05-21",4.75
"1843","2015-05-22",5.2
"1844","2015-05-26",5.1
"1845","2015-05-27",4.75
"1846","2015-05-28",4.99
"1847","2015-05-29",4.91
"1848","2015-06-01",4.85
"1849","2015-06-02",4.95
"1850","2015-06-03",4.91
"1851","2015-06-04",4.78
"1852","2015-06-05",4.86
"1853","2015-06-08",4.96
"1854","2015-06-09",4.93
"1855","2015-06-10",5.09
"1856","2015-06-11",5.3
"1857","2015-06-12",5.33
"1858","2015-06-15",5.6
"1859","2015-06-16",5.88
"1860","2015-06-17",5.79
"1861","2015-06-18",5.84
"1862","2015-06-19",5.79
"1863","2015-06-22",5.38
"1864","2015-06-23",5.36
"1865","2015-06-24",5.17
"1866","2015-06-25",6.17
"1867","2015-06-26",6.05
"1868","2015-06-29",5.97
"1869","2015-06-30",5.79
"1870","2015-07-01",5.73
"1871","2015-07-02",5.41
"1872","2015-07-06",5.08
"1873","2015-07-07",4.9
"1874","2015-07-08",4.42
"1875","2015-07-09",4.57
"1876","2015-07-10",4.65
"1877","2015-07-13",4.44
"1878","2015-07-14",4.36
"1879","2015-07-15",4.16
"1880","2015-07-16",4.41
"1881","2015-07-17",4.33
"1882","2015-07-20",4.36
"1883","2015-07-21",4.1
"1884","2015-07-22",4.13
"1885","2015-07-23",4.18
"1886","2015-07-24",3.96
"1887","2015-07-27",3.55
"1888","2015-07-28",3.67
"1889","2015-07-29",3.53
"1890","2015-07-30",3.44
"1891","2015-07-31",3.46
"1892","2015-08-03",3.43
"1893","2015-08-04",3.41
"1894","2015-08-05",3.43
"1895","2015-08-06",3.42
"1896","2015-08-07",3.42
"1897","2015-08-10",3.29
"1898","2015-08-11",3.27
"1899","2015-08-12",3.08
"1900","2015-08-13",3.01
"1901","2015-08-14",3.14
"1902","2015-08-17",3.11
"1903","2015-08-18",3.02
"1904","2015-08-19",2.92
"1905","2015-08-20",2.96
"1906","2015-08-21",2.75
"1907","2015-08-24",2.41
"1908","2015-08-25",2.4
"1909","2015-08-26",2.25
"1910","2015-08-27",2.4
"1911","2015-08-28",2.49
"1912","2015-08-31",2.4
"1913","2015-09-01",2.4
"1914","2015-09-02",2.36
"1915","2015-09-03",2.34
"1916","2015-09-04",2.32
"1917","2015-09-08",2.31
"1918","2015-09-09",2.34
"1919","2015-09-10",2.42
"1920","2015-09-11",2.36
"1921","2015-09-14",2.27
"1922","2015-09-15",2.35
"1923","2015-09-16",2.48
"1924","2015-09-17",2.47
"1925","2015-09-18",2.35
"1926","2015-09-21",2.5
"1927","2015-09-22",2.47
"1928","2015-09-23",2.44
"1929","2015-09-24",2.55
"1930","2015-09-25",2.5
"1931","2015-09-28",2.62
"1932","2015-09-29",2.51
"1933","2015-09-30",2.52
"1934","2015-10-01",2.72
"1935","2015-10-02",2.79
"1936","2015-10-05",2.85
"1937","2015-10-06",3.09
"1938","2015-10-07",3.07
"1939","2015-10-08",3.16
"1940","2015-10-09",3.1
"1941","2015-10-12",3.31
"1942","2015-10-13",3.25
"1943","2015-10-14",3.34
"1944","2015-10-15",3.45
"1945","2015-10-16",3.39
"1946","2015-10-19",3.52
