"","date","FSBW"
"989","2016-06-14",25.370001
"990","2016-06-15",25.75
"991","2016-06-16",25.75
"992","2016-06-17",26
"993","2016-06-20",26
"994","2016-06-21",25.92
"995","2016-06-22",26
"996","2016-06-23",25.92
"997","2016-06-24",25.530001
"998","2016-06-27",25.25
"999","2016-06-28",25.360001
"1000","2016-06-29",25.450001
"1001","2016-06-30",25.35
"1002","2016-07-01",25.26
"1003","2016-07-05",25.530001
"1004","2016-07-06",25.370001
"1005","2016-07-07",25.700001
"1006","2016-07-08",25.549999
"1007","2016-07-11",25.700001
"1008","2016-07-12",26
"1009","2016-07-13",25.6
"1010","2016-07-14",25.9
"1011","2016-07-15",25.889999
"1012","2016-07-18",25.709999
"1013","2016-07-19",25.68
"1014","2016-07-20",25.549999
"1015","2016-07-21",25.58
"1016","2016-07-22",25.549999
"1017","2016-07-25",25.549999
"1018","2016-07-26",25.5
"1019","2016-07-27",25.5
"1020","2016-07-28",26.73
"1021","2016-07-29",26.799999
"1022","2016-08-01",27.01
"1023","2016-08-02",27.190001
"1024","2016-08-03",27.34
"1025","2016-08-04",27.77
"1026","2016-08-05",27.799999
"1027","2016-08-08",27.809999
"1028","2016-08-09",27.85
"1029","2016-08-10",27.85
"1030","2016-08-11",27.09
"1031","2016-08-12",27.549999
"1032","2016-08-15",27.6
"1033","2016-08-16",27.6
"1034","2016-08-17",27.6
"1035","2016-08-18",27.85
"1036","2016-08-19",27.85
"1037","2016-08-22",27.85
"1038","2016-08-23",27.6
"1039","2016-08-24",27.77
"1040","2016-08-25",27.59
"1041","2016-08-26",27.59
"1042","2016-08-29",27.6
"1043","2016-08-30",28
"1044","2016-08-31",28.01
"1045","2016-09-01",28.01
"1046","2016-09-02",27.959999
"1047","2016-09-06",28.52
"1048","2016-09-07",27.49
"1049","2016-09-08",28.469999
"1050","2016-09-09",28.01
"1051","2016-09-12",28
"1052","2016-09-13",28.059999
"1053","2016-09-14",27.5
"1054","2016-09-15",27.780001
"1055","2016-09-16",28.59
"1056","2016-09-19",28.26
"1057","2016-09-20",28.25
"1058","2016-09-21",28.25
"1059","2016-09-22",28.049999
"1060","2016-09-23",28.049999
"1061","2016-09-26",28.049999
"1062","2016-09-27",28.049999
"1063","2016-09-28",27.870001
"1064","2016-09-29",29.5
"1065","2016-09-30",29.190001
"1066","2016-10-03",28.4
"1067","2016-10-04",28.23
"1068","2016-10-05",28.49
"1069","2016-10-06",28.42
"1070","2016-10-07",28.629999
"1071","2016-10-10",28.129999
"1072","2016-10-11",28.67
"1073","2016-10-12",28.5
"1074","2016-10-13",28
"1075","2016-10-14",28.15
"1076","2016-10-17",28.110001
"1077","2016-10-18",28.469999
"1078","2016-10-19",28.02
"1079","2016-10-20",28.1
"1080","2016-10-21",28.309999
"1081","2016-10-24",28.450001
"1082","2016-10-25",28.309999
"1083","2016-10-26",28.540001
"1084","2016-10-27",28.540001
"1085","2016-10-28",29.5
"1086","2016-10-31",29.75
"1087","2016-11-01",29.85
"1088","2016-11-02",29.940001
"1089","2016-11-03",30.540001
"1090","2016-11-04",30.639999
"1091","2016-11-07",30.85
"1092","2016-11-08",30.82
"1093","2016-11-09",30.9
"1094","2016-11-10",30.9
"1095","2016-11-11",30.860001
"1096","2016-11-14",30.9
"1097","2016-11-15",30.91
"1098","2016-11-16",31.24
"1099","2016-11-17",31.83
"1100","2016-11-18",32.09
"1101","2016-11-21",31.950001
"1102","2016-11-22",31.98
"1103","2016-11-23",32.740002
"1104","2016-11-25",32.650002
"1105","2016-11-28",33.240002
"1106","2016-11-29",33.75
"1107","2016-11-30",34.200001
"1108","2016-12-01",34.830002
"1109","2016-12-02",35.66
"1110","2016-12-05",36.25
"1111","2016-12-06",35.689999
"1112","2016-12-07",36.099998
"1113","2016-12-08",36.110001
"1114","2016-12-09",37.799999
"1115","2016-12-12",37.529999
"1116","2016-12-13",37.939999
"1117","2016-12-14",36.709999
"1118","2016-12-15",36.490002
"1119","2016-12-16",35.75
"1120","2016-12-19",35.029999
"1121","2016-12-20",35.560001
"1122","2016-12-21",35.150002
"1123","2016-12-22",36.720001
"1124","2016-12-23",35.91
"1125","2016-12-27",37
"1126","2016-12-28",37
"1127","2016-12-29",35.950001
"1128","2016-12-30",35.950001
"1129","2017-01-03",35.75
"1130","2017-01-04",35.16
"1131","2017-01-05",35.209999
"1132","2017-01-06",35.43
"1133","2017-01-09",35.02
"1134","2017-01-10",35.049999
"1135","2017-01-11",35
"1136","2017-01-12",35.009998
"1137","2017-01-13",35
"1138","2017-01-17",35.75
"1139","2017-01-18",35.07
"1140","2017-01-19",35.75
"1141","2017-01-20",35.380001
"1142","2017-01-23",34.91
"1143","2017-01-24",35.290001
"1144","2017-01-25",34.950001
"1145","2017-01-26",35.23
"1146","2017-01-27",35.23
"1147","2017-01-30",35.73
"1148","2017-01-31",35.75
"1149","2017-02-01",36
"1150","2017-02-02",36.07
"1151","2017-02-03",37.119999
"1152","2017-02-06",37.5
"1153","2017-02-07",37.799999
"1154","2017-02-08",38.23
"1155","2017-02-09",38.169998
"1156","2017-02-10",38.900002
"1157","2017-02-13",38.5
"1158","2017-02-14",38.040001
"1159","2017-02-15",38.189999
"1160","2017-02-16",38.040001
"1161","2017-02-17",37.5
"1162","2017-02-21",38.080002
"1163","2017-02-22",38
"1164","2017-02-23",36.98
"1165","2017-02-24",37.41
"1166","2017-02-27",38.220001
"1167","2017-02-28",37.880001
"1168","2017-03-01",37.759998
"1169","2017-03-02",37.27
"1170","2017-03-03",37.200001
"1171","2017-03-06",36.68
"1172","2017-03-07",36.349998
"1173","2017-03-08",36.25
"1174","2017-03-09",36.25
"1175","2017-03-10",36.150002
"1176","2017-03-13",36.290001
"1177","2017-03-14",36.099998
"1178","2017-03-15",36.200001
"1179","2017-03-16",36.540001
"1180","2017-03-17",36.5
"1181","2017-03-20",38.139999
"1182","2017-03-21",36.5
"1183","2017-03-22",36.049999
"1184","2017-03-23",36.049999
"1185","2017-03-24",36.099998
"1186","2017-03-27",36.799999
"1187","2017-03-28",36.09
"1188","2017-03-29",36.740002
"1189","2017-03-30",37.110001
"1190","2017-03-31",37.330002
"1191","2017-04-03",37.41
"1192","2017-04-04",37
"1193","2017-04-05",37.5
"1194","2017-04-06",37.860001
"1195","2017-04-07",37.860001
"1196","2017-04-10",37.389999
"1197","2017-04-11",37.610001
"1198","2017-04-12",37.599998
"1199","2017-04-13",37.700001
"1200","2017-04-17",38
"1201","2017-04-18",38.099998
"1202","2017-04-19",38.029999
"1203","2017-04-20",39.16
"1204","2017-04-21",39.349998
"1205","2017-04-24",39.639999
"1206","2017-04-25",41.209999
"1207","2017-04-26",41.75
"1208","2017-04-27",43.59
"1209","2017-04-28",43.549999
"1210","2017-05-01",44
"1211","2017-05-02",44.029999
"1212","2017-05-03",44.169998
"1213","2017-05-04",44.900002
"1214","2017-05-05",44.110001
"1215","2017-05-08",44.459999
"1216","2017-05-09",44.25
"1217","2017-05-10",44
"1218","2017-05-11",44.419998
"1219","2017-05-12",44.200001
"1220","2017-05-15",44.41
"1221","2017-05-16",44.099998
"1222","2017-05-17",43.630001
"1223","2017-05-18",43.009998
"1224","2017-05-19",43.099998
"1225","2017-05-22",43.75
"1226","2017-05-23",43.639999
"1227","2017-05-24",43.77
"1228","2017-05-25",43.709999
"1229","2017-05-26",43.650002
"1230","2017-05-30",43.849998
"1231","2017-05-31",44.25
"1232","2017-06-01",43.66
"1233","2017-06-02",44.18
"1234","2017-06-05",45.709999
"1235","2017-06-06",45.119999
"1236","2017-06-07",45.200001
"1237","2017-06-08",45.23
"1238","2017-06-09",45.849998
"1239","2017-06-12",44.950001
"1240","2017-06-13",45.490002
"1241","2017-06-14",45.400002
"1242","2017-06-15",45.5
"1243","2017-06-16",45.450001
"1244","2017-06-19",45.150002
"1245","2017-06-20",45.419998
"1246","2017-06-21",43.599998
"1247","2017-06-22",44.68
"1248","2017-06-23",44.720001
"1249","2017-06-26",44.299999
"1250","2017-06-27",43.57
"1251","2017-06-28",43.970001
"1252","2017-06-29",43.77
"1253","2017-06-30",43.77
"1254","2017-07-03",44.900002
"1255","2017-07-05",44.900002
"1256","2017-07-06",43.790001
"1257","2017-07-07",43.66
"1258","2017-07-10",43.5
"1259","2017-07-11",43.91
"1260","2017-07-12",44.040001
"1261","2017-07-13",44.5
"1262","2017-07-14",44.23
"1263","2017-07-17",44.259998
"1264","2017-07-18",43.689999
"1265","2017-07-19",43.25
"1266","2017-07-20",43.18
"1267","2017-07-21",43.09
"1268","2017-07-24",42.799999
"1269","2017-07-25",42.93
"1270","2017-07-26",42.82
"1271","2017-07-27",43.009998
"1272","2017-07-28",43.540001
"1273","2017-07-31",45.34
"1274","2017-08-01",44.98
"1275","2017-08-02",44.849998
"1276","2017-08-03",44.75
"1277","2017-08-04",45.700001
"1278","2017-08-07",45.639999
"1279","2017-08-08",45.349998
"1280","2017-08-09",45.450001
"1281","2017-08-10",45.290001
"1282","2017-08-11",44.880001
"1283","2017-08-14",45.360001
"1284","2017-08-15",45.5
"1285","2017-08-16",45.639999
"1286","2017-08-17",45.700001
"1287","2017-08-18",47.59
"1288","2017-08-21",48.349998
"1289","2017-08-22",48.040001
"1290","2017-08-23",48.810001
"1291","2017-08-24",49.720001
"1292","2017-08-25",49.970001
"1293","2017-08-28",50.330002
"1294","2017-08-29",50.330002
"1295","2017-08-30",50.240002
"1296","2017-08-31",50.029999
"1297","2017-09-01",51.439999
"1298","2017-09-05",51.400002
"1299","2017-09-06",49.700001
"1300","2017-09-07",49.540001
"1301","2017-09-08",48.5
"1302","2017-09-11",48.419998
"1303","2017-09-12",48.939999
"1304","2017-09-13",48.709999
"1305","2017-09-14",48.16
"1306","2017-09-15",49.09
"1307","2017-09-18",50.169998
"1308","2017-09-19",50
"1309","2017-09-20",49.889999
"1310","2017-09-21",50.009998
"1311","2017-09-22",49.709999
"1312","2017-09-25",51.990002
"1313","2017-09-26",52.689999
"1314","2017-09-27",52.810001
"1315","2017-09-28",53.099998
"1316","2017-09-29",51.650002
"1317","2017-10-02",51.18
"1318","2017-10-03",50.369999
"1319","2017-10-04",51.299999
"1320","2017-10-05",51.849998
"1321","2017-10-06",52.02
"1322","2017-10-09",52.139999
"1323","2017-10-10",52.25
"1324","2017-10-11",52.200001
"1325","2017-10-12",51.880001
"1326","2017-10-13",52.84
"1327","2017-10-16",52.950001
"1328","2017-10-17",53.43
"1329","2017-10-18",53.290001
"1330","2017-10-19",53.48
"1331","2017-10-20",54
"1332","2017-10-23",52.799999
"1333","2017-10-24",51.990002
"1334","2017-10-25",52.959999
"1335","2017-10-26",53.310001
"1336","2017-10-27",53.790001
"1337","2017-10-30",54.389999
"1338","2017-10-31",54.279999
"1339","2017-11-01",56.43
"1340","2017-11-02",56.48
"1341","2017-11-03",56.200001
"1342","2017-11-06",53.959999
"1343","2017-11-07",54.389999
"1344","2017-11-08",54.529999
"1345","2017-11-09",55.52
"1346","2017-11-10",56.619999
"1347","2017-11-13",55.77
"1348","2017-11-14",55.310001
"1349","2017-11-15",56.75
"1350","2017-11-16",57.75
"1351","2017-11-17",57.57
"1352","2017-11-20",56.16
"1353","2017-11-21",56.790001
"1354","2017-11-22",56.84
"1355","2017-11-24",56.779999
"1356","2017-11-27",57.080002
"1357","2017-11-28",56.639999
"1358","2017-11-29",57.5
"1359","2017-11-30",57
"1360","2017-12-01",56.880001
"1361","2017-12-04",57.5
"1362","2017-12-05",57.869999
"1363","2017-12-06",57.220001
"1364","2017-12-07",57.040001
"1365","2017-12-08",57.23
"1366","2017-12-11",57
"1367","2017-12-12",56.950001
"1368","2017-12-13",55.889999
"1369","2017-12-14",55.799999
"1370","2017-12-15",55.330002
"1371","2017-12-18",55.830002
"1372","2017-12-19",55.669998
"1373","2017-12-20",55.830002
"1374","2017-12-21",55.98
"1375","2017-12-22",56
"1376","2017-12-26",55.34
"1377","2017-12-27",54.209999
"1378","2017-12-28",54.799999
"1379","2017-12-29",54.57
"1380","2018-01-02",54.580002
"1381","2018-01-03",54.110001
"1382","2018-01-04",54.349998
"1383","2018-01-05",54.099998
"1384","2018-01-08",54.049999
"1385","2018-01-09",54.5
"1386","2018-01-10",55.299999
"1387","2018-01-11",55.279999
"1388","2018-01-12",56.41
"1389","2018-01-16",57.459999
"1390","2018-01-17",57.790001
"1391","2018-01-18",57.91
"1392","2018-01-19",58.84
"1393","2018-01-22",59.380001
"1394","2018-01-23",58.990002
"1395","2018-01-24",58.34
"1396","2018-01-25",59.080002
"1397","2018-01-26",56.880001
"1398","2018-01-29",56
"1399","2018-01-30",56.200001
"1400","2018-01-31",57.349998
"1401","2018-02-01",58.130001
"1402","2018-02-02",57.490002
"1403","2018-02-05",56.369999
"1404","2018-02-06",55.599998
"1405","2018-02-07",54.950001
"1406","2018-02-08",54.540001
"1407","2018-02-09",54.509998
"1408","2018-02-12",54.98
"1409","2018-02-13",54.580002
"1410","2018-02-14",54.66
"1411","2018-02-15",54.700001
"1412","2018-02-16",55.959999
"1413","2018-02-20",54.650002
"1414","2018-02-21",54.889999
"1415","2018-02-22",54.720001
"1416","2018-02-23",54.459999
"1417","2018-02-26",54.529999
"1418","2018-02-27",54.509998
"1419","2018-02-28",54.299999
"1420","2018-03-01",54.040001
"1421","2018-03-02",54.400002
"1422","2018-03-05",53.84
"1423","2018-03-06",53.91
"1424","2018-03-07",54.209999
"1425","2018-03-08",54.57
"1426","2018-03-09",55.5
"1427","2018-03-12",55.549999
"1428","2018-03-13",55.220001
"1429","2018-03-14",53.84
"1430","2018-03-15",55
"1431","2018-03-16",55.240002
"1432","2018-03-19",54.639999
"1433","2018-03-20",55.709999
"1434","2018-03-21",54.77
"1435","2018-03-22",54.450001
"1436","2018-03-23",53.900002
"1437","2018-03-26",53.07
"1438","2018-03-27",53.540001
"1439","2018-03-28",53.220001
"1440","2018-03-29",53.5
"1441","2018-04-02",53.220001
"1442","2018-04-03",54.040001
"1443","2018-04-04",54.400002
"1444","2018-04-05",55.959999
"1445","2018-04-06",55.599998
"1446","2018-04-09",55.84
"1447","2018-04-10",56.220001
"1448","2018-04-11",56.43
"1449","2018-04-12",56.549999
"1450","2018-04-13",56.540001
"1451","2018-04-16",56.470001
"1452","2018-04-17",56.16
"1453","2018-04-18",56.099998
"1454","2018-04-19",56.490002
"1455","2018-04-20",56.450001
"1456","2018-04-23",56.400002
"1457","2018-04-24",56.439999
"1458","2018-04-25",56.439999
"1459","2018-04-26",56.200001
"1460","2018-04-27",56.59
"1461","2018-04-30",57.580002
"1462","2018-05-01",57.490002
"1463","2018-05-02",56.919998
"1464","2018-05-03",56.84
"1465","2018-05-04",57.91
"1466","2018-05-07",57.889999
"1467","2018-05-08",57.849998
"1468","2018-05-09",57.790001
"1469","2018-05-10",57.360001
"1470","2018-05-11",57.400002
"1471","2018-05-14",57.869999
"1472","2018-05-15",57.790001
"1473","2018-05-16",57.860001
"1474","2018-05-17",57.900002
"1475","2018-05-18",57.849998
"1476","2018-05-21",57.93
"1477","2018-05-22",57.950001
"1478","2018-05-23",58.220001
"1479","2018-05-24",58.98
"1480","2018-05-25",58.759998
"1481","2018-05-29",58.810001
"1482","2018-05-30",58.07
"1483","2018-05-31",58.099998
"1484","2018-06-01",58.200001
"1485","2018-06-04",59.310001
"1486","2018-06-05",59.490002
"1487","2018-06-06",59.709999
"1488","2018-06-07",59.970001
"1489","2018-06-08",60.400002
"1490","2018-06-11",60.130001
"1491","2018-06-12",60.490002
"1492","2018-06-13",60.299999
"1493","2018-06-14",59.689999
"1494","2018-06-15",59.16
"1495","2018-06-18",59.779999
"1496","2018-06-19",61.150002
"1497","2018-06-20",59.75
"1498","2018-06-21",58.619999
"1499","2018-06-22",59.119999
"1500","2018-06-25",60.709999
"1501","2018-06-26",60.959999
"1502","2018-06-27",61.34
"1503","2018-06-28",63.73
"1504","2018-06-29",63.25
"1505","2018-07-02",63.189999
"1506","2018-07-03",63.560001
"1507","2018-07-05",63.790001
"1508","2018-07-06",63.869999
"1509","2018-07-09",65.300003
"1510","2018-07-10",65.489998
"1511","2018-07-11",64.5
"1512","2018-07-12",63.810001
"1513","2018-07-13",62.009998
"1514","2018-07-16",63.130001
"1515","2018-07-17",61.799999
"1516","2018-07-18",61.400002
"1517","2018-07-19",62.040001
"1518","2018-07-20",62.130001
"1519","2018-07-23",62.400002
"1520","2018-07-24",62.860001
"1521","2018-07-25",61.720001
"1522","2018-07-26",63
"1523","2018-07-27",62.220001
"1524","2018-07-30",61.799999
"1525","2018-07-31",61.369999
"1526","2018-08-01",61.450001
"1527","2018-08-02",62.380001
"1528","2018-08-03",61.400002
"1529","2018-08-06",61.150002
"1530","2018-08-07",61.189999
"1531","2018-08-08",61.200001
"1532","2018-08-09",60.509998
"1533","2018-08-10",59.919998
"1534","2018-08-13",59.59
"1535","2018-08-14",59.360001
"1536","2018-08-15",58.599998
"1537","2018-08-16",60.380001
"1538","2018-08-17",60.959999
"1539","2018-08-20",59.279999
"1540","2018-08-21",59.740002
"1541","2018-08-22",59.759998
"1542","2018-08-23",58.389999
"1543","2018-08-24",57.970001
"1544","2018-08-27",57
"1545","2018-08-28",57.740002
"1546","2018-08-29",58.259998
"1547","2018-08-30",58.610001
"1548","2018-08-31",58.330002
"1549","2018-09-04",58.27
"1550","2018-09-05",58.290001
"1551","2018-09-06",58.5
"1552","2018-09-07",58.48
"1553","2018-09-10",58.389999
"1554","2018-09-11",57.560001
"1555","2018-09-12",57.25
"1556","2018-09-13",56.779999
"1557","2018-09-14",56.700001
"1558","2018-09-17",56.150002
"1559","2018-09-18",54.959999
"1560","2018-09-19",53.860001
"1561","2018-09-20",54.27
"1562","2018-09-21",54.529999
"1563","2018-09-24",54.84
"1564","2018-09-25",55.779999
"1565","2018-09-26",55.900002
"1566","2018-09-27",55.98
"1567","2018-09-28",55.720001
"1568","2018-10-01",54.259998
"1569","2018-10-02",52.07
"1570","2018-10-03",52.169998
"1571","2018-10-04",52.139999
"1572","2018-10-05",52.220001
"1573","2018-10-08",53.029999
"1574","2018-10-09",52.860001
"1575","2018-10-10",52.759998
"1576","2018-10-11",51.470001
"1577","2018-10-12",49.549999
"1578","2018-10-15",49.150002
"1579","2018-10-16",49.650002
"1580","2018-10-17",49.73
"1581","2018-10-18",49.34
"1582","2018-10-19",47.810001
"1583","2018-10-22",47.709999
"1584","2018-10-23",47.32
"1585","2018-10-24",43.900002
"1586","2018-10-25",43.91
"1587","2018-10-26",45
"1588","2018-10-29",44.549999
"1589","2018-10-30",44.48
"1590","2018-10-31",45.139999
"1591","2018-11-01",45.34
"1592","2018-11-02",46.299999
"1593","2018-11-05",46.169998
"1594","2018-11-06",47.110001
"1595","2018-11-07",47.009998
"1596","2018-11-08",46.970001
"1597","2018-11-09",46.75
"1598","2018-11-12",46.5
"1599","2018-11-13",46.720001
"1600","2018-11-14",46.09
"1601","2018-11-15",46.540001
"1602","2018-11-16",46.73
"1603","2018-11-19",46.790001
"1604","2018-11-20",46.23
"1605","2018-11-21",46.849998
"1606","2018-11-23",46.330002
"1607","2018-11-26",46.130001
"1608","2018-11-27",47.169998
"1609","2018-11-28",47.41
"1610","2018-11-29",47.349998
"1611","2018-11-30",47.860001
"1612","2018-12-03",47.740002
"1613","2018-12-04",46.389999
"1614","2018-12-06",44.669998
"1615","2018-12-07",44.639999
"1616","2018-12-10",44.18
"1617","2018-12-11",43.189999
"1618","2018-12-12",43.830002
"1619","2018-12-13",43.290001
"1620","2018-12-14",42.990002
"1621","2018-12-17",43.380001
"1622","2018-12-18",42.68
"1623","2018-12-19",42.439999
"1624","2018-12-20",43.040001
"1625","2018-12-21",43.07
"1626","2018-12-24",42.07
"1627","2018-12-26",42.200001
"1628","2018-12-27",42.639999
"1629","2018-12-28",42.240002
"1630","2018-12-31",42.880001
"1631","2019-01-02",44.299999
"1632","2019-01-03",44.099998
"1633","2019-01-04",46
"1634","2019-01-07",45.169998
"1635","2019-01-08",45.400002
"1636","2019-01-09",45.540001
"1637","2019-01-10",44.950001
"1638","2019-01-11",45.400002
"1639","2019-01-14",45.34
"1640","2019-01-15",44.98
"1641","2019-01-16",46.02
"1642","2019-01-17",46.279999
"1643","2019-01-18",47.470001
"1644","2019-01-22",47.720001
"1645","2019-01-23",47.970001
"1646","2019-01-24",48.93
"1647","2019-01-25",48.860001
"1648","2019-01-28",48.150002
"1649","2019-01-29",51.369999
"1650","2019-01-30",49.09
"1651","2019-01-31",48.549999
"1652","2019-02-01",48.709999
"1653","2019-02-04",49.110001
"1654","2019-02-05",50.25
"1655","2019-02-06",50.169998
"1656","2019-02-07",51.830002
"1657","2019-02-08",52
"1658","2019-02-11",52.209999
"1659","2019-02-12",51.810001
"1660","2019-02-13",52.119999
"1661","2019-02-14",51.5
"1662","2019-02-15",52.130001
"1663","2019-02-19",52.439999
"1664","2019-02-20",52.150002
"1665","2019-02-21",52.34
"1666","2019-02-22",52.939999
"1667","2019-02-25",52.27
"1668","2019-02-26",52.18
"1669","2019-02-27",51.509998
"1670","2019-02-28",51.849998
"1671","2019-03-01",52.599998
"1672","2019-03-04",52.369999
"1673","2019-03-05",51.610001
"1674","2019-03-06",50.650002
"1675","2019-03-07",50.779999
"1676","2019-03-08",50.639999
"1677","2019-03-11",50.450001
"1678","2019-03-12",50.540001
"1679","2019-03-13",50.119999
"1680","2019-03-14",49.779999
"1681","2019-03-15",51.259998
"1682","2019-03-18",51.110001
"1683","2019-03-19",50.720001
"1684","2019-03-20",49.389999
"1685","2019-03-21",48.650002
"1686","2019-03-22",46.119999
"1687","2019-03-25",46.549999
"1688","2019-03-26",48.060001
"1689","2019-03-27",49.560001
"1690","2019-03-28",49.48
"1691","2019-03-29",50.48
"1692","2019-04-01",50.400002
"1693","2019-04-02",49.98
"1694","2019-04-03",50.09
"1695","2019-04-04",51.330002
"1696","2019-04-05",50.529999
"1697","2019-04-08",50.5
"1698","2019-04-09",50.02
"1699","2019-04-10",50.720001
"1700","2019-04-11",49.93
"1701","2019-04-12",49.549999
"1702","2019-04-15",50.759998
"1703","2019-04-16",50.93
"1704","2019-04-17",50.950001
"1705","2019-04-18",50.98
"1706","2019-04-22",50.200001
"1707","2019-04-23",50.98
"1708","2019-04-24",51.099998
"1709","2019-04-25",51.439999
"1710","2019-04-26",50.869999
"1711","2019-04-29",51.389999
"1712","2019-04-30",51.689999
"1713","2019-05-01",51.490002
"1714","2019-05-02",52.240002
"1715","2019-05-03",52.93
"1716","2019-05-06",52.209999
"1717","2019-05-07",52
"1718","2019-05-08",51.990002
"1719","2019-05-09",51.52
"1720","2019-05-10",51.380001
"1721","2019-05-13",51.200001
"1722","2019-05-14",50.5
"1723","2019-05-15",51.66
"1724","2019-05-16",50.540001
"1725","2019-05-17",50.43
"1726","2019-05-20",50.310001
"1727","2019-05-21",50.060001
"1728","2019-05-22",49.599998
"1729","2019-05-23",48
"1730","2019-05-24",48.259998
"1731","2019-05-28",48.549999
"1732","2019-05-29",48.52
"1733","2019-05-30",47.900002
"1734","2019-05-31",47.150002
"1735","2019-06-03",46.77
"1736","2019-06-04",47.5
"1737","2019-06-05",47.709999
"1738","2019-06-06",47.34
"1739","2019-06-07",48.09
"1740","2019-06-10",48.5
"1741","2019-06-11",48.860001
"1742","2019-06-12",49.34
"1743","2019-06-13",49.450001
"1744","2019-06-14",49.630001
"1745","2019-06-17",48.68
"1746","2019-06-18",49.75
"1747","2019-06-19",49.27
"1748","2019-06-20",49.209999
"1749","2019-06-21",48.5
"1750","2019-06-24",48.330002
"1751","2019-06-25",48.98
"1752","2019-06-26",49.560001
"1753","2019-06-27",50.689999
"1754","2019-06-28",51.869999
"1755","2019-07-01",50.889999
"1756","2019-07-02",50.470001
"1757","2019-07-03",49.290001
"1758","2019-07-05",50.919998
"1759","2019-07-08",50.049999
"1760","2019-07-09",49.619999
"1761","2019-07-10",48.919998
"1762","2019-07-11",48.98
"1763","2019-07-12",50.009998
"1764","2019-07-15",49.900002
"1765","2019-07-16",49.580002
"1766","2019-07-17",49.310001
"1767","2019-07-18",48.599998
"1768","2019-07-19",48.560001
"1769","2019-07-22",48.93
"1770","2019-07-23",48.419998
"1771","2019-07-24",49.200001
"1772","2019-07-25",51.299999
"1773","2019-07-26",49.419998
"1774","2019-07-29",48.5
"1775","2019-07-30",48.630001
"1776","2019-07-31",49.299999
"1777","2019-08-01",48.349998
"1778","2019-08-02",47.630001
"1779","2019-08-05",46.82
"1780","2019-08-06",47.02
"1781","2019-08-07",46.400002
"1782","2019-08-08",48.380001
"1783","2019-08-09",48.07
"1784","2019-08-12",47.75
"1785","2019-08-13",48.580002
"1786","2019-08-14",48.029999
"1787","2019-08-15",48.740002
"1788","2019-08-16",49.130001
"1789","2019-08-19",49.099998
"1790","2019-08-20",48.639999
"1791","2019-08-21",49.939999
"1792","2019-08-22",48.919998
"1793","2019-08-23",47.810001
"1794","2019-08-26",48.84
"1795","2019-08-27",48.369999
"1796","2019-08-28",48.59
"1797","2019-08-29",48.41
"1798","2019-08-30",48.400002
"1799","2019-09-03",47.700001
"1800","2019-09-04",48.349998
"1801","2019-09-05",48.68
"1802","2019-09-06",48.709999
"1803","2019-09-09",49.869999
"1804","2019-09-10",49.84
"1805","2019-09-11",50.029999
"1806","2019-09-12",51.849998
"1807","2019-09-13",51.490002
"1808","2019-09-16",51.720001
"1809","2019-09-17",52.700001
"1810","2019-09-18",52.349998
"1811","2019-09-19",51.799999
"1812","2019-09-20",51.599998
"1813","2019-09-23",50.889999
"1814","2019-09-24",50.740002
"1815","2019-09-25",50.900002
"1816","2019-09-26",51.400002
"1817","2019-09-27",51.52
"1818","2019-09-30",52.5
"1819","2019-10-01",51.540001
"1820","2019-10-02",52
"1821","2019-10-03",51.889999
"1822","2019-10-04",52.400002
"1823","2019-10-07",52.009998
"1824","2019-10-08",50.560001
"1825","2019-10-09",50.389999
"1826","2019-10-10",50.68
"1827","2019-10-11",51.060001
"1828","2019-10-14",51.389999
"1829","2019-10-15",51.91
"1830","2019-10-16",52.32
"1831","2019-10-17",52.48
"1832","2019-10-18",52.009998
"1833","2019-10-21",53.400002
"1834","2019-10-22",53.75
"1835","2019-10-23",54.73
"1836","2019-10-24",54
"1837","2019-10-25",54.619999
"1838","2019-10-28",56.290001
"1839","2019-10-29",56.23
"1840","2019-10-30",56.810001
"1841","2019-10-31",57.25
"1842","2019-11-01",57.459999
"1843","2019-11-04",57.48
"1844","2019-11-05",57.919998
"1845","2019-11-06",58.130001
"1846","2019-11-07",58.900002
"1847","2019-11-08",59.5
"1848","2019-11-11",59.84
"1849","2019-11-12",59.119999
"1850","2019-11-13",59.889999
"1851","2019-11-14",59.759998
"1852","2019-11-15",59.470001
"1853","2019-11-18",59.669998
"1854","2019-11-19",59.380001
"1855","2019-11-20",56.57
"1856","2019-11-21",57.790001
"1857","2019-11-22",58.900002
"1858","2019-11-25",60
"1859","2019-11-26",59.830002
"1860","2019-11-27",60.450001
"1861","2019-11-29",59.779999
"1862","2019-12-02",59.84
"1863","2019-12-03",59.799999
"1864","2019-12-04",59.509998
"1865","2019-12-05",59.98
"1866","2019-12-06",61.450001
"1867","2019-12-09",61.84
"1868","2019-12-10",62.799999
"1869","2019-12-11",62.610001
"1870","2019-12-12",63.290001
"1871","2019-12-13",63.549999
"1872","2019-12-16",63.5
"1873","2019-12-17",63.849998
"1874","2019-12-18",63.52
"1875","2019-12-19",63.400002
"1876","2019-12-20",63.900002
"1877","2019-12-23",62.830002
"1878","2019-12-24",62.439999
"1879","2019-12-26",63.380001
"1880","2019-12-27",62.98
"1881","2019-12-30",63.200001
"1882","2019-12-31",63.790001
"1883","2020-01-02",62.77
"1884","2020-01-03",62.389999
"1885","2020-01-06",62.860001
"1886","2020-01-07",61.599998
