"","date","PSTI"
"1043","2011-02-22",26.1
"1044","2011-02-23",25.200001
"1045","2011-02-24",25
"1046","2011-02-25",25.4
"1047","2011-02-28",24.700001
"1048","2011-03-01",26.4
"1049","2011-03-02",24.6
"1050","2011-03-03",23.700001
"1051","2011-03-04",23.299999
"1052","2011-03-07",22.9
"1053","2011-03-08",24.1
"1054","2011-03-09",24.9
"1055","2011-03-10",24
"1056","2011-03-11",23.9
"1057","2011-03-14",22.9
"1058","2011-03-15",23.299999
"1059","2011-03-16",22.4
"1060","2011-03-17",23.799999
"1061","2011-03-18",23.4
"1062","2011-03-21",24.5
"1063","2011-03-22",25.6
"1064","2011-03-23",24.700001
"1065","2011-03-24",24.200001
"1066","2011-03-25",24.799999
"1067","2011-03-28",25.9
"1068","2011-03-29",26.299999
"1069","2011-03-30",26
"1070","2011-03-31",25.9
"1071","2011-04-01",25.799999
"1072","2011-04-04",29.6
"1073","2011-04-05",29.5
"1074","2011-04-06",30.299999
"1075","2011-04-07",28.9
"1076","2011-04-08",29.299999
"1077","2011-04-11",30.6
"1078","2011-04-12",29.5
"1079","2011-04-13",31.1
"1080","2011-04-14",30.4
"1081","2011-04-15",30
"1082","2011-04-18",28.700001
"1083","2011-04-19",29.4
"1084","2011-04-20",29.700001
"1085","2011-04-21",29.200001
"1086","2011-04-25",28.799999
"1087","2011-04-26",28
"1088","2011-04-27",27.1
"1089","2011-04-28",27
"1090","2011-04-29",26.9
"1091","2011-05-02",27.6
"1092","2011-05-03",26.799999
"1093","2011-05-04",26.200001
"1094","2011-05-05",26.200001
"1095","2011-05-06",26.5
"1096","2011-05-09",28.200001
"1097","2011-05-10",27.6
"1098","2011-05-11",27
"1099","2011-05-12",26.700001
"1100","2011-05-13",26.299999
"1101","2011-05-16",25.6
"1102","2011-05-17",28.299999
"1103","2011-05-18",29.9
"1104","2011-05-19",28.6
"1105","2011-05-20",29.1
"1106","2011-05-23",27.700001
"1107","2011-05-24",26.9
"1108","2011-05-25",26.6
"1109","2011-05-26",27.299999
"1110","2011-05-27",27.799999
"1111","2011-05-31",28
"1112","2011-06-01",26.799999
"1113","2011-06-02",27.299999
"1114","2011-06-03",27.1
"1115","2011-06-06",27.1
"1116","2011-06-07",27.6
"1117","2011-06-08",27.4
"1118","2011-06-09",27
"1119","2011-06-10",26.9
"1120","2011-06-13",28.200001
"1121","2011-06-14",29.1
"1122","2011-06-15",27.5
"1123","2011-06-16",29
"1124","2011-06-17",29.799999
"1125","2011-06-20",31.5
"1126","2011-06-21",30.700001
"1127","2011-06-22",30.1
"1128","2011-06-23",29.299999
"1129","2011-06-24",28.700001
"1130","2011-06-27",29.799999
"1131","2011-06-28",29.799999
"1132","2011-06-29",29
"1133","2011-06-30",29
"1134","2011-07-01",29.799999
"1135","2011-07-05",29.6
"1136","2011-07-06",31.200001
"1137","2011-07-07",31.200001
"1138","2011-07-08",33.299999
"1139","2011-07-11",36.5
"1140","2011-07-12",33.400002
"1141","2011-07-13",32.900002
"1142","2011-07-14",33.299999
"1143","2011-07-15",34.200001
"1144","2011-07-18",32.799999
"1145","2011-07-19",32.5
"1146","2011-07-20",34.5
"1147","2011-07-21",34.099998
"1148","2011-07-22",33.299999
"1149","2011-07-25",32.5
"1150","2011-07-26",34.299999
"1151","2011-07-27",33.200001
"1152","2011-07-28",33.799999
"1153","2011-07-29",34.299999
"1154","2011-08-01",33.400002
"1155","2011-08-02",31.5
"1156","2011-08-03",31.200001
"1157","2011-08-04",28
"1158","2011-08-05",28.1
"1159","2011-08-08",25.6
"1160","2011-08-09",27.200001
"1161","2011-08-10",24.700001
"1162","2011-08-11",25.4
"1163","2011-08-12",25.5
"1164","2011-08-15",27.4
"1165","2011-08-16",26.200001
"1166","2011-08-17",26.5
"1167","2011-08-18",24.700001
"1168","2011-08-19",24.5
"1169","2011-08-22",25.299999
"1170","2011-08-23",26.200001
"1171","2011-08-24",24.799999
"1172","2011-08-25",26.200001
"1173","2011-08-26",27.6
"1174","2011-08-29",28
"1175","2011-08-30",27.200001
"1176","2011-08-31",27.1
"1177","2011-09-01",26.5
"1178","2011-09-02",26
"1179","2011-09-06",24.1
"1180","2011-09-07",25.9
"1181","2011-09-08",24.5
"1182","2011-09-09",24
"1183","2011-09-12",22.9
"1184","2011-09-13",24.200001
"1185","2011-09-14",24
"1186","2011-09-15",23.1
"1187","2011-09-16",23.6
"1188","2011-09-19",22.700001
"1189","2011-09-20",22.5
"1190","2011-09-21",22.1
"1191","2011-09-22",20.299999
"1192","2011-09-23",21.299999
"1193","2011-09-26",22.200001
"1194","2011-09-27",23.1
"1195","2011-09-28",21.700001
"1196","2011-09-29",22
"1197","2011-09-30",21.700001
"1198","2011-10-03",20.5
"1199","2011-10-04",21
"1200","2011-10-05",21.9
"1201","2011-10-06",23.700001
"1202","2011-10-07",24.4
"1203","2011-10-10",25.200001
"1204","2011-10-11",24
"1205","2011-10-12",24
"1206","2011-10-13",24
"1207","2011-10-14",24.799999
"1208","2011-10-17",24.5
"1209","2011-10-18",26.1
"1210","2011-10-19",28.299999
"1211","2011-10-20",28.6
"1212","2011-10-21",27.5
"1213","2011-10-24",27.1
"1214","2011-10-25",26.4
"1215","2011-10-26",25.6
"1216","2011-10-27",26
"1217","2011-10-28",26
"1218","2011-10-31",24.9
"1219","2011-11-01",24.299999
"1220","2011-11-02",24.799999
"1221","2011-11-03",27.1
"1222","2011-11-04",27
"1223","2011-11-07",28.5
"1224","2011-11-08",28.299999
"1225","2011-11-09",26.6
"1226","2011-11-10",27.5
"1227","2011-11-11",28.299999
"1228","2011-11-14",27.700001
"1229","2011-11-15",28.200001
"1230","2011-11-16",26.799999
"1231","2011-11-17",26.6
"1232","2011-11-18",26.799999
"1233","2011-11-21",24.799999
"1234","2011-11-22",25
"1235","2011-11-23",24
"1236","2011-11-25",24.4
"1237","2011-11-28",24.6
"1238","2011-11-29",24.1
"1239","2011-11-30",24.799999
"1240","2011-12-01",25.1
"1241","2011-12-02",25.4
"1242","2011-12-05",25.700001
"1243","2011-12-06",25.299999
"1244","2011-12-07",24.6
"1245","2011-12-08",24.799999
"1246","2011-12-09",24.799999
"1247","2011-12-12",25.6
"1248","2011-12-13",25.9
"1249","2011-12-14",26.200001
"1250","2011-12-15",26.5
"1251","2011-12-16",26.5
"1252","2011-12-19",25.700001
"1253","2011-12-20",25.700001
"1254","2011-12-21",25.799999
"1255","2011-12-22",25.700001
"1256","2011-12-23",25.4
"1257","2011-12-27",25.5
"1258","2011-12-28",24.9
"1259","2011-12-29",25.299999
"1260","2011-12-30",24.9
"1261","2012-01-03",25.4
"1262","2012-01-04",25.5
"1263","2012-01-05",26
"1264","2012-01-06",27.700001
"1265","2012-01-09",27.1
"1266","2012-01-10",27.1
"1267","2012-01-11",26.700001
"1268","2012-01-12",26.799999
"1269","2012-01-13",27.200001
"1270","2012-01-17",26.9
"1271","2012-01-18",27
"1272","2012-01-19",26.6
"1273","2012-01-20",26.4
"1274","2012-01-23",25.700001
"1275","2012-01-24",25.200001
"1276","2012-01-25",26.4
"1277","2012-01-26",25.200001
"1278","2012-01-27",25.4
"1279","2012-01-30",24.700001
"1280","2012-01-31",25.5
"1281","2012-02-01",25.200001
"1282","2012-02-02",25.6
"1283","2012-02-03",26
"1284","2012-02-06",25.6
"1285","2012-02-07",25.9
"1286","2012-02-08",26.299999
"1287","2012-02-09",26.299999
"1288","2012-02-10",25.6
"1289","2012-02-13",25.299999
"1290","2012-02-14",25.200001
"1291","2012-02-15",25.200001
"1292","2012-02-16",24.9
"1293","2012-02-17",24.700001
"1294","2012-02-21",26
"1295","2012-02-22",24.799999
"1296","2012-02-23",24.799999
"1297","2012-02-24",24.9
"1298","2012-02-27",23.200001
"1299","2012-02-28",22.799999
"1300","2012-02-29",22.5
"1301","2012-03-01",21.6
"1302","2012-03-02",21.6
"1303","2012-03-05",22.299999
"1304","2012-03-06",20.9
"1305","2012-03-07",21.5
"1306","2012-03-08",21.299999
"1307","2012-03-09",21.200001
"1308","2012-03-12",22.200001
"1309","2012-03-13",21.9
"1310","2012-03-14",21.9
"1311","2012-03-15",21.5
"1312","2012-03-16",21.5
"1313","2012-03-19",21.5
"1314","2012-03-20",23
"1315","2012-03-21",22.700001
"1316","2012-03-22",23
"1317","2012-03-23",22.6
"1318","2012-03-26",23.6
"1319","2012-03-27",23
"1320","2012-03-28",22.4
"1321","2012-03-29",22.299999
"1322","2012-03-30",23.1
"1323","2012-04-02",22.799999
"1324","2012-04-03",23.6
"1325","2012-04-04",23.200001
"1326","2012-04-05",23.4
"1327","2012-04-09",22.5
"1328","2012-04-10",22
"1329","2012-04-11",21.6
"1330","2012-04-12",21.700001
"1331","2012-04-13",21.9
"1332","2012-04-16",22.200001
"1333","2012-04-17",23
"1334","2012-04-18",23.299999
"1335","2012-04-19",23.799999
"1336","2012-04-20",23.200001
"1337","2012-04-23",24.200001
"1338","2012-04-24",24.6
"1339","2012-04-25",24.299999
"1340","2012-04-26",24.700001
"1341","2012-04-27",24.4
"1342","2012-04-30",24.6
"1343","2012-05-01",24.5
"1344","2012-05-02",23.6
"1345","2012-05-03",23.200001
"1346","2012-05-04",23.299999
"1347","2012-05-07",23.6
"1348","2012-05-08",23.4
"1349","2012-05-09",26.5
"1350","2012-05-10",26
"1351","2012-05-11",27.299999
"1352","2012-05-14",28.5
"1353","2012-05-15",28.6
"1354","2012-05-16",27.1
"1355","2012-05-17",25.5
"1356","2012-05-18",25.299999
"1357","2012-05-21",26.5
"1358","2012-05-22",27.6
"1359","2012-05-23",26.4
"1360","2012-05-24",25.799999
"1361","2012-05-25",25.700001
"1362","2012-05-29",25.1
"1363","2012-05-30",24.299999
"1364","2012-05-31",23.799999
"1365","2012-06-01",23.4
"1366","2012-06-04",23.799999
"1367","2012-06-05",25.1
"1368","2012-06-06",25.9
"1369","2012-06-07",25.700001
"1370","2012-06-08",26.299999
"1371","2012-06-11",24.799999
"1372","2012-06-12",25.1
"1373","2012-06-13",24.5
"1374","2012-06-14",23.700001
"1375","2012-06-15",24.200001
"1376","2012-06-18",24.200001
"1377","2012-06-19",23.1
"1378","2012-06-20",23.700001
"1379","2012-06-21",23.6
"1380","2012-06-22",24.700001
"1381","2012-06-25",23.700001
"1382","2012-06-26",23.200001
"1383","2012-06-27",23.700001
"1384","2012-06-28",23.4
"1385","2012-06-29",24
"1386","2012-07-02",23.799999
"1387","2012-07-03",25.200001
"1388","2012-07-05",25.700001
"1389","2012-07-06",25.299999
"1390","2012-07-09",24.5
"1391","2012-07-10",25.299999
"1392","2012-07-11",25
"1393","2012-07-12",24.799999
"1394","2012-07-13",25.299999
"1395","2012-07-16",24.1
"1396","2012-07-17",24.5
"1397","2012-07-18",26.9
"1398","2012-07-19",32
"1399","2012-07-20",33.799999
"1400","2012-07-23",34
"1401","2012-07-24",31.799999
"1402","2012-07-25",33.400002
"1403","2012-07-26",34.5
"1404","2012-07-27",34.299999
"1405","2012-07-30",33.299999
"1406","2012-07-31",34.900002
"1407","2012-08-01",33.599998
"1408","2012-08-02",32
"1409","2012-08-03",33.099998
"1410","2012-08-06",38
"1411","2012-08-07",36.700001
"1412","2012-08-08",35.599998
"1413","2012-08-09",40.5
"1414","2012-08-10",42.700001
"1415","2012-08-13",40.799999
"1416","2012-08-14",41.700001
"1417","2012-08-15",43.200001
"1418","2012-08-16",47.5
"1419","2012-08-17",41.5
"1420","2012-08-20",40
"1421","2012-08-21",41.799999
"1422","2012-08-22",41.599998
"1423","2012-08-23",41.599998
"1424","2012-08-24",40.799999
"1425","2012-08-27",39.700001
"1426","2012-08-28",39.400002
"1427","2012-08-29",39.400002
"1428","2012-08-30",40.5
"1429","2012-08-31",40.799999
"1430","2012-09-04",41.900002
"1431","2012-09-05",46.099998
"1432","2012-09-06",46.099998
"1433","2012-09-07",43.900002
"1434","2012-09-10",46
"1435","2012-09-11",46.5
"1436","2012-09-12",45.400002
"1437","2012-09-13",38.5
"1438","2012-09-14",38.299999
"1439","2012-09-17",39
"1440","2012-09-18",39.299999
"1441","2012-09-19",41.400002
"1442","2012-09-20",40.799999
"1443","2012-09-21",42.200001
"1444","2012-09-24",40.299999
"1445","2012-09-25",38.700001
"1446","2012-09-26",39.700001
"1447","2012-09-27",39.299999
"1448","2012-09-28",39.400002
"1449","2012-10-01",38.400002
"1450","2012-10-02",39
"1451","2012-10-03",40.700001
"1452","2012-10-04",40.5
"1453","2012-10-05",39.900002
"1454","2012-10-08",40.700001
"1455","2012-10-09",40.299999
"1456","2012-10-10",40.099998
"1457","2012-10-11",39.900002
"1458","2012-10-12",39.099998
"1459","2012-10-15",39.299999
"1460","2012-10-16",39.599998
"1461","2012-10-17",40.700001
"1462","2012-10-18",39.599998
"1463","2012-10-19",38.5
"1464","2012-10-22",36.299999
"1465","2012-10-23",36.5
"1466","2012-10-24",37.400002
"1467","2012-10-25",36.700001
"1468","2012-10-26",36.799999
"1469","2012-10-31",35.799999
"1470","2012-11-01",35.5
"1471","2012-11-02",33.900002
"1472","2012-11-05",34.099998
"1473","2012-11-06",36.700001
"1474","2012-11-07",36.900002
"1475","2012-11-08",28.5
"1476","2012-11-09",32.400002
"1477","2012-11-12",34
"1478","2012-11-13",33.200001
"1479","2012-11-14",31.9
"1480","2012-11-15",30.1
"1481","2012-11-16",30.700001
"1482","2012-11-19",31.9
"1483","2012-11-20",31.700001
"1484","2012-11-21",33.200001
"1485","2012-11-23",35.299999
"1486","2012-11-26",35
"1487","2012-11-27",33
"1488","2012-11-28",33.099998
"1489","2012-11-29",32.900002
"1490","2012-11-30",33.599998
"1491","2012-12-03",33.700001
"1492","2012-12-04",34.5
"1493","2012-12-05",35.299999
"1494","2012-12-06",35
"1495","2012-12-07",34.599998
"1496","2012-12-10",35.700001
"1497","2012-12-11",37.900002
"1498","2012-12-12",37.099998
"1499","2012-12-13",38.700001
"1500","2012-12-14",38.299999
"1501","2012-12-17",37
"1502","2012-12-18",36.5
"1503","2012-12-19",36.299999
"1504","2012-12-20",35.400002
"1505","2012-12-21",34.900002
"1506","2012-12-24",32.700001
"1507","2012-12-26",32.900002
"1508","2012-12-27",30.799999
"1509","2012-12-28",32
"1510","2012-12-31",31.9
"1511","2013-01-02",34
"1512","2013-01-03",33.299999
"1513","2013-01-04",32.799999
"1514","2013-01-07",31.799999
"1515","2013-01-08",32.599998
"1516","2013-01-09",33
"1517","2013-01-10",32.5
"1518","2013-01-11",33
"1519","2013-01-14",32.400002
"1520","2013-01-15",34.599998
"1521","2013-01-16",33.900002
"1522","2013-01-17",33.200001
"1523","2013-01-18",34
"1524","2013-01-22",34.5
"1525","2013-01-23",32.5
"1526","2013-01-24",31.4
"1527","2013-01-25",30.5
"1528","2013-01-28",31.799999
"1529","2013-01-29",32
"1530","2013-01-30",32
"1531","2013-01-31",31.299999
"1532","2013-02-01",32.700001
"1533","2013-02-04",31.6
"1534","2013-02-05",32.200001
"1535","2013-02-06",32.099998
"1536","2013-02-07",32.099998
"1537","2013-02-08",32.200001
"1538","2013-02-11",31.799999
"1539","2013-02-12",32.200001
"1540","2013-02-13",32.5
"1541","2013-02-14",33.299999
"1542","2013-02-15",32.5
"1543","2013-02-19",33.099998
"1544","2013-02-20",33.299999
"1545","2013-02-21",34.400002
"1546","2013-02-22",33.599998
"1547","2013-02-25",32.299999
"1548","2013-02-26",32.5
"1549","2013-02-27",33.400002
"1550","2013-02-28",33.200001
"1551","2013-03-01",32.5
"1552","2013-03-04",32.200001
"1553","2013-03-05",32.299999
"1554","2013-03-06",32.599998
"1555","2013-03-07",31.799999
"1556","2013-03-08",32.200001
"1557","2013-03-11",32.099998
"1558","2013-03-12",31.799999
"1559","2013-03-13",31.4
"1560","2013-03-14",30.799999
"1561","2013-03-15",30.799999
"1562","2013-03-18",31.700001
"1563","2013-03-19",31.9
"1564","2013-03-20",32.099998
"1565","2013-03-21",31
"1566","2013-03-22",30.9
"1567","2013-03-25",31.6
"1568","2013-03-26",31.1
"1569","2013-03-27",31.1
"1570","2013-03-28",30.700001
"1571","2013-04-01",31.200001
"1572","2013-04-02",32.200001
"1573","2013-04-03",31.1
"1574","2013-04-04",30.9
"1575","2013-04-05",30.9
"1576","2013-04-08",29.4
"1577","2013-04-09",29.9
"1578","2013-04-10",30.200001
"1579","2013-04-11",31.1
"1580","2013-04-12",30.700001
"1581","2013-04-15",30
"1582","2013-04-16",30.200001
"1583","2013-04-17",29.5
"1584","2013-04-18",29.700001
"1585","2013-04-19",29.799999
"1586","2013-04-22",29.9
"1587","2013-04-23",29.299999
"1588","2013-04-24",30.6
"1589","2013-04-25",30.200001
"1590","2013-04-26",30.4
"1591","2013-04-29",31.4
"1592","2013-04-30",31.799999
"1593","2013-05-01",30.6
"1594","2013-05-02",30.6
"1595","2013-05-03",30.299999
"1596","2013-05-06",29.700001
"1597","2013-05-07",30.1
"1598","2013-05-08",30.200001
"1599","2013-05-09",29.9
"1600","2013-05-10",29.799999
"1601","2013-05-13",30.4
"1602","2013-05-14",30
"1603","2013-05-15",30.4
"1604","2013-05-16",30.5
"1605","2013-05-17",30.5
"1606","2013-05-20",30
"1607","2013-05-21",30.6
"1608","2013-05-22",31.5
"1609","2013-05-23",30.6
"1610","2013-05-24",30.299999
"1611","2013-05-28",30.5
"1612","2013-05-29",31.1
"1613","2013-05-30",31.4
"1614","2013-05-31",31.4
"1615","2013-06-03",33.400002
"1616","2013-06-04",28.6
"1617","2013-06-05",30.200001
"1618","2013-06-06",29.9
"1619","2013-06-07",30.299999
"1620","2013-06-10",29.299999
"1621","2013-06-11",29
"1622","2013-06-12",28.700001
"1623","2013-06-13",28.200001
"1624","2013-06-14",28.200001
"1625","2013-06-17",28.200001
"1626","2013-06-18",27.9
"1627","2013-06-19",26.799999
"1628","2013-06-20",28.1
"1629","2013-06-21",28.200001
"1630","2013-06-24",28.5
"1631","2013-06-25",30
"1632","2013-06-26",30.799999
"1633","2013-06-27",30.5
"1634","2013-06-28",30.6
"1635","2013-07-01",30.200001
"1636","2013-07-02",30
"1637","2013-07-03",30
"1638","2013-07-05",29.799999
"1639","2013-07-08",29.4
"1640","2013-07-09",29.700001
"1641","2013-07-10",30.700001
"1642","2013-07-11",30.6
"1643","2013-07-12",30.9
"1644","2013-07-15",30.4
"1645","2013-07-16",30.5
"1646","2013-07-17",30.6
"1647","2013-07-18",29.799999
"1648","2013-07-19",30.4
"1649","2013-07-22",31.4
"1650","2013-07-23",31.200001
"1651","2013-07-24",30.4
"1652","2013-07-25",30.6
"1653","2013-07-26",30.200001
"1654","2013-07-29",30.799999
"1655","2013-07-30",30.299999
"1656","2013-07-31",29.799999
"1657","2013-08-01",30.200001
"1658","2013-08-02",30.1
"1659","2013-08-05",30.200001
"1660","2013-08-06",30.4
"1661","2013-08-07",30.4
"1662","2013-08-08",30.1
"1663","2013-08-09",30.700001
"1664","2013-08-12",30.5
"1665","2013-08-13",30.299999
"1666","2013-08-14",30.700001
"1667","2013-08-15",31.4
"1668","2013-08-16",32.599998
"1669","2013-08-19",31.6
"1670","2013-08-20",31.9
"1671","2013-08-21",32
"1672","2013-08-22",32.099998
"1673","2013-08-23",32.200001
"1674","2013-08-26",31.5
"1675","2013-08-27",29.799999
"1676","2013-08-28",29.299999
"1677","2013-08-29",30.4
"1678","2013-08-30",29.9
"1679","2013-09-03",30.1
"1680","2013-09-04",29.6
"1681","2013-09-05",29.799999
"1682","2013-09-06",29.9
"1683","2013-09-09",30.1
"1684","2013-09-10",30.5
"1685","2013-09-11",32.299999
"1686","2013-09-12",33.099998
"1687","2013-09-13",32.200001
"1688","2013-09-16",34.299999
"1689","2013-09-17",34.799999
"1690","2013-09-18",33.299999
"1691","2013-09-19",33.900002
"1692","2013-09-20",33.5
"1693","2013-09-23",32.599998
"1694","2013-09-24",33.099998
"1695","2013-09-25",32.900002
"1696","2013-09-26",33.400002
"1697","2013-09-27",33.400002
"1698","2013-09-30",33.799999
"1699","2013-10-01",34.5
"1700","2013-10-02",35.099998
"1701","2013-10-03",33.700001
"1702","2013-10-04",33.5
"1703","2013-10-07",32.900002
"1704","2013-10-08",32
"1705","2013-10-09",32.900002
"1706","2013-10-10",34.400002
"1707","2013-10-11",34.099998
"1708","2013-10-14",34.200001
"1709","2013-10-15",33.900002
"1710","2013-10-16",34.5
"1711","2013-10-17",36.400002
"1712","2013-10-18",37
"1713","2013-10-21",36.299999
"1714","2013-10-22",37
"1715","2013-10-23",36.5
"1716","2013-10-24",36.200001
"1717","2013-10-25",36.5
"1718","2013-10-28",35.400002
"1719","2013-10-29",35.700001
"1720","2013-10-30",33.5
"1721","2013-10-31",32.799999
"1722","2013-11-01",32.599998
"1723","2013-11-04",33.599998
"1724","2013-11-05",33.299999
"1725","2013-11-06",33.700001
"1726","2013-11-07",32.400002
"1727","2013-11-08",32.799999
"1728","2013-11-11",32.900002
"1729","2013-11-12",33.299999
"1730","2013-11-13",33.799999
"1731","2013-11-14",33
"1732","2013-11-15",33.5
"1733","2013-11-18",33.599998
"1734","2013-11-19",32.599998
"1735","2013-11-20",32.900002
"1736","2013-11-21",32.700001
"1737","2013-11-22",32.5
"1738","2013-11-25",32.299999
"1739","2013-11-26",32.099998
"1740","2013-11-27",32.5
"1741","2013-11-29",32.900002
"1742","2013-12-02",32.400002
"1743","2013-12-03",32.299999
"1744","2013-12-04",32.200001
"1745","2013-12-05",32.400002
"1746","2013-12-06",32.299999
"1747","2013-12-09",32.700001
"1748","2013-12-10",31.9
"1749","2013-12-11",32
"1750","2013-12-12",32.599998
"1751","2013-12-13",33
"1752","2013-12-16",32.900002
"1753","2013-12-17",33.700001
"1754","2013-12-18",32.799999
"1755","2013-12-19",32.799999
"1756","2013-12-20",32.599998
"1757","2013-12-23",33.5
"1758","2013-12-24",32.799999
"1759","2013-12-26",33.099998
"1760","2013-12-27",33
"1761","2013-12-30",32.400002
"1762","2013-12-31",35.200001
"1763","2014-01-02",37.700001
"1764","2014-01-03",35.799999
"1765","2014-01-06",39.400002
"1766","2014-01-07",41.099998
"1767","2014-01-08",42.099998
"1768","2014-01-09",42.099998
"1769","2014-01-10",42.299999
"1770","2014-01-13",43.5
"1771","2014-01-14",43.5
"1772","2014-01-15",43
"1773","2014-01-16",44.700001
"1774","2014-01-17",44.299999
"1775","2014-01-21",41.700001
"1776","2014-01-22",42.5
"1777","2014-01-23",43
"1778","2014-01-24",42.200001
"1779","2014-01-27",41.299999
"1780","2014-01-28",41.200001
"1781","2014-01-29",40
"1782","2014-01-30",39.799999
"1783","2014-01-31",39.400002
"1784","2014-02-03",38.599998
"1785","2014-02-04",38.200001
"1786","2014-02-05",38.5
"1787","2014-02-06",37.599998
"1788","2014-02-07",39.400002
"1789","2014-02-10",40.599998
"1790","2014-02-11",41.599998
"1791","2014-02-12",40.599998
"1792","2014-02-13",40.299999
"1793","2014-02-14",40
"1794","2014-02-18",41
"1795","2014-02-19",40
"1796","2014-02-20",40.200001
"1797","2014-02-21",40.5
"1798","2014-02-24",40.700001
"1799","2014-02-25",40.5
"1800","2014-02-26",40.799999
"1801","2014-02-27",41.299999
"1802","2014-02-28",41.099998
"1803","2014-03-03",40.299999
"1804","2014-03-04",40.900002
"1805","2014-03-05",40.599998
"1806","2014-03-06",42.299999
"1807","2014-03-07",41
"1808","2014-03-10",40
"1809","2014-03-11",40
"1810","2014-03-12",40.299999
"1811","2014-03-13",38.700001
"1812","2014-03-14",38.599998
"1813","2014-03-17",39.400002
"1814","2014-03-18",40.400002
"1815","2014-03-19",40
"1816","2014-03-20",39.700001
"1817","2014-03-21",39
"1818","2014-03-24",38
"1819","2014-03-25",38.099998
"1820","2014-03-26",36.599998
"1821","2014-03-27",36.299999
"1822","2014-03-28",36.700001
"1823","2014-03-31",37
"1824","2014-04-01",37.200001
"1825","2014-04-02",39
"1826","2014-04-03",38.299999
"1827","2014-04-04",37.299999
"1828","2014-04-07",36.299999
"1829","2014-04-08",36.200001
"1830","2014-04-09",37.5
"1831","2014-04-10",35.799999
"1832","2014-04-11",34.599998
"1833","2014-04-14",33.799999
"1834","2014-04-15",34
"1835","2014-04-16",34.799999
"1836","2014-04-17",35.400002
"1837","2014-04-21",34.799999
"1838","2014-04-22",37.099998
"1839","2014-04-23",36.400002
"1840","2014-04-24",36.400002
"1841","2014-04-25",35.599998
"1842","2014-04-28",36
"1843","2014-04-29",35.599998
"1844","2014-04-30",35.799999
"1845","2014-05-01",36
"1846","2014-05-02",35.799999
"1847","2014-05-05",36.299999
"1848","2014-05-06",35.799999
"1849","2014-05-07",35.200001
"1850","2014-05-08",34.599998
"1851","2014-05-09",34.700001
"1852","2014-05-12",34.700001
"1853","2014-05-13",35.099998
"1854","2014-05-14",34.900002
"1855","2014-05-15",33.900002
"1856","2014-05-16",34.099998
"1857","2014-05-19",35
"1858","2014-05-20",34.900002
"1859","2014-05-21",34.400002
"1860","2014-05-22",34.200001
"1861","2014-05-23",34.200001
"1862","2014-05-27",34
"1863","2014-05-28",34.799999
"1864","2014-05-29",34.5
"1865","2014-05-30",34.400002
"1866","2014-06-02",33.599998
"1867","2014-06-03",32.900002
"1868","2014-06-04",33.099998
"1869","2014-06-05",33.099998
"1870","2014-06-06",33.200001
"1871","2014-06-09",33
"1872","2014-06-10",33.299999
"1873","2014-06-11",32.900002
"1874","2014-06-12",32.599998
"1875","2014-06-13",32.5
"1876","2014-06-16",31.9
"1877","2014-06-17",31.9
"1878","2014-06-18",31.9
"1879","2014-06-19",31.9
"1880","2014-06-20",32.299999
"1881","2014-06-23",31.799999
"1882","2014-06-24",31.6
"1883","2014-06-25",31.299999
"1884","2014-06-26",31.1
"1885","2014-06-27",31.200001
"1886","2014-06-30",31.200001
"1887","2014-07-01",31.5
"1888","2014-07-02",30.799999
"1889","2014-07-03",31.200001
"1890","2014-07-07",30.200001
"1891","2014-07-08",29
"1892","2014-07-09",29.299999
"1893","2014-07-10",29.299999
"1894","2014-07-11",29.5
"1895","2014-07-14",30.6
"1896","2014-07-15",30.4
"1897","2014-07-16",30.299999
"1898","2014-07-17",29.200001
"1899","2014-07-18",29.700001
"1900","2014-07-21",30.1
"1901","2014-07-22",29.799999
"1902","2014-07-23",29.299999
"1903","2014-07-24",29
"1904","2014-07-25",29
"1905","2014-07-28",28.5
"1906","2014-07-29",28.6
"1907","2014-07-30",28.5
"1908","2014-07-31",28.299999
"1909","2014-08-01",27.5
"1910","2014-08-04",27.5
"1911","2014-08-05",27.299999
"1912","2014-08-06",27.200001
"1913","2014-08-07",26.4
"1914","2014-08-08",27
"1915","2014-08-11",27.200001
"1916","2014-08-12",26.6
"1917","2014-08-13",26.1
"1918","2014-08-14",26.200001
"1919","2014-08-15",26.5
"1920","2014-08-18",26.5
"1921","2014-08-19",26.4
"1922","2014-08-20",26.299999
"1923","2014-08-21",26.1
"1924","2014-08-22",26.6
"1925","2014-08-25",26.5
"1926","2014-08-26",27.700001
"1927","2014-08-27",28.200001
"1928","2014-08-28",27.799999
"1929","2014-08-29",27.5
"1930","2014-09-02",28.299999
"1931","2014-09-03",28.799999
"1932","2014-09-04",28.700001
"1933","2014-09-05",29.200001
"1934","2014-09-08",29.9
"1935","2014-09-09",29.1
"1936","2014-09-10",28.4
"1937","2014-09-11",27.6
"1938","2014-09-12",27.6
"1939","2014-09-15",26.9
"1940","2014-09-16",28
"1941","2014-09-17",29.700001
"1942","2014-09-18",29.299999
"1943","2014-09-19",29.4
"1944","2014-09-22",28.700001
"1945","2014-09-23",29.200001
"1946","2014-09-24",30.4
"1947","2014-09-25",29.299999
"1948","2014-09-26",29.5
"1949","2014-09-29",29.1
"1950","2014-09-30",28.6
"1951","2014-10-01",27.200001
"1952","2014-10-02",27.799999
"1953","2014-10-03",28.299999
"1954","2014-10-06",30.4
