"","date","KGC"
"979","2010-11-18",17.799999
"980","2010-11-19",17.879999
"981","2010-11-22",18.1
"982","2010-11-23",18
"983","2010-11-24",18.110001
"984","2010-11-26",17.84
"985","2010-11-29",17.360001
"986","2010-11-30",17.43
"987","2010-12-01",17.809999
"988","2010-12-02",18.190001
"989","2010-12-03",18.75
"990","2010-12-06",19.200001
"991","2010-12-07",18.6
"992","2010-12-08",18.24
"993","2010-12-09",18.440001
"994","2010-12-10",18.440001
"995","2010-12-13",18.33
"996","2010-12-14",18.49
"997","2010-12-15",18.459999
"998","2010-12-16",18.280001
"999","2010-12-17",18.83
"1000","2010-12-20",18.42
"1001","2010-12-21",18.35
"1002","2010-12-22",18.33
"1003","2010-12-23",18.530001
"1004","2010-12-27",18.42
"1005","2010-12-28",18.92
"1006","2010-12-29",18.950001
"1007","2010-12-30",18.809999
"1008","2010-12-31",18.959999
"1009","2011-01-03",18.719999
"1010","2011-01-04",18.190001
"1011","2011-01-05",17.799999
"1012","2011-01-06",17.48
"1013","2011-01-07",17.52
"1014","2011-01-10",17.360001
"1015","2011-01-11",17.690001
"1016","2011-01-12",17.85
"1017","2011-01-13",17.280001
"1018","2011-01-14",16.799999
"1019","2011-01-18",16.83
"1020","2011-01-19",16.959999
"1021","2011-01-20",17.02
"1022","2011-01-21",16.91
"1023","2011-01-24",16.610001
"1024","2011-01-25",16.32
"1025","2011-01-26",17.15
"1026","2011-01-27",16.709999
"1027","2011-01-28",16.950001
"1028","2011-01-31",16.639999
"1029","2011-02-01",16.98
"1030","2011-02-02",16.98
"1031","2011-02-03",17.309999
"1032","2011-02-04",16.950001
"1033","2011-02-07",16.82
"1034","2011-02-08",17.18
"1035","2011-02-09",16.75
"1036","2011-02-10",16.59
"1037","2011-02-11",16.440001
"1038","2011-02-14",16.459999
"1039","2011-02-15",16.639999
"1040","2011-02-16",16.99
"1041","2011-02-17",16.639999
"1042","2011-02-18",16.469999
"1043","2011-02-22",15.54
"1044","2011-02-23",15.88
"1045","2011-02-24",15.63
"1046","2011-02-25",16
"1047","2011-02-28",15.86
"1048","2011-03-01",15.82
"1049","2011-03-02",15.6
"1050","2011-03-03",15.64
"1051","2011-03-04",15.64
"1052","2011-03-07",15.79
"1053","2011-03-08",15.54
"1054","2011-03-09",15.36
"1055","2011-03-10",14.99
"1056","2011-03-11",15.36
"1057","2011-03-14",15.22
"1058","2011-03-15",14.79
"1059","2011-03-16",14.41
"1060","2011-03-17",14.53
"1061","2011-03-18",14.74
"1062","2011-03-21",15.34
"1063","2011-03-22",15.87
"1064","2011-03-23",16.4
"1065","2011-03-24",16.469999
"1066","2011-03-25",16.07
"1067","2011-03-28",15.58
"1068","2011-03-29",15.34
"1069","2011-03-30",15.78
"1070","2011-03-31",15.75
"1071","2011-04-01",15.36
"1072","2011-04-04",15.39
"1073","2011-04-05",16.23
"1074","2011-04-06",16.389999
"1075","2011-04-07",16.35
"1076","2011-04-08",16.6
"1077","2011-04-11",16.1
"1078","2011-04-12",15.66
"1079","2011-04-13",15.53
"1080","2011-04-14",15.69
"1081","2011-04-15",15.67
"1082","2011-04-18",15.22
"1083","2011-04-19",15.24
"1084","2011-04-20",15.37
"1085","2011-04-21",15.35
"1086","2011-04-25",15.23
"1087","2011-04-26",15.21
"1088","2011-04-27",15.67
"1089","2011-04-28",15.69
"1090","2011-04-29",15.84
"1091","2011-05-02",15.37
"1092","2011-05-03",14.94
"1093","2011-05-04",15.51
"1094","2011-05-05",14.78
"1095","2011-05-06",15.01
"1096","2011-05-09",15.04
"1097","2011-05-10",15.1
"1098","2011-05-11",14.55
"1099","2011-05-12",14.43
"1100","2011-05-13",14.24
"1101","2011-05-16",14.27
"1102","2011-05-17",14.62
"1103","2011-05-18",14.84
"1104","2011-05-19",14.86
"1105","2011-05-20",14.94
"1106","2011-05-23",14.8
"1107","2011-05-24",15.19
"1108","2011-05-25",15.31
"1109","2011-05-26",15.31
"1110","2011-05-27",16.110001
"1111","2011-05-31",15.72
"1112","2011-06-01",15.75
"1113","2011-06-02",15.79
"1114","2011-06-03",15.9
"1115","2011-06-06",15.61
"1116","2011-06-07",15.44
"1117","2011-06-08",15.09
"1118","2011-06-09",15.63
"1119","2011-06-10",15.5
"1120","2011-06-13",15.5
"1121","2011-06-14",15.45
"1122","2011-06-15",15.44
"1123","2011-06-16",14.94
"1124","2011-06-17",15.06
"1125","2011-06-20",14.88
"1126","2011-06-21",15.37
"1127","2011-06-22",15.75
"1128","2011-06-23",15.51
"1129","2011-06-24",15.14
"1130","2011-06-27",15.24
"1131","2011-06-28",15.16
"1132","2011-06-29",15.51
"1133","2011-06-30",15.8
"1134","2011-07-01",15.79
"1135","2011-07-05",16.540001
"1136","2011-07-06",16.67
"1137","2011-07-07",16.59
"1138","2011-07-08",16.67
"1139","2011-07-11",16.309999
"1140","2011-07-12",16.73
"1141","2011-07-13",17.07
"1142","2011-07-14",17.01
"1143","2011-07-15",17.4
"1144","2011-07-18",17.66
"1145","2011-07-19",17.43
"1146","2011-07-20",17.469999
"1147","2011-07-21",17.370001
"1148","2011-07-22",17.58
"1149","2011-07-25",17.389999
"1150","2011-07-26",17.35
"1151","2011-07-27",16.709999
"1152","2011-07-28",16.73
"1153","2011-07-29",16.34
"1154","2011-08-01",16.58
"1155","2011-08-02",16.809999
"1156","2011-08-03",16.959999
"1157","2011-08-04",15.77
"1158","2011-08-05",15.66
"1159","2011-08-08",15.31
"1160","2011-08-09",15.98
"1161","2011-08-10",16.26
"1162","2011-08-11",15.59
"1163","2011-08-12",15.6
"1164","2011-08-15",16.4
"1165","2011-08-16",16.33
"1166","2011-08-17",16.76
"1167","2011-08-18",16.440001
"1168","2011-08-19",16.790001
"1169","2011-08-22",17.65
"1170","2011-08-23",17.059999
"1171","2011-08-24",16.74
"1172","2011-08-25",17.059999
"1173","2011-08-26",17.629999
"1174","2011-08-29",17.4
"1175","2011-08-30",17.5
"1176","2011-08-31",17.290001
"1177","2011-09-01",17.24
"1178","2011-09-02",17.59
"1179","2011-09-06",17.709999
"1180","2011-09-07",17.780001
"1181","2011-09-08",18.18
"1182","2011-09-09",17.950001
"1183","2011-09-12",17.16
"1184","2011-09-13",17.08
"1185","2011-09-14",16.85
"1186","2011-09-15",17.01
"1187","2011-09-16",17.43
"1188","2011-09-19",16.99
"1189","2011-09-20",17.65
"1190","2011-09-21",17
"1191","2011-09-22",15.75
"1192","2011-09-23",15.21
"1193","2011-09-26",15.27
"1194","2011-09-27",15.02
"1195","2011-09-28",14.36
"1196","2011-09-29",14.43
"1197","2011-09-30",14.78
"1198","2011-10-03",14.17
"1199","2011-10-04",13.44
"1200","2011-10-05",13.78
"1201","2011-10-06",14.15
"1202","2011-10-07",13.68
"1203","2011-10-10",14.07
"1204","2011-10-11",14.15
"1205","2011-10-12",14.43
"1206","2011-10-13",14.18
"1207","2011-10-14",14.63
"1208","2011-10-17",14.27
"1209","2011-10-18",14.58
"1210","2011-10-19",13.55
"1211","2011-10-20",13.53
"1212","2011-10-21",13.7
"1213","2011-10-24",14.17
"1214","2011-10-25",14.38
"1215","2011-10-26",14.48
"1216","2011-10-27",14.85
"1217","2011-10-28",14.71
"1218","2011-10-31",14.35
"1219","2011-11-01",14.36
"1220","2011-11-02",14.4
"1221","2011-11-03",14.55
"1222","2011-11-04",14.33
"1223","2011-11-07",14.89
"1224","2011-11-08",14.64
"1225","2011-11-09",14.07
"1226","2011-11-10",13.82
"1227","2011-11-11",14.26
"1228","2011-11-14",14.03
"1229","2011-11-15",13.99
"1230","2011-11-16",13.71
"1231","2011-11-17",13.08
"1232","2011-11-18",12.83
"1233","2011-11-21",12.39
"1234","2011-11-22",13.1
"1235","2011-11-23",12.95
"1236","2011-11-25",12.74
"1237","2011-11-28",13.06
"1238","2011-11-29",13.04
"1239","2011-11-30",13.97
"1240","2011-12-01",13.97
"1241","2011-12-02",13.75
"1242","2011-12-05",13.61
"1243","2011-12-06",13.84
"1244","2011-12-07",13.88
"1245","2011-12-08",13.17
"1246","2011-12-09",13.36
"1247","2011-12-12",12.72
"1248","2011-12-13",12.12
"1249","2011-12-14",11.81
"1250","2011-12-15",11.69
"1251","2011-12-16",12.09
"1252","2011-12-19",11.6
"1253","2011-12-20",11.86
"1254","2011-12-21",11.8
"1255","2011-12-22",11.83
"1256","2011-12-23",11.78
"1257","2011-12-27",11.56
"1258","2011-12-28",11.14
"1259","2011-12-29",11.33
"1260","2011-12-30",11.4
"1261","2012-01-03",12.27
"1262","2012-01-04",12.2
"1263","2012-01-05",12.16
"1264","2012-01-06",12.3
"1265","2012-01-09",12.5
"1266","2012-01-10",12.81
"1267","2012-01-11",12.81
"1268","2012-01-12",12.85
"1269","2012-01-13",12.65
"1270","2012-01-17",10.27
"1271","2012-01-18",10.39
"1272","2012-01-19",10.1
"1273","2012-01-20",10.21
"1274","2012-01-23",10.67
"1275","2012-01-24",10.58
"1276","2012-01-25",11.27
"1277","2012-01-26",11.41
"1278","2012-01-27",11.66
"1279","2012-01-30",11.36
"1280","2012-01-31",11.29
"1281","2012-02-01",11.24
"1282","2012-02-02",11.39
"1283","2012-02-03",11.2
"1284","2012-02-06",11.15
"1285","2012-02-07",11.05
"1286","2012-02-08",11.09
"1287","2012-02-09",10.96
"1288","2012-02-10",10.78
"1289","2012-02-13",10.44
"1290","2012-02-14",10.39
"1291","2012-02-15",10.31
"1292","2012-02-16",11.1
"1293","2012-02-17",10.95
"1294","2012-02-21",11.36
"1295","2012-02-22",11.54
"1296","2012-02-23",11.41
"1297","2012-02-24",11.19
"1298","2012-02-27",11.16
"1299","2012-02-28",11.41
"1300","2012-02-29",11.08
"1301","2012-03-01",11.28
"1302","2012-03-02",10.92
"1303","2012-03-05",10.68
"1304","2012-03-06",10.57
"1305","2012-03-07",10.71
"1306","2012-03-08",10.91
"1307","2012-03-09",11.06
"1308","2012-03-12",10.91
"1309","2012-03-13",10.54
"1310","2012-03-14",9.9
"1311","2012-03-15",9.91
"1312","2012-03-16",9.97
"1313","2012-03-19",9.93
"1314","2012-03-20",10.19
"1315","2012-03-21",10.06
"1316","2012-03-22",9.94
"1317","2012-03-23",10.03
"1318","2012-03-26",10.21
"1319","2012-03-27",9.9
"1320","2012-03-28",9.73
"1321","2012-03-29",9.67
"1322","2012-03-30",9.79
"1323","2012-04-02",9.97
"1324","2012-04-03",9.67
"1325","2012-04-04",9.24
"1326","2012-04-05",9.19
"1327","2012-04-09",9.26
"1328","2012-04-10",9.35
"1329","2012-04-11",9.19
"1330","2012-04-12",9.52
"1331","2012-04-13",9.51
"1332","2012-04-16",9.38
"1333","2012-04-17",9.44
"1334","2012-04-18",9.23
"1335","2012-04-19",9.15
"1336","2012-04-20",9.07
"1337","2012-04-23",8.92
"1338","2012-04-24",8.85
"1339","2012-04-25",9.01
"1340","2012-04-26",8.93
"1341","2012-04-27",9.04
"1342","2012-04-30",8.95
"1343","2012-05-01",8.96
"1344","2012-05-02",8.86
"1345","2012-05-03",8.54
"1346","2012-05-04",8.39
"1347","2012-05-07",8.28
"1348","2012-05-08",7.78
"1349","2012-05-09",7.69
"1350","2012-05-10",7.89
"1351","2012-05-11",7.9
"1352","2012-05-14",7.7
"1353","2012-05-15",7.31
"1354","2012-05-16",7.32
"1355","2012-05-17",7.73
"1356","2012-05-18",7.68
"1357","2012-05-21",8.05
"1358","2012-05-22",8
"1359","2012-05-23",8.25
"1360","2012-05-24",8.43
"1361","2012-05-25",8.28
"1362","2012-05-29",8.12
"1363","2012-05-30",8.16
"1364","2012-05-31",7.97
"1365","2012-06-01",8.53
"1366","2012-06-04",8.59
"1367","2012-06-05",8.7
"1368","2012-06-06",8.62
"1369","2012-06-07",8.09
"1370","2012-06-08",8.28
"1371","2012-06-11",8.22
"1372","2012-06-12",8.34
"1373","2012-06-13",8.23
"1374","2012-06-14",8.7
"1375","2012-06-15",8.86
"1376","2012-06-18",9.17
"1377","2012-06-19",9.18
"1378","2012-06-20",8.9
"1379","2012-06-21",8.37
"1380","2012-06-22",8.27
"1381","2012-06-25",8.41
"1382","2012-06-26",8.27
"1383","2012-06-27",8.25
"1384","2012-06-28",7.91
"1385","2012-06-29",8.15
"1386","2012-07-02",8.39
"1387","2012-07-03",8.82
"1388","2012-07-05",8.69
"1389","2012-07-06",8.27
"1390","2012-07-09",8.28
"1391","2012-07-10",7.88
"1392","2012-07-11",7.87
"1393","2012-07-12",7.87
"1394","2012-07-13",8.41
"1395","2012-07-16",8.33
"1396","2012-07-17",8
"1397","2012-07-18",7.87
"1398","2012-07-19",8.02
"1399","2012-07-20",8.03
"1400","2012-07-23",7.88
"1401","2012-07-24",7.74
"1402","2012-07-25",8.08
"1403","2012-07-26",8.42
"1404","2012-07-27",8.46
"1405","2012-07-30",8.53
"1406","2012-07-31",8.31
"1407","2012-08-01",7.94
"1408","2012-08-02",7.47
"1409","2012-08-03",7.72
"1410","2012-08-06",7.75
"1411","2012-08-07",7.84
"1412","2012-08-08",7.83
"1413","2012-08-09",8.06
"1414","2012-08-10",8.24
"1415","2012-08-13",8.05
"1416","2012-08-14",8.02
"1417","2012-08-15",8.13
"1418","2012-08-16",8.37
"1419","2012-08-17",8.31
"1420","2012-08-20",8.4
"1421","2012-08-21",8.5
"1422","2012-08-22",8.77
"1423","2012-08-23",8.84
"1424","2012-08-24",9.03
"1425","2012-08-27",8.84
"1426","2012-08-28",8.79
"1427","2012-08-29",8.63
"1428","2012-08-30",8.51
"1429","2012-08-31",8.9
"1430","2012-09-04",8.87
"1431","2012-09-05",8.84
"1432","2012-09-06",9.13
"1433","2012-09-07",9.66
"1434","2012-09-10",9.44
"1435","2012-09-11",9.46
"1436","2012-09-12",9.56
"1437","2012-09-13",9.9
"1438","2012-09-14",10.27
"1439","2012-09-17",10.19
"1440","2012-09-18",10.22
"1441","2012-09-19",10.37
"1442","2012-09-20",10.28
"1443","2012-09-21",10.33
"1444","2012-09-24",9.94
"1445","2012-09-25",9.71
"1446","2012-09-26",9.78
"1447","2012-09-27",10.14
"1448","2012-09-28",10.21
"1449","2012-10-01",10.37
"1450","2012-10-02",10.53
"1451","2012-10-03",10.43
"1452","2012-10-04",11.08
"1453","2012-10-05",10.84
"1454","2012-10-08",10.72
"1455","2012-10-09",10.42
"1456","2012-10-10",10.45
"1457","2012-10-11",10.34
"1458","2012-10-12",10.18
"1459","2012-10-15",10.21
"1460","2012-10-16",10.34
"1461","2012-10-17",10.43
"1462","2012-10-18",10.12
"1463","2012-10-19",10.1
"1464","2012-10-22",10.22
"1465","2012-10-23",9.88
"1466","2012-10-24",9.66
"1467","2012-10-25",9.75
"1468","2012-10-26",9.64
"1469","2012-10-31",9.99
"1470","2012-11-01",9.9
"1471","2012-11-02",9.37
"1472","2012-11-05",9.22
"1473","2012-11-06",9.36
"1474","2012-11-07",9.39
"1475","2012-11-08",10.14
"1476","2012-11-09",10.32
"1477","2012-11-12",10.22
"1478","2012-11-13",9.99
"1479","2012-11-14",9.55
"1480","2012-11-15",9.32
"1481","2012-11-16",9.51
"1482","2012-11-19",9.62
"1483","2012-11-20",9.66
"1484","2012-11-21",9.92
"1485","2012-11-23",10.12
"1486","2012-11-26",10.4
"1487","2012-11-27",10.25
"1488","2012-11-28",10.34
"1489","2012-11-29",10.27
"1490","2012-11-30",10.08
"1491","2012-12-03",9.86
"1492","2012-12-04",9.89
"1493","2012-12-05",9.51
"1494","2012-12-06",9.63
"1495","2012-12-07",9.72
"1496","2012-12-10",9.76
"1497","2012-12-11",9.84
"1498","2012-12-12",10.07
"1499","2012-12-13",9.73
"1500","2012-12-14",9.77
"1501","2012-12-17",9.75
"1502","2012-12-18",9.55
"1503","2012-12-19",9.45
"1504","2012-12-20",9.4
"1505","2012-12-21",9.38
"1506","2012-12-24",9.46
"1507","2012-12-26",9.47
"1508","2012-12-27",9.54
"1509","2012-12-28",9.42
"1510","2012-12-31",9.72
"1511","2013-01-02",9.86
"1512","2013-01-03",9.42
"1513","2013-01-04",9.4
"1514","2013-01-07",9.33
"1515","2013-01-08",9.49
"1516","2013-01-09",9.33
"1517","2013-01-10",9.48
"1518","2013-01-11",9.44
"1519","2013-01-14",9.44
"1520","2013-01-15",9.69
"1521","2013-01-16",9.62
"1522","2013-01-17",9.49
"1523","2013-01-18",9.53
"1524","2013-01-22",9.87
"1525","2013-01-23",9.49
"1526","2013-01-24",8.98
"1527","2013-01-25",8.53
"1528","2013-01-28",8.3
"1529","2013-01-29",8.46
"1530","2013-01-30",8.36
"1531","2013-01-31",8.23
"1532","2013-02-01",8.31
"1533","2013-02-04",8.24
"1534","2013-02-05",8.22
"1535","2013-02-06",8.24
"1536","2013-02-07",8.27
"1537","2013-02-08",8.15
"1538","2013-02-11",7.98
"1539","2013-02-12",7.99
"1540","2013-02-13",7.89
"1541","2013-02-14",8.33
"1542","2013-02-15",7.99
"1543","2013-02-19",7.95
"1544","2013-02-20",7.46
"1545","2013-02-21",7.59
"1546","2013-02-22",7.68
"1547","2013-02-25",7.85
"1548","2013-02-26",7.93
"1549","2013-02-27",7.89
"1550","2013-02-28",7.62
"1551","2013-03-01",7.67
"1552","2013-03-04",7.53
"1553","2013-03-05",7.54
"1554","2013-03-06",7.86
"1555","2013-03-07",7.8
"1556","2013-03-08",7.92
"1557","2013-03-11",7.76
"1558","2013-03-12",7.98
"1559","2013-03-13",7.74
"1560","2013-03-14",7.94
"1561","2013-03-15",7.91
"1562","2013-03-18",7.98
"1563","2013-03-19",7.98
"1564","2013-03-20",7.91
"1565","2013-03-21",8.11
"1566","2013-03-22",8.13
"1567","2013-03-25",7.91
"1568","2013-03-26",7.87
"1569","2013-03-27",7.97
"1570","2013-03-28",7.93
"1571","2013-04-01",7.86
"1572","2013-04-02",7.5
"1573","2013-04-03",7.05
"1574","2013-04-04",7.15
"1575","2013-04-05",7.07
"1576","2013-04-08",7.02
"1577","2013-04-09",7.26
"1578","2013-04-10",7.03
"1579","2013-04-11",6.8
"1580","2013-04-12",6.32
"1581","2013-04-15",5.44
"1582","2013-04-16",5.41
"1583","2013-04-17",5
"1584","2013-04-18",5.28
"1585","2013-04-19",5.33
"1586","2013-04-22",5.5
"1587","2013-04-23",5.4
"1588","2013-04-24",5.66
"1589","2013-04-25",5.66
"1590","2013-04-26",5.49
"1591","2013-04-29",5.44
"1592","2013-04-30",5.44
"1593","2013-05-01",5.37
"1594","2013-05-02",5.35
"1595","2013-05-03",5.35
"1596","2013-05-06",5.32
"1597","2013-05-07",5.28
"1598","2013-05-08",5.6
"1599","2013-05-09",5.59
"1600","2013-05-10",5.48
"1601","2013-05-13",5.33
"1602","2013-05-14",5.34
"1603","2013-05-15",5.28
"1604","2013-05-16",5.42
"1605","2013-05-17",5.26
"1606","2013-05-20",5.67
"1607","2013-05-21",5.48
"1608","2013-05-22",5.68
"1609","2013-05-23",5.85
"1610","2013-05-24",5.8
"1611","2013-05-28",5.65
"1612","2013-05-29",5.86
"1613","2013-05-30",6.37
"1614","2013-05-31",6.41
"1615","2013-06-03",6.59
"1616","2013-06-04",6.44
"1617","2013-06-05",6.51
"1618","2013-06-06",6.58
"1619","2013-06-07",6.27
"1620","2013-06-10",6.32
"1621","2013-06-11",5.94
"1622","2013-06-12",5.88
"1623","2013-06-13",6.01
"1624","2013-06-14",5.82
"1625","2013-06-17",5.87
"1626","2013-06-18",5.77
"1627","2013-06-19",5.51
"1628","2013-06-20",5.05
"1629","2013-06-21",5.03
"1630","2013-06-24",4.87
"1631","2013-06-25",4.82
"1632","2013-06-26",4.56
"1633","2013-06-27",4.64
"1634","2013-06-28",5.1
"1635","2013-07-01",5.1
"1636","2013-07-02",4.9
"1637","2013-07-03",5.06
"1638","2013-07-05",4.75
"1639","2013-07-08",4.6
"1640","2013-07-09",4.59
"1641","2013-07-10",4.62
"1642","2013-07-11",4.95
"1643","2013-07-12",4.85
"1644","2013-07-15",4.79
"1645","2013-07-16",5.1
"1646","2013-07-17",4.96
"1647","2013-07-18",4.91
"1648","2013-07-19",5.14
"1649","2013-07-22",5.57
"1650","2013-07-23",5.67
"1651","2013-07-24",5.36
"1652","2013-07-25",5.37
"1653","2013-07-26",5.47
"1654","2013-07-29",5.36
"1655","2013-07-30",5.26
"1656","2013-07-31",5.23
"1657","2013-08-01",5.12
"1658","2013-08-02",5.1
"1659","2013-08-05",5.1
"1660","2013-08-06",4.96
"1661","2013-08-07",4.93
"1662","2013-08-08",5.23
"1663","2013-08-09",5.24
"1664","2013-08-12",5.57
"1665","2013-08-13",5.39
"1666","2013-08-14",5.78
"1667","2013-08-15",6.06
"1668","2013-08-16",5.92
"1669","2013-08-19",5.71
"1670","2013-08-20",5.91
"1671","2013-08-21",5.55
"1672","2013-08-22",5.67
"1673","2013-08-23",5.84
"1674","2013-08-26",5.9
"1675","2013-08-27",5.64
"1676","2013-08-28",5.5
"1677","2013-08-29",5.51
"1678","2013-08-30",5.5
"1679","2013-09-03",5.57
"1680","2013-09-04",5.6
"1681","2013-09-05",5.44
"1682","2013-09-06",5.54
"1683","2013-09-09",5.5
"1684","2013-09-10",5.35
"1685","2013-09-11",5.43
"1686","2013-09-12",5.11
"1687","2013-09-13",5.18
"1688","2013-09-16",5.19
"1689","2013-09-17",5.26
"1690","2013-09-18",5.71
"1691","2013-09-19",5.55
"1692","2013-09-20",5.19
"1693","2013-09-23",5.11
"1694","2013-09-24",4.98
"1695","2013-09-25",5.1
"1696","2013-09-26",5.02
"1697","2013-09-27",4.99
"1698","2013-09-30",5.05
"1699","2013-10-01",4.93
"1700","2013-10-02",4.87
"1701","2013-10-03",4.84
"1702","2013-10-04",4.81
"1703","2013-10-07",4.91
"1704","2013-10-08",4.78
"1705","2013-10-09",4.77
"1706","2013-10-10",4.71
"1707","2013-10-11",4.65
"1708","2013-10-14",4.63
"1709","2013-10-15",4.8
"1710","2013-10-16",4.7
"1711","2013-10-17",4.88
"1712","2013-10-18",4.86
"1713","2013-10-21",5.04
"1714","2013-10-22",5.2
"1715","2013-10-23",4.97
"1716","2013-10-24",5.14
"1717","2013-10-25",5.18
"1718","2013-10-28",5.28
"1719","2013-10-29",5.15
"1720","2013-10-30",5.33
"1721","2013-10-31",5.07
"1722","2013-11-01",4.82
"1723","2013-11-04",5.01
"1724","2013-11-05",4.92
"1725","2013-11-06",5.05
"1726","2013-11-07",4.89
"1727","2013-11-08",4.93
"1728","2013-11-11",4.94
"1729","2013-11-12",4.9
"1730","2013-11-13",4.98
"1731","2013-11-14",5.16
"1732","2013-11-15",5.1
"1733","2013-11-18",4.92
"1734","2013-11-19",4.95
"1735","2013-11-20",4.75
"1736","2013-11-21",4.67
"1737","2013-11-22",4.68
"1738","2013-11-25",4.71
"1739","2013-11-26",4.64
"1740","2013-11-27",4.65
"1741","2013-11-29",4.71
"1742","2013-12-02",4.52
"1743","2013-12-03",4.51
"1744","2013-12-04",4.62
"1745","2013-12-05",4.56
"1746","2013-12-06",4.54
"1747","2013-12-09",4.58
"1748","2013-12-10",4.84
"1749","2013-12-11",4.6
"1750","2013-12-12",4.6
"1751","2013-12-13",4.59
"1752","2013-12-16",4.63
"1753","2013-12-17",4.6
"1754","2013-12-18",4.5
"1755","2013-12-19",4.41
"1756","2013-12-20",4.28
"1757","2013-12-23",4.3
"1758","2013-12-24",4.38
"1759","2013-12-26",4.36
"1760","2013-12-27",4.4
"1761","2013-12-30",4.28
"1762","2013-12-31",4.38
"1763","2014-01-02",4.48
"1764","2014-01-03",4.51
"1765","2014-01-06",4.6
"1766","2014-01-07",4.59
"1767","2014-01-08",4.55
"1768","2014-01-09",4.44
"1769","2014-01-10",4.5
"1770","2014-01-13",4.58
"1771","2014-01-14",4.46
"1772","2014-01-15",4.5
"1773","2014-01-16",4.54
"1774","2014-01-17",4.74
"1775","2014-01-21",4.8
"1776","2014-01-22",4.63
"1777","2014-01-23",4.73
"1778","2014-01-24",4.65
"1779","2014-01-27",4.49
"1780","2014-01-28",4.58
"1781","2014-01-29",4.67
"1782","2014-01-30",4.6
"1783","2014-01-31",4.58
"1784","2014-02-03",4.56
"1785","2014-02-04",4.61
"1786","2014-02-05",4.57
"1787","2014-02-06",4.58
"1788","2014-02-07",4.82
"1789","2014-02-10",5.09
"1790","2014-02-11",5.37
"1791","2014-02-12",5.15
"1792","2014-02-13",5.15
"1793","2014-02-14",5.22
"1794","2014-02-18",5.17
"1795","2014-02-19",5.01
"1796","2014-02-20",5.28
"1797","2014-02-21",5.24
"1798","2014-02-24",5.27
"1799","2014-02-25",5.19
"1800","2014-02-26",5.15
"1801","2014-02-27",5.17
"1802","2014-02-28",5.22
"1803","2014-03-03",5.19
"1804","2014-03-04",5.15
"1805","2014-03-05",5.06
"1806","2014-03-06",4.99
"1807","2014-03-07",4.89
"1808","2014-03-10",4.92
"1809","2014-03-11",4.87
"1810","2014-03-12",4.95
"1811","2014-03-13",5.23
"1812","2014-03-14",5.17
"1813","2014-03-17",4.94
"1814","2014-03-18",4.96
"1815","2014-03-19",4.8
"1816","2014-03-20",4.8
"1817","2014-03-21",4.8
"1818","2014-03-24",4.56
"1819","2014-03-25",4.49
"1820","2014-03-26",4.25
"1821","2014-03-27",4.06
"1822","2014-03-28",4.21
"1823","2014-03-31",4.14
"1824","2014-04-01",4.16
"1825","2014-04-02",4.27
"1826","2014-04-03",4.21
"1827","2014-04-04",4.3
"1828","2014-04-07",4.26
"1829","2014-04-08",4.23
"1830","2014-04-09",4.3
"1831","2014-04-10",4.22
"1832","2014-04-11",4.18
"1833","2014-04-14",4.14
"1834","2014-04-15",4.1
"1835","2014-04-16",4.12
"1836","2014-04-17",4.07
"1837","2014-04-21",4.1
"1838","2014-04-22",4.1
"1839","2014-04-23",4.16
"1840","2014-04-24",4.09
"1841","2014-04-25",4.18
"1842","2014-04-28",4.04
"1843","2014-04-29",4.12
"1844","2014-04-30",4.06
"1845","2014-05-01",4.06
"1846","2014-05-02",4.12
"1847","2014-05-05",4.13
"1848","2014-05-06",4.08
"1849","2014-05-07",3.99
"1850","2014-05-08",3.99
"1851","2014-05-09",4.05
"1852","2014-05-12",4.08
"1853","2014-05-13",4.05
"1854","2014-05-14",4.02
"1855","2014-05-15",3.97
"1856","2014-05-16",3.93
"1857","2014-05-19",4.01
"1858","2014-05-20",3.98
"1859","2014-05-21",3.96
"1860","2014-05-22",3.98
"1861","2014-05-23",3.96
"1862","2014-05-27",3.82
"1863","2014-05-28",3.73
"1864","2014-05-29",3.73
"1865","2014-05-30",3.78
"1866","2014-06-02",3.77
"1867","2014-06-03",3.81
"1868","2014-06-04",3.79
"1869","2014-06-05",3.88
"1870","2014-06-06",3.89
"1871","2014-06-09",3.87
"1872","2014-06-10",3.98
"1873","2014-06-11",4.03
"1874","2014-06-12",4.13
"1875","2014-06-13",4.13
"1876","2014-06-16",4.12
"1877","2014-06-17",4.1
"1878","2014-06-18",4.18
"1879","2014-06-19",4.42
"1880","2014-06-20",4.35
"1881","2014-06-23",4.34
"1882","2014-06-24",4.17
"1883","2014-06-25",4.15
"1884","2014-06-26",4.16
"1885","2014-06-27",4.03
"1886","2014-06-30",4.14
"1887","2014-07-01",4.2
"1888","2014-07-02",4.29
"1889","2014-07-03",4.25
"1890","2014-07-07",4.15
"1891","2014-07-08",4.22
"1892","2014-07-09",4.35
"1893","2014-07-10",4.27
"1894","2014-07-11",4.36
"1895","2014-07-14",4.26
"1896","2014-07-15",4.12
"1897","2014-07-16",4.18
"1898","2014-07-17",4.22
"1899","2014-07-18",4.19
"1900","2014-07-21",4.16
"1901","2014-07-22",4.12
"1902","2014-07-23",4.09
"1903","2014-07-24",4.01
"1904","2014-07-25",4.12
"1905","2014-07-28",4.14
"1906","2014-07-29",4.12
"1907","2014-07-30",4.06
"1908","2014-07-31",3.99
"1909","2014-08-01",3.98
