"","date","MBII"
"1000","2017-07-21",1.08
"1001","2017-07-24",1.17
"1002","2017-07-25",1.18
"1003","2017-07-26",1.18
"1004","2017-07-27",1.16
"1005","2017-07-28",1.15
"1006","2017-07-31",1.15
"1007","2017-08-01",1.12
"1008","2017-08-02",1.17
"1009","2017-08-03",1.17
"1010","2017-08-04",1.2
"1011","2017-08-07",1.22
"1012","2017-08-08",1.2
"1013","2017-08-09",1.18
"1014","2017-08-10",1.13
"1015","2017-08-11",1.11
"1016","2017-08-14",1.1
"1017","2017-08-15",1.03
"1018","2017-08-16",1.01
"1019","2017-08-17",0.93
"1020","2017-08-18",0.96
"1021","2017-08-21",0.99
"1022","2017-08-22",1.11
"1023","2017-08-23",1.04
"1024","2017-08-24",1.05
"1025","2017-08-25",1.2
"1026","2017-08-28",1.22
"1027","2017-08-29",1.24
"1028","2017-08-30",1.2
"1029","2017-08-31",1.19
"1030","2017-09-01",1.14
"1031","2017-09-05",1.15
"1032","2017-09-06",1.15
"1033","2017-09-07",1.16
"1034","2017-09-08",1.2
"1035","2017-09-11",1.15
"1036","2017-09-12",1.16
"1037","2017-09-13",1.15
"1038","2017-09-14",1.12
"1039","2017-09-15",1.11
"1040","2017-09-18",1.1
"1041","2017-09-19",1.08
"1042","2017-09-20",1.05
"1043","2017-09-21",1.06
"1044","2017-09-22",1.18
"1045","2017-09-25",1.17
"1046","2017-09-26",1.15
"1047","2017-09-27",1.15
"1048","2017-09-28",1.16
"1049","2017-09-29",1.15
"1050","2017-10-02",1.16
"1051","2017-10-03",1.14
"1052","2017-10-04",1.11
"1053","2017-10-05",1.13
"1054","2017-10-06",1.1
"1055","2017-10-09",1.06
"1056","2017-10-10",1.07
"1057","2017-10-11",1.05
"1058","2017-10-12",1.05
"1059","2017-10-13",1.03
"1060","2017-10-16",0.99
"1061","2017-10-17",0.99
"1062","2017-10-18",0.98
"1063","2017-10-19",0.97
"1064","2017-10-20",0.92
"1065","2017-10-23",0.92
"1066","2017-10-24",0.9
"1067","2017-10-25",0.91
"1068","2017-10-26",0.94
"1069","2017-10-27",0.92
"1070","2017-10-30",0.94
"1071","2017-10-31",1
"1072","2017-11-01",1
"1073","2017-11-02",0.96
"1074","2017-11-03",0.95
"1075","2017-11-06",0.94
"1076","2017-11-07",0.94
"1077","2017-11-08",0.94
"1078","2017-11-09",0.94
"1079","2017-11-10",0.93
"1080","2017-11-13",0.94
"1081","2017-11-14",1.17
"1082","2017-11-15",1.07
"1083","2017-11-16",1.1
"1084","2017-11-17",1.1
"1085","2017-11-20",1.04
"1086","2017-11-21",1.05
"1087","2017-11-22",1.09
"1088","2017-11-24",1.17
"1089","2017-11-27",1.18
"1090","2017-11-28",1.14
"1091","2017-11-29",1.05
"1092","2017-11-30",1.1
"1093","2017-12-01",1.05
"1094","2017-12-04",1.03
"1095","2017-12-05",0.98
"1096","2017-12-06",0.96
"1097","2017-12-07",0.9
"1098","2017-12-08",0.96
"1099","2017-12-11",0.97
"1100","2017-12-12",0.96
"1101","2017-12-13",0.94
"1102","2017-12-14",0.93
"1103","2017-12-15",0.95
"1104","2017-12-18",1.1
"1105","2017-12-19",1.08
"1106","2017-12-20",1.05
"1107","2017-12-21",1.06
"1108","2017-12-22",1.08
"1109","2017-12-26",1.08
"1110","2017-12-27",1.09
"1111","2017-12-28",1.05
"1112","2017-12-29",1.1
"1113","2018-01-02",1.13
"1114","2018-01-03",1.14
"1115","2018-01-04",1.14
"1116","2018-01-05",1.19
"1117","2018-01-08",1.32
"1118","2018-01-09",1.25
"1119","2018-01-10",1.23
"1120","2018-01-11",1.27
"1121","2018-01-12",1.26
"1122","2018-01-16",1.22
"1123","2018-01-17",1.19
"1124","2018-01-18",1.2
"1125","2018-01-19",1.2
"1126","2018-01-22",1.19
"1127","2018-01-23",1.24
"1128","2018-01-24",1.21
"1129","2018-01-25",1.2
"1130","2018-01-26",1.15
"1131","2018-01-29",1.1
"1132","2018-01-30",1.06
"1133","2018-01-31",1.04
"1134","2018-02-01",1.07
"1135","2018-02-02",1.04
"1136","2018-02-05",1.02
"1137","2018-02-06",1.07
"1138","2018-02-07",1.11
"1139","2018-02-08",1.18
"1140","2018-02-09",1.24
"1141","2018-02-12",1.15
"1142","2018-02-13",1.13
"1143","2018-02-14",1.18
"1144","2018-02-15",1.22
"1145","2018-02-16",1.23
"1146","2018-02-20",1.17
"1147","2018-02-21",1.15
"1148","2018-02-22",1.13
"1149","2018-02-23",1.14
"1150","2018-02-26",1.14
"1151","2018-02-27",1.14
"1152","2018-02-28",1.11
"1153","2018-03-01",1.11
"1154","2018-03-02",1.18
"1155","2018-03-05",1.23
"1156","2018-03-06",1.29
"1157","2018-03-07",1.31
"1158","2018-03-08",1.44
"1159","2018-03-09",1.77
"1160","2018-03-12",1.57
"1161","2018-03-13",1.7
"1162","2018-03-14",1.65
"1163","2018-03-15",1.65
"1164","2018-03-16",1.7
"1165","2018-03-19",1.74
"1166","2018-03-20",1.89
"1167","2018-03-21",1.85
"1168","2018-03-22",1.84
"1169","2018-03-23",1.95
"1170","2018-03-26",2
"1171","2018-03-27",2.32
"1172","2018-03-28",2.08
"1173","2018-03-29",2
"1174","2018-04-02",2.18
"1175","2018-04-03",2.49
"1176","2018-04-04",2.54
"1177","2018-04-05",2.67
"1178","2018-04-06",3.25
"1179","2018-04-09",2.62
"1180","2018-04-10",2.31
"1181","2018-04-11",2.25
"1182","2018-04-12",2.25
"1183","2018-04-13",2.11
"1184","2018-04-16",1.95
"1185","2018-04-17",1.83
"1186","2018-04-18",1.85
"1187","2018-04-19",1.72
"1188","2018-04-20",1.7
"1189","2018-04-23",1.7
"1190","2018-04-24",1.67
"1191","2018-04-25",1.67
"1192","2018-04-26",1.7
"1193","2018-04-27",1.8
"1194","2018-04-30",1.75
"1195","2018-05-01",1.7
"1196","2018-05-02",1.72
"1197","2018-05-03",1.69
"1198","2018-05-04",1.71
"1199","2018-05-07",1.73
"1200","2018-05-08",1.73
"1201","2018-05-09",1.68
"1202","2018-05-10",1.68
"1203","2018-05-11",1.8
"1204","2018-05-14",1.77
"1205","2018-05-15",1.77
"1206","2018-05-16",1.82
"1207","2018-05-17",1.84
"1208","2018-05-18",1.92
"1209","2018-05-21",1.88
"1210","2018-05-22",1.86
"1211","2018-05-23",1.81
"1212","2018-05-24",1.71
"1213","2018-05-25",1.78
"1214","2018-05-29",1.68
"1215","2018-05-30",1.65
"1216","2018-05-31",1.63
"1217","2018-06-01",1.66
"1218","2018-06-04",1.59
"1219","2018-06-05",1.67
"1220","2018-06-06",1.71
"1221","2018-06-07",1.72
"1222","2018-06-08",1.67
"1223","2018-06-11",1.69
"1224","2018-06-12",1.72
"1225","2018-06-13",1.72
"1226","2018-06-14",1.82
"1227","2018-06-15",1.77
"1228","2018-06-18",1.82
"1229","2018-06-19",1.81
"1230","2018-06-20",1.72
"1231","2018-06-21",1.64
"1232","2018-06-22",1.91
"1233","2018-06-25",1.72
"1234","2018-06-26",1.77
"1235","2018-06-27",1.79
"1236","2018-06-28",1.81
"1237","2018-06-29",1.84
"1238","2018-07-02",1.87
"1239","2018-07-03",1.93
"1240","2018-07-05",1.99
"1241","2018-07-06",1.94
"1242","2018-07-09",1.87
"1243","2018-07-10",1.86
"1244","2018-07-11",1.9
"1245","2018-07-12",1.91
"1246","2018-07-13",1.92
"1247","2018-07-16",1.97
"1248","2018-07-17",1.92
"1249","2018-07-18",1.83
"1250","2018-07-19",1.92
"1251","2018-07-20",1.94
"1252","2018-07-23",1.92
"1253","2018-07-24",1.89
"1254","2018-07-25",1.87
"1255","2018-07-26",1.98
"1256","2018-07-27",1.96
"1257","2018-07-30",1.92
"1258","2018-07-31",2.03
"1259","2018-08-01",2.12
"1260","2018-08-02",2.03
"1261","2018-08-03",2.05
"1262","2018-08-06",2
"1263","2018-08-07",1.97
"1264","2018-08-08",1.99
"1265","2018-08-09",1.94
"1266","2018-08-10",1.92
"1267","2018-08-13",1.89
"1268","2018-08-14",1.88
"1269","2018-08-15",1.86
"1270","2018-08-16",1.92
"1271","2018-08-17",1.79
"1272","2018-08-20",1.82
"1273","2018-08-21",1.87
"1274","2018-08-22",1.83
"1275","2018-08-23",1.84
"1276","2018-08-24",1.9
"1277","2018-08-27",1.9
"1278","2018-08-28",1.93
"1279","2018-08-29",1.94
"1280","2018-08-30",2.05
"1281","2018-08-31",2.09
"1282","2018-09-04",2.12
"1283","2018-09-05",2.11
"1284","2018-09-06",1.99
"1285","2018-09-07",2.06
"1286","2018-09-10",2.1
"1287","2018-09-11",2.07
"1288","2018-09-12",1.95
"1289","2018-09-13",2.02
"1290","2018-09-14",2.01
"1291","2018-09-17",1.93
"1292","2018-09-18",1.95
"1293","2018-09-19",1.87
"1294","2018-09-20",1.98
"1295","2018-09-21",1.89
"1296","2018-09-24",1.92
"1297","2018-09-25",1.9
"1298","2018-09-26",1.79
"1299","2018-09-27",1.85
"1300","2018-09-28",1.83
"1301","2018-10-01",1.82
"1302","2018-10-02",1.83
"1303","2018-10-03",1.82
"1304","2018-10-04",1.83
"1305","2018-10-05",1.79
"1306","2018-10-08",1.75
"1307","2018-10-09",1.73
"1308","2018-10-10",1.7
"1309","2018-10-11",1.65
"1310","2018-10-12",1.73
"1311","2018-10-15",1.69
"1312","2018-10-16",1.72
"1313","2018-10-17",1.69
"1314","2018-10-18",1.63
"1315","2018-10-19",1.61
"1316","2018-10-22",1.56
"1317","2018-10-23",1.54
"1318","2018-10-24",1.44
"1319","2018-10-25",1.63
"1320","2018-10-26",1.68
"1321","2018-10-29",1.67
"1322","2018-10-30",1.55
"1323","2018-10-31",1.5
"1324","2018-11-01",1.55
"1325","2018-11-02",1.66
"1326","2018-11-05",1.63
"1327","2018-11-06",1.61
"1328","2018-11-07",1.62
"1329","2018-11-08",1.6
"1330","2018-11-09",1.54
"1331","2018-11-12",1.45
"1332","2018-11-13",1.45
"1333","2018-11-14",1.48
"1334","2018-11-15",1.43
"1335","2018-11-16",1.45
"1336","2018-11-19",1.41
"1337","2018-11-20",1.42
"1338","2018-11-21",1.5
"1339","2018-11-23",1.54
"1340","2018-11-26",1.47
"1341","2018-11-27",1.49
"1342","2018-11-28",1.5
"1343","2018-11-29",1.53
"1344","2018-11-30",1.52
"1345","2018-12-03",1.47
"1346","2018-12-04",1.35
"1347","2018-12-06",1.37
"1348","2018-12-07",1.33
"1349","2018-12-10",1.17
"1350","2018-12-11",1.2
"1351","2018-12-12",1.24
"1352","2018-12-13",1.2
"1353","2018-12-14",1.2
"1354","2018-12-17",1.19
"1355","2018-12-18",1.27
"1356","2018-12-19",1.43
"1357","2018-12-20",1.51
"1358","2018-12-21",1.62
"1359","2018-12-24",1.54
"1360","2018-12-26",1.6
"1361","2018-12-27",1.5
"1362","2018-12-28",1.45
"1363","2018-12-31",1.47
"1364","2019-01-02",1.49
"1365","2019-01-03",1.44
"1366","2019-01-04",1.49
"1367","2019-01-07",1.51
"1368","2019-01-08",1.51
"1369","2019-01-09",1.48
"1370","2019-01-10",1.5
"1371","2019-01-11",1.44
"1372","2019-01-14",1.35
"1373","2019-01-15",1.39
"1374","2019-01-16",1.38
"1375","2019-01-17",1.36
"1376","2019-01-18",1.36
"1377","2019-01-22",1.31
"1378","2019-01-23",1.36
"1379","2019-01-24",1.37
"1380","2019-01-25",1.42
"1381","2019-01-28",1.38
"1382","2019-01-29",1.39
"1383","2019-01-30",1.45
"1384","2019-01-31",1.53
"1385","2019-02-01",1.5
"1386","2019-02-04",1.46
"1387","2019-02-05",1.44
"1388","2019-02-06",1.46
"1389","2019-02-07",1.45
"1390","2019-02-08",1.45
"1391","2019-02-11",1.51
"1392","2019-02-12",1.45
"1393","2019-02-13",1.49
"1394","2019-02-14",1.48
"1395","2019-02-15",1.58
"1396","2019-02-19",1.59
"1397","2019-02-20",1.56
"1398","2019-02-21",1.57
"1399","2019-02-22",1.6
"1400","2019-02-25",1.7
"1401","2019-02-26",1.55
"1402","2019-02-27",1.62
"1403","2019-02-28",1.63
"1404","2019-03-01",1.64
"1405","2019-03-04",1.6
"1406","2019-03-05",1.59
"1407","2019-03-06",1.58
"1408","2019-03-07",1.63
"1409","2019-03-08",1.62
"1410","2019-03-11",1.63
"1411","2019-03-12",1.64
"1412","2019-03-13",1.62
"1413","2019-03-14",1.67
"1414","2019-03-15",1.65
"1415","2019-03-18",1.68
"1416","2019-03-19",1.63
"1417","2019-03-20",1.57
"1418","2019-03-21",1.62
"1419","2019-03-22",1.59
"1420","2019-03-25",1.64
"1421","2019-03-26",1.65
"1422","2019-03-27",1.65
"1423","2019-03-28",1.64
"1424","2019-03-29",1.53
"1425","2019-04-01",1.45
"1426","2019-04-02",1.45
"1427","2019-04-03",1.42
"1428","2019-04-04",1.43
"1429","2019-04-05",1.44
"1430","2019-04-08",1.44
"1431","2019-04-09",1.42
"1432","2019-04-10",1.43
"1433","2019-04-11",1.48
"1434","2019-04-12",1.54
"1435","2019-04-15",1.55
"1436","2019-04-16",1.59
"1437","2019-04-17",1.64
"1438","2019-04-18",1.62
"1439","2019-04-22",1.59
"1440","2019-04-23",1.63
"1441","2019-04-24",1.62
"1442","2019-04-25",1.61
"1443","2019-04-26",1.62
"1444","2019-04-29",1.62
"1445","2019-04-30",1.61
"1446","2019-05-01",1.54
"1447","2019-05-02",1.52
"1448","2019-05-03",1.54
"1449","2019-05-06",1.54
"1450","2019-05-07",1.51
"1451","2019-05-08",1.55
"1452","2019-05-09",1.54
"1453","2019-05-10",1.72
"1454","2019-05-13",1.65
"1455","2019-05-14",1.69
"1456","2019-05-15",1.69
"1457","2019-05-16",1.75
"1458","2019-05-17",1.84
"1459","2019-05-20",1.81
"1460","2019-05-21",1.8
"1461","2019-05-22",1.79
"1462","2019-05-23",1.68
"1463","2019-05-24",1.65
"1464","2019-05-28",1.61
"1465","2019-05-29",1.54
"1466","2019-05-30",1.56
"1467","2019-05-31",1.54
"1468","2019-06-03",1.48
"1469","2019-06-04",1.52
"1470","2019-06-05",1.47
"1471","2019-06-06",1.43
"1472","2019-06-07",1.46
"1473","2019-06-10",1.43
"1474","2019-06-11",1.46
"1475","2019-06-12",1.43
"1476","2019-06-13",1.48
"1477","2019-06-14",1.45
"1478","2019-06-17",1.42
"1479","2019-06-18",1.46
"1480","2019-06-19",1.44
"1481","2019-06-20",1.5
"1482","2019-06-21",1.5
"1483","2019-06-24",1.43
"1484","2019-06-25",1.4
"1485","2019-06-26",1.43
"1486","2019-06-27",1.45
"1487","2019-06-28",1.5
"1488","2019-07-01",1.45
"1489","2019-07-02",1.45
"1490","2019-07-03",1.42
"1491","2019-07-05",1.45
"1492","2019-07-08",1.51
"1493","2019-07-09",1.49
"1494","2019-07-10",1.5
"1495","2019-07-11",1.46
"1496","2019-07-12",1.47
"1497","2019-07-15",1.45
"1498","2019-07-16",1.44
"1499","2019-07-17",1.42
"1500","2019-07-18",1.41
"1501","2019-07-19",1.42
"1502","2019-07-22",1.34
"1503","2019-07-23",1.37
"1504","2019-07-24",1.38
"1505","2019-07-25",1.32
"1506","2019-07-26",1.37
"1507","2019-07-29",1.34
"1508","2019-07-30",1.38
"1509","2019-07-31",1.33
"1510","2019-08-01",1.33
"1511","2019-08-02",1.28
"1512","2019-08-05",1.26
"1513","2019-08-06",1.32
"1514","2019-08-07",1.34
"1515","2019-08-08",1.4
"1516","2019-08-09",1.3
"1517","2019-08-12",1.3
"1518","2019-08-13",1.41
"1519","2019-08-14",1.47
"1520","2019-08-15",1.34
"1521","2019-08-16",1.34
"1522","2019-08-19",1.32
"1523","2019-08-20",1.36
"1524","2019-08-21",1.34
"1525","2019-08-22",1.3
"1526","2019-08-23",1.3
"1527","2019-08-26",1.29
"1528","2019-08-27",1.25
"1529","2019-08-28",1.31
"1530","2019-08-29",1.39
"1531","2019-08-30",1.37
"1532","2019-09-03",1.47
"1533","2019-09-04",1.46
"1534","2019-09-05",1.42
"1535","2019-09-06",1.46
"1536","2019-09-09",1.57
"1537","2019-09-10",1.6
"1538","2019-09-11",1.59
"1539","2019-09-12",1.62
"1540","2019-09-13",1.59
"1541","2019-09-16",1.59
"1542","2019-09-17",1.6
"1543","2019-09-18",1.58
"1544","2019-09-19",1.56
"1545","2019-09-20",1.48
"1546","2019-09-23",1.42
"1547","2019-09-24",1.41
"1548","2019-09-25",1.39
"1549","2019-09-26",1.3
"1550","2019-09-27",1.38
"1551","2019-09-30",1.41
"1552","2019-10-01",1.37
"1553","2019-10-02",1.36
"1554","2019-10-03",1.36
"1555","2019-10-04",1.4
"1556","2019-10-07",1.39
"1557","2019-10-08",1.35
"1558","2019-10-09",1.31
"1559","2019-10-10",1.3
"1560","2019-10-11",1.33
"1561","2019-10-14",1.36
"1562","2019-10-15",1.38
"1563","2019-10-16",1.37
"1564","2019-10-17",1.39
"1565","2019-10-18",1.38
"1566","2019-10-21",1.39
"1567","2019-10-22",1.39
"1568","2019-10-23",1.36
"1569","2019-10-24",1.35
"1570","2019-10-25",1.36
"1571","2019-10-28",1.36
"1572","2019-10-29",1.32
"1573","2019-10-30",1.34
"1574","2019-10-31",1.32
"1575","2019-11-01",1.31
"1576","2019-11-04",1.28
"1577","2019-11-05",1.26
"1578","2019-11-06",1.29
"1579","2019-11-07",1.31
"1580","2019-11-08",1.28
"1581","2019-11-11",1.28
"1582","2019-11-12",1.27
"1583","2019-11-13",1.25
"1584","2019-11-14",1.23
"1585","2019-11-15",1.18
"1586","2019-11-18",1.15
"1587","2019-11-19",1.1
"1588","2019-11-20",1.05
"1589","2019-11-21",1.05
"1590","2019-11-22",1.05
"1591","2019-11-25",1.06
"1592","2019-11-26",1.05
"1593","2019-11-27",1.05
"1594","2019-11-29",1.08
"1595","2019-12-02",1.05
"1596","2019-12-03",1.05
"1597","2019-12-04",1.11
"1598","2019-12-05",1.15
"1599","2019-12-06",1.19
"1600","2019-12-09",1.25
"1601","2019-12-10",1.16
"1602","2019-12-11",1.16
"1603","2019-12-12",1.13
"1604","2019-12-13",1.12
"1605","2019-12-16",1.05
"1606","2019-12-17",1.06
"1607","2019-12-18",1.03
"1608","2019-12-19",1.04
"1609","2019-12-20",1.05
"1610","2019-12-23",1.04
"1611","2019-12-24",1.04
"1612","2019-12-26",1.04
"1613","2019-12-27",1.04
"1614","2019-12-30",1
"1615","2019-12-31",1.01
"1616","2020-01-02",1.02
"1617","2020-01-03",1.02
"1618","2020-01-06",1.06
"1619","2020-01-07",1.16
"1620","2020-01-08",1.09
"1621","2020-01-09",1.07
"1622","2020-01-10",1.05
"1623","2020-01-13",1.03
"1624","2020-01-14",1.06
"1625","2020-01-15",1.06
"1626","2020-01-16",1.08
"1627","2020-01-17",1.15
"1628","2020-01-21",1.21
"1629","2020-01-22",1.2
"1630","2020-01-23",1.18
"1631","2020-01-24",1.22
"1632","2020-01-27",1.2
"1633","2020-01-28",1.21
"1634","2020-01-29",1.21
"1635","2020-01-30",1.2
"1636","2020-01-31",1.15
"1637","2020-02-03",1.16
"1638","2020-02-04",1.15
"1639","2020-02-05",1.17
"1640","2020-02-06",1.18
"1641","2020-02-07",1.18
"1642","2020-02-10",1.14
"1643","2020-02-11",1.14
"1644","2020-02-12",1.14
"1645","2020-02-13",1.25
"1646","2020-02-14",1.23
"1647","2020-02-18",1.23
"1648","2020-02-19",1.23
"1649","2020-02-20",1.25
"1650","2020-02-21",1.24
"1651","2020-02-24",1.23
"1652","2020-02-25",1.16
"1653","2020-02-26",1.14
"1654","2020-02-27",1.14
"1655","2020-02-28",1.13
"1656","2020-03-02",1.13
"1657","2020-03-03",1.12
"1658","2020-03-04",1.07
"1659","2020-03-05",1.04
"1660","2020-03-06",1.03
"1661","2020-03-09",0.9
"1662","2020-03-10",0.93
"1663","2020-03-11",0.86
"1664","2020-03-12",0.8
"1665","2020-03-13",0.8
"1666","2020-03-16",0.72
"1667","2020-03-17",0.88
"1668","2020-03-18",0.73
"1669","2020-03-19",0.71
"1670","2020-03-20",0.84
"1671","2020-03-23",0.79
"1672","2020-03-24",0.89
"1673","2020-03-25",0.95
"1674","2020-03-26",0.96
"1675","2020-03-27",0.84
"1676","2020-03-30",0.8
"1677","2020-03-31",0.82
"1678","2020-04-01",0.7
"1679","2020-04-02",0.71
"1680","2020-04-03",0.65
"1681","2020-04-06",0.7
"1682","2020-04-07",0.69
"1683","2020-04-08",0.69
"1684","2020-04-09",0.7
"1685","2020-04-13",0.68
"1686","2020-04-14",0.67
"1687","2020-04-15",0.63
"1688","2020-04-16",0.63
"1689","2020-04-17",0.69
"1690","2020-04-20",0.67
"1691","2020-04-21",0.66
"1692","2020-04-22",0.69
"1693","2020-04-23",0.69
"1694","2020-04-24",0.7
"1695","2020-04-27",0.72
"1696","2020-04-28",0.77
"1697","2020-04-29",0.83
"1698","2020-04-30",0.73
"1699","2020-05-01",0.71
"1700","2020-05-04",0.71
"1701","2020-05-05",0.86
"1702","2020-05-06",0.97
"1703","2020-05-07",0.96
"1704","2020-05-08",1
"1705","2020-05-11",0.98
"1706","2020-05-12",0.93
"1707","2020-05-13",1.04
"1708","2020-05-14",1.1
"1709","2020-05-15",1.08
"1710","2020-05-18",1.07
"1711","2020-05-19",1.1
"1712","2020-05-20",1.1
"1713","2020-05-21",1.11
"1714","2020-05-22",1.09
"1715","2020-05-26",1.03
"1716","2020-05-27",0.97
"1717","2020-05-28",1.05
"1718","2020-05-29",1.07
"1719","2020-06-01",1.01
"1720","2020-06-02",1
"1721","2020-06-03",1
"1722","2020-06-04",1
"1723","2020-06-05",1.04
"1724","2020-06-08",1.19
"1725","2020-06-09",1.2
"1726","2020-06-10",1.16
"1727","2020-06-11",1.07
"1728","2020-06-12",1.1
"1729","2020-06-15",1.1
"1730","2020-06-16",1.1
"1731","2020-06-17",1.09
"1732","2020-06-18",1.09
"1733","2020-06-19",1.05
"1734","2020-06-22",1.02
"1735","2020-06-23",1.07
"1736","2020-06-24",1.02
"1737","2020-06-25",1.05
"1738","2020-06-26",1.04
"1739","2020-06-29",1.17
"1740","2020-06-30",1.17
"1741","2020-07-01",1.12
"1742","2020-07-02",1.09
"1743","2020-07-06",1.06
"1744","2020-07-07",1.07
"1745","2020-07-08",1.13
"1746","2020-07-09",1.07
"1747","2020-07-10",1.08
"1748","2020-07-13",1.06
"1749","2020-07-14",1.07
"1750","2020-07-15",1.14
"1751","2020-07-16",1.12
"1752","2020-07-17",1.15
"1753","2020-07-20",1.17
"1754","2020-07-21",1.17
"1755","2020-07-22",1.16
"1756","2020-07-23",1.18
"1757","2020-07-24",1.13
"1758","2020-07-27",1.15
"1759","2020-07-28",1.13
"1760","2020-07-29",1.18
"1761","2020-07-30",1.1
"1762","2020-07-31",1.11
"1763","2020-08-03",1.16
"1764","2020-08-04",1.16
"1765","2020-08-05",1.16
"1766","2020-08-06",1.18
"1767","2020-08-07",1.34
"1768","2020-08-10",1.34
"1769","2020-08-11",1.43
"1770","2020-08-12",1.38
"1771","2020-08-13",1.33
"1772","2020-08-14",1.44
"1773","2020-08-17",1.45
"1774","2020-08-18",1.42
"1775","2020-08-19",1.43
"1776","2020-08-20",1.38
"1777","2020-08-21",1.33
"1778","2020-08-24",1.32
"1779","2020-08-25",1.32
"1780","2020-08-26",1.3
"1781","2020-08-27",1.3
"1782","2020-08-28",1.35
"1783","2020-08-31",1.27
"1784","2020-09-01",1.24
"1785","2020-09-02",1.26
"1786","2020-09-03",1.27
"1787","2020-09-04",1.21
"1788","2020-09-08",1.16
"1789","2020-09-09",1.16
"1790","2020-09-10",1.15
"1791","2020-09-11",1.14
"1792","2020-09-14",1.18
"1793","2020-09-15",1.17
"1794","2020-09-16",1.2
"1795","2020-09-17",1.21
"1796","2020-09-18",1.21
"1797","2020-09-21",1.24
"1798","2020-09-22",1.3
"1799","2020-09-23",1.23
"1800","2020-09-24",1.2
"1801","2020-09-25",1.18
"1802","2020-09-28",1.18
"1803","2020-09-29",1.26
"1804","2020-09-30",1.22
"1805","2020-10-01",1.22
"1806","2020-10-02",1.23
"1807","2020-10-05",1.19
"1808","2020-10-06",1.19
"1809","2020-10-07",1.2
"1810","2020-10-08",1.16
"1811","2020-10-09",1.15
"1812","2020-10-12",1.1
"1813","2020-10-13",1.16
"1814","2020-10-14",1.14
"1815","2020-10-15",1.15
"1816","2020-10-16",1.15
"1817","2020-10-19",1.17
"1818","2020-10-20",1.18
"1819","2020-10-21",1.26
"1820","2020-10-22",1.19
"1821","2020-10-23",1.23
"1822","2020-10-26",1.18
"1823","2020-10-27",1.18
"1824","2020-10-28",1.15
"1825","2020-10-29",1.14
"1826","2020-10-30",1.1
"1827","2020-11-02",1.12
"1828","2020-11-03",1.17
"1829","2020-11-04",1.16
"1830","2020-11-05",1.18
"1831","2020-11-06",1.19
"1832","2020-11-09",1.15
"1833","2020-11-10",1.15
"1834","2020-11-11",1.12
"1835","2020-11-12",1.1
"1836","2020-11-13",1.1
"1837","2020-11-16",1.15
"1838","2020-11-17",1.13
"1839","2020-11-18",1.14
"1840","2020-11-19",1.14
"1841","2020-11-20",1.15
"1842","2020-11-23",1.14
"1843","2020-11-24",1.16
"1844","2020-11-25",1.16
"1845","2020-11-27",1.18
