"","date","DAIO"
"1003","2010-12-23",5.68
"1004","2010-12-27",5.7
"1005","2010-12-28",5.74
"1006","2010-12-29",5.8
"1007","2010-12-30",5.74
"1008","2010-12-31",5.74
"1009","2011-01-03",5.71
"1010","2011-01-04",5.48
"1011","2011-01-05",5.57
"1012","2011-01-06",5.54
"1013","2011-01-07",5.61
"1014","2011-01-10",5.6
"1015","2011-01-11",5.56
"1016","2011-01-12",5.6
"1017","2011-01-13",5.61
"1018","2011-01-14",5.78
"1019","2011-01-18",5.96
"1020","2011-01-19",5.98
"1021","2011-01-20",5.91
"1022","2011-01-21",6
"1023","2011-01-24",5.98
"1024","2011-01-25",5.96
"1025","2011-01-26",6.08
"1026","2011-01-27",6.2
"1027","2011-01-28",6.21
"1028","2011-01-31",6.17
"1029","2011-02-01",6.03
"1030","2011-02-02",6.01
"1031","2011-02-03",6.19
"1032","2011-02-04",5.96
"1033","2011-02-07",5.96
"1034","2011-02-08",6.11
"1035","2011-02-09",6.09
"1036","2011-02-10",6.08
"1037","2011-02-11",6
"1038","2011-02-14",6
"1039","2011-02-15",5.99
"1040","2011-02-16",6.13
"1041","2011-02-17",6
"1042","2011-02-18",6.06
"1043","2011-02-22",5.98
"1044","2011-02-23",5.98
"1045","2011-02-24",5.95
"1046","2011-02-25",5.88
"1047","2011-02-28",5.78
"1048","2011-03-01",5.6
"1049","2011-03-02",5.95
"1050","2011-03-03",5.85
"1051","2011-03-04",5.85
"1052","2011-03-07",5.95
"1053","2011-03-08",5.9
"1054","2011-03-09",5.89
"1055","2011-03-10",5.84
"1056","2011-03-11",5.94
"1057","2011-03-14",5.92
"1058","2011-03-15",5.9
"1059","2011-03-16",5.9
"1060","2011-03-17",5.86
"1061","2011-03-18",6
"1062","2011-03-21",6
"1063","2011-03-22",5.92
"1064","2011-03-23",5.8
"1065","2011-03-24",5.87
"1066","2011-03-25",6
"1067","2011-03-28",5.95
"1068","2011-03-29",5.95
"1069","2011-03-30",5.86
"1070","2011-03-31",6.04
"1071","2011-04-01",6
"1072","2011-04-04",6
"1073","2011-04-05",5.97
"1074","2011-04-06",5.99
"1075","2011-04-07",5.96
"1076","2011-04-08",5.96
"1077","2011-04-11",5.83
"1078","2011-04-12",5.84
"1079","2011-04-13",5.85
"1080","2011-04-14",5.8
"1081","2011-04-15",5.75
"1082","2011-04-18",5.78
"1083","2011-04-19",5.79
"1084","2011-04-20",5.79
"1085","2011-04-21",5.91
"1086","2011-04-25",6.19
"1087","2011-04-26",6.12
"1088","2011-04-27",5.94
"1089","2011-04-28",6.18
"1090","2011-04-29",6.19
"1091","2011-05-02",6.15
"1092","2011-05-03",6.17
"1093","2011-05-04",6.19
"1094","2011-05-05",6.13
"1095","2011-05-06",6.12
"1096","2011-05-09",6.12
"1097","2011-05-10",6.1
"1098","2011-05-11",6.05
"1099","2011-05-12",6.1
"1100","2011-05-13",6.05
"1101","2011-05-16",6.03
"1102","2011-05-17",6.02
"1103","2011-05-18",5.95
"1104","2011-05-19",5.98
"1105","2011-05-20",5.95
"1106","2011-05-23",6.02
"1107","2011-05-24",6
"1108","2011-05-25",5.99
"1109","2011-05-26",5.99
"1110","2011-05-27",5.9
"1111","2011-05-31",5.96
"1112","2011-06-01",5.9
"1113","2011-06-02",5.95
"1114","2011-06-03",5.88
"1115","2011-06-06",5.89
"1116","2011-06-07",5.9
"1117","2011-06-08",5.86
"1118","2011-06-09",5.86
"1119","2011-06-10",5.8
"1120","2011-06-13",5.76
"1121","2011-06-14",5.78
"1122","2011-06-15",5.8
"1123","2011-06-16",5.8
"1124","2011-06-17",5.85
"1125","2011-06-20",5.7
"1126","2011-06-21",5.6
"1127","2011-06-22",5.75
"1128","2011-06-23",5.76
"1129","2011-06-24",5.59
"1130","2011-06-27",5.8
"1131","2011-06-28",5.7
"1132","2011-06-29",5.7
"1133","2011-06-30",5.78
"1134","2011-07-01",5.69
"1135","2011-07-05",5.78
"1136","2011-07-06",5.79
"1137","2011-07-07",5.8
"1138","2011-07-08",5.7
"1139","2011-07-11",5.7
"1140","2011-07-12",5.75
"1141","2011-07-13",5.75
"1142","2011-07-14",5.75
"1143","2011-07-15",5.7
"1144","2011-07-18",5.75
"1145","2011-07-19",5.75
"1146","2011-07-20",5.8
"1147","2011-07-21",5.73
"1148","2011-07-22",5.69
"1149","2011-07-25",5.95
"1150","2011-07-26",6.19
"1151","2011-07-27",6.15
"1152","2011-07-28",6.03
"1153","2011-07-29",6
"1154","2011-08-01",6
"1155","2011-08-02",6.05
"1156","2011-08-03",5.86
"1157","2011-08-04",5.95
"1158","2011-08-05",5.79
"1159","2011-08-08",5.79
"1160","2011-08-09",5.65
"1161","2011-08-10",5.8
"1162","2011-08-11",5.78
"1163","2011-08-12",5.62
"1164","2011-08-15",5.73
"1165","2011-08-16",5.74
"1166","2011-08-17",5.71
"1167","2011-08-18",5.68
"1168","2011-08-19",5.4
"1169","2011-08-22",5.54
"1170","2011-08-23",5.47
"1171","2011-08-24",5.55
"1172","2011-08-25",5.55
"1173","2011-08-26",5.49
"1174","2011-08-29",5.51
"1175","2011-08-30",5.5
"1176","2011-08-31",5.49
"1177","2011-09-01",5.49
"1178","2011-09-02",5.48
"1179","2011-09-06",5.26
"1180","2011-09-07",5.3
"1181","2011-09-08",5.25
"1182","2011-09-09",5.25
"1183","2011-09-12",5.25
"1184","2011-09-13",5.28
"1185","2011-09-14",5.29
"1186","2011-09-15",5.23
"1187","2011-09-16",5.4
"1188","2011-09-19",5.23
"1189","2011-09-20",4.91
"1190","2011-09-21",4.9
"1191","2011-09-22",4.9
"1192","2011-09-23",4.9
"1193","2011-09-26",4.69
"1194","2011-09-27",4.71
"1195","2011-09-28",4.4
"1196","2011-09-29",4.46
"1197","2011-09-30",4.15
"1198","2011-10-03",3.91
"1199","2011-10-04",3.52
"1200","2011-10-05",3.93
"1201","2011-10-06",4
"1202","2011-10-07",4
"1203","2011-10-10",4
"1204","2011-10-11",4
"1205","2011-10-12",4.3
"1206","2011-10-13",4.5
"1207","2011-10-14",4.49
"1208","2011-10-17",4.79
"1209","2011-10-18",4.67
"1210","2011-10-19",4.49
"1211","2011-10-20",4.53
"1212","2011-10-21",4.11
"1213","2011-10-24",4.01
"1214","2011-10-25",4.06
"1215","2011-10-26",4.1
"1216","2011-10-27",4.2
"1217","2011-10-28",4.09
"1218","2011-10-31",4.04
"1219","2011-11-01",4.04
"1220","2011-11-02",4.13
"1221","2011-11-03",4.03
"1222","2011-11-04",4.03
"1223","2011-11-07",3.92
"1224","2011-11-08",3.99
"1225","2011-11-09",3.78
"1226","2011-11-10",4
"1227","2011-11-11",3.8
"1228","2011-11-14",3.99
"1229","2011-11-15",3.91
"1230","2011-11-16",3.95
"1231","2011-11-17",3.9
"1232","2011-11-18",3.9
"1233","2011-11-21",3.92
"1234","2011-11-22",3.92
"1235","2011-11-23",3.84
"1236","2011-11-25",3.72
"1237","2011-11-28",3.51
"1238","2011-11-29",3.51
"1239","2011-11-30",3.6
"1240","2011-12-01",3.71
"1241","2011-12-02",4.05
"1242","2011-12-05",4.09
"1243","2011-12-06",4.18
"1244","2011-12-07",4.18
"1245","2011-12-08",4.05
"1246","2011-12-09",4.1
"1247","2011-12-12",4.09
"1248","2011-12-13",4.09
"1249","2011-12-14",4.07
"1250","2011-12-15",3.99
"1251","2011-12-16",3.85
"1252","2011-12-19",3.9
"1253","2011-12-20",3.9
"1254","2011-12-21",3.92
"1255","2011-12-22",3.86
"1256","2011-12-23",3.85
"1257","2011-12-27",3.84
"1258","2011-12-28",3.7
"1259","2011-12-29",3.61
"1260","2011-12-30",3.74
"1261","2012-01-03",3.79
"1262","2012-01-04",3.89
"1263","2012-01-05",3.8
"1264","2012-01-06",3.88
"1265","2012-01-09",3.98
"1266","2012-01-10",4.03
"1267","2012-01-11",3.92
"1268","2012-01-12",4.07
"1269","2012-01-13",4.07
"1270","2012-01-17",4.12
"1271","2012-01-18",4.1
"1272","2012-01-19",4.09
"1273","2012-01-20",4
"1274","2012-01-23",3.97
"1275","2012-01-24",4.04
"1276","2012-01-25",4.08
"1277","2012-01-26",4.08
"1278","2012-01-27",4.29
"1279","2012-01-30",4.23
"1280","2012-01-31",4.12
"1281","2012-02-01",4.14
"1282","2012-02-02",4.11
"1283","2012-02-03",4.2
"1284","2012-02-06",4.12
"1285","2012-02-07",4.21
"1286","2012-02-08",4.21
"1287","2012-02-09",3.96
"1288","2012-02-10",4.02
"1289","2012-02-13",4.14
"1290","2012-02-14",4.23
"1291","2012-02-15",4.27
"1292","2012-02-16",4.17
"1293","2012-02-17",4
"1294","2012-02-21",4.04
"1295","2012-02-22",4
"1296","2012-02-23",4
"1297","2012-02-24",4
"1298","2012-02-27",3.9
"1299","2012-02-28",3.91
"1300","2012-02-29",3.84
"1301","2012-03-01",3.9
"1302","2012-03-02",3.93
"1303","2012-03-05",3.7
"1304","2012-03-06",3.69
"1305","2012-03-07",3.7
"1306","2012-03-08",3.68
"1307","2012-03-09",3.82
"1308","2012-03-12",3.9
"1309","2012-03-13",3.9
"1310","2012-03-14",3.79
"1311","2012-03-15",3.79
"1312","2012-03-16",3.84
"1313","2012-03-19",3.94
"1314","2012-03-20",3.93
"1315","2012-03-21",3.8
"1316","2012-03-22",3.75
"1317","2012-03-23",3.99
"1318","2012-03-26",4.02
"1319","2012-03-27",4.03
"1320","2012-03-28",3.77
"1321","2012-03-29",3.84
"1322","2012-03-30",3.92
"1323","2012-04-02",3.8
"1324","2012-04-03",3.76
"1325","2012-04-04",3.73
"1326","2012-04-05",3.73
"1327","2012-04-09",3.7
"1328","2012-04-10",2.88
"1329","2012-04-11",2.8
"1330","2012-04-12",2.72
"1331","2012-04-13",2.6
"1332","2012-04-16",2.45
"1333","2012-04-17",2.4
"1334","2012-04-18",2.42
"1335","2012-04-19",2.52
"1336","2012-04-20",2.76
"1337","2012-04-23",2.63
"1338","2012-04-24",2.6
"1339","2012-04-25",2.7
"1340","2012-04-26",2.79
"1341","2012-04-27",2.56
"1342","2012-04-30",2.64
"1343","2012-05-01",2.61
"1344","2012-05-02",2.63
"1345","2012-05-03",2.6
"1346","2012-05-04",2.59
"1347","2012-05-07",2.66
"1348","2012-05-08",2.6
"1349","2012-05-09",2.78
"1350","2012-05-10",2.67
"1351","2012-05-11",2.8
"1352","2012-05-14",2.85
"1353","2012-05-15",2.81
"1354","2012-05-16",2.7
"1355","2012-05-17",2.61
"1356","2012-05-18",2.67
"1357","2012-05-21",3.06
"1358","2012-05-22",2.83
"1359","2012-05-23",2.66
"1360","2012-05-24",2.6
"1361","2012-05-25",2.66
"1362","2012-05-29",2.71
"1363","2012-05-30",2.66
"1364","2012-05-31",2.98
"1365","2012-06-01",2.72
"1366","2012-06-04",2.85
"1367","2012-06-05",2.8
"1368","2012-06-06",2.96
"1369","2012-06-07",2.81
"1370","2012-06-08",2.85
"1371","2012-06-11",2.92
"1372","2012-06-12",2.9
"1373","2012-06-13",2.91
"1374","2012-06-14",2.79
"1375","2012-06-15",2.93
"1376","2012-06-18",2.89
"1377","2012-06-19",2.89
"1378","2012-06-20",2.95
"1379","2012-06-21",2.95
"1380","2012-06-22",2.89
"1381","2012-06-25",3
"1382","2012-06-26",2.85
"1383","2012-06-27",2.91
"1384","2012-06-28",2.74
"1385","2012-06-29",2.85
"1386","2012-07-02",2.87
"1387","2012-07-03",2.89
"1388","2012-07-05",2.82
"1389","2012-07-06",2.88
"1390","2012-07-09",2.84
"1391","2012-07-10",2.87
"1392","2012-07-11",2.87
"1393","2012-07-12",2.87
"1394","2012-07-13",2.8
"1395","2012-07-16",2.8
"1396","2012-07-17",2.79
"1397","2012-07-18",2.91
"1398","2012-07-19",2.81
"1399","2012-07-20",2.88
"1400","2012-07-23",2.88
"1401","2012-07-24",2.88
"1402","2012-07-25",2.88
"1403","2012-07-26",2.8
"1404","2012-07-27",2.94
"1405","2012-07-30",2.94
"1406","2012-07-31",2.94
"1407","2012-08-01",2.8
"1408","2012-08-02",2.76
"1409","2012-08-03",2.58
"1410","2012-08-06",2.5
"1411","2012-08-07",2.67
"1412","2012-08-08",2.56
"1413","2012-08-09",2.55
"1414","2012-08-10",2.51
"1415","2012-08-13",2.65
"1416","2012-08-14",2.55
"1417","2012-08-15",2.52
"1418","2012-08-16",2.48
"1419","2012-08-17",2.55
"1420","2012-08-20",2.54
"1421","2012-08-21",2.52
"1422","2012-08-22",2.46
"1423","2012-08-23",2.46
"1424","2012-08-24",2.55
"1425","2012-08-27",2.55
"1426","2012-08-28",2.63
"1427","2012-08-29",2.52
"1428","2012-08-30",2.69
"1429","2012-08-31",2.69
"1430","2012-09-04",2.5
"1431","2012-09-05",2.53
"1432","2012-09-06",2.52
"1433","2012-09-07",2.57
"1434","2012-09-10",2.61
"1435","2012-09-11",2.57
"1436","2012-09-12",2.41
"1437","2012-09-13",2.26
"1438","2012-09-14",2.16
"1439","2012-09-17",2.11
"1440","2012-09-18",2.17
"1441","2012-09-19",2.2
"1442","2012-09-20",2.33
"1443","2012-09-21",2.48
"1444","2012-09-24",2.35
"1445","2012-09-25",2.31
"1446","2012-09-26",2.35
"1447","2012-09-27",2.23
"1448","2012-09-28",2.25
"1449","2012-10-01",2.38
"1450","2012-10-02",2.38
"1451","2012-10-03",2.38
"1452","2012-10-04",2.35
"1453","2012-10-05",2.37
"1454","2012-10-08",2.48
"1455","2012-10-09",2.35
"1456","2012-10-10",2.21
"1457","2012-10-11",2.06
"1458","2012-10-12",2
"1459","2012-10-15",2
"1460","2012-10-16",2
"1461","2012-10-17",2
"1462","2012-10-18",1.92
"1463","2012-10-19",1.92
"1464","2012-10-22",1.92
"1465","2012-10-23",1.97
"1466","2012-10-24",1.97
"1467","2012-10-25",1.8
"1468","2012-10-26",1.94
"1469","2012-10-31",1.9
"1470","2012-11-01",1.86
"1471","2012-11-02",1.77
"1472","2012-11-05",1.89
"1473","2012-11-06",1.74
"1474","2012-11-07",1.67
"1475","2012-11-08",1.73
"1476","2012-11-09",1.72
"1477","2012-11-12",1.75
"1478","2012-11-13",1.6
"1479","2012-11-14",1.52
"1480","2012-11-15",1.6
"1481","2012-11-16",1.48
"1482","2012-11-19",1.4
"1483","2012-11-20",1.6
"1484","2012-11-21",1.6
"1485","2012-11-23",1.7
"1486","2012-11-26",1.69
"1487","2012-11-27",1.6
"1488","2012-11-28",1.58
"1489","2012-11-29",1.65
"1490","2012-11-30",1.65
"1491","2012-12-03",1.58
"1492","2012-12-04",1.47
"1493","2012-12-05",1.5
"1494","2012-12-06",1.46
"1495","2012-12-07",1.49
"1496","2012-12-10",1.46
"1497","2012-12-11",1.5
"1498","2012-12-12",1.5
"1499","2012-12-13",1.52
"1500","2012-12-14",1.54
"1501","2012-12-17",1.55
"1502","2012-12-18",1.6
"1503","2012-12-19",1.52
"1504","2012-12-20",1.65
"1505","2012-12-21",1.55
"1506","2012-12-24",1.55
"1507","2012-12-26",1.55
"1508","2012-12-27",1.6
"1509","2012-12-28",1.57
"1510","2012-12-31",1.65
"1511","2013-01-02",1.65
"1512","2013-01-03",1.52
"1513","2013-01-04",1.65
"1514","2013-01-07",1.68
"1515","2013-01-08",1.68
"1516","2013-01-09",1.68
"1517","2013-01-10",1.71
"1518","2013-01-11",1.88
"1519","2013-01-14",1.84
"1520","2013-01-15",1.83
"1521","2013-01-16",1.75
"1522","2013-01-17",1.75
"1523","2013-01-18",1.71
"1524","2013-01-22",1.84
"1525","2013-01-23",1.71
"1526","2013-01-24",1.72
"1527","2013-01-25",1.69
"1528","2013-01-28",1.65
"1529","2013-01-29",1.66
"1530","2013-01-30",1.69
"1531","2013-01-31",1.71
"1532","2013-02-01",1.76
"1533","2013-02-04",1.74
"1534","2013-02-05",1.68
"1535","2013-02-06",1.68
"1536","2013-02-07",1.74
"1537","2013-02-08",1.6
"1538","2013-02-11",1.67
"1539","2013-02-12",1.69
"1540","2013-02-13",1.63
"1541","2013-02-14",1.63
"1542","2013-02-15",1.63
"1543","2013-02-19",1.7
"1544","2013-02-20",1.6
"1545","2013-02-21",1.59
"1546","2013-02-22",1.61
"1547","2013-02-25",1.58
"1548","2013-02-26",1.59
"1549","2013-02-27",1.56
"1550","2013-02-28",1.5
"1551","2013-03-01",1.55
"1552","2013-03-04",1.49
"1553","2013-03-05",1.47
"1554","2013-03-06",1.49
"1555","2013-03-07",1.49
"1556","2013-03-08",1.48
"1557","2013-03-11",1.48
"1558","2013-03-12",1.48
"1559","2013-03-13",1.49
"1560","2013-03-14",1.58
"1561","2013-03-15",1.48
"1562","2013-03-18",1.48
"1563","2013-03-19",1.48
"1564","2013-03-20",1.5
"1565","2013-03-21",1.55
"1566","2013-03-22",1.5
"1567","2013-03-25",1.47
"1568","2013-03-26",1.5
"1569","2013-03-27",1.5
"1570","2013-03-28",1.47
"1571","2013-04-01",1.48
"1572","2013-04-02",1.46
"1573","2013-04-03",1.46
"1574","2013-04-04",1.44
"1575","2013-04-05",1.42
"1576","2013-04-08",1.47
"1577","2013-04-09",1.48
"1578","2013-04-10",1.42
"1579","2013-04-11",1.42
"1580","2013-04-12",1.46
"1581","2013-04-15",1.44
"1582","2013-04-16",1.43
"1583","2013-04-17",1.5
"1584","2013-04-18",1.48
"1585","2013-04-19",1.48
"1586","2013-04-22",1.5
"1587","2013-04-23",1.54
"1588","2013-04-24",1.68
"1589","2013-04-25",1.68
"1590","2013-04-26",1.65
"1591","2013-04-29",1.63
"1592","2013-04-30",1.67
"1593","2013-05-01",1.69
"1594","2013-05-02",1.7
"1595","2013-05-03",1.7
"1596","2013-05-06",1.73
"1597","2013-05-07",1.7
"1598","2013-05-08",1.7
"1599","2013-05-09",1.79
"1600","2013-05-10",1.94
"1601","2013-05-13",1.9
"1602","2013-05-14",1.97
"1603","2013-05-15",1.93
"1604","2013-05-16",1.95
"1605","2013-05-17",2.06
"1606","2013-05-20",2.11
"1607","2013-05-21",2.1
"1608","2013-05-22",2.05
"1609","2013-05-23",2.05
"1610","2013-05-24",2.06
"1611","2013-05-28",1.93
"1612","2013-05-29",1.98
"1613","2013-05-30",2
"1614","2013-05-31",2.01
"1615","2013-06-03",2.03
"1616","2013-06-04",2.03
"1617","2013-06-05",2
"1618","2013-06-06",2
"1619","2013-06-07",2.03
"1620","2013-06-10",2.03
"1621","2013-06-11",2.05
"1622","2013-06-12",2
"1623","2013-06-13",1.98
"1624","2013-06-14",2
"1625","2013-06-17",2
"1626","2013-06-18",2.02
"1627","2013-06-19",2.01
"1628","2013-06-20",2.07
"1629","2013-06-21",2.24
"1630","2013-06-24",2.15
"1631","2013-06-25",2.15
"1632","2013-06-26",2.15
"1633","2013-06-27",2.15
"1634","2013-06-28",2.24
"1635","2013-07-01",2.15
"1636","2013-07-02",2.15
"1637","2013-07-03",2.15
"1638","2013-07-05",2.1
"1639","2013-07-08",2.1
"1640","2013-07-09",2.06
"1641","2013-07-10",2.08
"1642","2013-07-11",2.22
"1643","2013-07-12",2.11
"1644","2013-07-15",2.21
"1645","2013-07-16",2.24
"1646","2013-07-17",2.25
"1647","2013-07-18",2.23
"1648","2013-07-19",2.2
"1649","2013-07-22",2.2
"1650","2013-07-23",2.2
"1651","2013-07-24",2.15
"1652","2013-07-25",2.14
"1653","2013-07-26",2.08
"1654","2013-07-29",2.1
"1655","2013-07-30",2.22
"1656","2013-07-31",2.32
"1657","2013-08-01",2.38
"1658","2013-08-02",2.36
"1659","2013-08-05",2.41
"1660","2013-08-06",2.39
"1661","2013-08-07",2.42
"1662","2013-08-08",2.4
"1663","2013-08-09",2.39
"1664","2013-08-12",2.37
"1665","2013-08-13",2.37
"1666","2013-08-14",2.38
"1667","2013-08-15",2.38
"1668","2013-08-16",2.35
"1669","2013-08-19",2.35
"1670","2013-08-20",2.26
"1671","2013-08-21",2.26
"1672","2013-08-22",2.26
"1673","2013-08-23",2.28
"1674","2013-08-26",2.33
"1675","2013-08-27",2.33
"1676","2013-08-28",2.32
"1677","2013-08-29",2.44
"1678","2013-08-30",2.5
"1679","2013-09-03",2.48
"1680","2013-09-04",2.41
"1681","2013-09-05",2.42
"1682","2013-09-06",2.42
"1683","2013-09-09",2.54
"1684","2013-09-10",2.5
"1685","2013-09-11",2.72
"1686","2013-09-12",2.6
"1687","2013-09-13",2.66
"1688","2013-09-16",2.65
"1689","2013-09-17",2.56
"1690","2013-09-18",2.52
"1691","2013-09-19",2.51
"1692","2013-09-20",2.98
"1693","2013-09-23",2.98
"1694","2013-09-24",2.95
"1695","2013-09-25",3.1
"1696","2013-09-26",3.06
"1697","2013-09-27",2.95
"1698","2013-09-30",3.05
"1699","2013-10-01",3.17
"1700","2013-10-02",3.16
"1701","2013-10-03",3.09
"1702","2013-10-04",3.06
"1703","2013-10-07",3.15
"1704","2013-10-08",3.05
"1705","2013-10-09",3.15
"1706","2013-10-10",3.2
"1707","2013-10-11",3.25
"1708","2013-10-14",3.25
"1709","2013-10-15",3.23
"1710","2013-10-16",3.05
"1711","2013-10-17",3.12
"1712","2013-10-18",3.11
"1713","2013-10-21",2.84
"1714","2013-10-22",2.85
"1715","2013-10-23",2.85
"1716","2013-10-24",2.99
"1717","2013-10-25",2.88
"1718","2013-10-28",3.01
"1719","2013-10-29",3
"1720","2013-10-30",2.89
"1721","2013-10-31",2.95
"1722","2013-11-01",3
"1723","2013-11-04",3
"1724","2013-11-05",3
"1725","2013-11-06",2.99
"1726","2013-11-07",2.99
"1727","2013-11-08",2.95
"1728","2013-11-11",3
"1729","2013-11-12",2.95
"1730","2013-11-13",2.95
"1731","2013-11-14",2.95
"1732","2013-11-15",2.99
"1733","2013-11-18",2.9
"1734","2013-11-19",2.73
"1735","2013-11-20",2.6
"1736","2013-11-21",2.6
"1737","2013-11-22",2.53
"1738","2013-11-25",2.41
"1739","2013-11-26",2.42
"1740","2013-11-27",2.57
"1741","2013-11-29",2.53
"1742","2013-12-02",2.49
"1743","2013-12-03",2.52
"1744","2013-12-04",2.5
"1745","2013-12-05",2.52
"1746","2013-12-06",2.63
"1747","2013-12-09",2.52
"1748","2013-12-10",2.53
"1749","2013-12-11",2.43
"1750","2013-12-12",2.43
"1751","2013-12-13",2.59
"1752","2013-12-16",2.5
"1753","2013-12-17",2.51
"1754","2013-12-18",2.48
"1755","2013-12-19",2.44
"1756","2013-12-20",2.45
"1757","2013-12-23",2.69
"1758","2013-12-24",2.62
"1759","2013-12-26",2.57
"1760","2013-12-27",2.5
"1761","2013-12-30",2.4
"1762","2013-12-31",2.57
"1763","2014-01-02",2.6
"1764","2014-01-03",2.75
"1765","2014-01-06",2.73
"1766","2014-01-07",2.67
"1767","2014-01-08",2.87
"1768","2014-01-09",2.78
"1769","2014-01-10",2.77
"1770","2014-01-13",2.79
"1771","2014-01-14",2.92
"1772","2014-01-15",2.85
"1773","2014-01-16",2.87
"1774","2014-01-17",2.8
"1775","2014-01-21",2.88
"1776","2014-01-22",2.93
"1777","2014-01-23",2.98
"1778","2014-01-24",3.05
"1779","2014-01-27",3.23
"1780","2014-01-28",3.24
"1781","2014-01-29",3.16
"1782","2014-01-30",3.14
"1783","2014-01-31",3.09
"1784","2014-02-03",3.15
"1785","2014-02-04",3.1
"1786","2014-02-05",2.96
"1787","2014-02-06",2.99
"1788","2014-02-07",2.9
"1789","2014-02-10",2.88
"1790","2014-02-11",2.86
"1791","2014-02-12",2.91
"1792","2014-02-13",2.84
"1793","2014-02-14",2.85
"1794","2014-02-18",2.84
"1795","2014-02-19",2.88
"1796","2014-02-20",2.84
"1797","2014-02-21",2.78
"1798","2014-02-24",2.66
"1799","2014-02-25",2.65
"1800","2014-02-26",2.7
"1801","2014-02-27",2.84
"1802","2014-02-28",2.59
"1803","2014-03-03",2.51
"1804","2014-03-04",2.39
"1805","2014-03-05",2.49
"1806","2014-03-06",2.49
"1807","2014-03-07",2.41
"1808","2014-03-10",2.55
"1809","2014-03-11",2.59
"1810","2014-03-12",2.69
"1811","2014-03-13",2.61
"1812","2014-03-14",2.68
"1813","2014-03-17",2.73
"1814","2014-03-18",2.82
"1815","2014-03-19",2.8
"1816","2014-03-20",2.75
"1817","2014-03-21",2.72
"1818","2014-03-24",2.47
"1819","2014-03-25",2.33
"1820","2014-03-26",2.4
"1821","2014-03-27",2.31
"1822","2014-03-28",2.25
"1823","2014-03-31",2.4
"1824","2014-04-01",2.26
"1825","2014-04-02",2.36
"1826","2014-04-03",2.32
"1827","2014-04-04",2.34
"1828","2014-04-07",2.29
"1829","2014-04-08",2.29
"1830","2014-04-09",2.3
"1831","2014-04-10",2.3
"1832","2014-04-11",2.3
"1833","2014-04-14",2.29
"1834","2014-04-15",2.3
"1835","2014-04-16",2.36
"1836","2014-04-17",2.39
"1837","2014-04-21",2.56
"1838","2014-04-22",2.61
"1839","2014-04-23",2.61
"1840","2014-04-24",2.66
"1841","2014-04-25",2.71
"1842","2014-04-28",2.73
"1843","2014-04-29",2.69
"1844","2014-04-30",2.6
"1845","2014-05-01",2.54
"1846","2014-05-02",2.75
"1847","2014-05-05",2.84
"1848","2014-05-06",2.75
"1849","2014-05-07",2.75
"1850","2014-05-08",2.76
"1851","2014-05-09",2.83
"1852","2014-05-12",2.85
"1853","2014-05-13",2.94
"1854","2014-05-14",2.9
"1855","2014-05-15",2.91
"1856","2014-05-16",2.83
"1857","2014-05-19",2.98
"1858","2014-05-20",2.99
"1859","2014-05-21",2.99
"1860","2014-05-22",3.05
"1861","2014-05-23",2.98
"1862","2014-05-27",2.75
"1863","2014-05-28",2.69
"1864","2014-05-29",2.67
"1865","2014-05-30",2.65
"1866","2014-06-02",2.63
"1867","2014-06-03",2.63
"1868","2014-06-04",2.65
"1869","2014-06-05",2.71
"1870","2014-06-06",2.66
"1871","2014-06-09",2.73
"1872","2014-06-10",2.66
"1873","2014-06-11",2.71
"1874","2014-06-12",2.77
"1875","2014-06-13",2.7
"1876","2014-06-16",2.65
"1877","2014-06-17",2.75
"1878","2014-06-18",2.79
"1879","2014-06-19",2.8
"1880","2014-06-20",2.89
"1881","2014-06-23",2.91
"1882","2014-06-24",2.92
"1883","2014-06-25",2.95
"1884","2014-06-26",2.91
"1885","2014-06-27",2.99
"1886","2014-06-30",3.01
"1887","2014-07-01",3
"1888","2014-07-02",2.94
"1889","2014-07-03",2.9
"1890","2014-07-07",2.81
"1891","2014-07-08",2.82
"1892","2014-07-09",2.96
"1893","2014-07-10",2.81
"1894","2014-07-11",2.81
"1895","2014-07-14",2.91
"1896","2014-07-15",2.81
"1897","2014-07-16",2.89
"1898","2014-07-17",2.89
"1899","2014-07-18",2.93
"1900","2014-07-21",2.95
"1901","2014-07-22",2.96
"1902","2014-07-23",3.03
"1903","2014-07-24",3.04
"1904","2014-07-25",2.95
"1905","2014-07-28",2.95
"1906","2014-07-29",2.86
"1907","2014-07-30",2.86
"1908","2014-07-31",2.99
"1909","2014-08-01",2.93
"1910","2014-08-04",2.99
"1911","2014-08-05",2.99
"1912","2014-08-06",3.04
"1913","2014-08-07",2.99
"1914","2014-08-08",2.96
"1915","2014-08-11",3.03
"1916","2014-08-12",3.02
"1917","2014-08-13",3.02
"1918","2014-08-14",3.02
"1919","2014-08-15",3.01
"1920","2014-08-18",3.13
"1921","2014-08-19",3.1
"1922","2014-08-20",3.06
"1923","2014-08-21",3.13
"1924","2014-08-22",3.04
"1925","2014-08-25",3.08
"1926","2014-08-26",3
"1927","2014-08-27",3.29
"1928","2014-08-28",3.21
"1929","2014-08-29",3.22
"1930","2014-09-02",3.18
"1931","2014-09-03",3.18
"1932","2014-09-04",3.2
"1933","2014-09-05",3.19
"1934","2014-09-08",3.32
"1935","2014-09-09",3.31
"1936","2014-09-10",3.4
"1937","2014-09-11",3.36
"1938","2014-09-12",3.35
"1939","2014-09-15",3.41
"1940","2014-09-16",3.51
