"","date","CHU"
"991","2010-12-07",13.82
"992","2010-12-08",13.52
"993","2010-12-09",13.78
"994","2010-12-10",13.98
"995","2010-12-13",14.45
"996","2010-12-14",14.54
"997","2010-12-15",14.38
"998","2010-12-16",14.54
"999","2010-12-17",14.69
"1000","2010-12-20",15
"1001","2010-12-21",14.98
"1002","2010-12-22",14.91
"1003","2010-12-23",14.66
"1004","2010-12-27",14.43
"1005","2010-12-28",14.33
"1006","2010-12-29",14.37
"1007","2010-12-30",14.14
"1008","2010-12-31",14.25
"1009","2011-01-03",14.4
"1010","2011-01-04",14.42
"1011","2011-01-05",14.49
"1012","2011-01-06",14.22
"1013","2011-01-07",14.17
"1014","2011-01-10",14.11
"1015","2011-01-11",14.18
"1016","2011-01-12",14.49
"1017","2011-01-13",14.64
"1018","2011-01-14",14.8
"1019","2011-01-18",14.82
"1020","2011-01-19",15.09
"1021","2011-01-20",15.39
"1022","2011-01-21",15.67
"1023","2011-01-24",15.52
"1024","2011-01-25",15.55
"1025","2011-01-26",15.98
"1026","2011-01-27",16.52
"1027","2011-01-28",16.120001
"1028","2011-01-31",16.459999
"1029","2011-02-01",16.67
"1030","2011-02-02",16.58
"1031","2011-02-03",16.41
"1032","2011-02-04",16.5
"1033","2011-02-07",16.370001
"1034","2011-02-08",17.24
"1035","2011-02-09",16.950001
"1036","2011-02-10",16.969999
"1037","2011-02-11",17.49
"1038","2011-02-14",17.17
"1039","2011-02-15",16.860001
"1040","2011-02-16",16.75
"1041","2011-02-17",16.870001
"1042","2011-02-18",17.34
"1043","2011-02-22",16.16
"1044","2011-02-23",15.99
"1045","2011-02-24",16.01
"1046","2011-02-25",16.440001
"1047","2011-02-28",16.690001
"1048","2011-03-01",16.879999
"1049","2011-03-02",16.700001
"1050","2011-03-03",16.860001
"1051","2011-03-04",16.959999
"1052","2011-03-07",16.66
"1053","2011-03-08",17.25
"1054","2011-03-09",17.32
"1055","2011-03-10",17
"1056","2011-03-11",16.809999
"1057","2011-03-14",17.02
"1058","2011-03-15",16.940001
"1059","2011-03-16",16.17
"1060","2011-03-17",16.18
"1061","2011-03-18",15.3
"1062","2011-03-21",16.16
"1063","2011-03-22",16.629999
"1064","2011-03-23",16.639999
"1065","2011-03-24",17.040001
"1066","2011-03-25",17.01
"1067","2011-03-28",16.76
"1068","2011-03-29",16.5
"1069","2011-03-30",16.27
"1070","2011-03-31",16.6
"1071","2011-04-01",17.26
"1072","2011-04-04",17.540001
"1073","2011-04-05",17.52
"1074","2011-04-06",17.42
"1075","2011-04-07",17.35
"1076","2011-04-08",18.34
"1077","2011-04-11",18.709999
"1078","2011-04-12",18.59
"1079","2011-04-13",18.82
"1080","2011-04-14",18.959999
"1081","2011-04-15",19.34
"1082","2011-04-18",19.17
"1083","2011-04-19",18.85
"1084","2011-04-20",19.889999
"1085","2011-04-21",20.6
"1086","2011-04-25",20.440001
"1087","2011-04-26",19.76
"1088","2011-04-27",19.91
"1089","2011-04-28",20.27
"1090","2011-04-29",20.459999
"1091","2011-05-02",20.440001
"1092","2011-05-03",20.309999
"1093","2011-05-04",19.73
"1094","2011-05-05",19.99
"1095","2011-05-06",20.15
"1096","2011-05-09",20.1
"1097","2011-05-10",20.16
"1098","2011-05-11",20.26
"1099","2011-05-12",20.16
"1100","2011-05-13",19.85
"1101","2011-05-16",19.5
"1102","2011-05-17",19.51
"1103","2011-05-18",19.76
"1104","2011-05-19",20.360001
"1105","2011-05-20",21.24
"1106","2011-05-23",20.209999
"1107","2011-05-24",20.35
"1108","2011-05-25",20.690001
"1109","2011-05-26",21.030001
"1110","2011-05-27",21.629999
"1111","2011-05-31",22.08
"1112","2011-06-01",21.65
"1113","2011-06-02",21.799999
"1114","2011-06-03",21.35
"1115","2011-06-06",21.16
"1116","2011-06-07",21.66
"1117","2011-06-08",21.370001
"1118","2011-06-09",21.17
"1119","2011-06-10",20.24
"1120","2011-06-13",20.860001
"1121","2011-06-14",21.1
"1122","2011-06-15",21.09
"1123","2011-06-16",20.110001
"1124","2011-06-17",19.530001
"1125","2011-06-20",19.530001
"1126","2011-06-21",19.969999
"1127","2011-06-22",19.719999
"1128","2011-06-23",19.43
"1129","2011-06-24",19.24
"1130","2011-06-27",19.559999
"1131","2011-06-28",20.120001
"1132","2011-06-29",20.219999
"1133","2011-06-30",20.27
"1134","2011-07-01",20.469999
"1135","2011-07-05",20.43
"1136","2011-07-06",20.309999
"1137","2011-07-07",20.459999
"1138","2011-07-08",20.209999
"1139","2011-07-11",19.82
"1140","2011-07-12",19.280001
"1141","2011-07-13",19.559999
"1142","2011-07-14",19.459999
"1143","2011-07-15",20.09
"1144","2011-07-18",19.52
"1145","2011-07-19",19.59
"1146","2011-07-20",19.469999
"1147","2011-07-21",19.43
"1148","2011-07-22",19.49
"1149","2011-07-25",19.4
"1150","2011-07-26",19.690001
"1151","2011-07-27",19.700001
"1152","2011-07-28",20.07
"1153","2011-07-29",20.02
"1154","2011-08-01",20.030001
"1155","2011-08-02",19.85
"1156","2011-08-03",19.889999
"1157","2011-08-04",19.33
"1158","2011-08-05",19.27
"1159","2011-08-08",17.84
"1160","2011-08-09",18.35
"1161","2011-08-10",17.65
"1162","2011-08-11",18.49
"1163","2011-08-12",18.33
"1164","2011-08-15",18.98
"1165","2011-08-16",18.93
"1166","2011-08-17",18.85
"1167","2011-08-18",18.25
"1168","2011-08-19",17.59
"1169","2011-08-22",17.450001
"1170","2011-08-23",17.950001
"1171","2011-08-24",19.030001
"1172","2011-08-25",19.84
"1173","2011-08-26",19.84
"1174","2011-08-29",20.379999
"1175","2011-08-30",20.77
"1176","2011-08-31",21.15
"1177","2011-09-01",20.889999
"1178","2011-09-02",20.99
"1179","2011-09-06",21.23
"1180","2011-09-07",21.58
"1181","2011-09-08",21.4
"1182","2011-09-09",21.34
"1183","2011-09-12",21.32
"1184","2011-09-13",21.440001
"1185","2011-09-14",21.969999
"1186","2011-09-15",22.389999
"1187","2011-09-16",21.92
"1188","2011-09-19",22.07
"1189","2011-09-20",22.08
"1190","2011-09-21",21.459999
"1191","2011-09-22",20.559999
"1192","2011-09-23",20.690001
"1193","2011-09-26",20.66
"1194","2011-09-27",21.389999
"1195","2011-09-28",20.91
"1196","2011-09-29",21.15
"1197","2011-09-30",20.4
"1198","2011-10-03",19.360001
"1199","2011-10-04",19.23
"1200","2011-10-05",19.76
"1201","2011-10-06",19.950001
"1202","2011-10-07",19.5
"1203","2011-10-10",19.690001
"1204","2011-10-11",19.91
"1205","2011-10-12",20.25
"1206","2011-10-13",19.950001
"1207","2011-10-14",19.120001
"1208","2011-10-17",19.51
"1209","2011-10-18",19.799999
"1210","2011-10-19",19.92
"1211","2011-10-20",19.4
"1212","2011-10-21",19.42
"1213","2011-10-24",20.280001
"1214","2011-10-25",20.33
"1215","2011-10-26",20.82
"1216","2011-10-27",20.360001
"1217","2011-10-28",20.16
"1218","2011-10-31",20.110001
"1219","2011-11-01",19.860001
"1220","2011-11-02",20.940001
"1221","2011-11-03",21.07
"1222","2011-11-04",20.940001
"1223","2011-11-07",20.959999
"1224","2011-11-08",21.25
"1225","2011-11-09",20.389999
"1226","2011-11-10",20.860001
"1227","2011-11-11",21.049999
"1228","2011-11-14",21.309999
"1229","2011-11-15",21.559999
"1230","2011-11-16",21.07
"1231","2011-11-17",21.049999
"1232","2011-11-18",21.610001
"1233","2011-11-21",21.139999
"1234","2011-11-22",20.84
"1235","2011-11-23",20.16
"1236","2011-11-25",20.02
"1237","2011-11-28",20.6
"1238","2011-11-29",20.6
"1239","2011-11-30",21.57
"1240","2011-12-01",21.700001
"1241","2011-12-02",21.290001
"1242","2011-12-05",21.379999
"1243","2011-12-06",21.309999
"1244","2011-12-07",21.27
"1245","2011-12-08",21.08
"1246","2011-12-09",21.15
"1247","2011-12-12",20.299999
"1248","2011-12-13",20.34
"1249","2011-12-14",20.15
"1250","2011-12-15",20.07
"1251","2011-12-16",20.48
"1252","2011-12-19",20.370001
"1253","2011-12-20",20.9
"1254","2011-12-21",20.83
"1255","2011-12-22",21.129999
"1256","2011-12-23",21.42
"1257","2011-12-27",21.25
"1258","2011-12-28",21.02
"1259","2011-12-29",21.23
"1260","2011-12-30",21.129999
"1261","2012-01-03",21.540001
"1262","2012-01-04",21.1
"1263","2012-01-05",21.35
"1264","2012-01-06",21.299999
"1265","2012-01-09",21.58
"1266","2012-01-10",21.290001
"1267","2012-01-11",20.440001
"1268","2012-01-12",19.5
"1269","2012-01-13",19.469999
"1270","2012-01-17",19.32
"1271","2012-01-18",19.129999
"1272","2012-01-19",18.809999
"1273","2012-01-20",18.93
"1274","2012-01-23",18.799999
"1275","2012-01-24",18.83
"1276","2012-01-25",19.209999
"1277","2012-01-26",18.809999
"1278","2012-01-27",19.309999
"1279","2012-01-30",18.23
"1280","2012-01-31",18.469999
"1281","2012-02-01",18.74
"1282","2012-02-02",18.58
"1283","2012-02-03",18.51
"1284","2012-02-06",17.469999
"1285","2012-02-07",18.219999
"1286","2012-02-08",18.780001
"1287","2012-02-09",18.469999
"1288","2012-02-10",18.129999
"1289","2012-02-13",18.370001
"1290","2012-02-14",18.459999
"1291","2012-02-15",18.790001
"1292","2012-02-16",18.799999
"1293","2012-02-17",18.58
"1294","2012-02-21",18.57
"1295","2012-02-22",18.68
"1296","2012-02-23",18.41
"1297","2012-02-24",18.379999
"1298","2012-02-27",18.17
"1299","2012-02-28",18.09
"1300","2012-02-29",17.85
"1301","2012-03-01",17.950001
"1302","2012-03-02",18.030001
"1303","2012-03-05",17.57
"1304","2012-03-06",17.440001
"1305","2012-03-07",18.059999
"1306","2012-03-08",18.469999
"1307","2012-03-09",18.34
"1308","2012-03-12",17.73
"1309","2012-03-13",18.030001
"1310","2012-03-14",17.75
"1311","2012-03-15",18.1
"1312","2012-03-16",17.66
"1313","2012-03-19",17.049999
"1314","2012-03-20",16.629999
"1315","2012-03-21",16.83
"1316","2012-03-22",16.33
"1317","2012-03-23",17.02
"1318","2012-03-26",17.309999
"1319","2012-03-27",17.049999
"1320","2012-03-28",16.74
"1321","2012-03-29",16.709999
"1322","2012-03-30",16.790001
"1323","2012-04-02",16.77
"1324","2012-04-03",16.99
"1325","2012-04-04",16.790001
"1326","2012-04-05",17
"1327","2012-04-09",16.82
"1328","2012-04-10",16.32
"1329","2012-04-11",16.33
"1330","2012-04-12",16.65
"1331","2012-04-13",16.66
"1332","2012-04-16",16.780001
"1333","2012-04-17",17.17
"1334","2012-04-18",17
"1335","2012-04-19",17.370001
"1336","2012-04-20",17.01
"1337","2012-04-23",16.530001
"1338","2012-04-24",16.709999
"1339","2012-04-25",16.67
"1340","2012-04-26",17.530001
"1341","2012-04-27",17.75
"1342","2012-04-30",17.379999
"1343","2012-05-01",17.639999
"1344","2012-05-02",17.4
"1345","2012-05-03",17.540001
"1346","2012-05-04",17.6
"1347","2012-05-07",17.379999
"1348","2012-05-08",17.110001
"1349","2012-05-09",16.75
"1350","2012-05-10",16.83
"1351","2012-05-11",16.33
"1352","2012-05-14",16.190001
"1353","2012-05-15",16.030001
"1354","2012-05-16",15.47
"1355","2012-05-17",14.74
"1356","2012-05-18",14.93
"1357","2012-05-21",15.21
"1358","2012-05-22",14.87
"1359","2012-05-23",14.93
"1360","2012-05-24",14.61
"1361","2012-05-25",14.22
"1362","2012-05-29",14.43
"1363","2012-05-30",13.94
"1364","2012-05-31",13.74
"1365","2012-06-01",13.51
"1366","2012-06-04",13.12
"1367","2012-06-05",13.18
"1368","2012-06-06",13.43
"1369","2012-06-07",13.62
"1370","2012-06-08",13.55
"1371","2012-06-11",13.98
"1372","2012-06-12",13.96
"1373","2012-06-13",14.1
"1374","2012-06-14",13.99
"1375","2012-06-15",13.95
"1376","2012-06-18",14.1
"1377","2012-06-19",14.03
"1378","2012-06-20",13.35
"1379","2012-06-21",12.48
"1380","2012-06-22",12.6
"1381","2012-06-25",12.27
"1382","2012-06-26",12.36
"1383","2012-06-27",12.4
"1384","2012-06-28",12.26
"1385","2012-06-29",12.55
"1386","2012-07-02",12.59
"1387","2012-07-03",12.78
"1388","2012-07-05",13.65
"1389","2012-07-06",13.39
"1390","2012-07-09",13.06
"1391","2012-07-10",12.9
"1392","2012-07-11",12.93
"1393","2012-07-12",12.48
"1394","2012-07-13",12.64
"1395","2012-07-16",12.45
"1396","2012-07-17",12.69
"1397","2012-07-18",12.31
"1398","2012-07-19",13.07
"1399","2012-07-20",13.74
"1400","2012-07-23",13.45
"1401","2012-07-24",13.47
"1402","2012-07-25",14.05
"1403","2012-07-26",14.52
"1404","2012-07-27",15
"1405","2012-07-30",14.91
"1406","2012-07-31",14.61
"1407","2012-08-01",14.57
"1408","2012-08-02",14.67
"1409","2012-08-03",15.09
"1410","2012-08-06",15.4
"1411","2012-08-07",15.71
"1412","2012-08-08",15.72
"1413","2012-08-09",15.95
"1414","2012-08-10",15.98
"1415","2012-08-13",15.99
"1416","2012-08-14",16.24
"1417","2012-08-15",15.9
"1418","2012-08-16",15.59
"1419","2012-08-17",15.23
"1420","2012-08-20",15.5
"1421","2012-08-21",15.95
"1422","2012-08-22",16.049999
"1423","2012-08-23",17.18
"1424","2012-08-24",16.780001
"1425","2012-08-27",16.639999
"1426","2012-08-28",16.629999
"1427","2012-08-29",16.57
"1428","2012-08-30",16.379999
"1429","2012-08-31",15.86
"1430","2012-09-04",15.91
"1431","2012-09-05",15.81
"1432","2012-09-06",15.91
"1433","2012-09-07",16.219999
"1434","2012-09-10",16.110001
"1435","2012-09-11",16.35
"1436","2012-09-12",16.58
"1437","2012-09-13",17.209999
"1438","2012-09-14",17.360001
"1439","2012-09-17",17
"1440","2012-09-18",16.74
"1441","2012-09-19",16.99
"1442","2012-09-20",16.25
"1443","2012-09-21",16.34
"1444","2012-09-24",16.4
"1445","2012-09-25",16.26
"1446","2012-09-26",16.120001
"1447","2012-09-27",16.360001
"1448","2012-09-28",16.309999
"1449","2012-10-01",16.49
"1450","2012-10-02",16.540001
"1451","2012-10-03",16.530001
"1452","2012-10-04",16.639999
"1453","2012-10-05",16.74
"1454","2012-10-08",16.41
"1455","2012-10-09",16.620001
"1456","2012-10-10",16.610001
"1457","2012-10-11",16.9
"1458","2012-10-12",17.09
"1459","2012-10-15",17.219999
"1460","2012-10-16",17.27
"1461","2012-10-17",17.24
"1462","2012-10-18",17.309999
"1463","2012-10-19",17.18
"1464","2012-10-22",17.540001
"1465","2012-10-23",17.25
"1466","2012-10-24",17.290001
"1467","2012-10-25",16.82
"1468","2012-10-26",16.27
"1469","2012-10-31",16.09
"1470","2012-11-01",16.5
"1471","2012-11-02",16.09
"1472","2012-11-05",15.92
"1473","2012-11-06",15.85
"1474","2012-11-07",15.76
"1475","2012-11-08",15.45
"1476","2012-11-09",15.39
"1477","2012-11-12",15.11
"1478","2012-11-13",14.89
"1479","2012-11-14",14.55
"1480","2012-11-15",14.37
"1481","2012-11-16",14.68
"1482","2012-11-19",15.42
"1483","2012-11-20",15.12
"1484","2012-11-21",15.35
"1485","2012-11-23",15.9
"1486","2012-11-26",15.78
"1487","2012-11-27",15.42
"1488","2012-11-28",15.42
"1489","2012-11-29",15.5
"1490","2012-11-30",15.53
"1491","2012-12-03",15.35
"1492","2012-12-04",15.33
"1493","2012-12-05",15.73
"1494","2012-12-06",15.85
"1495","2012-12-07",15.76
"1496","2012-12-10",16.1
"1497","2012-12-11",16.1
"1498","2012-12-12",16.110001
"1499","2012-12-13",15.92
"1500","2012-12-14",15.9
"1501","2012-12-17",15.68
"1502","2012-12-18",15.64
"1503","2012-12-19",15.79
"1504","2012-12-20",15.8
"1505","2012-12-21",15.71
"1506","2012-12-24",15.73
"1507","2012-12-26",15.81
"1508","2012-12-27",15.94
"1509","2012-12-28",16.1
"1510","2012-12-31",16.290001
"1511","2013-01-02",16.620001
"1512","2013-01-03",16.58
"1513","2013-01-04",16.51
"1514","2013-01-07",16.540001
"1515","2013-01-08",16.42
"1516","2013-01-09",17.040001
"1517","2013-01-10",17.4
"1518","2013-01-11",16.99
"1519","2013-01-14",17.18
"1520","2013-01-15",16.780001
"1521","2013-01-16",16.799999
"1522","2013-01-17",16.93
"1523","2013-01-18",16.809999
"1524","2013-01-22",16.74
"1525","2013-01-23",16.76
"1526","2013-01-24",15.98
"1527","2013-01-25",15.62
"1528","2013-01-28",15.59
"1529","2013-01-29",15.69
"1530","2013-01-30",15.78
"1531","2013-01-31",15.99
"1532","2013-02-01",16.25
"1533","2013-02-04",15.91
"1534","2013-02-05",15.92
"1535","2013-02-06",15.93
"1536","2013-02-07",15.52
"1537","2013-02-08",15.2
"1538","2013-02-11",15.16
"1539","2013-02-12",15.13
"1540","2013-02-13",15.08
"1541","2013-02-14",14.86
"1542","2013-02-15",14.81
"1543","2013-02-19",14.77
"1544","2013-02-20",14.69
"1545","2013-02-21",14.39
"1546","2013-02-22",14.47
"1547","2013-02-25",14.19
"1548","2013-02-26",14.21
"1549","2013-02-27",14.23
"1550","2013-02-28",14.57
"1551","2013-03-01",14.28
"1552","2013-03-04",13.89
"1553","2013-03-05",14.09
"1554","2013-03-06",14.16
"1555","2013-03-07",14.26
"1556","2013-03-08",14.53
"1557","2013-03-11",14.32
"1558","2013-03-12",13.99
"1559","2013-03-13",13.81
"1560","2013-03-14",13.73
"1561","2013-03-15",13.63
"1562","2013-03-18",13.7
"1563","2013-03-19",13.44
"1564","2013-03-20",13.72
"1565","2013-03-21",13.55
"1566","2013-03-22",13.89
"1567","2013-03-25",13.86
"1568","2013-03-26",13.74
"1569","2013-03-27",13.69
"1570","2013-03-28",13.48
"1571","2013-04-01",13.29
"1572","2013-04-02",13.31
"1573","2013-04-03",13.2
"1574","2013-04-04",13.22
"1575","2013-04-05",13.03
"1576","2013-04-08",13.12
"1577","2013-04-09",13.13
"1578","2013-04-10",13.08
"1579","2013-04-11",12.85
"1580","2013-04-12",12.77
"1581","2013-04-15",12.47
"1582","2013-04-16",12.66
"1583","2013-04-17",12.21
"1584","2013-04-18",12.35
"1585","2013-04-19",13.68
"1586","2013-04-22",13.69
"1587","2013-04-23",13.74
"1588","2013-04-24",13.9
"1589","2013-04-25",14.19
"1590","2013-04-26",14.15
"1591","2013-04-29",14.18
"1592","2013-04-30",14.43
"1593","2013-05-01",14.21
"1594","2013-05-02",14.31
"1595","2013-05-03",14.5
"1596","2013-05-06",14.44
"1597","2013-05-07",14.45
"1598","2013-05-08",14.64
"1599","2013-05-09",14.64
"1600","2013-05-10",14.66
"1601","2013-05-13",14.53
"1602","2013-05-14",14.73
"1603","2013-05-15",14.83
"1604","2013-05-16",14.78
"1605","2013-05-17",14.86
"1606","2013-05-20",15.04
"1607","2013-05-21",14.81
"1608","2013-05-22",14.74
"1609","2013-05-23",14.08
"1610","2013-05-24",14.1
"1611","2013-05-28",14.23
"1612","2013-05-29",13.59
"1613","2013-05-30",14
"1614","2013-05-31",13.55
"1615","2013-06-03",13.68
"1616","2013-06-04",13.67
"1617","2013-06-05",13.61
"1618","2013-06-06",13.5
"1619","2013-06-07",13.45
"1620","2013-06-10",13.37
"1621","2013-06-11",13.4
"1622","2013-06-12",13.28
"1623","2013-06-13",13.38
"1624","2013-06-14",13.27
"1625","2013-06-17",13.63
"1626","2013-06-18",13.63
"1627","2013-06-19",13.19
"1628","2013-06-20",12.69
"1629","2013-06-21",12.79
"1630","2013-06-24",12.54
"1631","2013-06-25",12.86
"1632","2013-06-26",13.03
"1633","2013-06-27",13.16
"1634","2013-06-28",13.14
"1635","2013-07-01",13.12
"1636","2013-07-02",13.22
"1637","2013-07-03",13.26
"1638","2013-07-05",13.35
"1639","2013-07-08",13.3
"1640","2013-07-09",13.5
"1641","2013-07-10",13.38
"1642","2013-07-11",13.82
"1643","2013-07-12",13.59
"1644","2013-07-15",13.74
"1645","2013-07-16",14.01
"1646","2013-07-17",14.04
"1647","2013-07-18",13.99
"1648","2013-07-19",13.98
"1649","2013-07-22",14.22
"1650","2013-07-23",14.46
"1651","2013-07-24",14.19
"1652","2013-07-25",14.49
"1653","2013-07-26",14.57
"1654","2013-07-29",14.51
"1655","2013-07-30",14.52
"1656","2013-07-31",14.63
"1657","2013-08-01",14.78
"1658","2013-08-02",14.69
"1659","2013-08-05",14.55
"1660","2013-08-06",14.57
"1661","2013-08-07",14.39
"1662","2013-08-08",15.36
"1663","2013-08-09",15.26
"1664","2013-08-12",15.47
"1665","2013-08-13",15.57
"1666","2013-08-14",15.66
"1667","2013-08-15",15.59
"1668","2013-08-16",15.51
"1669","2013-08-19",15.54
"1670","2013-08-20",15.31
"1671","2013-08-21",14.96
"1672","2013-08-22",15.49
"1673","2013-08-23",15.3
"1674","2013-08-26",15.04
"1675","2013-08-27",14.89
"1676","2013-08-28",15.05
"1677","2013-08-29",15.12
"1678","2013-08-30",15.05
"1679","2013-09-03",15.4
"1680","2013-09-04",15.66
"1681","2013-09-05",15.64
"1682","2013-09-06",15.54
"1683","2013-09-09",15.84
"1684","2013-09-10",16.120001
"1685","2013-09-11",16.209999
"1686","2013-09-12",16.190001
"1687","2013-09-13",16.209999
"1688","2013-09-16",16.18
"1689","2013-09-17",16.23
"1690","2013-09-18",16.639999
"1691","2013-09-19",16.51
"1692","2013-09-20",16.290001
"1693","2013-09-23",16.23
"1694","2013-09-24",15.75
"1695","2013-09-25",15.57
"1696","2013-09-26",15.59
"1697","2013-09-27",15.44
"1698","2013-09-30",15.42
"1699","2013-10-01",15.66
"1700","2013-10-02",15.66
"1701","2013-10-03",16.99
"1702","2013-10-04",17.07
"1703","2013-10-07",17.030001
"1704","2013-10-08",16.799999
"1705","2013-10-09",16.530001
"1706","2013-10-10",16.52
"1707","2013-10-11",16.4
"1708","2013-10-14",16.43
"1709","2013-10-15",16.629999
"1710","2013-10-16",16.49
"1711","2013-10-17",16.540001
"1712","2013-10-18",16.43
"1713","2013-10-21",16.459999
"1714","2013-10-22",16.360001
"1715","2013-10-23",15.46
"1716","2013-10-24",16.120001
"1717","2013-10-25",15.5
"1718","2013-10-28",15.53
"1719","2013-10-29",15.58
"1720","2013-10-30",15.7
"1721","2013-10-31",15.6
"1722","2013-11-01",15.56
"1723","2013-11-04",15.75
"1724","2013-11-05",15.39
"1725","2013-11-06",15.46
"1726","2013-11-07",15.17
"1727","2013-11-08",15.25
"1728","2013-11-11",15.43
"1729","2013-11-12",15.15
"1730","2013-11-13",15.02
"1731","2013-11-14",15.22
"1732","2013-11-15",15.62
"1733","2013-11-18",16.02
"1734","2013-11-19",15.87
"1735","2013-11-20",15.82
"1736","2013-11-21",15.7
"1737","2013-11-22",15.66
"1738","2013-11-25",15.39
"1739","2013-11-26",15.53
"1740","2013-11-27",15.41
"1741","2013-11-29",15.81
"1742","2013-12-02",15.67
"1743","2013-12-03",15.49
"1744","2013-12-04",15.66
"1745","2013-12-05",15.5
"1746","2013-12-06",15.72
"1747","2013-12-09",15.55
"1748","2013-12-10",15.36
"1749","2013-12-11",14.95
"1750","2013-12-12",14.94
"1751","2013-12-13",14.94
"1752","2013-12-16",15.04
"1753","2013-12-17",15.1
"1754","2013-12-18",15.43
"1755","2013-12-19",15.01
"1756","2013-12-20",14.84
"1757","2013-12-23",15.39
"1758","2013-12-24",15.23
"1759","2013-12-26",15.17
"1760","2013-12-27",15.15
"1761","2013-12-30",15.11
"1762","2013-12-31",15.06
"1763","2014-01-02",14.83
"1764","2014-01-03",14.65
"1765","2014-01-06",14.37
"1766","2014-01-07",14.29
"1767","2014-01-08",14.45
"1768","2014-01-09",14.07
"1769","2014-01-10",14.2
"1770","2014-01-13",13.99
"1771","2014-01-14",14.1
"1772","2014-01-15",13.97
"1773","2014-01-16",13.54
"1774","2014-01-17",13.24
"1775","2014-01-21",13.21
"1776","2014-01-22",13.62
"1777","2014-01-23",13.09
"1778","2014-01-24",13.09
"1779","2014-01-27",12.88
"1780","2014-01-28",12.96
"1781","2014-01-29",13.05
"1782","2014-01-30",13.07
"1783","2014-01-31",13.04
"1784","2014-02-03",12.77
"1785","2014-02-04",13.22
"1786","2014-02-05",12.88
"1787","2014-02-06",13.35
"1788","2014-02-07",13.49
"1789","2014-02-10",13.23
"1790","2014-02-11",13.43
"1791","2014-02-12",13.48
"1792","2014-02-13",13.49
"1793","2014-02-14",13.55
"1794","2014-02-18",13.31
"1795","2014-02-19",13.21
"1796","2014-02-20",12.99
"1797","2014-02-21",13.14
"1798","2014-02-24",12.95
"1799","2014-02-25",12.77
"1800","2014-02-26",12.99
"1801","2014-02-27",13.03
"1802","2014-02-28",13.17
"1803","2014-03-03",13.4
"1804","2014-03-04",13.5
"1805","2014-03-05",13.11
"1806","2014-03-06",13.27
"1807","2014-03-07",12.85
"1808","2014-03-10",12.56
"1809","2014-03-11",12.49
"1810","2014-03-12",12.02
"1811","2014-03-13",11.73
"1812","2014-03-14",11.91
"1813","2014-03-17",11.83
"1814","2014-03-18",11.98
"1815","2014-03-19",11.74
"1816","2014-03-20",11.97
"1817","2014-03-21",12.09
"1818","2014-03-24",12.46
"1819","2014-03-25",12.62
"1820","2014-03-26",12.61
"1821","2014-03-27",12.92
"1822","2014-03-28",13.33
"1823","2014-03-31",13.16
"1824","2014-04-01",13.37
"1825","2014-04-02",13.21
"1826","2014-04-03",13.01
"1827","2014-04-04",13.31
"1828","2014-04-07",13.59
"1829","2014-04-08",13.62
"1830","2014-04-09",13.72
"1831","2014-04-10",13.79
"1832","2014-04-11",13.77
"1833","2014-04-14",13.81
"1834","2014-04-15",13.67
"1835","2014-04-16",13.59
"1836","2014-04-17",13.82
"1837","2014-04-21",13.48
"1838","2014-04-22",13.47
"1839","2014-04-23",12.89
"1840","2014-04-24",13.33
"1841","2014-04-25",13.13
"1842","2014-04-28",13.61
"1843","2014-04-29",14.38
"1844","2014-04-30",15.33
"1845","2014-05-01",15.08
"1846","2014-05-02",15.1
"1847","2014-05-05",15.39
"1848","2014-05-06",15.44
"1849","2014-05-07",15.93
"1850","2014-05-08",16.27
"1851","2014-05-09",15.84
"1852","2014-05-12",15.96
"1853","2014-05-13",15.88
"1854","2014-05-14",15.62
"1855","2014-05-15",15.47
"1856","2014-05-16",15.66
"1857","2014-05-19",15.18
"1858","2014-05-20",14.76
"1859","2014-05-21",14.99
"1860","2014-05-22",15.09
"1861","2014-05-23",14.9
"1862","2014-05-27",14.81
"1863","2014-05-28",14.86
"1864","2014-05-29",14.65
"1865","2014-05-30",14.96
"1866","2014-06-02",15
"1867","2014-06-03",15.04
"1868","2014-06-04",14.84
"1869","2014-06-05",14.72
"1870","2014-06-06",14.68
"1871","2014-06-09",14.91
"1872","2014-06-10",15.09
"1873","2014-06-11",15.01
"1874","2014-06-12",15.08
"1875","2014-06-13",15.38
"1876","2014-06-16",15.38
"1877","2014-06-17",15.4
"1878","2014-06-18",15.6
"1879","2014-06-19",15.56
"1880","2014-06-20",15.29
"1881","2014-06-23",15.1
"1882","2014-06-24",14.98
"1883","2014-06-25",14.97
"1884","2014-06-26",15.39
"1885","2014-06-27",15.24
"1886","2014-06-30",15.33
"1887","2014-07-01",15.49
"1888","2014-07-02",15.77
"1889","2014-07-03",15.81
"1890","2014-07-07",15.53
"1891","2014-07-08",15.71
"1892","2014-07-09",15.81
"1893","2014-07-10",15.86
"1894","2014-07-11",15.81
"1895","2014-07-14",16.610001
"1896","2014-07-15",16.67
"1897","2014-07-16",16.65
"1898","2014-07-17",16.549999
"1899","2014-07-18",16.440001
"1900","2014-07-21",16.35
"1901","2014-07-22",16.549999
"1902","2014-07-23",16.469999
"1903","2014-07-24",16.700001
"1904","2014-07-25",16.709999
"1905","2014-07-28",17.139999
"1906","2014-07-29",17.43
"1907","2014-07-30",17.389999
"1908","2014-07-31",17.370001
"1909","2014-08-01",17.209999
"1910","2014-08-04",17.559999
"1911","2014-08-05",17.469999
